ticker,CRM US Equity,CRM US Equity,CRM US Equity,CRM US Equity,CRM US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2019-07-05,154.58,153.95,154.016,155.6592,150.1361,DOWN,0
2019-07-08,152.81,153.52,154.232,155.4536,150.1201,UP,1
2019-07-09,153.95,152.08,154.21,155.2134,150.1254,UP,1
2019-07-10,156.27,154.57,154.64,155.0316,150.1292,UP,1
2019-07-11,158.9,156.82,155.302,154.9026,150.1461,DOWN,0
2019-07-12,158.08,159.4,156.002,154.8212,150.1426,UP,1
2019-07-15,159.65,158.76,157.37,154.7776,150.1465,DOWN,0
2019-07-16,157.13,159.96,158.006,154.6534,150.1405,UP,1
2019-07-17,158.24,157.68,158.4,154.5682,150.1296,DOWN,0
2019-07-18,157.98,157.0,158.216,154.5898,150.1243,DOWN,0
2019-07-19,156.75,159.73,157.95,154.5876,150.1088,UP,1
2019-07-22,157.7,157.65,157.56,154.6154,150.111,DOWN,0
2019-07-23,156.25,157.98,157.384,154.5416,150.0967,UP,1
2019-07-24,159.75,155.98,157.686,154.6736,150.121,DOWN,0
2019-07-25,159.35,160.12,157.96,154.6992,150.1424,UP,1
2019-07-26,159.97,159.56,158.604,154.7974,150.199,DOWN,0
2019-07-29,156.21,160.4,158.306,154.752,150.2375,UP,1
2019-07-30,156.96,155.34,158.448,154.7998,150.3333,DOWN,0
2019-07-31,154.5,157.39,157.398,154.7702,150.4096,DOWN,0
2019-08-01,150.81,154.73,155.69,154.6708,150.4299,DOWN,0
2019-08-02,145.7,149.8,152.836,154.432,150.4487,DOWN,0
2019-08-05,142.82,141.34,150.158,154.2142,150.4256,DOWN,0
2019-08-06,142.8,143.79,147.326,153.98,150.4045,DOWN,0
2019-08-07,141.64,140.93,144.754,153.709,150.3985,UP,1
2019-08-08,143.82,143.52,143.356,153.5276,150.4152,DOWN,0
2019-08-09,143.37,143.61,142.89,153.2818,150.4173,DOWN,0
2019-08-12,140.72,141.55,142.47,153.068,150.4176,UP,1
2019-08-13,143.88,140.93,142.686,153.0436,150.4707,DOWN,0
2019-08-14,139.72,141.29,142.302,152.8218,150.4653,UP,1
2019-08-15,142.13,141.1,141.964,152.4956,150.4983,UP,1
2019-08-16,143.89,143.06,142.068,152.1872,150.5628,DOWN,0
2019-08-19,143.67,145.6,142.658,151.8352,150.6203,UP,1
2019-08-20,145.54,144.16,142.99,151.6902,150.6618,UP,1
2019-08-21,147.38,146.9,144.522,151.6348,150.7008,UP,1
2019-08-22,148.24,149.49,145.744,151.574,150.758,UP,1
2019-08-23,151.57,157.7,147.28,151.5786,150.8387,UP,1
2019-08-26,155.14,153.51,149.574,151.6812,150.9446,DOWN,0
2019-08-27,153.57,154.26,151.18,151.7468,151.0035,DOWN,0
2019-08-28,151.83,152.5,152.07,151.7716,151.0533,UP,1
2019-08-29,155.93,153.4,153.608,151.8074,151.1484,UP,1
2019-08-30,156.07,156.42,154.508,151.7848,151.2762,DOWN,0
2019-09-03,152.73,154.21,154.026,151.7026,151.3791,DOWN,0
2019-09-04,152.46,154.09,153.804,151.7006,151.4946,UP,1
2019-09-05,153.77,154.64,154.192,151.7892,151.601,DOWN,0
2019-09-06,151.07,153.97,153.22,151.8298,151.6936,DOWN,0
2019-09-09,149.54,151.66,151.914,151.8068,151.8363,UP,1
2019-09-10,149.65,148.77,151.298,151.7652,151.9812,UP,1
2019-09-11,154.09,150.09,151.624,151.7658,152.1337,UP,1
2019-09-12,154.75,155.04,151.82,151.7784,152.2973,DOWN,0
2019-09-13,152.98,154.32,152.202,151.7262,152.4301,UP,1
2019-09-16,153.01,151.65,152.896,151.6948,152.5575,DOWN,0
2019-09-17,152.82,153.0,153.53,151.695,152.6184,DOWN,0
2019-09-18,152.77,152.35,153.266,151.6714,152.6836,UP,1
2019-09-19,153.6,153.52,153.036,151.618,152.7378,UP,1
2019-09-20,155.2,154.69,153.48,151.544,152.7931,DOWN,0
2019-09-23,154.65,154.15,153.808,151.4754,152.8701,DOWN,0
2019-09-24,152.05,154.28,153.654,151.3234,152.9201,UP,1
2019-09-25,152.99,152.05,153.698,151.2406,153.0053,DOWN,0
2019-09-26,152.34,152.42,153.446,151.1226,153.0806,DOWN,0
2019-09-27,148.26,153.12,152.058,150.9282,153.138,UP,1
2019-09-30,148.44,147.95,150.816,150.762,153.1797,DOWN,0
2019-10-01,147.69,149.49,149.944,150.5618,153.2125,DOWN,0
2019-10-02,144.22,146.06,148.19,150.3212,153.2484,UP,1
2019-10-03,147.0,144.0,147.122,150.0662,153.3292,UP,1
2019-10-04,148.03,148.28,147.076,149.8398,153.4078,UP,1
2019-10-07,148.8,147.28,147.148,149.6164,153.496,DOWN,0
2019-10-08,145.91,147.54,146.792,149.4104,153.5869,UP,1
2019-10-09,147.05,147.27,147.358,149.2122,153.7076,DOWN,0
2019-10-10,146.41,146.84,147.24,149.0504,153.833,UP,1
2019-10-11,149.37,148.14,147.508,149.0216,153.9256,DOWN,0
2019-10-14,149.37,149.4,147.622,149.095,153.9965,UP,1
2019-10-15,152.74,149.66,148.988,149.2934,154.0868,DOWN,0
2019-10-16,146.97,147.26,148.972,149.3768,154.1368,DOWN,0
2019-10-17,146.17,147.58,148.924,149.4674,154.1899,DOWN,0
2019-10-18,144.09,146.3,147.868,149.4728,154.2583,UP,1
2019-10-21,144.55,144.1,146.904,149.4964,154.2913,DOWN,0
2019-10-22,142.33,145.05,144.822,149.5286,154.2918,UP,1
2019-10-23,145.13,142.11,144.454,149.5536,154.2889,UP,1
2019-10-24,148.12,146.59,144.844,149.7216,154.2995,UP,1
2019-10-25,150.49,147.05,146.124,149.8888,154.3168,UP,1
2019-10-28,154.79,151.2,148.172,150.1068,154.353,UP,1
2019-10-29,155.09,154.78,150.724,150.3352,154.3982,UP,1
2019-10-30,158.28,155.74,153.354,150.59,154.4436,DOWN,0
2019-10-31,156.49,156.56,155.028,150.7722,154.4834,UP,1
2019-11-01,159.74,157.91,156.878,151.0022,154.533,DOWN,0
2019-11-04,157.6,160.94,157.44,151.1228,154.5584,UP,1
2019-11-05,158.15,157.59,158.052,151.183,154.6044,UP,1
2019-11-06,158.93,158.94,158.182,151.2902,154.6503,UP,1
2019-11-07,159.5,158.93,158.784,151.4436,154.7135,UP,1
2019-11-08,161.11,159.25,159.058,151.5472,154.7703,UP,1
2019-11-11,161.78,161.22,159.894,151.6614,154.8426,UP,1
2019-11-12,162.86,162.0,160.836,151.864,154.931,DOWN,0
2019-11-13,162.6,163.05,161.57,152.0668,154.9982,UP,1
2019-11-14,163.05,163.03,162.28,152.2524,155.0536,UP,1
2019-11-15,163.21,163.72,162.7,152.4952,155.0903,DOWN,0
2019-11-18,162.77,164.0,162.898,152.7598,155.1155,UP,1
2019-11-19,163.96,163.64,163.118,153.046,155.1404,UP,1
2019-11-20,164.2,163.44,163.438,153.2482,155.1707,DOWN,0
2019-11-21,162.88,165.32,163.404,153.4108,155.2105,DOWN,0
2019-11-22,162.81,162.98,163.324,153.6074,155.2412,DOWN,0
2019-11-25,161.71,163.78,163.112,153.7814,155.2502,UP,1
2019-11-26,162.54,161.56,162.828,153.9758,155.2489,DOWN,0
2019-11-27,161.51,161.92,162.29,154.1506,155.2545,UP,1
2019-11-29,162.89,161.61,162.292,154.3364,155.2716,DOWN,0
2019-12-02,161.0,163.1,161.93,154.4524,155.2813,UP,1
2019-12-03,161.57,156.96,161.902,154.5908,155.2861,DOWN,0
2019-12-04,156.43,160.38,160.68,154.6784,155.2756,UP,1
2019-12-05,158.22,155.74,160.022,154.783,155.2685,DOWN,0
2019-12-06,158.01,158.1,159.046,154.8964,155.252,DOWN,0
2019-12-09,157.48,157.38,158.342,155.0808,155.2326,DOWN,0
2019-12-10,156.4,157.01,157.308,155.24,155.1996,DOWN,0
2019-12-11,156.39,156.84,157.3,155.414,155.166,UP,1
2019-12-12,158.59,155.77,157.374,155.7014,155.1407,UP,1
2019-12-13,161.13,158.86,157.998,155.984,155.1237,UP,1
2019-12-16,161.96,160.85,158.894,156.2626,155.141,DOWN,0
2019-12-17,161.63,162.0,159.94,156.5192,155.1643,DOWN,0
2019-12-18,161.48,161.8,160.958,156.8306,155.1877,UP,1
2019-12-19,163.33,161.59,161.906,157.1562,155.2264,UP,1
2019-12-20,164.55,164.73,162.59,157.519,155.2738,DOWN,0
2019-12-23,163.74,164.04,162.946,157.8064,155.3043,DOWN,0
2019-12-24,163.25,163.31,163.27,158.084,155.3291,UP,1
2019-12-26,164.51,163.4,163.876,158.3194,155.3526,UP,1
2019-12-27,164.98,164.86,164.206,158.6796,155.3742,DOWN,0
2019-12-30,162.44,164.86,163.784,159.005,155.3788,UP,1
2019-12-31,162.64,162.04,163.564,159.376,155.3823,UP,1
2020-01-02,166.99,163.92,164.312,159.8248,155.3976,DOWN,0
2020-01-03,166.17,165.06,164.644,160.3016,155.4109,UP,1
2020-01-06,173.45,165.0,166.338,160.868,155.4434,UP,1
2020-01-07,176.0,173.23,169.05,161.4256,155.5159,UP,1
2020-01-08,177.33,175.23,171.988,161.9624,155.5981,UP,1
2020-01-09,179.6,178.84,174.51,162.4586,155.6991,UP,1
2020-01-10,180.2,179.84,177.316,162.9608,155.8245,UP,1
2020-01-13,183.85,181.26,179.396,163.4722,155.9679,DOWN,0
2020-01-14,182.12,183.5,180.62,163.9848,156.0866,DOWN,0
2020-01-15,181.06,181.68,181.366,164.4112,156.186,UP,1
2020-01-16,182.69,182.23,181.984,164.913,156.2969,DOWN,0
2020-01-17,182.23,183.23,182.39,165.3946,156.395,UP,1
2020-01-21,185.27,181.51,182.674,165.9214,156.5287,DOWN,0
2020-01-22,182.75,185.39,182.8,166.3864,156.6497,UP,1
2020-01-23,183.98,183.21,183.384,166.8438,156.7772,DOWN,0
2020-01-24,182.11,185.0,183.268,167.2504,156.9029,DOWN,0
2020-01-27,180.71,178.77,182.964,167.6074,157.0053,UP,1
2020-01-28,182.85,181.14,182.48,168.0124,157.1158,DOWN,0
2020-01-29,181.77,184.0,182.284,168.3868,157.2211,UP,1
2020-01-30,185.67,180.9,182.622,168.836,157.349,DOWN,0
2020-01-31,182.31,184.86,182.662,169.2268,157.4671,UP,1
2020-02-03,185.42,183.26,183.604,169.656,157.6175,UP,1
2020-02-04,188.34,188.0,184.702,170.1388,157.7793,DOWN,0
2020-02-05,185.49,190.4,185.446,170.591,157.913,UP,1
2020-02-06,186.73,186.83,185.658,171.0694,158.0405,DOWN,0
2020-02-07,185.72,186.85,186.34,171.5496,158.1712,UP,1
2020-02-10,189.12,186.17,187.08,172.0812,158.3014,DOWN,0
2020-02-11,189.11,191.48,187.234,172.6332,158.4172,UP,1
2020-02-12,189.46,189.71,188.028,173.1646,158.5376,DOWN,0
2020-02-13,188.64,188.5,188.41,173.7174,158.6541,UP,1
2020-02-14,189.95,189.35,189.256,174.285,158.7931,UP,1
2020-02-18,191.09,190.95,189.65,174.9782,158.9394,UP,1
2020-02-19,192.87,192.0,190.402,175.6712,159.087,UP,1
2020-02-20,193.36,194.0,191.182,176.3782,159.2413,DOWN,0
2020-02-21,189.5,191.84,191.354,177.0186,159.4043,DOWN,0
2020-02-24,185.94,178.79,190.552,177.6094,159.5497,DOWN,0
2020-02-25,181.27,188.47,188.588,178.107,159.6745,DOWN,0
2020-02-26,178.87,176.54,185.788,178.5126,159.7692,DOWN,0
2020-02-27,172.15,172.21,181.546,178.733,159.8642,DOWN,0
2020-02-28,170.4,164.99,177.726,178.9018,159.9258,UP,1
2020-03-02,176.76,172.2,175.89,179.2044,160.0343,DOWN,0
2020-03-03,169.37,178.41,173.51,179.3622,160.0888,UP,1
2020-03-04,175.69,172.25,172.874,179.6094,160.1944,DOWN,0
2020-03-05,169.6,172.57,172.364,179.7104,160.2625,DOWN,0
2020-03-06,164.08,165.67,171.1,179.7172,160.304,DOWN,0
2020-03-09,151.21,151.7,165.99,179.4764,160.2718,UP,1
2020-03-10,161.34,157.23,164.384,179.413,160.31,DOWN,0
2020-03-11,154.57,157.68,160.16,179.2048,160.3103,DOWN,0
2020-03-12,140.59,144.34,154.358,178.7678,160.2373,UP,1
2020-03-13,147.78,149.47,151.098,178.4706,160.2117,DOWN,0
2020-03-16,124.3,134.01,145.716,177.6168,160.0549,UP,1
2020-03-17,135.42,127.0,140.532,177.0018,159.975,DOWN,0
2020-03-18,132.24,125.54,136.066,176.1776,159.9107,UP,1
2020-03-19,139.46,131.59,135.84,175.4468,159.8539,DOWN,0
2020-03-20,139.35,140.42,134.154,174.6872,159.7585,UP,1
2020-03-23,140.52,138.76,137.398,173.9056,159.6645,UP,1
2020-03-24,153.64,144.63,141.042,173.3744,159.6264,DOWN,0
2020-03-25,147.06,152.67,144.006,172.6386,159.5977,UP,1
2020-03-26,154.73,148.3,147.06,172.0908,159.6206,DOWN,0
2020-03-27,146.0,150.63,148.39,171.3896,159.5942,UP,1
2020-03-30,149.85,147.72,150.256,170.7328,159.5868,DOWN,0
2020-03-31,143.98,149.03,148.324,169.9678,159.5566,DOWN,0
2020-04-01,134.06,138.32,145.724,168.9436,159.4755,UP,1
2020-04-02,134.32,134.01,141.642,167.975,159.3941,DOWN,0
2020-04-03,134.31,134.45,139.304,166.9816,159.295,UP,1
2020-04-06,147.55,139.0,138.844,166.2904,159.2467,DOWN,0
2020-04-07,145.07,150.33,139.062,165.5776,159.1879,UP,1
2020-04-08,151.12,146.3,142.474,164.943,159.1807,UP,1
2020-04-09,154.55,152.39,146.52,164.3986,159.2067,DOWN,0
2020-04-13,152.5,154.12,150.158,163.7352,159.224,UP,1
2020-04-14,157.71,155.71,152.19,163.2432,159.2591,DOWN,0
2020-04-15,155.63,155.08,154.302,162.6474,159.2786,UP,1
2020-04-16,157.06,157.0,155.49,162.0218,159.2936,UP,1
2020-04-17,162.62,160.0,157.104,161.5644,159.3361,UP,1
2020-04-20,162.76,160.75,159.156,161.085,159.372,DOWN,0
2020-04-21,150.56,160.0,157.726,160.3818,159.3519,UP,1
2020-04-22,154.14,154.0,157.428,159.6822,159.3585,DOWN,0
2020-04-23,151.72,153.5,156.36,158.9344,159.3474,UP,1
2020-04-24,153.98,153.59,154.632,158.2248,159.3359,UP,1
2020-04-27,157.63,155.54,153.606,157.6046,159.3296,DOWN,0
2020-04-28,154.46,159.5,154.386,156.8948,159.3115,UP,1
2020-04-29,160.43,157.88,155.644,156.2816,159.3154,UP,1
2020-04-30,161.95,161.63,157.69,155.6632,159.3395,DOWN,0
2020-05-01,156.37,158.49,158.168,154.9234,159.3301,UP,1
2020-05-04,161.47,155.58,158.936,154.3628,159.3476,UP,1
2020-05-05,163.25,162.53,160.694,153.909,159.3801,UP,1
2020-05-06,163.67,164.44,161.342,153.557,159.4099,UP,1
2020-05-07,169.9,166.5,162.932,153.3776,159.4782,UP,1
2020-05-08,175.9,172.95,166.838,153.4526,159.5589,UP,1
2020-05-11,182.67,175.56,171.078,153.698,159.6755,DOWN,0
2020-05-12,177.54,183.0,173.936,153.7136,159.7634,DOWN,0
2020-05-13,169.64,175.17,175.13,153.719,159.8305,DOWN,0
2020-05-14,167.0,168.44,174.55,153.5452,159.8807,UP,1
2020-05-15,171.33,167.27,173.636,153.5798,159.9649,UP,1
2020-05-18,172.5,174.0,171.602,153.7482,160.0733,UP,1
2020-05-19,176.04,172.75,171.302,154.2448,160.225,UP,1
2020-05-20,176.93,178.57,172.76,154.5566,160.3956,DOWN,0
2020-05-21,175.26,176.93,174.412,154.9704,160.5579,UP,1
2020-05-22,177.85,176.6,175.716,155.7156,160.7389,DOWN,0
2020-05-26,176.52,182.0,176.52,156.2904,160.9024,UP,1
2020-05-27,176.6,176.29,176.632,157.3364,161.0686,UP,1
2020-05-28,181.1,180.0,177.466,158.25,161.2705,DOWN,0
2020-05-29,174.79,174.3,177.372,159.101,161.425,UP,1
2020-06-01,176.36,173.1,177.074,159.839,161.6082,DOWN,0
2020-06-02,174.23,174.85,176.616,160.5366,161.7687,UP,1
2020-06-03,174.99,174.83,176.294,161.226,161.9242,DOWN,0
2020-06-04,171.44,175.0,174.362,161.582,162.0631,UP,1
2020-06-05,173.88,170.11,174.18,162.1184,162.2048,UP,1
2020-06-08,176.55,173.63,174.218,162.5548,162.3506,DOWN,0
2020-06-09,174.56,176.0,174.284,163.126,162.4822,UP,1
2020-06-10,182.1,176.25,175.706,163.771,162.6349,DOWN,0
2020-06-11,172.05,176.64,175.828,164.3324,162.7194,UP,1
2020-06-12,175.11,175.9,176.074,165.1534,162.8271,UP,1
2020-06-15,178.61,172.0,176.486,166.0392,162.961,UP,1
2020-06-16,180.48,180.01,177.67,166.9626,163.0838,UP,1
2020-06-17,181.4,180.97,177.53,167.6396,163.2104,UP,1
2020-06-18,187.66,181.91,180.652,168.4914,163.3851,DOWN,0
2020-06-19,186.95,189.5,183.02,169.208,163.5575,UP,1
2020-06-22,191.65,187.03,185.628,169.95,163.7469,DOWN,0
2020-06-23,189.06,192.0,187.344,170.6812,163.9369,DOWN,0
2020-06-24,185.55,187.51,188.174,171.238,164.1169,UP,1
2020-06-25,188.34,186.14,188.31,171.8922,164.3104,DOWN,0
2020-06-26,183.17,188.0,187.554,172.4144,164.4558,UP,1
2020-06-29,183.33,183.32,185.89,172.8286,164.5987,UP,1
2020-06-30,187.33,183.45,185.544,173.32,164.7704,UP,1
2020-07-01,191.89,188.1,186.812,174.1466,164.9648,UP,1
2020-07-02,192.53,193.16,187.65,174.9144,165.1634,UP,1
2020-07-06,197.72,194.44,190.56,175.8344,165.3881,DOWN,0
2020-07-07,196.38,197.66,193.17,176.6824,165.602,UP,1
2020-07-08,200.28,198.0,195.76,177.5354,165.8274,UP,1
2020-07-09,200.74,202.02,197.53,178.461,166.0579,DOWN,0
2020-07-10,198.88,200.06,198.8,179.23,166.292,DOWN,0
2020-07-13,188.34,200.0,196.924,179.7578,166.4688,UP,1
2020-07-14,189.56,185.99,195.56,180.4216,166.6549,DOWN,0
2020-07-15,188.09,191.03,193.122,180.954,166.854,DOWN,0
2020-07-16,185.51,186.42,190.076,181.3992,167.0394,UP,1
2020-07-17,187.78,187.14,187.856,181.8814,167.2398,UP,1
2020-07-20,195.09,187.9,189.206,182.3852,167.4942,DOWN,0
2020-07-21,190.8,196.0,189.454,182.6832,167.7132,UP,1
2020-07-22,191.31,190.78,190.098,182.856,167.9296,DOWN,0
2020-07-23,188.54,191.48,190.704,183.076,168.1283,DOWN,0
2020-07-24,188.49,186.06,190.846,183.453,168.3412,UP,1
2020-07-27,190.96,189.9,190.02,183.9322,168.5607,DOWN,0
2020-07-28,189.5,191.0,189.76,184.2956,168.7762,UP,1
2020-07-29,193.61,190.15,190.22,184.7178,168.9974,DOWN,0
2020-07-30,191.7,190.09,190.852,185.031,169.209,UP,1
2020-07-31,194.85,193.0,192.124,185.3894,169.4196,UP,1
2020-08-03,203.19,197.8,194.57,185.948,169.7007,DOWN,0
2020-08-04,201.41,203.0,196.952,186.4192,169.9769,UP,1
2020-08-05,202.64,202.8,198.758,186.9416,170.2696,UP,1
2020-08-06,207.79,202.97,201.976,187.5654,170.5858,DOWN,0
2020-08-07,201.05,206.62,203.216,187.9644,170.8794,DOWN,0
2020-08-10,197.16,200.4,202.01,188.4118,171.1396,DOWN,0
2020-08-11,191.99,193.62,200.126,188.7244,171.3589,UP,1
2020-08-12,192.62,193.0,198.122,189.0922,171.5696,UP,1
2020-08-13,195.14,193.32,195.592,189.4952,171.7713,DOWN,0
2020-08-14,193.46,195.22,194.074,189.9356,171.9632,UP,1
2020-08-17,196.74,195.34,193.99,190.3928,172.1555,UP,1
2020-08-18,204.01,199.33,196.394,190.942,172.3931,UP,1
2020-08-19,205.11,204.0,198.892,191.553,172.6199,UP,1
2020-08-20,209.51,203.85,201.766,192.1012,172.8795,DOWN,0
2020-08-21,207.53,209.94,204.58,192.8108,173.1264,UP,1
2020-08-24,208.46,208.88,206.924,193.4778,173.374,UP,1
2020-08-25,216.05,213.22,209.332,194.2266,173.6568,UP,1
2020-08-26,272.32,251.96,222.774,196.0634,174.2128,UP,1
2020-08-27,276.32,267.0,236.136,197.9618,174.7855,DOWN,0
2020-08-28,271.1,271.28,248.85,199.6306,175.3267,UP,1
2020-08-31,272.65,270.0,261.688,201.3446,175.877,UP,1
2020-09-01,281.25,271.0,274.728,203.1366,176.468,DOWN,0
2020-09-02,276.69,283.47,275.602,204.8892,177.0354,DOWN,0
2020-09-03,265.01,270.58,273.34,206.4784,177.5466,DOWN,0
2020-09-04,254.7,262.98,270.06,207.8056,178.0003,DOWN,0
2020-09-08,241.27,240.565,263.784,208.9676,178.3856,UP,1
2020-09-09,250.43,246.4,257.62,210.3096,178.8234,DOWN,0
2020-09-10,247.8,254.81,251.842,211.519,179.2483,DOWN,0
2020-09-11,243.1,250.72,247.46,212.5432,179.6553,UP,1
2020-09-14,246.64,246.31,245.848,213.6254,180.0758,UP,1
2020-09-15,251.68,251.37,247.93,214.7046,180.5266,DOWN,0
2020-09-16,250.6,254.67,247.964,215.789,180.9652,DOWN,0
2020-09-17,244.53,246.12,247.31,216.674,181.3828,DOWN,0
2020-09-18,242.78,245.13,247.246,217.5148,181.7889,UP,1
2020-09-21,245.05,238.97,246.928,218.4382,182.232,UP,1
2020-09-22,247.78,246.74,246.148,219.627,182.6798,DOWN,0
2020-09-23,235.99,248.485,243.226,220.5556,183.0697,UP,1
2020-09-24,237.55,235.84,241.83,221.5448,183.47,UP,1
2020-09-25,242.74,237.39,241.822,222.6894,183.9017,UP,1
2020-09-28,246.67,247.56,242.146,223.8672,184.3531,UP,1
2020-09-29,247.45,245.26,242.08,224.9144,184.7974,UP,1
2020-09-30,251.32,246.65,245.146,226.1248,185.2484,UP,1
2020-10-01,253.45,253.18,248.326,227.3676,185.7058,DOWN,0
2020-10-02,247.85,249.75,249.348,228.5538,186.1369,UP,1
2020-10-05,251.53,250.0,250.32,229.8146,186.5872,DOWN,0
2020-10-06,250.14,252.73,250.858,230.9982,187.0212,UP,1
2020-10-07,259.98,252.2,252.59,232.4078,187.4984,UP,1
2020-10-08,260.22,264.2,253.944,233.74,187.9808,UP,1
2020-10-09,265.98,262.9,257.57,235.2256,188.4944,UP,1
2020-10-12,267.07,270.0,260.678,236.67,189.0072,DOWN,0
2020-10-13,266.83,266.42,264.016,237.9428,189.5165,DOWN,0
2020-10-14,261.83,270.0,264.386,239.1512,190.0134,DOWN,0
2020-10-15,257.72,258.11,263.886,240.2528,190.4888,UP,1
2020-10-16,258.55,259.24,262.4,241.268,190.9466,DOWN,0
2020-10-19,255.01,259.76,259.988,242.3472,191.3908,UP,1
2020-10-20,255.97,256.12,257.816,243.5234,191.8034,DOWN,0
2020-10-21,254.23,256.45,256.296,244.7682,192.1946,DOWN,0
2020-10-22,249.67,253.89,254.686,245.9092,192.5563,UP,1
2020-10-23,250.52,250.1,253.08,247.0168,192.9109,DOWN,0
2020-10-26,241.98,245.3,250.474,247.9872,193.2198,UP,1
2020-10-27,250.3,248.0,249.34,249.0584,193.552,DOWN,0
2020-10-28,238.43,244.6,246.18,249.7468,193.8336,DOWN,0
2020-10-29,237.14,242.52,243.674,250.3874,194.114,DOWN,0
2020-10-30,232.27,235.82,240.024,250.8426,194.3619,UP,1
2020-11-02,232.45,235.12,238.118,251.341,194.613,UP,1
2020-11-03,237.13,235.1,235.484,251.9144,194.8723,UP,1
2020-11-04,250.74,246.02,237.946,252.6082,195.2122,UP,1
2020-11-05,260.22,258.11,242.562,252.3662,195.5934,DOWN,0
2020-11-06,260.15,260.0,248.138,252.0428,195.9836,DOWN,0
2020-11-09,259.28,260.95,253.504,251.8064,196.3765,DOWN,0
2020-11-10,247.66,258.06,255.61,251.3066,196.7005,UP,1
2020-11-11,254.18,253.51,256.298,250.7652,197.0626,DOWN,0
2020-11-12,249.42,247.4,254.138,250.2198,197.3813,UP,1
2020-11-13,249.51,252.84,252.01,249.9098,197.7173,UP,1
2020-11-16,249.89,249.52,250.132,249.8136,198.0397,UP,1
2020-11-17,256.17,253.74,251.834,250.1116,198.3788,UP,1
2020-11-18,257.16,256.4,252.43,250.2462,198.7372,UP,1
2020-11-19,264.65,256.84,255.476,250.5832,199.1268,DOWN,0
2020-11-20,258.04,263.59,257.182,250.882,199.4884,DOWN,0
2020-11-23,257.64,261.23,258.732,251.102,199.831,UP,1
2020-11-24,260.84,260.0,259.666,251.2852,200.1896,DOWN,0
2020-11-25,246.82,263.73,257.598,251.2096,200.4764,UP,1
2020-11-27,247.63,251.0,254.194,251.2716,200.7714,DOWN,0
2020-11-30,245.8,245.48,251.746,251.332,201.0506,DOWN,0
2020-12-01,241.35,245.0,248.488,251.258,201.3019,DOWN,0
2020-12-02,220.78,225.48,240.476,250.718,201.4415,UP,1
2020-12-03,220.97,226.11,235.306,250.4176,201.5795,UP,1
2020-12-04,225.86,223.82,230.952,250.1838,201.7613,UP,1
2020-12-07,227.7,228.11,227.332,249.883,201.9701,UP,1
2020-12-08,227.86,228.65,224.634,249.5068,202.2031,DOWN,0
2020-12-09,220.57,228.05,224.592,248.9692,202.4116,UP,1
2020-12-10,222.92,220.57,224.982,248.4012,202.6654,DOWN,0
2020-12-11,222.42,221.92,224.294,247.7806,202.9255,DOWN,0
2020-12-14,221.27,223.09,223.008,247.249,203.1481,DOWN,0
2020-12-15,220.15,222.07,221.466,246.6214,203.402,UP,1
2020-12-16,223.62,221.48,222.076,246.091,203.6416,UP,1
2020-12-17,225.92,224.9,222.676,245.4098,203.9232,UP,1
2020-12-18,227.43,227.02,223.678,244.754,204.24,DOWN,0
2020-12-21,226.47,224.9,224.718,243.9638,204.6163,UP,1
2020-12-22,231.17,227.0,226.922,243.2458,204.9654,DOWN,0
2020-12-23,227.43,232.5,227.684,242.4578,205.3297,DOWN,0
2020-12-24,225.78,228.3,227.656,241.7368,205.7557,DOWN,0
2020-12-28,224.64,227.2216,227.098,241.0752,206.14,DOWN,0
2020-12-29,222.46,224.97,226.296,240.3534,206.6308,DOWN,0
2020-12-30,222.4,223.13,224.542,239.7012,207.0657,UP,1
2020-12-31,222.53,222.27,223.562,239.0324,207.5171,DOWN,0
2021-01-04,220.31,222.64,222.468,238.354,207.9214,UP,1
2021-01-05,221.52,219.49,221.844,237.791,208.3322,DOWN,0
2021-01-06,216.15,218.0,220.582,237.1036,208.7104,UP,1
2021-01-07,217.98,217.03,219.698,236.6236,209.0321,UP,1
2021-01-08,222.04,220.0,219.6,236.0584,209.407,DOWN,0
2021-01-11,218.25,219.63,219.188,235.6548,209.7246,DOWN,0
2021-01-12,215.52,218.0,217.988,235.2224,210.0722,UP,1
2021-01-13,218.18,217.0,218.394,234.9406,210.4138,DOWN,0
2021-01-14,215.6,218.23,217.918,234.6036,210.7719,DOWN,0
2021-01-15,213.14,216.17,216.138,234.1238,211.1673,UP,1
2021-01-19,216.76,215.35,215.84,233.4442,211.5795,UP,1
2021-01-20,223.44,221.99,217.424,232.7086,212.0252,DOWN,0
2021-01-21,222.17,223.69,218.222,231.949,212.3983,UP,1
2021-01-22,225.77,224.9,220.256,231.2788,212.8018,UP,1
2021-01-25,225.92,229.69,222.812,230.844,213.1758,UP,1
2021-01-26,226.26,227.8,224.712,230.2856,213.5343,DOWN,0
2021-01-27,224.78,223.7,224.98,229.7928,213.8957,UP,1
2021-01-28,226.5,225.0,225.846,229.3326,214.2397,DOWN,0
2021-01-29,225.56,224.66,225.804,228.846,214.5893,UP,1
2021-02-01,228.46,227.21,226.312,228.2918,214.9463,UP,1
2021-02-02,234.2,231.47,227.9,227.8326,215.3042,UP,1
2021-02-03,234.82,235.0,229.908,227.236,215.6645,UP,1
2021-02-04,237.98,235.52,232.204,226.8348,216.1016,UP,1
