ticker,FBHS US Equity,FBHS US Equity,FBHS US Equity,FBHS US Equity,FBHS US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2016-07-01,58.1,58.0,56.808,57.0116,53.3327,DOWN,0
2016-07-05,57.76,58.0,57.338,57.0246,53.3615,UP,1
2016-07-06,58.59,57.79,57.826,57.049,53.3977,UP,1
2016-07-07,58.78,58.57,58.24,57.077,53.4363,UP,1
2016-07-08,60.21,59.0,58.688,57.1426,53.4855,UP,1
2016-07-11,61.1,60.5,59.288,57.24,53.5405,DOWN,0
2016-07-12,61.06,61.3,59.948,57.353,53.5991,UP,1
2016-07-13,61.38,61.45,60.506,57.4528,53.6594,DOWN,0
2016-07-14,61.33,61.8,61.016,57.5716,53.7257,DOWN,0
2016-07-15,61.29,61.61,61.232,57.6956,53.7984,UP,1
2016-07-18,61.3,61.36,61.272,57.8096,53.8675,DOWN,0
2016-07-19,61.14,61.1,61.288,57.9096,53.9331,UP,1
2016-07-20,61.59,61.27,61.33,58.0066,53.9999,DOWN,0
2016-07-21,60.13,61.46,61.09,58.0656,54.0561,UP,1
2016-07-22,60.45,60.43,60.922,58.1582,54.1151,UP,1
2016-07-25,60.8,60.25,60.822,58.2546,54.171,UP,1
2016-07-26,61.62,61.22,60.918,58.3788,54.2277,UP,1
2016-07-27,61.76,61.93,60.952,58.4854,54.2833,UP,1
2016-07-28,63.84,62.46,61.694,58.6452,54.3483,DOWN,0
2016-07-29,63.27,63.67,62.258,58.7792,54.4205,UP,1
2016-08-01,63.6,63.38,62.818,58.9176,54.5003,DOWN,0
2016-08-02,63.19,63.48,63.132,59.0278,54.5729,UP,1
2016-08-03,63.44,63.08,63.468,59.1504,54.6459,UP,1
2016-08-04,63.46,63.72,63.392,59.2436,54.7202,UP,1
2016-08-05,63.75,63.81,63.488,59.3442,54.7933,UP,1
2016-08-08,63.96,63.83,63.56,59.4542,54.8668,DOWN,0
2016-08-09,63.87,63.9,63.696,59.553,54.9259,UP,1
2016-08-10,63.95,63.98,63.798,59.6586,54.9868,UP,1
2016-08-11,64.04,64.14,63.914,59.7648,55.0468,DOWN,0
2016-08-12,63.89,64.05,63.942,59.8692,55.11,DOWN,0
2016-08-15,63.88,63.92,63.926,59.9794,55.1702,DOWN,0
2016-08-16,62.96,63.63,63.744,60.0856,55.2249,DOWN,0
2016-08-17,62.45,62.85,63.444,60.1662,55.2755,UP,1
2016-08-18,62.57,62.44,63.15,60.2422,55.3218,UP,1
2016-08-19,62.7,62.39,62.912,60.325,55.3728,UP,1
2016-08-22,62.83,62.83,62.702,60.4414,55.4256,UP,1
2016-08-23,63.73,62.98,62.856,60.5892,55.4799,DOWN,0
2016-08-24,63.1,63.4,62.986,60.7318,55.5356,UP,1
2016-08-25,63.52,63.03,63.176,60.8836,55.5932,DOWN,0
2016-08-26,63.4,63.66,63.316,61.0234,55.6486,UP,1
2016-08-29,63.83,63.49,63.516,61.1702,55.7037,DOWN,0
2016-08-30,63.66,63.79,63.502,61.2906,55.761,DOWN,0
2016-08-31,63.56,63.41,63.594,61.4104,55.8212,UP,1
2016-09-01,63.83,63.67,63.656,61.5438,55.8792,DOWN,0
2016-09-02,63.79,63.87,63.734,61.6828,55.935,DOWN,0
2016-09-06,63.0,63.87,63.568,61.828,55.9793,DOWN,0
2016-09-07,62.52,62.74,63.34,61.9762,56.0192,DOWN,0
2016-09-08,61.93,62.26,63.014,62.0918,56.0558,DOWN,0
2016-09-09,58.72,61.55,61.992,62.132,56.0729,UP,1
2016-09-12,59.0,58.37,61.034,62.1526,56.0914,DOWN,0
2016-09-13,58.2,58.66,60.074,62.1546,56.1044,DOWN,0
2016-09-14,57.5,58.2,59.07,62.1494,56.1138,UP,1
2016-09-15,57.83,57.4,58.25,62.1342,56.1282,DOWN,0
2016-09-16,56.1,57.49,57.726,62.0806,56.1294,UP,1
2016-09-19,56.45,56.41,57.216,62.0054,56.1296,DOWN,0
2016-09-20,56.42,56.86,56.86,61.9118,56.1366,UP,1
2016-09-21,57.03,56.59,56.766,61.8312,56.1421,UP,1
2016-09-22,58.2,57.49,56.84,61.7676,56.1549,UP,1
2016-09-23,58.67,58.14,57.354,61.7144,56.1698,UP,1
2016-09-26,58.68,58.22,57.8,61.6622,56.1922,UP,1
2016-09-27,58.99,58.53,58.314,61.616,56.2114,DOWN,0
2016-09-28,58.54,58.98,58.616,61.564,56.2276,DOWN,0
2016-09-29,57.91,58.73,58.558,61.4904,56.239,UP,1
2016-09-30,58.1,58.19,58.444,61.4498,56.2521,DOWN,0
2016-10-03,57.02,57.79,58.112,61.3812,56.2569,UP,1
2016-10-04,57.15,57.31,57.744,61.3082,56.2661,DOWN,0
2016-10-05,56.48,57.43,57.332,61.2054,56.2797,UP,1
2016-10-06,57.54,56.39,57.258,61.121,56.2944,DOWN,0
2016-10-07,55.7,57.41,56.778,60.9582,56.2965,UP,1
2016-10-10,56.1,56.1,56.594,60.8148,56.2954,DOWN,0
2016-10-11,54.78,55.88,56.12,60.6384,56.2879,UP,1
2016-10-12,55.53,54.89,55.93,60.4852,56.2832,DOWN,0
2016-10-13,55.13,55.05,55.448,60.319,56.277,DOWN,0
2016-10-14,55.04,55.44,55.316,60.1506,56.271,UP,1
2016-10-17,55.61,55.27,55.218,59.9878,56.2715,DOWN,0
2016-10-18,54.81,55.87,55.224,59.8048,56.2712,DOWN,0
2016-10-19,53.89,54.72,54.896,59.6052,56.2696,UP,1
2016-10-20,54.12,53.7,54.694,59.4086,56.2783,UP,1
2016-10-21,54.29,53.74,54.544,59.2136,56.3013,UP,1
2016-10-24,55.37,54.7,54.496,59.0432,56.326,DOWN,0
2016-10-25,52.31,54.9,53.996,58.8118,56.3383,UP,1
2016-10-26,53.16,52.23,53.85,58.6158,56.3547,UP,1
2016-10-27,54.02,53.75,53.83,58.4472,56.3889,DOWN,0
2016-10-28,53.73,53.83,53.718,58.2704,56.4165,UP,1
2016-10-31,54.63,54.06,53.57,58.109,56.4537,DOWN,0
2016-11-01,53.34,54.62,53.776,57.9192,56.4829,DOWN,0
2016-11-02,53.14,53.29,53.772,57.7074,56.5102,DOWN,0
2016-11-03,52.84,53.16,53.536,57.5022,56.536,UP,1
2016-11-04,52.86,53.06,53.362,57.289,56.5576,UP,1
2016-11-07,54.55,53.76,53.346,57.112,56.5927,DOWN,0
2016-11-08,54.39,54.33,53.556,56.9232,56.6255,UP,1
2016-11-09,54.7,53.75,53.868,56.744,56.6634,UP,1
2016-11-10,55.74,55.06,54.448,56.5876,56.7082,DOWN,0
2016-11-11,55.24,55.59,54.924,56.4158,56.7414,UP,1
2016-11-14,56.08,55.59,55.23,56.2616,56.7812,UP,1
2016-11-15,57.11,56.56,55.774,56.1438,56.834,DOWN,0
2016-11-16,56.16,56.91,56.066,56.0166,56.8829,UP,1
2016-11-17,57.4,56.51,56.398,55.926,56.9367,UP,1
2016-11-18,57.59,57.3,56.868,55.9034,56.9972,UP,1
2016-11-21,58.07,57.77,57.266,55.8848,57.0611,DOWN,0
2016-11-22,56.75,57.93,57.194,55.8558,57.1168,UP,1
2016-11-23,57.08,56.75,57.378,55.8474,57.1722,UP,1
2016-11-25,57.36,57.1,57.37,55.838,57.2327,DOWN,0
2016-11-28,56.18,57.12,57.088,55.8396,57.2793,UP,1
2016-11-29,56.2,56.33,56.714,55.8346,57.3215,DOWN,0
2016-11-30,55.15,56.31,56.394,55.8092,57.3496,DOWN,0
2016-12-01,53.82,55.14,55.742,55.745,57.3707,DOWN,0
2016-12-02,53.8,53.94,55.03,55.657,57.3918,UP,1
2016-12-05,54.97,54.2,54.788,55.583,57.4153,UP,1
2016-12-06,55.15,55.25,54.578,55.5124,57.4354,UP,1
2016-12-07,55.67,55.23,54.682,55.446,57.4584,UP,1
2016-12-08,56.44,55.67,55.206,55.404,57.486,DOWN,0
2016-12-09,56.37,56.35,55.72,55.3732,57.512,DOWN,0
2016-12-12,55.27,55.79,55.78,55.3166,57.5372,UP,1
2016-12-13,55.43,55.5,55.836,55.2848,57.5575,UP,1
2016-12-14,56.02,55.32,55.906,55.2622,57.5805,DOWN,0
2016-12-15,54.6,56.0,55.538,55.2246,57.5965,UP,1
2016-12-16,55.26,54.8,55.316,55.179,57.6123,DOWN,0
2016-12-19,55.15,55.46,55.292,55.168,57.6313,DOWN,0
2016-12-20,54.9,55.3,55.186,55.144,57.6518,UP,1
2016-12-21,55.39,55.0,55.06,55.1562,57.6742,DOWN,0
2016-12-22,54.98,55.5,55.136,55.1452,57.6948,DOWN,0
2016-12-23,54.98,55.2,55.08,55.1422,57.7128,UP,1
2016-12-27,55.22,54.95,55.094,55.1458,57.7298,DOWN,0
2016-12-28,54.18,55.43,54.95,55.1172,57.7363,DOWN,0
2016-12-29,54.05,54.13,54.682,55.102,57.736,DOWN,0
2016-12-30,53.46,54.34,54.378,55.0934,57.7325,UP,1
2017-01-03,53.89,53.99,54.16,55.0888,57.7269,UP,1
2017-01-04,54.46,53.94,54.008,55.0922,57.7262,DOWN,0
2017-01-05,53.95,54.46,53.962,55.0638,57.723,UP,1
2017-01-06,54.78,53.9,54.108,55.1132,57.7236,DOWN,0
2017-01-09,53.9,54.61,54.196,55.128,57.7203,UP,1
2017-01-10,54.17,53.83,54.252,55.131,57.7162,UP,1
2017-01-11,54.47,54.02,54.254,55.1458,57.7087,DOWN,0
2017-01-12,54.24,54.3,54.312,55.138,57.7009,UP,1
2017-01-13,54.27,54.36,54.21,55.1566,57.692,DOWN,0
2017-01-17,54.0,54.09,54.23,55.1738,57.6797,UP,1
2017-01-18,54.3,54.09,54.256,55.203,57.6729,UP,1
2017-01-19,54.86,54.24,54.334,55.243,57.67,UP,1
2017-01-20,55.41,54.9,54.568,55.2602,57.6639,UP,1
2017-01-23,55.62,55.19,54.838,55.2848,57.6611,UP,1
2017-01-24,56.76,55.94,55.39,55.326,57.6605,UP,1
2017-01-25,57.02,56.98,55.934,55.3516,57.6606,DOWN,0
2017-01-26,56.46,57.31,56.254,55.376,57.6553,DOWN,0
2017-01-27,56.0,56.69,56.372,55.3744,57.6411,DOWN,0
2017-01-30,55.64,56.05,56.376,55.345,57.6277,DOWN,0
2017-01-31,55.13,55.46,56.05,55.3244,57.6104,UP,1
2017-02-01,56.3,55.05,55.906,55.3024,57.596,DOWN,0
2017-02-02,55.64,56.21,55.742,55.2634,57.5823,UP,1
2017-02-03,56.1,56.05,55.762,55.224,57.5675,DOWN,0
2017-02-06,55.86,55.87,55.806,55.2062,57.5571,DOWN,0
2017-02-07,55.82,56.07,55.944,55.181,57.5506,UP,1
2017-02-08,55.94,55.92,55.872,55.1526,57.5434,UP,1
2017-02-09,56.28,55.88,56.0,55.1546,57.538,UP,1
2017-02-10,57.07,56.44,56.194,55.172,57.5387,UP,1
2017-02-13,57.08,57.18,56.438,55.2106,57.5429,DOWN,0
2017-02-14,56.86,57.3,56.646,55.2714,57.5502,UP,1
2017-02-15,57.39,56.8,56.936,55.3432,57.5552,DOWN,0
2017-02-16,57.0,57.45,57.08,55.3838,57.5632,UP,1
2017-02-17,57.06,56.86,57.078,55.422,57.5731,UP,1
2017-02-21,57.38,57.02,57.138,55.4562,57.582,DOWN,0
2017-02-22,56.91,57.2,57.148,55.4656,57.5858,UP,1
2017-02-23,57.07,57.17,57.084,55.4796,57.5875,UP,1
2017-02-24,57.4,56.82,57.164,55.5222,57.5886,UP,1
2017-02-27,58.21,57.4,57.394,55.5778,57.6005,DOWN,0
2017-02-28,57.83,58.2,57.484,55.614,57.6097,UP,1
2017-03-01,58.72,58.56,57.846,55.6964,57.6263,DOWN,0
2017-03-02,58.5,58.96,58.132,55.7612,57.6366,UP,1
2017-03-03,58.72,58.92,58.396,55.8326,57.651,DOWN,0
2017-03-06,57.9,58.35,58.334,55.8926,57.6576,UP,1
2017-03-07,57.92,57.88,58.352,55.9432,57.6638,UP,1
2017-03-08,58.7,57.91,58.348,56.0176,57.6689,UP,1
2017-03-09,59.38,59.08,58.524,56.1056,57.6793,UP,1
2017-03-10,60.07,59.65,58.794,56.2026,57.6856,UP,1
2017-03-13,60.1,59.82,59.234,56.321,57.6925,DOWN,0
2017-03-14,60.02,59.76,59.654,56.4404,57.7004,UP,1
2017-03-15,61.14,60.31,60.142,56.594,57.7114,DOWN,0
2017-03-16,61.08,61.08,60.482,56.7378,57.7234,DOWN,0
2017-03-17,61.04,61.2,60.676,56.8694,57.735,DOWN,0
2017-03-20,60.94,61.08,60.844,57.0092,57.7464,DOWN,0
2017-03-21,59.74,61.0,60.788,57.1084,57.7532,UP,1
2017-03-22,59.77,59.74,60.514,57.2258,57.7638,UP,1
2017-03-23,60.18,59.77,60.334,57.346,57.7726,UP,1
2017-03-24,60.38,60.23,60.202,57.4642,57.7807,DOWN,0
2017-03-27,60.28,59.65,60.07,57.585,57.7893,UP,1
2017-03-28,60.66,60.14,60.254,57.7128,57.8075,UP,1
2017-03-29,60.9,60.34,60.48,57.8508,57.8303,UP,1
2017-03-30,60.97,60.83,60.638,57.9842,57.8553,DOWN,0
2017-03-31,60.85,60.81,60.732,58.104,57.8799,DOWN,0
2017-04-03,60.62,60.89,60.8,58.2082,57.901,DOWN,0
2017-04-04,60.62,60.48,60.792,58.3082,57.9216,DOWN,0
2017-04-05,60.48,60.71,60.708,58.3826,57.9358,UP,1
2017-04-06,61.85,61.95,60.884,58.4792,57.9572,UP,1
2017-04-07,61.86,61.75,61.086,58.5872,57.9807,UP,1
2017-04-10,61.97,61.76,61.356,58.7066,58.0064,UP,1
2017-04-11,62.06,61.8,61.644,58.835,58.038,DOWN,0
2017-04-12,61.71,61.72,61.89,58.9666,58.071,DOWN,0
2017-04-13,61.5,61.49,61.82,59.0706,58.0977,UP,1
2017-04-17,61.92,61.65,61.832,59.1962,58.1238,UP,1
2017-04-18,62.05,61.51,61.848,59.3152,58.1442,UP,1
2017-04-19,62.15,62.29,61.866,59.441,58.1644,UP,1
2017-04-20,62.32,62.39,61.988,59.571,58.1872,UP,1
2017-04-21,62.82,62.4,62.252,59.7086,58.2084,UP,1
2017-04-24,63.66,63.22,62.6,59.8562,58.2328,UP,1
2017-04-25,64.93,64.41,63.176,60.0134,58.2564,UP,1
2017-04-26,65.6,65.19,63.866,60.1838,58.2789,DOWN,0
2017-04-27,64.19,65.0,64.24,60.3304,58.2945,DOWN,0
2017-04-28,63.74,64.17,64.424,60.4574,58.3063,DOWN,0
2017-05-01,63.32,63.96,64.356,60.5838,58.3163,UP,1
2017-05-02,63.72,63.44,64.114,60.717,58.3284,DOWN,0
2017-05-03,63.19,63.35,63.632,60.8332,58.3379,UP,1
2017-05-04,63.34,63.28,63.462,60.9618,58.3489,UP,1
2017-05-05,63.48,63.46,63.41,61.09,58.3583,DOWN,0
2017-05-08,63.43,63.35,63.432,61.2106,58.3748,UP,1
2017-05-09,63.5,63.45,63.388,61.3164,58.3901,UP,1
2017-05-10,63.64,63.37,63.478,61.4326,58.4043,DOWN,0
2017-05-11,63.07,63.28,63.424,61.5196,58.4115,DOWN,0
2017-05-12,62.57,62.93,63.242,61.601,58.4156,UP,1
2017-05-15,63.16,62.78,63.188,61.6898,58.4122,DOWN,0
2017-05-16,62.89,63.21,63.066,61.7896,58.4103,DOWN,0
2017-05-17,62.35,62.21,62.808,61.8782,58.404,UP,1
2017-05-18,62.84,62.15,62.762,61.961,58.4023,UP,1
2017-05-19,63.31,63.06,62.91,62.0396,58.4016,DOWN,0
2017-05-22,63.07,63.42,62.892,62.0996,58.3996,DOWN,0
2017-05-23,62.61,63.15,62.836,62.1498,58.394,UP,1
2017-05-24,63.12,62.48,62.99,62.2118,58.3898,UP,1
2017-05-25,63.17,63.31,63.056,62.2524,58.3863,DOWN,0
2017-05-26,62.85,63.12,62.964,62.2878,58.3808,UP,1
2017-05-30,62.89,62.76,62.928,62.3248,58.375,UP,1
2017-05-31,63.1,62.99,63.026,62.368,58.3711,UP,1
2017-06-01,63.34,63.27,63.07,62.44,58.3684,UP,1
2017-06-02,63.5,63.37,63.136,62.5146,58.3711,DOWN,0
2017-06-05,62.99,63.5,63.164,62.5708,58.3738,DOWN,0
2017-06-06,62.43,62.75,63.072,62.6118,58.3731,UP,1
2017-06-07,62.66,62.53,62.984,62.6594,58.3729,UP,1
2017-06-08,62.75,62.66,62.866,62.7012,58.3725,UP,1
2017-06-09,63.31,62.81,62.828,62.7494,58.3704,UP,1
2017-06-12,63.38,63.21,62.906,62.7976,58.3717,UP,1
2017-06-13,64.59,63.29,63.338,62.8724,58.3771,UP,1
2017-06-14,65.33,64.67,63.872,62.9666,58.3867,DOWN,0
2017-06-15,64.8,64.93,64.282,63.0502,58.3916,DOWN,0
2017-06-16,64.36,64.86,64.492,63.1278,58.3951,UP,1
2017-06-19,65.44,64.67,64.904,63.1996,58.4045,DOWN,0
2017-06-20,65.34,65.41,65.054,63.2692,58.4121,DOWN,0
2017-06-21,65.03,65.14,64.994,63.3304,58.4183,UP,1
2017-06-22,65.09,65.1,65.052,63.391,58.4287,UP,1
2017-06-23,66.05,65.4,65.39,63.4778,58.4464,DOWN,0
2017-06-26,65.9,66.12,65.482,63.5658,58.4662,DOWN,0
2017-06-27,65.47,65.74,65.508,63.6368,58.4999,UP,1
2017-06-28,65.87,65.91,65.676,63.7132,58.5343,DOWN,0
2017-06-29,64.92,65.86,65.642,63.7686,58.5679,UP,1
2017-06-30,65.24,65.09,65.48,63.827,58.6066,UP,1
2017-07-03,65.41,65.6,65.382,63.8788,58.6445,DOWN,0
2017-07-05,65.41,65.34,65.37,63.9138,58.691,DOWN,0
2017-07-06,65.05,65.02,65.206,63.9162,58.734,UP,1
2017-07-07,65.93,65.16,65.408,63.9228,58.7816,UP,1
2017-07-10,66.45,65.9,65.65,63.968,58.8287,UP,1
2017-07-11,66.56,66.39,65.88,64.0244,58.8705,UP,1
2017-07-12,66.8,66.96,66.158,64.094,58.9111,UP,1
2017-07-13,67.3,66.79,66.608,64.1656,58.9542,DOWN,0
2017-07-14,67.1,67.36,66.842,64.2438,58.9948,DOWN,0
2017-07-17,67.07,67.05,66.966,64.3184,59.0374,DOWN,0
2017-07-18,66.76,66.98,67.006,64.384,59.0817,UP,1
2017-07-19,67.11,65.76,67.068,64.4576,59.1267,DOWN,0
2017-07-20,65.63,67.07,66.734,64.5002,59.1698,UP,1
2017-07-21,65.88,65.53,66.49,64.545,59.2134,DOWN,0
2017-07-24,65.71,65.88,66.218,64.5978,59.2596,UP,1
2017-07-25,65.93,66.15,66.052,64.665,59.3015,DOWN,0
2017-07-26,65.91,65.87,65.812,64.72,59.3526,DOWN,0
2017-07-27,65.74,65.99,65.834,64.777,59.4008,DOWN,0
2017-07-28,65.66,65.75,65.79,64.8432,59.4552,UP,1
2017-07-31,65.67,65.83,65.782,64.8998,59.5059,UP,1
2017-08-01,66.16,65.92,65.828,64.9568,59.561,UP,1
2017-08-02,66.25,66.03,65.896,65.0204,59.6171,DOWN,0
2017-08-03,65.04,65.88,65.756,65.069,59.6642,UP,1
2017-08-04,65.23,65.13,65.67,65.1112,59.7163,UP,1
2017-08-07,65.26,65.19,65.588,65.153,59.7732,DOWN,0
2017-08-08,64.35,65.08,65.226,65.183,59.8243,DOWN,0
2017-08-09,63.87,64.33,64.75,65.2026,59.8722,DOWN,0
2017-08-10,62.89,63.67,64.32,65.1984,59.9098,UP,1
2017-08-11,63.31,62.7,63.936,65.1978,59.9648,UP,1
2017-08-14,64.25,63.75,63.734,65.2128,60.0203,DOWN,0
2017-08-15,63.89,64.26,63.642,65.2308,60.0696,UP,1
2017-08-16,64.16,63.97,63.7,65.2654,60.1218,DOWN,0
2017-08-17,62.69,63.88,63.66,65.266,60.1621,DOWN,0
2017-08-18,62.5,62.52,63.498,65.261,60.2079,UP,1
2017-08-21,62.82,62.5,63.212,65.2512,60.2563,UP,1
2017-08-22,63.25,62.92,63.084,65.2486,60.3083,DOWN,0
2017-08-23,62.58,62.77,62.768,65.2084,60.3569,DOWN,0
2017-08-24,62.46,62.72,62.722,65.151,60.3965,DOWN,0
2017-08-25,62.35,62.76,62.692,65.102,60.4363,DOWN,0
2017-08-28,61.95,62.66,62.518,65.0538,60.4725,DOWN,0
2017-08-29,61.94,61.62,62.256,64.9838,60.5035,UP,1
2017-08-30,62.01,62.07,62.142,64.9172,60.5374,UP,1
2017-08-31,62.53,62.36,62.156,64.8672,60.5696,UP,1
2017-09-01,62.97,62.79,62.28,64.8248,60.5989,DOWN,0
2017-09-05,62.64,62.87,62.418,64.7566,60.6313,UP,1
2017-09-06,63.32,62.76,62.694,64.705,60.6609,DOWN,0
2017-09-07,62.96,63.47,62.884,64.6548,60.6878,UP,1
2017-09-08,64.43,62.91,63.264,64.626,60.7196,UP,1
2017-09-11,64.5,64.66,63.57,64.6176,60.7583,UP,1
2017-09-12,65.44,64.67,64.13,64.6216,60.8001,DOWN,0
2017-09-13,64.75,65.37,64.416,64.6084,60.8371,DOWN,0
2017-09-14,64.43,64.52,64.71,64.5888,60.8783,UP,1
2017-09-15,64.74,64.41,64.772,64.5826,60.921,DOWN,0
2017-09-18,64.25,64.88,64.722,64.549,60.9665,UP,1
2017-09-19,64.31,64.32,64.496,64.5062,61.019,UP,1
2017-09-20,64.51,64.18,64.448,64.4652,61.0725,UP,1
2017-09-21,64.89,64.45,64.54,64.427,61.1221,UP,1
2017-09-22,64.91,64.79,64.574,64.3792,61.1709,UP,1
2017-09-25,65.3,64.77,64.784,64.3432,61.2191,UP,1
2017-09-26,65.43,65.4,65.008,64.3104,61.264,UP,1
2017-09-27,66.41,65.58,65.388,64.3034,61.3142,UP,1
2017-09-28,67.26,66.35,65.862,64.3064,61.3742,DOWN,0
2017-09-29,67.23,67.32,66.326,64.3384,61.4332,UP,1
2017-10-02,67.68,67.26,66.802,64.3744,61.4915,DOWN,0
2017-10-03,66.78,67.57,67.072,64.3958,61.5524,DOWN,0
2017-10-04,66.33,66.94,67.056,64.4038,61.6077,DOWN,0
2017-10-05,65.75,66.48,66.754,64.4006,61.6607,UP,1
2017-10-06,65.96,65.6,66.5,64.405,61.716,UP,1
2017-10-09,66.0,65.96,66.164,64.4118,61.7691,DOWN,0
2017-10-10,65.62,66.2,65.932,64.4108,61.8223,UP,1
2017-10-11,66.06,65.7,65.878,64.4088,61.8777,UP,1
2017-10-12,66.25,66.08,65.978,64.4088,61.9328,DOWN,0
2017-10-13,66.24,66.37,66.034,64.4328,61.9931,UP,1
2017-10-16,66.3,66.3,66.094,64.4542,62.0544,DOWN,0
2017-10-17,66.08,66.32,66.186,64.4706,62.1175,DOWN,0
2017-10-18,65.35,66.22,66.044,64.4906,62.1748,UP,1
2017-10-19,65.58,65.16,65.91,64.5248,62.2304,UP,1
2017-10-20,67.0,65.94,66.062,64.607,62.2956,UP,1
2017-10-23,67.54,67.1,66.31,64.6916,62.3594,UP,1
2017-10-24,68.12,67.22,66.718,64.769,62.4305,DOWN,0
2017-10-25,66.88,67.93,67.024,64.8288,62.4941,UP,1
2017-10-26,68.35,66.42,67.578,64.9126,62.5635,DOWN,0
2017-10-27,66.83,67.62,67.544,64.9954,62.6264,DOWN,0
2017-10-30,66.15,66.92,67.266,65.0684,62.6858,DOWN,0
2017-10-31,66.06,66.14,66.854,65.1332,62.7461,DOWN,0
2017-11-01,65.2,66.4,66.518,65.1722,62.8006,DOWN,0
2017-11-02,64.56,65.21,65.76,65.2118,62.8491,DOWN,0
2017-11-03,64.17,64.38,65.228,65.246,62.8929,UP,1
2017-11-06,64.22,63.93,64.842,65.2834,62.9359,UP,1
2017-11-07,64.46,64.25,64.522,65.3336,62.9744,DOWN,0
2017-11-08,64.12,64.32,64.306,65.3772,63.0099,DOWN,0
2017-11-09,64.0,63.74,64.194,65.417,63.0476,DOWN,0
2017-11-10,63.97,64.08,64.154,65.4458,63.0875,UP,1
2017-11-13,64.43,63.72,64.196,65.475,63.1314,UP,1
2017-11-14,64.69,64.27,64.242,65.516,63.1792,DOWN,0
2017-11-15,64.06,64.48,64.23,65.5308,63.218,UP,1
2017-11-16,64.44,64.26,64.318,65.5604,63.262,UP,1
2017-11-17,64.76,64.27,64.476,65.567,63.3053,UP,1
2017-11-20,64.87,65.0,64.564,65.5744,63.3504,UP,1
2017-11-21,65.37,65.03,64.7,65.573,63.3981,DOWN,0
2017-11-22,64.85,65.29,64.858,65.575,63.4427,DOWN,0
2017-11-24,64.68,65.35,64.906,65.58,63.4847,DOWN,0
2017-11-27,64.52,64.77,64.858,65.5756,63.5219,UP,1
2017-11-28,65.72,64.63,65.028,65.605,63.5651,UP,1
2017-11-29,66.87,65.94,65.328,65.6562,63.6152,UP,1
2017-11-30,68.42,67.0,66.042,65.7344,63.6703,DOWN,0
2017-12-01,67.52,68.38,66.61,65.787,63.7229,UP,1
2017-12-04,68.89,67.96,67.484,65.8666,63.7821,DOWN,0
2017-12-05,68.48,68.8,68.036,65.9302,63.8376,DOWN,0
2017-12-06,67.76,68.3,68.214,65.9768,63.8918,UP,1
2017-12-07,68.24,67.6,68.178,66.0134,63.9477,DOWN,0
2017-12-08,68.22,68.48,68.318,66.0326,64.0018,DOWN,0
2017-12-11,68.12,68.5,68.164,66.0504,64.0513,DOWN,0
2017-12-12,67.23,68.21,67.914,66.0414,64.0983,UP,1
2017-12-13,67.32,67.39,67.826,66.0522,64.1413,DOWN,0
2017-12-14,66.7,67.56,67.518,66.0596,64.1823,DOWN,0
2017-12-15,66.42,67.09,67.158,66.073,64.2208,UP,1
2017-12-18,67.48,66.59,67.03,66.1034,64.2687,UP,1
2017-12-19,67.69,67.7,67.122,66.1372,64.3176,UP,1
2017-12-20,67.9,68.02,67.238,66.1828,64.3636,UP,1
2017-12-21,69.32,68.42,67.762,66.248,64.4133,DOWN,0
2017-12-22,68.53,69.48,68.184,66.2936,64.4556,UP,1
2017-12-26,68.94,68.63,68.476,66.3476,64.4998,DOWN,0
2017-12-27,68.74,69.03,68.686,66.3964,64.5434,UP,1
2017-12-28,68.78,69.02,68.862,66.4504,64.5816,DOWN,0
2017-12-29,68.44,68.78,68.686,66.5122,64.6184,UP,1
2018-01-02,68.74,68.71,68.728,66.5754,64.6569,UP,1
2018-01-03,69.55,68.91,68.85,66.6264,64.6999,UP,1
2018-01-04,70.13,69.92,69.128,66.6782,64.7519,UP,1
2018-01-05,71.62,70.68,69.696,66.7482,64.8111,DOWN,0
2018-01-08,71.43,71.56,70.294,66.8392,64.8674,DOWN,0
2018-01-09,70.32,71.32,70.61,66.8786,64.9171,DOWN,0
2018-01-10,69.08,70.1,70.516,66.9236,64.9611,UP,1
2018-01-11,69.78,69.36,70.446,66.9962,65.0067,UP,1
2018-01-12,70.62,70.06,70.246,67.0874,65.0553,DOWN,0
2018-01-16,70.4,70.95,70.04,67.1914,65.1024,UP,1
2018-01-17,71.81,70.92,70.338,67.3364,65.1572,UP,1
2018-01-18,72.63,71.75,71.048,67.5056,65.2173,UP,1
2018-01-19,72.64,72.81,71.62,67.674,65.2774,UP,1
2018-01-22,72.84,72.75,72.064,67.8416,65.3392,DOWN,0
2018-01-23,72.5,72.58,72.484,68.0092,65.3924,UP,1
2018-01-24,73.13,72.67,72.748,68.1918,65.4488,DOWN,0
2018-01-25,72.48,73.38,72.718,68.362,65.5013,UP,1
2018-01-26,73.07,72.65,72.804,68.5348,65.5564,DOWN,0
2018-01-29,71.6,72.6,72.556,68.673,65.6058,DOWN,0
2018-01-30,70.82,71.02,72.22,68.8082,65.6524,UP,1
2018-01-31,70.93,71.12,71.78,68.938,65.6975,DOWN,0
2018-02-01,69.82,70.79,71.248,69.0392,65.7363,DOWN,0
2018-02-02,64.9,64.29,69.614,69.0398,65.7501,DOWN,0
