ticker,TGT US Equity,TGT US Equity,TGT US Equity,TGT US Equity,TGT US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2012-08-01,60.62,60.88,55.3082,61.178,58.8618,UP,1
2012-08-02,61.97,60.88,55.3535,61.36,58.9678,UP,1
2012-08-03,62.36,62.43,55.3971,61.528,59.0794,UP,1
2012-08-06,62.39,62.55,55.4427,61.598,59.1822,UP,1
2012-08-07,62.64,62.59,55.4874,61.996,59.2826,UP,1
2012-08-08,62.94,62.42,55.5289,62.46,59.3788,DOWN,0
2012-08-09,62.69,62.95,55.5687,62.604,59.4768,UP,1
2012-08-10,62.84,62.76,55.6109,62.7,59.5754,DOWN,0
2012-08-13,62.51,62.62,55.6477,62.724,59.6816,UP,1
2012-08-14,63.38,62.73,55.6868,62.872,59.7978,UP,1
2012-08-15,64.5,64.37,55.7331,63.184,59.9414,DOWN,0
2012-08-16,63.91,64.44,55.7789,63.428,60.0696,UP,1
2012-08-17,64.14,64.02,55.8366,63.688,60.206,DOWN,0
2012-08-20,63.64,64.0,55.8902,63.914,60.2948,UP,1
2012-08-21,64.13,63.89,55.9496,64.064,60.4034,DOWN,0
2012-08-22,63.68,64.13,56.0072,63.9,60.5138,DOWN,0
2012-08-23,62.99,63.5,56.058,63.716,60.6126,UP,1
2012-08-24,63.69,63.0,56.1112,63.626,60.7154,DOWN,0
2012-08-27,63.36,63.66,56.1695,63.57,60.8126,UP,1
2012-08-28,63.81,63.43,56.2297,63.506,60.9194,UP,1
2012-08-29,64.26,63.85,56.2857,63.622,61.0306,DOWN,0
2012-08-30,64.16,64.32,56.3432,63.856,61.1438,DOWN,0
2012-08-31,64.09,64.53,56.3978,63.936,61.2776,DOWN,0
2012-09-04,63.84,64.0,56.4523,64.032,61.4032,DOWN,0
2012-09-05,63.73,63.95,56.5077,64.016,61.5332,UP,1
2012-09-06,64.86,64.05,56.567,64.136,61.6778,DOWN,0
2012-09-07,64.0,64.86,56.6243,64.104,61.8066,UP,1
2012-09-10,64.8,64.26,56.6849,64.246,61.9534,DOWN,0
2012-09-11,64.48,64.57,56.7496,64.374,62.0792,DOWN,0
2012-09-12,64.38,64.5,56.8155,64.504,62.2014,UP,1
2012-09-13,65.06,64.22,56.8826,64.544,62.347,DOWN,0
2012-09-14,64.67,65.09,56.9448,64.678,62.4974,DOWN,0
2012-09-17,64.41,64.65,57.0033,64.6,62.6242,DOWN,0
2012-09-18,64.28,64.25,57.064,64.56,62.749,UP,1
2012-09-19,65.01,64.34,57.1246,64.686,62.8646,UP,1
2012-09-20,65.4,64.92,57.185,64.754,62.9768,UP,1
2012-09-21,65.44,65.49,57.2439,64.908,63.088,DOWN,0
2012-09-24,65.15,65.31,57.2987,65.056,63.152,DOWN,0
2012-09-25,64.38,65.55,57.3533,65.076,63.2096,DOWN,0
2012-09-26,63.83,64.36,57.4049,64.84,63.261,DOWN,0
2012-09-27,63.59,63.7,57.4555,64.478,63.305,DOWN,0
2012-09-28,63.47,63.525,57.5088,64.084,63.3494,DOWN,0
2012-10-01,62.99,63.18,57.5614,63.652,63.3818,DOWN,0
2012-10-02,62.98,63.16,57.6159,63.372,63.4326,UP,1
2012-10-03,63.09,63.21,57.6704,63.224,63.4834,UP,1
2012-10-04,63.65,63.8,57.7314,63.236,63.5492,UP,1
2012-10-05,64.18,64.0,57.7934,63.378,63.6116,DOWN,0
2012-10-08,63.99,64.06,57.8548,63.578,63.661,DOWN,0
2012-10-09,62.89,63.91,57.9129,63.56,63.678,DOWN,0
2012-10-10,62.66,63.0,57.9677,63.474,63.7182,DOWN,0
2012-10-11,61.25,63.1,58.0134,62.994,63.7308,UP,1
2012-10-12,61.52,61.32,58.0624,62.462,63.7218,UP,1
2012-10-15,61.81,61.61,58.1131,62.026,63.7108,UP,1
2012-10-16,62.9,62.25,58.1715,62.028,63.721,UP,1
2012-10-17,63.04,62.99,58.2311,62.104,63.729,DOWN,0
2012-10-18,62.94,63.12,58.2958,62.442,63.729,DOWN,0
2012-10-19,62.23,62.87,58.3644,62.584,63.7198,DOWN,0
2012-10-22,62.21,61.96,58.4307,62.664,63.7072,UP,1
2012-10-23,62.64,61.87,58.501,62.612,63.7098,UP,1
2012-10-24,62.83,62.91,58.5712,62.57,63.6988,UP,1
2012-10-25,63.12,63.09,58.6417,62.606,63.6712,UP,1
2012-10-26,63.92,63.43,58.7122,62.944,63.6714,DOWN,0
2012-10-31,63.75,64.19,58.7819,63.252,63.6636,DOWN,0
2012-11-01,62.94,62.97,58.8472,63.312,63.6496,DOWN,0
2012-11-02,62.71,63.33,58.9114,63.288,63.6212,UP,1
2012-11-05,63.4,63.17,58.9739,63.344,63.6156,DOWN,0
2012-11-06,63.39,63.6,59.04,63.238,63.6236,DOWN,0
2012-11-07,62.79,63.02,59.1032,63.046,63.6056,DOWN,0
2012-11-08,61.82,62.91,59.1585,62.822,63.5748,UP,1
2012-11-09,62.02,61.69,59.2129,62.684,63.539,DOWN,0
2012-11-12,61.98,62.05,59.2703,62.4,63.4934,UP,1
2012-11-13,62.09,61.83,59.3305,62.14,63.452,DOWN,0
2012-11-14,61.38,62.11,59.3858,61.858,63.3978,UP,1
2012-11-15,62.44,62.23,59.4439,61.982,63.3698,UP,1
2012-11-16,62.5,62.37,59.4993,62.078,63.3452,UP,1
2012-11-19,63.01,62.88,59.5544,62.284,63.3082,DOWN,0
2012-11-20,63.0,63.0,59.6087,62.466,63.2882,UP,1
2012-11-21,63.72,63.04,59.667,62.934,63.2666,UP,1
2012-11-23,64.48,64.1,59.7274,63.342,63.2666,DOWN,0
2012-11-26,62.775,64.12,59.7784,63.397,63.2345,DOWN,0
2012-11-27,62.57,62.87,59.8277,63.309,63.1847,UP,1
2012-11-28,62.81,62.51,59.8796,63.271,63.1475,DOWN,0
2012-11-29,62.79,61.19,59.9318,63.085,63.1151,UP,1
2012-11-30,63.13,62.67,59.9861,62.815,63.0921,DOWN,0
2012-12-03,62.3,63.1,60.0385,62.72,63.0379,DOWN,0
2012-12-04,61.99,62.31,60.0888,62.604,62.9697,UP,1
2012-12-05,62.04,62.05,60.1358,62.45,62.9017,UP,1
2012-12-06,62.2,62.08,60.1841,62.332,62.8427,UP,1
2012-12-07,62.28,62.37,60.2307,62.162,62.8007,DOWN,0
2012-12-10,61.96,62.18,60.268,62.094,62.7633,DOWN,0
2012-12-11,61.43,62.01,60.299,61.982,62.7201,DOWN,0
2012-12-12,60.54,61.48,60.3252,61.682,62.6615,UP,1
2012-12-13,61.25,60.65,60.3514,61.492,62.6267,DOWN,0
2012-12-14,60.5,60.97,60.3704,61.136,62.5771,UP,1
2012-12-17,61.09,60.54,60.3921,60.962,62.5371,UP,1
2012-12-18,62.28,61.18,60.4205,61.132,62.5097,DOWN,0
2012-12-19,61.52,62.14,60.4446,61.328,62.4565,DOWN,0
2012-12-20,60.36,60.7,60.464,61.15,62.3839,DOWN,0
2012-12-21,59.6,60.13,60.4788,60.97,62.3181,DOWN,0
2012-12-24,59.54,59.56,60.4903,60.66,62.2557,DOWN,0
2012-12-26,59.21,59.47,60.4979,60.046,62.2149,DOWN,0
2012-12-27,58.93,59.07,60.5027,59.528,62.1631,DOWN,0
2012-12-28,58.57,58.73,60.5031,59.17,62.0983,UP,1
2012-12-31,59.17,58.5,60.506,59.084,62.0237,DOWN,0
2013-01-02,58.82,58.57,60.5063,58.94,61.9393,UP,1
2013-01-03,60.16,60.55,60.5151,59.13,61.8837,UP,1
2013-01-04,60.58,60.72,60.5261,59.46,61.8507,UP,1
2013-01-07,61.3,60.52,60.5426,60.006,61.8325,DOWN,0
2013-01-08,60.64,61.1,60.5579,60.3,61.7925,DOWN,0
2013-01-09,60.18,60.73,60.5692,60.572,61.7395,UP,1
2013-01-10,60.31,60.38,60.5798,60.602,61.6833,DOWN,0
2013-01-11,60.07,60.17,60.5858,60.5,61.6063,UP,1
2013-01-14,60.39,59.99,60.5968,60.318,61.5391,UP,1
2013-01-15,61.09,60.41,60.6115,60.408,61.5021,UP,1
2013-01-16,61.32,60.97,60.6282,60.636,61.4743,UP,1
2013-01-17,61.46,61.5,60.6441,60.866,61.4355,UP,1
2013-01-18,61.53,61.49,60.6603,61.158,61.3983,DOWN,0
2013-01-22,61.49,61.53,60.6784,61.378,61.3723,DOWN,0
2013-01-23,61.04,61.3,60.6945,61.368,61.3567,UP,1
2013-01-24,61.86,61.3,60.7152,61.476,61.3535,DOWN,0
2013-01-25,61.54,62.0,60.7353,61.492,61.3447,DOWN,0
2013-01-28,61.13,61.58,60.7589,61.412,61.3255,UP,1
2013-01-29,61.34,61.18,60.7796,61.382,61.3247,DOWN,0
2013-01-30,60.98,61.42,60.7949,61.37,61.2955,DOWN,0
2013-01-31,60.41,60.83,60.8098,61.08,61.2537,UP,1
2013-02-01,61.15,60.94,60.8286,61.002,61.2165,DOWN,0
2013-02-04,60.85,61.0,60.8448,60.946,61.1735,UP,1
2013-02-05,62.4,61.44,60.8699,61.158,61.1471,UP,1
2013-02-06,62.69,62.14,60.8994,61.5,61.1113,DOWN,0
2013-02-07,62.3,62.6,60.9245,61.878,61.1018,UP,1
2013-02-08,62.49,62.18,60.9538,62.146,61.1002,UP,1
2013-02-11,62.67,62.48,60.9835,62.51,61.0974,UP,1
2013-02-12,62.73,62.58,61.013,62.576,61.0962,DOWN,0
2013-02-13,62.69,63.0,61.039,62.576,61.0874,UP,1
2013-02-14,63.09,62.69,61.0631,62.734,61.1032,DOWN,0
2013-02-15,61.71,62.45,61.082,62.578,61.0976,UP,1
2013-02-19,61.87,61.79,61.1013,62.418,61.0942,UP,1
2013-02-20,62.65,61.98,61.1246,62.402,61.1032,UP,1
2013-02-21,63.4,62.68,61.1589,62.544,61.1256,UP,1
2013-02-22,63.6,63.48,61.1986,62.646,61.1584,DOWN,0
2013-02-25,62.89,63.63,61.2343,62.882,61.1876,UP,1
2013-02-26,64.05,63.1,61.2768,63.318,61.2578,DOWN,0
2013-02-27,63.12,62.31,61.316,63.412,61.2952,DOWN,0
2013-02-28,62.96,63.23,61.3542,63.324,61.3444,UP,1
2013-03-01,64.13,63.22,61.3977,63.43,61.4052,UP,1
2013-03-04,66.44,64.88,61.4553,64.14,61.4884,UP,1
2013-03-05,66.68,66.5,61.5133,64.666,61.5916,DOWN,0
2013-03-06,66.12,66.72,61.5673,65.266,61.7068,DOWN,0
2013-03-07,65.85,66.22,61.6225,65.844,61.8318,UP,1
2013-03-08,66.35,66.11,61.677,66.288,61.968,UP,1
2013-03-11,67.34,66.35,61.7345,66.468,62.1306,DOWN,0
2013-03-12,67.11,67.18,61.7867,66.554,62.2942,UP,1
2013-03-13,67.43,66.79,61.84,66.816,62.4714,DOWN,0
2013-03-14,67.34,67.5,61.8904,67.114,62.6348,DOWN,0
2013-03-15,66.8,67.05,61.9363,67.204,62.7944,DOWN,0
2013-03-18,66.76,66.52,61.9795,67.088,62.9264,DOWN,0
2013-03-19,66.46,67.01,62.0228,66.958,63.044,UP,1
2013-03-20,68.52,66.97,62.0759,67.176,63.1884,DOWN,0
2013-03-21,68.05,68.12,62.1301,67.318,63.3366,UP,1
2013-03-22,68.42,68.24,62.1844,67.642,63.5014,DOWN,0
2013-03-25,68.41,68.73,62.2398,67.972,63.6634,UP,1
2013-03-26,68.61,68.42,62.2954,68.402,63.8342,UP,1
2013-03-27,69.05,68.49,62.354,68.508,64.0074,DOWN,0
2013-03-28,68.45,69.19,62.4003,68.588,64.1546,UP,1
2013-04-01,68.66,68.3,62.4501,68.636,64.3014,UP,1
2013-04-02,68.83,68.96,62.5034,68.72,64.4488,DOWN,0
2013-04-03,67.98,68.0,62.5531,68.594,64.5778,UP,1
2013-04-04,68.79,68.19,62.6043,68.542,64.7238,UP,1
2013-04-05,68.85,68.27,62.656,68.622,64.88,UP,1
2013-04-08,69.26,68.9,62.71,68.742,65.028,DOWN,0
2013-04-09,68.92,69.38,62.7611,68.76,65.1756,DOWN,0
2013-04-10,68.86,69.01,62.8129,68.936,65.3302,UP,1
2013-04-11,69.12,69.08,62.8715,69.002,65.4858,UP,1
2013-04-12,69.49,69.04,62.9311,69.13,65.656,DOWN,0
2013-04-15,68.48,69.19,62.9874,68.974,65.8174,DOWN,0
2013-04-16,68.38,67.65,63.0411,68.866,65.962,UP,1
2013-04-17,68.76,68.38,63.0971,68.846,66.1202,DOWN,0
2013-04-18,68.29,68.73,63.1513,68.68,66.238,UP,1
2013-04-19,69.04,68.81,63.2055,68.59,66.365,UP,1
2013-04-22,69.1,68.93,63.2597,68.714,66.501,UP,1
2013-04-23,69.69,69.21,63.3192,68.976,66.645,UP,1
2013-04-24,69.71,69.9,63.382,69.166,66.7858,UP,1
2013-04-25,70.67,69.95,63.445,69.642,66.9446,DOWN,0
2013-04-26,70.52,70.54,63.5074,69.938,67.1012,UP,1
2013-04-29,70.64,70.6,63.5645,70.246,67.2522,DOWN,0
2013-04-30,70.56,70.54,63.6183,70.42,67.4292,DOWN,0
2013-05-01,70.54,70.45,63.6716,70.586,67.6026,DOWN,0
2013-05-02,69.19,69.54,63.7078,70.29,67.7334,UP,1
2013-05-03,70.5,69.66,63.7528,70.286,67.8754,DOWN,0
2013-05-06,70.03,70.3599,63.7967,70.164,68.004,UP,1
2013-05-07,70.55,70.24,63.8425,70.162,68.1572,DOWN,0
2013-05-08,69.8,70.45,63.8852,70.014,68.2722,DOWN,0
2013-05-09,69.48,69.9,63.9258,70.072,68.3994,UP,1
2013-05-10,69.74,68.93,63.9723,69.92,68.535,DOWN,0
2013-05-13,69.44,69.47,64.0167,69.802,68.6412,DOWN,0
2013-05-14,69.44,69.4701,64.0621,69.58,68.7012,UP,1
2013-05-15,70.39,69.57,64.1088,69.698,68.7754,DOWN,0
2013-05-16,70.0,69.8299,64.1512,69.802,68.853,UP,1
2013-05-17,71.06,70.02,64.1963,70.066,68.9572,DOWN,0
2013-05-20,70.65,70.91,64.2463,70.308,69.0432,UP,1
2013-05-21,71.26,70.68,64.2995,70.672,69.1216,DOWN,0
2013-05-22,68.4,69.51,64.3316,70.274,69.1474,UP,1
2013-05-23,68.67,67.75,64.3632,70.008,69.1722,UP,1
2013-05-24,69.72,68.47,64.3998,69.74,69.2198,DOWN,0
2013-05-28,69.51,70.3,64.4342,69.512,69.274,DOWN,0
2013-05-29,69.42,69.38,64.4666,69.144,69.3272,UP,1
2013-05-30,69.82,69.48,64.5022,69.428,69.3944,DOWN,0
2013-05-31,69.5,69.72,64.5355,69.594,69.414,UP,1
2013-06-03,71.05,69.5,64.5782,69.86,69.474,UP,1
2013-06-04,71.51,71.87,64.6189,70.26,69.5358,DOWN,0
2013-06-05,70.17,71.58,64.6472,70.41,69.571,UP,1
2013-06-06,70.26,70.26,64.679,70.498,69.604,UP,1
2013-06-07,70.36,70.49,64.7101,70.67,69.6302,DOWN,0
2013-06-10,69.88,70.33,64.7413,70.436,69.6588,UP,1
2013-06-11,70.0,69.56,64.7706,70.134,69.6856,DOWN,0
2013-06-12,69.43,70.35,64.7994,69.986,69.6976,UP,1
2013-06-13,69.59,69.43,64.8324,69.852,69.7298,DOWN,0
2013-06-14,69.03,69.38,64.8591,69.586,69.7346,UP,1
2013-06-17,69.86,69.09,64.8916,69.582,69.7548,UP,1
2013-06-18,70.16,69.85,64.9233,69.614,69.7728,DOWN,0
2013-06-19,68.88,70.15,64.9464,69.504,69.772,DOWN,0
2013-06-20,68.66,68.41,64.9689,69.318,69.768,UP,1
2013-06-21,68.83,69.09,64.9926,69.278,69.7622,DOWN,0
2013-06-24,68.29,68.19,65.0149,68.964,69.7382,UP,1
2013-06-25,69.13,68.62,65.0419,68.758,69.7512,DOWN,0
2013-06-26,69.12,69.5,65.0632,68.806,69.766,DOWN,0
2013-06-27,68.79,69.56,65.0871,68.832,69.7666,UP,1
2013-06-28,68.86,68.64,65.1074,68.838,69.778,UP,1
2013-07-01,69.33,69.19,65.1317,69.046,69.7838,UP,1
2013-07-02,69.56,69.38,65.1576,69.132,69.793,DOWN,0
2013-07-03,69.38,69.18,65.1792,69.184,69.7868,UP,1
2013-07-05,70.25,69.86,65.2071,69.476,69.7976,UP,1
2013-07-08,71.18,70.46,65.2409,69.94,69.8078,UP,1
2013-07-09,71.77,71.22,65.2784,70.428,69.8328,UP,1
2013-07-10,72.03,71.82,65.3135,70.922,69.8606,UP,1
2013-07-11,72.57,72.44,65.3493,71.56,69.9008,DOWN,0
2013-07-12,72.56,71.85,65.3849,72.022,69.9412,DOWN,0
2013-07-15,72.35,72.48,65.4209,72.256,70.0044,DOWN,0
2013-07-16,72.07,72.46,65.4594,72.316,70.0358,UP,1
2013-07-17,72.61,72.13,65.5033,72.432,70.0874,DOWN,0
2013-07-18,72.42,72.74,65.5474,72.402,70.1248,UP,1
2013-07-19,72.55,72.55,65.5928,72.4,70.1798,UP,1
2013-07-22,73.03,72.64,65.643,72.536,70.2508,UP,1
2013-07-23,73.25,73.0,65.6944,72.772,70.321,UP,1
2013-07-24,73.32,73.41,65.7455,72.914,70.3986,DOWN,0
2013-07-25,71.82,73.07,65.7864,72.794,70.4462,DOWN,0
2013-07-26,71.46,71.57,65.8228,72.576,70.4676,UP,1
2013-07-29,71.51,71.56,65.8604,72.272,70.4978,DOWN,0
2013-07-30,71.42,71.63,65.903,71.906,70.505,DOWN,0
2013-07-31,71.25,71.6,65.946,71.492,70.517,UP,1
2013-08-01,71.58,71.69,65.9976,71.444,70.5234,DOWN,0
2013-08-02,71.5,71.52,66.0475,71.452,70.5854,UP,1
2013-08-05,71.99,71.51,66.0984,71.548,70.6518,DOWN,0
2013-08-06,71.79,71.87,66.1429,71.622,70.6932,DOWN,0
2013-08-07,71.68,71.7,66.1861,71.708,70.7366,DOWN,0
2013-08-08,71.22,71.6899,66.2275,71.636,70.7726,DOWN,0
2013-08-09,70.72,71.21,66.2699,71.48,70.7906,UP,1
2013-08-12,70.76,70.48,66.3127,71.234,70.8158,UP,1
2013-08-13,71.19,70.78,66.3554,71.114,70.8186,DOWN,0
2013-08-14,70.04,70.6899,66.3915,70.786,70.7892,DOWN,0
2013-08-15,69.08,69.3,66.4213,70.358,70.7674,DOWN,0
2013-08-16,68.58,68.82,66.4446,69.93,70.7338,DOWN,0
2013-08-19,68.24,68.24,66.467,69.426,70.6914,DOWN,0
2013-08-20,67.95,68.24,66.4921,68.778,70.6528,DOWN,0
2013-08-21,65.5,66.42,66.506,67.87,70.5628,DOWN,0
2013-08-22,64.24,64.94,66.5102,66.902,70.459,UP,1
2013-08-23,64.35,64.64,66.515,66.056,70.3542,DOWN,0
2013-08-26,64.13,64.53,66.5217,65.234,70.2562,DOWN,0
2013-08-27,63.26,63.57,66.5289,64.296,70.1242,UP,1
2013-08-28,63.27,63.28,66.5352,63.85,69.9864,DOWN,0
2013-08-29,63.15,63.21,66.541,63.632,69.8718,UP,1
2013-08-30,63.31,63.25,66.5471,63.424,69.7648,UP,1
2013-09-03,63.59,63.54,66.5582,63.316,69.66,DOWN,0
2013-09-04,63.55,63.59,66.5637,63.374,69.5652,DOWN,0
2013-09-05,63.46,63.66,66.5685,63.412,69.4518,DOWN,0
2013-09-06,63.29,63.57,66.5699,63.44,69.3352,UP,1
2013-09-09,63.93,63.36,66.5746,63.564,69.238,UP,1
2013-09-10,64.73,64.45,66.5796,63.792,69.1554,UP,1
2013-09-11,64.99,64.73,66.5822,64.08,69.0686,DOWN,0
2013-09-12,64.09,65.13,66.5888,64.206,68.9592,DOWN,0
2013-09-13,63.76,64.24,66.5947,64.3,68.8468,UP,1
2013-09-16,63.79,64.28,66.5996,64.272,68.7176,UP,1
2013-09-17,64.38,63.89,66.6076,64.202,68.5816,UP,1
2013-09-18,65.48,64.23,66.6193,64.3,68.4558,DOWN,0
2013-09-19,65.39,65.59,66.6348,64.56,68.323,DOWN,0
2013-09-20,64.55,65.34,66.6476,64.718,68.1626,DOWN,0
2013-09-23,64.4,64.54,66.6594,64.84,67.9994,DOWN,0
2013-09-24,63.91,64.09,66.6679,64.746,67.8306,DOWN,0
2013-09-25,63.24,63.96,66.6727,64.298,67.654,UP,1
2013-09-26,63.37,63.42,66.6798,63.894,67.4692,UP,1
2013-09-27,63.94,63.36,66.6923,63.772,67.2996,UP,1
2013-09-30,63.98,63.52,66.7095,63.688,67.1282,DOWN,0
2013-10-01,63.91,63.94,66.7228,63.688,66.9458,DOWN,0
2013-10-02,63.65,63.72,66.7386,63.77,66.7538,DOWN,0
2013-10-03,63.45,63.6,66.7504,63.786,66.5564,DOWN,0
2013-10-04,63.41,63.44,66.756,63.68,66.3882,DOWN,0
2013-10-07,62.68,63.12,66.7618,63.42,66.2126,DOWN,0
2013-10-08,62.13,62.72,66.7707,63.064,66.025,UP,1
2013-10-09,62.69,62.22,66.7861,62.872,65.8504,UP,1
2013-10-10,63.45,63.16,66.8057,62.872,65.6944,DOWN,0
2013-10-11,63.21,63.14,66.8257,62.832,65.527,UP,1
2013-10-14,63.65,62.8,66.8493,63.026,65.37,DOWN,0
2013-10-15,62.93,63.51,66.8711,63.186,65.1888,UP,1
2013-10-16,63.9,63.1,66.8947,63.428,65.031,UP,1
2013-10-17,64.86,63.65,66.9249,63.71,64.8946,DOWN,0
2013-10-18,64.67,65.17,66.9475,64.002,64.7636,UP,1
2013-10-21,64.7,64.72,66.9681,64.212,64.6432,UP,1
2013-10-22,65.12,64.79,66.9872,64.65,64.5304,DOWN,0
2013-10-23,64.27,65.0,67.0053,64.724,64.392,DOWN,0
2013-10-24,64.13,64.42,67.0251,64.578,64.2738,DOWN,0
2013-10-25,64.07,64.16,67.0439,64.458,64.1736,UP,1
2013-10-28,64.88,63.87,67.0679,64.494,64.0996,DOWN,0
2013-10-29,64.32,64.81,67.0876,64.334,64.0212,UP,1
2013-10-30,65.71,64.34,67.1107,64.622,63.9764,DOWN,0
2013-10-31,64.79,66.06,67.128,64.754,63.9622,DOWN,0
2013-11-01,64.62,64.89,67.1438,64.864,63.9698,UP,1
2013-11-04,65.22,64.97,67.1623,64.932,63.9872,DOWN,0
2013-11-05,64.63,65.1,67.178,64.994,63.9972,UP,1
2013-11-06,65.7,65.05,67.2013,64.992,64.046,DOWN,0
2013-11-07,64.82,65.89,67.2161,64.998,64.077,UP,1
2013-11-08,65.11,64.75,67.2339,65.096,64.1162,UP,1
2013-11-11,65.69,65.11,67.2567,65.19,64.1638,DOWN,0
2013-11-12,65.44,65.67,67.2772,65.352,64.2008,UP,1
2013-11-13,66.87,65.42,67.3067,65.586,64.2672,DOWN,0
2013-11-14,66.67,66.5,67.338,65.956,64.3314,UP,1
2013-11-15,66.89,66.69,67.3667,66.312,64.4034,DOWN,0
2013-11-18,66.45,66.71,67.3947,66.464,64.4538,UP,1
2013-11-19,66.63,66.42,67.4158,66.702,64.4918,DOWN,0
2013-11-20,66.49,66.84,67.4348,66.626,64.5218,DOWN,0
2013-11-21,64.19,64.34,67.4443,66.13,64.5238,DOWN,0
2013-11-22,63.7,63.61,67.4503,65.492,64.5226,UP,1
2013-11-25,63.76,63.7,67.4558,64.954,64.522,UP,1
2013-11-26,63.87,63.83,67.4615,64.402,64.5118,UP,1
2013-11-27,64.41,63.99,67.4701,63.986,64.4904,DOWN,0
2013-11-29,63.93,64.96,67.4743,63.934,64.4612,DOWN,0
2013-12-02,62.73,63.98,67.4794,63.74,64.4248,UP,1
2013-12-03,62.82,62.34,67.4841,63.552,64.3932,UP,1
2013-12-04,63.31,62.45,67.4874,63.44,64.3812,DOWN,0
2013-12-05,62.63,63.05,67.4836,63.084,64.369,UP,1
2013-12-06,63.38,62.98,67.4825,62.974,64.3692,DOWN,0
2013-12-09,63.24,63.34,67.4842,63.076,64.3552,DOWN,0
2013-12-10,63.16,63.26,67.4798,63.144,64.3388,DOWN,0
2013-12-11,62.93,63.32,67.4788,63.068,64.3192,DOWN,0
2013-12-12,62.89,62.94,67.4785,63.12,64.304,DOWN,0
2013-12-13,62.36,63.23,67.4696,62.916,64.2822,DOWN,0
2013-12-16,62.17,62.44,67.4483,62.702,64.2574,DOWN,0
2013-12-17,61.65,62.12,67.4231,62.4,64.2368,UP,1
2013-12-18,63.55,62.52,67.4103,62.524,64.2652,DOWN,0
2013-12-19,62.15,62.22,67.3918,62.376,64.2544,UP,1
2013-12-20,62.49,62.12,67.3725,62.402,64.2352,DOWN,0
2013-12-23,61.88,62.0,67.3452,62.344,64.2086,DOWN,0
2013-12-24,61.71,61.6,67.3182,62.356,64.1698,UP,1
2013-12-26,62.48,61.74,67.2934,62.142,64.1608,DOWN,0
2013-12-27,62.15,62.79,67.2675,62.142,64.1258,UP,1
2013-12-30,62.47,62.45,67.2458,62.138,64.078,UP,1
2013-12-31,63.27,62.57,67.2284,62.416,64.05,DOWN,0
2014-01-02,63.18,63.53,67.212,62.71,64.0196,UP,1
2014-01-03,63.49,63.62,67.1868,62.912,63.987,DOWN,0
2014-01-06,63.06,63.68,67.1619,63.094,63.9628,DOWN,0
2014-01-07,62.91,63.03,67.1343,63.182,63.9384,DOWN,0
2014-01-08,62.69,62.81,67.1057,63.066,63.9108,UP,1
2014-01-09,63.34,62.89,67.0794,63.098,63.88,DOWN,0
2014-01-10,62.62,62.89,67.0472,62.924,63.846,DOWN,0
2014-01-13,61.5,62.12,67.0125,62.612,63.7618,UP,1
2014-01-14,61.71,61.51,66.9777,62.372,63.7002,DOWN,0
2014-01-15,61.56,61.86,66.9414,62.146,63.639,DOWN,0
2014-01-16,60.81,61.44,66.9055,61.64,63.5508,DOWN,0
2014-01-17,60.24,60.93,66.8628,61.164,63.463,DOWN,0
2014-01-21,59.2,59.8,66.8145,60.704,63.333,DOWN,0
2014-01-22,58.98,59.78,66.7631,60.158,63.2162,DOWN,0
2014-01-23,58.65,58.5,66.7118,59.576,63.087,DOWN,0
2014-01-24,57.72,58.56,66.6561,58.958,62.9276,DOWN,0
2014-01-27,57.71,57.725,66.599,58.452,62.773,UP,1
2014-01-28,57.89,57.85,66.541,58.19,62.5934,DOWN,0
2014-01-29,56.89,57.67,66.4831,57.772,62.3978,DOWN,0
2014-01-30,56.67,57.11,66.4245,57.376,62.1934,DOWN,0
2014-01-31,56.64,56.41,66.3639,57.16,61.9972,DOWN,0
2014-02-03,55.41,56.86,66.2995,56.7,61.7728,DOWN,0
2014-02-04,55.12,55.87,66.2299,56.146,61.5454,DOWN,0
2014-02-05,55.07,55.06,66.1598,55.782,61.363,UP,1
2014-02-06,55.86,55.13,66.0906,55.62,61.2062,UP,1
2014-02-07,56.33,56.11,66.0237,55.558,61.0576,UP,1
2014-02-10,56.51,56.34,65.9529,55.778,60.9104,UP,1
2014-02-11,57.14,56.66,65.886,56.182,60.765,DOWN,0
2014-02-12,56.95,57.17,65.8176,56.558,60.6254,DOWN,0
2014-02-13,56.86,56.97,65.7491,56.758,60.508,DOWN,0
2014-02-14,56.06,56.66,65.6767,56.704,60.3728,UP,1
2014-02-18,56.39,56.42,65.6127,56.68,60.2344,UP,1
2014-02-19,57.31,56.36,65.5467,56.714,60.128,DOWN,0
2014-02-20,56.62,57.4,65.4797,56.648,59.9928,DOWN,0
2014-02-21,56.24,56.72,65.4081,56.524,59.8528,DOWN,0
2014-02-24,56.14,56.19,65.3398,56.54,59.7124,UP,1
2014-02-25,56.51,55.96,65.275,56.564,59.584,UP,1
2014-02-26,60.49,58.58,65.2287,57.2,59.536,UP,1
2014-02-27,60.66,60.42,65.1848,58.008,59.502,UP,1
2014-02-28,62.54,60.61,65.1503,59.268,59.5094,DOWN,0
2014-03-03,61.96,61.94,65.1082,60.432,59.5156,DOWN,0
2014-03-04,61.33,62.51,65.0648,61.396,59.4712,DOWN,0
