ticker,DVN US Equity,DVN US Equity,DVN US Equity,DVN US Equity,DVN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-06-01,82.77,83.82,77.6661,83.208,87.1868,DOWN,0
2011-06-02,82.75,83.0,77.7608,83.134,86.9798,DOWN,0
2011-06-03,82.28,81.72,77.8576,83.042,86.7662,DOWN,0
2011-06-06,81.52,81.97,77.9502,82.678,86.5414,DOWN,0
2011-06-07,80.73,82.16,78.0432,82.01,86.2958,DOWN,0
2011-06-08,79.99,80.77,78.1318,81.454,86.0656,UP,1
2011-06-09,81.42,80.45,78.2341,81.188,85.86,DOWN,0
2011-06-10,79.53,80.84,78.3295,80.638,85.6188,DOWN,0
2011-06-13,77.51,79.57,78.4181,79.836,85.3336,UP,1
2011-06-14,79.15,78.2,78.508,79.52,85.0766,DOWN,0
2011-06-15,77.09,78.21,78.5911,78.94,84.7788,UP,1
2011-06-16,77.12,77.31,78.6753,78.08,84.5008,DOWN,0
2011-06-17,76.95,77.75,78.7485,77.564,84.2226,DOWN,0
2011-06-20,76.73,76.34,78.8175,77.408,83.931,UP,1
2011-06-21,78.22,77.37,78.891,77.222,83.6674,DOWN,0
2011-06-22,78.09,77.71,78.9674,77.422,83.4444,DOWN,0
2011-06-23,77.49,76.63,79.0395,77.496,83.2746,DOWN,0
2011-06-24,76.61,77.42,79.1083,77.428,83.0524,DOWN,0
2011-06-27,76.02,76.16,79.1757,77.286,82.8174,UP,1
2011-06-28,77.98,76.7,79.257,77.238,82.6206,DOWN,0
2011-06-29,77.92,77.12,79.3367,77.204,82.4552,UP,1
2011-06-30,78.81,78.2,79.4201,77.468,82.292,DOWN,0
2011-07-01,78.76,78.86,79.5034,77.898,82.0904,UP,1
2011-07-05,79.8,78.54,79.5925,78.654,81.9042,UP,1
2011-07-06,80.01,79.62,79.6779,79.06,81.7402,UP,1
2011-07-07,81.55,80.91,79.7723,79.786,81.5864,DOWN,0
2011-07-08,80.32,81.35,79.8611,80.088,81.4292,DOWN,0
2011-07-11,78.26,79.22,79.9412,79.988,81.2182,DOWN,0
2011-07-12,77.77,77.82,80.0097,79.582,80.9536,UP,1
2011-07-13,78.3,78.19,80.0813,79.24,80.7322,DOWN,0
2011-07-14,77.88,78.81,80.1489,78.506,80.5434,UP,1
2011-07-15,80.46,78.99,80.2271,78.534,80.4534,DOWN,0
2011-07-18,79.97,80.33,80.3032,78.876,80.3836,UP,1
2011-07-19,82.32,80.56,80.3886,79.786,80.3576,DOWN,0
2011-07-20,82.02,82.52,80.4769,80.53,80.287,UP,1
2011-07-21,83.69,82.85,80.5685,81.692,80.2512,UP,1
2011-07-22,84.35,83.55,80.6587,82.47,80.275,DOWN,0
2011-07-25,83.76,83.28,80.7484,83.228,80.3072,DOWN,0
2011-07-26,82.79,83.61,80.8285,83.322,80.3226,DOWN,0
2011-07-27,81.61,82.21,80.9008,83.24,80.3192,DOWN,0
2011-07-28,79.97,81.46,80.9665,82.496,80.2822,DOWN,0
2011-07-29,78.7,79.1,81.022,81.366,80.196,DOWN,0
2011-08-01,78.32,80.14,81.076,80.278,80.1118,DOWN,0
2011-08-02,75.35,77.64,81.1144,78.79,79.9618,UP,1
2011-08-03,75.79,76.5,81.1491,77.626,79.8648,DOWN,0
2011-08-04,71.65,74.89,81.1729,75.962,79.667,DOWN,0
2011-08-05,69.9,72.52,81.1851,74.202,79.4026,DOWN,0
2011-08-08,65.35,67.53,81.18,71.608,79.0548,UP,1
2011-08-09,68.73,66.47,81.1975,70.284,78.7626,DOWN,0
2011-08-10,66.28,67.0,81.2038,68.382,78.4068,UP,1
2011-08-11,68.38,65.96,81.2228,67.728,78.119,DOWN,0
2011-08-12,68.0,69.09,81.2393,67.348,77.824,UP,1
2011-08-15,69.78,68.67,81.2646,68.234,77.574,DOWN,0
2011-08-16,68.94,68.66,81.2842,68.276,77.3224,DOWN,0
2011-08-17,68.68,69.42,81.3009,68.756,77.0814,DOWN,0
2011-08-18,64.57,66.79,81.2941,67.994,76.773,DOWN,0
2011-08-19,63.55,63.69,81.2707,67.104,76.4156,DOWN,0
2011-08-22,62.97,64.92,81.2376,65.742,76.0844,UP,1
2011-08-23,64.66,63.49,81.207,64.886,75.8274,UP,1
2011-08-24,64.86,63.98,81.1735,64.122,75.5416,DOWN,0
2011-08-25,63.41,64.74,81.1364,63.89,75.268,UP,1
2011-08-26,64.38,63.13,81.0988,64.056,75.0132,UP,1
2011-08-29,66.01,65.19,81.065,64.664,74.7944,UP,1
2011-08-30,67.17,65.53,81.0385,65.166,74.6032,UP,1
2011-08-31,67.83,67.82,81.0205,65.76,74.3954,DOWN,0
2011-09-01,66.58,68.39,81.0012,66.394,74.1652,DOWN,0
2011-09-02,64.61,65.21,80.9725,66.44,73.9076,DOWN,0
2011-09-06,63.84,62.55,80.932,66.006,73.6522,UP,1
2011-09-07,66.38,64.72,80.8979,65.848,73.4594,DOWN,0
2011-09-08,65.62,66.49,80.864,65.406,73.2122,DOWN,0
2011-09-09,63.19,64.63,80.8256,64.728,72.9176,UP,1
2011-09-12,63.78,62.43,80.7859,64.562,72.617,UP,1
2011-09-13,64.13,63.65,80.7518,64.62,72.3244,UP,1
2011-09-14,64.74,64.34,80.7232,64.292,72.0232,UP,1
2011-09-15,65.99,65.58,80.7003,64.366,71.7428,UP,1
2011-09-16,66.11,66.25,80.6708,64.95,71.434,DOWN,0
2011-09-19,64.55,64.56,80.6264,65.104,71.1186,UP,1
2011-09-20,64.87,64.95,80.5812,65.252,70.8508,DOWN,0
2011-09-21,61.61,64.47,80.5196,64.626,70.5276,DOWN,0
2011-09-22,56.91,59.39,80.4358,62.81,70.0998,DOWN,0
2011-09-23,55.37,56.08,80.3467,60.662,69.6496,UP,1
2011-09-26,57.43,55.77,80.27,59.238,69.189,UP,1
2011-09-27,58.64,59.02,80.1968,57.992,68.7624,DOWN,0
2011-09-28,56.42,58.87,80.1095,56.954,68.2444,UP,1
2011-09-29,57.67,57.45,80.0298,57.106,67.7574,DOWN,0
2011-09-30,55.44,56.3601,79.9411,57.12,67.1924,DOWN,0
2011-10-03,53.34,54.87,79.8411,56.302,66.5722,UP,1
2011-10-04,55.55,52.24,79.7534,55.684,66.008,UP,1
2011-10-05,56.34,55.85,79.6652,55.668,65.479,UP,1
2011-10-06,57.76,56.32,79.582,55.686,65.002,DOWN,0
2011-10-07,56.48,58.12,79.4843,55.894,64.5322,UP,1
2011-10-10,58.76,57.52,79.3912,56.978,64.1334,UP,1
2011-10-11,58.78,58.41,79.2994,57.624,63.7426,UP,1
2011-10-12,60.22,59.41,79.2127,58.4,63.44,DOWN,0
2011-10-13,59.04,59.55,79.1179,58.656,63.105,UP,1
2011-10-14,60.71,59.84,79.0304,59.502,62.8862,DOWN,0
2011-10-17,59.68,60.56,78.9363,59.686,62.6818,UP,1
2011-10-18,61.53,59.53,78.8505,60.236,62.6054,UP,1
2011-10-19,62.3,61.59,78.771,60.652,62.4768,UP,1
2011-10-20,62.79,62.05,78.6915,61.402,62.407,UP,1
2011-10-21,64.41,63.39,78.6224,62.142,62.3276,DOWN,0
2011-10-24,63.74,64.3,78.5488,62.954,62.2424,DOWN,0
2011-10-25,61.6,63.81,78.4653,62.968,62.0788,UP,1
2011-10-26,62.71,62.58,78.3745,63.05,61.9542,UP,1
2011-10-27,66.37,64.99,78.2964,63.766,61.908,UP,1
2011-10-28,68.15,66.47,78.2275,64.514,61.9796,DOWN,0
2011-10-31,64.95,66.7,78.1383,64.756,62.0076,DOWN,0
2011-11-01,62.41,62.04,78.0302,64.918,61.9964,UP,1
2011-11-02,65.46,64.31,77.9451,65.468,62.0124,UP,1
2011-11-03,66.06,66.22,77.8637,65.406,62.0364,DOWN,0
2011-11-04,65.38,65.63,77.7731,64.852,62.0758,UP,1
2011-11-07,65.88,64.98,77.674,65.038,62.1058,UP,1
2011-11-08,69.37,66.79,77.5982,66.43,62.173,DOWN,0
2011-11-09,65.66,66.98,77.4977,66.47,62.1428,UP,1
2011-11-10,67.24,67.23,77.4144,66.706,62.131,UP,1
2011-11-11,68.47,68.14,77.3311,67.324,62.1688,DOWN,0
2011-11-14,66.88,68.37,77.222,67.524,62.2142,UP,1
2011-11-15,66.97,66.58,77.1096,67.044,62.2768,DOWN,0
2011-11-16,66.16,66.23,76.993,67.144,62.2724,DOWN,0
2011-11-17,63.94,65.67,76.8677,66.484,62.2388,DOWN,0
2011-11-18,63.72,64.5,76.7429,65.534,62.2494,DOWN,0
2011-11-21,62.71,62.67,76.6215,64.7,62.228,DOWN,0
2011-11-22,61.7,62.48,76.4967,63.646,62.1794,DOWN,0
2011-11-23,59.52,61.0,76.365,62.318,62.075,DOWN,0
2011-11-25,58.58,59.09,76.2235,61.246,61.9268,UP,1
2011-11-28,60.84,60.81,76.0955,60.67,61.8214,UP,1
2011-11-29,61.91,61.56,75.9638,60.51,61.7686,UP,1
2011-11-30,65.46,64.45,75.8506,61.262,61.7804,DOWN,0
2011-12-01,65.1,65.31,75.745,62.378,61.8502,UP,1
2011-12-02,65.39,65.91,75.6364,63.74,62.0198,UP,1
2011-12-05,66.35,66.9399,75.5271,64.842,62.2394,UP,1
2011-12-06,67.02,66.42,75.4249,65.864,62.4312,DOWN,0
2011-12-07,66.5,66.6,75.3091,66.072,62.5884,DOWN,0
2011-12-08,63.73,65.77,75.186,65.798,62.7346,UP,1
2011-12-09,66.56,64.08,75.067,66.032,62.9124,DOWN,0
2011-12-12,64.23,65.36,74.931,65.608,63.0882,DOWN,0
2011-12-13,63.38,64.46,74.8041,64.88,63.289,DOWN,0
2011-12-14,61.07,62.43,74.6625,63.794,63.3994,DOWN,0
2011-12-15,60.35,62.31,74.5134,63.118,63.4796,UP,1
2011-12-16,60.45,61.04,74.3601,61.896,63.5334,DOWN,0
2011-12-19,59.05,60.63,74.2027,60.86,63.5848,UP,1
2011-12-20,61.21,60.3,74.0589,60.426,63.6338,UP,1
2011-12-21,62.45,61.18,73.9226,60.702,63.7072,UP,1
2011-12-22,62.87,62.69,73.8066,61.206,63.7602,DOWN,0
2011-12-23,62.51,62.98,73.6789,61.618,63.8296,DOWN,0
2011-12-27,62.36,62.58,73.5478,62.28,63.8626,DOWN,0
2011-12-28,61.16,62.35,73.4159,62.27,63.8922,UP,1
2011-12-29,62.29,61.37,73.2991,62.238,63.9074,DOWN,0
2011-12-30,62.0,62.0,73.1618,62.064,63.9014,UP,1
2012-01-03,66.11,64.86,73.0417,62.784,63.9678,DOWN,0
2012-01-04,65.38,66.01,72.9051,63.388,63.9872,DOWN,0
2012-01-05,65.37,65.48,72.7665,64.23,64.0198,DOWN,0
2012-01-06,64.75,65.44,72.6254,64.722,64.0828,UP,1
2012-01-09,65.84,65.0,72.4908,65.49,64.1454,DOWN,0
2012-01-10,65.7,66.89,72.3543,65.408,64.132,DOWN,0
2012-01-11,63.68,65.27,72.2152,65.068,64.0426,DOWN,0
2012-01-12,63.38,63.77,72.0736,64.67,64.0112,DOWN,0
2012-01-13,63.1,62.97,71.9311,64.34,64.025,UP,1
2012-01-17,63.68,63.77,71.7907,63.908,63.9894,UP,1
2012-01-18,64.4,63.3501,71.6527,63.648,63.9562,DOWN,0
2012-01-19,64.15,64.53,71.5135,63.742,63.9316,DOWN,0
2012-01-20,63.29,64.0,71.3749,63.724,63.8798,UP,1
2012-01-23,65.28,63.97,71.247,64.16,63.798,DOWN,0
2012-01-24,64.17,64.73,71.1113,64.258,63.7682,UP,1
2012-01-25,66.17,63.99,70.9851,64.612,63.7468,DOWN,0
2012-01-26,64.82,66.5401,70.863,64.746,63.6738,UP,1
2012-01-27,65.01,64.49,70.7582,65.09,63.6364,DOWN,0
2012-01-30,64.61,64.32,70.6426,64.956,63.5892,DOWN,0
2012-01-31,63.81,65.11,70.5228,64.884,63.5422,DOWN,0
2012-02-01,63.75,64.44,70.4025,64.4,63.5384,UP,1
2012-02-02,63.92,63.87,70.2911,64.22,63.5424,DOWN,0
2012-02-03,63.46,64.8,70.1736,63.91,63.5574,UP,1
2012-02-06,64.46,63.16,70.0517,63.88,63.6126,UP,1
2012-02-07,66.02,64.21,69.9362,64.322,63.7426,UP,1
2012-02-08,66.26,66.26,69.8265,64.824,63.8962,DOWN,0
2012-02-09,66.23,66.3,69.7114,65.286,64.004,DOWN,0
2012-02-10,64.65,64.25,69.5938,65.524,64.0588,UP,1
2012-02-13,65.64,65.98,69.4779,65.76,64.0624,UP,1
2012-02-14,66.9,65.79,69.3574,65.936,64.0984,UP,1
2012-02-15,71.7,68.18,69.2691,67.024,64.2246,UP,1
2012-02-16,75.02,73.1099,69.2076,68.782,64.398,DOWN,0
2012-02-17,74.95,76.15,69.1575,70.842,64.5566,UP,1
2012-02-21,75.23,75.7,69.1164,72.76,64.7312,DOWN,0
2012-02-22,74.76,74.92,69.0721,74.332,64.9518,UP,1
2012-02-23,75.09,74.79,69.0198,75.01,65.1224,UP,1
2012-02-24,75.19,75.16,68.9683,75.044,65.3416,DOWN,0
2012-02-27,75.15,74.97,68.9283,75.084,65.577,DOWN,0
2012-02-28,73.98,75.41,68.8874,74.834,65.8352,DOWN,0
2012-02-29,73.31,74.0,68.8439,74.544,66.0944,UP,1
2012-03-01,74.13,73.35,68.8056,74.352,66.368,DOWN,0
2012-03-02,73.0,73.84,68.7615,73.914,66.647,DOWN,0
2012-03-05,72.68,72.67,68.7099,73.42,66.8764,DOWN,0
2012-03-06,71.0,71.52,68.6522,72.824,67.0474,UP,1
2012-03-07,72.18,71.88,68.5989,72.598,67.2336,DOWN,0
2012-03-08,72.15,72.66,68.5564,72.202,67.4264,DOWN,0
2012-03-09,71.81,72.1,68.5078,71.964,67.6154,DOWN,0
2012-03-12,71.11,71.72,68.4477,71.65,67.8144,UP,1
2012-03-13,72.1,71.27,68.3945,71.87,68.0106,DOWN,0
2012-03-14,71.32,72.11,68.3344,71.698,68.197,UP,1
2012-03-15,72.54,71.32,68.2768,71.776,68.3256,UP,1
2012-03-16,73.73,72.58,68.2316,72.16,68.4926,UP,1
2012-03-19,75.81,74.6,68.1969,73.1,68.7014,DOWN,0
2012-03-20,73.9,75.03,68.155,73.46,68.8844,DOWN,0
2012-03-21,72.8,74.22,68.1114,73.756,69.0236,DOWN,0
2012-03-22,70.85,72.03,68.062,73.418,69.1266,UP,1
2012-03-23,72.04,71.32,68.0222,73.08,69.2938,UP,1
2012-03-26,72.65,72.62,67.9784,72.448,69.4792,DOWN,0
2012-03-27,71.16,72.52,67.9365,71.9,69.6404,DOWN,0
2012-03-28,71.05,70.96,67.9042,71.55,69.7878,DOWN,0
2012-03-29,70.61,70.65,67.8615,71.502,69.912,UP,1
2012-03-30,71.12,71.06,67.8317,71.318,70.0514,UP,1
2012-04-02,72.33,70.94,67.8077,71.254,70.2322,DOWN,0
2012-04-03,71.15,72.04,67.7787,71.252,70.3496,UP,1
2012-04-04,71.28,70.29,67.7515,71.298,70.4918,DOWN,0
2012-04-05,71.17,71.79,67.7162,71.41,70.5918,DOWN,0
2012-04-09,70.29,70.41,67.6772,71.244,70.7012,DOWN,0
2012-04-10,68.94,70.28,67.6345,70.566,70.7798,DOWN,0
2012-04-11,67.72,69.57,67.59,69.88,70.842,UP,1
2012-04-12,69.13,67.72,67.5556,69.45,70.9484,DOWN,0
2012-04-13,67.84,69.2,67.5049,68.784,71.0302,DOWN,0
2012-04-16,67.0,68.25,67.4503,68.126,71.0918,UP,1
2012-04-17,68.19,67.88,67.3972,67.976,71.1864,DOWN,0
2012-04-18,66.7,67.75,67.3369,67.772,71.2312,DOWN,0
2012-04-19,65.91,66.61,67.2674,67.128,71.229,DOWN,0
2012-04-20,65.23,66.35,67.1935,66.606,71.2084,UP,1
2012-04-23,65.95,64.99,67.1155,66.396,71.2028,UP,1
2012-04-24,66.79,66.15,67.0479,66.116,71.2456,UP,1
2012-04-25,67.7,67.35,66.9951,66.316,71.2868,UP,1
2012-04-26,69.05,67.58,66.9515,66.944,71.3298,UP,1
2012-04-27,69.66,68.91,66.9083,67.83,71.289,UP,1
2012-04-30,69.85,69.66,66.8681,68.61,71.1856,UP,1
2012-05-01,70.65,70.08,66.8191,69.382,71.0996,DOWN,0
2012-05-02,68.06,67.79,66.7595,69.454,70.9562,DOWN,0
2012-05-03,66.47,68.1,66.6803,68.938,70.7904,DOWN,0
2012-05-04,65.03,65.92,66.5953,68.012,70.5892,DOWN,0
2012-05-07,64.35,64.66,66.4986,66.912,70.3724,UP,1
2012-05-08,64.51,63.86,66.3994,65.684,70.1596,DOWN,0
2012-05-09,64.03,63.58,66.3008,64.878,69.9606,UP,1
2012-05-10,64.6,64.61,66.2098,64.504,69.7864,DOWN,0
2012-05-11,64.48,63.99,66.1242,64.394,69.5934,DOWN,0
2012-05-14,63.77,63.61,66.0432,64.278,69.4088,DOWN,0
2012-05-15,62.35,63.75,65.9614,63.846,69.2022,DOWN,0
2012-05-16,61.69,62.79,65.8783,63.378,69.016,DOWN,0
2012-05-17,61.38,61.67,65.8084,62.734,68.8,UP,1
2012-05-18,61.43,61.83,65.7366,62.124,68.5856,UP,1
2012-05-21,62.89,61.59,65.6928,61.948,68.4072,DOWN,0
2012-05-22,61.62,62.59,65.6514,61.802,68.2174,DOWN,0
2012-05-23,61.16,60.75,65.6305,61.696,67.9986,DOWN,0
2012-05-24,60.43,61.52,65.589,61.506,67.7808,DOWN,0
2012-05-25,60.02,60.22,65.5577,61.224,67.5304,UP,1
2012-05-29,61.15,60.67,65.5215,60.876,67.2788,DOWN,0
2012-05-30,59.75,60.35,65.4803,60.502,66.9576,DOWN,0
2012-05-31,59.52,59.74,65.429,60.174,66.67,DOWN,0
2012-06-01,57.99,58.44,65.3742,59.686,66.3738,UP,1
2012-06-04,58.36,58.02,65.3226,59.354,66.124,UP,1
2012-06-05,59.07,58.14,65.2951,58.938,65.8646,UP,1
2012-06-06,60.09,59.63,65.2778,59.006,65.6134,DOWN,0
2012-06-07,59.3,60.89,65.2595,58.962,65.3762,DOWN,0
2012-06-08,58.71,58.88,65.2297,59.106,65.1294,DOWN,0
2012-06-11,57.26,59.38,65.1917,58.886,64.8624,UP,1
2012-06-12,57.55,57.6,65.1624,58.582,64.591,DOWN,0
2012-06-13,56.34,57.17,65.1222,57.832,64.2712,UP,1
2012-06-14,56.7,56.49,65.0757,57.312,63.9822,UP,1
2012-06-15,57.35,56.85,65.0266,57.04,63.7036,DOWN,0
2012-06-18,56.87,57.08,64.9718,56.962,63.4176,UP,1
2012-06-19,57.82,57.18,64.928,57.016,63.1682,DOWN,0
2012-06-20,56.98,58.04,64.8898,57.144,62.929,DOWN,0
2012-06-21,54.89,56.85,64.8451,56.782,62.6724,UP,1
2012-06-22,55.5,55.12,64.7907,56.412,62.3998,DOWN,0
2012-06-25,54.32,54.8,64.7342,55.902,62.1294,UP,1
2012-06-26,54.58,54.14,64.6911,55.254,61.881,UP,1
2012-06-27,56.2,55.1,64.6532,55.098,61.6412,UP,1
2012-06-28,56.84,55.72,64.6168,55.488,61.444,UP,1
2012-06-29,57.99,58.16,64.583,55.986,61.2856,DOWN,0
2012-07-02,57.13,57.39,64.5387,56.548,61.1236,UP,1
2012-07-03,58.48,57.65,64.5006,57.328,60.9742,DOWN,0
2012-07-05,57.99,58.35,64.4678,57.686,60.7982,DOWN,0
2012-07-06,57.25,57.15,64.4297,57.768,60.5892,DOWN,0
2012-07-09,56.74,57.11,64.4053,57.518,60.343,DOWN,0
2012-07-10,55.37,56.98,64.3976,57.166,60.0572,UP,1
2012-07-11,55.83,55.57,64.3999,56.636,59.7768,DOWN,0
2012-07-12,54.65,55.21,64.386,55.968,59.4568,UP,1
2012-07-13,55.4,54.85,64.3698,55.598,59.2036,UP,1
2012-07-16,56.26,55.29,64.369,55.502,58.9994,UP,1
2012-07-17,58.13,56.4,64.3713,56.054,58.8614,UP,1
2012-07-18,58.73,57.9,64.3878,56.634,58.749,UP,1
2012-07-19,58.95,59.0,64.4158,57.494,58.6378,UP,1
2012-07-20,58.99,58.58,64.433,58.212,58.537,DOWN,0
2012-07-23,58.35,57.57,64.4431,58.63,58.412,DOWN,0
2012-07-24,56.88,58.19,64.4387,58.38,58.26,DOWN,0
2012-07-25,56.59,57.07,64.4392,57.952,58.1164,UP,1
2012-07-26,57.95,57.45,64.4352,57.752,58.0284,UP,1
2012-07-27,58.88,57.43,64.4357,57.73,57.9722,UP,1
2012-07-30,59.21,59.01,64.4306,57.902,57.9288,DOWN,0
2012-07-31,59.12,59.21,64.431,58.35,57.8826,DOWN,0
2012-08-01,57.06,58.17,64.4128,58.444,57.766,DOWN,0
2012-08-02,55.41,56.11,64.3914,57.936,57.6418,UP,1
2012-08-03,56.32,56.64,64.3654,57.424,57.545,UP,1
2012-08-06,57.47,56.67,64.3412,57.076,57.4858,UP,1
2012-08-07,59.07,57.64,64.3226,57.066,57.4668,UP,1
2012-08-08,59.45,58.98,64.2978,57.544,57.4328,UP,1
2012-08-09,60.42,59.37,64.2812,58.546,57.4462,DOWN,0
2012-08-10,59.88,59.63,64.2726,59.258,57.4534,DOWN,0
2012-08-13,59.01,59.51,64.2541,59.566,57.4738,DOWN,0
2012-08-14,58.75,59.35,64.216,59.502,57.4816,DOWN,0
2012-08-15,58.4,58.54,64.1673,59.292,57.4682,UP,1
2012-08-16,58.89,58.41,64.137,58.986,57.4442,UP,1
2012-08-17,58.97,58.86,64.1198,58.804,57.4376,UP,1
2012-08-20,59.26,58.78,64.0888,58.854,57.4486,UP,1
2012-08-21,60.16,59.6,64.0593,59.136,57.5066,UP,1
2012-08-22,61.23,60.0,64.0385,59.702,57.5802,DOWN,0
2012-08-23,60.52,61.08,64.0117,60.028,57.6638,UP,1
2012-08-24,61.04,60.48,63.9701,60.442,57.7506,DOWN,0
2012-08-27,60.2,61.09,63.9428,60.63,57.8076,UP,1
2012-08-28,60.29,60.2,63.908,60.656,57.876,DOWN,0
2012-08-29,58.73,60.19,63.8593,60.156,57.8942,DOWN,0
2012-08-30,57.64,58.59,63.8131,59.58,57.9074,UP,1
2012-08-31,57.83,58.06,63.7674,58.938,57.9662,DOWN,0
2012-09-04,57.45,57.75,63.7239,58.388,58.0052,DOWN,0
2012-09-05,57.01,57.79,63.6892,57.732,58.059,UP,1
2012-09-06,58.4,57.3,63.6626,57.666,58.1354,UP,1
2012-09-07,59.34,58.64,63.6458,58.006,58.1982,UP,1
2012-09-10,59.37,59.4,63.6341,58.314,58.2488,UP,1
2012-09-11,60.62,59.6,63.6396,58.948,58.3014,UP,1
2012-09-12,61.43,60.83,63.6539,59.832,58.3874,UP,1
2012-09-13,62.19,61.65,63.6606,60.59,58.4616,UP,1
2012-09-14,63.49,62.45,63.6685,61.42,58.5716,DOWN,0
2012-09-17,63.14,63.27,63.6569,62.174,58.6894,DOWN,0
2012-09-18,61.96,62.95,63.6412,62.442,58.7938,DOWN,0
2012-09-19,60.96,62.13,63.6191,62.348,58.9056,UP,1
2012-09-20,60.97,60.36,63.5922,62.104,59.0084,UP,1
2012-09-21,61.13,61.28,63.5627,61.632,59.138,DOWN,0
2012-09-24,60.24,60.57,63.5314,61.052,59.2348,DOWN,0
2012-09-25,59.48,60.67,63.5102,60.556,59.2992,DOWN,0
2012-09-26,59.0,59.28,63.4724,60.164,59.3166,UP,1
2012-09-27,60.63,59.4,63.4544,60.096,59.3546,DOWN,0
2012-09-28,60.5,60.54,63.44,59.97,59.3856,UP,1
2012-10-01,60.78,61.16,63.4385,60.078,59.4214,UP,1
2012-10-02,61.57,61.43,63.4446,60.496,59.4858,DOWN,0
2012-10-03,60.13,61.3,63.443,60.722,59.5508,UP,1
2012-10-04,60.82,60.57,63.4519,60.76,59.6354,DOWN,0
2012-10-05,60.02,61.0,63.4459,60.664,59.6768,DOWN,0
2012-10-08,59.98,59.46,63.4336,60.504,59.6988,UP,1
2012-10-09,61.07,60.01,63.4246,60.404,59.736,DOWN,0
2012-10-10,60.48,60.87,63.4144,60.474,59.7632,UP,1
2012-10-11,61.61,61.05,63.4107,60.632,59.8542,DOWN,0
2012-10-12,61.36,61.68,63.4117,60.9,59.9732,DOWN,0
2012-10-15,60.96,61.16,63.405,61.096,60.066,UP,1
2012-10-16,61.46,61.47,63.4023,61.174,60.1458,UP,1
2012-10-17,62.81,61.29,63.3858,61.64,60.2206,DOWN,0
2012-10-18,62.65,62.47,63.3722,61.848,60.2846,DOWN,0
2012-10-19,62.0,62.58,63.3553,61.976,60.3162,DOWN,0
2012-10-22,61.37,61.85,63.3384,62.058,60.346,DOWN,0
2012-10-23,59.59,60.35,63.3072,61.684,60.3576,DOWN,0
2012-10-24,58.77,59.79,63.2725,60.876,60.358,UP,1
2012-10-25,58.88,59.29,63.2485,60.122,60.3676,DOWN,0
2012-10-26,58.29,58.82,63.2231,59.38,60.3556,DOWN,0
2012-10-31,58.21,58.75,63.1986,58.748,60.3404,UP,1
2012-11-01,58.52,58.21,63.1728,58.534,60.3256,DOWN,0
2012-11-02,57.8,59.01,63.1398,58.34,60.2784,UP,1
2012-11-05,57.83,57.55,63.1082,58.13,60.2104,UP,1
2012-11-06,59.62,58.24,63.0899,58.396,60.1924,DOWN,0
2012-11-07,55.41,58.72,63.0405,57.836,60.0798,DOWN,0
2012-11-08,54.02,55.04,62.9898,56.936,59.9562,DOWN,0
2012-11-09,53.83,53.91,62.9281,56.142,59.827,UP,1
2012-11-12,53.94,53.94,62.8737,55.364,59.7312,DOWN,0
2012-11-13,53.7,53.52,62.8171,54.18,59.6524,DOWN,0
2012-11-14,53.06,53.79,62.7594,53.71,59.557,DOWN,0
2012-11-15,52.48,53.37,62.7027,53.402,59.4576,DOWN,0
2012-11-16,52.4,52.62,62.646,53.116,59.3654,UP,1
2012-11-19,53.49,53.33,62.5938,53.026,59.2672,DOWN,0
2012-11-20,52.74,53.29,62.5402,52.834,59.1352,UP,1
2012-11-21,52.89,52.75,62.4824,52.8,59.0056,UP,1
2012-11-23,53.23,53.0,62.4184,52.95,58.8578,DOWN,0
2012-11-26,52.87,52.59,62.3515,53.044,58.6866,UP,1
2012-11-27,53.12,52.9,62.2859,52.97,58.5052,DOWN,0
2012-11-28,53.12,52.64,62.2283,53.046,58.2978,DOWN,0
2012-11-29,52.6,53.1,62.1631,52.988,58.087,DOWN,0
2012-11-30,51.67,52.58,62.0869,52.676,57.8812,UP,1
2012-12-03,51.9,52.0,61.9879,52.482,57.7,DOWN,0
2012-12-04,51.88,51.9,61.8722,52.234,57.5182,UP,1
2012-12-05,52.62,52.02,61.7606,52.134,57.348,UP,1
2012-12-06,53.09,52.51,61.6499,52.232,57.205,DOWN,0
2012-12-07,52.92,53.16,61.5407,52.482,57.0738,DOWN,0
2012-12-10,52.32,52.85,61.4268,52.566,56.9402,UP,1
2012-12-11,52.46,52.44,61.3132,52.682,56.7768,UP,1
2012-12-12,52.91,52.59,61.202,52.74,56.625,DOWN,0
2012-12-13,52.33,52.88,61.0937,52.588,56.456,DOWN,0
2012-12-14,51.92,52.09,60.9868,52.388,56.263,UP,1
2012-12-17,52.13,52.0,60.8768,52.35,56.103,UP,1
2012-12-18,54.14,52.14,60.7825,52.686,55.9694,DOWN,0
2012-12-19,53.77,53.98,60.6879,52.858,55.8444,UP,1
2012-12-20,54.19,53.91,60.6039,53.23,55.7286,DOWN,0
2012-12-21,53.46,53.21,60.5103,53.538,55.5764,DOWN,0
2012-12-24,52.87,53.31,60.4139,53.686,55.4242,DOWN,0
2012-12-26,52.36,53.15,60.3166,53.33,55.2392,DOWN,0
2012-12-27,52.26,52.32,60.2224,53.028,55.0572,DOWN,0
2012-12-28,51.15,51.86,60.1176,52.42,54.861,UP,1
