ticker,EPAM US Equity,EPAM US Equity,EPAM US Equity,EPAM US Equity,EPAM US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2015-05-12,64.11,63.86,65.094,64.1182,50.3868,UP,1
2015-05-13,65.76,64.1,64.964,64.224,50.5221,UP,1
2015-05-14,66.33,66.0,65.18,64.3598,50.6559,DOWN,0
2015-05-15,66.24,66.44,65.308,64.4882,50.7876,UP,1
2015-05-18,67.7,66.27,66.028,64.6532,50.9328,UP,1
2015-05-19,68.76,68.4,66.958,64.81,51.0865,DOWN,0
2015-05-20,68.74,68.61,67.554,64.9938,51.234,DOWN,0
2015-05-21,67.91,68.74,67.87,65.1454,51.3737,DOWN,0
2015-05-22,66.52,67.6,67.926,65.2426,51.5019,UP,1
2015-05-26,67.48,66.4,67.882,65.3628,51.6338,UP,1
2015-05-27,69.84,67.66,68.098,65.5258,51.7795,UP,1
2015-05-28,72.01,69.84,68.752,65.7314,51.9388,DOWN,0
2015-05-29,71.91,72.5,69.552,65.939,52.0998,DOWN,0
2015-06-01,71.69,72.63,70.586,66.1412,52.2541,DOWN,0
2015-06-02,71.49,71.34,71.388,66.3434,52.4076,DOWN,0
2015-06-03,71.44,71.56,71.708,66.5184,52.5598,DOWN,0
2015-06-04,71.25,71.25,71.556,66.7044,52.714,UP,1
2015-06-05,71.5,71.04,71.474,66.9318,52.8715,DOWN,0
2015-06-08,70.22,71.27,71.18,67.116,53.0227,DOWN,0
2015-06-09,69.95,70.23,70.872,67.2756,53.1727,UP,1
2015-06-10,70.79,70.27,70.742,67.4468,53.3301,DOWN,0
2015-06-11,70.09,70.92,70.51,67.6228,53.4806,DOWN,0
2015-06-12,69.74,69.68,70.158,67.7896,53.6245,UP,1
2015-06-15,70.98,68.88,70.31,67.9748,53.7781,UP,1
2015-06-16,71.42,70.92,70.604,68.0818,53.9458,UP,1
2015-06-17,72.18,71.4,70.882,68.1956,54.1185,UP,1
2015-06-18,73.0,72.32,71.464,68.318,54.2958,DOWN,0
2015-06-19,72.88,72.99,72.092,68.419,54.4693,UP,1
2015-06-22,73.57,73.64,72.61,68.515,54.648,UP,1
2015-06-23,74.08,73.68,73.142,68.6086,54.8289,DOWN,0
2015-06-24,72.69,74.0,73.244,68.7166,55.0021,UP,1
2015-06-25,73.34,72.7,73.312,68.832,55.183,DOWN,0
2015-06-26,72.09,73.73,73.154,68.9176,55.3575,DOWN,0
2015-06-29,69.58,71.16,72.356,68.977,55.5158,UP,1
2015-06-30,71.23,69.99,71.786,69.0464,55.6798,UP,1
2015-07-01,73.82,72.17,72.012,69.1598,55.8568,DOWN,0
2015-07-02,73.75,73.94,72.094,69.275,56.0309,UP,1
2015-07-06,73.98,73.11,72.472,69.4034,56.2033,UP,1
2015-07-07,74.33,74.45,73.422,69.5578,56.3707,DOWN,0
2015-07-08,72.8,73.39,73.736,69.716,56.5316,UP,1
2015-07-09,73.26,73.51,73.624,69.843,56.6976,UP,1
2015-07-10,74.79,74.47,73.832,70.0216,56.8716,UP,1
2015-07-13,75.55,75.0,74.146,70.2384,57.0469,DOWN,0
2015-07-14,75.12,75.46,74.304,70.405,57.2185,DOWN,0
2015-07-15,74.31,75.2,74.606,70.5476,57.3784,UP,1
2015-07-16,75.06,74.88,74.966,70.7328,57.5414,DOWN,0
2015-07-17,74.92,75.12,74.992,70.903,57.6971,DOWN,0
2015-07-20,74.57,75.02,74.796,71.0894,57.8544,UP,1
2015-07-21,74.71,74.57,74.714,71.2716,58.0113,UP,1
2015-07-22,74.86,74.22,74.824,71.4868,58.1667,DOWN,0
2015-07-23,73.91,75.07,74.594,71.6828,58.3201,DOWN,0
2015-07-24,73.82,73.65,74.374,71.844,58.4752,DOWN,0
2015-07-27,72.39,73.14,73.938,71.9652,58.6177,UP,1
2015-07-28,72.68,72.9,73.532,72.094,58.7705,UP,1
2015-07-29,74.23,72.75,73.406,72.2246,58.9327,DOWN,0
2015-07-30,72.99,73.7,73.222,72.3092,59.085,UP,1
2015-07-31,74.11,73.34,73.28,72.4166,59.2404,DOWN,0
2015-08-03,73.83,74.0,73.568,72.535,59.3935,DOWN,0
2015-08-04,72.99,73.31,73.63,72.6644,59.5443,DOWN,0
2015-08-05,70.14,72.68,72.812,72.7176,59.684,DOWN,0
2015-08-06,70.01,70.09,72.216,72.721,59.8218,UP,1
2015-08-07,70.86,69.9,71.566,72.698,59.9614,DOWN,0
2015-08-10,70.76,71.03,70.952,72.675,60.0999,DOWN,0
2015-08-11,69.58,70.29,70.27,72.6328,60.2223,DOWN,0
2015-08-12,68.77,69.17,69.996,72.5784,60.3443,DOWN,0
2015-08-13,68.55,68.36,69.704,72.5206,60.4525,UP,1
2015-08-14,69.02,68.59,69.336,72.476,60.562,DOWN,0
2015-08-17,68.81,68.59,68.946,72.4222,60.67,UP,1
2015-08-18,69.22,68.75,68.874,72.4022,60.7804,UP,1
2015-08-19,69.51,69.11,69.022,72.3934,60.8892,DOWN,0
2015-08-20,68.98,68.85,69.108,72.3572,60.9956,DOWN,0
2015-08-21,68.75,68.0,69.054,72.3304,61.1063,DOWN,0
2015-08-24,66.67,64.33,68.626,72.269,61.1984,UP,1
2015-08-25,67.94,68.15,68.37,72.2082,61.2985,UP,1
2015-08-26,69.63,69.44,68.394,72.1724,61.4119,UP,1
2015-08-27,72.07,70.08,69.012,72.1702,61.5373,DOWN,0
2015-08-28,71.85,71.79,69.632,72.1472,61.6585,DOWN,0
2015-08-31,70.61,71.44,70.42,72.1018,61.7726,DOWN,0
2015-09-01,69.09,69.62,70.65,72.0122,61.8722,UP,1
2015-09-02,69.44,69.65,70.612,71.9194,61.9712,DOWN,0
2015-09-03,69.36,69.35,70.07,71.8528,62.0695,DOWN,0
2015-09-04,68.96,68.64,69.492,71.7652,62.1688,UP,1
2015-09-08,72.57,69.94,69.884,71.7748,62.2895,DOWN,0
2015-09-09,71.72,73.21,70.41,71.8176,62.4056,UP,1
2015-09-10,73.57,71.64,71.236,71.8644,62.5293,UP,1
2015-09-11,74.35,73.05,72.234,71.875,62.6529,DOWN,0
2015-09-14,73.53,74.58,73.148,71.8706,62.773,UP,1
2015-09-15,74.12,73.67,73.458,71.8734,62.8911,UP,1
2015-09-16,74.61,73.96,74.036,71.879,63.009,UP,1
2015-09-17,74.71,74.5,74.264,71.9172,63.1355,UP,1
2015-09-18,75.32,73.99,74.458,71.9584,63.2619,DOWN,0
2015-09-21,74.76,75.55,74.704,71.9578,63.3871,DOWN,0
2015-09-22,72.38,73.98,74.356,71.8944,63.499,UP,1
2015-09-23,72.78,72.63,73.99,71.8476,63.6103,DOWN,0
2015-09-24,72.48,72.6,73.544,71.811,63.7216,DOWN,0
2015-09-25,72.01,73.26,72.882,71.75,63.8219,DOWN,0
2015-09-28,70.44,71.9,72.018,71.6604,63.9291,DOWN,0
2015-09-29,69.79,70.31,71.5,71.5648,64.0219,UP,1
2015-09-30,74.52,70.59,71.848,71.561,64.14,UP,1
2015-10-01,75.19,74.24,72.39,71.5676,64.2684,UP,1
2015-10-02,75.64,74.59,73.116,71.6022,64.4154,UP,1
2015-10-05,78.45,76.0,74.718,71.6948,64.5658,DOWN,0
2015-10-06,77.84,78.91,76.328,71.8038,64.7136,UP,1
2015-10-07,80.98,78.35,77.62,71.9698,64.8772,DOWN,0
2015-10-08,80.47,81.2,78.676,72.0946,65.039,UP,1
2015-10-09,81.05,80.96,79.758,72.2558,65.2017,DOWN,0
2015-10-12,80.89,81.1,80.246,72.3914,65.362,DOWN,0
2015-10-13,76.4,80.65,79.958,72.4428,65.4998,UP,1
2015-10-14,76.52,76.77,79.066,72.5134,65.641,UP,1
2015-10-15,78.7,76.97,78.712,72.6846,65.7955,UP,1
2015-10-16,79.21,79.0,78.344,72.8686,65.9528,DOWN,0
2015-10-19,78.19,79.09,77.804,73.0152,66.1114,DOWN,0
2015-10-20,77.74,78.11,78.072,73.1548,66.2687,UP,1
2015-10-21,77.82,77.87,78.332,73.3196,66.4264,DOWN,0
2015-10-22,77.81,78.41,78.154,73.5004,66.579,UP,1
2015-10-23,79.5,78.38,78.212,73.7194,66.7331,DOWN,0
2015-10-26,78.67,79.5,78.308,73.9124,66.8848,UP,1
2015-10-27,79.3,78.36,78.62,74.1222,67.0425,UP,1
2015-10-28,79.44,79.37,78.944,74.3266,67.2004,DOWN,0
2015-10-29,77.53,79.44,78.888,74.487,67.3559,DOWN,0
2015-10-30,77.35,77.71,78.458,74.6544,67.5156,UP,1
2015-11-02,78.11,77.6,78.346,74.8416,67.6689,UP,1
2015-11-03,78.73,77.98,78.232,75.0828,67.8299,DOWN,0
2015-11-04,75.57,78.9,77.458,75.2354,67.9757,DOWN,0
2015-11-05,71.69,71.02,76.29,75.2766,68.1001,DOWN,0
2015-11-06,71.61,71.4,75.142,75.2674,68.2262,UP,1
2015-11-09,71.87,71.25,73.894,75.2678,68.349,UP,1
2015-11-10,72.77,71.81,72.702,75.311,68.4798,UP,1
2015-11-11,74.42,72.95,72.472,75.4176,68.6144,DOWN,0
2015-11-12,73.65,74.58,72.864,75.5018,68.7436,DOWN,0
2015-11-13,71.45,73.29,72.832,75.5436,68.8562,UP,1
2015-11-16,71.83,71.19,72.824,75.601,68.9817,UP,1
2015-11-17,74.2,71.85,73.11,75.6336,69.1154,UP,1
2015-11-18,74.25,74.4,73.076,75.6842,69.2341,UP,1
2015-11-19,74.55,74.88,73.256,75.7038,69.3499,UP,1
2015-11-20,77.42,75.07,74.45,75.7652,69.4819,DOWN,0
2015-11-23,77.05,77.08,75.494,75.8356,69.6122,UP,1
2015-11-24,77.51,76.93,76.156,75.9034,69.7427,UP,1
2015-11-25,79.08,77.75,77.122,75.9928,69.8811,UP,1
2015-11-27,79.45,78.82,78.102,76.0876,69.9983,DOWN,0
2015-11-30,78.73,79.24,78.364,76.1558,70.1215,UP,1
2015-12-01,79.78,78.75,78.91,76.2562,70.2562,DOWN,0
2015-12-02,78.68,79.45,79.144,76.3822,70.3833,UP,1
2015-12-03,79.18,78.7,79.164,76.5102,70.4997,UP,1
2015-12-04,80.77,79.06,79.428,76.676,70.617,UP,1
2015-12-07,81.66,80.53,80.014,76.869,70.7409,UP,1
2015-12-08,82.5,80.83,80.558,77.1102,70.8663,DOWN,0
2015-12-09,82.02,82.5,81.226,77.3548,70.9865,DOWN,0
2015-12-10,81.57,81.94,81.704,77.4958,71.0875,DOWN,0
2015-12-11,78.57,80.3,81.264,77.5634,71.172,UP,1
2015-12-14,79.22,78.37,80.776,77.635,71.2595,UP,1
2015-12-15,81.47,79.49,80.57,77.6954,71.3645,UP,1
2015-12-16,81.7,82.15,80.506,77.7726,71.4753,UP,1
2015-12-17,82.07,82.16,80.606,77.7944,71.5866,DOWN,0
2015-12-18,78.91,81.53,80.674,77.7632,71.6839,UP,1
2015-12-21,79.18,80.0,80.666,77.7258,71.7752,UP,1
2015-12-22,80.19,79.13,80.41,77.7118,71.8784,DOWN,0
2015-12-23,79.86,80.56,80.042,77.781,71.9761,DOWN,0
2015-12-24,79.74,79.89,79.576,77.8454,72.0664,DOWN,0
2015-12-28,79.37,79.4,79.668,77.8588,72.156,UP,1
2015-12-29,80.11,79.98,79.854,77.8768,72.2481,DOWN,0
2015-12-30,79.24,80.03,79.664,77.8978,72.3356,DOWN,0
2015-12-31,78.62,79.29,79.416,77.9154,72.4211,DOWN,0
2016-01-04,75.13,77.97,78.494,77.8616,72.4888,DOWN,0
2016-01-05,75.11,75.27,77.642,77.8076,72.5575,DOWN,0
2016-01-06,74.32,74.02,76.484,77.704,72.6156,DOWN,0
2016-01-07,72.28,73.08,75.092,77.5762,72.6673,DOWN,0
2016-01-08,70.49,73.02,73.466,77.4,72.7191,DOWN,0
2016-01-11,70.2,69.56,72.48,77.2152,72.765,UP,1
2016-01-12,70.47,70.87,71.552,77.074,72.8075,DOWN,0
2016-01-13,70.2,71.04,70.728,76.931,72.8474,UP,1
2016-01-14,72.78,70.5,70.828,76.8244,72.9048,DOWN,0
2016-01-15,69.06,71.19,70.542,76.631,72.9431,DOWN,0
2016-01-19,67.84,69.85,70.07,76.4764,72.9737,UP,1
2016-01-20,68.77,66.58,69.73,76.418,72.9872,UP,1
2016-01-21,70.18,68.22,69.726,76.3894,73.0057,UP,1
2016-01-22,72.12,71.13,69.594,76.3944,73.0319,UP,1
2016-01-25,72.49,71.72,70.28,76.3888,73.0552,DOWN,0
2016-01-26,70.99,72.42,70.91,76.3202,73.0663,DOWN,0
2016-01-27,70.67,70.66,71.29,76.2606,73.0726,UP,1
2016-01-28,71.5,71.63,71.554,76.2616,73.0937,UP,1
2016-01-29,74.9,72.11,72.11,76.323,73.1303,UP,1
2016-02-01,75.86,74.36,72.784,76.3562,73.1706,DOWN,0
2016-02-02,75.2,75.0,73.626,76.3752,73.2135,DOWN,0
2016-02-03,71.71,76.0,73.834,76.3184,73.2333,DOWN,0
2016-02-04,68.86,71.37,73.306,76.1472,73.2368,DOWN,0
2016-02-05,60.92,68.26,70.51,75.8246,73.2015,DOWN,0
2016-02-08,59.77,59.54,67.292,75.4698,73.1625,DOWN,0
2016-02-09,58.69,58.96,63.99,75.062,73.1229,DOWN,0
2016-02-10,58.06,58.91,61.26,74.6342,73.0888,DOWN,0
2016-02-11,58.05,56.95,59.098,74.2206,73.0445,DOWN,0
2016-02-12,57.0,58.0,58.314,73.765,73.0002,UP,1
2016-02-16,60.44,57.89,58.448,73.4002,72.9788,DOWN,0
2016-02-17,60.1,60.87,58.73,73.0186,72.9454,UP,1
2016-02-18,65.67,62.78,60.252,72.7166,72.9378,UP,1
2016-02-19,66.43,65.5,61.928,72.412,72.941,DOWN,0
2016-02-22,64.17,66.97,63.362,72.0454,72.9298,UP,1
2016-02-23,64.93,63.99,64.26,71.7036,72.9282,UP,1
2016-02-24,65.74,63.9,65.388,71.387,72.9289,UP,1
2016-02-25,67.21,66.0,65.696,71.1598,72.9444,UP,1
2016-02-26,67.29,67.47,65.868,70.9212,72.9603,UP,1
2016-02-29,68.38,67.35,66.71,70.6594,72.9734,UP,1
2016-03-01,70.13,68.93,67.75,70.428,72.9924,DOWN,0
2016-03-02,69.73,69.85,68.548,70.1812,73.0099,UP,1
2016-03-03,70.97,69.63,69.3,70.0224,73.0262,UP,1
2016-03-04,71.38,71.07,70.118,69.8664,73.0393,DOWN,0
2016-03-07,70.74,70.29,70.59,69.6774,73.0493,DOWN,0
2016-03-08,69.62,70.17,70.488,69.4726,73.0579,DOWN,0
2016-03-09,69.12,70.09,70.366,69.2602,73.0709,DOWN,0
2016-03-10,68.17,69.26,69.806,69.0362,73.0743,UP,1
2016-03-11,69.56,68.77,69.442,68.8252,73.0729,UP,1
2016-03-14,71.58,69.56,69.61,68.672,73.0708,DOWN,0
2016-03-15,70.34,71.01,69.754,68.5064,73.0629,UP,1
2016-03-16,70.78,69.99,70.086,68.4194,73.0584,UP,1
2016-03-17,71.18,70.61,70.688,68.3408,73.0568,DOWN,0
2016-03-18,70.6,71.65,70.896,68.2664,73.0526,UP,1
2016-03-21,70.67,70.24,70.714,68.2342,73.0497,DOWN,0
2016-03-22,70.46,70.0,70.738,68.2336,73.0445,UP,1
2016-03-23,70.74,70.46,70.73,68.2444,73.0471,DOWN,0
2016-03-24,70.52,70.33,70.598,68.2454,73.05,UP,1
2016-03-28,72.15,70.53,70.908,68.2844,73.0568,UP,1
2016-03-29,73.76,71.73,71.526,68.304,73.0751,DOWN,0
2016-03-30,73.34,74.51,72.102,68.3896,73.0931,UP,1
2016-03-31,74.67,73.32,72.888,68.5262,73.1116,UP,1
2016-04-01,76.99,74.19,74.182,68.6906,73.1394,DOWN,0
2016-04-04,75.59,76.8,74.87,68.7988,73.1565,DOWN,0
2016-04-05,74.13,75.1,74.944,68.839,73.1621,UP,1
2016-04-06,74.32,74.2,75.14,68.8756,73.1693,DOWN,0
2016-04-07,72.74,73.68,74.754,68.9106,73.1652,UP,1
2016-04-08,73.7,73.2,74.096,68.9712,73.1633,DOWN,0
2016-04-11,73.43,74.01,73.664,69.0098,73.167,UP,1
2016-04-12,74.23,73.48,73.684,68.9964,73.1714,UP,1
2016-04-13,76.14,74.94,74.048,69.002,73.1917,UP,1
2016-04-14,76.17,76.05,74.734,69.0214,73.2246,UP,1
2016-04-15,77.2,76.2,75.434,69.1312,73.2545,UP,1
2016-04-18,77.46,76.93,76.24,69.3032,73.2727,DOWN,0
2016-04-19,77.08,77.57,76.81,69.6264,73.2893,UP,1
2016-04-20,77.23,76.95,77.028,69.9756,73.3056,UP,1
2016-04-21,77.92,77.08,77.378,70.3602,73.3235,UP,1
2016-04-22,78.08,77.77,77.554,70.7606,73.3499,DOWN,0
2016-04-25,77.4,77.86,77.542,71.1476,73.3706,UP,1
2016-04-26,78.1,77.8,77.746,71.5696,73.3872,DOWN,0
2016-04-27,75.37,77.92,77.374,71.8682,73.3863,DOWN,0
2016-04-28,73.55,75.5,76.5,72.1372,73.3784,DOWN,0
2016-04-29,72.93,73.5,75.47,72.2824,73.3715,UP,1
2016-05-02,73.4,73.22,74.67,72.4218,73.3632,DOWN,0
2016-05-03,71.63,72.9,73.376,72.571,73.3468,DOWN,0
2016-05-04,70.87,71.06,72.476,72.6898,73.3283,UP,1
2016-05-05,71.26,70.5,72.018,72.8002,73.311,DOWN,0
2016-05-06,71.19,72.75,71.67,72.8798,73.2927,DOWN,0
2016-05-09,70.14,71.07,71.018,72.9368,73.2738,UP,1
2016-05-10,71.34,70.13,70.96,72.996,73.2614,UP,1
2016-05-11,72.0,71.16,71.186,73.0334,73.2595,DOWN,0
2016-05-12,71.03,72.5,71.14,73.0594,73.2512,UP,1
2016-05-13,71.52,71.19,71.206,73.0704,73.2377,UP,1
2016-05-16,72.9,71.93,71.758,73.1008,73.2372,DOWN,0
2016-05-17,71.04,72.61,71.698,73.1068,73.2219,UP,1
2016-05-18,72.06,70.92,71.71,73.1556,73.213,DOWN,0
2016-05-19,70.85,71.53,71.674,73.1902,73.2023,UP,1
2016-05-20,72.61,71.14,71.892,73.279,73.2147,DOWN,0
2016-05-23,72.11,72.57,71.734,73.33,73.2252,UP,1
2016-05-24,74.69,72.59,72.464,73.3922,73.2443,DOWN,0
2016-05-25,74.62,75.0,72.976,73.4778,73.2636,DOWN,0
2016-05-26,74.55,74.98,73.716,73.5532,73.2885,UP,1
2016-05-27,75.74,74.56,74.342,73.6444,73.3233,UP,1
2016-05-31,76.51,75.84,75.222,73.7626,73.3631,DOWN,0
2016-06-01,75.95,76.06,75.474,73.8682,73.3978,DOWN,0
2016-06-02,75.93,75.86,75.736,73.9776,73.4334,DOWN,0
2016-06-03,75.54,75.99,75.934,74.0736,73.465,UP,1
2016-06-06,76.18,75.34,76.022,74.1868,73.4983,DOWN,0
2016-06-07,75.27,76.18,75.774,74.2492,73.5298,DOWN,0
2016-06-08,74.5,75.57,75.484,74.264,73.5585,DOWN,0
2016-06-09,73.36,73.99,74.97,74.2644,73.592,DOWN,0
2016-06-10,71.54,72.7,74.17,74.2018,73.61,DOWN,0
2016-06-13,71.08,71.0,73.15,74.0836,73.6172,UP,1
2016-06-14,71.17,70.75,72.33,73.9952,73.6127,DOWN,0
2016-06-15,70.1,71.44,71.45,73.9146,73.604,DOWN,0
2016-06-16,69.54,69.75,70.686,73.819,73.5986,DOWN,0
2016-06-17,68.42,69.71,70.062,73.7326,73.5953,UP,1
2016-06-20,71.77,69.22,70.2,73.694,73.6069,DOWN,0
2016-06-21,71.03,71.83,70.172,73.646,73.6153,DOWN,0
2016-06-22,71.01,71.0,70.354,73.5816,73.6255,UP,1
2016-06-23,72.39,71.91,70.924,73.5066,73.6246,DOWN,0
2016-06-24,65.84,68.33,70.408,73.3,73.5952,DOWN,0
2016-06-27,61.8,65.14,68.414,72.992,73.5364,UP,1
2016-06-28,66.55,63.84,67.518,72.7738,73.4974,DOWN,0
2016-06-29,65.9,67.36,66.496,72.5502,73.4592,DOWN,0
2016-06-30,64.31,65.9,64.88,72.2918,73.4102,DOWN,0
2016-07-01,63.51,64.39,64.414,72.0036,73.3547,DOWN,0
2016-07-05,62.24,62.98,64.502,71.6868,73.2923,UP,1
2016-07-06,63.4,62.0,63.872,71.4068,73.2327,DOWN,0
2016-07-07,63.1,62.93,63.312,71.1068,73.1744,UP,1
2016-07-08,65.95,63.83,63.64,70.9184,73.1423,DOWN,0
2016-07-11,65.92,66.21,64.122,70.7658,73.108,UP,1
2016-07-12,67.7,66.76,65.214,70.6612,73.0841,UP,1
2016-07-13,68.19,68.35,66.172,70.557,73.065,UP,1
2016-07-14,68.28,68.83,67.208,70.49,73.0542,UP,1
2016-07-15,68.61,68.74,67.74,70.4448,73.0483,DOWN,0
2016-07-18,68.49,68.37,68.254,70.3894,73.0181,DOWN,0
2016-07-19,68.37,68.47,68.388,70.333,72.984,UP,1
2016-07-20,69.87,68.89,68.724,70.3276,72.9552,DOWN,0
2016-07-21,69.8,69.83,69.028,70.2968,72.9119,UP,1
2016-07-22,70.31,69.65,69.368,70.263,72.8743,UP,1
2016-07-25,70.67,70.31,69.804,70.2558,72.8227,DOWN,0
2016-07-26,70.46,70.55,70.222,70.2346,72.7727,DOWN,0
2016-07-27,69.92,70.4,70.232,70.175,72.717,UP,1
2016-07-28,70.37,69.85,70.346,70.1616,72.6644,DOWN,0
2016-07-29,70.24,70.46,70.332,70.1252,72.6336,UP,1
2016-08-01,71.6,70.17,70.518,70.1402,72.609,DOWN,0
2016-08-02,70.19,71.3,70.464,70.0918,72.5665,DOWN,0
2016-08-03,70.17,70.27,70.514,70.053,72.5213,DOWN,0
2016-08-04,66.59,64.0,69.758,69.891,72.4633,UP,1
2016-08-05,66.64,66.9,69.038,69.7314,72.4078,DOWN,0
2016-08-08,65.99,66.84,67.916,69.5602,72.3486,UP,1
2016-08-09,66.71,66.5,67.22,69.3796,72.2931,DOWN,0
2016-08-10,66.46,66.52,66.478,69.1786,72.2279,UP,1
2016-08-11,67.05,66.61,66.57,69.0006,72.1698,UP,1
2016-08-12,68.4,67.5,66.922,68.85,72.1153,DOWN,0
2016-08-15,67.67,68.45,67.258,68.6926,72.0565,DOWN,0
2016-08-16,66.35,67.67,67.186,68.496,72.0006,UP,1
2016-08-17,66.52,66.5,67.198,68.321,71.9464,DOWN,0
2016-08-18,66.07,66.66,67.002,68.1524,71.8862,DOWN,0
2016-08-19,65.63,66.1,66.448,67.9978,71.8207,UP,1
2016-08-22,65.95,65.35,66.104,67.886,71.7726,UP,1
2016-08-23,67.74,65.87,66.382,67.8192,71.7529,DOWN,0
2016-08-24,67.11,67.51,66.5,67.738,71.7304,UP,1
2016-08-25,67.41,66.96,66.768,67.6842,71.7081,UP,1
2016-08-26,67.83,67.54,67.208,67.65,71.6834,DOWN,0
2016-08-29,67.36,67.8,67.49,67.6288,71.6481,UP,1
2016-08-30,67.39,67.5,67.42,67.5412,71.6168,UP,1
2016-08-31,68.21,67.52,67.64,67.4848,71.6006,UP,1
2016-09-01,69.09,68.2,67.976,67.4464,71.5869,UP,1
2016-09-02,70.74,69.46,68.558,67.4134,71.5696,DOWN,0
2016-09-06,70.3,70.8,69.146,67.5026,71.5498,DOWN,0
2016-09-07,70.27,70.23,69.722,67.672,71.5284,DOWN,0
2016-09-08,70.09,69.79,70.098,67.7428,71.4918,DOWN,0
2016-09-09,68.09,70.34,69.898,67.7866,71.447,UP,1
2016-09-12,68.32,67.67,69.414,67.8668,71.401,DOWN,0
2016-09-13,67.17,67.4,68.788,67.94,71.3415,DOWN,0
2016-09-14,67.01,66.96,68.136,68.0354,71.2793,UP,1
2016-09-15,68.31,66.8,67.78,68.1336,71.2272,DOWN,0
2016-09-16,67.87,68.38,67.736,68.229,71.1676,UP,1
2016-09-19,68.4,68.0,67.752,68.278,71.1162,DOWN,0
2016-09-20,68.23,68.71,67.964,68.3242,71.0615,UP,1
2016-09-21,69.0,68.67,68.362,68.3502,71.0026,UP,1
2016-09-22,69.72,69.58,68.644,68.3808,70.9429,UP,1
2016-09-23,69.86,69.28,69.042,68.4124,70.8797,DOWN,0
2016-09-26,66.99,69.86,68.76,68.38,70.8046,UP,1
2016-09-27,67.49,66.74,68.612,68.36,70.7342,UP,1
2016-09-28,67.59,67.57,68.33,68.3444,70.6793,UP,1
2016-09-29,68.15,67.92,68.016,68.31,70.6239,UP,1
2016-09-30,69.31,68.43,67.906,68.3002,70.5631,DOWN,0
2016-10-03,68.02,69.2,68.112,68.2544,70.4947,DOWN,0
2016-10-04,67.53,67.89,68.12,68.1916,70.422,UP,1
2016-10-05,67.68,67.91,68.138,68.136,70.3659,DOWN,0
2016-10-06,67.33,67.42,67.974,68.0842,70.3066,DOWN,0
2016-10-07,65.84,67.08,67.28,67.9936,70.2349,UP,1
2016-10-10,66.78,66.15,67.032,67.9244,70.1695,DOWN,0
2016-10-11,64.57,66.39,66.44,67.7838,70.0936,UP,1
2016-10-12,64.6,64.57,65.824,67.672,70.0198,DOWN,0
2016-10-13,64.35,64.0,65.228,67.5556,69.941,UP,1
2016-10-14,64.81,64.85,65.022,67.52,69.8688,DOWN,0
2016-10-17,64.63,64.69,64.592,67.4798,69.7989,UP,1
2016-10-18,65.02,65.33,64.682,67.4604,69.7483,DOWN,0
2016-10-19,64.59,65.36,64.68,67.418,69.6957,DOWN,0
2016-10-20,64.49,65.49,64.708,67.3786,69.6466,DOWN,0
2016-10-21,63.35,64.17,64.416,67.3046,69.6019,UP,1
2016-10-24,66.9,63.82,64.87,67.2746,69.584,DOWN,0
2016-10-25,66.08,67.0,65.082,67.2428,69.5634,UP,1
2016-10-26,66.36,65.9,65.436,67.243,69.5428,DOWN,0
2016-10-27,65.33,66.74,65.604,67.2192,69.5185,DOWN,0
2016-10-28,64.89,65.29,65.912,67.1956,69.479,DOWN,0
2016-10-31,64.37,64.83,65.406,67.1704,69.4556,DOWN,0
2016-11-01,64.27,64.31,65.044,67.1368,69.4377,DOWN,0
2016-11-02,63.99,64.01,64.57,67.0618,69.4138,DOWN,0
2016-11-03,62.16,64.21,63.936,66.9628,69.3737,DOWN,0
2016-11-04,61.73,62.16,63.304,66.8492,69.3218,DOWN,0
2016-11-07,60.67,58.98,62.564,66.706,69.2627,UP,1
2016-11-08,60.75,60.12,61.86,66.5738,69.2115,UP,1
2016-11-09,60.85,59.47,61.232,66.443,69.1624,UP,1
2016-11-10,61.43,61.1,61.086,66.3074,69.112,UP,1
2016-11-11,62.73,61.3,61.286,66.1802,69.0512,DOWN,0
2016-11-14,61.95,63.39,61.542,66.0044,68.9816,UP,1
2016-11-15,62.14,62.25,61.82,65.8412,68.9163,UP,1
2016-11-16,62.86,62.12,62.222,65.693,68.8721,UP,1
2016-11-17,64.07,63.14,62.75,65.5726,68.8481,UP,1
2016-11-18,64.86,64.46,63.176,65.508,68.8678,UP,1
2016-11-21,66.26,65.08,64.038,65.4668,68.9003,UP,1
2016-11-22,66.3,66.31,64.87,65.4494,68.9383,UP,1
2016-11-23,67.54,65.95,65.806,65.46,68.9857,DOWN,0
2016-11-25,66.9,67.61,66.372,65.4318,69.03,UP,1
2016-11-28,66.92,66.7,66.784,65.4128,69.0796,UP,1
2016-11-29,67.51,67.18,67.034,65.395,69.1149,DOWN,0
2016-11-30,65.9,67.55,66.954,65.3484,69.1439,DOWN,0
2016-12-01,62.71,65.82,65.988,65.2226,69.1291,DOWN,0
2016-12-02,62.01,62.45,65.01,65.0684,69.107,UP,1
2016-12-05,62.43,62.46,64.112,64.9198,69.0983,DOWN,0
2016-12-06,62.22,62.58,63.054,64.8244,69.0848,UP,1
2016-12-07,62.49,61.99,62.372,64.7244,69.0685,UP,1
2016-12-08,63.75,62.25,62.58,64.6476,69.0512,DOWN,0
