ticker,RE US Equity,RE US Equity,RE US Equity,RE US Equity,RE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2010-08-12,78.94,77.5,80.4954,79.446,73.6964,UP,1
2010-08-13,79.11,78.94,80.4472,79.35,73.8388,UP,1
2010-08-16,79.31,78.65,80.4102,79.16,74.0248,UP,1
2010-08-17,80.57,79.85,80.3737,79.282,74.2448,UP,1
2010-08-18,80.7,80.44,80.3397,79.726,74.4506,DOWN,0
2010-08-19,79.77,80.05,80.3066,79.892,74.6458,UP,1
2010-08-20,80.59,79.23,80.2753,80.188,74.8324,DOWN,0
2010-08-23,80.15,80.82,80.2446,80.356,75.0054,UP,1
2010-08-24,80.3,79.54,80.2102,80.302,75.1672,UP,1
2010-08-25,80.94,79.99,80.1746,80.35,75.306,DOWN,0
2010-08-26,78.95,81.32,80.1243,80.186,75.4084,UP,1
2010-08-27,81.0,79.51,80.0808,80.268,75.5242,DOWN,0
2010-08-30,79.88,80.43,80.031,80.214,75.6042,DOWN,0
2010-08-31,79.14,79.44,79.9859,79.982,75.6852,UP,1
2010-09-01,80.5,80.2,79.9441,79.894,75.8148,DOWN,0
2010-09-02,80.5,80.74,79.9039,80.204,75.9832,UP,1
2010-09-03,82.58,80.85,79.8752,80.52,76.2094,DOWN,0
2010-09-07,80.84,82.13,79.8381,80.712,76.391,UP,1
2010-09-08,82.13,81.45,79.8145,81.31,76.5888,UP,1
2010-09-09,82.51,82.91,79.7927,81.712,76.833,DOWN,0
2010-09-10,82.12,82.7,79.7691,82.036,77.061,UP,1
2010-09-13,83.24,82.81,79.7492,82.168,77.3288,UP,1
2010-09-14,83.39,83.11,79.7325,82.678,77.607,UP,1
2010-09-15,84.02,83.16,79.7283,83.056,77.9026,UP,1
2010-09-16,84.68,83.89,79.7262,83.49,78.175,UP,1
2010-09-17,85.05,84.77,79.727,84.076,78.4324,DOWN,0
2010-09-20,84.81,85.07,79.7238,84.39,78.6642,DOWN,0
2010-09-21,84.38,84.94,79.7265,84.588,78.8924,DOWN,0
2010-09-22,84.11,84.28,79.7275,84.606,79.0864,DOWN,0
2010-09-23,83.51,83.76,79.7257,84.372,79.266,UP,1
2010-09-24,84.66,84.46,79.7336,84.294,79.4838,UP,1
2010-09-27,85.16,84.86,79.7421,84.364,79.7536,UP,1
2010-09-28,86.13,85.39,79.7537,84.714,80.0414,DOWN,0
2010-09-29,86.01,85.78,79.763,85.094,80.3128,UP,1
2010-09-30,86.47,86.6,79.7726,85.686,80.6166,DOWN,0
2010-10-01,85.19,87.09,79.7756,85.792,80.852,DOWN,0
2010-10-04,85.18,85.16,79.7754,85.796,81.0776,UP,1
2010-10-05,86.65,85.99,79.7842,85.9,81.3142,DOWN,0
2010-10-06,85.32,86.44,79.7803,85.762,81.5358,UP,1
2010-10-07,86.0,85.47,79.7796,85.668,81.7998,DOWN,0
2010-10-08,86.0,86.23,79.7811,85.83,81.9818,DOWN,0
2010-10-11,81.61,86.18,79.7638,85.116,82.0616,UP,1
2010-10-12,82.72,81.52,79.7514,84.33,82.1476,UP,1
2010-10-13,83.97,82.79,79.748,84.06,82.2756,UP,1
2010-10-14,84.76,83.76,79.7443,83.812,82.4068,DOWN,0
2010-10-15,84.22,84.95,79.7364,83.456,82.5212,UP,1
2010-10-18,84.71,84.35,79.7315,84.076,82.6236,DOWN,0
2010-10-19,82.98,83.86,79.7192,84.128,82.678,UP,1
2010-10-20,84.43,83.23,79.7203,84.22,82.7674,DOWN,0
2010-10-21,84.24,84.53,79.7206,84.116,82.8826,DOWN,0
2010-10-22,84.06,84.09,79.7191,84.084,82.985,UP,1
2010-10-25,84.53,84.48,79.7208,84.048,83.0934,UP,1
2010-10-26,84.81,84.47,79.721,84.414,83.2034,DOWN,0
2010-10-27,84.15,84.12,79.7175,84.358,83.275,DOWN,0
2010-10-28,83.56,84.54,79.7061,84.222,83.3322,UP,1
2010-10-29,84.28,83.4,79.6973,84.266,83.4224,UP,1
2010-11-01,84.56,84.87,79.6961,84.272,83.5018,UP,1
2010-11-02,85.47,85.28,79.692,84.404,83.6082,UP,1
2010-11-03,86.13,85.52,79.6896,84.8,83.7248,UP,1
2010-11-04,88.33,86.6,79.7025,85.754,83.8726,UP,1
2010-11-05,88.82,88.41,79.7242,86.662,84.07,DOWN,0
2010-11-08,87.98,88.37,79.7413,87.346,84.2096,DOWN,0
2010-11-09,87.69,88.26,79.7572,87.79,84.3658,UP,1
2010-11-10,88.38,87.59,79.7696,88.24,84.5506,DOWN,0
2010-11-11,87.95,87.65,79.7848,88.164,84.6996,DOWN,0
2010-11-12,86.56,87.66,79.7889,87.712,84.8208,DOWN,0
2010-11-15,86.31,86.8,79.7926,87.378,84.8954,DOWN,0
2010-11-16,85.6,85.91,79.7905,86.96,84.9906,DOWN,0
2010-11-17,85.01,85.76,79.7893,86.286,85.0482,UP,1
2010-11-18,85.82,85.83,79.8007,85.86,85.1144,DOWN,0
2010-11-19,84.81,85.58,79.8083,85.51,85.1682,DOWN,0
2010-11-22,84.5,84.12,79.8168,85.148,85.1934,DOWN,0
2010-11-23,84.2,83.81,79.8191,84.868,85.2096,UP,1
2010-11-24,85.58,84.85,79.8252,84.982,85.2408,DOWN,0
2010-11-26,84.69,84.82,79.8486,84.756,85.241,DOWN,0
2010-11-29,84.12,84.11,79.8643,84.618,85.2224,DOWN,0
2010-11-30,83.49,83.42,79.87,84.416,85.196,UP,1
2010-12-01,84.03,84.18,79.8776,84.382,85.189,UP,1
2010-12-02,84.19,84.1,79.8813,84.104,85.1906,UP,1
2010-12-03,84.31,83.82,79.8835,84.028,85.2066,UP,1
2010-12-06,84.35,84.07,79.8831,84.074,85.2004,UP,1
2010-12-07,84.85,85.02,79.8864,84.346,85.1942,DOWN,0
2010-12-08,84.79,84.84,79.8842,84.498,85.1674,UP,1
2010-12-09,85.03,85.23,79.8803,84.666,85.1478,UP,1
2010-12-10,85.81,85.19,79.8823,84.966,85.1346,UP,1
2010-12-13,86.2,85.97,79.8859,85.336,85.1548,DOWN,0
2010-12-14,86.03,86.34,79.8938,85.572,85.1718,DOWN,0
2010-12-15,84.88,85.77,79.9031,85.59,85.1364,UP,1
2010-12-16,85.0,84.97,79.9146,85.584,85.13,DOWN,0
2010-12-17,84.68,84.9,79.9292,85.358,85.1036,DOWN,0
2010-12-20,84.36,84.72,79.9347,84.99,85.0708,UP,1
2010-12-21,84.39,84.38,79.944,84.662,85.1264,UP,1
2010-12-22,85.27,84.36,79.9571,84.74,85.1774,DOWN,0
2010-12-23,85.1,84.71,79.967,84.76,85.2,UP,1
2010-12-27,85.54,84.94,79.9821,84.932,85.2156,DOWN,0
2010-12-28,85.25,85.6,79.9977,85.11,85.2362,DOWN,0
2010-12-29,85.05,85.32,80.0142,85.242,85.243,UP,1
2010-12-30,85.21,84.94,80.0283,85.23,85.2876,DOWN,0
2010-12-31,84.82,84.97,80.0411,85.174,85.2954,UP,1
2011-01-03,85.2,85.91,80.0629,85.106,85.3146,DOWN,0
2011-01-04,84.03,85.41,80.0826,84.862,85.314,DOWN,0
2011-01-05,83.25,83.6,80.1012,84.502,85.2884,UP,1
2011-01-06,83.29,83.22,80.1199,84.118,85.258,DOWN,0
2011-01-07,82.61,83.31,80.1331,83.676,85.2272,DOWN,0
2011-01-10,82.55,82.17,80.147,83.146,85.207,UP,1
2011-01-11,83.37,82.89,80.1595,83.014,85.1888,UP,1
2011-01-12,84.29,83.63,80.1766,83.222,85.1834,DOWN,0
2011-01-13,83.31,84.15,80.1885,83.226,85.1402,UP,1
2011-01-14,83.4,83.27,80.2014,83.384,85.0856,UP,1
2011-01-18,83.78,83.49,80.2178,83.63,84.9946,DOWN,0
2011-01-19,83.19,83.55,80.2309,83.594,84.882,UP,1
2011-01-20,83.48,82.95,80.239,83.432,84.792,DOWN,0
2011-01-21,83.27,83.8,80.2478,83.424,84.7036,UP,1
2011-01-24,84.69,83.44,80.2624,83.682,84.6298,UP,1
2011-01-25,85.75,84.33,80.2814,84.076,84.5858,UP,1
2011-01-26,85.79,85.85,80.3001,84.596,84.5704,UP,1
2011-01-27,86.31,85.6,80.3147,85.162,84.5704,DOWN,0
2011-01-28,84.88,85.81,80.3257,85.484,84.556,DOWN,0
2011-01-31,84.28,84.84,80.3411,85.402,84.5414,UP,1
2011-02-01,85.23,84.82,80.3584,85.298,84.5296,DOWN,0
2011-02-02,84.91,84.95,80.3729,85.122,84.5316,UP,1
2011-02-03,84.98,84.95,80.3862,84.856,84.5412,UP,1
2011-02-04,85.39,85.07,80.4022,84.958,84.565,UP,1
2011-02-07,86.12,85.5,80.4184,85.326,84.5758,UP,1
2011-02-08,86.58,86.23,80.4381,85.596,84.6136,DOWN,0
2011-02-09,85.72,86.63,80.4659,85.758,84.6456,UP,1
2011-02-10,86.41,84.14,80.4937,86.044,84.704,UP,1
2011-02-11,88.6,86.43,80.5457,86.686,84.7954,DOWN,0
2011-02-14,87.79,88.61,80.6014,87.02,84.8674,UP,1
2011-02-15,88.18,87.48,80.6574,87.34,84.9448,UP,1
2011-02-16,88.45,88.26,80.7219,87.886,85.0268,UP,1
2011-02-17,89.1,88.26,80.783,88.424,85.1118,UP,1
2011-02-18,90.58,88.92,80.865,88.82,85.2276,DOWN,0
2011-02-22,87.87,89.43,80.9326,88.836,85.2844,DOWN,0
2011-02-23,86.96,87.77,80.9819,88.592,85.3074,DOWN,0
2011-02-24,86.38,87.02,81.029,88.178,85.311,UP,1
2011-02-25,88.23,86.94,81.0814,88.004,85.355,UP,1
2011-02-28,88.65,88.07,81.1356,87.618,85.4304,DOWN,0
2011-03-01,87.58,88.98,81.1892,87.56,85.482,DOWN,0
2011-03-02,87.4,87.72,81.2421,87.648,85.5364,UP,1
2011-03-03,88.28,87.69,81.3037,88.028,85.6148,DOWN,0
2011-03-04,87.2,88.26,81.3586,87.822,85.671,DOWN,0
2011-03-07,86.58,87.3,81.4233,87.408,85.6972,UP,1
2011-03-08,88.0,86.82,81.4948,87.492,85.7552,DOWN,0
2011-03-09,87.69,87.84,81.57,87.55,85.7982,DOWN,0
2011-03-10,85.87,86.7,81.6377,87.068,85.8106,DOWN,0
2011-03-11,83.52,83.33,81.6964,86.332,85.78,DOWN,0
2011-03-14,82.3,81.87,81.738,85.476,85.7218,DOWN,0
2011-03-15,82.08,80.75,81.785,84.292,85.667,DOWN,0
2011-03-16,81.61,81.92,81.8383,83.076,85.5952,UP,1
2011-03-17,81.83,82.21,81.8866,82.268,85.5512,DOWN,0
2011-03-18,81.74,82.23,81.9354,81.912,85.521,UP,1
2011-03-21,82.98,82.71,82.0002,82.048,85.5148,DOWN,0
2011-03-22,81.68,82.78,82.0608,81.968,85.4962,UP,1
2011-03-23,82.03,81.43,82.1189,82.052,85.4858,UP,1
2011-03-24,82.59,82.29,82.1818,82.204,85.4702,UP,1
2011-03-25,82.95,82.69,82.2402,82.446,85.4434,DOWN,0
2011-03-28,82.61,83.03,82.2958,82.372,85.4294,UP,1
2011-03-29,83.0,82.45,82.3497,82.636,85.4214,UP,1
2011-03-30,83.43,83.14,82.3969,82.916,85.4144,UP,1
2011-03-31,88.18,83.46,82.4686,84.034,85.5142,UP,1
2011-04-01,90.46,88.43,82.5449,85.536,85.6538,UP,1
2011-04-04,92.45,92.67,82.6277,87.504,85.8374,DOWN,0
2011-04-05,92.14,92.1,82.713,89.332,85.9864,UP,1
2011-04-06,93.76,92.75,82.8117,91.398,86.1466,DOWN,0
2011-04-07,93.62,93.5,82.9194,92.486,86.3032,DOWN,0
2011-04-08,92.58,94.03,83.0259,92.91,86.4286,DOWN,0
2011-04-11,92.23,92.46,83.1283,92.866,86.5756,DOWN,0
2011-04-12,91.14,91.91,83.2228,92.666,86.7128,UP,1
2011-04-13,91.69,91.88,83.3297,92.252,86.842,DOWN,0
2011-04-14,91.21,91.46,83.4322,91.77,86.968,DOWN,0
2011-04-15,91.14,91.22,83.5386,91.482,87.0912,DOWN,0
2011-04-18,89.92,90.53,83.6408,91.02,87.1818,DOWN,0
2011-04-19,89.28,90.46,83.741,90.648,87.245,UP,1
2011-04-20,89.53,90.13,83.8334,90.216,87.304,UP,1
2011-04-21,89.77,89.93,83.9213,89.928,87.385,UP,1
2011-04-25,90.16,89.72,84.006,89.732,87.46,UP,1
2011-04-26,90.53,90.18,84.0938,89.854,87.4986,UP,1
2011-04-27,91.72,90.53,84.1804,90.342,87.5772,UP,1
2011-04-28,92.05,91.8,84.268,90.846,87.6546,DOWN,0
2011-04-29,91.12,91.72,84.3547,91.116,87.708,DOWN,0
2011-05-02,89.92,91.51,84.446,91.068,87.7244,UP,1
2011-05-03,91.83,90.21,84.5464,91.328,87.7494,DOWN,0
2011-05-04,90.82,91.89,84.6383,91.148,87.8084,DOWN,0
2011-05-05,89.78,90.54,84.7308,90.694,87.8648,UP,1
2011-05-06,89.87,90.53,84.8131,90.444,87.9346,UP,1
2011-05-09,90.26,89.94,84.8949,90.512,87.9752,UP,1
2011-05-10,91.07,90.45,84.9761,90.36,88.0236,DOWN,0
2011-05-11,89.76,90.73,85.0537,90.148,88.0672,UP,1
2011-05-12,90.77,89.35,85.1436,90.346,88.1346,DOWN,0
2011-05-13,90.13,90.58,85.2097,90.398,88.1716,UP,1
2011-05-16,90.23,89.71,85.2728,90.392,88.2322,DOWN,0
2011-05-17,89.86,89.59,85.33,90.15,88.2978,UP,1
2011-05-18,90.75,89.84,85.3959,90.348,88.3528,DOWN,0
2011-05-19,89.91,90.98,85.4544,90.176,88.3972,DOWN,0
2011-05-20,89.79,89.91,85.5109,90.108,88.4756,DOWN,0
2011-05-23,88.47,89.81,85.5553,89.756,88.5746,DOWN,0
2011-05-24,87.48,88.52,85.5914,89.28,88.6782,UP,1
2011-05-25,87.99,87.3,85.6315,88.728,88.7964,UP,1
2011-05-26,89.55,87.65,85.6869,88.656,88.9552,DOWN,0
2011-05-27,89.25,90.74,85.7384,88.548,89.1036,DOWN,0
2011-05-31,88.97,89.49,85.7877,88.648,89.2482,DOWN,0
2011-06-01,87.39,88.78,85.8281,88.63,89.3364,UP,1
2011-06-02,88.71,87.66,85.8688,88.774,89.477,DOWN,0
2011-06-03,87.56,87.94,85.9031,88.376,89.5876,DOWN,0
2011-06-06,86.43,87.47,85.9364,87.812,89.6644,DOWN,0
2011-06-07,85.99,86.89,85.9634,87.216,89.7252,DOWN,0
2011-06-08,84.92,86.84,85.9873,86.722,89.7714,DOWN,0
2011-06-09,84.13,85.02,86.0064,85.806,89.794,DOWN,0
2011-06-10,83.1,83.7,86.0172,84.914,89.7874,UP,1
2011-06-13,83.41,83.35,86.0395,84.31,89.692,UP,1
2011-06-14,83.89,84.09,86.054,83.89,89.5606,DOWN,0
2011-06-15,82.34,83.28,86.0663,83.374,89.3584,DOWN,0
2011-06-16,82.17,82.66,86.0814,82.982,89.159,DOWN,0
2011-06-17,81.83,82.86,86.0881,82.728,88.9204,UP,1
2011-06-20,82.13,81.63,86.0962,82.472,88.6906,DOWN,0
2011-06-21,81.53,82.35,86.091,82.0,88.4696,DOWN,0
2011-06-22,81.17,81.42,86.0926,81.766,88.2484,DOWN,0
2011-06-23,80.68,80.27,86.0854,81.468,88.0392,DOWN,0
2011-06-24,80.55,80.78,86.0756,81.212,87.8164,UP,1
2011-06-27,81.84,80.29,86.0742,81.154,87.629,DOWN,0
2011-06-28,81.38,81.83,86.0649,81.124,87.4338,UP,1
2011-06-29,82.46,81.69,86.0602,81.382,87.2846,DOWN,0
2011-06-30,81.75,82.45,86.0489,81.596,87.134,UP,1
2011-07-01,81.8,81.64,86.0345,81.846,86.9794,DOWN,0
2011-07-05,80.72,81.19,86.0128,81.622,86.7984,UP,1
2011-07-06,81.92,80.57,85.9984,81.73,86.6336,UP,1
2011-07-07,83.47,82.46,85.9938,81.932,86.4924,DOWN,0
2011-07-08,82.98,82.67,85.9882,82.178,86.3176,DOWN,0
2011-07-11,81.82,82.22,85.9797,82.182,86.113,UP,1
2011-07-12,82.72,81.63,85.97,82.582,85.945,UP,1
2011-07-13,82.82,83.15,85.9583,82.762,85.803,DOWN,0
2011-07-14,82.33,83.21,85.9393,82.534,85.613,DOWN,0
2011-07-15,81.37,82.73,85.9161,82.212,85.424,DOWN,0
2011-07-18,80.39,81.17,85.8857,81.926,85.2362,UP,1
2011-07-19,80.84,81.02,85.864,81.55,85.0556,DOWN,0
2011-07-20,80.55,81.03,85.8408,81.096,84.8614,UP,1
2011-07-21,81.71,80.83,85.8161,80.972,84.6742,DOWN,0
2011-07-22,81.5,81.64,85.797,80.998,84.509,DOWN,0
2011-07-25,81.31,80.85,85.7736,81.182,84.3198,UP,1
2011-07-26,82.17,81.45,85.7544,81.448,84.1606,DOWN,0
2011-07-27,81.24,81.75,85.7526,81.586,83.9808,UP,1
2011-07-28,83.32,81.54,85.7556,81.908,83.85,DOWN,0
2011-07-29,82.12,82.68,85.7463,82.032,83.6774,UP,1
2011-08-01,82.19,82.92,85.7335,82.208,83.523,UP,1
2011-08-02,82.66,81.78,85.7257,82.306,83.3804,UP,1
2011-08-03,83.39,82.81,85.7191,82.736,83.2788,DOWN,0
2011-08-04,79.94,82.59,85.7039,82.06,83.128,DOWN,0
2011-08-05,78.1,80.53,85.6722,81.256,82.9302,DOWN,0
2011-08-08,73.5,76.84,85.6185,79.518,82.6092,UP,1
2011-08-09,78.91,74.83,85.5928,78.768,82.4024,DOWN,0
2011-08-10,76.45,77.24,85.5524,77.38,82.152,UP,1
2011-08-11,80.81,76.66,85.5324,77.554,82.0204,DOWN,0
2011-08-12,79.55,81.15,85.5094,77.844,81.8372,UP,1
2011-08-15,82.55,79.55,85.5043,79.654,81.737,DOWN,0
2011-08-16,81.83,81.62,85.4921,80.238,81.645,UP,1
2011-08-17,82.36,82.39,85.4811,81.42,81.5724,DOWN,0
2011-08-18,79.54,80.56,85.4514,81.166,81.4648,DOWN,0
2011-08-19,78.64,78.53,85.414,80.984,81.355,DOWN,0
2011-08-22,77.25,80.31,85.3586,79.924,81.238,UP,1
2011-08-23,77.91,78.13,85.304,79.14,81.128,UP,1
2011-08-24,78.48,77.89,85.2565,78.364,81.0198,DOWN,0
2011-08-25,75.96,79.34,85.1979,77.648,80.8922,UP,1
2011-08-26,77.66,75.52,85.1443,77.452,80.802,UP,1
2011-08-29,81.01,78.4,85.1096,78.204,80.7856,DOWN,0
2011-08-30,80.33,80.52,85.0784,78.688,80.7496,UP,1
2011-08-31,80.7,80.85,85.0504,79.132,80.733,DOWN,0
2011-09-01,80.7,80.62,85.0259,80.08,80.7236,DOWN,0
2011-09-02,78.38,79.3,84.9927,80.224,80.6776,DOWN,0
2011-09-06,77.99,76.65,84.9536,79.62,80.6264,UP,1
2011-09-07,81.56,78.59,84.9373,79.866,80.6208,DOWN,0
2011-09-08,79.79,81.1,84.9138,79.684,80.589,DOWN,0
2011-09-09,78.25,79.31,84.884,79.194,80.5048,UP,1
2011-09-12,78.36,77.36,84.8479,79.19,80.437,UP,1
2011-09-13,79.08,78.39,84.8199,79.408,80.3826,DOWN,0
2011-09-14,78.86,79.25,84.7936,78.868,80.3454,UP,1
2011-09-15,79.78,79.44,84.775,78.866,80.3026,DOWN,0
2011-09-16,78.77,80.0,84.7487,78.97,80.2086,DOWN,0
2011-09-19,78.12,77.61,84.7184,78.922,80.1114,UP,1
2011-09-20,79.42,78.62,84.6939,78.99,80.0634,DOWN,0
2011-09-21,78.14,79.71,84.6629,78.846,79.9718,DOWN,0
2011-09-22,76.27,77.19,84.62,78.144,79.8408,UP,1
2011-09-23,76.96,75.82,84.5808,77.782,79.7334,UP,1
2011-09-26,77.65,77.53,84.5439,77.688,79.659,UP,1
2011-09-27,79.07,78.57,84.5102,77.618,79.6326,DOWN,0
2011-09-28,77.6,79.07,84.4672,77.51,79.5678,UP,1
2011-09-29,79.26,79.01,84.4334,78.108,79.542,UP,1
2011-09-30,79.38,78.11,84.4059,78.592,79.4954,DOWN,0
2011-10-03,77.75,78.92,84.3696,78.612,79.4204,UP,1
2011-10-04,79.76,77.19,84.345,78.75,79.3894,DOWN,0
2011-10-05,79.71,79.74,84.3218,79.172,79.3402,UP,1
2011-10-06,80.42,79.62,84.3019,79.404,79.3238,DOWN,0
2011-10-07,78.42,80.68,84.2677,79.212,79.2258,UP,1
2011-10-10,80.53,80.13,84.2448,79.768,79.194,DOWN,0
2011-10-11,80.1,80.07,84.2176,79.836,79.1522,UP,1
2011-10-12,80.12,80.75,84.192,79.918,79.1014,DOWN,0
2011-10-13,78.15,79.63,84.1575,79.464,78.9966,UP,1
2011-10-14,78.62,78.79,84.1245,79.504,78.9702,DOWN,0
2011-10-17,76.63,78.23,84.0836,78.724,78.9408,UP,1
2011-10-18,79.07,77.01,84.0529,78.518,79.0522,UP,1
2011-10-19,80.78,78.64,84.0367,78.65,79.0896,UP,1
2011-10-20,82.65,80.9,84.0337,79.55,79.2136,UP,1
2011-10-21,85.08,83.13,84.0426,80.842,79.299,UP,1
2011-10-24,87.08,85.56,84.065,82.932,79.4496,DOWN,0
2011-10-25,85.99,86.59,84.0822,84.316,79.5184,DOWN,0
2011-10-26,85.94,86.71,84.095,85.348,79.6006,UP,1
2011-10-27,90.83,89.98,84.1277,86.984,79.77,UP,1
2011-10-28,90.84,90.48,84.1654,88.136,79.996,DOWN,0
2011-10-31,89.92,90.4,84.198,88.704,80.2216,DOWN,0
2011-11-01,88.61,88.62,84.2221,89.228,80.4488,UP,1
2011-11-02,90.35,89.75,84.2579,90.11,80.6976,UP,1
2011-11-03,91.45,90.86,84.2978,90.234,80.957,UP,1
2011-11-04,91.51,90.96,84.339,90.368,81.268,UP,1
2011-11-07,92.6,91.6,84.3785,90.904,81.5668,DOWN,0
2011-11-08,92.59,93.11,84.4127,91.7,81.7984,DOWN,0
2011-11-09,90.57,91.0,84.4366,91.744,82.0032,DOWN,0
2011-11-10,89.55,91.42,84.4528,91.364,82.1802,UP,1
2011-11-11,90.73,90.67,84.4821,91.208,82.3808,DOWN,0
2011-11-14,88.54,90.82,84.5034,90.396,82.584,UP,1
2011-11-15,88.61,88.53,84.5203,89.6,82.7964,DOWN,0
2011-11-16,86.96,87.91,84.5305,88.878,82.9044,DOWN,0
2011-11-17,85.98,86.74,84.5355,88.164,83.0282,UP,1
2011-11-18,87.69,86.44,84.547,87.556,83.217,DOWN,0
2011-11-21,86.67,86.52,84.5498,87.182,83.3832,DOWN,0
2011-11-22,85.21,86.25,84.5429,86.502,83.5058,DOWN,0
2011-11-23,81.7,84.83,84.5228,85.45,83.5626,UP,1
2011-11-25,83.93,81.31,84.5104,85.04,83.6456,UP,1
2011-11-28,84.88,87.18,84.4918,84.478,83.7678,DOWN,0
2011-11-29,84.82,84.85,84.477,84.108,83.9018,UP,1
2011-11-30,87.73,86.45,84.4747,84.612,84.068,DOWN,0
2011-12-01,85.38,87.73,84.4594,85.348,84.2128,DOWN,0
2011-12-02,84.17,86.11,84.4347,85.396,84.3708,UP,1
2011-12-05,84.18,85.02,84.4027,85.256,84.5152,UP,1
2011-12-06,84.94,83.92,84.3881,85.28,84.661,DOWN,0
2011-12-07,84.77,84.21,84.3771,84.688,84.775,DOWN,0
2011-12-08,83.08,84.36,84.3606,84.228,84.8846,UP,1
2011-12-09,83.24,83.27,84.3357,84.042,84.9642,DOWN,0
2011-12-12,82.17,82.62,84.3033,83.64,85.02,DOWN,0
2011-12-13,80.93,82.61,84.27,82.838,85.0836,DOWN,0
2011-12-14,80.62,80.76,84.2361,82.008,85.1008,DOWN,0
2011-12-15,79.84,81.47,84.1939,81.36,85.1034,UP,1
2011-12-16,79.86,79.72,84.1572,80.684,85.0922,DOWN,0
2011-12-19,78.49,79.65,84.1168,79.948,85.0936,UP,1
2011-12-20,80.08,79.43,84.0772,79.778,85.0846,UP,1
2011-12-21,81.91,79.84,84.0483,80.036,85.1208,UP,1
2011-12-22,82.05,81.99,84.0292,80.478,85.1594,UP,1
2011-12-23,85.91,82.0,84.0411,81.688,85.3146,DOWN,0
2011-12-27,85.67,85.36,84.058,83.124,85.4556,DOWN,0
2011-12-28,84.95,85.4,84.0723,84.098,85.622,UP,1
2011-12-29,85.33,85.21,84.0909,84.782,85.7472,DOWN,0
2011-12-30,84.09,85.05,84.1022,85.19,85.8134,UP,1
2012-01-03,85.16,85.39,84.1193,85.04,85.8636,DOWN,0
2012-01-04,83.35,85.1,84.1212,84.576,85.829,UP,1
2012-01-05,83.9,83.19,84.1323,84.366,85.7654,UP,1
2012-01-06,84.04,84.01,84.1423,84.108,85.7264,UP,1
2012-01-09,84.92,84.09,84.154,84.274,85.706,UP,1
2012-01-10,86.47,85.69,84.1716,84.536,85.6188,DOWN,0
2012-01-11,86.24,85.99,84.1897,85.114,85.5268,DOWN,0
2012-01-12,85.83,86.4,84.2039,85.5,85.445,DOWN,0
2012-01-13,84.8,85.3,84.2107,85.652,85.3688,DOWN,0
2012-01-17,84.32,85.2,84.1914,85.532,85.2482,UP,1
2012-01-18,85.11,84.66,84.1647,85.26,85.1214,UP,1
2012-01-19,85.24,85.25,84.1286,85.06,84.996,UP,1
2012-01-20,86.37,84.96,84.0998,85.168,84.8714,DOWN,0
2012-01-23,85.54,86.39,84.0587,85.316,84.7304,DOWN,0
2012-01-24,85.48,84.99,84.018,85.548,84.6286,DOWN,0
2012-01-25,85.46,85.06,83.9824,85.618,84.5468,UP,1
2012-01-26,86.39,85.92,83.9532,85.848,84.46,DOWN,0
2012-01-27,85.15,86.02,83.9232,85.604,84.3922,DOWN,0
2012-01-30,84.75,85.0,83.8885,85.446,84.315,UP,1
2012-01-31,85.4,84.85,83.8595,85.43,84.2838,UP,1
2012-02-01,88.11,85.92,83.8443,85.96,84.3264,DOWN,0
2012-02-02,87.61,88.43,83.8328,86.204,84.3248,UP,1
2012-02-03,88.27,88.42,83.8277,86.828,84.3568,DOWN,0
2012-02-06,87.75,87.53,83.8188,87.428,84.4076,UP,1
2012-02-07,88.13,87.5,83.8106,87.974,84.5362,DOWN,0
2012-02-08,88.06,88.1,83.8001,87.964,84.6188,UP,1
2012-02-09,88.77,85.99,83.7913,88.196,84.6966,DOWN,0
2012-02-10,87.18,88.17,83.7686,87.978,84.7438,UP,1
2012-02-13,88.97,87.74,83.7532,88.222,84.7686,DOWN,0
2012-02-14,88.68,88.36,83.741,88.332,84.8346,UP,1
2012-02-15,89.63,88.91,83.7396,88.646,84.9438,UP,1
2012-02-16,89.65,89.35,83.7287,88.822,85.0532,UP,1
2012-02-17,90.0,89.82,83.7246,89.386,85.1544,UP,1
2012-02-21,90.61,90.26,83.7287,89.714,85.2712,DOWN,0
2012-02-22,89.17,90.34,83.7252,89.812,85.393,UP,1
2012-02-23,89.36,89.37,83.7207,89.758,85.5154,DOWN,0
2012-02-24,88.94,89.31,83.7101,89.616,85.6508,DOWN,0
2012-02-27,88.21,88.67,83.7023,89.258,85.7964,DOWN,0
2012-02-28,87.3,88.43,83.685,88.596,85.93,UP,1
2012-02-29,87.85,87.31,83.6736,88.332,86.0902,UP,1
2012-03-01,89.17,88.58,83.6683,88.294,86.2764,UP,1
2012-03-02,89.66,90.06,83.6673,88.438,86.4998,UP,1
2012-03-05,90.3,89.27,83.665,88.856,86.7042,DOWN,0
2012-03-06,88.54,89.83,83.6582,89.104,86.8368,UP,1
2012-03-07,89.59,88.52,83.6572,89.452,86.9876,UP,1
2012-03-08,90.35,89.78,83.6666,89.688,87.0764,UP,1
2012-03-09,91.3,90.28,83.6857,90.016,87.189,DOWN,0
2012-03-12,91.19,91.08,83.7017,90.194,87.3138,UP,1
2012-03-13,92.87,91.51,83.7183,91.06,87.4646,UP,1
