ticker,CMG US Equity,CMG US Equity,CMG US Equity,CMG US Equity,CMG US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2007-10-02,124.27,121.09,120.252,102.8348,77.8912,UP,1
2007-10-03,125.82,123.9,121.998,103.707,78.2505,DOWN,0
2007-10-04,123.76,126.95,122.898,104.5904,78.6038,UP,1
2007-10-05,127.54,124.9,124.78,105.5704,78.9719,UP,1
2007-10-08,129.8,125.57,126.238,106.5364,79.3479,DOWN,0
2007-10-09,129.52,129.81,127.288,107.3754,79.7211,UP,1
2007-10-10,131.8,128.11,128.484,108.2446,80.1078,DOWN,0
2007-10-11,129.0,133.0,129.532,108.8408,80.4752,DOWN,0
2007-10-12,122.68,124.33,128.56,109.2962,80.8074,DOWN,0
2007-10-15,121.86,120.83,126.972,109.7754,81.1364,UP,1
2007-10-16,122.99,121.0,125.666,110.2472,81.4693,UP,1
2007-10-17,123.12,123.35,123.93,110.5396,81.7999,UP,1
2007-10-18,126.1,122.55,123.35,110.9104,82.1483,DOWN,0
2007-10-19,123.4,127.05,123.494,111.2974,82.4884,UP,1
2007-10-22,124.94,122.0,124.11,111.7622,82.8381,UP,1
2007-10-23,127.13,125.99,124.938,112.2646,83.1935,DOWN,0
2007-10-24,123.55,127.35,125.024,112.814,83.529,UP,1
2007-10-25,128.57,127.53,125.518,113.4782,83.8908,UP,1
2007-10-26,133.95,129.95,127.628,114.2372,84.2722,UP,1
2007-10-29,134.41,134.01,129.522,114.9264,84.6529,DOWN,0
2007-10-30,133.5,134.8,130.796,115.5732,85.0181,UP,1
2007-10-31,139.0,137.85,133.886,116.3602,85.4101,DOWN,0
2007-11-01,135.69,137.89,135.31,117.034,85.7906,DOWN,0
2007-11-02,131.68,135.4,134.856,117.6402,86.1542,DOWN,0
2007-11-05,130.92,131.0,134.158,118.2004,86.5167,UP,1
2007-11-06,131.88,132.0,133.834,118.847,86.8836,DOWN,0
2007-11-07,131.2,131.8,132.274,119.5284,87.2496,DOWN,0
2007-11-08,127.43,131.81,130.622,120.0636,87.5994,DOWN,0
2007-11-09,121.6,124.0,128.606,120.4946,87.9207,DOWN,0
2007-11-12,117.12,119.93,125.846,120.7572,88.2128,UP,1
2007-11-13,126.45,117.66,124.76,121.1312,88.547,UP,1
2007-11-14,130.0,132.7,124.52,121.6162,88.8999,DOWN,0
2007-11-15,129.25,130.0,124.884,122.096,89.2472,DOWN,0
2007-11-16,124.87,129.9,125.538,122.5596,89.5715,DOWN,0
2007-11-19,121.24,124.21,126.362,122.9736,89.8755,UP,1
2007-11-20,124.78,122.25,126.028,123.3966,90.1965,DOWN,0
2007-11-21,123.34,123.42,124.696,123.7932,90.5053,UP,1
2007-11-23,125.17,124.55,123.88,124.185,90.8207,UP,1
2007-11-26,125.99,125.37,124.104,124.59,91.1411,UP,1
2007-11-27,127.19,126.83,125.294,124.9612,91.4735,UP,1
2007-11-28,134.61,127.91,127.26,125.4174,91.8443,DOWN,0
2007-11-29,134.34,134.31,129.46,125.8466,92.2175,DOWN,0
2007-11-30,133.15,138.03,131.056,126.2928,92.5764,DOWN,0
2007-12-03,132.93,134.0,132.444,126.6734,92.9159,UP,1
2007-12-04,137.51,131.52,134.508,127.1338,93.284,UP,1
2007-12-05,138.79,139.53,135.344,127.6166,93.66,UP,1
2007-12-06,149.15,138.88,138.306,128.2578,94.0837,DOWN,0
2007-12-07,146.04,149.18,140.884,128.7934,94.4923,UP,1
2007-12-10,150.05,146.73,144.308,129.4318,94.9244,DOWN,0
2007-12-11,144.85,150.72,145.776,129.8786,95.3474,UP,1
2007-12-12,145.17,147.88,147.052,130.2966,95.7733,DOWN,0
2007-12-13,144.4,142.19,146.102,130.6682,96.1892,DOWN,0
2007-12-14,141.39,143.99,145.172,131.0208,96.5951,DOWN,0
2007-12-17,135.43,140.44,142.248,131.1786,96.977,UP,1
2007-12-18,145.46,136.41,142.37,131.4918,97.404,DOWN,0
2007-12-19,140.45,146.14,141.426,131.7104,97.8051,UP,1
2007-12-20,143.59,140.01,141.264,131.9462,98.2226,UP,1
2007-12-21,146.6,144.82,142.306,132.2982,98.6528,UP,1
2007-12-24,148.45,147.0,144.91,132.8136,99.0889,UP,1
2007-12-26,152.36,148.44,146.29,133.4236,99.5456,DOWN,0
2007-12-27,150.63,152.36,148.326,133.9764,99.9958,UP,1
2007-12-28,151.88,151.38,149.984,134.5516,100.45,DOWN,0
2007-12-31,147.07,151.96,150.078,134.971,100.8824,DOWN,0
2008-01-02,146.67,147.1,149.722,135.4364,101.3003,DOWN,0
2008-01-03,141.7,146.64,147.59,135.7716,101.6876,DOWN,0
2008-01-04,127.01,140.08,142.866,135.7692,101.9989,DOWN,0
2008-01-07,123.98,126.5,137.286,135.7778,102.298,DOWN,0
2008-01-08,117.87,122.33,131.446,135.5638,102.5633,UP,1
2008-01-09,118.58,117.26,125.828,135.2564,102.8383,UP,1
2008-01-10,123.1,117.5,122.108,135.0302,103.1419,DOWN,0
2008-01-11,116.7,124.79,120.046,134.6942,103.4151,UP,1
2008-01-14,116.77,116.5,118.604,134.2496,103.688,DOWN,0
2008-01-15,115.93,115.96,118.216,133.8544,103.9571,UP,1
2008-01-16,118.8,115.24,118.26,133.5968,104.2374,UP,1
2008-01-17,120.33,122.29,117.706,133.385,104.5193,UP,1
2008-01-18,121.96,122.19,118.758,133.1866,104.8054,UP,1
2008-01-22,123.56,114.01,120.116,133.0338,105.0986,UP,1
2008-01-23,127.0,120.76,122.33,133.0252,105.4086,UP,1
2008-01-24,132.91,126.84,125.152,133.2514,105.7498,DOWN,0
2008-01-25,128.79,135.47,126.844,133.4848,106.0749,DOWN,0
2008-01-28,125.37,128.06,127.526,133.4632,106.3809,DOWN,0
2008-01-29,119.28,125.52,126.67,133.2488,106.657,DOWN,0
2008-01-30,115.07,119.0,124.284,132.9652,106.9063,UP,1
2008-01-31,120.38,113.59,121.778,132.8754,107.1755,UP,1
2008-02-01,123.05,123.0,120.63,132.9116,107.4595,DOWN,0
2008-02-04,116.94,122.6,118.944,132.7548,107.7174,DOWN,0
2008-02-05,114.88,115.99,118.064,132.5856,107.9638,DOWN,0
2008-02-06,108.6,114.5,116.77,132.2542,108.1793,DOWN,0
2008-02-07,107.73,107.74,114.24,131.889,108.3929,UP,1
2008-02-08,108.3,107.28,111.29,131.5112,108.606,UP,1
2008-02-11,110.05,109.99,109.912,131.02,108.8216,DOWN,0
2008-02-12,106.05,110.99,108.146,130.4542,109.0217,UP,1
2008-02-13,109.7,106.45,108.366,129.9852,109.2441,DOWN,0
2008-02-14,108.65,112.49,108.55,129.4996,109.456,DOWN,0
2008-02-15,105.25,97.07,107.94,128.8544,109.5918,DOWN,0
2008-02-19,102.75,105.0,106.48,128.1336,109.7105,DOWN,0
2008-02-20,102.65,101.1,105.8,127.2036,109.8319,DOWN,0
2008-02-21,101.08,103.05,104.076,126.3044,109.9553,DOWN,0
2008-02-22,99.72,101.52,102.29,125.2978,110.0658,UP,1
2008-02-25,102.97,99.99,101.834,124.4602,110.1922,UP,1
2008-02-26,104.28,102.97,102.14,123.6424,110.3109,DOWN,0
2008-02-27,103.24,103.63,102.258,122.8192,110.4184,DOWN,0
2008-02-28,102.04,101.25,102.45,122.0322,110.5151,DOWN,0
2008-02-29,99.3,102.87,102.366,121.3096,110.6061,DOWN,0
2008-03-03,97.63,99.0,101.298,120.353,110.682,DOWN,0
2008-03-04,96.52,96.45,99.746,119.4744,110.7583,UP,1
2008-03-05,101.82,96.78,99.462,118.639,110.8574,DOWN,0
2008-03-06,95.6,101.48,98.174,117.619,110.9264,UP,1
2008-03-07,96.43,94.62,97.6,116.5786,110.9984,DOWN,0
2008-03-10,90.57,96.94,96.188,115.3428,111.0477,UP,1
2008-03-11,96.38,93.01,96.16,114.2578,111.1174,UP,1
2008-03-12,99.08,98.5,95.612,113.2018,111.1801,UP,1
2008-03-13,101.01,98.44,96.694,112.2806,111.2569,DOWN,0
2008-03-14,99.61,101.65,97.33,111.3394,111.3246,DOWN,0
2008-03-17,98.24,97.82,98.864,110.4702,111.3827,UP,1
2008-03-18,101.54,100.0,99.896,109.9608,111.4514,DOWN,0
2008-03-19,100.15,100.93,100.11,109.4842,111.5145,UP,1
2008-03-20,109.71,100.14,101.85,109.321,111.6318,UP,1
2008-03-24,114.8,109.9,104.888,109.2454,111.7829,DOWN,0
2008-03-25,113.57,113.77,107.954,109.0548,111.9365,UP,1
2008-03-26,115.0,112.35,110.646,109.0208,112.0877,DOWN,0
2008-03-27,112.72,115.08,113.16,108.9398,112.2289,DOWN,0
2008-03-28,109.6,114.61,113.138,108.8132,112.3638,UP,1
2008-03-31,113.43,108.9,112.864,108.7058,112.5142,UP,1
2008-04-01,119.73,113.99,114.096,108.6938,112.6933,DOWN,0
2008-04-02,118.82,119.9,114.86,108.631,112.8621,UP,1
2008-04-03,119.05,118.79,116.126,108.5408,113.029,DOWN,0
2008-04-04,116.66,120.5,117.538,108.334,113.1827,DOWN,0
2008-04-07,114.8,117.03,117.812,107.9718,113.3344,DOWN,0
2008-04-08,114.52,114.6,116.77,107.6864,113.4898,DOWN,0
2008-04-09,111.33,115.0,115.272,107.4056,113.6485,UP,1
2008-04-10,113.59,110.43,114.18,107.2918,113.8129,DOWN,0
2008-04-11,110.54,113.58,112.956,107.2012,113.9612,DOWN,0
2008-04-14,107.73,110.31,111.542,106.9482,114.0883,UP,1
2008-04-15,108.59,109.99,110.356,106.659,114.2187,UP,1
2008-04-16,112.87,109.76,110.664,106.5776,114.3566,DOWN,0
2008-04-17,111.48,111.35,110.242,106.5096,114.484,UP,1
2008-04-18,114.95,113.59,111.124,106.6366,114.6378,UP,1
2008-04-21,118.28,116.0,113.234,106.8476,114.8163,DOWN,0
2008-04-22,113.15,117.84,114.146,106.9446,114.9548,DOWN,0
2008-04-23,109.9,116.0,113.552,106.9416,115.0755,DOWN,0
2008-04-24,100.0,107.21,111.256,106.8206,115.1491,UP,1
2008-04-25,102.85,104.38,108.836,106.6836,115.2373,DOWN,0
2008-04-28,100.85,105.41,105.35,106.5276,115.2925,DOWN,0
2008-04-29,98.98,100.58,102.516,106.4022,115.3348,DOWN,0
2008-04-30,98.13,99.0,100.162,106.3098,115.3814,UP,1
2008-05-01,100.5,98.16,100.262,106.2668,115.4537,DOWN,0
2008-05-02,97.85,103.99,99.262,106.2022,115.5091,UP,1
2008-05-05,99.09,98.99,98.91,106.1896,115.5673,DOWN,0
2008-05-06,98.38,98.2,98.79,106.0978,115.6306,DOWN,0
2008-05-07,95.56,98.16,98.276,105.9234,115.6743,DOWN,0
2008-05-08,93.89,95.72,96.954,105.7364,115.7327,UP,1
2008-05-09,94.93,93.5,96.37,105.5942,115.8094,UP,1
2008-05-12,97.55,95.01,96.062,105.5592,115.9045,UP,1
2008-05-13,100.7,97.49,96.526,105.6206,116.0005,DOWN,0
2008-05-14,100.67,101.27,97.548,105.7036,116.066,DOWN,0
2008-05-15,98.69,99.69,98.508,105.641,116.1177,DOWN,0
2008-05-16,95.42,99.0,98.606,105.6374,116.0989,DOWN,0
2008-05-19,90.57,95.02,97.21,105.5202,116.0522,DOWN,0
2008-05-20,89.4,90.44,94.95,105.4968,116.0097,DOWN,0
2008-05-21,87.36,88.91,92.288,105.3164,115.9495,DOWN,0
2008-05-22,86.1,87.91,89.77,105.0568,115.8375,DOWN,0
2008-05-23,85.07,85.65,87.7,104.738,115.725,UP,1
2008-05-27,86.73,85.43,86.932,104.4804,115.6384,UP,1
2008-05-28,90.49,87.19,87.15,104.3254,115.5824,DOWN,0
2008-05-29,90.47,90.15,87.772,104.104,115.5247,UP,1
2008-05-30,92.3,91.1,89.012,103.947,115.5058,DOWN,0
2008-06-02,90.61,91.34,90.12,103.565,115.482,DOWN,0
2008-06-03,90.6,90.64,90.894,103.081,115.455,UP,1
2008-06-04,92.39,91.21,91.274,102.6574,115.4172,UP,1
2008-06-05,94.95,93.19,92.17,102.2564,115.3862,DOWN,0
2008-06-06,92.26,94.11,92.162,101.8472,115.3492,DOWN,0
2008-06-09,90.96,93.28,92.232,101.4744,115.294,UP,1
2008-06-10,92.17,90.1,92.546,101.0492,115.248,DOWN,0
2008-06-11,87.43,91.92,91.554,100.4032,115.1706,DOWN,0
2008-06-12,86.78,87.81,89.92,99.7624,115.1068,UP,1
2008-06-13,87.38,87.03,88.944,99.129,115.058,DOWN,0
2008-06-16,87.22,87.07,88.196,98.5402,114.9908,UP,1
2008-06-17,90.15,87.84,87.792,98.0472,114.9413,UP,1
2008-06-18,90.6,89.52,88.426,97.5688,114.8743,UP,1
2008-06-19,93.21,90.83,89.712,97.2064,114.8016,DOWN,0
2008-06-20,89.81,92.9,90.198,96.7308,114.7219,DOWN,0
2008-06-23,88.63,90.49,90.48,96.2926,114.6388,UP,1
2008-06-24,88.97,88.39,90.244,95.9174,114.5752,UP,1
2008-06-25,92.9,89.8,90.704,95.6036,114.537,DOWN,0
2008-06-26,90.87,91.81,90.236,95.1636,114.4732,DOWN,0
2008-06-27,89.52,90.49,90.178,94.7244,114.4032,DOWN,0
2008-06-30,82.62,89.03,88.976,94.0778,114.2884,DOWN,0
2008-07-01,81.65,83.03,87.512,93.3452,114.168,DOWN,0
2008-07-02,80.05,83.74,84.942,92.6832,114.0251,UP,1
2008-07-03,80.77,79.81,82.922,92.1006,113.8699,DOWN,0
2008-07-07,78.51,82.73,80.72,91.6708,113.6981,UP,1
2008-07-08,83.84,78.62,80.964,91.2906,113.5631,DOWN,0
2008-07-09,79.14,83.85,80.462,90.8564,113.3893,DOWN,0
2008-07-10,71.52,79.19,78.756,90.3072,113.1744,UP,1
2008-07-11,72.61,71.69,77.124,89.7968,112.9642,DOWN,0
2008-07-14,70.0,73.08,75.422,89.1868,112.7288,UP,1
2008-07-15,72.34,69.18,73.122,88.6766,112.4942,UP,1
2008-07-16,77.07,72.71,72.708,88.2362,112.2889,UP,1
2008-07-17,80.83,79.55,74.57,87.8852,112.0805,DOWN,0
2008-07-18,79.91,82.08,76.03,87.5722,111.8587,DOWN,0
2008-07-21,76.39,79.39,77.308,87.2222,111.6115,UP,1
2008-07-22,81.66,75.15,79.172,86.9568,111.401,UP,1
2008-07-23,83.8,82.11,80.518,86.6818,111.1823,DOWN,0
2008-07-24,67.3,73.68,77.812,86.0138,110.8698,DOWN,0
2008-07-25,66.31,68.5,75.092,85.3266,110.5538,DOWN,0
2008-07-28,65.49,67.3,72.912,84.6626,110.2222,UP,1
2008-07-29,69.69,66.27,70.518,84.148,109.9257,DOWN,0
2008-07-30,68.95,70.01,67.548,83.7156,109.657,DOWN,0
2008-07-31,68.5,69.29,67.788,83.2976,109.3902,DOWN,0
2008-08-01,67.17,69.37,67.96,82.8938,109.1111,UP,1
2008-08-04,67.6,66.25,68.382,82.5238,108.8335,UP,1
2008-08-05,72.61,68.46,68.966,82.2746,108.5661,UP,1
2008-08-06,74.37,72.27,70.05,82.0274,108.3209,DOWN,0
2008-08-07,71.14,72.17,70.578,81.6404,108.0519,UP,1
2008-08-08,73.58,72.35,71.86,81.3026,107.7842,UP,1
2008-08-11,76.7,74.18,73.68,80.9906,107.5499,DOWN,0
2008-08-12,75.76,76.69,74.31,80.6936,107.2859,DOWN,0
2008-08-13,72.19,75.18,73.874,80.3254,106.9771,UP,1
2008-08-14,75.84,72.18,74.814,79.9944,106.6842,UP,1
2008-08-15,76.12,76.01,75.322,79.6178,106.3973,DOWN,0
2008-08-18,73.96,76.93,74.774,79.2518,106.0721,DOWN,0
2008-08-19,72.02,74.67,74.026,78.873,105.7538,DOWN,0
2008-08-20,70.06,72.97,73.6,78.4308,105.4457,UP,1
2008-08-21,70.53,70.04,72.538,78.0928,105.1437,UP,1
2008-08-22,72.0,71.37,71.714,77.7972,104.8443,DOWN,0
2008-08-25,70.13,71.56,70.948,77.4522,104.539,UP,1
2008-08-26,70.37,70.12,70.618,77.1152,104.2537,DOWN,0
2008-08-27,69.24,70.4,70.454,76.697,103.9919,UP,1
2008-08-28,70.24,69.06,70.396,76.2898,103.7575,DOWN,0
2008-08-29,69.32,69.68,69.86,75.812,103.4718,UP,1
2008-09-02,73.6,70.29,70.554,75.4878,103.1898,DOWN,0
2008-09-03,71.66,73.6,70.812,75.1484,102.9019,DOWN,0
2008-09-04,68.7,70.81,70.704,74.743,102.621,UP,1
2008-09-05,69.97,69.0,70.65,74.2844,102.3647,UP,1
2008-09-08,70.1,72.99,70.806,73.869,102.0913,DOWN,0
2008-09-09,67.28,69.55,69.542,73.4242,101.811,UP,1
2008-09-10,67.88,68.65,68.786,73.1294,101.5245,UP,1
2008-09-11,71.15,67.5,69.276,72.9194,101.2503,DOWN,0
2008-09-12,56.7,59.18,66.622,72.4524,100.8979,DOWN,0
2008-09-15,56.11,53.57,63.824,71.9592,100.5054,UP,1
2008-09-16,57.19,54.67,61.806,71.5328,100.1196,UP,1
2008-09-17,58.0,56.53,59.83,71.016,99.7439,UP,1
2008-09-18,60.2,57.9,57.64,70.6372,99.3802,UP,1
2008-09-19,60.31,62.83,58.362,70.413,98.9942,DOWN,0
2008-09-22,57.9,59.5,58.72,70.1188,98.5898,DOWN,0
2008-09-23,56.95,57.79,58.672,69.8578,98.1288,DOWN,0
2008-09-24,56.83,57.19,58.438,69.5476,97.6827,UP,1
2008-09-25,57.41,59.76,57.88,69.1544,97.2195,UP,1
2008-09-26,58.82,56.51,57.582,68.7142,96.7894,DOWN,0
2008-09-29,56.5,58.0,57.302,68.246,96.346,DOWN,0
2008-09-30,55.49,57.7,57.01,67.828,95.9015,UP,1
2008-10-01,57.51,55.25,57.146,67.345,95.4821,DOWN,0
2008-10-02,54.55,56.76,56.574,66.76,95.0777,DOWN,0
2008-10-03,50.55,57.5,54.92,66.425,94.6031,DOWN,0
2008-10-06,48.95,49.95,53.41,66.0778,94.1456,DOWN,0
2008-10-07,48.0,49.89,51.912,65.728,93.6677,UP,1
2008-10-08,51.28,47.08,50.666,65.3598,93.1911,DOWN,0
2008-10-09,49.4,51.31,49.636,64.9688,92.6958,DOWN,0
2008-10-10,48.35,46.67,49.196,64.5658,92.1758,UP,1
2008-10-13,51.0,51.32,49.606,64.2424,91.6776,DOWN,0
2008-10-14,45.5,52.29,49.106,63.8004,91.1457,DOWN,0
2008-10-15,40.77,44.79,47.004,63.1636,90.6142,UP,1
2008-10-16,44.69,43.38,46.062,62.57,90.1043,DOWN,0
2008-10-17,44.25,44.49,45.242,62.0322,89.6171,UP,1
2008-10-20,45.85,44.91,44.212,61.4776,89.2113,DOWN,0
2008-10-21,43.34,45.5,43.78,60.8104,88.8081,DOWN,0
2008-10-22,41.08,42.91,43.842,60.1168,88.4241,UP,1
2008-10-23,44.29,42.28,43.762,59.5588,88.0527,UP,1
2008-10-24,44.77,41.62,43.866,58.9374,87.661,UP,1
2008-10-27,47.46,44.8,44.188,58.3642,87.3148,UP,1
2008-10-28,51.5,48.52,45.82,57.915,86.9885,UP,1
2008-10-29,54.68,51.7,48.54,57.5682,86.6822,DOWN,0
2008-10-30,50.84,56.0,49.85,57.1838,86.3424,DOWN,0
2008-10-31,50.75,51.03,51.046,56.7882,85.9945,DOWN,0
2008-11-03,49.02,49.97,51.358,56.3286,85.6298,UP,1
2008-11-04,50.61,49.27,51.18,55.9382,85.2651,DOWN,0
2008-11-05,48.59,50.59,49.962,55.5026,84.873,UP,1
2008-11-06,48.65,48.59,49.524,55.0908,84.4517,DOWN,0
2008-11-07,48.57,49.17,49.088,54.6574,84.0506,DOWN,0
2008-11-10,45.43,49.64,48.37,54.1796,83.6509,DOWN,0
2008-11-11,44.68,44.86,47.184,53.6012,83.2779,DOWN,0
2008-11-12,42.2,43.55,45.906,53.012,82.9136,UP,1
2008-11-13,44.84,42.38,45.144,52.5348,82.5359,DOWN,0
2008-11-14,44.32,43.95,44.294,52.0218,82.1422,DOWN,0
2008-11-17,44.14,44.06,44.036,51.5026,81.7782,DOWN,0
2008-11-18,43.89,44.14,43.878,51.0348,81.4233,DOWN,0
2008-11-19,40.7,44.04,43.578,50.4912,81.0838,DOWN,0
2008-11-20,38.69,40.06,42.348,49.842,80.7386,UP,1
2008-11-21,39.3,39.41,41.344,49.494,80.3936,UP,1
2008-11-24,42.61,39.69,41.038,49.224,80.0564,UP,1
2008-11-25,44.8,43.8,41.22,48.9762,79.7501,UP,1
2008-11-26,48.08,44.03,42.696,48.7778,79.442,UP,1
2008-11-28,49.58,47.55,44.874,48.5654,79.1467,DOWN,0
2008-12-01,45.63,48.09,46.14,48.2718,78.8486,UP,1
2008-12-02,45.92,46.0,46.802,48.0322,78.5644,UP,1
2008-12-03,49.12,45.26,47.666,47.8756,78.2968,UP,1
2008-12-04,50.76,48.52,48.202,47.7542,78.0452,UP,1
2008-12-05,53.1,50.22,48.906,47.668,77.8121,UP,1
2008-12-08,56.89,53.27,51.158,47.6294,77.5817,DOWN,0
2008-12-09,53.4,56.45,52.654,47.5674,77.3273,UP,1
2008-12-10,58.91,54.18,54.612,47.6358,77.1056,DOWN,0
2008-12-11,55.05,58.52,55.47,47.5866,76.8707,UP,1
2008-12-12,57.47,53.92,56.344,47.645,76.6615,DOWN,0
2008-12-15,56.59,57.91,56.284,47.7658,76.4563,UP,1
2008-12-16,60.93,57.49,57.79,48.0054,76.2784,UP,1
2008-12-17,64.63,60.39,58.934,48.338,76.0924,DOWN,0
2008-12-18,64.08,65.15,60.74,48.594,75.9348,DOWN,0
2008-12-19,63.76,63.6,61.998,48.8812,75.7715,DOWN,0
2008-12-22,63.31,63.98,63.342,49.1804,75.6352,DOWN,0
2008-12-23,59.19,63.25,62.994,49.3442,75.4492,DOWN,0
2008-12-24,58.74,59.67,61.816,49.609,75.2475,DOWN,0
2008-12-26,58.28,58.98,60.656,49.9592,75.0339,DOWN,0
2008-12-29,57.34,58.38,59.372,50.2122,74.8225,UP,1
2008-12-30,60.59,57.97,58.828,50.539,74.6343,UP,1
2008-12-31,61.98,62.0,59.386,50.8616,74.4365,UP,1
2009-01-02,64.14,61.89,60.466,51.2776,74.2564,DOWN,0
2009-01-05,62.55,64.68,61.32,51.707,74.0206,DOWN,0
2009-01-06,60.38,63.48,61.928,52.0288,73.7485,DOWN,0
2009-01-07,58.51,59.61,61.512,52.3036,73.4732,DOWN,0
2009-01-08,57.26,56.83,60.568,52.4996,73.1845,DOWN,0
2009-01-09,53.41,57.1,58.422,52.5378,72.888,UP,1
2009-01-12,54.28,53.42,56.768,52.5298,72.6114,DOWN,0
2009-01-13,52.26,53.66,55.144,52.5582,72.3055,DOWN,0
2009-01-14,49.97,51.26,53.436,52.5426,71.9567,UP,1
2009-01-15,51.48,50.0,52.28,52.5918,71.62,UP,1
2009-01-16,53.05,53.01,52.208,52.6406,71.29,DOWN,0
2009-01-20,49.6,52.88,51.272,52.6608,70.9547,UP,1
2009-01-21,50.3,50.51,50.88,52.6938,70.6322,DOWN,0
2009-01-22,49.12,49.23,50.71,52.7048,70.3052,DOWN,0
2009-01-23,48.95,48.55,50.204,52.7752,69.9933,DOWN,0
2009-01-26,48.59,48.89,49.312,52.8534,69.6683,DOWN,0
2009-01-27,48.09,49.27,49.01,52.9712,69.3561,UP,1
2009-01-28,50.38,49.5,49.026,53.082,69.0693,DOWN,0
2009-01-29,48.96,50.0,48.994,53.1748,68.7712,DOWN,0
2009-01-30,47.76,48.55,48.756,53.2472,68.4456,UP,1
2009-02-02,48.1,47.45,48.658,53.3314,68.1287,UP,1
2009-02-03,49.11,48.35,48.862,53.4996,67.7995,UP,1
2009-02-04,49.17,49.11,48.62,53.7092,67.454,UP,1
2009-02-05,51.53,48.99,49.134,53.9538,67.1459,DOWN,0
2009-02-06,51.31,51.11,49.844,54.1278,66.8529,DOWN,0
2009-02-09,50.38,51.42,50.3,54.2394,66.6048,DOWN,0
2009-02-10,48.11,49.91,50.1,54.24,66.3311,DOWN,0
2009-02-11,47.42,48.17,49.75,54.1968,66.064,UP,1
2009-02-12,53.25,50.71,50.094,54.3492,65.8353,UP,1
2009-02-13,55.05,53.47,50.842,54.5318,65.6199,DOWN,0
2009-02-17,53.36,54.88,51.438,54.6166,65.3842,UP,1
2009-02-18,54.45,53.49,52.706,54.6904,65.1672,DOWN,0
2009-02-19,53.74,55.31,53.97,54.7032,64.9405,UP,1
2009-02-20,55.5,52.7,54.42,54.6754,64.7261,DOWN,0
2009-02-23,54.67,56.07,54.344,54.7008,64.5216,UP,1
2009-02-24,56.23,55.21,54.918,54.6472,64.3333,DOWN,0
2009-02-25,55.46,56.49,55.12,54.6554,64.136,DOWN,0
2009-02-26,54.13,56.23,55.198,54.5886,63.9189,UP,1
2009-02-27,54.63,53.16,55.024,54.5494,63.6885,DOWN,0
2009-03-02,52.6,53.93,54.61,54.3828,63.4482,DOWN,0
2009-03-03,50.7,53.21,53.504,54.1042,63.2082,UP,1
2009-03-04,50.75,51.25,52.562,53.8376,62.9849,DOWN,0
2009-03-05,49.99,50.0,51.734,53.5622,62.782,DOWN,0
2009-03-06,49.19,50.27,50.646,53.2798,62.5809,DOWN,0
2009-03-09,49.07,48.61,49.94,53.0774,62.3895,UP,1
2009-03-10,52.25,49.76,50.25,52.9476,62.2202,UP,1
2009-03-11,52.85,52.64,50.67,52.839,62.0591,UP,1
2009-03-12,55.15,52.85,51.702,52.7952,61.9012,UP,1
2009-03-13,56.5,56.34,53.164,52.7134,61.7313,DOWN,0
2009-03-16,56.13,56.8,54.576,52.5964,61.5596,UP,1
2009-03-17,59.2,56.45,55.966,52.4976,61.3941,UP,1
2009-03-18,63.72,59.69,58.14,52.521,61.2596,DOWN,0
2009-03-19,62.34,63.6,59.578,52.5602,61.1183,DOWN,0
2009-03-20,61.11,62.48,60.5,52.6122,60.9619,UP,1
2009-03-23,63.83,62.01,62.04,52.7436,60.8063,UP,1
2009-03-24,64.5,63.01,63.1,52.9654,60.6675,UP,1
2009-03-25,65.46,65.25,63.448,53.189,60.54,UP,1
2009-03-26,70.75,65.58,65.13,53.5588,60.4329,DOWN,0
2009-03-27,68.5,69.9,66.608,53.9294,60.3383,DOWN,0
2009-03-30,64.73,66.8,66.788,54.1944,60.228,UP,1
2009-03-31,66.38,65.5,67.164,54.461,60.123,UP,1
2009-04-01,67.5,67.06,67.572,54.819,60.0244,UP,1
2009-04-02,69.81,68.75,67.384,55.2092,59.9227,UP,1
2009-04-03,71.08,70.01,67.9,55.6484,59.8251,DOWN,0
2009-04-06,69.35,70.69,68.824,56.0564,59.7058,DOWN,0
2009-04-07,67.17,70.13,68.982,56.428,59.5926,UP,1
2009-04-08,69.72,67.71,69.426,56.8606,59.4981,UP,1
2009-04-09,71.5,70.27,69.764,57.283,59.4107,UP,1
2009-04-13,73.6,71.08,70.268,57.7758,59.3142,DOWN,0
2009-04-14,73.05,72.82,71.008,58.2816,59.2251,UP,1
2009-04-15,74.54,72.0,72.482,58.8104,59.1502,UP,1
2009-04-16,79.01,75.96,74.34,59.4084,59.1322,UP,1
2009-04-17,79.25,79.41,75.89,60.01,59.1202,DOWN,0
2009-04-20,77.77,78.2,76.724,60.5348,59.1088,UP,1
2009-04-21,80.99,77.65,78.312,61.1284,59.1099,UP,1
2009-04-22,85.5,80.0,80.504,61.8308,59.1448,DOWN,0
2009-04-23,85.31,92.39,81.764,62.5748,59.1522,DOWN,0
2009-04-24,81.97,83.07,82.308,63.2658,59.1663,UP,1
2009-04-27,83.47,80.67,83.448,63.8702,59.2261,UP,1
2009-04-28,84.17,82.96,84.084,64.4526,59.2839,DOWN,0
2009-04-29,81.44,84.98,83.272,65.0142,59.3411,DOWN,0
2009-04-30,81.09,82.23,82.428,65.547,59.3848,DOWN,0
