ticker,RL US Equity,RL US Equity,RL US Equity,RL US Equity,RL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2010-04-19,90.76,89.62,76.0921,90.592,83.4662,UP,1
2010-04-20,91.36,91.17,76.2909,90.786,83.7604,UP,1
2010-04-21,92.9,91.3,76.5025,91.13,84.0658,UP,1
2010-04-22,94.94,91.84,76.7304,91.994,84.3928,UP,1
2010-04-23,95.0,94.8,76.9525,92.992,84.733,DOWN,0
2010-04-26,94.49,94.7,77.1737,93.738,85.0422,DOWN,0
2010-04-27,92.02,94.22,77.3811,93.87,85.3088,UP,1
2010-04-28,92.35,92.62,77.5873,93.76,85.5614,UP,1
2010-04-29,93.85,92.82,77.7958,93.542,85.8324,DOWN,0
2010-04-30,89.9,93.98,77.9739,92.522,86.019,UP,1
2010-05-03,92.37,90.7,78.1609,92.098,86.2544,DOWN,0
2010-05-04,90.65,91.34,78.3365,91.824,86.4412,DOWN,0
2010-05-05,89.41,89.52,78.5014,91.236,86.6238,DOWN,0
2010-05-06,85.28,88.8,78.6426,89.522,86.7264,DOWN,0
2010-05-07,82.74,84.46,78.7656,88.09,86.7884,UP,1
2010-05-10,89.59,86.41,78.9075,87.534,86.9816,DOWN,0
2010-05-11,89.03,88.1,79.045,87.21,87.147,UP,1
2010-05-12,91.92,89.75,79.1945,87.712,87.3728,DOWN,0
2010-05-13,90.18,91.92,79.3378,88.692,87.5694,DOWN,0
2010-05-14,89.32,89.22,79.4773,90.008,87.736,DOWN,0
2010-05-17,86.98,89.42,79.597,89.486,87.823,DOWN,0
2010-05-18,85.78,87.92,79.7106,88.836,87.883,UP,1
2010-05-19,88.1,82.99,79.8282,88.072,87.9864,DOWN,0
2010-05-20,85.01,85.72,79.9343,87.038,88.0396,DOWN,0
2010-05-21,84.27,83.42,80.0141,86.028,88.0716,UP,1
2010-05-24,84.92,83.77,80.0947,85.616,88.1268,UP,1
2010-05-25,85.6,83.15,80.1672,85.58,88.2164,DOWN,0
2010-05-26,85.23,86.53,80.2522,85.006,88.2936,UP,1
2010-05-27,88.28,86.78,80.3502,85.66,88.4194,DOWN,0
2010-05-28,86.86,87.92,80.4424,86.178,88.4902,DOWN,0
2010-06-01,84.55,86.13,80.5305,86.104,88.524,UP,1
2010-06-02,85.84,82.58,80.6324,86.152,88.5636,UP,1
2010-06-03,86.34,85.63,80.7422,86.374,88.5924,DOWN,0
2010-06-04,81.78,85.13,80.8172,85.074,88.5336,DOWN,0
2010-06-07,78.6,82.23,80.8744,83.422,88.4126,UP,1
2010-06-08,79.41,78.9,80.9364,82.394,88.2794,UP,1
2010-06-09,80.27,79.89,81.0026,81.28,88.171,UP,1
2010-06-10,83.2,81.7,81.0875,80.652,88.1196,UP,1
2010-06-11,83.45,82.12,81.1671,80.986,88.0878,UP,1
2010-06-14,84.17,84.0,81.2471,82.1,88.0406,DOWN,0
2010-06-15,82.44,82.94,81.3137,82.706,87.9266,DOWN,0
2010-06-16,80.12,80.14,81.3707,82.676,87.7672,UP,1
2010-06-17,80.85,80.4,81.443,82.206,87.607,DOWN,0
2010-06-18,80.45,80.93,81.5219,81.606,87.4392,DOWN,0
2010-06-21,79.88,81.21,81.6005,80.748,87.2422,DOWN,0
2010-06-22,78.18,79.95,81.6617,79.896,87.0164,UP,1
2010-06-23,78.83,78.44,81.7221,79.638,86.7852,DOWN,0
2010-06-24,76.52,78.43,81.7614,78.772,86.492,UP,1
2010-06-25,77.27,76.72,81.8015,78.136,86.225,DOWN,0
2010-06-28,77.04,77.29,81.8412,77.568,85.9656,DOWN,0
2010-06-29,73.4,75.71,81.8607,76.612,85.6184,DOWN,0
2010-06-30,72.96,73.4,81.8781,75.438,85.2504,UP,1
2010-07-01,73.95,73.32,81.8998,74.924,84.8714,DOWN,0
2010-07-02,73.12,74.34,81.8932,74.094,84.435,DOWN,0
2010-07-06,71.93,74.0,81.8753,73.072,83.9736,UP,1
2010-07-07,74.96,72.54,81.8726,73.384,83.583,UP,1
2010-07-08,77.22,75.94,81.877,74.236,83.287,DOWN,0
2010-07-09,77.16,77.88,81.8758,74.878,82.9832,DOWN,0
2010-07-12,76.12,77.0,81.8781,75.478,82.6286,UP,1
2010-07-13,77.68,77.22,81.8984,76.628,82.3842,DOWN,0
2010-07-14,77.19,77.17,81.9233,77.074,82.0806,DOWN,0
2010-07-15,77.18,77.04,81.938,77.066,81.8112,DOWN,0
2010-07-16,73.9,76.68,81.9206,76.414,81.501,DOWN,0
2010-07-19,72.9,73.69,81.902,75.77,81.2534,UP,1
2010-07-20,74.39,71.61,81.9049,75.112,81.0864,DOWN,0
2010-07-21,73.31,74.58,81.9051,74.336,80.7608,UP,1
2010-07-22,76.47,74.43,81.9087,74.194,80.5096,UP,1
2010-07-23,79.22,76.35,81.9307,75.258,80.2556,UP,1
2010-07-26,81.97,79.67,81.9643,77.072,80.0914,DOWN,0
2010-07-27,80.12,82.17,81.9869,78.218,79.9074,DOWN,0
2010-07-28,78.53,80.1,81.9985,79.262,79.7384,DOWN,0
2010-07-29,78.3,78.97,82.0153,79.628,79.5888,UP,1
2010-07-30,79.01,77.15,82.0302,79.586,79.407,UP,1
2010-08-02,81.64,80.58,82.0488,79.52,79.3396,DOWN,0
2010-08-03,79.31,81.44,82.0569,79.358,79.2404,UP,1
2010-08-04,85.47,82.04,82.0997,80.746,79.2514,DOWN,0
2010-08-05,84.29,84.87,82.1256,81.944,79.2252,UP,1
2010-08-06,85.79,82.72,82.1635,83.3,79.2364,UP,1
2010-08-09,86.55,86.2,82.2165,84.282,79.2018,DOWN,0
2010-08-10,84.82,85.69,82.2466,85.384,79.161,DOWN,0
2010-08-11,81.77,83.19,82.2652,84.644,79.1054,DOWN,0
2010-08-12,81.37,79.86,82.2806,84.06,79.016,DOWN,0
2010-08-13,80.36,81.16,82.3077,82.974,78.8964,DOWN,0
2010-08-16,79.78,79.58,82.3475,81.62,78.8564,UP,1
2010-08-17,82.46,80.7,82.3801,81.148,78.9336,UP,1
2010-08-18,83.14,82.13,82.4237,81.422,79.0082,DOWN,0
2010-08-19,82.72,82.78,82.4538,81.692,79.0572,UP,1
2010-08-20,83.04,81.9,82.4766,82.228,79.054,DOWN,0
2010-08-23,82.91,83.01,82.5147,82.854,79.0432,DOWN,0
2010-08-24,80.55,81.58,82.5288,82.472,78.9708,UP,1
2010-08-25,81.35,79.79,82.5456,82.114,78.949,DOWN,0
2010-08-26,77.14,81.61,82.5229,80.998,78.8894,UP,1
2010-08-27,78.22,77.59,82.5108,80.034,78.8368,DOWN,0
2010-08-30,75.46,78.1,82.4806,78.544,78.737,UP,1
2010-08-31,75.74,75.01,82.4637,77.582,78.6542,UP,1
2010-09-01,78.84,76.88,82.4537,77.08,78.6674,UP,1
2010-09-02,79.91,79.03,82.4443,77.634,78.689,UP,1
2010-09-03,81.09,81.03,82.4483,78.208,78.7804,DOWN,0
2010-09-07,80.19,80.63,82.452,79.154,78.8388,UP,1
2010-09-08,81.38,80.34,82.4653,80.282,78.9256,UP,1
2010-09-09,81.46,82.7,82.4798,80.806,79.0868,UP,1
2010-09-10,81.54,81.51,82.4929,81.132,79.2584,UP,1
2010-09-13,83.33,82.59,82.5215,81.58,79.446,UP,1
2010-09-14,85.1,83.08,82.5512,82.562,79.6856,UP,1
2010-09-15,85.83,84.4,82.5948,83.452,79.9636,UP,1
2010-09-16,86.39,85.6,82.6425,84.438,80.1922,UP,1
2010-09-17,87.67,86.53,82.6868,85.664,80.4012,UP,1
2010-09-20,89.82,87.68,82.73,86.962,80.6544,DOWN,0
2010-09-21,89.19,89.81,82.7751,87.78,80.9158,DOWN,0
2010-09-22,87.83,89.13,82.8064,88.18,81.1188,DOWN,0
2010-09-23,86.04,87.51,82.8354,88.11,81.2958,UP,1
2010-09-24,89.26,87.42,82.8851,88.428,81.5374,DOWN,0
2010-09-27,89.0,89.16,82.9343,88.264,81.8394,UP,1
2010-09-28,91.09,89.23,82.9892,88.644,82.2032,DOWN,0
2010-09-29,90.09,91.67,83.0336,89.096,82.5172,DOWN,0
2010-09-30,89.86,90.83,83.0736,89.86,82.8482,UP,1
2010-10-01,90.31,90.79,83.1255,90.07,83.125,UP,1
2010-10-04,91.25,90.0,83.1825,90.52,83.3656,UP,1
2010-10-05,92.96,92.34,83.2527,90.894,83.5854,DOWN,0
2010-10-06,91.63,92.8,83.3124,91.202,83.8156,DOWN,0
2010-10-07,91.08,92.03,83.3625,91.446,84.0666,UP,1
2010-10-08,92.91,91.01,83.4202,91.966,84.3588,UP,1
2010-10-11,93.72,93.07,83.4793,92.46,84.653,DOWN,0
2010-10-12,93.72,93.28,83.5359,92.612,84.8946,UP,1
2010-10-13,94.4,94.37,83.5976,93.166,85.1964,DOWN,0
2010-10-14,94.07,94.41,83.6559,93.764,85.3684,UP,1
2010-10-15,95.27,94.86,83.7195,94.236,85.588,UP,1
2010-10-18,95.66,95.4,83.7929,94.624,85.7854,DOWN,0
2010-10-19,93.14,93.48,83.8508,94.508,85.9172,UP,1
2010-10-20,93.62,92.8,83.8951,94.352,86.0932,DOWN,0
2010-10-21,93.15,94.21,83.9403,94.168,86.3208,UP,1
2010-10-22,94.03,93.27,83.9817,93.92,86.574,UP,1
2010-10-25,94.83,94.72,84.024,93.754,86.8634,UP,1
2010-10-26,96.49,94.41,84.0787,94.424,87.1976,DOWN,0
2010-10-27,94.32,95.43,84.1312,94.564,87.4348,DOWN,0
2010-10-28,93.92,95.17,84.1723,94.718,87.6504,UP,1
2010-10-29,96.88,94.15,84.2311,95.288,87.9336,DOWN,0
2010-11-01,96.46,97.33,84.2943,95.614,88.202,UP,1
2010-11-02,97.0,97.56,84.3554,95.716,88.4838,DOWN,0
2010-11-03,96.63,96.85,84.4066,96.178,88.8054,UP,1
2010-11-04,99.33,97.99,84.4808,97.26,89.165,UP,1
2010-11-05,99.62,98.89,84.5687,97.808,89.6146,UP,1
2010-11-08,101.07,99.5,84.6602,98.73,90.0716,DOWN,0
2010-11-09,100.92,101.49,84.7519,99.514,90.5808,UP,1
2010-11-10,108.28,107.0,84.8783,101.844,91.2316,DOWN,0
2010-11-11,106.5,106.22,85.0012,103.278,91.7848,DOWN,0
2010-11-12,103.71,104.28,85.1098,104.096,92.2608,UP,1
2010-11-15,104.35,104.07,85.2158,104.752,92.726,DOWN,0
2010-11-16,102.45,103.74,85.2997,105.058,93.1712,UP,1
2010-11-17,105.42,102.65,85.4343,104.486,93.652,UP,1
2010-11-18,106.26,106.37,85.5799,104.438,94.148,UP,1
2010-11-19,107.16,106.47,85.7324,105.128,94.6604,UP,1
2010-11-22,107.78,106.6,85.8831,105.814,95.1494,DOWN,0
2010-11-23,106.56,106.48,86.023,106.636,95.5786,UP,1
2010-11-24,109.82,107.83,86.1821,107.516,96.0584,DOWN,0
2010-11-26,109.82,108.94,86.3361,108.228,96.527,DOWN,0
2010-11-29,108.7,108.94,86.4862,108.536,96.9476,UP,1
2010-11-30,109.24,107.86,86.6338,108.828,97.336,UP,1
2010-12-01,110.59,111.28,86.7852,109.634,97.764,UP,1
2010-12-02,113.05,110.57,86.9476,110.28,98.2684,DOWN,0
2010-12-03,112.12,112.95,87.1052,110.74,98.79,DOWN,0
2010-12-06,111.25,111.94,87.2549,111.25,99.2298,UP,1
2010-12-07,111.85,112.3,87.4128,111.772,99.6868,UP,1
2010-12-08,112.76,111.73,87.5758,112.206,100.1202,UP,1
2010-12-09,113.02,113.48,87.7427,112.2,100.5788,DOWN,0
2010-12-10,112.99,112.32,87.908,112.374,101.0414,DOWN,0
2010-12-13,111.74,113.61,88.0629,112.472,101.47,UP,1
2010-12-14,111.82,111.79,88.2189,112.466,101.8814,UP,1
2010-12-15,111.92,111.42,88.3767,112.298,102.2606,UP,1
2010-12-16,113.26,111.93,88.538,112.346,102.6932,UP,1
2010-12-17,114.16,113.04,88.6957,112.58,103.1548,DOWN,0
2010-12-20,113.59,114.29,88.8497,112.95,103.5684,UP,1
2010-12-21,115.32,113.87,89.0117,113.65,104.0004,DOWN,0
2010-12-22,113.77,115.07,89.1688,114.02,104.4014,DOWN,0
2010-12-23,111.65,113.27,89.3137,113.698,104.7464,UP,1
2010-12-27,112.82,111.43,89.467,113.43,105.1214,DOWN,0
2010-12-28,112.28,112.73,89.6228,113.168,105.4616,DOWN,0
2010-12-29,111.53,112.22,89.7736,112.41,105.779,UP,1
2010-12-30,112.57,111.36,89.9265,112.17,106.1676,DOWN,0
2010-12-31,110.92,112.51,90.0645,112.024,106.5136,UP,1
2011-01-03,111.69,112.08,90.2086,111.798,106.8844,DOWN,0
2011-01-04,108.36,113.49,90.3311,111.014,107.171,DOWN,0
2011-01-05,108.3,108.18,90.4481,110.368,107.4404,DOWN,0
2011-01-06,107.94,108.16,90.5642,109.442,107.6694,DOWN,0
2011-01-07,106.76,107.99,90.6748,108.61,107.9182,UP,1
2011-01-10,107.59,106.49,90.7824,107.79,108.1916,UP,1
2011-01-11,107.75,108.32,90.8927,107.668,108.409,UP,1
2011-01-12,108.64,108.39,91.007,107.736,108.6526,DOWN,0
2011-01-13,108.51,108.36,91.1244,107.85,108.8828,UP,1
2011-01-14,110.01,108.07,91.2418,108.5,109.1504,DOWN,0
2011-01-18,109.56,110.06,91.3489,108.894,109.355,DOWN,0
2011-01-19,105.69,109.51,91.4369,108.482,109.4764,DOWN,0
2011-01-20,105.0,105.54,91.5176,107.754,109.555,DOWN,0
2011-01-21,103.95,105.39,91.5931,106.842,109.6156,UP,1
2011-01-24,104.75,104.31,91.6682,105.79,109.545,DOWN,0
2011-01-25,104.45,104.24,91.7431,104.768,109.504,UP,1
2011-01-26,106.08,105.0,91.8216,104.846,109.5514,DOWN,0
2011-01-27,105.44,106.3,91.8929,104.934,109.5732,DOWN,0
2011-01-28,103.98,105.69,91.9597,104.94,109.6038,UP,1
2011-01-31,107.18,104.23,92.0455,105.426,109.639,DOWN,0
2011-02-01,106.91,107.9,92.1263,105.918,109.652,DOWN,0
2011-02-02,106.82,106.62,92.2036,106.066,109.6452,UP,1
2011-02-03,108.59,106.86,92.282,106.696,109.6614,UP,1
2011-02-04,112.56,108.76,92.3701,108.412,109.7814,UP,1
2011-02-07,113.84,112.66,92.4643,109.744,109.8618,UP,1
2011-02-08,115.77,114.25,92.5707,111.516,109.9808,UP,1
2011-02-09,125.35,120.41,92.7374,115.222,110.3138,UP,1
2011-02-10,126.98,124.51,92.9105,118.9,110.6686,DOWN,0
2011-02-11,126.87,126.24,93.0756,121.762,110.9942,DOWN,0
2011-02-14,126.46,126.87,93.2584,124.286,111.2624,DOWN,0
2011-02-15,125.04,125.72,93.4218,126.14,111.5208,UP,1
2011-02-16,125.56,125.75,93.5963,126.182,111.807,DOWN,0
2011-02-17,124.92,124.93,93.7739,125.77,112.0684,UP,1
2011-02-18,127.98,125.05,93.9874,125.992,112.3728,DOWN,0
2011-02-22,123.78,126.49,94.1926,125.456,112.588,DOWN,0
2011-02-23,122.1,123.94,94.3551,124.868,112.7702,UP,1
2011-02-24,123.79,121.93,94.5289,124.514,113.0112,UP,1
2011-02-25,125.29,124.42,94.6958,124.588,113.2806,UP,1
2011-02-28,126.71,125.43,94.8784,124.334,113.5764,DOWN,0
2011-03-01,124.1,126.91,95.0523,124.398,113.7932,UP,1
2011-03-02,124.29,124.11,95.2389,124.836,113.9958,UP,1
2011-03-03,126.46,125.83,95.4423,125.37,114.2532,DOWN,0
2011-03-04,125.29,126.45,95.6282,125.37,114.4526,DOWN,0
2011-03-07,124.62,126.06,95.8263,124.952,114.6696,UP,1
2011-03-08,126.6,124.87,96.0379,125.452,114.9686,UP,1
2011-03-09,126.78,126.02,96.2472,125.95,115.2478,DOWN,0
2011-03-10,125.51,125.15,96.4468,125.76,115.5124,UP,1
2011-03-11,127.23,123.96,96.6568,126.148,115.8264,DOWN,0
2011-03-14,123.72,126.41,96.834,125.968,116.0494,DOWN,0
2011-03-15,123.19,119.85,97.0156,125.286,116.2948,DOWN,0
2011-03-16,121.18,122.93,97.1988,124.166,116.4846,UP,1
2011-03-17,121.69,123.0,97.378,123.402,116.7512,DOWN,0
2011-03-18,117.29,122.21,97.5328,121.414,116.931,UP,1
2011-03-21,119.75,119.43,97.7226,120.62,117.1672,DOWN,0
2011-03-22,118.49,119.93,97.9221,119.68,117.4018,UP,1
2011-03-23,119.48,118.06,98.1224,119.34,117.6396,UP,1
2011-03-24,119.64,120.66,98.3193,118.93,117.8774,UP,1
2011-03-25,120.51,120.09,98.5058,119.574,118.1148,DOWN,0
2011-03-28,119.43,120.69,98.6857,119.51,118.3332,UP,1
2011-03-29,123.52,119.61,98.8825,120.516,118.6034,UP,1
2011-03-30,124.85,123.75,99.0945,121.59,118.9092,DOWN,0
2011-03-31,123.65,124.36,99.3122,122.392,119.2684,UP,1
2011-04-01,126.63,124.52,99.5411,123.616,119.701,UP,1
2011-04-04,128.0,126.89,99.7788,125.33,120.182,UP,1
2011-04-05,128.59,127.47,100.0224,126.344,120.6588,DOWN,0
2011-04-06,125.49,128.8201,100.2589,126.472,121.0796,UP,1
2011-04-07,126.08,125.38,100.4952,126.958,121.4796,DOWN,0
2011-04-08,123.6,126.32,100.7306,126.352,121.8428,UP,1
2011-04-11,124.48,123.8,100.9666,125.648,122.2528,DOWN,0
2011-04-12,124.31,123.44,101.203,124.792,122.5954,UP,1
2011-04-13,128.39,125.17,101.4779,125.372,123.025,DOWN,0
2011-04-14,128.0,127.46,101.7531,125.756,123.4486,UP,1
2011-04-15,129.0,128.67,102.0284,126.836,123.8568,DOWN,0
2011-04-18,127.38,127.46,102.2997,127.416,124.1532,UP,1
2011-04-19,128.49,127.88,102.5825,128.252,124.4462,UP,1
2011-04-20,131.77,130.2,102.8665,128.928,124.7662,UP,1
2011-04-21,133.0,132.0,103.1454,129.928,124.9192,DOWN,0
2011-04-25,132.24,132.76,103.4208,130.576,125.0244,DOWN,0
2011-04-26,130.99,132.48,103.6952,131.298,125.1068,UP,1
2011-04-27,132.31,131.68,103.9684,132.062,125.2238,DOWN,0
2011-04-28,131.56,132.21,104.2402,132.02,125.3542,DOWN,0
2011-04-29,130.77,131.64,104.5082,131.574,125.4584,DOWN,0
2011-05-02,129.29,131.52,104.7851,130.984,125.5458,DOWN,0
2011-05-03,127.76,129.24,105.0594,130.338,125.5414,UP,1
2011-05-04,128.27,127.7,105.3288,129.53,125.6312,UP,1
2011-05-05,130.02,127.28,105.6124,129.222,125.7896,DOWN,0
2011-05-06,129.61,130.44,105.8781,128.99,125.906,DOWN,0
2011-05-09,129.56,129.59,106.1298,129.044,125.9914,UP,1
2011-05-10,132.69,130.32,106.3834,130.03,126.111,DOWN,0
2011-05-11,131.87,132.78,106.6421,130.75,126.2664,UP,1
2011-05-12,134.58,131.93,106.9224,131.662,126.4722,DOWN,0
2011-05-13,133.31,134.87,107.1974,132.402,126.6092,DOWN,0
2011-05-16,132.25,132.97,107.4636,132.94,126.7484,DOWN,0
2011-05-17,131.36,131.29,107.7122,132.674,126.8832,UP,1
2011-05-18,134.01,131.49,107.9857,133.102,127.0314,UP,1
2011-05-19,136.1,134.72,108.2389,133.406,127.2178,DOWN,0
2011-05-20,130.21,134.77,108.4685,132.786,127.3118,DOWN,0
2011-05-23,128.62,129.25,108.6826,132.06,127.3396,UP,1
2011-05-24,129.39,128.98,108.8968,131.666,127.453,DOWN,0
2011-05-25,114.7,117.95,109.0462,127.804,127.2832,UP,1
2011-05-26,118.32,116.21,109.2289,124.248,127.226,UP,1
2011-05-27,126.43,118.42,109.4542,123.492,127.3208,UP,1
2011-05-31,126.77,126.11,109.6863,123.122,127.5104,DOWN,0
2011-06-01,121.45,126.12,109.8947,121.534,127.5444,DOWN,0
2011-06-02,120.84,122.5,110.0866,122.762,127.5914,UP,1
2011-06-03,122.74,119.25,110.2846,123.646,127.6566,DOWN,0
2011-06-06,121.35,122.3,110.4777,122.63,127.6908,UP,1
2011-06-07,122.07,122.24,110.6729,121.69,127.722,DOWN,0
2011-06-08,119.49,121.1,110.8558,121.298,127.7232,UP,1
2011-06-09,121.83,119.92,111.0622,121.496,127.6894,DOWN,0
2011-06-10,119.63,121.0,111.2536,120.874,127.585,UP,1
2011-06-13,120.46,120.28,111.4702,120.696,127.5212,UP,1
2011-06-14,122.48,121.65,111.6915,120.778,127.4382,DOWN,0
2011-06-15,120.57,120.99,111.917,120.994,127.2896,UP,1
2011-06-16,122.26,120.57,112.1496,121.08,127.163,UP,1
2011-06-17,124.04,124.0,112.3756,121.962,127.134,UP,1
2011-06-20,126.16,123.19,112.6069,123.102,127.1356,UP,1
2011-06-21,127.83,127.35,112.8406,124.172,127.2202,DOWN,0
2011-06-22,127.19,127.78,113.0756,125.496,127.2744,UP,1
2011-06-23,127.95,125.76,113.3084,126.634,127.3472,DOWN,0
2011-06-24,125.58,127.75,113.529,126.942,127.291,UP,1
2011-06-27,126.21,126.12,113.7524,126.952,127.2552,UP,1
2011-06-28,129.9,126.62,113.9852,127.366,127.2732,UP,1
2011-06-29,131.03,129.78,114.2149,128.134,127.3462,UP,1
2011-06-30,132.61,131.12,114.4488,129.066,127.4286,UP,1
2011-07-01,134.3,132.1,114.6883,130.81,127.4792,UP,1
2011-07-05,135.54,134.5,114.9277,132.676,127.53,UP,1
2011-07-06,135.93,135.18,115.1582,133.882,127.6038,UP,1
2011-07-07,139.19,137.67,115.4082,135.514,127.7678,DOWN,0
2011-07-08,137.61,137.06,115.6571,136.514,127.8738,DOWN,0
2011-07-11,134.3,135.37,115.8984,136.514,127.9286,DOWN,0
2011-07-12,134.04,133.83,116.1223,136.214,127.994,UP,1
2011-07-13,134.5,134.93,116.3498,135.928,128.0982,UP,1
2011-07-14,135.02,134.74,116.5695,135.094,128.2434,DOWN,0
2011-07-15,134.77,135.54,116.7929,134.526,128.3734,DOWN,0
2011-07-18,134.54,134.73,117.0163,134.574,128.4638,UP,1
2011-07-19,137.92,135.97,117.2543,135.35,128.63,UP,1
2011-07-20,138.2,137.72,117.4891,136.09,128.8028,UP,1
2011-07-21,140.09,139.41,117.7247,137.104,128.9508,DOWN,0
2011-07-22,139.39,140.0,117.9635,138.028,129.1012,DOWN,0
2011-07-25,138.53,137.89,118.2008,138.826,129.1802,DOWN,0
2011-07-26,137.4,138.08,118.4232,138.722,129.262,DOWN,0
2011-07-27,133.03,137.24,118.6198,137.688,129.2776,UP,1
2011-07-28,135.58,133.61,118.8291,136.786,129.362,DOWN,0
2011-07-29,135.07,134.18,119.0324,135.922,129.3832,UP,1
2011-08-01,135.45,136.92,119.2393,135.306,129.3702,DOWN,0
2011-08-02,126.6,133.85,119.396,133.146,129.298,UP,1
2011-08-03,129.52,127.17,119.5653,132.444,129.316,DOWN,0
2011-08-04,120.27,127.21,119.7009,129.382,129.1336,UP,1
2011-08-05,124.52,122.34,119.8554,127.272,129.33,DOWN,0
2011-08-08,114.16,120.67,119.9605,123.014,129.2468,UP,1
2011-08-09,119.85,116.62,120.0896,121.664,129.1152,UP,1
2011-08-10,125.28,128.9888,120.2418,120.816,129.0854,UP,1
2011-08-11,130.55,127.3,120.4121,122.872,129.2674,UP,1
2011-08-12,137.68,132.81,120.6289,125.504,129.6042,UP,1
2011-08-15,140.69,138.45,120.8627,130.81,129.9632,DOWN,0
2011-08-16,137.59,139.0001,121.0663,134.358,130.288,DOWN,0
2011-08-17,133.74,138.57,121.2527,136.05,130.5214,DOWN,0
2011-08-18,126.94,129.58,121.4024,135.328,130.6704,DOWN,0
2011-08-19,121.12,125.11,121.5248,132.016,130.6562,DOWN,0
2011-08-22,121.11,122.98,121.6337,128.1,130.6858,UP,1
2011-08-23,130.51,121.1,121.7882,126.684,130.8868,UP,1
2011-08-24,132.84,129.84,121.947,126.504,131.094,DOWN,0
2011-08-25,129.26,133.39,122.0887,126.968,131.2678,UP,1
2011-08-26,131.65,128.15,122.2056,129.074,131.4556,UP,1
2011-08-29,135.6,132.86,122.3511,131.972,131.6868,UP,1
2011-08-30,135.82,134.91,122.5116,133.034,131.88,UP,1
2011-08-31,137.11,136.98,122.6754,133.888,132.0656,DOWN,0
2011-09-01,135.75,136.76,122.8419,135.186,132.2368,DOWN,0
2011-09-02,131.83,133.58,122.974,135.222,132.3144,DOWN,0
2011-09-06,131.04,127.46,123.0979,134.31,132.4236,UP,1
2011-09-07,136.8,132.93,123.2461,134.506,132.6354,UP,1
2011-09-08,137.32,135.5,123.3938,134.548,132.7838,DOWN,0
2011-09-09,133.98,135.27,123.5309,134.194,132.8428,UP,1
2011-09-12,134.95,132.5,123.6566,134.818,132.8896,UP,1
2011-09-13,138.49,135.03,123.7999,136.308,132.9734,UP,1
2011-09-14,143.22,138.72,123.9725,137.592,133.127,UP,1
2011-09-15,147.86,144.1,124.1656,139.7,133.3656,DOWN,0
2011-09-16,147.37,147.52,124.3495,142.378,133.5292,UP,1
2011-09-19,150.52,145.03,124.5369,145.492,133.7874,UP,1
2011-09-20,151.77,152.04,124.7351,148.148,134.1368,DOWN,0
2011-09-21,146.83,151.83,124.913,148.87,134.3926,DOWN,0
2011-09-22,143.7,140.99,125.0723,148.038,134.5766,UP,1
2011-09-23,146.53,142.58,125.2411,147.87,134.8068,UP,1
2011-09-26,146.82,147.0,125.4101,147.13,135.0478,UP,1
2011-09-27,148.77,150.0,125.589,146.53,135.3324,DOWN,0
2011-09-28,143.56,144.43,125.7481,145.876,135.4452,DOWN,0
2011-09-29,139.8,145.7,125.888,145.096,135.4772,DOWN,0
2011-09-30,129.7,137.21,125.9769,141.73,135.2694,DOWN,0
2011-10-03,125.67,126.91,126.039,137.5,134.995,UP,1
2011-10-04,131.68,123.78,126.1266,134.082,134.858,UP,1
2011-10-05,132.88,131.03,126.223,131.946,134.7676,UP,1
2011-10-06,141.29,135.0,126.3529,132.244,134.9328,DOWN,0
2011-10-07,141.05,141.88,126.4893,134.514,135.0422,UP,1
2011-10-10,144.82,142.45,126.6551,138.344,135.2372,DOWN,0
2011-10-11,143.28,142.89,126.8074,140.664,135.3938,UP,1
2011-10-12,144.85,144.66,126.9703,143.058,135.7588,UP,1
2011-10-13,145.75,143.34,127.1414,143.95,136.0834,UP,1
2011-10-14,148.22,147.67,127.3196,145.384,136.6424,DOWN,0
2011-10-17,144.27,148.0,127.4864,145.274,137.0374,UP,1
2011-10-18,148.32,146.05,127.6695,146.282,137.7206,DOWN,0
2011-10-19,143.73,147.56,127.8464,146.058,138.1982,UP,1
2011-10-20,145.28,142.78,128.0313,145.964,138.5982,UP,1
2011-10-21,150.74,146.96,128.2453,146.468,139.002,UP,1
2011-10-24,157.55,151.77,128.4992,149.124,139.3994,DOWN,0
2011-10-25,153.61,155.78,128.7293,150.182,139.6578,DOWN,0
2011-10-26,153.24,155.19,128.9568,152.084,139.9708,UP,1
2011-10-27,159.27,158.7,129.2099,154.882,140.4814,UP,1
2011-10-28,162.07,158.48,129.4777,157.148,141.184,DOWN,0
2011-10-31,158.79,160.68,129.7216,157.396,141.9374,DOWN,0
2011-11-01,157.31,154.3501,129.9604,158.136,142.6614,UP,1
2011-11-02,159.54,159.48,130.2296,159.396,143.242,DOWN,0
2011-11-03,157.39,157.62,130.4916,159.02,143.733,DOWN,0
2011-11-04,157.34,155.52,130.7585,158.074,144.2946,DOWN,0
2011-11-07,157.32,156.82,131.0214,157.78,144.808,UP,1
2011-11-08,159.05,158.76,131.2944,158.128,145.277,DOWN,0
2011-11-09,149.94,149.05,131.5137,156.208,145.5594,UP,1
2011-11-10,151.22,152.1,131.7426,154.974,145.8416,UP,1
2011-11-11,155.5,153.19,132.0002,154.606,146.2366,UP,1
2011-11-14,156.11,154.8,132.2448,154.364,146.7222,DOWN,0
