ticker,CZR US Equity,CZR US Equity,CZR US Equity,CZR US Equity,CZR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-05-30,45.35,45.0,44.36,39.216,31.903,DOWN,0
2018-05-31,45.2,45.9,44.8,39.425,32.0125,UP,1
2018-06-01,45.4,45.35,45.08,39.655,32.1257,DOWN,0
2018-06-04,45.05,45.8,45.19,39.892,32.2385,DOWN,0
2018-06-05,44.5,45.15,45.1,40.136,32.3505,UP,1
2018-06-06,45.35,44.35,45.1,40.371,32.4658,DOWN,0
2018-06-07,44.2,45.35,44.9,40.595,32.5743,DOWN,0
2018-06-08,43.45,44.05,44.51,40.815,32.6755,DOWN,0
2018-06-11,43.35,43.6,44.17,41.022,32.777,UP,1
2018-06-12,45.9,43.85,44.45,41.298,32.891,DOWN,0
2018-06-13,43.5,45.85,44.08,41.492,32.9922,DOWN,0
2018-06-14,42.85,43.5,43.81,41.656,33.092,DOWN,0
2018-06-15,42.5,42.65,43.62,41.796,33.191,UP,1
2018-06-18,43.15,42.0,43.58,41.971,33.294,DOWN,0
2018-06-19,43.15,43.05,43.03,42.152,33.3947,UP,1
2018-06-20,44.1,43.15,43.15,42.342,33.4995,DOWN,0
2018-06-21,43.85,44.35,43.35,42.527,33.5995,UP,1
2018-06-22,44.25,43.95,43.7,42.702,33.7023,DOWN,0
2018-06-25,41.4,43.8,43.35,42.816,33.7902,UP,1
2018-06-26,41.5,41.2,43.02,42.816,33.8775,DOWN,0
2018-06-27,39.7,41.55,42.14,42.79,33.9525,UP,1
2018-06-28,39.85,39.4,41.34,42.761,34.0255,DOWN,0
2018-06-29,39.1,39.65,40.31,42.727,34.0968,DOWN,0
2018-07-02,38.6,39.1,39.75,42.691,34.1668,UP,1
2018-07-03,39.55,38.6,39.36,42.659,34.2405,UP,1
2018-07-05,40.2,39.65,39.46,42.661,34.315,UP,1
2018-07-06,41.2,40.5,39.73,42.696,34.3945,UP,1
2018-07-09,42.6,41.85,40.43,42.743,34.4803,UP,1
2018-07-10,43.05,42.5,41.32,42.793,34.57,UP,1
2018-07-11,43.8,42.65,42.17,42.859,34.6654,UP,1
2018-07-12,45.6,44.15,43.25,42.965,34.7714,UP,1
2018-07-13,46.25,45.45,44.26,43.082,34.8799,DOWN,0
2018-07-16,44.85,46.5,44.71,43.179,34.9781,UP,1
2018-07-17,45.0,44.65,45.1,43.229,35.0759,DOWN,0
2018-07-18,43.95,45.2,45.13,43.265,35.1674,UP,1
2018-07-19,44.4,43.75,44.89,43.306,35.2599,UP,1
2018-07-20,44.5,44.35,44.54,43.351,35.3491,UP,1
2018-07-23,44.6,44.55,44.49,43.377,35.4384,DOWN,0
2018-07-24,43.55,44.9,44.2,43.404,35.5214,UP,1
2018-07-25,43.7,43.6,44.15,43.414,35.6079,DOWN,0
2018-07-26,42.1,43.75,43.69,43.394,35.6879,DOWN,0
2018-07-27,41.4,42.35,43.07,43.354,35.7644,UP,1
2018-07-30,41.6,41.45,42.47,43.301,35.8406,UP,1
2018-07-31,42.85,41.55,42.33,43.27,35.9241,DOWN,0
2018-08-01,41.45,42.7,41.88,43.225,36.0004,DOWN,0
2018-08-02,41.4,41.2,41.74,43.186,36.0741,UP,1
2018-08-03,43.7,43.0,42.2,43.2,36.1601,DOWN,0
2018-08-06,42.55,44.0,42.39,43.171,36.2414,DOWN,0
2018-08-07,42.5,42.4,42.32,43.131,36.3249,UP,1
2018-08-08,43.05,43.05,42.64,43.093,36.4126,UP,1
2018-08-09,43.55,43.05,43.07,43.057,36.5041,DOWN,0
2018-08-10,43.5,43.2,43.03,43.023,36.5971,DOWN,0
2018-08-13,43.3,43.25,43.18,42.981,36.6896,UP,1
2018-08-14,43.8,43.5,43.44,42.956,36.7884,UP,1
2018-08-15,45.7,45.7,43.97,42.98,36.8906,UP,1
2018-08-16,46.55,45.95,44.57,43.004,36.9954,DOWN,0
2018-08-17,45.95,46.35,45.06,43.039,37.0966,UP,1
2018-08-20,46.4,46.15,45.68,43.098,37.1996,UP,1
2018-08-21,47.5,46.4,46.42,43.181,37.3089,UP,1
2018-08-22,48.95,47.25,47.07,43.242,37.4136,DOWN,0
2018-08-23,48.75,49.0,47.51,43.347,37.5144,UP,1
2018-08-24,49.75,48.95,48.27,43.485,37.6181,DOWN,0
2018-08-27,48.6,50.0,48.71,43.607,37.7146,DOWN,0
2018-08-28,48.35,48.9,48.88,43.711,37.8136,UP,1
2018-08-29,48.95,48.45,48.88,43.827,37.9151,DOWN,0
2018-08-30,48.0,49.0,48.73,43.905,38.0111,UP,1
2018-08-31,48.05,47.9,48.39,43.989,38.1061,DOWN,0
2018-09-04,46.9,48.2,48.05,44.042,38.1956,UP,1
2018-09-05,47.35,46.8,47.85,44.161,38.2861,DOWN,0
2018-09-06,45.8,47.8,47.22,44.247,38.3691,DOWN,0
2018-09-07,45.35,45.3,46.69,44.36,38.4476,UP,1
2018-09-10,45.95,45.65,46.27,44.482,38.5304,UP,1
2018-09-11,46.7,45.95,46.23,44.634,38.6176,UP,1
2018-09-12,47.95,46.75,46.35,44.821,38.7089,UP,1
2018-09-13,49.0,48.05,46.99,45.01,38.8051,DOWN,0
2018-09-14,48.85,49.15,47.69,45.183,38.8991,DOWN,0
2018-09-17,47.85,48.8,48.07,45.316,38.9913,UP,1
2018-09-18,48.3,47.9,48.39,45.43,39.0798,DOWN,0
2018-09-19,47.3,48.45,48.26,45.515,39.1633,UP,1
2018-09-20,48.45,47.65,48.15,45.608,39.2513,DOWN,0
2018-09-21,48.2,48.4,48.02,45.66,39.3355,UP,1
2018-09-24,48.35,47.85,48.12,45.702,39.421,DOWN,0
2018-09-25,47.85,48.5,48.03,45.762,39.501,UP,1
2018-09-26,47.9,48.05,48.15,45.82,39.577,UP,1
2018-09-27,48.6,47.75,48.18,45.913,39.6535,DOWN,0
2018-09-28,48.6,48.4,48.26,45.997,39.7283,UP,1
2018-10-01,48.61,48.98,48.312,46.0792,39.8016,UP,1
2018-10-02,49.5,48.99,48.642,46.1772,39.8888,UP,1
2018-10-03,49.7,49.49,49.002,46.3002,39.9766,DOWN,0
2018-10-04,48.7,49.61,49.022,46.4002,40.0521,DOWN,0
2018-10-05,44.55,49.02,48.212,46.4492,40.1078,UP,1
2018-10-08,44.64,44.41,47.418,46.514,40.166,UP,1
2018-10-09,46.77,44.19,46.872,46.6174,40.2334,DOWN,0
2018-10-10,45.72,46.64,46.076,46.6748,40.296,DOWN,0
2018-10-11,45.43,45.48,45.422,46.7544,40.3571,UP,1
2018-10-12,45.74,46.46,45.66,46.8412,40.4163,DOWN,0
2018-10-15,45.7,45.62,45.872,46.8812,40.4798,UP,1
2018-10-16,47.67,45.97,46.052,46.9836,40.5524,DOWN,0
2018-10-17,47.44,47.64,46.396,47.0824,40.6314,DOWN,0
2018-10-18,47.26,47.2,46.762,47.1666,40.7112,DOWN,0
2018-10-19,44.33,47.28,46.48,47.1822,40.7728,DOWN,0
2018-10-22,41.73,44.63,45.686,47.1468,40.8225,DOWN,0
2018-10-23,40.04,41.15,44.16,47.0816,40.8642,DOWN,0
2018-10-24,37.94,40.04,42.26,46.9644,40.8936,UP,1
2018-10-25,39.37,38.21,40.682,46.8378,40.9292,DOWN,0
2018-10-26,36.51,38.65,39.118,46.637,40.949,DOWN,0
2018-10-29,32.82,36.65,37.336,46.3744,40.9514,UP,1
2018-10-30,34.89,32.82,36.306,46.1442,40.9653,UP,1
2018-10-31,36.5,35.57,36.018,45.9242,40.9878,UP,1
2018-11-01,38.19,36.43,35.782,45.709,41.0208,UP,1
2018-11-02,38.53,38.45,36.186,45.5046,41.0487,DOWN,0
2018-11-05,37.0,38.54,37.022,45.2496,41.0657,UP,1
2018-11-06,37.25,37.19,37.494,45.0226,41.0819,UP,1
2018-11-07,37.8,37.35,37.754,44.8116,41.1037,UP,1
2018-11-08,38.89,37.4,37.894,44.6104,41.1334,DOWN,0
2018-11-09,36.72,40.5,37.532,44.3848,41.1517,DOWN,0
2018-11-12,33.03,36.37,36.738,44.0844,41.1569,UP,1
2018-11-13,35.0,33.21,36.288,43.8464,41.1706,UP,1
2018-11-14,36.14,35.76,35.956,43.6222,41.1786,UP,1
2018-11-15,37.55,35.7,35.688,43.4572,41.1931,DOWN,0
2018-11-16,37.36,37.72,35.816,43.2974,41.2049,DOWN,0
2018-11-19,35.63,37.43,36.336,43.091,41.2145,DOWN,0
2018-11-20,33.52,34.8,36.04,42.8274,41.2096,UP,1
2018-11-21,35.83,34.0,35.978,42.585,41.2193,UP,1
2018-11-23,35.85,35.25,35.638,42.322,41.2388,UP,1
2018-11-26,39.38,36.33,36.042,42.1326,41.2824,UP,1
2018-11-27,40.3,39.26,36.976,41.9816,41.3332,UP,1
2018-11-28,43.0,40.58,38.872,41.8756,41.3924,UP,1
2018-11-29,43.91,42.78,40.488,41.8078,41.4505,UP,1
2018-11-30,43.98,43.68,42.114,41.7184,41.5081,DOWN,0
2018-12-03,42.53,44.77,42.744,41.605,41.553,DOWN,0
2018-12-04,40.95,42.69,42.874,41.457,41.587,DOWN,0
2018-12-06,40.27,39.93,42.328,41.3054,41.6256,DOWN,0
2018-12-07,38.37,40.29,41.22,41.1148,41.6567,UP,1
2018-12-10,38.5,38.22,40.124,40.9128,41.6815,DOWN,0
2018-12-11,37.57,39.47,39.132,40.6922,41.7013,UP,1
2018-12-12,39.28,38.16,38.798,40.5056,41.7282,DOWN,0
2018-12-13,37.41,39.68,38.226,40.2638,41.7448,DOWN,0
2018-12-14,36.44,36.0,37.84,39.9986,41.7552,UP,1
2018-12-17,37.08,36.44,37.556,39.7662,41.7694,DOWN,0
2018-12-18,37.06,37.57,37.454,39.6164,41.7854,DOWN,0
2018-12-19,35.09,38.15,36.616,39.4254,41.7891,DOWN,0
2018-12-20,34.53,35.16,36.04,39.1806,41.7855,DOWN,0
2018-12-21,33.53,34.63,35.458,38.9368,41.7739,DOWN,0
2018-12-24,32.3,32.75,34.502,38.6742,41.7472,UP,1
2018-12-26,35.28,32.65,34.146,38.465,41.7378,UP,1
2018-12-27,35.44,33.71,34.216,38.2598,41.7303,UP,1
2018-12-28,35.74,35.65,34.458,38.0212,41.7205,UP,1
2018-12-31,36.21,36.08,34.994,37.7966,41.7153,UP,1
2019-01-02,37.95,35.43,36.124,37.6104,41.7225,DOWN,0
2019-01-03,37.38,37.31,36.544,37.4714,41.7317,UP,1
2019-01-04,39.45,38.28,37.346,37.4258,41.7552,UP,1
2019-01-07,40.8,39.87,38.358,37.441,41.7897,UP,1
2019-01-08,42.18,41.27,39.552,37.5258,41.8346,DOWN,0
2019-01-09,42.15,42.38,40.392,37.5814,41.8838,UP,1
2019-01-10,42.68,41.95,41.452,37.7048,41.9292,UP,1
2019-01-11,42.85,42.42,42.132,37.9054,41.9785,DOWN,0
2019-01-14,42.06,42.52,42.384,38.0488,42.0265,DOWN,0
2019-01-15,42.04,42.07,42.356,38.1596,42.0717,UP,1
2019-01-16,42.69,42.15,42.464,38.2496,42.1247,UP,1
2019-01-17,42.94,42.25,42.516,38.3378,42.1704,UP,1
2019-01-18,44.38,42.86,42.822,38.4854,42.219,DOWN,0
2019-01-22,43.66,44.22,43.142,38.6136,42.2598,DOWN,0
2019-01-23,43.33,43.86,43.4,38.7242,42.3045,UP,1
2019-01-24,43.73,43.41,43.608,38.821,42.3526,UP,1
2019-01-25,44.39,44.28,43.898,38.9744,42.4016,UP,1
2019-01-28,44.56,43.9,43.934,39.205,42.4514,DOWN,0
2019-01-29,44.11,44.67,44.024,39.3872,42.4944,UP,1
2019-01-30,44.91,44.54,44.34,39.5626,42.5405,UP,1
2019-01-31,46.62,44.97,44.918,39.744,42.5661,DOWN,0
2019-02-01,46.38,46.66,45.316,39.9244,42.593,UP,1
2019-02-04,46.78,46.74,45.76,40.1474,42.6204,DOWN,0
2019-02-05,46.64,46.79,46.266,40.4098,42.6496,UP,1
2019-02-06,46.93,46.71,46.67,40.6318,42.6822,DOWN,0
2019-02-07,46.46,46.4,46.638,40.844,42.7088,DOWN,0
2019-02-08,45.84,46.14,46.53,40.9732,42.7375,UP,1
2019-02-11,46.56,46.07,46.486,41.0984,42.773,UP,1
2019-02-12,47.42,46.9,46.642,41.1868,42.8089,UP,1
2019-02-13,47.7,47.77,46.796,41.2626,42.8446,DOWN,0
2019-02-14,47.52,47.25,47.008,41.3334,42.8797,UP,1
2019-02-15,47.68,47.74,47.376,41.4364,42.9166,UP,1
2019-02-19,47.87,47.67,47.638,41.5748,42.954,DOWN,0
2019-02-20,47.44,48.02,47.642,41.7182,42.9912,DOWN,0
2019-02-21,47.35,47.45,47.572,41.8978,43.0154,UP,1
2019-02-22,48.66,47.3,47.8,42.101,43.048,DOWN,0
2019-02-25,48.09,48.94,47.882,42.3114,43.0767,DOWN,0
2019-02-26,47.46,47.94,47.8,42.475,43.1027,UP,1
2019-02-27,47.48,47.25,47.808,42.6764,43.1236,UP,1
2019-02-28,48.21,45.96,47.98,42.9118,43.1537,DOWN,0
2019-03-01,47.96,48.41,47.84,43.1294,43.1775,DOWN,0
2019-03-04,46.77,48.02,47.576,43.3236,43.1958,DOWN,0
2019-03-05,45.96,46.9,47.276,43.541,43.2086,DOWN,0
2019-03-06,45.0,46.01,46.78,43.7504,43.2124,DOWN,0
2019-03-07,44.52,44.86,46.042,43.9702,43.213,UP,1
2019-03-08,45.78,44.07,45.606,44.2398,43.2234,UP,1
2019-03-11,47.71,45.86,45.794,44.4884,43.2452,DOWN,0
2019-03-12,46.7,47.61,45.942,44.7136,43.2637,DOWN,0
2019-03-13,46.44,46.92,46.23,44.9276,43.2759,DOWN,0
2019-03-14,46.39,46.48,46.604,45.1312,43.2853,UP,1
2019-03-15,46.5,46.51,46.748,45.3022,43.2931,DOWN,0
2019-03-18,45.6,47.05,46.326,45.4666,43.2943,UP,1
2019-03-19,46.16,45.63,46.218,45.6008,43.2991,UP,1
2019-03-20,48.19,46.1,46.568,45.7486,43.3131,UP,1
2019-03-21,50.07,48.08,47.304,45.9064,43.3382,DOWN,0
2019-03-22,49.66,49.95,47.936,46.0566,43.364,UP,1
2019-03-25,49.74,49.66,48.764,46.1978,43.3859,DOWN,0
2019-03-26,49.15,50.02,49.362,46.3238,43.4107,DOWN,0
2019-03-27,48.0,49.12,49.324,46.4426,43.4334,DOWN,0
2019-03-28,46.96,48.29,48.702,46.541,43.4515,DOWN,0
2019-03-29,46.69,47.34,48.108,46.621,43.4554,UP,1
2019-04-01,48.58,47.22,47.876,46.7338,43.4808,DOWN,0
2019-04-02,47.87,48.43,47.62,46.8036,43.5059,DOWN,0
2019-04-03,47.59,48.4,47.538,46.8822,43.5314,UP,1
2019-04-04,47.92,47.5,47.73,46.974,43.5552,UP,1
2019-04-05,48.61,48.05,48.114,47.0716,43.5825,DOWN,0
2019-04-08,48.19,48.54,48.036,47.1476,43.603,DOWN,0
2019-04-09,47.19,47.98,47.9,47.2002,43.6197,UP,1
2019-04-10,48.32,47.25,48.046,47.2844,43.64,UP,1
2019-04-11,48.97,48.55,48.256,47.3656,43.6779,UP,1
2019-04-12,49.62,49.17,48.458,47.4256,43.7185,DOWN,0
2019-04-15,49.23,49.48,48.666,47.4826,43.7661,UP,1
2019-04-16,49.58,48.9,49.144,47.5386,43.8148,UP,1
2019-04-17,50.03,49.63,49.486,47.6064,43.8694,UP,1
2019-04-18,50.06,49.88,49.704,47.669,43.9267,DOWN,0
2019-04-22,49.83,49.62,49.746,47.7364,43.9781,UP,1
2019-04-23,50.64,50.04,50.028,47.8324,44.0303,DOWN,0
2019-04-24,50.6,50.52,50.232,47.9132,44.0773,DOWN,0
2019-04-25,49.87,50.69,50.2,47.9622,44.1137,UP,1
2019-04-26,50.98,49.97,50.384,48.0278,44.1533,DOWN,0
2019-04-29,50.59,50.86,50.536,48.0892,44.1873,DOWN,0
2019-04-30,49.37,50.45,50.282,48.123,44.2061,DOWN,0
2019-05-01,47.83,49.77,49.728,48.1222,44.214,UP,1
2019-05-02,48.34,48.01,49.422,48.1402,44.2315,UP,1
2019-05-03,49.65,50.01,49.156,48.1862,44.2547,DOWN,0
2019-05-06,48.4,48.21,48.718,48.181,44.277,DOWN,0
2019-05-07,46.45,47.7,48.134,48.1482,44.2872,UP,1
2019-05-08,47.26,46.28,48.02,48.1442,44.301,UP,1
2019-05-09,47.81,46.57,47.914,48.1508,44.3171,UP,1
2019-05-10,48.27,47.45,47.638,48.152,44.3407,DOWN,0
2019-05-13,46.14,46.63,47.186,48.1156,44.3529,UP,1
2019-05-14,46.44,46.41,47.184,48.109,44.3746,UP,1
2019-05-15,48.22,45.87,47.376,48.1542,44.4087,UP,1
2019-05-16,48.7,48.22,47.554,48.2282,44.4442,DOWN,0
2019-05-17,48.46,48.19,47.592,48.307,44.4722,UP,1
2019-05-20,49.08,47.84,48.18,48.373,44.5103,DOWN,0
2019-05-21,49.02,49.27,48.696,48.3992,44.5485,DOWN,0
2019-05-22,48.39,48.74,48.73,48.433,44.5719,UP,1
2019-05-23,48.59,47.67,48.708,48.476,44.6021,DOWN,0
2019-05-24,48.11,49.01,48.638,48.5104,44.6302,DOWN,0
2019-05-28,48.06,48.37,48.434,48.5416,44.6552,UP,1
2019-05-29,49.88,47.75,48.606,48.6272,44.6869,DOWN,0
2019-05-30,49.56,50.19,48.84,48.6952,44.7172,DOWN,0
2019-05-31,49.17,48.77,48.956,48.7148,44.7465,DOWN,0
2019-06-03,46.05,48.81,48.544,48.6344,44.7578,UP,1
2019-06-04,48.15,46.84,48.562,48.6042,44.77,UP,1
2019-06-05,49.26,48.89,48.438,48.5946,44.7836,UP,1
2019-06-06,49.78,49.43,48.482,48.6072,44.8027,UP,1
2019-06-07,52.06,51.0,49.06,48.6884,44.831,UP,1
2019-06-10,52.17,52.25,50.284,48.7926,44.8544,UP,1
2019-06-11,52.18,52.98,51.09,48.9024,44.8705,DOWN,0
2019-06-12,51.58,51.96,51.554,48.9624,44.8847,UP,1
2019-06-13,52.34,52.0,52.066,49.0518,44.8976,DOWN,0
2019-06-14,51.7,51.89,51.994,49.134,44.9131,UP,1
2019-06-17,53.18,52.11,52.196,49.2392,44.9373,DOWN,0
2019-06-18,53.02,54.04,52.364,49.3274,44.9576,UP,1
2019-06-19,53.27,53.22,52.702,49.429,44.984,DOWN,0
2019-06-20,52.72,54.21,52.778,49.5396,45.0073,DOWN,0
2019-06-21,51.22,52.0,52.682,49.5976,45.0289,DOWN,0
2019-06-24,45.77,46.51,51.2,49.5336,45.021,DOWN,0
2019-06-25,43.81,45.77,49.358,49.4174,45.0111,UP,1
2019-06-26,43.9,44.39,47.484,49.3108,45.0038,UP,1
2019-06-27,44.72,43.88,45.884,49.2136,44.9976,UP,1
2019-06-28,46.07,44.6051,44.854,49.1344,44.9945,UP,1
2019-07-01,47.64,47.29,45.228,49.086,44.9929,UP,1
2019-07-02,48.39,47.62,46.144,49.0572,44.9899,UP,1
2019-07-03,49.02,48.81,47.168,49.0248,44.9907,UP,1
2019-07-05,49.57,48.94,48.138,49.0042,44.9993,DOWN,0
2019-07-08,48.79,49.29,48.682,48.9826,45.0018,DOWN,0
2019-07-09,48.19,48.39,48.792,48.9268,45.0062,DOWN,0
2019-07-10,47.35,48.34,48.584,48.862,45.0007,DOWN,0
2019-07-11,45.54,47.24,47.888,48.7854,44.9874,UP,1
2019-07-12,45.56,45.64,47.086,48.74,44.9735,UP,1
2019-07-15,45.57,45.53,46.442,48.6846,44.9621,UP,1
2019-07-16,46.56,45.58,46.116,48.6228,44.9554,DOWN,0
2019-07-17,45.73,46.57,45.792,48.5694,44.941,DOWN,0
2019-07-18,45.48,45.56,45.78,48.55,44.9254,DOWN,0
2019-07-19,44.52,45.36,45.572,48.4952,44.905,DOWN,0
2019-07-22,43.71,44.44,45.2,48.4132,44.876,UP,1
2019-07-23,44.07,43.95,44.702,48.3292,44.8479,UP,1
2019-07-24,45.4,43.66,44.636,48.3144,44.8314,DOWN,0
2019-07-25,44.44,45.07,44.428,48.2744,44.8308,UP,1
2019-07-26,45.83,44.87,44.69,48.2266,44.8368,DOWN,0
2019-07-29,45.09,45.66,44.966,48.1544,44.8284,UP,1
2019-07-30,46.71,44.85,45.494,48.1194,44.8333,DOWN,0
2019-07-31,45.12,46.96,45.438,48.0402,44.8318,DOWN,0
2019-08-01,44.0,45.15,45.35,47.9398,44.8231,DOWN,0
2019-08-02,43.13,43.61,44.81,47.8346,44.8102,DOWN,0
2019-08-05,41.71,42.12,44.134,47.697,44.7804,DOWN,0
2019-08-06,40.45,41.12,42.882,47.5438,44.7455,UP,1
2019-08-07,40.65,40.04,41.988,47.3956,44.7124,UP,1
2019-08-08,40.79,41.0,41.346,47.2138,44.6947,DOWN,0
2019-08-09,40.38,40.42,40.796,47.0302,44.688,DOWN,0
2019-08-12,39.27,40.01,40.308,46.8322,44.6841,UP,1
2019-08-13,40.56,39.96,40.33,46.7224,44.6972,DOWN,0
2019-08-14,39.46,39.65,40.092,46.5486,44.6977,DOWN,0
2019-08-15,39.25,39.74,39.784,46.3484,44.7114,UP,1
2019-08-16,40.03,39.62,39.714,46.1534,44.7474,DOWN,0
2019-08-19,39.73,41.12,39.806,45.9068,44.7716,UP,1
2019-08-20,39.99,39.49,39.692,45.6632,44.7891,UP,1
2019-08-21,40.62,40.48,39.924,45.432,44.8012,DOWN,0
2019-08-22,40.04,40.86,40.082,45.2012,44.8088,DOWN,0
2019-08-23,37.88,39.59,39.652,44.912,44.8132,UP,1
2019-08-26,39.03,38.35,39.512,44.6586,44.8221,DOWN,0
2019-08-27,37.31,39.3,38.976,44.3412,44.8196,UP,1
2019-08-28,38.1,37.3,38.472,44.0428,44.8157,UP,1
2019-08-29,38.7,38.36,38.204,43.7514,44.8256,DOWN,0
2019-08-30,38.51,38.87,38.33,43.4672,44.853,DOWN,0
2019-09-03,35.42,37.55,37.608,43.1512,44.8551,UP,1
2019-09-04,38.05,36.84,37.756,42.9968,44.8646,UP,1
2019-09-05,39.05,38.86,37.946,42.9016,44.8721,DOWN,0
2019-09-06,39.0,39.0,38.006,42.8036,44.8803,UP,1
2019-09-09,39.49,39.05,38.202,42.699,44.8996,UP,1
2019-09-10,40.74,39.1,39.266,42.5924,44.9357,UP,1
2019-09-11,42.6,40.91,40.176,42.4916,44.9696,UP,1
2019-09-12,42.91,42.83,40.948,42.382,45.0049,UP,1
2019-09-13,43.25,43.03,41.798,42.2666,45.0242,UP,1
2019-09-16,43.33,42.96,42.566,42.1418,45.0394,DOWN,0
2019-09-17,42.98,43.12,43.014,42.0256,45.0393,UP,1
2019-09-18,43.31,42.8,43.156,41.928,45.0363,DOWN,0
2019-09-19,42.99,43.52,43.172,41.8408,45.0313,UP,1
2019-09-20,43.18,42.97,43.158,41.7936,45.0346,DOWN,0
2019-09-23,42.6,43.02,43.012,41.7344,45.0428,DOWN,0
2019-09-24,41.24,42.7,42.664,41.6478,45.0477,DOWN,0
2019-09-25,40.45,40.84,42.092,41.5256,45.0581,DOWN,0
2019-09-26,39.48,40.21,41.39,41.4006,45.063,DOWN,0
2019-09-27,38.56,39.46,40.466,41.2622,45.0679,UP,1
2019-09-30,39.87,38.59,39.92,41.1692,45.0709,UP,1
2019-10-01,40.08,39.91,39.688,41.0966,45.0842,DOWN,0
2019-10-02,39.84,39.82,39.566,41.012,45.1012,DOWN,0
2019-10-03,39.31,39.81,39.532,40.8902,45.1124,DOWN,0
2019-10-04,39.1,39.38,39.64,40.7834,45.1226,UP,1
2019-10-07,39.82,38.82,39.63,40.6632,45.1462,DOWN,0
2019-10-08,38.97,39.1,39.408,40.5408,45.1684,UP,1
2019-10-09,39.09,39.18,39.258,40.3884,45.1962,UP,1
2019-10-10,40.06,39.27,39.408,40.2872,45.235,UP,1
2019-10-11,42.21,40.79,40.03,40.2514,45.2697,UP,1
2019-10-14,42.37,42.18,40.54,40.2362,45.3043,UP,1
2019-10-15,42.86,42.67,41.318,40.2592,45.3399,DOWN,0
2019-10-16,42.81,42.58,42.062,40.3064,45.3729,UP,1
2019-10-17,42.9,43.13,42.63,40.3514,45.3977,UP,1
2019-10-18,43.04,42.78,42.796,40.3964,45.426,UP,1
2019-10-21,43.4,43.45,43.002,40.4568,45.4457,UP,1
2019-10-22,43.59,43.61,43.148,40.5432,45.4597,UP,1
2019-10-23,43.9,43.49,43.366,40.61,45.4683,UP,1
2019-10-24,44.33,44.06,43.652,40.7074,45.4792,UP,1
2019-10-25,45.03,44.22,44.05,40.823,45.4909,UP,1
2019-10-28,45.08,45.03,44.386,40.924,45.5021,DOWN,0
2019-10-29,44.87,44.73,44.642,41.0268,45.5161,DOWN,0
2019-10-30,44.35,44.64,44.732,41.114,45.5277,UP,1
2019-10-31,44.77,44.5,44.82,41.197,45.5381,UP,1
2019-11-01,46.06,45.02,45.026,41.3174,45.5537,UP,1
2019-11-04,46.84,46.45,45.378,41.4966,45.566,DOWN,0
2019-11-05,46.16,47.09,45.636,41.6392,45.5785,UP,1
2019-11-06,46.91,47.5,46.148,41.8312,45.5964,UP,1
2019-11-07,50.43,47.5,47.28,42.0778,45.6299,DOWN,0
2019-11-08,50.08,50.48,48.084,42.3054,45.6583,UP,1
2019-11-11,51.5,49.65,49.016,42.5652,45.693,DOWN,0
2019-11-12,50.98,51.42,49.98,42.8764,45.7274,DOWN,0
2019-11-13,50.78,50.8,50.754,43.131,45.7567,UP,1
2019-11-14,51.17,50.8,50.902,43.3734,45.7795,UP,1
2019-11-15,52.06,51.5,51.298,43.6346,45.8079,UP,1
2019-11-18,53.4,52.3,51.678,43.9128,45.841,UP,1
2019-11-19,53.65,54.05,52.212,44.171,45.876,DOWN,0
2019-11-20,53.42,53.61,52.74,44.3874,45.9085,DOWN,0
2019-11-21,53.15,53.67,53.136,44.5922,45.9419,DOWN,0
2019-11-22,53.0,53.54,53.324,44.7872,45.9777,UP,1
2019-11-25,54.09,53.3,53.462,45.0024,46.0154,DOWN,0
2019-11-26,53.68,54.01,53.468,45.2164,46.0467,UP,1
2019-11-27,53.84,53.87,53.552,45.427,46.0774,DOWN,0
2019-11-29,53.51,53.75,53.624,45.6374,46.1073,DOWN,0
2019-12-02,52.7,53.46,53.564,45.8278,46.1324,UP,1
2019-12-03,52.71,52.0,53.288,46.03,46.1566,DOWN,0
2019-12-04,52.7,52.84,53.092,46.2592,46.1829,DOWN,0
2019-12-05,51.89,52.97,52.702,46.488,46.2056,UP,1
2019-12-06,53.555,52.65,52.711,46.7695,46.2301,DOWN,0
2019-12-09,52.92,53.07,52.755,47.0567,46.2543,DOWN,0
2019-12-10,52.75,52.75,52.763,47.3143,46.2807,UP,1
2019-12-11,52.84,52.93,52.791,47.5695,46.3075,UP,1
2019-12-12,54.85,53.12,53.383,47.8697,46.3407,UP,1
2019-12-13,54.89,54.63,53.65,48.1813,46.3754,UP,1
2019-12-16,55.7,55.37,54.206,48.5133,46.42,UP,1
2019-12-17,56.79,55.61,55.014,48.8527,46.4742,UP,1
2019-12-18,57.24,56.91,55.894,49.2181,46.5354,UP,1
2019-12-19,57.91,57.46,56.506,49.5945,46.6023,DOWN,0
2019-12-20,57.65,58.09,57.058,49.9463,46.6617,UP,1
2019-12-23,59.09,57.88,57.736,50.2839,46.7186,UP,1
2019-12-24,59.18,59.08,58.214,50.6201,46.781,DOWN,0
2019-12-26,59.06,59.11,58.578,50.9441,46.8441,UP,1
2019-12-27,59.16,59.27,58.828,51.2711,46.9079,DOWN,0
2019-12-30,59.01,59.27,59.1,51.5933,46.9705,UP,1
2019-12-31,59.64,58.86,59.21,51.9253,47.0407,DOWN,0
2020-01-02,59.51,60.26,59.276,52.2475,47.1074,DOWN,0
