ticker,EQIX US Equity,EQIX US Equity,EQIX US Equity,EQIX US Equity,EQIX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-07-30,432.66,442.91,434.486,416.601,429.1977,UP,1
2018-07-31,439.28,434.79,436.596,417.6694,429.0706,UP,1
2018-08-01,445.13,437.0,439.094,418.797,428.9822,UP,1
2018-08-02,447.89,444.26,441.632,420.091,428.9149,UP,1
2018-08-03,455.43,447.6,444.078,421.5112,428.8841,DOWN,0
2018-08-06,452.87,454.45,448.12,422.8286,428.7923,DOWN,0
2018-08-07,447.9,453.15,449.844,424.0256,428.6791,DOWN,0
2018-08-08,447.5,448.74,450.318,425.0536,428.5728,DOWN,0
2018-08-09,444.99,435.51,449.738,425.9276,428.5037,DOWN,0
2018-08-10,437.24,442.7,446.1,426.7354,428.375,UP,1
2018-08-13,440.81,438.02,443.688,427.5674,428.2894,DOWN,0
2018-08-14,434.02,438.92,440.912,428.229,428.1885,UP,1
2018-08-15,436.41,433.24,438.694,429.0458,428.088,UP,1
2018-08-16,443.6,437.8,438.416,430.0076,428.0074,DOWN,0
2018-08-17,438.77,441.51,438.722,430.8346,427.8837,DOWN,0
2018-08-20,438.33,440.7,438.226,431.5342,427.7401,DOWN,0
2018-08-21,432.61,435.68,437.944,432.1018,427.4597,DOWN,0
2018-08-22,429.94,432.65,436.65,432.594,427.1762,DOWN,0
2018-08-23,429.17,431.41,433.764,433.3236,426.8639,UP,1
2018-08-24,430.02,428.61,432.014,433.9892,426.5737,UP,1
2018-08-27,432.55,430.88,430.858,434.665,426.2716,UP,1
2018-08-28,435.68,432.34,431.472,435.3448,426.0257,UP,1
2018-08-29,436.11,435.55,432.706,436.0318,425.7952,DOWN,0
2018-08-30,430.69,436.41,433.01,436.4312,425.528,UP,1
2018-08-31,436.13,430.94,434.232,436.7738,425.3034,DOWN,0
2018-09-04,428.39,434.33,433.4,436.9644,425.0733,UP,1
2018-09-05,430.21,427.5,432.306,437.1972,424.8489,UP,1
2018-09-06,431.65,429.95,431.414,437.2502,424.6431,DOWN,0
2018-09-07,431.09,430.8,431.494,437.3606,424.4391,UP,1
2018-09-10,434.02,431.38,431.072,437.5,424.2379,UP,1
2018-09-11,434.66,433.51,432.326,437.5954,424.0494,UP,1
2018-09-12,439.43,436.6,434.17,437.8198,423.8762,UP,1
2018-09-13,443.84,442.04,436.608,438.1718,423.7008,UP,1
2018-09-14,448.14,443.34,440.018,438.3316,423.5517,DOWN,0
2018-09-17,447.3,448.21,442.674,438.3636,423.4466,DOWN,0
2018-09-18,445.21,447.7,444.784,438.4176,423.3502,DOWN,0
2018-09-19,442.27,444.43,445.352,438.3454,423.2158,UP,1
2018-09-20,445.01,442.7,445.586,438.3762,423.2294,DOWN,0
2018-09-21,441.68,446.47,444.294,438.2964,423.2099,DOWN,0
2018-09-24,431.97,438.44,441.228,438.0672,423.1185,DOWN,0
2018-09-25,428.76,440.935,437.938,437.8468,422.9835,DOWN,0
2018-09-26,423.13,428.82,434.11,437.5404,422.8372,UP,1
2018-09-27,430.15,423.98,431.138,437.4524,422.74,UP,1
2018-09-28,432.89,430.15,429.38,437.3664,422.6534,DOWN,0
2018-10-01,431.35,433.26,429.256,437.309,422.5538,UP,1
2018-10-02,431.81,432.28,429.866,437.3692,422.4111,DOWN,0
2018-10-03,425.3,431.78,430.3,437.3006,422.2483,DOWN,0
2018-10-04,422.46,423.5,428.762,437.097,422.0815,DOWN,0
2018-10-05,417.32,421.96,425.648,436.7394,421.9255,UP,1
2018-10-08,418.94,415.91,423.166,436.2542,421.7842,DOWN,0
2018-10-09,416.59,417.54,420.122,435.9328,421.6377,DOWN,0
2018-10-10,410.08,416.0,417.078,435.3488,421.4551,DOWN,0
2018-10-11,397.08,410.37,412.002,434.3878,421.207,DOWN,0
2018-10-12,395.94,399.52,407.726,433.3488,420.9283,UP,1
2018-10-15,396.59,396.62,403.256,432.172,420.6357,UP,1
2018-10-16,408.29,399.31,401.596,431.2804,420.411,UP,1
2018-10-17,410.44,408.18,401.668,430.5312,420.2286,UP,1
2018-10-18,411.65,409.84,404.582,429.8142,420.042,UP,1
2018-10-19,414.31,411.78,408.256,429.2006,419.8738,DOWN,0
2018-10-22,411.73,414.6,411.284,428.6904,419.685,DOWN,0
2018-10-23,411.41,409.21,411.908,428.1024,419.451,UP,1
2018-10-24,416.75,411.29,413.17,427.757,419.2549,DOWN,0
2018-10-25,411.97,418.64,413.234,427.2682,419.0997,DOWN,0
2018-10-26,385.22,409.58,407.416,426.1006,418.8489,DOWN,0
2018-10-29,379.91,388.2,401.052,424.9234,418.5687,DOWN,0
2018-10-30,376.79,380.53,394.128,423.6926,418.2121,UP,1
2018-10-31,378.74,384.18,386.526,422.6152,417.8963,UP,1
2018-11-01,386.69,379.82,381.47,421.7502,417.6425,UP,1
2018-11-02,392.43,392.23,382.912,421.0154,417.4152,UP,1
2018-11-05,396.46,397.5,386.222,420.3442,417.2173,DOWN,0
2018-11-06,396.04,396.67,390.072,419.614,416.9875,UP,1
2018-11-07,400.0,400.0,394.324,418.9004,416.781,DOWN,0
2018-11-08,389.48,400.59,394.882,417.9678,416.5325,DOWN,0
2018-11-09,384.94,389.46,393.384,417.0528,416.2493,UP,1
2018-11-12,389.42,384.86,391.976,416.1186,416.0206,DOWN,0
2018-11-13,383.53,388.43,389.474,415.2214,415.7404,UP,1
2018-11-14,385.32,385.27,386.538,414.3236,415.3911,DOWN,0
2018-11-15,385.28,384.74,385.698,413.3962,415.0948,UP,1
2018-11-16,388.63,383.18,386.436,412.547,414.8512,DOWN,0
2018-11-19,383.47,389.72,385.246,411.536,414.6195,DOWN,0
2018-11-20,376.5,383.85,383.84,410.3728,414.3477,UP,1
2018-11-21,382.89,377.64,383.354,409.242,414.1318,DOWN,0
2018-11-23,380.4,380.95,382.378,407.9732,413.9839,UP,1
2018-11-26,382.17,382.45,381.086,406.6538,413.7657,DOWN,0
2018-11-27,382.11,382.18,380.814,405.35,413.519,UP,1
2018-11-28,384.06,382.23,382.326,404.127,413.258,UP,1
2018-11-29,384.11,385.54,382.57,402.9638,412.9994,UP,1
2018-11-30,385.28,383.75,383.546,401.7692,412.8893,UP,1
2018-12-03,391.11,387.45,385.334,400.7578,412.8283,DOWN,0
2018-12-04,385.09,392.74,385.93,399.8202,412.7716,UP,1
2018-12-06,392.72,381.92,387.662,399.0994,412.8106,DOWN,0
2018-12-07,386.47,390.79,388.134,398.3662,412.7907,UP,1
2018-12-10,387.08,388.15,388.494,397.5048,412.7519,UP,1
2018-12-11,389.8,388.69,388.232,396.643,412.73,DOWN,0
2018-12-12,387.12,390.31,388.638,395.7584,412.7095,UP,1
2018-12-13,389.32,388.31,387.958,394.9086,412.6956,DOWN,0
2018-12-14,386.9,387.74,388.044,394.1406,412.6987,DOWN,0
2018-12-17,369.06,386.89,384.44,393.0726,412.6349,UP,1
2018-12-18,370.97,371.87,380.674,392.1456,412.5472,DOWN,0
2018-12-19,368.44,370.5,376.938,391.1356,412.4313,DOWN,0
2018-12-20,358.21,367.42,370.716,389.968,412.2654,DOWN,0
2018-12-21,350.31,358.62,363.398,388.7726,412.0699,DOWN,0
2018-12-24,339.02,348.75,357.39,387.6114,411.7892,UP,1
2018-12-26,349.27,340.4,353.05,386.678,411.5588,DOWN,0
2018-12-27,346.39,345.65,348.64,385.674,411.2636,UP,1
2018-12-28,352.85,348.75,347.568,384.5652,410.9593,DOWN,0
2018-12-31,352.56,352.35,348.018,383.4076,410.646,DOWN,0
2019-01-02,350.0,349.28,350.214,382.1746,410.2965,DOWN,0
2019-01-03,345.94,348.66,349.548,380.8072,409.9677,UP,1
2019-01-04,353.79,347.8,351.028,379.6484,409.6603,UP,1
2019-01-07,354.5,353.0,351.358,378.5102,409.3736,UP,1
2019-01-08,361.86,357.42,353.218,377.4124,409.095,DOWN,0
2019-01-09,357.32,363.69,354.682,376.3194,408.8732,UP,1
2019-01-10,370.68,356.31,359.63,376.0286,408.6786,UP,1
2019-01-11,371.43,369.96,363.158,375.859,408.4863,UP,1
2019-01-14,376.58,370.3,367.574,375.8548,408.2841,UP,1
2019-01-15,382.98,379.46,371.798,375.9396,408.1083,DOWN,0
2019-01-16,381.11,381.21,376.556,375.828,407.9711,UP,1
2019-01-17,381.83,380.97,378.786,375.616,407.8373,DOWN,0
2019-01-18,374.67,383.48,379.434,375.1802,407.6507,DOWN,0
2019-01-22,371.01,374.67,378.32,374.6796,407.4378,DOWN,0
2019-01-23,365.26,370.86,374.776,373.9848,407.2289,UP,1
2019-01-24,371.28,357.35,372.81,373.6208,407.0374,DOWN,0
2019-01-25,369.44,371.78,370.332,373.3108,406.8567,UP,1
2019-01-28,377.11,367.95,370.82,373.0646,406.6973,UP,1
2019-01-29,379.29,378.1,372.476,372.9798,406.5878,UP,1
2019-01-30,383.01,379.29,376.026,372.9336,406.4956,UP,1
2019-01-31,394.0,382.83,380.57,373.108,406.438,UP,1
2019-02-01,396.38,393.45,385.958,373.263,406.3711,DOWN,0
2019-02-04,395.29,397.0,389.594,373.4994,406.2766,UP,1
2019-02-05,395.79,397.04,392.894,373.8852,406.2087,DOWN,0
2019-02-06,390.1,395.0,394.312,374.0294,406.1289,DOWN,0
2019-02-07,389.79,389.0,393.47,374.2172,406.04,UP,1
2019-02-08,395.82,388.52,393.358,374.4902,405.9714,UP,1
2019-02-11,400.07,396.95,394.314,374.8494,405.9207,DOWN,0
2019-02-12,397.48,400.64,394.652,375.1178,405.8277,DOWN,0
2019-02-13,391.91,386.95,395.014,375.2738,405.6815,UP,1
2019-02-14,420.59,412.0,401.174,375.98,405.6805,UP,1
2019-02-15,421.39,421.47,406.288,376.5856,405.6723,UP,1
2019-02-19,430.59,422.0,412.392,377.4956,405.7048,UP,1
2019-02-20,431.53,428.43,419.202,378.2718,405.8718,DOWN,0
2019-02-21,425.86,429.07,425.992,379.0596,405.9817,UP,1
2019-02-22,428.54,427.98,427.582,379.8888,406.1536,UP,1
2019-02-25,428.98,429.0,429.1,380.6724,406.3568,DOWN,0
2019-02-26,425.84,428.08,428.15,381.4468,406.5452,DOWN,0
2019-02-27,418.15,421.47,425.474,382.0234,406.6426,UP,1
2019-02-28,423.5,422.19,425.002,382.7554,406.7507,UP,1
2019-03-01,432.79,424.46,425.852,384.03,406.9249,DOWN,0
2019-03-04,426.98,433.45,425.452,385.1502,407.1182,DOWN,0
2019-03-05,426.92,426.95,425.668,386.3198,407.324,DOWN,0
2019-03-06,424.66,426.17,426.97,387.6488,407.5376,UP,1
2019-03-07,426.75,422.74,427.62,389.1776,407.7421,UP,1
2019-03-08,430.38,426.85,427.138,391.0048,407.9502,UP,1
2019-03-11,438.33,430.88,429.408,392.786,408.2259,UP,1
2019-03-12,438.5,439.75,431.724,394.6282,408.4963,UP,1
2019-03-13,438.87,438.02,434.566,396.3486,408.7557,UP,1
2019-03-14,440.48,439.5,437.312,398.107,409.0178,UP,1
2019-03-15,441.61,439.91,439.558,399.9392,409.2454,UP,1
2019-03-18,444.1,442.5,440.712,401.9024,409.4594,DOWN,0
2019-03-19,443.55,445.02,441.722,403.6976,409.6929,UP,1
2019-03-20,448.08,442.15,443.564,405.5692,409.9373,UP,1
2019-03-21,458.29,447.93,447.126,407.4978,410.224,DOWN,0
2019-03-22,451.5,458.83,449.104,409.3814,410.5037,DOWN,0
2019-03-25,446.18,452.25,449.52,410.8914,410.757,UP,1
2019-03-26,447.67,445.88,450.344,412.4162,411.0083,UP,1
2019-03-27,448.08,449.48,450.344,413.8462,411.2319,UP,1
2019-03-28,449.96,449.74,448.678,415.1858,411.4606,UP,1
2019-03-29,453.16,451.47,449.01,416.6268,411.6997,UP,1
2019-04-01,456.3,443.555,451.034,418.1162,412.0178,UP,1
2019-04-02,460.44,457.46,453.588,419.8316,412.3363,UP,1
2019-04-03,462.01,461.71,456.374,421.6516,412.6525,DOWN,0
2019-04-04,461.44,462.55,458.67,423.5752,412.9513,UP,1
2019-04-05,466.62,461.97,461.362,425.482,413.2756,DOWN,0
2019-04-08,463.41,466.74,462.784,427.3614,413.539,DOWN,0
2019-04-09,460.11,463.19,462.718,429.0214,413.7446,UP,1
2019-04-10,461.21,461.56,462.558,430.6598,413.9563,DOWN,0
2019-04-11,460.67,456.985,462.404,432.213,414.1668,UP,1
2019-04-12,463.38,457.82,461.756,433.6006,414.3387,DOWN,0
2019-04-15,460.0,462.31,461.074,434.873,414.5109,DOWN,0
2019-04-16,452.66,461.92,459.584,436.0204,414.6389,DOWN,0
2019-04-17,447.52,454.41,456.846,437.055,414.7271,DOWN,0
2019-04-18,446.44,450.17,454.0,438.1818,414.8182,UP,1
2019-04-22,447.23,445.74,450.77,439.3306,414.9232,UP,1
2019-04-23,450.21,449.45,448.812,440.4184,414.9735,UP,1
2019-04-24,453.46,450.78,448.972,441.4862,415.0123,UP,1
2019-04-25,453.89,450.91,450.246,442.6144,415.0692,DOWN,0
2019-04-26,453.05,453.82,451.568,443.8372,415.105,DOWN,0
2019-04-29,448.81,451.56,451.884,444.4016,415.1317,UP,1
2019-04-30,454.7,449.62,452.782,445.0678,415.1769,DOWN,0
2019-05-01,450.01,453.6,452.092,445.4562,415.2098,UP,1
2019-05-02,465.01,470.0,454.316,446.1258,415.3359,UP,1
2019-05-03,476.99,466.32,459.104,447.1484,415.5286,UP,1
2019-05-06,478.53,472.46,465.048,448.1482,415.7485,DOWN,0
2019-05-07,474.93,477.9,469.094,449.0672,415.9372,UP,1
2019-05-08,478.98,473.57,474.888,450.13,416.161,DOWN,0
2019-05-09,476.59,477.78,477.204,451.2988,416.4,UP,1
2019-05-10,479.82,476.26,477.77,452.4252,416.6554,DOWN,0
2019-05-13,476.24,473.56,477.312,453.2942,416.8734,UP,1
2019-05-14,484.0,477.54,479.126,454.4346,417.1174,UP,1
2019-05-15,486.62,484.25,480.654,455.6286,417.3345,UP,1
2019-05-16,491.76,487.52,483.688,456.9706,417.63,DOWN,0
2019-05-17,490.28,487.62,485.78,458.2412,417.885,DOWN,0
2019-05-20,480.12,487.88,486.556,459.236,418.06,UP,1
2019-05-21,484.45,477.93,486.646,460.1584,418.2428,UP,1
2019-05-22,493.99,483.84,488.12,461.2682,418.4356,UP,1
2019-05-23,496.26,492.86,489.02,462.416,418.6525,UP,1
2019-05-24,496.52,498.76,490.268,463.5368,418.8956,DOWN,0
2019-05-28,491.23,496.8,492.49,464.5292,419.1143,DOWN,0
2019-05-29,482.55,490.99,492.11,465.2982,419.3021,UP,1
2019-05-30,487.31,483.1,490.774,466.1734,419.5524,DOWN,0
2019-05-31,485.79,485.15,488.68,466.9276,419.7773,DOWN,0
2019-06-03,485.58,487.61,486.492,467.4734,420.0351,DOWN,0
2019-06-04,481.05,485.52,484.456,468.0644,420.2583,UP,1
2019-06-05,495.29,484.37,487.004,469.0466,420.5168,DOWN,0
2019-06-06,494.66,496.82,488.474,469.9864,420.7962,UP,1
2019-06-07,499.6,496.54,491.236,471.0168,421.1026,UP,1
2019-06-10,506.02,499.14,495.324,472.138,421.4696,DOWN,0
2019-06-11,504.24,507.29,499.962,473.1596,421.8411,DOWN,0
2019-06-12,503.67,505.76,501.638,474.107,422.2136,UP,1
2019-06-13,507.3,505.44,504.166,475.0442,422.6,UP,1
2019-06-14,509.92,507.3,506.23,476.0024,422.9869,UP,1
2019-06-17,511.48,511.26,507.322,477.0032,423.3659,DOWN,0
2019-06-18,503.23,514.45,507.12,477.7354,423.7015,UP,1
2019-06-19,511.17,502.69,508.62,478.6906,424.1039,DOWN,0
2019-06-20,508.37,515.04,508.834,479.6558,424.4651,DOWN,0
2019-06-21,508.09,509.04,508.468,480.5934,424.8636,UP,1
2019-06-24,510.04,510.0,508.18,481.5808,425.2627,DOWN,0
2019-06-25,500.05,508.83,507.544,482.3142,425.6047,DOWN,0
2019-06-26,490.28,500.03,503.366,482.9198,425.9007,UP,1
2019-06-27,498.19,491.33,501.33,483.8304,426.2215,UP,1
2019-06-28,504.29,498.75,500.57,484.9658,426.5697,UP,1
2019-07-01,504.94,509.04,499.55,486.1358,426.8972,UP,1
2019-07-02,514.94,506.37,502.528,487.49,427.2527,UP,1
2019-07-03,518.95,515.37,508.262,488.8648,427.6068,DOWN,0
2019-07-05,518.18,517.03,512.26,490.1592,427.9612,UP,1
2019-07-08,519.16,518.4,515.234,491.4646,428.3309,UP,1
2019-07-09,521.5,517.32,518.546,492.8336,428.7271,UP,1
2019-07-10,527.16,522.14,520.99,494.4006,429.1378,DOWN,0
2019-07-11,523.88,528.97,521.976,495.7842,429.5488,DOWN,0
2019-07-12,518.01,525.0,521.942,497.1442,429.979,DOWN,0
2019-07-15,516.99,521.31,521.508,498.1838,430.4202,DOWN,0
2019-07-16,514.22,515.32,520.052,498.9284,430.8756,DOWN,0
2019-07-17,512.18,518.79,517.056,499.6014,431.2858,DOWN,0
2019-07-18,512.17,509.53,514.714,500.3462,431.6822,DOWN,0
2019-07-19,506.61,514.47,512.434,500.8988,432.0585,DOWN,0
2019-07-22,506.4,505.41,510.316,501.495,432.4314,UP,1
2019-07-23,507.33,508.43,508.938,502.0452,432.8416,UP,1
2019-07-24,508.32,507.38,508.166,502.6868,433.2709,DOWN,0
2019-07-25,490.48,507.0,503.828,502.8164,433.6367,DOWN,0
2019-07-26,488.81,492.17,500.268,502.8602,433.986,DOWN,0
2019-07-29,486.58,494.98,496.304,502.7566,434.336,UP,1
2019-07-30,498.82,485.2,494.602,502.9274,434.7797,UP,1
2019-07-31,502.1,497.66,493.358,503.367,435.3048,UP,1
2019-08-01,522.75,529.48,499.812,504.133,435.9388,UP,1
2019-08-02,524.09,526.11,506.868,504.735,436.5763,DOWN,0
2019-08-05,512.68,518.57,512.088,505.0634,437.0983,UP,1
2019-08-06,519.86,513.48,516.296,505.5302,437.6454,UP,1
2019-08-07,533.09,518.05,522.494,506.3674,438.2526,UP,1
2019-08-08,549.24,531.3,527.792,507.7012,438.9272,UP,1
2019-08-09,552.42,550.0,533.458,509.0034,439.6307,UP,1
2019-08-12,553.3,550.54,541.582,510.3536,440.3401,DOWN,0
2019-08-13,548.38,553.75,547.286,511.6096,440.9983,DOWN,0
2019-08-14,539.88,544.45,548.644,512.7862,441.6378,UP,1
2019-08-15,546.34,541.3,548.064,513.8072,442.4434,UP,1
2019-08-16,551.81,547.25,547.942,514.9502,443.3029,UP,1
2019-08-19,555.73,556.22,548.428,516.0728,444.1976,DOWN,0
2019-08-20,547.0,551.24,548.152,516.8924,445.0389,UP,1
2019-08-21,552.1,548.82,550.596,517.8496,445.866,UP,1
2019-08-22,554.42,551.64,552.212,518.8646,446.6759,DOWN,0
2019-08-23,549.42,557.41,551.734,519.707,447.4407,UP,1
2019-08-26,558.68,550.03,552.324,520.6822,448.2539,DOWN,0
2019-08-27,557.52,560.49,554.428,521.603,449.0415,DOWN,0
2019-08-28,553.53,558.36,554.714,522.609,449.8618,UP,1
2019-08-29,557.72,556.71,555.374,523.54,450.7257,DOWN,0
2019-08-30,556.28,558.0,556.746,524.4982,451.56,UP,1
2019-09-03,565.91,555.38,558.192,525.6546,452.4719,DOWN,0
2019-09-04,558.49,564.9,558.386,526.6236,453.3377,DOWN,0
2019-09-05,551.0,558.76,557.88,527.6426,454.1663,UP,1
2019-09-06,554.09,552.44,557.154,528.9188,454.9936,DOWN,0
2019-09-09,538.21,554.1,553.54,529.7192,455.7673,DOWN,0
2019-09-10,531.44,535.51,546.646,530.2622,456.542,DOWN,0
2019-09-11,528.44,530.19,540.636,530.7322,457.2698,UP,1
2019-09-12,538.88,529.99,538.212,531.211,458.0622,DOWN,0
2019-09-13,536.8,537.0,534.754,531.568,458.8353,UP,1
2019-09-16,549.93,537.74,537.098,532.203,459.6744,UP,1
2019-09-17,558.91,551.47,542.592,532.998,460.5487,UP,1
2019-09-18,561.0,559.5,549.104,533.788,461.4331,UP,1
2019-09-19,569.03,560.51,555.134,534.6254,462.3519,DOWN,0
2019-09-20,566.45,568.57,561.064,535.4768,463.2286,UP,1
2019-09-23,581.71,575.03,567.42,536.7508,464.2117,DOWN,0
2019-09-24,572.04,582.21,570.046,537.8518,465.1083,UP,1
2019-09-25,579.25,574.56,573.696,539.1524,466.0722,UP,1
2019-09-26,583.02,577.34,576.494,540.5692,467.0519,DOWN,0
2019-09-27,576.62,581.01,578.528,541.8582,467.986,UP,1
2019-09-30,576.8,578.72,577.546,543.262,468.9344,DOWN,0
2019-10-01,569.59,574.84,577.056,544.5258,469.8357,DOWN,0
2019-10-02,561.52,568.12,573.51,545.6096,470.7088,UP,1
2019-10-03,575.75,563.16,572.056,546.9582,471.7423,UP,1
2019-10-04,581.65,577.63,573.062,548.7816,472.7957,DOWN,0
2019-10-07,577.31,577.87,573.164,550.5516,473.84,DOWN,0
2019-10-08,569.5,576.17,573.146,552.21,474.8965,UP,1
2019-10-09,575.0,570.91,575.842,553.7336,476.0199,DOWN,0
2019-10-10,572.2,573.53,575.132,555.1356,477.1858,DOWN,0
2019-10-11,566.61,576.19,572.124,556.0128,478.2725,UP,1
2019-10-14,567.5,566.98,570.162,556.881,479.3781,UP,1
2019-10-15,571.65,570.6,570.592,558.0604,480.4721,DOWN,0
2019-10-16,567.89,568.16,569.17,559.021,481.5487,UP,1
2019-10-17,571.84,570.93,569.098,559.796,482.6579,UP,1
2019-10-18,576.41,574.82,571.058,560.3394,483.8103,UP,1
2019-10-21,577.35,576.41,573.028,560.838,484.9281,DOWN,0
2019-10-22,569.93,582.68,572.684,561.1706,486.0052,DOWN,0
2019-10-23,566.62,569.69,572.43,561.5354,487.029,DOWN,0
2019-10-24,563.34,569.5,570.73,562.0046,488.0591,UP,1
2019-10-25,565.74,562.34,568.596,562.3926,489.0344,UP,1
2019-10-28,567.13,564.23,566.552,562.699,490.0129,UP,1
2019-10-29,567.52,565.89,566.07,562.9348,490.9676,UP,1
2019-10-30,571.16,570.72,566.978,563.418,491.9085,DOWN,0
2019-10-31,566.78,572.7,567.666,563.7116,492.8369,DOWN,0
2019-11-01,562.24,565.33,566.966,563.868,493.7389,DOWN,0
2019-11-04,543.2,560.67,562.18,563.7436,494.5816,DOWN,0
2019-11-05,527.19,542.14,554.114,563.1138,495.3625,UP,1
2019-11-06,531.88,530.07,546.258,562.601,496.1956,DOWN,0
2019-11-07,522.5,530.96,537.402,561.9804,496.9517,UP,1
2019-11-08,530.31,523.46,531.016,561.4322,497.756,UP,1
2019-11-11,535.0,530.26,529.376,561.0066,498.5455,DOWN,0
2019-11-12,531.24,535.63,530.186,560.3132,499.3052,UP,1
2019-11-13,540.73,533.72,531.956,559.958,500.0938,UP,1
2019-11-14,544.71,542.2,536.398,559.8322,500.8474,UP,1
2019-11-15,550.41,548.84,540.418,559.7586,501.6175,UP,1
2019-11-18,558.21,550.0,545.06,560.1586,502.4321,UP,1
2019-11-19,564.96,557.29,551.804,560.829,503.278,UP,1
2019-11-20,568.76,565.0,557.41,561.6354,504.1713,DOWN,0
2019-11-21,560.17,565.58,560.502,562.0612,505.0232,DOWN,0
2019-11-22,557.58,562.84,561.936,562.4768,505.832,DOWN,0
2019-11-25,553.85,559.61,561.064,562.5552,506.6009,UP,1
2019-11-26,554.68,553.22,559.008,562.4706,507.3869,UP,1
2019-11-27,565.19,555.46,558.294,562.5544,508.2533,UP,1
2019-11-29,566.85,565.61,559.63,562.5108,508.9846,DOWN,0
2019-12-02,549.74,564.81,558.062,562.1766,509.6263,UP,1
2019-12-03,552.6,550.7,557.812,561.5944,510.2364,UP,1
2019-12-04,562.93,549.76,559.462,561.4122,510.8934,DOWN,0
2019-12-05,560.06,561.27,558.436,561.0284,511.5644,DOWN,0
2019-12-06,559.19,562.19,556.904,560.5518,512.2176,UP,1
2019-12-09,560.72,559.56,559.1,560.2338,512.8763,DOWN,0
2019-12-10,557.73,563.48,560.126,559.8524,513.5358,UP,1
2019-12-11,559.14,559.22,559.368,559.6434,514.2407,DOWN,0
2019-12-12,547.8,561.37,556.916,559.369,514.8622,UP,1
2019-12-13,551.84,547.67,555.446,558.8908,515.4575,UP,1
2019-12-16,562.8,552.55,555.862,558.5138,516.1366,DOWN,0
2019-12-17,557.52,565.58,555.82,558.118,516.7896,UP,1
2019-12-18,565.45,559.6,557.082,558.037,517.4935,UP,1
2019-12-19,575.92,566.52,562.706,558.0554,518.2394,UP,1
2019-12-20,577.71,581.85,567.88,558.1656,518.976,DOWN,0
2019-12-23,571.64,577.37,569.648,558.2662,519.6426,UP,1
2019-12-24,573.24,571.54,572.792,558.381,520.3163,UP,1
2019-12-26,579.51,573.67,575.604,558.5382,521.0195,UP,1
2019-12-27,582.5,582.37,576.92,558.8304,521.7296,DOWN,0
2019-12-30,580.24,580.3,577.426,558.9984,522.4227,UP,1
2019-12-31,583.7,580.54,579.838,559.1442,523.1207,DOWN,0
2020-01-02,579.35,583.91,581.06,559.1842,523.7997,UP,1
2020-01-03,585.12,575.47,582.182,559.488,524.4849,DOWN,0
2020-01-06,584.48,585.13,582.578,559.8452,525.1159,DOWN,0
2020-01-07,581.88,584.47,582.906,560.216,525.7678,UP,1
2020-01-08,583.8,583.0,582.926,560.5772,526.4559,UP,1
2020-01-09,588.99,582.95,584.854,561.0144,527.1625,UP,1
2020-01-10,594.0,593.32,586.63,561.544,527.8921,UP,1
2020-01-13,594.96,594.89,588.726,562.02,528.6171,DOWN,0
2020-01-14,586.5,595.81,589.65,562.4144,529.2838,DOWN,0
2020-01-15,586.24,588.56,590.138,562.8944,529.9335,UP,1
2020-01-16,595.12,587.55,591.364,563.9328,530.6069,DOWN,0
2020-01-17,588.0,594.0,590.164,565.149,531.2368,UP,1
2020-01-21,590.0,591.51,589.172,566.3114,531.8796,UP,1
2020-01-22,591.67,595.35,590.206,567.6948,532.5049,UP,1
2020-01-23,596.01,594.49,592.16,569.0088,533.1679,DOWN,0
2020-01-24,591.96,597.37,591.528,570.148,533.8271,UP,1
2020-01-27,593.95,589.91,592.718,571.4022,534.4908,UP,1
2020-01-28,602.57,595.99,595.232,572.639,535.2003,UP,1
2020-01-29,602.68,600.06,597.434,573.7984,535.8968,UP,1
2020-01-30,603.0,602.7,598.832,574.8502,536.6118,DOWN,0
2020-01-31,589.73,604.07,598.386,575.4806,537.2972,UP,1
2020-02-03,603.6,592.56,600.316,576.2534,538.0776,UP,1
2020-02-04,607.85,608.09,601.372,577.0352,538.8846,DOWN,0
2020-02-05,601.26,608.49,601.088,577.857,539.6548,UP,1
2020-02-06,603.73,606.26,601.234,578.78,540.4224,UP,1
2020-02-07,606.0,605.14,604.488,579.823,541.1851,UP,1
2020-02-10,612.03,609.19,606.174,580.97,541.9758,UP,1
2020-02-11,613.57,613.1,607.318,581.9376,542.7784,UP,1
2020-02-12,623.14,616.23,611.694,583.0634,543.65,UP,1
2020-02-13,635.75,615.1,618.098,584.7836,544.5553,UP,1
2020-02-14,648.65,639.09,626.628,586.7046,545.5485,DOWN,0
2020-02-18,643.585,644.17,632.939,588.3177,546.4414,UP,1
2020-02-19,643.72,648.19,638.969,589.9909,547.275,UP,1
2020-02-20,648.39,644.0,644.019,591.7749,548.1243,UP,1
2020-02-21,655.99,651.96,648.067,593.6803,549.0296,DOWN,0
2020-02-24,644.9,648.18,647.317,595.4237,549.8592,DOWN,0
2020-02-25,631.98,643.05,644.996,596.8805,550.6362,DOWN,0
2020-02-26,629.84,634.55,642.22,598.5213,551.3863,DOWN,0
2020-02-27,597.49,623.92,632.04,599.4343,551.9925,DOWN,0
2020-02-28,572.8,586.53,615.402,599.6343,552.4365,UP,1
2020-03-02,618.88,577.88,610.198,600.8615,553.0978,DOWN,0
2020-03-03,615.16,621.72,606.834,601.8557,553.7148,UP,1
