ticker,BKNG US Equity,BKNG US Equity,BKNG US Equity,BKNG US Equity,BKNG US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2019-12-17,2001.87,2000.0,1968.97,1949.6134,1878.9516,DOWN,0
2019-12-18,1991.51,2008.67,1982.096,1950.6798,1880.1511,UP,1
2019-12-19,2003.12,1996.0,1993.024,1951.8756,1881.5416,UP,1
2019-12-20,2023.26,2017.0,2002.956,1953.0826,1883.0788,UP,1
2019-12-23,2032.1,2026.01,2010.372,1954.181,1884.6898,UP,1
2019-12-24,2044.0,2032.24,2018.798,1955.286,1886.2298,UP,1
2019-12-26,2064.32,2049.34,2033.36,1956.2446,1887.7479,UP,1
2019-12-27,2072.54,2063.0,2047.244,1957.1428,1889.3912,DOWN,0
2019-12-30,2053.87,2071.99,2053.366,1957.6496,1890.8997,DOWN,0
2019-12-31,2053.73,2046.51,2057.692,1958.4536,1892.3867,UP,1
2020-01-02,2074.58,2068.4,2063.808,1959.5004,1893.9394,DOWN,0
2020-01-03,2065.48,2042.47,2064.04,1960.349,1895.3947,DOWN,0
2020-01-06,2047.4,2050.0,2059.012,1960.6524,1896.7599,UP,1
2020-01-07,2068.05,2047.39,2061.848,1961.1384,1898.4922,DOWN,0
2020-01-08,2062.9,2066.84,2063.682,1961.2778,1900.0447,UP,1
2020-01-09,2084.29,2072.0,2065.624,1961.8226,1901.6218,UP,1
2020-01-10,2086.9,2088.37,2069.908,1962.7046,1903.2958,DOWN,0
2020-01-13,2080.5,2090.25,2076.528,1963.3236,1905.0538,DOWN,0
2020-01-14,2071.48,2074.6,2077.214,1963.7778,1906.6867,DOWN,0
2020-01-15,2065.16,2073.56,2077.666,1964.4406,1908.2163,DOWN,0
2020-01-16,2054.75,2073.01,2071.758,1965.382,1909.6723,DOWN,0
2020-01-17,2054.69,2060.0,2065.316,1965.9672,1911.0711,DOWN,0
2020-01-21,1990.57,2006.0,2047.33,1965.5368,1912.121,UP,1
2020-01-22,2000.24,2004.33,2033.082,1968.543,1913.2749,DOWN,0
2020-01-23,1993.2,1986.24,2018.69,1970.8232,1914.2973,DOWN,0
2020-01-24,1962.96,1998.0,2000.332,1972.1616,1915.1398,DOWN,0
2020-01-27,1908.89,1906.41,1971.172,1972.8226,1915.6542,UP,1
2020-01-28,1917.45,1914.67,1956.548,1973.9898,1916.1485,DOWN,0
2020-01-29,1893.95,1924.04,1935.29,1974.5578,1916.4529,DOWN,0
2020-01-30,1872.09,1871.42,1911.068,1975.0232,1916.5822,DOWN,0
2020-01-31,1830.55,1865.93,1884.586,1974.8736,1916.5265,UP,1
2020-02-03,1839.03,1838.87,1870.614,1974.7482,1916.5227,UP,1
2020-02-04,1864.51,1857.06,1860.026,1975.002,1916.6237,UP,1
2020-02-05,1939.29,1898.7,1869.094,1976.3216,1917.0993,UP,1
2020-02-06,1960.9,1958.9,1886.856,1977.989,1917.4651,DOWN,0
2020-02-07,1909.59,1950.23,1902.664,1978.23,1917.6767,DOWN,0
2020-02-10,1886.64,1901.69,1912.186,1978.2136,1917.7786,UP,1
2020-02-11,1909.3,1894.48,1921.144,1978.2706,1917.9851,UP,1
2020-02-12,1960.36,1923.95,1925.358,1979.3972,1918.4053,DOWN,0
2020-02-13,1959.94,1944.0,1925.166,1980.9072,1918.93,UP,1
2020-02-14,1990.96,1998.44,1941.44,1983.1268,1919.7372,DOWN,0
2020-02-18,1976.28,1972.25,1959.368,1984.2218,1920.5786,DOWN,0
2020-02-19,1968.49,1982.76,1971.206,1985.5072,1921.3007,UP,1
2020-02-20,1970.91,1960.0,1973.316,1986.32,1922.1527,DOWN,0
2020-02-21,1928.72,1965.0,1967.072,1986.7786,1922.8713,DOWN,0
2020-02-24,1792.54,1830.93,1927.388,1984.5368,1923.0759,DOWN,0
2020-02-25,1726.58,1803.0,1877.448,1980.5508,1923.0286,DOWN,0
2020-02-26,1678.2,1731.22,1819.39,1975.1452,1922.2704,DOWN,0
2020-02-27,1659.85,1612.98,1757.178,1968.8702,1921.6833,UP,1
2020-02-28,1695.66,1643.64,1710.566,1962.883,1921.1933,UP,1
2020-03-02,1728.98,1709.75,1697.854,1957.4252,1920.891,DOWN,0
2020-03-03,1683.02,1726.63,1689.142,1951.2554,1920.2896,UP,1
2020-03-04,1732.13,1697.15,1699.928,1945.8356,1920.0138,DOWN,0
2020-03-05,1647.44,1662.99,1697.446,1938.3192,1919.4898,DOWN,0
2020-03-06,1612.09,1603.09,1680.732,1929.919,1918.6893,DOWN,0
2020-03-09,1527.8,1483.99,1640.496,1919.595,1917.6032,UP,1
2020-03-10,1559.0,1589.95,1615.692,1909.4886,1916.8136,DOWN,0
2020-03-11,1442.5,1522.29,1557.766,1896.8878,1915.4837,DOWN,0
2020-03-12,1280.4,1297.0,1484.358,1881.4184,1913.4567,UP,1
2020-03-13,1421.33,1336.8,1446.206,1868.7704,1912.1337,DOWN,0
2020-03-16,1289.67,1275.0,1398.58,1853.0722,1910.2168,UP,1
2020-03-17,1368.26,1309.56,1360.432,1839.1278,1908.777,DOWN,0
2020-03-18,1233.75,1277.86,1318.682,1822.8548,1906.6934,DOWN,0
2020-03-19,1191.48,1211.16,1300.898,1805.3234,1903.9157,DOWN,0
2020-03-20,1177.43,1216.34,1252.118,1787.614,1900.9778,DOWN,0
2020-03-23,1152.24,1166.98,1224.632,1768.973,1897.9647,UP,1
2020-03-24,1259.47,1218.62,1202.874,1752.4244,1895.3706,UP,1
2020-03-25,1365.85,1259.47,1229.294,1738.1314,1893.2943,UP,1
2020-03-26,1406.0,1380.33,1272.198,1724.8218,1891.3061,DOWN,0
2020-03-27,1255.15,1344.87,1287.742,1708.6216,1888.5874,UP,1
2020-03-30,1308.23,1261.27,1318.94,1693.6912,1886.0809,UP,1
2020-03-31,1345.32,1303.01,1336.11,1679.5038,1883.93,DOWN,0
2020-04-01,1271.63,1293.81,1317.266,1665.125,1881.3811,DOWN,0
2020-04-02,1260.0,1270.97,1288.066,1650.3202,1878.6362,DOWN,0
2020-04-03,1230.68,1244.18,1283.172,1635.0698,1875.5793,UP,1
2020-04-06,1356.68,1303.28,1292.862,1622.9442,1873.0561,UP,1
2020-04-07,1376.37,1412.01,1299.072,1612.2938,1870.538,DOWN,0
2020-04-08,1372.06,1382.65,1319.158,1601.386,1868.0442,UP,1
2020-04-09,1420.64,1424.76,1351.286,1591.9198,1865.9201,UP,1
2020-04-13,1421.01,1413.19,1389.352,1582.8982,1863.874,UP,1
2020-04-14,1449.42,1460.09,1407.9,1575.2756,1861.8953,DOWN,0
2020-04-15,1424.61,1407.84,1417.548,1566.9872,1859.6448,DOWN,0
2020-04-16,1407.4,1432.35,1424.616,1557.845,1857.1897,UP,1
2020-04-17,1470.87,1469.0,1434.662,1548.4766,1855.0041,DOWN,0
2020-04-20,1411.63,1462.05,1432.786,1537.4912,1852.464,DOWN,0
2020-04-21,1342.22,1382.81,1411.346,1526.1438,1849.5513,UP,1
2020-04-22,1355.0,1365.01,1397.424,1515.511,1846.9475,UP,1
2020-04-23,1360.0,1354.05,1387.944,1504.525,1844.3582,UP,1
2020-04-24,1362.77,1372.39,1366.324,1492.5732,1841.8251,UP,1
2020-04-27,1402.99,1374.93,1364.596,1481.4342,1839.4692,UP,1
2020-04-28,1439.32,1434.2,1384.016,1470.4014,1837.2534,UP,1
2020-04-29,1520.53,1487.83,1417.122,1461.2864,1835.4465,DOWN,0
2020-04-30,1480.57,1514.53,1441.236,1451.528,1833.4048,DOWN,0
2020-05-01,1448.79,1442.75,1458.44,1441.0856,1831.3101,DOWN,0
2020-05-04,1413.3,1415.73,1460.502,1430.7772,1828.947,DOWN,0
2020-05-05,1393.2,1443.25,1451.278,1422.7904,1826.5026,DOWN,0
2020-05-06,1378.91,1397.46,1422.954,1415.837,1823.9286,UP,1
2020-05-07,1443.91,1392.26,1415.622,1411.1512,1821.6469,DOWN,0
2020-05-08,1430.83,1440.99,1412.03,1406.5708,1819.2048,DOWN,0
2020-05-11,1411.0,1427.02,1411.57,1400.8776,1816.6292,DOWN,0
2020-05-12,1385.92,1401.09,1410.114,1394.0164,1813.7245,DOWN,0
2020-05-13,1366.07,1379.34,1407.546,1387.6774,1810.9571,UP,1
2020-05-14,1382.51,1348.74,1395.266,1380.685,1808.2867,UP,1
2020-05-15,1384.31,1377.01,1385.962,1375.4224,1805.7752,UP,1
2020-05-18,1557.43,1430.0,1415.248,1374.3292,1804.1631,DOWN,0
2020-05-19,1547.56,1556.29,1447.576,1374.7244,1802.6705,UP,1
2020-05-20,1599.15,1578.52,1494.192,1375.5274,1801.7232,DOWN,0
2020-05-21,1595.68,1605.0,1536.826,1378.591,1800.769,UP,1
2020-05-22,1631.3,1591.74,1586.224,1385.609,1799.8177,UP,1
2020-05-26,1746.91,1704.32,1624.12,1392.1206,1798.8472,DOWN,0
2020-05-27,1698.73,1775.93,1654.354,1400.3018,1797.7524,DOWN,0
2020-05-28,1648.99,1695.59,1664.322,1405.9164,1796.4129,DOWN,0
2020-05-29,1639.42,1657.0,1673.07,1414.0298,1794.8941,UP,1
2020-06-01,1670.73,1633.12,1680.956,1423.6148,1793.7918,DOWN,0
2020-06-02,1655.0,1690.0,1662.574,1433.1662,1792.5434,UP,1
2020-06-03,1725.97,1704.03,1668.022,1444.6408,1791.5623,UP,1
2020-06-04,1742.64,1714.9,1686.752,1454.3042,1790.5569,UP,1
2020-06-05,1812.64,1826.76,1721.396,1463.24,1789.9481,UP,1
2020-06-08,1840.91,1846.6,1755.432,1471.9382,1789.3739,DOWN,0
2020-06-09,1777.97,1808.07,1780.026,1482.3946,1788.5014,DOWN,0
2020-06-10,1733.31,1791.95,1781.494,1490.8962,1787.6746,DOWN,0
2020-06-11,1588.37,1655.85,1750.64,1495.7572,1786.0324,UP,1
2020-06-12,1623.92,1653.57,1712.896,1502.803,1784.552,UP,1
2020-06-15,1650.67,1567.66,1674.848,1510.6164,1783.0954,UP,1
2020-06-16,1673.74,1716.32,1654.002,1519.4776,1781.6784,DOWN,0
2020-06-17,1638.24,1677.92,1634.988,1525.1088,1780.0375,DOWN,0
2020-06-18,1628.35,1622.4,1642.984,1530.1484,1778.4704,DOWN,0
2020-06-19,1626.91,1654.0,1643.582,1535.2454,1776.811,UP,1
2020-06-22,1633.52,1609.74,1640.152,1539.503,1775.0064,UP,1
2020-06-23,1677.1,1652.3,1640.824,1544.6248,1773.5537,DOWN,0
2020-06-24,1610.33,1660.71,1635.242,1547.843,1771.6441,UP,1
2020-06-25,1615.39,1585.81,1632.65,1551.6586,1769.6273,DOWN,0
2020-06-26,1541.25,1597.3,1615.518,1554.3356,1767.0827,UP,1
2020-06-29,1593.22,1567.77,1607.458,1556.7826,1764.8418,DOWN,0
2020-06-30,1592.34,1583.9,1590.506,1560.3968,1762.484,UP,1
2020-07-01,1658.79,1606.05,1600.198,1566.7282,1760.4132,UP,1
2020-07-02,1669.98,1690.11,1611.116,1573.0278,1758.3759,UP,1
2020-07-06,1703.76,1706.19,1643.618,1579.903,1756.6028,DOWN,0
2020-07-07,1657.45,1681.36,1656.464,1585.7966,1754.5972,UP,1
2020-07-08,1661.3,1662.0,1670.256,1590.9628,1752.7459,UP,1
2020-07-09,1670.28,1671.9,1672.554,1595.582,1751.0502,UP,1
2020-07-10,1707.4,1660.68,1680.038,1599.3194,1749.634,DOWN,0
2020-07-13,1686.76,1720.89,1676.638,1603.4432,1748.1002,UP,1
2020-07-14,1696.23,1668.69,1684.394,1608.392,1746.6891,UP,1
2020-07-15,1799.34,1747.0,1712.002,1616.1128,1745.9645,DOWN,0
2020-07-16,1746.79,1767.21,1727.304,1623.1846,1744.8854,DOWN,0
2020-07-17,1732.19,1757.12,1732.262,1630.2502,1743.6562,DOWN,0
2020-07-20,1713.65,1724.01,1737.64,1635.645,1742.5173,DOWN,0
2020-07-21,1711.71,1735.91,1740.736,1641.2626,1741.2686,UP,1
2020-07-22,1720.54,1717.96,1724.976,1647.4534,1739.9553,DOWN,0
2020-07-23,1695.46,1721.28,1714.71,1653.6442,1738.6748,UP,1
2020-07-24,1701.3,1678.27,1708.532,1660.3488,1737.4903,UP,1
2020-07-27,1702.83,1690.64,1706.368,1666.7552,1736.2878,DOWN,0
2020-07-28,1681.75,1696.34,1700.376,1672.704,1734.882,UP,1
2020-07-29,1707.54,1688.86,1697.776,1675.7062,1733.5338,DOWN,0
2020-07-30,1687.74,1683.8,1696.232,1678.5098,1732.0288,DOWN,0
2020-07-31,1662.13,1687.87,1688.398,1679.7694,1730.2575,DOWN,0
2020-08-03,1650.24,1665.91,1677.88,1680.8606,1728.3705,UP,1
2020-08-04,1675.13,1641.0,1676.556,1681.7372,1726.6035,UP,1
2020-08-05,1724.77,1700.13,1680.002,1681.2944,1725.1597,UP,1
2020-08-06,1751.79,1702.0,1692.812,1682.3556,1723.8075,UP,1
2020-08-07,1754.48,1813.4,1711.282,1684.4654,1722.4646,UP,1
2020-08-10,1768.58,1760.0,1734.95,1687.0486,1721.1464,UP,1
2020-08-11,1805.1,1818.27,1760.944,1689.736,1719.9531,UP,1
2020-08-12,1808.07,1816.3,1777.604,1692.7974,1718.7138,DOWN,0
2020-08-13,1792.97,1799.06,1785.84,1694.1374,1717.3934,DOWN,0
2020-08-14,1778.87,1780.0,1790.718,1694.862,1716.0738,DOWN,0
2020-08-17,1752.92,1792.39,1787.586,1693.6676,1714.5906,UP,1
2020-08-18,1778.91,1750.0,1782.348,1692.4276,1713.2413,DOWN,0
2020-08-19,1767.47,1783.01,1774.228,1692.2176,1711.9186,UP,1
2020-08-20,1768.69,1751.9,1769.372,1692.9252,1710.7236,UP,1
2020-08-21,1779.37,1763.0,1769.472,1696.7452,1709.4933,UP,1
2020-08-24,1834.44,1803.56,1785.776,1700.9556,1708.6051,UP,1
2020-08-25,1853.8,1836.02,1800.754,1705.0182,1708.6244,UP,1
2020-08-26,1866.97,1838.8,1820.654,1708.8828,1708.5633,UP,1
2020-08-27,1893.5,1892.58,1845.616,1713.988,1708.5506,UP,1
2020-08-28,1945.25,1896.15,1878.792,1720.326,1708.8977,DOWN,0
2020-08-31,1910.45,1922.47,1893.994,1725.9968,1709.1545,UP,1
2020-09-01,1928.86,1905.13,1909.006,1731.9036,1709.471,UP,1
2020-09-02,1948.73,1940.0,1925.358,1737.3362,1709.9706,DOWN,0
2020-09-03,1945.45,1952.15,1935.748,1744.0386,1710.5077,DOWN,0
2020-09-04,1917.74,1947.97,1930.246,1750.0856,1710.8699,DOWN,0
2020-09-08,1891.6,1886.86,1926.476,1757.0926,1711.0688,DOWN,0
2020-09-09,1871.07,1887.55,1914.918,1762.6496,1711.0576,DOWN,0
2020-09-10,1816.59,1871.0,1888.49,1767.1346,1710.7529,DOWN,0
2020-09-11,1783.74,1813.52,1856.148,1769.6336,1710.1839,UP,1
2020-09-14,1784.59,1803.0,1829.518,1771.9258,1709.6695,UP,1
2020-09-15,1787.0,1797.41,1808.598,1773.5906,1709.0723,UP,1
2020-09-16,1806.66,1800.0,1795.716,1776.5748,1708.5854,DOWN,0
2020-09-17,1787.21,1783.19,1789.84,1779.093,1708.0993,DOWN,0
2020-09-18,1732.28,1791.16,1779.548,1780.333,1707.3608,DOWN,0
2020-09-21,1652.39,1676.2,1753.108,1779.2328,1706.0151,UP,1
2020-09-22,1674.0,1659.22,1730.508,1778.9776,1704.864,DOWN,0
2020-09-23,1638.47,1692.1,1696.87,1777.8224,1703.405,UP,1
2020-09-24,1650.57,1617.28,1669.542,1774.847,1702.1289,UP,1
2020-09-25,1657.77,1635.0,1654.64,1773.0666,1700.8946,UP,1
2020-09-28,1700.4,1694.99,1664.242,1772.4308,1699.7672,DOWN,0
2020-09-29,1672.98,1700.15,1664.038,1771.6174,1698.3897,UP,1
2020-09-30,1710.68,1682.64,1678.48,1771.5968,1697.0751,UP,1
2020-10-01,1742.98,1735.54,1696.962,1772.0456,1695.8149,DOWN,0
2020-10-02,1710.71,1698.99,1707.55,1772.3506,1694.3591,DOWN,0
2020-10-05,1706.79,1705.28,1708.828,1772.4604,1692.9355,UP,1
2020-10-06,1709.71,1714.094,1716.174,1772.598,1691.4684,UP,1
2020-10-07,1758.85,1724.0,1725.808,1774.14,1690.1464,UP,1
2020-10-08,1788.81,1770.06,1734.974,1775.7654,1688.9299,UP,1
2020-10-09,1817.89,1807.0,1756.41,1778.3684,1687.7994,UP,1
2020-10-12,1845.0,1830.83,1784.052,1782.0258,1686.7028,DOWN,0
2020-10-13,1780.97,1840.0,1798.304,1784.6404,1685.2449,DOWN,0
2020-10-14,1732.6,1783.38,1793.054,1785.7898,1683.6386,DOWN,0
2020-10-15,1702.11,1700.0,1775.714,1785.3366,1681.8805,DOWN,0
2020-10-16,1667.87,1704.0,1745.71,1783.6582,1679.8469,DOWN,0
2020-10-19,1653.02,1679.75,1707.314,1781.629,1677.7846,UP,1
2020-10-20,1671.71,1673.0,1685.462,1779.6916,1675.9062,UP,1
2020-10-21,1702.03,1660.0,1679.348,1777.6302,1674.0761,UP,1
2020-10-22,1792.02,1714.19,1697.33,1777.3092,1672.7217,UP,1
2020-10-23,1823.55,1800.79,1728.466,1777.9208,1671.418,DOWN,0
2020-10-26,1749.29,1775.13,1747.72,1777.3292,1669.7299,DOWN,0
2020-10-27,1697.71,1738.56,1752.92,1776.225,1667.816,DOWN,0
2020-10-28,1605.05,1663.17,1733.524,1772.7478,1665.4838,UP,1
2020-10-29,1630.26,1600.0,1701.172,1770.0036,1663.3093,DOWN,0
2020-10-30,1622.5,1620.78,1660.962,1767.0798,1661.1481,DOWN,0
2020-11-02,1604.13,1653.5,1631.93,1763.575,1658.8953,UP,1
2020-11-03,1669.58,1622.79,1626.304,1760.2778,1657.2903,UP,1
2020-11-04,1713.32,1702.97,1647.958,1757.4682,1655.8557,UP,1
2020-11-05,1768.31,1734.01,1675.568,1755.495,1654.7313,UP,1
2020-11-06,1783.75,1721.04,1707.818,1753.3,1653.8352,UP,1
2020-11-09,2118.24,2049.0,1810.64,1756.7598,1654.882,DOWN,0
2020-11-10,2007.44,2079.59,1878.212,1758.6996,1655.3319,DOWN,0
2020-11-11,2000.02,1996.95,1935.552,1760.1228,1655.8623,DOWN,0
2020-11-12,1962.92,1975.0,1974.474,1760.4066,1656.3164,UP,1
2020-11-13,2052.87,1970.0,2028.298,1762.555,1657.428,UP,1
2020-11-16,2109.61,2117.87,2026.572,1766.3924,1658.7809,DOWN,0
2020-11-17,2081.25,2080.0,2041.334,1770.1854,1659.8646,DOWN,0
2020-11-18,2044.6,2076.0,2050.25,1773.656,1660.3912,DOWN,0
2020-11-19,2010.97,2022.84,2059.86,1777.5436,1660.6415,DOWN,0
2020-11-20,1992.77,2017.6,2047.84,1781.7242,1661.0574,UP,1
2020-11-23,2019.84,2004.87,2029.886,1786.4292,1661.7234,UP,1
2020-11-24,2103.45,2050.0,2034.326,1792.7582,1662.6942,DOWN,0
2020-11-25,2063.8,2108.74,2038.166,1797.901,1663.2114,DOWN,0
2020-11-27,2052.67,2067.86,2046.506,1803.2102,1663.675,DOWN,0
2020-11-30,2028.45,2057.67,2053.642,1809.1336,1663.8625,UP,1
2020-12-01,2052.67,2047.21,2060.208,1817.1392,1664.2444,UP,1
2020-12-02,2078.42,2052.67,2055.202,1825.2276,1664.7941,UP,1
2020-12-03,2096.63,2096.8,2061.768,1834.3908,1665.4227,UP,1
2020-12-04,2125.03,2103.7,2076.24,1843.88,1666.4042,UP,1
2020-12-07,2128.78,2119.97,2096.306,1853.3002,1668.0854,DOWN,0
2020-12-08,2086.65,2093.06,2103.102,1861.0252,1669.8858,UP,1
2020-12-09,2107.11,2100.47,2108.84,1869.7078,1672.0303,DOWN,0
2020-12-10,2104.87,2094.99,2110.488,1877.5916,1674.2554,DOWN,0
2020-12-11,2089.21,2090.22,2103.324,1884.5162,1676.2232,DOWN,0
2020-12-14,2066.01,2120.09,2090.77,1891.6222,1677.9083,UP,1
2020-12-15,2098.05,2078.22,2093.05,1899.4474,1679.9835,UP,1
2020-12-16,2098.71,2118.2,2091.37,1907.2274,1681.8164,UP,1
2020-12-17,2113.43,2117.95,2093.082,1914.319,1684.1463,DOWN,0
2020-12-18,2099.65,2118.75,2095.17,1920.5358,1686.5841,DOWN,0
2020-12-21,2068.2,2050.0,2095.608,1925.542,1689.2861,DOWN,0
2020-12-22,2052.82,2068.35,2086.562,1929.6984,1691.7552,UP,1
2020-12-23,2100.85,2055.39,2086.99,1936.096,1695.047,DOWN,0
2020-12-24,2088.35,2119.0,2081.974,1943.211,1699.0867,UP,1
2020-12-28,2137.92,2129.45,2089.628,1951.9272,1702.6697,UP,1
2020-12-29,2185.4,2165.98,2113.068,1962.2778,1707.1483,UP,1
2020-12-30,2205.26,2200.0,2143.556,1973.3226,1711.3333,UP,1
2020-12-31,2227.27,2198.07,2168.84,1984.4338,1716.3009,DOWN,0
2021-01-04,2164.08,2250.0,2183.986,1993.6748,1721.1639,UP,1
2021-01-05,2188.07,2164.0,2194.016,2001.5958,1726.2171,UP,1
2021-01-06,2249.81,2175.89,2206.898,2010.121,1731.705,DOWN,0
2021-01-07,2239.85,2278.15,2213.816,2019.9322,1736.6069,UP,1
2021-01-08,2281.54,2256.34,2224.67,2031.6088,1741.1853,DOWN,0
2021-01-11,2221.27,2252.43,2236.108,2043.9332,1745.2617,DOWN,0
2021-01-12,2196.34,2237.36,2237.762,2055.2548,1749.9676,DOWN,0
2021-01-13,2182.42,2168.4,2224.284,2066.4532,1754.3386,UP,1
2021-01-14,2182.59,2185.27,2212.832,2078.0224,1758.5249,DOWN,0
2021-01-15,2119.23,2179.29,2180.37,2087.0154,1762.7629,UP,1
2021-01-19,2163.04,2135.0,2168.724,2096.0098,1767.2781,DOWN,0
2021-01-20,2160.05,2179.98,2161.466,2103.8446,1771.925,DOWN,0
2021-01-21,2109.94,2140.9,2146.97,2110.3684,1775.6913,DOWN,0
2021-01-22,2066.24,2101.83,2123.7,2109.3284,1779.1406,DOWN,0
2021-01-25,2018.43,2044.86,2103.54,2109.5482,1782.3725,DOWN,0
2021-01-26,1983.16,2033.37,2067.564,2109.211,1785.1851,DOWN,0
2021-01-27,1886.09,1949.33,2012.772,2107.6744,1787.5105,UP,1
2021-01-28,2034.1,1979.04,1997.604,2107.299,1790.4339,DOWN,0
2021-01-29,1944.33,2036.0,1973.222,2103.9934,1793.0325,UP,1
2021-02-01,1990.46,1996.19,1967.628,2102.1776,1795.9478,UP,1
2021-02-02,2065.53,2035.0,1984.102,2102.5962,1798.9211,DOWN,0
2021-02-03,2027.3,2079.53,2012.344,2102.9228,1801.9994,UP,1
2021-02-04,2082.94,2036.19,2022.112,2104.7262,1805.703,UP,1
2021-02-05,2096.42,2109.29,2052.53,2106.2578,1809.4101,UP,1
2021-02-08,2099.56,2117.05,2074.35,2106.18,1813.1079,DOWN,0
2021-02-09,2085.28,2082.88,2078.3,2106.6096,1816.7205,UP,1
2021-02-10,2141.76,2116.3,2101.192,2108.3914,1820.4143,UP,1
2021-02-11,2159.26,2145.34,2116.456,2111.0076,1824.014,DOWN,0
2021-02-12,2150.58,2126.35,2127.288,2112.9658,1827.1643,UP,1
2021-02-16,2184.16,2139.19,2144.208,2115.0806,1830.6822,UP,1
2021-02-17,2233.77,2183.39,2173.906,2117.8234,1834.6071,UP,1
2021-02-18,2259.79,2190.03,2197.512,2120.5186,1838.8396,UP,1
2021-02-19,2293.05,2273.0,2224.27,2123.804,1843.3388,UP,1
2021-02-22,2350.02,2265.67,2264.158,2129.0714,1848.1944,UP,1
2021-02-23,2359.37,2348.36,2299.2,2134.1166,1852.7717,UP,1
2021-02-24,2443.5,2343.77,2341.146,2140.8892,1857.835,DOWN,0
2021-02-25,2273.2,2419.93,2343.828,2144.569,1862.146,UP,1
2021-02-26,2328.51,2343.9,2350.92,2149.819,1866.859,DOWN,0
2021-03-01,2320.5,2372.99,2345.016,2154.268,1871.6311,DOWN,0
2021-03-02,2282.21,2338.0,2329.584,2157.938,1876.1296,DOWN,0
2021-03-03,2275.0,2286.23,2295.884,2161.1694,1880.5831,DOWN,0
2021-03-04,2219.35,2277.165,2285.114,2163.5634,1883.8927,UP,1
2021-03-05,2307.1,2235.77,2280.832,2168.3414,1887.6904,UP,1
2021-03-08,2368.74,2303.43,2290.48,2174.6598,1891.5383,DOWN,0
2021-03-09,2366.79,2380.14,2307.396,2179.9786,1895.3939,UP,1
2021-03-10,2369.32,2379.35,2326.26,2185.598,1899.084,DOWN,0
2021-03-11,2362.06,2398.28,2354.802,2190.0808,1902.1597,UP,1
2021-03-12,2401.04,2358.99,2373.59,2194.3936,1905.6713,UP,1
2021-03-15,2439.5,2412.76,2387.742,2199.0784,1909.6238,DOWN,0
2021-03-16,2396.56,2416.35,2393.696,2202.4642,1913.4095,UP,1
2021-03-17,2461.78,2373.5,2412.188,2208.4182,1917.3648,DOWN,0
2021-03-18,2346.95,2428.03,2409.166,2211.5958,1920.8245,DOWN,0
2021-03-19,2287.74,2332.82,2386.506,2212.3544,1923.6334,DOWN,0
2021-03-22,2231.89,2340.0,2344.984,2212.1952,1926.0796,DOWN,0
2021-03-23,2215.0,2250.62,2308.672,2210.8644,1928.0914,DOWN,0
2021-03-24,2202.73,2231.8,2256.862,2210.4936,1929.9005,UP,1
2021-03-25,2268.91,2186.7,2241.254,2211.945,1932.3552,UP,1
2021-03-26,2323.53,2275.94,2248.412,2214.7672,1935.3063,UP,1
2021-03-29,2351.36,2311.0,2272.306,2218.1426,1939.1213,DOWN,0
2021-03-30,2334.89,2343.25,2296.284,2222.4558,1942.6761,DOWN,0
2021-03-31,2329.84,2345.68,2321.706,2225.7918,1946.072,UP,1
2021-04-01,2382.46,2354.28,2344.416,2230.24,1949.6156,UP,1
2021-04-05,2409.18,2410.0,2361.546,2236.2248,1953.4703,UP,1
2021-04-06,2422.0,2415.0,2375.674,2243.34,1957.4385,DOWN,0
2021-04-07,2410.64,2429.06,2390.824,2251.1842,1961.3572,UP,1
2021-04-08,2427.99,2392.0,2410.454,2260.0808,1965.3295,UP,1
2021-04-09,2450.06,2434.0,2423.974,2271.3602,1969.1943,DOWN,0
2021-04-12,2409.05,2436.0,2423.948,2278.8592,1973.1879,DOWN,0
2021-04-13,2404.29,2403.92,2420.406,2288.0584,1977.1324,UP,1
2021-04-14,2454.22,2413.1,2429.122,2297.3336,1981.6973,DOWN,0
2021-04-15,2433.21,2467.54,2430.166,2304.6872,1985.8972,UP,1
2021-04-16,2476.9,2443.73,2435.534,2313.6792,1990.32,DOWN,0
2021-04-19,2456.2,2480.43,2444.964,2321.1444,1994.3071,DOWN,0
2021-04-20,2345.0,2433.75,2433.106,2326.116,1997.6822,UP,1
2021-04-21,2357.73,2359.92,2413.808,2331.2794,2000.952,DOWN,0
2021-04-22,2347.05,2353.72,2396.576,2336.5148,2004.4,UP,1
2021-04-23,2395.43,2367.19,2380.282,2341.5882,2008.0707,UP,1
2021-04-26,2458.25,2424.89,2380.692,2347.568,2012.0105,UP,1
2021-04-27,2464.15,2458.0,2404.522,2353.8394,2015.7943,UP,1
2021-04-28,2505.1,2475.0,2433.996,2360.2582,2019.886,DOWN,0
2021-04-29,2501.43,2507.47,2464.872,2365.6114,2023.912,DOWN,0
2021-04-30,2466.08,2497.7,2479.002,2369.7372,2027.2457,DOWN,0
2021-05-03,2440.44,2484.07,2475.44,2372.685,2030.7139,DOWN,0
2021-05-04,2382.94,2409.79,2459.198,2373.3434,2033.9677,DOWN,0
2021-05-05,2337.92,2402.05,2425.762,2372.9144,2037.089,DOWN,0
2021-05-06,2279.35,2297.71,2381.346,2369.6314,2039.9272,UP,1
