ticker,COST US Equity,COST US Equity,COST US Equity,COST US Equity,COST US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2010-06-01,57.98,58.18,58.3607,57.49,59.1558,UP,1
2010-06-02,58.95,58.34,58.4123,57.98,59.1172,DOWN,0
2010-06-03,57.93,58.23,58.4646,58.37,59.0606,DOWN,0
2010-06-04,56.173,57.45,58.5085,57.8565,58.9826,DOWN,0
2010-06-07,55.85,56.01,58.5481,57.3765,58.8986,UP,1
2010-06-08,56.66,55.69,58.5918,57.1125,58.8292,UP,1
2010-06-09,57.4,56.68,58.636,56.8025,58.7744,UP,1
2010-06-10,57.65,57.82,58.6837,56.7465,58.724,DOWN,0
2010-06-11,57.52,57.18,58.7232,57.016,58.6802,DOWN,0
2010-06-14,57.52,57.64,58.7596,57.35,58.6278,UP,1
2010-06-15,59.16,57.93,58.7989,57.85,58.5946,DOWN,0
2010-06-16,58.34,58.47,58.8317,58.038,58.5266,UP,1
2010-06-17,58.58,58.59,58.8697,58.224,58.4638,DOWN,0
2010-06-18,58.21,58.5,58.9075,58.362,58.4084,DOWN,0
2010-06-21,57.78,58.5,58.9432,58.414,58.3398,DOWN,0
2010-06-22,57.61,57.99,58.9563,58.104,58.285,DOWN,0
2010-06-23,57.44,57.59,58.9661,57.924,58.236,DOWN,0
2010-06-24,56.22,57.17,58.9636,57.452,58.168,UP,1
2010-06-25,56.44,56.17,58.9605,57.098,58.1162,UP,1
2010-06-28,56.65,56.59,58.9592,56.872,58.0654,DOWN,0
2010-06-29,55.63,56.18,58.9533,56.476,57.9886,DOWN,0
2010-06-30,54.83,55.52,58.9425,55.954,57.8954,UP,1
2010-07-01,54.9,54.73,58.9329,55.69,57.8032,DOWN,0
2010-07-02,54.23,55.18,58.9155,55.248,57.6834,DOWN,0
2010-07-06,54.0,54.69,58.8957,54.718,57.5594,UP,1
2010-07-07,54.29,53.76,58.8794,54.45,57.4438,UP,1
2010-07-08,55.71,54.78,58.8651,54.626,57.3746,UP,1
2010-07-09,56.19,56.29,58.854,54.884,57.3214,DOWN,0
2010-07-12,55.93,56.05,58.8438,55.224,57.253,UP,1
2010-07-13,56.51,56.15,58.8392,55.726,57.2016,DOWN,0
2010-07-14,56.35,56.39,58.8395,56.138,57.1424,UP,1
2010-07-15,56.55,56.37,58.8395,56.306,57.0758,DOWN,0
2010-07-16,54.98,56.59,58.8319,56.064,56.9682,DOWN,0
2010-07-19,54.82,55.13,58.8241,55.842,56.904,UP,1
2010-07-20,55.09,54.37,58.8211,55.558,56.8597,DOWN,0
2010-07-21,53.61,55.07,58.8068,55.01,56.7814,UP,1
2010-07-22,54.9,54.09,58.7969,54.68,56.7207,UP,1
2010-07-23,55.95,55.0,58.787,54.874,56.682,DOWN,0
2010-07-26,55.71,55.79,58.7706,55.052,56.6428,UP,1
2010-07-27,57.21,56.49,58.7635,55.476,56.6322,DOWN,0
2010-07-28,56.51,57.22,58.7528,56.056,56.5955,DOWN,0
2010-07-29,56.21,56.74,58.7437,56.318,56.5641,UP,1
2010-07-30,56.71,55.71,58.7349,56.47,56.5429,UP,1
2010-08-02,56.84,57.06,58.7252,56.696,56.5479,DOWN,0
2010-08-03,56.55,56.62,58.7131,56.564,56.5301,UP,1
2010-08-04,57.4,56.49,58.7077,56.742,56.5429,DOWN,0
2010-08-05,56.46,56.74,58.6939,56.792,56.5421,UP,1
2010-08-06,56.54,56.25,58.6811,56.758,56.5533,UP,1
2010-08-09,57.16,56.55,58.6784,56.822,56.5217,DOWN,0
2010-08-10,56.98,56.79,58.6719,56.908,56.4963,DOWN,0
2010-08-11,55.87,56.51,58.6622,56.602,56.4541,DOWN,0
2010-08-12,55.67,55.49,58.6523,56.444,56.3885,DOWN,0
2010-08-13,55.31,55.41,58.6431,56.198,56.3361,UP,1
2010-08-16,55.37,55.14,58.6364,55.84,56.32,UP,1
2010-08-17,55.83,55.51,58.6259,55.61,56.3196,DOWN,0
2010-08-18,55.68,55.25,58.6201,55.572,56.3,DOWN,0
2010-08-19,55.01,55.44,58.6064,55.44,56.2522,UP,1
2010-08-20,55.04,54.73,58.5933,55.386,56.2,DOWN,0
2010-08-23,54.9,55.33,58.5738,55.292,56.1476,UP,1
2010-08-24,55.6,54.52,58.5547,55.246,56.1092,UP,1
2010-08-25,57.07,55.37,58.543,55.524,56.0674,DOWN,0
2010-08-26,56.28,57.13,58.5222,55.778,56.0262,DOWN,0
2010-08-27,56.19,56.39,58.503,56.008,55.9784,DOWN,0
2010-08-30,56.07,56.21,58.4813,56.242,55.9356,UP,1
2010-08-31,56.5,55.86,58.4632,56.422,55.91,UP,1
2010-09-01,57.79,56.93,58.4498,56.566,55.9136,UP,1
2010-09-02,58.59,58.41,58.4372,57.028,55.9366,DOWN,0
2010-09-03,58.57,59.05,58.4269,57.504,55.9836,UP,1
2010-09-07,58.64,58.25,58.4163,58.018,56.0276,UP,1
2010-09-08,59.21,59.37,58.4099,58.56,56.0788,DOWN,0
2010-09-09,58.94,59.5,58.4043,58.79,56.145,UP,1
2010-09-10,59.54,59.3,58.3992,58.98,56.2392,UP,1
2010-09-13,60.05,59.82,58.3969,59.276,56.3422,UP,1
2010-09-14,61.04,60.0,58.3976,59.756,56.4784,UP,1
2010-09-15,61.19,61.04,58.4034,60.152,56.6222,UP,1
2010-09-16,61.24,61.16,58.4101,60.612,56.7612,UP,1
2010-09-17,61.29,61.5,58.4129,60.962,56.8728,DOWN,0
2010-09-20,61.28,61.51,58.4149,61.208,56.9746,DOWN,0
2010-09-21,61.27,61.21,58.4262,61.254,57.0814,UP,1
2010-09-22,62.33,61.52,58.4419,61.482,57.1978,UP,1
2010-09-23,62.5,62.05,58.4576,61.734,57.3208,UP,1
2010-09-24,64.05,63.0,58.4841,62.286,57.4708,DOWN,0
2010-09-27,63.73,63.82,58.5095,62.776,57.6458,UP,1
2010-09-28,65.0,63.86,58.5407,63.522,57.8494,DOWN,0
2010-09-29,64.67,64.93,58.5674,63.99,58.041,DOWN,0
2010-09-30,64.49,64.87,58.5925,64.388,58.2586,UP,1
2010-10-01,65.05,64.92,58.6229,64.588,58.4616,DOWN,0
2010-10-04,64.56,65.06,58.6518,64.754,58.6338,UP,1
2010-10-05,64.66,65.0,58.6861,64.686,58.8128,UP,1
2010-10-06,65.41,63.0,58.721,64.834,58.9768,DOWN,0
2010-10-07,65.26,65.22,58.751,64.988,59.1518,DOWN,0
2010-10-08,64.29,64.4,58.7746,64.836,59.3134,UP,1
2010-10-11,64.32,63.39,58.7958,64.788,59.4656,DOWN,0
2010-10-12,63.34,64.03,58.8105,64.524,59.5956,UP,1
2010-10-13,63.36,63.2,58.8245,64.114,59.7318,DOWN,0
2010-10-14,63.18,63.12,58.8391,63.698,59.8474,UP,1
2010-10-15,63.7,63.46,58.8574,63.58,59.9922,DOWN,0
2010-10-18,63.21,63.42,58.8776,63.358,60.1256,DOWN,0
2010-10-19,62.21,62.66,58.8916,63.132,60.2266,UP,1
2010-10-20,62.61,62.35,58.9085,62.982,60.3392,UP,1
2010-10-21,63.6,62.56,58.9265,63.066,60.4938,UP,1
2010-10-22,64.03,63.84,58.9481,63.132,60.661,UP,1
2010-10-25,64.11,64.12,58.9722,63.312,60.837,DOWN,0
2010-10-26,63.68,63.52,58.9939,63.606,61.0032,DOWN,0
2010-10-27,62.98,63.38,59.0136,63.68,61.1462,DOWN,0
2010-10-28,62.8,63.06,59.0306,63.52,61.2886,DOWN,0
2010-10-29,62.77,62.61,59.0509,63.268,61.4438,UP,1
2010-11-01,63.28,63.05,59.0733,63.102,61.6086,UP,1
2010-11-02,63.72,63.55,59.0972,63.11,61.785,DOWN,0
2010-11-03,63.16,63.53,59.1216,63.146,61.9362,UP,1
2010-11-04,65.48,63.89,59.1614,63.682,62.1044,DOWN,0
2010-11-05,65.4,65.53,59.2031,64.208,62.2868,DOWN,0
2010-11-08,64.81,64.86,59.2394,64.514,62.4592,DOWN,0
2010-11-09,64.22,64.7,59.2708,64.614,62.6222,UP,1
2010-11-10,64.45,64.02,59.3054,64.872,62.7812,UP,1
2010-11-11,65.35,64.1,59.3454,64.846,62.9324,DOWN,0
2010-11-12,65.2,64.88,59.3843,64.806,63.0646,UP,1
2010-11-15,65.48,65.45,59.4221,64.94,63.2028,UP,1
2010-11-16,65.74,65.19,59.457,65.244,63.3448,UP,1
2010-11-17,67.02,66.02,59.5,65.758,63.501,DOWN,0
2010-11-18,66.41,67.25,59.5394,65.97,63.6504,UP,1
2010-11-19,66.56,66.26,59.5793,66.242,63.7908,UP,1
2010-11-22,67.26,66.27,59.6249,66.598,63.935,DOWN,0
2010-11-23,66.9,66.97,59.6656,66.83,64.0522,UP,1
2010-11-24,67.54,67.17,59.7076,66.934,64.1792,DOWN,0
2010-11-26,67.22,67.11,59.7453,67.096,64.2988,DOWN,0
2010-11-29,66.97,66.9,59.7838,67.178,64.4124,UP,1
2010-11-30,67.61,66.59,59.8185,67.248,64.539,UP,1
2010-12-01,68.31,68.21,59.8548,67.53,64.6798,UP,1
2010-12-02,69.01,68.52,59.895,67.824,64.8134,DOWN,0
2010-12-03,68.39,68.87,59.9313,68.058,64.9312,UP,1
2010-12-06,69.19,68.33,59.9733,68.502,65.034,UP,1
2010-12-07,69.64,69.7,60.0189,68.908,65.1522,DOWN,0
2010-12-08,69.25,69.38,60.0609,69.096,65.2372,UP,1
2010-12-09,71.02,69.7,60.109,69.498,65.3642,UP,1
2010-12-10,71.25,70.75,60.1604,70.07,65.4994,DOWN,0
2010-12-13,70.74,71.13,60.2058,70.38,65.6132,UP,1
2010-12-14,71.21,70.7,60.255,70.694,65.7462,DOWN,0
2010-12-15,71.05,71.01,60.3068,71.054,65.874,UP,1
2010-12-16,72.12,71.05,60.3634,71.274,66.0082,DOWN,0
2010-12-17,71.84,71.93,60.4192,71.392,66.1398,UP,1
2010-12-20,72.31,71.89,60.4774,71.706,66.3002,UP,1
2010-12-21,72.32,72.57,60.5384,71.928,66.4602,DOWN,0
2010-12-22,72.27,72.33,60.6005,72.172,66.6388,DOWN,0
2010-12-23,72.24,72.16,60.6622,72.196,66.8164,DOWN,0
2010-12-27,72.08,71.88,60.7218,72.244,66.9944,UP,1
2010-12-28,72.71,72.23,60.7826,72.324,67.1746,DOWN,0
2010-12-29,72.7,72.89,60.8415,72.4,67.3644,UP,1
2010-12-30,72.85,72.71,60.8991,72.516,67.5772,DOWN,0
2010-12-31,72.21,72.69,60.9538,72.51,67.7692,UP,1
2011-01-03,72.47,72.75,61.0126,72.588,67.9466,DOWN,0
2011-01-04,72.33,72.53,61.0698,72.512,68.1126,DOWN,0
2011-01-05,70.99,71.99,61.121,72.17,68.2502,DOWN,0
2011-01-06,70.65,70.36,61.1739,71.73,68.3896,DOWN,0
2011-01-07,70.65,70.95,61.2269,71.418,68.543,DOWN,0
2011-01-10,70.48,70.28,61.2786,71.02,68.6966,UP,1
2011-01-11,71.07,70.55,61.3333,70.768,68.8626,UP,1
2011-01-12,71.49,71.2,61.3899,70.868,69.0268,UP,1
2011-01-13,71.6,71.32,61.4493,71.058,69.1844,UP,1
2011-01-14,72.51,71.35,61.5112,71.43,69.3714,UP,1
2011-01-18,72.6,72.54,61.5701,71.854,69.5138,DOWN,0
2011-01-19,72.07,72.38,61.6217,72.054,69.6472,UP,1
2011-01-20,72.36,71.79,61.6749,72.228,69.7982,UP,1
2011-01-21,72.77,72.48,61.7339,72.462,69.9692,DOWN,0
2011-01-24,72.62,72.86,61.7909,72.484,70.1326,DOWN,0
2011-01-25,72.46,72.51,61.8515,72.456,70.2748,UP,1
2011-01-26,72.62,72.47,61.9151,72.566,70.4232,UP,1
2011-01-27,73.12,72.84,61.9826,72.718,70.576,DOWN,0
2011-01-28,71.93,73.33,62.0471,72.55,70.6998,DOWN,0
2011-01-31,71.84,72.24,62.1104,72.394,70.7962,UP,1
2011-02-01,72.43,72.22,62.1752,72.388,70.9166,DOWN,0
2011-02-02,70.85,72.15,62.232,72.034,71.0024,UP,1
2011-02-03,74.03,71.77,62.3046,72.216,71.1378,UP,1
2011-02-04,74.13,74.12,62.3741,72.656,71.2824,UP,1
2011-02-07,74.25,73.96,62.4444,73.138,71.4166,UP,1
2011-02-08,74.8,74.23,62.518,73.612,71.5682,DOWN,0
2011-02-09,74.67,74.36,62.5955,74.376,71.7222,DOWN,0
2011-02-10,74.55,74.44,62.674,74.48,71.861,UP,1
2011-02-11,75.04,74.06,62.7525,74.662,71.9956,DOWN,0
2011-02-14,74.66,75.05,62.8304,74.744,72.1086,DOWN,0
2011-02-15,74.33,74.35,62.9055,74.65,72.2274,UP,1
2011-02-16,74.96,74.51,62.9809,74.708,72.3428,DOWN,0
2011-02-17,74.84,74.28,63.0533,74.766,72.4468,UP,1
2011-02-18,75.43,74.82,63.1403,74.844,72.5704,DOWN,0
2011-02-22,73.89,75.11,63.2232,74.69,72.6278,DOWN,0
2011-02-23,72.84,73.8,63.2998,74.392,72.6596,UP,1
2011-02-24,72.98,72.79,63.375,73.996,72.7044,UP,1
2011-02-25,73.57,73.25,63.4534,73.742,72.7516,UP,1
2011-02-28,74.79,73.93,63.539,73.614,72.8264,DOWN,0
2011-03-01,73.62,75.11,63.6184,73.56,72.8564,DOWN,0
2011-03-02,71.76,73.5,63.6855,73.344,72.8548,UP,1
2011-03-03,72.49,72.25,63.759,73.246,72.8584,UP,1
2011-03-04,72.81,72.5,63.8342,73.094,72.8682,DOWN,0
2011-03-07,72.19,72.99,63.9122,72.574,72.8666,UP,1
2011-03-08,73.62,72.09,63.9931,72.574,72.8942,UP,1
2011-03-09,74.16,73.48,64.0801,73.054,72.9358,DOWN,0
2011-03-10,73.38,73.51,64.1645,73.232,72.9492,DOWN,0
2011-03-11,72.55,73.09,64.2474,73.18,72.9462,DOWN,0
2011-03-14,71.84,72.25,64.3129,73.11,72.926,DOWN,0
2011-03-15,71.56,70.76,64.3794,72.698,72.913,DOWN,0
2011-03-16,69.76,71.14,64.4383,71.818,72.8588,UP,1
2011-03-17,70.46,70.46,64.4959,71.234,72.8214,UP,1
2011-03-18,70.66,71.03,64.5595,70.856,72.8148,UP,1
2011-03-21,71.04,71.11,64.6338,70.696,72.8226,UP,1
2011-03-22,71.55,71.06,64.7123,70.694,72.8406,DOWN,0
2011-03-23,70.92,71.49,64.7836,70.926,72.8494,UP,1
2011-03-24,72.11,71.19,64.8572,71.256,72.8702,DOWN,0
2011-03-25,71.46,72.24,64.9262,71.416,72.8696,DOWN,0
2011-03-28,71.26,71.49,64.9949,71.46,72.8628,UP,1
2011-03-29,71.9,71.24,65.0668,71.53,72.8506,UP,1
2011-03-30,72.81,72.27,65.1351,71.908,72.8548,UP,1
2011-03-31,73.32,72.56,65.21,72.15,72.8798,UP,1
2011-04-01,74.25,73.16,65.2883,72.708,72.9176,DOWN,0
2011-04-04,74.17,74.62,65.3681,73.29,72.9456,UP,1
2011-04-05,74.93,74.35,65.4539,73.896,72.9918,UP,1
2011-04-06,74.99,75.31,65.5408,74.332,73.0424,UP,1
2011-04-07,77.82,76.37,65.6427,75.232,73.1464,DOWN,0
2011-04-08,76.41,77.17,65.7436,75.664,73.2122,DOWN,0
2011-04-11,76.2,76.16,65.8424,76.07,73.2976,UP,1
2011-04-12,76.45,75.75,65.9414,76.374,73.3898,DOWN,0
2011-04-13,76.41,76.74,66.0453,76.658,73.4694,DOWN,0
2011-04-14,76.34,75.96,66.1529,76.362,73.5792,UP,1
2011-04-15,76.97,76.34,66.2632,76.474,73.638,DOWN,0
2011-04-18,76.9,76.0,66.3766,76.614,73.6934,DOWN,0
2011-04-19,76.71,77.08,66.4901,76.666,73.7426,UP,1
2011-04-20,78.56,77.51,66.6115,77.096,73.8178,UP,1
2011-04-21,78.87,78.65,66.7273,77.602,73.9018,DOWN,0
2011-04-25,78.66,78.64,66.8396,77.94,73.984,UP,1
2011-04-26,79.78,78.94,66.9589,78.516,74.0788,UP,1
2011-04-27,81.1,80.31,67.0818,79.394,74.2076,UP,1
2011-04-28,81.46,80.93,67.2074,79.974,74.3502,DOWN,0
2011-04-29,80.89,81.18,67.3291,80.378,74.4688,UP,1
2011-05-02,81.04,81.21,67.4594,80.854,74.5928,DOWN,0
2011-05-03,80.51,80.92,67.5878,81.0,74.6944,DOWN,0
2011-05-04,80.14,80.27,67.7131,80.808,74.8194,DOWN,0
2011-05-05,79.61,80.05,67.8431,80.438,74.9548,UP,1
2011-05-06,80.45,80.44,67.9708,80.35,75.1042,UP,1
2011-05-09,81.4,80.47,68.0981,80.422,75.2608,UP,1
2011-05-10,82.23,81.68,68.2307,80.766,75.4096,DOWN,0
2011-05-11,81.7,82.03,68.3531,81.078,75.5712,UP,1
2011-05-12,83.32,81.73,68.4872,81.82,75.8024,DOWN,0
2011-05-13,82.72,83.27,68.6197,82.274,76.007,DOWN,0
2011-05-16,82.31,82.55,68.7477,82.456,76.197,UP,1
2011-05-17,82.71,82.17,68.8771,82.552,76.4074,UP,1
2011-05-18,83.24,82.63,69.0105,82.86,76.5998,UP,1
2011-05-19,83.86,83.34,69.1428,82.968,76.7938,DOWN,0
2011-05-20,83.4,83.77,69.2775,83.104,76.9942,DOWN,0
2011-05-23,82.64,82.62,69.408,83.17,77.196,DOWN,0
2011-05-24,81.35,82.97,69.529,82.898,77.3862,DOWN,0
2011-05-25,80.32,80.33,69.6457,82.314,77.5614,UP,1
2011-05-26,80.81,80.06,69.7704,81.704,77.7824,UP,1
2011-05-27,81.53,80.93,69.8997,81.33,78.0038,UP,1
2011-05-31,82.48,81.94,70.0355,81.298,78.2402,DOWN,0
2011-06-01,80.21,82.34,70.1597,81.07,78.4236,DOWN,0
2011-06-02,79.0,80.83,70.2756,80.806,78.5726,DOWN,0
2011-06-03,77.81,78.6,70.3862,80.206,78.7104,DOWN,0
2011-06-06,77.69,77.55,70.4996,79.438,78.822,UP,1
2011-06-07,78.36,78.08,70.6162,78.614,78.96,UP,1
2011-06-08,78.93,78.37,70.7364,78.358,79.1134,UP,1
2011-06-09,79.03,79.0,70.8535,78.364,79.256,DOWN,0
2011-06-10,78.3,79.1,70.9597,78.462,79.3658,UP,1
2011-06-13,78.45,78.18,71.0705,78.614,79.4684,UP,1
2011-06-14,79.24,79.14,71.1858,78.79,79.5682,DOWN,0
2011-06-15,77.93,78.55,71.2951,78.59,79.6434,UP,1
2011-06-16,78.85,77.88,71.4068,78.554,79.7218,UP,1
2011-06-17,79.63,79.98,71.516,78.82,79.8146,UP,1
2011-06-20,81.25,79.71,71.6293,79.38,79.8832,UP,1
2011-06-21,81.39,81.39,71.7434,79.81,79.9828,DOWN,0
2011-06-22,80.515,81.1,71.8528,80.327,80.0691,DOWN,0
2011-06-23,80.4,79.75,71.9588,80.637,80.1481,DOWN,0
2011-06-24,79.13,81.13,72.0597,80.537,80.2025,UP,1
2011-06-27,79.85,78.95,72.1613,80.257,80.2727,UP,1
2011-06-28,79.99,79.99,72.261,79.977,80.3331,UP,1
2011-06-29,80.03,80.2,72.3559,79.88,80.3957,UP,1
2011-06-30,81.24,80.27,72.4562,80.048,80.4863,UP,1
2011-07-01,81.54,81.5,72.5577,80.53,80.5459,DOWN,0
2011-07-05,81.29,81.69,72.6577,80.818,80.5943,UP,1
2011-07-06,82.64,81.37,72.7645,81.348,80.6739,DOWN,0
2011-07-07,82.06,83.2,72.8684,81.754,80.7195,DOWN,0
2011-07-08,81.41,81.59,72.9638,81.788,80.7257,DOWN,0
2011-07-11,80.68,80.68,73.0547,81.616,80.7101,UP,1
2011-07-12,80.71,80.89,73.138,81.5,80.7065,UP,1
2011-07-13,80.84,80.99,73.2236,81.14,80.7025,DOWN,0
2011-07-14,80.33,80.87,73.3002,80.794,80.6989,DOWN,0
2011-07-15,79.865,80.36,73.3762,80.485,80.6934,DOWN,0
2011-07-18,79.11,79.53,73.4493,80.171,80.6834,UP,1
2011-07-19,80.81,79.76,73.5281,80.191,80.6906,DOWN,0
2011-07-20,80.69,80.82,73.6087,80.161,80.6764,UP,1
2011-07-21,81.52,80.87,73.693,80.399,80.6622,UP,1
2011-07-22,81.67,81.67,73.7743,80.76,80.6616,DOWN,0
2011-07-25,81.16,81.2,73.8538,81.17,80.6184,DOWN,0
2011-07-26,80.55,80.96,73.9351,81.118,80.575,DOWN,0
2011-07-27,78.39,80.06,74.0055,80.658,80.4966,DOWN,0
2011-07-28,78.33,78.39,74.0804,80.02,80.409,DOWN,0
2011-07-29,78.25,77.5,74.1549,79.336,80.3092,DOWN,0
2011-08-01,77.705,79.32,74.2275,78.645,80.1861,DOWN,0
2011-08-02,75.83,77.3,74.2882,77.701,80.0347,UP,1
2011-08-03,77.08,75.93,74.3575,77.439,79.9235,DOWN,0
2011-08-04,76.51,76.11,74.429,77.075,79.8267,UP,1
2011-08-05,76.74,77.45,74.4997,76.773,79.7551,DOWN,0
2011-08-08,70.62,75.6,74.5348,75.356,79.5513,UP,1
2011-08-09,74.66,71.62,74.5879,75.122,79.4139,DOWN,0
2011-08-10,70.39,72.97,74.6193,73.784,79.1721,UP,1
2011-08-11,72.61,70.6,74.664,73.004,79.0201,UP,1
2011-08-12,72.79,73.02,74.713,72.214,78.8959,UP,1
2011-08-15,74.08,73.17,74.7694,72.906,78.8213,UP,1
2011-08-16,75.135,73.93,74.8312,73.001,78.7702,UP,1
2011-08-17,76.12,75.62,74.8954,74.147,78.7254,DOWN,0
2011-08-18,74.36,74.52,74.9486,74.497,78.634,DOWN,0
2011-08-19,74.36,73.4,75.0046,74.811,78.5406,UP,1
2011-08-22,74.42,75.97,75.0493,74.879,78.463,UP,1
2011-08-23,76.22,74.59,75.1034,75.096,78.4184,UP,1
2011-08-24,77.49,76.22,75.1668,75.37,78.3834,DOWN,0
2011-08-25,75.86,77.77,75.225,75.67,78.342,UP,1
2011-08-26,77.21,75.78,75.2888,76.24,78.3092,UP,1
2011-08-29,77.79,77.86,75.351,76.914,78.2724,UP,1
2011-08-30,78.07,77.6,75.4154,77.284,78.2088,UP,1
2011-08-31,78.54,78.24,75.4807,77.494,78.1518,UP,1
2011-09-01,79.48,78.98,75.5494,78.218,78.1311,DOWN,0
2011-09-02,78.56,78.23,75.6071,78.488,78.0943,DOWN,0
2011-09-06,78.4,77.03,75.667,78.61,78.0797,UP,1
2011-09-07,80.61,79.27,75.7373,79.118,78.0949,UP,1
2011-09-08,80.76,80.285,75.8048,79.562,78.1103,DOWN,0
2011-09-09,78.9,79.95,75.8648,79.446,78.0877,UP,1
2011-09-12,79.72,78.03,75.9257,79.678,78.0573,UP,1
2011-09-13,80.71,80.07,75.9931,80.14,78.0407,UP,1
2011-09-14,81.9,80.94,76.0678,80.398,78.0529,UP,1
2011-09-15,83.01,82.89,76.1448,80.848,78.0603,UP,1
2011-09-16,84.24,83.26,76.2244,81.916,78.1039,UP,1
2011-09-19,85.03,83.54,76.3045,82.978,78.1763,UP,1
2011-09-20,85.07,85.15,76.3879,83.85,78.2641,DOWN,0
2011-09-21,84.43,85.07,76.4641,84.356,78.3385,DOWN,0
2011-09-22,83.185,82.73,76.5319,84.391,78.3854,UP,1
2011-09-23,83.37,82.7,76.6025,84.217,78.4462,UP,1
2011-09-26,84.45,83.8,76.6696,84.101,78.5379,DOWN,0
2011-09-27,84.33,85.61,76.735,83.953,78.6423,DOWN,0
2011-09-28,83.79,84.59,76.8003,83.825,78.7019,DOWN,0
2011-09-29,82.98,84.98,76.8591,83.784,78.7477,DOWN,0
2011-09-30,82.13,82.38,76.9145,83.536,78.7599,DOWN,0
2011-10-03,81.63,81.72,76.9621,82.972,78.7591,UP,1
2011-10-04,81.65,80.67,77.0111,82.436,78.7689,DOWN,0
2011-10-05,80.25,80.99,77.0508,81.728,78.7629,DOWN,0
2011-10-06,79.2,79.81,77.0852,80.972,78.7791,DOWN,0
2011-10-07,79.02,79.31,77.119,80.35,78.7929,UP,1
2011-10-10,81.23,80.0,77.1639,80.27,78.8525,DOWN,0
2011-10-11,80.9,80.98,77.208,80.12,78.9164,UP,1
2011-10-12,81.42,81.51,77.2516,80.354,79.0282,UP,1
2011-10-13,81.67,81.44,77.2964,80.848,79.12,UP,1
2011-10-14,81.77,82.07,77.341,81.398,79.2252,UP,1
2011-10-17,82.36,81.57,77.3918,81.624,79.3376,UP,1
2011-10-18,84.57,82.35,77.4523,82.358,79.6166,DOWN,0
2011-10-19,84.38,84.39,77.5125,82.95,79.811,DOWN,0
2011-10-20,84.26,84.38,77.5789,83.468,80.0884,UP,1
2011-10-21,85.3,84.77,77.6521,84.174,80.3422,DOWN,0
2011-10-24,84.48,84.83,77.7213,84.598,80.576,DOWN,0
2011-10-25,83.23,83.45,77.785,84.33,80.759,UP,1
2011-10-26,83.73,83.41,77.8483,84.2,80.9309,UP,1
2011-10-27,85.22,85.0,77.917,84.392,81.1129,DOWN,0
2011-10-28,84.93,84.65,77.9836,84.318,81.3243,DOWN,0
2011-10-31,83.25,84.55,78.0373,84.072,81.5021,UP,1
2011-11-01,83.35,82.37,78.0911,84.096,81.6807,UP,1
2011-11-02,84.43,84.04,78.1529,84.236,81.8449,UP,1
2011-11-03,84.7,83.89,78.2146,84.132,81.9891,DOWN,0
2011-11-04,83.81,84.52,78.2698,83.908,82.1481,UP,1
2011-11-07,84.16,83.69,78.3275,84.09,82.2871,UP,1
2011-11-08,85.0,84.14,78.3902,84.42,82.4313,DOWN,0
2011-11-09,83.41,83.57,78.4441,84.216,82.5381,DOWN,0
2011-11-10,82.72,84.02,78.4921,83.82,82.6217,UP,1
2011-11-11,83.04,83.35,78.5477,83.666,82.6929,UP,1
2011-11-14,83.45,82.74,78.6057,83.524,82.7907,UP,1
2011-11-15,84.48,83.41,78.666,83.42,82.9123,DOWN,0
2011-11-16,82.94,83.94,78.7264,83.326,82.9589,DOWN,0
2011-11-17,81.98,82.64,78.7662,83.178,82.9833,DOWN,0
2011-11-18,81.72,82.06,78.8041,82.914,83.0397,DOWN,0
2011-11-21,81.29,81.22,78.8393,82.482,83.0711,UP,1
2011-11-22,81.81,81.22,78.8744,81.948,83.0931,DOWN,0
2011-11-23,80.76,81.29,78.9048,81.512,83.0703,UP,1
2011-11-25,80.82,80.35,78.9362,81.28,83.0265,UP,1
2011-11-28,82.23,82.76,78.9721,81.382,82.9863,UP,1
2011-11-29,83.51,82.64,79.0164,81.826,82.9559,UP,1
2011-11-30,85.3,84.93,79.0712,82.524,82.9605,UP,1
2011-12-01,87.09,85.0,79.1319,83.79,83.0137,DOWN,0
2011-12-02,86.73,87.65,79.1913,84.972,83.0846,UP,1
2011-12-05,87.2,87.79,79.2502,85.966,83.1612,UP,1
2011-12-06,88.06,87.56,79.321,86.876,83.2334,DOWN,0
2011-12-07,87.47,87.69,79.3942,87.31,83.2962,DOWN,0
2011-12-08,85.76,84.87,79.4581,87.044,83.3356,DOWN,0
2011-12-09,84.37,84.68,79.5121,86.572,83.3634,DOWN,0
2011-12-12,84.15,84.1,79.5589,85.962,83.4038,DOWN,0
2011-12-13,83.63,84.6,79.6089,85.076,83.4438,DOWN,0
2011-12-14,82.75,83.57,79.6639,84.132,83.4658,DOWN,0
2011-12-15,82.57,83.1,79.7143,83.494,83.5122,DOWN,0
2011-12-16,82.57,83.07,79.7631,83.134,83.5796,DOWN,0
2011-12-19,82.06,82.8,79.8124,82.716,83.6404,UP,1
2011-12-20,83.64,83.15,79.8625,82.718,83.6886,UP,1
2011-12-21,83.79,83.59,79.9107,82.926,83.7464,DOWN,0
2011-12-22,83.77,83.95,79.9626,83.166,83.7934,UP,1
2011-12-23,84.66,83.69,80.0232,83.584,83.8532,DOWN,0
2011-12-27,84.58,84.5,80.0869,84.088,83.9094,DOWN,0
