ticker,EXPE US Equity,EXPE US Equity,EXPE US Equity,EXPE US Equity,EXPE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2015-01-13,85.02,85.84,85.96,86.8309,80.7047,UP,1
2015-01-14,85.39,84.26,86.204,86.8393,80.7692,DOWN,0
2015-01-15,82.53,85.81,85.132,86.7713,80.8023,UP,1
2015-01-16,83.48,82.61,84.318,86.7631,80.8397,UP,1
2015-01-20,83.94,84.03,84.072,86.7809,80.8922,UP,1
2015-01-21,84.08,83.7,83.884,86.7813,80.9624,UP,1
2015-01-22,85.71,84.92,83.948,86.7932,81.0482,UP,1
2015-01-23,87.44,84.33,84.93,86.822,81.1353,DOWN,0
2015-01-26,87.29,87.56,85.692,86.8386,81.2127,DOWN,0
2015-01-27,86.68,87.06,86.24,86.83,81.3031,DOWN,0
2015-01-28,85.87,87.21,86.598,86.8176,81.3885,UP,1
2015-01-29,86.57,86.22,86.77,86.7903,81.4703,DOWN,0
2015-01-30,85.93,86.12,86.468,86.7701,81.5453,UP,1
2015-02-02,86.22,86.28,86.254,86.7271,81.6142,UP,1
2015-02-03,87.82,86.65,86.482,86.7427,81.691,UP,1
2015-02-04,87.87,87.14,86.882,86.7785,81.7693,UP,1
2015-02-05,88.0,88.13,87.168,86.8447,81.8416,DOWN,0
2015-02-06,77.87,79.23,85.556,86.6889,81.8686,UP,1
2015-02-09,78.2,77.27,83.952,86.5367,81.8991,DOWN,0
2015-02-10,78.19,78.64,82.026,86.3887,81.943,UP,1
2015-02-11,78.22,78.29,80.096,86.2109,81.9912,UP,1
2015-02-12,89.565,87.8,80.409,86.2724,82.0861,DOWN,0
2015-02-13,89.485,89.53,82.732,86.3117,82.1786,DOWN,0
2015-02-17,88.69,89.62,84.83,86.3137,82.2527,UP,1
2015-02-18,89.16,88.92,87.024,86.3059,82.3427,UP,1
2015-02-19,91.3,90.1,89.64,86.3049,82.4404,UP,1
2015-02-20,92.3,91.2,90.187,86.3448,82.5493,UP,1
2015-02-23,94.75,92.31,91.24,86.4258,82.6781,DOWN,0
2015-02-24,94.175,94.48,92.337,86.5537,82.8068,UP,1
2015-02-25,94.61,94.01,93.427,86.6995,82.9366,DOWN,0
2015-02-26,93.25,93.71,93.817,86.8139,83.0488,DOWN,0
2015-02-27,91.75,93.18,93.707,86.9023,83.152,UP,1
2015-03-02,92.18,90.33,93.193,87.0251,83.2601,DOWN,0
2015-03-03,91.02,91.95,92.562,87.1083,83.3663,DOWN,0
2015-03-04,89.87,90.52,91.614,87.1499,83.466,UP,1
2015-03-05,91.38,89.85,91.24,87.2163,83.5696,DOWN,0
2015-03-06,90.25,90.35,90.94,87.2347,83.6699,UP,1
2015-03-09,90.55,90.25,90.614,87.2673,83.7685,DOWN,0
2015-03-10,89.35,89.62,90.28,87.2741,83.8601,DOWN,0
2015-03-11,88.95,89.4,90.096,87.2669,83.9479,UP,1
2015-03-12,91.39,88.92,90.098,87.3307,84.0371,DOWN,0
2015-03-13,91.35,91.23,90.318,87.4383,84.1282,UP,1
2015-03-16,92.965,91.71,90.801,87.5904,84.2251,DOWN,0
2015-03-17,92.33,92.52,91.397,87.7218,84.3203,UP,1
2015-03-18,94.04,92.29,92.415,87.9186,84.4194,UP,1
2015-03-19,94.68,93.83,93.073,88.1288,84.5267,UP,1
2015-03-20,95.91,95.0,93.985,88.3636,84.6399,DOWN,0
2015-03-23,95.4,95.26,94.472,88.5138,84.7469,UP,1
2015-03-24,95.47,95.21,95.1,88.6722,84.8488,DOWN,0
2015-03-25,93.95,95.36,95.082,88.8478,84.9458,DOWN,0
2015-03-26,92.76,93.27,94.698,89.0026,85.0342,UP,1
2015-03-27,93.68,92.87,94.252,89.1684,85.1227,UP,1
2015-03-30,94.19,94.41,94.01,89.4016,85.2237,DOWN,0
2015-03-31,94.13,93.69,93.742,89.6146,85.3231,UP,1
2015-04-01,94.17,93.81,93.786,89.8192,85.421,UP,1
2015-04-02,97.98,94.84,94.83,90.0972,85.5228,UP,1
2015-04-06,98.58,97.03,95.81,90.3546,85.614,DOWN,0
2015-04-07,98.47,98.62,96.666,90.5752,85.7169,UP,1
2015-04-08,98.65,98.95,97.57,90.8024,85.8186,DOWN,0
2015-04-09,97.82,98.97,98.3,91.0252,85.9185,UP,1
2015-04-10,99.195,98.33,98.543,91.2917,86.0332,DOWN,0
2015-04-13,98.76,99.36,98.579,91.5355,86.1405,DOWN,0
2015-04-14,98.09,98.72,98.503,91.7787,86.2459,DOWN,0
2015-04-15,97.955,98.66,98.364,92.0134,86.3409,DOWN,0
2015-04-16,97.17,97.95,98.234,92.2004,86.4329,DOWN,0
2015-04-17,96.095,96.18,97.614,92.3649,86.5095,UP,1
2015-04-20,97.4,96.72,97.342,92.5529,86.5952,UP,1
2015-04-21,98.31,96.97,97.386,92.9617,86.6757,UP,1
2015-04-22,99.47,98.45,97.689,93.3871,86.7688,DOWN,0
2015-04-23,98.915,99.49,98.038,93.8016,86.8693,DOWN,0
2015-04-24,98.895,98.95,98.598,94.2151,86.963,DOWN,0
2015-04-27,98.82,99.44,98.882,94.4002,87.0604,DOWN,0
2015-04-28,97.8,98.53,98.78,94.5665,87.1508,DOWN,0
2015-04-29,96.26,97.7,98.138,94.7179,87.2314,DOWN,0
2015-04-30,94.23,95.4,97.201,94.8193,87.2996,UP,1
2015-05-01,101.69,100.1,97.76,95.0271,87.4111,DOWN,0
2015-05-04,100.9,101.35,98.176,95.1991,87.5286,DOWN,0
2015-05-05,98.77,100.42,98.37,95.2795,87.6285,UP,1
2015-05-06,99.1,98.77,98.938,95.378,87.7308,UP,1
2015-05-07,100.965,98.9,100.285,95.5051,87.8344,UP,1
2015-05-08,102.76,101.46,100.499,95.6953,87.9438,UP,1
2015-05-11,103.81,102.4,101.081,95.9365,88.0634,DOWN,0
2015-05-12,103.215,102.7,101.97,96.1572,88.1811,DOWN,0
2015-05-13,101.99,103.56,102.548,96.3766,88.29,UP,1
2015-05-14,104.14,103.36,103.183,96.662,88.4073,DOWN,0
2015-05-15,103.41,104.52,103.313,96.9026,88.516,UP,1
2015-05-18,103.45,103.51,103.241,97.1666,88.6361,UP,1
2015-05-19,103.72,104.25,103.342,97.43,88.7324,UP,1
2015-05-20,105.5,103.8,104.044,97.753,88.8347,UP,1
2015-05-21,105.89,105.23,104.394,98.0918,88.9424,UP,1
2015-05-22,113.0,111.21,106.312,98.524,89.0882,DOWN,0
2015-05-26,110.64,113.38,107.75,98.9098,89.2238,UP,1
2015-05-27,110.93,111.32,109.192,99.2691,89.3657,DOWN,0
2015-05-28,109.24,110.25,109.94,99.6073,89.4922,DOWN,0
2015-05-29,107.26,109.04,110.214,99.8717,89.6062,UP,1
2015-06-01,107.45,107.42,109.104,100.1271,89.7184,UP,1
2015-06-02,107.63,107.09,108.502,100.3615,89.8319,DOWN,0
2015-06-03,106.61,109.02,107.638,100.5857,89.9381,DOWN,0
2015-06-04,105.635,105.8,106.917,100.789,90.036,UP,1
2015-06-05,106.4,105.81,106.745,101.038,90.1363,DOWN,0
2015-06-08,104.79,106.0,106.213,101.2786,90.2295,UP,1
2015-06-09,105.02,104.92,105.691,101.5054,90.3197,UP,1
2015-06-10,108.17,105.99,106.003,101.785,90.4243,DOWN,0
2015-06-11,107.87,108.24,106.45,102.0598,90.5247,DOWN,0
2015-06-12,107.69,107.12,106.708,102.3302,90.626,DOWN,0
2015-06-15,107.22,107.19,107.194,102.515,90.7296,UP,1
2015-06-16,107.95,107.22,107.78,102.7024,90.8373,DOWN,0
2015-06-17,107.89,108.13,107.724,102.8908,90.9473,UP,1
2015-06-18,109.68,107.99,108.086,103.1114,91.0542,DOWN,0
2015-06-19,108.68,110.0,108.284,103.3286,91.1556,UP,1
2015-06-22,109.5,111.2,108.74,103.5347,91.2634,UP,1
2015-06-23,109.83,109.95,109.116,103.7561,91.3733,DOWN,0
2015-06-24,108.98,109.62,109.334,103.9739,91.4794,UP,1
2015-06-25,109.27,109.67,109.252,104.2002,91.5961,UP,1
2015-06-26,110.71,109.5,109.658,104.471,91.7144,DOWN,0
2015-06-29,106.95,109.22,109.148,104.6881,91.8133,UP,1
2015-06-30,109.35,108.28,109.052,104.9271,91.9273,DOWN,0
2015-07-01,107.19,109.2,108.694,105.1047,92.0375,DOWN,0
2015-07-02,107.07,107.53,108.254,105.2567,92.1418,DOWN,0
2015-07-06,106.505,106.31,107.413,105.4085,92.2476,UP,1
2015-07-07,107.06,107.1,107.435,105.5718,92.3533,DOWN,0
2015-07-08,104.865,105.79,106.538,105.6927,92.4519,DOWN,0
2015-07-09,104.55,106.53,106.01,105.8277,92.5571,UP,1
2015-07-10,107.97,106.07,106.19,106.0619,92.6773,UP,1
2015-07-13,111.12,108.97,107.113,106.3997,92.8032,DOWN,0
2015-07-14,107.26,110.33,107.153,106.5111,92.9161,UP,1
2015-07-15,107.45,107.08,107.67,106.6421,93.0238,UP,1
2015-07-16,110.05,108.39,108.77,106.8677,93.1412,UP,1
2015-07-17,110.79,110.37,109.334,107.1015,93.257,DOWN,0
2015-07-20,109.56,110.14,109.022,107.2734,93.3809,UP,1
2015-07-21,110.09,109.5,109.588,107.42,93.5145,UP,1
2015-07-22,110.66,109.46,110.23,107.557,93.6405,DOWN,0
2015-07-23,109.52,111.24,110.124,107.6831,93.7552,DOWN,0
2015-07-24,105.7,109.0,109.106,107.7573,93.8601,DOWN,0
2015-07-27,104.92,105.51,108.178,107.7729,93.9578,UP,1
2015-07-28,107.17,105.8,107.594,107.8481,94.0745,DOWN,0
2015-07-29,106.87,107.46,106.836,107.9165,94.2038,UP,1
2015-07-30,107.61,107.75,106.454,107.9943,94.3602,UP,1
2015-07-31,121.44,116.36,109.602,108.3131,94.5936,UP,1
2015-08-03,122.59,121.85,113.136,108.6471,94.8361,UP,1
2015-08-04,124.56,121.87,116.614,108.8783,95.0835,UP,1
2015-08-05,126.79,126.24,120.598,109.2013,95.3446,DOWN,0
2015-08-06,121.6,125.99,123.396,109.4147,95.5663,DOWN,0
2015-08-07,121.04,121.2,123.316,109.6507,95.77,UP,1
2015-08-10,121.49,121.34,123.096,109.9353,95.9824,DOWN,0
2015-08-11,121.13,120.5,122.41,110.2089,96.1888,DOWN,0
2015-08-12,120.78,119.89,121.208,110.4719,96.3851,DOWN,0
2015-08-13,120.66,120.22,121.02,110.7529,96.5865,UP,1
2015-08-14,121.65,120.56,121.142,111.0732,96.7917,UP,1
2015-08-17,123.01,121.49,121.446,111.4054,97.0091,UP,1
2015-08-18,123.32,123.34,121.884,111.776,97.222,DOWN,0
2015-08-19,123.14,122.99,122.356,112.1384,97.4129,DOWN,0
2015-08-20,118.7,121.63,121.964,112.349,97.5767,DOWN,0
2015-08-21,114.51,117.0,120.536,112.4818,97.7298,DOWN,0
2015-08-24,108.34,107.5,117.602,112.4948,97.8563,UP,1
2015-08-25,108.42,112.15,114.622,112.5188,97.9781,UP,1
2015-08-26,115.24,111.47,113.042,112.6646,98.1287,UP,1
2015-08-27,117.45,116.8,112.792,112.8558,98.286,DOWN,0
2015-08-28,116.51,116.55,113.192,112.9924,98.4362,DOWN,0
2015-08-31,114.99,115.34,114.522,113.1186,98.5756,DOWN,0
2015-09-01,110.365,111.25,114.911,113.1359,98.695,UP,1
2015-09-02,113.38,112.48,114.539,113.2069,98.8222,DOWN,0
2015-09-03,112.89,113.61,113.627,113.2851,98.952,DOWN,0
2015-09-04,111.23,111.28,112.571,113.3243,99.0663,UP,1
2015-09-08,114.46,113.15,112.465,113.3993,99.2034,DOWN,0
2015-09-09,113.35,115.1,113.062,113.5273,99.3397,UP,1
2015-09-10,115.94,112.99,113.574,113.6591,99.496,UP,1
2015-09-11,116.61,115.74,114.318,113.8475,99.6507,DOWN,0
2015-09-14,115.75,116.96,115.222,114.0211,99.8004,UP,1
2015-09-15,118.83,116.12,116.096,114.2676,99.9666,UP,1
2015-09-16,124.68,118.95,118.362,114.62,100.1545,UP,1
2015-09-17,128.83,125.46,120.94,115.0993,100.3662,DOWN,0
2015-09-18,126.49,127.0,122.916,115.5381,100.561,DOWN,0
2015-09-21,126.33,127.4,125.032,115.9053,100.7497,DOWN,0
2015-09-22,124.88,125.34,126.242,116.1805,100.9264,DOWN,0
2015-09-23,122.14,124.31,125.734,116.4781,101.0803,DOWN,0
2015-09-24,120.5,121.53,124.068,116.7391,101.2313,DOWN,0
2015-09-25,120.05,121.98,122.78,116.9391,101.378,DOWN,0
2015-09-28,116.72,119.97,120.858,117.0577,101.5227,DOWN,0
2015-09-29,114.01,116.67,118.684,117.1467,101.6562,UP,1
2015-09-30,117.68,115.59,117.792,117.2985,101.8069,UP,1
2015-10-01,119.92,118.5,117.676,117.4837,101.9699,UP,1
2015-10-02,122.62,118.08,118.19,117.7457,102.1528,UP,1
2015-10-05,123.95,123.75,119.636,118.1107,102.3382,DOWN,0
2015-10-06,122.22,123.95,121.278,118.4567,102.5104,UP,1
2015-10-07,122.93,122.93,122.328,118.7719,102.6847,DOWN,0
2015-10-08,122.88,122.41,122.92,119.0921,102.8525,UP,1
2015-10-09,125.34,123.17,123.464,119.4467,103.0346,UP,1
2015-10-12,127.02,126.26,124.078,119.5583,103.2246,UP,1
2015-10-13,128.1,126.19,125.254,119.6685,103.4186,DOWN,0
2015-10-14,121.85,124.2,125.038,119.6143,103.5868,UP,1
2015-10-15,125.18,122.49,125.498,119.5821,103.7829,UP,1
2015-10-16,127.38,125.63,125.906,119.6977,103.993,UP,1
2015-10-19,130.45,127.43,126.592,119.8859,104.2164,DOWN,0
2015-10-20,129.04,130.44,126.78,120.0369,104.4406,UP,1
2015-10-21,129.14,130.0,128.238,120.1971,104.6655,DOWN,0
2015-10-22,127.58,126.9,128.718,120.3331,104.8825,DOWN,0
2015-10-23,125.41,129.35,128.324,120.4281,105.0701,UP,1
2015-10-26,128.39,125.88,127.912,120.5629,105.2743,DOWN,0
2015-10-27,127.11,128.84,127.526,120.6449,105.484,DOWN,0
2015-10-28,125.8,127.98,126.858,120.6945,105.6879,UP,1
2015-10-29,127.06,125.75,126.754,120.7729,105.8963,UP,1
2015-10-30,136.3,136.17,128.932,121.1249,106.1651,DOWN,0
2015-11-02,135.41,136.2,130.336,121.5429,106.4248,UP,1
2015-11-03,136.39,135.41,132.192,122.1039,106.687,DOWN,0
2015-11-04,134.17,137.02,133.866,122.6189,106.9375,UP,1
2015-11-05,137.31,139.0,135.916,123.0603,107.1955,DOWN,0
2015-11-06,133.32,138.08,135.32,123.3777,107.4249,DOWN,0
2015-11-09,129.48,131.76,134.134,123.6371,107.6358,DOWN,0
2015-11-10,129.01,129.68,132.658,123.9175,107.8475,DOWN,0
2015-11-11,128.74,129.76,131.572,124.285,108.0618,DOWN,0
2015-11-12,127.94,128.43,129.698,124.5762,108.2687,DOWN,0
2015-11-13,125.2,127.75,128.074,124.8224,108.465,DOWN,0
2015-11-16,122.53,122.62,126.684,125.0484,108.6466,DOWN,0
2015-11-17,120.89,123.58,125.06,125.177,108.8119,UP,1
2015-11-18,125.3,121.26,124.372,125.416,108.9991,UP,1
2015-11-19,128.09,126.0,124.402,125.659,109.1995,DOWN,0
2015-11-20,126.25,128.55,124.612,125.8518,109.4414,DOWN,0
2015-11-23,124.92,126.61,125.09,126.0352,109.675,DOWN,0
2015-11-24,121.27,122.75,125.166,126.084,109.8904,UP,1
2015-11-25,123.62,121.82,124.83,126.0628,110.1174,UP,1
2015-11-27,123.63,124.09,123.938,125.9588,110.2878,DOWN,0
2015-11-30,123.11,123.49,123.31,125.8912,110.4559,UP,1
2015-12-01,125.04,124.09,123.334,125.8654,110.6376,DOWN,0
2015-12-02,123.11,125.0,123.702,125.83,110.8074,DOWN,0
2015-12-03,122.27,123.39,123.432,125.8326,110.9622,UP,1
2015-12-04,125.92,123.11,123.89,125.941,111.1303,DOWN,0
2015-12-07,125.04,126.34,124.276,126.0408,111.2818,UP,1
2015-12-08,125.63,123.92,124.394,126.219,111.4391,DOWN,0
2015-12-09,125.02,125.03,124.776,126.4392,111.5911,UP,1
2015-12-10,125.61,124.8,125.444,126.5978,111.7529,DOWN,0
2015-12-11,123.21,123.55,124.902,126.6636,111.9102,UP,1
2015-12-14,124.3,123.48,124.754,126.6972,112.0708,UP,1
2015-12-15,130.24,125.77,125.676,126.823,112.2669,UP,1
2015-12-16,131.16,131.12,126.904,127.0018,112.4734,DOWN,0
2015-12-17,128.67,131.23,127.516,127.1166,112.6598,DOWN,0
2015-12-18,125.36,128.66,127.946,127.1662,112.8354,UP,1
2015-12-21,125.58,126.06,128.202,127.171,113.0105,UP,1
2015-12-22,127.52,126.33,127.658,127.181,113.2014,DOWN,0
2015-12-23,126.28,128.3,126.682,127.1446,113.388,UP,1
2015-12-24,126.47,126.17,126.242,127.237,113.5634,DOWN,0
2015-12-28,126.1,126.3,126.39,127.2554,113.7372,UP,1
2015-12-29,127.7,126.43,126.814,127.2618,113.9108,DOWN,0
2015-12-30,126.27,127.68,126.564,127.1782,114.0805,DOWN,0
2015-12-31,124.3,125.49,126.168,127.0834,114.2318,DOWN,0
2016-01-04,120.8,121.26,125.034,126.9166,114.3624,DOWN,0
2016-01-05,119.93,121.25,123.8,126.7636,114.4825,DOWN,0
2016-01-06,119.04,117.56,122.068,126.6362,114.6007,DOWN,0
2016-01-07,114.81,117.01,119.776,126.3646,114.6974,DOWN,0
2016-01-08,111.41,116.06,117.198,126.0506,114.7847,DOWN,0
2016-01-11,111.2,112.11,115.278,125.7586,114.8769,UP,1
2016-01-12,111.9,112.05,113.672,125.4554,114.968,DOWN,0
2016-01-13,106.37,112.44,111.138,124.8568,115.0289,UP,1
2016-01-14,107.67,106.74,109.71,124.302,115.0966,DOWN,0
2016-01-15,102.76,103.56,107.98,123.6294,115.1396,UP,1
2016-01-19,105.32,104.81,106.804,123.0524,115.1763,UP,1
2016-01-20,106.28,103.75,105.68,122.4318,115.2148,UP,1
2016-01-21,106.4,106.39,105.686,121.8934,115.2544,UP,1
2016-01-22,107.12,108.0,105.576,121.4462,115.2968,DOWN,0
2016-01-25,105.21,106.88,106.066,120.9702,115.3337,DOWN,0
2016-01-26,104.93,104.66,105.988,120.494,115.3624,DOWN,0
2016-01-27,99.53,102.91,104.638,119.9258,115.3663,DOWN,0
2016-01-28,98.69,101.29,103.096,119.3956,115.3693,UP,1
2016-01-29,101.04,99.22,101.88,118.9658,115.3847,UP,1
2016-02-01,102.15,100.16,101.268,118.591,115.4096,DOWN,0
2016-02-02,98.71,101.44,100.024,118.0592,115.4227,DOWN,0
2016-02-03,96.3,98.85,99.378,117.4234,115.4172,UP,1
2016-02-04,99.9,95.97,99.62,116.8964,115.4251,DOWN,0
2016-02-05,93.54,99.07,98.12,116.2688,115.3955,DOWN,0
2016-02-08,91.53,91.37,95.996,115.674,115.3585,UP,1
2016-02-09,92.64,90.25,94.782,115.0544,115.3273,UP,1
2016-02-10,94.35,93.36,94.392,114.4688,115.3049,UP,1
2016-02-11,103.37,100.1,95.086,114.074,115.3328,DOWN,0
2016-02-12,102.25,104.71,96.828,113.6182,115.3627,UP,1
2016-02-16,105.44,103.35,99.61,113.2648,115.4188,UP,1
2016-02-17,110.88,107.96,103.258,113.037,115.4647,DOWN,0
2016-02-18,107.47,110.01,105.882,112.668,115.4976,UP,1
2016-02-19,108.67,107.04,106.942,112.3406,115.5471,DOWN,0
2016-02-22,106.96,106.59,107.884,111.9672,115.5864,DOWN,0
2016-02-23,104.16,106.6,107.628,111.55,115.6023,UP,1
2016-02-24,104.4,103.16,106.332,111.1258,115.6105,UP,1
2016-02-25,105.13,105.0,105.864,110.7642,115.6171,UP,1
2016-02-26,105.45,105.88,105.22,110.3872,115.6283,DOWN,0
2016-02-29,104.11,104.19,104.65,109.8646,115.6389,UP,1
2016-03-01,108.19,105.02,105.456,109.4052,115.6592,DOWN,0
2016-03-02,106.73,107.83,105.922,108.9664,115.6758,UP,1
2016-03-03,108.51,106.43,106.598,108.6294,115.7011,UP,1
2016-03-04,108.53,108.89,107.214,108.2884,115.7251,DOWN,0
2016-03-07,105.39,107.53,107.47,107.8458,115.7246,DOWN,0
2016-03-08,104.86,104.94,106.804,107.4174,115.7194,UP,1
2016-03-09,105.69,105.13,106.596,107.0018,115.6829,UP,1
2016-03-10,109.38,108.6,106.77,106.6674,115.6766,UP,1
2016-03-11,114.93,110.55,108.05,106.412,115.6966,UP,1
2016-03-14,116.39,113.42,110.25,106.2144,115.7323,DOWN,0
2016-03-15,116.27,115.56,112.532,106.0538,115.7774,DOWN,0
2016-03-16,114.3,116.2,114.254,105.9238,115.8116,DOWN,0
2016-03-17,111.48,114.6,114.674,105.7548,115.8309,DOWN,0
2016-03-18,110.19,111.9,113.726,105.5778,115.8488,UP,1
2016-03-21,110.88,110.14,112.624,105.4992,115.875,DOWN,0
2016-03-22,108.92,108.09,111.154,105.4494,115.8876,UP,1
2016-03-23,108.99,109.34,110.092,105.4052,115.9086,DOWN,0
2016-03-24,107.69,108.14,109.334,105.321,115.9219,DOWN,0
2016-03-28,106.6,108.03,108.616,105.3256,115.9141,UP,1
2016-03-29,107.24,106.45,107.888,105.317,115.9109,UP,1
2016-03-30,107.8,108.24,107.664,105.4178,115.9115,UP,1
2016-03-31,107.82,107.96,107.43,105.4678,115.9145,UP,1
2016-04-01,108.2,106.79,107.532,105.5062,115.9157,DOWN,0
2016-04-04,105.14,108.32,107.24,105.481,115.902,DOWN,0
2016-04-05,104.05,104.62,106.602,105.4196,115.8738,UP,1
2016-04-06,105.74,104.55,106.19,105.4302,115.8591,DOWN,0
2016-04-07,103.57,105.01,105.34,105.403,115.8295,DOWN,0
2016-04-08,102.97,104.1,104.294,105.4718,115.7952,DOWN,0
2016-04-11,101.96,103.0,103.658,105.5372,115.7601,UP,1
2016-04-12,104.57,102.05,103.762,105.6078,115.7366,UP,1
2016-04-13,106.92,104.94,103.998,105.7032,115.7176,UP,1
2016-04-14,108.82,109.06,105.048,105.9054,115.727,UP,1
2016-04-15,109.16,108.98,106.286,106.1626,115.726,UP,1
2016-04-18,111.03,109.16,108.1,106.3852,115.7452,DOWN,0
2016-04-19,107.56,109.12,108.698,106.6656,115.7477,UP,1
2016-04-20,108.29,107.71,108.972,107.0008,115.7566,UP,1
2016-04-21,108.34,108.55,108.876,107.3148,115.763,DOWN,0
2016-04-22,107.51,108.07,108.546,107.578,115.7762,DOWN,0
2016-04-25,106.43,107.15,107.626,107.6392,115.7856,UP,1
2016-04-26,106.64,106.68,107.442,107.727,115.779,UP,1
2016-04-27,107.77,106.03,107.338,107.7736,115.7622,DOWN,0
2016-04-28,106.99,107.55,107.068,107.6958,115.7609,UP,1
2016-04-29,115.77,116.84,108.72,107.8618,115.8025,UP,1
2016-05-02,116.52,115.76,110.738,108.0188,115.8348,DOWN,0
2016-05-03,115.97,115.16,112.604,108.199,115.8607,DOWN,0
2016-05-04,114.11,113.66,113.872,108.398,115.8835,DOWN,0
2016-05-05,112.55,114.14,114.984,108.561,115.8958,UP,1
2016-05-06,113.16,112.0,114.462,108.7216,115.9083,DOWN,0
2016-05-09,112.6,113.1,113.678,108.8646,115.9237,UP,1
2016-05-10,115.02,113.38,113.488,109.0828,115.9703,DOWN,0
2016-05-11,112.65,114.6,113.196,109.172,116.0089,UP,1
2016-05-12,112.94,113.25,113.274,109.2962,116.0378,DOWN,0
2016-05-13,111.92,113.25,113.026,109.3644,116.063,DOWN,0
2016-05-16,111.92,112.5,112.89,109.4322,116.0846,DOWN,0
2016-05-17,111.62,111.95,112.21,109.5568,116.0355,DOWN,0
2016-05-18,110.77,111.1,111.834,109.675,115.9764,DOWN,0
2016-05-19,108.56,109.49,110.958,109.7324,115.8964,UP,1
2016-05-20,110.49,108.73,110.672,109.7546,115.8149,DOWN,0
2016-05-23,110.2,110.3,110.328,109.66,115.7579,UP,1
2016-05-24,113.17,110.77,110.638,109.5956,115.7185,DOWN,0
2016-05-25,113.01,113.17,111.086,109.5304,115.6761,DOWN,0
2016-05-26,111.82,113.15,111.738,109.4808,115.6296,UP,1
2016-05-27,112.29,112.0,112.098,109.497,115.5871,DOWN,0
2016-05-31,111.24,112.36,112.306,109.518,115.54,DOWN,0
2016-06-01,110.6,110.47,111.792,109.5124,115.4848,UP,1
2016-06-02,111.1,110.12,111.41,109.556,115.4252,DOWN,0
2016-06-03,109.99,110.5,111.044,109.576,115.3586,DOWN,0
2016-06-06,109.76,109.83,110.538,109.6174,115.2917,UP,1
2016-06-07,110.66,110.0,110.422,109.6986,115.2515,DOWN,0
2016-06-08,110.03,111.1,110.308,109.7544,115.2291,DOWN,0
2016-06-09,109.11,109.12,109.91,109.7806,115.2329,DOWN,0
2016-06-10,106.8,108.0,109.272,109.7602,115.2248,DOWN,0
2016-06-13,104.33,106.26,108.186,109.6828,115.1703,UP,1
2016-06-14,105.0,104.52,107.054,109.68,115.108,DOWN,0
2016-06-15,104.34,105.42,105.916,109.6858,115.0472,UP,1
2016-06-16,104.35,104.16,104.964,109.658,114.994,DOWN,0
2016-06-17,104.14,104.08,104.432,109.6694,114.9629,UP,1
2016-06-20,107.19,106.63,105.004,109.7538,114.9319,UP,1
2016-06-21,107.37,107.22,105.478,109.862,114.9043,UP,1
2016-06-22,107.98,107.28,106.206,109.9302,114.8881,UP,1
2016-06-23,109.9,108.98,107.316,109.9898,114.8653,DOWN,0
2016-06-24,101.76,102.54,106.84,109.8486,114.8073,DOWN,0
2016-06-27,98.44,100.54,105.09,109.6342,114.7198,UP,1
2016-06-28,101.19,99.83,103.854,109.4374,114.6427,UP,1
2016-06-29,104.18,102.47,103.094,109.3698,114.5849,UP,1
2016-06-30,106.3,105.54,102.374,109.33,114.5222,UP,1
2016-07-01,107.71,106.03,103.564,109.3174,114.4374,DOWN,0
2016-07-05,105.93,106.9,105.062,109.2858,114.3229,UP,1
2016-07-06,106.2,105.35,106.064,109.2812,114.2214,UP,1
2016-07-07,107.57,106.05,106.742,109.2998,114.1276,UP,1
2016-07-08,109.43,108.34,107.368,109.333,114.0503,UP,1
2016-07-11,111.28,110.11,108.082,109.4188,113.996,UP,1
2016-07-12,113.4,112.03,109.576,109.3714,113.9605,UP,1
2016-07-13,114.26,113.45,111.188,109.3262,113.9316,UP,1
2016-07-14,115.13,115.25,112.7,109.3094,113.9236,DOWN,0
2016-07-15,114.62,114.38,113.738,109.3196,113.9267,UP,1
2016-07-18,115.53,114.69,114.588,109.3792,113.9159,UP,1
2016-07-19,116.13,114.69,115.134,109.4386,113.897,UP,1
2016-07-20,117.19,116.26,115.72,109.5304,113.8698,DOWN,0
2016-07-21,116.58,117.07,116.01,109.5616,113.833,UP,1
2016-07-22,117.2,116.35,116.526,109.6526,113.8079,UP,1
2016-07-25,117.61,116.85,116.942,109.746,113.7813,UP,1
2016-07-26,117.64,117.99,117.244,109.8604,113.7551,DOWN,0
2016-07-27,117.2,117.76,117.246,109.966,113.7144,UP,1
2016-07-28,119.27,117.55,117.784,110.119,113.6757,DOWN,0
2016-07-29,116.65,113.74,117.674,110.2366,113.6184,UP,1
2016-08-01,117.37,116.82,117.626,110.4128,113.596,DOWN,0
2016-08-02,113.55,116.28,116.808,110.474,113.5379,DOWN,0
2016-08-03,112.56,113.3,115.88,110.5212,113.4638,UP,1
2016-08-04,113.51,111.62,114.728,110.528,113.3791,DOWN,0
2016-08-05,113.23,114.39,114.044,110.5324,113.3,UP,1
2016-08-08,114.09,113.37,113.388,110.5778,113.2247,DOWN,0
2016-08-09,113.78,114.08,113.434,110.6076,113.1557,UP,1
2016-08-10,114.38,114.47,113.798,110.6704,113.1006,UP,1
2016-08-11,114.8,114.84,114.056,110.7544,113.0326,UP,1
