ticker,WAT US Equity,WAT US Equity,WAT US Equity,WAT US Equity,WAT US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-11-28,202.22,199.35,196.1018,198.456,191.7146,UP,1
2018-11-29,203.49,201.58,196.0961,200.002,191.851,DOWN,0
2018-11-30,198.58,198.34,196.0545,200.386,191.8768,UP,1
2018-12-03,201.51,199.61,196.0312,200.948,191.9718,DOWN,0
2018-12-04,195.45,202.01,195.9891,200.25,191.949,DOWN,0
2018-12-06,193.88,191.98,195.9373,198.582,191.9034,DOWN,0
2018-12-07,188.94,193.19,195.8597,195.672,191.7776,UP,1
2018-12-10,189.54,189.08,195.765,193.864,191.6612,UP,1
2018-12-11,189.79,190.98,195.6717,191.52,191.5634,UP,1
2018-12-12,190.44,188.87,195.5934,190.518,191.4922,UP,1
2018-12-13,191.19,191.07,195.5261,189.98,191.4366,DOWN,0
2018-12-14,188.97,189.53,195.4801,189.986,191.3468,DOWN,0
2018-12-17,184.58,188.58,195.4025,188.994,191.2118,DOWN,0
2018-12-18,184.29,185.89,195.317,187.894,191.0834,DOWN,0
2018-12-19,182.31,184.59,195.202,186.268,191.0706,DOWN,0
2018-12-20,177.81,181.78,195.0535,183.592,190.9968,DOWN,0
2018-12-21,176.56,177.7,194.8915,181.11,190.9784,DOWN,0
2018-12-24,173.54,176.49,194.6957,178.902,190.8828,UP,1
2018-12-26,181.19,173.78,194.5373,178.282,190.8706,UP,1
2018-12-27,185.18,178.87,194.4026,178.856,190.9356,DOWN,0
2018-12-28,184.76,186.43,194.2703,180.246,190.8684,UP,1
2018-12-31,188.65,185.4,194.1518,182.664,190.8618,DOWN,0
2019-01-02,183.41,186.08,194.003,184.638,190.7756,DOWN,0
2019-01-03,176.34,182.5,193.8198,183.668,190.594,UP,1
2019-01-04,179.78,178.57,193.6464,182.588,190.468,UP,1
2019-01-07,187.24,180.47,193.5267,183.084,190.5884,UP,1
2019-01-08,192.39,189.17,193.4656,183.832,190.9282,UP,1
2019-01-09,194.93,193.67,193.4427,186.136,191.154,UP,1
2019-01-10,196.97,193.75,193.4065,190.262,191.4396,UP,1
2019-01-11,198.24,195.85,193.3951,193.954,191.7312,DOWN,0
2019-01-14,195.84,196.46,193.3815,195.674,191.8716,UP,1
2019-01-15,197.64,196.29,193.3764,196.724,192.0306,UP,1
2019-01-16,198.74,198.4,193.3902,197.486,192.1376,UP,1
2019-01-17,202.34,198.08,193.4079,198.56,192.3114,UP,1
2019-01-18,206.94,203.27,193.4345,200.3,192.5326,DOWN,0
2019-01-22,203.66,205.59,193.4443,201.864,192.6652,UP,1
2019-01-23,229.51,224.0,193.6174,208.238,193.2922,DOWN,0
2019-01-24,223.71,229.38,193.7436,213.232,193.7676,UP,1
2019-01-25,229.16,225.0,193.8728,218.596,194.362,DOWN,0
2019-01-28,228.66,227.94,194.0129,222.94,195.021,UP,1
2019-01-29,229.42,230.64,194.1484,228.092,195.6916,UP,1
2019-01-30,231.57,229.06,194.2947,228.504,196.4182,DOWN,0
2019-01-31,231.22,231.2,194.4198,230.006,197.0812,DOWN,0
2019-02-01,230.81,231.62,194.5359,230.336,197.706,DOWN,0
2019-02-04,230.29,230.8,194.6371,230.662,198.3564,UP,1
2019-02-05,232.65,230.31,194.7634,231.308,199.0878,DOWN,0
2019-02-06,232.61,231.45,194.8854,231.516,199.8248,DOWN,0
2019-02-07,230.0,231.0,194.9874,231.272,200.4916,UP,1
2019-02-08,231.0,228.75,195.1765,231.31,201.1376,UP,1
2019-02-11,232.35,232.17,195.3799,231.722,201.8058,UP,1
2019-02-12,234.14,234.82,195.5948,232.02,202.4442,UP,1
2019-02-13,234.23,234.69,195.8134,232.344,203.059,DOWN,0
2019-02-14,231.5,232.87,196.0289,232.644,203.7174,UP,1
2019-02-15,234.69,233.44,196.2587,233.382,204.381,DOWN,0
2019-02-19,234.44,234.23,196.485,233.8,205.1608,DOWN,0
2019-02-20,234.0,234.25,196.7048,233.772,205.9632,UP,1
2019-02-21,234.58,233.05,196.9198,233.842,206.876,UP,1
2019-02-22,235.41,235.19,197.1338,234.624,207.7934,UP,1
2019-02-25,239.08,237.37,197.3678,235.502,208.7792,DOWN,0
2019-02-26,238.52,238.31,197.5935,236.318,209.7408,UP,1
2019-02-27,241.64,237.54,197.8209,237.846,210.7498,UP,1
2019-02-28,242.22,240.78,198.0494,239.374,211.8148,UP,1
2019-03-01,244.8,244.42,198.2886,241.252,213.0192,DOWN,0
2019-03-04,240.87,244.81,198.5429,241.61,214.1508,UP,1
2019-03-05,241.16,240.54,198.7955,242.138,215.3278,DOWN,0
2019-03-06,239.58,241.23,199.041,241.726,216.5632,DOWN,0
2019-03-07,238.37,239.38,199.262,240.956,217.7994,UP,1
2019-03-08,238.6,237.12,199.4735,239.716,219.1006,UP,1
2019-03-11,239.7,238.77,199.6921,239.482,220.2708,UP,1
2019-03-12,241.01,240.72,199.9264,239.452,221.3874,UP,1
2019-03-13,241.34,241.56,200.1624,239.804,222.519,UP,1
2019-03-14,242.49,241.18,200.4216,240.628,223.5958,UP,1
2019-03-15,244.97,242.01,200.6918,241.902,224.827,UP,1
2019-03-18,245.27,244.28,200.9498,243.016,226.2056,UP,1
2019-03-19,246.54,245.55,201.2194,244.122,227.5408,DOWN,0
2019-03-20,245.26,246.69,201.4697,244.906,228.7012,UP,1
2019-03-21,250.28,244.26,201.7465,246.464,229.859,DOWN,0
2019-03-22,245.37,249.54,201.9923,246.544,230.8678,UP,1
2019-03-25,246.27,245.78,202.2156,246.744,231.8538,UP,1
2019-03-26,248.77,248.1,202.4445,247.19,232.8644,DOWN,0
2019-03-27,246.73,249.15,202.6516,247.484,233.8822,UP,1
2019-03-28,248.31,247.3,202.8598,247.09,234.8956,UP,1
2019-03-29,251.71,250.02,203.0736,248.358,235.955,UP,1
2019-04-01,252.98,253.31,203.2898,249.7,236.9678,DOWN,0
2019-04-02,250.63,252.31,203.5416,250.072,237.8416,DOWN,0
2019-04-03,250.54,252.08,203.788,250.834,238.7792,DOWN,0
2019-04-04,248.36,250.95,204.0364,250.844,239.1562,UP,1
2019-04-05,252.33,248.54,204.3229,250.968,239.7286,UP,1
2019-04-08,253.15,251.99,204.624,251.002,240.2084,DOWN,0
2019-04-09,249.41,251.77,204.9061,250.758,240.6234,UP,1
2019-04-10,250.68,249.41,205.1901,250.786,241.0486,UP,1
2019-04-11,250.75,250.77,205.4821,251.264,241.4322,UP,1
2019-04-12,250.88,251.71,205.7759,250.974,241.8254,DOWN,0
2019-04-15,248.94,250.92,206.06,250.132,242.188,DOWN,0
2019-04-16,240.71,250.82,206.2946,248.392,242.3964,DOWN,0
2019-04-17,238.09,241.42,206.5171,245.874,242.5052,UP,1
2019-04-18,239.58,239.01,206.7461,243.64,242.6446,UP,1
2019-04-22,241.04,241.05,206.9885,241.672,242.8654,DOWN,0
2019-04-23,211.36,202.55,207.0697,234.156,242.4726,DOWN,0
2019-04-24,207.54,210.98,207.125,227.522,241.9764,UP,1
2019-04-25,213.38,207.23,207.1971,222.58,241.5612,UP,1
2019-04-26,214.23,214.04,207.2686,217.51,241.1612,DOWN,0
2019-04-29,212.12,214.47,207.3458,211.726,240.7736,UP,1
2019-04-30,213.54,212.86,207.4207,212.162,240.3506,DOWN,0
2019-05-01,211.55,213.15,207.488,212.964,239.8928,UP,1
2019-05-02,216.08,211.5,207.6009,213.504,239.5344,UP,1
2019-05-03,218.08,216.4,207.7112,214.274,239.2044,DOWN,0
2019-05-06,217.68,214.25,207.8283,215.386,238.8498,DOWN,0
2019-05-07,213.21,215.44,207.9062,215.32,238.3324,UP,1
2019-05-08,213.57,213.35,207.9883,215.724,237.8334,UP,1
2019-05-09,216.78,211.69,208.0899,215.864,237.3362,UP,1
2019-05-10,216.96,215.78,208.1859,215.64,236.831,DOWN,0
2019-05-13,209.23,212.97,208.2487,213.95,236.1196,UP,1
2019-05-14,211.16,210.53,208.3121,213.54,235.5254,DOWN,0
2019-05-15,207.8,209.15,208.3752,212.386,234.8582,UP,1
2019-05-16,210.12,209.02,208.4617,211.054,234.269,DOWN,0
2019-05-17,208.2,207.88,208.5163,209.302,233.6656,UP,1
2019-05-20,208.25,207.56,208.5834,209.106,233.0586,DOWN,0
2019-05-21,206.15,210.03,208.6395,208.104,232.3876,UP,1
2019-05-22,207.24,206.08,208.7058,207.992,231.7122,DOWN,0
2019-05-23,205.05,205.67,208.753,206.978,230.9864,UP,1
2019-05-24,206.25,205.74,208.8017,206.588,230.2616,DOWN,0
2019-05-28,204.72,205.56,208.852,205.882,229.4566,DOWN,0
2019-05-29,201.26,203.29,208.8985,204.904,228.5764,UP,1
2019-05-30,201.31,201.91,208.9551,203.718,227.6718,DOWN,0
2019-05-31,200.71,200.71,209.0221,202.85,226.7808,DOWN,0
2019-06-03,199.58,201.02,209.0783,201.516,225.7668,UP,1
2019-06-04,201.86,200.69,209.1554,200.944,224.8966,UP,1
2019-06-05,206.45,203.08,209.248,201.982,224.1002,UP,1
2019-06-06,207.03,206.58,209.3454,203.126,223.2654,UP,1
2019-06-07,208.77,209.0,209.4516,204.738,222.5062,UP,1
2019-06-10,210.48,208.98,209.5669,206.918,221.7496,DOWN,0
2019-06-11,207.89,212.57,209.6649,208.124,220.8732,DOWN,0
2019-06-12,204.36,205.53,209.7483,207.706,219.9008,DOWN,0
2019-06-13,204.01,205.02,209.8216,207.102,218.9684,DOWN,0
2019-06-14,203.2,204.8,209.8827,205.988,218.0216,UP,1
2019-06-17,204.5,204.4,209.9477,204.792,217.1444,UP,1
2019-06-18,208.04,205.82,210.0368,204.822,216.2586,UP,1
2019-06-19,210.39,207.0,210.1385,206.028,215.4034,UP,1
2019-06-20,211.83,212.45,210.2502,207.592,214.6518,UP,1
2019-06-21,212.81,212.15,210.373,209.514,213.8944,DOWN,0
2019-06-24,212.39,212.56,210.4884,211.092,213.1272,DOWN,0
2019-06-25,211.26,213.02,210.5861,211.736,212.3348,DOWN,0
2019-06-26,211.05,211.33,210.6789,211.868,211.577,UP,1
2019-06-27,213.47,212.36,210.7818,212.196,211.0322,UP,1
2019-06-28,215.24,213.95,210.8888,212.682,210.5752,UP,1
2019-07-01,219.18,218.61,211.0189,214.04,210.1672,DOWN,0
2019-07-02,217.2,219.59,211.1262,215.228,209.6904,UP,1
2019-07-03,221.68,217.57,211.2537,217.354,209.8968,DOWN,0
2019-07-05,220.23,221.7,211.3794,218.706,210.1506,DOWN,0
2019-07-08,217.15,219.54,211.4865,219.088,210.226,DOWN,0
2019-07-09,216.99,216.44,211.5881,218.65,210.2812,UP,1
2019-07-10,217.27,217.67,211.688,218.664,210.3842,DOWN,0
2019-07-11,216.85,217.99,211.7885,217.698,210.4504,UP,1
2019-07-12,217.13,213.75,211.8912,217.078,210.562,DOWN,0
2019-07-15,216.62,217.25,211.9935,216.972,210.5728,DOWN,0
2019-07-16,214.81,213.5,212.0914,216.536,210.5074,DOWN,0
2019-07-17,212.81,213.96,212.1786,215.644,210.41,UP,1
2019-07-18,214.81,213.31,212.2793,215.236,210.442,DOWN,0
2019-07-19,213.72,215.66,212.3779,214.554,210.445,UP,1
2019-07-22,216.01,214.16,212.4881,214.432,210.4296,UP,1
2019-07-23,218.61,216.69,212.6138,215.192,210.4626,DOWN,0
2019-07-24,218.5,217.29,212.7497,216.33,210.648,DOWN,0
2019-07-25,218.25,218.06,212.8874,217.018,210.7898,DOWN,0
2019-07-26,217.63,218.92,213.0608,217.8,210.9864,UP,1
2019-07-29,219.14,218.08,213.249,218.426,211.1668,DOWN,0
2019-07-30,213.32,209.94,213.4282,217.368,211.2692,DOWN,0
2019-07-31,210.56,214.0,213.5894,215.78,211.3154,UP,1
2019-08-01,211.76,211.22,213.7392,214.482,211.4276,DOWN,0
2019-08-02,209.52,211.88,213.8771,212.86,211.4732,DOWN,0
2019-08-05,204.31,205.43,213.9581,209.894,211.4584,UP,1
2019-08-06,209.61,206.36,214.0612,209.152,211.5256,UP,1
2019-08-07,210.35,207.32,214.1744,209.11,211.6382,UP,1
2019-08-08,212.97,211.05,214.3121,209.352,211.8724,DOWN,0
2019-08-09,212.01,211.95,214.4418,209.85,212.0864,DOWN,0
2019-08-12,205.83,211.02,214.5648,210.154,212.1888,UP,1
2019-08-13,208.08,205.32,214.7282,209.848,212.3588,DOWN,0
2019-08-14,200.04,205.41,214.8102,207.786,212.3224,UP,1
2019-08-15,202.26,201.95,214.9081,205.644,212.2386,UP,1
2019-08-16,205.54,203.99,215.0175,204.35,212.2088,UP,1
2019-08-19,209.87,207.6,215.1227,205.158,212.2308,DOWN,0
2019-08-20,207.53,209.29,215.2119,205.048,212.1718,UP,1
2019-08-21,210.18,209.19,215.2959,207.076,212.2176,DOWN,0
2019-08-22,209.99,210.96,215.3776,208.622,212.3302,DOWN,0
2019-08-23,204.96,209.52,215.423,208.506,212.3492,DOWN,0
2019-08-26,203.05,206.12,215.4531,207.142,212.3462,UP,1
2019-08-27,204.19,204.11,215.4832,206.474,212.34,UP,1
2019-08-28,206.35,203.5,215.5153,205.708,212.3062,UP,1
2019-08-29,210.92,209.17,215.5727,205.894,212.3168,UP,1
2019-08-30,211.89,212.3,215.6536,207.28,212.318,DOWN,0
2019-09-03,211.59,210.42,215.7321,208.988,212.2936,UP,1
2019-09-04,212.19,213.71,215.8168,210.588,212.2896,UP,1
2019-09-05,218.12,214.33,215.9171,212.942,212.4268,DOWN,0
2019-09-06,217.24,219.1,216.0054,214.206,212.5506,DOWN,0
2019-09-09,217.07,217.8,216.1019,215.242,212.6226,UP,1
2019-09-10,223.19,216.57,216.2375,217.562,212.7816,UP,1
2019-09-11,231.26,224.2,216.415,221.376,213.0232,UP,1
2019-09-12,232.78,233.61,216.5956,224.308,213.3348,DOWN,0
2019-09-13,232.13,231.95,216.7627,227.286,213.5438,DOWN,0
2019-09-16,231.52,230.14,216.9256,230.176,213.7696,DOWN,0
2019-09-17,228.69,231.57,217.058,231.276,214.0004,DOWN,0
2019-09-18,228.34,228.6,217.1822,230.692,214.2274,UP,1
2019-09-19,228.7,228.11,217.3328,229.876,214.456,DOWN,0
2019-09-20,228.7,228.9,217.4688,229.19,214.693,DOWN,0
2019-09-23,227.79,227.86,217.6305,228.444,214.9062,DOWN,0
2019-09-24,221.04,228.53,217.7663,226.914,214.9946,DOWN,0
2019-09-25,220.2,220.73,217.9226,225.286,215.1024,DOWN,0
2019-09-26,217.23,220.5,218.061,222.992,215.1908,UP,1
2019-09-27,222.53,218.72,218.2247,221.758,215.3452,UP,1
2019-09-30,223.23,222.69,218.3887,220.846,215.5354,UP,1
2019-10-01,224.2,224.43,218.5537,221.478,215.6992,DOWN,0
2019-10-02,221.99,222.09,218.7188,221.836,215.7668,UP,1
2019-10-03,224.56,221.81,218.9187,223.302,215.888,UP,1
2019-10-04,227.0,225.82,219.1323,224.196,216.063,DOWN,0
2019-10-07,223.48,225.29,219.3381,224.246,216.18,DOWN,0
2019-10-08,208.01,214.58,219.4891,221.008,215.9574,UP,1
2019-10-09,208.35,207.21,219.6481,218.28,215.858,UP,1
2019-10-10,211.3,208.39,219.8369,215.628,215.8728,UP,1
2019-10-11,213.62,215.21,219.999,212.952,215.91,UP,1
2019-10-14,213.87,213.27,220.1425,211.03,215.997,UP,1
2019-10-15,215.39,215.26,220.2956,212.506,216.2186,DOWN,0
2019-10-16,213.59,214.33,220.4203,213.554,216.2982,UP,1
2019-10-17,214.76,214.55,220.5771,214.246,216.3864,UP,1
2019-10-18,215.75,215.28,220.7741,214.672,216.442,UP,1
2019-10-21,217.34,217.13,220.9619,215.366,216.5486,UP,1
2019-10-22,219.08,218.54,221.1211,216.104,216.8136,DOWN,0
2019-10-23,214.47,219.81,221.2315,216.28,216.9414,UP,1
2019-10-24,215.85,214.09,221.3361,216.498,217.2576,UP,1
2019-10-25,218.11,215.07,221.4418,216.97,217.5746,UP,1
2019-10-28,220.11,218.25,221.5512,217.524,217.866,DOWN,0
2019-10-29,214.29,205.89,221.6434,216.566,217.9544,UP,1
2019-10-30,215.0,213.19,221.7302,216.672,218.1038,DOWN,0
2019-10-31,211.62,214.76,221.7946,215.826,218.1326,UP,1
2019-11-01,215.09,213.84,221.8584,215.222,218.2346,DOWN,0
2019-11-04,214.99,217.38,221.8986,214.198,218.4352,DOWN,0
2019-11-05,213.58,214.63,221.9482,214.056,218.6458,DOWN,0
2019-11-06,213.07,213.45,221.866,213.67,218.8234,DOWN,0
2019-11-07,211.98,214.09,221.8074,213.742,218.936,DOWN,0
2019-11-08,210.08,211.33,221.712,212.74,218.9192,DOWN,0
2019-11-11,209.57,209.16,221.6165,211.656,218.8728,UP,1
2019-11-12,212.58,210.33,221.5323,211.456,218.8926,UP,1
2019-11-13,213.39,212.5,221.4414,211.52,218.9166,UP,1
2019-11-14,213.48,213.61,221.3527,211.82,218.8238,UP,1
2019-11-15,217.32,213.68,221.2853,213.268,218.8254,DOWN,0
2019-11-18,216.34,216.07,221.2155,214.622,218.8108,UP,1
2019-11-19,219.72,216.65,221.1509,216.05,218.7414,DOWN,0
2019-11-20,217.71,218.41,221.0764,216.914,218.4704,UP,1
2019-11-21,217.72,217.71,221.015,217.762,218.1692,UP,1
2019-11-22,218.72,218.0,220.9536,218.042,217.901,UP,1
2019-11-25,221.24,220.52,220.898,219.022,217.6954,UP,1
2019-11-26,222.06,221.06,220.8376,219.49,217.5628,UP,1
2019-11-27,223.55,222.5,220.7842,220.658,217.467,DOWN,0
2019-11-29,222.07,223.43,220.7371,221.528,217.3344,UP,1
2019-12-02,223.11,222.45,220.6792,222.406,217.2226,DOWN,0
2019-12-03,221.36,221.13,220.6138,222.43,217.094,UP,1
2019-12-04,224.95,221.38,220.5685,223.008,217.1722,DOWN,0
2019-12-05,223.7,222.09,220.5141,223.038,217.2422,UP,1
2019-12-06,226.3,225.52,220.4686,223.884,217.4236,UP,1
2019-12-09,226.63,227.2,220.4063,224.588,217.5056,UP,1
2019-12-10,227.93,227.42,220.3534,225.902,217.5996,UP,1
2019-12-11,228.97,227.45,220.29,226.706,217.695,UP,1
2019-12-12,233.69,229.2,220.2474,228.704,217.929,UP,1
2019-12-13,234.11,233.69,220.1939,230.266,218.12,DOWN,0
2019-12-16,234.02,236.33,220.1597,231.744,218.2604,DOWN,0
2019-12-17,231.3,235.29,220.1104,232.418,218.4168,DOWN,0
2019-12-18,229.0,231.0,220.0575,232.424,218.8366,UP,1
2019-12-19,231.87,229.65,220.025,232.06,219.307,UP,1
2019-12-20,233.28,233.52,219.9984,231.894,219.7466,DOWN,0
2019-12-23,232.99,234.01,219.9648,231.688,220.134,UP,1
2019-12-24,233.09,233.43,219.9252,232.046,220.5184,UP,1
2019-12-26,233.26,233.2,219.8848,232.898,220.8758,UP,1
2019-12-27,233.76,233.73,219.8412,233.276,221.2792,DOWN,0
2019-12-30,233.19,233.73,219.7823,233.258,221.6478,UP,1
2019-12-31,233.65,233.14,219.7242,233.39,222.0058,UP,1
2020-01-02,235.06,234.93,219.6668,233.784,222.3602,DOWN,0
2020-01-03,231.01,231.54,219.5955,233.334,222.5988,DOWN,0
2020-01-06,228.88,229.67,219.4885,232.358,222.887,UP,1
2020-01-07,231.98,226.29,219.4216,232.116,223.2096,DOWN,0
2020-01-08,226.35,221.0,219.322,230.656,223.3744,UP,1
2020-01-09,228.8,227.83,219.2221,229.404,223.5482,UP,1
2020-01-10,230.88,230.19,219.1429,229.378,223.88,DOWN,0
2020-01-13,228.82,231.15,219.0454,229.366,224.1564,UP,1
2020-01-14,232.08,228.82,218.9473,229.386,224.5656,UP,1
2020-01-15,234.36,232.53,218.8542,230.988,224.951,UP,1
2020-01-16,237.61,235.69,218.7891,232.75,225.4034,UP,1
2020-01-17,239.6,238.14,218.7344,234.494,225.9238,UP,1
2020-01-21,243.67,239.39,218.7109,237.464,226.5358,UP,1
2020-01-22,244.09,244.61,218.6697,239.866,227.178,DOWN,0
2020-01-23,241.93,242.98,218.6136,241.38,227.815,DOWN,0
2020-01-24,237.53,242.69,218.5542,241.364,228.3742,DOWN,0
2020-01-27,232.37,233.81,218.4627,239.918,228.77,UP,1
2020-01-28,235.86,233.0,218.3882,238.356,229.2194,DOWN,0
2020-01-29,234.01,236.72,218.3039,236.34,229.63,DOWN,0
2020-01-30,228.81,231.78,218.2032,233.716,229.8598,DOWN,0
2020-01-31,223.79,228.32,218.1186,230.968,230.0088,UP,1
2020-02-03,226.05,227.15,218.0584,229.704,230.1354,DOWN,0
2020-02-04,219.08,214.49,217.9559,226.348,230.1628,UP,1
2020-02-05,220.74,221.78,217.8544,223.694,230.2232,DOWN,0
2020-02-06,220.09,222.16,217.8981,221.95,230.2506,DOWN,0
2020-02-07,217.36,219.3,217.9472,220.664,230.173,UP,1
2020-02-10,219.13,216.96,217.9759,219.28,230.1144,UP,1
2020-02-11,223.22,220.31,218.0209,220.108,230.1078,UP,1
2020-02-12,224.37,224.11,218.0821,220.834,230.1538,DOWN,0
2020-02-13,220.58,223.58,218.1173,220.932,230.1032,DOWN,0
2020-02-14,216.06,220.5,218.1399,220.672,229.9972,UP,1
2020-02-18,216.5,215.51,218.142,220.146,229.8282,UP,1
2020-02-19,216.65,216.98,218.1348,218.832,229.6872,UP,1
2020-02-20,217.34,215.74,218.1331,217.426,229.508,DOWN,0
2020-02-21,216.38,216.02,218.149,216.586,229.303,DOWN,0
2020-02-24,210.07,212.09,218.1315,215.388,228.9458,DOWN,0
2020-02-25,203.37,210.98,218.0644,212.762,228.4338,DOWN,0
2020-02-26,202.6,205.84,217.9926,209.952,227.812,DOWN,0
2020-02-27,198.82,199.14,217.9406,206.248,227.1062,DOWN,0
2020-02-28,194.89,193.43,217.8592,201.95,226.3236,UP,1
2020-03-02,202.7,195.28,217.8337,200.476,225.7516,DOWN,0
2020-03-03,201.47,202.77,217.7905,200.096,225.201,UP,1
2020-03-04,208.44,204.67,217.7917,201.264,224.7324,DOWN,0
2020-03-05,198.92,203.47,217.745,201.284,224.0452,UP,1
2020-03-06,200.0,194.36,217.7143,202.306,223.3854,DOWN,0
2020-03-09,190.59,189.76,217.631,199.884,222.5354,UP,1
2020-03-10,196.72,195.76,217.5894,198.934,221.8046,DOWN,0
2020-03-11,184.1,191.78,217.4786,194.066,220.8114,DOWN,0
2020-03-12,167.05,172.22,217.2903,187.692,219.4886,UP,1
2020-03-13,184.48,177.42,217.2064,184.588,218.5052,DOWN,0
2020-03-16,173.92,164.2,217.0694,181.254,217.2824,UP,1
2020-03-17,183.27,177.19,216.9822,178.564,216.3276,DOWN,0
2020-03-18,176.81,175.97,216.8684,177.106,215.2862,UP,1
2020-03-19,177.42,176.24,216.7462,179.18,214.195,DOWN,0
2020-03-20,173.46,178.44,216.5812,176.976,213.1372,DOWN,0
2020-03-23,162.36,173.57,216.3579,174.664,211.8084,UP,1
2020-03-24,180.68,169.16,216.2174,174.146,210.8044,DOWN,0
2020-03-25,176.8,177.82,216.049,174.144,209.764,UP,1
2020-03-26,191.42,178.16,215.9667,176.944,208.9508,DOWN,0
2020-03-27,185.36,185.06,215.8717,179.324,207.9708,UP,1
2020-03-30,188.14,186.93,215.7923,184.48,206.9814,DOWN,0
2020-03-31,182.05,187.47,215.6866,184.754,205.8304,UP,1
2020-04-01,182.31,176.58,215.5756,185.856,204.6032,UP,1
2020-04-02,186.03,180.8,215.4656,184.778,203.442,DOWN,0
2020-04-03,179.94,183.71,215.3133,183.694,202.2022,UP,1
2020-04-06,188.89,186.82,215.1986,183.844,201.2294,UP,1
2020-04-07,190.08,193.95,215.085,185.45,200.3836,UP,1
2020-04-08,196.08,190.41,215.0034,188.204,199.588,DOWN,0
2020-04-09,195.93,196.33,214.9268,190.184,198.8264,DOWN,0
2020-04-13,187.65,193.83,214.8098,191.726,198.0032,UP,1
2020-04-14,193.65,189.67,214.7107,192.678,197.4004,DOWN,0
2020-04-15,189.41,192.64,214.5815,192.544,196.6676,UP,1
2020-04-16,192.96,191.62,214.4504,191.92,196.1452,UP,1
2020-04-17,197.51,196.72,214.352,192.236,195.6806,DOWN,0
2020-04-20,194.33,195.9,214.2152,193.572,195.1654,DOWN,0
2020-04-21,185.39,190.83,214.041,191.92,194.526,UP,1
2020-04-22,190.34,187.46,213.907,192.106,193.9502,UP,1
2020-04-23,190.77,190.75,213.7759,191.668,193.3012,UP,1
2020-04-24,191.32,192.23,213.6461,190.43,192.6402,UP,1
2020-04-27,195.01,192.46,213.5369,190.566,192.1288,DOWN,0
2020-04-28,184.11,187.0,213.3718,190.31,191.4898,UP,1
2020-04-29,192.65,187.15,213.252,190.772,191.0128,DOWN,0
2020-04-30,187.0,191.07,213.1129,190.018,190.4198,DOWN,0
2020-05-01,178.08,184.39,212.9393,187.37,189.6346,UP,1
2020-05-04,180.43,177.62,212.7674,184.454,188.9156,UP,1
2020-05-05,181.89,182.53,212.6082,184.01,188.352,UP,1
2020-05-06,185.03,183.04,212.4533,182.486,187.9852,UP,1
2020-05-07,185.98,187.55,212.2902,182.282,187.6528,UP,1
2020-05-08,186.98,188.42,212.1326,184.062,187.416,UP,1
2020-05-11,189.31,185.45,211.9879,185.838,187.3044,DOWN,0
2020-05-12,182.48,190.28,211.8121,185.956,186.9,DOWN,0
2020-05-13,178.8,182.87,211.6104,184.71,186.4466,UP,1
2020-05-14,180.28,177.07,211.4452,183.57,185.8834,DOWN,0
2020-05-15,178.46,180.25,211.2847,181.866,185.4742,UP,1
2020-05-18,188.24,182.06,211.1671,181.652,185.239,DOWN,0
2020-05-19,183.99,188.24,211.0395,181.954,185.107,UP,1
2020-05-20,185.26,185.77,210.9442,183.246,184.8778,DOWN,0
2020-05-21,185.26,185.18,210.8225,184.242,184.901,UP,1
2020-05-22,186.68,186.24,210.7041,185.886,185.2936,UP,1
2020-05-26,193.08,190.99,210.6047,186.854,185.4656,UP,1
2020-05-27,198.89,195.77,210.5391,189.834,185.965,DOWN,0
2020-05-28,197.96,200.42,210.4997,192.374,186.2588,UP,1
2020-05-29,199.85,197.62,210.4586,195.292,186.7196,DOWN,0
2020-06-01,199.67,199.43,210.4567,197.89,187.1646,UP,1
2020-06-02,202.84,200.81,210.4596,199.842,187.7522,DOWN,0
2020-06-03,201.43,203.75,210.4391,200.35,188.5336,UP,1
2020-06-04,202.39,200.39,210.4017,201.236,188.9678,UP,1
2020-06-05,208.93,206.0,210.4087,203.052,189.6104,DOWN,0
2020-06-08,208.22,208.47,210.3989,204.762,189.9464,DOWN,0
2020-06-09,197.38,206.59,210.3358,203.67,190.1868,DOWN,0
2020-06-10,194.56,198.43,210.2838,202.296,190.3152,DOWN,0
2020-06-11,181.55,190.59,210.1763,198.128,190.3052,UP,1
2020-06-12,185.56,186.9,210.0832,193.454,190.3702,UP,1
2020-06-15,188.12,182.07,209.992,189.434,190.412,UP,1
2020-06-16,189.41,193.26,209.8845,187.84,190.6014,DOWN,0
2020-06-17,188.5,189.41,209.7675,186.628,190.5936,UP,1
2020-06-18,193.6,186.78,209.6776,189.038,190.664,DOWN,0
2020-06-19,190.37,194.19,209.5685,190.0,190.5498,DOWN,0
2020-06-22,185.55,190.06,209.4056,189.486,190.3422,UP,1
2020-06-23,185.57,187.23,209.2473,188.718,190.3006,DOWN,0
2020-06-24,177.36,184.89,209.0487,186.49,189.9748,DOWN,0
2020-06-25,176.16,176.3,208.8136,183.002,189.7098,DOWN,0
2020-06-26,174.76,176.16,208.5311,179.88,189.3458,UP,1
2020-06-29,176.62,176.69,208.2503,178.094,188.928,UP,1
2020-06-30,180.4,176.59,207.9916,177.06,188.6494,DOWN,0
2020-07-01,180.15,180.47,207.7348,177.618,188.5446,UP,1
2020-07-02,180.82,182.5,207.4954,178.55,188.3542,UP,1
