ticker,WAB US Equity,WAB US Equity,WAB US Equity,WAB US Equity,WAB US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2017-02-27,80.93,79.65,78.8833,80.288,84.7762,DOWN,0
2017-02-28,80.12,80.7,78.888,79.77,84.7746,UP,1
2017-03-01,81.35,79.9,78.9048,80.006,84.7944,DOWN,0
2017-03-02,80.04,80.91,78.9137,80.378,84.8044,DOWN,0
2017-03-03,79.89,80.01,78.9269,80.466,84.8016,UP,1
2017-03-06,79.96,78.98,78.9438,80.272,84.7648,DOWN,0
2017-03-07,79.5,79.9,78.9601,80.148,84.6762,DOWN,0
2017-03-08,79.22,79.64,78.9708,79.722,84.599,DOWN,0
2017-03-09,78.47,79.04,78.9769,79.408,84.4902,DOWN,0
2017-03-10,77.55,79.37,78.9754,78.94,84.3406,UP,1
2017-03-13,78.27,77.65,78.9757,78.602,84.235,DOWN,0
2017-03-14,77.35,77.62,78.9752,78.172,84.1112,UP,1
2017-03-15,77.55,77.7,78.9736,77.838,84.0018,DOWN,0
2017-03-16,77.22,78.17,78.9728,77.588,83.8658,UP,1
2017-03-17,77.33,77.32,78.9701,77.544,83.7022,DOWN,0
2017-03-20,77.27,77.18,78.9665,77.344,83.57,DOWN,0
2017-03-21,76.14,77.61,78.9642,77.102,83.4016,DOWN,0
2017-03-22,76.09,76.05,78.9543,76.81,83.2422,DOWN,0
2017-03-23,75.97,76.23,78.9454,76.56,83.0554,DOWN,0
2017-03-24,75.86,76.33,78.9339,76.266,82.8668,DOWN,0
2017-03-27,75.02,75.0,78.9238,75.816,82.6666,UP,1
2017-03-28,75.81,74.76,78.9272,75.75,82.4644,UP,1
2017-03-29,76.82,75.69,78.94,75.896,82.2658,UP,1
2017-03-30,77.26,77.06,78.9558,76.154,82.0662,UP,1
2017-03-31,78.0,77.0,78.9791,76.582,81.8878,UP,1
2017-04-03,78.04,78.07,79.0028,77.186,81.7254,DOWN,0
2017-04-04,77.34,78.04,79.024,77.492,81.5792,UP,1
2017-04-05,77.37,78.41,79.0437,77.602,81.3986,UP,1
2017-04-06,79.0,77.66,79.0745,77.95,81.2136,UP,1
2017-04-07,80.24,79.21,79.11,78.398,81.0758,UP,1
2017-04-10,81.15,80.22,79.1432,79.02,80.9382,UP,1
2017-04-11,81.36,81.05,79.1988,79.824,80.831,DOWN,0
2017-04-12,79.67,81.06,79.2613,80.284,80.6916,DOWN,0
2017-04-13,79.01,79.51,79.3134,80.286,80.5362,UP,1
2017-04-17,80.92,79.73,79.369,80.422,80.4334,DOWN,0
2017-04-18,80.7,80.25,79.4213,80.332,80.2958,UP,1
2017-04-19,80.93,81.06,79.475,80.246,80.1816,UP,1
2017-04-20,81.51,81.62,79.541,80.614,80.0854,DOWN,0
2017-04-21,81.15,81.7,79.6033,81.042,80.002,UP,1
2017-04-24,82.19,82.25,79.6691,81.296,79.9218,UP,1
2017-04-25,84.38,83.09,79.738,82.032,79.8634,UP,1
2017-04-26,85.95,84.62,79.8085,83.036,79.8292,DOWN,0
2017-04-27,84.64,85.89,79.8691,83.662,79.787,DOWN,0
2017-04-28,83.89,84.88,79.9298,84.21,79.6952,DOWN,0
2017-05-01,82.37,84.26,79.9843,84.246,79.5816,DOWN,0
2017-05-02,81.86,82.15,80.0364,83.742,79.4634,UP,1
2017-05-03,82.42,81.73,80.0903,83.036,79.4576,DOWN,0
2017-05-04,82.06,82.45,80.1459,82.52,79.4954,UP,1
2017-05-05,83.0,82.28,80.2036,82.342,79.5918,DOWN,0
2017-05-08,82.04,82.85,80.2618,82.276,79.6436,DOWN,0
2017-05-09,81.3,82.05,80.3125,82.164,79.651,UP,1
2017-05-10,81.37,81.27,80.3881,81.954,79.676,DOWN,0
2017-05-11,80.64,81.14,80.4481,81.67,79.6618,DOWN,0
2017-05-12,80.11,80.42,80.5049,81.092,79.6632,UP,1
2017-05-15,80.33,80.59,80.5656,80.75,79.672,DOWN,0
2017-05-16,79.93,80.53,80.6227,80.476,79.6714,DOWN,0
2017-05-17,79.33,78.52,80.6771,80.068,79.668,UP,1
2017-05-18,79.41,79.02,80.7338,79.822,79.6718,UP,1
2017-05-19,81.86,79.97,80.7924,80.172,79.7396,DOWN,0
2017-05-22,81.75,82.01,80.8475,80.456,79.8236,UP,1
2017-05-23,82.01,82.0,80.8966,80.872,79.8984,DOWN,0
2017-05-24,81.92,82.0,80.9436,81.39,79.9898,UP,1
2017-05-25,82.49,82.2,80.9985,82.006,80.0886,DOWN,0
2017-05-26,81.25,82.33,81.047,81.884,80.1692,UP,1
2017-05-30,82.39,81.01,81.1011,82.012,80.2704,DOWN,0
2017-05-31,81.75,82.21,81.1526,81.96,80.36,UP,1
2017-06-01,82.99,82.36,81.2052,82.174,80.497,UP,1
2017-06-02,84.17,83.11,81.2631,82.51,80.6586,DOWN,0
2017-06-05,83.75,83.91,81.3182,83.01,80.8142,DOWN,0
2017-06-06,82.25,83.34,81.3629,82.982,80.942,UP,1
2017-06-07,83.36,82.31,81.408,83.304,81.1088,UP,1
2017-06-08,84.89,83.42,81.4567,83.684,81.2904,UP,1
2017-06-09,86.07,84.83,81.5078,84.064,81.4754,UP,1
2017-06-12,87.31,85.95,81.5649,84.776,81.6764,UP,1
2017-06-13,88.51,87.31,81.6297,86.028,81.8866,DOWN,0
2017-06-14,88.03,88.72,81.6929,86.962,82.0864,UP,1
2017-06-15,88.05,86.9,81.7528,87.594,82.3006,UP,1
2017-06-16,88.92,87.87,81.811,88.164,82.5316,UP,1
2017-06-19,89.21,89.09,81.874,88.544,82.7358,DOWN,0
2017-06-20,88.5,88.77,81.9375,88.542,82.901,DOWN,0
2017-06-21,88.21,88.6,81.9953,88.578,83.0422,UP,1
2017-06-22,88.35,88.43,82.0521,88.638,83.182,UP,1
2017-06-23,88.52,88.31,82.104,88.558,83.359,UP,1
2017-06-26,88.97,88.52,82.1572,88.51,83.5582,DOWN,0
2017-06-27,88.46,89.06,82.2184,88.502,83.709,UP,1
2017-06-28,90.2,89.17,82.2869,88.9,83.899,UP,1
2017-06-29,90.29,90.41,82.3637,89.288,84.0862,UP,1
2017-06-30,91.5,90.35,82.449,89.884,84.286,UP,1
2017-07-03,92.51,92.0,82.5353,90.592,84.5132,DOWN,0
2017-07-05,91.74,92.55,82.6194,91.248,84.7042,DOWN,0
2017-07-06,90.59,91.75,82.6977,91.326,84.8284,UP,1
2017-07-07,91.0,90.54,82.7789,91.468,84.9294,DOWN,0
2017-07-10,90.5,90.53,82.8534,91.268,85.0466,UP,1
2017-07-11,90.88,90.7,82.9207,90.942,85.1864,UP,1
2017-07-12,91.97,90.8,82.9964,90.988,85.3784,DOWN,0
2017-07-13,90.24,91.2,83.0539,90.918,85.546,DOWN,0
2017-07-14,89.84,90.35,83.1118,90.686,85.6944,DOWN,0
2017-07-17,89.26,89.27,83.1594,90.438,85.8384,UP,1
2017-07-18,89.56,89.0,83.2126,90.174,85.9696,UP,1
2017-07-19,90.2,89.64,83.2554,89.82,86.1328,DOWN,0
2017-07-20,88.27,90.27,83.2909,89.426,86.2722,DOWN,0
2017-07-21,87.49,88.17,83.3215,88.956,86.3946,DOWN,0
2017-07-24,86.95,87.5,83.3484,88.494,86.5208,DOWN,0
2017-07-25,78.48,77.5,83.329,86.278,86.4882,DOWN,0
2017-07-26,74.02,79.19,83.2917,83.042,86.362,UP,1
2017-07-27,75.62,74.0,83.2638,80.512,86.2758,DOWN,0
2017-07-28,75.05,75.41,83.2346,78.024,86.1902,UP,1
2017-07-31,75.36,75.04,83.2066,75.706,86.1092,DOWN,0
2017-08-01,73.84,75.35,83.1724,74.778,85.9488,DOWN,0
2017-08-02,73.63,73.64,83.1364,74.7,85.7864,DOWN,0
2017-08-03,73.43,73.62,83.1047,74.262,85.6148,UP,1
2017-08-04,74.64,73.6,83.0739,74.18,85.4692,DOWN,0
2017-08-07,74.33,74.38,83.0306,73.974,85.306,DOWN,0
2017-08-08,73.22,73.9,82.9841,73.85,85.1454,DOWN,0
2017-08-09,73.08,72.76,82.9369,73.74,84.9592,DOWN,0
2017-08-10,72.27,72.74,82.8888,73.508,84.7696,UP,1
2017-08-11,72.81,72.41,82.8598,73.142,84.566,DOWN,0
2017-08-14,72.0,73.0,82.8343,72.676,84.3226,DOWN,0
2017-08-15,71.72,71.71,82.8077,72.376,84.082,UP,1
2017-08-16,72.17,71.78,82.7845,72.194,83.8804,DOWN,0
2017-08-17,71.34,71.91,82.7546,72.008,83.64,DOWN,0
2017-08-18,70.86,71.32,82.7278,71.618,83.3594,DOWN,0
2017-08-21,70.25,70.8,82.7043,71.268,83.043,UP,1
2017-08-22,70.75,70.48,82.681,71.074,82.7118,DOWN,0
2017-08-23,70.08,70.42,82.6499,70.656,82.3432,UP,1
2017-08-24,70.15,70.3,82.6052,70.418,81.9856,UP,1
2017-08-25,70.2,70.45,82.5643,70.286,81.6286,UP,1
2017-08-28,70.46,70.44,82.5071,70.328,81.2594,UP,1
2017-08-29,70.68,70.03,82.4385,70.314,80.8888,DOWN,0
2017-08-30,70.42,70.42,82.3635,70.382,80.5272,UP,1
2017-08-31,70.57,70.87,82.2802,70.466,80.1744,UP,1
2017-09-01,72.06,70.74,82.2001,70.838,79.8486,UP,1
2017-09-05,72.14,71.84,82.1267,71.174,79.521,DOWN,0
2017-09-06,69.7,72.58,82.0442,70.978,79.1356,UP,1
2017-09-07,70.24,69.68,81.9673,70.942,78.7712,UP,1
2017-09-08,70.28,70.04,81.8856,70.884,78.3728,UP,1
2017-09-11,71.23,70.72,81.8075,70.718,77.9916,UP,1
2017-09-12,72.07,71.44,81.733,70.704,77.603,DOWN,0
2017-09-13,71.92,72.01,81.6601,71.148,77.1912,DOWN,0
2017-09-14,71.48,71.96,81.5931,71.396,76.786,UP,1
2017-09-15,72.35,71.66,81.5324,71.81,76.4212,UP,1
2017-09-18,73.9,72.5,81.4786,72.344,76.0792,UP,1
2017-09-19,74.35,74.0,81.4201,72.8,75.7562,UP,1
2017-09-20,75.05,75.0,81.3618,73.426,75.4396,UP,1
2017-09-21,75.22,75.11,81.2973,74.174,75.1046,UP,1
2017-09-22,76.25,75.11,81.2408,74.954,74.8248,DOWN,0
2017-09-25,76.11,76.3,81.1854,75.396,74.5502,DOWN,0
2017-09-26,75.5,75.82,81.1398,75.626,74.275,DOWN,0
2017-09-27,75.46,75.79,81.1,75.708,73.993,UP,1
2017-09-28,75.74,75.08,81.0652,75.812,73.7038,UP,1
2017-09-29,75.75,75.75,81.0382,75.712,73.4534,UP,1
2017-10-02,76.41,75.82,81.0192,75.772,73.2318,UP,1
2017-10-03,76.43,76.68,80.9996,75.958,73.0214,DOWN,0
2017-10-04,76.13,76.44,80.9825,76.092,72.9744,DOWN,0
2017-10-05,76.06,76.41,80.9627,76.156,73.0152,DOWN,0
2017-10-06,75.6,76.05,80.9317,76.126,73.0148,DOWN,0
2017-10-09,75.35,75.6,80.8888,75.914,73.0208,DOWN,0
2017-10-10,75.03,75.59,80.8485,75.634,73.0142,UP,1
2017-10-11,75.13,75.04,80.8046,75.434,73.04,UP,1
2017-10-12,75.58,74.88,80.7574,75.338,73.079,DOWN,0
2017-10-13,74.51,76.0,80.7122,75.12,73.1006,UP,1
2017-10-16,74.91,74.92,80.669,75.032,73.106,UP,1
2017-10-17,75.34,75.0,80.6306,75.094,73.1262,UP,1
2017-10-18,75.5,75.34,80.588,75.168,73.1718,UP,1
2017-10-19,75.66,75.26,80.5388,75.184,73.2234,UP,1
2017-10-20,76.87,75.86,80.5037,75.656,73.3154,DOWN,0
2017-10-23,76.39,76.94,80.4629,75.952,73.387,UP,1
2017-10-24,80.74,76.05,80.4463,77.032,73.5618,DOWN,0
2017-10-25,77.65,79.96,80.408,77.462,73.6804,DOWN,0
2017-10-26,76.02,77.84,80.3616,77.534,73.7574,UP,1
2017-10-27,76.27,74.85,80.3178,77.414,73.856,UP,1
2017-10-30,76.56,76.1,80.271,77.448,73.97,DOWN,0
2017-10-31,76.5,76.69,80.2198,76.6,74.095,UP,1
2017-11-01,76.64,77.0,80.1668,76.398,74.2128,DOWN,0
2017-11-02,76.43,76.34,80.1143,76.48,74.3398,UP,1
2017-11-03,77.03,76.43,80.0687,76.632,74.4774,UP,1
2017-11-06,77.05,76.84,80.0307,76.73,74.6144,DOWN,0
2017-11-07,76.2,77.0,79.9797,76.67,74.7292,UP,1
2017-11-08,77.04,76.2,79.9236,76.75,74.8564,DOWN,0
2017-11-09,75.38,76.29,79.8649,76.54,74.9556,UP,1
2017-11-10,76.51,75.31,79.8073,76.436,75.0744,DOWN,0
2017-11-13,75.26,75.95,79.75,76.078,75.1384,DOWN,0
2017-11-14,73.53,74.79,79.6844,75.544,75.1662,DOWN,0
2017-11-15,72.89,72.77,79.615,74.714,75.23,UP,1
2017-11-16,73.67,73.0,79.553,74.372,75.2986,UP,1
2017-11-17,73.97,73.39,79.485,73.864,75.3724,UP,1
2017-11-20,74.06,74.04,79.4221,73.624,75.429,DOWN,0
2017-11-21,73.33,74.14,79.3571,73.584,75.4542,DOWN,0
2017-11-22,73.08,73.51,79.2959,73.622,75.4774,UP,1
2017-11-24,73.15,73.44,79.2307,73.518,75.5108,DOWN,0
2017-11-27,72.71,73.03,79.1577,73.266,75.518,UP,1
2017-11-28,74.86,72.79,79.0937,73.426,75.5372,UP,1
2017-11-29,77.0,74.55,79.045,74.16,75.5902,DOWN,0
2017-11-30,76.9,77.02,78.9871,74.924,75.6272,DOWN,0
2017-12-01,76.3,76.87,78.9283,75.554,75.6488,UP,1
2017-12-04,77.6,77.01,78.8775,76.532,75.6758,DOWN,0
2017-12-05,76.93,77.66,78.8486,76.946,75.6922,DOWN,0
2017-12-06,74.86,76.68,78.822,76.518,75.6794,UP,1
2017-12-07,75.47,74.66,78.8085,76.232,75.6796,UP,1
2017-12-08,76.23,76.14,78.7924,76.218,75.6894,UP,1
2017-12-11,77.3,76.51,78.7742,76.158,75.7204,DOWN,0
2017-12-12,76.73,77.27,78.7573,76.118,75.7268,UP,1
2017-12-13,78.05,77.56,78.7408,76.756,75.7592,DOWN,0
2017-12-14,76.87,78.35,78.7249,77.036,75.774,DOWN,0
2017-12-15,76.67,76.97,78.7088,77.124,75.7862,UP,1
2017-12-18,78.05,77.17,78.6993,77.274,75.8352,UP,1
2017-12-19,78.91,78.1,78.6963,77.71,75.9064,UP,1
2017-12-20,80.39,79.29,78.7022,78.178,76.0136,DOWN,0
2017-12-21,79.86,80.31,78.7091,78.776,76.1082,DOWN,0
2017-12-22,79.63,79.55,78.7195,79.368,76.1892,UP,1
2017-12-26,80.79,79.77,78.7321,79.916,76.3148,UP,1
2017-12-27,81.37,81.11,78.7522,80.408,76.444,UP,1
2017-12-28,81.51,81.61,78.772,80.632,76.5674,DOWN,0
2017-12-29,81.43,81.51,78.7931,80.946,76.686,UP,1
2018-01-02,82.93,81.72,78.8211,81.606,76.8314,DOWN,0
2018-01-03,82.26,82.62,78.846,81.9,76.9392,UP,1
2018-01-04,83.37,83.04,78.8822,82.3,77.0788,DOWN,0
2018-01-05,81.83,83.68,78.9109,82.364,77.1006,UP,1
2018-01-08,82.37,81.83,78.9429,82.552,77.195,UP,1
2018-01-09,83.09,82.76,78.979,82.584,77.3364,DOWN,0
2018-01-10,82.38,83.3,79.0158,82.608,77.4586,UP,1
2018-01-11,84.02,82.82,79.0569,82.738,77.6078,UP,1
2018-01-12,85.2,84.27,79.0988,83.412,77.7818,DOWN,0
2018-01-16,84.2,85.2,79.1335,83.778,77.933,DOWN,0
2018-01-17,82.72,84.51,79.1571,83.704,78.0588,DOWN,0
2018-01-18,81.84,82.82,79.1761,83.596,78.155,UP,1
2018-01-19,82.8,81.99,79.2034,83.352,78.27,DOWN,0
2018-01-22,82.5,82.7,79.229,82.812,78.396,UP,1
2018-01-23,82.71,82.73,79.2476,82.514,78.5094,UP,1
2018-01-24,82.73,83.13,79.26,82.516,78.6564,DOWN,0
2018-01-25,82.32,83.39,79.2659,82.612,78.7726,DOWN,0
2018-01-26,82.25,82.35,79.2703,82.502,78.9124,UP,1
2018-01-29,83.84,82.32,79.2912,82.77,79.1186,DOWN,0
2018-01-30,82.41,83.03,79.3082,82.71,79.309,DOWN,0
2018-01-31,81.04,82.8,79.3088,82.372,79.4564,UP,1
2018-02-01,81.26,80.61,79.3116,82.16,79.6022,DOWN,0
2018-02-02,73.4,79.35,79.2739,80.39,79.589,DOWN,0
2018-02-05,71.97,72.72,79.2262,78.016,79.5618,UP,1
2018-02-06,72.84,70.95,79.1847,76.102,79.557,DOWN,0
2018-02-07,72.83,72.43,79.1379,74.46,79.5506,DOWN,0
2018-02-08,71.15,72.56,79.0717,72.438,79.5194,UP,1
2018-02-09,71.76,71.52,79.0008,72.11,79.4574,UP,1
2018-02-12,72.0,71.78,78.9376,72.116,79.3574,DOWN,0
2018-02-13,71.98,71.66,78.878,71.944,79.259,UP,1
2018-02-14,73.2,71.3,78.8322,72.018,79.197,UP,1
2018-02-15,74.61,73.73,78.7959,72.71,79.1372,UP,1
2018-02-16,77.27,75.12,78.7702,73.812,79.144,UP,1
2018-02-20,80.0,76.73,78.7599,75.412,79.2468,UP,1
2018-02-21,81.74,79.9,78.7536,77.364,79.3722,UP,1
2018-02-22,82.3,82.25,78.7549,79.184,79.4936,UP,1
2018-02-23,83.4,82.35,78.7654,80.942,79.6156,UP,1
2018-02-26,83.84,83.98,78.7777,82.256,79.7578,DOWN,0
2018-02-27,82.06,83.51,78.7848,82.668,79.838,DOWN,0
2018-02-28,81.34,82.39,78.791,82.588,79.9274,DOWN,0
2018-03-01,79.89,81.34,78.7888,82.106,79.9918,UP,1
2018-03-02,81.2,79.09,78.7951,81.666,80.0548,UP,1
2018-03-05,83.18,80.97,78.8144,81.534,80.1402,UP,1
2018-03-06,83.44,83.69,78.8345,81.81,80.2012,DOWN,0
2018-03-07,83.03,82.7,78.8404,82.148,80.2646,DOWN,0
2018-03-08,82.4,83.19,78.8436,82.65,80.32,UP,1
2018-03-09,83.59,83.12,78.8515,83.128,80.376,DOWN,0
2018-03-12,82.89,83.92,78.8564,83.07,80.4064,DOWN,0
2018-03-13,82.58,83.19,78.8568,82.898,80.4278,UP,1
2018-03-14,82.86,83.16,78.8649,82.864,80.4564,DOWN,0
2018-03-15,81.88,82.85,78.8623,82.76,80.4354,UP,1
2018-03-16,82.44,82.0,78.8658,82.53,80.439,DOWN,0
2018-03-19,81.89,81.88,78.8603,82.33,80.4094,DOWN,0
2018-03-20,81.03,81.85,78.8446,82.02,80.3934,UP,1
2018-03-21,81.51,81.05,78.8334,81.75,80.3762,DOWN,0
2018-03-22,78.36,80.66,78.8139,81.046,80.2816,DOWN,0
2018-03-23,77.49,78.75,78.7846,80.056,80.1838,UP,1
2018-03-26,80.61,78.74,78.7632,79.8,80.1156,UP,1
2018-03-27,80.71,81.15,78.7364,79.736,80.0258,DOWN,0
2018-03-28,80.03,80.76,78.7,79.44,79.9424,UP,1
2018-03-29,81.4,80.67,78.6644,80.048,79.916,DOWN,0
2018-04-02,79.78,81.16,78.6232,80.506,79.8748,UP,1
2018-04-03,80.62,80.25,78.586,80.508,79.8312,UP,1
2018-04-04,80.86,79.19,78.5457,80.538,79.7984,UP,1
2018-04-05,81.46,81.39,78.507,80.824,79.7734,DOWN,0
2018-04-06,80.16,81.07,78.4653,80.576,79.722,DOWN,0
2018-04-09,79.95,80.9,78.424,80.61,79.6746,UP,1
2018-04-10,82.03,81.06,78.3924,80.892,79.6702,DOWN,0
2018-04-11,81.42,81.22,78.3569,81.004,79.6218,UP,1
2018-04-12,82.73,81.92,78.3257,81.258,79.6282,DOWN,0
2018-04-13,81.69,83.13,78.2918,81.564,79.6412,UP,1
2018-04-16,83.19,82.55,78.2568,82.212,79.6798,DOWN,0
2018-04-17,82.72,83.82,78.2189,82.35,79.8662,UP,1
2018-04-18,83.43,83.08,78.1786,82.752,80.0954,UP,1
2018-04-19,83.79,83.39,78.135,82.964,80.3144,UP,1
2018-04-20,87.54,83.64,78.114,84.134,80.6086,UP,1
2018-04-23,88.04,88.99,78.1012,85.104,80.9464,UP,1
2018-04-24,90.34,89.4,78.0979,86.628,81.318,DOWN,0
2018-04-25,89.38,90.74,78.0923,87.818,81.6656,DOWN,0
2018-04-26,88.94,89.48,78.0826,88.848,82.0048,UP,1
2018-04-27,89.37,88.0,78.0696,89.214,82.3282,DOWN,0
2018-04-30,88.81,89.85,78.0625,89.368,82.6122,DOWN,0
2018-05-01,88.72,88.38,78.0569,89.044,82.8412,DOWN,0
2018-05-02,87.61,88.47,78.0486,88.69,82.9934,UP,1
2018-05-03,88.59,87.55,78.0438,88.62,83.1304,UP,1
2018-05-04,89.97,88.26,78.0426,88.74,83.2838,UP,1
2018-05-07,91.13,90.2,78.0569,89.204,83.4384,UP,1
2018-05-08,92.08,91.27,78.0799,89.876,83.6032,UP,1
2018-05-09,93.49,92.15,78.1126,91.052,83.8318,UP,1
2018-05-10,93.83,93.48,78.1893,92.1,84.0816,DOWN,0
2018-05-11,93.06,94.0,78.2845,92.718,84.345,UP,1
2018-05-14,93.18,94.19,78.3723,93.128,84.5846,UP,1
2018-05-15,93.19,92.58,78.463,93.35,84.7848,UP,1
2018-05-16,94.57,93.22,78.5591,93.566,85.0074,DOWN,0
2018-05-17,94.15,94.42,78.6606,93.63,85.2298,UP,1
2018-05-18,95.19,94.35,78.7684,94.056,85.4856,UP,1
2018-05-21,98.55,95.28,78.894,95.13,85.7848,DOWN,0
2018-05-22,97.47,99.05,79.0082,95.986,86.0764,DOWN,0
2018-05-23,96.66,96.9,79.1198,96.404,86.358,UP,1
2018-05-24,97.0,96.44,79.2387,96.974,86.6408,UP,1
2018-05-25,97.34,96.31,79.36,97.404,86.95,DOWN,0
2018-05-29,96.86,97.23,79.483,97.066,87.2384,UP,1
2018-05-30,98.37,97.42,79.6108,97.246,87.568,DOWN,0
2018-05-31,97.51,98.41,79.7383,97.416,87.8976,UP,1
2018-06-01,99.91,98.56,79.8793,97.998,88.2656,DOWN,0
2018-06-04,99.06,100.16,80.0137,98.342,88.6796,UP,1
2018-06-05,100.02,99.2,80.1571,98.974,89.1302,UP,1
2018-06-06,101.59,100.5,80.3108,99.618,89.5498,UP,1
2018-06-07,101.88,101.68,80.4689,100.492,89.9732,UP,1
2018-06-08,102.69,101.95,80.6286,101.048,90.4264,UP,1
2018-06-11,102.79,102.61,80.7922,101.794,90.8542,UP,1
2018-06-12,102.97,102.64,80.9563,102.384,91.318,DOWN,0
2018-06-13,101.03,103.01,81.1104,102.272,91.7262,UP,1
2018-06-14,102.01,101.25,81.2682,102.298,92.1492,UP,1
2018-06-15,102.47,101.09,81.4271,102.254,92.5694,UP,1
2018-06-18,102.6,101.73,81.588,102.216,93.0182,DOWN,0
2018-06-19,102.03,101.39,81.7453,102.028,93.4598,UP,1
2018-06-20,102.61,102.43,81.8981,102.344,93.8714,DOWN,0
2018-06-21,100.43,102.35,82.0395,102.028,94.2516,UP,1
2018-06-22,100.7,101.31,82.1945,101.674,94.611,DOWN,0
2018-06-25,98.67,100.41,82.3367,100.888,94.9506,DOWN,0
2018-06-26,98.41,99.09,82.4773,100.164,95.255,DOWN,0
2018-06-27,98.4,99.03,82.6132,99.322,95.5686,DOWN,0
2018-06-28,98.15,98.21,82.7436,98.866,95.863,UP,1
2018-06-29,98.58,98.28,82.8769,98.442,96.1588,UP,1
2018-07-02,99.14,98.13,83.0152,98.536,96.3908,UP,1
2018-07-03,99.29,99.66,83.1499,98.712,96.6158,UP,1
2018-07-05,99.8,100.29,83.2794,98.992,96.805,UP,1
2018-07-06,100.1,99.71,83.4081,99.382,97.0194,UP,1
2018-07-09,101.66,100.73,83.5412,99.998,97.2738,UP,1
2018-07-10,101.87,101.58,83.6744,100.544,97.5238,UP,1
2018-07-11,102.18,100.76,83.8041,101.122,97.7912,UP,1
2018-07-12,103.68,102.81,83.9419,101.898,98.0904,UP,1
2018-07-13,104.07,103.55,84.0848,102.692,98.4196,DOWN,0
2018-07-16,102.75,104.39,84.2212,102.91,98.7028,DOWN,0
2018-07-17,102.39,102.59,84.3545,103.014,98.9512,UP,1
2018-07-18,103.85,102.68,84.495,103.348,99.2056,UP,1
2018-07-19,104.79,103.26,84.6369,103.57,99.4598,DOWN,0
2018-07-20,104.72,104.92,84.7783,103.7,99.6844,UP,1
2018-07-23,105.29,104.14,84.9241,104.208,99.9136,UP,1
2018-07-24,107.05,104.09,85.0791,105.14,100.1934,UP,1
2018-07-25,109.67,107.41,85.2494,106.304,100.5232,DOWN,0
2018-07-26,108.88,109.64,85.4171,107.122,100.837,DOWN,0
2018-07-27,108.36,109.44,85.5837,107.85,101.1128,UP,1
2018-07-30,108.9,108.89,85.7526,108.572,101.4078,UP,1
2018-07-31,110.32,109.43,85.9263,109.226,101.7104,UP,1
2018-08-01,110.62,109.75,86.1068,109.416,101.9518,UP,1
2018-08-02,112.05,109.88,86.2925,110.05,102.2434,UP,1
2018-08-03,113.22,111.92,86.4819,111.022,102.5746,UP,1
2018-08-06,113.54,113.5,86.6721,111.95,102.9054,UP,1
2018-08-07,113.74,114.07,86.8625,112.634,103.2334,DOWN,0
2018-08-08,113.01,113.85,87.0432,113.112,103.5564,DOWN,0
2018-08-09,111.5,113.03,87.2188,113.002,103.819,DOWN,0
2018-08-10,110.5,111.03,87.3676,112.458,104.0788,UP,1
2018-08-13,111.18,111.46,87.5352,111.986,104.3042,UP,1
2018-08-14,111.66,111.19,87.7134,111.57,104.5562,DOWN,0
2018-08-15,109.67,110.89,87.8804,110.902,104.7492,UP,1
2018-08-16,110.62,110.22,88.0507,110.726,104.9298,DOWN,0
2018-08-17,109.97,109.38,88.2181,110.62,105.0916,UP,1
2018-08-20,110.22,110.09,88.386,110.428,105.2422,UP,1
2018-08-21,110.41,110.5,88.5559,110.178,105.3946,DOWN,0
2018-08-22,110.1,110.17,88.7212,110.264,105.5372,DOWN,0
2018-08-23,108.82,109.96,88.8801,109.904,105.693,UP,1
2018-08-24,109.24,109.04,89.0453,109.758,105.8376,UP,1
2018-08-27,110.54,109.64,89.2128,109.822,105.999,DOWN,0
2018-08-28,110.06,110.92,89.3862,109.752,106.1482,DOWN,0
2018-08-29,108.99,110.51,89.5486,109.53,106.2874,DOWN,0
2018-08-30,108.5,108.52,89.7148,109.466,106.4052,DOWN,0
2018-08-31,108.32,108.0,89.8887,109.282,106.563,UP,1
2018-09-04,109.57,108.53,90.0721,109.088,106.7404,UP,1
2018-09-05,112.57,109.81,90.2666,109.59,107.0184,UP,1
2018-09-06,113.0,112.57,90.4618,110.392,107.3102,UP,1
2018-09-07,114.51,112.74,90.664,111.594,107.6324,DOWN,0
2018-09-10,112.61,114.88,90.8604,112.452,107.9216,UP,1
2018-09-11,113.72,111.92,91.0636,113.282,108.2244,DOWN,0
2018-09-12,112.87,113.63,91.2622,113.342,108.499,DOWN,0
2018-09-13,112.12,113.24,91.4593,113.166,108.7556,DOWN,0
2018-09-14,98.21,111.82,91.576,109.906,108.7238,UP,1
2018-09-17,105.1,100.07,91.7165,108.404,108.8238,UP,1
2018-09-18,105.38,105.53,91.8589,106.736,108.8982,DOWN,0
2018-09-19,105.37,106.0,92.0043,105.236,108.9682,DOWN,0
2018-09-20,105.36,105.78,92.1431,103.884,109.0318,DOWN,0
2018-09-21,104.93,105.04,92.2831,105.228,109.0568,UP,1
2018-09-24,105.62,104.49,92.4369,105.332,109.0878,UP,1
2018-09-25,106.73,106.32,92.5932,105.602,109.1674,DOWN,0
2018-09-26,106.67,106.38,92.7454,105.862,109.253,UP,1
2018-09-27,106.89,106.69,92.8933,106.168,109.3138,DOWN,0
