ticker,LEN US Equity,LEN US Equity,LEN US Equity,LEN US Equity,LEN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-01-08,67.23,67.77,54.5433,66.766,60.8998,DOWN,0
2018-01-09,66.67,67.38,54.6219,67.132,61.0661,UP,1
2018-01-10,68.26,66.24,54.7087,67.338,61.2732,UP,1
2018-01-11,69.57,68.91,54.8002,67.862,61.553,DOWN,0
2018-01-12,69.26,69.13,54.8895,68.198,61.8268,DOWN,0
2018-01-16,68.78,69.86,54.9774,68.508,62.0653,UP,1
2018-01-17,70.71,69.26,55.0754,69.316,62.3795,DOWN,0
2018-01-18,70.54,71.77,55.174,69.772,62.6998,UP,1
2018-01-19,71.82,70.6,55.2804,70.222,63.0155,DOWN,0
2018-01-22,71.73,71.97,55.3863,70.716,63.3225,DOWN,0
2018-01-23,70.93,71.69,55.4869,71.146,63.572,DOWN,0
2018-01-24,70.86,70.98,55.5882,71.176,63.8106,DOWN,0
2018-01-25,68.47,70.81,55.6736,70.762,64.0058,DOWN,0
2018-01-26,67.82,68.79,55.7536,69.962,64.1978,DOWN,0
2018-01-29,65.02,67.4,55.8227,68.62,64.327,DOWN,0
2018-01-30,63.87,64.49,55.8836,67.208,64.444,DOWN,0
2018-01-31,62.66,64.71,55.9356,65.568,64.5354,UP,1
2018-02-01,62.84,62.2,55.9881,64.442,64.6144,DOWN,0
2018-02-02,60.02,62.27,56.0257,62.882,64.6324,DOWN,0
2018-02-05,57.7,59.52,56.0552,61.418,64.5758,UP,1
2018-02-06,60.44,56.56,56.0978,60.732,64.5724,UP,1
2018-02-07,60.91,60.67,56.145,60.382,64.5702,DOWN,0
2018-02-08,59.11,60.79,56.1875,59.636,64.5374,DOWN,0
2018-02-09,58.69,60.0,56.2265,59.37,64.4804,UP,1
2018-02-12,59.34,59.32,56.2682,59.698,64.4236,UP,1
2018-02-13,59.96,59.4,56.3159,59.602,64.3672,UP,1
2018-02-14,61.23,59.5,56.3711,59.666,64.3406,DOWN,0
2018-02-15,60.4,61.88,56.4226,59.924,64.289,UP,1
2018-02-16,60.86,60.29,56.4787,60.358,64.2656,DOWN,0
2018-02-20,59.15,60.65,56.526,60.32,64.2304,DOWN,0
2018-02-21,58.66,59.38,56.5708,60.06,64.1694,DOWN,0
2018-02-22,58.43,58.98,56.6142,59.5,64.0944,UP,1
2018-02-23,59.04,59.56,56.6565,59.228,64.0416,UP,1
2018-02-26,59.45,59.37,56.7014,58.946,64.002,DOWN,0
2018-02-27,57.66,59.57,56.7352,58.648,63.933,DOWN,0
2018-02-28,56.58,57.9,56.7666,58.232,63.8418,UP,1
2018-03-01,57.36,56.84,56.7987,58.018,63.761,UP,1
2018-03-02,57.48,56.78,56.8294,57.706,63.6634,UP,1
2018-03-05,58.31,57.04,56.8701,57.478,63.592,UP,1
2018-03-06,59.17,58.64,56.9109,57.78,63.5242,UP,1
2018-03-07,59.29,58.69,56.947,58.322,63.435,DOWN,0
2018-03-08,58.66,59.29,56.9786,58.582,63.3282,UP,1
2018-03-09,59.79,59.01,57.0198,59.044,63.2462,UP,1
2018-03-12,60.43,59.86,57.0625,59.468,63.1764,UP,1
2018-03-13,60.56,60.86,57.1072,59.746,63.1112,DOWN,0
2018-03-14,59.9,60.87,57.1495,59.868,63.0444,DOWN,0
2018-03-15,58.89,60.07,57.1869,59.914,62.9254,UP,1
2018-03-16,59.21,58.97,57.2269,59.798,62.765,DOWN,0
2018-03-19,59.06,59.0,57.263,59.524,62.6072,DOWN,0
2018-03-20,58.87,59.25,57.2942,59.186,62.433,UP,1
2018-03-21,59.9,59.03,57.332,59.186,62.2864,DOWN,0
2018-03-22,58.68,59.3,57.3648,59.144,62.1266,DOWN,0
2018-03-23,58.06,59.17,57.3936,58.914,61.9226,UP,1
2018-03-26,59.21,59.04,57.4294,58.944,61.7154,DOWN,0
2018-03-27,58.67,59.39,57.4632,58.904,61.5036,UP,1
2018-03-28,58.76,58.91,57.494,58.676,61.3032,UP,1
2018-03-29,58.94,58.82,57.5209,58.728,61.0678,DOWN,0
2018-04-02,56.83,58.71,57.5359,58.482,60.7936,UP,1
2018-04-03,57.09,57.08,57.5564,58.058,60.499,UP,1
2018-04-04,62.82,58.53,57.6063,58.888,60.3208,UP,1
2018-04-05,64.0,63.46,57.6631,59.936,60.1822,DOWN,0
2018-04-06,61.58,63.14,57.7021,60.464,59.9966,DOWN,0
2018-04-09,60.78,61.67,57.7402,61.254,59.8428,DOWN,0
2018-04-10,60.09,61.61,57.7791,61.854,59.6882,DOWN,0
2018-04-11,58.19,59.53,57.8099,60.928,59.5516,DOWN,0
2018-04-12,56.75,58.49,57.8318,59.478,59.4092,UP,1
2018-04-13,56.94,56.87,57.8566,58.55,59.2948,UP,1
2018-04-16,57.13,57.23,57.8784,57.82,59.1806,UP,1
2018-04-17,57.53,57.52,57.903,57.308,59.1308,UP,1
2018-04-18,57.64,57.8,57.9251,57.198,59.1296,DOWN,0
2018-04-19,55.62,57.52,57.9409,56.972,59.0332,DOWN,0
2018-04-20,54.62,55.75,57.9524,56.508,58.9074,DOWN,0
2018-04-23,54.46,54.62,57.9658,55.974,58.8144,DOWN,0
2018-04-24,53.47,55.03,57.9663,55.162,58.71,UP,1
2018-04-25,53.91,53.55,57.9633,54.416,58.6014,UP,1
2018-04-26,54.29,54.58,57.9666,54.15,58.488,UP,1
2018-04-27,54.85,54.25,57.9725,54.196,58.3604,DOWN,0
2018-04-30,52.89,54.75,57.9685,53.882,58.2102,UP,1
2018-05-01,53.91,52.81,57.9684,53.97,58.0712,DOWN,0
2018-05-02,53.25,53.84,57.967,53.838,57.9532,UP,1
2018-05-03,53.63,53.26,57.9709,53.706,57.8526,UP,1
2018-05-04,54.44,53.38,57.9771,53.624,57.7728,DOWN,0
2018-05-07,54.33,54.6,57.9829,53.912,57.6786,UP,1
2018-05-08,54.43,54.29,57.9889,54.016,57.5782,DOWN,0
2018-05-09,53.61,54.52,57.993,54.088,57.4972,UP,1
2018-05-10,54.19,53.91,57.9985,54.2,57.4494,UP,1
2018-05-11,54.29,54.23,58.0067,54.17,57.388,DOWN,0
2018-05-14,54.29,54.36,58.0135,54.162,57.3242,DOWN,0
2018-05-15,51.21,53.68,58.0078,53.518,57.1822,DOWN,0
2018-05-16,50.97,51.11,58.001,52.99,57.0182,UP,1
2018-05-17,51.3,50.98,57.991,52.412,56.8584,UP,1
2018-05-18,52.03,51.3,57.9823,51.96,56.7258,UP,1
2018-05-21,52.27,52.29,57.9748,51.556,56.5754,DOWN,0
2018-05-22,50.87,51.41,57.9584,51.488,56.3842,UP,1
2018-05-23,51.75,50.36,57.9462,51.644,56.208,DOWN,0
2018-05-24,51.46,51.72,57.9318,51.676,56.0392,UP,1
2018-05-25,53.39,51.74,57.9285,51.948,55.9292,DOWN,0
2018-05-29,53.29,53.06,57.9296,52.152,55.8108,DOWN,0
2018-05-30,52.5,53.47,57.9263,52.478,55.6796,DOWN,0
2018-05-31,51.74,52.55,57.9161,52.476,55.537,DOWN,0
2018-06-01,51.62,52.0,57.9043,52.508,55.3714,UP,1
2018-06-04,52.07,51.91,57.8947,52.244,55.2392,DOWN,0
2018-06-05,52.0,51.66,57.8908,51.986,55.118,UP,1
2018-06-06,52.29,51.86,57.8933,51.944,54.9796,UP,1
2018-06-07,52.44,52.4,57.8954,52.084,54.855,UP,1
2018-06-08,54.0,52.43,57.9062,52.56,54.7598,DOWN,0
2018-06-11,53.7,54.0,57.9172,52.886,54.655,UP,1
2018-06-12,54.68,53.84,57.9351,53.422,54.612,DOWN,0
2018-06-13,52.49,54.45,57.94,53.462,54.52,UP,1
2018-06-14,53.07,52.44,57.9512,53.588,54.325,DOWN,0
2018-06-15,52.82,53.0,57.9633,53.352,54.1014,DOWN,0
2018-06-18,51.97,52.39,57.9701,53.006,53.9092,UP,1
2018-06-19,52.07,51.6,57.9721,52.484,53.735,UP,1
2018-06-20,52.23,51.91,57.9749,52.432,53.5778,DOWN,0
2018-06-21,51.68,52.26,57.9786,52.154,53.4476,DOWN,0
2018-06-22,51.2,51.6,57.9848,51.83,53.3366,DOWN,0
2018-06-25,49.22,50.95,57.982,51.28,53.1822,UP,1
2018-06-26,51.61,52.85,57.9878,51.188,53.0718,DOWN,0
2018-06-27,51.26,52.2,57.9858,50.994,52.9464,UP,1
2018-06-28,52.04,50.83,57.9857,51.066,52.8344,UP,1
2018-06-29,52.5,53.07,57.9926,51.326,52.772,DOWN,0
2018-07-02,52.17,52.0,57.9995,51.916,52.723,UP,1
2018-07-03,52.38,52.46,58.0053,52.07,52.6814,UP,1
2018-07-05,53.12,52.79,58.0128,52.442,52.6744,UP,1
2018-07-06,53.69,53.21,58.0227,52.772,52.67,UP,1
2018-07-09,54.63,54.34,58.044,53.198,52.6768,DOWN,0
2018-07-10,54.35,54.89,58.0638,53.634,52.6668,DOWN,0
2018-07-11,53.97,53.95,58.0827,53.952,52.6884,DOWN,0
2018-07-12,53.78,54.2,58.0994,54.084,52.6858,UP,1
2018-07-13,54.06,53.68,58.1142,54.158,52.702,DOWN,0
2018-07-16,54.05,54.0,58.1283,54.042,52.7104,UP,1
2018-07-17,55.55,54.05,58.1454,54.282,52.7326,DOWN,0
2018-07-18,55.17,54.92,58.1577,54.522,52.7494,DOWN,0
2018-07-19,55.14,55.13,58.1698,54.794,52.7636,DOWN,0
2018-07-20,54.68,55.06,58.167,54.918,52.785,DOWN,0
2018-07-23,54.3,55.0,58.1569,54.968,52.7872,DOWN,0
2018-07-24,52.59,54.21,58.14,54.376,52.7532,DOWN,0
2018-07-25,51.35,52.03,58.1178,53.612,52.6944,UP,1
2018-07-26,52.53,51.58,58.1,53.09,52.7208,DOWN,0
2018-07-27,52.11,52.69,58.0798,52.576,52.7436,DOWN,0
2018-07-30,51.88,52.2,58.0568,52.092,52.7552,UP,1
2018-07-31,52.27,52.14,58.0385,52.028,52.76,DOWN,0
2018-08-01,51.74,52.44,58.0176,52.106,52.7494,DOWN,0
2018-08-02,50.81,51.43,57.9928,51.762,52.7482,UP,1
2018-08-03,51.48,50.94,57.9709,51.636,52.7428,UP,1
2018-08-06,51.76,51.45,57.9488,51.612,52.7488,UP,1
2018-08-07,53.0,51.85,57.9306,51.758,52.741,UP,1
2018-08-08,53.27,53.19,57.9099,52.064,52.7406,UP,1
2018-08-09,53.45,53.33,57.8912,52.592,52.7596,DOWN,0
2018-08-10,53.38,52.96,57.8686,52.972,52.7924,DOWN,0
2018-08-13,50.78,53.03,57.8333,52.776,52.7756,UP,1
2018-08-14,50.99,50.94,57.7965,52.374,52.754,DOWN,0
2018-08-15,50.23,50.62,57.7581,51.766,52.7186,UP,1
2018-08-16,50.48,50.43,57.7326,51.172,52.6824,UP,1
2018-08-17,50.57,50.37,57.7076,50.61,52.645,UP,1
2018-08-20,51.13,50.555,57.679,50.68,52.5876,UP,1
2018-08-21,53.26,52.37,57.6703,51.134,52.5788,DOWN,0
2018-08-22,52.53,53.16,57.6603,51.594,52.5358,DOWN,0
2018-08-23,51.71,52.39,57.6387,51.84,52.5202,DOWN,0
2018-08-24,51.55,51.74,57.6145,52.036,52.4898,UP,1
2018-08-27,52.42,51.6,57.5844,52.294,52.4818,UP,1
2018-08-28,52.61,52.42,57.5528,52.164,52.4946,UP,1
2018-08-29,52.69,52.57,57.5227,52.196,52.507,DOWN,0
2018-08-30,51.84,52.43,57.4908,52.222,52.4992,DOWN,0
2018-08-31,51.67,51.89,57.4563,52.246,52.499,UP,1
2018-09-04,51.72,51.63,57.4248,52.106,52.5094,UP,1
2018-09-05,52.52,51.74,57.397,52.088,52.5754,DOWN,0
2018-09-06,52.34,52.67,57.3642,52.018,52.59,DOWN,0
2018-09-07,50.53,51.84,57.3213,51.756,52.5754,UP,1
2018-09-10,50.69,50.77,57.2721,51.56,52.5484,UP,1
2018-09-11,51.17,50.5,57.2249,51.45,52.5218,UP,1
2018-09-12,52.22,51.21,57.1809,51.39,52.5228,UP,1
2018-09-13,52.35,52.26,57.1389,51.392,52.5222,UP,1
2018-09-14,52.53,52.24,57.0938,51.792,52.5104,DOWN,0
2018-09-17,51.16,52.49,57.0387,51.886,52.4598,UP,1
2018-09-18,51.81,51.32,56.9839,52.014,52.4034,DOWN,0
2018-09-19,51.39,51.78,56.928,51.848,52.3442,DOWN,0
2018-09-20,50.72,51.48,56.8667,51.522,52.2792,DOWN,0
2018-09-21,50.13,50.69,56.8072,51.042,52.2062,DOWN,0
2018-09-24,49.0,49.9,56.7477,50.61,52.105,DOWN,0
2018-09-25,48.87,49.24,56.6835,50.022,52.0014,DOWN,0
2018-09-26,47.9,49.19,56.6121,49.324,51.8484,DOWN,0
2018-09-27,47.08,47.76,56.5391,48.596,51.6866,DOWN,0
2018-09-28,46.69,47.01,56.4654,47.908,51.5176,UP,1
2018-10-01,47.16,47.0,56.3956,47.54,51.3672,DOWN,0
2018-10-02,46.77,47.18,56.3238,47.12,51.2166,DOWN,0
2018-10-03,46.24,46.45,56.248,46.788,51.0896,DOWN,0
2018-10-04,44.69,45.97,56.1596,46.31,50.9564,UP,1
2018-10-05,44.78,44.5,56.0741,45.928,50.8014,UP,1
2018-10-08,45.44,44.63,55.9885,45.584,50.668,DOWN,0
2018-10-09,44.31,45.54,55.8913,45.092,50.5166,DOWN,0
2018-10-10,43.72,44.39,55.7899,44.588,50.3456,DOWN,0
2018-10-11,43.31,43.6,55.687,44.312,50.177,DOWN,0
2018-10-12,43.15,43.94,55.5832,43.986,50.0238,DOWN,0
2018-10-15,43.04,42.97,55.4793,43.506,49.855,UP,1
2018-10-16,44.1,43.4,55.3836,43.464,49.7018,DOWN,0
2018-10-17,43.08,43.23,55.2748,43.336,49.5034,DOWN,0
2018-10-18,42.42,42.59,55.1507,43.158,49.2864,DOWN,0
2018-10-19,40.83,42.5,55.0201,42.694,49.034,DOWN,0
2018-10-22,39.37,41.1,54.8791,41.96,48.7538,UP,1
2018-10-23,40.7,38.97,54.7464,41.28,48.5522,DOWN,0
2018-10-24,38.84,40.62,54.6073,40.432,48.3092,UP,1
2018-10-25,40.19,39.39,54.4669,39.986,48.1084,UP,1
2018-10-26,41.79,39.5,54.328,40.178,47.9346,DOWN,0
2018-10-29,41.01,42.66,54.1868,40.506,47.7434,UP,1
2018-10-30,43.04,40.91,54.0581,40.974,47.5816,DOWN,0
2018-10-31,42.98,43.53,53.9194,41.802,47.376,UP,1
2018-11-01,44.04,43.05,53.7869,42.572,47.2062,DOWN,0
2018-11-02,43.28,44.52,53.6442,42.87,47.0376,UP,1
2018-11-05,44.39,43.23,53.5075,43.546,46.8944,DOWN,0
2018-11-06,43.98,44.49,53.3728,43.734,46.7256,DOWN,0
2018-11-07,42.97,44.45,53.2333,43.732,46.5328,DOWN,0
2018-11-08,41.9,41.47,53.1005,43.304,46.317,DOWN,0
2018-11-09,41.9,41.73,52.9709,43.028,46.1182,DOWN,0
2018-11-12,40.68,41.41,52.8492,42.286,45.8984,UP,1
2018-11-13,41.26,40.85,52.7361,41.742,45.6892,UP,1
2018-11-14,41.61,41.7,52.6309,41.47,45.471,DOWN,0
2018-11-15,39.53,40.55,52.5143,40.996,45.2148,UP,1
2018-11-16,41.05,39.47,52.4195,40.826,45.0252,UP,1
2018-11-19,41.47,40.99,52.3383,40.984,44.8408,UP,1
2018-11-20,42.14,40.89,52.2468,41.16,44.6602,UP,1
2018-11-21,42.78,42.3,52.1562,41.394,44.4714,DOWN,0
2018-11-23,42.74,42.5,52.0743,42.036,44.2792,UP,1
2018-11-26,42.84,43.13,51.9951,42.394,44.0854,UP,1
2018-11-27,42.87,42.54,51.9127,42.674,43.9196,UP,1
2018-11-28,43.88,43.01,51.8323,43.022,43.761,DOWN,0
2018-11-29,43.04,43.73,51.7414,43.074,43.594,DOWN,0
2018-11-30,42.73,43.12,51.653,43.072,43.4342,UP,1
2018-12-03,43.61,43.45,51.5668,43.226,43.3038,DOWN,0
2018-12-04,41.13,42.69,51.4767,42.878,43.1464,UP,1
2018-12-06,42.46,40.57,51.3957,42.594,43.0182,DOWN,0
2018-12-07,42.0,42.61,51.3135,42.386,42.9002,DOWN,0
2018-12-10,41.12,42.06,51.2239,42.064,42.781,DOWN,0
2018-12-11,40.47,41.69,51.129,41.436,42.6566,UP,1
2018-12-12,41.18,40.93,51.0466,41.446,42.537,DOWN,0
2018-12-13,40.91,41.17,50.9683,41.136,42.4198,DOWN,0
2018-12-14,40.21,40.37,50.8825,40.778,42.2992,DOWN,0
2018-12-17,40.02,40.11,50.7952,40.558,42.2058,UP,1
2018-12-18,41.01,40.43,50.7087,40.666,42.1304,UP,1
2018-12-19,41.03,41.11,50.618,40.636,42.0422,DOWN,0
2018-12-20,40.88,40.71,50.526,40.63,41.9736,DOWN,0
2018-12-21,38.96,40.53,50.4275,40.38,41.8784,DOWN,0
2018-12-24,38.06,38.75,50.3188,39.988,41.7734,UP,1
2018-12-26,39.46,38.32,50.214,39.678,41.6996,UP,1
2018-12-27,39.5,38.78,50.1087,39.372,41.6288,DOWN,0
2018-12-28,39.43,39.57,50.0063,39.082,41.5354,DOWN,0
2018-12-31,39.15,39.6,49.9076,39.12,41.4568,UP,1
2019-01-02,39.96,38.56,49.8114,39.5,41.4076,DOWN,0
2019-01-03,39.55,39.71,49.7138,39.518,41.382,UP,1
2019-01-04,41.21,40.08,49.6255,39.86,41.4188,UP,1
2019-01-07,42.38,41.65,49.5379,40.45,41.4524,UP,1
2019-01-08,42.89,42.74,49.459,41.198,41.5334,UP,1
2019-01-09,46.29,43.9,49.4001,42.464,41.6554,DOWN,0
2019-01-10,45.17,46.01,49.3299,43.588,41.723,UP,1
2019-01-11,46.41,45.17,49.2686,44.628,41.831,DOWN,0
2019-01-14,45.2,46.0,49.2008,45.192,41.8742,UP,1
2019-01-15,45.88,45.04,49.1355,45.79,41.9322,DOWN,0
2019-01-16,45.36,45.89,49.0782,45.604,41.9586,DOWN,0
2019-01-17,44.78,44.81,49.0166,45.526,41.9886,DOWN,0
2019-01-18,44.1,45.09,48.923,45.064,41.9828,DOWN,0
2019-01-22,43.51,43.7,48.8206,44.726,41.9734,UP,1
2019-01-23,43.66,43.66,48.731,44.282,41.9872,UP,1
2019-01-24,44.87,43.76,48.6514,44.184,42.0466,DOWN,0
2019-01-25,44.56,45.32,48.5738,44.14,42.0998,DOWN,0
2019-01-28,44.52,44.33,48.5054,44.224,42.1766,UP,1
2019-01-29,45.95,44.16,48.4514,44.712,42.2704,UP,1
2019-01-30,46.4,46.23,48.3987,45.26,42.3662,UP,1
2019-01-31,47.42,46.5,48.3502,45.77,42.524,DOWN,0
2019-02-01,47.15,47.32,48.2983,46.288,42.646,DOWN,0
2019-02-04,46.68,46.8,48.2435,46.72,42.7502,UP,1
2019-02-05,46.91,46.65,48.1999,46.912,42.8456,DOWN,0
2019-02-06,46.08,46.72,48.1572,46.848,42.9116,UP,1
2019-02-07,46.19,45.9,48.1159,46.602,42.9806,DOWN,0
2019-02-08,46.03,45.83,48.0787,46.378,43.0444,DOWN,0
2019-02-11,45.99,46.06,48.0391,46.24,43.1068,UP,1
2019-02-12,48.61,46.26,48.0107,46.58,43.2014,DOWN,0
2019-02-13,48.17,48.7,47.9773,46.998,43.304,UP,1
2019-02-14,48.24,47.74,47.954,47.408,43.4142,UP,1
2019-02-15,48.9,48.62,47.929,47.982,43.52,UP,1
2019-02-19,49.38,48.87,47.9096,48.66,43.685,DOWN,0
2019-02-20,48.95,49.38,47.8862,48.728,43.8148,UP,1
2019-02-21,49.22,48.19,47.8601,48.938,43.9592,UP,1
2019-02-22,50.25,49.43,47.8397,49.34,44.1418,DOWN,0
2019-02-25,49.64,50.48,47.8158,49.488,44.3252,DOWN,0
2019-02-26,49.46,49.23,47.795,49.504,44.4908,DOWN,0
2019-02-27,48.84,49.52,47.7683,49.482,44.6494,DOWN,0
2019-02-28,47.98,48.41,47.7367,49.234,44.8048,DOWN,0
2019-03-01,47.03,48.34,47.7004,48.59,44.945,UP,1
2019-03-04,47.6,47.21,47.6824,48.182,45.0768,DOWN,0
2019-03-05,46.13,47.6,47.6582,47.516,45.1788,DOWN,0
2019-03-06,45.9,46.01,47.6312,46.928,45.2792,UP,1
2019-03-07,47.55,46.04,47.6088,46.842,45.451,UP,1
2019-03-08,47.73,47.39,47.5861,46.982,45.6444,UP,1
2019-03-11,48.51,47.73,47.5743,47.164,45.8254,UP,1
2019-03-12,48.56,48.59,47.5583,47.65,46.0066,DOWN,0
2019-03-13,48.07,48.68,47.5414,48.084,46.1794,DOWN,0
2019-03-14,48.02,48.06,47.5145,48.178,46.3568,DOWN,0
2019-03-15,47.73,48.15,47.4867,48.178,46.5122,UP,1
2019-03-18,47.86,47.82,47.4635,48.048,46.6784,DOWN,0
2019-03-19,46.59,47.91,47.4378,47.654,46.786,DOWN,0
2019-03-20,46.22,46.51,47.4108,47.284,46.8628,UP,1
2019-03-21,47.57,46.34,47.3883,47.194,46.9564,UP,1
2019-03-22,47.84,47.43,47.3675,47.216,46.9874,UP,1
2019-03-25,49.55,47.92,47.3538,47.554,47.075,UP,1
2019-03-26,49.71,49.56,47.3401,48.178,47.141,UP,1
2019-03-27,51.67,51.0,47.3285,49.268,47.2704,DOWN,0
2019-03-28,49.76,51.39,47.3088,49.706,47.348,DOWN,0
2019-03-29,49.09,49.75,47.2808,49.956,47.4226,DOWN,0
2019-04-01,48.91,48.94,47.2629,49.828,47.5052,DOWN,0
2019-04-02,48.86,48.7,47.2419,49.658,47.6004,UP,1
2019-04-03,49.81,49.17,47.2268,49.286,47.7264,UP,1
2019-04-04,50.69,49.76,47.2204,49.472,47.867,UP,1
2019-04-05,51.68,51.22,47.2185,49.99,48.0032,DOWN,0
2019-04-08,51.3,51.54,47.2138,50.468,48.138,DOWN,0
2019-04-09,50.23,51.01,47.2066,50.742,48.2522,UP,1
2019-04-10,50.84,50.47,47.2048,50.948,48.35,UP,1
2019-04-11,51.3,50.87,47.2152,51.07,48.448,DOWN,0
2019-04-12,50.97,51.61,47.212,50.928,48.519,UP,1
2019-04-15,51.14,51.14,47.2114,50.896,48.5988,UP,1
2019-04-16,51.4,51.4,47.2082,51.13,48.6932,UP,1
2019-04-17,51.91,51.15,47.2052,51.344,48.7932,UP,1
2019-04-18,52.91,51.86,47.2089,51.666,48.9298,DOWN,0
2019-04-22,52.09,52.68,47.2075,51.89,49.0478,UP,1
2019-04-23,52.46,52.38,47.2042,52.154,49.1764,UP,1
2019-04-24,52.63,52.57,47.1989,52.4,49.3092,DOWN,0
2019-04-25,51.56,51.57,47.1835,52.33,49.3682,UP,1
2019-04-26,52.03,51.63,47.1719,52.154,49.4454,UP,1
2019-04-29,52.16,52.01,47.1629,52.168,49.5238,DOWN,0
2019-04-30,52.03,51.98,47.1541,52.082,49.5864,UP,1
2019-05-01,52.05,52.37,47.1441,51.966,49.6398,UP,1
2019-05-02,52.36,52.19,47.1356,52.126,49.708,DOWN,0
2019-05-03,52.23,52.71,47.119,52.166,49.7682,DOWN,0
2019-05-06,51.85,51.77,47.1024,52.104,49.8002,DOWN,0
2019-05-07,51.75,51.67,47.0855,52.048,49.8424,DOWN,0
2019-05-08,51.13,51.75,47.0677,51.864,49.8758,UP,1
2019-05-09,51.78,50.94,47.0551,51.748,49.9346,UP,1
2019-05-10,51.86,51.76,47.0515,51.674,50.0122,DOWN,0
2019-05-13,51.47,51.37,47.0521,51.598,50.101,UP,1
2019-05-14,52.75,51.43,47.0532,51.798,50.204,UP,1
2019-05-15,52.92,52.61,47.0572,52.156,50.3398,UP,1
2019-05-16,53.66,53.26,47.0661,52.532,50.495,DOWN,0
2019-05-17,53.13,53.09,47.0704,52.786,50.6066,DOWN,0
2019-05-20,51.81,53.0,47.0708,52.854,50.6882,UP,1
2019-05-21,52.29,51.94,47.0782,52.762,50.7638,DOWN,0
2019-05-22,51.76,51.31,47.0796,52.53,50.8278,DOWN,0
2019-05-23,51.08,51.61,47.0762,52.014,50.888,UP,1
2019-05-24,51.91,51.4,47.0707,51.77,50.9658,DOWN,0
2019-05-28,51.31,52.03,47.0609,51.67,51.0374,DOWN,0
2019-05-29,50.55,51.34,47.0464,51.322,51.0912,DOWN,0
2019-05-30,50.31,50.49,47.0311,51.032,51.1656,DOWN,0
2019-05-31,49.66,49.93,47.0255,50.748,51.2344,UP,1
2019-06-03,50.4,49.54,47.0225,50.446,51.291,UP,1
2019-06-04,51.4,50.86,47.0284,50.464,51.3622,UP,1
2019-06-05,52.13,51.81,47.0366,50.78,51.4138,UP,1
2019-06-06,52.68,52.31,47.0472,51.254,51.4732,UP,1
2019-06-07,53.36,52.91,47.0583,51.994,51.507,DOWN,0
2019-06-10,52.78,53.42,47.0559,52.47,51.5674,DOWN,0
2019-06-11,52.27,53.02,47.0546,52.644,51.631,DOWN,0
2019-06-12,52.09,52.15,47.0565,52.636,51.6946,UP,1
2019-06-13,53.08,53.14,47.0642,52.716,51.779,UP,1
2019-06-14,53.55,52.95,47.0698,52.754,51.8538,DOWN,0
2019-06-17,53.01,53.6,47.0718,52.8,51.9002,DOWN,0
2019-06-18,52.49,52.89,47.0708,52.844,51.9164,DOWN,0
2019-06-19,52.09,52.24,47.0721,52.844,51.9322,UP,1
2019-06-20,52.73,52.72,47.0774,52.774,51.9822,DOWN,0
2019-06-21,51.35,52.63,47.0755,52.334,51.9924,UP,1
2019-06-24,51.41,51.55,47.07,52.014,51.9946,DOWN,0
2019-06-25,48.22,53.0,47.0494,51.16,51.9396,DOWN,0
2019-06-26,47.55,47.75,47.0345,50.252,51.8678,UP,1
2019-06-27,48.43,48.14,47.0232,49.392,51.8084,UP,1
2019-06-28,48.46,48.33,47.0096,48.814,51.7394,DOWN,0
2019-07-01,48.08,48.97,46.9889,48.148,51.6428,UP,1
2019-07-02,48.55,48.0,46.9699,48.214,51.572,UP,1
2019-07-03,49.22,48.53,46.9534,48.548,51.5072,DOWN,0
2019-07-05,48.28,48.74,46.939,48.518,51.4202,DOWN,0
2019-07-08,48.27,48.21,46.9213,48.48,51.3544,DOWN,0
2019-07-09,47.37,48.07,46.9012,48.338,51.2612,UP,1
2019-07-10,48.42,48.29,46.8897,48.312,51.1864,DOWN,0
2019-07-11,47.64,48.67,46.8772,47.996,51.0986,UP,1
2019-07-12,47.8,47.64,46.8712,47.9,51.0136,DOWN,0
2019-07-15,47.3,47.85,46.8634,47.706,50.9124,UP,1
2019-07-16,47.77,47.19,46.8627,47.786,50.8232,DOWN,0
2019-07-17,46.83,47.95,46.8615,47.468,50.7228,DOWN,0
2019-07-18,46.76,46.89,46.8618,47.292,50.623,DOWN,0
2019-07-19,46.27,46.91,46.8574,46.986,50.5258,DOWN,0
2019-07-22,46.0,46.53,46.8535,46.726,50.4102,DOWN,0
2019-07-23,45.86,45.99,46.8516,46.344,50.2902,UP,1
2019-07-24,46.77,45.84,46.862,46.332,50.1962,UP,1
2019-07-25,47.76,47.17,46.8769,46.532,50.0964,DOWN,0
2019-07-26,47.63,47.76,46.8879,46.804,49.9906,UP,1
2019-07-29,47.98,47.65,46.9062,47.2,49.877,UP,1
2019-07-30,48.45,47.93,46.9299,47.718,49.7834,DOWN,0
2019-07-31,47.57,48.43,46.9512,47.878,49.6986,UP,1
2019-08-01,48.5,47.79,46.9779,48.026,49.6228,DOWN,0
2019-08-02,47.98,48.41,47.0026,48.096,49.5472,DOWN,0
2019-08-05,47.53,47.41,47.0198,48.006,49.4762,UP,1
2019-08-06,48.19,47.53,47.0453,47.954,49.4018,UP,1
2019-08-07,49.86,47.58,47.0825,48.412,49.3728,UP,1
2019-08-08,50.86,49.86,47.1327,48.884,49.379,DOWN,0
