ticker,GE US Equity,GE US Equity,GE US Equity,GE US Equity,GE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2016-11-08,226.24,225.8555,232.9573,221.38,227.2643,UP,1
2016-11-09,227.8549,225.471,233.0199,223.1333,226.9967,UP,1
2016-11-10,233.8531,229.5467,233.1045,226.4092,226.8691,UP,1
2016-11-11,236.1601,234.4683,233.1664,229.9005,226.7937,DOWN,0
2016-11-14,234.6221,236.3908,233.2383,231.7461,226.6738,UP,1
2016-11-15,236.4677,234.3914,233.3348,233.7916,226.6276,DOWN,0
2016-11-16,236.3908,235.6987,233.4144,235.4988,226.5784,UP,1
2016-11-17,236.7753,236.0832,233.4763,236.0832,226.5399,DOWN,0
2016-11-18,235.8525,236.4677,233.5582,236.0217,226.6261,UP,1
2016-11-21,237.3905,236.0063,233.662,236.5754,226.6845,UP,1
2016-11-22,239.7744,237.8519,233.7736,237.2367,226.8891,UP,1
2016-11-23,241.0049,240.2358,233.8904,238.1595,227.1413,UP,1
2016-11-25,241.7739,241.8508,234.0439,239.1592,227.4012,DOWN,0
2016-11-28,240.3128,240.928,234.1588,240.0513,227.6427,DOWN,0
2016-11-29,238.7747,240.5435,234.243,240.3281,227.8918,DOWN,0
2016-11-30,236.5446,239.7744,234.2976,239.6822,228.0595,UP,1
2016-12-01,241.3894,235.6218,234.3864,239.7591,228.2963,DOWN,0
2016-12-02,241.0049,241.1587,234.4756,239.6053,228.4963,DOWN,0
2016-12-05,239.2361,241.697,234.541,239.3899,228.6839,UP,1
2016-12-06,239.6975,239.8513,234.616,239.5745,228.9346,UP,1
2016-12-07,243.0043,238.4671,234.7175,240.8664,229.1992,DOWN,0
2016-12-08,242.466,243.0043,234.8059,241.0818,229.4498,UP,1
2016-12-09,244.3885,241.8508,234.8974,241.7585,229.7959,UP,1
2016-12-12,245.0037,243.5426,235.002,242.912,230.1404,DOWN,0
2016-12-13,244.0809,245.3113,235.0735,243.7886,230.4634,DOWN,0
2016-12-14,242.2353,243.0812,235.1243,243.6348,230.771,DOWN,0
2016-12-15,240.3897,242.1584,235.1643,243.2196,231.0417,UP,1
2016-12-16,244.1578,242.3891,235.2139,243.1734,231.4231,UP,1
2016-12-19,245.4651,244.2347,235.2766,243.2657,231.8599,UP,1
2016-12-20,248.0028,245.4651,235.3608,244.0501,232.3813,DOWN,0
2016-12-21,247.08,247.6183,235.4407,245.019,232.875,DOWN,0
2016-12-22,244.6961,245.3882,235.513,245.8803,233.3241,UP,1
2016-12-23,245.1575,245.0806,235.5722,246.0803,233.8024,UP,1
2016-12-27,245.3113,245.2344,235.6349,246.0495,234.2653,DOWN,0
2016-12-28,243.7733,244.8499,235.6895,245.2036,234.7037,UP,1
2016-12-29,243.8502,244.0809,235.7487,244.5576,235.1235,DOWN,0
2016-12-30,243.0043,243.235,235.7733,244.2193,235.5142,UP,1
2017-01-03,243.6964,243.5426,235.8029,243.9271,235.9171,UP,1
2017-01-04,243.7733,244.1578,235.8264,243.6195,236.3355,DOWN,0
2017-01-05,242.3891,242.7736,235.8441,243.3426,236.7354,UP,1
2017-01-06,243.0812,242.8505,235.8648,243.1888,237.1906,DOWN,0
2017-01-09,241.9277,243.3119,235.8783,242.9735,237.5889,DOWN,0
2017-01-10,241.2356,241.9277,235.8737,242.4813,238.0104,UP,1
2017-01-11,242.0046,240.2358,235.8733,242.1276,238.3564,DOWN,0
2017-01-12,241.3894,241.8508,235.8564,241.9277,238.7086,DOWN,0
2017-01-13,241.1587,241.1587,235.8399,241.5432,239.09,DOWN,0
2017-01-17,240.4666,239.6975,235.8145,241.2509,239.5176,DOWN,0
2017-01-18,240.1589,240.0051,235.8145,241.0356,239.9713,DOWN,0
2017-01-19,240.0051,240.3128,235.8233,240.6357,240.3973,DOWN,0
2017-01-20,234.7759,236.5446,235.8091,239.313,240.585,DOWN,0
2017-01-23,228.7777,234.5452,235.7753,236.8369,240.6357,UP,1
2017-01-24,230.7002,229.6236,235.7449,234.8836,240.6926,UP,1
2017-01-25,233.5455,233.93,235.7318,233.5609,240.6865,DOWN,0
2017-01-26,233.161,234.0838,235.713,232.1921,240.6265,DOWN,0
2017-01-27,230.7771,233.7762,235.6757,231.3923,240.5496,DOWN,0
2017-01-30,230.3926,230.3926,235.6349,231.7153,240.4281,DOWN,0
2017-01-31,228.3932,229.5467,235.5838,231.2539,240.2681,DOWN,0
2017-02-01,228.3163,228.6239,235.5311,230.2081,240.099,DOWN,0
2017-02-02,228.2394,227.4704,235.4746,229.2238,239.9467,UP,1
2017-02-03,228.3932,229.0853,235.4188,228.747,239.7668,DOWN,0
2017-02-06,228.0856,228.2394,235.3681,228.2856,239.533,DOWN,0
2017-02-07,227.3166,228.7777,235.3219,228.0703,239.2592,DOWN,0
2017-02-08,226.3169,226.9321,235.2739,227.6704,238.9501,UP,1
2017-02-09,227.5473,227.009,235.2235,227.532,238.6948,UP,1
2017-02-10,228.547,228.7008,235.177,227.5627,238.4902,UP,1
2017-02-13,231.0078,229.7774,235.1439,228.1472,238.3795,UP,1
2017-02-14,232.8534,231.6999,235.1258,229.2545,238.2088,UP,1
2017-02-15,233.3917,232.9303,235.1051,230.6695,238.0565,UP,1
2017-02-16,234.1607,233.3917,235.0982,231.9922,237.955,DOWN,0
2017-02-17,233.5455,233.8531,235.1097,232.9919,237.832,UP,1
2017-02-21,234.699,233.8531,235.1339,233.7301,237.6658,DOWN,0
2017-02-22,233.2379,234.699,235.142,233.807,237.4813,DOWN,0
2017-02-23,230.854,231.0078,235.1478,233.2995,237.2106,UP,1
2017-02-24,232.1613,229.4698,235.1366,232.8996,236.9538,DOWN,0
2017-02-27,230.2388,231.0847,235.1212,232.2382,236.6769,DOWN,0
2017-02-28,229.2391,230.6233,235.1105,231.1463,236.417,UP,1
2017-03-01,232.1613,230.5464,235.1316,230.9309,236.2524,DOWN,0
2017-03-02,232.1613,232.4689,235.1405,231.1924,236.0125,DOWN,0
2017-03-03,231.623,232.1613,235.1562,231.0847,235.7357,DOWN,0
2017-03-06,230.7002,230.7002,235.1712,231.177,235.3896,DOWN,0
2017-03-07,229.6236,230.1619,235.1904,231.2539,235.0405,DOWN,0
2017-03-08,229.1622,229.8543,235.1997,230.6541,234.7298,DOWN,0
2017-03-09,228.0856,228.7777,235.2062,229.839,234.3884,UP,1
2017-03-10,232.8534,229.4698,235.2227,230.085,234.1392,DOWN,0
2017-03-13,229.6236,232.4689,235.2139,229.8697,233.8562,DOWN,0
2017-03-14,227.1628,228.8546,235.1954,229.3776,233.5225,UP,1
2017-03-15,228.8546,227.2397,235.1816,229.316,233.2395,DOWN,0
2017-03-16,228.7777,229.1622,235.1631,229.4545,232.9411,UP,1
2017-03-17,229.7774,229.5467,235.1543,228.8393,232.6612,DOWN,0
2017-03-20,228.7008,229.9312,235.1424,228.6547,232.3874,DOWN,0
2017-03-21,226.0093,229.6236,235.1212,228.424,232.046,UP,1
2017-03-22,227.0859,227.3166,235.0985,228.0703,231.7492,UP,1
2017-03-23,227.778,226.8552,235.0785,227.8703,231.48,UP,1
2017-03-24,228.547,227.5473,235.0559,227.6242,231.2109,DOWN,0
2017-03-27,226.3938,226.4707,235.0251,227.1628,230.9109,UP,1
2017-03-28,227.778,225.3941,235.009,227.5166,230.6433,UP,1
2017-03-29,228.2394,227.009,235.0032,227.7473,230.3988,UP,1
2017-03-30,229.7005,228.0856,234.9813,228.1318,230.1896,DOWN,0
2017-03-31,229.1622,229.6236,234.9509,228.2548,229.9728,UP,1
2017-04-03,229.7774,228.8546,234.9217,228.9315,229.8728,UP,1
2017-04-04,230.854,229.9312,234.8994,229.5467,229.9143,DOWN,0
2017-04-05,230.4695,231.3923,234.8663,229.9928,229.9097,DOWN,0
2017-04-06,230.1619,230.7002,234.8275,230.085,229.842,UP,1
2017-04-07,230.6233,230.085,234.7971,230.3773,229.7913,UP,1
2017-04-10,230.7771,231.2385,234.7517,230.5772,229.7913,UP,1
2017-04-11,231.0078,230.7002,234.7602,230.608,229.8036,DOWN,0
2017-04-12,228.9315,229.7774,234.7775,230.3004,229.8144,DOWN,0
2017-04-13,227.3166,228.3932,234.7629,229.7313,229.7944,UP,1
2017-04-17,227.9318,227.778,234.7279,229.193,229.7882,UP,1
2017-04-18,229.4698,227.6242,234.6648,228.9315,229.8097,UP,1
2017-04-19,230.7002,229.8543,234.6075,228.87,229.862,UP,1
2017-04-20,232.7765,231.0847,234.5622,229.639,229.9712,DOWN,0
2017-04-21,227.2397,232.7765,234.478,229.6236,229.9897,DOWN,0
2017-04-24,227.2397,229.5467,234.3907,229.4852,229.9835,DOWN,0
2017-04-25,226.4707,226.4707,234.2849,228.8854,229.942,DOWN,0
2017-04-26,225.0096,227.009,234.1715,227.7473,229.822,DOWN,0
2017-04-27,223.6254,225.2403,234.0492,225.9171,229.6375,DOWN,0
2017-04-28,222.9333,223.7792,233.9197,225.0558,229.4283,DOWN,0
2017-05-01,222.5488,223.0871,233.7778,224.1176,229.1961,UP,1
2017-05-02,222.9333,223.0871,233.6282,223.4101,228.9838,UP,1
2017-05-03,224.7789,222.395,233.4867,223.364,228.7854,DOWN,0
2017-05-04,224.5482,225.0865,233.3433,223.5485,228.6116,UP,1
2017-05-05,224.702,224.0099,233.2064,223.9023,228.4886,DOWN,0
2017-05-08,223.5485,224.2406,233.0711,224.1022,228.3163,DOWN,0
2017-05-09,222.4719,223.6254,232.9507,224.0099,228.161,DOWN,0
2017-05-10,220.7032,222.395,232.8377,223.1948,227.9903,UP,1
2017-05-11,222.0105,220.5494,232.7377,222.6873,227.7873,DOWN,0
2017-05-12,217.3965,218.0886,232.622,221.2262,227.492,DOWN,0
2017-05-15,216.7044,215.8585,232.5039,219.8573,227.1936,DOWN,0
2017-05-16,215.6278,217.2427,232.3847,218.4885,226.8921,DOWN,0
2017-05-17,210.7831,213.936,232.2409,216.5045,226.5153,UP,1
2017-05-18,211.3214,209.6296,232.1037,214.3667,226.1585,UP,1
2017-05-19,215.7047,211.8597,231.9852,214.0283,225.9109,UP,1
2017-05-22,216.7044,217.0889,231.8703,214.0283,225.5879,UP,1
2017-05-23,217.4734,216.9351,231.7549,214.3974,225.3449,DOWN,0
2017-05-24,214.0129,217.781,231.6227,215.0434,225.0819,DOWN,0
2017-05-25,211.3983,213.7053,231.4762,215.0588,224.7328,DOWN,0
2017-05-26,211.0907,211.1676,231.3293,214.136,224.3791,DOWN,0
2017-05-30,210.3986,210.0141,231.1782,212.8748,223.9915,UP,1
2017-05-31,210.5524,210.1679,231.0298,211.4906,223.6285,UP,1
2017-06-01,213.167,211.5521,230.8944,211.3214,223.3717,UP,1
2017-06-02,214.3974,214.3205,230.7671,211.9212,223.1179,UP,1
2017-06-05,215.1664,214.5512,230.6399,212.7364,222.8657,DOWN,0
2017-06-06,214.7819,215.1664,230.5053,213.613,222.5904,DOWN,0
2017-06-07,212.8594,214.9357,230.368,214.0744,222.3197,DOWN,0
2017-06-08,212.1673,212.7056,230.2246,213.8745,222.0075,UP,1
2017-06-09,214.8588,212.4749,230.0981,213.9668,221.7398,UP,1
2017-06-12,222.5488,224.8558,230.0104,215.4433,221.5968,DOWN,0
2017-06-13,218.7807,223.933,229.9043,216.243,221.3892,UP,1
2017-06-14,220.6263,219.0114,229.8067,217.7964,221.2062,UP,1
2017-06-15,222.5488,219.0114,229.7136,219.8727,221.0401,UP,1
2017-06-16,223.0102,222.8564,229.6225,221.503,220.8909,DOWN,0
2017-06-19,221.4722,222.7026,229.5287,221.2877,220.7171,DOWN,0
2017-06-20,216.3199,220.7801,229.4106,220.7955,220.431,DOWN,0
2017-06-21,213.6284,216.7044,229.2757,219.3959,220.088,DOWN,0
2017-06-22,211.8597,213.5515,229.1411,217.2581,219.7051,UP,1
2017-06-23,212.0135,213.7053,229.0069,215.0588,219.3667,UP,1
2017-06-26,212.3211,212.1673,228.875,213.2285,219.0668,DOWN,0
2017-06-27,209.2451,211.629,228.7635,211.8136,218.6931,DOWN,0
2017-06-28,208.2454,209.6296,228.6324,210.737,218.2686,DOWN,0
2017-06-29,207.784,208.8606,228.5236,209.9218,217.8102,DOWN,0
2017-06-30,207.7071,208.3223,228.4202,209.0606,217.3089,UP,1
2017-07-03,211.0907,208.8606,228.3317,208.8145,216.9859,DOWN,0
2017-07-05,210.3217,211.7828,228.2421,209.0298,216.6475,DOWN,0
2017-07-06,202.3241,206.5536,228.1222,207.8455,216.1646,DOWN,0
