ticker,ALLE US Equity,ALLE US Equity,ALLE US Equity,ALLE US Equity,ALLE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2017-02-07,67.02,67.39,66.65,65.7362,67.7612,UP,1
2017-02-08,67.6,67.02,66.982,65.73,67.7757,UP,1
2017-02-09,71.73,67.69,68.204,65.8166,67.806,UP,1
2017-02-10,71.92,71.8,69.122,65.9054,67.8314,DOWN,0
2017-02-13,71.45,72.2,69.944,65.9962,67.8625,DOWN,0
2017-02-14,71.08,71.35,70.756,66.1086,67.8906,UP,1
2017-02-15,71.83,70.84,71.602,66.2478,67.9173,UP,1
2017-02-16,72.93,71.9,71.842,66.4142,67.9535,UP,1
2017-02-17,73.27,72.84,72.112,66.5796,67.9925,UP,1
2017-02-21,74.51,73.2,72.724,66.7542,68.0382,DOWN,0
2017-02-22,74.06,74.32,73.32,66.9278,68.0785,DOWN,0
2017-02-23,73.95,74.44,73.744,67.0932,68.1174,DOWN,0
2017-02-24,73.95,73.55,73.948,67.2698,68.1524,DOWN,0
2017-02-27,73.6,73.91,74.014,67.4288,68.1907,DOWN,0
2017-02-28,72.59,73.76,73.63,67.5718,68.223,UP,1
2017-03-01,73.69,73.67,73.556,67.7476,68.2614,UP,1
2017-03-02,73.96,73.85,73.558,67.9424,68.2995,DOWN,0
2017-03-03,73.82,74.05,73.532,68.1206,68.3345,DOWN,0
2017-03-06,73.21,73.0,73.454,68.2782,68.3646,DOWN,0
2017-03-07,72.86,73.23,73.508,68.4244,68.3929,UP,1
2017-03-08,73.11,73.04,73.392,68.5816,68.4216,UP,1
2017-03-09,73.46,73.31,73.292,68.743,68.4528,UP,1
2017-03-10,74.47,73.92,73.422,68.9216,68.4846,UP,1
2017-03-13,74.76,74.12,73.732,69.1208,68.5186,DOWN,0
2017-03-14,74.37,74.27,74.034,69.3128,68.5518,UP,1
2017-03-15,74.92,74.64,74.396,69.5312,68.5865,UP,1
2017-03-16,75.15,74.98,74.734,69.7402,68.624,UP,1
2017-03-17,75.48,75.05,74.936,69.9312,68.6605,DOWN,0
2017-03-20,75.23,75.48,75.03,70.11,68.696,DOWN,0
2017-03-21,74.27,75.52,75.01,70.2776,68.7279,UP,1
2017-03-22,74.77,74.28,74.98,70.4646,68.7622,UP,1
2017-03-23,74.86,74.68,74.922,70.6718,68.7978,UP,1
2017-03-24,75.05,75.01,74.836,70.8588,68.828,DOWN,0
2017-03-27,74.89,74.06,74.768,71.0342,68.8575,UP,1
2017-03-28,75.12,74.65,74.938,71.2266,68.8936,UP,1
2017-03-29,75.41,74.89,75.066,71.4174,68.9332,UP,1
2017-03-30,75.86,75.32,75.266,71.605,68.9743,DOWN,0
2017-03-31,75.7,75.7,75.396,71.7874,69.012,UP,1
2017-04-03,75.72,75.88,75.562,71.9986,69.0496,DOWN,0
2017-04-04,74.9,75.54,75.518,72.1952,69.0857,DOWN,0
2017-04-05,74.13,75.0,75.262,72.3494,69.1116,UP,1
2017-04-06,74.7,74.42,75.03,72.5114,69.14,DOWN,0
2017-04-07,74.69,74.61,74.828,72.6862,69.1692,DOWN,0
2017-04-10,74.62,74.64,74.608,72.8482,69.1961,UP,1
2017-04-11,75.29,74.72,74.686,73.0372,69.2439,DOWN,0
2017-04-12,75.24,75.27,74.908,73.2286,69.3,DOWN,0
2017-04-13,75.11,75.14,74.99,73.412,69.3435,UP,1
2017-04-17,76.23,75.28,75.298,73.6242,69.3846,DOWN,0
2017-04-18,75.94,75.98,75.562,73.7964,69.4172,UP,1
2017-04-19,76.83,76.28,75.87,73.9862,69.4573,UP,1
2017-04-20,77.72,77.12,76.366,74.2002,69.5059,UP,1
2017-04-21,77.91,77.69,76.926,74.4064,69.5541,UP,1
2017-04-24,78.24,78.87,77.328,74.5366,69.6021,UP,1
2017-04-25,78.75,78.65,77.89,74.6732,69.6472,UP,1
2017-04-26,79.72,78.85,78.468,74.8386,69.6961,UP,1
2017-04-27,80.62,82.0,79.048,75.0294,69.7466,DOWN,0
2017-04-28,78.64,80.06,79.194,75.1656,69.7876,DOWN,0
2017-05-01,77.7,78.7,79.086,75.261,69.821,DOWN,0
2017-05-02,77.62,77.98,78.86,75.348,69.8524,DOWN,0
2017-05-03,77.28,77.24,78.372,75.4034,69.8841,UP,1
2017-05-04,77.35,77.59,77.718,75.4692,69.9116,UP,1
2017-05-05,77.5,77.56,77.49,75.5402,69.9395,DOWN,0
2017-05-08,76.8,77.28,77.31,75.5972,69.9657,UP,1
2017-05-09,76.98,77.11,77.182,75.6648,69.9889,DOWN,0
2017-05-10,76.83,76.76,77.092,75.7496,70.0137,UP,1
2017-05-11,77.29,76.45,77.08,75.8216,70.0378,DOWN,0
2017-05-12,76.73,77.16,76.926,75.877,70.0621,UP,1
2017-05-15,77.24,76.7,77.014,75.9454,70.0844,UP,1
2017-05-16,78.48,77.6,77.314,76.0508,70.1148,DOWN,0
2017-05-17,77.01,77.54,77.35,76.1338,70.1379,UP,1
2017-05-18,77.32,76.83,77.356,76.218,70.166,UP,1
2017-05-19,79.06,77.83,77.822,76.33,70.2061,UP,1
2017-05-22,79.46,79.2,78.266,76.4298,70.2484,DOWN,0
2017-05-23,78.9,79.5,78.35,76.5126,70.2858,UP,1
2017-05-24,79.05,79.0,78.758,76.6062,70.3262,UP,1
2017-05-25,79.46,79.29,79.186,76.697,70.3669,DOWN,0
2017-05-26,79.38,79.36,79.25,76.7816,70.4071,DOWN,0
2017-05-30,78.46,79.35,79.05,76.8412,70.4403,UP,1
2017-05-31,78.63,78.62,78.996,76.9092,70.4717,UP,1
2017-06-01,79.14,79.02,79.014,77.0066,70.5033,UP,1
2017-06-02,80.06,79.05,79.134,77.1124,70.5424,DOWN,0
2017-06-05,80.0,80.0,79.258,77.2152,70.5841,DOWN,0
2017-06-06,78.54,79.76,79.274,77.285,70.6174,DOWN,0
2017-06-07,78.33,78.61,79.214,77.3538,70.6527,DOWN,0
2017-06-08,77.65,78.2,78.916,77.4044,70.6814,DOWN,0
2017-06-09,77.23,77.83,78.35,77.4408,70.7066,UP,1
2017-06-12,78.45,77.36,78.04,77.4926,70.7398,UP,1
2017-06-13,79.28,78.19,78.188,77.5642,70.7758,UP,1
2017-06-14,79.75,79.69,78.472,77.6448,70.8167,UP,1
2017-06-15,80.75,79.32,79.092,77.7618,70.8599,UP,1
2017-06-16,81.58,81.02,79.962,77.9108,70.9115,UP,1
2017-06-19,82.17,82.04,80.706,78.0602,70.9663,DOWN,0
2017-06-20,81.91,81.68,81.232,78.2046,71.0166,DOWN,0
2017-06-21,81.51,82.1,81.584,78.3424,71.0622,DOWN,0
2017-06-22,81.19,81.49,81.672,78.4604,71.1078,UP,1
2017-06-23,81.45,81.21,81.646,78.5846,71.1606,DOWN,0
2017-06-26,81.41,81.67,81.494,78.7106,71.2183,DOWN,0
2017-06-27,80.59,81.25,81.23,78.7978,71.2871,UP,1
2017-06-28,81.24,81.12,81.176,78.9038,71.3564,DOWN,0
2017-06-29,79.82,81.26,80.902,78.9636,71.4226,UP,1
2017-06-30,81.12,80.09,80.836,79.0316,71.4977,UP,1
2017-07-03,81.37,81.57,80.828,79.1008,71.5703,UP,1
2017-07-05,82.14,81.55,81.138,79.1788,71.6498,DOWN,0
2017-07-06,80.66,81.92,81.022,79.217,71.7162,UP,1
2017-07-07,81.22,80.85,81.302,79.247,71.7855,UP,1
2017-07-10,81.53,81.35,81.384,79.2652,71.8538,DOWN,0
2017-07-11,81.47,81.38,81.404,79.3218,71.9159,UP,1
2017-07-12,81.99,82.04,81.374,79.4076,71.9825,DOWN,0
2017-07-13,80.79,81.98,81.4,79.471,72.0452,DOWN,0
2017-07-14,80.77,80.81,81.31,79.5408,72.1043,UP,1
2017-07-17,80.83,80.78,81.17,79.6104,72.1614,DOWN,0
2017-07-18,80.6,80.6,80.996,79.6724,72.2231,UP,1
2017-07-19,80.7,80.71,80.738,79.7504,72.2821,UP,1
2017-07-20,81.09,80.87,80.798,79.8326,72.3467,DOWN,0
2017-07-21,80.41,80.81,80.726,79.9042,72.4118,DOWN,0
2017-07-24,80.31,80.34,80.622,79.9646,72.4756,DOWN,0
2017-07-25,79.1,80.82,80.322,80.012,72.5314,DOWN,0
2017-07-26,78.49,79.03,79.88,80.037,72.5894,UP,1
2017-07-27,81.2,78.99,79.902,80.0914,72.659,UP,1
2017-07-28,81.4,81.31,80.1,80.1792,72.7349,DOWN,0
2017-07-31,81.24,81.56,80.286,80.2576,72.8059,UP,1
2017-08-01,81.47,81.63,80.76,80.3058,72.8806,DOWN,0
2017-08-02,80.85,81.18,81.232,80.3336,72.9464,DOWN,0
2017-08-03,80.76,80.99,81.144,80.3708,73.0085,UP,1
2017-08-04,81.32,80.86,81.128,80.4162,73.0756,UP,1
2017-08-07,81.99,81.33,81.278,80.4668,73.1495,DOWN,0
2017-08-08,81.37,81.91,81.258,80.5066,73.22,DOWN,0
2017-08-09,80.59,81.31,81.206,80.5492,73.287,DOWN,0
2017-08-10,78.92,80.19,80.838,80.555,73.3428,UP,1
2017-08-11,79.28,78.93,80.43,80.5578,73.4116,UP,1
2017-08-14,79.47,79.84,79.926,80.546,73.481,DOWN,0
2017-08-15,78.95,79.5,79.442,80.525,73.5616,UP,1
2017-08-16,79.29,79.04,79.182,80.54,73.6401,DOWN,0
2017-08-17,78.83,79.18,79.164,80.55,73.715,DOWN,0
2017-08-18,78.17,78.58,78.942,80.5604,73.7886,DOWN,0
2017-08-21,77.48,78.2,78.544,80.5654,73.8592,UP,1
2017-08-22,78.08,77.68,78.37,80.558,73.9332,DOWN,0
2017-08-23,77.09,77.81,77.93,80.5142,74.0004,UP,1
2017-08-24,77.15,77.24,77.594,80.4622,74.0591,UP,1
2017-08-25,77.62,77.58,77.484,80.3996,74.1186,UP,1
2017-08-28,78.05,77.97,77.598,80.329,74.1751,DOWN,0
2017-08-29,77.77,77.72,77.536,80.241,74.2184,UP,1
2017-08-30,78.3,77.74,77.778,80.1688,74.2634,UP,1
2017-08-31,78.71,78.71,78.09,80.1128,74.314,UP,1
2017-09-01,79.15,79.03,78.396,80.072,74.3659,UP,1
2017-09-05,79.4,79.16,78.666,80.031,74.425,UP,1
2017-09-06,80.26,79.86,79.164,80.008,74.4849,DOWN,0
2017-09-07,80.22,80.38,79.548,80.0006,74.5494,UP,1
2017-09-08,80.81,80.21,79.968,79.992,74.6138,UP,1
2017-09-11,81.07,81.23,80.352,80.017,74.6791,DOWN,0
2017-09-12,81.0,81.33,80.672,80.0146,74.7457,UP,1
2017-09-13,81.81,81.09,80.982,80.0234,74.8151,UP,1
2017-09-14,82.62,81.66,81.462,80.033,74.8913,UP,1
2017-09-15,82.77,82.63,81.854,80.0752,74.9677,DOWN,0
2017-09-18,82.65,82.98,82.17,80.1038,75.0464,UP,1
2017-09-19,82.85,82.76,82.54,80.1302,75.1334,UP,1
2017-09-20,83.57,83.01,82.892,80.1722,75.2269,DOWN,0
2017-09-21,83.47,83.25,83.062,80.2018,75.3212,UP,1
2017-09-22,84.55,83.62,83.418,80.277,75.4189,DOWN,0
2017-09-25,84.5,84.41,83.788,80.3516,75.5125,UP,1
2017-09-26,85.35,84.75,84.288,80.442,75.6123,DOWN,0
2017-09-27,85.33,85.61,84.64,80.5366,75.7106,UP,1
2017-09-28,85.76,85.29,85.098,80.6378,75.8138,UP,1
2017-09-29,86.47,85.68,85.482,80.7454,75.9179,UP,1
2017-10-02,86.53,86.56,85.888,80.8678,76.0233,UP,1
2017-10-03,87.47,86.66,86.312,81.011,76.1362,DOWN,0
2017-10-04,86.73,87.42,86.592,81.1636,76.2487,UP,1
2017-10-05,87.07,86.83,86.854,81.3352,76.3595,UP,1
2017-10-06,87.19,87.04,86.998,81.455,76.4688,UP,1
2017-10-09,87.62,87.37,87.216,81.5794,76.5792,UP,1
2017-10-10,87.81,87.82,87.284,81.7108,76.692,UP,1
2017-10-11,88.15,88.11,87.568,81.8444,76.8058,UP,1
2017-10-12,89.56,87.88,88.066,82.0186,76.9259,DOWN,0
2017-10-13,88.3,89.81,88.288,82.1694,77.0434,DOWN,0
2017-10-16,88.14,88.52,88.392,82.3058,77.1602,DOWN,0
2017-10-17,87.0,88.11,88.23,82.406,77.2752,UP,1
2017-10-18,87.6,87.25,88.12,82.5306,77.3897,UP,1
2017-10-19,87.74,87.46,87.756,82.6736,77.4988,UP,1
2017-10-20,88.02,87.5,87.7,82.8556,77.6074,DOWN,0
2017-10-23,87.31,87.99,87.534,83.0162,77.7145,UP,1
2017-10-24,88.48,87.6,87.83,83.1964,77.8298,DOWN,0
2017-10-25,86.49,88.18,87.608,83.3472,77.9398,DOWN,0
2017-10-26,80.7,80.72,86.2,83.3754,78.0148,DOWN,0
2017-10-27,80.29,80.13,84.654,83.4046,78.0856,UP,1
2017-10-30,81.97,81.02,83.586,83.4806,78.168,UP,1
2017-10-31,83.39,82.7,82.568,83.5988,78.2556,DOWN,0
2017-11-01,82.73,83.58,81.816,83.6918,78.3368,DOWN,0
2017-11-02,82.23,82.88,82.122,83.7946,78.4151,DOWN,0
2017-11-03,82.02,82.58,82.468,83.892,78.4994,UP,1
2017-11-06,83.09,82.02,82.692,84.0014,78.5895,UP,1
2017-11-07,83.53,83.27,82.72,84.111,78.675,DOWN,0
2017-11-08,83.43,83.44,82.86,84.2242,78.7592,DOWN,0
2017-11-09,82.08,83.06,82.83,84.2998,78.8398,UP,1
2017-11-10,83.13,81.57,83.052,84.3882,78.9229,UP,1
2017-11-13,83.94,82.93,83.222,84.484,79.0134,DOWN,0
2017-11-14,82.9,83.64,83.096,84.554,79.0995,DOWN,0
2017-11-15,82.03,82.62,82.816,84.5894,79.18,UP,1
2017-11-16,82.41,82.25,82.882,84.6332,79.2639,UP,1
2017-11-17,82.65,82.52,82.786,84.67,79.3405,UP,1
2017-11-20,83.24,82.6,82.646,84.7134,79.42,UP,1
2017-11-21,83.4,83.6,82.746,84.7614,79.5019,DOWN,0
2017-11-22,83.16,83.32,82.972,84.7884,79.5797,DOWN,0
2017-11-24,82.92,83.16,83.074,84.7944,79.6357,UP,1
2017-11-27,83.1,83.11,83.164,84.801,79.6916,UP,1
2017-11-28,83.33,83.21,83.182,84.8146,79.751,DOWN,0
2017-11-29,82.94,83.54,83.09,84.8164,79.8103,UP,1
2017-11-30,84.14,83.01,83.286,84.8278,79.8718,UP,1
2017-12-01,84.58,84.23,83.618,84.85,79.9301,DOWN,0
2017-12-04,83.43,85.39,83.684,84.8276,79.9809,DOWN,0
2017-12-05,82.0,83.29,83.418,84.7776,80.0183,DOWN,0
2017-12-06,81.79,82.0,83.188,84.7064,80.057,UP,1
2017-12-07,83.11,82.07,82.982,84.662,80.1028,DOWN,0
2017-12-08,82.46,83.78,82.558,84.596,80.1453,DOWN,0
2017-12-11,82.17,82.15,82.306,84.51,80.1882,DOWN,0
2017-12-12,82.15,82.2,82.336,84.4224,80.236,UP,1
2017-12-13,82.64,82.52,82.506,84.3258,80.2807,DOWN,0
2017-12-14,81.68,82.68,82.22,84.2248,80.3193,UP,1
2017-12-15,82.28,82.15,82.184,84.129,80.3616,UP,1
2017-12-18,82.56,82.88,82.262,84.0364,80.4084,DOWN,0
2017-12-19,80.07,82.47,81.846,83.8854,80.4444,UP,1
2017-12-20,81.0,80.39,81.518,83.7492,80.4839,DOWN,0
2017-12-21,81.0,81.47,81.382,83.6062,80.5216,DOWN,0
2017-12-22,80.34,81.1,80.994,83.4218,80.5509,UP,1
2017-12-26,80.39,80.29,80.56,83.2636,80.5791,DOWN,0
2017-12-27,80.0,80.66,80.546,83.1008,80.6072,DOWN,0
2017-12-28,79.56,80.25,80.258,82.952,80.6304,DOWN,0
2017-12-29,79.56,80.0,79.97,82.7912,80.6525,UP,1
2018-01-02,79.91,80.07,79.884,82.6346,80.6746,UP,1
2018-01-03,80.25,80.22,79.856,82.4792,80.6997,UP,1
2018-01-04,81.37,80.62,80.13,82.3604,80.7352,UP,1
2018-01-05,81.57,81.78,80.532,82.2222,80.7692,DOWN,0
2018-01-08,81.24,81.35,80.868,82.1172,80.8011,UP,1
2018-01-09,82.93,81.55,81.472,82.1618,80.8405,DOWN,0
2018-01-10,82.6,82.76,81.942,82.208,80.8791,UP,1
2018-01-11,84.38,82.6,82.544,82.2562,80.9254,UP,1
2018-01-12,85.04,84.32,83.238,82.2892,80.9735,DOWN,0
2018-01-16,84.07,85.31,83.804,82.316,81.0146,UP,1
2018-01-17,84.21,84.64,84.06,82.3556,81.0571,DOWN,0
2018-01-18,84.05,84.3,84.35,82.3962,81.0988,UP,1
2018-01-19,86.23,84.39,84.72,82.459,81.1554,DOWN,0
2018-01-22,85.8,85.86,84.872,82.5044,81.2138,DOWN,0
2018-01-23,85.35,85.66,85.128,82.5428,81.267,UP,1
2018-01-24,85.58,85.72,85.402,82.6128,81.3215,DOWN,0
2018-01-25,85.35,86.05,85.662,82.6572,81.3751,UP,1
2018-01-26,86.37,85.85,85.69,82.7058,81.4305,UP,1
2018-01-29,86.68,86.3,85.866,82.7814,81.4877,DOWN,0
2018-01-30,85.44,86.18,85.884,82.8496,81.5394,UP,1
2018-01-31,86.11,85.63,85.99,82.9236,81.5888,DOWN,0
2018-02-01,85.17,85.84,85.954,82.974,81.6349,DOWN,0
2018-02-02,81.85,84.47,85.05,82.9462,81.66,DOWN,0
2018-02-05,79.11,81.49,83.536,82.8604,81.667,UP,1
2018-02-06,80.11,77.65,82.47,82.7994,81.678,DOWN,0
2018-02-07,79.96,79.74,81.24,82.7402,81.6866,DOWN,0
2018-02-08,77.32,79.92,79.67,82.6246,81.6794,UP,1
2018-02-09,78.49,78.21,78.998,82.5278,81.6733,UP,1
2018-02-12,79.75,79.15,79.126,82.464,81.6689,DOWN,0
2018-02-13,79.65,79.47,79.034,82.3742,81.674,UP,1
2018-02-14,79.97,78.93,79.036,82.282,81.6853,UP,1
2018-02-15,82.26,80.8,80.024,82.2586,81.7085,UP,1
2018-02-16,82.72,82.19,80.87,82.273,81.7357,UP,1
2018-02-20,85.66,86.21,82.052,82.3504,81.7773,UP,1
2018-02-21,86.72,86.13,83.466,82.4226,81.8234,DOWN,0
2018-02-22,86.04,87.27,84.68,82.4942,81.8696,UP,1
2018-02-23,86.17,86.5,85.462,82.5742,81.9155,UP,1
2018-02-26,87.85,86.55,86.488,82.6882,81.9706,DOWN,0
2018-02-27,86.97,87.61,86.75,82.7748,82.019,DOWN,0
2018-02-28,84.11,87.03,86.228,82.8234,82.0559,DOWN,0
2018-03-01,82.07,84.15,85.434,82.8192,82.0801,UP,1
2018-03-02,82.23,81.6,84.646,82.8126,82.0988,UP,1
2018-03-05,83.01,81.62,83.678,82.8714,82.1288,UP,1
2018-03-06,83.92,83.09,83.068,82.9298,82.1618,UP,1
2018-03-07,83.93,83.27,83.032,82.9884,82.1862,UP,1
2018-03-08,84.76,84.43,83.57,83.0768,82.2127,UP,1
2018-03-09,87.21,85.25,84.566,83.2132,82.2542,UP,1
2018-03-12,87.4,87.52,85.444,83.3612,82.296,DOWN,0
2018-03-13,86.09,87.7,85.878,83.4918,82.3291,DOWN,0
2018-03-14,85.36,86.41,86.164,83.6078,82.359,UP,1
2018-03-15,85.48,85.53,86.308,83.7192,82.3941,UP,1
2018-03-16,85.88,85.37,86.042,83.8318,82.4304,DOWN,0
2018-03-19,85.25,85.84,85.612,83.9094,82.4609,UP,1
2018-03-20,85.63,85.32,85.52,83.9906,82.4888,UP,1
2018-03-21,85.94,85.77,85.636,84.0846,82.5185,DOWN,0
2018-03-22,84.6,85.29,85.46,84.118,82.5488,DOWN,0
2018-03-23,82.96,84.86,84.876,84.1252,82.5719,UP,1
2018-03-26,84.56,84.14,84.738,84.1288,82.6065,DOWN,0
2018-03-27,84.0,85.08,84.412,84.108,82.6403,DOWN,0
2018-03-28,83.13,84.0,83.85,84.0892,82.6637,UP,1
2018-03-29,85.29,83.72,83.988,84.1108,82.6938,DOWN,0
2018-04-02,83.24,85.28,84.044,84.0946,82.7112,UP,1
2018-04-03,84.59,83.44,84.05,84.0618,82.7304,UP,1
2018-04-04,85.74,83.45,84.398,84.0606,82.7512,UP,1
2018-04-05,85.94,86.08,84.96,84.0724,82.7701,DOWN,0
2018-04-06,84.75,85.52,84.852,84.0558,82.7843,DOWN,0
2018-04-09,84.54,85.58,85.112,84.0396,82.7994,UP,1
2018-04-10,85.23,85.64,85.24,84.0168,82.8196,DOWN,0
2018-04-11,84.54,84.43,85.0,83.974,82.8351,UP,1
2018-04-12,85.31,84.98,84.874,83.9714,82.8546,DOWN,0
2018-04-13,84.56,85.77,84.836,83.9404,82.8744,UP,1
2018-04-16,85.37,85.3,85.002,83.9444,82.8951,UP,1
2018-04-17,85.62,85.72,85.08,84.0198,82.9241,UP,1
2018-04-18,86.5,86.09,85.472,84.1676,82.951,DOWN,0
2018-04-19,85.39,86.14,85.488,84.2732,82.9711,DOWN,0
2018-04-20,84.75,85.55,85.526,84.369,82.9841,DOWN,0
2018-04-23,84.52,85.13,85.356,84.513,83.0034,DOWN,0
2018-04-24,82.15,84.95,84.662,84.5862,83.0081,UP,1
2018-04-25,83.03,81.94,83.968,84.6518,83.0156,DOWN,0
2018-04-26,78.59,75.5,82.608,84.6306,83.0012,DOWN,0
2018-04-27,77.83,78.03,81.224,84.5878,82.9804,DOWN,0
2018-04-30,77.18,78.0,79.756,84.4862,82.9623,DOWN,0
2018-05-01,77.14,77.23,78.754,84.3746,82.9442,DOWN,0
2018-05-02,75.12,75.75,77.172,84.1638,82.9156,DOWN,0
2018-05-03,74.82,74.73,76.418,83.9258,82.8867,UP,1
2018-05-04,76.15,74.07,76.082,83.728,82.864,DOWN,0
2018-05-07,75.74,76.2,75.794,83.5194,82.8372,UP,1
2018-05-08,75.89,75.63,75.544,83.2802,82.8146,UP,1
2018-05-09,76.28,75.93,75.776,83.0664,82.7945,UP,1
2018-05-10,77.31,76.43,76.274,82.9304,82.7855,DOWN,0
2018-05-11,77.28,77.19,76.5,82.8346,82.7795,DOWN,0
2018-05-14,76.85,77.33,76.722,82.727,82.7577,DOWN,0
2018-05-15,76.46,76.58,76.836,82.596,82.733,UP,1
2018-05-16,77.02,76.56,76.984,82.458,82.7119,DOWN,0
2018-05-17,76.87,76.73,76.896,82.3168,82.6889,UP,1
2018-05-18,78.37,76.88,77.114,82.189,82.6765,UP,1
2018-05-21,78.78,78.75,77.5,82.0204,82.6666,DOWN,0
2018-05-22,78.67,78.85,77.942,81.8458,82.6534,UP,1
2018-05-23,79.22,78.28,78.382,81.7084,82.6395,UP,1
2018-05-24,79.26,79.26,78.86,81.5864,82.629,DOWN,0
2018-05-25,78.79,79.14,78.944,81.4526,82.62,DOWN,0
2018-05-29,78.27,78.38,78.842,81.3004,82.6167,UP,1
2018-05-30,79.21,78.82,78.95,81.1796,82.6164,DOWN,0
2018-05-31,76.43,79.31,78.392,80.9956,82.6012,UP,1
2018-06-01,77.89,77.1,78.118,80.8346,82.5959,UP,1
2018-06-04,78.32,78.14,78.024,80.709,82.591,UP,1
2018-06-05,79.17,78.5,78.204,80.6332,82.5927,UP,1
2018-06-06,79.23,79.22,78.208,80.5266,82.598,UP,1
2018-06-07,80.21,79.44,78.964,80.4508,82.6117,UP,1
2018-06-08,81.12,80.15,79.61,80.4106,82.6269,UP,1
2018-06-11,81.26,81.13,80.198,80.33,82.6477,UP,1
2018-06-12,82.17,81.41,80.798,80.3086,82.6728,DOWN,0
2018-06-13,80.9,82.12,81.132,80.2348,82.6892,UP,1
2018-06-14,81.79,81.16,81.448,80.1558,82.7079,UP,1
2018-06-15,82.07,81.57,81.638,80.0784,82.7294,DOWN,0
2018-06-18,81.48,81.66,81.682,80.013,82.7453,DOWN,0
2018-06-19,80.17,80.95,81.282,79.9256,82.7526,DOWN,0
2018-06-20,80.0,80.35,81.102,79.821,82.7569,DOWN,0
2018-06-21,77.88,79.82,80.32,79.6878,82.7493,DOWN,0
2018-06-22,77.69,78.35,79.444,79.5354,82.7364,DOWN,0
2018-06-25,76.38,77.5,78.424,79.3718,82.7172,DOWN,0
2018-06-26,76.33,76.8,77.656,79.191,82.6948,UP,1
2018-06-27,77.39,76.46,77.134,79.0264,82.6764,DOWN,0
2018-06-28,77.18,77.15,76.994,78.84,82.6573,UP,1
2018-06-29,77.36,77.64,76.928,78.6794,82.6351,UP,1
2018-07-02,77.63,76.95,77.178,78.537,82.6101,DOWN,0
2018-07-03,77.02,78.09,77.316,78.387,82.5814,UP,1
2018-07-05,77.88,77.33,77.414,78.3016,82.5575,DOWN,0
2018-07-06,76.86,77.73,77.35,78.1782,82.5276,UP,1
2018-07-09,77.94,77.26,77.466,78.1652,82.4994,UP,1
2018-07-10,78.35,77.99,77.61,78.1756,82.4738,DOWN,0
2018-07-11,77.91,78.09,77.788,78.1902,82.4406,UP,1
2018-07-12,79.08,78.4,78.028,78.229,82.4135,UP,1
2018-07-13,79.71,79.3,78.598,78.3208,82.3853,DOWN,0
2018-07-16,79.24,79.59,78.858,78.4092,82.3549,UP,1
2018-07-17,80.08,78.74,79.204,78.4878,82.3265,DOWN,0
2018-07-18,79.23,80.05,79.468,78.5576,82.2903,DOWN,0
2018-07-19,78.68,78.92,79.388,78.6134,82.251,UP,1
2018-07-20,79.49,78.38,79.344,78.6776,82.2111,DOWN,0
2018-07-23,78.71,79.73,79.238,78.7056,82.171,UP,1
2018-07-24,79.82,78.86,79.186,78.7564,82.1348,UP,1
2018-07-25,80.09,80.0,79.358,78.8212,82.0993,UP,1
2018-07-26,81.48,77.5,79.918,78.9216,82.0686,UP,1
2018-07-27,81.6,81.73,80.34,79.0132,82.0375,DOWN,0
2018-07-30,80.93,81.89,80.784,79.0944,82.0014,UP,1
2018-07-31,81.54,81.29,81.128,79.1578,81.9613,DOWN,0
2018-08-01,80.88,81.54,81.286,79.1998,81.9242,UP,1
2018-08-02,81.2,80.55,81.23,79.2504,81.8895,UP,1
2018-08-03,81.72,81.4,81.254,79.3004,81.8631,UP,1
2018-08-06,82.57,81.58,81.582,79.3666,81.838,UP,1
2018-08-07,83.1,82.87,81.894,79.4528,81.8148,DOWN,0
2018-08-08,82.52,83.18,82.222,79.5378,81.7873,UP,1
2018-08-09,82.56,82.63,82.494,79.6048,81.7635,DOWN,0
2018-08-10,81.8,82.19,82.51,79.7122,81.7301,DOWN,0
2018-08-13,81.73,81.92,82.342,79.789,81.7063,UP,1
2018-08-14,83.27,81.98,82.376,79.888,81.7192,UP,1
2018-08-15,85.3,82.88,82.932,80.0106,81.7442,UP,1
2018-08-16,85.43,85.63,83.506,80.1346,81.7615,UP,1
2018-08-17,86.7,85.3,84.486,80.2644,81.7781,UP,1
2018-08-20,86.96,86.99,85.532,80.3812,81.7992,UP,1
2018-08-21,87.79,86.96,86.436,80.5118,81.827,DOWN,0
2018-08-22,87.1,87.53,86.796,80.6104,81.8524,DOWN,0
2018-08-23,86.44,87.1,86.998,80.7212,81.8692,UP,1
2018-08-24,87.27,86.77,87.112,80.8308,81.8879,UP,1
2018-08-27,87.69,87.89,87.258,80.9432,81.9092,UP,1
2018-08-28,87.72,87.95,87.244,81.068,81.9374,DOWN,0
2018-08-29,86.96,87.76,87.216,81.2038,81.9565,UP,1
2018-08-30,87.29,86.9,87.386,81.3496,81.9733,DOWN,0
2018-08-31,87.22,87.13,87.376,81.5364,81.9949,DOWN,0
2018-09-04,87.15,87.17,87.268,81.7256,82.0205,UP,1
2018-09-05,89.2,87.29,87.564,81.982,82.0544,DOWN,0
2018-09-06,88.93,89.2,87.958,82.234,82.0858,DOWN,0
2018-09-07,88.71,88.8,88.242,82.4604,82.1132,UP,1
2018-09-10,89.8,89.0,88.758,82.7128,82.1452,DOWN,0
