ticker,WHR US Equity,WHR US Equity,WHR US Equity,WHR US Equity,WHR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2012-09-07,78.02,77.77,63.6302,76.506,68.865,UP,1
2012-09-10,78.51,78.29,63.7833,77.116,69.2864,UP,1
2012-09-11,79.65,78.52,63.9497,77.838,69.6562,UP,1
2012-09-12,80.49,79.86,64.1219,78.886,70.0354,UP,1
2012-09-13,80.93,80.09,64.2869,79.52,70.3952,UP,1
2012-09-14,83.34,80.91,64.4699,80.584,70.7968,DOWN,0
2012-09-17,83.33,83.0,64.6413,81.548,71.207,DOWN,0
2012-09-18,82.88,82.92,64.8107,82.194,71.6266,UP,1
2012-09-19,85.01,82.87,64.9885,83.098,72.1136,DOWN,0
2012-09-20,84.5,84.57,65.1622,83.812,72.5656,UP,1
2012-09-21,85.22,85.47,65.343,84.188,73.036,UP,1
2012-09-24,85.68,84.91,65.5232,84.658,73.4932,DOWN,0
2012-09-25,83.34,85.82,65.6957,84.75,73.9204,DOWN,0
2012-09-26,81.84,83.44,65.8559,84.116,74.2884,UP,1
2012-09-27,83.48,82.5,66.0263,83.912,74.6572,DOWN,0
2012-09-28,82.91,82.99,66.2015,83.45,74.9462,DOWN,0
2012-10-01,82.57,83.19,66.3806,82.828,75.2454,UP,1
2012-10-02,83.84,82.98,66.5666,82.928,75.576,UP,1
2012-10-03,84.92,84.08,66.758,83.544,76.0294,UP,1
2012-10-04,85.0,85.42,66.9562,83.848,76.4372,UP,1
2012-10-05,85.57,85.56,67.1432,84.38,76.8106,UP,1
2012-10-08,86.55,85.25,67.3303,85.176,77.1694,DOWN,0
2012-10-09,84.21,86.28,67.4985,85.25,77.489,DOWN,0
2012-10-10,84.1,84.48,67.6631,85.086,77.8198,UP,1
2012-10-11,84.82,85.01,67.8541,85.05,78.1682,DOWN,0
2012-10-12,83.58,84.92,68.0401,84.652,78.5028,UP,1
2012-10-15,84.1,83.93,68.224,84.162,78.794,UP,1
2012-10-16,84.85,84.77,68.411,84.29,79.0906,UP,1
2012-10-17,87.11,85.11,68.604,84.892,79.4156,UP,1
2012-10-18,87.19,86.8,68.7951,85.366,79.726,DOWN,0
2012-10-19,87.05,87.29,68.9788,86.06,80.0426,DOWN,0
2012-10-22,86.31,86.71,69.1629,86.502,80.332,UP,1
2012-10-23,93.81,89.13,69.3795,88.294,80.7736,UP,1
2012-10-24,95.24,95.43,69.5966,89.92,81.248,DOWN,0
2012-10-25,94.88,95.11,69.8118,91.458,81.7102,UP,1
2012-10-26,95.29,94.72,70.0282,93.106,82.1396,UP,1
2012-10-31,97.68,95.75,70.2621,95.38,82.5878,UP,1
2012-11-01,100.56,98.39,70.5155,96.73,83.126,DOWN,0
2012-11-02,98.15,99.92,70.7369,97.312,83.6204,UP,1
2012-11-05,98.16,97.73,70.9506,97.968,84.091,DOWN,0
2012-11-06,98.15,98.64,71.1704,98.54,84.5738,DOWN,0
2012-11-07,97.8,97.31,71.3896,98.564,85.0428,DOWN,0
2012-11-08,97.35,97.59,71.6045,97.922,85.509,DOWN,0
2012-11-09,96.61,96.98,71.8131,97.614,85.9616,DOWN,0
2012-11-12,96.48,96.95,72.0234,97.278,86.3976,UP,1
2012-11-13,96.95,96.33,72.2352,97.038,86.8504,DOWN,0
2012-11-14,95.14,97.46,72.4421,96.506,87.244,DOWN,0
2012-11-15,93.96,95.63,72.6403,95.828,87.6024,UP,1
2012-11-16,96.16,94.69,72.8129,95.738,88.0206,UP,1
2012-11-19,98.12,97.36,72.9817,96.066,88.4278,UP,1
2012-11-20,100.91,97.89,73.143,96.858,88.8856,UP,1
2012-11-21,101.03,101.09,73.2944,98.036,89.336,UP,1
2012-11-23,102.73,101.21,73.4546,99.79,89.7976,DOWN,0
2012-11-26,100.99,101.89,73.6085,100.756,90.2076,DOWN,0
2012-11-27,100.19,100.9,73.7618,101.17,90.5928,UP,1
2012-11-28,102.59,100.19,73.9246,101.506,90.9778,DOWN,0
2012-11-29,102.52,102.77,74.0775,101.804,91.3616,DOWN,0
2012-11-30,101.84,102.37,74.2263,101.626,91.7408,DOWN,0
2012-12-03,100.96,102.26,74.3844,101.62,92.0598,DOWN,0
2012-12-04,100.42,100.98,74.5332,101.666,92.3782,DOWN,0
2012-12-05,98.62,100.35,74.6711,100.872,92.6462,DOWN,0
2012-12-06,97.6,98.6,74.8061,99.888,92.8846,UP,1
2012-12-07,98.01,97.83,74.9457,99.122,93.178,UP,1
2012-12-10,99.66,97.61,75.0895,98.862,93.5344,DOWN,0
2012-12-11,99.36,100.1,75.2298,98.65,93.852,UP,1
2012-12-12,101.3,99.79,75.3558,99.186,94.2198,DOWN,0
2012-12-13,101.12,100.99,75.4807,99.89,94.5908,DOWN,0
2012-12-14,100.1,100.68,75.6033,100.308,94.916,UP,1
2012-12-17,101.35,100.5,75.7377,100.646,95.2446,UP,1
2012-12-18,102.72,101.26,75.8806,101.318,95.599,DOWN,0
2012-12-19,102.15,102.8,76.0221,101.488,95.9306,UP,1
2012-12-20,102.33,102.08,76.1697,101.73,96.2462,DOWN,0
2012-12-21,101.38,100.49,76.3088,101.986,96.5896,DOWN,0
2012-12-24,100.6,100.86,76.4446,101.836,96.9196,DOWN,0
2012-12-26,99.74,100.79,76.5668,101.24,97.218,UP,1
2012-12-27,101.16,99.8,76.6969,101.042,97.5696,DOWN,0
2012-12-28,99.02,100.44,76.8017,100.38,97.868,UP,1
2012-12-31,101.75,98.96,76.918,100.454,98.206,UP,1
2013-01-02,107.17,103.74,77.0597,101.768,98.6072,DOWN,0
2013-01-03,106.9,107.13,77.21,103.2,99.0014,DOWN,0
2013-01-04,105.99,106.79,77.3512,104.166,99.3802,DOWN,0
2013-01-07,104.37,105.6,77.4859,105.236,99.7414,UP,1
2013-01-08,105.01,103.67,77.6234,105.888,99.9654,UP,1
2013-01-09,105.81,105.51,77.7697,105.616,100.1768,DOWN,0
2013-01-10,105.78,106.02,77.9147,105.392,100.3948,DOWN,0
2013-01-11,105.05,106.18,78.0499,105.204,100.59,UP,1
2013-01-14,105.43,105.0,78.1939,105.416,100.745,DOWN,0
2013-01-15,104.43,104.46,78.3369,105.3,100.8224,DOWN,0
2013-01-16,102.8,104.26,78.4703,104.698,100.9154,UP,1
2013-01-17,107.4,103.51,78.623,105.022,101.1002,DOWN,0
2013-01-18,102.31,107.11,78.7557,104.474,101.1834,UP,1
2013-01-22,103.92,102.34,78.9028,104.172,101.3058,UP,1
2013-01-23,107.7,103.62,79.0701,104.826,101.5128,UP,1
2013-01-24,110.02,107.7,79.2441,106.27,101.781,DOWN,0
2013-01-25,109.68,110.51,79.421,106.726,102.045,DOWN,0
2013-01-28,106.29,110.83,79.6002,107.522,102.2318,UP,1
2013-01-29,109.36,106.2,79.7873,108.61,102.5162,DOWN,0
2013-01-30,108.72,109.1,79.971,108.814,102.8114,UP,1
2013-01-31,115.38,112.65,80.1924,109.886,103.1958,DOWN,0
2013-02-01,112.74,114.65,80.401,110.498,103.4882,DOWN,0
2013-02-04,111.61,111.63,80.619,111.562,103.7022,DOWN,0
2013-02-05,110.89,112.23,80.8424,111.868,103.8994,DOWN,0
2013-02-06,108.4,109.81,81.062,111.804,104.0128,DOWN,0
2013-02-07,107.0,108.69,81.2761,110.128,104.133,UP,1
2013-02-08,107.32,107.0,81.4841,109.044,104.2756,DOWN,0
2013-02-11,106.47,107.33,81.6848,108.016,104.3532,UP,1
2013-02-12,110.81,106.72,81.8944,108.0,104.519,UP,1
2013-02-13,110.98,110.88,82.1195,108.516,104.7018,UP,1
2013-02-14,111.0,110.22,82.3519,109.316,104.9026,UP,1
2013-02-15,111.33,111.18,82.5884,110.118,105.1208,UP,1
2013-02-19,112.61,111.36,82.8275,111.346,105.4006,DOWN,0
2013-02-20,107.57,112.69,83.041,110.698,105.6,DOWN,0
2013-02-21,107.11,107.1,83.2625,109.924,105.782,UP,1
2013-02-22,109.55,107.22,83.5014,109.634,105.9798,DOWN,0
2013-02-25,107.11,109.7,83.7271,108.79,106.1348,UP,1
2013-02-26,110.1,108.24,83.9695,108.288,106.3108,UP,1
2013-02-27,111.04,109.71,84.2191,108.982,106.5092,UP,1
2013-02-28,112.95,111.08,84.4782,110.15,106.7662,UP,1
2013-03-01,114.35,112.02,84.7379,111.11,107.0262,UP,1
2013-03-04,117.36,113.97,85.0196,113.16,107.319,UP,1
2013-03-05,118.88,117.95,85.3092,114.916,107.6536,DOWN,0
2013-03-06,118.51,118.91,85.5939,116.41,107.9772,DOWN,0
2013-03-07,116.08,118.28,85.882,117.036,108.2712,UP,1
2013-03-08,117.75,117.8,86.1822,117.716,108.6142,UP,1
2013-03-11,119.29,117.77,86.4858,118.102,109.0052,DOWN,0
2013-03-12,118.86,119.01,86.7872,118.098,109.3592,DOWN,0
2013-03-13,118.13,118.75,87.0831,118.022,109.7414,DOWN,0
2013-03-14,117.49,118.36,87.3779,118.304,110.0562,DOWN,0
2013-03-15,115.2,116.9,87.6511,117.794,110.2168,DOWN,0
2013-03-18,114.84,114.29,87.9111,116.904,110.3756,UP,1
2013-03-19,115.17,115.25,88.1713,116.166,110.5592,UP,1
2013-03-20,116.28,116.0,88.4433,115.796,110.7974,DOWN,0
2013-03-21,113.84,115.74,88.7235,115.066,110.974,UP,1
2013-03-22,114.39,114.4,89.0091,114.904,111.1456,DOWN,0
2013-03-25,113.76,114.88,89.2836,114.688,111.3052,UP,1
2013-03-26,114.29,114.74,89.5511,114.512,111.49,UP,1
2013-03-27,116.23,113.24,89.8322,114.502,111.706,UP,1
2013-03-28,118.46,116.23,90.1203,115.426,111.9866,DOWN,0
2013-04-01,116.07,118.4,90.4065,115.762,112.252,DOWN,0
2013-04-02,114.99,116.5,90.6835,116.008,112.4038,DOWN,0
2013-04-03,112.61,115.34,90.9553,115.672,112.6098,DOWN,0
2013-04-04,112.08,112.51,91.2255,114.842,112.773,UP,1
2013-04-05,113.4,110.24,91.497,113.83,112.887,UP,1
2013-04-08,114.46,113.13,91.7681,113.508,112.9758,UP,1
2013-04-09,115.23,114.54,92.0336,113.556,113.0868,UP,1
2013-04-10,117.96,115.58,92.3144,114.626,113.3202,UP,1
2013-04-11,119.59,117.9,92.6215,116.128,113.5248,DOWN,0
2013-04-12,119.0,119.17,92.9329,117.248,113.7304,DOWN,0
2013-04-15,113.12,118.03,93.2242,116.98,113.6852,UP,1
2013-04-16,116.78,114.15,93.5309,117.29,113.766,DOWN,0
2013-04-17,116.53,115.57,93.8293,117.004,113.8644,DOWN,0
2013-04-18,112.34,116.79,94.1038,115.554,113.8934,UP,1
2013-04-19,117.13,112.9,94.3836,115.18,114.068,UP,1
2013-04-22,118.02,117.51,94.6661,116.16,114.2884,UP,1
2013-04-23,122.0,118.49,94.9614,117.204,114.582,DOWN,0
2013-04-24,119.25,119.81,95.2413,117.748,114.8376,DOWN,0
2013-04-25,117.37,119.26,95.5141,118.754,114.9688,DOWN,0
2013-04-26,116.2,117.35,95.7856,118.568,115.0732,DOWN,0
2013-04-29,116.07,116.26,96.0626,118.178,115.1746,DOWN,0
2013-04-30,114.28,115.84,96.3245,116.634,115.2336,DOWN,0
2013-05-01,112.9,114.08,96.5805,115.364,115.2394,UP,1
2013-05-02,116.0,113.26,96.8464,115.09,115.408,UP,1
2013-05-03,118.42,118.06,97.1286,115.534,115.6342,UP,1
2013-05-06,119.0,118.16,97.4064,116.12,115.8232,UP,1
2013-05-07,122.65,119.07,97.6945,117.794,116.134,UP,1
2013-05-08,123.6,122.65,97.9702,119.934,116.404,UP,1
2013-05-09,124.71,123.85,98.2557,121.676,116.6774,UP,1
2013-05-10,127.9,124.98,98.5586,123.572,116.9764,DOWN,0
2013-05-13,127.27,127.81,98.8837,125.226,117.2348,UP,1
2013-05-14,129.0,127.49,99.2057,126.496,117.4676,UP,1
2013-05-15,129.67,130.39,99.5195,127.71,117.6834,DOWN,0
2013-05-16,128.1,129.34,99.817,128.388,117.8752,UP,1
2013-05-17,130.71,129.15,100.1294,128.95,118.1678,DOWN,0
2013-05-20,129.53,130.5,100.4392,129.402,118.4034,UP,1
2013-05-21,130.97,129.84,100.7571,129.796,118.637,DOWN,0
2013-05-22,128.72,131.83,101.0664,129.606,118.8342,UP,1
2013-05-23,130.58,126.22,101.3716,130.102,119.0832,DOWN,0
2013-05-24,129.19,128.91,101.6675,129.798,119.3172,UP,1
2013-05-28,129.61,130.99,101.9612,129.814,119.6054,DOWN,0
2013-05-29,127.77,128.57,102.2417,129.174,119.864,UP,1
2013-05-30,128.93,127.98,102.5303,129.216,120.1392,DOWN,0
2013-05-31,127.76,127.92,102.8099,128.652,120.3688,DOWN,0
2013-06-03,126.42,127.79,103.0833,128.098,120.6204,DOWN,0
2013-06-04,122.63,126.09,103.3389,126.702,120.7852,DOWN,0
2013-06-05,119.72,121.95,103.5786,125.092,120.9044,UP,1
2013-06-06,122.88,119.54,103.8239,123.882,121.0762,UP,1
2013-06-07,124.55,123.49,104.0703,123.24,121.2426,UP,1
2013-06-10,126.28,125.73,104.3335,123.212,121.399,DOWN,0
2013-06-11,124.1,124.9,104.5868,123.506,121.5596,DOWN,0
2013-06-12,122.85,124.96,104.8279,124.132,121.7168,UP,1
2013-06-13,127.82,122.84,105.097,125.12,122.021,UP,1
2013-06-14,129.24,127.1,105.3714,126.058,122.3642,UP,1
2013-06-17,129.28,130.44,105.6476,126.658,122.6818,UP,1
2013-06-18,129.61,130.02,105.9258,127.76,122.9848,DOWN,0
2013-06-19,126.8,129.43,106.1864,128.55,123.2162,DOWN,0
2013-06-20,120.3,125.15,106.4163,127.046,123.263,DOWN,0
2013-06-21,113.32,121.79,106.6056,123.862,123.1376,DOWN,0
2013-06-24,111.77,111.0,106.7843,120.36,122.993,UP,1
2013-06-25,114.0,112.55,106.978,117.238,123.0106,DOWN,0
2013-06-26,112.55,114.85,107.152,114.388,122.926,UP,1
2013-06-27,115.43,113.72,107.339,113.414,122.904,DOWN,0
2013-06-28,114.36,115.31,107.5183,113.622,122.9444,UP,1
2013-07-01,115.9,115.55,107.6995,114.448,122.9198,UP,1
2013-07-02,116.35,116.01,107.8788,114.918,122.8864,DOWN,0
2013-07-03,114.99,116.35,108.0491,115.406,122.7462,DOWN,0
2013-07-05,114.5,115.28,108.2049,115.22,122.6512,DOWN,0
2013-07-08,113.59,114.82,108.3562,115.066,122.5756,UP,1
2013-07-09,114.29,114.75,108.5133,114.744,122.5374,UP,1
2013-07-10,119.62,114.31,108.6863,115.398,122.6084,UP,1
2013-07-11,123.36,121.98,108.8806,117.072,122.79,DOWN,0
2013-07-12,123.35,122.98,109.0713,118.842,122.999,UP,1
2013-07-15,124.83,123.74,109.267,121.09,123.1756,DOWN,0
2013-07-16,121.08,124.73,109.4557,122.448,123.2288,DOWN,0
2013-07-17,120.6,121.57,109.6495,122.644,123.2608,DOWN,0
2013-07-18,119.37,121.24,109.829,121.846,123.1952,UP,1
2013-07-19,128.91,126.05,110.059,122.958,123.3014,UP,1
2013-07-22,131.68,128.98,110.3045,124.328,123.4408,DOWN,0
2013-07-23,131.04,131.76,110.5405,126.32,123.5036,DOWN,0
2013-07-24,129.82,131.5,110.765,128.164,123.5546,DOWN,0
2013-07-25,129.48,129.09,110.9874,130.186,123.5642,UP,1
2013-07-26,130.39,128.24,111.2115,130.482,123.5786,UP,1
2013-07-29,130.56,130.13,111.4316,130.258,123.6278,UP,1
2013-07-30,131.66,131.48,111.6688,130.382,123.6468,UP,1
2013-07-31,133.94,132.12,111.918,131.206,123.735,UP,1
2013-08-01,136.67,135.69,112.1773,132.644,123.849,UP,1
2013-08-02,137.72,136.67,112.448,134.11,124.029,DOWN,0
2013-08-05,137.05,137.19,112.7127,135.408,124.1584,DOWN,0
2013-08-06,131.81,136.08,112.9475,135.438,124.2108,UP,1
2013-08-07,132.77,130.71,113.1758,135.204,124.274,UP,1
2013-08-08,133.01,133.34,113.4049,134.472,124.3788,UP,1
2013-08-09,133.26,133.0,113.636,133.58,124.4654,UP,1
2013-08-12,135.06,132.45,113.8797,133.182,124.6114,DOWN,0
2013-08-13,134.42,135.2,114.0828,133.704,124.7714,DOWN,0
2013-08-14,132.46,134.3,114.2689,133.642,124.968,UP,1
2013-08-15,132.71,130.49,114.458,133.582,125.2278,UP,1
2013-08-16,133.66,132.87,114.6499,133.662,125.4434,DOWN,0
2013-08-19,131.81,133.36,114.8205,133.012,125.5886,UP,1
2013-08-20,134.25,132.31,114.989,132.978,125.748,DOWN,0
2013-08-21,131.7,133.54,115.1567,132.826,125.9,UP,1
2013-08-22,136.86,132.15,115.3502,133.656,126.1802,DOWN,0
2013-08-23,134.3,136.9,115.531,133.784,126.3098,DOWN,0
2013-08-26,133.1,134.12,115.7075,134.042,126.387,DOWN,0
2013-08-27,128.74,131.53,115.8644,132.94,126.3762,UP,1
2013-08-28,128.84,128.48,116.0256,132.368,126.3608,UP,1
2013-08-29,129.78,128.55,116.1921,130.952,126.4204,DOWN,0
2013-08-30,128.65,129.88,116.3506,129.822,126.5874,DOWN,0
2013-09-03,128.56,131.03,116.5177,128.914,126.8922,UP,1
2013-09-04,131.76,128.43,116.7067,129.518,127.292,DOWN,0
2013-09-05,129.48,131.6,116.8733,129.646,127.6016,UP,1
2013-09-06,131.37,130.62,117.0395,129.964,127.978,UP,1
2013-09-09,135.62,132.21,117.2131,131.358,128.3818,UP,1
2013-09-10,136.96,136.36,117.3927,133.038,128.8338,DOWN,0
2013-09-11,135.79,137.0,117.558,133.844,129.2316,DOWN,0
2013-09-12,134.93,135.78,117.7277,134.934,129.6032,UP,1
2013-09-13,137.0,135.71,117.9118,136.06,130.0434,UP,1
2013-09-16,141.24,139.7,118.105,137.184,130.5782,UP,1
2013-09-17,143.03,141.18,118.3076,138.398,131.167,UP,1
2013-09-18,149.81,144.6,118.5474,141.202,131.8774,DOWN,0
2013-09-19,149.71,150.61,118.7912,144.158,132.4792,DOWN,0
2013-09-20,148.05,150.23,119.0293,146.368,132.973,DOWN,0
2013-09-23,146.31,148.2,119.2678,147.382,133.4322,UP,1
2013-09-24,148.78,146.31,119.5237,148.532,133.9112,DOWN,0
2013-09-25,148.51,148.55,119.7762,148.272,134.4598,DOWN,0
2013-09-26,147.66,149.22,120.0162,147.862,135.001,DOWN,0
2013-09-27,147.41,147.48,120.2564,147.734,135.5618,DOWN,0
2013-09-30,146.44,145.48,120.4821,147.76,135.9124,DOWN,0
2013-10-01,144.69,146.05,120.7,146.942,136.1726,DOWN,0
2013-10-02,141.62,143.29,120.9076,145.564,136.3842,DOWN,0
2013-10-03,139.42,141.52,121.0979,143.916,136.5762,UP,1
2013-10-04,139.68,139.42,121.2827,142.37,136.7802,DOWN,0
2013-10-07,136.63,138.0,121.4551,140.408,136.905,DOWN,0
2013-10-08,134.07,135.96,121.6138,138.284,136.9752,UP,1
2013-10-09,136.13,133.72,121.7876,137.186,137.0646,UP,1
2013-10-10,139.36,137.51,121.9814,137.174,137.173,UP,1
2013-10-11,140.42,139.67,122.1848,137.322,137.248,DOWN,0
2013-10-14,131.29,138.76,122.3354,136.254,137.1194,UP,1
2013-10-15,132.05,131.27,122.5006,135.85,137.0194,UP,1
2013-10-16,133.74,133.12,122.6605,135.372,137.058,UP,1
2013-10-17,134.7,132.85,122.7982,134.44,137.0966,DOWN,0
2013-10-18,133.43,135.96,122.9308,133.042,137.105,DOWN,0
2013-10-21,130.97,133.25,123.0557,132.978,137.0592,UP,1
2013-10-22,146.19,140.85,123.2648,135.806,137.2818,DOWN,0
2013-10-23,144.4,145.76,123.4618,137.938,137.4814,UP,1
2013-10-24,147.26,144.58,123.669,140.45,137.7774,DOWN,0
2013-10-25,146.18,147.6,123.871,143.0,138.0468,DOWN,0
2013-10-28,145.99,146.5,124.0757,146.004,138.2934,UP,1
2013-10-29,148.93,146.32,124.2932,146.552,138.6358,DOWN,0
2013-10-30,147.03,149.0,124.5062,147.078,138.8914,DOWN,0
2013-10-31,146.01,146.56,124.7223,146.828,139.1776,UP,1
2013-11-01,147.06,146.02,124.9206,147.004,139.3816,UP,1
2013-11-04,150.26,148.24,125.1603,147.858,139.7008,DOWN,0
2013-11-05,147.85,149.4,125.38,147.642,139.9958,DOWN,0
2013-11-06,146.53,147.63,125.5741,147.542,140.3516,DOWN,0
2013-11-07,143.95,147.63,125.7438,147.13,140.6538,UP,1
2013-11-08,145.25,144.02,125.9216,146.768,140.9632,DOWN,0
2013-11-11,142.51,144.82,126.1027,145.218,141.2404,UP,1
2013-11-12,142.77,142.61,126.2698,144.202,141.5246,UP,1
2013-11-13,144.25,141.3,126.4474,143.746,141.7744,UP,1
2013-11-14,149.05,144.56,126.6158,144.766,142.1658,UP,1
2013-11-15,150.84,149.9,126.8063,145.884,142.5552,DOWN,0
2013-11-18,150.54,151.51,127.0009,147.49,142.8536,DOWN,0
2013-11-19,149.26,148.62,127.1928,148.788,143.0996,DOWN,0
2013-11-20,145.62,149.25,127.3789,149.062,143.2962,UP,1
2013-11-21,150.23,145.37,127.595,149.298,143.6022,UP,1
2013-11-22,150.28,150.16,127.8098,149.186,143.8678,UP,1
2013-11-25,151.27,150.28,128.0338,149.332,144.0684,UP,1
2013-11-26,153.11,151.49,128.2453,150.102,144.27,DOWN,0
2013-11-27,152.32,153.29,128.452,151.442,144.3202,UP,1
2013-11-29,152.76,152.78,128.6608,151.948,144.3812,DOWN,0
2013-12-02,149.29,153.01,128.8506,151.75,144.406,DOWN,0
2013-12-03,148.99,148.16,129.0325,151.294,144.4596,DOWN,0
2013-12-04,148.08,148.95,129.2351,150.288,144.4456,DOWN,0
2013-12-05,146.95,147.93,129.4343,149.214,144.4144,UP,1
2013-12-06,149.55,148.25,129.6343,148.572,144.4522,UP,1
2013-12-09,149.99,149.55,129.8487,148.712,144.5038,UP,1
2013-12-10,151.6,150.32,130.0562,149.234,144.607,DOWN,0
2013-12-11,147.89,151.2,130.2404,149.196,144.671,UP,1
2013-12-12,148.63,148.13,130.4188,149.532,144.8112,UP,1
2013-12-13,148.85,149.25,130.5913,149.392,144.9998,UP,1
2013-12-16,149.94,149.6,130.7542,149.382,145.205,UP,1
2013-12-17,151.53,150.62,130.9175,149.368,145.503,UP,1
2013-12-18,156.15,152.61,131.1057,151.02,145.9446,DOWN,0
2013-12-19,153.52,155.92,131.2929,151.998,146.2924,UP,1
2013-12-20,155.28,154.95,131.4805,153.284,146.6108,UP,1
2013-12-23,156.59,156.61,131.667,154.614,146.9342,UP,1
2013-12-24,156.94,156.17,131.8574,155.696,147.4472,UP,1
2013-12-26,157.8,155.83,132.0558,156.026,147.9622,DOWN,0
2013-12-27,156.96,158.75,132.2531,156.714,148.4266,UP,1
2013-12-30,157.04,156.63,132.4623,157.066,148.8734,DOWN,0
2013-12-31,156.86,157.07,132.6724,157.12,149.342,DOWN,0
2014-01-02,156.03,156.52,132.8767,156.938,149.8432,UP,1
2014-01-03,156.9,156.29,133.0798,156.758,150.0574,DOWN,0
2014-01-06,154.45,157.37,133.2829,156.256,150.2584,UP,1
2014-01-07,154.58,154.91,133.4838,155.764,150.4048,UP,1
2014-01-08,157.6,155.5,133.703,155.912,150.6332,UP,1
2014-01-09,159.01,158.05,133.9266,156.508,150.8936,DOWN,0
2014-01-10,156.64,159.91,134.1287,156.456,151.0478,DOWN,0
2014-01-13,153.5,156.21,134.3039,156.266,151.1772,UP,1
2014-01-14,155.25,153.56,134.4998,156.4,151.362,UP,1
2014-01-15,157.6,155.25,134.7128,156.4,151.5728,UP,1
2014-01-16,159.07,157.62,134.9451,156.412,151.749,DOWN,0
2014-01-17,156.84,157.43,135.1689,156.452,151.9288,DOWN,0
2014-01-21,153.7,157.28,135.3704,156.492,152.0722,DOWN,0
2014-01-22,150.98,153.73,135.553,155.638,152.2128,UP,1
2014-01-23,153.33,149.51,135.7435,154.784,152.3744,DOWN,0
2014-01-24,145.68,150.39,135.8821,152.106,152.4378,DOWN,0
2014-01-27,142.49,147.6,135.9966,149.236,152.4322,UP,1
2014-01-28,143.9,142.24,136.1211,147.276,152.4252,DOWN,0
2014-01-29,141.63,142.79,136.2637,145.406,152.2768,DOWN,0
2014-01-30,132.22,146.45,136.3409,141.184,151.9044,UP,1
2014-01-31,133.3,131.0,136.4247,138.708,151.5596,DOWN,0
2014-02-03,126.69,133.3,136.4965,135.548,151.1082,UP,1
2014-02-04,130.6,128.28,136.5638,132.888,150.8078,DOWN,0
2014-02-05,130.38,129.54,136.6256,130.638,150.4108,UP,1
2014-02-06,133.6,130.79,136.6836,130.914,150.0772,UP,1
2014-02-07,136.55,134.54,136.7701,131.564,149.7828,UP,1
2014-02-10,136.59,136.58,136.8662,133.544,149.4524,UP,1
2014-02-11,137.97,136.57,136.9751,135.018,149.1654,DOWN,0
2014-02-12,137.93,138.63,137.0844,136.528,148.8688,UP,1
2014-02-13,138.43,136.74,137.2051,137.494,148.6516,UP,1
2014-02-14,138.56,138.41,137.3334,137.896,148.443,DOWN,0
2014-02-18,136.66,139.06,137.4367,137.91,148.2146,DOWN,0
2014-02-19,135.11,136.68,137.5202,137.338,147.9778,UP,1
2014-02-20,138.01,135.43,137.6152,137.354,147.747,UP,1
2014-02-21,138.8,138.29,137.696,137.428,147.5232,UP,1
2014-02-24,140.87,139.51,137.7823,137.89,147.3086,DOWN,0
2014-02-25,140.73,140.87,137.8624,138.704,147.1654,UP,1
2014-02-26,142.3,140.85,137.9344,140.142,147.0388,UP,1
2014-02-27,145.03,142.07,138.0232,141.546,146.9624,DOWN,0
2014-02-28,144.63,144.74,138.1014,142.712,146.8562,DOWN,0
2014-03-03,143.14,142.44,138.1687,143.166,146.6884,UP,1
2014-03-04,145.88,144.92,138.2576,144.196,146.483,UP,1
2014-03-05,147.78,145.65,138.343,145.292,146.3682,DOWN,0
2014-03-06,147.49,148.27,138.4328,145.784,146.2124,DOWN,0
2014-03-07,145.99,148.96,138.5079,146.056,146.0004,DOWN,0
2014-03-10,145.7,145.73,138.5928,146.568,145.7756,DOWN,0
2014-03-11,144.42,145.95,138.662,146.276,145.508,DOWN,0
2014-03-12,144.05,144.41,138.7363,145.53,145.2498,DOWN,0
2014-03-13,141.69,144.4,138.7967,144.37,144.9428,UP,1
2014-03-14,142.08,141.63,138.8682,143.588,144.6472,UP,1
2014-03-17,144.98,142.5,138.9485,143.444,144.4262,UP,1
2014-03-18,146.33,145.47,139.0413,143.826,144.2148,UP,1
2014-03-19,146.35,146.96,139.141,144.286,144.0528,DOWN,0
2014-03-20,144.72,145.86,139.2514,144.892,143.8556,UP,1
2014-03-21,144.93,145.79,139.3775,145.462,143.6022,DOWN,0
2014-03-24,142.95,145.87,139.4778,145.056,143.281,UP,1
2014-03-25,145.35,143.88,139.5818,144.86,143.0552,DOWN,0
2014-03-26,142.64,146.05,139.6636,144.118,142.838,UP,1
2014-03-27,143.08,142.35,139.7585,143.79,142.5946,UP,1
2014-03-28,146.75,143.78,139.878,144.154,142.3776,UP,1
2014-03-31,149.46,147.58,139.9862,145.456,142.1854,UP,1
2014-04-01,153.3,149.73,140.1065,147.046,142.1146,UP,1
2014-04-02,153.63,153.3,140.2283,149.244,142.1132,DOWN,0
2014-04-03,153.09,154.21,140.3457,151.246,142.1554,DOWN,0
2014-04-04,152.0,154.7,140.4717,152.296,142.1288,DOWN,0
2014-04-07,147.82,151.64,140.6093,151.968,142.1716,UP,1
2014-04-08,147.98,147.53,140.7826,150.904,142.2814,UP,1
2014-04-09,150.08,149.34,140.9741,150.194,142.405,DOWN,0
2014-04-10,147.38,149.69,141.141,149.052,142.52,UP,1
2014-04-11,147.78,146.43,141.3172,148.208,142.8312,UP,1
2014-04-14,148.37,149.06,141.4819,148.318,143.1326,UP,1
