ticker,ULTA US Equity,ULTA US Equity,ULTA US Equity,ULTA US Equity,ULTA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2019-04-12,344.83,350.65,349.6,321.752,280.6966,UP,1
2019-04-15,353.94,346.76,349.494,323.0036,281.286,UP,1
2019-04-16,355.08,354.78,350.87,324.3244,281.8631,DOWN,0
2019-04-17,354.33,355.08,351.68,325.5302,282.4674,DOWN,0
2019-04-18,350.88,356.63,351.812,326.6788,283.0591,DOWN,0
2019-04-22,347.41,350.33,352.328,327.7542,283.6198,UP,1
2019-04-23,351.63,347.72,351.866,328.8656,284.1886,UP,1
2019-04-24,355.84,351.33,352.018,330.0204,284.7548,DOWN,0
2019-04-25,353.7,355.32,351.892,331.0444,285.2698,UP,1
2019-04-26,357.94,356.86,353.304,332.1242,285.7864,DOWN,0
2019-04-29,350.9,356.97,354.002,333.0422,286.2799,DOWN,0
2019-04-30,348.98,351.12,353.472,333.8946,286.7605,DOWN,0
2019-05-01,334.94,347.81,349.292,334.5004,287.1358,UP,1
2019-05-02,343.68,335.01,347.288,335.2478,287.5767,DOWN,0
2019-05-03,341.96,344.27,344.092,335.9266,288.0211,UP,1
2019-05-06,346.68,336.53,343.248,336.6458,288.5013,DOWN,0
2019-05-07,342.36,344.29,341.924,337.312,288.9261,UP,1
2019-05-08,348.15,341.82,344.566,338.075,289.3942,DOWN,0
2019-05-09,348.05,344.52,345.44,338.8938,289.8592,DOWN,0
2019-05-10,343.24,347.01,345.696,339.5088,290.3292,DOWN,0
2019-05-13,330.23,337.21,342.406,339.8074,290.7134,UP,1
2019-05-14,335.32,332.56,340.998,340.2838,291.1306,UP,1
2019-05-15,340.7,335.06,339.508,340.853,291.5842,UP,1
2019-05-16,343.24,341.31,338.546,341.4676,292.0827,DOWN,0
2019-05-17,342.45,342.59,338.388,342.2076,292.573,UP,1
2019-05-20,347.89,340.5,341.92,343.0376,293.1224,UP,1
2019-05-21,353.16,348.61,345.488,343.9058,293.7142,DOWN,0
2019-05-22,349.09,351.8,347.166,344.6594,294.2845,DOWN,0
2019-05-23,337.83,347.03,346.084,345.1072,294.7932,DOWN,0
2019-05-24,335.09,338.81,344.612,345.5588,295.2734,DOWN,0
2019-05-28,334.85,336.22,342.004,345.4876,295.7676,DOWN,0
2019-05-29,322.07,332.37,335.786,345.0846,296.1972,UP,1
2019-05-30,328.46,327.64,331.66,344.9648,296.6569,UP,1
2019-05-31,333.38,315.33,330.77,345.0166,297.1566,DOWN,0
2019-06-03,330.6,333.89,329.872,344.926,297.6295,UP,1
2019-06-04,335.53,332.3,330.008,345.0262,298.1473,UP,1
2019-06-05,337.48,338.01,333.09,345.0424,298.6688,UP,1
2019-06-06,340.33,339.85,335.464,344.991,299.1953,DOWN,0
2019-06-07,338.16,340.69,336.42,344.8332,299.6895,DOWN,0
2019-06-10,337.05,339.11,337.71,344.6696,300.1638,UP,1
2019-06-11,340.01,341.22,338.606,344.4952,300.6904,UP,1
2019-06-12,342.82,341.88,339.674,344.3006,301.2075,UP,1
2019-06-13,349.81,344.62,341.57,344.3508,301.7482,UP,1
2019-06-14,354.62,349.34,344.862,344.4326,302.3171,DOWN,0
2019-06-17,350.19,355.61,347.49,344.4336,302.8557,DOWN,0
2019-06-18,347.21,352.58,348.93,344.3052,303.3831,UP,1
2019-06-19,357.84,346.77,351.934,344.3726,303.9502,UP,1
2019-06-20,358.34,360.42,353.64,344.5754,304.4419,DOWN,0
2019-06-21,355.81,359.28,353.878,344.686,304.8491,DOWN,0
2019-06-24,346.54,357.73,353.148,344.6124,305.2072,UP,1
2019-06-25,348.69,345.0,353.444,344.6896,305.5723,DOWN,0
2019-06-26,344.82,350.58,350.84,344.5072,305.8674,DOWN,0
2019-06-27,344.22,346.5,348.016,344.29,306.1587,UP,1
2019-06-28,346.89,345.94,346.232,344.1412,306.4595,DOWN,0
2019-07-01,340.38,350.55,345.0,343.9312,306.7433,UP,1
2019-07-02,341.33,340.76,343.528,343.8096,307.0473,UP,1
2019-07-03,345.43,343.65,343.65,343.6856,307.379,DOWN,0
2019-07-05,344.95,343.33,343.796,343.4678,307.6965,UP,1
2019-07-08,352.69,343.61,344.956,343.4476,308.0456,DOWN,0
2019-07-09,348.48,351.2,346.576,343.2584,308.3522,DOWN,0
2019-07-10,347.2,349.38,347.75,343.1844,308.6644,DOWN,0
2019-07-11,346.98,348.0,348.06,343.1444,308.9954,UP,1
2019-07-12,356.39,348.0,350.348,343.5734,309.3724,DOWN,0
2019-07-15,355.68,356.97,350.946,343.8134,309.7635,UP,1
2019-07-16,360.54,356.57,353.358,344.185,310.1746,UP,1
2019-07-17,366.39,361.52,357.196,344.5792,310.6101,DOWN,0
2019-07-18,366.21,363.55,361.042,345.0562,311.0306,DOWN,0
2019-07-19,357.0,365.19,361.164,345.2332,311.4008,DOWN,0
2019-07-22,352.95,357.79,360.618,345.3312,311.7657,DOWN,0
2019-07-23,351.99,354.0,358.908,345.5062,312.1313,UP,1
2019-07-24,352.94,351.99,356.218,345.9604,312.521,UP,1
2019-07-25,354.62,353.73,353.9,346.3464,312.9448,DOWN,0
2019-07-26,353.88,355.72,353.276,346.61,313.3468,DOWN,0
2019-07-29,346.13,352.67,351.912,346.6678,313.699,UP,1
2019-07-30,348.63,345.03,351.24,346.7914,314.1015,UP,1
2019-07-31,349.25,347.62,350.502,346.8186,314.5099,DOWN,0
2019-08-01,345.51,348.73,348.68,346.6656,314.8593,DOWN,0
2019-08-02,337.02,346.24,345.308,346.4242,315.1357,DOWN,0
2019-08-05,330.14,331.98,342.11,346.2704,315.3594,UP,1
2019-08-06,340.28,330.37,340.44,346.3742,315.6512,UP,1
2019-08-07,343.68,337.22,339.326,346.5508,316.0024,UP,1
2019-08-08,353.04,345.18,340.832,347.1702,316.4137,DOWN,0
2019-08-09,346.7,351.49,342.768,347.535,316.7741,DOWN,0
2019-08-12,336.51,345.91,344.042,347.5976,317.0964,UP,1
2019-08-13,341.2,334.31,344.226,347.8096,317.4673,DOWN,0
2019-08-14,321.0,330.06,339.69,347.519,317.7111,DOWN,0
2019-08-15,320.44,320.74,333.17,347.1782,317.9388,UP,1
2019-08-16,322.03,323.52,328.236,346.8122,318.1565,UP,1
2019-08-19,325.25,327.43,325.984,346.554,318.4478,DOWN,0
2019-08-20,323.08,325.17,322.36,346.2746,318.6906,UP,1
2019-08-21,328.12,327.24,323.784,346.0368,318.9664,UP,1
2019-08-22,334.87,328.54,326.67,345.8778,319.231,DOWN,0
2019-08-23,322.1,330.64,326.684,345.3236,319.4159,UP,1
2019-08-26,330.22,327.0,327.678,344.8356,319.608,DOWN,0
2019-08-27,323.77,333.16,327.816,344.3072,319.7743,UP,1
2019-08-28,330.38,323.77,328.268,343.9706,319.9038,UP,1
2019-08-29,337.45,337.5,328.784,343.5628,320.0504,DOWN,0
2019-08-30,237.73,252.81,311.91,341.1506,319.6941,DOWN,0
2019-09-03,237.41,234.05,293.348,338.7826,319.3099,DOWN,0
2019-09-04,228.76,238.0,274.346,336.427,318.8881,UP,1
2019-09-05,236.71,229.03,255.612,334.1874,318.5126,DOWN,0
2019-09-06,233.1,237.84,234.742,331.953,318.1103,DOWN,0
2019-09-09,226.16,233.74,232.428,329.5918,317.6747,UP,1
2019-09-10,231.42,225.5,231.23,327.2824,317.3211,DOWN,0
2019-09-11,228.15,231.68,231.108,325.0378,316.943,DOWN,0
2019-09-12,226.16,229.06,228.998,322.7344,316.5572,UP,1
2019-09-13,226.86,227.6,227.75,320.363,316.186,DOWN,0
2019-09-16,225.45,226.26,227.608,317.973,315.8291,UP,1
2019-09-17,233.85,225.69,228.094,315.5962,315.5226,DOWN,0
2019-09-18,229.34,233.74,228.332,313.2134,315.1675,UP,1
2019-09-19,230.07,229.6,229.114,310.8708,314.8289,DOWN,0
2019-09-20,228.75,229.79,229.492,308.5062,314.4402,UP,1
2019-09-23,237.31,229.55,231.864,306.1246,314.1711,UP,1
2019-09-24,239.48,237.89,232.99,303.8006,313.9039,DOWN,0
2019-09-25,235.54,238.75,234.23,301.3006,313.8092,UP,1
2019-09-26,236.31,236.4,235.478,298.699,313.7353,UP,1
2019-09-27,244.4,238.14,238.608,296.2628,313.718,UP,1
2019-09-30,250.65,245.58,241.276,294.1358,313.6955,UP,1
2019-10-01,265.99,253.45,246.578,292.3966,313.7678,DOWN,0
2019-10-02,262.79,263.31,252.028,290.6126,313.8475,DOWN,0
2019-10-03,257.43,263.37,256.252,288.7024,313.9249,DOWN,0
2019-10-04,250.6,257.71,257.492,286.622,313.9734,DOWN,0
2019-10-07,242.75,250.25,255.912,284.3994,313.991,DOWN,0
2019-10-08,237.03,240.06,250.12,282.2174,314.0061,UP,1
2019-10-09,238.04,238.14,245.17,280.0056,314.0438,UP,1
2019-10-10,241.75,237.65,242.034,277.8556,314.1073,UP,1
2019-10-11,248.46,245.41,241.606,275.9146,314.1386,DOWN,0
2019-10-14,246.57,247.07,242.37,274.1056,314.1601,DOWN,0
2019-10-15,245.4,247.01,244.044,272.4108,314.1898,DOWN,0
2019-10-16,244.98,245.71,245.432,270.5048,314.1905,UP,1
2019-10-17,248.1,244.97,246.702,268.5932,314.1912,DOWN,0
2019-10-18,239.92,246.8,244.994,266.3308,314.174,DOWN,0
2019-10-21,235.3,240.57,242.74,264.1028,314.0753,UP,1
2019-10-22,236.91,236.26,241.042,262.1108,313.9049,UP,1
2019-10-23,237.87,237.41,239.62,260.0442,313.7142,UP,1
2019-10-24,238.93,237.77,237.786,258.4028,313.5029,UP,1
2019-10-25,240.9,238.38,237.982,256.812,313.3223,UP,1
2019-10-28,241.74,240.0,239.27,255.2062,313.1104,UP,1
2019-10-29,242.11,242.08,240.31,253.5434,312.9465,DOWN,0
2019-10-30,240.25,241.76,240.786,251.8868,312.7553,DOWN,0
2019-10-31,233.15,239.96,239.63,249.9874,312.511,DOWN,0
2019-11-01,233.11,235.16,238.072,247.9522,312.257,UP,1
2019-11-04,237.19,233.95,237.162,246.254,311.9855,UP,1
2019-11-05,245.42,237.51,237.824,244.558,311.7683,DOWN,0
2019-11-06,243.99,246.11,238.572,242.9624,311.5473,DOWN,0
2019-11-07,243.77,246.59,240.696,241.2302,311.3262,DOWN,0
2019-11-08,239.29,242.23,241.932,239.267,311.069,UP,1
2019-11-11,241.96,238.78,242.886,239.3516,310.8274,UP,1
2019-11-12,243.97,241.16,242.596,239.4828,310.6032,UP,1
2019-11-13,244.04,241.99,242.606,239.7884,310.3804,DOWN,0
2019-11-14,242.87,244.95,242.426,239.9116,310.1352,UP,1
2019-11-15,246.3,243.14,243.828,240.1756,309.9099,DOWN,0
2019-11-18,244.33,245.47,244.302,240.539,309.6863,DOWN,0
2019-11-19,239.6,243.79,243.428,240.7026,309.4141,DOWN,0
2019-11-20,234.29,236.83,241.478,240.8254,309.1183,DOWN,0
2019-11-21,228.49,234.35,238.602,240.872,308.7926,UP,1
2019-11-22,228.86,229.0,235.114,240.912,308.4566,UP,1
2019-11-25,231.21,227.81,232.49,241.0272,308.1221,UP,1
2019-11-26,235.97,231.13,231.764,241.0696,307.7895,DOWN,0
2019-11-27,233.98,237.47,231.702,241.1624,307.4396,DOWN,0
2019-11-29,233.86,234.36,232.776,241.2382,307.0839,UP,1
2019-12-02,236.27,233.37,234.258,241.3886,306.7335,UP,1
2019-12-03,237.1,235.24,235.436,241.3844,306.3957,UP,1
2019-12-04,239.425,238.49,236.127,241.3833,306.0613,DOWN,0
2019-12-05,236.02,241.1,236.535,241.3929,305.7013,UP,1
2019-12-06,262.2,256.86,242.203,241.9107,305.4587,DOWN,0
2019-12-09,252.64,260.39,245.477,242.0755,305.1766,DOWN,0
2019-12-10,250.37,251.7,248.131,242.0699,304.8785,UP,1
2019-12-11,251.64,250.27,250.574,241.7829,304.6011,UP,1
2019-12-12,258.87,252.51,255.144,241.7045,304.333,DOWN,0
2019-12-13,253.5,259.4,253.404,241.6259,304.024,DOWN,0
2019-12-16,249.1,254.53,252.696,241.5959,303.712,UP,1
2019-12-17,255.96,249.0,253.814,241.8601,303.4306,DOWN,0
2019-12-18,250.07,256.22,253.5,242.1209,303.1184,UP,1
2019-12-19,250.69,251.42,251.864,242.3739,302.8446,DOWN,0
2019-12-20,250.5,251.18,251.264,242.5489,302.5652,UP,1
2019-12-23,253.02,252.05,252.048,242.6401,302.2815,DOWN,0
2019-12-24,252.49,253.22,251.354,242.7585,301.9869,DOWN,0
2019-12-26,251.33,253.0,251.606,242.8771,301.6664,UP,1
2019-12-27,253.17,252.62,252.102,243.0409,301.3697,DOWN,0
2019-12-30,251.35,253.18,252.272,243.1059,300.9344,UP,1
2019-12-31,253.14,251.29,252.296,243.3703,300.489,UP,1
2020-01-02,254.55,254.32,252.708,243.7553,300.0895,DOWN,0
2020-01-03,250.17,252.28,252.476,244.0205,299.6864,UP,1
2020-01-06,250.95,248.71,252.032,244.2821,299.2655,UP,1
2020-01-07,253.09,250.41,252.38,244.5653,298.8783,UP,1
2020-01-08,258.0,252.45,253.352,244.9073,298.485,UP,1
2020-01-09,263.5,259.67,255.142,245.3425,298.088,UP,1
2020-01-10,267.28,264.18,258.564,245.8459,297.6941,UP,1
2020-01-13,275.7,269.24,263.514,246.5549,297.3465,UP,1
2020-01-14,282.62,276.35,269.42,247.5443,297.0159,DOWN,0
2020-01-15,276.2,282.63,273.06,248.4061,296.6342,UP,1
2020-01-16,277.0,277.99,275.76,249.2023,296.2827,DOWN,0
2020-01-17,272.89,278.0,276.882,249.7517,295.8945,DOWN,0
2020-01-21,272.01,272.89,276.144,250.3121,295.5038,UP,1
2020-01-22,273.92,273.38,274.404,250.9151,295.1053,DOWN,0
2020-01-23,272.2,273.73,273.604,251.5733,294.6939,UP,1
2020-01-24,272.98,272.26,272.8,252.1937,294.3178,UP,1
2020-01-27,273.7,267.36,272.962,252.7883,293.9349,UP,1
2020-01-28,273.87,275.0,273.334,253.3849,293.5532,UP,1
2020-01-29,273.98,274.5,273.346,254.0071,293.1989,UP,1
2020-01-30,274.49,270.55,273.804,254.5709,292.8017,DOWN,0
2020-01-31,267.91,274.27,272.79,255.0425,292.3658,UP,1
2020-02-03,274.96,273.0,273.042,255.7497,291.969,DOWN,0
2020-02-04,273.52,277.52,272.972,256.5343,291.5822,UP,1
2020-02-05,278.18,275.55,273.812,257.5281,291.236,UP,1
2020-02-06,293.05,279.81,277.524,258.8119,290.9431,UP,1
2020-02-07,295.96,292.16,283.134,260.1069,290.6437,DOWN,0
2020-02-10,293.25,295.0,286.792,261.2525,290.3415,UP,1
2020-02-11,293.78,294.89,290.844,262.4485,290.0207,UP,1
2020-02-12,299.3,294.16,295.068,263.7573,289.7627,DOWN,0
2020-02-13,297.09,298.03,295.876,264.9737,289.5032,DOWN,0
2020-02-14,294.57,297.3,295.598,266.1231,289.3014,UP,1
2020-02-18,298.71,295.46,296.69,267.3088,289.0765,DOWN,0
2020-02-19,296.86,299.9,297.306,268.5256,288.851,UP,1
2020-02-20,301.34,296.05,297.714,269.3084,288.6243,DOWN,0
2020-02-21,299.4,299.76,298.176,270.2436,288.4095,DOWN,0
2020-02-24,285.57,290.15,296.376,270.9476,288.0966,DOWN,0
2020-02-25,277.99,287.53,292.232,271.4746,287.7463,DOWN,0
2020-02-26,272.76,279.87,287.412,271.7524,287.3939,DOWN,0
2020-02-27,265.38,266.7,280.22,271.99,287.0697,DOWN,0
2020-02-28,257.09,257.52,271.758,272.1498,286.6785,UP,1
2020-03-02,260.99,256.345,266.842,272.2504,286.28,DOWN,0
2020-03-03,256.7,259.33,262.584,272.383,285.8473,UP,1
2020-03-04,268.84,260.32,261.8,272.746,285.4792,DOWN,0
2020-03-05,257.14,260.96,260.152,272.8788,285.0255,DOWN,0
2020-03-06,256.58,252.41,260.05,272.95,284.5426,DOWN,0
2020-03-09,235.7,237.44,254.992,272.6142,283.9756,UP,1
2020-03-10,239.06,245.71,251.464,272.3688,283.4818,DOWN,0
2020-03-11,221.21,232.57,241.938,271.7296,282.9124,DOWN,0
2020-03-12,198.54,198.92,230.218,270.6734,282.2308,UP,1
2020-03-13,207.06,227.19,220.314,269.7518,281.6558,DOWN,0
2020-03-16,161.54,183.02,205.482,267.8916,280.8212,DOWN,0
2020-03-17,154.6,164.16,188.59,265.9802,279.9273,DOWN,0
2020-03-18,128.52,144.72,170.052,263.5316,278.9169,UP,1
2020-03-19,146.99,128.81,159.742,261.4096,277.9742,UP,1
2020-03-20,148.06,156.35,147.942,259.2108,277.0271,DOWN,0
2020-03-23,143.24,149.45,144.282,256.8056,276.0416,UP,1
2020-03-24,177.59,157.98,148.88,255.0118,275.2388,UP,1
2020-03-25,191.88,180.0,161.552,253.3354,274.5129,DOWN,0
2020-03-26,188.83,194.87,169.92,251.4596,273.757,DOWN,0
2020-03-27,174.45,178.01,175.198,249.4246,272.9152,UP,1
2020-03-30,179.71,179.51,182.492,247.4788,272.0647,DOWN,0
2020-03-31,175.7,175.29,182.114,245.535,271.1701,DOWN,0
2020-04-01,161.5,167.94,176.038,243.3248,270.2266,DOWN,0
2020-04-02,161.35,158.76,170.542,241.0734,269.2973,DOWN,0
2020-04-03,156.74,160.34,167.0,238.7642,268.2918,UP,1
2020-04-06,188.68,168.11,168.794,237.0782,267.4435,DOWN,0
2020-04-07,187.55,204.91,171.164,235.3552,266.6022,UP,1
2020-04-08,200.57,189.25,178.978,233.8892,265.8724,UP,1
2020-04-09,202.48,210.0,187.204,232.4592,265.1413,UP,1
2020-04-13,202.6,202.75,196.376,231.0214,264.4302,UP,1
2020-04-14,205.0,206.27,199.64,229.7632,263.7341,DOWN,0
2020-04-15,201.52,195.58,202.434,228.2944,263.0073,UP,1
2020-04-16,208.92,204.76,204.104,227.0024,262.35,UP,1
2020-04-17,215.51,220.8,206.71,225.749,261.7209,DOWN,0
2020-04-20,208.07,209.19,207.804,224.0494,261.0341,DOWN,0
2020-04-21,201.57,201.0,207.118,222.1616,260.3172,UP,1
2020-04-22,208.71,205.52,208.556,220.4708,259.5973,UP,1
2020-04-23,210.68,210.56,208.908,218.8088,258.9083,DOWN,0
2020-04-24,210.52,211.08,207.91,217.0332,258.2249,DOWN,0
2020-04-27,208.09,212.9,207.914,215.2532,257.5304,UP,1
2020-04-28,218.68,212.3,211.336,213.7354,256.8419,UP,1
2020-04-29,226.16,224.0,214.826,212.2844,256.1943,DOWN,0
2020-04-30,217.92,220.74,216.274,210.7056,255.4812,DOWN,0
2020-05-01,214.28,212.9,217.026,208.9644,254.7206,UP,1
2020-05-04,215.48,211.68,218.504,207.286,253.967,UP,1
2020-05-05,218.21,219.22,218.41,205.9388,253.273,UP,1
2020-05-06,218.27,220.65,216.832,204.7444,252.5996,UP,1
2020-05-07,222.16,222.28,217.68,203.7324,251.9505,UP,1
2020-05-08,230.07,225.64,220.838,203.0262,251.3361,UP,1
2020-05-11,230.36,227.47,223.814,202.4916,250.7148,DOWN,0
2020-05-12,211.9,228.65,222.552,201.5098,250.0049,DOWN,0
2020-05-13,197.61,211.92,218.42,200.328,249.2623,UP,1
2020-05-14,200.965,194.0,214.181,198.9705,248.524,DOWN,0
2020-05-15,200.45,199.77,208.257,197.8367,247.78,UP,1
2020-05-18,212.57,210.6,204.699,196.9565,247.1153,DOWN,0
2020-05-19,210.22,213.01,204.363,196.4469,246.4813,UP,1
2020-05-20,213.48,213.0,207.537,195.9353,245.898,UP,1
2020-05-21,222.76,213.36,211.896,195.9663,245.3104,DOWN,0
2020-05-22,220.62,223.29,215.93,196.4079,244.6951,UP,1
2020-05-26,237.98,230.36,221.012,197.0263,244.1198,UP,1
2020-05-27,251.63,244.43,229.294,198.8281,243.6444,DOWN,0
2020-05-28,243.31,251.66,235.26,200.6023,243.1784,UP,1
2020-05-29,244.01,240.61,239.51,202.9121,242.6925,DOWN,0
2020-06-01,239.09,246.49,243.204,204.7541,242.2829,UP,1
2020-06-02,241.22,242.16,243.852,206.6173,241.8868,UP,1
2020-06-03,252.3,244.47,243.986,208.7985,241.5382,DOWN,0
2020-06-04,247.98,250.5,244.92,210.2063,241.1518,UP,1
2020-06-05,252.08,256.86,246.534,211.4103,240.7968,UP,1
2020-06-08,254.57,255.91,249.63,212.7251,240.4291,DOWN,0
2020-06-09,244.68,248.44,250.322,214.1297,239.9781,DOWN,0
2020-06-10,238.41,245.67,247.544,215.3037,239.5597,DOWN,0
2020-06-11,225.88,225.28,243.124,216.3073,239.038,UP,1
2020-06-12,226.63,232.4,238.034,217.6099,238.5523,DOWN,0
2020-06-15,225.49,218.71,232.218,218.8927,238.0278,UP,1
2020-06-16,225.9,235.0,228.462,220.2759,237.4701,DOWN,0
2020-06-17,223.65,226.87,225.51,220.9753,237.3997,DOWN,0
2020-06-18,218.97,221.57,224.128,221.6037,237.3075,DOWN,0
2020-06-19,212.19,227.62,221.24,221.8361,237.2246,DOWN,0
2020-06-22,205.49,214.0,217.24,221.8963,237.0685,UP,1
2020-06-23,206.7,208.24,213.4,221.9783,236.9365,DOWN,0
2020-06-24,200.0,205.0,208.67,221.8783,236.8057,DOWN,0
2020-06-25,194.2,198.33,203.716,221.7319,236.6196,DOWN,0
2020-06-26,189.99,193.63,199.276,221.3533,236.4288,UP,1
2020-06-29,198.63,191.0,197.904,221.0157,236.2912,UP,1
2020-06-30,203.42,198.5,197.248,220.9227,236.174,UP,1
2020-07-01,203.57,202.62,197.962,220.9627,236.0646,UP,1
2020-07-02,203.59,207.84,199.84,220.8603,235.9133,UP,1
2020-07-06,209.0,207.15,203.642,220.8267,235.8116,DOWN,0
2020-07-07,202.93,205.61,204.502,220.6749,235.6759,DOWN,0
2020-07-08,202.02,202.3,204.222,220.5535,235.5422,DOWN,0
2020-07-09,192.3,201.95,201.968,220.0259,235.3172,UP,1
2020-07-10,195.99,193.13,200.448,219.4225,235.0997,DOWN,0
2020-07-13,192.71,197.88,197.19,218.9183,234.8856,DOWN,0
2020-07-14,191.94,191.8,194.992,218.4715,234.6637,UP,1
2020-07-15,203.81,199.05,195.35,218.2381,234.4608,DOWN,0
2020-07-16,203.18,200.38,197.526,217.9375,234.2234,DOWN,0
2020-07-17,203.0,203.07,198.928,217.6321,233.9085,DOWN,0
2020-07-20,200.06,202.13,200.398,217.1901,233.5948,UP,1
2020-07-21,201.96,198.0,202.402,216.6279,233.3175,UP,1
2020-07-22,205.44,201.43,202.728,216.1295,233.0917,UP,1
2020-07-23,205.64,204.62,203.22,216.0043,232.9061,DOWN,0
2020-07-24,203.71,204.49,203.362,216.1263,232.7395,DOWN,0
2020-07-27,198.84,202.25,203.118,216.0838,232.5435,DOWN,0
2020-07-28,197.56,198.75,202.238,216.026,232.3226,UP,1
2020-07-29,203.02,198.91,201.754,215.835,232.0954,DOWN,0
2020-07-30,198.61,200.26,200.348,215.6028,231.8556,DOWN,0
2020-07-31,192.99,198.525,198.204,215.193,231.5935,DOWN,0
2020-08-03,191.29,193.14,196.694,214.5636,231.3251,UP,1
2020-08-04,198.49,191.58,196.88,214.121,231.077,UP,1
2020-08-05,201.96,199.88,196.668,213.4006,230.8872,UP,1
2020-08-06,204.01,200.85,197.748,212.4482,230.7308,DOWN,0
2020-08-07,203.88,204.0,199.926,211.6596,230.5656,UP,1
2020-08-10,219.12,205.36,205.492,211.1618,230.4719,DOWN,0
2020-08-11,216.19,221.93,209.032,210.7038,230.3582,UP,1
2020-08-12,217.78,217.84,212.196,210.235,230.2426,UP,1
2020-08-13,222.42,215.53,215.878,209.6374,230.146,UP,1
2020-08-14,225.42,222.52,220.186,209.1862,230.0625,DOWN,0
2020-08-17,224.08,226.43,221.178,208.6262,229.9817,DOWN,0
2020-08-18,216.24,222.87,221.188,207.8596,229.8971,DOWN,0
2020-08-19,213.36,215.24,220.304,207.2332,229.7984,DOWN,0
2020-08-20,205.4,208.5,216.9,206.573,229.6394,UP,1
2020-08-21,214.0,204.39,214.616,206.3354,229.4823,UP,1
2020-08-24,222.5,214.94,214.3,206.2528,229.3749,DOWN,0
2020-08-25,219.78,223.27,215.008,206.1386,229.2549,UP,1
2020-08-26,220.76,219.02,216.488,206.0358,229.1623,UP,1
2020-08-27,223.95,222.49,220.198,206.0418,229.0722,UP,1
2020-08-28,237.02,253.95,224.802,206.4028,229.0375,DOWN,0
2020-08-31,232.18,235.2,226.738,206.8026,228.9782,UP,1
2020-09-01,232.88,230.53,229.358,207.3504,228.9282,UP,1
2020-09-02,237.66,233.61,232.738,207.9696,228.885,UP,1
2020-09-03,238.04,237.98,235.556,208.7304,228.8536,UP,1
2020-09-04,240.51,239.33,236.254,209.6566,228.8581,DOWN,0
2020-09-08,233.25,234.17,236.468,210.5218,228.8529,UP,1
2020-09-09,235.4,233.72,236.972,211.2572,228.8875,DOWN,0
2020-09-10,232.1,239.271,235.86,211.8308,228.9037,DOWN,0
2020-09-11,228.9,233.43,234.032,212.3374,228.8921,UP,1
2020-09-14,234.14,230.995,232.758,212.9484,228.883,UP,1
2020-09-15,237.32,236.11,233.572,213.5148,228.8997,UP,1
2020-09-16,239.94,238.72,234.48,214.255,228.9301,DOWN,0
2020-09-17,234.73,235.92,235.006,214.9092,228.9224,DOWN,0
2020-09-18,231.74,236.74,235.574,215.698,228.8956,DOWN,0
2020-09-21,225.88,226.79,233.922,216.2958,228.8279,DOWN,0
2020-09-22,223.96,227.2,231.25,216.9208,228.7676,DOWN,0
2020-09-23,217.04,224.15,226.67,217.4228,228.5418,DOWN,0
2020-09-24,215.59,215.85,222.842,217.6584,228.3565,UP,1
2020-09-25,216.83,215.0,219.86,217.9314,228.1888,UP,1
2020-09-28,225.74,221.69,219.832,218.3862,228.0593,DOWN,0
2020-09-29,222.88,224.96,219.616,218.8426,227.8794,UP,1
2020-09-30,223.98,223.43,221.004,219.283,227.7318,UP,1
2020-10-01,228.63,226.96,223.612,219.7468,227.6294,UP,1
2020-10-02,228.68,223.94,225.982,220.2076,227.493,UP,1
2020-10-05,233.78,230.48,227.59,220.809,227.4116,DOWN,0
2020-10-06,225.58,234.95,228.13,221.3438,227.286,UP,1
2020-10-07,229.49,229.171,229.232,221.9824,227.181,UP,1
2020-10-08,237.42,232.56,230.99,222.6704,227.103,DOWN,0
2020-10-09,233.55,239.34,231.964,223.3692,227.0083,UP,1
2020-10-12,237.9,235.45,232.788,224.2674,226.9411,UP,1
2020-10-13,238.4,237.65,235.352,225.2096,226.8673,UP,1
2020-10-14,239.67,239.99,237.388,226.0332,226.8089,DOWN,0
2020-10-15,238.94,235.7,237.692,226.7728,226.7379,UP,1
2020-10-16,242.0,240.59,239.382,227.5326,226.6751,DOWN,0
2020-10-19,235.45,243.0,238.892,228.164,226.6015,DOWN,0
2020-10-20,232.73,237.09,237.758,228.4362,226.5104,UP,1
2020-10-21,232.85,233.14,236.394,228.7694,226.4092,UP,1
2020-10-22,236.0,233.87,235.806,229.1338,226.2992,DOWN,0
2020-10-23,235.11,236.59,234.428,229.3876,226.1573,DOWN,0
2020-10-26,220.97,231.32,231.532,229.2986,225.9257,DOWN,0
2020-10-27,213.38,220.1,227.662,229.0846,225.6141,DOWN,0
2020-10-28,201.43,209.95,221.378,228.7884,225.2082,UP,1
2020-10-29,205.62,201.32,215.302,228.6336,224.8553,UP,1
2020-10-30,206.77,203.85,209.634,228.661,224.5041,UP,1
2020-11-02,210.78,209.0,207.596,228.5966,224.1936,UP,1
2020-11-03,217.53,213.82,208.426,228.4972,223.9212,DOWN,0
2020-11-04,217.32,217.52,211.604,228.448,223.6382,DOWN,0
2020-11-05,214.26,221.23,213.332,228.318,223.3485,UP,1
2020-11-06,215.02,214.99,214.982,228.1394,223.0587,UP,1
2020-11-09,247.2,239.49,222.266,228.343,222.9262,UP,1
