ticker,AVY US Equity,AVY US Equity,AVY US Equity,AVY US Equity,AVY US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2010-10-13,38.42,38.39,35.3111,38.104,35.455,DOWN,0
2010-10-14,38.15,38.39,35.3143,38.216,35.4868,UP,1
2010-10-15,38.24,38.36,35.3208,38.256,35.523,UP,1
2010-10-18,38.28,38.23,35.3298,38.254,35.565,DOWN,0
2010-10-19,37.99,37.67,35.3355,38.216,35.5956,UP,1
2010-10-20,39.02,38.14,35.3451,38.336,35.6548,DOWN,0
2010-10-21,38.98,39.17,35.355,38.502,35.7406,DOWN,0
2010-10-22,38.9,38.97,35.3627,38.634,35.8298,UP,1
2010-10-25,39.51,39.21,35.3699,38.88,35.9372,DOWN,0
2010-10-26,39.16,39.22,35.3721,39.114,36.037,DOWN,0
2010-10-27,37.99,37.61,35.3705,38.908,36.0996,DOWN,0
2010-10-28,36.78,37.75,35.3557,38.468,36.1374,DOWN,0
2010-10-29,36.35,36.66,35.3385,37.958,36.1834,DOWN,0
2010-11-01,35.8,36.53,35.3201,37.216,36.2232,UP,1
2010-11-02,36.31,36.11,35.3013,36.646,36.282,UP,1
2010-11-03,36.38,36.32,35.2851,36.324,36.355,UP,1
2010-11-04,37.79,36.87,35.2808,36.526,36.4642,UP,1
2010-11-05,37.99,37.78,35.2776,36.854,36.5808,DOWN,0
2010-11-08,37.43,37.8,35.2719,37.18,36.6696,DOWN,0
2010-11-09,37.01,37.52,35.265,37.32,36.762,UP,1
2010-11-10,37.06,36.92,35.2581,37.456,36.8528,UP,1
2010-11-11,37.1,36.71,35.2531,37.318,36.9192,DOWN,0
2010-11-12,36.44,36.88,35.2728,37.008,36.9626,UP,1
2010-11-15,36.74,36.58,35.2898,36.87,36.9996,DOWN,0
2010-11-16,36.04,36.35,35.3023,36.676,37.0342,UP,1
2010-11-17,36.26,36.13,35.3179,36.516,37.0706,UP,1
2010-11-18,37.07,36.65,35.3397,36.51,37.1222,UP,1
2010-11-19,37.72,36.96,35.3644,36.766,37.1844,DOWN,0
2010-11-22,37.72,37.48,35.3905,36.962,37.231,DOWN,0
2010-11-23,37.52,37.24,35.4154,37.258,37.275,UP,1
2010-11-24,38.41,37.63,35.4466,37.688,37.3338,DOWN,0
2010-11-26,38.17,38.09,35.4757,37.908,37.3844,DOWN,0
2010-11-29,37.78,37.76,35.5042,37.92,37.417,DOWN,0
2010-11-30,37.54,37.44,35.5289,37.884,37.43,UP,1
2010-12-01,38.59,38.25,35.5613,38.098,37.4706,UP,1
2010-12-02,39.68,38.56,35.5995,38.352,37.5438,UP,1
2010-12-03,39.85,39.57,35.6397,38.688,37.6302,UP,1
2010-12-06,39.99,39.84,35.6795,39.13,37.7008,UP,1
2010-12-07,40.75,40.42,35.7256,39.772,37.7886,UP,1
2010-12-08,40.76,40.85,35.7708,40.206,37.8692,UP,1
2010-12-09,41.1,41.01,35.8187,40.49,37.9476,UP,1
2010-12-10,41.38,41.28,35.8676,40.796,38.0328,UP,1
2010-12-13,41.39,41.5,35.9154,41.076,38.1158,UP,1
2010-12-14,41.7,41.45,35.9655,41.266,38.2162,UP,1
2010-12-15,41.73,41.63,36.017,41.46,38.2962,UP,1
2010-12-16,42.19,41.75,36.074,41.678,38.3852,UP,1
2010-12-17,42.3,42.16,36.1298,41.862,38.4794,DOWN,0
2010-12-20,42.14,42.4,36.1836,42.012,38.5614,UP,1
2010-12-21,42.21,42.28,36.2343,42.114,38.6398,UP,1
2010-12-22,42.47,42.2,36.2848,42.262,38.7256,DOWN,0
2010-12-23,42.43,42.34,36.3318,42.31,38.8058,UP,1
2010-12-27,42.49,42.24,36.3777,42.348,38.8926,DOWN,0
2010-12-28,42.24,42.62,36.4208,42.368,38.9726,UP,1
2010-12-29,42.46,42.37,36.4629,42.418,39.0562,DOWN,0
2010-12-30,42.44,42.36,36.5019,42.412,39.1452,DOWN,0
2010-12-31,42.34,42.35,36.5397,42.394,39.2116,DOWN,0
2011-01-03,41.83,42.64,36.5737,42.262,39.2686,UP,1
2011-01-04,41.89,42.03,36.6062,42.192,39.3284,DOWN,0
2011-01-05,41.61,41.62,36.6355,42.022,39.3704,DOWN,0
2011-01-06,41.12,41.71,36.6658,41.758,39.4096,DOWN,0
2011-01-07,40.98,41.26,36.6958,41.486,39.4694,UP,1
2011-01-10,40.99,40.73,36.7235,41.318,39.5536,UP,1
2011-01-11,41.06,41.26,36.7484,41.152,39.6478,UP,1
2011-01-12,41.83,41.46,36.7767,41.196,39.7684,DOWN,0
2011-01-13,41.51,41.72,36.8022,41.274,39.8724,UP,1
2011-01-14,42.09,41.55,36.8307,41.496,39.9866,UP,1
2011-01-18,42.4,42.15,36.8599,41.778,40.0788,DOWN,0
2011-01-19,41.57,42.28,36.8821,41.88,40.1504,DOWN,0
2011-01-20,41.41,41.48,36.9026,41.796,40.23,UP,1
2011-01-21,41.49,41.58,36.924,41.792,40.3196,UP,1
2011-01-24,41.88,41.5,36.9464,41.75,40.416,UP,1
2011-01-25,42.01,41.76,36.9696,41.672,40.5142,UP,1
2011-01-26,42.33,42.19,36.9939,41.824,40.632,DOWN,0
2011-01-27,42.13,42.35,37.0152,41.968,40.7398,DOWN,0
2011-01-28,41.39,42.21,37.0317,41.948,40.8468,UP,1
2011-01-31,42.09,41.57,37.0554,41.99,40.9634,DOWN,0
2011-02-01,41.8,42.37,37.0795,41.948,41.058,DOWN,0
2011-02-02,41.11,41.68,37.0967,41.704,41.1258,DOWN,0
2011-02-03,39.15,41.21,37.102,41.108,41.1544,DOWN,0
2011-02-04,38.78,39.16,37.103,40.586,41.1796,UP,1
2011-02-07,39.2,38.98,37.1024,40.008,41.1954,UP,1
2011-02-08,39.39,39.19,37.1029,39.526,41.2198,UP,1
2011-02-09,40.1,40.0,37.0964,39.324,41.2662,DOWN,0
2011-02-10,39.76,39.77,37.0939,39.446,41.3106,UP,1
2011-02-11,40.28,39.57,37.0933,39.746,41.3444,UP,1
2011-02-14,40.41,40.33,37.1002,39.988,41.359,UP,1
2011-02-15,40.51,40.18,37.1069,40.212,41.3722,UP,1
2011-02-16,40.95,40.73,37.1209,40.382,41.3914,UP,1
2011-02-17,41.08,40.91,37.135,40.646,41.398,UP,1
2011-02-18,41.1,41.1,37.1581,40.81,41.4048,DOWN,0
2011-02-22,39.97,40.7,37.1797,40.722,41.3822,DOWN,0
2011-02-23,39.23,40.0,37.1874,40.466,41.3392,DOWN,0
2011-02-24,39.12,39.31,37.1947,40.1,41.2938,UP,1
2011-02-25,39.36,39.23,37.2032,39.756,41.247,UP,1
2011-02-28,39.92,39.42,37.2182,39.52,41.2108,DOWN,0
2011-03-01,39.78,40.05,37.2378,39.482,41.1626,UP,1
2011-03-02,40.52,39.73,37.2587,39.74,41.127,UP,1
2011-03-03,41.71,40.91,37.2892,40.258,41.1184,DOWN,0
2011-03-04,41.5,41.7,37.3195,40.686,41.1042,DOWN,0
2011-03-07,41.21,41.7,37.357,40.944,41.079,UP,1
2011-03-08,41.49,41.23,37.3939,41.286,41.0602,UP,1
2011-03-09,41.55,41.43,37.4319,41.492,41.0414,DOWN,0
2011-03-10,40.78,41.11,37.4676,41.306,41.0122,UP,1
2011-03-11,41.58,40.64,37.5086,41.322,40.9946,UP,1
2011-03-14,41.69,41.21,37.5439,41.418,40.9796,DOWN,0
2011-03-15,40.99,40.49,37.5779,41.318,40.9526,DOWN,0
2011-03-16,40.07,40.87,37.613,41.022,40.9174,UP,1
2011-03-17,40.17,40.82,37.645,40.9,40.883,UP,1
2011-03-18,41.1,40.89,37.68,40.804,40.8728,UP,1
2011-03-21,41.72,41.64,37.7281,40.81,40.8848,DOWN,0
2011-03-22,41.47,41.63,37.7789,40.906,40.8946,DOWN,0
2011-03-23,41.32,41.32,37.8286,41.156,40.9012,DOWN,0
2011-03-24,41.2,41.56,37.8762,41.362,40.904,DOWN,0
2011-03-25,41.2,41.21,37.9161,41.382,40.8914,DOWN,0
2011-03-28,40.96,41.31,37.9507,41.23,40.8804,UP,1
2011-03-29,41.03,40.91,37.9838,41.142,40.8592,UP,1
2011-03-30,42.12,41.29,38.0166,41.302,40.8536,DOWN,0
2011-03-31,41.96,41.93,38.0477,41.454,40.8614,UP,1
2011-04-01,42.09,42.32,38.0821,41.632,40.875,UP,1
2011-04-04,42.16,42.21,38.117,41.872,40.8884,UP,1
2011-04-05,42.48,42.12,38.1566,42.162,40.9004,UP,1
2011-04-06,42.61,42.68,38.1995,42.26,40.9124,DOWN,0
2011-04-07,42.51,42.53,38.2423,42.37,40.916,DOWN,0
2011-04-08,42.05,42.7,38.284,42.362,40.9144,DOWN,0
2011-04-11,41.94,42.11,38.3218,42.318,40.9254,DOWN,0
2011-04-12,41.3,41.64,38.3574,42.082,40.9096,DOWN,0
2011-04-13,41.12,41.56,38.401,41.784,40.896,UP,1
2011-04-14,41.14,40.94,38.4461,41.51,40.8966,UP,1
2011-04-15,41.85,41.27,38.4948,41.47,40.9506,DOWN,0
2011-04-18,41.02,41.29,38.5405,41.286,40.9954,UP,1
2011-04-19,41.1,41.04,38.5877,41.246,41.0334,UP,1
2011-04-20,41.7,41.66,38.6289,41.362,41.0796,DOWN,0
2011-04-21,41.59,41.96,38.6669,41.452,41.1094,UP,1
2011-04-25,41.63,41.53,38.7019,41.408,41.1468,UP,1
2011-04-26,43.11,41.89,38.7437,41.826,41.2034,DOWN,0
2011-04-27,43.1,43.21,38.7843,42.226,41.2572,DOWN,0
2011-04-28,42.5,43.08,38.8224,42.386,41.297,DOWN,0
2011-04-29,41.74,42.52,38.8578,42.416,41.3128,UP,1
2011-05-02,42.22,41.96,38.9011,42.534,41.3356,DOWN,0
2011-05-03,42.14,42.17,38.9424,42.34,41.3564,DOWN,0
2011-05-04,41.72,42.1,38.9788,42.064,41.3914,UP,1
2011-05-05,42.02,41.48,39.0187,41.968,41.4472,UP,1
2011-05-06,42.33,42.63,39.0546,42.086,41.5114,UP,1
2011-05-09,42.55,42.36,39.0817,42.152,41.5752,UP,1
2011-05-10,42.79,42.55,39.1054,42.282,41.6326,DOWN,0
2011-05-11,42.32,42.72,39.1275,42.402,41.6834,UP,1
2011-05-12,42.34,42.18,39.1583,42.466,41.7198,DOWN,0
2011-05-13,41.8,42.34,39.1863,42.36,41.7216,UP,1
2011-05-16,41.9,41.7,39.2166,42.23,41.7296,DOWN,0
2011-05-17,41.79,41.73,39.2409,42.03,41.7412,UP,1
2011-05-18,42.18,41.74,39.269,42.002,41.755,UP,1
2011-05-19,42.53,42.34,39.2988,42.04,41.7746,DOWN,0
2011-05-20,41.53,42.49,39.3243,41.986,41.7896,DOWN,0
2011-05-23,40.98,40.98,39.3483,41.802,41.7776,DOWN,0
2011-05-24,40.79,41.06,39.37,41.602,41.7596,UP,1
2011-05-25,41.18,40.53,39.3956,41.402,41.7634,UP,1
2011-05-26,41.65,41.06,39.4304,41.226,41.795,UP,1
2011-05-27,41.72,41.61,39.4668,41.264,41.826,UP,1
2011-05-31,42.34,42.07,39.5078,41.536,41.8508,DOWN,0
2011-06-01,41.34,42.22,39.5436,41.646,41.8432,UP,1
2011-06-02,41.38,41.45,39.5762,41.686,41.8414,DOWN,0
2011-06-03,40.34,40.8,39.6035,41.424,41.8218,DOWN,0
2011-06-06,38.44,39.84,39.6254,40.768,41.7666,DOWN,0
2011-06-07,37.0,38.58,39.6414,39.7,41.6826,UP,1
2011-06-08,37.27,36.98,39.6609,38.886,41.6088,DOWN,0
2011-06-09,36.98,37.49,39.6821,38.006,41.5278,DOWN,0
2011-06-10,36.38,36.87,39.7024,37.214,41.413,UP,1
2011-06-13,36.7,36.49,39.7251,36.866,41.3078,UP,1
2011-06-14,37.26,37.08,39.7464,36.918,41.2112,DOWN,0
2011-06-15,36.47,36.93,39.7668,36.758,41.0974,DOWN,0
2011-06-16,36.33,36.47,39.7859,36.628,40.9744,UP,1
2011-06-17,36.65,36.6,39.8002,36.682,40.8552,UP,1
2011-06-20,36.8,36.44,39.8129,36.702,40.741,UP,1
2011-06-21,37.38,37.05,39.8253,36.726,40.6476,DOWN,0
2011-06-22,37.05,37.18,39.839,36.842,40.5498,UP,1
2011-06-23,37.78,36.46,39.8557,37.132,40.4794,DOWN,0
2011-06-24,37.19,37.8,39.8692,37.24,40.4008,UP,1
2011-06-27,37.44,37.25,39.8834,37.368,40.3268,UP,1
2011-06-28,37.94,37.55,39.8961,37.48,40.2486,UP,1
2011-06-29,38.09,38.09,39.91,37.688,40.19,UP,1
2011-06-30,38.63,38.24,39.9258,37.858,40.1406,UP,1
2011-07-01,39.02,38.57,39.9427,38.224,40.087,DOWN,0
2011-07-05,38.57,38.97,39.9548,38.45,40.0266,DOWN,0
2011-07-06,38.45,38.53,39.9626,38.552,39.963,UP,1
2011-07-07,39.59,38.86,39.9777,38.852,39.8926,DOWN,0
2011-07-08,39.12,39.06,39.9932,38.95,39.813,DOWN,0
2011-07-11,38.49,38.64,40.008,38.844,39.7328,DOWN,0
2011-07-12,38.31,38.61,40.0173,38.792,39.6642,UP,1
2011-07-13,38.33,38.47,40.0271,38.768,39.5864,DOWN,0
2011-07-14,38.18,38.47,40.0344,38.486,39.5072,UP,1
2011-07-15,38.41,38.36,40.0405,38.344,39.441,DOWN,0
2011-07-18,37.81,38.22,40.044,38.208,39.3568,DOWN,0
2011-07-19,32.65,33.125,40.021,37.076,39.1632,UP,1
2011-07-20,32.86,32.58,40.0019,35.982,38.9694,UP,1
2011-07-21,33.45,32.96,39.9805,35.036,38.7826,UP,1
2011-07-22,33.69,33.42,39.9603,34.092,38.61,DOWN,0
2011-07-25,33.34,33.26,39.939,33.198,38.43,DOWN,0
2011-07-26,33.03,33.62,39.914,33.274,38.2546,DOWN,0
2011-07-27,31.65,32.77,39.8808,33.032,38.0496,DOWN,0
2011-07-28,31.54,31.94,39.8476,32.65,37.8446,UP,1
2011-07-29,31.55,31.24,39.8132,32.222,37.632,DOWN,0
2011-08-01,31.45,31.9,39.7797,31.844,37.4104,DOWN,0
2011-08-02,30.11,31.09,39.7391,31.26,37.182,DOWN,0
2011-08-03,29.99,30.11,39.6976,30.928,36.9622,DOWN,0
2011-08-04,28.99,29.58,39.6526,30.418,36.7262,UP,1
2011-08-05,29.12,29.49,39.6031,29.932,36.485,DOWN,0
2011-08-08,26.3,28.48,39.5397,28.902,36.178,UP,1
2011-08-09,26.99,26.79,39.4802,28.278,35.8834,DOWN,0
2011-08-10,26.02,26.51,39.4127,27.484,35.557,UP,1
2011-08-11,27.08,26.21,39.3523,27.102,35.2718,UP,1
2011-08-12,27.42,27.14,39.2995,26.762,34.9926,UP,1
2011-08-15,27.66,27.61,39.2539,27.034,34.739,DOWN,0
2011-08-16,27.25,27.37,39.2084,27.086,34.5152,UP,1
2011-08-17,27.45,27.39,39.1666,27.372,34.3242,DOWN,0
2011-08-18,26.27,26.75,39.1164,27.21,34.1042,DOWN,0
2011-08-19,26.05,25.9,39.0648,26.936,33.8856,DOWN,0
2011-08-22,25.3,26.71,39.0023,26.464,33.664,UP,1
2011-08-23,26.53,25.5,38.945,26.32,33.4606,UP,1
2011-08-24,27.33,26.46,38.8945,26.296,33.262,DOWN,0
2011-08-25,26.92,27.42,38.8441,26.426,33.071,UP,1
2011-08-26,27.42,26.58,38.7959,26.7,32.8928,UP,1
2011-08-29,28.8,27.87,38.7544,27.4,32.7358,UP,1
2011-08-30,29.06,28.52,38.7175,27.906,32.581,UP,1
2011-08-31,29.11,29.22,38.6793,28.262,32.4156,DOWN,0
2011-09-01,28.37,29.03,38.641,28.552,32.242,DOWN,0
2011-09-02,27.11,27.51,38.5952,28.49,32.0286,DOWN,0
2011-09-06,26.31,26.23,38.5414,27.992,31.811,UP,1
2011-09-07,27.42,26.84,38.4899,27.664,31.6106,DOWN,0
2011-09-08,26.86,27.25,38.4356,27.214,31.389,DOWN,0
2011-09-09,25.95,26.68,38.3778,26.73,31.1462,DOWN,0
2011-09-12,25.78,25.63,38.3146,26.464,30.8892,UP,1
2011-09-13,26.38,25.81,38.2557,26.478,30.6364,UP,1
2011-09-14,27.05,26.55,38.202,26.404,30.406,UP,1
2011-09-15,27.69,27.44,38.1528,26.57,30.1908,UP,1
2011-09-16,27.78,27.82,38.0987,26.936,29.9546,DOWN,0
2011-09-19,27.39,27.235,38.0373,27.258,29.72,DOWN,0
2011-09-20,27.29,27.49,37.9745,27.44,29.496,DOWN,0
2011-09-21,25.92,27.16,37.9041,27.214,29.2482,DOWN,0
2011-09-22,25.06,25.05,37.8257,26.688,28.9828,UP,1
2011-09-23,25.86,24.94,37.7512,26.304,28.7364,UP,1
2011-09-26,26.22,26.06,37.6768,26.07,28.4926,UP,1
2011-09-27,26.38,26.78,37.6018,25.888,28.264,DOWN,0
2011-09-28,25.69,26.51,37.5233,25.842,28.1248,UP,1
2011-09-29,26.48,26.26,37.4472,26.126,27.9972,DOWN,0
2011-09-30,25.08,26.15,37.3639,25.97,27.8298,DOWN,0
2011-10-03,23.97,24.93,37.2728,25.52,27.6354,UP,1
2011-10-04,25.35,23.59,37.1881,25.314,27.4756,UP,1
2011-10-05,26.4,25.35,37.1094,25.456,27.343,UP,1
2011-10-06,26.58,26.3,37.0312,25.476,27.2416,DOWN,0
2011-10-07,26.4,26.77,36.9509,25.74,27.1388,UP,1
2011-10-10,27.06,26.94,36.874,26.358,27.049,DOWN,0
2011-10-11,26.71,26.79,36.7951,26.63,26.9542,UP,1
2011-10-12,27.11,26.88,36.7195,26.772,26.8942,DOWN,0
2011-10-13,26.89,27.0,36.6416,26.834,26.8322,UP,1
2011-10-14,27.54,27.28,36.5671,27.062,26.8032,DOWN,0
2011-10-17,26.07,27.31,36.4858,26.864,26.7422,UP,1
2011-10-18,27.03,26.08,36.4118,26.928,26.7568,DOWN,0
2011-10-19,25.44,26.86,36.3295,26.594,26.7258,UP,1
2011-10-20,25.55,25.39,36.2492,26.326,26.7164,UP,1
2011-10-21,26.4,25.83,36.1756,26.098,26.7028,UP,1
2011-10-24,27.25,26.51,36.107,26.334,26.6994,DOWN,0
2011-10-25,26.27,26.91,36.0334,26.182,26.6716,DOWN,0
2011-10-26,25.4,24.96,35.9551,26.174,26.6346,UP,1
2011-10-27,27.8,26.49,35.8849,26.624,26.6416,DOWN,0
2011-10-28,27.44,27.73,35.8146,26.832,26.665,DOWN,0
2011-10-31,26.6,27.02,35.7371,26.702,26.676,DOWN,0
2011-11-01,25.6,25.72,35.6531,26.568,26.682,UP,1
2011-11-02,26.15,26.21,35.576,26.718,26.6744,UP,1
2011-11-03,26.92,26.48,35.5036,26.542,26.6662,DOWN,0
2011-11-04,26.61,26.58,35.4292,26.376,26.66,DOWN,0
2011-11-07,26.34,26.78,35.3515,26.324,26.6384,UP,1
2011-11-08,26.53,26.5,35.2741,26.51,26.593,DOWN,0
2011-11-09,25.43,25.84,35.1896,26.366,26.5204,UP,1
2011-11-10,25.63,25.79,35.1071,26.108,26.4508,UP,1
2011-11-11,26.03,26.05,35.0303,25.992,26.404,UP,1
2011-11-14,26.54,25.77,34.9525,26.032,26.3926,UP,1
2011-11-15,27.03,26.44,34.8787,26.132,26.407,DOWN,0
2011-11-16,26.42,26.79,34.8052,26.33,26.387,DOWN,0
2011-11-17,26.06,26.39,34.7398,26.416,26.371,DOWN,0
2011-11-18,26.05,26.2,34.6761,26.42,26.373,DOWN,0
2011-11-21,25.22,25.6,34.6062,26.156,26.3618,DOWN,0
2011-11-22,24.87,25.17,34.5336,25.724,26.3316,DOWN,0
2011-11-23,24.08,24.61,34.4535,25.256,26.2722,UP,1
2011-11-25,24.25,23.98,34.376,24.894,26.2034,UP,1
2011-11-28,24.9,25.1,34.2991,24.664,26.1458,UP,1
2011-11-29,25.29,25.04,34.2235,24.678,26.1038,UP,1
2011-11-30,26.21,26.03,34.152,24.946,26.0822,UP,1
2011-12-01,26.9,26.25,34.0817,25.51,26.1018,UP,1
2011-12-02,26.97,27.28,34.0112,26.054,26.14,UP,1
2011-12-05,27.3,26.96,33.9422,26.534,26.1688,UP,1
2011-12-06,27.72,27.4,33.8809,27.02,26.1988,UP,1
2011-12-07,27.82,27.54,33.8239,27.342,26.2276,DOWN,0
2011-12-08,27.1,27.54,33.7638,27.382,26.2558,UP,1
2011-12-09,28.56,27.28,33.7098,27.7,26.2974,DOWN,0
2011-12-12,28.06,28.09,33.6505,27.852,26.357,DOWN,0
2011-12-13,27.44,28.24,33.5888,27.796,26.4264,DOWN,0
2011-12-14,27.12,27.31,33.5218,27.656,26.4618,UP,1
2011-12-15,27.28,27.52,33.4496,27.692,26.4794,UP,1
2011-12-16,27.47,27.56,33.3795,27.474,26.4972,DOWN,0
2011-12-19,26.8,27.69,33.3074,27.222,26.5052,UP,1
2011-12-20,27.91,27.39,33.2395,27.316,26.5222,UP,1
2011-12-21,27.95,27.9,33.1715,27.482,26.547,UP,1
2011-12-22,28.35,28.05,33.1094,27.696,26.5718,UP,1
2011-12-23,28.64,28.57,33.0447,27.93,26.6068,DOWN,0
2011-12-27,28.62,28.47,32.9793,28.294,26.6284,DOWN,0
2011-12-28,28.39,28.65,32.9163,28.39,26.6748,UP,1
2011-12-29,28.77,28.49,32.8598,28.554,26.7096,DOWN,0
2011-12-30,28.68,28.76,32.8024,28.62,26.7744,UP,1
2012-01-03,29.31,29.54,32.7434,28.754,26.8496,UP,1
2012-01-04,29.43,29.28,32.682,28.916,26.9102,DOWN,0
2012-01-05,29.23,29.14,32.6208,29.084,26.9498,UP,1
2012-01-06,29.59,29.25,32.5621,29.248,27.0162,DOWN,0
2012-01-09,29.46,29.75,32.5034,29.404,27.0974,UP,1
2012-01-10,29.65,29.91,32.4457,29.472,27.1344,UP,1
2012-01-11,29.8,29.54,32.3899,29.546,27.1816,DOWN,0
2012-01-12,29.74,29.92,32.3334,29.648,27.2444,DOWN,0
2012-01-13,28.8,29.49,32.2668,29.49,27.3084,DOWN,0
2012-01-17,28.42,29.23,32.1991,29.282,27.3538,UP,1
2012-01-18,28.9,28.43,32.1332,29.132,27.3934,UP,1
2012-01-19,29.34,29.03,32.0691,29.04,27.448,DOWN,0
2012-01-20,29.22,29.27,32.0028,28.936,27.5056,DOWN,0
2012-01-23,28.93,29.26,31.9344,28.962,27.5536,DOWN,0
2012-01-24,28.61,28.81,31.8649,29.0,27.6172,UP,1
2012-01-25,28.7,28.57,31.7981,28.96,27.6786,UP,1
2012-01-26,29.24,28.89,31.7346,28.94,27.7428,DOWN,0
2012-01-27,28.78,29.13,31.672,28.852,27.7876,DOWN,0
2012-01-30,28.7,28.57,31.6099,28.806,27.821,DOWN,0
2012-01-31,27.15,26.54,31.54,28.514,27.8356,UP,1
2012-02-01,28.53,28.02,31.4734,28.48,27.885,UP,1
2012-02-02,28.79,28.59,31.4122,28.39,27.9398,DOWN,0
2012-02-03,28.56,29.12,31.3495,28.346,28.0066,UP,1
2012-02-06,28.84,28.49,31.2852,28.374,28.086,UP,1
2012-02-07,29.44,28.8,31.2245,28.832,28.1932,UP,1
2012-02-08,29.77,29.5,31.1652,29.08,28.3036,DOWN,0
2012-02-09,29.75,29.83,31.0984,29.272,28.4006,DOWN,0
2012-02-10,29.2,29.39,31.0289,29.4,28.4788,UP,1
2012-02-13,29.89,29.42,30.9658,29.61,28.5524,DOWN,0
2012-02-14,29.35,29.83,30.9039,29.592,28.6014,DOWN,0
2012-02-15,29.18,29.55,30.8387,29.474,28.6456,UP,1
2012-02-16,29.84,29.21,30.7772,29.492,28.6964,UP,1
2012-02-17,30.24,30.07,30.7198,29.7,28.7468,UP,1
2012-02-21,30.33,30.41,30.6613,29.788,28.797,UP,1
2012-02-22,30.36,30.23,30.6015,29.99,28.8622,UP,1
2012-02-23,30.85,30.3,30.543,30.324,28.908,DOWN,0
2012-02-24,30.8,30.92,30.483,30.516,28.9628,UP,1
2012-02-27,31.03,30.68,30.4266,30.674,29.0346,DOWN,0
2012-02-28,30.86,31.08,30.3692,30.78,29.1094,DOWN,0
2012-02-29,30.5,30.94,30.3127,30.808,29.1738,DOWN,0
2012-03-01,29.91,30.5,30.2527,30.62,29.2226,UP,1
2012-03-02,29.97,29.93,30.1936,30.454,29.286,DOWN,0
2012-03-05,29.49,29.74,30.1302,30.146,29.3176,DOWN,0
2012-03-06,28.5,29.08,30.06,29.674,29.3286,DOWN,0
2012-03-07,28.31,28.51,29.9939,29.236,29.3278,UP,1
2012-03-08,28.77,28.49,29.9329,29.008,29.3304,UP,1
2012-03-09,29.15,28.76,29.8747,28.844,29.341,DOWN,0
2012-03-12,29.06,29.08,29.8141,28.758,29.3544,UP,1
2012-03-13,29.62,29.19,29.7539,28.982,29.3714,DOWN,0
2012-03-14,29.39,29.58,29.6923,29.198,29.3856,UP,1
2012-03-15,29.81,29.37,29.6296,29.406,29.3956,UP,1
2012-03-16,29.91,29.82,29.5725,29.558,29.4052,DOWN,0
2012-03-19,29.9,29.9,29.5151,29.726,29.4186,DOWN,0
2012-03-20,29.41,29.67,29.4604,29.684,29.415,DOWN,0
2012-03-21,29.27,29.42,29.4146,29.66,29.4112,DOWN,0
2012-03-22,28.68,29.0,29.373,29.434,29.3918,UP,1
2012-03-23,29.11,28.69,29.3322,29.274,29.378,UP,1
2012-03-26,29.81,29.43,29.2963,29.256,29.3794,UP,1
2012-03-27,30.36,29.84,29.2662,29.446,29.4106,DOWN,0
2012-03-28,30.14,30.34,29.2334,29.62,29.445,UP,1
2012-03-29,30.17,29.83,29.198,29.918,29.4704,DOWN,0
2012-03-30,30.13,30.46,29.1663,30.122,29.4862,DOWN,0
2012-04-02,30.02,29.84,29.1347,30.164,29.5022,DOWN,0
2012-04-03,29.89,29.97,29.1009,30.07,29.5214,DOWN,0
2012-04-04,29.77,29.65,29.0658,29.996,29.5446,UP,1
2012-04-05,29.86,29.59,29.0282,29.934,29.5678,DOWN,0
2012-04-09,29.68,29.31,28.9913,29.844,29.5766,DOWN,0
2012-04-10,28.8,29.59,28.9464,29.6,29.577,UP,1
2012-04-11,29.68,29.14,28.9089,29.558,29.5966,UP,1
2012-04-12,30.64,29.73,28.8749,29.732,29.6664,DOWN,0
2012-04-13,30.32,30.52,28.8368,29.824,29.7022,UP,1
2012-04-16,30.39,30.51,28.7983,29.966,29.7342,UP,1
2012-04-17,31.17,30.64,28.761,30.44,29.7864,DOWN,0
2012-04-18,31.14,30.97,28.7216,30.732,29.8324,DOWN,0
2012-04-19,30.89,31.19,28.6832,30.782,29.8614,UP,1
2012-04-20,31.07,31.0,28.6463,30.932,29.8874,DOWN,0
2012-04-23,30.87,30.63,28.6027,31.028,29.9098,UP,1
2012-04-24,31.28,30.9,28.5635,31.05,29.9514,UP,1
2012-04-25,31.53,31.66,28.5287,31.128,29.9842,UP,1
2012-04-26,32.35,31.55,28.4989,31.42,30.0442,UP,1
2012-04-27,32.39,32.47,28.4692,31.684,30.1084,DOWN,0
2012-04-30,31.98,32.35,28.4382,31.906,30.1512,UP,1
2012-05-01,32.36,31.92,28.4079,32.122,30.1936,UP,1
2012-05-02,32.42,32.12,28.381,32.3,30.2354,DOWN,0
2012-05-03,32.27,32.46,28.3791,32.284,30.2736,DOWN,0
2012-05-04,31.45,32.07,28.372,32.096,30.2856,DOWN,0
2012-05-07,31.29,31.32,28.3612,31.958,30.2954,DOWN,0
2012-05-08,31.0,31.15,28.3478,31.686,30.2948,DOWN,0
2012-05-09,30.78,30.58,28.335,31.358,30.2932,DOWN,0
2012-05-10,30.68,31.05,28.3232,31.04,30.2968,UP,1
2012-05-11,30.73,30.5,28.3186,30.896,30.3132,DOWN,0
2012-05-14,30.2,30.34,28.3119,30.678,30.3178,DOWN,0
