ticker,LNC US Equity,LNC US Equity,LNC US Equity,LNC US Equity,LNC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-06-03,27.45,27.6,27.6716,28.394,29.712,DOWN,0
2011-06-06,26.86,27.41,27.698,27.992,29.6476,DOWN,0
2011-06-07,26.77,27.02,27.7252,27.476,29.5766,DOWN,0
2011-06-08,26.44,26.65,27.751,27.12,29.5004,UP,1
2011-06-09,26.72,26.58,27.7797,26.848,29.431,DOWN,0
2011-06-10,26.3,26.5,27.8027,26.618,29.3468,UP,1
2011-06-13,26.52,26.36,27.8277,26.55,29.2764,UP,1
2011-06-14,27.52,26.9,27.8467,26.7,29.2166,DOWN,0
2011-06-15,26.06,27.14,27.8625,26.624,29.1242,UP,1
2011-06-16,26.52,26.14,27.8782,26.584,29.048,UP,1
2011-06-17,26.95,26.82,27.8894,26.714,28.9744,UP,1
2011-06-20,27.1,26.81,27.8999,26.83,28.9136,UP,1
2011-06-21,27.72,27.34,27.908,26.87,28.8722,DOWN,0
2011-06-22,27.33,27.53,27.9201,27.124,28.8236,DOWN,0
2011-06-23,27.14,26.84,27.9311,27.248,28.7742,DOWN,0
2011-06-24,26.76,27.16,27.9376,27.21,28.7302,UP,1
2011-06-27,27.0,26.8,27.9451,27.19,28.696,UP,1
2011-06-28,27.49,27.08,27.9528,27.144,28.6684,UP,1
2011-06-29,28.15,27.7,27.9648,27.308,28.664,UP,1
2011-06-30,28.49,28.3,27.9805,27.578,28.6574,UP,1
2011-07-01,29.15,28.34,28.0026,28.056,28.6562,DOWN,0
2011-07-05,28.65,29.04,28.0231,28.386,28.6326,UP,1
2011-07-06,28.84,28.42,28.0408,28.656,28.614,UP,1
2011-07-07,29.39,29.1,28.0626,28.904,28.5998,DOWN,0
2011-07-08,28.53,28.65,28.0855,28.912,28.5632,DOWN,0
2011-07-11,27.43,27.99,28.1064,28.568,28.479,DOWN,0
2011-07-12,27.25,27.26,28.1222,28.288,28.3994,UP,1
2011-07-13,27.48,27.49,28.1412,28.016,28.3204,DOWN,0
2011-07-14,27.23,27.68,28.1574,27.584,28.2464,DOWN,0
2011-07-15,27.16,27.5,28.1735,27.31,28.1832,DOWN,0
2011-07-18,26.7,27.0,28.1874,27.164,28.1216,UP,1
2011-07-19,27.04,26.89,28.2027,27.122,28.065,UP,1
2011-07-20,27.11,27.19,28.2188,27.048,28.0078,UP,1
2011-07-21,27.73,27.4,28.2339,27.148,27.9572,UP,1
2011-07-22,27.79,27.87,28.2492,27.274,27.91,DOWN,0
2011-07-25,27.34,27.37,28.2639,27.402,27.848,DOWN,0
2011-07-26,27.21,27.3,28.2752,27.436,27.7964,DOWN,0
2011-07-27,26.49,27.0,28.2804,27.312,27.7328,DOWN,0
2011-07-28,26.48,26.55,28.2871,27.062,27.6736,UP,1
2011-07-29,26.5,26.37,28.2924,26.804,27.614,DOWN,0
2011-08-01,26.3,26.93,28.2976,26.596,27.5448,DOWN,0
2011-08-02,25.45,26.08,28.2994,26.244,27.4696,UP,1
2011-08-03,25.47,26.16,28.2968,26.04,27.4064,DOWN,0
2011-08-04,23.91,25.06,28.2895,25.526,27.3154,DOWN,0
2011-08-05,23.53,24.37,28.2776,24.932,27.2146,DOWN,0
2011-08-08,20.65,22.69,28.2502,23.802,27.0524,UP,1
2011-08-09,22.74,21.1,28.2339,23.26,26.9298,DOWN,0
2011-08-10,20.67,22.15,28.2081,22.3,26.7562,UP,1
2011-08-11,22.42,20.68,28.1934,22.002,26.6402,DOWN,0
2011-08-12,22.24,22.64,28.1789,21.744,26.5234,UP,1
2011-08-15,22.83,22.39,28.168,22.18,26.431,DOWN,0
2011-08-16,22.18,22.44,28.1565,22.068,26.3374,DOWN,0
2011-08-17,22.01,22.31,28.1452,22.336,26.2422,DOWN,0
2011-08-18,20.31,21.03,28.1219,21.914,26.1196,DOWN,0
2011-08-19,19.46,19.91,28.0977,21.358,25.9744,DOWN,0
2011-08-22,19.02,20.09,28.0683,20.596,25.8288,UP,1
2011-08-23,19.14,19.12,28.0369,19.988,25.6812,UP,1
2011-08-24,19.81,19.05,28.0113,19.548,25.527,DOWN,0
2011-08-25,19.05,20.19,27.9844,19.296,25.3868,UP,1
2011-08-26,19.29,18.87,27.9565,19.262,25.2422,UP,1
2011-08-29,21.0,19.7,27.9365,19.658,25.1232,DOWN,0
2011-08-30,20.56,20.71,27.9198,19.942,24.9924,UP,1
2011-08-31,20.75,20.77,27.9026,20.13,24.853,DOWN,0
2011-09-01,20.1,20.66,27.8847,20.34,24.7084,DOWN,0
2011-09-02,19.03,19.51,27.8604,20.288,24.5462,DOWN,0
2011-09-06,18.22,18.11,27.8288,19.732,24.3754,UP,1
2011-09-07,19.3,18.75,27.8027,19.48,24.2214,DOWN,0
2011-09-08,18.81,18.92,27.7756,19.092,24.0478,DOWN,0
2011-09-09,18.03,18.48,27.7486,18.678,23.8454,DOWN,0
2011-09-12,17.98,17.6,27.7193,18.468,23.6352,UP,1
2011-09-13,18.03,17.99,27.6912,18.43,23.4128,UP,1
2011-09-14,18.28,18.22,27.6645,18.226,23.2054,UP,1
2011-09-15,19.78,18.66,27.644,18.42,23.0242,DOWN,0
2011-09-16,19.2,19.82,27.6174,18.654,22.8204,DOWN,0
2011-09-19,18.54,18.73,27.5845,18.766,22.6206,DOWN,0
2011-09-20,18.16,18.63,27.5492,18.792,22.4352,DOWN,0
2011-09-21,16.63,18.09,27.507,18.462,22.2228,DOWN,0
2011-09-22,15.48,15.69,27.4577,17.602,21.9828,DOWN,0
2011-09-23,15.3,15.14,27.398,16.822,21.7442,UP,1
2011-09-26,16.01,15.56,27.339,16.316,21.5212,UP,1
2011-09-27,16.74,16.59,27.282,16.032,21.322,DOWN,0
2011-09-28,15.59,16.84,27.2214,15.824,21.093,UP,1
2011-09-29,16.46,16.08,27.1637,16.02,20.88,DOWN,0
2011-09-30,15.63,16.07,27.1014,16.086,20.638,DOWN,0
2011-10-03,14.32,15.45,27.0327,15.748,20.3686,UP,1
2011-10-04,14.68,14.05,26.964,15.336,20.1154,UP,1
2011-10-05,15.33,14.81,26.9,15.284,19.8778,UP,1
2011-10-06,15.85,15.23,26.8355,15.162,19.665,DOWN,0
2011-10-07,15.1,16.0,26.7664,15.056,19.4374,UP,1
2011-10-10,16.04,15.5,26.7051,15.4,19.2282,UP,1
2011-10-11,16.34,15.83,26.6453,15.732,19.029,UP,1
2011-10-12,17.36,16.57,26.5925,16.138,18.8672,DOWN,0
2011-10-13,16.7,17.11,26.5372,16.308,18.6918,UP,1
2011-10-14,17.99,17.26,26.4896,16.886,18.5734,DOWN,0
2011-10-17,17.23,17.96,26.4367,17.124,18.4474,UP,1
2011-10-18,18.34,17.28,26.382,17.524,18.4012,DOWN,0
2011-10-19,17.8,18.32,26.3232,17.612,18.3024,UP,1
2011-10-20,18.37,17.83,26.2665,17.946,18.2564,UP,1
2011-10-21,19.03,18.68,26.2155,18.154,18.1886,UP,1
2011-10-24,20.07,19.09,26.1696,18.722,18.1452,DOWN,0
2011-10-25,18.5,19.76,26.1162,18.754,18.0586,UP,1
2011-10-26,19.48,19.21,26.0673,19.09,18.0046,UP,1
2011-10-27,21.34,20.59,26.0263,19.684,17.9912,UP,1
2011-10-28,21.4,21.37,25.9883,20.158,18.013,DOWN,0
2011-10-31,19.05,20.88,25.9372,19.954,18.0048,DOWN,0
2011-11-01,17.98,17.83,25.8803,19.85,17.984,UP,1
2011-11-02,18.89,18.54,25.8313,19.732,17.979,UP,1
2011-11-03,19.52,20.17,25.7847,19.368,17.9732,DOWN,0
2011-11-04,19.28,19.28,25.736,18.944,17.9778,UP,1
2011-11-07,19.41,19.23,25.6881,19.016,17.9802,UP,1
2011-11-08,19.92,19.62,25.6419,19.404,17.9586,DOWN,0
2011-11-09,18.74,18.95,25.5886,19.374,17.9222,UP,1
2011-11-10,19.54,19.19,25.5361,19.378,17.898,UP,1
2011-11-11,20.22,20.0,25.4919,19.566,17.9004,DOWN,0
2011-11-14,19.81,19.95,25.4467,19.646,17.916,UP,1
2011-11-15,19.93,19.75,25.3948,19.648,17.9502,UP,1
2011-11-16,20.05,19.54,25.3467,19.91,17.9652,DOWN,0
2011-11-17,19.31,20.01,25.2935,19.864,17.9752,UP,1
2011-11-18,19.45,19.47,25.2362,19.71,18.0036,DOWN,0
2011-11-21,18.86,19.12,25.1754,19.52,18.0212,DOWN,0
2011-11-22,18.49,18.67,25.1129,19.232,18.0304,DOWN,0
2011-11-23,17.63,18.07,25.0459,18.748,18.0174,DOWN,0
2011-11-25,17.58,17.64,24.9786,18.402,17.9734,UP,1
2011-11-28,18.52,18.48,24.9124,18.216,17.9598,DOWN,0
2011-11-29,18.49,18.62,24.8475,18.142,17.9588,UP,1
2011-11-30,20.18,19.36,24.7902,18.48,17.9992,UP,1
2011-12-01,20.21,20.05,24.7299,18.996,18.0708,DOWN,0
2011-12-02,20.06,20.59,24.6677,19.492,18.1624,UP,1
2011-12-05,20.42,20.64,24.6095,19.872,18.2648,UP,1
2011-12-06,20.79,20.34,24.5595,20.332,18.3604,DOWN,0
2011-12-07,20.71,20.52,24.5098,20.438,18.4398,DOWN,0
2011-12-08,19.64,20.49,24.4535,20.324,18.5208,UP,1
2011-12-09,20.04,19.84,24.3958,20.32,18.5924,DOWN,0
2011-12-12,19.16,19.68,24.333,20.068,18.663,DOWN,0
2011-12-13,18.6,19.56,24.2728,19.63,18.7486,DOWN,0
2011-12-14,18.46,18.4,24.2163,19.18,18.8242,UP,1
2011-12-15,18.7,18.9,24.1549,18.992,18.8916,DOWN,0
2011-12-16,18.51,18.87,24.0929,18.686,18.9448,DOWN,0
2011-12-19,17.84,18.61,24.0297,18.422,18.9996,UP,1
2011-12-20,18.6,18.32,23.9672,18.422,19.0508,UP,1
2011-12-21,18.7,18.51,23.9067,18.47,19.098,UP,1
2011-12-22,19.13,18.79,23.8526,18.556,19.1334,UP,1
2011-12-23,19.72,19.19,23.7998,18.798,19.1938,DOWN,0
2011-12-27,19.38,19.67,23.7469,19.106,19.2216,DOWN,0
2011-12-28,19.06,19.34,23.6924,19.198,19.2582,UP,1
2011-12-29,19.47,19.16,23.6441,19.352,19.2808,DOWN,0
2011-12-30,19.42,19.38,23.5955,19.41,19.3132,UP,1
2012-01-03,20.22,20.0,23.5488,19.51,19.3502,DOWN,0
2012-01-04,19.93,19.97,23.497,19.62,19.3682,UP,1
2012-01-05,20.2,19.79,23.449,19.848,19.3708,DOWN,0
2012-01-06,20.06,20.18,23.4009,19.966,19.402,UP,1
2012-01-09,20.21,20.22,23.3516,20.124,19.4166,UP,1
2012-01-10,21.19,20.71,23.3059,20.318,19.4136,UP,1
2012-01-11,21.68,21.03,23.2631,20.668,19.4192,DOWN,0
2012-01-12,21.57,21.82,23.22,20.942,19.4696,DOWN,0
2012-01-13,21.07,21.17,23.1728,21.144,19.5314,UP,1
2012-01-17,21.31,21.5,23.1291,21.364,19.5798,UP,1
2012-01-18,22.14,21.27,23.0873,21.554,19.6322,UP,1
2012-01-19,22.28,22.42,23.0453,21.674,19.6922,UP,1
2012-01-20,22.5,22.25,23.0061,21.86,19.754,UP,1
2012-01-23,22.7,22.55,22.9665,22.186,19.8096,UP,1
2012-01-24,22.86,22.46,22.9301,22.496,19.892,DOWN,0
2012-01-25,21.94,22.68,22.8908,22.456,19.94,DOWN,0
2012-01-26,20.69,22.06,22.8455,22.138,19.9494,UP,1
2012-01-27,20.98,20.61,22.8023,21.834,19.9728,UP,1
2012-01-30,21.41,20.69,22.7646,21.576,20.0024,UP,1
2012-01-31,21.54,21.61,22.7287,21.312,20.0322,UP,1
2012-02-01,22.12,21.76,22.695,21.348,20.0884,UP,1
2012-02-02,22.67,22.24,22.6665,21.744,20.1528,UP,1
2012-02-03,23.84,23.18,22.6416,22.316,20.2524,DOWN,0
2012-02-06,23.65,23.6,22.6138,22.764,20.3556,UP,1
2012-02-07,23.82,23.59,22.5837,23.22,20.4794,UP,1
2012-02-08,24.39,23.36,22.5568,23.674,20.6156,DOWN,0
2012-02-09,24.38,24.53,22.5282,24.016,20.7328,DOWN,0
2012-02-10,24.165,23.86,22.4972,24.081,20.8463,UP,1
2012-02-13,24.77,24.5,22.4629,24.305,20.9381,DOWN,0
2012-02-14,24.0,24.61,22.4267,24.341,21.0139,UP,1
2012-02-15,24.32,24.23,22.3912,24.327,21.0991,UP,1
2012-02-16,25.56,24.33,22.3643,24.563,21.2019,DOWN,0
2012-02-17,25.56,25.73,22.3405,24.842,21.2973,UP,1
2012-02-21,25.79,25.34,22.3206,25.046,21.3989,DOWN,0
2012-02-22,24.99,25.67,22.2962,25.244,21.5059,UP,1
2012-02-23,25.18,25.06,22.2722,25.416,21.6087,DOWN,0
2012-02-24,25.08,25.27,22.2463,25.32,21.7271,UP,1
2012-02-27,25.12,24.77,22.2212,25.232,21.8575,DOWN,0
2012-02-28,25.11,25.12,22.1945,25.096,21.9905,DOWN,0
2012-02-29,24.84,25.2,22.1698,25.066,22.1133,UP,1
2012-03-01,25.68,24.9,22.1498,25.166,22.2567,DOWN,0
2012-03-02,24.97,25.66,22.1275,25.144,22.3993,DOWN,0
2012-03-05,24.7,24.79,22.1036,25.06,22.5213,DOWN,0
2012-03-06,23.945,24.07,22.0745,24.827,22.6262,UP,1
2012-03-07,24.25,24.13,22.0497,24.709,22.7286,DOWN,0
2012-03-08,24.21,24.51,22.0276,24.415,22.8184,UP,1
2012-03-09,24.7,24.31,22.0088,24.361,22.9248,DOWN,0
2012-03-12,24.52,24.7,21.9886,24.325,23.034,UP,1
2012-03-13,25.6,24.83,21.9728,24.656,23.1566,UP,1
2012-03-14,26.12,25.55,21.959,25.03,23.2906,UP,1
2012-03-15,27.29,26.19,21.9487,25.646,23.432,DOWN,0
2012-03-16,26.77,27.29,21.9415,26.06,23.5688,UP,1
2012-03-19,27.07,26.73,21.9364,26.57,23.7062,DOWN,0
2012-03-20,26.86,26.78,21.9335,26.822,23.8422,DOWN,0
2012-03-21,26.67,26.95,21.9325,26.932,23.9714,DOWN,0
2012-03-22,26.04,26.33,21.9289,26.682,24.0684,UP,1
2012-03-23,26.45,26.1,21.9289,26.618,24.1638,UP,1
2012-03-26,27.06,26.83,21.9306,26.616,24.2736,DOWN,0
2012-03-27,27.04,27.13,21.9343,26.652,24.393,DOWN,0
2012-03-28,26.61,26.93,21.9348,26.64,24.499,DOWN,0
2012-03-29,25.75,26.22,21.9259,26.582,24.5712,UP,1
2012-03-30,26.36,26.01,21.9274,26.564,24.6528,UP,1
2012-04-02,26.56,26.36,21.9276,26.464,24.734,DOWN,0
2012-04-03,26.23,26.46,21.924,26.302,24.8046,DOWN,0
2012-04-04,25.63,25.72,21.9167,26.106,24.86,DOWN,0
2012-04-05,25.55,25.5,21.9058,26.066,24.9322,DOWN,0
2012-04-09,24.48,24.9,21.8916,25.69,25.008,DOWN,0
2012-04-10,23.57,24.39,21.8737,25.092,25.0598,UP,1
2012-04-11,23.79,24.08,21.8589,24.604,25.1074,UP,1
2012-04-12,24.7,23.91,21.8474,24.418,25.1706,DOWN,0
2012-04-13,24.15,24.48,21.8307,24.138,25.2112,UP,1
2012-04-16,24.18,24.52,21.8108,24.078,25.2414,UP,1
2012-04-17,24.67,24.52,21.7917,24.298,25.258,DOWN,0
2012-04-18,24.19,24.41,21.7669,24.378,25.2688,DOWN,0
2012-04-19,23.9,24.25,21.7432,24.218,25.2704,DOWN,0
2012-04-20,23.66,24.14,21.7173,24.12,25.2558,UP,1
2012-04-23,23.86,23.18,21.6896,24.056,25.2454,UP,1
2012-04-24,23.95,23.87,21.6667,23.912,25.2411,UP,1
2012-04-25,24.63,24.33,21.6527,24.0,25.2383,UP,1
2012-04-26,24.64,24.48,21.6397,24.148,25.2511,UP,1
2012-04-27,24.67,24.72,21.6256,24.35,25.2581,UP,1
2012-04-30,24.77,24.57,21.6133,24.532,25.2423,UP,1
2012-05-01,24.92,24.68,21.6021,24.726,25.2295,DOWN,0
2012-05-02,24.58,24.7,21.5915,24.716,25.2053,DOWN,0
2012-05-03,23.74,24.59,21.575,24.536,25.1803,DOWN,0
2012-05-04,23.11,23.61,21.555,24.224,25.1389,UP,1
2012-05-07,23.36,22.98,21.5332,23.942,25.1045,DOWN,0
2012-05-08,23.36,23.13,21.511,23.63,25.0693,DOWN,0
2012-05-09,22.89,22.98,21.4888,23.292,25.0249,UP,1
2012-05-10,23.49,23.31,21.4702,23.242,24.9979,UP,1
2012-05-11,23.58,23.16,21.4556,23.336,24.9559,DOWN,0
2012-05-14,22.73,23.13,21.4369,23.21,24.9111,DOWN,0
2012-05-15,22.2,22.67,21.4154,22.978,24.8611,DOWN,0
2012-05-16,21.48,22.35,21.3913,22.696,24.8118,DOWN,0
2012-05-17,20.86,21.43,21.3683,22.17,24.744,DOWN,0
2012-05-18,20.56,20.97,21.3438,21.566,24.671,UP,1
2012-05-21,21.2,20.68,21.3302,21.26,24.601,UP,1
2012-05-22,21.56,21.4,21.3204,21.132,24.5418,DOWN,0
2012-05-23,21.23,21.27,21.3233,21.082,24.4544,UP,1
2012-05-24,21.31,21.39,21.3161,21.172,24.3582,DOWN,0
2012-05-25,21.27,21.35,21.3191,21.314,24.2378,UP,1
2012-05-29,21.73,21.54,21.3157,21.42,24.137,DOWN,0
2012-05-30,20.8,21.37,21.3085,21.268,24.0116,DOWN,0
2012-05-31,20.67,20.82,21.2977,21.156,23.8878,DOWN,0
2012-06-01,19.4,20.06,21.2838,20.774,23.7424,DOWN,0
2012-06-04,19.34,19.52,21.2704,20.388,23.6084,UP,1
2012-06-05,19.73,19.2,21.2675,19.988,23.474,UP,1
2012-06-06,20.89,20.03,21.2747,20.006,23.3506,DOWN,0
2012-06-07,20.78,21.49,21.2835,20.028,23.2254,UP,1
2012-06-08,20.98,20.63,21.2927,20.344,23.1128,DOWN,0
2012-06-11,20.32,21.35,21.2952,20.54,23.0042,UP,1
2012-06-12,20.98,20.46,21.3049,20.79,22.8966,DOWN,0
2012-06-13,20.74,20.85,21.3121,20.76,22.7802,UP,1
2012-06-14,21.21,20.79,21.3132,20.846,22.6798,UP,1
2012-06-15,21.23,21.32,21.3165,20.896,22.5918,DOWN,0
2012-06-18,20.92,20.96,21.3173,21.016,22.4992,UP,1
2012-06-19,21.72,21.24,21.3254,21.164,22.444,DOWN,0
2012-06-20,21.4,21.72,21.3373,21.296,22.4006,DOWN,0
2012-06-21,20.64,21.51,21.3494,21.182,22.3376,UP,1
2012-06-22,20.81,20.86,21.3569,21.098,22.2598,DOWN,0
2012-06-25,20.05,20.44,21.3631,20.924,22.1778,UP,1
2012-06-26,20.6,20.12,21.376,20.7,22.1062,UP,1
2012-06-27,21.05,20.7,21.3914,20.63,22.0338,DOWN,0
2012-06-28,20.93,20.73,21.4059,20.688,21.9686,UP,1
2012-06-29,21.87,21.59,21.4238,20.9,21.928,DOWN,0
2012-07-02,21.42,21.73,21.432,21.174,21.8832,UP,1
2012-07-03,21.73,21.3,21.4447,21.4,21.8406,DOWN,0
2012-07-05,21.26,21.54,21.4583,21.442,21.7868,DOWN,0
2012-07-06,20.77,20.8,21.4713,21.41,21.7096,DOWN,0
2012-07-09,20.63,20.61,21.4913,21.162,21.6294,DOWN,0
2012-07-10,20.31,20.79,21.5155,20.94,21.5422,UP,1
2012-07-11,20.69,20.34,21.5424,20.732,21.4606,DOWN,0
2012-07-12,20.3,20.38,21.5639,20.54,21.3682,UP,1
2012-07-13,20.88,20.32,21.5846,20.562,21.2942,DOWN,0
2012-07-16,20.5,20.72,21.6091,20.536,21.2294,UP,1
2012-07-17,20.73,20.62,21.6305,20.62,21.1818,UP,1
2012-07-18,20.9,20.67,21.6568,20.662,21.1326,DOWN,0
2012-07-19,20.9,20.92,21.6897,20.782,21.0834,DOWN,0
2012-07-20,20.08,20.61,21.7167,20.622,21.0272,DOWN,0
2012-07-23,19.79,19.5,21.739,20.48,20.9532,DOWN,0
2012-07-24,19.36,19.78,21.7566,20.206,20.8688,DOWN,0
2012-07-25,19.29,19.51,21.7775,19.884,20.8,UP,1
2012-07-26,19.61,19.77,21.7954,19.626,20.7482,UP,1
2012-07-27,20.32,19.86,21.8152,19.674,20.725,DOWN,0
2012-07-30,20.2,20.23,21.8294,19.756,20.7118,DOWN,0
2012-07-31,20.05,20.15,21.8462,19.894,20.7016,DOWN,0
2012-08-01,19.84,20.31,21.8555,20.004,20.6744,UP,1
2012-08-02,21.34,20.5,21.876,20.35,20.67,UP,1
2012-08-03,22.03,21.81,21.8945,20.692,20.686,UP,1
2012-08-06,22.3,22.05,21.917,21.112,20.7058,UP,1
2012-08-07,22.61,22.62,21.9382,21.624,20.7326,UP,1
2012-08-08,22.7,22.49,21.9565,22.196,20.752,UP,1
2012-08-09,23.23,22.71,21.9723,22.574,20.8006,DOWN,0
2012-08-10,22.94,23.13,21.9945,22.756,20.846,UP,1
2012-08-13,22.95,22.91,22.0119,22.886,20.917,UP,1
2012-08-14,23.59,23.17,22.0231,23.082,21.002,UP,1
2012-08-15,23.6,23.49,22.0341,23.262,21.0794,UP,1
2012-08-16,24.0,23.6,22.0589,23.416,21.1416,DOWN,0
2012-08-17,23.89,24.01,22.0884,23.606,21.2038,DOWN,0
2012-08-20,23.87,23.75,22.1133,23.79,21.2616,UP,1
2012-08-21,24.02,24.02,22.1358,23.876,21.3356,DOWN,0
2012-08-22,23.83,23.95,22.1586,23.922,21.3926,DOWN,0
2012-08-23,23.53,23.66,22.1792,23.828,21.4484,UP,1
2012-08-24,23.78,23.48,22.1985,23.806,21.4998,DOWN,0
2012-08-27,23.45,23.97,22.222,23.722,21.5442,DOWN,0
2012-08-28,23.31,23.36,22.2409,23.58,21.592,DOWN,0
2012-08-29,23.3,23.4,22.2563,23.474,21.6236,DOWN,0
2012-08-30,23.26,23.16,22.2735,23.42,21.6608,DOWN,0
2012-08-31,23.22,23.49,22.29,23.308,21.7124,UP,1
2012-09-04,23.31,23.24,22.3063,23.28,21.7624,DOWN,0
2012-09-05,23.17,23.4,22.3256,23.252,21.8248,UP,1
2012-09-06,24.16,23.37,22.3491,23.424,21.896,UP,1
2012-09-07,24.38,24.24,22.3767,23.648,21.9626,DOWN,0
2012-09-10,24.32,24.3,22.4059,23.868,22.0304,UP,1
2012-09-11,24.43,24.3,22.4399,24.092,22.0816,UP,1
2012-09-12,24.67,24.45,22.4753,24.392,22.1466,UP,1
2012-09-13,25.36,24.64,22.5095,24.632,22.2192,UP,1
2012-09-14,25.8,25.32,22.5461,24.916,22.31,DOWN,0
2012-09-17,25.45,25.7,22.5724,25.142,22.4036,DOWN,0
2012-09-18,25.31,25.29,22.5979,25.318,22.4972,DOWN,0
2012-09-19,25.25,25.31,22.6239,25.434,22.596,DOWN,0
2012-09-20,25.0,24.94,22.6468,25.362,22.6822,DOWN,0
2012-09-21,24.8,25.26,22.6668,25.162,22.7722,DOWN,0
2012-09-24,24.79,24.63,22.6872,25.03,22.8504,DOWN,0
2012-09-25,24.26,24.91,22.7103,24.82,22.9256,DOWN,0
2012-09-26,23.77,24.23,22.729,24.524,22.9864,UP,1
2012-09-27,24.13,24.02,22.7538,24.35,23.051,UP,1
2012-09-28,24.19,23.92,22.7818,24.228,23.1168,DOWN,0
2012-10-01,24.0,24.33,22.8095,24.07,23.1952,UP,1
2012-10-02,24.32,24.1,22.8376,24.082,23.2858,DOWN,0
2012-10-03,24.14,24.06,22.8657,24.156,23.3814,UP,1
2012-10-04,24.64,24.33,22.8997,24.258,23.4884,DOWN,0
2012-10-05,24.39,24.86,22.9287,24.298,23.584,UP,1
2012-10-08,24.47,24.16,22.9575,24.392,23.667,DOWN,0
2012-10-09,24.21,24.45,22.9829,24.37,23.7472,DOWN,0
2012-10-10,24.03,24.23,23.0045,24.348,23.8268,UP,1
2012-10-11,24.27,24.37,23.0289,24.274,23.9154,DOWN,0
2012-10-12,23.76,24.24,23.0524,24.148,23.9638,UP,1
2012-10-15,24.0,23.88,23.0751,24.054,24.0032,UP,1
2012-10-16,24.85,24.25,23.1022,24.182,24.0542,UP,1
2012-10-17,25.63,25.01,23.1293,24.502,24.1146,UP,1
2012-10-18,25.74,25.68,23.1583,24.796,24.1754,DOWN,0
2012-10-19,25.33,25.65,23.184,25.11,24.2174,UP,1
2012-10-22,25.34,25.27,23.2103,25.378,24.2654,DOWN,0
2012-10-23,24.77,24.82,23.2332,25.362,24.3018,DOWN,0
2012-10-24,24.71,24.92,23.2508,25.178,24.3242,UP,1
2012-10-25,25.09,25.0,23.2678,25.048,24.354,DOWN,0
2012-10-26,24.68,25.0,23.2834,24.918,24.3676,UP,1
2012-10-31,24.79,24.66,23.302,24.808,24.3856,UP,1
2012-11-01,25.43,24.81,23.3226,24.94,24.4168,DOWN,0
2012-11-02,25.2,25.98,23.3379,25.038,24.4404,UP,1
2012-11-05,25.34,25.07,23.3532,25.088,24.4706,UP,1
2012-11-06,25.81,25.43,23.3697,25.314,24.5162,DOWN,0
2012-11-07,23.79,25.32,23.3752,25.114,24.5164,DOWN,0
2012-11-08,23.28,23.85,23.3773,24.684,24.513,UP,1
2012-11-09,23.57,23.06,23.3854,24.358,24.5182,DOWN,0
2012-11-12,23.44,23.63,23.3992,23.978,24.521,DOWN,0
2012-11-13,23.26,23.27,23.4106,23.468,24.521,DOWN,0
2012-11-14,23.15,22.68,23.4193,23.34,24.5196,UP,1
2012-11-15,23.31,23.17,23.4281,23.346,24.5196,UP,1
2012-11-16,23.8,23.34,23.4365,23.392,24.5322,UP,1
2012-11-19,24.2,24.23,23.4442,23.544,24.533,DOWN,0
2012-11-20,24.14,24.08,23.4457,23.72,24.5282,UP,1
2012-11-21,24.24,24.14,23.4486,23.938,24.5266,UP,1
2012-11-23,24.61,24.38,23.4526,24.198,24.5302,UP,1
2012-11-26,24.62,24.34,23.4537,24.362,24.5292,DOWN,0
2012-11-27,24.32,24.48,23.4534,24.386,24.5084,UP,1
2012-11-28,24.48,24.08,23.455,24.454,24.482,UP,1
2012-11-29,24.63,24.64,23.4543,24.532,24.4656,UP,1
2012-11-30,24.7,24.66,23.4578,24.55,24.4534,UP,1
2012-12-03,25.07,24.84,23.4615,24.64,24.4498,UP,1
2012-12-04,25.26,25.07,23.46,24.828,24.455,UP,1
2012-12-05,25.58,25.2,23.4601,25.048,24.4706,DOWN,0
2012-12-06,25.52,25.39,23.4588,25.226,24.4852,UP,1
2012-12-07,25.78,25.77,23.4627,25.442,24.5156,DOWN,0
2012-12-10,25.74,25.63,23.4655,25.576,24.555,UP,1
2012-12-11,25.75,25.96,23.4689,25.674,24.5874,UP,1
2012-12-12,25.77,25.84,23.4721,25.712,24.619,DOWN,0
2012-12-13,25.35,25.75,23.4733,25.678,24.646,DOWN,0
2012-12-14,25.29,25.31,23.4756,25.58,24.6654,UP,1
2012-12-17,26.0,25.43,23.4772,25.632,24.7026,UP,1
2012-12-18,26.45,26.01,23.4846,25.772,24.7388,DOWN,0
2012-12-19,25.94,26.5,23.4908,25.806,24.7698,UP,1
2012-12-20,26.45,26.0,23.5033,26.026,24.8094,DOWN,0
2012-12-21,25.9,26.18,23.5116,26.148,24.8432,DOWN,0
2012-12-24,25.85,25.75,23.5198,26.118,24.8796,DOWN,0
2012-12-26,25.73,25.9,23.5249,25.974,24.9088,DOWN,0
2012-12-27,25.44,25.76,23.5295,25.874,24.9424,DOWN,0
2012-12-28,25.23,25.21,23.5276,25.63,24.967,UP,1
2012-12-31,25.9,25.13,23.5265,25.63,24.988,UP,1
2013-01-02,27.41,26.72,23.5271,25.942,25.0236,UP,1
2013-01-03,27.9,27.36,23.5328,26.376,25.0668,UP,1
