ticker,BIIB US Equity,BIIB US Equity,BIIB US Equity,BIIB US Equity,BIIB US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2010-06-30,43.706,44.683,47.3762,45.0732,45.8697,DOWN,0
2010-07-01,43.043,43.937,47.3546,44.585,45.7594,UP,1
2010-07-02,45.521,43.752,47.3448,44.5573,45.7113,DOWN,0
2010-07-06,44.563,45.76,47.3353,44.3381,45.6337,UP,1
2010-07-07,45.908,44.535,47.3346,44.5481,45.5893,UP,1
2010-07-08,46.838,46.018,47.3344,45.1745,45.5663,UP,1
2010-07-09,47.63,47.059,47.3398,46.0919,45.5588,DOWN,0
2010-07-12,47.584,47.059,47.3464,46.5045,45.5284,UP,1
2010-07-13,48.524,47.778,47.3577,47.2967,45.5171,UP,1
2010-07-14,48.791,48.266,47.3708,47.8733,45.5055,UP,1
2010-07-15,49.214,48.809,47.384,48.3486,45.5263,DOWN,0
2010-07-16,47.768,49.085,47.3861,48.3762,45.5109,UP,1
2010-07-19,48.984,47.953,47.3983,48.6562,45.5566,UP,1
2010-07-20,49.758,48.496,47.4199,48.9031,45.6234,UP,1
2010-07-21,50.633,49.878,47.4479,49.2715,45.6942,UP,1
2010-07-22,51.738,50.826,47.483,49.7763,45.7824,DOWN,0
2010-07-23,49.251,51.471,47.5035,50.0729,45.8087,UP,1
2010-07-26,53.323,49.657,47.5437,50.9406,45.9283,DOWN,0
2010-07-27,53.194,53.065,47.5858,51.6277,46.0687,DOWN,0
2010-07-28,51.508,53.037,47.6177,51.8027,46.1672,UP,1
2010-07-29,52.07,51.913,47.6538,51.869,46.2746,DOWN,0
2010-07-30,51.471,50.311,47.6864,52.313,46.3745,UP,1
2010-08-02,52.678,52.125,47.7193,52.1841,46.5208,UP,1
2010-08-03,52.816,52.733,47.7541,52.1085,46.6748,UP,1
2010-08-04,52.862,52.715,47.7918,52.3793,46.8428,DOWN,0
2010-08-05,52.65,52.88,47.8276,52.4954,47.0051,UP,1
2010-08-06,53.111,52.153,47.8718,52.8233,47.1948,DOWN,0
2010-08-09,53.037,53.313,47.9231,52.8951,47.3661,UP,1
2010-08-10,53.295,52.687,47.9721,52.9909,47.5583,DOWN,0
2010-08-11,51.397,52.641,48.0273,52.698,47.7163,UP,1
2010-08-12,52.144,50.79,48.0848,52.5967,47.8685,DOWN,0
2010-08-13,51.526,51.655,48.1372,52.2799,47.9918,DOWN,0
2010-08-16,51.443,51.388,48.194,51.9611,48.1393,UP,1
2010-08-17,52.42,51.812,48.2577,51.7861,48.3101,DOWN,0
2010-08-18,52.061,51.83,48.324,51.9188,48.4882,DOWN,0
2010-08-19,50.716,51.775,48.3814,51.6332,48.6352,UP,1
2010-08-20,51.011,50.817,48.4372,51.5301,48.7686,DOWN,0
2010-08-23,50.578,51.093,48.493,51.3569,48.9287,DOWN,0
2010-08-24,49.592,50.357,48.5365,50.7914,49.0586,UP,1
2010-08-25,51.001,49.445,48.5808,50.5795,49.1921,DOWN,0
2010-08-26,49.657,51.121,48.6199,50.3676,49.2946,UP,1
2010-08-27,50.292,49.739,48.6618,50.224,49.3975,DOWN,0
2010-08-30,49.666,50.034,48.6963,50.0416,49.4723,DOWN,0
2010-08-31,49.555,49.555,48.7299,50.0342,49.5517,UP,1
2010-09-01,50.946,50.182,48.7695,50.0232,49.658,DOWN,0
2010-09-02,50.891,50.872,48.8096,50.27,49.7605,UP,1
2010-09-03,51.803,51.268,48.8566,50.5721,49.8868,DOWN,0
2010-09-07,51.711,51.563,48.9026,50.9811,50.0079,UP,1
2010-09-08,52.641,51.858,48.9546,51.5982,50.1475,DOWN,0
2010-09-09,52.512,52.715,49.0035,51.9114,50.3006,UP,1
2010-09-10,53.129,52.742,49.0537,52.3591,50.489,UP,1
2010-09-13,53.249,53.286,49.1017,52.6483,50.6932,UP,1
2010-09-14,53.341,52.963,49.1499,52.9744,50.8496,UP,1
2010-09-15,53.811,52.917,49.2029,53.2083,51.0345,DOWN,0
2010-09-16,53.12,53.765,49.2523,53.3299,51.1788,UP,1
2010-09-17,53.35,53.203,49.2987,53.3741,51.309,DOWN,0
2010-09-20,53.24,53.424,49.345,53.3723,51.4212,UP,1
2010-09-21,53.636,53.092,49.395,53.4312,51.5422,DOWN,0
2010-09-22,50.532,50.476,49.4258,52.7754,51.5824,UP,1
2010-09-23,50.882,50.311,49.4577,52.3277,51.6242,UP,1
2010-09-24,51.969,51.37,49.4962,52.0514,51.6793,DOWN,0
2010-09-27,50.467,51.812,49.5267,51.4969,51.7333,UP,1
2010-09-28,51.047,50.817,49.5597,50.9793,51.7745,DOWN,0
2010-09-29,50.992,51.103,49.5906,51.0714,51.7992,UP,1
2010-09-30,51.692,51.315,49.624,51.2335,51.8204,UP,1
2010-10-01,52.07,51.582,49.6567,51.2537,51.827,UP,1
2010-10-04,52.19,52.272,49.6862,51.5982,51.8858,UP,1
2010-10-05,52.991,52.494,49.7234,51.9869,51.8792,DOWN,0
2010-10-06,52.162,52.798,49.7536,52.2209,51.8585,UP,1
2010-10-07,52.724,52.162,49.782,52.4272,51.8829,UP,1
2010-10-08,53.046,52.549,49.8062,52.6225,51.9024,DOWN,0
2010-10-11,52.558,52.954,49.8288,52.6962,51.9241,DOWN,0
2010-10-12,52.438,52.558,49.8504,52.5857,51.9193,UP,1
2010-10-13,52.678,52.494,49.8685,52.6888,51.9166,DOWN,0
2010-10-14,52.484,52.438,49.885,52.6409,51.909,UP,1
2010-10-15,53.111,52.724,49.9032,52.6538,51.9182,UP,1
2010-10-18,53.912,52.853,49.9264,52.9246,51.9343,DOWN,0
2010-10-19,53.673,53.783,49.9477,53.1715,51.947,UP,1
2010-10-20,54.032,53.442,49.972,53.4423,51.9617,DOWN,0
2010-10-21,53.709,53.903,49.9945,53.6873,52.0079,UP,1
2010-10-22,54.115,53.921,50.021,53.8881,52.0474,UP,1
2010-10-25,55.174,54.465,50.0478,54.1405,52.1203,UP,1
2010-10-26,55.257,54.575,50.0758,54.4573,52.1966,UP,1
2010-10-27,57.55,55.045,50.1184,55.1611,52.2992,UP,1
2010-10-28,58.812,57.661,50.1634,56.1816,52.4342,DOWN,0
2010-10-29,57.762,58.564,50.2018,56.9111,52.5752,DOWN,0
2010-11-01,57.615,57.928,50.2404,57.3993,52.7072,UP,1
2010-11-02,58.029,58.177,50.2761,57.9538,52.8563,DOWN,0
2010-11-03,58.029,58.112,50.3143,58.0496,53.025,DOWN,0
2010-11-04,57.569,57.403,50.3571,57.8009,53.1564,UP,1
2010-11-05,57.827,57.56,50.4018,57.8138,53.3198,UP,1
2010-11-08,58.057,57.523,50.4495,57.9023,53.4751,UP,1
2010-11-09,58.389,57.946,50.4974,57.9741,53.6495,UP,1
2010-11-10,59.826,58.287,50.5498,58.3333,53.8549,DOWN,0
2010-11-11,59.623,59.595,50.6025,58.7441,54.0285,DOWN,0
2010-11-12,59.411,59.153,50.6521,59.061,54.1989,UP,1
2010-11-15,60.295,59.733,50.7053,59.5087,54.3687,DOWN,0
2010-11-16,59.254,58.545,50.7485,59.6818,54.5196,UP,1
2010-11-17,59.429,59.19,50.7942,59.6026,54.6554,UP,1
2010-11-18,59.669,59.522,50.848,59.6118,54.7985,UP,1
2010-11-19,59.789,59.761,50.9004,59.6873,54.9317,DOWN,0
2010-11-22,59.743,59.733,50.9558,59.5768,55.0616,DOWN,0
2010-11-23,58.785,59.475,51.0006,59.4829,55.1704,UP,1
2010-11-24,60.176,59.365,51.051,59.6321,55.2977,DOWN,0
2010-11-26,60.176,59.872,51.0954,59.7334,55.4389,DOWN,0
2010-11-29,59.614,59.687,51.1392,59.6984,55.5641,DOWN,0
2010-11-30,58.923,59.006,51.1799,59.5344,55.6778,UP,1
2010-12-01,60.212,59.77,51.222,59.82,55.8093,UP,1
2010-12-02,61.787,60.341,51.2731,60.1424,56.0344,DOWN,0
2010-12-03,61.714,61.649,51.321,60.45,56.2511,DOWN,0
2010-12-06,61.447,61.566,51.3718,60.8166,56.4406,UP,1
2010-12-07,61.815,61.898,51.4265,61.3951,56.6676,UP,1
2010-12-08,62.045,61.99,51.482,61.7617,56.8876,DOWN,0
2010-12-09,61.133,59.918,51.5349,61.6309,57.0904,DOWN,0
2010-12-10,61.069,61.069,51.5869,61.5019,57.2779,DOWN,0
2010-12-13,60.691,60.968,51.6289,61.3509,57.4504,DOWN,0
2010-12-14,60.553,60.922,51.6677,61.0985,57.6176,UP,1
2010-12-15,60.848,60.277,51.7104,60.859,57.7748,UP,1
2010-12-16,62.561,60.747,51.7622,61.1445,57.9828,UP,1
2010-12-17,62.764,62.552,51.8126,61.4835,58.1836,DOWN,0
2010-12-20,62.616,62.856,51.8601,61.8685,58.375,UP,1
2010-12-21,62.838,62.828,51.9079,62.3254,58.5805,DOWN,0
2010-12-22,62.359,62.69,51.9493,62.6275,58.779,DOWN,0
2010-12-23,61.916,62.211,51.9881,62.4985,58.9637,DOWN,0
2010-12-27,61.64,61.889,52.0257,62.2738,59.1468,DOWN,0
2010-12-28,61.382,61.585,52.0614,62.0269,59.3123,DOWN,0
2010-12-29,61.382,61.594,52.0932,61.7359,59.4617,UP,1
2010-12-30,61.53,61.207,52.1275,61.5701,59.6188,UP,1
2010-12-31,61.76,61.557,52.1636,61.5388,59.7734,UP,1
2011-01-03,61.898,62.34,52.1985,61.5903,59.9371,DOWN,0
2011-01-04,61.161,61.714,52.2288,61.5461,60.0781,UP,1
2011-01-05,61.419,60.931,52.2603,61.5535,60.203,UP,1
2011-01-06,61.953,61.382,52.299,61.6382,60.3369,UP,1
2011-01-07,62.064,62.22,52.341,61.699,60.4272,DOWN,0
2011-01-10,61.622,61.64,52.3813,61.6438,60.4834,UP,1
2011-01-11,62.911,61.705,52.4268,61.9938,60.5863,DOWN,0
2011-01-12,62.082,62.543,52.4714,62.1264,60.6757,UP,1
2011-01-13,62.193,62.11,52.5181,62.1743,60.759,DOWN,0
2011-01-14,61.318,61.999,52.5597,62.0251,60.8247,UP,1
2011-01-18,61.723,61.299,52.6034,62.0454,60.9078,DOWN,0
2011-01-19,61.014,61.52,52.6436,61.6659,60.9715,UP,1
2011-01-20,63.353,61.124,52.6967,61.9201,61.0775,DOWN,0
2011-01-21,61.502,61.336,52.7443,61.7819,61.1397,UP,1
2011-01-24,61.843,61.401,52.7932,61.8869,61.1801,DOWN,0
2011-01-25,61.566,61.778,52.8431,61.8556,61.219,UP,1
2011-01-26,62.174,61.732,52.9004,62.0877,61.2742,DOWN,0
2011-01-27,61.797,62.027,52.9562,61.7764,61.3042,DOWN,0
2011-01-28,59.945,61.99,53.0054,61.4651,61.3181,UP,1
2011-01-31,60.304,60.397,53.0598,61.1574,61.3356,UP,1
2011-02-01,60.323,62.405,53.1091,60.9087,61.3486,UP,1
2011-02-02,60.931,60.129,53.1655,60.66,61.3715,DOWN,0
2011-02-03,60.406,60.949,53.2247,60.3819,61.3847,UP,1
2011-02-04,60.728,60.461,53.2887,60.5384,61.4236,DOWN,0
2011-02-07,60.102,60.682,53.347,60.4979,61.4221,UP,1
2011-02-08,60.931,60.001,53.4111,60.6195,61.4373,DOWN,0
2011-02-09,60.788,60.774,53.475,60.5909,61.4607,UP,1
2011-02-10,60.995,60.793,53.54,60.7088,61.5022,DOWN,0
2011-02-11,60.636,60.655,53.5976,60.6904,61.5107,UP,1
2011-02-14,61.962,60.479,53.662,61.0625,61.5142,DOWN,0
2011-02-15,61.797,61.603,53.7242,61.2357,61.5158,UP,1
2011-02-16,62.045,61.87,53.7935,61.4872,61.5278,UP,1
2011-02-17,62.312,61.723,53.8624,61.7506,61.5377,DOWN,0
2011-02-18,62.303,62.211,53.9404,62.084,61.5429,DOWN,0
2011-02-22,61.797,61.981,54.0173,62.0509,61.5562,DOWN,0
2011-02-23,61.493,61.87,54.0893,61.9901,61.5646,UP,1
2011-02-24,61.953,61.926,54.1624,61.9717,61.5899,UP,1
2011-02-25,62.432,62.101,54.2349,61.9956,61.6275,UP,1
2011-02-28,63.003,62.451,54.3132,62.1356,61.6706,UP,1
2011-03-01,64.643,63.013,54.4055,62.7049,61.7122,DOWN,0
2011-03-02,64.477,64.228,54.495,63.3017,61.7465,UP,1
2011-03-03,65.785,64.523,54.5905,64.0681,61.8098,DOWN,0
2011-03-04,65.536,65.628,54.6857,64.6889,61.8638,UP,1
2011-03-07,65.619,65.776,54.787,65.2121,61.929,UP,1
2011-03-08,65.951,65.684,54.8912,65.4737,62.0097,UP,1
2011-03-09,66.08,65.702,54.9993,65.7942,62.0985,DOWN,0
2011-03-10,65.03,65.444,55.1018,65.6432,62.1715,UP,1
2011-03-11,65.398,65.048,55.2106,65.6156,62.2518,DOWN,0
2011-03-14,65.076,64.901,55.3137,65.5069,62.3227,DOWN,0
2011-03-15,64.072,63.805,55.4156,65.1311,62.3689,DOWN,0
2011-03-16,63.28,63.685,55.5145,64.571,62.3966,UP,1
2011-03-17,63.786,63.924,55.6108,64.3223,62.4491,UP,1
2011-03-18,64.044,63.952,55.7042,64.0515,62.5016,UP,1
2011-03-21,64.118,64.477,55.8044,63.8599,62.5449,UP,1
2011-03-22,64.256,64.09,55.9063,63.8968,62.5887,UP,1
2011-03-23,64.542,64.219,56.0132,64.1492,62.6471,UP,1
2011-03-24,65.647,64.634,56.1246,64.5213,62.7018,DOWN,0
2011-03-25,65.582,65.905,56.2308,64.8289,62.7718,DOWN,0
2011-03-28,64.974,65.555,56.3429,65.0003,62.8275,UP,1
2011-03-29,65.49,64.855,56.4548,65.2471,62.9109,UP,1
2011-03-30,66.227,65.84,56.5643,65.5842,63.001,UP,1
2011-03-31,67.673,66.273,56.68,65.9895,63.1342,DOWN,0
2011-04-01,67.204,67.784,56.7903,66.3137,63.2112,UP,1
2011-04-04,67.489,67.471,56.8981,66.8167,63.3309,DOWN,0
2011-04-05,67.471,67.148,57.0076,67.2127,63.4435,UP,1
2011-04-06,67.793,67.765,57.1184,67.5259,63.568,DOWN,0
2011-04-07,67.268,67.535,57.2259,67.4449,63.6699,UP,1
2011-04-08,67.507,67.581,57.336,67.5057,63.7841,UP,1
2011-04-11,72.352,70.658,57.4694,68.4783,64.0323,DOWN,0
2011-04-12,72.021,72.758,57.6013,69.3884,64.2666,UP,1
2011-04-13,74.572,72.021,57.7498,70.7442,64.5516,UP,1
2011-04-14,75.705,74.066,57.9098,72.4317,64.8471,UP,1
2011-04-15,76.415,75.742,58.0767,74.2131,65.1673,DOWN,0
2011-04-18,76.092,75.724,58.2295,74.961,65.4745,UP,1
2011-04-19,77.363,76.341,58.3935,76.0295,65.8198,UP,1
2011-04-20,79.74,77.75,58.5627,77.063,66.1959,UP,1
2011-04-21,91.834,92.11,58.7877,80.2887,66.8169,UP,1
2011-04-25,92.368,91.843,59.0114,83.4794,67.4443,UP,1
2011-04-26,93.768,91.907,59.2423,87.0146,68.1069,DOWN,0
2011-04-27,91.64,94.008,59.4579,89.87,68.7005,DOWN,0
2011-04-28,91.161,91.806,59.6697,92.1543,69.2878,DOWN,0
2011-04-29,89.946,91.088,59.8734,91.7767,69.8458,UP,1
2011-05-02,90.885,89.752,60.089,91.4801,70.4173,DOWN,0
2011-05-03,90.259,90.48,60.2953,90.7782,70.9764,DOWN,0
2011-05-04,88.868,89.863,60.4909,90.2237,71.5178,DOWN,0
2011-05-05,87.938,88.278,60.6774,89.5789,72.0467,UP,1
2011-05-06,88.536,88.877,60.8614,89.2971,72.5783,UP,1
2011-05-09,90.36,88.711,61.0669,89.1921,73.1369,DOWN,0
2011-05-10,89.66,90.802,61.2486,89.0723,73.67,DOWN,0
2011-05-11,88.969,89.614,61.4275,89.0926,74.1566,UP,1
2011-05-12,90.489,88.757,61.6224,89.6029,74.6768,DOWN,0
2011-05-13,88.988,90.36,61.807,89.6931,75.1408,DOWN,0
2011-05-16,88.555,88.463,61.9924,89.3321,75.6012,UP,1
2011-05-17,89.872,87.993,62.1784,89.3744,76.0863,UP,1
2011-05-18,90.047,89.724,62.3645,89.59,76.5682,DOWN,0
2011-05-19,89.089,90.646,62.5457,89.31,77.0284,UP,1
2011-05-20,89.448,89.163,62.7297,89.4021,77.5167,DOWN,0
2011-05-23,87.79,88.481,62.9031,89.2492,77.9646,DOWN,0
2011-05-24,87.366,87.79,63.0747,88.7481,78.4104,DOWN,0
2011-05-25,86.28,87.081,63.2396,87.9946,78.8545,DOWN,0
2011-05-26,85.92,85.957,63.4123,87.3609,79.3073,DOWN,0
2011-05-27,85.856,85.948,63.5808,86.6424,79.7487,UP,1
2011-05-31,87.256,86.547,63.7595,86.5356,80.213,DOWN,0
2011-06-01,85.828,86.915,63.9314,86.2279,80.6472,UP,1
2011-06-02,87.661,86.031,64.1076,86.5043,81.1153,DOWN,0
2011-06-03,86.952,86.547,64.282,86.7106,81.5635,DOWN,0
2011-06-06,85.81,86.372,64.4575,86.7014,81.9668,UP,1
2011-06-07,85.939,86.058,64.6322,86.438,82.3739,DOWN,0
2011-06-08,85.478,85.054,64.8067,86.368,82.784,UP,1
2011-06-09,86.326,85.662,64.9903,86.1008,83.2007,DOWN,0
2011-06-10,84.014,86.058,65.1554,85.5132,83.5564,UP,1
2011-06-13,84.539,84.032,65.3298,85.259,83.8937,UP,1
2011-06-14,87.394,85.193,65.5153,85.55,84.2975,DOWN,0
2011-06-15,86.362,86.482,65.6988,85.7269,84.675,DOWN,0
2011-06-16,86.151,86.676,65.8818,85.6919,85.0486,UP,1
2011-06-17,87.279,87.265,66.0634,86.3449,85.4383,UP,1
2011-06-20,90.816,91.714,66.2631,87.6004,85.9092,UP,1
2011-06-21,90.867,92.607,66.4584,88.2949,86.3764,UP,1
2011-06-22,91.622,91.917,66.6579,89.3468,86.7618,UP,1
2011-06-23,92.727,90.857,66.8584,90.6621,87.1759,UP,1
2011-06-24,95.26,92.138,67.0721,92.2584,87.5897,UP,1
2011-06-27,96.393,94.744,67.2884,93.3739,88.0035,UP,1
2011-06-28,99.838,96.623,67.5214,95.1682,88.4719,UP,1
2011-06-29,100.382,99.921,67.7566,96.9201,88.9577,DOWN,0
2011-06-30,98.484,100.547,67.9799,98.0715,89.3801,UP,1
2011-07-01,99.939,98.88,68.214,99.0073,89.7841,DOWN,0
2011-07-05,99.396,100.05,68.4443,99.6079,89.9354,DOWN,0
2011-07-06,99.378,98.309,68.675,99.5158,90.0756,DOWN,0
2011-07-07,98.116,100.151,68.8974,99.0626,90.1625,UP,1
2011-07-08,98.917,98.595,69.1393,99.1492,90.3081,DOWN,0
2011-07-11,97.112,97.959,69.3704,98.5836,90.4271,DOWN,0
2011-07-12,95.841,97.489,69.5898,97.8725,90.545,UP,1
2011-07-13,97.001,96.467,69.8225,97.3972,90.6673,DOWN,0
2011-07-14,95.048,97.149,70.0425,96.7838,90.7631,UP,1
2011-07-15,95.795,94.615,70.2665,96.1593,90.9016,DOWN,0
2011-07-18,95.564,95.472,70.4858,95.8498,91.0541,UP,1
2011-07-19,98.751,95.923,70.7193,96.4319,91.2585,DOWN,0
2011-07-20,96.135,98.549,70.939,96.2587,91.374,UP,1
2011-07-21,97.287,96.237,71.1605,96.7064,91.5265,DOWN,0
2011-07-22,97.231,97.213,71.3858,96.9938,91.6917,DOWN,0
2011-07-25,95.785,97.038,71.6011,97.038,91.7977,UP,1
2011-07-26,96.716,95.896,71.8195,96.6309,91.9522,DOWN,0
2011-07-27,93.777,95.988,72.0256,96.1593,92.0567,UP,1
2011-07-28,94.09,93.298,72.2338,95.52,92.141,DOWN,0
2011-07-29,93.833,93.731,72.4396,94.8402,92.2168,UP,1
2011-08-01,94.781,97.554,72.6511,94.6394,92.3306,DOWN,0
2011-08-02,91.806,93.989,72.8446,93.6575,92.3778,DOWN,0
2011-08-03,90.986,91.659,73.0299,93.0994,92.4417,DOWN,0
2011-08-04,85.248,89.688,73.1878,91.3308,92.3993,UP,1
2011-08-05,85.828,85.837,73.3468,89.73,92.3903,DOWN,0
2011-08-08,81.057,84.087,73.4835,86.9851,92.293,UP,1
2011-08-09,82.374,80.053,73.6248,85.0987,92.2234,DOWN,0
2011-08-10,78.321,79.675,73.7406,82.5657,92.0447,UP,1
2011-08-11,81.435,78.625,73.8714,81.803,91.9568,UP,1
2011-08-12,83.802,81.407,74.0027,81.3977,91.8796,UP,1
2011-08-15,84.437,84.133,74.1308,82.0738,91.8293,DOWN,0
2011-08-16,83.912,84.152,74.2616,82.3814,91.7914,DOWN,0
2011-08-17,82.927,84.345,74.3881,83.3025,91.7312,DOWN,0
2011-08-18,81.481,81.471,74.5054,83.3117,91.6512,UP,1
2011-08-19,82.945,81.011,74.63,83.1404,91.5836,DOWN,0
2011-08-22,82.356,84.29,74.7539,82.7241,91.5504,UP,1
2011-08-23,84.041,82.604,74.885,82.7499,91.5405,UP,1
2011-08-24,84.787,83.581,75.0186,83.122,91.4884,DOWN,0
2011-08-25,83.516,84.861,75.1443,83.5291,91.4314,UP,1
2011-08-26,85.008,82.964,75.2702,83.9418,91.4086,UP,1
2011-08-29,86.482,85.81,75.4045,84.7671,91.3927,DOWN,0
2011-08-30,86.215,85.727,75.5385,85.2018,91.3006,UP,1
2011-08-31,86.768,86.712,75.6709,85.5979,91.2187,DOWN,0
2011-09-01,86.224,86.602,75.8057,86.1395,91.1107,DOWN,0
2011-09-02,84.354,85.064,75.9303,86.0087,90.9432,UP,1
2011-09-06,84.658,82.135,76.0553,85.644,90.7312,UP,1
2011-09-07,85.662,85.653,76.1847,85.5334,90.5166,DOWN,0
2011-09-08,84.327,84.907,76.3076,85.0453,90.2064,DOWN,0
2011-09-09,83.12,84.133,76.4293,84.4244,89.8611,UP,1
2011-09-12,84.732,82.319,76.552,84.5,89.5861,UP,1
2011-09-13,87.062,85.174,76.6865,84.9808,89.3286,UP,1
2011-09-14,90.121,87.68,76.839,85.8724,89.143,UP,1
2011-09-15,91.557,91.272,77.0022,87.3185,88.9866,UP,1
2011-09-16,92.93,92.11,77.1658,89.2805,88.8829,DOWN,0
2011-09-19,91.631,91.779,77.315,90.6603,88.7372,UP,1
2011-09-20,92.35,92.156,77.4682,91.7177,88.642,DOWN,0
2011-09-21,89.31,92.082,77.6075,91.5556,88.5114,DOWN,0
2011-09-22,87.081,86.989,77.7338,90.6603,88.313,DOWN,0
2011-09-23,86.491,86.519,77.856,89.3726,88.1418,UP,1
2011-09-26,88.177,86.906,77.9913,88.6818,87.9895,UP,1
2011-09-27,89.043,88.555,78.1311,88.0204,87.859,DOWN,0
2011-09-28,87.541,89.577,78.2654,87.6667,87.6348,DOWN,0
2011-09-29,87.007,88.72,78.3976,87.652,87.4523,DOWN,0
2011-09-30,85.801,86.298,78.5224,87.5138,87.2226,DOWN,0
2011-10-03,81.941,85.248,78.6193,86.2666,86.9167,UP,1
2011-10-04,84.428,81.61,78.7276,85.3437,86.6896,UP,1
2011-10-05,90.922,85.248,78.8692,86.0198,86.5737,UP,1
2011-10-06,91.567,90.507,79.0128,86.9317,86.5295,UP,1
2011-10-07,92.119,92.036,79.1616,88.1954,86.4901,UP,1
2011-10-10,92.736,93.059,79.3157,90.3545,86.4682,DOWN,0
2011-10-11,91.115,92.479,79.4631,91.6919,86.3949,DOWN,0
2011-10-12,90.968,91.29,79.611,91.7011,86.3781,UP,1
2011-10-13,93.326,90.692,79.7707,92.053,86.4249,UP,1
2011-10-14,94.947,93.998,79.9378,92.6185,86.6189,DOWN,0
2011-10-17,93.427,94.394,80.0962,92.7567,86.7708,UP,1
2011-10-18,94.542,93.639,80.2594,93.442,87.0405,DOWN,0
2011-10-19,94.026,94.947,80.4237,94.0536,87.2736,DOWN,0
2011-10-20,93.648,94.652,80.5848,94.1181,87.5801,UP,1
2011-10-21,100.253,96.448,80.7763,95.1792,87.9565,UP,1
2011-10-24,100.879,100.059,80.9704,96.6695,88.298,DOWN,0
2011-10-25,98.438,100.824,81.1545,97.4488,88.578,UP,1
2011-10-26,107.695,106.783,81.3784,100.1826,89.0537,UP,1
2011-10-27,108.45,109.15,81.6103,103.143,89.5642,UP,1
2011-10-28,109.353,108.45,81.8461,104.9631,90.1216,DOWN,0
2011-10-31,107.179,109.353,82.0754,106.2232,90.6063,DOWN,0
2011-11-01,104.969,105.346,82.2916,107.5293,91.0586,DOWN,0
2011-11-02,104.48,105.871,82.5089,106.8864,91.4674,UP,1
2011-11-03,105.052,105.273,82.7174,106.2066,91.8726,DOWN,0
2011-11-04,104.536,104.573,82.9326,105.2432,92.293,UP,1
2011-11-07,105.015,104.324,83.1485,104.8102,92.6932,DOWN,0
2011-11-08,104.932,105.208,83.3653,104.8029,93.0621,DOWN,0
2011-11-09,102.463,103.2,83.5667,104.3994,93.3871,UP,1
2011-11-10,103.237,103.513,83.7739,104.0365,93.7165,UP,1
2011-11-11,104.434,104.13,83.9964,104.0163,94.0807,UP,1
2011-11-14,104.95,103.688,84.2196,104.0034,94.4926,DOWN,0
2011-11-15,104.149,104.296,84.4387,103.8468,94.8824,DOWN,0
2011-11-16,101.588,103.366,84.642,103.6718,95.2009,DOWN,0
2011-11-17,100.98,101.183,84.8449,103.2204,95.534,DOWN,0
2011-11-18,99.157,100.658,85.037,102.1648,95.8547,UP,1
2011-11-21,99.378,98.724,85.2334,101.0503,96.1477,UP,1
2011-11-22,104.545,99.184,85.4515,101.1295,96.4973,DOWN,0
2011-11-23,101.257,103.513,85.6538,101.0632,96.72,DOWN,0
2011-11-25,100.584,100.308,85.8518,100.984,96.9006,UP,1
2011-11-28,102.288,102.38,86.06,101.6103,97.0877,DOWN,0
2011-11-29,101.699,102.058,86.2587,102.0746,97.2891,UP,1
2011-11-30,105.881,103.873,86.4791,102.3417,97.5597,UP,1
2011-12-01,107.29,105.881,86.7054,103.5483,97.9193,DOWN,0
2011-12-02,104.305,107.824,86.9153,104.2926,98.2638,DOWN,0
2011-12-05,102.97,105.798,87.1187,104.4289,98.5934,UP,1
2011-12-06,103.292,103.449,87.3261,104.7476,98.8957,DOWN,0
2011-12-07,102.942,102.906,87.5334,104.1599,99.1737,DOWN,0
2011-12-08,101.054,102.537,87.7289,102.9128,99.4439,UP,1
2011-12-09,104.038,101.266,87.9369,102.8593,99.7845,DOWN,0
2011-12-12,101.68,102.905,88.1303,102.6014,100.1021,DOWN,0
2011-12-13,101.404,102.113,88.3141,102.2238,100.4914,DOWN,0
2011-12-14,100.98,101.128,88.4966,101.8314,100.8224,UP,1
2011-12-15,101.072,101.524,88.6731,101.8351,101.0254,UP,1
2011-12-16,101.588,101.929,88.8533,101.3451,101.2259,DOWN,0
2011-12-19,101.312,102.132,89.0318,101.2714,101.4097,UP,1
2011-12-20,101.994,102.73,89.212,101.3893,101.5949,UP,1
2011-12-21,102.694,101.791,89.3951,101.7319,101.8264,DOWN,0
2011-12-22,101.957,102.546,89.5797,101.9088,102.0462,UP,1
2011-12-23,102.049,102.657,89.763,102.0009,102.2207,UP,1
2011-12-27,102.537,101.699,89.9503,102.2459,102.3725,DOWN,0
2011-12-28,101.505,102.73,90.1374,102.1483,102.534,UP,1
2011-12-29,101.911,101.496,90.3306,101.9917,102.6814,DOWN,0
2011-12-30,101.367,101.699,90.5185,101.8738,102.8282,UP,1
2012-01-03,104.545,102.647,90.721,102.373,103.0461,UP,1
2012-01-04,104.748,104.729,90.9241,102.8151,103.136,UP,1
2012-01-05,106.166,104.775,91.1337,103.7473,103.2418,UP,1
2012-01-06,106.387,105.927,91.3429,104.6426,103.4008,DOWN,0
2012-01-09,105.807,106.525,91.5437,105.5305,103.363,UP,1
2012-01-10,105.816,106.406,91.7449,105.7848,103.3103,UP,1
2012-01-11,106.581,105.835,91.9529,106.1514,103.2549,UP,1
2012-01-12,107.124,106.59,92.1611,106.343,103.2538,DOWN,0
