ticker,DIS US Equity,DIS US Equity,DIS US Equity,DIS US Equity,DIS US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-04-26,42.33,41.98,37.6504,41.984,42.4472,UP,1
2011-04-27,42.58,42.26,37.691,42.23,42.434,UP,1
2011-04-28,43.02,42.38,37.7349,42.426,42.4326,UP,1
2011-04-29,43.1,43.04,37.7802,42.592,42.4206,UP,1
2011-05-02,43.27,43.47,37.8314,42.86,42.412,DOWN,0
2011-05-03,43.07,43.25,37.8802,43.008,42.4022,DOWN,0
2011-05-04,42.62,42.94,37.9263,43.016,42.4016,UP,1
2011-05-05,42.69,42.51,37.9757,42.95,42.4128,UP,1
2011-05-06,43.06,43.3,38.023,42.942,42.4256,UP,1
2011-05-09,43.1,43.32,38.0679,42.908,42.4286,UP,1
2011-05-10,43.91,43.24,38.1154,43.076,42.432,DOWN,0
2011-05-11,41.52,42.11,38.1516,42.856,42.4026,UP,1
2011-05-12,41.58,41.51,38.1893,42.634,42.3684,DOWN,0
2011-05-13,41.52,41.61,38.2284,42.326,42.3174,DOWN,0
2011-05-16,40.93,41.26,38.2646,41.892,42.265,UP,1
2011-05-17,41.01,40.86,38.2972,41.312,42.2248,UP,1
2011-05-18,41.42,40.94,38.3333,41.292,42.1892,DOWN,0
2011-05-19,41.38,41.55,38.366,41.252,42.1544,UP,1
2011-05-20,41.5,41.34,38.3986,41.248,42.135,DOWN,0
2011-05-23,41.16,41.15,38.4294,41.294,42.0996,DOWN,0
2011-05-24,41.09,41.27,38.4591,41.31,42.0766,UP,1
2011-05-25,41.13,40.92,38.4883,41.252,42.0668,DOWN,0
2011-05-26,40.99,41.02,38.5221,41.174,42.0746,UP,1
2011-05-27,41.52,41.19,38.5598,41.178,42.0898,UP,1
2011-05-31,41.63,41.9,38.5995,41.272,42.0978,DOWN,0
2011-06-01,40.4,41.53,38.6332,41.134,42.0694,DOWN,0
2011-06-02,40.06,40.35,38.6647,40.92,42.0418,DOWN,0
2011-06-03,39.38,39.66,38.6921,40.598,41.9846,UP,1
2011-06-06,39.4,39.18,38.7231,40.174,41.9154,DOWN,0
2011-06-07,39.35,39.61,38.7546,39.718,41.843,DOWN,0
2011-06-08,39.23,39.46,38.7861,39.484,41.7772,UP,1
2011-06-09,39.37,38.95,38.8223,39.346,41.7058,DOWN,0
2011-06-10,38.5,39.15,38.8542,39.17,41.6088,DOWN,0
2011-06-13,38.37,38.63,38.8864,38.964,41.5144,UP,1
2011-06-14,38.59,38.68,38.9154,38.812,41.4292,DOWN,0
2011-06-15,38.39,38.38,38.9456,38.644,41.3444,DOWN,0
2011-06-16,38.01,38.37,38.973,38.372,41.256,UP,1
2011-06-17,38.04,38.31,38.9956,38.28,41.1714,UP,1
2011-06-20,38.23,37.85,39.0172,38.252,41.0952,UP,1
2011-06-21,38.78,38.45,39.0378,38.29,41.0356,DOWN,0
2011-06-22,38.31,38.56,39.0601,38.274,40.964,DOWN,0
2011-06-23,37.82,37.88,39.08,38.236,40.8878,DOWN,0
2011-06-24,37.58,37.91,39.0975,38.144,40.8054,UP,1
2011-06-27,38.07,37.62,39.1171,38.112,40.7464,DOWN,0
2011-06-28,37.92,38.17,39.1354,37.94,40.6744,UP,1
2011-06-29,38.35,38.11,39.1569,37.948,40.6174,UP,1
2011-06-30,39.04,38.5,39.181,38.192,40.5712,UP,1
2011-07-01,39.72,39.15,39.2088,38.62,40.5248,UP,1
2011-07-05,39.97,39.77,39.2358,39.0,40.4788,DOWN,0
2011-07-06,39.57,39.95,39.2592,39.33,40.4316,UP,1
2011-07-07,39.74,39.85,39.2854,39.608,40.3798,UP,1
2011-07-08,39.91,39.978,39.315,39.782,40.3264,DOWN,0
2011-07-11,39.22,39.49,39.3455,39.682,40.2504,DOWN,0
2011-07-12,39.15,39.34,39.3733,39.518,40.1714,UP,1
2011-07-13,39.56,39.25,39.4047,39.516,40.0972,UP,1
2011-07-14,39.58,39.53,39.4365,39.484,40.0274,DOWN,0
2011-07-15,39.27,39.72,39.4678,39.356,39.9604,DOWN,0
2011-07-18,38.75,39.12,39.496,39.262,39.8816,UP,1
2011-07-19,39.54,39.04,39.527,39.34,39.8112,DOWN,0
2011-07-20,39.36,39.58,39.5581,39.3,39.7364,UP,1
2011-07-21,40.74,39.69,39.5927,39.532,39.673,DOWN,0
2011-07-22,40.65,40.78,39.6273,39.808,39.6556,DOWN,0
2011-07-25,40.56,40.25,39.6606,40.17,39.6352,DOWN,0
2011-07-26,40.51,40.38,39.6906,40.364,39.615,DOWN,0
2011-07-27,39.52,40.35,39.7153,40.396,39.5868,DOWN,0
2011-07-28,39.4,39.46,39.7399,40.128,39.5546,DOWN,0
2011-07-29,38.62,39.05,39.7585,39.722,39.4986,DOWN,0
2011-08-01,38.44,38.73,39.7764,39.298,39.4398,DOWN,0
2011-08-02,36.97,38.06,39.7869,38.59,39.3492,UP,1
2011-08-03,37.43,36.94,39.8003,38.172,39.2746,DOWN,0
2011-08-04,35.35,36.85,39.8058,37.362,39.1598,DOWN,0
2011-08-05,35.18,35.79,39.8086,36.674,39.0408,DOWN,0
2011-08-08,33.03,34.06,39.8004,35.592,38.8816,UP,1
2011-08-09,34.7,33.47,39.799,35.138,38.7452,DOWN,0
2011-08-10,31.54,31.84,39.7794,33.96,38.5434,UP,1
2011-08-11,32.12,31.83,39.7602,33.314,38.3778,UP,1
2011-08-12,33.09,32.76,39.7461,32.896,38.2384,UP,1
2011-08-15,33.65,33.43,39.7318,33.02,38.1238,DOWN,0
2011-08-16,33.42,33.12,39.7182,32.764,38.0042,DOWN,0
2011-08-17,33.37,33.61,39.7049,33.13,37.8846,DOWN,0
2011-08-18,32.55,32.47,39.6871,33.216,37.751,DOWN,0
2011-08-19,31.85,31.95,39.6649,32.968,37.6006,UP,1
2011-08-22,32.02,32.42,39.6399,32.642,37.471,UP,1
2011-08-23,32.11,32.07,39.6144,32.38,37.3458,UP,1
2011-08-24,32.51,32.01,39.5917,32.208,37.2242,DOWN,0
2011-08-25,32.01,32.53,39.5674,32.1,37.0966,UP,1
2011-08-26,32.4,32.12,39.5445,32.21,36.9844,UP,1
2011-08-29,33.16,32.72,39.5307,32.438,36.8868,UP,1
2011-08-30,33.58,33.12,39.5098,32.732,36.7938,UP,1
2011-08-31,34.06,33.85,39.4939,33.042,36.6994,DOWN,0
2011-09-01,33.38,34.09,39.4762,33.316,36.6008,DOWN,0
2011-09-02,32.46,32.84,39.4524,33.328,36.4936,DOWN,0
2011-09-06,31.76,31.46,39.4233,33.048,36.3772,UP,1
2011-09-07,32.63,32.15,39.4014,32.858,36.2684,DOWN,0
2011-09-08,31.95,32.42,39.3764,32.436,36.149,DOWN,0
2011-09-09,31.04,31.64,39.351,31.968,36.0028,UP,1
2011-09-12,31.29,30.69,39.3231,31.734,35.8478,UP,1
2011-09-13,31.45,31.36,39.2968,31.672,35.6824,UP,1
2011-09-14,32.29,31.67,39.2762,31.604,35.5288,UP,1
2011-09-15,32.94,32.58,39.2583,31.802,35.3962,DOWN,0
2011-09-16,32.91,33.14,39.2373,32.176,35.2596,DOWN,0
2011-09-19,32.51,32.38,39.2131,32.42,35.1116,DOWN,0
2011-09-20,32.31,32.66,39.1867,32.592,34.9734,DOWN,0
2011-09-21,31.28,32.33,39.1553,32.39,34.816,DOWN,0
2011-09-22,29.55,30.54,39.1164,31.712,34.6158,UP,1
2011-09-23,29.83,29.46,39.0807,31.096,34.4208,UP,1
2011-09-26,30.3,30.06,39.0485,30.654,34.2414,UP,1
2011-09-27,31.16,30.99,39.021,30.424,34.0896,DOWN,0
2011-09-28,30.48,31.27,38.9878,30.264,33.9084,UP,1
2011-09-29,30.65,31.15,38.9548,30.484,33.7342,DOWN,0
2011-09-30,30.16,30.16,38.9209,30.55,33.5226,DOWN,0
2011-10-03,29.0,30.03,38.8808,30.29,33.2896,UP,1
2011-10-04,29.86,28.73,38.8449,30.03,33.0756,UP,1
2011-10-05,31.51,30.35,38.8171,30.236,32.8956,UP,1
2011-10-06,32.03,31.23,38.7906,30.512,32.7458,DOWN,0
2011-10-07,31.7,32.2,38.7594,30.82,32.5918,UP,1
2011-10-10,33.0,32.36,38.7359,31.62,32.4794,DOWN,0
2011-10-11,32.61,33.11,38.7115,32.17,32.3628,UP,1
2011-10-12,33.76,32.96,38.6935,32.62,32.2986,DOWN,0
2011-10-13,33.55,33.39,38.6733,32.924,32.221,UP,1
2011-10-14,34.47,34.02,38.6582,33.478,32.2034,DOWN,0
2011-10-17,33.39,33.83,38.6376,33.556,32.1676,UP,1
2011-10-18,33.94,33.46,38.6182,33.822,32.1858,DOWN,0
2011-10-19,33.61,33.88,38.5913,33.792,32.164,UP,1
2011-10-20,33.84,33.85,38.5607,33.85,32.21,UP,1
2011-10-21,35.16,34.18,38.5383,33.988,32.2708,UP,1
2011-10-24,35.37,35.24,38.5179,34.384,32.3164,DOWN,0
2011-10-25,34.51,35.2,38.4929,34.498,32.3336,UP,1
2011-10-26,35.05,34.88,38.4712,34.786,32.3662,UP,1
2011-10-27,36.28,35.79,38.4567,35.274,32.4244,DOWN,0
2011-10-28,36.21,36.23,38.4415,35.484,32.4976,DOWN,0
2011-10-31,34.88,35.72,38.4194,35.386,32.5582,DOWN,0
2011-11-01,33.6,34.43,38.3905,35.204,32.5898,UP,1
2011-11-02,34.07,34.13,38.3654,35.008,32.629,UP,1
2011-11-03,35.03,34.57,38.3447,34.758,32.6794,DOWN,0
2011-11-04,34.76,34.81,38.3198,34.468,32.7344,UP,1
2011-11-07,35.15,34.86,38.2958,34.522,32.7894,UP,1
2011-11-08,35.29,35.44,38.273,34.86,32.832,DOWN,0
2011-11-09,33.79,34.59,38.2447,34.804,32.8362,UP,1
2011-11-10,34.64,34.16,38.2206,34.726,32.8478,UP,1
2011-11-11,36.7,36.63,38.2099,35.114,32.9142,DOWN,0
2011-11-14,36.12,36.33,38.1961,35.308,32.9874,UP,1
2011-11-15,36.45,35.96,38.179,35.54,33.0812,DOWN,0
2011-11-16,35.53,35.96,38.1542,35.888,33.1392,DOWN,0
2011-11-17,35.15,35.38,38.1274,35.99,33.2032,UP,1
2011-11-18,35.63,35.39,38.102,35.776,33.295,DOWN,0
2011-11-21,34.33,35.48,38.069,35.418,33.3558,DOWN,0
2011-11-22,34.02,34.21,38.0332,34.932,33.4072,DOWN,0
2011-11-23,33.4,33.58,37.9834,34.506,33.4294,UP,1
2011-11-25,33.51,33.5,37.9344,34.178,33.4408,UP,1
2011-11-28,34.07,34.27,37.8877,33.866,33.464,DOWN,0
2011-11-29,34.0,34.34,37.8415,33.8,33.4938,UP,1
2011-11-30,35.85,34.68,37.8053,34.166,33.5646,UP,1
2011-12-01,35.99,36.03,37.7667,34.684,33.6588,UP,1
2011-12-02,36.61,36.33,37.7313,35.304,33.8,UP,1
2011-12-05,36.94,37.04,37.6982,35.878,33.9422,DOWN,0
2011-12-06,36.83,36.87,37.6691,36.444,34.0728,UP,1
2011-12-07,37.1,36.71,37.6439,36.694,34.1916,DOWN,0
2011-12-08,35.92,36.86,37.6114,36.68,34.3004,UP,1
2011-12-09,36.56,36.17,37.5795,36.67,34.4186,UP,1
2011-12-12,36.65,36.2,37.544,36.612,34.5484,DOWN,0
2011-12-13,36.33,36.69,37.5107,36.512,34.695,DOWN,0
2011-12-14,35.16,35.7,37.4701,36.124,34.801,UP,1
2011-12-15,35.19,35.52,37.4257,35.978,34.8746,UP,1
2011-12-16,35.32,35.45,37.3845,35.73,34.9404,DOWN,0
2011-12-19,34.75,35.39,37.3432,35.35,35.0014,UP,1
2011-12-20,36.17,35.17,37.308,35.318,35.0648,UP,1
2011-12-21,36.27,36.23,37.2738,35.54,35.138,UP,1
2011-12-22,36.95,36.38,37.2462,35.892,35.2018,UP,1
2011-12-23,37.7,37.13,37.22,36.368,35.2848,DOWN,0
2011-12-27,37.61,37.61,37.1969,36.94,35.3476,DOWN,0
2011-12-28,37.24,37.65,37.175,37.154,35.4246,UP,1
2011-12-29,37.71,37.45,37.1605,37.442,35.5,DOWN,0
2011-12-30,37.5,37.73,37.1442,37.552,35.5778,UP,1
2012-01-03,38.31,37.97,37.1296,37.674,35.6672,UP,1
2012-01-04,38.85,38.19,37.1148,37.922,35.741,UP,1
2012-01-05,39.5,38.83,37.1051,38.374,35.8236,UP,1
2012-01-06,39.91,39.55,37.0934,38.814,35.9316,DOWN,0
2012-01-09,39.75,39.74,37.0779,39.264,36.0256,DOWN,0
2012-01-10,39.63,39.48,37.0612,39.528,36.0926,DOWN,0
2012-01-11,38.7,39.39,37.0421,39.498,36.1424,UP,1
2012-01-12,38.73,38.62,37.021,39.344,36.2194,DOWN,0
2012-01-13,38.4,38.47,36.9963,39.042,36.3154,UP,1
2012-01-17,38.48,38.69,36.9732,38.788,36.4036,UP,1
2012-01-18,39.02,38.51,36.9541,38.666,36.4834,UP,1
2012-01-19,39.44,39.01,36.9381,38.814,36.577,DOWN,0
2012-01-20,39.31,39.42,36.9225,38.93,36.6602,DOWN,0
2012-01-23,39.25,39.38,36.9074,39.1,36.7394,DOWN,0
2012-01-24,39.25,39.03,36.8935,39.254,36.8486,UP,1
2012-01-25,39.56,39.12,36.8825,39.362,36.947,DOWN,0
2012-01-26,39.35,39.59,36.8698,39.344,37.0,DOWN,0
2012-01-27,39.25,39.27,36.8579,39.332,37.0626,DOWN,0
2012-01-30,38.99,38.74,36.8443,39.28,37.1134,DOWN,0
2012-01-31,38.9,39.08,36.8337,39.21,37.1808,UP,1
2012-02-01,39.33,39.25,36.8228,39.164,37.2644,DOWN,0
2012-02-02,38.91,39.22,36.8113,39.076,37.33,UP,1
2012-02-03,40.0,39.43,36.8046,39.226,37.4434,UP,1
2012-02-06,40.46,40.0,36.7967,39.52,37.5722,UP,1
2012-02-07,40.98,40.73,36.7902,39.936,37.7238,UP,1
2012-02-08,41.27,41.37,36.7869,40.324,37.879,UP,1
2012-02-09,41.53,40.75,36.7829,40.848,38.0282,DOWN,0
2012-02-10,41.45,40.94,36.7773,41.138,38.1772,UP,1
2012-02-13,41.79,41.62,36.7711,41.404,38.296,DOWN,0
2012-02-14,41.6,41.5,36.7636,41.528,38.4082,DOWN,0
2012-02-15,41.25,41.48,36.7535,41.524,38.501,UP,1
2012-02-16,41.54,41.23,36.7459,41.526,38.593,UP,1
2012-02-17,41.75,41.71,36.7415,41.586,38.6914,DOWN,0
2012-02-21,41.57,41.8,36.7359,41.542,38.7808,DOWN,0
2012-02-22,41.27,41.55,36.727,41.476,38.8878,UP,1
2012-02-23,41.48,41.28,36.7189,41.522,38.9862,DOWN,0
2012-02-24,41.31,41.44,36.7059,41.476,39.0794,UP,1
2012-02-27,41.64,41.7,36.7065,41.454,39.1856,UP,1
2012-02-28,41.93,41.75,36.7082,41.526,39.321,UP,1
2012-02-29,41.99,41.87,36.7106,41.67,39.457,UP,1
2012-03-01,42.39,42.13,36.7179,41.852,39.5984,DOWN,0
2012-03-02,42.36,42.26,36.7246,42.062,39.7506,UP,1
2012-03-05,42.7,42.35,36.731,42.274,39.8812,DOWN,0
2012-03-06,42.0,42.24,36.7341,42.288,39.9958,DOWN,0
2012-03-07,41.75,42.0,36.7354,42.24,40.0918,UP,1
2012-03-08,42.02,41.99,36.7397,42.166,40.1782,UP,1
2012-03-09,42.24,42.12,36.7454,42.142,40.2708,UP,1
2012-03-12,42.34,42.53,36.7515,42.07,40.3728,UP,1
2012-03-13,44.01,42.55,36.7666,42.472,40.4988,DOWN,0
2012-03-14,43.48,43.59,36.7764,42.818,40.6184,DOWN,0
2012-03-15,43.47,43.5,36.7856,43.108,40.7216,DOWN,0
2012-03-16,43.19,43.42,36.7995,43.298,40.8084,UP,1
2012-03-19,43.44,43.07,36.8164,43.518,40.8872,DOWN,0
2012-03-20,43.24,43.0,36.8357,43.364,40.9538,UP,1
2012-03-21,43.27,43.42,36.8551,43.322,41.0242,UP,1
2012-03-22,43.29,43.08,36.8748,43.286,41.0974,UP,1
2012-03-23,43.65,43.33,36.8969,43.378,41.1964,UP,1
2012-03-26,44.38,43.94,36.9219,43.566,41.3094,DOWN,0
2012-03-27,44.15,44.39,36.9502,43.748,41.4244,DOWN,0
2012-03-28,43.51,44.04,36.9759,43.796,41.525,DOWN,0
2012-03-29,43.01,43.2,36.998,43.74,41.6048,UP,1
2012-03-30,43.78,43.52,37.0249,43.766,41.6916,UP,1
2012-04-02,43.84,43.59,37.0541,43.658,41.7822,DOWN,0
2012-04-03,43.29,43.67,37.0803,43.486,41.863,DOWN,0
2012-04-04,42.93,42.9,37.1038,43.37,41.9366,UP,1
2012-04-05,43.08,42.84,37.1253,43.384,42.007,DOWN,0
2012-04-09,42.11,42.13,37.1443,43.05,42.0622,DOWN,0
2012-04-10,40.99,41.87,37.1602,42.48,42.097,UP,1
2012-04-11,41.37,41.51,37.1791,42.096,42.1446,UP,1
2012-04-12,42.15,41.43,37.1995,41.94,42.2096,DOWN,0
2012-04-13,41.85,42.03,37.2192,41.694,42.26,DOWN,0
2012-04-16,41.66,42.06,37.2357,41.604,42.315,UP,1
2012-04-17,42.68,41.88,37.2539,41.942,42.3686,DOWN,0
2012-04-18,42.49,42.48,37.2678,42.166,42.4092,DOWN,0
2012-04-19,42.08,42.43,37.2783,42.152,42.4312,UP,1
2012-04-20,42.35,42.24,37.2922,42.252,42.4528,DOWN,0
2012-04-23,42.01,42.25,37.3036,42.322,42.4624,UP,1
2012-04-24,42.18,42.03,37.3149,42.222,42.477,UP,1
2012-04-25,42.7,42.4,37.3323,42.264,42.4952,UP,1
2012-04-26,43.36,42.74,37.3534,42.52,42.5304,DOWN,0
2012-04-27,43.35,43.6,37.3723,42.72,42.5724,DOWN,0
2012-04-30,43.11,43.32,37.39,42.94,42.6038,UP,1
2012-05-01,43.79,43.18,37.4126,43.262,42.6446,DOWN,0
2012-05-02,43.54,43.57,37.4365,43.43,42.684,UP,1
2012-05-03,43.81,43.54,37.4579,43.52,42.7348,DOWN,0
2012-05-04,42.93,43.6,37.4757,43.436,42.7638,UP,1
2012-05-07,43.82,43.65,37.4911,43.578,42.814,UP,1
2012-05-08,44.3,43.78,37.5094,43.68,42.8672,UP,1
2012-05-09,45.02,44.46,37.5317,43.976,42.929,UP,1
2012-05-10,45.28,45.14,37.5555,44.27,42.9948,UP,1
2012-05-11,45.56,45.13,37.5857,44.796,43.0582,DOWN,0
2012-05-14,45.17,45.17,37.6146,45.066,43.1144,DOWN,0
2012-05-15,45.01,45.23,37.6465,45.208,43.1606,UP,1
2012-05-16,45.08,45.15,37.6797,45.22,43.2222,DOWN,0
2012-05-17,44.33,45.15,37.7165,45.03,43.2738,DOWN,0
2012-05-18,43.81,44.46,37.7484,44.68,43.3096,UP,1
2012-05-21,44.39,43.81,37.7936,44.524,43.3526,DOWN,0
2012-05-22,44.39,44.49,37.8397,44.4,43.3936,DOWN,0
2012-05-23,44.21,44.24,37.8956,44.226,43.3976,UP,1
2012-05-24,44.44,44.41,37.9443,44.248,43.4168,UP,1
2012-05-25,44.5,44.49,38.0091,44.386,43.4374,UP,1
2012-05-29,45.48,44.7,38.0759,44.604,43.4832,DOWN,0
2012-05-30,45.2,45.02,38.1364,44.766,43.5184,UP,1
2012-05-31,45.71,45.13,38.1967,45.066,43.5678,DOWN,0
2012-06-01,44.4,45.15,38.2516,45.058,43.5904,UP,1
2012-06-04,44.41,44.47,38.3068,45.04,43.6128,UP,1
2012-06-05,44.84,44.51,38.3683,44.912,43.6366,UP,1
2012-06-06,45.53,45.02,38.4367,44.978,43.6596,UP,1
2012-06-07,45.63,45.84,38.5047,44.962,43.6892,UP,1
2012-06-08,46.24,45.7,38.5754,45.33,43.7438,DOWN,0
2012-06-11,45.8,46.35,38.6418,45.608,43.7996,UP,1
2012-06-12,46.38,45.75,38.7137,45.916,43.8516,DOWN,0
2012-06-13,46.23,46.25,38.7828,46.056,43.8994,UP,1
2012-06-14,47.18,46.4,38.8529,46.366,43.9772,DOWN,0
2012-06-15,47.09,47.41,38.9205,46.536,44.0604,UP,1
2012-06-18,47.1,46.96,38.9857,46.796,44.1408,UP,1
2012-06-19,47.51,47.43,39.0563,47.022,44.2488,UP,1
2012-06-20,47.73,47.64,39.1327,47.322,44.3836,DOWN,0
2012-06-21,47.4,47.8,39.2109,47.366,44.5042,UP,1
2012-06-22,47.47,47.39,39.2851,47.442,44.6106,DOWN,0
2012-06-25,46.7,47.22,39.3588,47.362,44.7076,UP,1
2012-06-26,47.3,46.88,39.4401,47.32,44.8204,UP,1
2012-06-27,47.87,47.27,39.523,47.348,44.9242,DOWN,0
2012-06-28,47.82,47.67,39.6049,47.432,45.0308,UP,1
2012-06-29,48.5,48.52,39.6859,47.638,45.1592,UP,1
2012-07-02,48.72,48.62,39.7648,48.042,45.2866,DOWN,0
2012-07-03,48.59,48.67,39.8432,48.3,45.4182,DOWN,0
2012-07-05,48.11,48.28,39.9212,48.348,45.5368,DOWN,0
2012-07-06,48.04,47.77,39.9999,48.392,45.6436,DOWN,0
2012-07-09,48.0,48.06,40.0835,48.292,45.7364,DOWN,0
2012-07-10,47.36,48.17,40.1725,48.02,45.8166,DOWN,0
2012-07-11,47.27,47.45,40.2597,47.756,45.8998,UP,1
2012-07-12,47.41,47.38,40.3453,47.616,45.9722,UP,1
2012-07-13,48.19,47.4,40.4304,47.646,46.0652,DOWN,0
2012-07-16,47.86,47.96,40.5173,47.618,46.1462,UP,1
2012-07-17,49.35,48.44,40.6108,48.016,46.2746,DOWN,0
2012-07-18,49.35,49.14,40.7068,48.432,46.3852,DOWN,0
2012-07-19,48.99,49.39,40.8067,48.748,46.479,DOWN,0
2012-07-20,48.59,48.6,40.9004,48.828,46.5504,DOWN,0
2012-07-23,47.98,47.77,40.9827,48.852,46.6044,UP,1
2012-07-24,48.16,48.03,41.0634,48.614,46.6564,UP,1
2012-07-25,48.3,48.33,41.1464,48.404,46.719,UP,1
2012-07-26,49.71,49.06,41.2299,48.548,46.813,UP,1
2012-07-27,49.935,49.89,41.3165,48.817,46.9101,DOWN,0
2012-07-30,49.8,49.95,41.3967,49.181,47.0195,DOWN,0
2012-07-31,49.14,49.78,41.4747,49.377,47.1261,DOWN,0
2012-08-01,48.82,49.33,41.5464,49.481,47.2147,UP,1
2012-08-02,48.98,48.6,41.6244,49.335,47.3065,UP,1
2012-08-03,49.77,49.81,41.7035,49.302,47.4177,DOWN,0
2012-08-06,49.65,49.97,41.7837,49.272,47.5219,UP,1
2012-08-07,49.81,50.01,41.8636,49.406,47.6281,UP,1
2012-08-08,50.49,49.36,41.9402,49.74,47.7283,DOWN,0
2012-08-09,49.96,50.28,42.0132,49.936,47.8235,DOWN,0
2012-08-10,49.65,49.9,42.0889,49.912,47.9023,UP,1
2012-08-13,49.86,49.53,42.1629,49.954,48.0115,DOWN,0
2012-08-14,49.69,49.93,42.23,49.93,48.1171,UP,1
2012-08-15,49.89,49.65,42.2984,49.81,48.2181,UP,1
2012-08-16,50.25,49.99,42.3752,49.868,48.3125,UP,1
2012-08-17,50.46,50.35,42.4595,50.03,48.4091,DOWN,0
2012-08-20,50.45,50.32,42.5414,50.148,48.4933,DOWN,0
2012-08-21,49.64,50.41,42.6145,50.138,48.5701,UP,1
2012-08-22,49.66,49.6,42.689,50.092,48.6357,DOWN,0
2012-08-23,49.17,49.61,42.7591,49.876,48.6945,UP,1
2012-08-24,49.56,49.08,42.8304,49.696,48.7421,UP,1
2012-08-27,49.63,49.49,42.9096,49.532,48.7929,DOWN,0
2012-08-28,49.63,49.44,42.9846,49.53,48.8435,UP,1
2012-08-29,50.04,49.64,43.0513,49.606,48.8941,DOWN,0
2012-08-30,49.42,49.72,43.1178,49.656,48.9279,UP,1
2012-08-31,49.47,49.64,43.1829,49.638,48.9693,UP,1
2012-09-04,49.66,49.52,43.2535,49.644,49.0131,UP,1
2012-09-05,50.79,50.14,43.3317,49.876,49.0949,UP,1
2012-09-06,51.86,50.7,43.4129,50.24,49.1861,DOWN,0
2012-09-07,51.74,51.87,43.4999,50.704,49.2635,DOWN,0
2012-09-10,51.52,51.61,43.5874,51.114,49.3375,UP,1
2012-09-11,51.56,51.47,43.6782,51.494,49.3987,UP,1
2012-09-12,51.7,51.6,43.7692,51.676,49.4583,UP,1
2012-09-13,52.6,51.73,43.8618,51.824,49.5385,DOWN,0
2012-09-14,52.35,52.45,43.9536,51.946,49.6233,DOWN,0
2012-09-17,52.15,52.32,44.0351,52.072,49.7055,DOWN,0
2012-09-18,51.9,52.03,44.1146,52.14,49.7835,UP,1
2012-09-19,52.7,51.78,44.1951,52.34,49.8903,DOWN,0
2012-09-20,52.66,52.43,44.2737,52.352,49.9981,UP,1
2012-09-21,52.74,52.94,44.3532,52.43,50.1047,UP,1
2012-09-24,52.92,52.67,44.4323,52.584,50.1993,DOWN,0
2012-09-25,52.54,52.89,44.5154,52.712,50.2929,DOWN,0
2012-09-26,51.94,52.42,44.5923,52.56,50.3447,UP,1
2012-09-27,52.58,52.12,44.672,52.544,50.4093,DOWN,0
2012-09-28,52.28,52.41,44.7517,52.452,50.4751,DOWN,0
2012-10-01,52.07,52.31,44.8363,52.282,50.5447,DOWN,0
2012-10-02,51.64,52.13,44.9185,52.102,50.6179,UP,1
2012-10-03,52.47,51.72,45.0043,52.208,50.7041,UP,1
2012-10-04,52.63,52.72,45.0937,52.218,50.7907,UP,1
2012-10-05,52.97,52.84,45.1777,52.356,50.8559,DOWN,0
2012-10-08,52.33,52.37,45.258,52.408,50.9038,DOWN,0
2012-10-09,51.51,52.32,45.3308,52.382,50.938,DOWN,0
2012-10-10,51.21,51.39,45.3983,52.13,50.9794,DOWN,0
2012-10-11,50.34,51.33,45.462,51.672,51.0098,UP,1
2012-10-12,50.59,50.55,45.5287,51.196,51.042,UP,1
2012-10-15,50.79,50.59,45.5941,50.888,51.0624,UP,1
2012-10-16,51.24,51.17,45.6628,50.834,51.0942,UP,1
2012-10-17,52.29,51.4,45.7327,51.05,51.1438,UP,1
2012-10-18,52.42,52.26,45.8006,51.466,51.1824,DOWN,0
2012-10-19,51.9,52.5,45.8626,51.728,51.2212,DOWN,0
2012-10-22,51.79,51.81,45.922,51.928,51.264,DOWN,0
2012-10-23,50.76,51.33,45.977,51.832,51.282,DOWN,0
2012-10-24,50.65,50.95,46.0321,51.504,51.3012,DOWN,0
2012-10-25,50.26,50.93,46.0899,51.072,51.3086,DOWN,0
2012-10-26,50.08,50.36,46.1467,50.708,51.3052,DOWN,0
2012-10-31,49.12,51.15,46.2003,50.174,51.2784,UP,1
2012-11-01,49.78,49.28,46.2568,49.978,51.265,UP,1
2012-11-02,49.86,50.63,46.311,49.82,51.2694,UP,1
2012-11-05,50.32,50.81,46.3654,49.832,51.2826,UP,1
2012-11-06,50.47,50.57,46.4212,49.91,51.3086,DOWN,0
2012-11-07,50.08,50.65,46.4753,50.102,51.319,DOWN,0
2012-11-08,50.04,50.09,46.5293,50.154,51.3272,DOWN,0
2012-11-09,47.06,46.99,46.5668,49.594,51.2758,UP,1
2012-11-12,47.45,47.49,46.6073,49.02,51.224,UP,1
2012-11-13,47.96,47.28,46.6508,48.518,51.1948,DOWN,0
2012-11-14,47.17,48.03,46.6917,47.936,51.1488,UP,1
2012-11-15,47.47,47.24,46.7346,47.422,51.105,DOWN,0
2012-11-16,47.42,47.59,46.775,47.494,51.0376,UP,1
2012-11-19,47.91,47.7,46.82,47.586,50.9586,UP,1
2012-11-20,48.44,47.78,46.8622,47.682,50.8926,UP,1
2012-11-21,48.68,48.5,46.9033,47.984,50.8358,UP,1
2012-11-23,49.26,48.89,46.9447,48.342,50.7898,DOWN,0
