ticker,ASMLF US Equity,ASMLF US Equity,ASMLF US Equity,ASMLF US Equity,ASMLF US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2011-03-04,45.6,45.6,44.282,38.5866,28.9233,DOWN,0
2011-03-07,43.9,43.9,44.262,38.8096,29.0593,DOWN,0
2011-03-10,41.0,41.0,43.952,38.9646,29.1823,UP,1
2011-03-11,41.05,41.05,43.462,39.1086,29.306,DOWN,0
2011-03-15,40.52,40.52,42.414,39.2283,29.4338,DOWN,0
2011-03-16,40.24,40.24,41.342,39.3691,29.5565,UP,1
2011-03-18,41.55,41.55,40.872,39.5541,29.688,UP,1
2011-03-22,41.9,41.9,41.052,39.7371,29.8253,UP,1
2011-03-24,43.06,43.06,41.454,39.9133,29.9701,UP,1
2011-03-30,44.4,44.4,42.23,40.1033,30.1163,DOWN,0
2011-04-11,42.75,42.75,42.732,40.2823,30.2593,DOWN,0
2011-04-12,42.42,42.42,42.906,40.4473,30.3997,DOWN,0
2011-04-13,41.2704,41.5225,42.7801,40.6087,30.5278,DOWN,0
2011-04-18,38.55,38.55,41.8781,40.7247,30.636,UP,1
2011-04-19,38.58,38.58,40.7141,40.8039,30.7487,UP,1
2011-04-20,41.4,41.33,40.4441,40.9279,30.8742,DOWN,0
2011-04-25,40.91,40.91,40.1421,40.9986,30.9948,UP,1
2011-04-28,41.25,41.6,40.138,41.0836,31.1125,DOWN,0
2011-05-09,41.0,41.0,40.628,41.1666,31.2287,UP,1
2011-05-10,41.59,41.59,41.23,41.2584,31.3484,DOWN,0
2011-05-12,40.5,40.5,41.05,41.3044,31.4652,DOWN,0
2011-06-01,38.45,38.47,40.558,41.2964,31.5699,DOWN,0
2011-06-08,37.55,37.55,39.818,41.301,31.6689,UP,1
2011-06-09,38.1,38.1,39.238,41.3342,31.7657,DOWN,0
2011-06-14,37.78,37.78,38.476,41.3598,31.8616,DOWN,0
2011-06-28,36.13,36.13,37.602,41.3664,31.9475,UP,1
2011-06-29,36.73,36.7287,37.258,41.352,32.0389,DOWN,0
2011-07-12,35.2478,35.2478,36.7976,41.311,32.1239,DOWN,0
2011-07-13,34.85,34.86,36.1476,41.1873,32.2017,DOWN,0
2011-07-14,33.65,34.17,35.3216,41.0583,32.2742,UP,1
2011-07-15,33.9925,33.9925,34.8941,40.9766,32.3417,UP,1
2011-07-19,35.08,35.08,34.5641,40.9076,32.4208,UP,1
2011-07-22,37.65,37.65,35.0445,40.8786,32.5078,DOWN,0
2011-07-25,37.4,37.4,35.5545,40.8386,32.5978,DOWN,0
2011-07-27,37.255,37.255,36.2755,40.7655,32.6876,DOWN,0
2011-08-05,33.2,32.6,36.117,40.5855,32.7499,DOWN,0
2011-08-08,31.1,31.93,35.321,40.3779,32.8016,UP,1
2011-08-09,32.75,32.7,34.341,40.1529,32.8574,UP,1
2011-08-11,34.2,34.2,33.701,39.9629,32.9224,UP,1
2011-08-15,35.67,35.67,33.384,39.8117,32.9968,DOWN,0
2011-08-16,34.85,35.15,33.714,39.6327,33.0738,DOWN,0
2011-08-23,33.95,33.95,34.284,39.4477,33.148,DOWN,0
2011-08-25,33.05,33.05,34.344,39.2277,33.2207,UP,1
2011-09-06,33.45,33.45,34.194,39.0197,33.2935,UP,1
2011-09-08,34.25,34.25,33.91,38.8117,33.3635,UP,1
2011-09-12,34.36,34.36,33.812,38.5989,33.4325,UP,1
2011-09-13,35.4,35.4,34.102,38.4269,33.5093,UP,1
2011-09-14,36.75,36.7,34.842,38.3109,33.5888,DOWN,0
2011-09-15,36.6,36.6,35.472,38.1729,33.6695,DOWN,0
2011-09-16,36.55,36.55,35.932,37.9887,33.7485,DOWN,0
2011-09-19,36.15,35.9,36.29,37.7997,33.8265,DOWN,0
2011-09-20,36.04,36.0,36.418,37.6425,33.9047,UP,1
2011-09-21,36.95,36.95,36.458,37.5615,33.9872,DOWN,0
2011-09-29,36.05,36.05,36.348,37.4615,34.0607,DOWN,0
2011-09-30,34.98,34.98,36.034,37.3507,34.1285,DOWN,0
2011-10-03,34.28,34.28,35.66,37.2315,34.1879,UP,1
2011-10-04,34.83,33.65,35.418,37.0971,34.255,UP,1
2011-10-06,35.45,35.45,35.118,36.9681,34.328,UP,1
2011-10-07,36.42,36.42,35.192,36.8353,34.4009,UP,1
2011-10-10,36.85,36.85,35.566,36.6843,34.4683,UP,1
2011-10-12,38.45,38.45,36.4,36.5983,34.5443,UP,1
2011-10-13,39.73,39.73,37.38,36.5445,34.6215,UP,1
2011-10-14,40.22,40.22,38.334,36.5235,34.7016,DOWN,0
2011-10-17,39.5645,39.5645,38.9629,36.5438,34.7691,UP,1
2011-10-18,40.0,40.0,39.5929,36.5722,34.8375,UP,1
2011-10-26,40.48,40.48,39.9989,36.5538,34.9144,UP,1
2011-10-27,43.35,43.35,40.7229,36.6026,35.0052,DOWN,0
2011-11-01,41.1175,40.15,40.9024,36.5999,35.082,UP,1
2011-11-03,42.13,42.13,41.4155,36.6225,35.1621,UP,1
2011-11-08,42.615,42.615,41.9385,36.643,35.2527,DOWN,0
2011-11-09,40.15,40.98,41.8725,36.636,35.3252,UP,1
2011-11-10,40.5,40.5,41.3025,36.677,35.3922,UP,1
2011-11-14,40.775,40.78,41.234,36.7415,35.4616,DOWN,0
2011-11-15,40.42,40.42,40.892,36.7879,35.5266,DOWN,0
2011-11-21,38.2,38.03,40.009,36.7963,35.5753,DOWN,0
2011-11-22,37.9,37.9,39.559,36.8317,35.6203,UP,1
2011-11-30,38.7,38.6975,39.199,36.8711,35.6671,UP,1
2011-12-01,39.4225,39.4225,38.9285,36.9546,35.7152,UP,1
2011-12-02,40.5,40.5,38.9445,37.0676,35.768,UP,1
2011-12-05,41.19,41.08,39.5425,37.2184,35.8279,UP,1
2011-12-08,41.41,41.41,40.2445,37.3668,35.89,UP,1
2011-12-09,41.9,41.9,40.8845,37.5032,35.95,DOWN,0
2011-12-20,41.27,41.27,41.254,37.5756,36.0063,DOWN,0
2011-12-21,40.15,40.525,41.184,37.6306,36.0605,UP,1
2011-12-22,41.265,41.0,41.199,37.7108,36.1199,UP,1
2012-01-03,42.3,42.55,41.377,37.8928,36.1759,DOWN,0
2012-01-05,41.0514,41.2705,41.2073,38.0918,36.2336,DOWN,0
2012-01-06,41.0502,40.8574,41.1633,38.2578,36.289,UP,1
2012-01-11,42.05,42.05,41.5433,38.4148,36.3519,DOWN,0
2012-01-18,41.775,41.775,41.6453,38.5369,36.4118,UP,1
2012-01-19,42.18,42.16,41.6213,38.6835,36.4716,UP,1
2012-01-20,42.63,42.635,41.937,38.8571,36.5494,UP,1
2012-01-24,43.75,43.75,42.477,39.0711,36.623,DOWN,0
2012-01-26,43.0,43.0,42.667,39.2621,36.6904,UP,1
2012-01-31,43.18,43.18,42.948,39.4407,36.7496,UP,1
2012-02-01,44.3525,44.35,43.3825,39.6406,36.8145,UP,1
2012-02-03,45.04,45.04,43.8645,39.8334,36.8651,DOWN,0
2012-02-06,44.97,44.97,44.1085,39.9978,36.9185,UP,1
2012-02-15,45.65,45.635,44.6385,40.1788,36.9825,UP,1
2012-02-16,45.68,45.68,45.1385,40.3614,37.0432,UP,1
2012-02-21,46.1,46.17,45.488,40.5604,37.1148,DOWN,0
2012-02-22,46.0,46.0,45.68,40.7596,37.1818,UP,1
2012-02-24,46.62,46.62,46.01,40.953,37.2516,UP,1
2012-02-28,47.21,47.205,46.322,41.1762,37.3358,DOWN,0
2012-03-01,45.33,45.2,46.252,41.3832,37.4102,DOWN,0
2012-03-05,44.65,44.6,45.962,41.5906,37.4742,UP,1
2012-03-07,45.16,45.155,45.794,41.7972,37.541,UP,1
2012-03-08,46.18,46.37,45.706,42.0118,37.6119,UP,1
2012-03-09,46.5,46.5,45.564,42.2134,37.6899,UP,1
2012-03-20,48.5,48.5,46.198,42.4464,37.7672,UP,1
2012-03-28,48.7,48.7,47.008,42.6514,37.8452,UP,1
2012-03-29,49.35,49.35,47.846,42.8438,37.9214,UP,1
2012-03-30,49.77,49.765,48.564,43.0348,37.9988,UP,1
2012-04-19,49.95,49.9,49.254,43.2425,38.0766,DOWN,0
2012-04-20,49.6,50.5125,49.474,43.4345,38.155,DOWN,0
2012-05-08,48.5,48.5,49.434,43.5949,38.2225,DOWN,0
2012-05-14,47.24,47.2325,49.012,43.6727,38.2842,DOWN,0
2012-05-16,46.92,46.9175,48.442,43.7887,38.3373,DOWN,0
2012-05-17,46.16,46.1675,47.684,43.8693,38.3895,UP,1
2012-05-23,46.17,46.17,46.998,43.9404,38.4439,UP,1
2012-05-29,46.9784,46.9784,46.6937,44.077,38.5205,DOWN,0
2012-06-01,44.0,44.05,46.0457,44.147,38.5961,UP,1
2012-06-04,44.105,44.1,45.4827,44.2136,38.6795,UP,1
2012-06-08,47.365,47.36,45.7237,44.3525,38.7707,UP,1
2012-06-13,49.88,49.88,46.4657,44.5861,38.8665,DOWN,0
2012-06-14,48.9,49.3475,46.85,44.8061,38.956,UP,1
2012-06-18,50.25,50.25,48.1,45.0371,39.0607,UP,1
2012-06-19,50.705,50.71,49.42,45.2627,39.1762,UP,1
2012-06-21,51.08,51.08,50.163,45.4743,39.2848,DOWN,0
2012-06-26,48.15,47.9725,49.817,45.6135,39.3704,UP,1
2012-06-27,48.82,48.82,49.801,45.7617,39.4532,UP,1
2012-06-29,51.45,51.24,50.041,45.9527,39.5548,UP,1
2012-07-03,52.46,52.46,50.392,46.1765,39.6621,UP,1
2012-07-10,52.81,52.71,50.738,46.4297,39.7729,DOWN,0
2012-07-17,51.36,51.36,51.38,46.6316,39.871,UP,1
2012-07-18,54.5,54.39,52.516,46.8756,39.9837,UP,1
2012-07-23,55.45,55.45,53.316,47.1636,40.0977,DOWN,0
2012-07-24,54.51,54.51,53.726,47.4328,40.205,UP,1
2012-07-27,58.63,58.63,54.89,47.7644,40.3679,UP,1
2012-07-30,58.745,58.735,56.367,48.1038,40.5248,DOWN,0
2012-08-03,58.19,58.19,57.105,48.424,40.6738,DOWN,0
2012-08-15,57.69,57.69,57.553,48.7252,40.8182,DOWN,0
2012-08-17,57.6412,57.6412,58.1792,49.003,40.9593,UP,1
2012-08-21,58.38,58.38,58.1292,49.3106,41.1027,DOWN,0
2012-08-23,57.65,57.65,57.9102,49.6,41.2412,DOWN,0
2012-08-30,55.82,55.82,57.4362,49.8294,41.3687,UP,1
2012-08-31,56.25,56.6425,57.1482,50.0536,41.4893,DOWN,0
2012-09-10,55.6,55.6,56.74,50.2662,41.6056,DOWN,0
2012-09-26,52.68,52.68,55.6,50.4068,41.7049,UP,1
2012-10-01,53.36,53.36,54.742,50.5604,41.8113,DOWN,0
2012-10-11,53.1,53.1,54.198,50.7004,41.9118,DOWN,0
2012-10-17,50.17,51.15,52.982,50.7838,41.9989,UP,1
2012-10-18,51.36,51.36,52.134,50.8786,42.0894,UP,1
2012-10-22,53.4875,53.4875,52.2955,51.0041,42.1876,UP,1
2012-10-24,54.47,54.4525,52.5175,51.1869,42.2873,UP,1
2012-11-12,55.5491,55.5491,53.0073,51.4049,42.399,DOWN,0
2012-11-13,54.85,55.06,53.9433,51.5987,42.5118,DOWN,0
2012-11-15,53.55,53.55,54.3813,51.7461,42.6158,UP,1
2012-11-29,62.98,62.98,56.2798,52.0757,42.7594,UP,1
2012-12-12,63.3295,63.3295,58.0517,52.3723,42.9016,UP,1
2013-03-15,70.9,70.9,61.1219,52.8163,43.0871,DOWN,0
2013-03-19,69.485,69.485,64.0489,53.219,43.2636,UP,1
2013-03-21,70.0511,70.0511,67.3491,53.6246,43.4479,DOWN,0
2013-03-22,68.44,68.44,68.4411,53.9944,43.6264,DOWN,0
2013-03-26,66.93,66.93,69.1612,54.341,43.7879,DOWN,0
2013-03-27,65.3457,65.3457,68.0504,54.678,43.9386,UP,1
2013-04-05,66.03,65.6,67.3594,55.0538,44.0819,UP,1
2013-04-11,69.191,69.42,67.1873,55.4992,44.2429,DOWN,0
2013-04-16,67.3,67.3,66.9593,55.922,44.3951,UP,1
2013-04-17,69.8575,69.855,67.5448,56.3957,44.5594,UP,1
2013-04-18,71.8937,71.4737,68.8544,56.894,44.7279,UP,1
2013-04-19,72.4,72.4,70.1284,57.462,44.8956,UP,1
2013-05-06,76.6,76.6,71.6102,58.1119,45.092,UP,1
2013-05-07,76.75,76.75,73.5002,58.6996,45.2936,UP,1
2013-05-10,77.11,77.11,74.9507,59.2442,45.4966,DOWN,0
2013-05-14,77.0,77.0,75.972,59.8062,45.7026,UP,1
2013-05-15,77.65,77.65,77.022,60.3542,45.9036,UP,1
2013-05-23,79.75,79.75,77.652,60.9351,46.1159,UP,1
2013-05-24,80.95,80.95,78.492,61.5325,46.3155,UP,1
2013-05-31,83.85,83.85,79.84,62.2465,46.5342,DOWN,0
2013-06-03,83.385,82.55,81.117,62.9378,46.7607,DOWN,0
2013-06-21,76.0,76.0,80.787,63.4288,46.9481,UP,1
2013-07-03,78.99,78.99,80.635,63.9594,47.1475,UP,1
2013-07-11,86.3387,86.3387,81.7127,64.63,47.3822,UP,1
2013-07-19,88.15,88.1475,82.5727,65.3658,47.6184,UP,1
2013-09-06,89.19,89.19,83.7337,66.0596,47.8534,UP,1
2013-09-09,89.2678,89.2678,86.3873,66.736,48.0923,UP,1
2013-09-11,89.3026,89.3026,88.4498,67.4318,48.3188,UP,1
2013-09-13,92.36,92.35,89.6541,68.1064,48.5621,UP,1
2013-09-16,93.4509,93.4509,90.7143,68.8005,48.8132,UP,1
2013-09-23,97.0,97.0,92.2763,69.5767,49.0792,UP,1
2013-09-25,98.2,98.2,94.0627,70.3869,49.3542,DOWN,0
2013-10-16,94.6525,94.6525,95.1327,71.1272,49.6073,DOWN,0
2013-10-22,94.115,94.11,95.4837,71.8419,49.8586,DOWN,0
2013-10-28,93.915,93.9,95.5765,72.5672,50.1049,UP,1
2013-10-31,94.0866,94.765,94.9938,73.3325,50.3503,DOWN,0
2013-11-07,88.065,88.05,92.9668,73.9688,50.5707,UP,1
2013-11-18,89.465,89.2793,91.9293,74.6461,50.8052,UP,1
2013-12-09,91.25,91.25,91.3563,75.4175,51.044,DOWN,0
2013-12-16,89.4243,89.4243,90.4582,76.1388,51.2623,UP,1
2013-12-30,93.79,93.79,90.3989,76.9526,51.5033,DOWN,0
2014-01-10,90.61,90.57,90.9079,77.7614,51.7368,DOWN,0
2014-01-16,85.38,85.37,90.0909,78.4418,51.9587,DOWN,0
2014-01-17,84.0,84.0,88.6409,79.052,52.1735,UP,1
2014-01-21,86.0,86.0,87.956,79.6826,52.4009,UP,1
2014-01-22,90.875,90.875,87.373,80.3891,52.654,DOWN,0
2014-01-23,87.52,87.53,86.755,81.0425,52.8839,UP,1
2014-01-24,88.855,88.85,87.45,81.7486,53.1187,DOWN,0
2014-01-31,84.2,84.2,87.49,82.173,53.3244,UP,1
2014-02-06,86.325,86.31,87.555,82.6329,53.534,UP,1
2014-02-18,89.5811,89.5811,87.2962,83.0066,53.7681,DOWN,0
2014-02-26,86.84,86.82,87.1602,83.3537,53.9902,UP,1
2014-03-11,90.33,90.31,87.4552,83.7592,54.2355,DOWN,0
2014-04-11,88.055,88.05,88.2262,84.1515,54.4831,DOWN,0
2014-05-05,80.0,80.0,86.9612,84.4129,54.6902,UP,1
2014-05-16,80.02,80.02,85.049,84.7064,54.8833,UP,1
2014-05-21,81.9285,81.9285,84.0667,85.0244,55.0884,UP,1
2014-05-22,82.96,82.96,82.5927,85.2998,55.2969,UP,1
2014-05-23,83.01,83.0,81.5837,85.614,55.507,UP,1
2014-05-28,85.09,85.085,82.6017,85.9186,55.7245,UP,1
2014-06-03,86.285,86.28,83.8547,86.2065,55.9534,UP,1
2014-07-08,94.89,94.87,86.447,86.6563,56.2356,DOWN,0
2014-07-23,87.16,87.15,87.287,86.8675,56.4836,UP,1
2014-07-30,91.65,91.65,89.015,87.1655,56.7514,UP,1
2014-08-12,91.73,91.72,90.343,87.4579,57.0211,DOWN,0
2014-08-14,91.165,91.155,91.319,87.7412,57.2963,UP,1
2014-08-20,92.53,92.53,90.847,88.0388,57.5753,UP,1
2014-08-26,95.25,95.5,92.465,88.3488,57.8753,UP,1
2014-09-10,96.95,96.9525,93.525,88.6688,58.1858,UP,1
2014-09-15,99.34,99.34,95.047,88.9786,58.5143,UP,1
2014-09-17,100.59,100.5825,96.932,89.3227,58.8473,DOWN,0
2014-10-10,92.8511,92.8411,96.9962,89.6597,59.1361,DOWN,0
2014-10-16,88.815,88.79,95.7092,89.8562,59.3919,UP,1
2014-10-21,92.875,92.85,94.8942,89.9869,59.6693,UP,1
2014-10-24,94.5,94.5,93.9262,90.1139,59.9555,UP,1
2014-10-27,95.0,94.975,92.8082,90.2301,60.2645,UP,1
2014-10-28,98.02,97.35,93.842,90.4052,60.5991,DOWN,0
2014-10-29,97.55,97.52,95.589,90.5701,60.9231,UP,1
2014-11-03,99.095,99.0725,96.833,90.7048,61.2476,UP,1
2014-11-05,99.66,99.71,97.865,90.829,61.5676,UP,1
2014-11-06,101.0,100.5,99.065,90.909,61.8983,DOWN,0
2014-11-11,101.0,101.0,99.661,90.965,62.2336,UP,1
2014-11-13,101.825,101.79,100.516,91.1084,62.5774,UP,1
2014-11-21,105.61,105.6025,101.819,91.3383,62.9382,DOWN,0
2014-11-25,103.685,103.68,102.624,91.5337,63.2854,UP,1
2014-12-04,107.42,107.42,103.908,91.8004,63.6507,UP,1
2014-12-05,109.32,109.29,105.572,92.2255,64.0203,DOWN,0
2014-12-08,109.09,109.09,107.025,92.618,64.382,DOWN,0
2014-12-16,103.695,103.67,106.642,92.8669,64.7175,UP,1
2014-12-17,104.345,104.34,106.774,93.1653,65.0565,UP,1
2014-12-19,106.4,106.41,106.57,93.4175,65.4077,UP,1
2014-12-22,108.72,108.72,106.45,93.7797,65.7711,UP,1
2014-12-23,109.02,109.02,106.436,94.2525,66.1315,DOWN,0
2015-01-06,100.8,100.8,105.857,94.5885,66.4552,UP,1
2015-01-07,101.18,101.17,105.224,94.8921,66.7862,UP,1
2015-01-12,104.2125,103.2755,104.7865,95.1589,67.1359,UP,1
2015-01-13,104.27,104.26,103.8965,95.4939,67.4831,DOWN,0
2015-01-14,102.8775,102.87,102.668,95.7743,67.8202,DOWN,0
2015-01-15,102.425,102.405,102.993,96.1388,68.1502,UP,1
2015-01-21,106.45,106.45,104.047,96.5413,68.4982,DOWN,0
2015-01-28,105.5,106.0,104.3045,96.8597,68.8335,DOWN,0
2015-02-06,101.715,101.695,103.7935,97.1572,69.1434,DOWN,0
2015-02-09,99.145,99.14,103.047,97.3335,69.438,UP,1
2015-02-12,103.4,103.4,103.242,97.6404,69.7572,UP,1
2015-02-13,104.49,104.49,102.85,98.1302,70.0797,DOWN,0
2015-02-18,103.8897,103.8897,102.5279,98.6076,70.3967,UP,1
2015-02-23,105.44,105.415,103.2729,99.0778,70.7072,UP,1
2015-02-25,108.745,108.74,105.1929,99.5935,71.0453,DOWN,0
2015-03-12,105.6,105.6,105.6329,100.0453,71.3627,DOWN,0
2015-03-26,101.54,101.56,105.0429,100.3743,71.6573,DOWN,0
2015-04-06,100.54,100.54,104.373,100.6594,71.9592,DOWN,0
2015-04-09,100.39,100.38,103.363,100.7694,72.2587,DOWN,0
2015-04-10,100.09,99.95,101.632,101.028,72.5553,DOWN,0
2015-04-21,98.5292,98.5292,100.2178,101.1656,72.8458,UP,1
2015-04-23,107.85,107.85,101.4798,101.488,73.194,UP,1
2015-04-27,109.65,109.65,103.3018,101.8577,73.5528,DOWN,0
2015-04-30,107.67,107.67,104.7578,102.1605,73.8976,DOWN,0
2015-05-05,105.64,105.64,105.8678,102.3683,74.2287,UP,1
2015-05-15,111.1,111.1,108.382,102.6513,74.5817,UP,1
2015-05-18,111.2,111.2,109.052,102.8885,74.9318,UP,1
2015-05-19,111.61,111.59,109.444,103.1089,75.2828,DOWN,0
2015-05-22,111.26,111.26,110.162,103.4771,75.6296,DOWN,0
2015-05-26,108.845,108.845,110.803,103.8777,75.9675,UP,1
2015-05-27,112.45,109.35,111.073,104.2692,76.329,DOWN,0
2015-06-01,112.0,112.0,111.233,104.6192,76.6826,DOWN,0
2015-06-05,108.95,110.5,110.701,104.8982,77.0159,DOWN,0
2015-06-10,108.8,108.8,110.209,105.1138,77.3546,UP,1
2015-06-16,109.15,108.43,110.27,105.3458,77.6951,UP,1
2015-06-22,111.85,111.85,110.15,105.6009,78.0441,DOWN,0
2015-06-29,105.3,105.25,108.81,105.7137,78.3618,DOWN,0
2015-06-30,103.75,103.54,107.77,105.7687,78.6696,UP,1
2015-07-01,106.55,108.18,107.32,105.8797,78.9892,DOWN,0
2015-07-08,96.62,96.62,104.814,105.7756,79.2536,UP,1
2015-07-09,100.27,100.27,102.498,105.6688,79.5399,UP,1
2015-07-10,102.43,102.43,101.924,105.6437,79.8362,UP,1
2015-07-13,103.82,102.95,101.938,105.5717,80.1335,DOWN,0
2015-07-14,103.2,103.2,101.268,105.4493,80.4243,UP,1
2015-07-15,107.9,107.9,103.524,105.4255,80.7389,DOWN,0
2015-07-16,100.97,100.97,103.664,105.371,81.0155,UP,1
2015-07-20,102.3,102.3,103.638,105.3301,81.2986,DOWN,0
2015-07-21,101.385,101.34,103.151,105.2298,81.5751,DOWN,0
2015-07-24,98.3,98.3,102.171,105.0214,81.8366,UP,1
2015-07-28,98.8,98.8,100.351,104.817,82.0975,DOWN,0
2015-07-29,98.45,98.45,99.847,104.77,82.3537,UP,1
2015-07-30,98.54,98.54,99.095,104.7172,82.6197,DOWN,0
2015-08-04,96.77,96.77,98.172,104.5683,82.8803,UP,1
2015-08-05,98.626,98.79,98.2372,104.4554,83.1476,DOWN,0
2015-08-12,96.05,95.75,97.6872,104.3189,83.397,DOWN,0
2015-08-14,92.37,91.6,96.4712,104.1178,83.6263,DOWN,0
2015-08-20,87.98,87.98,94.3592,103.7484,83.8237,DOWN,0
2015-08-21,86.87,87.4,92.3792,103.3758,84.0146,UP,1
2015-08-25,89.53,89.53,90.56,103.1321,84.2155,DOWN,0
2015-08-26,87.05,87.05,88.76,102.8902,84.4019,UP,1
2015-09-01,89.41,89.41,88.168,102.6104,84.5992,UP,1
2015-09-09,92.03,94.25,88.978,102.3612,84.8113,DOWN,0
2015-09-10,91.75,91.75,89.954,102.1184,85.0276,UP,1
2015-09-15,92.32,92.32,90.512,101.856,85.253,DOWN,0
2015-09-21,89.3275,89.78,90.9675,101.4677,85.465,DOWN,0
2015-09-24,83.3,83.3,89.7455,101.0217,85.6507,UP,1
2015-09-25,87.005,86.99,88.7405,100.731,85.8549,DOWN,0
2015-09-29,84.85,84.85,87.3605,100.4172,86.0443,UP,1
2015-09-30,86.93,86.92,86.2825,100.148,86.2589,DOWN,0
2015-10-01,85.81,85.81,85.579,99.8624,86.4674,UP,1
2015-10-02,87.32,85.68,86.383,99.6382,86.6672,UP,1
2015-10-05,89.31,88.875,86.844,99.2674,86.8644,UP,1
2015-10-06,89.9,89.9,87.854,98.8724,87.0694,DOWN,0
2015-10-07,89.72,90.1,88.412,98.5134,87.2667,UP,1
2015-10-09,90.94,91.005,89.438,98.2194,87.4679,DOWN,0
2015-10-13,88.16,88.16,89.606,97.7606,87.6533,DOWN,0
2015-10-14,85.73,85.73,88.89,97.2512,87.8412,UP,1
2015-10-15,88.15,88.13,88.54,96.782,88.0378,UP,1
2015-10-20,89.0,88.65,88.396,96.3368,88.2256,UP,1
2015-10-22,92.4,92.4,88.688,96.0079,88.4253,UP,1
2015-10-23,93.92,93.92,89.84,95.6373,88.6308,DOWN,0
2015-10-27,92.36,92.36,91.166,95.2445,88.8358,DOWN,0
2015-10-28,92.12,92.12,91.96,94.9079,89.0239,UP,1
2015-11-03,95.02,94.45,93.164,94.6323,89.2218,DOWN,0
2015-11-12,93.0,93.1,93.284,94.3093,89.4142,DOWN,0
2015-11-13,91.75,91.75,92.85,93.9073,89.5798,UP,1
2015-11-16,92.0,90.9709,92.778,93.6413,89.7461,DOWN,0
2015-11-17,91.7,91.7,92.694,93.4003,89.9137,UP,1
2015-11-18,92.7,92.7,92.23,93.1233,90.0887,UP,1
2015-11-19,93.53,92.0874,92.336,93.0615,90.2682,DOWN,0
2015-11-20,91.85,91.85,92.356,92.8931,90.4355,DOWN,0
2015-11-23,89.6,90.88,91.876,92.6365,90.5953,UP,1
2015-11-24,89.85,89.85,91.506,92.3571,90.7654,UP,1
2015-12-02,92.35,92.35,91.436,92.1401,90.9459,DOWN,0
2015-12-03,91.4,91.4,91.01,91.8101,91.1249,UP,1
2015-12-04,91.77,91.77,90.994,91.6261,91.3204,UP,1
2015-12-07,92.16,92.15,91.506,91.4233,91.5144,DOWN,0
2015-12-08,90.26,90.255,91.588,91.2008,91.7002,DOWN,0
2015-12-09,90.15,89.89,91.148,91.0378,91.9001,DOWN,0
2015-12-10,88.95,88.95,90.658,90.8408,92.088,DOWN,0
2015-12-11,87.5,87.6525,89.804,90.6218,92.2581,DOWN,0
2015-12-14,86.08,86.08,88.588,90.3726,92.4161,UP,1
2015-12-16,89.2386,89.2386,88.3837,90.2219,92.5846,DOWN,0
2015-12-17,89.0208,89.0208,88.1579,90.0298,92.7554,DOWN,0
2015-12-18,87.35,87.35,87.8379,89.8558,92.9244,UP,1
2015-12-21,88.75,88.75,88.0879,89.7834,93.0533,UP,1
2015-12-22,89.9,89.9,88.8519,89.8218,93.1861,UP,1
2015-12-24,90.95,90.95,89.1942,89.9034,93.2864,UP,1
2015-12-30,91.41,91.38,89.672,89.941,93.396,DOWN,0
2015-12-31,89.61,89.61,90.124,89.9922,93.4938,DOWN,0
2016-01-04,86.85,86.85,89.744,89.941,93.5858,DOWN,0
2016-01-07,82.85,82.85,88.334,89.7574,93.6654,DOWN,0
2016-01-08,80.8,81.3731,86.304,89.5384,93.7427,UP,1
2016-01-11,81.75,82.05,84.372,89.327,93.8213,DOWN,0
2016-01-13,80.1,81.36,82.47,89.1425,93.8759,UP,1
2016-01-14,83.4,82.3,81.78,89.1445,93.9564,UP,1
2016-01-20,84.8,83.2,82.17,89.1004,94.0311,UP,1
2016-01-21,87.23,87.117,83.456,89.148,94.1078,UP,1
2016-01-22,90.6275,90.3,85.2315,89.2219,94.1989,DOWN,0
2016-01-26,89.8,89.8,87.1715,89.3017,94.2649,UP,1
2016-01-27,90.9175,90.875,88.675,89.3737,94.3357,DOWN,0
2016-01-28,89.8,89.304,89.675,89.3835,94.3992,UP,1
2016-01-29,91.58,91.3,90.545,89.4171,94.4721,DOWN,0
2016-02-02,89.31,89.31,90.2815,89.4089,94.5304,UP,1
2016-02-03,90.15,89.83,90.3515,89.3931,94.5824,UP,1
2016-02-04,91.8206,91.8206,90.5321,89.4663,94.6367,DOWN,0
2016-02-05,89.09,89.09,90.3901,89.5335,94.6629,DOWN,0
2016-02-08,86.06,85.425,89.2861,89.4917,94.6763,DOWN,0
2016-02-10,82.15,84.08,87.8541,89.3547,94.7071,DOWN,0
2016-02-11,82.125,82.13,86.2491,89.1492,94.7227,DOWN,0
2016-02-12,81.55,80.7,84.195,88.9018,94.6988,UP,1
2016-02-16,83.6,83.42,83.097,88.7266,94.676,UP,1
2016-02-18,86.7,86.7,83.225,88.6182,94.6636,UP,1
2016-02-22,87.38,88.39,84.271,88.4654,94.6542,UP,1
2016-02-23,88.65,88.46,85.576,88.3784,94.6509,DOWN,0
2016-02-24,88.55,88.55,86.976,88.3144,94.6318,UP,1
2016-02-25,88.85,88.85,88.026,88.2514,94.6088,UP,1
2016-03-22,97.43,97.43,90.172,88.366,94.611,DOWN,0
2016-03-24,96.16,96.135,91.928,88.4352,94.6008,UP,1
2016-03-28,97.21,96.64,93.64,88.5088,94.6136,UP,1
