ticker,DXC US Equity,DXC US Equity,DXC US Equity,DXC US Equity,DXC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2020-05-19,16.16,16.51,15.596,14.8324,28.1901,UP,1
2020-05-20,16.98,16.51,16.06,14.8434,28.0207,DOWN,0
2020-05-21,15.85,16.84,16.2,14.8318,27.8517,DOWN,0
2020-05-22,15.48,15.95,16.24,14.8728,27.6796,UP,1
2020-05-26,16.36,16.59,16.166,14.8972,27.5032,UP,1
2020-05-27,17.68,17.23,16.47,15.0338,27.412,DOWN,0
2020-05-28,16.57,17.6,16.388,15.1652,27.3253,DOWN,0
2020-05-29,14.21,14.95,16.06,15.2632,27.2259,UP,1
2020-06-01,14.76,14.3,15.916,15.309,27.1409,UP,1
2020-06-02,16.16,15.0,15.876,15.3988,27.0687,UP,1
2020-06-03,17.85,16.92,15.91,15.539,26.999,DOWN,0
2020-06-04,17.6,17.65,16.116,15.5912,26.919,UP,1
2020-06-05,18.0,19.21,16.874,15.6612,26.8408,UP,1
2020-06-08,19.56,19.2,17.834,15.7462,26.7661,DOWN,0
2020-06-09,18.14,18.91,18.23,15.8242,26.6843,DOWN,0
2020-06-10,16.94,18.02,18.048,15.8742,26.6011,DOWN,0
2020-06-11,14.77,15.5,17.482,15.9086,26.5085,UP,1
2020-06-12,16.27,15.86,17.136,15.9948,26.431,UP,1
2020-06-15,16.39,15.3,16.502,16.0728,26.3539,DOWN,0
2020-06-16,16.22,17.34,16.118,16.1638,26.2702,DOWN,0
2020-06-17,15.81,16.25,15.892,16.2096,26.1831,DOWN,0
2020-06-18,15.66,15.56,16.07,16.2446,26.1037,DOWN,0
2020-06-19,15.43,16.01,15.902,16.2372,26.019,UP,1
2020-06-22,15.49,15.31,15.722,16.2252,25.9262,UP,1
2020-06-23,16.24,15.75,15.726,16.2382,25.8368,DOWN,0
2020-06-24,15.04,15.64,15.572,16.2314,25.7372,UP,1
2020-06-25,15.91,14.94,15.622,16.2624,25.6366,DOWN,0
2020-06-26,15.48,15.74,15.632,16.3006,25.5315,UP,1
2020-06-29,16.08,15.57,15.75,16.3156,25.4495,UP,1
2020-06-30,16.5,15.99,15.802,16.3442,25.3685,DOWN,0
2020-07-01,16.14,16.45,16.022,16.3788,25.283,UP,1
2020-07-02,16.15,16.68,16.07,16.4076,25.202,DOWN,0
2020-07-06,15.29,16.51,16.032,16.4066,25.1183,DOWN,0
2020-07-07,15.28,15.05,15.872,16.3938,25.0336,UP,1
2020-07-08,15.46,15.32,15.664,16.3656,24.9518,DOWN,0
2020-07-09,15.16,15.35,15.468,16.3092,24.8674,UP,1
2020-07-10,15.49,15.07,15.336,16.2426,24.7904,UP,1
2020-07-13,15.51,15.67,15.38,16.1902,24.7133,DOWN,0
2020-07-14,15.41,15.34,15.406,16.1626,24.6423,UP,1
2020-07-15,16.42,15.74,15.598,16.1592,24.5755,UP,1
2020-07-16,16.66,16.1,15.898,16.1618,24.5113,UP,1
2020-07-17,16.81,16.72,16.162,16.1738,24.4549,UP,1
2020-07-20,16.9,16.72,16.44,16.1652,24.404,UP,1
2020-07-21,17.1,17.18,16.778,16.1542,24.3533,UP,1
2020-07-22,17.28,16.91,16.95,16.1658,24.3033,UP,1
2020-07-23,17.53,17.18,17.124,16.2,24.2562,DOWN,0
2020-07-24,17.15,17.51,17.192,16.2498,24.2103,DOWN,0
2020-07-27,17.13,17.09,17.238,16.2894,24.164,DOWN,0
2020-07-28,16.94,17.12,17.206,16.3226,24.1158,UP,1
2020-07-29,17.8,17.0,17.31,16.344,24.0646,DOWN,0
2020-07-30,17.76,17.36,17.356,16.376,24.0129,UP,1
2020-07-31,17.91,17.62,17.508,16.3946,23.9575,UP,1
2020-08-03,18.15,17.88,17.712,16.4406,23.9089,UP,1
2020-08-04,18.24,18.23,17.972,16.4958,23.8606,UP,1
2020-08-05,18.48,18.5,18.108,16.5382,23.8208,UP,1
2020-08-06,18.69,18.19,18.294,16.5584,23.7767,UP,1
2020-08-07,19.9,19.0,18.692,16.625,23.7375,UP,1
2020-08-10,20.26,19.86,19.114,16.746,23.6989,DOWN,0
2020-08-11,20.02,20.72,19.47,16.8512,23.662,DOWN,0
2020-08-12,19.6,20.08,19.694,16.92,23.6184,UP,1
2020-08-13,19.64,19.38,19.884,16.9558,23.5762,UP,1
2020-08-14,20.41,19.47,19.986,17.012,23.5389,DOWN,0
2020-08-17,20.15,20.51,19.964,17.055,23.5012,DOWN,0
2020-08-18,19.37,20.16,19.834,17.0512,23.4597,UP,1
2020-08-19,19.71,19.34,19.856,17.0826,23.4164,DOWN,0
2020-08-20,19.13,19.42,19.754,17.1264,23.3643,DOWN,0
2020-08-21,18.68,19.17,19.408,17.2046,23.3095,UP,1
2020-08-24,18.94,18.76,19.166,17.258,23.2589,UP,1
2020-08-25,19.21,19.16,19.134,17.3144,23.2072,UP,1
2020-08-26,19.46,19.48,19.084,17.3792,23.1541,UP,1
2020-08-27,19.76,19.51,19.21,17.4582,23.1059,UP,1
2020-08-28,20.56,19.96,19.586,17.5562,23.0325,DOWN,0
2020-08-31,19.98,20.44,19.794,17.6472,22.9594,UP,1
2020-09-01,20.04,19.75,19.96,17.7382,22.8804,UP,1
2020-09-02,22.37,20.09,20.542,17.8608,22.8061,DOWN,0
2020-09-03,21.35,22.6,20.86,17.987,22.7276,DOWN,0
2020-09-04,20.65,21.1,20.878,18.0818,22.646,DOWN,0
2020-09-08,19.96,20.2,20.874,18.1714,22.5663,UP,1
2020-09-09,20.1,20.23,20.886,18.2518,22.4888,DOWN,0
2020-09-10,19.58,20.51,20.328,18.3134,22.4075,DOWN,0
2020-09-11,19.55,19.56,19.968,18.3816,22.3204,UP,1
2020-09-14,20.19,19.82,19.876,18.4624,22.2384,DOWN,0
2020-09-15,19.56,20.22,19.796,18.5478,22.1515,DOWN,0
2020-09-16,19.41,19.85,19.658,18.6304,22.0619,DOWN,0
2020-09-17,18.87,19.0,19.516,18.6986,21.9749,DOWN,0
2020-09-18,18.46,18.68,19.298,18.7646,21.8827,DOWN,0
2020-09-21,17.32,17.93,18.724,18.8012,21.7874,DOWN,0
2020-09-22,17.13,17.41,18.238,18.8336,21.6916,DOWN,0
2020-09-23,16.28,17.17,17.612,18.851,21.5862,DOWN,0
2020-09-24,16.18,16.0,17.074,18.8462,21.4853,UP,1
2020-09-25,16.32,15.91,16.646,18.8394,21.3876,UP,1
2020-09-28,17.09,16.82,16.6,18.845,21.2927,UP,1
2020-09-29,17.7,16.98,16.714,18.861,21.1942,UP,1
2020-09-30,17.85,17.79,17.028,18.876,21.0958,UP,1
2020-10-01,18.81,18.08,17.554,18.9066,21.0048,DOWN,0
2020-10-02,18.36,18.04,17.962,18.9232,20.912,UP,1
2020-10-05,18.71,18.75,18.286,18.9544,20.8173,DOWN,0
2020-10-06,17.89,18.92,18.324,18.9696,20.718,UP,1
2020-10-07,18.44,18.01,18.442,18.9996,20.6223,UP,1
2020-10-08,19.99,18.77,18.678,19.0434,20.5346,UP,1
2020-10-09,20.05,20.3,19.016,19.0892,20.4478,UP,1
2020-10-12,20.18,20.07,19.31,19.1346,20.3627,UP,1
2020-10-13,20.21,20.04,19.774,19.1758,20.2805,DOWN,0
2020-10-14,19.97,20.26,20.08,19.2104,20.1975,UP,1
2020-10-15,20.18,19.6,20.118,19.2444,20.1104,UP,1
2020-10-16,20.59,20.29,20.226,19.2824,20.0296,DOWN,0
2020-10-19,19.89,20.59,20.168,19.2822,19.9529,UP,1
2020-10-20,20.01,20.06,20.128,19.2772,19.8763,DOWN,0
2020-10-21,19.84,19.99,20.102,19.2736,19.7962,UP,1
2020-10-22,19.94,19.9,20.054,19.2804,19.7136,DOWN,0
2020-10-23,19.84,20.1,19.904,19.2844,19.6317,DOWN,0
2020-10-26,18.64,19.36,19.654,19.249,19.5462,DOWN,0
2020-10-27,17.85,18.66,19.222,19.203,19.4577,DOWN,0
2020-10-28,17.64,17.3,18.782,19.1684,19.3709,UP,1
2020-10-29,18.25,17.5,18.444,19.1392,19.2889,UP,1
2020-10-30,18.42,18.1,18.16,19.125,19.2043,UP,1
2020-11-02,18.96,18.65,18.224,19.1306,19.1211,UP,1
2020-11-03,19.53,19.33,18.56,19.1424,19.0439,DOWN,0
2020-11-04,19.07,19.67,18.846,19.1396,18.9626,UP,1
2020-11-05,19.58,19.44,19.112,19.142,18.8827,DOWN,0
2020-11-06,18.11,20.24,19.05,19.109,18.8008,UP,1
2020-11-09,19.54,19.09,19.166,19.0886,18.7308,UP,1
2020-11-10,21.06,19.65,19.472,19.1102,18.6662,DOWN,0
2020-11-11,21.02,21.15,19.862,19.1298,18.6058,DOWN,0
2020-11-12,20.28,20.69,20.002,19.088,18.5448,UP,1
2020-11-13,20.5,20.66,20.48,19.071,18.4879,UP,1
2020-11-16,21.5,21.41,20.872,19.088,18.4346,UP,1
2020-11-17,22.05,21.6,21.07,19.1298,18.3795,UP,1
2020-11-18,22.28,22.05,21.322,19.1734,18.3184,DOWN,0
2020-11-19,22.03,22.05,21.672,19.2224,18.2554,DOWN,0
2020-11-20,21.46,21.99,21.864,19.2606,18.1992,UP,1
2020-11-23,22.19,21.73,22.002,19.3006,18.1522,UP,1
2020-11-24,23.67,22.72,22.326,19.3828,18.1111,DOWN,0
2020-11-25,23.56,23.64,22.582,19.4658,18.0699,DOWN,0
2020-11-27,23.28,23.56,22.832,19.554,18.0331,DOWN,0
2020-11-30,21.91,23.0,22.922,19.623,17.9885,UP,1
2020-12-01,22.14,22.32,22.912,19.7194,17.9503,UP,1
2020-12-02,22.34,21.8,22.646,19.8236,17.913,UP,1
2020-12-03,23.76,22.5,22.686,19.9732,17.8798,UP,1
2020-12-04,24.95,23.9,23.02,20.1486,17.8583,DOWN,0
2020-12-07,24.19,24.76,23.476,20.306,17.8385,UP,1
2020-12-08,24.24,24.18,23.896,20.449,17.8288,UP,1
2020-12-09,24.84,24.37,24.396,20.5918,17.8265,UP,1
2020-12-10,24.85,24.34,24.614,20.7318,17.8312,DOWN,0
2020-12-11,23.93,24.74,24.41,20.8342,17.8303,DOWN,0
2020-12-14,23.24,24.27,24.22,20.9318,17.8278,UP,1
2020-12-15,23.43,23.45,24.058,21.0262,17.8339,DOWN,0
2020-12-16,23.06,23.43,23.702,21.1296,17.8375,UP,1
2020-12-17,23.39,23.32,23.41,21.2286,17.8547,DOWN,0
2020-12-18,23.1,23.38,23.244,21.2908,17.8751,DOWN,0
2020-12-21,23.01,22.48,23.198,21.35,17.9119,DOWN,0
2020-12-22,22.69,23.01,23.05,21.4002,17.9432,UP,1
2020-12-23,22.89,22.9,23.016,21.4538,17.9755,UP,1
2020-12-24,22.9,23.08,22.918,21.5124,18.0229,UP,1
2020-12-28,24.06,23.21,23.11,21.59,18.0675,DOWN,0
2020-12-29,23.66,24.2,23.24,21.6514,18.1315,UP,1
2020-12-30,24.34,23.73,23.57,21.7404,18.2032,UP,1
2020-12-31,25.75,24.59,24.142,21.8552,18.2854,UP,1
2021-01-04,25.92,26.95,24.746,21.9768,18.3527,UP,1
2021-01-05,26.88,26.21,25.31,22.1156,18.4287,DOWN,0
2021-01-06,26.45,25.87,25.868,22.2478,18.5068,UP,1
2021-01-07,28.91,29.01,26.782,22.4532,18.5764,UP,1
2021-01-08,29.6,29.2,27.552,22.6882,18.6519,DOWN,0
2021-01-11,28.39,28.47,28.046,22.9032,18.7173,DOWN,0
2021-01-12,28.3,28.2,28.33,23.1042,18.7876,DOWN,0
2021-01-13,28.26,28.42,28.692,23.301,18.8567,UP,1
2021-01-14,28.97,28.46,28.704,23.5012,18.9363,DOWN,0
2021-01-15,28.5,28.64,28.484,23.6806,19.019,DOWN,0
2021-01-19,28.21,28.5,28.448,23.8634,19.0976,UP,1
2021-01-20,28.82,28.43,28.552,24.0482,19.1833,UP,1
2021-01-21,29.3,28.95,28.76,24.272,19.2622,DOWN,0
2021-01-22,29.23,28.76,28.812,24.4658,19.3388,DOWN,0
2021-01-25,29.15,29.22,28.942,24.6276,19.4056,UP,1
2021-01-26,29.35,29.32,29.17,24.7942,19.4719,DOWN,0
2021-01-27,28.47,28.62,29.1,24.958,19.5363,UP,1
2021-01-28,29.24,28.93,29.088,25.1328,19.6056,DOWN,0
2021-01-29,28.2,28.66,28.882,25.2668,19.6748,DOWN,0
2021-02-01,25.5,28.5,28.152,25.3358,19.7344,UP,1
2021-02-02,25.66,26.44,27.414,25.4034,19.7861,DOWN,0
2021-02-03,25.62,25.68,26.844,25.4752,19.8388,UP,1
2021-02-04,26.44,25.64,26.284,25.5748,19.899,DOWN,0
2021-02-05,25.94,26.44,25.832,25.6498,19.9551,DOWN,0
2021-02-08,25.48,26.23,25.828,25.686,20.0058,UP,1
2021-02-09,26.42,25.44,25.98,25.7432,20.0583,DOWN,0
2021-02-10,25.71,26.51,25.998,25.7918,20.1025,DOWN,0
2021-02-11,25.63,25.66,25.836,25.8662,20.1408,UP,1
2021-02-12,25.79,26.19,25.806,25.9392,20.1756,UP,1
2021-02-16,25.89,25.65,25.888,26.0102,20.2144,UP,1
2021-02-17,26.0,25.71,25.804,26.055,20.2605,DOWN,0
2021-02-18,25.49,25.81,25.76,26.0658,20.305,UP,1
2021-02-19,25.81,25.86,25.796,26.0982,20.3514,UP,1
2021-02-22,25.99,25.5,25.836,26.1332,20.4003,DOWN,0
2021-02-23,25.6,25.8,25.778,26.1484,20.4416,UP,1
2021-02-24,26.02,25.7,25.782,26.1718,20.4835,DOWN,0
2021-02-25,24.89,26.04,25.662,26.191,20.5244,UP,1
2021-02-26,25.22,24.79,25.544,26.2306,20.5714,UP,1
2021-03-01,25.96,25.77,25.538,26.2812,20.6279,DOWN,0
2021-03-02,25.71,25.75,25.56,26.3342,20.6807,UP,1
2021-03-03,26.22,25.85,25.6,26.3908,20.7354,DOWN,0
2021-03-04,25.86,26.29,25.794,26.446,20.7811,UP,1
2021-03-05,27.29,26.26,26.208,26.5316,20.8367,UP,1
2021-03-08,28.02,27.55,26.62,26.6382,20.8919,UP,1
2021-03-09,28.25,28.37,27.128,26.7454,20.9539,UP,1
2021-03-10,29.0,28.26,27.684,26.8674,21.0215,DOWN,0
2021-03-11,28.8,28.88,28.272,26.9622,21.0837,UP,1
2021-03-12,29.02,28.73,28.618,27.0694,21.1404,UP,1
2021-03-15,29.43,29.0,28.9,27.1712,21.2047,DOWN,0
2021-03-16,28.29,29.37,28.908,27.222,21.2751,UP,1
2021-03-17,28.66,28.0,28.84,27.2768,21.3446,DOWN,0
2021-03-18,28.16,28.57,28.712,27.3024,21.4046,DOWN,0
2021-03-19,28.03,28.02,28.514,27.334,21.4555,DOWN,0
2021-03-22,27.72,28.1,28.172,27.3102,21.5061,DOWN,0
2021-03-23,26.46,27.59,27.806,27.2474,21.5484,DOWN,0
2021-03-24,26.35,26.73,27.344,27.2066,21.5824,UP,1
2021-03-25,27.36,26.08,27.184,27.1878,21.6285,UP,1
2021-03-26,28.39,27.64,27.256,27.1904,21.6857,UP,1
2021-03-29,28.54,28.36,27.42,27.1818,21.7546,UP,1
2021-03-30,31.14,29.8,28.356,27.2346,21.8289,UP,1
2021-03-31,31.26,31.35,29.338,27.2956,21.9033,DOWN,0
2021-04-01,30.83,31.39,30.032,27.3358,21.9763,UP,1
2021-04-05,31.85,30.82,30.724,27.3868,22.0565,DOWN,0
2021-04-06,31.25,31.53,31.266,27.4272,22.1345,DOWN,0
2021-04-07,31.2,31.21,31.278,27.4682,22.2133,UP,1
2021-04-08,31.46,31.23,31.318,27.5104,22.2932,DOWN,0
2021-04-09,31.44,31.4,31.44,27.5698,22.3692,UP,1
2021-04-12,32.29,31.59,31.528,27.6308,22.4554,DOWN,0
2021-04-13,31.15,32.14,31.508,27.6898,22.5316,UP,1
2021-04-14,31.78,31.1,31.624,27.8154,22.6131,UP,1
2021-04-15,31.96,32.01,31.724,27.9414,22.6925,DOWN,0
2021-04-16,31.65,32.12,31.766,28.062,22.7683,DOWN,0
2021-04-19,31.64,31.51,31.636,28.166,22.8458,DOWN,0
2021-04-20,31.04,31.7,31.614,28.268,22.9202,UP,1
2021-04-21,31.73,30.85,31.604,28.393,23.0024,DOWN,0
2021-04-22,31.29,31.76,31.47,28.4904,23.0825,UP,1
2021-04-23,31.87,31.28,31.514,28.6136,23.1645,DOWN,0
2021-04-26,31.65,32.09,31.516,28.734,23.247,UP,1
2021-04-27,31.9,31.61,31.688,28.8562,23.329,DOWN,0
2021-04-28,31.88,32.11,31.718,28.976,23.4109,UP,1
2021-04-29,33.43,32.03,32.146,29.1246,23.501,DOWN,0
2021-04-30,32.91,33.07,32.354,29.273,23.5834,UP,1
2021-05-03,33.67,33.21,32.758,29.4302,23.6685,DOWN,0
2021-05-04,32.7,33.53,32.918,29.5644,23.7479,UP,1
2021-05-05,33.74,32.96,33.29,29.7272,23.8321,UP,1
2021-05-06,33.8,33.82,33.364,29.8828,23.9156,UP,1
2021-05-07,34.5,33.46,33.682,30.075,24.0017,UP,1
2021-05-10,34.52,34.44,33.852,30.261,24.0867,DOWN,0
2021-05-11,34.03,33.95,34.118,30.4224,24.1711,DOWN,0
2021-05-12,33.84,33.81,34.138,30.585,24.2546,UP,1
2021-05-13,35.51,33.97,34.48,30.7708,24.3475,UP,1
2021-05-14,36.86,36.0,34.952,30.9908,24.4428,DOWN,0
2021-05-17,36.76,36.58,35.4,31.1802,24.5378,DOWN,0
2021-05-18,36.76,36.7,35.946,31.355,24.632,UP,1
2021-05-19,36.93,36.11,36.564,31.5286,24.7259,DOWN,0
2021-05-20,36.83,36.98,36.828,31.6852,24.8189,UP,1
2021-05-21,37.28,36.99,36.912,31.8548,24.9129,UP,1
2021-05-24,37.33,37.52,37.026,32.021,25.0061,DOWN,0
2021-05-25,36.94,37.5,37.062,32.1712,25.0913,DOWN,0
2021-05-26,36.92,37.01,37.06,32.3438,25.1746,UP,1
2021-05-27,38.39,36.63,37.372,32.5384,25.2664,DOWN,0
2021-05-28,37.92,38.74,37.5,32.7336,25.358,UP,1
2021-06-01,38.11,37.86,37.656,32.9352,25.4504,UP,1
2021-06-02,39.76,38.9,38.22,33.176,25.5471,UP,1
2021-06-03,40.36,39.39,38.908,33.454,25.6482,DOWN,0
2021-06-04,39.89,40.4,39.208,33.7248,25.7508,UP,1
2021-06-07,40.36,40.38,39.696,33.9848,25.854,DOWN,0
2021-06-08,40.33,40.02,40.14,34.2236,25.96,UP,1
2021-06-09,40.41,40.29,40.27,34.461,26.0687,UP,1
2021-06-10,41.27,41.01,40.452,34.6636,26.1803,UP,1
2021-06-11,41.42,41.32,40.758,34.8668,26.2914,DOWN,0
2021-06-14,41.04,41.42,40.894,35.071,26.3993,UP,1
2021-06-15,41.14,41.11,41.056,35.2568,26.5062,DOWN,0
2021-06-16,40.97,40.99,41.168,35.4512,26.6082,DOWN,0
2021-06-17,37.89,40.93,40.492,35.585,26.6978,DOWN,0
2021-06-18,36.27,37.12,39.462,35.6812,26.7789,UP,1
2021-06-21,37.63,36.72,38.78,35.805,26.8552,UP,1
2021-06-22,37.85,37.45,38.122,35.9162,26.9377,DOWN,0
2021-06-23,37.53,37.84,37.434,36.0438,27.0221,UP,1
2021-06-24,38.25,37.9,37.506,36.1732,27.1136,UP,1
2021-06-25,39.46,38.37,38.144,36.3232,27.2104,DOWN,0
2021-06-28,39.04,39.4,38.426,36.471,27.3077,DOWN,0
2021-06-29,39.04,39.23,38.664,36.619,27.4051,DOWN,0
2021-06-30,38.94,38.93,38.946,36.777,27.4989,UP,1
2021-07-01,40.39,39.22,39.374,36.9502,27.603,UP,1
2021-07-02,40.54,40.5,39.59,37.1352,27.7087,DOWN,0
2021-07-06,39.21,40.37,39.624,37.282,27.8104,DOWN,0
2021-07-07,38.94,38.97,39.604,37.4278,27.9128,UP,1
2021-07-08,39.19,38.13,39.654,37.5736,28.0221,UP,1
2021-07-09,39.73,39.86,39.522,37.7306,28.1351,UP,1
2021-07-12,40.28,39.4,39.47,37.8676,28.2551,DOWN,0
2021-07-13,39.75,39.96,39.578,38.0044,28.373,DOWN,0
2021-07-14,39.45,39.93,39.68,38.12,28.4886,DOWN,0
2021-07-15,39.31,39.15,39.704,38.2522,28.5997,DOWN,0
2021-07-16,38.29,39.54,39.416,38.3432,28.7027,DOWN,0
2021-07-19,37.57,37.18,38.874,38.4186,28.8013,UP,1
2021-07-20,38.63,37.73,38.65,38.5012,28.9004,UP,1
2021-07-21,39.07,39.06,38.574,38.5922,29.0039,DOWN,0
2021-07-22,38.71,39.17,38.454,38.6858,29.1039,UP,1
2021-07-23,39.34,39.19,38.664,38.7958,29.2112,UP,1
2021-07-26,39.82,39.45,39.114,38.882,29.3181,DOWN,0
2021-07-27,39.39,39.27,39.266,38.9326,29.4151,UP,1
2021-07-28,39.75,39.62,39.402,38.9924,29.5136,UP,1
2021-07-29,40.67,40.0,39.794,39.0706,29.616,DOWN,0
2021-07-30,39.98,40.49,39.922,39.1316,29.7149,UP,1
2021-08-02,42.61,40.0,40.48,39.2472,29.8281,UP,1
2021-08-03,43.42,44.0,41.286,39.37,29.9443,DOWN,0
2021-08-04,42.18,43.13,41.772,39.467,30.0522,DOWN,0
2021-08-05,38.72,40.89,41.382,39.5026,30.1464,UP,1
2021-08-06,41.09,39.13,41.604,39.586,30.2518,DOWN,0
2021-08-09,40.41,40.86,41.164,39.6264,30.3546,UP,1
2021-08-10,40.47,40.21,40.574,39.6774,30.4573,UP,1
2021-08-11,41.24,40.98,40.386,39.74,30.5643,UP,1
2021-08-12,41.58,41.09,40.958,39.7764,30.679,DOWN,0
2021-08-13,41.23,41.35,40.986,39.7938,30.7959,UP,1
2021-08-16,41.75,41.2,41.254,39.831,30.9164,DOWN,0
2021-08-17,36.81,40.01,40.522,39.76,31.0092,DOWN,0
2021-08-18,36.33,36.76,39.54,39.68,31.0988,DOWN,0
2021-08-19,35.31,36.0,38.286,39.578,31.1805,UP,1
2021-08-20,35.44,35.46,37.128,39.4614,31.2601,UP,1
2021-08-23,36.07,35.73,35.992,39.3544,31.3451,UP,1
2021-08-24,36.71,36.79,35.972,39.2678,31.4307,UP,1
2021-08-25,37.21,36.71,36.148,39.1892,31.5262,DOWN,0
2021-08-26,36.71,37.22,36.428,39.104,31.6121,UP,1
2021-08-27,37.35,36.81,36.81,39.0932,31.6935,DOWN,0
2021-08-30,36.28,37.5,36.852,39.0934,31.7698,UP,1
2021-08-31,36.72,36.2,36.854,39.0752,31.852,DOWN,0
2021-09-01,34.86,36.88,36.384,39.0154,31.9238,UP,1
2021-09-02,35.64,34.83,36.17,38.9776,31.9945,UP,1
2021-09-03,36.02,35.45,35.904,38.933,32.0644,DOWN,0
2021-09-07,35.98,36.35,35.844,38.8634,32.1329,DOWN,0
2021-09-08,35.39,35.9,35.578,38.7904,32.1997,UP,1
2021-09-09,35.49,35.2,35.704,38.7194,32.2698,DOWN,0
2021-09-10,34.37,35.76,35.45,38.628,32.3307,UP,1
2021-09-13,35.98,35.01,35.442,38.5398,32.3923,DOWN,0
2021-09-14,35.38,36.76,35.322,38.4366,32.4514,UP,1
2021-09-15,35.74,35.4,35.392,38.3672,32.5137,UP,1
2021-09-16,35.99,35.72,35.492,38.3082,32.5841,DOWN,0
2021-09-17,35.96,35.77,35.81,38.2436,32.6532,DOWN,0
2021-09-20,34.98,34.8,35.61,38.1486,32.7164,DOWN,0
2021-09-21,34.5,35.43,35.434,38.033,32.7701,UP,1
2021-09-22,34.78,34.48,35.242,37.9336,32.8192,UP,1
2021-09-23,35.18,35.1,35.08,37.8482,32.8742,DOWN,0
2021-09-24,34.93,35.1,34.874,37.7606,32.9276,UP,1
2021-09-27,35.51,35.03,34.98,37.705,32.981,DOWN,0
2021-09-28,34.52,35.43,34.984,37.644,33.0293,DOWN,0
2021-09-29,34.29,34.58,34.886,37.5572,33.0811,DOWN,0
2021-09-30,33.61,34.36,34.572,37.448,33.133,UP,1
2021-10-01,34.73,34.0,34.532,37.3684,33.1895,DOWN,0
2021-10-04,34.71,34.75,34.372,37.2758,33.2477,UP,1
2021-10-05,35.1,35.03,34.488,37.1814,33.3063,DOWN,0
2021-10-06,34.34,34.51,34.498,37.0804,33.3625,UP,1
2021-10-07,34.65,34.58,34.706,36.9784,33.4207,DOWN,0
2021-10-08,34.35,34.59,34.63,36.852,33.479,DOWN,0
2021-10-11,33.73,34.34,34.434,36.727,33.5332,DOWN,0
2021-10-12,33.27,33.61,34.068,36.5402,33.585,UP,1
2021-10-13,33.4,33.29,33.88,36.3398,33.6317,UP,1
2021-10-14,34.6,33.89,33.87,36.1882,33.6864,UP,1
2021-10-15,34.92,34.95,33.984,36.1122,33.7393,DOWN,0
2021-10-18,34.68,34.68,34.174,35.984,33.784,DOWN,0
2021-10-19,34.48,34.8,34.416,35.8654,33.8268,UP,1
2021-10-20,34.84,34.62,34.704,35.7528,33.8666,UP,1
2021-10-21,34.97,34.65,34.778,35.6274,33.9092,DOWN,0
2021-10-22,34.57,35.1,34.708,35.4872,33.9375,DOWN,0
2021-10-25,34.05,34.62,34.582,35.3436,33.9597,DOWN,0
2021-10-26,32.78,34.03,34.242,35.1642,33.9817,DOWN,0
2021-10-27,32.3,32.75,33.734,35.074,34.0017,UP,1
2021-10-28,32.63,32.42,33.266,35.0,34.0235,DOWN,0
2021-10-29,32.57,32.55,32.866,34.9452,34.0415,UP,1
2021-11-01,33.37,32.83,32.73,34.9038,34.0659,DOWN,0
2021-11-02,32.98,33.39,32.77,34.842,34.0897,DOWN,0
2021-11-03,32.48,32.76,32.806,34.7574,34.108,UP,1
2021-11-04,33.83,32.95,33.046,34.6898,34.1307,UP,1
2021-11-05,34.33,34.51,33.398,34.6422,34.1562,DOWN,0
2021-11-08,33.38,34.44,33.4,34.5628,34.1773,UP,1
2021-11-09,33.81,33.42,33.566,34.5134,34.1996,DOWN,0
2021-11-10,33.58,33.56,33.786,34.4506,34.2252,UP,1
2021-11-11,33.98,33.78,33.816,34.433,34.2489,DOWN,0
2021-11-12,33.34,33.96,33.618,34.387,34.2746,DOWN,0
2021-11-15,33.05,33.52,33.552,34.3276,34.3123,DOWN,0
2021-11-16,32.28,33.03,33.246,34.2536,34.3454,DOWN,0
2021-11-17,32.14,32.38,32.958,34.1886,34.378,DOWN,0
2021-11-18,32.13,32.14,32.588,34.1214,34.4065,DOWN,0
2021-11-19,31.37,31.67,32.194,34.0614,34.4336,DOWN,0
2021-11-22,31.12,31.61,31.808,33.9642,34.4618,UP,1
2021-11-23,31.43,31.42,31.638,33.8852,34.4869,UP,1
2021-11-24,31.63,31.07,31.536,33.803,34.5165,DOWN,0
2021-11-26,30.5,30.37,31.21,33.6932,34.5408,UP,1
2021-11-29,31.02,31.02,31.14,33.5944,34.567,DOWN,0
2021-11-30,29.99,30.63,30.914,33.4946,34.5875,DOWN,0
2021-12-01,29.58,30.61,30.544,33.3962,34.6054,UP,1
2021-12-02,30.54,29.72,30.326,33.3114,34.6306,DOWN,0
2021-12-03,30.19,30.7,30.264,33.2116,34.6525,UP,1
2021-12-06,30.76,30.59,30.212,33.1282,34.6764,UP,1
2021-12-07,31.45,31.18,30.504,33.047,34.7056,DOWN,0
2021-12-08,31.3,31.41,30.848,32.9826,34.732,DOWN,0
2021-12-09,30.58,31.06,30.856,32.9084,34.7605,UP,1
2021-12-10,30.86,30.85,30.99,32.8534,34.7887,DOWN,0
2021-12-13,30.66,30.86,30.97,32.772,34.8122,UP,1
2021-12-14,30.8,30.47,30.84,32.6938,34.8376,DOWN,0
2021-12-15,30.66,30.62,30.712,32.605,34.8598,UP,1
2021-12-16,31.43,30.99,30.882,32.5468,34.8877,DOWN,0
