ticker,GWW US Equity,GWW US Equity,GWW US Equity,GWW US Equity,GWW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-03-12,295.37,295.71,314.0457,296.782,296.92,UP,1
2019-03-13,299.49,296.84,313.9885,296.19,297.2804,DOWN,0
2019-03-14,297.53,299.67,313.927,296.156,297.5838,DOWN,0
2019-03-15,297.18,297.4,313.8983,296.912,297.9958,UP,1
2019-03-18,302.06,297.44,313.8713,298.326,298.6762,DOWN,0
2019-03-19,299.54,304.13,313.8241,299.16,299.0844,DOWN,0
2019-03-20,298.02,299.52,313.7657,298.866,299.5022,UP,1
2019-03-21,304.98,297.99,313.7304,300.356,300.0222,DOWN,0
2019-03-22,292.51,303.91,313.6201,299.422,300.2722,DOWN,0
2019-03-25,289.6,291.87,313.5144,296.93,300.3744,DOWN,0
2019-03-26,289.33,291.92,313.3993,294.888,300.471,UP,1
2019-03-27,290.0,290.13,313.2763,293.284,300.6468,UP,1
2019-03-28,293.78,291.33,313.1644,291.044,300.658,UP,1
2019-03-29,300.93,295.97,313.0752,292.728,300.9004,UP,1
2019-04-01,311.26,301.5,313.053,297.06,301.14,UP,1
2019-04-02,311.27,310.92,313.0224,301.448,301.2576,UP,1
2019-04-03,311.58,312.76,312.9822,305.764,301.477,UP,1
2019-04-04,313.64,311.0,312.9698,309.736,301.8066,UP,1
2019-04-05,316.5,313.99,312.9918,312.85,302.4122,DOWN,0
2019-04-08,314.96,315.44,312.9819,313.59,302.8748,DOWN,0
2019-04-09,305.28,314.33,312.9424,312.392,303.2018,DOWN,0
2019-04-10,303.17,299.99,312.8978,310.71,303.342,UP,1
2019-04-11,308.99,306.0,312.9147,309.78,303.6002,DOWN,0
2019-04-12,304.86,306.5,312.9066,307.452,303.7896,DOWN,0
2019-04-15,304.79,304.87,312.9036,305.418,304.0358,UP,1
2019-04-16,306.0,305.96,312.8958,305.562,304.1836,UP,1
2019-04-17,308.32,308.47,312.8954,306.592,304.3502,DOWN,0
2019-04-18,308.18,308.87,312.9048,306.43,304.4434,DOWN,0
2019-04-22,291.21,302.74,312.8721,303.7,304.2064,UP,1
2019-04-23,293.19,288.27,312.8486,301.38,304.0616,UP,1
2019-04-24,294.36,293.2,312.8257,299.052,303.812,UP,1
2019-04-25,295.0,293.27,312.7727,296.388,303.4616,DOWN,0
2019-04-26,291.91,294.95,312.7059,293.134,303.0336,DOWN,0
2019-04-29,284.85,292.21,312.578,291.862,302.4944,DOWN,0
2019-04-30,282.0,284.27,312.4419,289.624,301.802,DOWN,0
2019-05-01,274.86,283.37,312.2638,285.724,301.0062,UP,1
2019-05-02,278.95,274.21,312.144,282.514,300.3644,UP,1
2019-05-03,283.55,281.27,312.0369,280.842,299.8436,DOWN,0
2019-05-06,279.31,276.74,311.7385,279.734,299.1824,DOWN,0
2019-05-07,276.46,276.33,311.4136,278.626,298.484,UP,1
2019-05-08,276.57,276.25,311.0952,278.968,297.8444,DOWN,0
2019-05-09,273.44,273.14,310.7492,277.866,297.0908,DOWN,0
2019-05-10,267.69,270.59,310.4019,274.694,296.3492,DOWN,0
2019-05-13,259.99,263.05,309.9859,270.83,295.4984,UP,1
2019-05-14,262.06,260.83,309.5935,267.95,294.6872,DOWN,0
2019-05-15,261.79,259.69,309.2058,264.994,293.897,UP,1
2019-05-16,263.86,262.95,308.8428,263.078,293.1252,UP,1
2019-05-17,267.1,263.08,308.4455,262.96,292.5132,UP,1
2019-05-20,270.72,265.21,308.0892,265.106,292.0596,UP,1
2019-05-21,272.33,272.0,307.7458,267.16,291.6064,DOWN,0
2019-05-22,259.09,270.42,307.3463,266.62,290.8808,UP,1
2019-05-23,260.92,256.56,306.9269,266.032,290.1094,DOWN,0
2019-05-24,258.56,261.98,306.4733,264.324,289.33,UP,1
2019-05-28,259.4,258.6,306.0076,262.06,288.5744,UP,1
2019-05-29,261.77,259.42,305.5582,259.948,287.7686,UP,1
2019-05-30,264.59,261.65,305.1246,261.048,287.0696,DOWN,0
2019-05-31,261.69,261.66,304.6673,261.202,286.343,UP,1
2019-06-03,262.86,261.86,304.1746,262.062,285.5006,UP,1
2019-06-04,269.49,265.49,303.7326,264.08,285.0402,DOWN,0
2019-06-05,269.16,270.99,303.2786,265.558,284.6314,DOWN,0
2019-06-06,265.85,269.29,302.8192,265.81,284.1618,UP,1
2019-06-07,271.12,267.67,302.3421,267.696,283.7842,UP,1
2019-06-10,275.18,271.73,301.8723,270.16,283.4122,DOWN,0
2019-06-11,274.42,274.9,301.4064,271.146,282.882,UP,1
2019-06-12,275.05,275.4,300.9441,272.324,282.1578,UP,1
2019-06-13,279.76,274.82,300.5171,275.106,281.5276,DOWN,0
2019-06-14,272.36,278.51,300.0595,275.354,280.7432,UP,1
2019-06-17,272.44,272.12,299.6179,274.806,279.9192,DOWN,0
2019-06-18,271.87,274.26,299.1658,274.296,279.0266,UP,1
2019-06-19,274.18,270.77,298.7647,274.122,278.211,UP,1
2019-06-20,276.8,278.34,298.3783,273.53,277.6414,DOWN,0
2019-06-21,274.02,275.42,297.9691,273.862,277.0584,DOWN,0
2019-06-24,271.03,274.15,297.5461,273.58,276.2992,DOWN,0
2019-06-25,267.56,271.27,297.1182,272.718,275.5532,DOWN,0
2019-06-26,266.4,269.04,296.7038,271.162,274.7854,DOWN,0
2019-06-27,266.13,267.19,296.2735,269.028,273.988,UP,1
2019-06-28,268.23,267.23,295.8177,267.87,273.1862,DOWN,0
2019-07-01,267.29,269.53,295.3839,267.122,272.3684,DOWN,0
2019-07-02,265.15,266.76,294.9394,266.64,271.8472,UP,1
2019-07-03,268.78,265.08,294.5053,267.116,271.359,UP,1
2019-07-05,269.53,267.69,294.0948,267.796,270.8624,DOWN,0
2019-07-08,265.89,267.51,293.6559,267.328,270.2802,UP,1
2019-07-09,266.69,265.04,293.2328,267.208,269.7758,DOWN,0
2019-07-10,258.54,266.24,292.7504,265.886,269.2496,UP,1
2019-07-11,262.81,258.02,292.284,264.692,268.8658,UP,1
2019-07-12,269.2,263.81,291.8672,264.626,268.7526,UP,1
2019-07-15,271.28,269.88,291.4487,265.704,268.5992,UP,1
2019-07-16,272.91,272.24,291.0313,266.948,268.3864,DOWN,0
2019-07-17,269.0,271.99,290.5999,269.04,268.1802,DOWN,0
2019-07-18,268.66,269.44,290.1562,270.21,268.0242,DOWN,0
2019-07-19,267.22,269.83,289.7123,269.814,267.8372,UP,1
2019-07-22,269.42,268.84,289.2866,269.442,267.7568,UP,1
2019-07-23,278.78,271.13,288.8907,270.616,267.9786,UP,1
2019-07-24,304.07,284.36,288.6504,277.63,268.8602,DOWN,0
2019-07-25,300.13,304.74,288.3959,283.924,269.6216,DOWN,0
2019-07-26,299.8,300.12,288.1655,290.44,270.3818,DOWN,0
2019-07-29,291.55,299.4,287.9463,294.866,270.9356,UP,1
2019-07-30,296.72,290.25,287.8485,298.454,271.528,DOWN,0
2019-07-31,291.03,296.58,287.7586,295.846,271.9342,DOWN,0
2019-08-01,277.65,291.55,287.5892,291.35,272.0406,DOWN,0
2019-08-02,276.39,276.6,287.3811,286.668,272.3866,DOWN,0
2019-08-05,268.83,272.14,287.3252,282.124,272.5448,UP,1
2019-08-06,269.98,271.52,287.2784,276.776,272.7732,UP,1
2019-08-07,274.3,266.05,287.2752,273.43,273.0712,UP,1
2019-08-08,276.68,275.07,287.2772,273.236,273.3694,DOWN,0
2019-08-09,268.36,274.0,287.2428,271.63,273.4448,DOWN,0
2019-08-12,263.38,266.72,287.1898,270.54,273.4786,UP,1
2019-08-13,268.22,261.29,287.1715,270.188,273.5858,DOWN,0
2019-08-14,264.35,264.0,287.1371,268.198,273.483,UP,1
2019-08-15,264.81,265.34,287.0877,265.824,273.396,UP,1
2019-08-16,269.26,267.44,287.0562,266.004,273.4642,UP,1
2019-08-19,275.39,272.67,287.0174,268.406,273.5496,DOWN,0
2019-08-20,272.07,275.23,286.9579,269.176,273.4874,UP,1
2019-08-21,274.82,275.36,286.8994,271.27,273.4954,DOWN,0
2019-08-22,272.86,275.68,286.8175,272.88,273.4516,DOWN,0
2019-08-23,266.02,271.37,286.7123,272.232,273.1768,UP,1
2019-08-26,267.47,269.54,286.6118,270.648,273.079,DOWN,0
2019-08-27,265.37,269.87,286.4585,269.308,272.9376,UP,1
2019-08-28,268.38,265.06,286.3353,268.02,272.8678,UP,1
2019-08-29,273.36,271.42,286.2334,268.12,272.8514,UP,1
2019-08-30,273.65,275.53,286.1432,269.646,272.7884,DOWN,0
2019-09-03,266.1,271.52,285.9939,269.372,272.63,UP,1
2019-09-04,268.17,268.32,285.8329,269.932,272.5728,UP,1
2019-09-05,276.78,270.9,285.6862,271.612,272.7572,UP,1
2019-09-06,278.22,279.27,285.5245,272.584,272.9936,UP,1
2019-09-09,285.9,279.69,285.4285,275.034,273.389,UP,1
2019-09-10,290.73,282.36,285.3973,279.96,273.839,UP,1
2019-09-11,295.0,292.17,285.3597,285.326,274.3932,DOWN,0
2019-09-12,293.6,294.93,285.338,288.69,274.9622,UP,1
2019-09-13,295.56,294.41,285.2761,292.158,275.4978,UP,1
2019-09-16,295.81,294.73,285.2328,294.14,276.0234,DOWN,0
2019-09-17,291.64,293.97,285.1324,294.322,276.5384,UP,1
2019-09-18,292.48,290.65,285.0389,293.818,277.0542,DOWN,0
2019-09-19,292.16,291.77,284.9295,293.53,277.7266,UP,1
2019-09-20,292.18,293.41,284.8044,292.854,278.314,DOWN,0
2019-09-23,291.07,289.96,284.7568,291.906,278.7514,DOWN,0
2019-09-24,286.56,291.85,284.6917,290.89,279.057,UP,1
2019-09-25,291.11,287.57,284.7001,290.616,279.421,UP,1
2019-09-26,293.62,290.52,284.7417,290.908,279.9134,UP,1
2019-09-27,294.99,295.0,284.783,291.47,280.44,UP,1
2019-09-30,297.15,294.06,284.8297,292.686,281.0386,DOWN,0
2019-10-01,286.05,300.12,284.8319,292.584,281.3712,UP,1
2019-10-02,287.18,282.97,284.8458,291.798,281.5392,UP,1
2019-10-03,288.69,286.2,284.8667,290.812,281.2316,UP,1
2019-10-04,291.21,290.0,284.9084,290.056,281.0532,DOWN,0
2019-10-07,288.97,290.02,284.9611,288.42,280.8366,DOWN,0
2019-10-08,282.19,285.87,284.9964,287.648,280.6494,UP,1
2019-10-09,283.99,285.52,285.0553,287.01,280.3948,UP,1
2019-10-10,288.71,283.82,285.1667,287.014,280.3484,UP,1
2019-10-11,305.2,304.0,285.2994,289.812,280.8994,UP,1
2019-10-14,306.07,301.93,285.4201,293.232,281.493,UP,1
2019-10-15,307.34,306.07,285.5495,298.262,282.2632,UP,1
2019-10-16,307.86,306.85,285.677,303.036,283.0208,UP,1
2019-10-17,310.74,308.64,285.8478,307.442,283.7496,DOWN,0
2019-10-18,310.08,310.46,286.058,308.418,284.4176,UP,1
2019-10-21,316.78,313.46,286.2462,310.56,285.386,UP,1
2019-10-22,319.18,314.15,286.4565,312.928,286.502,DOWN,0
2019-10-23,312.44,307.4,286.6238,313.844,287.3864,UP,1
2019-10-24,315.21,313.89,286.7998,314.738,288.4036,UP,1
2019-10-25,317.34,317.0,286.964,316.19,289.4542,DOWN,0
2019-10-28,316.39,319.0,287.1235,316.112,290.3968,DOWN,0
2019-10-29,312.94,316.05,287.2821,314.864,291.1478,DOWN,0
2019-10-30,310.38,312.62,287.3679,314.452,291.914,DOWN,0
2019-10-31,308.84,309.87,287.4681,313.178,292.5944,UP,1
2019-11-01,317.67,312.14,287.56,313.244,293.4906,UP,1
2019-11-04,319.37,319.32,287.6299,313.84,294.5576,UP,1
2019-11-05,322.47,320.92,287.7392,315.746,295.6576,DOWN,0
2019-11-06,321.26,322.73,287.8597,317.922,296.7754,DOWN,0
2019-11-07,320.73,321.94,288.0323,320.3,297.8224,UP,1
2019-11-08,324.92,320.71,288.1977,321.75,298.8536,UP,1
2019-11-11,327.15,322.47,288.3888,323.306,299.9236,DOWN,0
2019-11-12,325.44,326.96,288.5352,323.9,301.1104,DOWN,0
2019-11-13,322.52,323.91,288.6674,324.152,302.1974,DOWN,0
2019-11-14,322.41,322.42,288.8025,324.488,303.11,UP,1
2019-11-15,323.47,324.87,288.9575,324.198,304.015,DOWN,0
2019-11-18,317.49,322.12,289.0519,322.266,304.6468,DOWN,0
2019-11-19,315.9,318.49,289.1314,320.358,305.1502,DOWN,0
2019-11-20,312.35,314.29,289.1756,318.324,305.4972,UP,1
2019-11-21,312.63,309.16,289.2234,316.368,305.8778,UP,1
2019-11-22,319.0,315.81,289.3163,315.474,306.3466,UP,1
2019-11-25,320.49,320.27,289.3845,316.074,306.8402,UP,1
2019-11-26,320.68,321.77,289.4253,317.03,307.421,DOWN,0
2019-11-27,319.24,321.63,289.455,318.408,307.9562,DOWN,0
2019-11-29,316.95,319.49,289.4807,319.272,308.452,DOWN,0
2019-12-02,315.03,316.15,289.4727,318.478,308.909,DOWN,0
2019-12-03,312.58,310.02,289.4624,316.896,309.3392,UP,1
2019-12-04,316.87,313.66,289.4915,316.134,309.9454,UP,1
2019-12-05,318.29,317.97,289.535,315.944,310.489,UP,1
2019-12-06,321.49,321.48,289.5806,316.852,311.0464,UP,1
2019-12-09,324.31,320.79,289.6453,318.708,311.6328,DOWN,0
2019-12-10,323.57,324.55,289.7204,320.906,312.1612,UP,1
2019-12-11,329.52,327.65,289.8124,323.436,313.0306,UP,1
2019-12-12,338.8,328.42,289.9825,327.538,314.063,DOWN,0
2019-12-13,332.31,337.77,290.1314,329.702,314.9354,UP,1
2019-12-16,337.22,334.52,290.3044,332.284,315.8556,DOWN,0
2019-12-17,331.48,335.73,290.4553,333.866,316.7058,UP,1
2019-12-18,332.53,331.56,290.6057,334.468,317.7126,UP,1
2019-12-19,334.84,332.5,290.7914,333.676,318.7296,UP,1
2019-12-20,337.59,337.45,291.0124,334.732,319.7072,UP,1
2019-12-23,337.72,338.67,291.226,334.832,320.3576,DOWN,0
2019-12-24,337.38,338.85,291.4361,336.012,320.9838,UP,1
2019-12-26,338.91,337.81,291.6332,337.288,321.6152,DOWN,0
2019-12-27,337.47,340.5,291.8329,337.814,322.2074,UP,1
2019-12-30,338.25,337.45,292.0382,337.946,322.7576,UP,1
2019-12-31,338.52,336.76,292.2205,338.106,323.3264,UP,1
2020-01-02,344.71,339.75,292.4464,339.572,323.885,DOWN,0
2020-01-03,340.66,339.54,292.6596,339.922,324.3146,DOWN,0
2020-01-06,337.49,337.92,292.8221,339.926,324.8156,UP,1
2020-01-07,337.84,335.14,293.0488,339.844,325.2682,UP,1
2020-01-08,341.41,338.11,293.3078,340.422,325.7496,UP,1
2020-01-09,343.17,341.94,293.577,340.114,326.2852,DOWN,0
2020-01-10,341.31,344.36,293.8336,340.244,326.8526,UP,1
2020-01-13,344.44,342.22,294.0869,341.634,327.5338,DOWN,0
2020-01-14,340.28,343.61,294.2836,342.122,328.1626,DOWN,0
2020-01-15,339.27,341.99,294.4237,341.694,328.5946,UP,1
2020-01-16,341.14,340.66,294.573,341.288,329.03,DOWN,0
2020-01-17,340.15,340.21,294.7159,341.056,329.3836,DOWN,0
2020-01-21,334.45,338.91,294.8199,339.058,329.6474,DOWN,0
2020-01-22,331.07,337.24,294.8928,337.216,329.8542,UP,1
2020-01-23,332.54,328.56,294.9807,335.87,330.0066,DOWN,0
2020-01-24,329.0,333.87,295.0993,333.442,330.0436,DOWN,0
2020-01-27,322.12,323.95,295.194,329.836,329.9772,UP,1
2020-01-28,323.45,324.63,295.2663,327.636,329.9958,UP,1
2020-01-29,327.49,325.15,295.3795,326.92,330.0974,DOWN,0
2020-01-30,312.55,316.51,295.4183,322.922,329.879,DOWN,0
2020-01-31,302.67,309.46,295.4016,317.656,329.5826,UP,1
2020-02-03,303.23,305.7,295.3762,313.878,329.3292,UP,1
2020-02-04,308.14,308.02,295.376,310.816,329.245,UP,1
2020-02-05,315.06,313.28,295.4952,308.33,329.2936,DOWN,0
2020-02-06,309.98,316.75,295.5792,307.816,329.1132,DOWN,0
2020-02-07,299.7,306.62,295.6059,307.222,328.6974,DOWN,0
2020-02-10,298.17,299.95,295.6217,306.21,328.2472,UP,1
2020-02-11,300.87,299.29,295.6665,304.756,327.8798,UP,1
2020-02-12,310.96,306.31,295.7971,303.936,327.76,DOWN,0
2020-02-13,305.36,308.95,295.9139,303.012,327.5666,UP,1
2020-02-14,307.65,305.37,296.0778,304.602,327.468,UP,1
2020-02-18,308.18,306.32,296.224,306.604,327.2942,DOWN,0
2020-02-19,307.14,309.12,296.3419,307.858,327.0712,UP,1
2020-02-20,310.29,306.08,296.4968,307.724,326.8472,DOWN,0
2020-02-21,303.32,307.69,296.6311,307.316,326.4274,DOWN,0
2020-02-24,296.04,294.24,296.7285,304.994,325.8768,DOWN,0
2020-02-25,284.79,296.32,296.7852,300.316,324.9822,UP,1
2020-02-26,284.85,288.09,296.871,295.858,323.9032,DOWN,0
2020-02-27,279.79,279.8,296.97,289.758,322.8528,DOWN,0
2020-02-28,277.54,270.97,297.0474,284.602,321.6592,UP,1
2020-03-02,288.88,279.36,297.1829,283.17,320.8072,DOWN,0
2020-03-03,285.86,288.31,297.2929,283.384,319.8738,UP,1
2020-03-04,294.67,291.99,297.4307,285.348,319.0704,DOWN,0
2020-03-05,290.34,285.06,297.5288,287.458,318.1254,DOWN,0
2020-03-06,284.63,280.63,297.5903,288.876,317.0636,DOWN,0
2020-03-09,255.83,268.91,297.574,282.266,315.4326,UP,1
2020-03-10,279.62,264.47,297.6675,281.018,314.2468,DOWN,0
2020-03-11,274.61,272.64,297.7478,277.006,312.9896,DOWN,0
2020-03-12,246.19,255.0,297.6817,268.176,311.1484,UP,1
2020-03-13,266.02,258.86,297.703,264.454,309.6984,DOWN,0
2020-03-16,229.53,241.0,297.5277,259.194,307.3948,UP,1
2020-03-17,246.43,233.28,297.4514,252.556,305.5102,DOWN,0
2020-03-18,235.89,230.0,297.3165,244.812,303.4782,DOWN,0
2020-03-19,234.98,233.5,297.144,242.57,301.421,DOWN,0
2020-03-20,213.78,235.41,296.8671,232.122,298.8684,DOWN,0
2020-03-23,209.49,212.64,296.5853,228.114,296.1948,UP,1
2020-03-24,238.69,221.18,296.4231,226.566,294.1424,DOWN,0
2020-03-25,237.29,238.63,296.2337,226.846,291.9994,UP,1
2020-03-26,249.02,239.72,296.1067,229.654,290.1742,DOWN,0
2020-03-27,247.15,240.92,295.9672,236.328,288.3318,UP,1
2020-03-30,255.14,246.86,295.8441,245.458,286.6118,DOWN,0
2020-03-31,248.5,251.68,295.7248,247.42,284.7788,DOWN,0
2020-04-01,236.52,240.0,295.5452,247.266,282.8202,UP,1
2020-04-02,239.69,234.7,295.3843,245.4,280.9926,DOWN,0
2020-04-03,238.76,236.61,295.2072,243.722,279.117,UP,1
2020-04-06,251.18,248.37,295.0791,242.93,277.5606,UP,1
2020-04-07,257.93,253.26,294.9986,244.816,276.2768,UP,1
2020-04-08,270.4,261.77,294.9955,251.592,275.2158,UP,1
2020-04-09,279.87,274.94,295.057,259.628,274.2634,DOWN,0
2020-04-13,274.36,278.29,295.0968,266.748,273.4996,UP,1
2020-04-14,287.63,283.31,295.2043,274.038,273.1988,DOWN,0
2020-04-15,279.43,281.38,295.2603,278.338,272.7228,UP,1
2020-04-16,279.92,279.59,295.3235,280.242,272.1584,UP,1
2020-04-17,280.22,287.48,295.3988,280.312,271.4616,DOWN,0
2020-04-20,274.51,276.3,295.4275,280.342,270.7522,DOWN,0
2020-04-21,270.09,270.0,295.4303,276.834,270.16,UP,1
2020-04-22,276.13,276.35,295.4815,276.174,269.7192,DOWN,0
2020-04-23,258.43,264.2,295.4402,271.876,268.8704,UP,1
2020-04-24,269.61,260.05,295.4955,269.754,268.0434,UP,1
2020-04-27,277.12,272.33,295.5671,270.276,267.4786,UP,1
2020-04-28,286.02,284.11,295.6512,273.462,267.046,DOWN,0
2020-04-29,280.64,291.75,295.698,274.364,266.4952,DOWN,0
2020-04-30,275.58,276.35,295.7113,277.794,265.864,DOWN,0
2020-05-01,267.66,271.05,295.7046,277.404,265.0114,UP,1
2020-05-04,272.12,266.05,295.7219,276.404,264.3874,UP,1
2020-05-05,279.21,275.68,295.7819,275.042,264.0508,UP,1
2020-05-06,280.5,283.48,295.8373,275.014,263.965,UP,1
2020-05-07,281.11,283.82,295.8489,276.12,263.8902,UP,1
2020-05-08,285.45,284.42,295.7558,279.678,264.0034,UP,1
2020-05-11,286.59,282.62,295.6881,282.572,264.1844,DOWN,0
2020-05-12,277.21,287.09,295.5752,282.172,263.951,DOWN,0
2020-05-13,273.07,276.45,295.4828,280.686,263.6952,UP,1
2020-05-14,277.02,268.21,295.3843,279.868,263.3422,UP,1
2020-05-15,278.79,274.68,295.3231,278.536,263.1112,UP,1
2020-05-18,290.92,287.36,295.3894,279.402,263.237,DOWN,0
2020-05-19,286.51,290.4,295.44,281.262,263.8506,UP,1
2020-05-20,296.07,291.11,295.5762,285.862,264.1796,DOWN,0
2020-05-21,295.44,296.36,295.7035,289.546,264.5962,DOWN,0
2020-05-22,292.91,295.97,295.7966,292.37,265.5306,UP,1
2020-05-26,305.76,300.0,295.942,295.338,266.3254,UP,1
2020-05-27,314.34,311.99,296.1719,300.904,268.0216,DOWN,0
2020-05-28,309.21,316.58,296.401,303.532,269.2772,UP,1
2020-05-29,309.62,308.45,296.608,306.368,270.7518,DOWN,0
2020-06-01,305.94,309.06,296.816,308.974,272.171,UP,1
2020-06-02,314.99,312.83,297.0669,310.82,274.1952,UP,1
2020-06-03,318.0,318.75,297.3106,311.552,276.3654,DOWN,0
2020-06-04,316.33,314.82,297.5153,312.976,277.9182,UP,1
2020-06-05,322.83,322.45,297.7691,315.618,279.629,UP,1
2020-06-08,328.38,322.41,298.0369,320.106,281.2162,DOWN,0
2020-06-09,326.34,325.76,298.3043,322.376,282.8,DOWN,0
2020-06-10,320.87,328.74,298.5785,322.95,284.1146,DOWN,0
2020-06-11,305.94,312.56,298.7709,320.872,285.2634,DOWN,0
2020-06-12,303.75,315.29,298.9628,317.056,286.608,DOWN,0
2020-06-15,302.81,297.13,299.1349,311.942,287.8704,UP,1
2020-06-16,310.66,313.75,299.3214,308.806,289.3084,DOWN,0
2020-06-17,310.27,310.95,299.5045,306.686,290.4902,DOWN,0
2020-06-18,304.47,308.18,299.6964,306.392,291.421,DOWN,0
2020-06-19,303.01,309.68,299.8706,306.244,292.0732,UP,1
2020-06-22,303.19,302.26,300.0026,306.32,292.5396,DOWN,0
2020-06-23,301.48,307.27,300.1189,304.484,293.082,DOWN,0
2020-06-24,294.79,299.11,300.1634,301.388,293.2252,UP,1
2020-06-25,295.95,293.54,300.1895,299.684,293.5556,DOWN,0
2020-06-26,293.12,295.78,300.1801,297.706,293.8196,UP,1
2020-06-29,303.47,296.5,300.2294,297.762,294.2846,UP,1
2020-06-30,314.16,304.43,300.3224,300.298,295.0776,DOWN,0
2020-07-01,307.96,314.46,300.3832,302.932,295.835,UP,1
2020-07-02,317.51,313.2,300.5125,307.244,296.6626,UP,1
2020-07-06,322.19,322.7,300.6611,313.058,297.9378,DOWN,0
2020-07-07,320.85,319.23,300.8045,316.534,298.9626,DOWN,0
2020-07-08,308.77,317.6,300.8875,315.456,299.5956,UP,1
2020-07-09,308.99,310.29,300.9771,315.662,300.055,UP,1
2020-07-10,311.02,309.24,301.0994,314.364,300.6626,UP,1
2020-07-13,319.53,314.38,301.2415,313.832,301.5416,UP,1
2020-07-14,327.59,319.41,301.4113,315.18,302.7402,UP,1
2020-07-15,333.62,331.2,301.6045,320.15,303.9702,DOWN,0
2020-07-16,333.32,333.54,301.7853,325.016,305.0524,DOWN,0
2020-07-17,330.27,335.04,302.0064,328.866,306.0478,UP,1
2020-07-20,330.73,326.92,302.2242,331.106,307.0402,UP,1
2020-07-21,337.32,333.34,302.4673,333.052,308.0776,UP,1
2020-07-22,338.95,337.66,302.706,334.118,309.1248,DOWN,0
2020-07-23,338.66,338.94,302.9545,335.186,310.3538,UP,1
2020-07-24,341.39,339.04,303.2505,337.41,311.7202,DOWN,0
2020-07-27,339.79,341.05,303.5295,339.222,312.9756,DOWN,0
2020-07-28,333.65,337.77,303.7542,338.488,314.0728,UP,1
2020-07-29,340.76,335.21,303.932,338.85,315.0696,DOWN,0
2020-07-30,339.79,336.33,304.1006,339.076,316.1352,UP,1
2020-07-31,341.53,340.19,304.2715,339.104,317.0444,UP,1
2020-08-03,341.96,342.92,304.442,339.538,317.9748,DOWN,0
2020-08-04,338.52,341.04,304.5809,340.512,318.887,UP,1
2020-08-05,344.41,340.43,304.7526,341.242,319.66,UP,1
2020-08-06,346.59,344.41,304.9016,342.602,320.305,UP,1
2020-08-07,349.38,345.4,305.0526,344.172,321.1084,UP,1
2020-08-10,352.07,348.5,305.2508,346.194,321.9574,UP,1
2020-08-11,352.92,352.07,305.4393,349.074,322.897,UP,1
2020-08-12,355.81,354.69,305.6317,351.354,323.7134,DOWN,0
2020-08-13,352.07,353.95,305.8101,352.45,324.3948,DOWN,0
2020-08-14,351.38,351.25,306.0023,352.85,325.0958,UP,1
2020-08-17,351.9,350.16,306.2099,352.816,325.6772,UP,1
2020-08-18,353.25,352.86,306.4319,352.882,326.1746,DOWN,0
2020-08-19,350.83,354.88,306.5977,351.886,326.6644,UP,1
2020-08-20,354.25,349.54,306.7721,352.322,327.332,DOWN,0
2020-08-21,352.61,353.24,306.9228,352.568,328.2654,DOWN,0
2020-08-24,349.16,352.33,307.0623,352.02,329.1736,UP,1
2020-08-25,354.68,351.13,307.2321,352.306,330.211,UP,1
2020-08-26,361.49,352.23,307.4149,354.438,331.2276,UP,1
2020-08-27,362.47,361.42,307.5915,356.082,332.2716,UP,1
2020-08-28,365.98,361.49,307.7942,358.756,333.5018,DOWN,0
2020-08-31,365.43,365.0,308.0088,362.01,334.7502,UP,1
2020-09-01,367.42,364.25,308.2338,364.558,336.0348,UP,1
2020-09-02,370.5,368.4,308.469,366.36,337.4152,DOWN,0
2020-09-03,360.12,371.82,308.6821,365.89,338.7218,DOWN,0
2020-09-04,358.08,362.0,308.893,364.31,339.9644,DOWN,0
2020-09-08,350.16,358.38,309.0821,361.256,341.1052,UP,1
2020-09-09,361.28,353.25,309.3253,360.028,342.2614,DOWN,0
2020-09-10,351.32,360.25,309.4869,356.192,343.0046,UP,1
2020-09-11,355.18,352.88,309.6604,355.204,343.949,DOWN,0
2020-09-14,354.34,358.64,309.8287,354.456,344.6856,UP,1
2020-09-15,354.65,356.47,310.0057,355.354,345.3348,UP,1
2020-09-16,356.71,361.09,310.2045,354.44,346.052,DOWN,0
2020-09-17,355.43,353.63,310.4065,355.262,346.9852,DOWN,0
2020-09-18,351.09,354.57,310.5991,354.444,347.8272,DOWN,0
2020-09-21,341.57,346.8,310.7226,351.89,348.4382,UP,1
2020-09-22,343.68,341.6,310.8495,349.696,348.9212,DOWN,0
2020-09-23,339.09,343.52,310.9375,346.172,349.1512,UP,1
2020-09-24,342.48,340.52,311.0284,343.582,349.3284,UP,1
2020-09-25,347.4,341.17,311.1475,342.844,349.61,UP,1
2020-09-28,353.67,351.42,311.2683,345.264,350.078,DOWN,0
2020-09-29,352.08,353.58,311.3347,346.944,350.505,UP,1
2020-09-30,356.77,356.08,311.457,350.48,350.894,UP,1
2020-10-01,358.03,358.17,311.561,353.59,351.2756,UP,1
2020-10-02,359.39,355.11,311.7006,355.988,351.6902,UP,1
2020-10-05,371.16,361.93,311.8937,359.486,352.2856,DOWN,0
2020-10-06,367.71,372.44,312.0581,362.612,352.844,UP,1
2020-10-07,376.4,371.51,312.2521,366.538,353.699,UP,1
2020-10-08,385.99,376.73,312.4935,372.13,354.6036,DOWN,0
