ticker,TRV US Equity,TRV US Equity,TRV US Equity,TRV US Equity,TRV US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2010-05-05,50.62,49.78,50.1695,50.798,52.8606,DOWN,0
2010-05-06,49.8,50.58,50.215,50.474,52.8008,DOWN,0
2010-05-07,49.26,49.67,50.2545,50.178,52.731,UP,1
2010-05-10,50.09,50.58,50.2919,49.954,52.681,DOWN,0
2010-05-11,49.78,49.6,50.3247,49.91,52.615,UP,1
2010-05-12,50.19,50.01,50.3579,49.824,52.553,DOWN,0
2010-05-13,50.17,50.1,50.392,49.898,52.494,DOWN,0
2010-05-14,50.12,49.87,50.4295,50.07,52.4254,DOWN,0
2010-05-17,50.12,50.2,50.4704,50.076,52.349,DOWN,0
2010-05-18,49.83,50.37,50.5042,50.086,52.2696,UP,1
2010-05-19,50.14,49.74,50.5298,50.076,52.201,DOWN,0
2010-05-20,48.42,49.15,50.5406,49.726,52.1116,UP,1
2010-05-21,49.23,48.0,50.5538,49.548,52.0238,DOWN,0
2010-05-24,48.49,49.23,50.5624,49.222,51.9304,UP,1
2010-05-25,48.67,47.69,50.5684,48.99,51.8492,DOWN,0
2010-05-26,48.0,48.66,50.5763,48.562,51.7522,UP,1
2010-05-27,49.73,48.48,50.6003,48.824,51.687,DOWN,0
2010-05-28,49.47,49.91,50.6155,48.872,51.6088,DOWN,0
2010-06-01,48.6,49.12,50.6212,48.894,51.5116,UP,1
2010-06-02,49.78,48.81,50.6338,49.116,51.4394,DOWN,0
2010-06-03,49.72,49.81,50.6494,49.46,51.3558,DOWN,0
2010-06-04,48.61,49.1,50.6549,49.236,51.2468,DOWN,0
2010-06-07,48.27,48.62,50.6564,48.996,51.1306,UP,1
2010-06-08,49.09,47.77,50.6628,49.094,51.0254,DOWN,0
2010-06-09,48.79,49.39,50.6658,48.896,50.906,UP,1
2010-06-10,49.99,49.26,50.676,48.95,50.8272,UP,1
2010-06-11,50.41,49.76,50.6859,49.31,50.7566,DOWN,0
2010-06-14,50.05,50.8,50.6922,49.666,50.6792,UP,1
2010-06-15,51.23,50.5,50.7023,50.094,50.6372,DOWN,0
2010-06-16,50.83,50.97,50.7084,50.502,50.602,UP,1
2010-06-17,51.71,51.04,50.7149,50.846,50.5862,DOWN,0
2010-06-18,51.35,51.8,50.7253,51.034,50.568,DOWN,0
2010-06-21,51.17,51.75,50.7354,51.258,50.5434,DOWN,0
2010-06-22,51.01,51.4,50.7409,51.214,50.5232,UP,1
2010-06-23,51.11,51.03,50.7458,51.27,50.501,DOWN,0
2010-06-24,50.54,51.06,50.7537,51.036,50.4536,UP,1
2010-06-25,51.12,50.82,50.7636,50.99,50.4184,DOWN,0
2010-06-28,51.07,51.24,50.7763,50.97,50.397,DOWN,0
2010-06-29,49.73,50.7,50.7829,50.714,50.3278,DOWN,0
2010-06-30,49.25,49.46,50.7842,50.342,50.2494,DOWN,0
2010-07-01,48.93,49.43,50.7838,50.02,50.172,DOWN,0
2010-07-02,48.54,48.8,50.7823,49.504,50.067,UP,1
2010-07-06,48.58,48.95,50.7867,49.006,49.971,UP,1
2010-07-07,49.95,48.9,50.7996,49.05,49.9316,UP,1
2010-07-08,50.09,50.04,50.8111,49.218,49.9228,UP,1
2010-07-09,51.15,50.15,50.8289,49.662,49.9234,DOWN,0
2010-07-12,51.12,50.92,50.848,50.178,49.9174,UP,1
2010-07-13,51.2,51.48,50.8664,50.702,49.9266,UP,1
2010-07-14,51.39,51.13,50.8846,50.99,49.9302,DOWN,0
2010-07-15,50.3,51.35,50.8903,51.032,49.9362,DOWN,0
2010-07-16,49.62,50.11,50.8936,50.726,49.9162,UP,1
2010-07-19,49.71,49.79,50.896,50.444,49.9144,UP,1
2010-07-20,50.35,49.2,50.9039,50.274,49.9362,DOWN,0
2010-07-21,49.87,50.31,50.9081,49.97,49.9318,DOWN,0
2010-07-22,49.29,48.77,50.9096,49.768,49.922,UP,1
2010-07-23,50.14,48.88,50.9126,49.872,49.921,UP,1
2010-07-26,50.45,50.28,50.9202,50.02,49.9266,UP,1
2010-07-27,50.58,50.75,50.9314,50.066,49.9358,DOWN,0
2010-07-28,50.29,50.56,50.9388,50.15,49.9392,UP,1
2010-07-29,50.52,50.61,50.9472,50.396,49.953,DOWN,0
2010-07-30,50.45,50.03,50.9594,50.458,49.9592,UP,1
2010-08-02,50.85,51.04,50.9703,50.538,50.0078,DOWN,0
2010-08-03,50.12,50.56,50.9782,50.446,50.0256,UP,1
2010-08-04,50.68,50.32,50.9882,50.524,50.0694,DOWN,0
2010-08-05,50.67,50.5,50.9976,50.554,50.1094,DOWN,0
2010-08-06,50.27,50.38,51.0066,50.518,50.1548,UP,1
2010-08-09,50.61,50.61,51.0196,50.47,50.1724,DOWN,0
2010-08-10,49.4,50.15,51.0081,50.326,50.171,DOWN,0
2010-08-11,48.96,49.02,50.9964,49.982,50.1782,UP,1
2010-08-12,49.63,48.7,50.9883,49.774,50.1752,UP,1
2010-08-13,50.14,49.68,50.9837,49.748,50.1836,DOWN,0
2010-08-16,49.91,49.81,50.9807,49.608,50.2096,DOWN,0
2010-08-17,49.91,50.32,50.9707,49.71,50.2424,UP,1
2010-08-18,50.08,49.92,50.9722,49.934,50.2622,DOWN,0
2010-08-19,49.84,49.87,50.9704,49.976,50.2832,UP,1
2010-08-20,50.09,49.97,50.9704,49.966,50.2852,DOWN,0
2010-08-23,49.74,49.77,50.9683,49.932,50.2718,DOWN,0
2010-08-24,49.26,49.51,50.9614,49.802,50.256,UP,1
2010-08-25,49.52,49.2,50.9495,49.69,50.2218,DOWN,0
2010-08-26,49.03,49.7,50.9267,49.528,50.1858,UP,1
2010-08-27,49.87,49.19,50.9064,49.484,50.149,DOWN,0
2010-08-30,48.95,49.64,50.8796,49.326,50.101,UP,1
2010-08-31,48.99,48.8,50.8588,49.272,50.0574,UP,1
2010-09-01,50.31,49.31,50.844,49.43,50.0434,DOWN,0
2010-09-02,50.22,50.31,50.8304,49.668,50.0256,UP,1
2010-09-03,51.03,50.71,50.8198,49.9,50.0354,DOWN,0
2010-09-07,50.13,50.79,50.8047,50.136,50.0156,DOWN,0
2010-09-08,49.86,50.15,50.7906,50.31,49.9914,UP,1
2010-09-09,50.27,50.36,50.78,50.302,50.0022,DOWN,0
2010-09-10,50.06,49.89,50.7655,50.27,50.0184,UP,1
2010-09-13,50.44,50.41,50.7522,50.152,50.0486,UP,1
2010-09-14,51.02,50.4,50.7435,50.33,50.0982,UP,1
2010-09-15,52.49,50.93,50.7477,50.856,50.1764,UP,1
2010-09-16,52.7,52.5,50.7493,51.342,50.2314,DOWN,0
2010-09-17,52.67,52.59,50.7496,51.864,50.283,UP,1
2010-09-20,53.56,52.95,50.7542,52.488,50.3312,DOWN,0
2010-09-21,52.93,53.3,50.7616,52.87,50.3674,DOWN,0
2010-09-22,52.33,52.78,50.7681,52.838,50.39,UP,1
2010-09-23,52.4,52.09,50.7772,52.778,50.4102,UP,1
2010-09-24,53.12,53.23,50.7932,52.868,50.4666,DOWN,0
2010-09-27,52.16,53.05,50.8035,52.588,50.5174,UP,1
2010-09-28,52.69,52.25,50.8132,52.54,50.577,DOWN,0
2010-09-29,51.99,52.42,50.8196,52.472,50.6098,UP,1
2010-09-30,52.1,52.23,50.825,52.412,50.6544,UP,1
2010-10-01,52.12,52.67,50.8336,52.212,50.711,DOWN,0
2010-10-04,52.12,52.0,50.8457,52.204,50.7506,UP,1
2010-10-05,52.87,52.3,50.8681,52.24,50.799,DOWN,0
2010-10-06,52.82,53.14,50.8915,52.406,50.8438,DOWN,0
2010-10-07,52.61,52.64,50.9112,52.508,50.8902,UP,1
2010-10-08,52.81,52.81,50.9306,52.646,50.936,UP,1
2010-10-11,52.95,53.03,50.9494,52.812,50.986,DOWN,0
2010-10-12,52.82,53.1,50.9638,52.802,51.0254,UP,1
2010-10-13,53.41,53.19,50.9817,52.92,51.0912,UP,1
2010-10-14,53.46,53.23,50.9997,53.09,51.1468,UP,1
2010-10-15,53.63,53.77,51.0165,53.254,51.206,UP,1
2010-10-18,54.4,53.75,51.0392,53.544,51.2886,DOWN,0
2010-10-19,53.76,54.0,51.059,53.732,51.3516,UP,1
2010-10-20,54.64,53.79,51.089,53.978,51.4564,UP,1
2010-10-21,54.98,55.22,51.1242,54.282,51.5768,UP,1
2010-10-22,55.1,55.09,51.1566,54.576,51.6862,UP,1
2010-10-25,55.59,55.26,51.1917,54.814,51.7952,DOWN,0
2010-10-26,55.03,54.54,51.2242,55.068,51.8976,DOWN,0
2010-10-27,54.73,54.65,51.2536,55.086,51.994,UP,1
2010-10-28,54.74,55.16,51.2822,55.038,52.0872,UP,1
2010-10-29,55.2,54.73,51.3118,55.058,52.1944,UP,1
2010-11-01,55.77,55.48,51.3467,55.094,52.308,DOWN,0
2010-11-02,55.52,56.19,51.3771,55.192,52.4236,UP,1
2010-11-03,55.91,55.61,51.412,55.428,52.5566,UP,1
2010-11-04,57.24,56.31,51.4535,55.928,52.711,UP,1
2010-11-05,57.44,57.03,51.4991,56.376,52.8792,DOWN,0
2010-11-08,56.58,57.34,51.5376,56.538,53.0134,DOWN,0
2010-11-09,56.58,56.63,51.5693,56.75,53.166,UP,1
2010-11-10,56.76,56.63,51.5986,56.92,53.3214,DOWN,0
2010-11-11,56.41,56.73,51.6293,56.754,53.4434,DOWN,0
2010-11-12,56.31,56.15,51.6575,56.528,53.5652,UP,1
2010-11-15,56.78,56.49,51.688,56.568,53.6802,DOWN,0
2010-11-16,54.73,56.27,51.7062,56.198,53.7722,UP,1
2010-11-17,55.37,54.86,51.7302,55.92,53.8824,UP,1
2010-11-18,55.79,55.91,51.7605,55.796,53.9928,DOWN,0
2010-11-19,55.49,55.58,51.7865,55.632,54.1014,DOWN,0
2010-11-22,55.03,55.15,51.8164,55.282,54.1932,DOWN,0
2010-11-23,54.3,54.41,51.8401,55.196,54.2588,UP,1
2010-11-24,55.11,54.73,51.8672,55.144,54.3112,DOWN,0
2010-11-26,54.37,54.64,51.888,54.86,54.3446,DOWN,0
2010-11-29,54.18,53.95,51.9067,54.598,54.3748,DOWN,0
2010-11-30,53.99,53.87,51.9186,54.39,54.3834,UP,1
2010-12-01,54.89,54.7,51.9343,54.508,54.4226,UP,1
2010-12-02,55.11,54.89,51.9461,54.508,54.4782,DOWN,0
2010-12-03,54.86,55.14,51.956,54.606,54.5274,UP,1
2010-12-06,55.02,54.97,51.9659,54.774,54.5654,DOWN,0
2010-12-07,54.84,55.46,51.9783,54.944,54.619,UP,1
2010-12-08,55.06,54.77,51.9897,54.978,54.6664,DOWN,0
2010-12-09,54.63,55.18,51.9991,54.882,54.7192,UP,1
2010-12-10,54.78,54.63,52.01,54.866,54.7728,UP,1
2010-12-13,55.29,54.87,52.0211,54.92,54.8362,UP,1
2010-12-14,55.34,55.26,52.0313,55.02,54.9006,DOWN,0
2010-12-15,55.15,55.29,52.0415,55.038,54.9462,UP,1
2010-12-16,55.36,55.27,52.0505,55.184,54.997,DOWN,0
2010-12-17,55.18,55.44,52.0567,55.264,55.0484,UP,1
2010-12-20,55.45,55.18,52.065,55.296,55.1012,UP,1
2010-12-21,55.87,55.6,52.0765,55.402,55.1596,DOWN,0
2010-12-22,55.85,55.79,52.0913,55.542,55.2202,DOWN,0
2010-12-23,55.48,55.67,52.1006,55.566,55.2616,UP,1
2010-12-27,55.79,55.29,52.1137,55.688,55.3082,DOWN,0
2010-12-28,55.66,55.92,52.1284,55.73,55.3488,DOWN,0
2010-12-29,55.59,55.66,52.1421,55.674,55.3726,DOWN,0
2010-12-30,55.54,55.64,52.1548,55.612,55.4082,UP,1
2010-12-31,55.71,55.51,52.1665,55.658,55.4296,UP,1
2011-01-03,55.82,56.09,52.1783,55.664,55.4464,DOWN,0
2011-01-04,55.57,55.73,52.1892,55.646,55.4558,DOWN,0
2011-01-05,55.24,55.38,52.1959,55.576,55.4488,DOWN,0
2011-01-06,54.39,55.2,52.1975,55.346,55.436,DOWN,0
2011-01-07,53.33,54.43,52.1938,54.87,55.408,UP,1
2011-01-10,53.85,53.12,52.1913,54.476,55.3902,UP,1
2011-01-11,53.9,53.92,52.187,54.142,55.3642,UP,1
2011-01-12,54.59,54.08,52.1903,54.012,55.3406,UP,1
2011-01-13,54.67,54.45,52.1939,54.068,55.3236,DOWN,0
2011-01-14,54.63,54.49,52.1975,54.328,55.298,UP,1
2011-01-18,54.67,54.62,52.2042,54.492,55.2466,DOWN,0
2011-01-19,54.45,54.5,52.2135,54.602,55.1868,UP,1
2011-01-20,54.88,54.28,52.2254,54.66,55.1528,UP,1
2011-01-21,55.0,55.16,52.2391,54.726,55.1212,UP,1
2011-01-24,55.62,55.14,52.2552,54.924,55.0984,UP,1
2011-01-25,56.23,57.2,52.2762,55.236,55.0948,DOWN,0
2011-01-26,56.2,56.39,52.2961,55.586,55.0926,UP,1
2011-01-27,56.63,56.31,52.3147,55.936,55.0896,DOWN,0
2011-01-28,55.81,56.68,52.3294,56.098,55.1112,UP,1
2011-01-31,56.26,55.81,52.35,56.226,55.129,UP,1
2011-02-01,56.81,56.42,52.3681,56.342,55.1494,DOWN,0
2011-02-02,56.71,56.66,52.3858,56.444,55.1738,UP,1
2011-02-03,57.25,56.65,52.408,56.568,55.2182,UP,1
2011-02-04,57.41,57.16,52.4261,56.888,55.2804,DOWN,0
2011-02-07,57.18,57.32,52.4451,57.072,55.3218,UP,1
2011-02-08,57.88,57.15,52.4749,57.286,55.392,UP,1
2011-02-09,58.81,57.8,52.5163,57.706,55.4846,DOWN,0
2011-02-10,58.46,58.76,52.553,57.948,55.574,UP,1
2011-02-11,58.99,58.41,52.5909,58.264,55.656,DOWN,0
2011-02-14,58.84,58.84,52.6314,58.596,55.7306,UP,1
2011-02-15,59.35,58.78,52.6721,58.89,55.8204,UP,1
2011-02-16,59.46,59.41,52.7194,59.02,55.9092,UP,1
2011-02-17,59.78,59.43,52.7652,59.284,56.008,UP,1
2011-02-18,60.92,59.7,52.8208,59.67,56.1252,DOWN,0
2011-02-22,60.53,60.6,52.8771,60.008,56.2432,DOWN,0
2011-02-23,60.42,60.54,52.9288,60.222,56.356,DOWN,0
2011-02-24,59.33,60.57,52.9765,60.196,56.4368,UP,1
2011-02-25,59.6,59.2,53.0236,60.16,56.522,UP,1
2011-02-28,59.93,59.6,53.0724,59.962,56.6176,DOWN,0
2011-03-01,59.22,59.91,53.1179,59.7,56.6948,DOWN,0
2011-03-02,58.81,59.08,53.1613,59.378,56.7674,UP,1
2011-03-03,59.05,59.36,53.2074,59.322,56.8394,UP,1
2011-03-04,59.18,58.94,53.2526,59.238,56.9056,DOWN,0
2011-03-07,58.96,59.26,53.3053,59.044,56.9678,UP,1
2011-03-08,59.06,58.76,53.3545,59.012,57.0394,UP,1
2011-03-09,59.4,59.1,53.409,59.13,57.1116,DOWN,0
2011-03-10,58.52,59.01,53.4583,59.024,57.1688,UP,1
2011-03-11,58.88,58.36,53.5127,58.964,57.2346,DOWN,0
2011-03-14,58.86,58.47,53.5583,58.944,57.301,DOWN,0
2011-03-15,58.52,57.63,53.6036,58.836,57.3572,DOWN,0
2011-03-16,58.05,58.26,53.6508,58.566,57.4018,UP,1
2011-03-17,58.68,58.54,53.6953,58.598,57.464,DOWN,0
2011-03-18,58.06,59.26,53.737,58.434,57.5204,UP,1
2011-03-21,58.95,58.44,53.7887,58.452,57.6116,DOWN,0
2011-03-22,58.28,58.97,53.8388,58.404,57.7106,UP,1
2011-03-23,58.43,58.19,53.8855,58.48,57.8022,UP,1
2011-03-24,58.83,58.55,53.9357,58.51,57.9008,UP,1
2011-03-25,58.98,58.73,53.9806,58.694,57.9886,DOWN,0
2011-03-28,58.91,59.09,54.0231,58.686,58.0734,UP,1
2011-03-29,59.26,58.59,54.0692,58.882,58.166,UP,1
2011-03-30,59.39,59.54,54.11,59.074,58.2604,UP,1
2011-03-31,59.48,59.46,54.1532,59.204,58.361,UP,1
2011-04-01,59.71,59.76,54.1932,59.35,58.4576,DOWN,0
2011-04-04,59.63,59.83,54.2346,59.494,58.5502,DOWN,0
2011-04-05,59.13,59.64,54.2744,59.468,58.6204,UP,1
2011-04-06,59.94,59.46,54.3191,59.578,58.6946,DOWN,0
2011-04-07,59.79,59.89,54.3625,59.64,58.7664,DOWN,0
2011-04-08,59.58,59.84,54.4077,59.614,58.8254,UP,1
2011-04-11,60.42,59.85,54.4542,59.772,58.9176,DOWN,0
2011-04-12,59.69,60.15,54.4973,59.884,58.9862,UP,1
2011-04-13,59.93,60.12,54.5483,59.882,59.0486,DOWN,0
2011-04-14,59.63,59.7,54.6002,59.85,59.107,UP,1
2011-04-15,59.8,59.75,54.6545,59.894,59.158,DOWN,0
2011-04-18,59.01,59.32,54.7069,59.612,59.19,DOWN,0
2011-04-19,58.18,59.05,54.7549,59.31,59.21,UP,1
2011-04-20,59.13,58.93,54.8008,59.15,59.235,UP,1
2011-04-21,61.32,60.74,54.8569,59.488,59.2852,UP,1
2011-04-25,61.78,61.32,54.9101,59.884,59.3516,DOWN,0
2011-04-26,61.39,61.79,54.9614,60.36,59.3996,UP,1
2011-04-27,62.25,61.31,55.0167,61.174,59.4678,UP,1
2011-04-28,63.06,61.92,55.075,61.96,59.542,UP,1
2011-04-29,63.28,62.96,55.1399,62.352,59.6184,UP,1
2011-05-02,63.52,63.56,55.2094,62.7,59.6932,UP,1
2011-05-03,64.05,63.63,55.2811,63.232,59.7558,DOWN,0
2011-05-04,63.54,63.82,55.3471,63.49,59.816,DOWN,0
2011-05-05,63.0,63.69,55.4127,63.478,59.8676,UP,1
2011-05-06,63.43,63.57,55.4834,63.508,59.9496,DOWN,0
2011-05-09,63.39,63.23,55.5497,63.482,60.0254,UP,1
2011-05-10,63.86,63.37,55.6167,63.444,60.104,DOWN,0
2011-05-11,63.25,63.77,55.6801,63.386,60.1846,UP,1
2011-05-12,63.85,63.23,55.7479,63.556,60.2854,DOWN,0
2011-05-13,62.33,63.74,55.8069,63.336,60.351,UP,1
2011-05-16,62.94,62.52,55.8694,63.246,60.4262,DOWN,0
2011-05-17,62.57,62.77,55.9279,62.988,60.4984,UP,1
2011-05-18,63.0,62.47,55.9923,62.938,60.5772,DOWN,0
2011-05-19,62.81,63.0,56.053,62.73,60.6454,DOWN,0
2011-05-20,62.25,62.64,56.1109,62.714,60.72,DOWN,0
2011-05-23,61.44,61.74,56.1667,62.414,60.7712,DOWN,0
2011-05-24,61.02,61.62,56.2188,62.104,60.8144,UP,1
2011-05-25,61.46,60.74,56.2791,61.796,60.8732,DOWN,0
2011-05-26,61.21,61.26,56.3403,61.476,60.9364,UP,1
2011-05-27,61.52,61.3,56.3998,61.33,60.9932,UP,1
2011-05-31,62.08,61.95,56.4595,61.458,61.0736,DOWN,0
2011-06-01,61.2,61.7,56.516,61.494,61.1186,DOWN,0
2011-06-02,61.18,61.13,56.5723,61.438,61.1766,DOWN,0
2011-06-03,61.18,60.65,56.6278,61.432,61.2316,DOWN,0
2011-06-06,61.06,61.35,56.6839,61.34,61.2762,UP,1
2011-06-07,61.23,61.25,56.7396,61.17,61.3212,DOWN,0
2011-06-08,60.69,60.79,56.7944,61.068,61.3568,UP,1
2011-06-09,61.08,60.86,56.8535,61.048,61.3932,DOWN,0
2011-06-10,59.21,60.46,56.9019,60.654,61.3896,DOWN,0
2011-06-13,58.76,59.12,56.9505,60.194,61.3752,DOWN,0
2011-06-14,58.65,59.17,56.9944,59.678,61.354,DOWN,0
2011-06-15,57.54,58.27,57.0374,59.048,61.3122,UP,1
2011-06-16,57.76,57.54,57.0812,58.384,61.2848,UP,1
2011-06-17,57.92,58.09,57.1193,58.126,61.2444,DOWN,0
2011-06-20,57.57,57.57,57.156,57.888,61.2,UP,1
2011-06-21,58.08,57.61,57.1913,57.774,61.17,DOWN,0
2011-06-22,57.32,57.86,57.2272,57.73,61.108,DOWN,0
2011-06-23,57.16,56.9,57.2637,57.61,61.0574,DOWN,0
2011-06-24,56.68,57.02,57.2958,57.362,60.9924,UP,1
2011-06-27,57.22,56.83,57.3316,57.292,60.9442,UP,1
2011-06-28,57.55,57.29,57.3671,57.186,60.8992,UP,1
2011-06-29,58.57,57.52,57.4049,57.436,60.8904,DOWN,0
2011-06-30,58.38,58.64,57.4343,57.68,60.8944,UP,1
2011-07-01,59.11,58.51,57.4664,58.166,60.894,DOWN,0
2011-07-05,58.53,59.08,57.4957,58.428,60.8382,UP,1
2011-07-06,58.61,58.56,57.5209,58.64,60.7748,UP,1
2011-07-07,58.9,59.01,57.5508,58.706,60.725,DOWN,0
2011-07-08,58.66,58.63,57.5824,58.762,60.6532,DOWN,0
2011-07-11,58.25,58.29,57.6117,58.59,60.557,UP,1
2011-07-12,58.33,58.35,57.6377,58.55,60.458,UP,1
2011-07-13,58.47,58.49,57.6693,58.522,60.357,DOWN,0
2011-07-14,57.73,58.69,57.6945,58.288,60.2306,UP,1
2011-07-15,57.9,58.14,57.724,58.136,60.1178,DOWN,0
2011-07-18,56.52,57.52,57.7461,57.79,59.9882,UP,1
2011-07-19,57.03,56.83,57.7707,57.53,59.8602,UP,1
2011-07-20,57.06,57.22,57.7954,57.248,59.7336,UP,1
2011-07-21,57.69,56.8,57.8195,57.24,59.6102,DOWN,0
2011-07-22,57.58,57.9,57.8433,57.176,59.4968,DOWN,0
2011-07-25,56.65,56.87,57.8635,57.202,59.3528,UP,1
2011-07-26,56.8,56.59,57.8834,57.156,59.2422,DOWN,0
2011-07-27,56.27,56.75,57.9,56.998,59.1088,DOWN,0
2011-07-28,55.5,56.31,57.9134,56.56,58.9674,DOWN,0
2011-07-29,55.13,55.08,57.922,56.07,58.81,DOWN,0
2011-08-01,54.61,55.1,57.9278,55.662,58.646,DOWN,0
2011-08-02,54.16,54.12,57.9304,55.134,58.4842,UP,1
2011-08-03,54.22,54.09,57.9295,54.724,58.3398,DOWN,0
2011-08-04,53.31,53.43,57.9273,54.286,58.1856,DOWN,0
2011-08-05,52.57,54.01,57.9169,53.774,58.0078,DOWN,0
2011-08-08,48.58,51.57,57.8849,52.568,57.7552,UP,1
2011-08-09,51.69,49.55,57.8679,52.074,57.5586,DOWN,0
2011-08-10,49.04,49.66,57.8351,51.038,57.2978,UP,1
2011-08-11,51.39,48.91,57.8169,50.654,57.1016,DOWN,0
2011-08-12,51.13,51.11,57.7989,50.366,56.9006,UP,1
2011-08-15,52.27,51.24,57.7866,51.104,56.7224,DOWN,0
2011-08-16,51.98,51.73,57.7705,51.162,56.5408,UP,1
2011-08-17,52.2,52.43,57.7526,51.794,56.3602,DOWN,0
2011-08-18,49.79,50.68,57.724,51.474,56.1422,DOWN,0
2011-08-19,49.46,49.67,57.6917,51.14,55.9098,DOWN,0
2011-08-22,49.12,50.5,57.6511,50.51,55.708,UP,1
2011-08-23,49.35,49.16,57.6107,49.984,55.5198,UP,1
2011-08-24,49.51,48.93,57.5753,49.446,55.337,DOWN,0
2011-08-25,47.99,49.52,57.5324,49.086,55.146,UP,1
2011-08-26,48.3,47.67,57.4901,48.854,54.9568,UP,1
2011-08-29,50.75,49.78,57.4618,49.18,54.8134,DOWN,0
2011-08-30,50.21,50.39,57.4313,49.352,54.6662,UP,1
2011-08-31,50.46,50.38,57.3997,49.542,54.5138,DOWN,0
2011-09-01,50.21,50.4,57.3771,49.986,54.3716,DOWN,0
2011-09-02,48.87,49.49,57.3446,50.1,54.2058,DOWN,0
2011-09-06,48.53,47.59,57.3083,49.656,54.0428,UP,1
2011-09-07,50.22,48.83,57.2819,49.658,53.9028,DOWN,0
2011-09-08,49.34,49.82,57.2535,49.434,53.7386,DOWN,0
2011-09-09,48.14,48.95,57.2227,49.02,53.53,UP,1
2011-09-12,48.96,47.42,57.1919,49.038,53.3416,DOWN,0
2011-09-13,48.94,49.195,57.1648,49.12,53.1382,DOWN,0
2011-09-14,48.94,49.03,57.1386,48.864,52.9464,UP,1
2011-09-15,49.84,49.19,57.1178,48.964,52.771,UP,1
2011-09-16,50.61,49.91,57.0964,49.458,52.6052,DOWN,0
2011-09-19,49.9,50.06,57.0704,49.646,52.43,UP,1
2011-09-20,50.42,51.29,57.0482,49.942,52.2734,DOWN,0
2011-09-21,48.19,50.32,57.014,49.792,52.0706,DOWN,0
2011-09-22,47.38,46.77,56.9767,49.3,51.8488,DOWN,0
2011-09-23,47.12,47.02,56.937,48.602,51.6366,UP,1
2011-09-26,48.34,47.52,56.9056,48.29,51.4454,UP,1
2011-09-27,49.24,49.52,56.8779,48.054,51.2998,DOWN,0
2011-09-28,48.17,49.54,56.8423,48.05,51.1226,UP,1
2011-09-29,49.69,49.25,56.814,48.512,50.9752,DOWN,0
2011-09-30,48.73,49.24,56.7819,48.834,50.796,DOWN,0
2011-10-03,46.8,48.42,56.7391,48.526,50.5804,UP,1
2011-10-04,48.08,46.24,56.7036,48.294,50.409,UP,1
2011-10-05,49.57,47.84,56.6742,48.574,50.2644,UP,1
2011-10-06,50.19,49.33,56.6458,48.674,50.1428,DOWN,0
2011-10-07,49.0,50.56,56.6116,48.728,50.0128,UP,1
2011-10-10,51.1,50.0,56.5897,49.588,49.9322,DOWN,0
2011-10-11,50.42,51.03,56.5628,50.056,49.8484,UP,1
2011-10-12,51.44,50.82,56.5417,50.43,49.794,DOWN,0
2011-10-13,50.45,50.83,56.516,50.482,49.7186,UP,1
2011-10-14,51.27,51.29,56.4947,50.936,49.6778,DOWN,0
2011-10-17,49.58,50.7,56.464,50.632,49.618,UP,1
2011-10-18,51.46,50.06,56.4422,50.84,49.6756,UP,1
2011-10-19,54.39,52.23,56.4363,51.43,49.7296,UP,1
2011-10-20,54.53,54.15,56.4328,52.246,49.8394,UP,1
2011-10-21,57.35,55.16,56.4476,53.462,49.9586,UP,1
2011-10-24,57.62,57.16,56.469,55.07,50.0884,DOWN,0
2011-10-25,56.34,57.09,56.4815,56.046,50.1698,UP,1
2011-10-26,57.5,57.27,56.4995,56.668,50.2802,UP,1
2011-10-27,59.4,58.79,56.5235,57.642,50.4242,UP,1
2011-10-28,59.48,59.36,56.5476,58.068,50.618,DOWN,0
2011-10-31,58.35,58.91,56.5662,58.214,50.7958,DOWN,0
2011-11-01,56.43,57.35,56.575,58.232,50.942,UP,1
2011-11-02,57.71,57.05,56.5913,58.274,51.1092,UP,1
2011-11-03,58.58,58.12,56.6098,58.11,51.2906,DOWN,0
2011-11-04,58.14,57.84,56.6255,57.842,51.4936,UP,1
2011-11-07,58.62,57.82,56.6405,57.896,51.7,UP,1
2011-11-08,59.03,58.75,56.6545,58.416,51.8656,DOWN,0
2011-11-09,56.92,57.81,56.6581,58.258,51.9998,UP,1
2011-11-10,57.4,57.29,56.6619,58.022,52.1386,UP,1
2011-11-11,58.43,57.99,56.675,58.08,52.303,DOWN,0
2011-11-14,57.53,58.16,56.6814,57.862,52.4762,DOWN,0
2011-11-15,57.29,57.17,56.6838,57.514,52.6514,DOWN,0
2011-11-16,56.34,56.41,56.6819,57.398,52.7738,DOWN,0
2011-11-17,55.73,56.3,56.6743,57.064,52.9016,UP,1
2011-11-18,56.22,56.03,56.6684,56.622,53.0632,DOWN,0
2011-11-21,54.76,55.64,56.6563,56.068,53.1792,DOWN,0
2011-11-22,53.94,54.63,56.6366,55.398,53.2792,DOWN,0
2011-11-23,52.76,53.53,56.6063,54.682,53.3556,UP,1
2011-11-25,53.41,52.58,56.5811,54.218,53.427,UP,1
2011-11-28,54.22,54.44,56.5572,53.818,53.4992,DOWN,0
2011-11-29,54.07,54.26,56.5334,53.68,53.5826,UP,1
2011-11-30,56.25,55.85,56.5179,54.142,53.6992,DOWN,0
2011-12-01,55.04,56.24,56.4958,54.598,53.8362,DOWN,0
