ticker,DOV US Equity,DOV US Equity,DOV US Equity,DOV US Equity,DOV US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-11-22,34.7312,34.3629,40.3507,35.4704,35.1698,DOWN,0
2011-11-23,33.7469,34.3763,40.2982,34.8276,35.1462,DOWN,0
2011-11-25,33.6532,33.6398,40.2435,34.4031,35.1107,UP,1
2011-11-28,34.8249,34.4634,40.1945,34.2558,35.1063,UP,1
2011-11-29,35.4878,34.9656,40.1453,34.4888,35.1221,UP,1
2011-11-30,36.8069,36.9274,40.1068,34.904,35.1779,DOWN,0
2011-12-01,36.6663,36.6261,40.067,35.4878,35.2513,UP,1
2011-12-02,37.4162,37.1752,40.0287,36.2404,35.3827,UP,1
2011-12-05,38.5076,38.0523,39.9944,36.977,35.5331,UP,1
2011-12-06,38.5545,38.3938,39.9679,37.5903,35.6558,UP,1
2011-12-07,38.983,38.3068,39.9502,38.0255,35.782,DOWN,0
2011-12-08,37.3158,38.5545,39.9242,38.1554,35.9007,UP,1
2011-12-09,38.3001,37.6171,39.9012,38.3322,36.0272,DOWN,0
2011-12-12,37.3827,37.8046,39.873,38.1072,36.1508,DOWN,0
2011-12-13,37.1819,37.7443,39.8459,37.8327,36.2967,DOWN,0
2011-12-14,36.8939,36.8672,39.814,37.4149,36.3987,UP,1
2011-12-15,37.4698,37.4162,39.7782,37.4457,36.4919,UP,1
2011-12-16,37.5903,37.7711,39.7465,37.3037,36.5656,DOWN,0
2011-12-19,36.9408,37.7175,39.7175,37.2153,36.6343,UP,1
2011-12-20,38.7688,37.7577,39.694,37.5327,36.7066,DOWN,0
2011-12-21,38.4876,38.7621,39.6698,37.8514,36.7691,UP,1
2011-12-22,38.5612,38.7286,39.6512,38.0697,36.8159,UP,1
2011-12-23,39.3312,38.8156,39.6346,38.4179,36.8927,UP,1
2011-12-27,39.4517,39.0969,39.6206,38.9201,36.9609,DOWN,0
2011-12-28,38.5746,39.2977,39.6042,38.8813,37.0388,UP,1
2011-12-29,39.117,38.7755,39.5916,39.0071,37.0931,DOWN,0
2011-12-30,38.8692,39.1705,39.5739,39.0687,37.1634,UP,1
2012-01-03,39.5656,39.887,39.5597,39.1156,37.2376,DOWN,0
2012-01-04,38.9496,39.2777,39.536,39.0152,37.3107,UP,1
2012-01-05,39.291,38.4541,39.517,39.1585,37.3768,DOWN,0
2012-01-06,38.6081,39.1571,39.4947,39.0567,37.417,DOWN,0
2012-01-09,38.4742,38.7956,39.4687,38.9777,37.4413,UP,1
2012-01-10,39.6258,39.0232,39.4475,38.9897,37.4577,DOWN,0
2012-01-11,39.5388,39.4517,39.4287,39.1076,37.4628,UP,1
2012-01-12,40.1213,39.6593,39.412,39.2736,37.5216,UP,1
2012-01-13,40.3222,39.733,39.3958,39.6165,37.6029,UP,1
2012-01-17,40.3423,40.8445,39.3775,39.9901,37.6732,UP,1
2012-01-18,40.5766,40.3691,39.3552,40.1803,37.7198,UP,1
2012-01-19,40.744,40.7641,39.336,40.4213,37.7728,DOWN,0
2012-01-20,39.7263,40.6369,39.3117,40.3423,37.8162,UP,1
2012-01-23,40.1213,39.6058,39.29,40.3021,37.8646,UP,1
2012-01-24,40.4896,39.7062,39.2717,40.3316,37.9538,UP,1
2012-01-25,40.7507,41.3199,39.2575,40.3664,38.0476,UP,1
2012-01-26,42.1368,41.7752,39.2506,40.6449,38.1368,UP,1
2012-01-27,42.6457,42.0096,39.248,41.2288,38.2403,DOWN,0
2012-01-30,42.3443,42.3778,39.2439,41.6734,38.3322,UP,1
2012-01-31,42.4582,42.6323,39.2408,42.0671,38.4422,UP,1
2012-02-01,43.1411,42.9871,39.2378,42.5452,38.5895,UP,1
2012-02-02,43.2014,43.2416,39.239,42.7581,38.7423,UP,1
2012-02-03,43.9446,43.6366,39.2366,43.0179,38.9347,DOWN,0
2012-02-06,43.563,43.6099,39.2295,43.2617,39.1113,DOWN,0
2012-02-07,43.4492,43.3219,39.2197,43.4599,39.3054,UP,1
2012-02-08,43.6433,43.5831,39.216,43.5603,39.5052,UP,1
2012-02-09,43.7772,43.7839,39.209,43.6755,39.6842,DOWN,0
2012-02-10,43.1947,43.2416,39.199,43.5255,39.8384,UP,1
2012-02-13,44.2192,43.6433,39.1924,43.6567,39.9866,DOWN,0
2012-02-14,44.1924,44.1723,39.1856,43.8054,40.1371,DOWN,0
2012-02-15,43.9446,44.5272,39.1799,43.8656,40.2677,UP,1
2012-02-16,44.6008,44.0585,39.1793,44.0303,40.3896,DOWN,0
2012-02-17,44.2526,44.8754,39.1824,44.2419,40.5035,UP,1
2012-02-21,44.5406,44.4468,39.187,44.3062,40.6147,DOWN,0
2012-02-22,44.0719,43.9982,39.1883,44.2821,40.7498,DOWN,0
2012-02-23,43.9112,43.9179,39.1862,44.2754,40.862,UP,1
2012-02-24,43.9714,44.0049,39.1824,44.1495,40.9938,DOWN,0
2012-02-27,43.5295,43.4692,39.1794,44.0049,41.1207,DOWN,0
2012-02-28,43.2617,43.6032,39.1762,43.7491,41.2481,DOWN,0
2012-02-29,42.8666,43.2818,39.1751,43.5081,41.356,UP,1
2012-03-01,42.8867,42.9671,39.1768,43.3032,41.462,DOWN,0
2012-03-02,42.3711,42.7059,39.1788,42.9831,41.5706,UP,1
2012-03-05,42.4783,42.3309,39.1779,42.7729,41.6448,DOWN,0
2012-03-06,40.6771,41.9158,39.1655,42.256,41.6886,UP,1
2012-03-07,41.1056,40.6101,39.1584,41.9038,41.7394,UP,1
2012-03-08,41.7417,41.3801,39.1571,41.6748,41.7877,UP,1
2012-03-09,42.2774,41.8221,39.16,41.656,41.8442,DOWN,0
2012-03-12,42.2439,42.1836,39.158,41.6091,41.9176,UP,1
2012-03-13,43.2483,42.5385,39.1593,42.1234,42.0002,DOWN,0
2012-03-14,42.8064,43.1278,39.153,42.4635,42.0789,UP,1
2012-03-15,42.9671,42.8934,39.1427,42.7086,42.1469,DOWN,0
2012-03-16,42.947,43.0608,39.144,42.8425,42.2269,UP,1
2012-03-19,42.9938,42.9068,39.1465,42.9925,42.301,DOWN,0
2012-03-20,42.3376,42.6323,39.149,42.8104,42.3755,DOWN,0
2012-03-21,41.9292,42.2975,39.1505,42.6349,42.4446,DOWN,0
2012-03-22,41.2663,41.5007,39.148,42.2948,42.4775,UP,1
2012-03-23,41.8689,41.3132,39.1494,42.0792,42.5241,UP,1
2012-03-26,42.4716,42.351,39.1532,41.9747,42.5711,DOWN,0
2012-03-27,42.1703,42.5988,39.1604,41.9413,42.608,DOWN,0
2012-03-28,41.2261,42.2774,39.1626,41.8006,42.6257,UP,1
2012-03-29,41.6614,40.965,39.1609,41.8797,42.6474,UP,1
2012-03-30,42.1435,41.8689,39.1658,41.9346,42.6754,UP,1
2012-04-02,42.88,42.0564,39.1718,42.0162,42.7385,DOWN,0
2012-04-03,42.4448,42.8733,39.1754,42.0712,42.7849,DOWN,0
2012-04-04,42.1903,41.9024,39.175,42.264,42.8189,DOWN,0
2012-04-05,41.1056,41.9761,39.1648,42.1528,42.826,DOWN,0
2012-04-09,40.7173,40.4226,39.1521,41.8676,42.7976,DOWN,0
2012-04-10,40.128,40.5365,39.1356,41.3172,42.7473,UP,1
2012-04-11,40.2753,40.6436,39.1239,40.8833,42.7059,UP,1
2012-04-12,40.7507,40.3356,39.1117,40.5954,42.6718,UP,1
2012-04-13,40.7909,41.3065,39.0938,40.5325,42.6248,UP,1
2012-04-16,40.8445,41.0454,39.0759,40.5579,42.5776,UP,1
2012-04-17,41.802,41.5141,39.0579,40.8927,42.5348,DOWN,0
2012-04-18,40.8713,41.9158,39.031,41.0119,42.4809,DOWN,0
2012-04-19,40.0945,40.898,39.0005,40.8806,42.4138,UP,1
2012-04-20,40.2552,40.2486,38.9699,40.7735,42.3461,UP,1
2012-04-23,40.3825,39.6727,38.938,40.6811,42.2782,UP,1
2012-04-24,40.7574,40.5164,38.9102,40.4722,42.2294,UP,1
2012-04-25,41.186,41.3734,38.8904,40.5351,42.1688,UP,1
2012-04-26,41.7216,41.119,38.8779,40.8605,42.1194,UP,1
2012-04-27,42.5184,41.802,38.8684,41.3132,42.0908,DOWN,0
2012-04-30,41.956,42.3778,38.8589,41.6279,42.0379,UP,1
2012-05-01,41.9962,41.8756,38.848,41.8756,41.9928,DOWN,0
2012-05-02,41.6279,41.8756,38.8363,41.964,41.9346,DOWN,0
2012-05-03,41.032,41.6011,38.8169,41.8261,41.8738,DOWN,0
2012-05-04,40.195,40.9047,38.7951,41.3614,41.7994,DOWN,0
2012-05-07,39.512,40.0745,38.7704,40.8726,41.7102,DOWN,0
2012-05-08,39.3178,39.1973,38.7433,40.3369,41.626,DOWN,0
2012-05-09,39.0299,38.8223,38.7154,39.8173,41.5414,UP,1
2012-05-10,39.4451,39.4183,38.6964,39.5,41.4729,DOWN,0
2012-05-11,39.3714,39.1772,38.6869,39.3352,41.4026,DOWN,0
2012-05-14,39.0634,38.8023,38.68,39.2455,41.3365,DOWN,0
2012-05-15,38.3335,39.0232,38.6692,39.0487,41.2536,DOWN,0
2012-05-16,38.0992,38.5411,38.6562,38.8625,41.202,DOWN,0
2012-05-17,36.8806,38.0925,38.6451,38.3496,41.1175,DOWN,0
2012-05-18,36.8739,37.1819,38.6312,37.8501,41.0202,UP,1
2012-05-21,38.2867,37.0546,38.6379,37.6948,40.9404,DOWN,0
2012-05-22,38.0255,38.3536,38.6429,37.6332,40.856,UP,1
2012-05-23,38.6884,37.6439,38.6669,37.751,40.7648,UP,1
2012-05-24,39.0031,38.9496,38.6812,38.1755,40.6887,DOWN,0
2012-05-25,38.6884,39.0232,38.702,38.5384,40.6032,UP,1
2012-05-29,39.204,38.7018,38.7151,38.7219,40.5283,DOWN,0
2012-05-30,38.588,38.7152,38.7238,38.8344,40.4402,DOWN,0
2012-05-31,37.8715,38.4942,38.7238,38.671,40.3509,DOWN,0
2012-06-01,36.6127,36.7734,38.7226,38.1929,40.2445,DOWN,0
2012-06-04,35.8829,36.5324,38.72,37.6318,40.1369,UP,1
2012-06-05,36.4654,35.7088,38.7318,37.0841,40.0288,UP,1
2012-06-06,37.3225,36.8471,38.751,36.831,39.9258,UP,1
2012-06-07,37.7845,37.8916,38.7689,36.8136,39.8381,UP,1
2012-06-08,37.9519,37.7242,38.7796,37.0814,39.7726,DOWN,0
2012-06-11,37.2823,38.4474,38.783,37.3613,39.685,UP,1
2012-06-12,37.6907,37.4229,38.7946,37.6064,39.596,DOWN,0
2012-06-13,37.0212,37.5033,38.7976,37.5461,39.4788,DOWN,0
2012-06-14,36.827,37.0078,38.7933,37.3546,39.3664,UP,1
2012-06-15,37.0346,37.0011,38.7868,37.1712,39.2633,UP,1
2012-06-18,37.2756,36.8203,38.7806,37.1698,39.1867,UP,1
2012-06-19,37.5836,37.376,38.7792,37.1484,39.1241,DOWN,0
2012-06-20,37.5702,37.6305,38.7828,37.2582,39.0729,DOWN,0
2012-06-21,36.4386,37.4832,38.7847,37.1805,38.9962,DOWN,0
2012-06-22,35.8695,36.606,38.7835,36.9475,38.8985,DOWN,0
2012-06-25,35.0325,35.4075,38.7812,36.4989,38.7834,DOWN,0
2012-06-26,34.7245,35.066,38.7819,35.9271,38.661,DOWN,0
2012-06-27,34.7111,34.7647,38.7874,35.3552,38.5192,DOWN,0
2012-06-28,34.5303,34.383,38.7886,34.9736,38.3923,UP,1
2012-06-29,35.8963,35.3472,38.7934,34.9789,38.3084,DOWN,0
2012-07-02,35.6084,36.0971,38.7944,35.0941,38.2154,UP,1
2012-07-03,36.3114,35.5883,38.8007,35.4115,38.134,DOWN,0
2012-07-05,36.1775,36.2043,38.8081,35.7048,38.0424,DOWN,0
2012-07-06,35.1129,35.7691,38.8136,35.8213,37.921,DOWN,0
2012-07-09,35.0727,34.7714,38.8239,35.6566,37.788,DOWN,0
2012-07-10,34.6776,35.1731,38.8431,35.4704,37.6312,DOWN,0
2012-07-11,34.1888,34.6776,38.8591,35.0459,37.4758,UP,1
2012-07-12,34.3161,33.9813,38.8686,34.6736,37.3222,UP,1
2012-07-13,35.2468,34.4299,38.8815,34.7004,37.1946,DOWN,0
2012-07-16,34.2826,35.0526,38.896,34.5424,37.0596,UP,1
2012-07-17,34.537,34.4366,38.9088,34.5143,36.9464,UP,1
2012-07-18,35.1731,34.3294,38.9286,34.7111,36.8597,UP,1
2012-07-19,36.1373,35.4945,38.9599,35.0754,36.7961,DOWN,0
2012-07-20,35.7691,35.8293,38.9798,35.1798,36.7308,DOWN,0
2012-07-23,34.9722,34.9856,38.9906,35.3178,36.6414,DOWN,0
2012-07-24,34.1487,34.9856,38.9918,35.2401,36.5369,DOWN,0
2012-07-25,34.1085,34.2692,38.9948,35.0272,36.4378,UP,1
2012-07-26,34.8651,34.6709,38.9934,34.7727,36.3685,UP,1
2012-07-27,36.2645,35.153,38.9979,34.8718,36.3318,UP,1
2012-07-30,36.3784,36.2913,38.9986,35.153,36.3217,UP,1
2012-07-31,36.4721,36.298,39.0036,35.6177,36.3137,DOWN,0
2012-08-01,36.1239,36.6663,39.004,36.0208,36.2704,DOWN,0
2012-08-02,35.8695,35.8829,39.0099,36.2217,36.2273,UP,1
2012-08-03,36.5324,36.5391,39.0106,36.2753,36.1842,UP,1
2012-08-06,36.8605,36.7667,39.0181,36.3717,36.1413,UP,1
2012-08-07,37.4966,37.1216,39.0263,36.5766,36.1175,UP,1
2012-08-08,37.8514,37.5033,39.0391,36.9221,36.0904,UP,1
2012-08-09,37.9854,37.8648,39.0491,37.3452,36.0784,UP,1
2012-08-10,38.4072,37.8314,39.0581,37.7202,36.0891,DOWN,0
2012-08-13,38.1662,38.2398,39.0627,37.9813,36.1202,DOWN,0
2012-08-14,38.1595,38.4139,39.0594,38.1139,36.1657,UP,1
2012-08-15,38.1862,38.0055,39.054,38.1809,36.2001,UP,1
2012-08-16,38.963,38.2264,39.0629,38.3764,36.2329,UP,1
2012-08-17,39.0433,38.9697,39.0768,38.5036,36.2581,DOWN,0
2012-08-20,38.7018,38.8893,39.0862,38.6108,36.2731,DOWN,0
2012-08-21,38.4809,38.8424,39.0873,38.675,36.2971,UP,1
2012-08-22,38.5076,38.3001,39.0894,38.7393,36.3134,UP,1
2012-08-23,38.6817,38.3804,39.095,38.6831,36.3466,UP,1
2012-08-24,38.7219,38.5478,39.1001,38.6188,36.3845,DOWN,0
2012-08-27,38.675,38.7889,39.1133,38.6134,36.4173,DOWN,0
2012-08-28,38.675,38.5009,39.1264,38.6523,36.4453,DOWN,0
2012-08-29,38.5344,38.6483,39.1307,38.6576,36.4643,DOWN,0
2012-08-30,38.4005,38.1795,39.1354,38.6014,36.4809,UP,1
2012-08-31,38.7085,38.6884,39.1402,38.5987,36.5263,UP,1
2012-09-04,38.7152,38.6215,39.1489,38.6067,36.5833,DOWN,0
2012-09-05,38.1394,38.7621,39.1607,38.4996,36.6454,UP,1
2012-09-06,38.6349,38.4541,39.1761,38.5197,36.7236,UP,1
2012-09-07,39.3647,38.829,39.2013,38.7125,36.8167,UP,1
2012-09-10,39.3714,39.7865,39.2245,38.8451,36.9135,UP,1
2012-09-11,39.512,39.4718,39.2534,39.0045,36.9858,DOWN,0
2012-09-12,39.3111,39.6928,39.2816,39.2388,37.0599,UP,1
2012-09-13,40.0343,39.5053,39.3077,39.5187,37.1343,UP,1
2012-09-14,41.273,40.0142,39.3366,39.9004,37.2362,DOWN,0
2012-09-17,40.4427,41.119,39.3548,40.1146,37.3428,UP,1
2012-09-18,40.5766,40.1079,39.3743,40.3276,37.4529,DOWN,0
2012-09-19,40.5633,40.724,39.3901,40.578,37.5706,UP,1
2012-09-20,40.8646,40.3691,39.4019,40.744,37.7041,UP,1
2012-09-21,40.8713,41.0587,39.4134,40.6637,37.8352,DOWN,0
2012-09-24,40.2552,40.282,39.4198,40.6262,37.9354,DOWN,0
2012-09-25,39.5857,40.3088,39.4312,40.428,38.0415,DOWN,0
2012-09-26,39.4183,39.6191,39.4368,40.199,38.1391,UP,1
2012-09-27,39.974,39.6459,39.4497,40.0209,38.2351,DOWN,0
2012-09-28,39.8334,39.7263,39.463,39.8133,38.309,UP,1
2012-10-01,39.8736,39.8602,39.4779,39.737,38.3911,DOWN,0
2012-10-02,39.1504,40.0209,39.4863,39.6499,38.4747,DOWN,0
2012-10-03,39.0969,39.204,39.4938,39.5857,38.5737,UP,1
2012-10-04,39.6459,39.3982,39.5073,39.52,38.6844,DOWN,0
2012-10-05,39.3915,39.9004,39.5104,39.4317,38.7749,DOWN,0
2012-10-08,38.8156,38.2867,39.5121,39.2201,38.826,DOWN,0
2012-10-09,37.7577,38.8023,39.5081,38.9415,38.8535,DOWN,0
2012-10-10,36.9743,37.5501,39.4963,38.517,38.8636,UP,1
2012-10-11,36.9944,37.3627,39.484,37.9867,38.881,UP,1
2012-10-12,37.048,36.8538,39.4764,37.518,38.9046,UP,1
2012-10-15,37.5702,37.0881,39.4686,37.2689,38.9253,UP,1
2012-10-16,38.2867,37.2823,39.4657,37.3747,38.9538,DOWN,0
2012-10-17,37.5033,37.6238,39.4554,37.4805,38.954,UP,1
2012-10-18,38.7956,38.1528,39.4546,37.8407,38.9729,UP,1
2012-10-19,38.8893,38.434,39.4526,38.209,38.9909,DOWN,0
2012-10-22,38.588,38.6884,39.4525,38.4126,38.9946,DOWN,0
2012-10-23,38.2733,37.972,39.4515,38.4099,38.9967,UP,1
2012-10-24,38.5143,38.5277,39.446,38.6121,39.0038,UP,1
2012-10-25,38.963,38.7286,39.4431,38.6456,39.0193,DOWN,0
2012-10-26,38.6817,38.9228,39.4359,38.6041,39.0137,UP,1
2012-10-31,38.983,38.7621,39.4292,38.6831,39.0125,UP,1
2012-11-01,39.8736,39.0433,39.4268,39.0031,39.0359,DOWN,0
2012-11-02,39.2241,40.2285,39.4201,39.1451,39.0508,UP,1
2012-11-05,40.724,40.2686,39.42,39.4973,39.0951,UP,1
2012-11-06,41.2797,41.186,39.4277,40.0169,39.1471,DOWN,0
2012-11-07,40.2816,40.7507,39.4285,40.2766,39.1783,DOWN,0
2012-11-08,39.9138,40.2218,39.4257,40.2846,39.2031,UP,1
2012-11-09,40.4829,39.9071,39.4243,40.5364,39.2392,DOWN,0
2012-11-12,40.4628,40.4026,39.416,40.4842,39.2778,UP,1
2012-11-13,40.6771,40.349,39.4061,40.3636,39.3233,DOWN,0
2012-11-14,40.5766,40.8713,39.3973,40.4226,39.3607,UP,1
2012-11-15,40.6439,40.5097,39.3882,40.5687,39.3993,UP,1
2012-11-16,41.2261,40.744,39.3786,40.7173,39.461,UP,1
2012-11-19,42.1703,41.3668,39.3735,41.0588,39.5317,UP,1
2012-11-20,42.264,42.1703,39.3651,41.3762,39.5897,DOWN,0
2012-11-21,42.264,42.3109,39.3586,41.7137,39.6475,UP,1
2012-11-23,42.7729,42.4649,39.3552,42.1394,39.7128,DOWN,0
2012-11-26,42.639,42.5988,39.3502,42.422,39.7793,DOWN,0
2012-11-27,41.9761,42.5653,39.3412,42.3832,39.8181,UP,1
2012-11-28,42.3778,41.7216,39.3371,42.4059,39.8402,UP,1
2012-11-29,42.8599,42.5184,39.3303,42.5251,39.8886,DOWN,0
2012-11-30,42.5787,42.8733,39.3222,42.4863,39.9286,DOWN,0
2012-12-03,42.2238,42.9068,39.3136,42.4033,39.9618,UP,1
2012-12-04,42.4448,42.1301,39.3028,42.497,39.9934,UP,1
2012-12-05,42.5184,42.4113,39.2942,42.5251,40.0264,DOWN,0
2012-12-06,42.4716,42.3376,39.2838,42.4475,40.0707,UP,1
2012-12-07,42.6724,42.7193,39.2768,42.4662,40.1324,UP,1
2012-12-10,42.7126,42.6323,39.2708,42.564,40.1983,UP,1
2012-12-11,42.7796,43.1746,39.2649,42.6309,40.2544,UP,1
2012-12-12,42.9671,42.9871,39.2621,42.7206,40.3171,DOWN,0
2012-12-13,42.9135,42.9001,39.2603,42.809,40.3779,DOWN,0
2012-12-14,42.7528,42.8465,39.2597,42.8251,40.45,UP,1
2012-12-17,43.0206,42.793,39.2604,42.8867,40.5284,UP,1
2012-12-18,43.7505,43.0139,39.2673,43.0809,40.6105,DOWN,0
2012-12-19,43.4692,43.8911,39.2723,43.1813,40.6921,DOWN,0
2012-12-20,43.3219,43.5228,39.2855,43.263,40.7822,DOWN,0
2012-12-21,43.2148,42.7461,39.296,43.3554,40.8913,UP,1
2012-12-24,43.4358,42.9871,39.3045,43.4384,41.0206,UP,1
2012-12-26,43.5161,43.4358,39.3107,43.3916,41.151,UP,1
2012-12-27,43.6165,43.5429,39.3176,43.421,41.2824,DOWN,0
2012-12-28,43.3755,43.3018,39.3182,43.4317,41.3985,UP,1
2012-12-31,43.9982,43.188,39.3242,43.5884,41.5127,UP,1
2013-01-02,45.0227,44.8419,39.3344,43.9058,41.6631,DOWN,0
2013-01-03,44.949,45.0428,39.3444,44.1924,41.7862,UP,1
2013-01-04,45.0628,45.1365,39.3548,44.4816,41.9096,DOWN,0
2013-01-07,44.7682,44.862,39.3669,44.7602,42.0333,DOWN,0
2013-01-08,44.6879,45.1901,39.3807,44.8981,42.1615,UP,1
2013-01-09,45.016,44.7749,39.3995,44.8968,42.2916,UP,1
2013-01-10,45.1365,45.3106,39.4158,44.9343,42.415,DOWN,0
2013-01-11,44.9088,45.0428,39.428,44.9035,42.5396,DOWN,0
2013-01-14,44.5941,44.7883,39.4401,44.8687,42.6518,UP,1
2013-01-15,44.6008,44.3598,39.457,44.8513,42.7464,UP,1
2013-01-16,44.7883,44.5473,39.4726,44.8057,42.8576,UP,1
2013-01-17,45.6922,44.9892,39.4904,44.9169,42.957,DOWN,0
2013-01-18,45.5516,45.8262,39.5037,45.0454,43.0424,UP,1
2013-01-22,45.6922,45.5851,39.52,45.2651,43.1507,DOWN,0
2013-01-23,45.6387,45.565,39.5372,45.4726,43.2652,DOWN,0
2013-01-24,44.9021,45.6655,39.5562,45.4954,43.3535,DOWN,0
2013-01-25,44.7147,45.0495,39.5762,45.2999,43.4386,UP,1
2013-01-28,45.2235,44.8486,39.6017,45.2343,43.5295,UP,1
2013-01-29,46.6364,45.2637,39.6335,45.4231,43.6507,DOWN,0
2013-01-30,46.2882,46.6698,39.6612,45.553,43.7636,UP,1
2013-01-31,46.3217,46.2748,39.6888,45.8369,43.8655,UP,1
2013-02-01,47.0984,46.6163,39.7201,46.3136,43.9641,DOWN,0
2013-02-04,46.8305,46.5828,39.7452,46.635,44.0554,UP,1
2013-02-05,47.4131,47.0046,39.7779,46.7904,44.1584,UP,1
2013-02-06,47.7479,47.1586,39.8162,47.0823,44.2579,DOWN,0
2013-02-07,47.4733,47.9019,39.8523,47.3126,44.3546,UP,1
2013-02-08,47.6273,47.4733,39.8885,47.4184,44.4676,DOWN,0
2013-02-11,47.5805,47.6073,39.9226,47.5684,44.5716,UP,1
2013-02-12,47.8483,47.6474,39.9559,47.6555,44.6714,UP,1
2013-02-13,47.9487,47.8483,39.9871,47.6956,44.7788,UP,1
2013-02-14,48.1161,47.8617,40.0151,47.8242,44.8967,UP,1
2013-02-15,48.5848,48.1496,40.0482,48.0157,45.0195,UP,1
2013-02-19,48.7857,48.7455,40.0822,48.2567,45.1448,DOWN,0
2013-02-20,48.3572,48.8594,40.1158,48.3585,45.2625,DOWN,0
2013-02-21,47.9554,48.1094,40.1504,48.3599,45.3682,UP,1
2013-02-22,48.9598,48.163,40.1942,48.5286,45.4931,DOWN,0
2013-02-25,47.8081,49.1674,40.2357,48.3733,45.5937,UP,1
2013-02-26,48.3773,47.8818,40.281,48.2916,45.7019,UP,1
2013-02-27,49.2946,48.4509,40.3323,48.479,45.8295,DOWN,0
2013-02-28,49.1138,49.2611,40.3807,48.7107,45.9567,DOWN,0
2013-03-01,48.8527,48.8058,40.4281,48.6893,46.0734,DOWN,0
2013-03-04,48.4576,48.6451,40.4751,48.8192,46.1675,UP,1
2013-03-05,49.1942,48.7188,40.5294,48.9826,46.282,DOWN,0
2013-03-06,49.0669,49.3415,40.5842,48.937,46.3969,DOWN,0
2013-03-07,48.9464,49.1406,40.6445,48.9036,46.5115,UP,1
2013-03-08,49.3816,49.2812,40.7071,49.0094,46.6305,UP,1
2013-03-11,49.4754,49.3549,40.763,49.2129,46.7497,DOWN,0
2013-03-12,49.0201,49.3883,40.818,49.1781,46.8577,UP,1
2013-03-13,49.3482,49.0736,40.8713,49.2343,46.9772,UP,1
2013-03-14,49.8972,49.4821,40.9258,49.4245,47.0952,DOWN,0
2013-03-15,49.6026,49.7164,40.9803,49.4687,47.1868,DOWN,0
2013-03-18,49.4754,49.087,41.0317,49.4687,47.2773,DOWN,0
2013-03-19,49.2678,49.5423,41.0851,49.5182,47.3614,DOWN,0
2013-03-20,49.1339,49.4687,41.1414,49.4754,47.4487,DOWN,0
2013-03-21,48.4442,49.3749,41.2006,49.1848,47.5238,UP,1
2013-03-22,48.7388,48.4777,41.2648,49.012,47.5983,DOWN,0
2013-03-25,48.3572,48.9397,41.3243,48.7884,47.6627,UP,1
2013-03-26,48.7188,48.692,41.3813,48.6786,47.7389,DOWN,0
2013-03-27,48.4375,48.4509,41.4345,48.5393,47.8158,UP,1
2013-03-28,48.7991,48.4375,41.4888,48.6103,47.8997,DOWN,0
2013-04-01,48.0559,48.7188,41.5427,48.4737,47.9651,DOWN,0
2013-04-02,47.6541,48.2367,41.5925,48.3331,48.0043,DOWN,0
2013-04-03,47.4867,47.5872,41.6448,48.0867,48.043,UP,1
2013-04-04,48.1563,47.6407,41.7014,48.0304,48.0923,DOWN,0
2013-04-05,48.0425,47.5001,41.7565,47.8791,48.1404,UP,1
2013-04-08,48.8393,48.3773,41.8143,48.0358,48.2191,UP,1
2013-04-09,48.8995,48.8594,41.8709,48.2849,48.3028,UP,1
2013-04-10,49.8236,48.9598,41.9321,48.7522,48.3948,UP,1
2013-04-11,50.0177,49.8035,42.0,49.1245,48.4624,DOWN,0
2013-04-12,49.154,49.8169,42.0665,49.3468,48.5198,DOWN,0
2013-04-15,47.1854,48.8259,42.1272,49.0161,48.537,UP,1
2013-04-16,48.3572,47.6608,42.1954,48.9076,48.5622,DOWN,0
2013-04-17,46.8105,48.163,42.2559,48.305,48.5618,DOWN,0
2013-04-18,45.9266,46.931,42.3129,47.4867,48.5321,DOWN,0
2013-04-19,45.632,45.9199,42.3615,46.7823,48.4898,DOWN,0
2013-04-22,45.5315,45.6521,42.4112,46.4516,48.4509,UP,1
2013-04-23,46.2681,45.8463,42.4609,46.0337,48.4237,UP,1
2013-04-24,46.9176,46.4355,42.5146,46.0552,48.4105,DOWN,0
2013-04-25,46.8305,46.8372,42.5732,46.2359,48.3901,DOWN,0
2013-04-26,46.2681,46.8573,42.6292,46.3632,48.3565,UP,1
2013-04-29,46.6698,46.5024,42.6892,46.5908,48.3276,DOWN,0
2013-04-30,46.1877,46.6698,42.7492,46.5748,48.2796,DOWN,0
2013-05-01,45.5516,46.0471,42.8053,46.3016,48.215,UP,1
2013-05-02,46.4221,45.7927,42.8612,46.2199,48.1763,UP,1
2013-05-03,47.6474,46.7569,42.928,46.4957,48.1701,UP,1
2013-05-06,48.1965,47.5537,42.9963,46.8011,48.1548,UP,1
2013-05-07,48.3438,48.1898,43.0622,47.2323,48.1656,UP,1
2013-05-08,48.8862,48.3371,43.1259,47.8992,48.1757,UP,1
2013-05-09,49.0402,48.846,43.1923,48.4228,48.1706,UP,1
2013-05-10,49.549,49.2477,43.2652,48.8031,48.1793,DOWN,0
2013-05-13,49.5423,49.3816,43.3422,49.0723,48.1931,UP,1
2013-05-14,50.5065,49.549,43.4241,49.5048,48.2341,UP,1
2013-05-15,50.8882,50.3124,43.5043,49.9053,48.268,DOWN,0
