ticker,ESS US Equity,ESS US Equity,ESS US Equity,ESS US Equity,ESS US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-03-24,120.27,120.34,110.8286,120.73,116.8996,UP,1
2011-03-25,122.05,120.42,110.9109,120.932,117.0636,DOWN,0
2011-03-28,121.55,122.33,110.9859,120.94,117.2298,DOWN,0
2011-03-29,120.77,120.75,111.0556,120.87,117.3734,UP,1
2011-03-30,122.02,121.21,111.1245,121.332,117.5196,UP,1
2011-03-31,124.0,121.92,111.2047,122.078,117.753,UP,1
2011-04-01,124.95,124.32,111.29,122.658,118.0366,UP,1
2011-04-04,125.07,125.22,111.3748,123.362,118.3164,UP,1
2011-04-05,125.8,125.06,111.4674,124.368,118.5652,DOWN,0
2011-04-06,125.8,125.96,111.5801,125.124,118.772,DOWN,0
2011-04-07,125.16,126.07,111.6878,125.356,118.9654,DOWN,0
2011-04-08,125.06,125.83,111.8076,125.378,119.1372,DOWN,0
2011-04-11,124.96,125.26,111.9055,125.356,119.3432,DOWN,0
2011-04-12,123.81,124.36,112.0052,124.958,119.4994,DOWN,0
2011-04-13,123.49,124.2,112.1236,124.496,119.6494,UP,1
2011-04-14,123.88,123.24,112.2553,124.24,119.8166,UP,1
2011-04-15,126.6,124.32,112.4041,124.548,120.0086,DOWN,0
2011-04-18,125.63,124.89,112.5568,124.682,120.2708,UP,1
2011-04-19,126.84,126.0,112.7237,125.288,120.5302,UP,1
2011-04-20,128.27,128.02,112.8689,126.244,120.813,UP,1
2011-04-21,129.09,128.45,113.0051,127.286,121.0884,UP,1
2011-04-25,131.0,128.88,113.1435,128.166,121.3952,UP,1
2011-04-26,132.68,131.13,113.2904,129.576,121.7308,UP,1
2011-04-27,133.9,132.67,113.432,130.988,122.078,UP,1
2011-04-28,137.03,133.93,113.5969,132.74,122.4902,DOWN,0
2011-04-29,135.48,137.09,113.7536,134.018,122.877,UP,1
2011-05-02,135.52,136.35,113.9264,134.922,123.273,DOWN,0
2011-05-03,134.5,135.07,114.0851,135.286,123.6202,DOWN,0
2011-05-04,133.41,134.1,114.2352,135.188,123.934,UP,1
2011-05-05,133.75,133.14,114.3994,134.532,124.259,DOWN,0
2011-05-06,132.97,134.04,114.5415,134.03,124.5682,UP,1
2011-05-09,134.02,133.17,114.6885,133.73,124.8266,UP,1
2011-05-10,136.64,134.49,114.8387,134.158,125.0838,DOWN,0
2011-05-11,134.76,136.25,114.9758,134.428,125.3714,DOWN,0
2011-05-12,134.09,134.47,115.1111,134.496,125.6872,DOWN,0
2011-05-13,133.63,134.39,115.256,134.628,125.9824,UP,1
2011-05-16,133.65,133.23,115.3987,134.554,126.295,UP,1
2011-05-17,134.44,132.95,115.5309,134.114,126.6488,UP,1
2011-05-18,134.6,134.71,115.6684,134.082,126.9636,UP,1
2011-05-19,134.9,134.57,115.8076,134.244,127.2856,DOWN,0
2011-05-20,132.72,134.33,115.9394,134.062,127.5934,DOWN,0
2011-05-23,131.24,131.2,116.0654,133.58,127.8322,UP,1
2011-05-24,132.19,131.76,116.19,133.13,128.0982,UP,1
2011-05-25,133.39,132.57,116.3231,132.888,128.37,UP,1
2011-05-26,134.6,133.31,116.4768,132.828,128.68,UP,1
2011-05-27,134.96,134.5,116.6388,133.276,128.9704,UP,1
2011-05-31,137.61,136.15,116.814,134.55,129.3018,DOWN,0
2011-06-01,134.05,137.35,116.9759,134.922,129.5526,DOWN,0
2011-06-02,133.6,134.12,117.123,134.964,129.8022,UP,1
2011-06-03,135.62,132.22,117.28,135.168,130.1204,DOWN,0
2011-06-06,134.77,135.67,117.4418,135.13,130.4104,UP,1
2011-06-07,137.17,135.79,117.6151,135.042,130.7128,DOWN,0
2011-06-08,136.53,136.99,117.788,135.538,131.0124,DOWN,0
2011-06-09,136.26,137.18,117.9589,136.07,131.3222,DOWN,0
2011-06-10,133.51,136.03,118.1072,135.648,131.552,DOWN,0
2011-06-13,133.34,133.61,118.2561,135.362,131.7388,UP,1
2011-06-14,135.05,134.87,118.4063,134.938,131.9408,DOWN,0
2011-06-15,132.28,133.86,118.5512,134.088,132.085,UP,1
2011-06-16,133.12,132.57,118.6879,133.46,132.2314,UP,1
2011-06-17,134.6,134.63,118.8153,133.678,132.4074,UP,1
2011-06-20,136.29,134.28,118.9477,134.268,132.63,UP,1
2011-06-21,137.71,136.66,119.0829,134.8,132.883,DOWN,0
2011-06-22,135.8,136.45,119.2121,135.504,133.0998,DOWN,0
2011-06-23,133.15,133.93,119.333,135.51,133.2866,UP,1
2011-06-24,133.96,133.14,119.4608,135.382,133.496,DOWN,0
2011-06-27,133.29,134.1,119.5798,134.782,133.6842,UP,1
2011-06-28,133.73,132.76,119.6938,133.986,133.8268,UP,1
2011-06-29,134.23,134.28,119.8158,133.672,133.9988,UP,1
2011-06-30,135.29,134.2,119.9403,134.1,134.1678,UP,1
2011-07-01,137.59,135.52,120.0808,134.826,134.3542,UP,1
2011-07-05,138.93,137.77,120.2217,135.954,134.551,UP,1
2011-07-06,141.54,138.67,120.3558,137.516,134.7618,UP,1
2011-07-07,142.81,142.82,120.5101,139.232,134.9644,UP,1
2011-07-08,143.0,141.04,120.6719,140.774,135.1464,DOWN,0
2011-07-11,141.94,142.27,120.8433,141.644,135.2446,UP,1
2011-07-12,142.26,141.87,121.0018,142.31,135.3802,DOWN,0
2011-07-13,139.97,142.9,121.1586,141.996,135.4692,DOWN,0
2011-07-14,138.83,140.39,121.3116,141.2,135.5558,UP,1
2011-07-15,139.98,139.3,121.4691,140.596,135.6872,DOWN,0
2011-07-18,139.44,139.83,121.6191,140.096,135.801,UP,1
2011-07-19,141.2,140.47,121.7797,139.884,135.9656,UP,1
2011-07-20,142.5,141.47,121.9437,140.39,136.1352,UP,1
2011-07-21,142.78,143.25,122.1046,141.18,136.258,UP,1
2011-07-22,143.49,143.14,122.2747,141.882,136.4326,DOWN,0
2011-07-25,142.88,142.32,122.4398,142.57,136.6084,UP,1
2011-07-26,142.89,143.0,122.6052,142.908,136.7936,DOWN,0
2011-07-27,139.07,142.05,122.7503,142.222,136.902,DOWN,0
2011-07-28,138.36,138.29,122.8847,141.338,136.9804,UP,1
2011-07-29,140.36,137.34,123.0264,140.712,137.0956,UP,1
2011-08-01,141.42,141.35,123.1755,140.42,137.226,DOWN,0
2011-08-02,139.01,140.85,123.3139,139.644,137.3518,DOWN,0
2011-08-03,136.74,138.88,123.433,139.178,137.4618,DOWN,0
2011-08-04,129.89,133.1,123.5189,137.484,137.4158,DOWN,0
2011-08-05,127.32,131.13,123.5796,134.876,137.2944,DOWN,0
2011-08-08,120.75,119.15,123.6055,130.742,137.0174,UP,1
2011-08-09,131.65,121.93,123.685,129.27,136.9512,DOWN,0
2011-08-10,130.8,129.83,123.7587,128.082,136.815,UP,1
2011-08-11,138.24,131.78,123.876,129.752,136.8988,DOWN,0
2011-08-12,136.66,139.34,123.9895,131.62,136.96,UP,1
2011-08-15,140.36,137.7,124.128,135.542,137.0548,DOWN,0
2011-08-16,139.5,138.96,124.2607,137.112,137.1494,UP,1
2011-08-17,139.83,140.21,124.3917,138.918,137.2026,DOWN,0
2011-08-18,134.3,136.13,124.4955,138.13,137.158,DOWN,0
2011-08-19,132.18,132.29,124.5896,137.234,137.0764,DOWN,0
2011-08-22,131.83,133.85,124.6685,135.528,137.0428,UP,1
2011-08-23,136.38,132.11,124.7657,134.904,137.1036,UP,1
2011-08-24,138.92,136.05,124.8841,134.722,137.181,DOWN,0
2011-08-25,135.72,139.41,125.0125,135.006,137.2498,UP,1
2011-08-26,138.5,134.89,125.1445,136.27,137.3574,UP,1
2011-08-29,141.7,140.0,125.2928,138.244,137.4994,UP,1
2011-08-30,142.09,141.08,125.447,139.386,137.6154,UP,1
2011-08-31,143.55,142.98,125.6102,140.312,137.7322,DOWN,0
2011-09-01,141.02,143.69,125.7812,141.372,137.8366,DOWN,0
2011-09-02,139.62,138.84,125.9409,141.596,137.966,DOWN,0
2011-09-06,139.23,135.43,126.0938,141.102,138.0714,UP,1
2011-09-07,144.09,141.51,126.2697,141.502,138.2874,UP,1
2011-09-08,144.16,143.52,126.4446,141.624,138.496,DOWN,0
2011-09-09,140.49,141.18,126.605,141.518,138.6212,UP,1
2011-09-12,140.9,139.04,126.7578,141.774,138.7334,UP,1
2011-09-13,141.2,141.75,126.915,142.168,138.8056,DOWN,0
2011-09-14,141.11,141.92,127.0678,141.572,138.8492,UP,1
2011-09-15,141.78,142.38,127.2225,141.096,138.854,UP,1
2011-09-16,142.42,141.56,127.3686,141.482,138.8462,DOWN,0
2011-09-19,138.31,139.86,127.489,140.964,138.7524,DOWN,0
2011-09-20,136.28,138.91,127.6005,139.98,138.6392,DOWN,0
2011-09-21,127.42,136.34,127.6658,137.242,138.3424,DOWN,0
2011-09-22,123.18,124.1,127.7064,133.522,138.0066,UP,1
2011-09-23,123.97,122.77,127.763,129.832,137.7094,UP,1
2011-09-26,124.29,124.81,127.8321,127.028,137.3956,DOWN,0
2011-09-27,124.1,126.09,127.889,124.592,137.0888,DOWN,0
2011-09-28,120.23,123.25,127.9241,123.154,136.6694,UP,1
2011-09-29,123.21,122.0,127.9802,123.16,136.2836,DOWN,0
2011-09-30,120.04,121.56,128.0275,122.374,135.8288,DOWN,0
2011-10-03,114.6,119.27,128.0477,120.436,135.251,UP,1
2011-10-04,121.1,112.54,128.1024,119.836,134.8154,DOWN,0
2011-10-05,120.13,121.19,128.1456,119.816,134.3602,UP,1
2011-10-06,123.82,119.63,128.1995,119.938,134.0552,DOWN,0
2011-10-07,121.31,124.07,128.2359,120.192,133.7142,UP,1
2011-10-10,128.67,123.34,128.3113,123.006,133.4804,DOWN,0
2011-10-11,123.85,127.34,128.3558,123.556,133.129,UP,1
2011-10-12,127.36,124.32,128.4166,125.002,132.896,DOWN,0
2011-10-13,125.3,126.16,128.4686,125.298,132.6672,UP,1
2011-10-14,128.39,126.82,128.5398,126.714,132.6372,DOWN,0
2011-10-17,127.92,127.34,128.6083,126.564,132.6492,UP,1
2011-10-18,132.5,128.09,128.6848,128.294,132.8842,UP,1
2011-10-19,133.35,131.75,128.7751,129.492,132.9182,DOWN,0
2011-10-20,132.56,134.79,128.8574,130.944,132.9534,UP,1
2011-10-21,135.56,133.96,128.9583,132.378,132.8998,UP,1
2011-10-24,140.15,136.7,129.0908,134.824,132.9696,DOWN,0
2011-10-25,139.41,140.13,129.221,136.206,132.9506,UP,1
2011-10-26,140.9,142.03,129.3595,137.716,132.9786,UP,1
2011-10-27,146.45,144.37,129.5225,140.494,133.111,DOWN,0
2011-10-28,142.68,146.81,129.6697,141.918,133.2786,UP,1
2011-10-31,142.76,140.43,129.8156,142.44,133.4902,DOWN,0
2011-11-01,137.33,139.36,129.9287,142.024,133.6002,UP,1
2011-11-02,138.43,139.58,130.0592,141.53,133.6412,DOWN,0
2011-11-03,136.16,124.8,130.1861,139.472,133.586,UP,1
2011-11-04,137.97,135.15,130.3206,138.53,133.631,DOWN,0
2011-11-07,137.93,137.58,130.4434,137.564,133.6196,UP,1
2011-11-08,138.53,138.83,130.5588,137.804,133.5562,DOWN,0
2011-11-09,132.95,135.59,130.6461,136.708,133.3734,UP,1
2011-11-10,134.26,134.82,130.735,136.328,133.1876,UP,1
2011-11-11,137.17,135.32,130.8476,136.168,133.1106,DOWN,0
2011-11-14,134.61,136.5,130.9406,135.504,133.0104,UP,1
2011-11-15,136.7,134.18,131.0442,135.138,132.9598,DOWN,0
2011-11-16,134.67,136.31,131.1399,135.482,132.7714,DOWN,0
2011-11-17,130.65,134.37,131.2082,134.76,132.5012,UP,1
2011-11-18,130.78,131.74,131.2995,133.482,132.307,DOWN,0
2011-11-21,127.16,128.95,131.3659,131.992,132.0322,DOWN,0
2011-11-22,125.97,127.29,131.4251,129.846,131.7276,DOWN,0
2011-11-23,122.34,124.9,131.4602,127.38,131.3522,UP,1
2011-11-25,123.0,122.36,131.4969,125.85,130.9766,UP,1
2011-11-28,124.91,127.7,131.5419,124.676,130.6264,UP,1
2011-11-29,125.97,125.73,131.5891,124.438,130.3796,UP,1
2011-11-30,132.85,129.4,131.6712,125.814,130.311,UP,1
2011-12-01,133.94,133.07,131.7602,128.134,130.4414,DOWN,0
2011-12-02,133.47,134.63,131.849,130.228,130.6472,DOWN,0
2011-12-05,132.89,134.85,131.9278,131.824,130.8256,DOWN,0
2011-12-06,132.03,132.89,131.9993,133.036,130.9804,UP,1
2011-12-07,134.79,131.54,132.0858,133.424,131.1942,DOWN,0
2011-12-08,132.2,133.58,132.1592,133.076,131.4336,UP,1
2011-12-09,134.72,132.41,132.2273,133.326,131.6638,DOWN,0
2011-12-12,132.19,133.53,132.2694,133.186,131.9068,DOWN,0
2011-12-13,131.9,133.35,132.327,133.16,132.2528,UP,1
2011-12-14,132.94,131.18,132.4002,132.79,132.4896,UP,1
2011-12-15,135.92,134.47,132.4854,133.534,132.8054,UP,1
2011-12-16,137.54,136.6,132.583,134.098,133.0798,DOWN,0
2011-12-19,135.96,137.62,132.6791,134.852,133.3728,UP,1
2011-12-20,139.3,137.98,132.7813,136.332,133.5854,UP,1
2011-12-21,139.88,138.76,132.8867,137.72,133.906,UP,1
2011-12-22,141.78,140.09,133.0089,138.892,134.1944,UP,1
2011-12-23,142.15,142.86,133.1232,139.814,134.5314,UP,1
2011-12-27,143.42,141.79,133.2458,141.306,134.832,DOWN,0
2011-12-28,141.11,143.48,133.3524,141.668,135.0958,DOWN,0
2011-12-29,140.58,140.2,133.4598,141.808,135.2574,DOWN,0
2011-12-30,140.51,141.0,133.5601,141.554,135.4006,DOWN,0
2012-01-03,140.31,142.86,133.6565,141.186,135.5556,DOWN,0
2012-01-04,138.0,140.15,133.7389,140.102,135.6044,UP,1
2012-01-05,140.57,137.77,133.8362,139.994,135.6128,DOWN,0
2012-01-06,139.98,141.05,133.9375,139.874,135.6242,DOWN,0
2012-01-09,139.47,140.12,134.0335,139.666,135.5956,UP,1
2012-01-10,139.95,141.14,134.123,139.594,135.4656,DOWN,0
2012-01-11,138.62,139.22,134.2084,139.718,135.3844,DOWN,0
2012-01-12,136.94,139.04,134.2892,138.992,135.268,UP,1
2012-01-13,141.13,136.43,134.3848,139.222,135.344,UP,1
2012-01-17,141.49,144.24,134.4722,139.626,135.4052,DOWN,0
2012-01-18,140.84,141.7,134.5517,139.804,135.4988,DOWN,0
2012-01-19,138.98,141.4,134.6212,139.876,135.519,DOWN,0
2012-01-20,138.1,139.34,134.6827,140.108,135.5224,UP,1
2012-01-23,140.07,138.27,134.7541,139.896,135.5532,UP,1
2012-01-24,141.84,139.42,134.8375,139.966,135.731,UP,1
2012-01-25,144.2,141.53,134.9332,140.638,135.9298,UP,1
2012-01-26,145.6,144.81,135.0364,141.962,136.0984,DOWN,0
2012-01-27,144.26,144.91,135.1386,143.194,136.2914,DOWN,0
2012-01-30,143.57,143.25,135.239,143.894,136.4288,UP,1
2012-01-31,144.0,143.72,135.3396,144.326,136.6154,UP,1
2012-02-01,147.29,144.44,135.4431,144.944,136.9482,DOWN,0
2012-02-02,147.11,146.17,135.5505,145.246,137.2748,UP,1
2012-02-03,149.11,147.81,135.6618,146.216,137.7138,DOWN,0
2012-02-06,146.5,148.23,135.753,146.802,138.1244,DOWN,0
2012-02-07,146.26,145.97,135.8388,147.254,138.6028,DOWN,0
2012-02-08,145.27,146.1,135.9102,146.85,139.0482,DOWN,0
2012-02-09,143.74,145.32,135.9655,146.176,139.4248,DOWN,0
2012-02-10,142.46,142.96,136.0083,144.846,139.7546,UP,1
2012-02-13,142.76,143.88,136.0369,144.098,139.9528,DOWN,0
2012-02-14,142.03,142.23,136.0697,143.252,140.1146,DOWN,0
2012-02-15,141.58,142.62,136.1,142.514,140.2768,UP,1
2012-02-16,142.33,142.48,136.1391,142.232,140.4656,UP,1
2012-02-17,143.68,142.57,136.1905,142.476,140.6986,DOWN,0
2012-02-21,139.82,142.73,136.2208,141.888,140.7992,DOWN,0
2012-02-22,138.2,139.36,136.247,141.122,140.9192,UP,1
2012-02-23,139.83,138.38,136.276,140.772,141.0214,UP,1
2012-02-24,141.2,140.18,136.2988,140.546,141.2016,DOWN,0
2012-02-27,140.77,141.02,136.3289,139.964,141.379,DOWN,0
2012-02-28,138.61,140.97,136.3515,139.722,141.4924,UP,1
2012-02-29,139.99,139.69,136.3833,140.08,141.5738,UP,1
2012-03-01,140.83,140.3,136.4192,140.28,141.6396,DOWN,0
2012-03-02,140.29,140.56,136.4484,140.098,141.7262,UP,1
2012-03-05,143.0,140.5,136.4904,140.544,141.8002,DOWN,0
2012-03-06,141.74,141.78,136.5246,141.17,141.8374,UP,1
2012-03-07,143.12,142.1,136.5766,141.796,141.8642,UP,1
2012-03-08,143.37,143.02,136.6373,142.304,141.8886,UP,1
2012-03-09,146.51,143.21,136.7089,143.548,141.9504,DOWN,0
2012-03-12,145.93,146.22,136.7716,144.134,142.0468,UP,1
2012-03-13,148.74,146.85,136.8423,145.534,142.21,DOWN,0
2012-03-14,147.2,147.5,136.9035,146.35,142.3438,DOWN,0
2012-03-15,146.84,147.3,136.9496,147.044,142.4744,UP,1
2012-03-16,147.29,146.96,137.0158,147.2,142.6602,UP,1
2012-03-19,148.0,147.34,137.0878,147.614,142.8088,UP,1
2012-03-20,148.43,146.93,137.1519,147.552,142.9778,DOWN,0
2012-03-21,147.15,148.91,137.2138,147.542,143.1314,DOWN,0
2012-03-22,145.77,146.56,137.2568,147.328,143.2478,UP,1
2012-03-23,146.93,146.21,137.3088,147.256,143.414,UP,1
2012-03-26,149.65,147.97,137.3757,147.586,143.6682,UP,1
2012-03-27,149.7,149.97,137.4567,147.84,143.8396,DOWN,0
2012-03-28,148.58,149.15,137.5329,148.126,143.9814,UP,1
2012-03-29,149.91,147.16,137.6072,148.954,144.1628,UP,1
2012-03-30,151.51,151.08,137.7033,149.87,144.4134,DOWN,0
2012-04-02,151.12,151.35,137.7933,150.164,144.6738,UP,1
2012-04-03,151.69,151.22,137.8788,150.562,144.9062,DOWN,0
2012-04-04,150.72,150.53,137.9509,150.99,145.0838,DOWN,0
2012-04-05,150.66,150.06,138.0157,151.14,145.213,DOWN,0
2012-04-09,149.62,149.11,138.0848,150.762,145.2934,DOWN,0
2012-04-10,147.09,150.27,138.1545,149.956,145.35,UP,1
2012-04-11,148.96,148.29,138.2295,149.41,145.4578,UP,1
2012-04-12,150.78,148.67,138.3169,149.422,145.5934,UP,1
2012-04-13,150.88,150.81,138.4027,149.466,145.6652,UP,1
2012-04-16,153.77,151.85,138.5004,150.296,145.7984,UP,1
2012-04-17,154.09,154.25,138.5944,151.696,145.898,DOWN,0
2012-04-18,153.89,153.56,138.6759,152.682,146.0458,UP,1
2012-04-19,154.28,153.55,138.7526,153.382,146.2062,UP,1
2012-04-20,156.89,154.49,138.8294,154.584,146.4386,DOWN,0
2012-04-23,156.29,154.56,138.8968,155.088,146.6896,UP,1
2012-04-24,158.06,156.73,138.9721,155.882,147.0016,UP,1
2012-04-25,158.08,159.17,139.0528,156.72,147.308,UP,1
2012-04-26,158.52,158.1,139.1341,157.568,147.6378,UP,1
2012-04-27,158.74,159.56,139.2279,157.938,147.981,DOWN,0
2012-04-30,157.97,158.34,139.3236,158.274,148.2938,UP,1
2012-05-01,158.74,157.99,139.4174,158.41,148.595,DOWN,0
2012-05-02,157.97,157.57,139.5101,158.388,148.958,DOWN,0
2012-05-03,156.29,158.1,139.5855,157.942,149.3198,DOWN,0
2012-05-04,156.07,155.24,139.6534,157.408,149.6446,UP,1
2012-05-07,158.16,155.49,139.7303,157.446,149.9838,DOWN,0
2012-05-08,158.07,157.61,139.8032,157.312,150.3298,DOWN,0
2012-05-09,158.05,157.19,139.879,157.328,150.7186,DOWN,0
2012-05-10,157.54,158.86,139.9523,157.578,151.0696,UP,1
2012-05-11,157.87,157.1,140.0463,157.938,151.4104,DOWN,0
2012-05-14,156.1,156.84,140.135,157.526,151.7266,DOWN,0
2012-05-15,155.34,156.5,140.2099,156.98,151.9734,DOWN,0
2012-05-16,153.85,161.53,140.272,156.14,152.2156,DOWN,0
2012-05-17,150.07,154.08,140.3273,154.646,152.3546,DOWN,0
2012-05-18,149.81,150.68,140.3927,153.034,152.4834,UP,1
2012-05-21,151.25,150.35,140.4995,152.064,152.5782,UP,1
2012-05-22,151.73,151.5,140.6215,151.342,152.6942,UP,1
2012-05-23,152.0,151.0,140.7778,150.972,152.7594,UP,1
2012-05-24,152.04,152.15,140.8797,151.366,152.8562,DOWN,0
2012-05-25,151.3,152.3,140.9822,151.664,152.9454,UP,1
2012-05-29,152.7,151.62,141.0545,151.954,153.0536,DOWN,0
2012-05-30,149.05,151.47,141.1165,151.418,153.0746,UP,1
2012-05-31,150.46,149.87,141.167,151.11,153.1152,DOWN,0
2012-06-01,147.96,147.95,141.2093,150.294,153.1314,DOWN,0
2012-06-04,146.97,148.33,141.245,149.428,153.1554,UP,1
2012-06-05,150.6,146.49,141.3265,149.008,153.2288,UP,1
2012-06-06,153.48,152.21,141.433,149.894,153.3054,DOWN,0
2012-06-07,151.43,155.4,141.531,150.088,153.34,UP,1
2012-06-08,153.09,151.59,141.6145,151.114,153.4302,DOWN,0
2012-06-11,149.34,154.58,141.6666,151.588,153.4188,UP,1
2012-06-12,149.97,150.15,141.7379,151.462,153.388,DOWN,0
2012-06-13,149.58,149.67,141.7933,150.682,153.3572,UP,1
2012-06-14,151.83,149.87,141.8439,150.762,153.36,UP,1
2012-06-15,152.4,152.29,141.8955,150.624,153.3936,DOWN,0
2012-06-18,152.4,152.14,141.9397,151.236,153.4284,UP,1
2012-06-19,152.46,152.39,141.9969,151.734,153.4852,DOWN,0
2012-06-20,151.84,152.63,142.058,152.186,153.5802,DOWN,0
2012-06-21,149.91,152.6,142.1114,151.802,153.5992,DOWN,0
2012-06-22,149.22,150.73,142.1371,151.166,153.568,UP,1
2012-06-25,150.21,147.77,142.1673,150.728,153.5546,UP,1
2012-06-26,151.12,150.1,142.2205,150.46,153.5016,DOWN,0
2012-06-27,149.08,150.02,142.2614,149.908,153.4014,UP,1
2012-06-28,150.71,147.57,142.3089,150.068,153.3378,UP,1
2012-06-29,153.92,153.85,142.373,151.008,153.3306,UP,1
2012-07-02,155.41,154.42,142.4411,152.048,153.301,UP,1
2012-07-03,155.85,155.87,142.5083,152.994,153.2922,DOWN,0
2012-07-05,155.84,155.54,142.5959,154.346,153.2478,UP,1
2012-07-06,156.87,154.43,142.6989,155.578,153.2236,UP,1
2012-07-09,157.5,156.5,142.8493,156.294,153.2032,DOWN,0
2012-07-10,156.02,157.49,143.0135,156.416,153.1488,DOWN,0
2012-07-11,155.56,155.83,143.1714,156.358,153.1006,UP,1
2012-07-12,157.34,155.02,143.3367,156.658,153.0726,UP,1
2012-07-13,159.67,157.83,143.5145,157.218,153.1066,DOWN,0
2012-07-16,159.62,159.17,143.7115,157.642,153.1732,UP,1
2012-07-17,160.33,160.29,143.8971,158.504,153.2584,DOWN,0
2012-07-18,158.93,159.6,144.0915,159.178,153.2738,DOWN,0
2012-07-19,157.42,159.28,144.3056,159.194,153.2608,DOWN,0
2012-07-20,156.82,156.63,144.4842,158.624,153.2362,DOWN,0
2012-07-23,156.63,155.06,144.6667,158.026,153.218,DOWN,0
2012-07-24,156.53,156.23,144.8303,157.266,153.1912,UP,1
2012-07-25,157.95,157.28,145.0135,157.07,153.2282,DOWN,0
2012-07-26,156.47,159.19,145.1525,156.88,153.2508,UP,1
2012-07-27,157.26,156.98,145.3195,156.968,153.319,UP,1
2012-07-30,157.68,156.9,145.4711,157.178,153.4712,DOWN,0
2012-07-31,157.36,157.62,145.6314,157.344,153.6222,DOWN,0
2012-08-01,156.4,157.17,145.7715,157.034,153.7252,DOWN,0
2012-08-02,156.27,157.36,145.9132,156.994,153.816,DOWN,0
2012-08-03,155.94,157.41,146.0304,156.73,153.8948,DOWN,0
2012-08-06,155.61,156.36,146.1417,156.316,153.9662,DOWN,0
2012-08-07,153.5,155.73,146.2464,155.544,154.0102,DOWN,0
2012-08-08,150.81,153.7,146.3227,154.426,153.9724,UP,1
2012-08-09,151.28,150.45,146.3783,153.428,154.017,UP,1
2012-08-10,151.69,151.53,146.4397,152.578,154.0416,DOWN,0
2012-08-13,151.48,151.21,146.4926,151.752,154.112,DOWN,0
2012-08-14,150.5,152.31,146.5129,151.152,154.1826,UP,1
2012-08-15,151.05,150.71,146.5547,151.2,154.1916,DOWN,0
2012-08-16,150.59,151.2,146.5939,151.062,154.1338,UP,1
2012-08-17,150.9,150.58,146.6617,150.904,154.1232,DOWN,0
2012-08-20,149.86,151.0,146.7189,150.58,154.0586,UP,1
2012-08-21,150.55,149.96,146.7908,150.59,154.0828,UP,1
2012-08-22,151.65,150.52,146.8592,150.71,154.1164,UP,1
2012-08-23,152.05,151.34,146.9298,151.002,154.1658,UP,1
2012-08-24,152.67,151.92,147.0005,151.356,154.1826,UP,1
2012-08-27,152.76,152.82,147.0996,151.936,154.1898,UP,1
2012-08-28,153.0,152.52,147.1933,152.426,154.2018,DOWN,0
2012-08-29,152.4,153.41,147.2694,152.576,154.2006,DOWN,0
2012-08-30,151.47,152.03,147.3537,152.46,154.1932,UP,1
2012-08-31,151.98,152.26,147.4301,152.322,154.2346,UP,1
2012-09-04,153.25,151.71,147.523,152.42,154.3152,UP,1
2012-09-05,153.49,153.88,147.6372,152.518,154.3808,UP,1
2012-09-06,154.04,153.93,147.7535,152.846,154.4392,UP,1
2012-09-07,154.7,154.4,147.8912,153.492,154.5516,DOWN,0
2012-09-10,153.4,154.44,148.0284,153.776,154.6054,UP,1
2012-09-11,153.62,153.4,148.1848,153.85,154.5994,DOWN,0
2012-09-12,152.83,153.85,148.3339,153.718,154.5478,UP,1
2012-09-13,155.13,153.38,148.485,153.936,154.5334,UP,1
2012-09-14,155.44,155.35,148.6324,154.084,154.5254,DOWN,0
2012-09-17,154.74,155.37,148.7418,154.352,154.4828,DOWN,0
2012-09-18,154.35,154.95,148.8439,154.498,154.4198,DOWN,0
2012-09-19,154.07,154.31,148.9469,154.746,154.3808,DOWN,0
2012-09-20,151.65,153.64,149.0407,154.05,154.3026,DOWN,0
2012-09-21,151.53,152.42,149.1382,153.268,154.1864,DOWN,0
2012-09-24,151.07,151.0,149.2196,152.534,154.0144,DOWN,0
2012-09-25,149.25,151.56,149.3048,151.514,153.807,DOWN,0
2012-09-26,148.52,148.57,149.3738,150.404,153.5708,UP,1
2012-09-27,148.89,149.17,149.4573,149.852,153.37,DOWN,0
2012-09-28,148.24,148.32,149.539,149.194,153.1864,DOWN,0
2012-10-01,146.22,148.21,149.6054,148.224,152.9744,UP,1
2012-10-02,148.34,146.2,149.6675,148.042,152.8086,DOWN,0
2012-10-03,147.48,148.33,149.7172,147.834,152.6276,UP,1
2012-10-04,147.68,147.89,149.7758,147.592,152.4222,UP,1
2012-10-05,147.84,148.04,149.8185,147.512,152.2496,DOWN,0
2012-10-08,146.57,147.5,149.852,147.582,152.0358,DOWN,0
2012-10-09,145.74,147.07,149.8718,147.062,151.797,UP,1
2012-10-10,146.53,145.76,149.8937,146.872,151.5804,DOWN,0
2012-10-11,146.07,146.66,149.9069,146.55,151.3738,DOWN,0
2012-10-12,145.5,146.15,149.9289,146.082,151.1584,UP,1
2012-10-15,145.6,145.58,149.954,145.888,150.9516,UP,1
2012-10-16,146.7,145.3,149.9849,146.08,150.7734,DOWN,0
2012-10-17,146.02,148.89,150.0135,145.978,150.6238,UP,1
2012-10-18,148.88,146.22,150.0679,146.54,150.5852,DOWN,0
2012-10-19,148.14,148.28,150.1057,147.068,150.5224,DOWN,0
2012-10-22,147.02,146.87,150.1409,147.352,150.429,DOWN,0
