ticker,MELI US Equity,MELI US Equity,MELI US Equity,MELI US Equity,MELI US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2015-05-05,149.19,151.98,146.423,130.9043,122.5001,DOWN,0
2015-05-06,148.51,149.17,147.53,131.2247,122.796,DOWN,0
2015-05-07,145.1,150.05,148.084,131.4423,123.0741,UP,1
2015-05-08,146.63,145.89,148.34,131.7547,123.3576,DOWN,0
2015-05-11,146.18,145.94,147.122,132.0589,123.6297,DOWN,0
2015-05-12,145.67,142.31,146.418,132.3063,123.9056,DOWN,0
2015-05-13,144.66,146.69,145.648,132.5215,124.1708,UP,1
2015-05-14,146.79,144.81,145.986,132.8313,124.45,DOWN,0
2015-05-15,146.46,147.11,145.952,133.1206,124.7118,UP,1
2015-05-18,147.82,146.04,146.28,133.493,124.9884,DOWN,0
2015-05-19,145.58,148.3,146.262,133.9046,125.2583,UP,1
2015-05-20,147.1,145.58,146.75,134.3684,125.5275,UP,1
2015-05-21,149.01,147.47,147.194,134.8184,125.8108,DOWN,0
2015-05-22,147.48,149.28,147.398,135.2102,126.0837,DOWN,0
2015-05-26,145.74,147.5,146.982,135.6108,126.3502,UP,1
2015-05-27,146.43,145.32,147.152,135.9976,126.5531,UP,1
2015-05-28,146.5,146.45,147.032,136.3744,126.7399,DOWN,0
2015-05-29,145.13,146.8,146.256,136.7514,126.9199,DOWN,0
2015-06-01,143.68,146.12,145.496,137.1668,127.0799,DOWN,0
2015-06-02,143.01,143.67,144.95,137.5352,127.2375,UP,1
2015-06-03,143.47,143.68,144.358,137.896,127.4054,DOWN,0
2015-06-04,143.29,143.31,143.716,138.315,127.5645,UP,1
2015-06-05,144.94,143.2,143.678,138.7916,127.7191,DOWN,0
2015-06-08,142.68,144.64,143.478,139.217,127.8661,UP,1
2015-06-09,143.26,142.0,143.528,139.6252,128.0113,UP,1
2015-06-10,145.45,143.99,143.924,140.1008,128.1708,DOWN,0
2015-06-11,141.43,145.36,143.552,140.479,128.3104,UP,1
2015-06-12,143.66,140.55,143.296,140.875,128.4553,DOWN,0
2015-06-15,141.97,142.8,143.154,141.2116,128.5922,UP,1
2015-06-16,143.515,141.83,143.205,141.5565,128.7364,DOWN,0
2015-06-17,143.32,143.85,142.779,141.8835,128.8782,UP,1
2015-06-18,145.46,143.38,143.585,142.2209,129.0289,UP,1
2015-06-19,147.16,144.84,144.285,142.5701,129.1781,DOWN,0
2015-06-22,146.72,148.5,145.235,142.8725,129.3251,UP,1
2015-06-23,150.99,148.06,146.73,143.2781,129.4928,DOWN,0
2015-06-24,149.14,150.61,147.894,143.6296,129.6519,UP,1
2015-06-25,149.64,149.22,148.73,143.9784,129.812,DOWN,0
2015-06-26,147.73,148.94,148.844,144.3096,129.9654,DOWN,0
2015-06-29,141.13,146.46,147.726,144.5322,130.1001,UP,1
2015-06-30,141.7,142.7,145.868,144.6956,130.2345,DOWN,0
2015-07-01,141.46,142.45,144.332,144.7858,130.38,DOWN,0
2015-07-02,138.71,141.04,142.146,144.7992,130.5063,DOWN,0
2015-07-06,135.99,137.51,139.798,144.7396,130.6186,DOWN,0
2015-07-07,135.29,135.68,138.63,144.6958,130.7369,DOWN,0
2015-07-08,129.9,133.91,136.27,144.5568,130.8241,UP,1
2015-07-09,133.31,130.81,134.64,144.4182,130.9362,UP,1
2015-07-10,135.63,134.52,134.024,144.2713,131.0598,UP,1
2015-07-13,135.64,135.99,133.954,144.1375,131.171,DOWN,0
2015-07-14,134.9,135.33,133.876,143.9285,131.2924,UP,1
2015-07-15,135.6,135.29,135.016,143.5951,131.4138,UP,1
2015-07-16,136.01,136.88,135.556,143.3315,131.5479,UP,1
2015-07-17,137.12,136.28,135.854,143.1037,131.6902,DOWN,0
2015-07-20,136.79,136.45,136.084,142.9375,131.8206,DOWN,0
2015-07-21,134.63,137.17,136.03,142.6975,131.9383,UP,1
2015-07-22,134.83,134.18,135.876,142.4705,132.0549,DOWN,0
2015-07-23,133.12,135.0,135.298,142.2195,132.1599,DOWN,0
2015-07-24,131.39,134.0,134.152,141.9541,132.2628,DOWN,0
2015-07-27,128.89,130.19,132.572,141.5961,132.3385,DOWN,0
2015-07-28,128.64,129.89,131.374,141.2397,132.4238,UP,1
2015-07-29,134.0,129.0,131.208,140.9633,132.547,DOWN,0
2015-07-30,130.68,133.6,130.72,140.6653,132.6551,UP,1
2015-07-31,130.69,130.87,130.58,140.3371,132.7684,DOWN,0
2015-08-03,128.4,130.17,130.482,139.9249,132.8796,UP,1
2015-08-04,129.17,128.21,130.588,139.5587,132.9958,UP,1
2015-08-05,131.92,129.3,130.172,139.2823,133.134,DOWN,0
2015-08-06,121.0,125.29,128.236,138.7737,133.2042,UP,1
2015-08-07,121.14,121.09,126.326,138.2665,133.2582,UP,1
2015-08-10,123.66,122.13,125.378,137.8371,133.3423,DOWN,0
2015-08-11,123.2,121.52,124.184,137.4275,133.4213,DOWN,0
2015-08-12,121.27,121.65,122.054,136.9927,133.4668,DOWN,0
2015-08-13,120.24,121.56,121.902,136.5281,133.5194,DOWN,0
2015-08-14,119.75,120.33,121.624,136.0573,133.5404,UP,1
2015-08-17,121.12,118.92,121.116,135.5809,133.5772,DOWN,0
2015-08-18,117.93,121.15,120.062,135.0859,133.5908,DOWN,0
2015-08-19,113.89,117.61,118.586,134.4985,133.4795,DOWN,0
2015-08-20,107.88,112.38,116.114,133.7471,133.3377,DOWN,0
2015-08-21,106.54,108.29,113.472,133.0493,133.1735,DOWN,0
2015-08-24,103.49,102.59,109.946,132.2459,133.0086,DOWN,0
2015-08-25,102.16,107.03,106.792,131.4497,132.8461,UP,1
2015-08-26,104.76,105.13,104.966,130.6746,132.6961,UP,1
2015-08-27,111.97,106.49,105.784,130.0476,132.5733,UP,1
2015-08-28,113.19,110.8,107.114,129.4022,132.4646,DOWN,0
2015-08-31,110.05,112.75,108.426,128.66,132.3374,DOWN,0
2015-09-01,108.63,108.0,109.72,127.8982,132.2195,UP,1
2015-09-02,109.94,109.8,110.756,127.0772,132.0961,UP,1
2015-09-03,112.23,110.08,110.808,126.339,131.9887,DOWN,0
2015-09-04,108.18,110.5,109.806,125.5098,131.8521,UP,1
2015-09-08,109.55,110.2,109.706,124.7462,131.7232,DOWN,0
2015-09-09,108.06,110.0,109.592,124.0848,131.5836,DOWN,0
2015-09-10,107.0,107.1,109.004,123.3908,131.4251,DOWN,0
2015-09-11,105.25,106.73,107.608,122.6666,131.2513,UP,1
2015-09-14,106.1,105.94,107.192,122.0144,131.0787,UP,1
2015-09-15,108.2,106.1,106.922,121.4586,130.9144,UP,1
2015-09-16,109.28,108.82,107.166,120.9384,130.7561,DOWN,0
2015-09-17,104.91,109.12,106.748,120.4386,130.5817,DOWN,0
2015-09-18,99.64,103.62,105.626,119.7652,130.3786,DOWN,0
2015-09-21,98.68,100.58,104.142,119.0262,130.169,DOWN,0
2015-09-22,95.5,96.28,101.602,118.2234,129.9505,DOWN,0
2015-09-23,92.59,95.15,98.264,117.3772,129.7224,DOWN,0
2015-09-24,92.52,91.42,95.786,116.5156,129.4851,DOWN,0
2015-09-25,91.9,93.64,94.238,115.6334,129.2427,DOWN,0
2015-09-28,90.05,90.87,92.512,114.692,129.0154,DOWN,0
2015-09-29,86.7,90.05,90.752,113.6902,128.7712,UP,1
2015-09-30,91.06,88.03,90.446,112.8188,128.5535,DOWN,0
2015-10-01,90.68,90.59,90.078,111.9358,128.3355,UP,1
2015-10-02,95.5,89.67,90.798,111.1834,128.178,UP,1
2015-10-05,96.71,96.0,92.13,110.4898,128.0167,DOWN,0
2015-10-06,94.98,97.06,93.786,109.8116,127.8509,DOWN,0
2015-10-07,94.7,95.87,94.514,109.1328,127.6819,DOWN,0
2015-10-08,94.35,94.1,95.248,108.3398,127.5166,DOWN,0
2015-10-09,94.03,94.94,94.954,107.6068,127.3541,DOWN,0
2015-10-12,92.55,94.2,94.122,106.844,127.1776,UP,1
2015-10-13,93.39,91.21,93.804,106.1438,126.9959,DOWN,0
2015-10-14,90.88,93.52,93.04,105.378,126.8031,UP,1
2015-10-15,93.66,91.21,92.902,104.6128,126.6329,UP,1
2015-10-16,95.72,94.21,93.24,104.1072,126.4731,UP,1
2015-10-19,96.49,95.11,94.028,103.6142,126.3263,UP,1
2015-10-20,96.61,96.49,94.672,103.0732,126.1879,DOWN,0
2015-10-21,95.34,97.0,95.564,102.516,126.0542,UP,1
2015-10-22,97.48,96.34,96.328,102.0402,125.9324,UP,1
2015-10-23,99.05,98.69,96.994,101.6164,125.8093,UP,1
2015-10-26,99.6,101.02,97.616,101.2134,125.6959,DOWN,0
2015-10-27,97.34,99.15,97.762,100.7378,125.5812,DOWN,0
2015-10-28,97.15,97.53,98.124,100.3222,125.467,DOWN,0
2015-10-29,95.24,96.5,97.676,99.9492,125.3506,UP,1
2015-10-30,98.37,96.0,97.54,99.759,125.258,UP,1
2015-11-02,101.97,98.12,98.014,99.6676,125.1712,UP,1
2015-11-03,104.23,102.13,99.392,99.6824,125.08,UP,1
2015-11-04,107.0,104.6,101.362,99.7792,124.9995,UP,1
2015-11-05,116.43,118.64,105.6,100.0126,124.9533,UP,1
2015-11-06,118.69,116.43,109.664,100.147,124.9103,DOWN,0
2015-11-09,118.11,118.94,112.892,100.2454,124.8633,UP,1
2015-11-10,119.65,118.09,115.976,100.4374,124.8212,UP,1
2015-11-11,119.81,121.0,118.538,100.661,124.789,UP,1
2015-11-12,120.53,119.19,119.358,100.8728,124.7534,DOWN,0
2015-11-13,118.1,120.0,119.24,100.9902,124.7242,UP,1
2015-11-16,119.49,118.43,119.516,101.2164,124.6939,UP,1
2015-11-17,120.25,119.74,119.636,101.4304,124.6497,UP,1
2015-11-18,121.0,120.77,119.874,101.6892,124.6159,DOWN,0
2015-11-19,120.53,121.35,119.874,101.9598,124.5707,UP,1
2015-11-20,121.35,121.15,120.524,102.2818,124.5469,UP,1
2015-11-23,125.36,121.83,121.698,102.667,124.5457,DOWN,0
2015-11-24,124.39,124.53,122.526,102.9908,124.5259,UP,1
2015-11-25,126.19,123.72,123.564,103.329,124.5177,DOWN,0
2015-11-27,125.14,125.95,124.486,103.7336,124.4837,DOWN,0
2015-11-30,123.24,125.44,124.864,104.2056,124.4499,UP,1
2015-12-01,125.56,124.24,124.904,104.7432,124.4185,DOWN,0
2015-12-02,124.52,125.31,124.93,105.3236,124.378,DOWN,0
2015-12-03,120.65,125.45,123.822,105.8848,124.3288,UP,1
2015-12-04,121.78,120.54,123.15,106.47,124.2831,DOWN,0
2015-12-07,119.8,121.29,122.462,107.028,124.2243,DOWN,0
2015-12-08,119.52,118.25,121.254,107.6174,124.1594,DOWN,0
2015-12-09,116.75,118.97,119.7,108.2184,124.0721,UP,1
2015-12-10,118.22,116.89,119.214,108.7616,124.0081,DOWN,0
2015-12-11,114.11,116.25,117.68,109.2302,123.9238,UP,1
2015-12-14,115.73,114.15,116.866,109.6348,123.836,UP,1
2015-12-15,118.44,117.3,116.65,110.0694,123.7587,DOWN,0
2015-12-16,116.6,118.78,116.62,110.5018,123.6852,DOWN,0
2015-12-17,114.26,115.0,115.828,110.893,123.5965,DOWN,0
2015-12-18,111.56,114.11,115.318,111.2372,123.5083,UP,1
2015-12-21,112.73,112.62,114.718,111.6112,123.447,DOWN,0
2015-12-22,111.77,112.85,113.384,111.9956,123.3863,UP,1
2015-12-23,113.77,111.85,112.818,112.4032,123.3226,UP,1
2015-12-24,114.09,113.95,112.784,112.8674,123.2536,DOWN,0
2015-12-28,113.99,114.36,113.27,113.274,123.195,UP,1
2015-12-29,115.12,114.81,113.748,113.662,123.1351,DOWN,0
2015-12-30,114.36,114.59,114.266,114.0194,123.0686,DOWN,0
2015-12-31,114.34,114.18,114.38,114.374,123.0089,DOWN,0
2016-01-04,109.95,112.36,113.552,114.6662,122.9441,DOWN,0
2016-01-05,109.68,110.51,112.69,114.9102,122.8696,DOWN,0
2016-01-06,107.33,107.98,111.132,115.0758,122.7791,DOWN,0
2016-01-07,102.93,104.97,108.846,115.1424,122.682,DOWN,0
2016-01-08,101.09,104.39,106.196,115.2174,122.5819,DOWN,0
2016-01-11,98.76,102.0,103.958,115.2496,122.4687,UP,1
2016-01-12,104.85,101.69,102.992,115.4418,122.3787,DOWN,0
2016-01-13,100.55,106.5,101.636,115.4854,122.2731,UP,1
2016-01-14,104.88,101.0,102.026,115.5436,122.1849,DOWN,0
2016-01-15,96.4,100.01,101.088,115.387,122.0476,UP,1
2016-01-19,96.49,98.31,100.634,115.1768,121.9043,DOWN,0
2016-01-20,96.23,94.9,98.91,114.7728,121.7541,UP,1
2016-01-21,97.5,96.7,98.3,114.349,121.6068,UP,1
2016-01-22,101.15,100.24,97.554,114.0098,121.4696,DOWN,0
2016-01-25,100.37,100.81,98.348,113.6242,121.3229,DOWN,0
2016-01-26,99.0,101.07,98.85,113.208,121.1599,DOWN,0
2016-01-27,97.23,98.92,99.05,112.742,120.9925,DOWN,0
2016-01-28,96.86,98.95,98.922,112.3172,120.819,UP,1
2016-01-29,98.24,97.05,98.34,111.8922,120.6492,UP,1
2016-02-01,99.0,97.72,98.066,111.4672,120.4883,DOWN,0
2016-02-02,96.12,98.7,97.49,110.9696,120.3189,DOWN,0
2016-02-03,95.37,96.75,97.118,110.4664,120.1281,UP,1
2016-02-04,96.64,95.54,97.074,109.9722,119.9266,DOWN,0
2016-02-05,90.25,95.92,95.476,109.27,119.6876,DOWN,0
2016-02-08,85.87,88.0,92.85,108.4996,119.4221,DOWN,0
2016-02-09,85.82,84.94,90.79,107.6922,119.1638,UP,1
2016-02-10,87.71,86.59,89.258,106.9436,118.9181,UP,1
2016-02-11,89.04,85.58,87.738,106.2596,118.6621,UP,1
2016-02-12,91.95,90.54,88.078,105.5874,118.407,UP,1
2016-02-16,95.76,93.76,90.056,105.0122,118.1742,UP,1
2016-02-17,98.24,96.98,92.54,104.564,117.9386,UP,1
2016-02-18,98.8,99.9,94.758,104.1044,117.6713,UP,1
2016-02-19,100.48,98.0,97.046,103.718,117.4277,DOWN,0
2016-02-22,99.98,101.48,98.652,103.3272,117.1851,DOWN,0
2016-02-23,98.38,99.38,99.176,102.9598,116.9515,UP,1
2016-02-24,103.1,97.25,100.148,102.6574,116.7338,DOWN,0
2016-02-25,102.56,103.65,100.9,102.4264,116.5157,DOWN,0
2016-02-26,97.56,104.24,100.316,102.063,116.2752,UP,1
2016-02-29,101.76,97.96,100.672,101.7294,116.0607,UP,1
2016-03-01,104.95,102.53,101.986,101.4964,115.8515,UP,1
2016-03-02,105.91,105.84,102.548,101.3294,115.6487,UP,1
2016-03-03,106.53,106.2,103.342,101.2288,115.4423,UP,1
2016-03-04,108.88,107.64,105.606,101.1518,115.2588,UP,1
2016-03-07,110.42,108.67,107.338,101.1248,115.0754,DOWN,0
2016-03-08,109.01,110.04,108.15,101.0296,114.8754,UP,1
2016-03-09,111.2,110.2,109.208,100.9718,114.694,UP,1
2016-03-10,113.52,112.0,110.606,100.9624,114.5329,UP,1
2016-03-11,115.65,114.36,111.96,100.973,114.379,DOWN,0
2016-03-14,114.94,115.43,112.864,100.9846,114.2212,DOWN,0
2016-03-15,113.19,113.75,113.7,100.9616,114.0615,UP,1
2016-03-16,113.71,112.32,114.202,101.0368,113.9116,UP,1
2016-03-17,114.92,113.65,114.482,101.1416,113.7712,DOWN,0
2016-03-18,114.7,115.03,114.292,101.289,113.6273,DOWN,0
2016-03-21,114.67,113.85,114.238,101.5238,113.4842,UP,1
2016-03-22,115.48,114.0,114.696,101.8116,113.3369,DOWN,0
2016-03-23,112.41,115.19,114.436,102.0846,113.1856,UP,1
2016-03-24,112.89,111.42,114.03,102.2454,113.0337,UP,1
2016-03-28,115.22,113.34,114.134,102.5388,112.8826,UP,1
2016-03-29,118.28,114.64,114.856,102.8068,112.7668,DOWN,0
2016-03-30,117.68,118.67,115.296,103.2324,112.6369,UP,1
2016-03-31,117.85,117.4,116.384,103.6596,112.5163,UP,1
2016-04-01,120.62,116.48,117.93,104.1474,112.4018,DOWN,0
2016-04-04,118.61,120.82,118.608,104.5696,112.2783,DOWN,0
2016-04-05,117.13,117.73,118.378,104.8892,112.1366,UP,1
2016-04-06,119.46,117.0,118.734,105.271,111.9981,DOWN,0
2016-04-07,118.1,118.87,118.784,105.653,111.855,DOWN,0
2016-04-08,117.85,119.4,118.23,106.0654,111.6893,DOWN,0
2016-04-11,117.71,118.75,118.05,106.4824,111.5322,UP,1
2016-04-12,119.97,118.07,118.618,106.917,111.3838,UP,1
2016-04-13,125.35,120.97,119.796,107.444,111.2719,UP,1
2016-04-14,126.56,125.08,121.488,108.0528,111.1991,UP,1
2016-04-15,127.34,126.4,123.386,108.6922,111.1273,UP,1
2016-04-18,130.1,126.23,125.864,109.3614,111.0705,DOWN,0
2016-04-19,127.57,130.62,127.384,110.1078,111.0148,UP,1
2016-04-20,129.44,127.17,128.202,110.9792,110.982,DOWN,0
2016-04-21,126.51,129.93,128.192,111.793,110.9381,DOWN,0
2016-04-22,126.41,125.3,128.006,112.567,110.9207,DOWN,0
2016-04-25,124.6,126.25,126.906,113.2782,110.8771,UP,1
2016-04-26,125.85,124.98,126.562,113.9562,110.8282,UP,1
2016-04-27,125.9,126.33,125.854,114.559,110.7795,DOWN,0
2016-04-28,123.86,125.72,125.324,115.0714,110.7243,UP,1
2016-04-29,124.89,124.38,125.02,115.5932,110.6708,UP,1
2016-05-02,126.45,124.9,125.39,116.1126,110.623,DOWN,0
2016-05-03,125.34,125.04,125.288,116.6198,110.5641,DOWN,0
2016-05-04,124.36,124.03,124.98,117.1394,110.5019,UP,1
2016-05-05,124.88,125.22,125.184,117.575,110.4532,UP,1
2016-05-06,128.03,130.37,125.812,118.0844,110.4192,DOWN,0
2016-05-09,127.25,127.04,125.972,118.6782,110.3898,UP,1
2016-05-10,128.89,128.03,126.682,119.2208,110.3773,UP,1
2016-05-11,129.7,128.86,127.75,119.7158,110.3814,DOWN,0
2016-05-12,127.96,129.71,128.366,120.1568,110.378,DOWN,0
2016-05-13,127.53,127.34,128.266,120.5768,110.3456,UP,1
2016-05-16,128.7,127.7,128.556,120.9732,110.3357,UP,1
2016-05-17,130.78,128.04,128.934,121.3804,110.3362,UP,1
2016-05-18,132.5,129.98,129.494,121.8502,110.3567,DOWN,0
2016-05-19,131.79,131.65,130.26,122.262,110.3698,UP,1
2016-05-20,133.89,132.12,131.532,122.6694,110.3796,DOWN,0
2016-05-23,132.02,133.48,132.196,122.9968,110.4347,UP,1
2016-05-24,134.6,132.28,132.96,123.39,110.502,DOWN,0
2016-05-25,134.02,134.8,133.264,123.8066,110.5538,UP,1
2016-05-26,135.01,134.05,133.908,124.2326,110.6129,UP,1
2016-05-27,135.08,134.2,134.146,124.6358,110.6819,UP,1
2016-05-31,136.5,135.97,135.042,125.0718,110.7632,DOWN,0
2016-06-01,136.34,135.0,135.39,125.5052,110.8462,UP,1
2016-06-02,137.0,135.41,135.986,125.9356,110.9256,DOWN,0
2016-06-03,135.75,136.31,136.134,126.4024,111.0147,UP,1
2016-06-06,138.27,136.18,136.772,126.91,111.1366,UP,1
2016-06-07,138.63,138.72,137.198,127.3782,111.2903,DOWN,0
2016-06-08,137.0,138.38,137.33,127.7526,111.4426,UP,1
2016-06-09,137.46,135.56,137.422,128.1482,111.6125,DOWN,0
2016-06-10,134.29,135.84,137.13,128.477,111.7731,DOWN,0
2016-06-13,133.37,133.3,136.15,128.732,111.9162,UP,1
2016-06-14,134.44,133.51,135.312,129.0486,112.0285,DOWN,0
2016-06-15,133.79,135.25,134.67,129.3818,112.1315,UP,1
2016-06-16,135.47,132.63,134.272,129.702,112.2586,DOWN,0
2016-06-17,133.75,135.26,134.164,130.015,112.3842,UP,1
2016-06-20,135.09,135.98,134.508,130.3598,112.51,UP,1
2016-06-21,135.83,135.9,134.786,130.7222,112.628,UP,1
2016-06-22,136.47,135.79,135.322,131.0522,112.7694,UP,1
2016-06-23,139.06,138.13,136.04,131.3264,112.917,DOWN,0
2016-06-24,132.03,131.63,135.696,131.4358,113.0368,DOWN,0
2016-06-27,126.88,130.74,134.054,131.4266,113.1362,UP,1
2016-06-28,132.67,128.67,133.422,131.478,113.2733,UP,1
2016-06-29,138.96,134.51,133.92,131.7058,113.4376,UP,1
2016-06-30,140.67,140.35,134.242,131.9304,113.6,DOWN,0
2016-07-01,139.81,141.06,135.798,132.1964,113.7526,UP,1
2016-07-05,139.82,138.91,138.386,132.4646,113.9272,DOWN,0
2016-07-06,139.68,139.1,139.788,132.7662,114.1274,UP,1
2016-07-07,142.92,140.87,140.58,133.1076,114.3486,UP,1
2016-07-08,146.22,144.17,141.69,133.514,114.6022,UP,1
2016-07-11,149.05,146.58,143.538,134.0178,114.8845,UP,1
2016-07-12,151.1,150.0,145.794,134.542,115.1774,DOWN,0
2016-07-13,149.27,151.96,147.712,134.9984,115.4642,DOWN,0
2016-07-14,149.22,150.61,148.972,135.476,115.7601,DOWN,0
2016-07-15,148.47,148.77,149.422,135.9582,116.0689,UP,1
2016-07-18,148.8,149.11,149.372,136.4366,116.3576,DOWN,0
2016-07-19,148.72,147.8,148.896,136.8504,116.6478,UP,1
2016-07-20,152.37,149.82,149.516,137.3528,116.9322,UP,1
2016-07-21,153.41,152.37,150.354,137.8432,117.2157,UP,1
2016-07-22,154.24,153.25,151.508,138.334,117.512,DOWN,0
2016-07-25,151.54,153.24,152.056,138.8056,117.7962,DOWN,0
2016-07-26,151.41,152.13,152.594,139.2832,118.0815,DOWN,0
2016-07-27,151.4,151.86,152.4,139.7372,118.3683,UP,1
2016-07-28,151.99,151.5,152.116,140.1614,118.6655,UP,1
2016-07-29,153.08,151.97,151.884,140.573,118.964,DOWN,0
2016-08-01,152.95,153.12,152.166,140.9962,119.2743,DOWN,0
2016-08-02,151.5,152.93,152.184,141.3484,119.5635,DOWN,0
2016-08-03,151.28,150.75,152.16,141.7336,119.8413,UP,1
2016-08-04,152.25,151.63,152.212,142.0866,120.1201,UP,1
2016-08-05,172.98,156.4,156.192,142.8658,120.502,UP,1
2016-08-08,173.72,173.63,160.346,143.64,120.8939,DOWN,0
2016-08-09,170.21,172.48,164.088,144.3426,121.2575,DOWN,0
2016-08-10,169.64,170.51,167.76,145.0054,121.6105,UP,1
2016-08-11,169.93,170.64,171.296,145.6772,121.9621,DOWN,0
2016-08-12,168.86,169.51,170.472,146.3144,122.3197,UP,1
2016-08-15,170.13,170.09,169.754,147.002,122.6846,DOWN,0
2016-08-16,168.33,169.85,169.378,147.6032,123.0501,DOWN,0
2016-08-17,166.97,168.71,168.844,148.17,123.3931,UP,1
2016-08-18,167.14,167.05,168.286,148.7728,123.7189,UP,1
2016-08-19,167.69,166.66,168.052,149.3774,124.0362,DOWN,0
2016-08-22,166.87,166.79,167.4,150.029,124.3356,DOWN,0
2016-08-23,166.74,168.38,167.082,150.6964,124.5871,DOWN,0
2016-08-24,166.03,167.0,166.894,151.3282,124.8238,UP,1
2016-08-25,166.63,165.51,166.792,151.985,125.0664,UP,1
2016-08-26,166.95,166.91,166.644,152.6146,125.3029,DOWN,0
2016-08-29,166.57,167.01,166.584,153.271,125.5367,UP,1
2016-08-30,166.9,167.55,166.616,153.9072,125.7686,UP,1
2016-08-31,172.0,167.42,167.81,154.6306,126.0381,UP,1
2016-09-01,173.68,172.65,169.22,155.3748,126.309,UP,1
2016-09-02,186.16,178.17,173.062,156.3168,126.6386,UP,1
2016-09-06,186.29,187.7,177.006,157.402,126.965,DOWN,0
2016-09-07,182.0,186.31,180.026,158.5044,127.2724,UP,1
2016-09-08,183.19,182.22,182.264,159.5148,127.5816,DOWN,0
2016-09-09,179.23,181.86,183.374,160.3202,127.8509,UP,1
2016-09-12,179.54,178.0,182.05,161.0976,128.1267,DOWN,0
2016-09-13,176.94,178.76,180.18,161.8402,128.3804,DOWN,0
2016-09-14,172.0,176.54,178.18,162.4838,128.6147,UP,1
2016-09-15,174.61,173.12,176.464,163.1824,128.8716,UP,1
2016-09-16,177.2,174.61,176.058,163.868,129.1298,UP,1
2016-09-19,178.91,178.73,175.932,164.5218,129.4017,UP,1
2016-09-20,179.25,180.11,176.394,165.1258,129.6947,UP,1
2016-09-21,186.75,180.5,179.344,165.8388,130.0196,UP,1
2016-09-22,191.25,188.35,182.672,166.6784,130.3768,DOWN,0
2016-09-23,187.09,191.44,184.65,167.4358,130.7147,DOWN,0
2016-09-26,186.85,186.9,186.238,168.2034,131.0652,UP,1
2016-09-27,187.5,186.43,187.888,168.9774,131.4116,DOWN,0
2016-09-28,187.48,187.51,188.034,169.7526,131.7784,DOWN,0
2016-09-29,183.74,186.62,186.532,170.38,132.1185,UP,1
2016-09-30,184.97,185.31,186.108,171.0112,132.4511,UP,1
2016-10-03,186.2,185.45,185.978,171.6504,132.7991,DOWN,0
2016-10-04,184.59,186.08,185.396,172.3114,133.1508,UP,1
2016-10-05,186.49,185.41,185.198,173.013,133.5254,DOWN,0
2016-10-06,186.29,186.74,185.708,173.7108,133.8932,UP,1
2016-10-07,189.83,187.08,186.68,174.4676,134.2835,DOWN,0
2016-10-10,189.19,191.61,187.278,175.1898,134.6606,DOWN,0
2016-10-11,184.47,185.45,187.254,175.8202,135.0125,DOWN,0
2016-10-12,183.21,184.05,186.598,176.4544,135.3586,DOWN,0
2016-10-13,168.46,171.11,183.032,176.798,135.6253,DOWN,0
2016-10-14,167.04,168.21,178.474,177.0938,135.8887,UP,1
2016-10-17,167.89,167.47,174.214,176.992,136.1565,DOWN,0
2016-10-18,167.51,170.91,170.822,176.8678,136.4443,UP,1
2016-10-19,169.43,168.62,168.066,176.8522,136.743,UP,1
2016-10-20,171.05,168.21,168.584,176.8804,137.0616,UP,1
2016-10-21,173.93,169.67,169.962,176.9604,137.4166,DOWN,0
2016-10-24,172.82,175.18,170.948,177.0396,137.7753,DOWN,0
2016-10-25,171.04,173.15,171.654,177.0578,138.1367,DOWN,0
2016-10-26,170.65,169.62,171.898,177.1042,138.4657,DOWN,0
2016-10-27,169.44,171.74,171.576,177.1536,138.8101,DOWN,0
2016-10-28,168.16,168.57,170.422,177.174,139.1265,DOWN,0
2016-10-31,168.01,169.15,169.46,177.1804,139.4846,UP,1
2016-11-01,169.79,167.31,169.21,177.2388,139.8511,DOWN,0
2016-11-02,166.61,169.05,168.402,177.2362,140.203,DOWN,0
2016-11-03,165.88,167.15,167.69,177.2332,140.5449,UP,1
2016-11-04,166.89,172.0,167.436,177.2384,140.8736,UP,1
2016-11-07,169.26,170.21,167.686,177.2846,141.218,UP,1
2016-11-08,174.67,169.77,168.662,177.4466,141.5964,DOWN,0
2016-11-09,172.84,166.9,169.908,177.5654,141.9744,DOWN,0
2016-11-10,162.81,174.71,169.294,177.3816,142.3042,DOWN,0
2016-11-11,155.96,160.58,167.108,177.0272,142.5928,DOWN,0
2016-11-14,153.5,155.96,163.956,176.374,142.8653,UP,1
2016-11-15,155.71,155.39,160.164,175.7624,143.1632,UP,1
2016-11-16,156.94,153.93,156.984,175.2612,143.4711,UP,1
2016-11-17,157.27,156.98,155.876,174.7428,143.7742,UP,1
2016-11-18,157.63,156.75,156.21,174.3108,144.1111,UP,1
2016-11-21,160.63,159.21,157.636,173.9326,144.4849,UP,1
2016-11-22,164.95,162.0,159.484,173.6928,144.8806,UP,1
2016-11-23,166.75,164.5,161.446,173.5878,145.2758,DOWN,0
2016-11-25,163.19,168.39,162.63,173.3594,145.6465,DOWN,0
2016-11-28,161.86,163.0,163.476,173.0526,145.9961,UP,1
2016-11-29,162.91,161.42,163.932,172.7326,146.3318,DOWN,0
2016-11-30,157.82,162.77,162.506,172.304,146.6297,DOWN,0
