ticker,RJF US Equity,RJF US Equity,RJF US Equity,RJF US Equity,RJF US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2017-12-18,59.3,59.4733,53.4634,58.8293,57.3357,DOWN,0
2017-12-19,59.1133,59.6933,53.4967,58.7147,57.3704,DOWN,0
2017-12-20,58.8667,59.42,53.5288,58.7733,57.3947,UP,1
2017-12-21,60.2333,59.32,53.5659,59.268,57.4475,UP,1
2017-12-22,60.4267,60.4467,53.6037,59.588,57.5049,DOWN,0
2017-12-26,59.94,60.5467,53.6398,59.716,57.566,DOWN,0
2017-12-27,59.7667,60.04,53.6779,59.8467,57.6195,UP,1
2017-12-28,59.8867,60.0,53.72,60.0507,57.6957,DOWN,0
2017-12-29,59.5333,60.08,53.7579,59.9107,57.7489,DOWN,0
2018-01-02,59.24,59.74,53.7945,59.6733,57.7908,UP,1
2018-01-03,59.8667,59.56,53.835,59.6587,57.8331,UP,1
2018-01-04,60.36,60.0,53.8904,59.7773,57.8893,UP,1
2018-01-05,60.6333,60.64,53.9459,59.9267,57.9505,UP,1
2018-01-08,61.1267,60.6933,54.002,60.2453,58.03,UP,1
2018-01-09,62.1,61.2867,54.0636,60.8173,58.1443,UP,1
2018-01-10,62.9333,62.16,54.1324,61.4307,58.2631,UP,1
2018-01-11,63.4467,63.06,54.1992,62.048,58.3985,UP,1
2018-01-12,64.5267,63.8733,54.2721,62.8267,58.5587,DOWN,0
2018-01-16,63.7333,64.9,54.3371,63.348,58.7159,UP,1
2018-01-17,64.1667,64.0467,54.4037,63.7613,58.8523,DOWN,0
2018-01-18,63.6,64.2267,54.4675,63.8947,58.9816,UP,1
2018-01-19,64.1267,63.74,54.5351,64.0307,59.1265,UP,1
2018-01-22,64.3733,64.1333,54.6086,64.0,59.2936,UP,1
2018-01-23,64.38,64.22,54.6784,64.1293,59.4589,UP,1
2018-01-24,64.6,64.7,54.7486,64.216,59.6361,DOWN,0
2018-01-25,63.9,65.3333,54.8169,64.276,59.8001,UP,1
2018-01-26,65.5067,64.48,54.8953,64.552,59.9987,DOWN,0
2018-01-29,64.66,65.48,54.9727,64.6093,60.1848,DOWN,0
2018-01-30,63.8067,64.2933,55.0497,64.4947,60.3571,UP,1
2018-01-31,64.26,63.7533,55.1253,64.4267,60.5316,UP,1
2018-02-01,64.9067,64.1467,55.2062,64.628,60.7127,DOWN,0
2018-02-02,62.8867,64.54,55.2779,64.104,60.8408,DOWN,0
2018-02-05,59.86,62.0,55.33,63.144,60.9027,UP,1
2018-02-06,60.9467,58.4867,55.3907,62.572,60.9887,DOWN,0
2018-02-07,60.7,60.52,55.444,61.86,61.07,DOWN,0
2018-02-08,57.3733,60.7533,55.4802,60.3533,61.0803,UP,1
2018-02-09,58.0533,57.9133,55.518,59.3867,61.0808,UP,1
2018-02-12,59.34,58.56,55.565,59.2827,61.0889,DOWN,0
2018-02-13,59.1533,58.9667,55.6124,58.924,61.0947,UP,1
2018-02-14,60.68,58.94,55.666,58.92,61.1317,UP,1
2018-02-15,60.8733,61.3133,55.7176,59.62,61.1477,UP,1
2018-02-16,61.7067,60.64,55.7713,60.3507,61.2043,DOWN,0
2018-02-20,61.4867,61.48,55.824,60.78,61.2644,DOWN,0
2018-02-21,60.8133,61.4733,55.8747,61.112,61.3012,DOWN,0
2018-02-22,60.0533,61.0467,55.9229,60.9867,61.3091,UP,1
2018-02-23,60.98,60.12,55.9761,61.008,61.3415,UP,1
2018-02-26,61.7333,61.2867,56.033,61.0133,61.3824,UP,1
2018-02-27,62.4667,62.4,56.0955,61.2093,61.4603,DOWN,0
2018-02-28,61.8067,62.68,56.1565,61.408,61.5412,DOWN,0
2018-03-01,61.3467,61.8133,56.2109,61.6667,61.5916,DOWN,0
2018-03-02,61.24,60.86,56.2611,61.7187,61.6304,UP,1
2018-03-05,62.4067,60.8,56.3339,61.8533,61.6963,UP,1
2018-03-06,63.9,62.8333,56.4127,62.14,61.7969,UP,1
2018-03-07,64.0,63.18,56.4893,62.5787,61.8723,UP,1
2018-03-08,64.1733,64.2067,56.5663,63.144,61.9472,UP,1
2018-03-09,65.8333,64.74,56.6511,64.0627,62.0651,DOWN,0
2018-03-12,65.4933,65.7933,56.7357,64.68,62.1796,DOWN,0
2018-03-13,64.8333,65.8667,56.8144,64.8667,62.2785,DOWN,0
2018-03-14,63.88,65.02,56.8882,64.8427,62.3655,DOWN,0
2018-03-15,63.6133,64.06,56.963,64.7307,62.4529,UP,1
2018-03-16,65.0467,63.7733,57.0473,64.5733,62.5565,DOWN,0
2018-03-19,64.3467,64.7467,57.123,64.344,62.6363,DOWN,0
2018-03-20,64.3,64.4933,57.2001,64.2373,62.7096,UP,1
2018-03-21,64.5667,64.22,57.2769,64.3747,62.7784,DOWN,0
2018-03-22,61.0667,63.76,57.337,63.8653,62.7577,DOWN,0
2018-03-23,58.1,61.0067,57.3809,62.476,62.6611,UP,1
2018-03-26,59.7067,59.16,57.4259,61.548,62.5863,DOWN,0
2018-03-27,58.4333,59.94,57.4571,60.3747,62.4644,UP,1
2018-03-28,58.5067,58.5067,57.4872,59.1627,62.3599,UP,1
2018-03-29,59.6067,58.4533,57.5222,58.8707,62.2687,DOWN,0
2018-04-02,57.5533,59.44,57.5468,58.7613,62.1477,UP,1
2018-04-03,58.3333,57.9133,57.5764,58.4867,62.0319,UP,1
2018-04-04,58.7467,57.1333,57.6085,58.5493,61.9193,UP,1
2018-04-05,58.9133,59.3733,57.6396,58.6307,61.81,DOWN,0
2018-04-06,56.5467,57.9333,57.6618,58.0187,61.6489,UP,1
2018-04-09,56.5533,56.8133,57.6856,57.8187,61.502,UP,1
2018-04-10,57.7933,57.3733,57.7173,57.7107,61.3477,DOWN,0
2018-04-11,57.2067,57.26,57.7479,57.4027,61.1987,UP,1
2018-04-12,58.0867,57.7067,57.7801,57.2373,61.0843,DOWN,0
2018-04-13,57.0267,58.6067,57.8031,57.3333,60.9396,UP,1
2018-04-16,57.7,57.5067,57.8225,57.5627,60.7955,UP,1
2018-04-17,57.9933,58.28,57.8442,57.6027,60.6976,DOWN,0
2018-04-18,57.72,58.36,57.8654,57.7053,60.6548,UP,1
2018-04-19,58.6733,57.7333,57.8867,57.8227,60.6093,DOWN,0
2018-04-20,58.5333,58.6667,57.9076,58.124,60.566,DOWN,0
2018-04-23,58.4133,58.74,57.9297,58.2667,60.5868,DOWN,0
2018-04-24,57.94,58.8067,57.9481,58.256,60.5845,DOWN,0
2018-04-25,57.88,57.9733,57.9628,58.288,60.5553,UP,1
2018-04-26,59.8933,57.88,57.9897,58.532,60.5701,UP,1
2018-04-27,60.8733,60.0267,58.0199,59.0,60.574,DOWN,0
2018-04-30,59.8333,60.9933,58.044,59.284,60.5532,UP,1
2018-05-01,59.9667,59.74,58.0695,59.6893,60.5184,DOWN,0
2018-05-02,59.0133,59.7867,58.0887,59.916,60.4689,DOWN,0
2018-05-03,58.3933,58.6933,58.1051,59.616,60.4205,UP,1
2018-05-04,59.7,58.0533,58.1277,59.3813,60.4135,UP,1
2018-05-07,60.8,59.9867,58.1559,59.5747,60.4099,UP,1
2018-05-08,60.8333,60.7667,58.1844,59.748,60.3919,UP,1
2018-05-09,61.62,61.1867,58.213,60.2693,60.3749,UP,1
2018-05-10,62.08,61.7,58.2401,61.0067,60.3804,UP,1
2018-05-11,62.5067,62.22,58.268,61.568,60.4036,UP,1
2018-05-14,62.5267,62.56,58.3049,61.9133,60.4293,UP,1
2018-05-15,62.6333,62.26,58.3418,62.2733,60.4339,UP,1
2018-05-16,64.2733,63.3333,58.3858,62.804,60.4413,UP,1
2018-05-17,65.7733,64.2067,58.4366,63.5427,60.4768,UP,1
2018-05-18,66.0333,65.6,58.4907,64.248,60.514,UP,1
2018-05-21,67.0933,66.2467,58.5516,65.1613,60.5392,UP,1
2018-05-22,67.82,67.1667,58.6144,66.1987,60.5857,DOWN,0
2018-05-23,67.3467,67.46,58.6748,66.8133,60.636,DOWN,0
2018-05-24,67.0,67.0133,58.7336,67.0587,60.6984,DOWN,0
2018-05-25,66.3133,66.6867,58.7921,67.1147,60.7524,DOWN,0
2018-05-29,63.82,65.5,58.845,66.46,60.7279,UP,1
2018-05-30,65.1533,64.6467,58.9063,65.9267,60.744,DOWN,0
2018-05-31,64.3733,64.94,58.9607,65.332,60.7455,UP,1
2018-06-01,65.3067,65.4533,59.0195,64.9933,60.7603,UP,1
2018-06-04,65.74,65.7933,59.0818,64.8787,60.8537,DOWN,0
2018-06-05,65.6667,65.5,59.1509,65.248,61.0051,UP,1
2018-06-06,67.0467,65.9467,59.2267,65.6267,61.1519,DOWN,0
2018-06-07,66.3867,67.1,59.2995,66.0293,61.3109,UP,1
2018-06-08,67.0667,66.3867,59.3715,66.3813,61.4821,DOWN,0
2018-06-11,66.46,67.22,59.4405,66.5253,61.6192,DOWN,0
2018-06-12,66.3733,66.7933,59.5097,66.6667,61.7956,DOWN,0
2018-06-13,66.0067,66.5467,59.5772,66.4587,61.9491,DOWN,0
2018-06-14,65.6333,66.22,59.644,66.308,62.0868,DOWN,0
2018-06-15,65.0867,65.08,59.711,65.912,62.2103,UP,1
2018-06-18,65.1867,64.8267,59.7762,65.6573,62.3831,DOWN,0
2018-06-19,64.6333,64.4933,59.8383,65.3093,62.5447,DOWN,0
2018-06-20,64.4867,65.0333,59.8976,65.0053,62.6785,DOWN,0
2018-06-21,64.3333,64.3333,59.965,64.7453,62.8211,DOWN,0
2018-06-22,64.0133,64.8533,60.0312,64.5307,62.9396,DOWN,0
2018-06-25,62.4333,63.5667,60.094,63.98,63.0477,DOWN,0
2018-06-26,62.02,62.5533,60.1531,63.4573,63.1341,DOWN,0
2018-06-27,60.7467,62.0067,60.1998,62.7093,63.1892,DOWN,0
2018-06-28,60.3533,60.7267,60.2409,61.9133,63.2419,DOWN,0
2018-06-29,59.5667,60.78,60.2772,61.024,63.2597,UP,1
2018-07-02,60.2,59.02,60.3172,60.5773,63.2931,DOWN,0
2018-07-03,59.3,60.4333,60.3478,60.0333,63.3108,DOWN,0
2018-07-05,58.7867,59.6867,60.372,59.6413,63.3277,UP,1
2018-07-06,59.7867,58.66,60.4003,59.528,63.3659,UP,1
2018-07-09,61.5933,60.0933,60.4339,59.9333,63.3999,DOWN,0
2018-07-10,61.5267,61.6133,60.4657,60.1987,63.4129,DOWN,0
2018-07-11,61.0533,60.9533,60.4946,60.5493,63.4373,UP,1
2018-07-12,61.4933,61.6667,60.5264,61.0907,63.4679,UP,1
2018-07-13,62.0,61.52,60.5599,61.5333,63.5276,UP,1
2018-07-16,62.6667,62.2133,60.592,61.748,63.6131,UP,1
2018-07-17,63.3533,62.6667,60.6268,62.1133,63.6861,UP,1
2018-07-18,64.1533,63.6933,60.6665,62.7333,63.7532,DOWN,0
2018-07-19,63.1467,63.8267,60.7004,63.064,63.7995,UP,1
2018-07-20,63.38,62.86,60.7313,63.34,63.8347,UP,1
2018-07-23,64.3733,63.5333,60.7681,63.6813,63.8805,DOWN,0
2018-07-24,64.3,64.6,60.8029,63.8707,63.9164,UP,1
2018-07-25,64.84,64.1867,60.8395,64.008,63.9627,DOWN,0
2018-07-26,62.1333,63.9667,60.8633,63.8053,63.9527,DOWN,0
2018-07-27,62.0667,62.4667,60.8854,63.5427,63.9085,DOWN,0
2018-07-30,60.6667,62.0333,60.9007,62.8013,63.8064,UP,1
2018-07-31,61.06,60.9667,60.9183,62.1533,63.7069,DOWN,0
2018-08-01,61.0067,61.38,60.9389,61.3867,63.5852,DOWN,0
2018-08-02,60.6467,60.3933,60.9566,61.0893,63.4417,UP,1
2018-08-03,60.8933,60.7333,60.9807,60.8547,63.3127,UP,1
2018-08-06,61.0933,60.88,61.0018,60.94,63.1945,UP,1
2018-08-07,61.4867,61.4267,61.0235,61.0253,63.098,DOWN,0
2018-08-08,61.1333,61.32,61.0404,61.0507,63.0443,DOWN,0
2018-08-09,60.5333,61.1333,61.0554,61.028,62.9519,DOWN,0
2018-08-10,59.98,59.9267,61.0674,60.8453,62.864,DOWN,0
2018-08-13,59.4133,60.04,61.0787,60.5093,62.7461,UP,1
2018-08-14,60.3867,59.7,61.0987,60.2893,62.6391,DOWN,0
2018-08-15,60.0867,59.8,61.1142,60.08,62.5275,UP,1
2018-08-16,60.9067,60.4067,61.1353,60.1547,62.4047,UP,1
2018-08-17,60.9533,60.8333,61.1575,60.3493,62.296,DOWN,0
2018-08-20,60.94,61.0267,61.1828,60.6547,62.1735,DOWN,0
2018-08-21,60.9267,60.7467,61.2007,60.7627,62.0628,UP,1
2018-08-22,60.94,60.6,61.2198,60.9333,61.9541,DOWN,0
2018-08-23,60.4933,60.98,61.2378,60.8507,61.8439,UP,1
2018-08-24,60.8267,60.6267,61.2619,60.8253,61.7477,UP,1
2018-08-27,61.94,61.2867,61.291,61.0253,61.6848,UP,1
2018-08-28,62.6133,62.1,61.3254,61.3627,61.6333,UP,1
2018-08-29,62.7133,62.6667,61.3604,61.7173,61.5949,DOWN,0
2018-08-30,61.8733,62.6133,61.3919,61.9933,61.5427,UP,1
2018-08-31,62.0267,61.6067,61.4253,62.2333,61.4965,UP,1
2018-09-04,62.3333,61.8867,61.461,62.312,61.4629,DOWN,0
2018-09-05,62.1867,62.2933,61.4942,62.2267,61.458,DOWN,0
2018-09-06,61.2133,62.2,61.521,61.9267,61.4419,UP,1
2018-09-07,61.4533,61.3933,61.5459,61.8427,61.456,UP,1
2018-09-10,61.6267,61.76,61.5702,61.7627,61.4815,UP,1
2018-09-11,61.9867,61.5267,61.5969,61.6933,61.5299,DOWN,0
2018-09-12,61.0667,61.8533,61.6191,61.4693,61.5472,DOWN,0
2018-09-13,60.76,61.28,61.6386,61.3787,61.5764,UP,1
2018-09-14,61.7067,60.94,61.657,61.4293,61.6348,DOWN,0
2018-09-17,60.8733,61.82,61.6667,61.2787,61.6565,UP,1
2018-09-18,61.34,61.0267,61.679,61.1493,61.6515,UP,1
2018-09-19,62.5133,61.3733,61.6975,61.4387,61.6712,UP,1
2018-09-20,63.6667,63.06,61.7154,62.02,61.7235,DOWN,0
2018-09-21,63.42,63.9933,61.7381,62.3627,61.762,DOWN,0
2018-09-24,62.3,63.3467,61.7572,62.648,61.768,UP,1
2018-09-25,62.5733,62.5733,61.7752,62.8947,61.7661,DOWN,0
2018-09-26,61.84,62.7467,61.7861,62.76,61.7359,DOWN,0
2018-09-27,61.8333,62.0933,61.7985,62.3933,61.6895,DOWN,0
2018-09-28,61.3667,61.2667,61.8069,61.9827,61.6539,UP,1
2018-10-01,61.56,61.9667,61.8218,61.8347,61.6175,DOWN,0
2018-10-02,61.3467,61.54,61.8398,61.5893,61.5569,UP,1
2018-10-03,62.6333,61.8467,61.8588,61.748,61.5236,UP,1
2018-10-04,62.8733,62.8733,61.8767,61.956,61.4843,DOWN,0
2018-10-05,62.4933,63.0467,61.8936,62.1813,61.4915,UP,1
2018-10-08,62.8467,62.2133,61.9135,62.4387,61.5071,UP,1
2018-10-09,63.2133,62.74,61.9284,62.812,61.558,DOWN,0
2018-10-10,60.02,63.08,61.9263,62.2893,61.5372,DOWN,0
2018-10-11,58.48,59.78,61.919,61.4107,61.4867,UP,1
2018-10-12,58.5733,59.82,61.9131,60.6267,61.4452,DOWN,0
2018-10-15,58.0867,58.4467,61.9041,59.6747,61.3891,UP,1
2018-10-16,59.34,58.6,61.9031,58.9,61.354,UP,1
2018-10-17,59.4533,59.2133,61.9042,58.7867,61.3133,DOWN,0
2018-10-18,57.88,59.1667,61.8942,58.6667,61.2483,DOWN,0
2018-10-19,57.5733,57.8533,61.8803,58.4667,61.1891,DOWN,0
2018-10-22,56.2667,57.8,61.8585,58.1027,61.1148,DOWN,0
2018-10-23,55.28,54.7733,61.8292,57.2907,61.0321,DOWN,0
2018-10-24,52.32,55.1867,61.7803,55.864,60.8708,DOWN,0
2018-10-25,50.3733,51.6333,61.7175,54.3627,60.6765,DOWN,0
2018-10-26,48.6667,49.1733,61.6436,52.5813,60.4317,DOWN,0
2018-10-29,48.5667,49.1667,61.5638,51.0413,60.184,UP,1
2018-10-30,49.32,48.7533,61.4918,49.8493,59.9516,UP,1
2018-10-31,51.1267,50.34,61.4266,49.6107,59.7556,UP,1
2018-11-01,52.6733,51.4667,61.3719,50.0707,59.5903,UP,1
2018-11-02,52.7267,53.2067,61.3149,50.8827,59.4349,UP,1
2018-11-05,52.98,52.7467,61.258,51.7653,59.278,UP,1
2018-11-06,53.66,52.9267,61.2044,52.6333,59.1124,UP,1
2018-11-07,54.1067,54.0733,61.1519,53.2293,58.9423,DOWN,0
2018-11-08,53.96,53.94,61.1022,53.4867,58.7672,DOWN,0
2018-11-09,53.0,53.9333,61.0397,53.5413,58.5897,DOWN,0
2018-11-12,52.0,52.8667,60.9764,53.3453,58.3892,UP,1
2018-11-13,52.2067,51.9933,60.9184,53.0547,58.1867,DOWN,0
2018-11-14,51.3933,52.86,60.854,52.512,57.9708,UP,1
2018-11-15,52.4667,50.8533,60.7918,52.2133,57.7959,UP,1
2018-11-16,52.4933,52.1133,60.7399,52.112,57.6167,DOWN,0
2018-11-19,51.94,52.3933,60.7003,52.1,57.4229,DOWN,0
2018-11-20,49.78,51.16,60.6444,51.6147,57.1788,UP,1
2018-11-21,50.7333,50.0533,60.5946,51.4827,56.9721,UP,1
2018-11-23,51.0933,50.3133,60.5632,51.208,56.7788,UP,1
2018-11-26,52.7733,51.94,60.5368,51.264,56.6001,DOWN,0
2018-11-27,51.28,52.48,60.4965,51.132,56.4083,UP,1
2018-11-28,51.7533,51.38,60.4595,51.5267,56.2165,DOWN,0
2018-11-29,50.8467,51.3467,60.4103,51.5493,55.9832,UP,1
2018-11-30,53.1533,51.1133,60.3717,51.9613,55.7729,UP,1
2018-12-03,53.22,54.1,60.3293,52.0507,55.5689,DOWN,0
2018-12-04,50.8333,52.9667,60.276,51.9613,55.3396,UP,1
2018-12-06,51.6533,49.7067,60.2302,51.9413,55.1212,DOWN,0
2018-12-07,50.2533,51.4133,60.1812,51.8227,54.8895,UP,1
2018-12-10,50.3867,50.0267,60.1283,51.2693,54.6605,DOWN,0
2018-12-11,49.98,50.98,60.0695,50.6213,54.4328,UP,1
2018-12-12,50.98,50.88,60.0121,50.6507,54.2212,DOWN,0
2018-12-13,50.3867,50.98,59.955,50.3973,54.002,DOWN,0
2018-12-14,49.56,49.76,59.896,50.2587,53.7405,DOWN,0
2018-12-17,49.06,49.4933,59.8351,49.9933,53.4643,DOWN,0
2018-12-18,48.7933,49.32,59.7671,49.756,53.1903,DOWN,0
2018-12-19,47.5667,48.7467,59.6854,49.0733,52.8847,DOWN,0
2018-12-20,47.4533,47.4067,59.6027,48.4867,52.5695,DOWN,0
2018-12-21,46.94,47.2067,59.5165,47.9627,52.3079,DOWN,0
2018-12-24,46.4733,46.4133,59.4197,47.4453,52.0677,UP,1
2018-12-26,49.08,46.5733,59.3376,47.5027,51.8779,UP,1
2018-12-27,49.6067,48.0867,59.2615,47.9107,51.7083,DOWN,0
2018-12-28,49.18,49.8133,59.188,48.256,51.5051,UP,1
2018-12-31,49.6067,49.5067,59.118,48.7893,51.3081,DOWN,0
2019-01-02,49.36,48.62,59.0395,49.3667,51.1377,DOWN,0
2019-01-03,47.6933,49.0667,58.9563,49.0893,50.9401,UP,1
2019-01-04,49.6267,48.52,58.8829,49.0933,50.8073,UP,1
2019-01-07,49.86,49.4467,58.8094,49.2293,50.6989,UP,1
2019-01-08,50.22,50.36,58.7551,49.352,50.6569,UP,1
2019-01-09,51.14,50.5133,58.7203,49.708,50.6723,DOWN,0
2019-01-10,51.0267,50.7333,58.6769,50.3747,50.7195,UP,1
2019-01-11,51.5,50.7867,58.6423,50.7493,50.7781,UP,1
2019-01-14,51.6733,50.9467,58.6081,51.112,50.8252,UP,1
2019-01-15,51.7,51.4533,58.5686,51.408,50.8367,UP,1
2019-01-16,53.3133,52.2733,58.5474,51.8427,50.8495,DOWN,0
2019-01-17,53.2333,52.8667,58.5219,52.284,50.8596,UP,1
2019-01-18,54.1733,53.7067,58.499,52.8187,50.8835,DOWN,0
2019-01-22,53.1333,53.5733,58.4701,53.1107,50.8729,UP,1
2019-01-23,53.3,53.3333,58.4539,53.4307,50.8568,UP,1
2019-01-24,53.6133,53.0933,58.4392,53.4907,50.8499,UP,1
2019-01-25,54.04,54.1667,58.4204,53.652,50.8707,UP,1
2019-01-28,54.2,53.5867,58.4054,53.6573,50.9147,DOWN,0
2019-01-29,53.96,54.3067,58.3847,53.8227,50.9497,DOWN,0
2019-01-30,53.8733,54.0667,58.369,53.9373,50.9993,DOWN,0
2019-01-31,53.6667,53.4467,58.3488,53.948,51.0233,UP,1
2019-02-01,54.1933,53.7667,58.3298,53.9787,51.0573,UP,1
2019-02-04,54.54,54.2267,58.3139,54.0467,51.1093,UP,1
2019-02-05,54.76,54.5467,58.2943,54.2067,51.2089,DOWN,0
2019-02-06,54.44,54.52,58.2739,54.32,51.2831,DOWN,0
2019-02-07,53.8133,54.1533,58.2509,54.3493,51.3375,DOWN,0
2019-02-08,53.62,53.42,58.2293,54.2347,51.3544,DOWN,0
2019-02-11,53.3467,53.7267,58.2066,53.996,51.3957,UP,1
2019-02-12,54.6733,53.7933,58.1805,53.9787,51.4541,DOWN,0
2019-02-13,54.54,55.1867,58.1488,53.9987,51.528,DOWN,0
2019-02-14,54.1133,54.0933,58.1202,54.0587,51.5472,UP,1
2019-02-15,54.8867,54.5933,58.0948,54.312,51.5805,UP,1
2019-02-19,55.2867,54.5133,58.0762,54.7,51.6696,DOWN,0
2019-02-20,55.1867,55.2,58.0602,54.8027,51.7403,UP,1
2019-02-21,55.2733,55.22,58.038,54.9493,51.8407,UP,1
2019-02-22,55.7067,55.4067,58.0126,55.268,51.9471,UP,1
2019-02-25,55.72,56.0933,57.987,55.4347,52.0619,DOWN,0
2019-02-26,55.7133,55.5067,57.9575,55.52,52.1565,UP,1
2019-02-27,55.88,55.6133,57.9265,55.6587,52.2664,DOWN,0
2019-02-28,55.0533,55.7933,57.8892,55.6147,52.3763,UP,1
2019-03-01,56.3067,55.6533,57.8581,55.7347,52.5212,DOWN,0
2019-03-04,55.92,56.4733,57.8245,55.7747,52.6637,DOWN,0
2019-03-05,55.8,55.8467,57.7822,55.792,52.8284,DOWN,0
2019-03-06,55.1333,55.98,57.729,55.6427,52.982,DOWN,0
2019-03-07,53.64,54.8067,57.667,55.36,53.116,DOWN,0
2019-03-08,53.5667,53.1733,57.5994,54.812,53.2579,UP,1
2019-03-11,54.0,54.1,57.5303,54.428,53.3563,UP,1
2019-03-12,54.1067,54.16,57.4641,54.0893,53.4463,UP,1
2019-03-13,54.6067,54.4,57.4021,53.984,53.5548,UP,1
2019-03-14,54.6667,54.6067,57.3439,54.1893,53.656,DOWN,0
2019-03-15,54.5933,54.5533,57.2977,54.3947,53.7607,UP,1
2019-03-18,55.0133,54.9933,57.247,54.5973,53.9071,DOWN,0
2019-03-19,54.3533,55.4733,57.1969,54.6467,54.0016,DOWN,0
2019-03-20,52.9,54.1267,57.1349,54.3053,54.0624,UP,1
2019-03-21,52.94,52.7733,57.0709,53.96,54.1168,DOWN,0
2019-03-22,51.1733,52.3133,56.9984,53.276,54.1175,UP,1
2019-03-25,51.34,51.2267,56.9199,52.5413,54.1237,UP,1
2019-03-26,52.0667,51.6733,56.8483,52.084,54.1351,UP,1
2019-03-27,52.3333,52.0667,56.7746,51.9707,54.1483,UP,1
2019-03-28,53.2933,52.2267,56.7088,52.0413,54.1801,UP,1
2019-03-29,53.6067,53.6867,56.645,52.528,54.186,UP,1
2019-04-01,55.3867,54.14,56.5919,53.3373,54.2291,DOWN,0
2019-04-02,55.34,55.3667,56.5404,53.992,54.2524,UP,1
2019-04-03,55.8533,55.9,56.4942,54.696,54.3068,UP,1
2019-04-04,56.28,55.9733,56.4497,55.2933,54.3664,UP,1
2019-04-05,56.8,56.5933,56.4105,55.932,54.4301,UP,1
2019-04-08,57.0,56.6667,56.3731,56.2547,54.4893,DOWN,0
2019-04-09,56.4533,56.6867,56.3337,56.4773,54.5344,UP,1
2019-04-10,57.0733,56.6867,56.299,56.7213,54.5967,UP,1
2019-04-11,57.68,57.3333,56.2752,57.0013,54.6728,UP,1
2019-04-12,58.5333,58.5333,56.2578,57.348,54.7701,DOWN,0
2019-04-15,58.3067,58.7267,56.2456,57.6093,54.8524,UP,1
2019-04-16,59.0333,58.4467,56.239,58.1253,54.9423,UP,1
2019-04-17,59.2,59.04,56.2372,58.5507,55.0311,UP,1
2019-04-18,59.46,59.1467,56.2335,58.9067,55.1315,DOWN,0
2019-04-22,59.0467,59.3,56.2322,59.0093,55.2361,UP,1
2019-04-23,59.6867,59.1867,56.2367,59.2853,55.3575,DOWN,0
2019-04-24,58.9867,59.6133,56.2327,59.276,55.4703,UP,1
2019-04-25,60.14,59.2933,56.2254,59.464,55.5796,DOWN,0
2019-04-26,59.8333,60.14,56.217,59.5387,55.6855,UP,1
2019-04-29,61.06,60.0733,56.217,59.9413,55.8244,DOWN,0
2019-04-30,61.0467,60.9333,56.2148,60.2133,55.9476,DOWN,0
2019-05-01,59.6667,61.04,56.2031,60.3493,56.0352,UP,1
2019-05-02,59.9533,59.72,56.1895,60.312,56.1305,UP,1
2019-05-03,60.7267,60.22,56.1764,60.4907,56.2396,DOWN,0
2019-05-06,60.5467,59.42,56.1584,60.388,56.3364,DOWN,0
2019-05-07,58.6933,59.8,56.1361,59.9173,56.3959,DOWN,0
2019-05-08,58.56,58.6067,56.112,59.696,56.4528,DOWN,0
2019-05-09,58.1733,57.6867,56.081,59.34,56.4987,UP,1
2019-05-10,58.34,57.8867,56.0512,58.8627,56.5644,DOWN,0
2019-05-13,55.6,57.28,56.005,57.8733,56.5503,UP,1
2019-05-14,56.46,55.66,55.9766,57.4267,56.5611,DOWN,0
2019-05-15,55.5467,55.6667,55.944,56.824,56.556,UP,1
2019-05-16,56.1,55.6267,55.9212,56.4093,56.5753,DOWN,0
2019-05-17,56.0,55.2933,55.8959,55.9413,56.6225,UP,1
2019-05-20,56.36,55.8733,55.8727,56.0933,56.6784,UP,1
2019-05-21,57.1867,56.7867,55.8554,56.2387,56.7421,DOWN,0
2019-05-22,56.7333,56.9467,55.8346,56.476,56.7947,DOWN,0
2019-05-23,56.4867,55.9867,55.8115,56.5533,56.8323,UP,1
2019-05-24,57.8933,56.94,55.7936,56.932,56.8968,DOWN,0
2019-05-28,56.8267,57.66,55.772,57.0253,56.9415,DOWN,0
2019-05-29,56.7867,56.48,55.7533,56.9453,56.9769,DOWN,0
2019-05-30,56.3333,57.0067,55.7351,56.8653,57.0165,DOWN,0
2019-05-31,55.0533,55.5,55.7133,56.5787,57.0596,DOWN,0
2019-06-03,54.7067,54.9867,55.6849,55.9413,57.0949,UP,1
2019-06-04,56.76,55.6333,55.6682,55.928,57.2067,DOWN,0
2019-06-05,56.46,56.7533,55.646,55.8627,57.3091,UP,1
2019-06-06,56.5133,56.5867,55.6238,55.8987,57.398,DOWN,0
2019-06-07,55.8333,56.5733,55.5983,56.0547,57.468,UP,1
2019-06-10,56.44,56.3867,55.5758,56.4013,57.5309,DOWN,0
2019-06-11,56.1533,57.0533,55.5519,56.28,57.5819,DOWN,0
2019-06-12,55.52,56.1267,55.527,56.092,57.5845,UP,1
2019-06-13,55.7133,55.5333,55.5015,55.932,57.592,DOWN,0
2019-06-14,55.04,55.7533,55.467,55.7733,57.5757,DOWN,0
2019-06-17,54.8267,55.2533,55.428,55.4507,57.5467,UP,1
2019-06-18,55.4133,54.9467,55.3915,55.3027,57.5189,DOWN,0
2019-06-19,54.0867,55.62,55.3526,55.016,57.4607,DOWN,0
