ticker,BWA US Equity,BWA US Equity,BWA US Equity,BWA US Equity,BWA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-01-24,40.11,39.3,43.6171,40.0,37.3766,UP,1
2019-01-25,40.98,40.77,43.5569,40.18,37.4204,DOWN,0
2019-01-28,40.58,40.48,43.4938,40.172,37.474,DOWN,0
2019-01-29,40.4,40.34,43.4279,40.248,37.525,UP,1
2019-01-30,40.48,40.44,43.366,40.51,37.551,UP,1
2019-01-31,40.9,40.37,43.3015,40.668,37.5734,UP,1
2019-02-01,41.21,40.83,43.2382,40.714,37.602,DOWN,0
2019-02-04,40.98,40.89,43.1735,40.794,37.6334,DOWN,0
2019-02-05,40.94,40.89,43.1149,40.902,37.6882,UP,1
2019-02-06,41.19,40.9,43.057,41.044,37.723,DOWN,0
2019-02-07,39.22,40.45,42.9879,40.708,37.7178,DOWN,0
2019-02-08,38.28,38.78,42.9176,40.122,37.6838,UP,1
2019-02-11,38.82,38.33,42.8471,39.69,37.678,UP,1
2019-02-12,40.14,39.21,42.7888,39.53,37.6804,UP,1
2019-02-13,40.38,40.26,42.7426,39.368,37.7006,UP,1
2019-02-14,40.74,37.56,42.7016,39.672,37.7238,UP,1
2019-02-15,41.92,41.76,42.6685,40.4,37.7482,DOWN,0
2019-02-19,41.79,41.73,42.6352,40.994,37.831,UP,1
2019-02-20,41.86,42.05,42.6053,41.338,37.9226,DOWN,0
2019-02-21,40.82,41.67,42.5638,41.426,38.0242,UP,1
2019-02-22,41.68,41.1,42.5262,41.614,38.1602,UP,1
2019-02-25,41.96,42.07,42.4879,41.622,38.3018,DOWN,0
2019-02-26,41.68,41.83,42.4466,41.6,38.4326,DOWN,0
2019-02-27,41.37,41.58,42.4011,41.502,38.5708,DOWN,0
2019-02-28,40.61,41.1,42.3511,41.46,38.6904,UP,1
2019-03-01,40.9,41.0,42.3007,41.304,38.8282,DOWN,0
2019-03-04,40.74,41.0,42.2506,41.06,38.9552,DOWN,0
2019-03-05,40.5,40.78,42.194,40.824,39.0872,DOWN,0
2019-03-06,39.56,40.35,42.1299,40.462,39.1992,DOWN,0
2019-03-07,38.62,39.3,42.0634,40.064,39.2962,DOWN,0
2019-03-08,38.11,38.19,41.9923,39.506,39.3944,UP,1
2019-03-11,38.63,38.13,41.9221,39.084,39.479,UP,1
2019-03-12,38.85,38.91,41.8555,38.754,39.5606,DOWN,0
2019-03-13,38.63,39.0,41.7909,38.568,39.643,DOWN,0
2019-03-14,37.64,38.66,41.7218,38.372,39.701,UP,1
2019-03-15,37.81,37.9,41.6684,38.312,39.7546,UP,1
2019-03-18,38.44,37.98,41.6133,38.274,39.842,DOWN,0
2019-03-19,38.16,38.83,41.5602,38.136,39.8982,DOWN,0
2019-03-20,37.24,38.02,41.4966,37.858,39.9176,UP,1
2019-03-21,37.78,37.17,41.4337,37.886,39.925,DOWN,0
2019-03-22,36.24,37.33,41.3627,37.572,39.8758,UP,1
2019-03-25,36.43,36.22,41.291,37.17,39.8186,UP,1
2019-03-26,36.8,36.57,41.224,36.898,39.7706,UP,1
2019-03-27,37.12,36.95,41.1595,36.874,39.7252,UP,1
2019-03-28,37.81,37.19,41.0972,36.88,39.6914,UP,1
2019-03-29,38.41,38.19,41.0437,37.314,39.667,UP,1
2019-04-01,40.52,39.16,41.0043,38.132,39.6758,UP,1
2019-04-02,40.71,40.54,40.9638,38.914,39.6776,UP,1
2019-04-03,41.63,41.4,40.9308,39.816,39.7098,UP,1
2019-04-04,42.37,41.78,40.9027,40.728,39.7738,DOWN,0
2019-04-05,42.15,42.35,40.8778,41.476,39.8146,UP,1
2019-04-08,42.62,42.02,40.8564,41.896,39.8474,DOWN,0
2019-04-09,41.82,42.36,40.8358,42.118,39.8722,UP,1
2019-04-10,42.78,41.78,40.8243,42.348,39.9198,DOWN,0
2019-04-11,42.77,42.76,40.8122,42.428,39.9656,UP,1
2019-04-12,44.23,43.36,40.8086,42.844,40.0322,DOWN,0
2019-04-15,43.88,44.08,40.8049,43.096,40.0856,DOWN,0
2019-04-16,43.87,43.95,40.8056,43.506,40.1434,DOWN,0
2019-04-17,43.5,44.3,40.8073,43.65,40.1946,UP,1
2019-04-18,44.0,43.5,40.8085,43.896,40.2508,DOWN,0
2019-04-22,43.71,43.78,40.81,43.792,40.3406,DOWN,0
2019-04-23,43.63,43.79,40.807,43.742,40.4476,DOWN,0
2019-04-24,43.55,43.46,40.8018,43.678,40.5422,DOWN,0
2019-04-25,41.57,44.01,40.7792,43.292,40.5708,UP,1
2019-04-26,42.52,41.98,40.7605,42.996,40.6136,DOWN,0
2019-04-29,42.04,42.31,40.7476,42.662,40.6396,DOWN,0
2019-04-30,41.77,41.91,40.7339,42.29,40.6366,DOWN,0
2019-05-01,41.05,41.88,40.7138,41.79,40.6218,DOWN,0
2019-05-02,40.84,40.99,40.6937,41.644,40.6014,UP,1
2019-05-03,41.29,41.04,40.6718,41.398,40.6108,DOWN,0
2019-05-06,40.74,40.0,40.6455,41.138,40.592,DOWN,0
2019-05-07,39.77,40.12,40.6192,40.738,40.5482,DOWN,0
2019-05-08,39.39,39.78,40.5944,40.406,40.5024,DOWN,0
2019-05-09,38.58,38.47,40.5646,39.954,40.4466,DOWN,0
2019-05-10,38.48,38.3,40.5349,39.392,40.404,DOWN,0
2019-05-13,36.61,37.42,40.4978,38.566,40.3182,DOWN,0
2019-05-14,36.54,36.84,40.4582,37.92,40.2342,UP,1
2019-05-15,36.99,36.04,40.4141,37.44,40.164,DOWN,0
2019-05-16,36.65,36.98,40.3696,37.054,40.1058,DOWN,0
2019-05-17,36.26,36.32,40.3208,36.61,40.0586,DOWN,0
2019-05-20,35.94,35.65,40.2796,36.476,40.0152,UP,1
2019-05-21,36.81,36.19,40.2405,36.53,39.9788,DOWN,0
2019-05-22,35.31,36.49,40.1905,36.194,39.908,UP,1
2019-05-23,35.47,34.94,40.1398,35.958,39.8448,UP,1
2019-05-24,35.64,35.87,40.0862,35.834,39.8048,UP,1
2019-05-28,36.44,35.78,40.0406,35.934,39.7774,DOWN,0
2019-05-29,36.09,36.16,39.9961,35.79,39.7304,UP,1
2019-05-30,36.78,36.94,39.9603,36.084,39.7028,DOWN,0
2019-05-31,35.48,35.58,39.9181,36.086,39.6676,UP,1
2019-06-03,37.02,35.48,39.8819,36.362,39.6524,UP,1
2019-06-04,38.34,38.16,39.8535,36.742,39.6944,UP,1
2019-06-05,38.82,38.4,39.8249,37.288,39.7422,UP,1
2019-06-06,38.95,38.67,39.7932,37.722,39.7852,UP,1
2019-06-07,39.77,39.21,39.7626,38.58,39.8382,UP,1
2019-06-10,40.33,40.32,39.7345,39.242,39.8886,UP,1
2019-06-11,40.92,40.77,39.7174,39.758,39.9388,DOWN,0
2019-06-12,40.58,40.87,39.701,40.11,39.94,UP,1
2019-06-13,41.11,40.6,39.6845,40.542,39.948,DOWN,0
2019-06-14,40.95,40.95,39.6597,40.778,39.9344,UP,1
2019-06-17,41.03,40.87,39.6339,40.918,39.9076,UP,1
2019-06-18,41.46,41.28,39.6152,41.026,39.8938,DOWN,0
2019-06-19,41.44,41.73,39.5999,41.198,39.8702,UP,1
2019-06-20,42.22,41.97,39.5921,41.42,39.8782,DOWN,0
2019-06-21,42.01,42.2,39.5831,41.632,39.8628,DOWN,0
2019-06-24,41.7,41.77,39.5702,41.766,39.8414,DOWN,0
2019-06-25,41.49,41.87,39.5568,41.772,39.7866,UP,1
2019-06-26,41.59,41.58,39.5464,41.802,39.7408,UP,1
2019-06-27,42.13,42.07,39.5357,41.784,39.706,DOWN,0
2019-06-28,41.98,42.16,39.5295,41.778,39.6756,DOWN,0
2019-07-01,41.95,42.8,39.5207,41.828,39.6346,DOWN,0
2019-07-02,41.09,41.86,39.5045,41.748,39.5822,DOWN,0
2019-07-03,40.69,41.36,39.4836,41.568,39.5234,UP,1
2019-07-05,40.77,40.38,39.4667,41.296,39.4678,DOWN,0
2019-07-08,40.26,40.49,39.4531,40.952,39.4416,DOWN,0
2019-07-09,39.3,39.81,39.4239,40.422,39.3772,DOWN,0
2019-07-10,39.23,39.39,39.3912,40.05,39.321,DOWN,0
2019-07-11,39.02,39.15,39.36,39.716,39.266,UP,1
2019-07-12,39.97,39.3,39.3372,39.556,39.2444,DOWN,0
2019-07-15,39.72,40.12,39.3186,39.448,39.222,UP,1
2019-07-16,40.39,38.55,39.3037,39.666,39.204,DOWN,0
2019-07-17,39.48,40.22,39.2872,39.716,39.1788,DOWN,0
2019-07-18,39.35,39.29,39.2701,39.782,39.1704,UP,1
2019-07-19,40.04,39.58,39.2573,39.796,39.1834,DOWN,0
2019-07-22,39.98,40.21,39.2411,39.848,39.2114,UP,1
2019-07-23,41.68,41.06,39.2312,40.106,39.2754,UP,1
2019-07-24,42.48,41.56,39.2288,40.706,39.3928,DOWN,0
2019-07-25,40.57,41.93,39.2231,40.95,39.4734,DOWN,0
2019-07-26,39.16,40.05,39.2077,40.774,39.5168,DOWN,0
2019-07-29,38.85,39.05,39.1975,40.548,39.5608,DOWN,0
2019-07-30,38.08,38.29,39.195,39.828,39.5972,DOWN,0
2019-07-31,37.8,38.26,39.1946,38.892,39.6344,DOWN,0
2019-08-01,36.25,37.95,39.1866,38.028,39.6232,DOWN,0
2019-08-02,35.84,36.0,39.1765,37.364,39.6338,DOWN,0
2019-08-05,34.46,35.01,39.1573,36.486,39.6136,DOWN,0
2019-08-06,34.36,34.91,39.1396,35.742,39.588,UP,1
2019-08-07,34.41,33.86,39.1271,35.064,39.5474,UP,1
2019-08-08,34.98,34.57,39.1186,34.81,39.5252,DOWN,0
2019-08-09,33.81,34.71,39.1046,34.404,39.4658,DOWN,0
2019-08-12,33.02,33.47,39.0818,34.116,39.4166,UP,1
2019-08-13,33.24,32.97,39.0691,33.892,39.341,DOWN,0
2019-08-14,31.5,32.6,39.038,33.31,39.2042,DOWN,0
2019-08-15,31.08,31.53,39.0031,32.53,39.0494,UP,1
2019-08-16,32.0,31.38,38.9653,32.168,38.9104,UP,1
2019-08-19,32.52,32.56,38.9334,32.068,38.7654,DOWN,0
2019-08-20,31.75,32.37,38.8951,31.77,38.5938,UP,1
2019-08-21,32.06,32.29,38.8502,31.882,38.4166,DOWN,0
2019-08-22,31.8,32.21,38.8073,32.026,38.241,DOWN,0
2019-08-23,30.88,31.58,38.7648,31.802,38.0364,UP,1
2019-08-26,31.06,31.33,38.7202,31.51,37.8386,UP,1
2019-08-27,31.14,31.58,38.6748,31.388,37.6408,UP,1
2019-08-28,31.82,31.0,38.6332,31.34,37.448,UP,1
2019-08-29,32.75,32.2,38.603,31.53,37.2742,DOWN,0
2019-08-30,32.63,32.98,38.5767,31.88,37.0824,DOWN,0
2019-09-03,32.32,32.26,38.549,32.132,36.8886,UP,1
2019-09-04,33.21,32.87,38.5192,32.546,36.7188,UP,1
2019-09-05,35.09,33.81,38.4957,33.2,36.5908,UP,1
2019-09-06,35.42,35.24,38.4739,33.734,36.4674,UP,1
2019-09-09,36.66,35.79,38.4602,34.54,36.358,UP,1
2019-09-10,38.41,36.54,38.4612,35.758,36.2866,UP,1
2019-09-11,39.12,38.44,38.4596,36.94,36.23,UP,1
2019-09-12,39.24,38.77,38.4584,37.77,36.193,UP,1
2019-09-13,40.0,39.61,38.4585,38.686,36.1792,DOWN,0
2019-09-16,39.49,39.49,38.4604,39.252,36.1536,DOWN,0
2019-09-17,38.54,39.05,38.453,39.278,36.1192,DOWN,0
2019-09-18,37.57,38.54,38.444,38.968,36.0846,DOWN,0
2019-09-19,37.03,37.49,38.4312,38.526,36.0406,DOWN,0
2019-09-20,36.77,37.12,38.4116,37.88,35.9956,UP,1
2019-09-23,36.81,36.31,38.4074,37.344,35.9324,DOWN,0
2019-09-24,36.23,36.94,38.4021,36.882,35.8626,UP,1
2019-09-25,36.84,36.14,38.4076,36.736,35.7916,DOWN,0
2019-09-26,36.57,36.89,38.4161,36.644,35.7334,DOWN,0
2019-09-27,36.39,36.76,38.4236,36.568,35.6742,UP,1
2019-09-30,36.68,36.54,38.4313,36.542,35.607,DOWN,0
2019-10-01,35.93,36.81,38.4387,36.482,35.526,DOWN,0
2019-10-02,34.7,35.37,38.439,36.054,35.3864,UP,1
2019-10-03,34.82,34.53,38.4431,35.704,35.2332,UP,1
2019-10-04,35.15,34.9,38.4469,35.456,35.1248,DOWN,0
2019-10-07,34.96,34.99,38.4522,35.112,35.0408,DOWN,0
2019-10-08,34.12,34.39,38.453,34.75,34.9462,UP,1
2019-10-09,34.71,34.63,38.4577,34.752,34.8788,UP,1
2019-10-10,35.4,34.92,38.4687,34.868,34.8308,UP,1
2019-10-11,37.2,36.13,38.4827,35.278,34.8498,DOWN,0
2019-10-14,37.07,37.0,38.4942,35.7,34.8744,UP,1
2019-10-15,37.73,37.1,38.5103,36.422,34.9398,UP,1
2019-10-16,38.33,37.83,38.5282,37.146,35.0192,DOWN,0
2019-10-17,38.02,38.49,38.5427,37.67,35.0914,UP,1
2019-10-18,38.74,38.06,38.566,37.978,35.1666,UP,1
2019-10-21,38.98,39.0,38.5842,38.36,35.27,UP,1
2019-10-22,39.74,38.81,38.6015,38.762,35.4044,UP,1
2019-10-23,39.98,39.74,38.6144,39.092,35.5392,DOWN,0
2019-10-24,39.3,40.08,38.6174,39.348,35.6952,UP,1
2019-10-25,39.72,39.12,38.6195,39.544,35.868,UP,1
2019-10-28,40.41,40.08,38.6256,39.83,36.0362,DOWN,0
2019-10-29,39.69,39.94,38.6271,39.82,36.1796,DOWN,0
2019-10-30,39.23,39.5,38.6257,39.67,36.3292,UP,1
2019-10-31,41.68,41.5,38.636,40.146,36.5216,UP,1
2019-11-01,43.65,42.17,38.6538,40.932,36.7586,UP,1
2019-11-04,45.3,44.23,38.6772,41.91,37.047,DOWN,0
2019-11-05,45.06,45.33,38.7024,42.984,37.327,DOWN,0
2019-11-06,44.82,45.0,38.7307,44.102,37.6006,UP,1
2019-11-07,45.97,45.3,38.76,44.96,37.8836,UP,1
2019-11-08,46.31,46.01,38.7866,45.492,38.1548,DOWN,0
2019-11-11,46.25,45.99,38.815,45.682,38.4272,DOWN,0
2019-11-12,45.72,46.29,38.8416,45.814,38.6952,DOWN,0
2019-11-13,44.7,45.36,38.8627,45.79,38.925,DOWN,0
2019-11-14,44.34,44.79,38.8799,45.464,39.11,UP,1
2019-11-15,44.59,44.73,38.8968,45.12,39.2934,DOWN,0
2019-11-18,43.76,44.15,38.9107,44.622,39.4354,DOWN,0
2019-11-19,43.51,43.95,38.9235,44.18,39.5374,DOWN,0
2019-11-20,42.02,43.23,38.9277,43.644,39.5954,UP,1
2019-11-21,42.41,42.41,38.9436,43.258,39.6588,UP,1
2019-11-22,42.79,42.64,38.9662,42.898,39.7146,UP,1
2019-11-25,43.47,42.67,38.9894,42.84,39.7942,DOWN,0
2019-11-26,42.84,43.37,39.0029,42.706,39.8802,DOWN,0
2019-11-27,42.5,42.95,39.0135,42.802,39.9788,DOWN,0
2019-11-29,42.05,42.03,39.0201,42.73,40.0792,UP,1
2019-12-02,42.47,42.31,39.0228,42.666,40.1932,DOWN,0
2019-12-03,41.57,41.8,39.0217,42.286,40.2884,UP,1
2019-12-04,41.94,41.86,39.0221,42.106,40.4026,UP,1
2019-12-05,42.66,42.11,39.0313,42.138,40.519,UP,1
2019-12-06,43.35,43.23,39.0397,42.398,40.6546,DOWN,0
2019-12-09,43.35,43.16,39.0466,42.574,40.7938,UP,1
2019-12-10,43.47,43.25,39.0556,42.954,40.9296,UP,1
2019-12-11,43.93,43.6,39.0684,43.352,41.0896,UP,1
2019-12-12,44.5,44.02,39.0878,43.72,41.2856,DOWN,0
2019-12-13,43.8,44.77,39.1023,43.81,41.4652,UP,1
2019-12-16,44.14,44.14,39.1193,43.968,41.645,UP,1
2019-12-17,44.63,44.4,39.14,44.2,41.8384,UP,1
2019-12-18,45.2,44.65,39.1682,44.454,42.06,DOWN,0
2019-12-19,44.9,45.06,39.1996,44.534,42.2638,DOWN,0
2019-12-20,44.22,45.0,39.2301,44.618,42.4402,UP,1
2019-12-23,44.3,44.28,39.2585,44.65,42.5822,DOWN,0
2019-12-24,43.88,44.3,39.2836,44.5,42.7184,DOWN,0
2019-12-26,43.81,44.01,39.3095,44.222,42.84,DOWN,0
2019-12-27,43.76,43.93,39.3401,43.994,42.9486,DOWN,0
2019-12-30,43.4,43.77,39.3681,43.83,43.0562,DOWN,0
2019-12-31,43.38,43.34,39.3928,43.646,43.149,UP,1
2020-01-02,43.95,44.0,39.4217,43.66,43.2484,DOWN,0
2020-01-03,42.36,42.99,39.4473,43.37,43.3008,DOWN,0
2020-01-06,42.18,42.0,39.4693,43.054,43.3448,UP,1
2020-01-07,42.44,42.1,39.5003,42.862,43.4076,UP,1
2020-01-08,42.7,42.48,39.5317,42.726,43.4672,DOWN,0
2020-01-09,41.93,42.92,39.5573,42.322,43.4976,DOWN,0
2020-01-10,41.42,41.84,39.5788,42.134,43.5322,DOWN,0
2020-01-13,41.38,41.3,39.5967,41.974,43.5752,UP,1
2020-01-14,41.73,41.32,39.6133,41.832,43.5762,DOWN,0
2020-01-15,41.29,41.33,39.6171,41.55,43.529,UP,1
2020-01-16,41.88,41.5,39.623,41.54,43.4606,DOWN,0
2020-01-17,41.53,41.84,39.6225,41.562,43.39,DOWN,0
2020-01-21,40.5,41.25,39.6131,41.386,43.3036,DOWN,0
2020-01-22,40.29,40.48,39.6038,41.098,43.19,UP,1
2020-01-23,40.56,39.96,39.5935,40.952,43.075,DOWN,0
2020-01-24,39.24,40.5,39.5806,40.424,42.9348,DOWN,0
2020-01-27,38.36,38.25,39.5585,39.79,42.7876,DOWN,0
2020-01-28,35.43,35.5,39.5218,38.776,42.6022,DOWN,0
2020-01-29,35.29,36.1,39.4771,37.776,42.4212,DOWN,0
2020-01-30,35.06,35.0,39.433,36.676,42.2306,DOWN,0
2020-01-31,34.29,34.89,39.3851,35.686,42.0412,UP,1
2020-02-03,34.38,34.62,39.3395,34.89,41.8586,UP,1
2020-02-04,34.43,35.0,39.2917,34.69,41.7068,UP,1
2020-02-05,35.04,34.89,39.2483,34.64,41.5594,DOWN,0
2020-02-06,33.76,35.25,39.199,34.38,41.3788,DOWN,0
2020-02-07,33.57,33.5,39.1491,34.236,41.1808,DOWN,0
2020-02-10,33.28,33.57,39.1076,34.016,40.9896,UP,1
2020-02-11,34.11,33.25,39.0656,33.952,40.8218,UP,1
2020-02-12,34.69,34.54,39.0288,33.882,40.6746,UP,1
2020-02-13,35.08,34.31,38.9954,34.146,40.5268,DOWN,0
2020-02-14,34.15,34.75,38.9609,34.262,40.3784,UP,1
2020-02-18,34.34,34.16,38.9284,34.474,40.2264,UP,1
2020-02-19,34.79,34.27,38.8959,34.61,40.069,UP,1
2020-02-20,35.15,34.62,38.8679,34.702,39.905,DOWN,0
2020-02-21,33.98,35.05,38.839,34.482,39.7176,DOWN,0
2020-02-24,32.16,32.79,38.8028,34.084,39.4914,DOWN,0
2020-02-25,30.77,32.25,38.7638,33.37,39.2282,DOWN,0
2020-02-26,30.21,31.22,38.7224,32.454,38.9424,UP,1
2020-02-27,30.59,29.66,38.6923,31.542,38.6782,UP,1
2020-02-28,31.6,29.48,38.6676,31.066,38.4274,UP,1
2020-03-02,32.33,31.5,38.6443,31.1,38.1814,DOWN,0
2020-03-03,31.24,32.05,38.6173,31.194,37.9022,UP,1
2020-03-04,31.54,31.58,38.5937,31.46,37.635,DOWN,0
2020-03-05,29.9,30.59,38.5635,31.322,37.3486,DOWN,0
2020-03-06,28.87,29.0,38.5238,30.776,37.04,DOWN,0
2020-03-09,26.05,27.16,38.4775,29.52,36.6834,UP,1
2020-03-10,27.79,27.23,38.4391,28.83,36.363,DOWN,0
2020-03-11,26.79,27.06,38.3948,27.88,36.0236,DOWN,0
2020-03-12,24.62,24.43,38.3357,26.824,35.648,UP,1
2020-03-13,25.66,25.7,38.2836,26.182,35.2936,DOWN,0
2020-03-16,23.05,23.36,38.2149,25.582,34.8756,DOWN,0
2020-03-17,22.29,23.37,38.149,24.482,34.4742,DOWN,0
2020-03-18,19.73,20.84,38.0625,23.07,34.0252,UP,1
2020-03-19,21.01,18.96,37.9759,22.348,33.5966,DOWN,0
2020-03-20,20.5,21.41,37.8843,21.316,33.1526,UP,1
2020-03-23,21.15,20.44,37.7953,20.936,32.737,UP,1
2020-03-24,22.79,22.86,37.7104,21.036,32.3644,UP,1
2020-03-25,23.72,23.48,37.6273,21.834,32.0112,UP,1
2020-03-26,24.94,23.92,37.5474,22.62,31.6754,DOWN,0
2020-03-27,23.7,23.59,37.463,23.26,31.3236,UP,1
2020-03-30,24.58,23.4,37.3804,23.946,30.9776,DOWN,0
2020-03-31,24.37,25.58,37.2975,24.262,30.6344,DOWN,0
2020-04-01,22.66,23.07,37.2056,24.05,30.2776,DOWN,0
2020-04-02,22.28,22.35,37.1097,23.518,29.9174,DOWN,0
2020-04-03,21.29,22.4,37.009,23.036,29.532,UP,1
2020-04-06,24.73,22.56,36.9215,23.066,29.2418,DOWN,0
2020-04-07,24.67,26.26,36.8348,23.126,28.968,UP,1
2020-04-08,25.53,25.1,36.754,23.7,28.77,UP,1
2020-04-09,25.74,26.24,36.6752,24.392,28.579,UP,1
2020-04-13,26.16,26.06,36.5981,25.366,28.401,UP,1
2020-04-14,27.19,26.31,36.5234,25.858,28.259,DOWN,0
2020-04-15,26.47,25.61,36.4458,26.218,28.1008,DOWN,0
2020-04-16,26.05,26.24,36.3663,26.322,27.9332,UP,1
2020-04-17,26.98,27.33,36.2958,26.57,27.772,DOWN,0
2020-04-20,25.52,26.09,36.2199,26.442,27.6072,DOWN,0
2020-04-21,25.51,24.55,36.1436,26.106,27.446,UP,1
2020-04-22,25.65,26.11,36.0706,25.942,27.2934,UP,1
2020-04-23,26.65,25.77,36.0073,26.062,27.1442,UP,1
2020-04-24,27.08,27.32,35.9466,26.082,26.992,UP,1
2020-04-27,28.06,27.2,35.8918,26.59,26.8516,UP,1
2020-04-28,28.55,29.06,35.8347,27.198,26.7396,UP,1
2020-04-29,29.67,29.39,35.7844,28.002,26.6462,DOWN,0
2020-04-30,28.57,29.19,35.7253,28.386,26.5218,DOWN,0
2020-05-01,27.16,27.83,35.6637,28.402,26.362,DOWN,0
2020-05-04,27.02,26.66,35.6021,28.194,26.2228,DOWN,0
2020-05-05,26.96,27.65,35.5367,27.876,26.1188,UP,1
2020-05-06,28.07,28.65,35.4771,27.556,26.0648,DOWN,0
2020-05-07,27.84,28.84,35.4079,27.41,26.0174,UP,1
2020-05-08,29.39,28.54,35.3425,27.856,25.9934,DOWN,0
2020-05-11,29.26,28.95,35.2859,28.304,25.9466,DOWN,0
2020-05-12,28.22,29.5,35.2312,28.556,25.8644,DOWN,0
2020-05-13,26.34,28.07,35.1687,28.21,25.7664,UP,1
2020-05-14,27.81,25.48,35.1173,28.204,25.6918,DOWN,0
2020-05-15,27.77,27.43,35.0672,27.88,25.6492,UP,1
2020-05-18,29.54,29.1,35.0336,27.936,25.6626,DOWN,0
2020-05-19,28.89,29.47,34.9989,28.07,25.7194,UP,1
2020-05-20,29.75,29.57,34.9753,28.752,25.7586,UP,1
2020-05-21,29.9,29.71,34.953,29.17,25.8208,DOWN,0
2020-05-22,29.84,30.17,34.9302,29.584,25.9252,UP,1
2020-05-26,31.52,31.24,34.9129,29.98,26.0424,UP,1
2020-05-27,32.54,32.35,34.9065,30.71,26.2322,DOWN,0
2020-05-28,32.1,32.81,34.9019,31.18,26.4284,UP,1
2020-05-29,32.15,31.58,34.8965,31.63,26.6768,UP,1
2020-06-01,33.26,32.42,34.9053,32.314,26.9218,UP,1
2020-06-02,33.94,33.75,34.9196,32.798,27.1906,UP,1
2020-06-03,34.33,34.63,34.9312,33.156,27.4542,UP,1
2020-06-04,34.97,33.98,34.9435,33.73,27.6978,UP,1
2020-06-05,37.29,37.1,34.9712,34.758,27.9692,UP,1
2020-06-08,37.52,37.81,34.9985,35.61,28.2208,DOWN,0
2020-06-09,36.65,36.48,35.0227,36.152,28.4798,DOWN,0
2020-06-10,35.57,36.59,35.0462,36.4,28.6996,DOWN,0
2020-06-11,32.66,33.64,35.0542,35.938,28.8654,UP,1
2020-06-12,33.55,34.44,35.0662,35.19,29.0832,UP,1
2020-06-15,33.86,32.24,35.0764,34.458,29.3148,DOWN,0
2020-06-16,33.6,35.18,35.0807,33.848,29.561,DOWN,0
2020-06-17,33.34,33.61,35.0842,33.402,29.7332,DOWN,0
2020-06-18,33.25,32.87,35.0889,33.52,29.9048,UP,1
2020-06-19,34.24,34.1,35.094,33.658,30.079,UP,1
2020-06-22,34.28,34.13,35.09,33.742,30.2498,UP,1
2020-06-23,35.42,34.97,35.09,34.106,30.435,DOWN,0
2020-06-24,33.18,35.0,35.0726,34.074,30.5548,UP,1
2020-06-25,33.5,32.89,35.048,34.124,30.6954,DOWN,0
2020-06-26,33.23,33.46,35.0186,33.922,30.839,UP,1
2020-06-29,35.08,33.64,34.9978,34.082,31.001,UP,1
2020-06-30,35.3,34.79,34.9743,34.058,31.1966,DOWN,0
2020-07-01,34.24,35.29,34.948,34.27,31.3712,UP,1
2020-07-02,35.19,35.21,34.9313,34.608,31.562,UP,1
2020-07-06,35.35,36.0,34.9202,35.032,31.736,DOWN,0
2020-07-07,35.04,35.01,34.9102,35.024,31.8952,DOWN,0
2020-07-08,34.93,34.81,34.901,34.95,32.0326,DOWN,0
2020-07-09,34.4,35.14,34.889,34.982,32.1496,UP,1
2020-07-10,35.51,34.55,34.8854,35.046,32.2664,DOWN,0
2020-07-13,35.25,36.0,34.8774,35.026,32.4,UP,1
2020-07-14,36.28,35.37,34.876,35.274,32.5824,UP,1
2020-07-15,37.56,37.0,34.8818,35.8,32.7932,UP,1
2020-07-16,37.77,37.15,34.8873,36.474,33.0094,DOWN,0
2020-07-17,37.49,37.99,34.8951,36.87,33.1978,UP,1
2020-07-20,37.77,37.36,34.9104,37.374,33.3964,DOWN,0
2020-07-21,37.7,38.19,34.9248,37.658,33.5626,UP,1
2020-07-22,38.31,37.55,34.9406,37.808,33.7436,UP,1
2020-07-23,38.73,38.54,34.9595,38.0,33.9538,DOWN,0
2020-07-24,38.36,38.4,34.9807,38.174,34.1942,UP,1
2020-07-27,38.98,38.46,35.002,38.416,34.4176,DOWN,0
2020-07-28,38.5,38.83,35.0175,38.576,34.6322,UP,1
2020-07-29,38.92,38.6,35.0261,38.698,34.8198,DOWN,0
2020-07-30,37.11,38.16,35.0263,38.374,34.9842,DOWN,0
2020-07-31,36.6,37.01,35.0207,38.022,35.1212,UP,1
2020-08-03,36.93,36.86,35.0137,37.612,35.2618,UP,1
2020-08-04,37.16,37.21,35.0094,37.344,35.4082,UP,1
2020-08-05,38.72,37.34,35.0093,37.304,35.5522,DOWN,0
2020-08-06,38.68,38.49,35.0078,37.618,35.675,UP,1
2020-08-07,38.91,38.26,35.0036,38.08,35.8112,UP,1
2020-08-10,40.49,39.21,35.0062,38.792,35.978,UP,1
2020-08-11,41.74,41.42,35.0184,39.708,36.1476,DOWN,0
2020-08-12,41.51,42.14,35.0273,40.266,36.299,DOWN,0
2020-08-13,40.96,41.26,35.0301,40.722,36.4316,UP,1
2020-08-14,41.79,40.93,35.0406,41.298,36.568,DOWN,0
2020-08-17,41.59,42.09,35.0524,41.518,36.654,DOWN,0
2020-08-18,41.21,41.53,35.05,41.412,36.7278,DOWN,0
2020-08-19,41.01,41.32,35.0368,41.312,36.815,DOWN,0
2020-08-20,40.66,40.46,35.0136,41.252,36.9168,DOWN,0
2020-08-21,40.59,40.33,34.9913,41.012,37.0754,UP,1
