ticker,NTAP US Equity,NTAP US Equity,NTAP US Equity,NTAP US Equity,NTAP US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2010-11-01,53.28,53.63,38.805,52.946,47.9353,UP,1
2010-11-02,53.6,53.57,38.9065,53.204,48.1983,UP,1
2010-11-03,53.75,53.76,39.0127,53.338,48.4829,UP,1
2010-11-04,54.93,54.36,39.1285,53.762,48.7955,UP,1
2010-11-05,55.095,55.06,39.2501,54.131,49.1036,UP,1
2010-11-08,55.97,55.1,39.3753,54.669,49.394,UP,1
2010-11-09,56.63,55.93,39.5039,55.275,49.716,UP,1
2010-11-10,56.9,56.83,39.6337,55.905,50.0464,DOWN,0
2010-11-11,55.44,55.57,39.7618,56.007,50.317,DOWN,0
2010-11-12,54.11,55.11,39.8867,55.81,50.5378,DOWN,0
2010-11-15,53.93,53.8,40.0058,55.402,50.7354,DOWN,0
2010-11-16,52.69,53.95,40.1144,54.614,50.8936,DOWN,0
2010-11-17,49.25,52.7,40.2056,53.084,50.95,UP,1
2010-11-18,53.12,52.58,40.3217,52.62,51.0858,DOWN,0
2010-11-19,51.46,52.8901,40.4271,52.09,51.1884,UP,1
2010-11-22,52.22,50.92,40.5356,51.748,51.2708,DOWN,0
2010-11-23,50.85,51.5,40.6348,51.38,51.3254,UP,1
2010-11-24,51.39,51.36,40.738,51.808,51.3672,DOWN,0
2010-11-26,51.05,50.82,40.8355,51.394,51.4146,DOWN,0
2010-11-29,50.93,50.45,40.9329,51.288,51.4524,DOWN,0
2010-11-30,50.93,50.3,41.026,51.03,51.4776,UP,1
2010-12-01,52.19,51.51,41.1266,51.298,51.5574,UP,1
2010-12-02,53.84,51.87,41.2374,51.788,51.6652,UP,1
2010-12-03,54.07,53.59,41.3513,52.392,51.7808,DOWN,0
2010-12-06,53.27,53.97,41.4644,52.86,51.8384,UP,1
2010-12-07,53.63,53.84,41.5831,53.4,51.9232,UP,1
2010-12-08,55.13,53.81,41.7096,53.988,52.0058,DOWN,0
2010-12-09,54.55,55.25,41.8323,54.13,52.0806,DOWN,0
2010-12-10,54.15,54.79,41.953,54.146,52.1678,UP,1
2010-12-13,55.58,55.06,42.0736,54.608,52.3066,DOWN,0
2010-12-14,53.49,55.45,42.1856,54.58,52.3898,DOWN,0
2010-12-15,52.67,53.44,42.2927,54.088,52.4248,UP,1
2010-12-16,53.71,52.85,42.4045,53.92,52.545,UP,1
2010-12-17,53.8,53.63,42.5132,53.85,52.6554,UP,1
2010-12-20,55.35,54.86,42.6274,53.804,52.7872,DOWN,0
2010-12-21,55.31,55.72,42.7412,54.168,52.9326,DOWN,0
2010-12-22,55.05,55.1,42.8506,54.644,53.0581,DOWN,0
2010-12-23,54.79,54.91,42.9579,54.86,53.1615,UP,1
2010-12-27,55.02,54.67,43.0685,55.104,53.2541,DOWN,0
2010-12-28,54.71,55.08,43.1779,54.976,53.3417,DOWN,0
2010-12-29,54.71,54.79,43.2855,54.856,53.4299,UP,1
2010-12-30,54.9,54.66,43.3948,54.826,53.5079,UP,1
2010-12-31,54.96,54.9,43.5031,54.86,53.5737,UP,1
2011-01-03,57.41,55.52,43.6278,55.338,53.7027,DOWN,0
2011-01-04,57.38,57.33,43.75,55.872,53.8109,UP,1
2011-01-05,57.87,57.03,43.8757,56.504,53.9303,DOWN,0
2011-01-06,57.49,57.98,43.9973,57.022,54.0339,DOWN,0
2011-01-07,57.2,57.27,44.1202,57.47,54.1163,UP,1
2011-01-10,58.215,57.0,44.2476,57.631,54.2244,UP,1
2011-01-11,58.28,58.78,44.3763,57.811,54.325,UP,1
2011-01-12,58.93,59.04,44.5081,58.023,54.438,DOWN,0
2011-01-13,58.62,58.79,44.6385,58.249,54.5384,UP,1
2011-01-14,59.48,58.57,44.7646,58.705,54.653,DOWN,0
2011-01-18,58.99,59.38,44.8857,58.86,54.7342,DOWN,0
2011-01-19,57.63,58.74,44.9997,58.73,54.7849,DOWN,0
2011-01-20,56.22,55.6901,45.1052,58.188,54.7899,DOWN,0
2011-01-21,55.77,56.48,45.2099,57.618,54.7727,DOWN,0
2011-01-24,55.55,55.73,45.31,56.832,54.7457,DOWN,0
2011-01-25,53.7,54.97,45.4038,55.774,54.7109,UP,1
2011-01-26,55.17,53.83,45.5062,55.282,54.7321,UP,1
2011-01-27,55.33,55.57,45.6035,55.104,54.7601,DOWN,0
2011-01-28,54.03,55.24,45.6953,54.756,54.7869,UP,1
2011-01-31,54.73,53.91,45.7932,54.592,54.8965,UP,1
2011-02-01,56.52,55.21,45.9019,55.156,54.9645,UP,1
2011-02-02,57.11,56.43,46.0141,55.544,55.0775,DOWN,0
2011-02-03,57.01,57.14,46.1232,55.88,55.1733,UP,1
2011-02-04,57.93,57.4,46.2361,56.66,55.3149,UP,1
2011-02-07,58.64,58.59,46.3484,57.442,55.4599,UP,1
2011-02-08,59.31,58.74,46.4655,58.0,55.6251,UP,1
2011-02-09,59.77,59.11,46.5901,58.532,55.8019,UP,1
2011-02-10,60.54,59.14,46.7152,59.238,55.9941,UP,1
2011-02-11,60.6,60.37,46.839,59.772,56.1623,DOWN,0
2011-02-14,59.62,60.7,46.9637,59.968,56.2779,DOWN,0
2011-02-15,58.44,59.38,47.0815,59.794,56.3653,UP,1
2011-02-16,58.54,59.04,47.2041,59.548,56.4707,DOWN,0
2011-02-17,54.77,54.27,47.3076,58.394,56.4935,DOWN,0
2011-02-18,53.05,54.8999,47.4078,56.884,56.4519,DOWN,0
2011-02-22,51.84,52.22,47.5097,55.328,56.3977,DOWN,0
2011-02-23,50.64,51.48,47.5932,53.768,56.3275,UP,1
2011-02-24,50.84,50.45,47.6801,52.228,56.2327,UP,1
2011-02-25,52.47,51.26,47.7722,51.768,56.2123,DOWN,0
2011-02-28,51.66,52.41,47.862,51.49,56.1921,DOWN,0
2011-03-01,50.63,51.93,47.9464,51.248,56.1305,UP,1
2011-03-02,51.08,50.48,48.032,51.336,56.0761,UP,1
2011-03-03,52.46,51.54,48.1266,51.66,56.0183,DOWN,0
2011-03-04,52.05,52.47,48.2191,51.576,55.9531,DOWN,0
2011-03-07,51.13,52.33,48.312,51.47,55.8747,UP,1
2011-03-08,51.65,51.2,48.4061,51.674,55.8119,DOWN,0
2011-03-09,51.54,51.39,48.5018,51.766,55.7423,DOWN,0
2011-03-10,48.41,48.75,48.5784,50.956,55.6163,DOWN,0
2011-03-11,47.52,48.06,48.6538,50.05,55.4725,DOWN,0
2011-03-14,46.38,47.1,48.6949,49.1,55.3021,UP,1
2011-03-15,46.52,44.56,48.7391,48.074,55.1333,UP,1
2011-03-16,46.77,46.15,48.7848,47.12,54.9205,UP,1
2011-03-17,46.98,47.44,48.825,46.834,54.7125,UP,1
2011-03-18,48.69,47.52,48.874,47.068,54.5289,DOWN,0
2011-03-21,48.57,49.05,48.9275,47.506,54.3505,DOWN,0
2011-03-22,48.105,48.75,48.9828,47.823,54.1686,DOWN,0
2011-03-23,47.95,47.88,49.0356,48.059,53.9633,UP,1
2011-03-24,48.95,48.35,49.0928,48.453,53.7767,DOWN,0
2011-03-25,48.61,49.22,49.1434,48.437,53.5703,DOWN,0
2011-03-28,47.62,48.81,49.1816,48.247,53.3503,UP,1
2011-03-29,48.27,47.48,49.2233,48.28,53.1261,DOWN,0
2011-03-30,48.0075,48.6,49.2565,48.2915,52.9065,UP,1
2011-03-31,48.1475,48.04,49.2922,48.131,52.7168,UP,1
2011-04-01,48.2,48.39,49.3243,48.049,52.5564,DOWN,0
2011-04-04,45.7,48.13,49.3467,47.665,52.355,UP,1
2011-04-05,46.05,45.89,49.3743,47.221,52.165,UP,1
2011-04-06,46.7,46.3,49.409,46.9595,52.025,DOWN,0
2011-04-07,46.67,46.57,49.4418,46.664,51.855,UP,1
2011-04-08,46.79,46.7,49.4777,46.382,51.6842,UP,1
2011-04-11,47.13,46.66,49.5145,46.668,51.5462,UP,1
2011-04-12,47.83,46.99,49.5547,47.024,51.4082,UP,1
2011-04-13,48.58,48.22,49.6077,47.4,51.2494,DOWN,0
2011-04-14,48.4175,48.17,49.6632,47.7495,51.0756,UP,1
2011-04-15,48.56,48.42,49.7155,48.1035,50.9066,DOWN,0
2011-04-18,48.11,47.84,49.7704,48.2995,50.7102,DOWN,0
2011-04-19,47.5,48.09,49.8223,48.2335,50.4874,UP,1
2011-04-20,49.0,48.38,49.8693,48.3175,50.2812,UP,1
2011-04-21,51.02,49.35,49.9299,48.838,50.1062,UP,1
2011-04-25,51.94,51.6999,49.9958,49.514,49.9342,UP,1
2011-04-26,52.28,52.07,50.0624,50.348,49.7678,UP,1
2011-04-27,52.56,52.62,50.1274,51.36,49.6266,DOWN,0
2011-04-28,52.41,52.34,50.1879,52.042,49.506,DOWN,0
2011-04-29,52.11,52.46,50.2448,52.26,49.3774,DOWN,0
2011-05-02,51.7,52.52,50.3008,52.212,49.316,UP,1
2011-05-03,52.05,51.79,50.3559,52.166,49.296,DOWN,0
2011-05-04,51.88,51.9,50.4083,52.03,49.2968,DOWN,0
2011-05-05,51.5,51.38,50.4666,51.848,49.314,UP,1
2011-05-06,53.3,51.97,50.5233,52.086,49.3632,DOWN,0
2011-05-09,53.17,53.33,50.5736,52.38,49.3772,UP,1
2011-05-10,54.21,53.5,50.6245,52.812,49.4282,DOWN,0
2011-05-11,53.97,55.0,50.6756,53.23,49.495,UP,1
2011-05-12,53.99,53.79,50.7297,53.728,49.5532,DOWN,0
2011-05-13,53.99,54.74,50.7875,53.866,49.5838,DOWN,0
2011-05-16,53.1,53.67,50.8415,53.852,49.6048,DOWN,0
2011-05-17,52.28,52.85,50.8829,53.466,49.6278,UP,1
2011-05-18,53.61,52.38,50.9316,53.394,49.667,UP,1
2011-05-19,54.45,53.89,50.9807,53.486,49.7252,DOWN,0
2011-05-20,53.7,54.37,51.0306,53.428,49.831,DOWN,0
2011-05-23,52.82,52.8,51.0792,53.372,49.937,DOWN,0
2011-05-24,51.47,52.77,51.122,53.21,50.0388,UP,1
2011-05-25,51.73,51.84,51.1722,52.834,50.143,UP,1
2011-05-26,55.31,53.19,51.2429,53.006,50.3138,UP,1
2011-05-27,55.33,54.91,51.3316,53.332,50.4808,DOWN,0
2011-05-31,54.77,55.72,51.4148,53.722,50.6024,DOWN,0
2011-06-01,53.22,54.38,51.4877,54.072,50.6954,UP,1
2011-06-02,53.31,53.04,51.561,54.388,50.7995,DOWN,0
2011-06-03,51.94,52.59,51.6241,53.714,50.8793,DOWN,0
2011-06-06,50.39,51.64,51.6725,52.726,50.9081,UP,1
2011-06-07,50.65,50.65,51.7231,51.902,50.9489,DOWN,0
2011-06-08,49.98,50.45,51.7708,51.254,50.9961,UP,1
2011-06-09,50.2,50.08,51.8242,50.632,51.0347,DOWN,0
2011-06-10,49.01,49.73,51.8727,50.046,51.0547,DOWN,0
2011-06-13,48.84,48.98,51.9185,49.736,51.0686,UP,1
2011-06-14,49.87,49.27,51.9606,49.58,51.102,UP,1
2011-06-15,50.55,50.34,52.0107,49.694,51.199,DOWN,0
2011-06-16,49.65,50.52,52.057,49.584,51.271,DOWN,0
2011-06-17,49.35,50.45,52.0942,49.652,51.324,UP,1
2011-06-20,49.705,49.18,52.1274,49.825,51.3847,UP,1
2011-06-21,50.91,49.78,52.1617,50.033,51.4671,DOWN,0
2011-06-22,50.71,50.51,52.1913,50.065,51.5387,UP,1
2011-06-23,51.26,49.95,52.2155,50.387,51.6073,DOWN,0
2011-06-24,49.22,50.86,52.2299,50.361,51.6201,UP,1
2011-06-27,50.42,49.38,52.2504,50.504,51.6601,UP,1
2011-06-28,50.72,50.54,52.2635,50.466,51.7033,DOWN,0
2011-06-29,49.96,50.8,52.2727,50.316,51.7403,UP,1
2011-06-30,52.78,50.36,52.2901,50.62,51.8459,UP,1
2011-07-01,54.32,53.51,52.3183,51.64,51.9523,DOWN,0
2011-07-05,53.94,54.13,52.3428,52.344,52.0107,DOWN,0
2011-07-06,53.49,53.74,52.3619,52.898,52.0417,UP,1
2011-07-07,53.9,53.95,52.3904,53.686,52.0741,DOWN,0
2011-07-08,53.48,53.3,52.4155,53.826,52.0925,DOWN,0
2011-07-11,52.56,53.05,52.4369,53.474,52.0955,DOWN,0
2011-07-12,51.97,52.47,52.4448,53.08,52.0927,DOWN,0
2011-07-13,51.23,52.49,52.454,52.628,52.0833,DOWN,0
2011-07-14,49.63,51.49,52.4471,51.774,52.0349,UP,1
2011-07-15,50.66,49.9,52.4464,51.21,52.0105,DOWN,0
2011-07-18,50.18,50.29,52.4483,50.734,51.9841,UP,1
2011-07-19,51.8,50.65,52.4641,50.7,51.9541,DOWN,0
2011-07-20,50.05,52.09,52.4677,50.464,51.8917,DOWN,0
2011-07-21,49.75,50.15,52.4619,50.488,51.8025,UP,1
2011-07-22,51.08,50.03,52.4788,50.572,51.7447,DOWN,0
2011-07-25,49.8,50.58,52.4864,50.496,51.6609,UP,1
2011-07-26,50.18,49.77,52.4935,50.172,51.5847,DOWN,0
2011-07-27,47.28,49.62,52.4897,49.618,51.4683,UP,1
2011-07-28,47.91,47.25,52.4854,49.25,51.3809,DOWN,0
2011-07-29,47.52,47.31,52.4749,48.538,51.2591,DOWN,0
2011-08-01,46.25,48.18,52.4542,47.828,51.0951,DOWN,0
2011-08-02,44.94,45.72,52.4272,46.78,50.9199,UP,1
2011-08-03,45.91,44.92,52.4053,46.506,50.7817,DOWN,0
2011-08-04,43.33,45.31,52.3669,45.59,50.6189,DOWN,0
2011-08-05,41.87,43.5,52.3179,44.46,50.4217,DOWN,0
2011-08-08,39.31,40.45,52.2597,43.072,50.1017,UP,1
2011-08-09,41.72,40.15,52.2084,42.428,49.8295,DOWN,0
2011-08-10,40.96,40.95,52.1537,41.438,49.5533,UP,1
2011-08-11,42.68,41.14,52.1056,41.308,49.3425,UP,1
2011-08-12,43.42,42.9,52.0573,41.618,49.1447,UP,1
2011-08-15,44.31,44.33,52.0148,42.618,48.9921,DOWN,0
2011-08-16,43.03,43.8,51.9637,42.88,48.8449,DOWN,0
2011-08-17,41.66,42.76,51.9056,43.02,48.6651,DOWN,0
2011-08-18,35.805,35.71,51.8166,41.645,48.3816,UP,1
2011-08-19,35.95,34.85,51.7276,40.151,48.0966,DOWN,0
2011-08-22,35.79,36.84,51.6319,38.447,47.8322,UP,1
2011-08-23,37.79,35.98,51.5454,37.399,47.6112,UP,1
2011-08-24,38.01,37.64,51.4556,36.669,47.374,DOWN,0
2011-08-25,36.845,37.8,51.3566,36.877,47.0999,DOWN,0
2011-08-26,36.54,36.61,51.2548,36.995,46.8377,UP,1
2011-08-29,37.32,36.8,51.1642,37.301,46.5971,UP,1
2011-08-30,37.39,37.28,51.0806,37.221,46.3508,UP,1
2011-08-31,37.62,37.63,50.9991,37.143,46.085,DOWN,0
2011-09-01,37.21,37.79,50.9217,37.216,45.815,DOWN,0
2011-09-02,35.81,36.5,50.8545,37.07,45.506,DOWN,0
2011-09-06,35.27,34.69,50.7652,36.66,45.227,UP,1
2011-09-07,36.305,35.96,50.6895,36.443,44.9447,UP,1
2011-09-08,36.46,36.11,50.6107,36.211,44.6595,DOWN,0
2011-09-09,35.68,36.15,50.5348,35.905,44.3739,UP,1
2011-09-12,36.3,35.05,50.4594,36.003,44.0443,UP,1
2011-09-13,36.79,36.46,50.3881,36.307,43.6937,DOWN,0
2011-09-14,36.68,36.88,50.3168,36.382,43.3485,UP,1
2011-09-15,38.07,37.15,50.2525,36.704,43.0401,DOWN,0
2011-09-16,37.79,38.29,50.1805,37.126,42.7179,DOWN,0
2011-09-19,36.35,37.43,50.0931,37.136,42.3753,DOWN,0
2011-09-20,35.26,36.4,49.999,36.83,42.0293,UP,1
2011-09-21,35.89,35.33,49.9121,36.672,41.7077,DOWN,0
2011-09-22,35.04,34.72,49.8192,36.066,41.3839,UP,1
2011-09-23,35.12,34.75,49.7191,35.532,41.0937,UP,1
2011-09-26,35.81,35.34,49.6254,35.424,40.7967,UP,1
2011-09-27,36.04,36.42,49.5349,35.58,40.5139,DOWN,0
2011-09-28,34.96,36.05,49.4318,35.394,40.1771,UP,1
2011-09-29,34.97,35.55,49.3392,35.38,39.8755,DOWN,0
2011-09-30,33.93,34.52,49.2455,35.142,39.5591,DOWN,0
2011-10-03,33.64,34.15,49.1451,34.708,39.2103,UP,1
2011-10-04,34.83,33.25,49.0503,34.466,38.9109,UP,1
2011-10-05,36.23,34.76,48.9547,34.72,38.6319,UP,1
2011-10-06,37.34,36.17,48.8648,35.194,38.4331,DOWN,0
2011-10-07,37.29,37.28,48.776,35.866,38.2207,UP,1
2011-10-10,38.31,38.06,48.6936,36.8,38.0365,UP,1
2011-10-11,38.65,38.15,48.6118,37.564,37.8845,UP,1
2011-10-12,38.89,38.96,48.5327,38.096,37.7635,DOWN,0
2011-10-13,38.65,38.73,48.4524,38.358,37.6183,UP,1
2011-10-14,39.23,39.41,48.374,38.746,37.5363,DOWN,0
2011-10-17,38.05,38.89,48.2895,38.694,37.4599,UP,1
2011-10-18,39.45,38.33,48.1997,38.854,37.4627,DOWN,0
2011-10-19,38.51,39.52,48.1053,38.778,37.3985,DOWN,0
2011-10-20,37.72,38.57,48.0046,38.592,37.3337,UP,1
2011-10-21,38.1,38.19,47.9076,38.366,37.2421,UP,1
2011-10-24,39.13,38.26,47.8173,38.582,37.1563,DOWN,0
2011-10-25,38.17,38.8,47.717,38.326,37.0335,UP,1
2011-10-26,38.58,38.59,47.6185,38.34,36.9445,UP,1
2011-10-27,41.71,39.6901,47.5324,39.138,36.9455,DOWN,0
2011-10-28,41.59,41.66,47.4473,39.836,37.0612,DOWN,0
2011-10-31,40.96,40.82,47.3547,40.202,37.1614,DOWN,0
2011-11-01,39.74,39.75,47.2584,40.516,37.2404,UP,1
2011-11-02,40.25,40.25,47.1715,40.85,37.2896,UP,1
2011-11-03,41.96,40.67,47.1002,40.9,37.3686,UP,1
2011-11-04,42.63,41.68,47.0345,41.108,37.4843,UP,1
2011-11-07,42.84,42.85,46.971,41.484,37.6103,UP,1
2011-11-08,43.94,43.28,46.9222,42.324,37.7427,DOWN,0
2011-11-09,42.03,42.45,46.8565,42.68,37.8355,DOWN,0
2011-11-10,41.89,42.6801,46.7893,42.666,37.9209,UP,1
2011-11-11,42.17,42.23,46.73,42.574,38.0201,UP,1
2011-11-14,42.29,41.94,46.6678,42.464,38.1497,DOWN,0
2011-11-15,41.9,42.15,46.5947,42.056,38.2823,DOWN,0
2011-11-16,40.74,41.76,46.5128,41.798,38.371,DOWN,0
2011-11-17,35.73,36.38,46.4064,40.566,38.3564,DOWN,0
2011-11-18,34.74,35.9,46.2905,39.08,38.3376,UP,1
2011-11-21,34.84,34.46,46.1715,37.59,38.3084,UP,1
2011-11-22,35.19,34.66,46.0509,36.248,38.2764,DOWN,0
2011-11-23,34.66,34.8,45.9253,35.032,38.236,DOWN,0
2011-11-25,34.25,34.41,45.7939,34.736,38.1596,UP,1
2011-11-28,35.72,34.8,45.6695,34.932,38.1182,DOWN,0
2011-11-29,35.63,35.82,45.5495,35.09,38.1038,UP,1
2011-11-30,36.83,36.73,45.4415,35.418,38.1352,UP,1
2011-12-01,36.92,36.72,45.3334,35.87,38.1558,DOWN,0
2011-12-02,36.54,37.12,45.2422,36.328,38.1858,UP,1
2011-12-05,37.54,37.44,45.1647,36.692,38.2342,DOWN,0
2011-12-06,37.28,37.6,45.0919,37.022,38.2636,UP,1
2011-12-07,37.72,37.06,45.0273,37.2,38.2972,DOWN,0
2011-12-08,37.1,37.37,44.9586,37.236,38.34,UP,1
2011-12-09,38.01,37.25,44.8863,37.53,38.4008,DOWN,0
2011-12-12,37.13,37.48,44.8136,37.448,38.4648,UP,1
2011-12-13,37.92,37.54,44.7501,37.576,38.5504,DOWN,0
2011-12-14,37.13,37.61,44.6803,37.458,38.5964,DOWN,0
2011-12-15,36.28,37.45,44.5994,37.294,38.5974,DOWN,0
2011-12-16,35.71,36.5,44.5177,36.834,38.5648,DOWN,0
2011-12-19,35.16,35.78,44.4379,36.44,38.5222,UP,1
2011-12-20,36.13,35.63,44.3603,36.082,38.4786,DOWN,0
2011-12-21,35.22,35.78,44.2787,35.7,38.41,UP,1
2011-12-22,36.08,35.44,44.217,35.66,38.3538,UP,1
2011-12-23,36.51,36.28,44.162,35.82,38.311,DOWN,0
2011-12-27,36.35,36.4101,44.1118,36.058,38.2534,DOWN,0
2011-12-28,35.94,36.4,44.0589,36.02,38.2112,UP,1
2011-12-29,36.31,36.12,44.0066,36.238,38.1484,DOWN,0
2011-12-30,36.27,36.21,43.9531,36.276,38.1036,UP,1
2012-01-03,36.775,37.0,43.8935,36.329,38.0847,DOWN,0
2012-01-04,35.64,35.71,43.8289,36.187,38.0355,DOWN,0
2012-01-05,34.67,35.26,43.7617,35.933,37.9463,UP,1
2012-01-06,35.325,34.96,43.6986,35.736,37.8894,DOWN,0
2012-01-09,35.035,35.51,43.629,35.489,37.8185,UP,1
2012-01-10,35.13,35.41,43.5616,35.16,37.6869,DOWN,0
2012-01-11,34.75,35.05,43.4972,34.982,37.5501,DOWN,0
2012-01-12,34.43,34.94,43.428,34.934,37.4195,DOWN,0
2012-01-13,33.98,34.19,43.3579,34.665,37.3043,DOWN,0
2012-01-17,33.73,34.2001,43.2858,34.404,37.1739,UP,1
2012-01-18,34.65,33.86,43.2181,34.308,37.0277,UP,1
2012-01-19,37.51,35.1101,43.1771,34.86,36.9253,DOWN,0
2012-01-20,36.85,37.49,43.1311,35.344,36.8055,UP,1
2012-01-23,37.24,36.94,43.0838,35.996,36.6715,UP,1
2012-01-24,37.66,37.21,43.0388,36.782,36.5841,UP,1
2012-01-25,37.8,37.19,42.9938,37.412,36.5023,DOWN,0
2012-01-26,37.56,37.89,42.946,37.422,36.4101,DOWN,0
2012-01-27,37.28,37.43,42.8932,37.508,36.3099,UP,1
2012-01-30,37.43,36.64,42.8375,37.546,36.2205,UP,1
2012-01-31,37.74,37.79,42.7841,37.562,36.1605,UP,1
2012-02-01,39.4,38.02,42.7383,37.882,36.2339,UP,1
2012-02-02,39.43,39.5,42.6949,38.256,36.3277,UP,1
2012-02-03,40.35,39.75,42.6591,38.87,36.4379,DOWN,0
2012-02-06,39.93,40.26,42.6138,39.37,36.5327,DOWN,0
2012-02-07,39.41,39.98,42.5557,39.704,36.6277,UP,1
2012-02-08,39.775,39.5,42.4949,39.779,36.7382,UP,1
2012-02-09,41.11,39.87,42.439,40.115,36.846,DOWN,0
2012-02-10,39.685,40.76,42.3747,39.982,36.9271,DOWN,0
2012-02-13,38.98,39.57,42.3075,39.792,36.9701,UP,1
2012-02-14,39.12,38.65,42.2426,39.734,37.0141,UP,1
2012-02-15,39.88,39.5,42.1835,39.755,37.0809,UP,1
2012-02-16,42.74,42.49,42.1369,40.081,37.1849,DOWN,0
2012-02-17,42.2,42.8,42.0885,40.584,37.2833,UP,1
2012-02-21,43.0,42.19,42.046,41.388,37.3889,DOWN,0
2012-02-22,42.63,42.9,41.9927,42.09,37.4995,UP,1
2012-02-23,43.28,42.63,41.9432,42.77,37.6049,DOWN,0
2012-02-24,43.08,43.49,41.8876,42.838,37.7239,UP,1
2012-02-27,43.26,42.64,41.834,43.05,37.8307,UP,1
2012-02-28,43.575,43.31,41.7819,43.165,37.9596,DOWN,0
2012-02-29,43.0,43.6,41.727,43.239,38.094,UP,1
2012-03-01,43.31,43.13,41.678,43.245,38.246,UP,1
2012-03-02,43.55,43.19,41.6344,43.339,38.4138,DOWN,0
2012-03-05,42.32,43.48,41.5779,43.151,38.5376,DOWN,0
2012-03-06,40.95,41.79,41.5104,42.626,38.6522,UP,1
2012-03-07,41.58,41.12,41.4498,42.342,38.7622,UP,1
2012-03-08,41.84,41.76,41.3949,42.048,38.8688,UP,1
2012-03-09,42.94,42.1,41.3523,41.926,39.0006,DOWN,0
2012-03-12,42.53,42.84,41.3063,41.968,39.1324,UP,1
2012-03-13,43.51,42.79,41.2473,42.48,39.2764,DOWN,0
2012-03-14,42.87,43.6,41.185,42.738,39.4084,UP,1
2012-03-15,43.33,42.91,41.1278,43.036,39.5395,UP,1
2012-03-16,43.39,43.21,41.0786,43.126,39.6945,UP,1
2012-03-19,44.06,43.13,41.0324,43.432,39.8823,UP,1
2012-03-20,45.31,43.7,40.9992,43.792,40.082,UP,1
2012-03-21,46.02,45.38,40.9774,44.422,40.3017,DOWN,0
2012-03-22,45.19,45.57,40.9501,44.794,40.5029,UP,1
2012-03-23,45.62,45.25,40.9283,45.24,40.7203,UP,1
2012-03-26,46.33,45.97,40.9089,45.694,40.9583,DOWN,0
2012-03-27,46.06,46.39,40.8942,45.844,41.1999,DOWN,0
2012-03-28,45.29,45.96,40.8764,45.698,41.4311,DOWN,0
2012-03-29,44.67,45.14,40.8504,45.594,41.6315,UP,1
2012-03-30,44.77,45.0,40.8215,45.424,41.7767,UP,1
2012-04-02,45.05,44.81,40.7986,45.168,41.9407,UP,1
2012-04-03,45.47,45.64,40.7791,45.05,42.1053,DOWN,0
2012-04-04,44.71,45.05,40.7542,44.934,42.2463,DOWN,0
2012-04-05,43.72,44.37,40.7182,44.744,42.3647,DOWN,0
2012-04-09,42.77,42.97,40.6785,44.344,42.4689,DOWN,0
2012-04-10,42.02,42.64,40.6323,43.738,42.5637,DOWN,0
2012-04-11,40.87,41.45,40.5906,42.818,42.6325,UP,1
2012-04-12,40.94,40.93,40.5432,42.064,42.6965,DOWN,0
2012-04-13,40.13,41.0,40.4902,41.346,42.7111,DOWN,0
2012-04-16,39.79,40.32,40.4394,40.75,42.7183,UP,1
2012-04-17,40.44,39.99,40.3777,40.434,42.7201,DOWN,0
2012-04-18,40.11,39.99,40.3066,40.282,42.7237,DOWN,0
2012-04-19,39.67,39.67,40.2353,40.028,42.7289,DOWN,0
2012-04-20,38.74,39.94,40.1615,39.75,42.7082,DOWN,0
2012-04-23,38.68,38.44,40.0854,39.528,42.6596,DOWN,0
2012-04-24,38.68,38.6,40.0114,39.176,42.6395,UP,1
2012-04-25,39.26,39.01,39.9449,39.006,42.6451,UP,1
2012-04-26,39.41,39.29,39.8821,38.954,42.6509,DOWN,0
2012-04-27,39.03,39.43,39.8211,39.012,42.6339,DOWN,0
2012-04-30,38.825,38.99,39.7671,39.041,42.5556,UP,1
2012-05-01,40.68,38.79,39.7172,39.441,42.5252,DOWN,0
2012-05-02,39.29,40.24,39.6628,39.447,42.451,DOWN,0
2012-05-03,38.48,39.4,39.5961,39.261,42.368,DOWN,0
2012-05-04,38.42,38.25,39.538,39.139,42.2708,DOWN,0
2012-05-07,37.99,38.34,39.4792,38.972,42.169,DOWN,0
2012-05-08,37.81,37.8,39.4129,38.398,42.06,DOWN,0
2012-05-09,37.78,37.3,39.3527,38.096,41.9441,DOWN,0
2012-05-10,35.7,37.38,39.2803,37.54,41.7981,UP,1
2012-05-11,36.08,35.52,39.2243,37.072,41.6535,DOWN,0
2012-05-14,35.79,35.68,39.1637,36.632,41.4983,DOWN,0
2012-05-15,35.17,35.77,39.102,36.104,41.3553,DOWN,0
2012-05-16,34.64,35.35,39.0439,35.476,41.2291,DOWN,0
2012-05-17,34.27,34.64,38.9906,35.19,41.0829,DOWN,0
2012-05-18,33.06,34.31,38.9264,34.586,40.9073,UP,1
2012-05-21,33.52,33.21,38.8773,34.132,40.7189,DOWN,0
2012-05-22,33.3,33.63,38.8345,33.758,40.5343,DOWN,0
2012-05-23,32.86,33.03,38.8022,33.402,40.3213,DOWN,0
2012-05-24,28.82,28.48,38.7377,32.312,40.0403,DOWN,0
2012-05-25,28.61,28.63,38.676,31.422,39.7459,UP,1
2012-05-29,29.71,28.82,38.6111,30.66,39.4723,DOWN,0
