ticker,SPY US Equity,SPY US Equity,SPY US Equity,SPY US Equity,SPY US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2010-10-25,118.7,119.14,112.3857,117.9554,112.6748,UP,1
2010-10-26,118.72,118.1,112.4056,118.3534,112.884,DOWN,0
2010-10-27,118.38,117.89,112.4292,118.4554,113.0598,UP,1
2010-10-28,118.4,119.06,112.4481,118.5094,113.232,UP,1
2010-10-29,118.49,118.28,112.4659,118.538,113.4442,UP,1
2010-11-01,118.53,119.07,112.4904,118.504,113.6642,UP,1
2010-11-02,119.475,119.42,112.5125,118.655,113.9112,UP,1
2010-11-03,119.95,119.675,112.5428,118.969,114.1996,UP,1
2010-11-04,122.26,121.28,112.5956,119.741,114.526,UP,1
2010-11-05,122.725,122.34,112.6631,120.588,114.8759,DOWN,0
2010-11-08,122.49,122.34,112.7267,121.38,115.1885,DOWN,0
2010-11-09,121.61,122.82,112.7882,121.807,115.5145,UP,1
2010-11-10,122.1,121.58,112.8496,122.237,115.8503,DOWN,0
2010-11-11,121.635,121.05,112.9149,122.112,116.1138,DOWN,0
2010-11-12,120.198,120.82,112.9789,121.6066,116.3283,DOWN,0
2010-11-15,120.03,120.58,113.0338,121.1146,116.5111,DOWN,0
2010-11-16,118.16,119.29,113.0727,120.4246,116.6815,UP,1
2010-11-17,118.218,118.21,113.1146,119.6482,116.8377,UP,1
2010-11-18,119.9575,119.36,113.1822,119.3127,117.0185,UP,1
2010-11-19,120.29,119.9,113.2504,119.3311,117.1946,DOWN,0
2010-11-22,120.19,119.69,113.3219,119.3631,117.344,DOWN,0
2010-11-23,118.4475,118.77,113.378,119.4206,117.46,UP,1
2010-11-24,120.2,119.2,113.444,119.817,117.6024,DOWN,0
2010-11-26,118.8,119.16,113.4973,119.5855,117.7174,UP,1
2010-11-29,119.162,118.5,113.5529,119.3599,117.8508,DOWN,0
2010-11-30,118.4925,117.98,113.5967,119.0204,117.9365,UP,1
2010-12-01,121.01,120.2,113.6504,119.5329,118.0771,UP,1
2010-12-02,122.56,121.2,113.7087,120.0049,118.2599,UP,1
2010-12-03,122.89,122.14,113.7674,120.8229,118.4677,DOWN,0
2010-12-06,122.76,122.63,113.8254,121.5425,118.6265,UP,1
2010-12-07,122.83,123.94,113.8905,122.41,118.7977,UP,1
2010-12-08,123.28,122.98,113.9528,122.864,118.9699,UP,1
2010-12-09,123.76,123.97,114.0183,123.104,119.1557,UP,1
2010-12-10,124.48,124.14,114.087,123.422,119.3627,UP,1
2010-12-13,124.56,125.05,114.1503,123.782,119.5617,UP,1
2010-12-14,124.67,124.75,114.2127,124.15,119.7801,DOWN,0
2010-12-15,124.098,124.44,114.2717,124.3136,119.9413,UP,1
2010-12-16,124.82,124.18,114.3326,124.5256,120.1171,DOWN,0
2010-12-17,124.3,124.08,114.3828,124.4896,120.2853,UP,1
2010-12-20,124.6,124.64,114.4345,124.4976,120.4465,UP,1
2010-12-21,125.39,124.99,114.4891,124.6416,120.6213,UP,1
2010-12-22,125.78,125.48,114.5432,124.978,120.7967,DOWN,0
2010-12-23,125.6,125.64,114.5939,125.134,120.9503,UP,1
2010-12-27,125.65,125.13,114.6449,125.404,121.1141,UP,1
2010-12-28,125.83,125.9,114.6966,125.65,121.2767,UP,1
2010-12-29,125.92,125.98,114.7441,125.756,121.4295,DOWN,0
2010-12-30,125.72,125.8,114.7872,125.744,121.6093,UP,1
2010-12-31,125.75,125.53,114.8308,125.774,121.7669,UP,1
2011-01-03,127.05,126.71,114.8862,126.054,121.9453,DOWN,0
2011-01-04,126.98,127.33,114.9381,126.284,122.118,UP,1
2011-01-05,127.64,126.58,114.9893,126.628,122.2968,DOWN,0
2011-01-06,127.39,127.69,115.042,126.962,122.4702,DOWN,0
2011-01-07,127.14,127.56,115.0945,127.24,122.6454,DOWN,0
2011-01-10,126.98,126.58,115.1465,127.226,122.817,UP,1
2011-01-11,127.43,127.44,115.197,127.316,122.9958,UP,1
2011-01-12,128.58,128.21,115.2529,127.504,123.1968,DOWN,0
2011-01-13,128.3675,128.63,115.3097,127.6995,123.3746,UP,1
2011-01-14,129.3,128.19,115.3672,128.1315,123.5616,UP,1
2011-01-18,129.52,129.18,115.421,128.6395,123.7068,DOWN,0
2011-01-19,128.25,129.41,115.4671,128.8035,123.8173,DOWN,0
2011-01-20,128.08,127.96,115.5157,128.7035,123.9291,UP,1
2011-01-21,128.37,128.88,115.5637,128.704,124.0643,UP,1
2011-01-24,129.1,128.285,115.6114,128.664,124.2043,UP,1
2011-01-25,129.17,128.76,115.6586,128.594,124.355,UP,1
2011-01-26,129.67,129.49,115.7078,128.878,124.5445,UP,1
2011-01-27,129.99,129.7,115.7518,129.26,124.7437,DOWN,0
2011-01-28,127.72,130.14,115.7839,129.13,124.9349,UP,1
2011-01-31,128.68,128.07,115.8305,129.046,125.1441,UP,1
2011-02-01,130.74,129.46,115.8852,129.36,125.3598,DOWN,0
2011-02-02,130.485,130.4,115.9332,129.523,125.5637,UP,1
2011-02-03,130.78,130.26,115.9838,129.681,125.7755,UP,1
2011-02-04,131.15,130.83,116.0345,130.367,126.0295,UP,1
2011-02-07,131.97,131.44,116.0852,131.025,126.2649,UP,1
2011-02-08,132.57,132.09,116.1413,131.391,126.5403,DOWN,0
2011-02-09,132.269,132.21,116.2103,131.7478,126.8024,UP,1
2011-02-10,132.321,131.6,116.275,132.056,127.079,UP,1
2011-02-11,133.11,131.8,116.3363,132.448,127.321,UP,1
2011-02-14,133.43,133.03,116.4093,132.74,127.5384,DOWN,0
2011-02-15,133.01,133.02,116.4726,132.828,127.7408,UP,1
2011-02-16,133.85,133.46,116.5543,133.1442,127.9626,UP,1
2011-02-17,134.25,133.46,116.6414,133.53,128.191,UP,1
2011-02-18,134.53,134.37,116.7494,133.814,128.416,DOWN,0
2011-02-22,131.83,133.12,116.8522,133.494,128.5774,DOWN,0
2011-02-23,131.02,131.75,116.9265,133.096,128.7082,DOWN,0
2011-02-24,130.93,130.88,117.002,132.512,128.8356,UP,1
2011-02-25,132.33,131.48,117.0764,132.128,128.9888,UP,1
2011-02-28,133.15,132.82,117.1622,131.852,129.1698,DOWN,0
2011-03-01,130.93,133.57,117.2474,131.672,129.2921,UP,1
2011-03-02,131.21,130.75,117.3337,131.71,129.4302,UP,1
2011-03-03,133.47,132.4,117.4391,132.218,129.6076,DOWN,0
2011-03-04,132.47,133.37,117.5426,132.246,129.7492,DOWN,0
2011-03-07,131.43,132.86,117.6621,131.902,129.8623,UP,1
2011-03-08,132.58,131.64,117.7794,132.232,130.0019,DOWN,0
2011-03-09,132.39,132.32,117.9028,132.468,130.1367,DOWN,0
2011-03-10,129.9375,131.0,118.0134,131.7615,130.2188,UP,1
2011-03-11,130.84,129.52,118.1318,131.4355,130.3172,DOWN,0
2011-03-14,130.05,129.99,118.2282,131.1595,130.4038,DOWN,0
2011-03-15,128.56,126.59,118.3242,130.3555,130.46,DOWN,0
2011-03-16,126.175,128.15,118.4174,129.1125,130.4425,UP,1
2011-03-17,127.85,128.0,118.505,128.695,130.4599,DOWN,0
2011-03-18,127.76,128.84,118.5902,128.079,130.4623,UP,1
2011-03-21,129.74,129.35,118.7048,128.017,130.5093,DOWN,0
2011-03-22,129.29,129.72,118.8238,128.163,130.5523,UP,1
2011-03-23,129.66,128.93,118.939,128.86,130.6059,UP,1
2011-03-24,130.9,130.4,119.0633,129.47,130.6753,UP,1
2011-03-25,131.3,131.24,119.174,130.178,130.7297,DOWN,0
2011-03-28,130.98,131.58,119.2805,130.426,130.7819,UP,1
2011-03-29,131.86,130.87,119.3923,130.94,130.8331,UP,1
2011-03-30,132.77,132.55,119.4961,131.562,130.8981,DOWN,0
2011-03-31,132.59,132.6,119.5993,131.9,130.9849,UP,1
2011-04-01,133.15,133.41,119.7043,132.27,131.0863,UP,1
2011-04-04,133.26,133.43,119.812,132.726,131.1841,DOWN,0
2011-04-05,133.24,133.0,119.9211,133.002,131.2669,UP,1
2011-04-06,133.66,133.88,120.0416,133.18,131.3567,DOWN,0
2011-04-07,133.32,133.42,120.162,133.326,131.4297,DOWN,0
2011-04-08,132.86,133.91,120.2892,133.268,131.4871,DOWN,0
2011-04-11,132.46,133.0,120.4122,133.108,131.5819,DOWN,0
2011-04-12,131.47,131.72,120.5319,132.754,131.6377,DOWN,0
2011-04-13,131.46,132.08,120.6682,132.314,131.6521,UP,1
2011-04-14,131.56,130.7,120.8099,131.962,131.6736,UP,1
2011-04-15,132.04,131.8,120.9563,131.798,131.6988,DOWN,0
2011-04-18,130.56,130.59,121.0981,131.418,131.687,UP,1
2011-04-19,131.31,130.76,121.2403,131.386,131.6738,UP,1
2011-04-20,133.1,132.88,121.3752,131.714,131.6845,UP,1
2011-04-21,133.78,133.79,121.5083,132.158,131.7147,DOWN,0
2011-04-25,133.64,133.68,121.6367,132.478,131.7411,UP,1
2011-04-26,134.791,134.05,121.7705,133.3242,131.7747,UP,1
2011-04-27,135.67,135.05,121.9006,134.1962,131.8195,UP,1
2011-04-28,136.11,135.43,122.0329,134.7982,131.8815,UP,1
2011-04-29,136.43,136.16,122.1666,135.3282,131.9331,DOWN,0
2011-05-02,136.22,137.07,122.3144,135.8442,131.9725,DOWN,0
2011-05-03,135.73,135.96,122.4566,136.032,131.9965,DOWN,0
2011-05-04,134.83,135.67,122.5884,135.864,132.0565,DOWN,0
2011-05-05,133.61,134.08,122.7211,135.364,132.1083,UP,1
2011-05-06,134.2,134.94,122.8448,134.918,132.1737,UP,1
2011-05-09,134.72,134.19,122.9663,134.618,132.2215,UP,1
2011-05-10,135.87,135.17,123.0879,134.646,132.2759,DOWN,0
2011-05-11,134.44,135.67,123.2023,134.568,132.3461,UP,1
2011-05-12,135.08,134.08,123.3236,134.862,132.4235,DOWN,0
2011-05-13,134.04,135.15,123.4423,134.83,132.4349,DOWN,0
2011-05-16,133.19,133.56,123.5569,134.524,132.4493,DOWN,0
2011-05-17,133.17,132.69,123.659,133.984,132.4841,UP,1
2011-05-18,134.36,133.24,123.7697,133.968,132.5197,UP,1
2011-05-19,134.68,134.8,123.8782,133.888,132.5655,DOWN,0
2011-05-20,133.61,134.33,123.982,133.802,132.6389,DOWN,0
2011-05-23,132.06,131.98,124.0804,133.576,132.6633,DOWN,0
2011-05-24,131.95,132.44,124.1751,133.332,132.7013,UP,1
2011-05-25,132.39,131.42,124.2752,132.938,132.7779,UP,1
2011-05-26,133.0,132.03,124.3937,132.602,132.9144,UP,1
2011-05-27,133.51,133.37,124.5181,132.582,133.0276,UP,1
2011-05-31,134.9,134.77,124.6511,133.15,133.1704,DOWN,0
2011-06-01,131.87,134.51,124.7691,133.134,133.213,DOWN,0
2011-06-02,131.73,131.96,124.8798,133.002,133.2618,DOWN,0
2011-06-03,130.42,130.15,124.983,132.486,133.277,DOWN,0
2011-06-06,129.045,130.09,125.0888,131.593,133.2399,DOWN,0
2011-06-07,128.96,129.7,125.1959,130.405,133.1931,DOWN,0
2011-06-08,128.42,128.76,125.3024,129.715,133.1419,UP,1
2011-06-09,129.4,128.77,125.4218,129.249,133.0927,DOWN,0
2011-06-10,127.6,128.85,125.5301,128.685,132.9893,UP,1
2011-06-13,127.7,127.89,125.6424,128.416,132.8915,UP,1
2011-06-14,129.32,128.87,125.7547,128.488,132.8149,DOWN,0
2011-06-15,127.02,128.24,125.8633,128.208,132.6901,UP,1
2011-06-16,127.3,127.06,125.9732,127.788,132.5713,DOWN,0
2011-06-17,127.05,127.93,126.0662,127.678,132.4391,UP,1
2011-06-20,127.7,126.62,126.1573,127.678,132.3267,UP,1
2011-06-21,129.45,128.36,126.2501,127.704,132.2585,DOWN,0
2011-06-22,128.67,129.05,126.3453,128.034,132.1827,DOWN,0
2011-06-23,128.301,127.16,126.4347,128.2342,132.1193,DOWN,0
2011-06-24,126.81,128.27,126.5142,128.1862,132.0263,UP,1
2011-06-27,127.94,126.89,126.5965,128.2342,131.9539,UP,1
2011-06-28,129.61,128.45,126.6809,128.2662,131.9053,UP,1
2011-06-29,130.72,130.2,126.7713,128.6762,131.9085,UP,1
2011-06-30,131.97,131.14,126.8657,129.41,131.9217,UP,1
2011-07-01,133.92,132.09,126.9701,130.832,131.9381,DOWN,0
2011-07-05,133.81,133.78,127.0767,132.006,131.9387,UP,1
2011-07-06,133.97,133.49,127.1755,132.878,131.9453,UP,1
2011-07-07,135.36,135.16,127.2824,133.806,131.9567,DOWN,0
2011-07-08,134.4,133.83,127.3873,134.292,131.9313,DOWN,0
2011-07-11,131.97,132.75,127.4846,133.902,131.8485,DOWN,0
2011-07-12,131.4,131.69,127.5675,133.42,131.7479,UP,1
2011-07-13,131.84,132.09,127.6554,132.994,131.6603,DOWN,0
2011-07-14,130.93,132.17,127.7367,132.108,131.5643,UP,1
2011-07-15,131.69,131.66,127.8228,131.566,131.5015,DOWN,0
2011-07-18,130.61,131.08,127.9052,131.294,131.4415,UP,1
2011-07-19,132.73,131.34,127.9958,131.56,131.4121,DOWN,0
2011-07-20,132.65,133.07,128.0903,131.722,131.3707,UP,1
2011-07-21,134.49,133.4,128.1825,132.434,131.3431,UP,1
2011-07-22,134.58,134.52,128.2753,133.012,131.3459,DOWN,0
2011-07-25,133.83,133.3,128.365,133.656,131.3209,DOWN,0
2011-07-26,133.33,133.74,128.4489,133.776,131.3067,DOWN,0
2011-07-27,130.6,132.59,128.5187,133.366,131.2549,DOWN,0
2011-07-28,130.22,130.6,128.5847,132.512,131.1959,DOWN,0
2011-07-29,129.33,128.91,128.6418,131.462,131.0953,DOWN,0
2011-08-01,128.78,130.84,128.6984,130.452,130.9773,DOWN,0
2011-08-02,125.49,127.81,128.7373,128.884,130.8149,UP,1
2011-08-03,126.17,125.66,128.7768,127.998,130.6971,DOWN,0
2011-08-04,120.26,124.42,128.7944,126.006,130.4633,DOWN,0
2011-08-05,120.08,121.76,128.8055,124.156,130.2171,DOWN,0
2011-08-08,112.26,116.91,128.7761,120.852,129.8023,UP,1
2011-08-09,117.48,114.07,128.7718,119.25,129.4817,DOWN,0
2011-08-10,112.29,115.26,128.7398,116.474,129.0295,UP,1
2011-08-11,117.33,113.26,128.7328,115.888,128.7387,UP,1
2011-08-12,118.12,118.4,128.7315,115.496,128.4665,UP,1
2011-08-15,120.62,119.19,128.7426,117.168,128.2705,DOWN,0
2011-08-16,119.59,119.47,128.7481,117.59,128.0814,UP,1
2011-08-17,119.67,120.25,128.7538,119.066,127.8956,DOWN,0
2011-08-18,114.51,116.5,128.729,118.502,127.6174,DOWN,0
2011-08-19,112.64,112.96,128.6924,117.406,127.2822,UP,1
2011-08-22,112.73,115.17,128.6448,115.828,126.9848,UP,1
2011-08-23,116.44,113.15,128.6134,115.198,126.7596,UP,1
2011-08-24,118.08,116.19,128.5913,114.88,126.5348,DOWN,0
2011-08-25,116.28,118.73,128.5647,115.234,126.32,UP,1
2011-08-26,117.97,115.69,128.544,116.3,126.1334,UP,1
2011-08-29,121.36,119.56,128.5426,118.026,126.0196,UP,1
2011-08-30,121.68,120.83,128.55,119.074,125.8992,UP,1
2011-08-31,122.22,122.46,128.561,119.902,125.7546,DOWN,0
2011-09-01,120.94,122.29,128.5749,120.834,125.6,DOWN,0
2011-09-02,117.85,118.42,128.573,120.81,125.391,DOWN,0
2011-09-06,116.99,114.39,128.5582,119.936,125.1946,UP,1
2011-09-07,120.29,118.76,128.5582,119.658,125.0416,DOWN,0
2011-09-08,119.04,119.57,128.5525,119.022,124.8302,DOWN,0
2011-09-09,115.92,117.68,128.5398,118.018,124.5342,UP,1
2011-09-12,116.67,114.47,128.5222,117.782,124.2282,UP,1
2011-09-13,117.74,117.05,128.5169,117.932,123.9046,UP,1
2011-09-14,119.37,118.34,128.5179,117.748,123.6158,UP,1
2011-09-15,121.43,120.65,128.5326,118.226,123.365,UP,1
2011-09-16,121.521,121.29,128.5352,119.3462,123.0882,DOWN,0
2011-09-19,120.31,119.53,128.5239,120.0742,122.8064,DOWN,0
2011-09-20,120.17,120.82,128.5103,120.5602,122.5704,DOWN,0
2011-09-21,116.63,120.23,128.4797,120.0122,122.275,DOWN,0
2011-09-22,112.86,113.25,128.4298,118.2982,121.8954,UP,1
2011-09-23,113.54,112.11,128.3811,116.702,121.5476,UP,1
2011-09-26,116.24,114.61,128.3435,115.888,121.2386,UP,1
2011-09-27,117.54,118.53,128.3088,115.362,120.9772,DOWN,0
2011-09-28,115.145,117.78,128.2617,115.065,120.6255,UP,1
2011-09-29,116.05,117.05,128.2186,115.703,120.2935,DOWN,0
2011-09-30,113.15,114.45,128.1639,115.625,119.8667,DOWN,0
2011-10-03,109.93,112.49,128.0894,114.363,119.3737,UP,1
2011-10-04,112.34,108.35,128.0296,113.323,118.9439,UP,1
2011-10-05,114.42,112.62,127.9787,113.178,118.5657,UP,1
2011-10-06,116.49,114.36,127.9342,113.266,118.2835,DOWN,0
2011-10-07,115.71,117.17,127.8839,113.778,117.9933,UP,1
2011-10-10,119.58,117.68,127.8538,115.708,117.7983,UP,1
2011-10-11,119.7,118.87,127.824,117.18,117.6167,UP,1
2011-10-12,120.75,120.6,127.7986,118.446,117.5219,DOWN,0
2011-10-13,120.51,120.04,127.7716,119.25,117.4087,UP,1
2011-10-14,122.57,121.91,127.7558,120.622,117.4549,DOWN,0
2011-10-17,120.23,121.99,127.7282,120.752,117.4579,UP,1
2011-10-18,122.58,120.14,127.7059,121.328,117.6643,DOWN,0
2011-10-19,121.13,122.38,127.6766,121.404,117.7373,UP,1
2011-10-20,121.66,121.43,127.6467,121.634,117.9247,UP,1
2011-10-21,123.97,123.09,127.6296,121.914,118.0575,UP,1
2011-10-24,125.49,124.17,127.6214,122.966,118.2049,DOWN,0
2011-10-25,123.049,124.89,127.6017,123.0598,118.2535,UP,1
2011-10-26,124.3,124.35,127.5861,123.6938,118.3477,UP,1
2011-10-27,128.63,127.63,127.5863,125.0878,118.5269,DOWN,0
2011-10-28,128.6,128.0,127.5875,126.0138,118.8087,DOWN,0
2011-10-31,125.5,127.16,127.5685,126.0158,119.0659,DOWN,0
2011-11-01,122.002,122.03,127.5309,125.8064,119.2513,UP,1
2011-11-02,123.99,123.83,127.5096,125.7444,119.4023,UP,1
2011-11-03,126.25,125.27,127.5005,125.2684,119.5657,DOWN,0
2011-11-04,125.481,125.23,127.486,124.6446,119.7498,UP,1
2011-11-07,126.26,125.39,127.4718,124.7966,119.9156,UP,1
2011-11-08,127.88,126.92,127.4654,125.9722,120.046,DOWN,0
2011-11-09,123.161,124.89,127.4328,125.8064,120.0756,UP,1
2011-11-10,124.32,124.79,127.4045,125.4204,120.1176,UP,1
2011-11-11,126.66,125.83,127.3992,125.6562,120.232,DOWN,0
2011-11-14,125.46,126.19,127.3831,125.4962,120.3842,UP,1
2011-11-15,126.083,125.17,127.3598,125.1368,120.566,DOWN,0
2011-11-16,124.08,124.81,127.3278,125.3206,120.6418,DOWN,0
2011-11-17,122.105,123.85,127.2844,124.8776,120.7031,DOWN,0
2011-11-18,121.979,122.5,127.2385,123.9414,120.8243,DOWN,0
2011-11-21,119.661,120.2,127.177,122.7816,120.8841,DOWN,0
2011-11-22,119.19,119.4,127.1101,121.403,120.9131,DOWN,0
2011-11-23,116.56,118.07,127.0315,119.899,120.8569,DOWN,0
2011-11-25,116.34,116.38,126.9516,118.746,120.7551,UP,1
2011-11-28,119.71,119.54,126.8846,118.2922,120.7189,UP,1
2011-11-29,120.05,120.05,126.8177,118.37,120.7137,UP,1
2011-11-30,124.99,123.49,126.7776,119.53,120.8101,DOWN,0
2011-12-01,124.97,124.85,126.7332,121.212,120.9769,DOWN,0
2011-12-02,124.86,126.12,126.6863,122.916,121.2169,UP,1
2011-12-05,126.22,126.84,126.6447,124.218,121.4705,UP,1
2011-12-06,126.26,126.21,126.6169,125.46,121.6709,UP,1
2011-12-07,126.73,125.84,126.5954,125.808,121.8547,DOWN,0
2011-12-08,123.95,125.9,126.5605,125.604,122.0308,UP,1
2011-12-09,126.05,124.51,126.5291,125.842,122.2308,DOWN,0
2011-12-12,124.21,124.95,126.4844,125.44,122.452,DOWN,0
2011-12-13,123.05,124.86,126.445,124.798,122.7144,DOWN,0
2011-12-14,121.74,122.56,126.3977,123.8,122.9024,UP,1
2011-12-15,122.185,123.03,126.3413,123.447,123.0577,DOWN,0
2011-12-16,121.59,122.23,126.2869,122.555,123.1597,DOWN,0
2011-12-19,120.29,122.06,126.2312,121.771,123.2513,UP,1
2011-12-20,123.93,122.18,126.1879,121.947,123.3383,UP,1
2011-12-21,124.17,123.93,126.1468,122.433,123.4277,UP,1
2011-12-22,125.27,124.63,126.1235,123.05,123.5181,UP,1
2011-12-23,126.39,125.67,126.1012,124.01,123.6357,UP,1
2011-12-27,126.49,126.17,126.0834,125.25,123.7141,DOWN,0
2011-12-28,124.83,126.51,126.0648,125.43,123.8061,UP,1
2011-12-29,126.12,125.24,126.0645,125.82,123.8769,DOWN,0
2011-12-30,125.5,126.02,126.0527,125.866,123.9643,UP,1
2012-01-03,127.495,127.76,126.0514,126.087,124.081,UP,1
2012-01-04,127.7,127.2,126.0412,126.329,124.1556,UP,1
2012-01-05,128.04,127.01,126.035,126.971,124.2066,DOWN,0
2012-01-06,127.71,128.1999,126.0252,127.289,124.2998,UP,1
2012-01-09,128.02,128.0,126.0108,127.793,124.3742,UP,1
2012-01-10,129.13,129.39,126.0,128.12,124.3842,UP,1
2012-01-11,129.2,128.73,125.9911,128.42,124.3962,UP,1
2012-01-12,129.51,129.57,125.9793,128.714,124.4764,DOWN,0
2012-01-13,128.84,128.64,125.9597,128.94,124.6132,UP,1
2012-01-17,129.34,130.08,125.9434,129.204,124.7202,UP,1
2012-01-18,130.77,129.31,125.9315,129.532,124.8106,UP,1
2012-01-19,131.46,131.22,125.9225,129.984,124.9302,UP,1
2012-01-20,131.54,131.24,125.914,130.39,125.0358,UP,1
2012-01-23,131.61,131.51,125.9038,130.944,125.1104,DOWN,0
2012-01-24,131.46,130.8,125.8945,131.368,125.2764,UP,1
2012-01-25,132.56,131.26,125.893,131.726,125.4412,DOWN,0
2012-01-26,131.88,133.15,125.8901,131.81,125.5456,DOWN,0
2012-01-27,131.82,131.24,125.8918,131.866,125.6728,DOWN,0
2012-01-30,131.37,130.51,125.8914,131.818,125.7785,DOWN,0
2012-01-31,131.32,132.02,125.8902,131.79,125.9233,UP,1
2012-02-01,132.47,132.29,125.8923,131.772,126.1306,UP,1
2012-02-02,132.68,132.73,125.9029,131.932,126.3446,UP,1
2012-02-03,134.54,134.0,125.9191,132.476,126.6422,DOWN,0
2012-02-06,134.45,133.98,125.9258,133.092,126.9474,UP,1
2012-02-07,134.79,134.17,125.9309,133.786,127.312,UP,1
2012-02-08,135.19,134.86,125.9386,134.33,127.689,UP,1
2012-02-09,135.36,135.41,125.9415,134.866,128.002,DOWN,0
2012-02-10,134.361,134.16,125.9349,134.8302,128.2882,UP,1
2012-02-13,135.36,135.32,125.9312,135.0122,128.4956,DOWN,0
2012-02-14,135.19,135.0,125.925,135.0922,128.7,DOWN,0
2012-02-15,134.56,135.63,125.9167,134.9662,128.894,UP,1
2012-02-16,136.049,134.57,125.9183,135.104,129.0906,UP,1
2012-02-17,136.41,136.52,125.9262,135.5138,129.2936,UP,1
2012-02-21,136.47,136.73,125.9405,135.7358,129.4884,DOWN,0
2012-02-22,136.032,136.26,125.9496,135.9042,129.73,UP,1
2012-02-23,136.631,135.96,125.9592,136.3184,129.9417,UP,1
2012-02-24,136.93,136.93,125.9645,136.4946,130.1961,UP,1
2012-02-27,137.16,136.02,125.9781,136.6446,130.4783,UP,1
2012-02-28,137.559,137.2,125.9905,136.8624,130.7946,DOWN,0
2012-02-29,137.02,137.76,126.0054,137.06,131.0913,UP,1
2012-03-01,137.73,137.31,126.0281,137.2798,131.4141,DOWN,0
2012-03-02,137.312,137.64,126.0488,137.3562,131.7546,DOWN,0
2012-03-05,136.75,137.1,126.0607,137.2742,132.011,DOWN,0
2012-03-06,134.75,135.35,126.0611,136.7124,132.2226,UP,1
2012-03-07,135.69,135.06,126.0715,136.4464,132.431,UP,1
2012-03-08,137.04,136.52,126.0964,136.3084,132.644,UP,1
2012-03-09,137.57,137.3,126.1245,136.36,132.8656,UP,1
2012-03-12,137.58,137.55,126.1504,136.526,133.1206,UP,1
2012-03-13,140.062,138.32,126.1857,137.5884,133.3994,DOWN,0
2012-03-14,139.91,140.1,126.2177,138.4324,133.6876,UP,1
2012-03-15,140.72,140.12,126.2468,139.1684,133.9521,DOWN,0
2012-03-16,140.3,140.36,126.289,139.7144,134.2041,UP,1
2012-03-19,140.85,140.21,126.3346,140.3684,134.4603,DOWN,0
2012-03-20,140.44,140.05,126.3847,140.444,134.7149,DOWN,0
2012-03-21,140.21,140.52,126.4405,140.504,134.9587,DOWN,0
2012-03-22,139.2,139.18,126.4917,140.2,135.1601,UP,1
2012-03-23,139.65,139.32,126.5479,140.07,135.3691,UP,1
2012-03-26,141.61,140.65,126.6089,140.222,135.6111,DOWN,0
2012-03-27,141.17,141.74,126.6768,140.368,135.8577,DOWN,0
2012-03-28,140.47,141.1,126.7406,140.42,136.0803,DOWN,0
2012-03-29,140.23,139.64,126.7952,140.626,136.2695,UP,1
2012-03-30,140.81,140.92,126.8641,140.858,136.4565,UP,1
2012-04-02,141.84,140.64,126.9368,140.904,136.6625,DOWN,0
2012-04-03,141.26,141.64,127.0079,140.922,136.8555,DOWN,0
2012-04-04,139.86,140.22,127.0687,140.8,137.0235,DOWN,0
2012-04-05,139.79,139.38,127.1204,140.712,137.1681,DOWN,0
2012-04-09,138.22,138.03,127.1681,140.194,137.2949,DOWN,0
2012-04-10,135.9,137.95,127.2061,139.006,137.3765,UP,1
2012-04-11,137.0,137.29,127.2571,138.154,137.4891,UP,1
2012-04-12,138.79,137.13,127.3113,137.94,137.6385,DOWN,0
2012-04-13,137.14,138.47,127.349,137.41,137.7319,DOWN,0
2012-04-16,137.05,137.84,127.3806,137.176,137.8193,UP,1
2012-04-17,139.082,137.84,127.4162,137.8124,137.9102,DOWN,0
2012-04-18,138.61,138.46,127.4396,138.1344,137.9934,DOWN,0
2012-04-19,137.72,138.63,127.4592,137.9204,138.052,UP,1
2012-04-20,137.95,138.33,127.4791,138.0824,138.1072,DOWN,0
2012-04-23,136.79,136.54,127.4862,138.0304,138.1358,UP,1
2012-04-24,137.31,136.91,127.5008,137.676,138.1947,UP,1
2012-04-25,139.19,138.65,127.5369,137.792,138.2713,UP,1
2012-04-26,140.16,138.89,127.5807,138.28,138.3707,UP,1
2012-04-27,140.39,140.58,127.6234,138.768,138.4873,DOWN,0
2012-04-30,139.87,140.11,127.6681,139.384,138.5638,UP,1
2012-05-01,140.74,139.79,127.7134,140.07,138.6504,DOWN,0
2012-05-02,140.325,139.92,127.762,140.297,138.7275,DOWN,0
2012-05-03,139.25,140.34,127.7946,140.115,138.7918,DOWN,0
2012-05-04,137.0,138.515,127.8163,139.437,138.7992,UP,1
2012-05-07,137.1,136.51,127.8294,138.883,138.8026,DOWN,0
2012-05-08,136.55,136.28,127.8392,138.045,138.7904,DOWN,0
2012-05-09,135.74,135.1,127.8488,137.128,138.754,UP,1
2012-05-10,136.02,136.68,127.8622,136.482,138.734,DOWN,0
2012-05-11,135.61,135.17,127.8873,136.204,138.6916,DOWN,0
2012-05-14,134.11,134.31,127.9067,135.606,138.6276,DOWN,0
2012-05-15,133.34,134.02,127.9268,134.964,138.5594,DOWN,0
2012-05-16,132.829,133.94,127.947,134.3818,138.521,DOWN,0
2012-05-17,130.86,132.86,127.9738,133.3498,138.4244,DOWN,0
2012-05-18,129.74,131.37,127.9917,132.1758,138.2784,UP,1
