ticker,LMT US Equity,LMT US Equity,LMT US Equity,LMT US Equity,LMT US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2013-01-14,93.91,93.09,89.7876,93.736,92.0276,UP,1
2013-01-15,94.02,93.49,89.8092,93.948,92.0242,DOWN,0
2013-01-16,93.55,93.77,89.8288,93.86,92.0208,UP,1
2013-01-17,94.75,93.96,89.8533,93.988,92.0338,DOWN,0
2013-01-18,93.97,94.75,89.8673,94.04,92.0158,UP,1
2013-01-22,95.33,94.0,89.8886,94.324,92.0994,UP,1
2013-01-23,96.07,94.72,89.9173,94.734,92.2224,DOWN,0
2013-01-24,93.25,96.52,89.9328,94.674,92.2878,DOWN,0
2013-01-25,92.39,93.24,89.951,94.202,92.3394,DOWN,0
2013-01-28,89.32,92.49,89.9593,93.272,92.3222,UP,1
2013-01-29,89.85,89.45,89.9661,92.176,92.357,DOWN,0
2013-01-30,88.21,89.88,89.9563,90.604,92.3696,DOWN,0
2013-01-31,86.87,88.06,89.9441,89.328,92.3378,UP,1
2013-02-01,87.22,87.52,89.9324,88.294,92.2726,DOWN,0
2013-02-04,86.7,86.54,89.9129,87.77,92.203,UP,1
2013-02-05,87.01,87.49,89.8961,87.202,92.133,UP,1
2013-02-06,87.6,86.7,89.8824,87.08,92.0484,DOWN,0
2013-02-07,87.44,87.4,89.8654,87.194,91.9314,UP,1
2013-02-08,88.01,87.43,89.8528,87.352,91.8296,DOWN,0
2013-02-11,87.53,87.99,89.8348,87.518,91.7062,DOWN,0
2013-02-12,87.26,87.78,89.8162,87.568,91.5906,DOWN,0
2013-02-13,87.06,87.31,89.793,87.46,91.4658,UP,1
2013-02-14,87.08,86.48,89.7719,87.388,91.3764,UP,1
2013-02-15,87.87,87.08,89.7585,87.36,91.3042,UP,1
2013-02-19,88.23,87.95,89.7469,87.5,91.2382,DOWN,0
2013-02-20,87.73,87.93,89.7352,87.594,91.1632,DOWN,0
2013-02-21,87.56,87.65,89.7256,87.694,91.0764,UP,1
2013-02-22,88.12,87.9,89.7271,87.902,90.9906,DOWN,0
2013-02-25,87.88,88.43,89.7299,87.904,90.9082,DOWN,0
2013-02-26,87.3,88.08,89.7308,87.718,90.818,UP,1
2013-02-27,88.33,85.91,89.7427,87.838,90.7848,DOWN,0
2013-02-28,88.0,88.59,89.7521,87.926,90.7656,UP,1
2013-03-01,88.17,87.75,89.7669,87.936,90.7206,DOWN,0
2013-03-04,87.1,87.84,89.7764,87.78,90.604,UP,1
2013-03-05,87.81,87.1,89.7925,87.882,90.502,UP,1
2013-03-06,88.36,88.1,89.8126,87.888,90.4192,UP,1
2013-03-07,88.79,88.54,89.8424,88.046,90.3324,UP,1
2013-03-08,89.99,89.16,89.8785,88.41,90.2768,UP,1
2013-03-11,90.54,89.79,89.913,89.098,90.247,DOWN,0
2013-03-12,90.37,90.23,89.9464,89.61,90.1978,UP,1
2013-03-13,92.3,90.64,89.9912,90.398,90.217,UP,1
2013-03-14,92.54,92.29,90.037,91.148,90.222,UP,1
2013-03-15,92.74,92.09,90.0872,91.698,90.2114,DOWN,0
2013-03-18,92.36,91.81,90.1307,92.062,90.1876,UP,1
2013-03-19,92.87,92.73,90.181,92.562,90.167,DOWN,0
2013-03-20,92.24,93.23,90.2282,92.55,90.1274,DOWN,0
2013-03-21,91.68,92.0,90.2805,92.378,90.1018,UP,1
2013-03-22,92.26,92.17,90.3366,92.282,90.0672,UP,1
2013-03-25,92.31,92.61,90.394,92.272,90.0312,UP,1
2013-03-26,93.7,92.75,90.4506,92.438,90.031,UP,1
2013-03-27,94.47,93.24,90.5072,92.884,90.0422,UP,1
2013-03-28,96.52,94.39,90.5734,93.852,90.0922,DOWN,0
2013-04-01,95.0,96.14,90.6361,94.4,90.1212,UP,1
2013-04-02,95.01,95.5,90.6943,94.94,90.1264,UP,1
2013-04-03,95.09,95.28,90.7564,95.218,90.1488,UP,1
2013-04-04,95.4,95.49,90.8167,95.404,90.1502,DOWN,0
2013-04-05,94.53,94.83,90.8721,95.006,90.1194,UP,1
2013-04-08,95.09,94.58,90.9238,95.024,90.1562,UP,1
2013-04-09,95.41,95.32,90.9743,95.104,90.2166,UP,1
2013-04-10,95.98,95.86,91.0315,95.282,90.3498,UP,1
2013-04-11,97.3,96.34,91.0962,95.662,90.4988,DOWN,0
2013-04-12,97.18,96.9,91.1553,96.192,90.6782,DOWN,0
2013-04-15,95.44,96.56,91.2113,96.262,90.8496,UP,1
2013-04-16,96.26,96.07,91.2757,96.432,91.0304,DOWN,0
2013-04-17,95.56,95.89,91.3289,96.348,91.2076,DOWN,0
2013-04-18,95.02,95.85,91.3814,95.892,91.3678,UP,1
2013-04-19,96.28,95.5,91.4274,95.712,91.5414,DOWN,0
2013-04-22,95.85,96.6,91.4708,95.794,91.7096,UP,1
2013-04-23,97.06,98.25,91.5186,95.954,91.8906,UP,1
2013-04-24,97.69,97.63,91.572,96.38,92.0938,UP,1
2013-04-25,98.27,96.04,91.6291,97.03,92.314,UP,1
2013-04-26,98.97,98.27,91.687,97.568,92.5522,UP,1
2013-04-29,99.06,98.99,91.7472,98.21,92.7918,UP,1
2013-04-30,99.09,98.6,91.8084,98.616,93.0162,UP,1
2013-05-01,99.35,98.9,91.8751,98.948,93.2386,UP,1
2013-05-02,100.67,99.53,91.9422,99.428,93.4974,UP,1
2013-05-03,102.01,101.0,92.0165,100.036,93.7864,UP,1
2013-05-06,102.19,101.72,92.0903,100.662,94.0678,UP,1
2013-05-07,102.88,102.25,92.1617,101.42,94.3678,DOWN,0
2013-05-08,101.8,102.56,92.2282,101.91,94.6578,DOWN,0
2013-05-09,101.35,102.0,92.2964,102.046,94.9182,UP,1
2013-05-10,101.94,101.23,92.3715,102.032,95.197,DOWN,0
2013-05-13,101.89,101.88,92.442,101.972,95.4714,UP,1
2013-05-14,102.87,102.0,92.518,101.97,95.7868,UP,1
2013-05-15,104.05,101.8,92.5955,102.42,96.1116,DOWN,0
2013-05-16,104.0,103.92,92.6645,102.95,96.4244,UP,1
2013-05-17,106.41,104.53,92.7511,103.844,96.7768,UP,1
2013-05-20,106.56,105.93,92.8376,104.778,97.1082,UP,1
2013-05-21,106.99,106.78,92.9277,105.602,97.4372,DOWN,0
2013-05-22,106.49,106.82,93.0179,106.09,97.7596,DOWN,0
2013-05-23,106.3,105.68,93.1025,106.55,98.0396,UP,1
2013-05-24,107.06,106.08,93.1928,106.68,98.33,UP,1
2013-05-28,107.75,107.76,93.28,106.918,98.6302,DOWN,0
2013-05-29,107.31,107.15,93.3621,106.982,98.9292,DOWN,0
2013-05-30,107.03,107.63,93.4445,107.09,99.2124,DOWN,0
2013-05-31,105.83,106.67,93.5185,106.996,99.4842,DOWN,0
2013-06-03,105.44,106.0,93.5901,106.672,99.7594,DOWN,0
2013-06-04,105.07,105.24,93.6587,106.136,100.0156,DOWN,0
2013-06-05,103.59,104.86,93.7191,105.392,100.2412,UP,1
2013-06-06,104.37,103.8,93.7807,104.86,100.4546,UP,1
2013-06-07,107.36,104.56,93.8555,105.166,100.7124,DOWN,0
2013-06-10,106.67,107.44,93.9223,105.412,100.9154,DOWN,0
2013-06-11,105.96,105.96,93.9831,105.59,101.1346,UP,1
2013-06-12,107.05,106.91,94.0532,106.282,101.3754,UP,1
2013-06-13,107.97,107.04,94.132,107.002,101.633,DOWN,0
2013-06-14,107.7,107.75,94.2083,107.07,101.879,UP,1
2013-06-17,108.27,108.25,94.2882,107.39,102.1538,UP,1
2013-06-18,108.85,108.58,94.3701,107.968,102.429,DOWN,0
2013-06-19,106.93,108.76,94.4451,107.944,102.6594,DOWN,0
2013-06-20,105.04,106.26,94.5157,107.358,102.8406,UP,1
2013-06-21,105.06,105.5,94.5853,106.83,102.9958,DOWN,0
2013-06-24,103.83,104.71,94.6518,105.942,103.1288,DOWN,0
2013-06-25,103.67,104.5,94.7125,104.906,103.2934,UP,1
2013-06-26,105.77,104.5,94.7772,104.674,103.4836,UP,1
2013-06-27,107.36,106.15,94.8531,105.138,103.7196,UP,1
2013-06-28,108.46,107.11,94.9352,105.818,103.9884,DOWN,0
2013-07-01,108.06,108.46,95.0143,106.664,104.224,DOWN,0
2013-07-02,106.4,107.96,95.0842,107.21,104.435,UP,1
2013-07-03,107.2,106.29,95.1546,107.496,104.6378,UP,1
2013-07-05,108.66,107.58,95.2353,107.756,104.8572,UP,1
2013-07-08,109.17,109.05,95.3201,107.898,105.0752,UP,1
2013-07-09,109.57,109.73,95.4091,108.2,105.2872,UP,1
2013-07-10,111.52,109.62,95.5055,109.224,105.5364,UP,1
2013-07-11,113.1,112.38,95.6151,110.404,105.8166,DOWN,0
2013-07-12,112.53,113.12,95.7213,111.178,106.0802,UP,1
2013-07-15,114.37,112.75,95.8379,112.218,106.3542,DOWN,0
2013-07-16,112.6,114.33,95.9434,112.824,106.566,UP,1
2013-07-17,114.08,112.99,96.0543,113.336,106.8038,UP,1
2013-07-18,115.39,114.18,96.1689,113.794,107.054,UP,1
2013-07-19,115.55,114.98,96.2798,114.398,107.329,UP,1
2013-07-22,115.65,115.8,96.3908,114.654,107.615,UP,1
2013-07-23,117.92,118.2,96.5146,115.718,107.9346,UP,1
2013-07-24,119.12,118.57,96.6448,116.726,108.2792,UP,1
2013-07-25,119.5,117.6,96.7697,117.548,108.6118,UP,1
2013-07-26,120.0,119.0,96.8978,118.438,108.9308,DOWN,0
2013-07-29,119.99,118.82,97.0277,119.306,109.2506,UP,1
2013-07-30,120.09,120.52,97.1596,119.74,109.5242,UP,1
2013-07-31,120.12,120.44,97.2966,119.94,109.7954,UP,1
2013-08-01,122.17,120.76,97.4439,120.474,110.099,UP,1
2013-08-02,123.77,123.12,97.5979,121.228,110.4446,UP,1
2013-08-05,124.15,123.55,97.7562,122.06,110.8016,UP,1
2013-08-06,124.26,124.04,97.9106,122.894,111.1456,UP,1
2013-08-07,124.54,124.0,98.0654,123.778,111.4814,UP,1
2013-08-08,124.64,125.0,98.217,124.272,111.828,DOWN,0
2013-08-09,124.02,124.51,98.3727,124.322,112.1678,DOWN,0
2013-08-12,123.0,123.84,98.5238,124.092,112.5112,UP,1
2013-08-13,124.06,123.27,98.6844,124.052,112.8836,DOWN,0
2013-08-14,123.62,124.0,98.8329,123.868,113.2546,DOWN,0
2013-08-15,122.13,122.75,98.9758,123.366,113.6254,UP,1
2013-08-16,122.2,121.83,99.1226,123.002,113.982,DOWN,0
2013-08-19,121.91,121.92,99.2638,122.784,114.273,UP,1
2013-08-20,122.41,121.92,99.4049,122.454,114.5878,UP,1
2013-08-21,122.93,122.37,99.5509,122.316,114.9272,UP,1
2013-08-22,123.71,123.32,99.699,122.632,115.2604,UP,1
2013-08-23,126.0,123.72,99.8546,123.392,115.621,DOWN,0
2013-08-26,125.19,126.0,100.0248,124.048,115.9708,DOWN,0
2013-08-27,123.14,124.45,100.1909,124.194,116.2682,UP,1
2013-08-28,123.3,123.26,100.3575,124.268,116.5572,DOWN,0
2013-08-29,122.34,122.43,100.5202,123.994,116.8654,UP,1
2013-08-30,122.42,122.58,100.6814,123.278,117.213,UP,1
2013-09-03,123.63,123.35,100.859,122.966,117.5844,UP,1
2013-09-04,124.27,123.35,101.0424,123.192,117.9932,DOWN,0
2013-09-05,124.14,123.58,101.2208,123.36,118.4026,DOWN,0
2013-09-06,123.73,124.54,101.3871,123.638,118.7618,UP,1
2013-09-09,124.07,123.97,101.5565,123.968,119.096,UP,1
2013-09-10,125.07,124.69,101.7293,124.256,119.4282,UP,1
2013-09-11,126.57,124.91,101.903,124.716,119.7984,DOWN,0
2013-09-12,126.54,126.31,102.0693,125.196,120.2012,UP,1
2013-09-13,127.25,126.97,102.24,125.9,120.6022,UP,1
2013-09-16,128.46,128.21,102.4138,126.778,120.9982,UP,1
2013-09-17,129.64,128.47,102.5968,127.692,121.4076,UP,1
2013-09-18,130.84,129.65,102.7845,128.546,121.833,DOWN,0
2013-09-19,130.39,131.0,102.9787,129.316,122.2104,DOWN,0
2013-09-20,128.0,130.44,103.1613,129.466,122.5084,DOWN,0
2013-09-23,127.62,128.12,103.3418,129.298,122.8102,UP,1
2013-09-24,128.14,127.88,103.5251,128.998,123.0856,DOWN,0
2013-09-25,127.86,127.69,103.7049,128.402,123.3908,UP,1
2013-09-26,129.85,128.15,103.8921,128.294,123.7062,DOWN,0
2013-09-27,129.24,129.59,104.0783,128.542,123.9832,DOWN,0
2013-09-30,127.55,128.08,104.257,128.528,124.2232,DOWN,0
2013-10-01,127.5,127.77,104.4445,128.4,124.4602,DOWN,0
2013-10-02,125.08,127.11,104.6251,127.844,124.6034,DOWN,0
2013-10-03,122.83,124.91,104.7872,126.44,124.6776,DOWN,0
2013-10-04,122.5,123.15,104.935,125.092,124.7376,UP,1
2013-10-07,123.56,122.17,105.0883,124.294,124.8088,DOWN,0
2013-10-08,122.46,123.63,105.2381,123.286,124.8582,DOWN,0
2013-10-09,122.03,122.62,105.3826,122.676,124.897,UP,1
2013-10-10,126.68,122.71,105.5521,123.446,125.0282,DOWN,0
2013-10-11,126.17,126.21,105.7228,124.18,125.1082,UP,1
2013-10-14,127.5,125.84,105.8962,124.968,125.1828,DOWN,0
2013-10-15,125.9,127.47,106.069,125.656,125.2178,UP,1
2013-10-16,127.86,126.66,106.2468,126.822,125.2898,UP,1
2013-10-17,129.36,127.57,106.4273,127.358,125.3862,DOWN,0
2013-10-18,128.9,129.61,106.604,127.904,125.4714,DOWN,0
2013-10-21,125.3,128.9,106.761,127.464,125.497,UP,1
2013-10-22,130.05,129.59,106.9402,128.294,125.638,UP,1
2013-10-23,131.98,130.0,107.1353,129.118,125.7964,UP,1
2013-10-24,132.62,132.02,107.3284,129.77,125.9764,UP,1
2013-10-25,134.0,132.41,107.5279,130.79,126.2138,DOWN,0
2013-10-28,133.23,133.76,107.7255,132.376,126.4344,UP,1
2013-10-29,133.66,133.4,107.9242,133.098,126.6694,UP,1
2013-10-30,133.72,134.12,108.1227,133.446,126.8956,DOWN,0
2013-10-31,133.34,134.01,108.3217,133.59,127.1038,UP,1
2013-11-01,134.55,133.54,108.5207,133.7,127.3206,UP,1
2013-11-04,135.74,135.0,108.7295,134.202,127.5154,DOWN,0
2013-11-05,135.47,135.33,108.9302,134.564,127.721,UP,1
2013-11-06,136.87,135.53,109.1342,135.194,127.9956,DOWN,0
2013-11-07,136.2,136.89,109.349,135.766,128.2536,UP,1
2013-11-08,138.11,136.17,109.5776,136.478,128.569,DOWN,0
2013-11-11,137.15,137.92,109.8167,136.76,128.8636,UP,1
2013-11-12,137.23,137.15,110.0536,137.112,129.1356,UP,1
2013-11-13,137.26,136.54,110.2989,137.19,129.3954,UP,1
2013-11-14,138.29,137.74,110.556,137.608,129.6784,DOWN,0
2013-11-15,137.45,137.93,110.8071,137.476,129.9528,UP,1
2013-11-18,137.85,137.62,111.0629,137.616,130.2284,UP,1
2013-11-19,138.97,138.11,111.3227,137.964,130.5064,DOWN,0
2013-11-20,137.19,138.84,111.5706,137.95,130.7188,UP,1
2013-11-21,138.67,137.63,111.8268,138.026,130.9614,UP,1
2013-11-22,140.88,139.07,112.0911,138.712,131.234,UP,1
2013-11-25,141.76,141.16,112.3623,139.494,131.5,UP,1
2013-11-26,143.06,141.5,112.6413,140.312,131.7684,UP,1
2013-11-27,143.94,142.09,112.9257,141.662,132.0304,DOWN,0
2013-11-29,141.67,143.87,113.1986,142.262,132.256,DOWN,0
2013-12-02,139.7,141.85,113.4578,142.026,132.49,DOWN,0
2013-12-03,138.77,139.31,113.7105,141.428,132.713,DOWN,0
2013-12-04,136.23,138.57,113.953,140.062,132.8748,UP,1
2013-12-05,136.66,136.26,114.1985,138.606,133.0508,UP,1
2013-12-06,138.19,137.9,114.4488,137.91,133.2176,UP,1
2013-12-09,138.93,138.5,114.7041,137.756,133.4114,UP,1
2013-12-10,139.31,138.71,114.9641,137.864,133.6466,DOWN,0
2013-12-11,137.46,139.5,115.2098,138.11,133.8458,UP,1
2013-12-12,137.98,137.22,115.4597,138.374,134.1038,UP,1
2013-12-13,139.03,138.64,115.714,138.542,134.4278,UP,1
2013-12-16,140.05,139.13,115.9787,138.766,134.7788,UP,1
2013-12-17,140.85,140.46,116.2439,139.074,135.1246,UP,1
2013-12-18,143.73,140.93,116.5208,140.328,135.55,DOWN,0
2013-12-19,142.99,143.75,116.7918,141.33,135.9692,UP,1
2013-12-20,144.21,143.39,117.0629,142.366,136.3198,UP,1
2013-12-23,145.06,144.95,117.3355,143.368,136.6976,UP,1
2013-12-24,146.14,145.17,117.6143,144.426,137.0704,UP,1
2013-12-26,148.84,146.34,117.897,145.448,137.5292,DOWN,0
2013-12-27,148.13,149.26,118.175,146.476,137.9346,DOWN,0
2013-12-30,146.98,148.04,118.4462,147.03,138.287,UP,1
2013-12-31,148.66,147.31,118.7277,147.75,138.6822,DOWN,0
2014-01-02,146.07,147.05,118.9937,147.736,139.0976,UP,1
2014-01-03,147.06,146.5,119.2678,147.38,139.4378,DOWN,0
2014-01-06,146.28,147.3,119.5408,147.01,139.7238,UP,1
2014-01-07,148.61,149.0,119.8225,147.336,140.0436,DOWN,0
2014-01-08,148.5,148.39,120.1035,147.304,140.3336,UP,1
2014-01-09,148.73,149.0,120.3786,147.836,140.6436,UP,1
2014-01-10,149.45,148.99,120.6535,148.314,140.9594,UP,1
2014-01-13,150.92,153.7,120.9255,149.242,141.3034,UP,1
2014-01-14,151.42,151.13,121.2076,149.804,141.665,UP,1
2014-01-15,153.5,151.42,121.5001,150.804,142.044,DOWN,0
2014-01-16,153.49,153.0,121.7921,151.756,142.399,UP,1
2014-01-17,153.82,153.73,122.0842,152.63,142.766,UP,1
2014-01-21,154.1,154.0,122.382,153.266,143.1106,UP,1
2014-01-22,156.65,155.0,122.6898,154.312,143.5196,DOWN,0
2014-01-23,150.49,157.11,122.9652,153.71,143.7672,DOWN,0
2014-01-24,147.76,151.33,123.2241,152.564,143.9794,DOWN,0
2014-01-27,147.02,148.12,123.4727,151.204,144.1752,UP,1
2014-01-28,148.28,147.01,123.7282,150.04,144.3956,DOWN,0
2014-01-29,147.35,147.14,123.9878,148.18,144.5768,UP,1
2014-01-30,148.66,148.59,124.2498,147.814,144.801,UP,1
2014-01-31,150.91,147.07,124.5265,148.444,145.0622,DOWN,0
2014-02-03,147.74,150.54,124.7901,148.588,145.2376,UP,1
2014-02-04,148.18,147.79,125.0496,148.568,145.4574,UP,1
2014-02-05,150.39,147.74,125.3223,149.176,145.6918,UP,1
2014-02-06,151.74,149.73,125.5957,149.792,145.909,UP,1
2014-02-07,155.13,151.9,125.8829,150.636,146.1764,DOWN,0
2014-02-10,153.98,154.75,126.1615,151.884,146.3948,UP,1
2014-02-11,157.56,154.57,126.4544,153.76,146.6672,UP,1
2014-02-12,158.92,158.71,126.7537,155.466,147.0122,UP,1
2014-02-13,159.8,157.66,127.0573,157.078,147.4142,UP,1
2014-02-14,162.89,159.8,127.375,158.63,147.8966,DOWN,0
2014-02-18,162.7,161.53,127.6851,160.374,148.426,DOWN,0
2014-02-19,162.65,162.6,127.9883,161.392,148.9458,UP,1
2014-02-20,164.27,163.0,128.2987,162.462,149.4674,UP,1
2014-02-21,164.33,165.0,128.606,163.368,149.9754,UP,1
2014-02-24,166.14,165.62,128.9277,164.018,150.512,DOWN,0
2014-02-25,163.61,166.58,129.239,164.2,151.035,DOWN,0
2014-02-26,160.83,163.3,129.5334,163.836,151.492,UP,1
2014-02-27,161.44,160.4,129.8312,163.27,151.9402,UP,1
2014-02-28,162.3,161.15,130.1283,162.864,152.3852,UP,1
2014-03-03,163.55,160.82,130.4258,162.346,152.8392,UP,1
2014-03-04,165.64,164.29,130.734,162.752,153.2774,UP,1
2014-03-05,166.82,166.23,131.0361,163.95,153.754,UP,1
2014-03-06,166.84,166.85,131.3375,165.03,154.2066,DOWN,0
2014-03-07,166.57,167.5,131.6354,165.884,154.6368,DOWN,0
2014-03-10,165.48,165.69,131.9303,166.27,155.0236,DOWN,0
2014-03-11,163.8,165.37,132.2178,165.902,155.3228,UP,1
2014-03-12,163.86,163.47,132.5018,165.31,155.6374,DOWN,0
2014-03-13,162.83,164.53,132.7772,164.508,155.9544,DOWN,0
2014-03-14,162.42,162.54,133.0528,163.678,156.2296,UP,1
2014-03-17,164.07,163.44,133.338,163.396,156.5896,DOWN,0
2014-03-18,163.98,164.85,133.6287,163.432,156.928,DOWN,0
2014-03-19,160.9,164.37,133.906,162.84,157.2204,DOWN,0
2014-03-20,159.93,161.12,134.1803,162.26,157.4468,DOWN,0
2014-03-21,157.4,161.0,134.4494,161.256,157.6248,UP,1
2014-03-24,158.19,158.53,134.7185,160.08,157.814,UP,1
2014-03-25,160.57,158.75,134.9845,159.398,158.0364,DOWN,0
2014-03-26,159.64,160.84,135.2494,159.146,158.2108,DOWN,0
2014-03-27,158.88,159.29,135.514,158.936,158.36,UP,1
2014-03-28,160.54,159.53,135.7814,159.564,158.5008,UP,1
2014-03-31,163.24,162.25,136.0578,160.574,158.6958,UP,1
2014-04-01,163.71,163.52,136.3378,161.202,158.8936,UP,1
2014-04-02,164.7,164.0,136.62,162.214,159.1056,DOWN,0
2014-04-03,163.75,165.0,136.8945,163.188,159.2476,DOWN,0
2014-04-04,159.61,164.95,137.1579,163.002,159.43,DOWN,0
2014-04-07,157.74,159.38,137.4214,161.902,159.6296,DOWN,0
2014-04-08,156.65,157.57,137.6793,160.49,159.8222,UP,1
2014-04-09,158.83,158.03,137.9543,159.316,160.0332,DOWN,0
2014-04-10,155.43,159.08,138.2131,157.652,160.1948,DOWN,0
2014-04-11,153.82,154.97,138.4534,156.494,160.298,UP,1
2014-04-14,155.82,155.0,138.6957,156.11,160.3962,UP,1
2014-04-15,157.39,155.55,138.9403,156.258,160.5892,UP,1
2014-04-16,159.44,158.44,139.1972,156.38,160.8144,UP,1
2014-04-17,160.25,158.25,139.4665,157.344,161.0116,UP,1
2014-04-21,161.49,163.24,139.7379,158.878,161.2066,DOWN,0
2014-04-22,156.69,164.68,139.9781,159.052,161.2378,UP,1
2014-04-23,161.98,156.81,140.2421,159.97,161.3978,DOWN,0
2014-04-24,160.62,162.43,140.4974,160.206,161.459,UP,1
2014-04-25,161.09,160.22,140.7452,160.374,161.5024,UP,1
2014-04-28,161.37,161.33,140.9866,160.35,161.5338,UP,1
2014-04-29,161.99,161.3,141.2339,161.41,161.5158,UP,1
2014-04-30,164.14,162.02,141.4827,161.842,161.5446,DOWN,0
2014-05-01,162.85,163.72,141.734,162.288,161.5486,UP,1
2014-05-02,163.9,163.0,141.9831,162.85,161.5412,UP,1
2014-05-05,165.12,163.5,142.2317,163.6,161.557,DOWN,0
2014-05-06,163.49,164.66,142.4714,163.9,161.504,UP,1
2014-05-07,164.2,164.0,142.7142,163.912,161.5158,UP,1
2014-05-08,164.39,164.18,142.9465,164.22,161.587,UP,1
2014-05-09,165.18,164.15,143.1768,164.476,161.6618,UP,1
2014-05-12,166.92,165.5,143.4139,164.836,161.7542,UP,1
2014-05-13,167.64,166.92,143.6521,165.666,161.836,DOWN,0
2014-05-14,165.26,167.99,143.8785,165.878,161.8284,DOWN,0
2014-05-15,163.54,164.82,144.0957,165.708,161.7628,DOWN,0
2014-05-16,162.1,163.69,144.3056,165.092,161.668,UP,1
2014-05-19,162.3,162.15,144.5063,164.168,161.5826,DOWN,0
2014-05-20,160.57,162.49,144.6903,162.754,161.4844,UP,1
2014-05-21,161.89,161.16,144.879,162.08,161.4462,DOWN,0
2014-05-22,161.82,162.07,145.0668,161.736,161.4054,UP,1
2014-05-23,162.64,162.67,145.2573,161.844,161.4016,UP,1
2014-05-27,162.95,163.13,145.4488,161.974,161.4122,DOWN,0
2014-05-28,162.1,163.43,145.6392,162.28,161.3728,UP,1
2014-05-29,163.15,161.12,145.84,162.532,161.3562,UP,1
2014-05-30,163.65,162.73,146.0379,162.898,161.4112,UP,1
2014-06-02,164.11,163.88,146.2404,163.192,161.4948,DOWN,0
2014-06-03,163.89,164.11,146.4492,163.38,161.6246,UP,1
2014-06-04,164.52,163.49,146.6608,163.864,161.7512,UP,1
2014-06-05,166.33,164.53,146.8829,164.5,161.8664,UP,1
2014-06-06,167.17,166.53,147.1067,165.204,162.017,UP,1
2014-06-09,168.08,166.21,147.3324,165.998,162.201,DOWN,0
2014-06-10,167.34,167.99,147.5506,166.688,162.337,DOWN,0
2014-06-11,164.53,166.52,147.7432,166.69,162.3628,DOWN,0
2014-06-12,162.64,164.3,147.9305,165.952,162.3414,UP,1
2014-06-13,164.04,162.96,148.135,165.326,162.3282,UP,1
2014-06-16,165.14,163.86,148.3442,164.738,162.356,DOWN,0
2014-06-17,164.24,165.0,148.5537,164.118,162.4486,DOWN,0
2014-06-18,163.79,164.13,148.7605,163.97,162.5696,UP,1
2014-06-19,164.2,164.01,148.9634,164.282,162.7206,UP,1
2014-06-20,165.4,163.75,149.169,164.554,162.852,DOWN,0
2014-06-23,163.95,165.27,149.3681,164.316,163.0224,DOWN,0
2014-06-24,162.51,163.28,149.562,163.97,163.1962,DOWN,0
2014-06-25,162.45,162.65,149.7539,163.702,163.3288,DOWN,0
2014-06-26,162.05,162.81,149.9388,163.272,163.422,UP,1
2014-06-27,162.7,162.28,150.1194,162.732,163.4872,DOWN,0
2014-06-30,160.73,162.76,150.2904,162.088,163.4968,DOWN,0
2014-07-01,160.64,160.04,150.4573,161.714,163.4798,DOWN,0
2014-07-02,158.98,160.77,150.6099,161.02,163.5256,UP,1
2014-07-03,159.9,159.8,150.7612,160.59,163.484,DOWN,0
2014-07-07,158.3,159.25,150.8985,159.71,163.4376,DOWN,0
2014-07-08,157.21,158.44,151.0326,159.006,163.36,UP,1
2014-07-09,157.93,158.12,151.1823,158.464,163.2912,UP,1
2014-07-10,158.18,156.23,151.3351,158.304,163.215,UP,1
2014-07-11,160.31,158.13,151.4959,158.386,163.1384,UP,1
2014-07-14,161.81,160.78,151.6657,159.088,163.1176,UP,1
2014-07-15,162.62,161.73,151.8295,160.17,163.092,DOWN,0
2014-07-16,161.55,163.08,151.9911,160.894,163.0206,DOWN,0
2014-07-17,161.33,161.11,152.16,161.524,162.9774,UP,1
2014-07-18,162.49,161.82,152.3349,161.96,162.9432,UP,1
2014-07-21,162.98,162.0,152.5244,162.194,162.915,UP,1
2014-07-22,167.87,164.5,152.7496,163.244,162.9688,UP,1
2014-07-23,168.1,167.76,152.9776,164.554,162.9924,UP,1
2014-07-24,169.97,168.53,153.2097,166.282,163.039,UP,1
2014-07-25,170.04,169.33,153.4476,167.792,163.1346,DOWN,0
2014-07-28,170.0,169.99,153.6874,169.196,163.2638,DOWN,0
2014-07-29,169.33,170.5,153.9007,169.488,163.4084,UP,1
2014-07-30,170.18,170.24,154.1207,169.904,163.566,DOWN,0
2014-07-31,166.97,169.08,154.3181,169.304,163.694,UP,1
2014-08-01,167.12,166.72,154.5242,168.72,163.7986,UP,1
2014-08-04,168.29,167.56,154.7263,168.378,163.928,DOWN,0
2014-08-05,166.93,167.79,154.9142,167.898,164.0138,DOWN,0
2014-08-06,163.05,166.08,155.0849,166.472,164.0158,DOWN,0
2014-08-07,162.95,164.28,155.2732,165.668,164.0328,UP,1
2014-08-08,165.8,163.11,155.4519,165.404,164.0858,UP,1
2014-08-11,166.15,166.86,155.6228,164.976,164.1358,DOWN,0
2014-08-12,165.78,166.15,155.7886,164.746,164.1692,UP,1
2014-08-13,169.09,166.15,155.964,165.954,164.2732,UP,1
2014-08-14,169.5,169.34,156.1454,167.264,164.3728,DOWN,0
2014-08-15,169.16,169.91,156.3229,167.936,164.4294,UP,1
2014-08-18,171.52,170.2,156.5119,169.01,164.5164,UP,1
