ticker,JNJ US Equity,JNJ US Equity,JNJ US Equity,JNJ US Equity,JNJ US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-08-13,133.42,132.3,136.7079,131.856,136.1142,DOWN,0
2019-08-14,130.26,132.53,136.6669,131.866,136.0448,UP,1
2019-08-15,130.54,130.17,136.6347,131.638,135.968,UP,1
2019-08-16,131.36,131.47,136.6038,131.502,135.8616,UP,1
2019-08-19,132.25,132.5,136.5613,131.566,135.7356,DOWN,0
2019-08-20,130.6,131.96,136.5143,131.002,135.5672,UP,1
2019-08-21,131.53,131.7,136.4679,131.256,135.4022,DOWN,0
2019-08-22,131.27,131.6,136.4208,131.402,135.194,DOWN,0
2019-08-23,127.73,131.07,136.3485,130.676,134.9344,UP,1
2019-08-26,127.8,127.42,136.2746,129.786,134.6886,UP,1
2019-08-27,129.64,129.88,136.1991,129.594,134.4926,DOWN,0
2019-08-28,128.68,127.86,136.116,129.024,134.2616,DOWN,0
2019-08-29,128.24,128.84,136.0305,128.418,134.0174,UP,1
2019-08-30,128.36,128.27,135.9442,128.544,133.7404,UP,1
2019-09-03,128.74,127.99,135.8645,128.732,133.4734,UP,1
2019-09-04,128.86,129.49,135.7875,128.576,133.1894,DOWN,0
2019-09-05,128.58,129.9,135.7079,128.556,132.8762,DOWN,0
2019-09-06,128.21,128.88,135.619,128.55,132.6034,DOWN,0
2019-09-09,126.95,128.0,135.5151,128.268,132.3286,UP,1
2019-09-10,129.55,127.34,135.4306,128.43,132.134,UP,1
2019-09-11,131.17,129.86,135.3765,128.892,131.9702,DOWN,0
2019-09-12,130.43,131.36,135.3175,129.262,131.7782,UP,1
2019-09-13,130.78,131.33,135.2646,129.776,131.551,DOWN,0
2019-09-16,129.54,130.11,135.1962,130.294,131.3304,UP,1
2019-09-17,129.67,129.6,135.1123,130.318,131.1044,UP,1
2019-09-18,130.41,129.9,135.0351,130.166,130.8844,DOWN,0
2019-09-19,130.11,129.63,134.9512,130.102,130.6624,UP,1
2019-09-20,131.65,131.0,134.8784,130.276,130.4932,UP,1
2019-09-23,131.74,131.02,134.8069,130.716,130.442,DOWN,0
2019-09-24,131.55,132.1,134.7351,131.092,130.3788,DOWN,0
2019-09-25,130.99,131.5,134.6629,131.208,130.3486,DOWN,0
2019-09-26,128.85,131.09,134.5809,130.956,130.2884,DOWN,0
2019-09-27,128.6,128.61,134.4914,130.346,130.219,UP,1
2019-09-30,129.38,129.07,134.4028,129.874,130.2004,UP,1
2019-10-01,129.99,130.02,134.3135,129.562,130.2274,UP,1
2019-10-02,132.0,132.76,134.3085,129.764,130.2906,DOWN,0
2019-10-03,131.19,131.64,134.3188,130.232,130.3188,UP,1
2019-10-04,133.66,131.34,134.335,131.244,130.3696,DOWN,0
2019-10-07,133.16,133.09,134.3627,132.0,130.4182,DOWN,0
2019-10-08,131.84,132.45,134.3806,132.37,130.3946,DOWN,0
2019-10-09,129.22,131.14,134.3862,131.814,130.3374,DOWN,0
2019-10-10,129.06,128.95,134.4173,131.388,130.3142,UP,1
2019-10-11,131.33,131.14,134.4404,130.922,130.335,DOWN,0
2019-10-14,130.72,131.36,134.457,130.434,130.328,UP,1
2019-10-15,132.84,133.0,134.4848,130.634,130.3816,UP,1
2019-10-16,135.17,134.9,134.5154,131.824,130.4696,UP,1
2019-10-17,136.17,135.96,134.5575,133.246,130.5888,DOWN,0
2019-10-18,127.7,133.31,134.5674,132.52,130.5092,UP,1
2019-10-21,128.02,128.67,134.5684,131.98,130.4288,UP,1
2019-10-22,129.2,128.76,134.5793,131.252,130.3742,UP,1
2019-10-23,129.9,129.66,134.579,130.198,130.3038,DOWN,0
2019-10-24,127.5,130.42,134.5719,128.464,130.2486,UP,1
2019-10-25,128.35,127.83,134.5651,128.594,130.2048,UP,1
2019-10-28,129.18,128.62,134.5622,128.826,130.1612,DOWN,0
2019-10-29,129.1244,129.7,134.5664,128.8109,130.0987,UP,1
2019-10-30,132.84,133.3,134.5838,129.3989,130.1435,DOWN,0
2019-10-31,132.04,132.38,134.6038,130.3069,130.1537,DOWN,0
2019-11-01,131.2,132.05,134.6144,130.8769,130.1523,DOWN,0
2019-11-04,130.23,131.8,134.6121,131.0869,130.2023,UP,1
2019-11-05,130.42,130.53,134.6202,131.346,130.2547,UP,1
2019-11-06,130.96,130.42,134.631,130.97,130.2811,UP,1
2019-11-07,131.43,131.73,134.653,130.848,130.3361,UP,1
2019-11-08,133.0,131.3,134.6768,131.208,130.4313,DOWN,0
2019-11-11,131.98,132.27,134.6918,131.558,130.5037,DOWN,0
2019-11-12,131.35,132.0,134.6969,131.744,130.5559,DOWN,0
2019-11-13,131.27,131.04,134.695,131.806,130.6041,DOWN,0
2019-11-14,130.96,131.03,134.6844,131.712,130.6517,UP,1
2019-11-15,134.94,131.25,134.6881,132.1,130.7863,DOWN,0
2019-11-18,134.83,134.22,134.6979,132.67,130.9439,DOWN,0
2019-11-19,134.82,135.0,134.7076,133.364,131.0493,UP,1
2019-11-20,135.94,135.11,134.7223,134.298,131.1447,UP,1
2019-11-21,136.44,135.94,134.7442,135.394,131.2649,UP,1
2019-11-22,138.07,136.65,134.7726,136.02,131.4107,DOWN,0
2019-11-25,137.18,137.06,134.7985,136.49,131.5635,DOWN,0
2019-11-26,137.17,136.47,134.8135,136.96,131.7135,UP,1
2019-11-27,137.75,137.16,134.83,137.322,131.8603,DOWN,0
2019-11-29,137.49,137.6,134.8459,137.532,132.0079,DOWN,0
2019-12-02,137.36,137.72,134.8508,137.39,132.1221,DOWN,0
2019-12-03,137.16,136.91,134.8582,137.386,132.2305,UP,1
2019-12-04,139.38,138.5,134.8733,137.828,132.3871,UP,1
2019-12-05,139.56,139.35,134.894,138.19,132.5585,UP,1
2019-12-06,140.38,139.46,134.9129,138.768,132.7891,UP,1
2019-12-09,140.5,140.39,134.9344,139.396,133.0271,DOWN,0
2019-12-10,139.99,140.8,134.9538,139.962,133.2393,UP,1
2019-12-11,140.98,140.93,134.9794,140.282,133.4591,UP,1
2019-12-12,141.34,141.32,135.0029,140.638,133.6459,UP,1
2019-12-13,141.38,141.1,135.018,140.838,133.8497,UP,1
2019-12-16,141.79,141.73,135.0346,141.096,134.0123,UP,1
2019-12-17,143.56,143.0,135.0585,141.81,134.2203,DOWN,0
2019-12-18,143.19,143.72,135.079,142.252,134.4473,UP,1
2019-12-19,145.35,143.89,135.1146,143.054,134.7699,UP,1
2019-12-20,146.06,146.88,135.1546,143.99,135.1099,UP,1
2019-12-23,146.44,145.74,135.194,144.92,135.4121,DOWN,0
2019-12-24,145.93,146.0,135.2277,145.394,135.7163,DOWN,0
2019-12-26,145.83,145.97,135.2598,145.922,135.9761,DOWN,0
2019-12-27,145.75,146.2,135.2985,146.002,136.1877,DOWN,0
2019-12-30,145.3,145.78,135.337,145.85,136.3703,UP,1
2019-12-31,145.87,145.1,135.3805,145.736,136.7337,UP,1
2020-01-02,145.97,145.87,135.4181,145.744,137.0927,DOWN,0
2020-01-03,144.28,143.5,135.4531,145.434,137.3943,DOWN,0
2020-01-06,144.1,144.0,135.4831,145.104,137.6783,UP,1
2020-01-07,144.98,144.01,135.5234,145.04,138.0279,DOWN,0
2020-01-08,144.96,144.87,135.5652,144.858,138.3601,UP,1
2020-01-09,145.39,145.76,135.5993,144.742,138.6843,DOWN,0
2020-01-10,145.06,145.75,135.6311,144.898,139.003,UP,1
2020-01-13,145.7,145.48,135.6652,145.218,139.2602,UP,1
2020-01-14,146.52,145.05,135.6988,145.526,139.5498,UP,1
2020-01-15,147.01,146.4,135.739,145.936,139.866,UP,1
2020-01-16,148.2,147.42,135.7914,146.498,140.2254,UP,1
2020-01-17,149.17,148.41,135.8514,147.32,140.6004,UP,1
2020-01-21,149.27,148.58,135.9199,148.034,140.9666,DOWN,0
2020-01-22,148.25,146.7,135.9803,148.38,141.303,UP,1
2020-01-23,148.53,148.04,136.0422,148.684,141.6136,DOWN,0
2020-01-24,148.32,148.58,136.106,148.708,141.9404,UP,1
2020-01-27,148.75,147.52,136.1718,148.624,142.2884,UP,1
2020-01-28,149.5,148.46,136.2433,148.67,142.653,UP,1
2020-01-29,150.54,149.45,136.3161,149.128,143.0446,DOWN,0
2020-01-30,150.36,150.03,136.3853,149.494,143.353,DOWN,0
2020-01-31,148.87,149.75,136.4395,149.604,143.6338,UP,1
2020-02-03,150.17,149.42,136.4978,149.888,143.9408,UP,1
2020-02-04,151.6,151.49,136.5682,150.308,144.254,UP,1
2020-02-05,153.99,151.72,136.649,150.998,144.605,DOWN,0
2020-02-06,153.53,154.25,136.7171,151.632,144.9142,DOWN,0
2020-02-07,151.89,153.34,136.7806,152.236,145.2084,DOWN,0
2020-02-10,151.86,151.68,136.8416,152.574,145.5022,UP,1
2020-02-11,151.99,152.29,136.8996,152.652,145.787,DOWN,0
2020-02-12,151.09,151.87,136.9559,152.072,146.059,DOWN,0
2020-02-13,150.09,150.16,137.0003,151.384,146.3136,UP,1
2020-02-14,150.13,150.56,137.0412,151.032,146.573,DOWN,0
2020-02-18,149.14,150.47,137.0805,150.488,146.7682,DOWN,0
2020-02-19,148.94,149.21,137.1152,149.878,146.9558,DOWN,0
2020-02-20,148.37,148.61,137.1466,149.334,147.1156,UP,1
2020-02-21,149.93,148.09,137.1964,149.302,147.3042,DOWN,0
2020-02-24,145.91,146.5,137.227,148.458,147.4226,DOWN,0
2020-02-25,144.65,145.99,137.2566,147.56,147.496,DOWN,0
2020-02-26,143.68,145.35,137.2797,146.508,147.5428,DOWN,0
2020-02-27,139.12,142.56,137.2893,144.658,147.4976,DOWN,0
2020-02-28,134.48,135.36,137.2776,141.568,147.3514,UP,1
2020-03-02,140.02,134.78,137.2932,140.39,147.2806,DOWN,0
2020-03-03,135.59,140.0,137.2801,138.578,147.1286,UP,1
2020-03-04,143.48,137.68,137.3044,138.538,147.0912,DOWN,0
2020-03-05,142.01,140.8,137.3224,139.116,147.0102,UP,1
2020-03-06,142.03,138.48,137.3419,140.626,146.922,DOWN,0
2020-03-09,136.44,136.33,137.3303,139.91,146.7322,UP,1
2020-03-10,141.64,139.97,137.3396,141.12,146.6484,DOWN,0
2020-03-11,131.8,138.09,137.3043,138.784,146.3694,DOWN,0
2020-03-12,125.41,127.31,137.246,135.464,145.9716,UP,1
2020-03-13,134.29,129.32,137.2608,133.916,145.74,DOWN,0
2020-03-16,127.13,123.57,137.2359,132.054,145.3632,UP,1
2020-03-17,136.59,128.55,137.2631,131.044,145.2094,DOWN,0
2020-03-18,134.96,131.02,137.2807,131.676,145.0266,DOWN,0
2020-03-19,127.05,134.99,137.2473,132.004,144.668,DOWN,0
2020-03-20,119.89,126.83,137.1749,129.124,144.1666,DOWN,0
2020-03-23,111.14,117.0,137.0472,125.926,143.4816,UP,1
2020-03-24,119.18,118.76,136.9503,122.444,142.964,UP,1
2020-03-25,119.4,118.91,136.8522,119.332,142.438,UP,1
2020-03-26,126.57,120.57,136.7862,119.236,142.039,DOWN,0
2020-03-27,123.16,121.65,136.6936,119.89,141.562,UP,1
2020-03-30,133.01,128.46,136.6551,124.264,141.2582,DOWN,0
2020-03-31,131.13,134.99,136.6103,126.654,140.8974,DOWN,0
2020-04-01,128.81,127.7,136.5571,128.536,140.4882,UP,1
2020-04-02,133.15,129.12,136.5217,129.852,140.1862,UP,1
2020-04-03,134.17,132.38,136.4903,132.054,139.899,UP,1
2020-04-06,139.76,137.01,136.4781,133.404,139.7278,DOWN,0
2020-04-07,137.48,139.86,136.455,134.674,139.5024,UP,1
2020-04-08,143.26,137.75,136.456,137.564,139.3776,DOWN,0
2020-04-09,141.23,144.01,136.441,139.18,139.1914,DOWN,0
2020-04-13,139.77,140.0,136.4306,140.3,138.9796,UP,1
2020-04-14,146.03,145.42,136.4573,141.554,138.9228,UP,1
2020-04-15,147.66,145.55,136.4992,143.59,138.8726,UP,1
2020-04-16,149.67,148.31,136.5507,144.872,138.834,UP,1
2020-04-17,152.02,151.99,136.6107,147.03,138.7946,DOWN,0
2020-04-20,151.67,150.93,136.6583,149.41,138.7574,DOWN,0
2020-04-21,149.68,150.12,136.7039,150.14,138.7132,UP,1
2020-04-22,152.99,152.81,136.764,151.206,138.7358,UP,1
2020-04-23,155.51,154.25,136.8345,152.374,138.8062,DOWN,0
2020-04-24,154.86,155.57,136.9027,152.942,138.8816,DOWN,0
2020-04-27,154.29,154.81,136.9736,153.466,138.9656,DOWN,0
2020-04-28,151.39,151.25,137.0591,153.808,138.9908,DOWN,0
2020-04-29,150.24,151.38,137.1367,153.258,139.0128,DOWN,0
2020-04-30,150.04,148.46,137.2244,152.164,139.0348,DOWN,0
2020-05-01,148.29,149.62,137.3066,150.85,139.0332,DOWN,0
2020-05-04,148.27,148.77,137.3876,149.646,139.0,UP,1
2020-05-05,149.5,149.0,137.4835,149.268,139.0718,DOWN,0
2020-05-06,148.08,150.0,137.5807,148.836,139.1404,DOWN,0
2020-05-07,147.59,149.37,137.6745,148.346,139.2186,UP,1
2020-05-08,148.7,148.92,137.7691,148.428,139.4102,UP,1
2020-05-11,149.11,148.45,137.859,148.596,139.7028,DOWN,0
2020-05-12,147.14,150.1,137.9411,148.124,139.8452,DOWN,0
2020-05-13,147.13,146.08,138.0116,147.934,140.076,UP,1
2020-05-14,147.64,145.39,138.0894,147.944,140.1592,UP,1
2020-05-15,150.44,147.87,138.1905,148.292,140.3278,UP,1
2020-05-18,150.52,152.49,138.2917,148.574,140.4976,DOWN,0
2020-05-19,149.02,150.1,138.3814,148.95,140.7492,DOWN,0
2020-05-20,147.68,149.75,138.469,149.06,140.87,DOWN,0
2020-05-21,146.71,148.5,138.5487,148.874,141.1682,DOWN,0
2020-05-22,144.37,144.57,138.6195,147.66,141.5474,UP,1
2020-05-26,144.56,146.19,138.6839,146.468,141.7528,UP,1
2020-05-27,144.89,144.32,138.7482,145.642,142.108,UP,1
2020-05-28,146.97,146.02,138.8234,145.5,142.3156,UP,1
2020-05-29,148.75,147.96,138.9,145.908,142.5914,DOWN,0
2020-06-01,147.19,147.29,138.9847,146.472,142.9942,UP,1
2020-06-02,148.25,147.06,139.0732,147.21,143.5614,UP,1
2020-06-03,148.65,148.52,139.1597,147.962,144.3116,DOWN,0
2020-06-04,146.73,146.8,139.2321,147.914,144.8626,UP,1
2020-06-05,147.3,147.69,139.3156,147.624,145.4206,DOWN,0
2020-06-08,146.77,145.88,139.3918,147.54,145.8246,DOWN,0
2020-06-09,145.96,148.25,139.4652,147.082,146.2806,UP,1
2020-06-10,147.8,146.6,139.5656,146.912,146.5764,DOWN,0
2020-06-11,140.87,148.58,139.6309,145.74,146.7712,UP,1
2020-06-12,142.15,142.84,139.6935,144.71,147.038,DOWN,0
2020-06-15,141.25,141.0,139.7563,143.606,147.2,UP,1
2020-06-16,144.46,144.09,139.8374,143.306,147.4058,DOWN,0
2020-06-17,144.02,144.9,139.9157,142.55,147.491,DOWN,0
2020-06-18,143.41,142.52,139.9891,143.058,147.6096,UP,1
2020-06-19,143.83,145.79,140.0639,143.394,147.621,DOWN,0
2020-06-22,143.39,143.47,140.138,143.822,147.6642,DOWN,0
2020-06-23,142.86,143.74,140.2112,143.502,147.726,DOWN,0
2020-06-24,139.82,141.49,140.2756,142.662,147.6018,DOWN,0
2020-06-25,139.67,140.57,140.3262,141.914,147.442,DOWN,0
2020-06-26,137.81,139.53,140.3594,140.71,147.2048,UP,1
2020-06-29,139.04,138.74,140.4024,139.84,146.9452,UP,1
2020-06-30,140.63,139.4,140.4517,139.394,146.7244,DOWN,0
2020-07-01,140.38,140.69,140.5059,139.506,146.5384,UP,1
2020-07-02,140.97,141.25,140.5624,139.766,146.298,UP,1
2020-07-06,142.98,142.17,140.6252,140.8,146.0474,DOWN,0
2020-07-07,142.85,141.39,140.6889,141.562,145.8072,UP,1
2020-07-08,143.27,142.87,140.747,142.09,145.5868,DOWN,0
2020-07-09,142.49,142.76,140.8008,142.512,145.4088,DOWN,0
2020-07-10,142.37,142.75,140.8549,142.792,145.2514,UP,1
2020-07-13,145.21,143.61,140.926,143.238,145.1548,UP,1
2020-07-14,147.92,145.32,141.0213,144.252,145.1474,UP,1
2020-07-15,148.26,149.73,141.1196,145.25,145.1472,UP,1
2020-07-16,149.25,148.68,141.219,146.602,145.1422,UP,1
2020-07-17,149.35,150.0,141.3158,147.998,145.1676,UP,1
2020-07-20,149.6,150.23,141.4038,148.876,145.2078,UP,1
2020-07-21,149.74,149.6,141.4965,149.24,145.2286,UP,1
2020-07-22,150.01,149.93,141.5783,149.59,145.2466,DOWN,0
2020-07-23,149.61,150.21,141.6605,149.662,145.296,DOWN,0
2020-07-24,148.12,150.5,141.7419,149.416,145.3158,DOWN,0
2020-07-27,147.18,147.37,141.8317,148.932,145.3066,DOWN,0
2020-07-28,146.83,147.4,141.9206,148.35,145.2344,DOWN,0
2020-07-29,146.54,146.39,141.9966,147.656,145.1548,UP,1
2020-07-30,146.84,147.44,142.0772,147.102,145.1112,DOWN,0
2020-07-31,145.76,146.66,142.1418,146.63,145.0728,UP,1
2020-08-03,147.35,146.39,142.2027,146.664,145.0856,DOWN,0
2020-08-04,147.22,146.99,142.258,146.742,145.1426,UP,1
2020-08-05,148.4,149.1,142.3615,147.114,145.2194,DOWN,0
2020-08-06,147.55,148.4,142.4591,147.256,145.2726,UP,1
2020-08-07,148.6,147.51,142.5561,147.824,145.3052,DOWN,0
2020-08-10,148.03,148.86,142.6468,147.96,145.2908,DOWN,0
2020-08-11,146.97,149.14,142.7441,147.91,145.2864,UP,1
2020-08-12,149.66,147.54,142.8507,148.162,145.3146,DOWN,0
2020-08-13,148.0,148.54,142.9448,148.252,145.3016,UP,1
2020-08-14,148.24,147.61,143.0404,148.18,145.3318,UP,1
2020-08-17,148.99,148.32,143.1211,148.372,145.3656,UP,1
2020-08-18,150.09,149.26,143.2114,148.996,145.432,UP,1
2020-08-19,150.39,149.58,143.3073,149.142,145.5206,UP,1
2020-08-20,151.42,149.75,143.4133,149.826,145.593,UP,1
2020-08-21,152.76,151.78,143.525,150.73,145.8308,DOWN,0
2020-08-24,152.15,152.74,143.6309,151.362,146.0308,DOWN,0
2020-08-25,152.06,152.78,143.7341,151.756,146.247,UP,1
2020-08-26,152.3,151.86,143.8306,152.138,146.4038,UP,1
2020-08-27,152.98,152.42,143.9356,152.45,146.583,UP,1
2020-08-28,153.64,152.74,144.047,152.626,146.7876,DOWN,0
2020-08-31,153.41,153.0,144.1577,152.878,146.9792,DOWN,0
2020-09-01,151.52,153.87,144.2605,152.77,147.1418,UP,1
2020-09-02,153.83,150.79,144.355,153.076,147.3612,DOWN,0
2020-09-03,149.55,154.83,144.4286,152.39,147.5558,DOWN,0
2020-09-04,148.59,150.17,144.4974,151.38,147.7342,DOWN,0
2020-09-08,147.26,150.25,144.554,150.15,147.9232,UP,1
2020-09-09,149.7,148.15,144.6203,149.786,148.1364,DOWN,0
2020-09-10,146.91,149.25,144.6645,148.402,148.262,UP,1
2020-09-11,147.78,147.05,144.7175,148.048,148.41,UP,1
2020-09-14,148.35,148.12,144.7734,148.0,148.5576,UP,1
2020-09-15,148.89,149.45,144.8291,148.326,148.6758,DOWN,0
2020-09-16,148.4,149.39,144.8837,148.066,148.7868,DOWN,0
2020-09-17,147.17,148.04,144.9327,148.118,148.8648,UP,1
2020-09-18,149.18,146.51,144.9928,148.398,148.9986,DOWN,0
2020-09-21,145.1,147.58,145.0214,147.748,149.0532,DOWN,0
2020-09-22,144.21,144.69,145.0447,146.812,149.0332,UP,1
2020-09-23,144.44,147.48,145.065,146.02,148.9636,UP,1
2020-09-24,144.67,144.56,145.0858,145.52,148.8918,UP,1
2020-09-25,145.66,144.0,145.1142,144.816,148.82,UP,1
2020-09-28,147.11,146.73,145.1448,145.218,148.7752,DOWN,0
2020-09-29,147.06,147.6,145.1734,145.788,148.7244,UP,1
2020-09-30,148.88,147.45,145.2109,146.676,148.7072,DOWN,0
2020-10-01,147.32,149.31,145.2386,147.206,148.6534,DOWN,0
2020-10-02,146.24,146.21,145.252,147.322,148.586,UP,1
2020-10-05,148.23,147.0,145.2772,147.546,148.5882,DOWN,0
2020-10-06,146.26,148.28,145.2817,147.386,148.5698,UP,1
2020-10-07,147.88,146.49,145.2908,147.186,148.5908,UP,1
2020-10-08,148.89,148.5,145.3031,147.5,148.6378,UP,1
2020-10-09,150.97,149.65,145.3283,148.446,148.7204,UP,1
2020-10-12,151.84,151.6,145.3583,149.168,148.842,DOWN,0
2020-10-13,148.36,149.0,145.3714,149.588,148.8622,DOWN,0
2020-10-14,148.1,148.82,145.3854,149.632,148.8798,DOWN,0
2020-10-15,147.19,147.48,145.392,149.292,148.8556,UP,1
2020-10-16,148.1,147.6,145.4026,148.718,148.8666,DOWN,0
2020-10-19,144.32,148.53,145.4028,147.214,148.781,UP,1
2020-10-20,144.55,144.66,145.4051,146.452,148.7114,DOWN,0
2020-10-21,143.93,144.12,145.3998,145.618,148.6506,UP,1
2020-10-22,145.08,144.16,145.4004,145.196,148.559,UP,1
2020-10-23,145.24,145.88,145.3997,144.624,148.5038,DOWN,0
2020-10-26,143.97,144.43,145.3942,144.554,148.4184,DOWN,0
2020-10-27,143.15,143.74,145.3815,144.274,148.3016,DOWN,0
2020-10-28,138.36,141.425,145.3407,143.16,148.067,DOWN,0
2020-10-29,137.19,138.0,145.2916,141.582,147.803,DOWN,0
2020-10-30,137.11,136.68,145.2361,139.956,147.5168,UP,1
2020-11-02,138.69,138.98,145.1837,138.9,147.2354,DOWN,0
2020-11-03,138.5,140.02,145.1299,137.97,146.9624,UP,1
2020-11-04,139.4,139.49,145.0856,138.178,146.7092,UP,1
2020-11-05,139.76,140.55,145.0418,138.692,146.4584,UP,1
2020-11-06,142.25,140.4,145.0114,139.72,146.2438,UP,1
2020-11-09,146.08,148.425,144.9981,141.198,146.0926,UP,1
2020-11-10,148.28,147.25,144.992,143.154,145.99,DOWN,0
2020-11-11,147.8,149.17,144.9783,144.834,145.9156,UP,1
2020-11-12,148.3,147.61,144.968,146.542,145.805,UP,1
2020-11-13,149.9,149.09,144.9731,148.072,145.812,UP,1
2020-11-16,150.85,150.92,144.9765,149.026,145.8572,DOWN,0
2020-11-17,149.35,150.0,144.9653,149.24,145.899,DOWN,0
2020-11-18,147.37,148.87,144.9322,149.154,145.8524,DOWN,0
2020-11-19,147.14,147.3,144.9002,148.922,145.857,DOWN,0
2020-11-20,146.36,147.05,144.8726,148.214,145.8286,DOWN,0
2020-11-23,143.87,146.01,144.8326,146.818,145.739,DOWN,0
2020-11-24,143.87,144.0,144.792,145.722,145.6386,DOWN,0
2020-11-25,143.68,144.06,144.755,144.984,145.5442,UP,1
2020-11-27,144.0,144.5,144.7245,144.356,145.4808,UP,1
2020-11-30,144.68,144.23,144.6973,144.02,145.3908,UP,1
2020-12-01,147.45,146.29,144.6888,144.736,145.4378,UP,1
2020-12-02,148.14,147.85,144.6848,145.59,145.5164,UP,1
2020-12-03,149.0,148.04,144.688,146.654,145.6076,UP,1
2020-12-04,150.27,149.79,144.6897,147.908,145.7196,DOWN,0
2020-12-07,148.97,149.35,144.705,148.766,145.7858,UP,1
2020-12-08,151.55,150.0,144.7395,149.586,145.8746,UP,1
2020-12-09,153.1,152.83,144.7866,150.578,145.9954,DOWN,0
2020-12-10,152.25,152.82,144.8522,151.228,146.0628,UP,1
2020-12-11,152.95,151.53,144.9446,151.764,146.1754,DOWN,0
2020-12-14,149.07,153.25,144.9898,151.784,146.232,UP,1
2020-12-15,150.57,150.0,145.0647,151.588,146.2788,DOWN,0
2020-12-16,149.67,150.2,145.0957,150.902,146.347,UP,1
2020-12-17,153.62,150.09,145.1537,151.176,146.4618,UP,1
2020-12-18,154.51,153.65,145.2161,151.488,146.5742,DOWN,0
2020-12-21,153.02,152.01,145.299,152.278,146.6152,DOWN,0
2020-12-22,152.72,152.4,145.3544,152.708,146.6328,DOWN,0
2020-12-23,151.94,152.8,145.4551,153.162,146.7044,UP,1
2020-12-24,152.47,151.85,145.5904,152.932,146.7918,UP,1
2020-12-28,153.19,153.32,145.6849,152.668,146.9118,UP,1
2020-12-29,154.14,154.11,145.82,152.892,147.0326,UP,1
2020-12-30,156.05,154.74,145.9173,153.558,147.2672,UP,1
2020-12-31,157.38,156.53,146.0294,154.646,147.5238,DOWN,0
2021-01-04,156.5,157.24,146.1766,155.452,147.7752,UP,1
2021-01-05,158.34,156.25,146.3689,156.482,148.0404,UP,1
2021-01-06,159.83,157.24,146.6123,157.62,148.3322,UP,1
2021-01-07,160.37,159.0,146.8183,158.484,148.6602,DOWN,0
2021-01-08,160.04,160.51,147.0215,159.016,148.998,DOWN,0
2021-01-11,159.37,160.56,147.1855,159.59,149.4182,DOWN,0
2021-01-12,158.13,159.15,147.3603,159.548,149.837,DOWN,0
2021-01-13,157.89,158.23,147.4847,159.16,150.2526,UP,1
2021-01-14,160.65,160.45,147.6323,159.216,150.6918,DOWN,0
2021-01-15,160.3,160.3,147.7898,159.268,151.1278,UP,1
2021-01-19,162.78,162.0,147.9379,159.95,151.5954,DOWN,0
2021-01-20,162.38,163.2,148.079,160.8,152.0478,DOWN,0
2021-01-21,161.73,161.32,148.1888,161.568,152.4374,UP,1
2021-01-22,163.55,162.36,148.3192,162.148,152.7868,UP,1
2021-01-25,165.98,165.01,148.4328,163.284,153.1408,UP,1
2021-01-26,170.48,169.7,148.579,164.824,153.5944,DOWN,0
2021-01-27,167.88,169.12,148.7196,165.924,153.986,UP,1
2021-01-28,169.16,168.2,148.8352,167.41,154.3712,DOWN,0
2021-01-29,163.13,164.26,148.9126,167.326,154.6168,DOWN,0
2021-02-01,162.71,165.31,148.9778,166.672,154.884,DOWN,0
2021-02-02,161.25,163.38,149.0239,164.826,155.1616,DOWN,0
2021-02-03,160.5,160.94,149.0681,163.35,155.4288,UP,1
2021-02-04,161.99,161.0,149.1296,161.916,155.7414,UP,1
2021-02-05,164.45,164.86,149.1869,162.18,156.153,UP,1
2021-02-08,164.92,165.03,149.234,162.622,156.574,UP,1
2021-02-09,166.27,165.2,149.291,163.626,157.0258,UP,1
2021-02-10,166.81,167.89,149.3536,164.888,157.482,DOWN,0
2021-02-11,166.06,167.0,149.427,165.702,157.9096,UP,1
2021-02-12,166.58,164.4,149.5087,166.128,158.2922,DOWN,0
2021-02-16,165.07,166.58,149.5838,166.158,158.6308,UP,1
2021-02-17,165.66,164.97,149.6707,166.036,158.964,UP,1
2021-02-18,165.74,164.96,149.758,165.822,159.2734,DOWN,0
2021-02-19,162.98,165.6,149.8254,165.206,159.5536,DOWN,0
2021-02-22,161.87,161.87,149.8944,164.264,159.76,DOWN,0
2021-02-23,160.44,161.48,149.9586,163.338,159.9068,UP,1
2021-02-24,162.59,162.4,150.0281,162.724,160.1136,UP,1
2021-02-25,162.76,163.13,150.0963,162.128,160.3098,DOWN,0
2021-02-26,158.46,162.0,150.1529,161.224,160.4976,UP,1
2021-03-01,159.32,161.45,150.2139,160.714,160.6726,DOWN,0
2021-03-02,159.02,159.78,150.2708,160.43,160.8596,DOWN,0
2021-03-03,156.22,158.25,150.2997,159.156,160.9116,DOWN,0
2021-03-04,153.07,155.99,150.3124,157.218,160.8828,UP,1
2021-03-05,156.1,153.98,150.3478,156.746,160.9444,UP,1
2021-03-08,157.4,157.0,150.3964,156.362,161.038,UP,1
2021-03-09,157.7,156.89,150.4514,156.098,161.1532,UP,1
2021-03-10,159.15,158.82,150.5253,156.684,161.2868,DOWN,0
2021-03-11,159.14,159.54,150.5982,157.898,161.4058,UP,1
2021-03-12,159.6,159.28,150.6717,158.598,161.515,UP,1
2021-03-15,160.42,159.75,150.739,159.202,161.6024,UP,1
