ticker,DVA US Equity,DVA US Equity,DVA US Equity,DVA US Equity,DVA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2006-08-11,28.025,28.37,26.7594,27.94,25.2442,DOWN,0
2006-08-14,27.905,28.05,26.7782,27.967,25.2753,DOWN,0
2006-08-15,27.62,27.96,26.7964,27.913,25.3158,UP,1
2006-08-16,27.935,27.72,26.8161,27.96,25.3714,DOWN,0
2006-08-17,27.795,27.94,26.8321,27.856,25.4256,UP,1
2006-08-18,27.8,27.795,26.8464,27.811,25.4926,UP,1
2006-08-21,28.05,27.79,26.8591,27.84,25.5635,UP,1
2006-08-22,28.365,28.05,26.8711,27.989,25.6549,UP,1
2006-08-23,28.395,28.4,26.884,28.081,25.7468,UP,1
2006-08-24,28.69,28.305,26.8987,28.26,25.8385,UP,1
2006-08-25,28.83,28.575,26.9136,28.466,25.9243,UP,1
2006-08-28,29.395,28.905,26.9327,28.735,26.0233,DOWN,0
2006-08-29,29.355,29.44,26.9504,28.933,26.131,DOWN,0
2006-08-30,29.16,29.24,26.966,29.086,26.2369,UP,1
2006-08-31,29.18,29.105,26.982,29.184,26.3201,DOWN,0
2006-09-01,28.92,29.115,26.9972,29.202,26.4021,DOWN,0
2006-09-05,28.67,28.8,27.012,29.057,26.4875,DOWN,0
2006-09-06,28.005,28.375,27.0207,28.787,26.5623,DOWN,0
2006-09-07,27.93,27.88,27.0298,28.541,26.641,UP,1
2006-09-08,28.16,27.955,27.0397,28.337,26.7262,UP,1
2006-09-11,28.465,28.135,27.0503,28.246,26.8115,UP,1
2006-09-12,29.285,28.35,27.0655,28.369,26.9002,UP,1
2006-09-13,29.32,29.3,27.0803,28.632,26.9868,DOWN,0
2006-09-14,29.05,29.26,27.0955,28.856,27.0659,DOWN,0
2006-09-15,28.575,29.175,27.1044,28.939,27.1355,DOWN,0
2006-09-18,28.325,28.415,27.1148,28.911,27.2085,UP,1
2006-09-19,28.73,28.31,27.1253,28.8,27.2941,UP,1
2006-09-20,28.945,28.745,27.1366,28.725,27.3887,DOWN,0
2006-09-21,28.55,28.925,27.1473,28.625,27.4735,DOWN,0
2006-09-22,28.49,28.385,27.1568,28.608,27.5601,UP,1
2006-09-25,28.74,28.68,27.167,28.691,27.6467,UP,1
2006-09-26,29.19,28.74,27.1805,28.783,27.7352,DOWN,0
2006-09-27,28.845,29.195,27.1933,28.763,27.8201,DOWN,0
2006-09-28,28.835,28.85,27.2062,28.82,27.8882,UP,1
2006-09-29,28.935,28.87,27.2213,28.909,27.9571,DOWN,0
2006-10-02,28.725,28.485,27.236,28.906,28.0216,DOWN,0
2006-10-03,28.565,28.915,27.2511,28.781,28.0748,UP,1
2006-10-04,29.21,28.6,27.2685,28.854,28.1332,UP,1
2006-10-05,29.68,29.135,27.2899,29.023,28.2114,DOWN,0
2006-10-06,29.245,29.68,27.3097,29.085,28.2954,DOWN,0
2006-10-09,28.71,29.25,27.3263,29.082,28.3679,DOWN,0
2006-10-10,28.18,28.65,27.34,29.005,28.4313,UP,1
2006-10-11,28.19,28.18,27.3536,28.801,28.505,UP,1
2006-10-12,28.22,28.01,27.3686,28.509,28.5262,DOWN,0
2006-10-13,28.195,28.205,27.3832,28.299,28.5401,UP,1
2006-10-16,28.44,28.2,27.3982,28.245,28.55,DOWN,0
2006-10-17,28.1,28.34,27.4121,28.229,28.5566,UP,1
2006-10-18,28.15,28.2,27.424,28.221,28.5618,UP,1
2006-10-19,28.325,28.205,27.4361,28.242,28.5743,UP,1
2006-10-20,28.605,28.185,27.4435,28.324,28.5801,UP,1
2006-10-23,28.825,28.405,27.4491,28.401,28.5961,UP,1
2006-10-24,28.86,28.825,27.4568,28.553,28.6152,DOWN,0
2006-10-25,28.25,28.86,27.463,28.573,28.6278,UP,1
2006-10-26,28.325,28.35,27.4693,28.573,28.6356,DOWN,0
2006-10-27,28.23,28.095,27.4751,28.498,28.6443,UP,1
2006-10-30,28.4,28.205,27.4815,28.413,28.6563,DOWN,0
2006-10-31,27.815,28.385,27.4868,28.204,28.6516,DOWN,0
2006-11-01,27.665,28.3,27.4896,28.087,28.6376,DOWN,0
2006-11-02,27.53,27.65,27.4903,27.928,28.6203,DOWN,0
2006-11-03,27.075,27.565,27.4885,27.697,28.588,UP,1
2006-11-06,27.2,27.075,27.4878,27.457,28.5554,DOWN,0
2006-11-07,26.95,27.2,27.4824,27.284,28.5065,DOWN,0
2006-11-08,26.48,26.95,27.4775,27.047,28.449,DOWN,0
2006-11-09,26.3,26.495,27.471,26.801,28.3918,DOWN,0
2006-11-10,26.275,26.36,27.4652,26.641,28.3337,UP,1
2006-11-13,27.125,26.35,27.4632,26.626,28.2978,UP,1
2006-11-14,27.35,27.25,27.4631,26.706,28.2714,UP,1
2006-11-15,27.895,27.55,27.4671,26.989,28.2692,DOWN,0
2006-11-16,26.545,27.345,27.4654,27.038,28.2415,UP,1
2006-11-17,26.62,25.915,27.4642,27.107,28.2107,DOWN,0
2006-11-20,26.48,26.5,27.4536,26.978,28.171,DOWN,0
2006-11-21,26.375,26.4,27.4474,26.783,28.1128,UP,1
2006-11-22,26.54,26.445,27.4421,26.512,28.0572,UP,1
2006-11-24,26.6,26.5,27.436,26.523,28.0082,DOWN,0
2006-11-27,26.35,26.725,27.4295,26.469,27.9637,DOWN,0
2006-11-28,25.945,26.325,27.4206,26.362,27.9161,UP,1
2006-11-29,26.13,25.895,27.4129,26.313,27.8641,UP,1
2006-11-30,26.605,26.13,27.3979,26.326,27.8173,UP,1
2006-12-01,27.075,27.325,27.3854,26.421,27.7878,UP,1
2006-12-04,27.23,27.2,27.3747,26.597,27.7626,DOWN,0
2006-12-05,26.885,27.13,27.3616,26.785,27.7255,UP,1
2006-12-06,27.735,26.85,27.3531,27.106,27.6964,UP,1
2006-12-07,27.8,27.95,27.345,27.345,27.6755,UP,1
2006-12-08,27.97,28.0,27.3371,27.524,27.6582,UP,1
2006-12-11,27.975,28.105,27.3293,27.673,27.639,DOWN,0
2006-12-12,27.875,27.88,27.3227,27.871,27.622,DOWN,0
2006-12-13,27.725,28.0,27.3159,27.869,27.6052,DOWN,0
2006-12-14,27.71,27.7,27.3085,27.851,27.5752,DOWN,0
2006-12-15,27.36,27.785,27.299,27.729,27.5288,UP,1
2006-12-18,27.77,27.315,27.2925,27.688,27.4993,DOWN,0
2006-12-19,27.56,27.645,27.2846,27.625,27.4763,UP,1
2006-12-20,27.785,27.48,27.2774,27.637,27.4684,UP,1
2006-12-21,28.1,27.775,27.2732,27.715,27.4666,UP,1
2006-12-22,28.175,28.05,27.2687,27.878,27.4657,UP,1
2006-12-26,28.3,28.11,27.2639,27.984,27.4678,UP,1
2006-12-27,28.365,28.495,27.258,28.145,27.4663,DOWN,0
2006-12-28,28.355,28.34,27.2495,28.259,27.4714,UP,1
2006-12-29,28.44,28.25,27.241,28.327,27.4772,DOWN,0
2007-01-03,27.715,28.35,27.2295,28.235,27.465,UP,1
2007-01-04,27.745,27.715,27.2188,28.124,27.4478,DOWN,0
2007-01-05,27.425,27.505,27.2064,27.936,27.4198,DOWN,0
2007-01-08,27.24,27.4,27.1944,27.713,27.3874,DOWN,0
2007-01-09,26.545,27.06,27.1806,27.334,27.3533,DOWN,0
2007-01-10,26.165,26.45,27.1637,27.024,27.3101,UP,1
2007-01-11,26.395,26.25,27.147,26.754,27.2734,UP,1
2007-01-12,26.925,26.395,27.1316,26.654,27.2439,DOWN,0
2007-01-16,26.75,26.85,27.1151,26.556,27.2226,DOWN,0
2007-01-17,26.505,26.75,27.0978,26.548,27.1994,UP,1
2007-01-18,26.525,26.525,27.0799,26.62,27.1793,UP,1
2007-01-19,26.87,26.515,27.0673,26.715,27.1752,DOWN,0
2007-01-22,26.645,26.825,27.0553,26.659,27.1641,DOWN,0
2007-01-23,26.275,26.625,27.0409,26.564,27.1506,DOWN,0
2007-01-24,26.13,26.255,27.027,26.489,27.1436,DOWN,0
2007-01-25,26.0,26.21,27.0166,26.384,27.1376,DOWN,0
2007-01-26,25.9,26.0,27.0075,26.19,27.1301,UP,1
2007-01-29,26.185,25.9,27.0008,26.098,27.1113,UP,1
2007-01-30,26.78,26.19,26.9957,26.199,27.0999,UP,1
2007-01-31,27.3,26.655,26.9944,26.433,27.088,UP,1
2007-02-01,27.445,27.385,26.9938,26.722,27.106,DOWN,0
2007-02-02,27.005,27.495,26.9923,26.943,27.1137,UP,1
2007-02-05,27.515,27.05,26.9923,27.209,27.1344,DOWN,0
2007-02-06,27.5,27.625,26.9878,27.353,27.1569,UP,1
2007-02-07,27.54,27.595,26.9815,27.401,27.1769,DOWN,0
2007-02-08,27.45,27.5,26.9758,27.402,27.1939,UP,1
2007-02-09,27.52,27.43,26.9721,27.505,27.2173,UP,1
2007-02-12,28.05,27.645,26.9703,27.612,27.2594,UP,1
2007-02-13,28.28,28.125,26.9702,27.768,27.3024,UP,1
2007-02-14,28.725,29.0,26.9732,28.005,27.3448,UP,1
2007-02-15,29.27,28.625,26.9797,28.369,27.3887,DOWN,0
2007-02-16,29.045,29.25,26.9878,28.674,27.425,DOWN,0
2007-02-20,29.035,28.925,26.9974,28.871,27.468,DOWN,0
2007-02-21,28.78,28.95,27.0139,28.971,27.4889,DOWN,0
2007-02-22,28.54,28.4,27.0233,28.934,27.5037,DOWN,0
2007-02-23,28.395,28.54,27.0313,28.759,27.5122,DOWN,0
2007-02-26,28.375,28.46,27.0403,28.625,27.5202,DOWN,0
2007-02-27,27.475,28.34,27.0451,28.313,27.5122,DOWN,0
2007-02-28,27.25,27.3,27.0506,28.007,27.5027,DOWN,0
2007-03-01,27.22,27.25,27.0562,27.743,27.4929,DOWN,0
2007-03-02,26.605,27.245,27.0594,27.385,27.4778,DOWN,0
2007-03-05,26.48,26.57,27.0605,27.006,27.452,UP,1
2007-03-06,26.86,26.66,27.0641,26.883,27.438,DOWN,0
2007-03-07,26.75,26.8,27.0666,26.783,27.4173,UP,1
2007-03-08,26.765,26.795,27.0713,26.692,27.3906,DOWN,0
2007-03-09,26.5,26.825,27.0756,26.671,27.3571,DOWN,0
2007-03-12,25.77,26.025,27.0764,26.529,27.3065,UP,1
2007-03-13,26.045,26.25,27.0805,26.366,27.2601,UP,1
2007-03-14,26.06,25.955,27.0827,26.228,27.2142,UP,1
2007-03-15,26.195,26.085,27.0854,26.114,27.1693,UP,1
2007-03-16,26.38,26.3,27.089,26.09,27.1426,UP,1
2007-03-19,26.48,26.415,27.089,26.232,27.1173,DOWN,0
2007-03-20,26.375,26.53,27.0891,26.298,27.0963,UP,1
2007-03-21,26.68,26.375,27.0907,26.422,27.0851,UP,1
2007-03-22,26.69,26.235,27.0962,26.521,27.088,DOWN,0
2007-03-23,26.65,26.645,27.1037,26.575,27.0977,DOWN,0
2007-03-26,26.62,26.72,27.1114,26.603,27.1022,UP,1
2007-03-27,26.705,26.625,27.1226,26.669,27.0978,DOWN,0
2007-03-28,26.47,26.61,27.1325,26.627,27.0922,DOWN,0
2007-03-29,26.34,26.555,27.1452,26.557,27.0889,UP,1
2007-03-30,26.66,26.39,27.1595,26.559,27.0916,DOWN,0
2007-04-02,26.315,26.445,27.1705,26.498,27.0805,UP,1
2007-04-03,26.735,26.355,27.1815,26.504,27.0823,UP,1
2007-04-04,27.09,26.745,27.1947,26.628,27.0986,UP,1
2007-04-05,27.985,27.09,27.2148,26.957,27.1357,DOWN,0
2007-04-09,27.985,27.835,27.2354,27.222,27.1754,UP,1
2007-04-10,28.04,27.925,27.2505,27.567,27.2182,UP,1
2007-04-11,28.24,28.115,27.2676,27.868,27.2593,UP,1
2007-04-12,28.47,28.005,27.288,28.144,27.2931,UP,1
2007-04-13,28.74,28.5,27.3103,28.295,27.3219,DOWN,0
2007-04-16,28.455,28.845,27.3326,28.389,27.3421,DOWN,0
2007-04-17,28.08,28.5,27.3535,28.397,27.3636,DOWN,0
2007-04-18,27.635,28.075,27.3707,28.276,27.366,DOWN,0
2007-04-19,27.5,27.54,27.384,28.082,27.366,DOWN,0
2007-04-20,27.48,27.5,27.3964,27.83,27.3648,DOWN,0
2007-04-23,27.44,27.535,27.4081,27.627,27.3646,UP,1
2007-04-24,27.455,27.495,27.4199,27.502,27.3633,DOWN,0
2007-04-25,27.305,27.5,27.4331,27.436,27.3484,UP,1
2007-04-26,27.57,27.28,27.4487,27.45,27.3342,DOWN,0
2007-04-27,27.235,27.47,27.4638,27.401,27.3044,UP,1
2007-04-30,27.305,28.75,27.4788,27.374,27.2651,UP,1
2007-05-01,27.34,26.9,27.4947,27.351,27.231,UP,1
2007-05-02,27.645,27.33,27.5108,27.419,27.2032,DOWN,0
2007-05-03,27.445,27.81,27.5242,27.394,27.1765,UP,1
2007-05-04,27.625,27.525,27.5394,27.472,27.1582,UP,1
2007-05-07,27.815,27.665,27.5513,27.574,27.1466,DOWN,0
2007-05-08,27.56,27.71,27.5616,27.618,27.1303,UP,1
2007-05-09,27.815,27.65,27.5732,27.652,27.1371,DOWN,0
2007-05-10,27.205,27.765,27.5797,27.604,27.1362,DOWN,0
2007-05-11,26.95,27.15,27.583,27.469,27.1308,DOWN,0
2007-05-14,26.76,27.05,27.588,27.258,27.1339,DOWN,0
2007-05-15,26.45,26.505,27.595,27.036,27.1333,UP,1
2007-05-16,26.49,26.55,27.602,26.771,27.1259,UP,1
2007-05-17,26.665,26.49,27.6103,26.663,27.1242,DOWN,0
2007-05-18,26.505,26.685,27.6203,26.574,27.119,UP,1
2007-05-21,26.565,26.5,27.6173,26.535,27.1203,UP,1
2007-05-22,26.92,26.515,27.6144,26.629,27.1433,UP,1
2007-05-23,27.055,27.0,27.61,26.742,27.1635,DOWN,0
2007-05-24,27.015,26.975,27.6062,26.812,27.1826,UP,1
2007-05-25,27.1,27.075,27.6022,26.931,27.2007,UP,1
2007-05-29,27.525,27.135,27.6014,27.123,27.2236,UP,1
2007-05-30,27.67,27.45,27.5981,27.273,27.2474,DOWN,0
2007-05-31,27.615,27.605,27.5961,27.385,27.2722,UP,1
2007-06-01,27.975,27.65,27.5964,27.577,27.2981,DOWN,0
2007-06-04,27.965,27.9,27.5982,27.75,27.3236,DOWN,0
2007-06-05,27.775,27.885,27.5974,27.8,27.3461,DOWN,0
2007-06-06,27.455,27.775,27.5957,27.757,27.3628,DOWN,0
2007-06-07,27.305,27.39,27.5932,27.695,27.3748,DOWN,0
2007-06-08,27.21,27.31,27.589,27.542,27.3896,UP,1
2007-06-11,27.555,27.21,27.5849,27.46,27.4139,DOWN,0
2007-06-12,27.31,27.54,27.5795,27.367,27.4269,UP,1
2007-06-13,27.395,27.3,27.573,27.355,27.4485,DOWN,0
2007-06-14,27.285,27.355,27.5653,27.351,27.4595,DOWN,0
2007-06-15,27.22,27.445,27.5544,27.353,27.4621,DOWN,0
2007-06-18,26.83,27.22,27.5418,27.208,27.439,DOWN,0
2007-06-19,26.81,26.83,27.5301,27.108,27.4155,DOWN,0
2007-06-20,26.545,26.795,27.5169,26.938,27.3856,UP,1
2007-06-21,26.6,26.37,27.5053,26.801,27.3528,UP,1
2007-06-22,26.865,26.605,27.4963,26.73,27.3207,DOWN,0
2007-06-25,26.345,26.695,27.488,26.633,27.2728,DOWN,0
2007-06-26,26.325,26.4,27.4799,26.536,27.2302,DOWN,0
2007-06-27,26.28,26.225,27.4705,26.483,27.1942,UP,1
2007-06-28,26.585,26.28,27.4611,26.48,27.1732,UP,1
2007-06-29,26.94,26.65,27.4494,26.495,27.162,UP,1
2007-07-02,27.265,27.055,27.4391,26.679,27.1577,UP,1
2007-07-03,27.455,27.225,27.4312,26.905,27.158,UP,1
2007-07-05,27.755,27.57,27.4271,27.2,27.164,UP,1
2007-07-06,27.875,27.87,27.4248,27.458,27.1754,DOWN,0
2007-07-09,27.41,27.92,27.4182,27.552,27.1722,DOWN,0
2007-07-10,26.975,27.325,27.4084,27.494,27.167,DOWN,0
2007-07-11,26.97,26.87,27.4005,27.397,27.1603,DOWN,0
2007-07-12,26.9,27.05,27.3925,27.226,27.1515,UP,1
2007-07-13,27.595,26.81,27.3868,27.17,27.1505,DOWN,0
2007-07-16,27.33,27.55,27.3775,27.154,27.1482,DOWN,0
2007-07-17,27.165,27.255,27.3691,27.192,27.139,DOWN,0
2007-07-18,26.795,26.215,27.3589,27.157,27.1186,DOWN,0
2007-07-19,26.525,26.825,27.3468,27.082,27.0979,UP,1
2007-07-20,26.95,26.425,27.338,26.953,27.0806,DOWN,0
2007-07-23,26.72,26.945,27.3287,26.831,27.0709,DOWN,0
2007-07-24,26.425,26.71,27.3148,26.683,27.0604,UP,1
2007-07-25,26.755,26.425,27.3002,26.675,27.0603,DOWN,0
2007-07-26,26.46,26.74,27.2863,26.662,27.0605,UP,1
2007-07-27,26.54,26.55,27.2754,26.58,27.0615,UP,1
2007-07-30,27.065,26.64,27.2698,26.649,27.0695,DOWN,0
2007-07-31,26.47,27.01,27.2612,26.658,27.0688,DOWN,0
2007-08-01,26.39,26.31,27.2521,26.585,27.0653,UP,1
2007-08-02,26.585,26.445,27.244,26.61,27.0586,UP,1
2007-08-03,27.975,27.925,27.2417,26.897,27.077,UP,1
2007-08-06,28.81,28.41,27.2453,27.246,27.1129,UP,1
2007-08-07,28.82,28.5,27.2486,27.716,27.1473,DOWN,0
2007-08-08,28.37,29.02,27.2488,28.112,27.1642,UP,1
2007-08-09,28.475,28.22,27.2482,28.49,27.1803,DOWN,0
2007-08-10,28.165,28.485,27.2449,28.528,27.1913,DOWN,0
2007-08-13,27.92,28.415,27.2402,28.35,27.1902,DOWN,0
2007-08-14,27.75,27.95,27.2377,28.136,27.1859,DOWN,0
2007-08-15,27.115,27.725,27.2316,27.885,27.1727,DOWN,0
2007-08-16,26.89,26.845,27.225,27.568,27.1614,UP,1
2007-08-17,27.115,27.17,27.2185,27.358,27.1576,UP,1
2007-08-20,27.265,27.25,27.2158,27.227,27.1587,UP,1
2007-08-21,27.475,27.275,27.2148,27.172,27.1571,UP,1
2007-08-22,27.635,27.535,27.2154,27.276,27.1636,UP,1
2007-08-23,27.745,27.775,27.2187,27.447,27.1706,UP,1
2007-08-24,28.03,27.715,27.2229,27.63,27.1855,DOWN,0
2007-08-27,27.96,28.0,27.2279,27.769,27.2003,UP,1
2007-08-28,28.115,28.0,27.2361,27.897,27.226,UP,1
2007-08-29,28.175,28.1,27.2455,28.005,27.2533,UP,1
2007-08-30,28.615,28.105,27.2572,28.179,27.2947,UP,1
2007-08-31,28.76,28.835,27.2653,28.325,27.3379,UP,1
2007-09-04,29.465,29.4,27.2759,28.626,27.3899,UP,1
2007-09-05,29.495,29.235,27.2839,28.902,27.4529,DOWN,0
2007-09-06,29.43,29.405,27.2983,29.153,27.515,DOWN,0
2007-09-07,29.23,29.385,27.3114,29.276,27.574,DOWN,0
2007-09-10,28.835,29.185,27.3232,29.291,27.619,UP,1
2007-09-11,30.075,29.15,27.3417,29.413,27.6817,UP,1
2007-09-12,31.075,30.17,27.3643,29.729,27.7579,DOWN,0
2007-09-13,31.0,31.1,27.3863,30.043,27.8288,UP,1
2007-09-14,31.03,30.875,27.4097,30.403,27.8943,DOWN,0
2007-09-17,30.885,30.85,27.4344,30.813,27.9545,DOWN,0
2007-09-18,30.775,31.03,27.4577,30.953,28.0218,DOWN,0
2007-09-19,30.335,30.925,27.4763,30.805,28.089,DOWN,0
2007-09-20,30.265,30.435,27.4923,30.658,28.1549,UP,1
2007-09-21,30.805,30.325,27.5101,30.613,28.233,DOWN,0
2007-09-24,30.365,30.675,27.5275,30.509,28.2884,UP,1
2007-09-25,30.76,30.3,27.5427,30.506,28.357,UP,1
2007-09-26,30.81,30.84,27.5577,30.601,28.4299,DOWN,0
2007-09-27,30.75,30.815,27.5716,30.698,28.509,UP,1
2007-09-28,31.59,30.75,27.5897,30.855,28.6103,UP,1
2007-10-01,31.72,31.47,27.6089,31.126,28.7057,UP,1
2007-10-02,31.93,31.8,27.6299,31.36,28.8099,UP,1
2007-10-03,31.97,32.245,27.6512,31.592,28.9208,DOWN,0
2007-10-04,31.69,31.855,27.6729,31.78,29.0195,UP,1
2007-10-05,32.13,31.855,27.6947,31.888,29.1329,UP,1
2007-10-08,32.365,32.245,27.7187,32.017,29.2494,UP,1
2007-10-09,32.45,32.475,27.742,32.121,29.3571,UP,1
2007-10-10,32.78,32.55,27.7654,32.283,29.4833,DOWN,0
2007-10-11,32.24,32.78,27.7858,32.393,29.6003,DOWN,0
2007-10-12,32.01,32.11,27.8043,32.369,29.7088,UP,1
2007-10-15,32.495,32.025,27.825,32.395,29.7992,UP,1
2007-10-16,32.58,32.5,27.8461,32.421,29.8746,UP,1
2007-10-17,33.12,32.95,27.8695,32.489,29.9606,UP,1
2007-10-18,33.265,33.18,27.8972,32.694,30.0585,DOWN,0
2007-10-19,32.905,32.99,27.923,32.873,30.1471,DOWN,0
2007-10-22,32.625,32.675,27.949,32.899,30.2363,UP,1
2007-10-23,32.975,32.5,27.9777,32.978,30.3374,DOWN,0
2007-10-24,32.77,32.96,28.0088,32.908,30.4378,UP,1
2007-10-25,33.055,32.65,28.0433,32.866,30.5566,DOWN,0
2007-10-26,32.085,33.095,28.0717,32.702,30.6605,UP,1
2007-10-29,32.105,32.155,28.0976,32.598,30.7603,DOWN,0
2007-10-30,31.9,32.065,28.1234,32.383,30.853,UP,1
2007-10-31,32.595,32.045,28.1538,32.348,30.9554,UP,1
2007-11-01,32.725,32.59,28.1848,32.282,31.0572,DOWN,0
2007-11-02,29.75,30.005,28.1992,31.815,31.0973,DOWN,0
2007-11-05,29.125,29.205,28.2116,31.219,31.1192,UP,1
2007-11-06,29.965,29.005,28.2301,30.832,31.1593,DOWN,0
2007-11-07,29.555,29.395,28.2472,30.224,31.1881,UP,1
2007-11-08,30.05,29.425,28.2675,29.689,31.2256,DOWN,0
2007-11-09,29.925,30.16,28.2876,29.724,31.2518,DOWN,0
2007-11-12,29.545,29.78,28.3044,29.808,31.2675,DOWN,0
2007-11-13,29.52,30.04,28.3181,29.719,31.2686,UP,1
2007-11-14,29.66,29.94,28.3299,29.74,31.2719,DOWN,0
2007-11-15,29.16,29.635,28.3385,29.562,31.2665,UP,1
2007-11-16,29.77,29.435,28.3523,29.531,31.2773,DOWN,0
2007-11-19,29.0,29.955,28.3597,29.422,31.2806,UP,1
2007-11-20,29.005,28.555,28.3672,29.319,31.2592,DOWN,0
2007-11-21,28.875,28.685,28.3739,29.162,31.2152,UP,1
2007-11-23,29.155,28.955,28.3824,29.161,31.1783,UP,1
2007-11-26,29.855,29.04,28.3941,29.178,31.1548,DOWN,0
2007-11-27,29.7,29.855,28.4024,29.318,31.1311,UP,1
2007-11-28,30.285,29.675,28.4124,29.574,31.1213,UP,1
2007-11-29,31.0,30.275,28.4238,29.999,31.1346,DOWN,0
2007-11-30,30.98,31.43,28.4323,30.364,31.1489,DOWN,0
2007-12-03,30.975,31.18,28.442,30.588,31.1523,DOWN,0
2007-12-04,30.235,30.625,28.448,30.695,31.1497,DOWN,0
2007-12-05,29.925,30.435,28.4537,30.623,31.133,UP,1
2007-12-06,30.565,30.135,28.4638,30.536,31.1281,DOWN,0
2007-12-07,30.555,30.515,28.4746,30.451,31.1242,DOWN,0
2007-12-10,29.75,30.615,28.4815,30.206,31.0874,DOWN,0
2007-12-11,28.77,29.625,28.488,29.913,31.0284,DOWN,0
2007-12-12,28.46,28.885,28.494,29.62,30.959,UP,1
2007-12-13,28.6,28.335,28.5009,29.227,30.8916,DOWN,0
2007-12-14,27.815,28.45,28.507,28.679,30.8141,UP,1
2007-12-17,27.86,27.815,28.5139,28.301,30.7287,UP,1
2007-12-18,28.495,28.31,28.522,28.246,30.6513,UP,1
2007-12-19,28.57,28.62,28.5311,28.268,30.5737,DOWN,0
2007-12-20,28.205,28.69,28.5383,28.189,30.4822,UP,1
2007-12-21,28.395,28.32,28.5478,28.305,30.4053,UP,1
2007-12-24,28.495,28.36,28.5614,28.432,30.335,UP,1
2007-12-26,28.865,28.23,28.5755,28.506,30.2624,DOWN,0
2007-12-27,28.13,28.82,28.5859,28.418,30.1734,DOWN,0
2007-12-28,28.005,28.35,28.5949,28.378,30.0711,UP,1
2007-12-31,28.175,27.945,28.6039,28.334,29.9693,DOWN,0
2008-01-02,27.745,27.97,28.6102,28.184,29.8661,UP,1
2008-01-03,27.805,27.54,28.6174,27.972,29.7697,DOWN,0
2008-01-04,27.465,27.77,28.6213,27.839,29.6595,UP,1
2008-01-07,28.3,27.385,28.6294,27.898,29.5701,UP,1
2008-01-08,29.315,28.97,28.6427,28.126,29.4953,UP,1
2008-01-09,29.395,29.56,28.6566,28.456,29.4415,UP,1
2008-01-10,29.615,29.04,28.6711,28.818,29.3917,DOWN,0
2008-01-11,29.54,29.625,28.6865,29.233,29.3445,DOWN,0
2008-01-14,29.345,29.54,28.7015,29.442,29.2795,DOWN,0
2008-01-15,28.865,29.06,28.7125,29.352,29.2023,DOWN,0
2008-01-16,28.715,28.645,28.7245,29.216,29.1816,DOWN,0
2008-01-17,28.045,28.62,28.7311,28.902,29.16,DOWN,0
2008-01-18,27.76,28.11,28.7344,28.546,29.1159,DOWN,0
2008-01-22,27.225,26.875,28.7306,28.122,29.0693,DOWN,0
2008-01-23,26.855,27.05,28.725,27.72,29.0054,DOWN,0
2008-01-24,26.375,26.79,28.7166,27.252,28.9344,DOWN,0
2008-01-25,26.085,26.38,28.7059,26.86,28.8652,UP,1
2008-01-28,26.635,26.25,28.6967,26.635,28.8075,UP,1
2008-01-29,26.815,26.78,28.6871,26.553,28.7506,DOWN,0
2008-01-30,26.59,26.62,28.6777,26.5,28.6992,UP,1
2008-01-31,26.715,26.365,28.6709,26.568,28.6381,UP,1
2008-02-01,27.135,26.78,28.6684,26.778,28.6008,DOWN,0
2008-02-04,27.105,26.94,28.6664,26.872,28.5628,DOWN,0
2008-02-05,26.315,26.975,28.6606,26.772,28.5116,UP,1
2008-02-06,26.5,26.455,28.6559,26.754,28.4585,DOWN,0
2008-02-07,26.3,26.37,28.6501,26.671,28.3874,DOWN,0
2008-02-08,26.3,26.2,28.6451,26.504,28.3194,DOWN,0
2008-02-11,26.3,26.14,28.6388,26.343,28.2397,UP,1
2008-02-12,27.0,26.315,28.6376,26.48,28.1597,UP,1
2008-02-13,27.095,26.895,28.6365,26.599,28.082,DOWN,0
2008-02-14,25.25,24.495,28.6261,26.389,27.9675,UP,1
2008-02-15,25.495,24.955,28.6153,26.228,27.8727,DOWN,0
2008-02-19,25.41,25.56,28.6052,26.05,27.7824,DOWN,0
2008-02-20,25.21,25.25,28.5931,25.692,27.6753,UP,1
2008-02-21,25.42,25.175,28.5811,25.357,27.5726,UP,1
2008-02-22,25.505,25.39,28.5708,25.408,27.4877,DOWN,0
2008-02-25,25.47,25.45,28.5591,25.403,27.4217,UP,1
2008-02-26,25.555,25.5,28.5509,25.432,27.3636,DOWN,0
2008-02-27,25.065,25.505,28.5414,25.403,27.2929,UP,1
2008-02-28,25.185,24.84,28.5336,25.356,27.2403,DOWN,0
2008-02-29,24.815,25.01,28.5254,25.218,27.1794,DOWN,0
2008-03-03,24.235,24.47,28.5141,24.971,27.0942,UP,1
2008-03-04,24.425,23.95,28.5029,24.745,27.0113,DOWN,0
2008-03-05,23.775,24.345,28.4893,24.487,26.9227,DOWN,0
2008-03-06,23.65,23.75,28.4747,24.18,26.8278,DOWN,0
2008-03-07,23.015,23.53,28.4552,23.82,26.7182,DOWN,0
2008-03-10,22.815,22.915,28.434,23.536,26.5972,DOWN,0
2008-03-11,21.85,22.99,28.4081,23.021,26.4716,UP,1
2008-03-12,22.875,22.195,28.387,22.841,26.369,DOWN,0
