ticker,TROW US Equity,TROW US Equity,TROW US Equity,TROW US Equity,TROW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-09-23,46.91,46.99,60.9772,49.096,52.4524,UP,1
2011-09-26,48.27,47.55,60.9064,48.458,52.251,UP,1
2011-09-27,49.51,49.08,60.8388,48.098,52.0962,DOWN,0
2011-09-28,48.42,49.5,60.7637,48.016,51.8984,UP,1
2011-09-29,49.69,49.65,60.6982,48.56,51.7364,DOWN,0
2011-09-30,47.77,48.61,60.6236,48.732,51.4874,DOWN,0
2011-10-03,45.89,47.32,60.5398,48.256,51.1988,UP,1
2011-10-04,48.46,45.22,60.4672,48.046,50.9686,UP,1
2011-10-05,49.04,48.35,60.3956,48.17,50.7482,UP,1
2011-10-06,50.4,48.75,60.3262,48.312,50.6368,DOWN,0
2011-10-07,49.06,50.77,60.2447,48.57,50.4898,UP,1
2011-10-10,51.79,50.17,60.1816,49.75,50.3896,DOWN,0
2011-10-11,51.76,51.41,60.1168,50.41,50.2914,UP,1
2011-10-12,53.47,52.15,60.0622,51.296,50.2632,DOWN,0
2011-10-13,52.34,52.81,60.0044,51.684,50.2032,UP,1
2011-10-14,53.58,53.43,59.9512,52.588,50.2324,DOWN,0
2011-10-17,51.75,53.23,59.8872,52.58,50.2372,UP,1
2011-10-18,53.94,52.12,59.828,53.016,50.3714,DOWN,0
2011-10-19,52.69,53.85,59.7701,52.86,50.3854,UP,1
2011-10-20,52.78,52.65,59.7082,52.948,50.4602,UP,1
2011-10-21,54.86,53.6,59.6567,53.204,50.5238,UP,1
2011-10-24,55.99,54.76,59.6135,54.052,50.6244,DOWN,0
2011-10-25,51.08,50.69,59.5452,53.48,50.6073,DOWN,0
2011-10-26,51.02,51.75,59.4743,53.146,50.6037,UP,1
2011-10-27,56.81,54.3601,59.4253,53.952,50.7203,DOWN,0
2011-10-28,56.54,56.42,59.3743,54.288,50.9095,DOWN,0
2011-10-31,52.84,55.33,59.3,53.658,51.0375,DOWN,0
2011-11-01,49.64,50.44,59.2089,53.37,51.0925,UP,1
2011-11-02,51.17,50.96,59.1346,53.4,51.1281,UP,1
2011-11-03,52.81,52.0,59.0705,52.6,51.1775,DOWN,0
2011-11-04,52.76,52.03,59.0031,51.844,51.2439,UP,1
2011-11-07,53.01,52.91,58.9355,51.878,51.2903,UP,1
2011-11-08,54.33,53.35,58.873,52.816,51.3171,DOWN,0
2011-11-09,51.42,52.51,58.7937,52.866,51.2871,UP,1
2011-11-10,52.15,52.56,58.7141,52.734,51.2605,UP,1
2011-11-11,54.33,53.16,58.6565,53.048,51.3035,DOWN,0
2011-11-14,54.27,54.15,58.5982,53.3,51.3855,UP,1
2011-11-15,54.72,53.97,58.5358,53.378,51.4923,DOWN,0
2011-11-16,53.47,53.86,58.4705,53.788,51.5287,DOWN,0
2011-11-17,52.52,53.34,58.4025,53.862,51.5681,DOWN,0
2011-11-18,52.5,52.99,58.3346,53.496,51.6295,DOWN,0
2011-11-21,51.26,51.6,58.2559,52.894,51.6592,DOWN,0
2011-11-22,50.97,51.06,58.1745,52.144,51.6714,DOWN,0
2011-11-23,49.44,50.37,58.0861,51.338,51.6406,UP,1
2011-11-25,49.61,49.5,57.9938,50.756,51.5728,UP,1
2011-11-28,52.82,51.99,57.913,50.82,51.5686,UP,1
2011-11-29,53.21,53.06,57.8324,51.21,51.6036,UP,1
2011-11-30,56.76,55.67,57.7703,52.368,51.7126,DOWN,0
2011-12-01,56.58,56.42,57.7007,53.796,51.8676,UP,1
2011-12-02,57.5,57.41,57.6366,55.374,52.0782,UP,1
2011-12-05,58.01,58.84,57.5711,56.412,52.3002,DOWN,0
2011-12-06,57.84,58.01,57.5222,57.338,52.4916,UP,1
2011-12-07,59.35,57.69,57.4877,57.856,52.6884,DOWN,0
2011-12-08,56.99,58.9399,57.4411,57.938,52.8598,UP,1
2011-12-09,57.96,56.64,57.3953,58.03,53.0252,DOWN,0
2011-12-12,56.23,56.61,57.3416,57.674,53.1944,DOWN,0
2011-12-13,55.03,56.35,57.29,57.112,53.3772,DOWN,0
2011-12-14,54.13,54.87,57.233,56.068,53.4906,DOWN,0
2011-12-15,54.0,54.83,57.1649,55.47,53.5898,UP,1
2011-12-16,54.28,54.49,57.1026,54.734,53.6674,DOWN,0
2011-12-19,53.68,54.47,57.0413,54.224,53.7598,UP,1
2011-12-20,56.45,54.9,56.9857,54.508,53.853,UP,1
2011-12-21,56.56,56.5,56.935,54.994,53.949,UP,1
2011-12-22,56.83,56.89,56.8973,55.56,54.0162,UP,1
2011-12-23,57.49,57.0,56.8611,56.202,54.1192,DOWN,0
2011-12-27,57.42,57.46,56.8298,56.95,54.196,DOWN,0
2011-12-28,56.29,57.48,56.8014,56.918,54.2868,UP,1
2011-12-29,57.36,56.61,56.7841,57.078,54.3552,DOWN,0
2011-12-30,56.95,57.5,56.7589,57.102,54.4404,UP,1
2012-01-03,57.585,58.51,56.7356,57.121,54.5365,DOWN,0
2012-01-04,57.48,57.23,56.7046,57.133,54.5889,UP,1
2012-01-05,58.29,56.93,56.6809,57.533,54.6349,UP,1
2012-01-06,58.71,58.41,56.6556,57.803,54.7875,DOWN,0
2012-01-09,58.2,58.87,56.6241,58.053,54.9311,UP,1
2012-01-10,60.41,59.28,56.6008,58.618,55.0031,DOWN,0
2012-01-11,59.33,59.03,56.5753,58.988,55.0589,UP,1
2012-01-12,59.37,59.61,56.5463,59.204,55.1895,DOWN,0
2012-01-13,59.0,58.81,56.5104,59.262,55.3767,DOWN,0
2012-01-17,58.68,59.23,56.4717,59.358,55.5269,UP,1
2012-01-18,59.74,58.66,56.4309,59.224,55.6655,UP,1
2012-01-19,60.06,60.04,56.3947,59.37,55.8115,DOWN,0
2012-01-20,60.05,60.15,56.3582,59.506,55.9523,UP,1
2012-01-23,60.18,60.03,56.3195,59.742,56.0693,UP,1
2012-01-24,60.54,59.77,56.2826,60.114,56.2517,UP,1
2012-01-25,60.98,60.29,56.2482,60.362,56.4283,UP,1
2012-01-26,61.04,61.48,56.2169,60.558,56.5625,DOWN,0
2012-01-27,59.82,59.88,56.1834,60.512,56.6735,DOWN,0
2012-01-30,58.25,59.17,56.1393,60.126,56.7441,DOWN,0
2012-01-31,57.84,58.68,56.0957,59.586,56.8315,UP,1
2012-02-01,58.62,56.98,56.0537,59.114,56.9535,DOWN,0
2012-02-02,57.85,58.93,56.0147,58.476,57.0605,UP,1
2012-02-03,59.3,58.35,55.981,58.372,57.2213,DOWN,0
2012-02-06,58.76,58.79,55.9429,58.474,57.3771,DOWN,0
2012-02-07,58.66,58.48,55.9158,58.638,57.5615,DOWN,0
2012-02-08,58.53,58.64,55.8919,58.62,57.7399,UP,1
2012-02-09,59.55,58.5,55.8712,58.96,57.8745,DOWN,0
2012-02-10,59.14,58.85,55.8422,58.928,57.9931,UP,1
2012-02-13,60.1,59.88,55.8196,59.196,58.0599,DOWN,0
2012-02-14,59.95,59.69,55.7981,59.454,58.1273,UP,1
2012-02-15,60.095,60.33,55.7789,59.767,58.1792,UP,1
2012-02-16,62.22,60.2,55.7751,60.301,58.2634,UP,1
2012-02-17,62.91,62.5,55.7757,61.055,58.3648,DOWN,0
2012-02-21,61.7,63.0,55.7719,61.375,58.4118,DOWN,0
2012-02-22,61.14,61.78,55.765,61.613,58.4948,UP,1
2012-02-23,61.49,61.0,55.7593,61.892,58.5654,DOWN,0
2012-02-24,61.03,61.7,55.748,61.654,58.6614,UP,1
2012-02-27,61.25,60.58,55.7434,61.322,58.7858,DOWN,0
2012-02-28,61.24,61.31,55.7357,61.23,58.928,UP,1
2012-02-29,61.59,61.61,55.7337,61.32,59.0798,UP,1
2012-03-01,62.24,61.7,55.7355,61.47,59.239,DOWN,0
2012-03-02,61.65,62.15,55.7329,61.594,59.3984,DOWN,0
2012-03-05,61.18,61.39,55.7224,61.58,59.493,DOWN,0
2012-03-06,60.18,60.54,55.7046,61.368,59.5654,UP,1
2012-03-07,60.98,60.62,55.695,61.246,59.6484,UP,1
2012-03-08,62.05,61.78,55.6956,61.208,59.7396,UP,1
2012-03-09,63.11,62.41,55.7,61.5,59.8534,DOWN,0
2012-03-12,62.39,63.01,55.7014,61.742,59.9754,UP,1
2012-03-13,63.96,62.73,55.7106,62.498,60.1074,DOWN,0
2012-03-14,63.76,63.96,55.7172,63.054,60.2436,UP,1
2012-03-15,64.71,64.08,55.7242,63.586,60.3861,UP,1
2012-03-16,64.77,64.87,55.7505,63.918,60.5319,DOWN,0
2012-03-19,64.72,64.61,55.7745,64.384,60.6605,DOWN,0
2012-03-20,64.5,64.26,55.8022,64.492,60.7763,DOWN,0
2012-03-21,64.49,64.63,55.8344,64.638,60.9021,DOWN,0
2012-03-22,63.94,64.17,55.8618,64.484,60.9727,UP,1
2012-03-23,64.02,64.23,55.8964,64.334,61.0665,UP,1
2012-03-26,65.0,64.81,55.9308,64.39,61.1791,DOWN,0
2012-03-27,64.79,65.24,55.9712,64.448,61.2949,DOWN,0
2012-03-28,64.49,65.03,56.0102,64.448,61.4111,DOWN,0
2012-03-29,64.1,64.32,56.0419,64.48,61.4983,UP,1
2012-03-30,65.3,64.4,56.0851,64.736,61.6031,UP,1
2012-04-02,65.69,65.04,56.1296,64.874,61.7159,DOWN,0
2012-04-03,65.69,65.54,56.1719,65.054,61.8261,DOWN,0
2012-04-04,64.54,65.07,56.2062,65.064,61.9061,UP,1
2012-04-05,64.88,64.25,56.237,65.22,61.9841,DOWN,0
2012-04-09,63.61,63.83,56.2674,64.882,62.0355,DOWN,0
2012-04-10,61.85,63.53,56.2913,64.114,62.0761,DOWN,0
2012-04-11,61.8,62.83,56.3177,63.336,62.1471,UP,1
2012-04-12,63.07,62.08,56.3447,63.042,62.2517,DOWN,0
2012-04-13,62.05,63.17,56.3623,62.476,62.3203,UP,1
2012-04-16,62.18,62.69,56.3768,62.19,62.4069,UP,1
2012-04-17,63.5,62.79,56.3926,62.52,62.4909,DOWN,0
2012-04-18,62.44,63.12,56.3998,62.648,62.5645,DOWN,0
2012-04-19,61.76,62.56,56.4047,62.386,62.6265,UP,1
2012-04-20,61.88,61.96,56.4091,62.352,62.6935,DOWN,0
2012-04-23,61.01,61.27,56.4048,62.118,62.7227,UP,1
2012-04-24,61.95,61.23,56.41,61.808,62.7789,UP,1
2012-04-25,63.18,62.34,56.4332,61.956,62.8405,UP,1
2012-04-26,63.4,62.9,56.4565,62.284,62.9095,DOWN,0
2012-04-27,63.23,63.55,56.4782,62.554,62.9722,DOWN,0
2012-04-30,63.115,63.06,56.5015,62.975,62.9901,DOWN,0
2012-05-01,62.92,62.94,56.5244,63.169,62.9903,DOWN,0
2012-05-02,62.24,62.61,56.5494,62.981,63.0011,DOWN,0
2012-05-03,61.49,62.25,56.5653,62.599,63.0081,DOWN,0
2012-05-04,60.45,60.97,56.5786,62.043,62.9873,DOWN,0
2012-05-07,60.25,59.95,56.5787,61.47,62.9717,DOWN,0
2012-05-08,60.0,59.7,56.5771,60.886,62.9467,DOWN,0
2012-05-09,59.73,59.11,56.5759,60.384,62.9165,UP,1
2012-05-10,59.87,60.4,56.575,60.06,62.8821,UP,1
2012-05-11,60.13,59.39,56.5958,59.996,62.8399,DOWN,0
2012-05-14,59.49,59.23,56.6112,59.844,62.7967,DOWN,0
2012-05-15,59.41,59.62,56.6242,59.726,62.7613,DOWN,0
2012-05-16,59.16,59.91,56.6367,59.612,62.7409,DOWN,0
2012-05-17,58.01,59.37,56.6523,59.24,62.6815,DOWN,0
2012-05-18,56.89,58.36,56.6601,58.592,62.5783,UP,1
2012-05-21,58.15,56.89,56.6902,58.324,62.4791,DOWN,0
2012-05-22,58.1,58.52,56.7232,58.062,62.3933,DOWN,0
2012-05-23,57.6,57.48,56.775,57.75,62.2661,UP,1
2012-05-24,58.07,57.86,56.8054,57.762,62.1523,DOWN,0
2012-05-25,57.2,58.03,56.8462,57.824,62.0021,UP,1
2012-05-29,58.31,57.88,56.8794,57.856,61.8729,DOWN,0
2012-05-30,57.35,57.64,56.9113,57.706,61.7255,UP,1
2012-05-31,57.59,57.4,56.9396,57.704,61.5873,DOWN,0
2012-06-01,55.21,56.24,56.9597,57.132,61.4017,UP,1
2012-06-04,55.22,55.2,56.9809,56.736,61.2273,UP,1
2012-06-05,55.57,55.08,57.0233,56.188,61.0583,UP,1
2012-06-06,57.7,56.19,57.0796,56.258,60.9123,UP,1
2012-06-07,58.3,58.59,57.1367,56.4,60.7825,UP,1
2012-06-08,58.8,58.18,57.1837,57.118,60.6687,DOWN,0
2012-06-11,58.13,59.44,57.2227,57.7,60.5493,UP,1
2012-06-12,58.91,57.46,57.27,58.368,60.4215,DOWN,0
2012-06-13,58.64,58.51,57.3097,58.556,60.2805,UP,1
2012-06-14,59.76,58.83,57.3436,58.848,60.1619,UP,1
2012-06-15,60.79,59.86,57.3829,59.246,60.0869,DOWN,0
2012-06-18,60.64,60.36,57.4187,59.748,60.0021,UP,1
2012-06-19,61.69,60.92,57.4663,60.304,59.9637,UP,1
2012-06-20,61.86,61.77,57.5248,60.948,59.9639,DOWN,0
2012-06-21,59.475,62.17,57.5752,60.891,59.9174,UP,1
2012-06-22,60.75,60.26,57.6207,60.883,59.871,DOWN,0
2012-06-25,59.41,60.01,57.665,60.637,59.8182,UP,1
2012-06-26,59.735,59.77,57.7166,60.246,59.7693,UP,1
2012-06-27,60.66,60.06,57.771,60.006,59.7125,UP,1
2012-06-28,60.74,60.18,57.8229,60.259,59.6785,UP,1
2012-06-29,62.96,62.14,57.8828,60.701,59.7025,UP,1
2012-07-02,63.03,63.16,57.9329,61.425,59.7255,UP,1
2012-07-03,63.12,63.04,57.9834,62.102,59.7677,DOWN,0
2012-07-05,62.42,62.9,58.0382,62.454,59.7771,DOWN,0
2012-07-06,61.82,61.57,58.0907,62.67,59.7499,DOWN,0
2012-07-09,61.74,61.88,58.1553,62.426,59.7167,DOWN,0
2012-07-10,60.32,62.36,58.222,61.884,59.6585,UP,1
2012-07-11,60.93,60.35,58.2921,61.446,59.6148,DOWN,0
2012-07-12,60.37,60.21,58.3526,61.036,59.5638,UP,1
2012-07-13,62.79,60.79,58.419,61.23,59.5748,DOWN,0
2012-07-16,61.85,62.33,58.4862,61.252,59.582,UP,1
2012-07-17,62.08,62.3,58.5481,61.604,59.6146,UP,1
2012-07-18,62.95,61.8,58.624,62.008,59.6686,DOWN,0
2012-07-19,62.7,62.85,58.7081,62.474,59.7226,DOWN,0
2012-07-20,61.47,62.25,58.7731,62.21,59.7574,DOWN,0
2012-07-23,61.12,60.37,58.8335,62.064,59.7824,DOWN,0
2012-07-24,60.68,61.26,58.8849,61.784,59.7934,DOWN,0
2012-07-25,58.97,59.05,58.9345,60.988,59.783,UP,1
2012-07-26,59.75,60.01,58.9743,60.398,59.7898,UP,1
2012-07-27,61.25,60.52,59.0217,60.354,59.8316,DOWN,0
2012-07-30,60.22,61.06,59.0555,60.174,59.8758,UP,1
2012-07-31,60.75,60.04,59.0975,60.188,59.953,DOWN,0
2012-08-01,60.17,61.29,59.1305,60.428,59.9934,DOWN,0
2012-08-02,59.12,59.5,59.1673,60.302,60.0138,UP,1
2012-08-03,60.81,60.36,59.2017,60.214,60.078,DOWN,0
2012-08-06,60.66,60.98,59.2415,60.302,60.1298,UP,1
2012-08-07,61.65,60.9,59.2859,60.482,60.2188,DOWN,0
2012-08-08,60.78,61.42,59.3155,60.604,60.2682,UP,1
2012-08-09,61.02,60.93,59.3406,60.984,60.3416,DOWN,0
2012-08-10,60.93,60.91,59.3899,61.008,60.4084,UP,1
2012-08-13,61.07,60.9,59.4401,61.09,60.5256,DOWN,0
2012-08-14,61.03,61.23,59.4612,60.966,60.6418,UP,1
2012-08-15,61.6,60.92,59.4865,61.13,60.7624,UP,1
2012-08-16,62.65,61.41,59.5356,61.456,60.8614,DOWN,0
2012-08-17,62.37,62.78,59.5992,61.744,60.9428,DOWN,0
2012-08-20,62.09,62.16,59.6538,61.948,61.0086,UP,1
2012-08-21,62.23,62.13,59.7009,62.188,61.0906,DOWN,0
2012-08-22,62.16,62.14,59.7479,62.3,61.1556,DOWN,0
2012-08-23,61.65,62.0,59.7911,62.1,61.2158,UP,1
2012-08-24,62.73,61.44,59.8331,62.172,61.2752,DOWN,0
2012-08-27,61.86,62.96,59.8853,62.126,61.2966,UP,1
2012-08-28,62.06,61.61,59.9349,62.092,61.325,DOWN,0
2012-08-29,61.38,62.2,59.9701,61.936,61.3188,DOWN,0
2012-08-30,61.38,60.9,60.0057,61.882,61.3092,UP,1
2012-08-31,61.44,61.51,60.0393,61.624,61.3485,UP,1
2012-09-04,61.995,61.47,60.0819,61.651,61.3734,DOWN,0
2012-09-05,61.32,61.81,60.1259,61.503,61.4116,UP,1
2012-09-06,63.29,61.5,60.1799,61.885,61.4827,UP,1
2012-09-07,63.4,63.61,60.2406,62.289,61.5375,DOWN,0
2012-09-10,63.25,63.37,60.302,62.651,61.5877,DOWN,0
2012-09-11,63.07,63.08,60.3701,62.866,61.5899,UP,1
2012-09-12,63.37,63.35,60.4389,63.276,61.5967,UP,1
2012-09-13,64.28,62.55,60.4962,63.474,61.6199,UP,1
2012-09-14,65.81,63.92,60.5592,63.956,61.6877,DOWN,0
2012-09-17,65.075,65.58,60.6008,64.321,61.7528,DOWN,0
2012-09-18,64.54,64.62,60.6406,64.615,61.8088,DOWN,0
2012-09-19,64.465,64.81,60.6754,64.834,61.8917,DOWN,0
2012-09-20,64.37,64.21,60.7072,64.852,61.9605,DOWN,0
2012-09-21,64.11,64.69,60.7386,64.512,62.0353,UP,1
2012-09-24,64.13,63.97,60.7625,64.323,62.0621,DOWN,0
2012-09-25,62.95,64.12,60.7923,64.005,62.0841,DOWN,0
2012-09-26,62.57,63.02,60.8153,63.626,62.0939,UP,1
2012-09-27,63.28,63.03,60.8506,63.408,62.1005,UP,1
2012-09-28,63.3,63.06,60.8919,63.246,62.1125,DOWN,0
2012-10-01,63.19,63.66,60.9372,63.058,62.1469,DOWN,0
2012-10-02,62.66,63.46,60.9805,63.0,62.1777,UP,1
2012-10-03,62.81,62.87,61.0232,63.048,62.2203,UP,1
2012-10-04,63.57,63.25,61.0726,63.106,62.3123,UP,1
2012-10-05,63.79,63.89,61.1093,63.204,62.3931,UP,1
2012-10-08,64.26,64.31,61.1478,63.418,62.4533,DOWN,0
2012-10-09,64.0,64.48,61.1837,63.686,62.5289,DOWN,0
2012-10-10,63.68,64.05,61.2146,63.86,62.5875,UP,1
2012-10-11,64.25,64.32,61.2488,63.996,62.6691,DOWN,0
2012-10-12,63.5994,64.16,61.2853,63.9579,62.7587,UP,1
2012-10-15,64.09,63.47,61.3189,63.9239,62.8243,UP,1
2012-10-16,65.0443,64.43,61.3594,64.1327,62.912,UP,1
2012-10-17,65.85,65.29,61.4007,64.5667,62.996,UP,1
2012-10-18,66.41,65.85,61.4454,64.9987,63.1086,DOWN,0
2012-10-19,65.35,66.6,61.4807,65.3489,63.1952,DOWN,0
2012-10-22,65.03,65.1,61.5123,65.5369,63.2772,DOWN,0
2012-10-23,64.7,64.06,61.5448,65.468,63.3498,DOWN,0
2012-10-24,64.16,64.45,61.5635,65.13,63.4124,UP,1
2012-10-25,64.74,64.92,61.5906,64.796,63.4752,UP,1
2012-10-26,64.83,64.62,61.6179,64.692,63.5188,UP,1
2012-10-31,64.88,64.76,61.6473,64.662,63.569,UP,1
2012-11-01,65.83,65.05,61.683,64.888,63.6438,DOWN,0
2012-11-02,64.99,66.42,61.7093,65.054,63.699,UP,1
2012-11-05,65.56,64.65,61.7368,65.218,63.767,UP,1
2012-11-06,66.2698,65.67,61.7679,65.506,63.8594,DOWN,0
2012-11-07,63.96,65.33,61.7868,65.322,63.884,DOWN,0
2012-11-08,63.44,63.8,61.8013,64.844,63.9156,DOWN,0
2012-11-09,63.36,63.56,61.8132,64.518,63.9416,UP,1
2012-11-12,63.7,63.38,61.8265,64.146,63.988,UP,1
2012-11-13,64.07,63.35,61.8477,63.706,64.0418,DOWN,0
2012-11-14,63.24,64.15,61.8727,63.562,64.0778,UP,1
2012-11-15,63.42,63.31,61.9006,63.558,64.1063,DOWN,0
2012-11-16,63.25,63.81,61.9237,63.536,64.1449,UP,1
2012-11-19,64.43,64.17,61.9566,63.682,64.1677,UP,1
2012-11-20,64.95,64.18,61.9849,63.858,64.1987,DOWN,0
2012-11-21,64.9,64.9,62.0156,64.19,64.2317,UP,1
2012-11-23,65.7,65.07,62.0508,64.646,64.2843,DOWN,0
2012-11-26,64.95,65.29,62.0829,64.986,64.3159,DOWN,0
2012-11-27,64.42,64.89,62.1072,64.984,64.3187,DOWN,0
2012-11-28,63.87,63.91,62.1309,64.768,64.2799,UP,1
2012-11-29,64.42,64.03,62.1525,64.672,64.2668,UP,1
2012-11-30,64.67,64.42,62.1761,64.466,64.2694,DOWN,0
2012-12-03,64.09,64.92,62.1961,64.294,64.2619,DOWN,0
2012-12-04,63.7,63.91,62.2035,64.15,64.2485,UP,1
2012-12-05,64.34,63.92,62.2106,64.244,64.2531,UP,1
2012-12-06,64.85,64.25,62.2264,64.33,64.2675,DOWN,0
2012-12-07,64.84,65.02,62.2449,64.364,64.3053,DOWN,0
2012-12-10,64.06,64.6,62.2577,64.358,64.3351,UP,1
2012-12-11,65.48,64.39,62.28,64.714,64.3791,DOWN,0
2012-12-12,64.99,65.59,62.2987,64.844,64.4129,DOWN,0
2012-12-13,64.07,64.2,62.3128,64.688,64.4305,DOWN,0
2012-12-14,63.98,64.01,62.3248,64.516,64.4569,UP,1
2012-12-17,65.84,64.16,62.3428,64.872,64.5175,UP,1
2012-12-18,66.15,66.18,62.3653,65.006,64.5691,DOWN,0
2012-12-19,65.99,66.36,62.3893,65.206,64.6131,UP,1
2012-12-20,66.5,65.89,62.4209,65.692,64.6579,DOWN,0
2012-12-21,65.89,65.97,62.4455,66.074,64.6957,UP,1
2012-12-24,65.9,65.68,62.4647,66.086,64.7401,DOWN,0
2012-12-26,65.22,66.02,62.4753,65.9,64.7595,DOWN,0
2012-12-27,65.05,65.51,62.4886,65.712,64.7885,DOWN,0
2012-12-28,63.93,64.71,62.4884,65.198,64.7853,UP,1
2012-12-31,65.1171,63.98,62.4952,65.0434,64.7867,UP,1
2013-01-02,66.98,66.32,62.5066,65.2594,64.8093,UP,1
2013-01-03,66.99,66.97,62.5177,65.6134,64.8209,UP,1
2013-01-04,68.34,67.0,62.5358,66.2714,64.8807,DOWN,0
2013-01-07,68.33,68.0,62.5549,67.1514,64.9467,DOWN,0
2013-01-08,67.85,68.0,62.5717,67.698,65.0097,DOWN,0
2013-01-09,67.44,68.07,62.5892,67.79,65.0753,UP,1
2013-01-10,68.21,67.85,62.6102,68.034,65.1447,UP,1
2013-01-11,69.54,68.19,62.6329,68.274,65.2389,DOWN,0
2013-01-14,69.35,69.42,62.6557,68.478,65.3283,UP,1
2013-01-15,69.7,69.33,62.6817,68.848,65.4057,DOWN,0
2013-01-16,69.24,69.34,62.7074,69.208,65.4907,UP,1
2013-01-17,69.53,69.27,62.7286,69.472,65.5701,UP,1
2013-01-18,71.13,70.16,62.7558,69.79,65.6673,UP,1
2013-01-22,71.93,71.06,62.787,70.306,65.8267,DOWN,0
2013-01-23,71.58,71.7,62.8222,70.682,65.9895,UP,1
2013-01-24,71.7,71.55,62.8563,71.174,66.1563,UP,1
2013-01-25,72.09,72.16,62.8987,71.686,66.3241,UP,1
2013-01-28,72.18,72.61,62.9503,71.896,66.4863,DOWN,0
2013-01-29,71.61,70.0,62.9994,71.832,66.6537,DOWN,0
2013-01-30,70.96,71.33,63.0388,71.708,66.8045,UP,1
2013-01-31,71.41,71.06,63.0856,71.65,66.9677,UP,1
2013-02-01,73.08,71.65,63.1401,71.848,67.1407,DOWN,0
2013-02-04,71.54,72.41,63.1803,71.72,67.2725,UP,1
2013-02-05,72.22,72.16,63.2292,71.842,67.4189,UP,1
2013-02-06,72.99,72.8,63.2854,72.248,67.5647,DOWN,0
2013-02-07,72.9,73.2,63.3405,72.546,67.7237,UP,1
2013-02-08,73.27,73.0,63.4018,72.584,67.9007,DOWN,0
2013-02-11,73.13,73.22,63.4577,72.902,68.0859,UP,1
2013-02-12,73.75,73.26,63.5105,73.208,68.2725,UP,1
2013-02-13,74.21,74.2,63.5646,73.452,68.4633,DOWN,0
2013-02-14,73.84,74.03,63.6176,73.64,68.6583,DOWN,0
2013-02-15,73.13,73.4,63.6677,73.612,68.8469,UP,1
2013-02-19,73.81,73.36,63.7221,73.748,69.0363,DOWN,0
2013-02-20,72.1,73.7,63.7714,73.418,69.1813,DOWN,0
2013-02-21,71.41,72.03,63.821,72.858,69.3127,UP,1
2013-02-22,71.91,71.85,63.8783,72.472,69.4697,DOWN,0
2013-02-25,70.11,72.52,63.9276,71.868,69.5623,UP,1
2013-02-26,70.48,70.45,63.98,71.202,69.6721,UP,1
2013-02-27,71.72,69.97,64.04,71.126,69.8251,DOWN,0
2013-02-28,71.19,71.34,64.0966,71.082,69.9693,UP,1
2013-03-01,71.74,71.21,64.1546,71.048,70.0873,UP,1
2013-03-04,72.58,71.56,64.2201,71.542,70.2159,UP,1
2013-03-05,73.93,72.97,64.2927,72.232,70.3747,UP,1
2013-03-06,74.22,74.36,64.368,72.732,70.5291,UP,1
2013-03-07,74.81,74.47,64.452,73.456,70.7075,UP,1
2013-03-08,75.2,75.45,64.5435,74.148,70.8935,DOWN,0
2013-03-11,75.19,74.59,64.6287,74.67,71.0929,DOWN,0
2013-03-12,74.62,75.05,64.7113,74.808,71.2843,UP,1
2013-03-13,75.05,74.78,64.7986,74.974,71.5067,UP,1
2013-03-14,75.44,75.44,64.8854,75.1,71.7132,UP,1
2013-03-15,75.56,75.03,64.9772,75.172,71.8848,DOWN,0
2013-03-18,74.71,74.77,65.0592,75.076,72.0392,DOWN,0
2013-03-19,74.31,75.03,65.144,75.014,72.1586,UP,1
2013-03-20,74.79,75.06,65.23,74.962,72.2878,DOWN,0
2013-03-21,73.71,74.43,65.3225,74.616,72.405,UP,1
2013-03-22,74.12,71.67,65.417,74.328,72.5386,DOWN,0
2013-03-25,73.88,74.54,65.5086,74.162,72.652,UP,1
2013-03-26,74.76,74.09,65.5939,74.252,72.7564,DOWN,0
2013-03-27,74.15,74.1,65.6731,74.124,72.8524,UP,1
2013-03-28,74.87,74.17,65.7535,74.356,72.9558,DOWN,0
2013-04-01,74.26,75.0,65.8341,74.384,73.0562,UP,1
2013-04-02,74.85,74.77,65.9138,74.578,73.1626,DOWN,0
2013-04-03,73.25,74.67,65.9869,74.276,73.205,UP,1
2013-04-04,73.89,73.64,66.0575,74.224,73.2442,DOWN,0
2013-04-05,73.26,72.84,66.1199,73.902,73.2778,UP,1
2013-04-08,74.19,73.23,66.1876,73.888,73.3276,UP,1
2013-04-09,74.44,74.39,66.2514,73.806,73.3746,UP,1
2013-04-10,76.06,74.61,66.3224,74.368,73.4522,UP,1
2013-04-11,76.89,76.26,66.4095,74.968,73.5578,DOWN,0
2013-04-12,76.8,76.75,66.4897,75.676,73.6746,DOWN,0
2013-04-15,74.36,76.62,66.5645,75.71,73.7336,UP,1
2013-04-16,76.07,75.04,66.6461,76.036,73.7934,DOWN,0
2013-04-17,74.58,75.18,66.7157,75.74,73.8542,DOWN,0
2013-04-18,73.49,74.63,66.7795,75.06,73.8796,UP,1
2013-04-19,74.53,73.8,66.8373,74.606,73.9104,UP,1
2013-04-22,74.99,75.27,66.8971,74.732,73.9522,UP,1
2013-04-23,76.29,75.57,66.963,74.776,74.0126,DOWN,0
2013-04-24,72.75,75.0,67.0146,74.41,74.005,DOWN,0
