ticker,OKTA US Equity,OKTA US Equity,OKTA US Equity,OKTA US Equity,OKTA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2020-07-07,207.34,206.49,206.702,183.7948,136.9554,UP,1
2020-07-08,219.78,209.74,210.612,185.1516,137.5235,UP,1
2020-07-09,222.95,221.8,213.018,186.6574,138.1127,DOWN,0
2020-07-10,218.73,222.13,215.212,188.0408,138.6944,DOWN,0
2020-07-13,200.09,221.335,213.778,189.0166,139.1815,UP,1
2020-07-14,206.75,197.35,213.66,190.1748,139.7047,DOWN,0
2020-07-15,204.05,205.89,210.514,191.162,140.2396,DOWN,0
2020-07-16,202.52,202.32,206.428,192.0378,140.7599,UP,1
2020-07-17,207.38,204.27,204.158,192.8968,141.2784,UP,1
2020-07-20,213.24,207.66,206.788,193.7558,141.8293,DOWN,0
2020-07-21,211.31,215.0,207.7,194.5944,142.3151,DOWN,0
2020-07-22,210.82,212.75,209.054,195.3242,142.7865,DOWN,0
2020-07-23,206.77,212.21,209.904,195.9866,143.225,DOWN,0
2020-07-24,205.64,202.57,209.556,196.5522,143.6773,UP,1
2020-07-27,206.0,208.74,208.108,197.1258,144.1162,DOWN,0
2020-07-28,205.06,206.32,206.858,197.595,144.5687,UP,1
2020-07-29,210.88,209.16,206.87,198.224,145.0419,UP,1
2020-07-30,219.32,210.51,209.38,198.9948,145.5596,UP,1
2020-07-31,220.98,222.0,212.448,199.6604,146.0852,UP,1
2020-08-03,222.32,221.69,215.712,200.352,146.6648,DOWN,0
2020-08-04,219.39,220.19,218.578,200.89,147.2368,UP,1
2020-08-05,223.56,220.0,221.114,201.6778,147.8618,DOWN,0
2020-08-06,217.31,223.43,220.712,202.4356,148.4426,DOWN,0
2020-08-07,208.23,213.45,218.162,202.9218,148.9873,DOWN,0
2020-08-10,199.66,207.36,213.63,203.0034,149.4816,DOWN,0
2020-08-11,196.18,198.6,208.988,202.8314,149.9225,UP,1
2020-08-12,198.82,197.52,204.04,202.8132,150.3767,UP,1
2020-08-13,202.83,200.17,201.144,202.9656,150.8546,DOWN,0
2020-08-14,198.86,205.0,199.27,203.217,151.3116,UP,1
2020-08-17,199.73,200.1,199.284,203.5996,151.7487,UP,1
2020-08-18,205.68,201.48,201.184,204.0106,152.2317,DOWN,0
2020-08-19,205.29,208.0,202.478,204.515,152.7028,UP,1
2020-08-20,211.03,205.29,204.118,205.1066,153.2216,DOWN,0
2020-08-21,208.39,212.13,206.024,205.697,153.7296,DOWN,0
2020-08-24,205.12,211.24,207.102,206.2146,154.214,UP,1
2020-08-25,209.53,205.45,207.872,206.6562,154.7356,UP,1
2020-08-26,224.14,216.0,211.642,207.377,155.308,DOWN,0
2020-08-27,218.44,223.3,213.124,207.8594,155.8457,DOWN,0
2020-08-28,207.98,212.32,213.042,208.0928,156.3183,UP,1
2020-08-31,215.37,210.1,215.092,208.4364,156.8116,UP,1
2020-09-01,224.5,217.48,218.086,208.9426,157.3543,UP,1
2020-09-02,230.6,228.8624,219.378,209.6422,157.9197,DOWN,0
2020-09-03,208.78,223.2535,217.446,209.9014,158.3579,DOWN,0
2020-09-04,203.44,207.94,216.538,209.8858,158.7447,DOWN,0
2020-09-08,197.13,193.7731,212.89,209.7586,159.0833,UP,1
2020-09-09,200.49,201.28,208.088,209.7716,159.4463,DOWN,0
2020-09-10,198.48,202.51,201.664,209.7366,159.8004,DOWN,0
2020-09-11,193.66,200.84,198.64,209.3914,160.1256,UP,1
2020-09-14,194.69,196.68,196.89,209.13,160.4474,DOWN,0
2020-09-15,193.42,197.05,196.148,208.8532,160.7647,DOWN,0
2020-09-16,193.16,194.27,194.682,208.5696,161.0816,UP,1
2020-09-17,194.9,187.49,193.966,208.072,161.4464,UP,1
2020-09-18,197.65,195.14,194.764,207.566,161.8107,UP,1
2020-09-21,206.47,195.66,197.12,207.3208,162.2338,UP,1
2020-09-22,211.86,207.68,200.808,207.5562,162.6973,DOWN,0
2020-09-23,207.72,210.8,203.72,207.5756,163.1443,DOWN,0
2020-09-24,204.53,205.0,205.646,207.5852,163.5619,UP,1
2020-09-25,216.2,208.23,209.356,207.8588,164.0448,DOWN,0
2020-09-28,213.33,216.0,210.728,207.9778,164.5232,UP,1
2020-09-29,213.56,212.18,211.068,207.9842,165.0248,UP,1
2020-09-30,213.85,212.5,212.294,208.035,165.5106,UP,1
2020-10-01,219.3,216.0,215.248,208.2046,166.0259,DOWN,0
2020-10-02,219.06,212.97,215.82,208.4504,166.5507,UP,1
2020-10-05,227.26,219.41,218.606,208.8828,167.11,UP,1
2020-10-06,232.49,226.5,222.392,209.4126,167.6937,UP,1
2020-10-07,236.6,231.9,226.942,210.0434,168.2956,UP,1
2020-10-08,237.57,236.6,230.596,210.5772,168.893,DOWN,0
2020-10-09,236.45,236.98,234.074,210.9198,169.4802,UP,1
2020-10-12,245.55,240.0,237.732,211.4112,170.1059,UP,1
2020-10-13,246.95,246.05,240.624,211.9038,170.7411,DOWN,0
2020-10-14,243.11,246.9,241.926,212.3782,171.3851,UP,1
2020-10-15,246.31,237.1534,243.674,212.8332,172.0398,DOWN,0
2020-10-16,243.95,248.0,245.174,213.366,172.673,DOWN,0
2020-10-19,242.09,245.0,244.482,214.0432,173.292,DOWN,0
2020-10-20,231.68,242.0,241.428,214.6836,173.8332,DOWN,0
2020-10-21,220.81,233.55,236.968,215.1762,174.3228,DOWN,0
2020-10-22,216.55,222.32,231.016,215.5308,174.7778,UP,1
2020-10-23,219.51,218.56,226.128,215.8644,175.2328,DOWN,0
2020-10-26,219.2,220.67,221.55,216.2712,175.6818,UP,1
2020-10-27,221.33,223.01,219.48,216.7032,176.1327,UP,1
2020-10-28,221.35,221.88,219.588,217.0166,176.5943,DOWN,0
2020-10-29,218.35,223.68,219.948,217.2778,177.0432,DOWN,0
2020-10-30,209.83,218.0,218.012,217.2538,177.4503,DOWN,0
2020-11-02,203.86,210.005,214.944,217.1632,177.8405,UP,1
2020-11-03,208.5,204.41,212.378,217.2308,178.2567,UP,1
2020-11-04,228.82,217.78,213.872,217.6166,178.7757,UP,1
2020-11-05,233.19,232.99,216.84,217.7976,179.3025,UP,1
2020-11-06,233.26,233.38,221.526,218.094,179.8205,DOWN,0
2020-11-09,217.39,219.29,224.232,218.2822,180.2783,DOWN,0
2020-11-10,213.34,218.38,225.2,218.2416,180.7076,UP,1
2020-11-11,219.41,217.03,223.318,218.1398,181.1597,UP,1
2020-11-12,224.26,222.27,221.532,218.013,181.6163,DOWN,0
2020-11-13,221.8,224.94,219.24,218.2734,182.085,UP,1
2020-11-16,222.77,214.6,220.316,218.66,182.5521,UP,1
2020-11-17,226.33,224.17,222.914,219.244,183.01,DOWN,0
2020-11-18,223.84,227.26,223.8,219.711,183.4808,UP,1
2020-11-19,232.45,223.84,225.438,220.3904,183.9926,UP,1
2020-11-20,232.65,237.98,227.608,221.1702,184.4919,DOWN,0
2020-11-23,227.83,234.98,228.62,221.833,184.9523,UP,1
2020-11-24,229.52,230.0,229.258,222.555,185.4135,UP,1
2020-11-25,237.67,230.75,232.024,223.4452,185.914,DOWN,0
2020-11-27,236.04,240.0,232.742,224.268,186.4176,UP,1
2020-11-30,245.04,239.0,235.22,225.2158,186.9577,DOWN,0
2020-12-01,236.99,244.12,237.052,225.8262,187.4531,DOWN,0
2020-12-02,230.21,234.69,237.19,226.1932,187.9067,UP,1
2020-12-03,242.35,246.39,238.126,226.8858,188.4257,DOWN,0
2020-12-04,240.98,241.27,239.114,227.6148,188.9626,UP,1
2020-12-07,246.05,243.769,239.316,228.2118,189.5589,UP,1
2020-12-08,251.13,245.0,242.144,228.9678,190.1997,DOWN,0
2020-12-09,232.38,249.15,242.578,229.3442,190.7225,UP,1
2020-12-10,247.79,231.93,243.666,230.023,191.3423,UP,1
2020-12-11,252.35,247.98,245.94,230.684,191.9637,DOWN,0
2020-12-14,251.54,253.22,247.038,231.3336,192.5543,UP,1
2020-12-15,255.15,253.5,247.842,231.8914,193.1733,UP,1
2020-12-16,259.93,255.0,253.352,232.4402,193.8163,UP,1
2020-12-17,271.37,262.609,258.068,233.1356,194.5279,UP,1
2020-12-18,271.81,274.7491,261.96,233.8204,195.2571,UP,1
2020-12-21,275.54,271.0,266.76,234.6022,196.0605,UP,1
2020-12-22,285.6,277.225,272.85,235.4032,196.8925,DOWN,0
2020-12-23,272.52,287.0,275.368,235.9146,197.6813,UP,1
2020-12-24,275.6,276.16,276.214,236.5644,198.5289,DOWN,0
2020-12-28,262.75,278.79,274.402,236.8932,199.3062,DOWN,0
2020-12-29,261.75,265.78,271.644,237.2492,200.1346,DOWN,0
2020-12-30,260.52,261.82,266.628,237.6178,200.8916,DOWN,0
2020-12-31,254.26,261.53,262.976,238.0694,201.6526,DOWN,0
2021-01-04,250.67,257.35,257.99,238.6666,202.3362,DOWN,0
2021-01-05,249.55,245.23,255.35,239.3266,203.0067,DOWN,0
2021-01-06,239.72,241.84,250.944,239.7308,203.6133,UP,1
2021-01-07,250.83,244.0,249.006,240.3634,204.2476,UP,1
2021-01-08,253.12,251.64,248.778,240.9992,204.9244,DOWN,0
2021-01-11,252.2,251.4125,249.084,241.6162,205.5689,UP,1
2021-01-12,256.14,254.58,250.402,242.372,206.2443,UP,1
2021-01-13,256.6,260.33,253.778,243.3074,206.9026,UP,1
2021-01-14,259.11,260.0,255.434,244.4124,207.5869,DOWN,0
2021-01-15,252.99,260.99,255.408,245.3022,208.254,UP,1
2021-01-19,260.84,255.5196,257.136,245.9426,208.9782,UP,1
2021-01-20,264.09,265.0,258.726,246.5606,209.704,DOWN,0
2021-01-21,262.24,265.99,259.854,247.1402,210.3746,UP,1
2021-01-22,264.0,264.48,260.832,248.0724,211.0669,DOWN,0
2021-01-25,263.46,267.95,262.926,249.0748,211.7437,DOWN,0
2021-01-26,257.48,264.78,262.254,249.8362,212.3763,DOWN,0
2021-01-27,251.33,253.44,259.702,250.3776,212.9617,UP,1
2021-01-28,258.48,251.13,258.95,251.1112,213.5549,UP,1
2021-01-29,259.01,254.92,257.952,251.836,214.1376,UP,1
2021-02-01,266.37,260.71,258.534,252.6368,214.7323,UP,1
2021-02-02,276.33,266.93,262.304,253.6866,215.3735,DOWN,0
2021-02-03,276.25,276.0,267.288,254.5626,215.9917,UP,1
2021-02-04,283.62,277.69,272.316,255.582,216.6678,DOWN,0
2021-02-05,282.94,282.27,277.102,256.6842,217.3243,DOWN,0
2021-02-08,281.15,283.29,280.058,257.7168,217.97,DOWN,0
2021-02-09,279.89,281.34,280.77,258.5612,218.5927,UP,1
2021-02-10,286.5,281.0,282.82,259.5704,219.2655,UP,1
2021-02-11,286.64,289.38,283.424,260.4024,219.9604,UP,1
2021-02-12,291.78,286.8959,285.192,261.4982,220.6715,DOWN,0
2021-02-16,285.07,292.235,285.976,262.5954,221.3403,DOWN,0
2021-02-17,284.09,279.45,286.816,263.4302,222.0166,UP,1
2021-02-18,284.64,280.08,286.444,264.3034,222.6663,UP,1
2021-02-19,288.36,286.78,286.788,265.1496,223.3145,DOWN,0
2021-02-22,274.47,283.0,283.326,265.6164,223.8647,DOWN,0
2021-02-23,270.58,263.83,280.428,266.3804,224.3661,DOWN,0
2021-02-24,269.9,267.99,277.59,266.8226,224.8687,DOWN,0
2021-02-25,256.28,267.73,271.918,266.9012,225.2785,UP,1
2021-02-26,261.45,264.51,266.536,267.0994,225.7175,UP,1
2021-03-01,269.81,269.66,265.604,267.3926,226.1797,DOWN,0
2021-03-02,259.06,274.11,263.3,267.3752,226.5884,DOWN,0
2021-03-03,241.22,256.42,257.564,266.7722,226.8865,DOWN,0
2021-03-04,226.22,220.0,251.552,265.8604,227.1205,DOWN,0
2021-03-05,215.96,228.5,242.454,264.6688,227.2964,DOWN,0
2021-03-08,208.51,217.0,230.194,263.127,227.4004,UP,1
2021-03-09,219.98,218.99,222.378,262.0762,227.5616,UP,1
2021-03-10,225.21,232.5,219.176,261.0684,227.7252,UP,1
2021-03-11,239.21,234.43,221.774,260.5976,228.0004,DOWN,0
2021-03-12,227.0,234.28,223.982,259.9026,228.2383,UP,1
2021-03-15,228.72,226.41,228.024,259.2666,228.4623,DOWN,0
2021-03-16,227.0,230.99,229.428,258.7214,228.6194,DOWN,0
2021-03-17,224.89,224.32,229.364,258.2058,228.72,DOWN,0
2021-03-18,209.04,221.94,223.33,257.3956,228.7665,UP,1
2021-03-19,213.53,210.15,220.636,256.8718,228.8581,UP,1
2021-03-22,222.5,217.4,219.392,256.3052,229.0392,UP,1
2021-03-23,225.62,225.0,219.116,255.7552,229.2643,DOWN,0
2021-03-24,218.59,226.0,217.856,255.083,229.4316,DOWN,0
2021-03-25,217.61,214.25,219.57,254.3124,229.6193,DOWN,0
2021-03-26,212.45,218.0,219.354,253.4294,229.7743,UP,1
2021-03-29,215.82,212.01,218.018,252.5636,229.959,DOWN,0
2021-03-30,213.55,212.67,215.604,251.7748,230.1306,UP,1
2021-03-31,220.43,217.13,215.972,250.9666,230.2955,UP,1
2021-04-01,229.7,225.99,218.39,250.2788,230.5035,DOWN,0
2021-04-05,226.83,231.05,221.266,249.5706,230.6661,UP,1
2021-04-06,228.55,226.28,223.812,248.8616,230.8273,DOWN,0
2021-04-07,222.56,228.99,225.614,248.0436,230.9491,UP,1
2021-04-08,238.48,227.7,229.224,247.6636,231.1456,UP,1
2021-04-09,244.26,241.3,232.136,247.5222,231.3888,UP,1
2021-04-12,248.96,241.25,236.562,247.3318,231.6545,UP,1
2021-04-13,265.32,251.99,243.916,247.458,231.96,DOWN,0
2021-04-14,259.91,264.81,251.386,247.3288,232.2421,UP,1
2021-04-15,274.25,263.64,258.54,247.2872,232.6141,DOWN,0
2021-04-16,269.98,273.71,263.684,247.1618,232.9629,DOWN,0
2021-04-19,266.01,268.47,267.094,246.8096,233.2383,DOWN,0
2021-04-20,265.8,263.68,267.19,246.4668,233.5285,UP,1
2021-04-21,274.54,262.0,270.116,246.3346,233.8649,UP,1
2021-04-22,274.96,275.6,270.258,246.236,234.203,UP,1
2021-04-23,279.3,276.48,272.122,246.092,234.5006,UP,1
2021-04-26,285.35,278.13,275.99,246.0662,234.8126,DOWN,0
2021-04-27,283.0,284.0,279.43,245.8906,235.134,DOWN,0
2021-04-28,281.84,282.68,280.89,245.826,235.5427,DOWN,0
2021-04-29,273.62,282.99,280.622,245.6166,235.8771,DOWN,0
2021-04-30,269.7,269.15,278.702,245.3178,236.2053,DOWN,0
2021-05-03,255.92,269.95,272.816,244.669,236.4723,DOWN,0
2021-05-04,244.07,250.0535,265.03,244.061,236.6558,DOWN,0
2021-05-05,242.06,246.98,257.074,243.4906,236.7999,DOWN,0
2021-05-06,234.39,241.24,249.228,242.7804,236.9153,UP,1
2021-05-07,237.27,241.99,242.742,242.4002,237.0475,DOWN,0
2021-05-10,230.75,236.1,237.708,241.7862,237.1674,UP,1
2021-05-11,237.9,219.45,236.474,241.148,237.3287,DOWN,0
2021-05-12,225.6,233.4,233.182,240.4788,237.4267,DOWN,0
2021-05-13,221.96,229.94,230.696,240.0936,237.5112,UP,1
2021-05-14,229.25,227.64,229.092,240.1542,237.6031,DOWN,0
2021-05-17,224.94,226.78,227.93,240.3338,237.6312,UP,1
2021-05-18,227.35,228.08,225.82,240.7106,237.663,UP,1
2021-05-19,228.42,222.7,226.384,240.8794,237.6935,UP,1
2021-05-20,234.03,230.5,228.798,241.0558,237.7667,UP,1
2021-05-21,238.31,239.12,230.61,241.0378,237.8405,UP,1
2021-05-24,242.56,240.35,234.134,241.349,237.9667,UP,1
2021-05-25,244.15,242.79,237.494,241.6576,238.1463,UP,1
2021-05-26,246.53,246.12,241.116,242.0482,238.3807,DOWN,0
2021-05-27,222.4,226.89,238.79,241.9984,238.5118,UP,1
2021-05-28,222.44,223.53,235.616,242.2664,238.6299,DOWN,0
2021-06-01,218.64,223.1,230.832,242.3686,238.7089,DOWN,0
2021-06-02,215.75,218.0,225.152,242.2336,238.7934,DOWN,0
2021-06-03,210.72,215.11,217.99,241.9356,238.8483,UP,1
2021-06-04,213.36,213.0,216.182,241.831,238.8867,UP,1
2021-06-07,216.44,213.05,214.982,241.8076,238.9425,UP,1
2021-06-08,217.3,217.08,214.714,241.9046,238.9738,DOWN,0
2021-06-09,217.16,219.65,214.996,241.9314,239.0177,UP,1
2021-06-10,222.12,216.01,217.276,242.1028,239.1027,UP,1
2021-06-11,226.38,220.89,219.88,242.2218,239.1869,UP,1
2021-06-14,227.79,226.79,222.15,242.1836,239.2052,DOWN,0
2021-06-15,224.36,227.03,223.562,242.1342,239.2348,DOWN,0
2021-06-16,223.22,225.26,224.774,242.0276,239.311,UP,1
2021-06-17,232.16,223.0,226.782,242.2196,239.3949,UP,1
2021-06-18,239.26,233.4,229.358,242.2352,239.4687,DOWN,0
2021-06-21,233.18,238.4,230.436,242.0136,239.4816,UP,1
2021-06-22,241.36,235.14,233.836,241.8616,239.6445,UP,1
2021-06-23,242.49,241.79,237.69,241.405,239.8398,UP,1
2021-06-24,244.98,245.0,240.254,241.1064,240.079,UP,1
2021-06-25,246.13,246.81,241.628,240.544,240.3072,UP,1
2021-06-28,247.41,247.99,244.474,240.0926,240.5519,UP,1
2021-06-29,248.04,248.04,245.81,239.7332,240.8238,DOWN,0
2021-06-30,244.68,248.86,246.248,239.3108,241.0737,DOWN,0
2021-07-01,240.74,243.75,245.4,238.6348,241.3103,UP,1
2021-07-02,242.56,243.0,244.686,237.9868,241.5573,UP,1
2021-07-06,249.54,243.76,245.112,237.3916,241.8305,UP,1
2021-07-07,250.27,252.49,245.558,236.69,242.0936,UP,1
2021-07-08,251.26,244.8835,246.874,236.0552,242.3176,UP,1
2021-07-09,251.84,247.22,249.094,235.4552,242.5175,DOWN,0
2021-07-12,245.55,254.315,249.692,234.8938,242.7066,UP,1
2021-07-13,249.09,248.46,249.602,234.4816,242.9294,DOWN,0
2021-07-14,242.1,250.0,247.968,234.2052,243.0589,DOWN,0
2021-07-15,237.58,242.94,245.232,234.0754,243.1802,DOWN,0
2021-07-16,235.67,239.52,241.998,233.9476,243.2907,UP,1
2021-07-19,241.35,233.22,241.158,234.0868,243.4282,UP,1
2021-07-20,246.34,244.89,240.608,234.2682,243.5634,UP,1
2021-07-21,247.25,245.0,241.638,234.5982,243.7044,UP,1
2021-07-22,249.71,248.37,244.064,234.8344,243.8166,UP,1
2021-07-23,257.91,250.18,248.512,235.4806,243.9437,DOWN,0
2021-07-26,253.0,256.8,250.842,236.1014,244.0257,DOWN,0
2021-07-27,248.3,253.0,251.234,236.4824,244.0794,UP,1
2021-07-28,250.5,249.09,251.884,236.9936,244.1496,DOWN,0
2021-07-29,248.18,251.21,251.578,237.4102,244.1628,DOWN,0
2021-07-30,247.79,245.78,249.554,237.7976,244.167,DOWN,0
2021-08-02,245.58,248.0,248.07,238.0286,244.1793,DOWN,0
2021-08-03,242.57,245.58,246.924,238.1138,244.1606,UP,1
2021-08-04,247.38,242.9,246.3,238.2102,244.1778,UP,1
2021-08-05,252.29,247.0,247.122,238.373,244.2288,DOWN,0
2021-08-06,240.12,249.76,245.588,238.2448,244.271,UP,1
2021-08-09,241.35,240.0,244.742,238.6238,244.3737,DOWN,0
2021-08-10,232.7,241.685,242.768,238.829,244.4544,UP,1
2021-08-11,234.49,234.64,240.19,239.146,244.5293,UP,1
2021-08-12,236.14,234.0,236.96,239.5538,244.614,DOWN,0
2021-08-13,235.84,236.36,236.104,240.0562,244.6866,DOWN,0
2021-08-16,231.82,235.19,234.198,240.4254,244.7389,DOWN,0
2021-08-17,230.63,230.6,233.784,240.7092,244.8003,DOWN,0
2021-08-18,228.93,231.45,232.672,240.9418,244.8958,UP,1
2021-08-19,230.91,228.3,231.626,241.2168,245.0311,UP,1
2021-08-20,230.97,230.92,230.652,241.3938,245.1434,UP,1
2021-08-23,235.68,231.25,231.424,241.5798,245.1777,UP,1
2021-08-24,247.55,240.0,234.808,241.975,245.2495,UP,1
2021-08-25,260.73,254.25,241.168,242.7024,245.3869,UP,1
2021-08-26,262.17,255.55,247.42,243.4814,245.6108,UP,1
2021-08-27,262.38,261.08,253.702,244.0858,245.856,UP,1
2021-08-30,264.98,263.0,259.562,244.6002,246.0838,DOWN,0
2021-08-31,263.6,262.07,262.772,245.2086,246.2805,UP,1
2021-09-01,264.76,260.0,263.578,245.6766,246.4953,UP,1
2021-09-02,271.75,262.315,265.494,246.2618,246.7402,DOWN,0
2021-09-03,270.4,270.03,267.098,246.7702,246.9606,DOWN,0
2021-09-07,264.94,268.82,267.09,247.1464,247.1661,DOWN,0
2021-09-08,263.46,263.35,267.062,247.4674,247.3211,UP,1
2021-09-09,266.46,263.45,267.402,247.8358,247.4902,DOWN,0
2021-09-10,253.98,265.52,263.848,248.0218,247.6209,DOWN,0
2021-09-13,249.53,254.01,259.674,248.1976,247.721,UP,1
2021-09-14,253.29,249.53,257.344,248.4122,247.7991,UP,1
2021-09-15,253.58,252.61,255.368,248.493,247.8868,UP,1
2021-09-16,255.78,253.58,253.232,248.6032,247.9405,UP,1
2021-09-17,258.15,257.39,254.066,248.741,248.0463,DOWN,0
2021-09-20,252.65,252.53,254.69,248.7572,248.1585,DOWN,0
2021-09-21,251.76,253.65,254.384,248.8814,248.2055,UP,1
2021-09-22,257.45,251.1,255.158,249.0486,248.2879,DOWN,0
2021-09-23,255.38,259.29,255.078,249.3142,248.3345,DOWN,0
2021-09-24,253.43,255.82,254.134,249.6312,248.346,DOWN,0
2021-09-27,241.46,249.9,251.896,249.747,248.3914,DOWN,0
2021-09-28,235.75,243.12,248.694,249.635,248.3312,DOWN,0
2021-09-29,233.33,239.22,243.87,249.3748,248.2361,UP,1
2021-09-30,237.34,234.64,240.262,249.1766,248.1651,UP,1
2021-10-01,238.08,238.19,237.192,248.944,248.0798,DOWN,0
2021-10-04,224.96,235.0,233.892,248.285,247.9049,UP,1
2021-10-05,227.83,225.91,232.308,247.7816,247.6872,UP,1
2021-10-06,231.92,226.18,232.026,247.454,247.4878,UP,1
2021-10-07,233.96,234.1789,231.35,247.1232,247.2799,DOWN,0
2021-10-08,228.55,235.28,229.444,246.7306,246.9946,DOWN,0
2021-10-11,225.86,226.59,229.624,246.292,246.7613,UP,1
2021-10-12,235.17,227.94,231.092,246.0838,246.5592,UP,1
2021-10-13,247.2,237.37,234.148,246.1764,246.4814,UP,1
2021-10-14,255.53,251.0,238.462,246.3394,246.4503,DOWN,0
2021-10-15,255.02,252.24,243.756,246.394,246.4228,UP,1
2021-10-18,259.92,253.97,250.568,246.79,246.4511,DOWN,0
2021-10-19,257.71,260.14,255.076,247.1172,246.4863,DOWN,0
2021-10-20,256.28,258.66,256.892,247.5888,246.52,UP,1
2021-10-21,259.77,254.73,257.74,248.0944,246.6202,UP,1
2021-10-22,260.38,259.17,258.812,248.5792,246.668,UP,1
2021-10-25,261.05,260.0,259.038,249.0834,246.7076,DOWN,0
2021-10-26,255.71,262.53,258.638,249.5612,246.7252,DOWN,0
2021-10-27,250.01,256.15,257.384,249.9488,246.6945,DOWN,0
2021-10-28,244.63,248.57,254.356,250.2628,246.6347,UP,1
2021-10-29,247.18,244.97,251.716,250.5882,246.575,UP,1
2021-11-01,250.2,247.2,249.546,250.9728,246.5611,UP,1
2021-11-02,253.7,251.46,249.144,251.3332,246.5254,UP,1
2021-11-03,254.25,254.7,249.992,251.4672,246.4762,UP,1
2021-11-04,255.7,255.8,252.206,251.3666,246.4435,DOWN,0
2021-11-05,254.89,257.38,253.748,251.221,246.3979,UP,1
2021-11-08,257.95,254.8,255.298,251.1324,246.3704,UP,1
2021-11-09,268.28,259.24,258.214,251.1984,246.4244,DOWN,0
2021-11-10,258.04,266.92,258.972,251.0872,246.4579,DOWN,0
2021-11-11,255.53,261.02,258.938,250.9026,246.4432,UP,1
2021-11-12,261.5,257.32,260.26,250.6976,246.4556,DOWN,0
2021-11-15,260.0,261.61,260.67,250.4896,246.4238,UP,1
2021-11-16,267.95,260.0,260.604,250.5498,246.3819,DOWN,0
2021-11-17,266.42,266.41,262.28,250.609,246.3327,DOWN,0
2021-11-18,264.39,267.41,264.052,250.5676,246.2365,DOWN,0
2021-11-19,240.68,264.35,259.888,250.3016,246.0252,DOWN,0
2021-11-22,226.25,239.54,253.138,249.836,245.7507,DOWN,0
2021-11-23,215.64,224.6,242.676,249.083,245.4295,UP,1
2021-11-24,219.58,212.86,233.308,248.403,245.0949,UP,1
2021-11-26,222.69,221.1,224.968,247.7412,244.7751,UP,1
2021-11-29,223.61,224.0,221.554,247.0504,244.4343,DOWN,0
2021-11-30,215.23,226.46,219.35,246.302,244.0851,DOWN,0
2021-12-01,198.08,218.54,215.838,245.2284,243.6551,UP,1
2021-12-02,221.18,215.75,216.158,244.503,243.3378,DOWN,0
2021-12-03,214.59,219.95,214.538,243.6872,242.9689,UP,1
2021-12-06,217.88,212.52,213.392,242.9762,242.6859,UP,1
2021-12-07,230.44,225.0,216.434,242.7558,242.4853,UP,1
2021-12-08,240.07,230.44,224.832,242.8422,242.3361,DOWN,0
2021-12-09,228.16,239.18,226.228,242.7388,242.1955,DOWN,0
2021-12-10,223.66,229.0,228.042,242.4652,242.0066,DOWN,0
2021-12-13,221.91,221.61,228.848,242.1418,241.7671,DOWN,0
2021-12-14,217.36,217.9538,226.232,241.9898,241.5586,UP,1
2021-12-15,222.55,217.03,222.728,241.8842,241.4652,DOWN,0
2021-12-16,211.8,223.09,219.456,241.4818,241.3931,UP,1
2021-12-17,217.91,206.39,218.306,241.1608,241.4029,UP,1
2021-12-20,218.91,214.32,217.706,240.968,241.4549,UP,1
2021-12-21,228.38,220.7019,219.91,241.0184,241.4969,DOWN,0
2021-12-22,228.34,228.38,221.068,240.8818,241.5125,DOWN,0
2021-12-23,228.31,227.38,224.37,240.504,241.458,UP,1
2021-12-27,229.41,227.95,226.67,239.9816,241.4701,DOWN,0
2021-12-28,224.47,229.92,227.782,239.3706,241.4488,DOWN,0
2021-12-29,224.18,223.15,226.942,238.6558,241.4347,UP,1
2021-12-30,225.05,224.97,226.284,238.0026,241.4355,DOWN,0
2021-12-31,224.17,225.0,225.456,237.3604,241.5112,DOWN,0
2022-01-03,222.66,223.05,224.106,236.6182,241.5568,DOWN,0
2022-01-04,215.01,221.75,222.214,235.7108,241.5194,DOWN,0
2022-01-05,198.59,208.11,217.096,234.4616,241.3842,UP,1
2022-01-06,202.22,197.65,212.53,233.3918,241.3024,DOWN,0
2022-01-07,196.67,199.56,207.03,232.325,241.1977,UP,1
2022-01-10,201.24,189.06,202.746,231.4572,241.1416,UP,1
2022-01-11,207.98,198.61,201.34,230.6732,241.1024,UP,1
2022-01-12,213.93,211.06,204.408,229.9478,241.1043,DOWN,0
2022-01-13,202.0,212.9,204.364,228.9138,241.0122,UP,1
2022-01-14,204.41,198.145,205.912,227.917,240.8857,DOWN,0
2022-01-18,197.2,199.0,205.104,226.747,240.7376,UP,1
2022-01-19,197.42,197.47,202.992,225.5976,240.5819,UP,1
2022-01-20,200.32,203.02,200.27,224.445,240.4707,DOWN,0
2022-01-21,188.26,198.71,197.522,222.8446,240.2196,UP,1
2022-01-24,190.9,181.62,194.82,221.5018,239.9528,DOWN,0
2022-01-25,177.66,184.96,190.912,219.9444,239.5963,UP,1
2022-01-26,178.04,184.01,187.036,218.2752,239.1599,DOWN,0
2022-01-27,175.6,183.47,182.092,216.5872,238.7384,UP,1
2022-01-28,184.24,175.99,181.288,214.913,238.2883,UP,1
2022-01-31,197.89,185.77,182.686,213.5424,237.9279,UP,1
2022-02-01,201.42,199.4,187.438,212.283,237.6049,DOWN,0
2022-02-02,191.24,195.55,190.078,211.2942,237.2321,DOWN,0
