ticker,EMN US Equity,EMN US Equity,EMN US Equity,EMN US Equity,EMN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-12-13,36.47,37.1,44.6328,37.86,38.1362,DOWN,0
2011-12-14,36.15,36.14,44.5773,37.258,38.1432,UP,1
2011-12-15,36.21,36.85,44.5151,36.884,38.156,UP,1
2011-12-16,36.74,36.67,44.4579,36.532,38.1726,DOWN,0
2011-12-19,35.8,36.7,44.3988,36.274,38.179,UP,1
2011-12-20,38.7,36.71,44.3487,36.72,38.2156,DOWN,0
2011-12-21,38.59,38.65,44.3029,37.208,38.2466,UP,1
2011-12-22,39.12,38.68,44.2654,37.79,38.2818,UP,1
2011-12-23,39.44,39.44,44.2273,38.33,38.3276,DOWN,0
2011-12-27,39.38,39.35,44.1896,39.046,38.3514,DOWN,0
2011-12-28,38.54,39.39,44.151,39.014,38.3774,UP,1
2011-12-29,39.34,38.66,44.1173,39.164,38.4068,DOWN,0
2011-12-30,39.06,39.27,44.0768,39.152,38.4652,UP,1
2012-01-03,40.2,40.22,44.0433,39.304,38.5454,DOWN,0
2012-01-04,40.09,40.03,44.0039,39.446,38.598,UP,1
2012-01-05,40.1,39.79,43.9655,39.758,38.6236,UP,1
2012-01-06,41.32,40.16,43.9301,40.154,38.7108,UP,1
2012-01-09,41.45,41.63,43.8938,40.632,38.7874,UP,1
2012-01-10,43.26,42.18,43.8648,41.244,38.8516,UP,1
2012-01-11,44.71,43.05,43.8453,42.168,38.9074,UP,1
2012-01-12,46.09,45.02,43.8288,43.366,39.0434,DOWN,0
2012-01-13,45.2,45.74,43.8076,44.142,39.1814,DOWN,0
2012-01-17,45.11,46.03,43.7848,44.874,39.3046,UP,1
2012-01-18,46.07,45.1,43.7642,45.436,39.421,UP,1
2012-01-19,46.5,46.08,43.7451,45.794,39.5546,DOWN,0
2012-01-20,45.99,46.39,43.7229,45.774,39.68,UP,1
2012-01-23,46.29,46.05,43.7044,45.992,39.7762,DOWN,0
2012-01-24,46.25,45.74,43.685,46.22,39.9206,UP,1
2012-01-25,46.94,46.1,43.6697,46.394,40.0618,UP,1
2012-01-26,47.12,47.24,43.661,46.518,40.1924,UP,1
2012-01-27,50.41,51.06,43.6722,47.402,40.3916,DOWN,0
2012-01-30,50.28,49.81,43.6829,48.2,40.5798,UP,1
2012-01-31,50.32,50.29,43.692,49.014,40.7888,UP,1
2012-02-01,52.44,50.9,43.7075,50.114,41.0776,DOWN,0
2012-02-02,52.2,52.42,43.7239,51.13,41.3656,UP,1
2012-02-03,53.67,54.3,43.7444,51.782,41.7,UP,1
2012-02-06,54.3,53.33,43.7659,52.586,42.0462,DOWN,0
2012-02-07,54.18,54.11,43.7849,53.358,42.4164,UP,1
2012-02-08,54.47,54.35,43.8047,53.764,42.7964,UP,1
2012-02-09,54.53,54.46,43.8236,54.23,43.1558,DOWN,0
2012-02-10,53.76,53.68,43.8367,54.248,43.4904,UP,1
2012-02-13,54.22,54.42,43.8505,54.232,43.7824,DOWN,0
2012-02-14,54.14,53.95,43.8531,54.224,44.087,DOWN,0
2012-02-15,53.6,54.62,43.8573,54.05,44.3906,UP,1
2012-02-16,54.49,53.68,43.8718,54.042,44.702,UP,1
2012-02-17,54.61,54.9,43.8898,54.212,45.0136,DOWN,0
2012-02-21,54.39,54.7,43.9082,54.246,45.3182,DOWN,0
2012-02-22,53.93,54.18,43.9192,54.204,45.6352,UP,1
2012-02-23,54.05,53.86,43.9246,54.294,45.9462,DOWN,0
2012-02-24,53.8,54.2,43.9233,54.156,46.2804,UP,1
2012-02-27,54.13,53.48,43.9289,54.06,46.6336,UP,1
2012-02-28,54.96,54.19,43.9414,54.174,47.0098,DOWN,0
2012-02-29,54.13,55.0,43.9507,54.214,47.3682,DOWN,0
2012-03-01,53.79,54.34,43.9614,54.162,47.7092,DOWN,0
2012-03-02,53.55,53.72,43.9747,54.112,48.0642,DOWN,0
2012-03-05,52.24,53.37,43.9741,53.734,48.335,DOWN,0
2012-03-06,50.12,50.99,43.9617,52.766,48.5656,UP,1
2012-03-07,51.17,50.24,43.9592,52.174,48.8066,UP,1
2012-03-08,52.47,51.75,43.9715,51.91,49.0672,DOWN,0
2012-03-09,52.08,52.5,43.9814,51.616,49.3212,DOWN,0
2012-03-12,51.69,52.21,43.9829,51.506,49.5842,UP,1
2012-03-13,52.12,51.81,43.9854,51.906,49.8398,DOWN,0
2012-03-14,51.52,52.1,43.9819,51.976,50.089,UP,1
2012-03-15,51.95,51.75,43.977,51.872,50.324,UP,1
2012-03-16,52.03,52.16,43.9816,51.862,50.5628,DOWN,0
2012-03-19,51.86,51.9,43.9834,51.896,50.798,DOWN,0
2012-03-20,51.49,51.37,43.9891,51.77,51.0014,DOWN,0
2012-03-21,51.47,51.51,43.9962,51.76,51.2018,DOWN,0
2012-03-22,50.82,51.09,43.9964,51.534,51.353,UP,1
2012-03-23,51.22,51.03,44.001,51.372,51.4832,UP,1
2012-03-26,51.93,51.87,44.0078,51.386,51.6,UP,1
2012-03-27,51.97,52.08,44.0184,51.482,51.7354,DOWN,0
2012-03-28,51.12,51.85,44.0271,51.412,51.8556,UP,1
2012-03-29,51.22,50.56,44.0313,51.492,51.9586,UP,1
2012-03-30,51.69,51.64,44.048,51.586,52.0624,UP,1
2012-04-02,52.81,51.64,44.0739,51.762,52.1988,UP,1
2012-04-03,53.34,52.72,44.1031,52.036,52.3398,DOWN,0
2012-04-04,52.81,52.69,44.1259,52.374,52.471,DOWN,0
2012-04-05,52.08,52.53,44.1361,52.546,52.5738,DOWN,0
2012-04-09,51.66,51.66,44.145,52.54,52.6646,DOWN,0
2012-04-10,49.91,51.66,44.1472,51.96,52.6546,UP,1
2012-04-11,50.92,50.7,44.1553,51.476,52.6674,UP,1
2012-04-12,52.77,50.94,44.172,51.468,52.7164,DOWN,0
2012-04-13,52.14,52.44,44.1841,51.48,52.7104,UP,1
2012-04-16,52.45,52.57,44.1937,51.638,52.7154,UP,1
2012-04-17,53.55,53.06,44.2062,52.366,52.713,DOWN,0
2012-04-18,52.91,53.07,44.2108,52.764,52.6852,DOWN,0
2012-04-19,52.75,52.98,44.216,52.76,52.6566,UP,1
2012-04-20,52.76,52.98,44.2202,52.884,52.6224,DOWN,0
2012-04-23,52.22,52.0,44.2171,52.838,52.5762,DOWN,0
2012-04-24,51.78,51.99,44.2143,52.484,52.5366,UP,1
2012-04-25,53.92,52.55,44.2278,52.686,52.5306,UP,1
2012-04-26,54.21,53.33,44.244,52.978,52.532,DOWN,0
2012-04-27,54.05,53.04,44.2607,53.236,52.541,DOWN,0
2012-04-30,53.97,54.06,44.2795,53.586,52.5306,UP,1
2012-05-01,54.39,53.99,44.2994,54.108,52.5262,DOWN,0
2012-05-02,54.11,54.0,44.321,54.146,52.5206,DOWN,0
2012-05-03,52.9,54.08,44.3304,53.884,52.5,DOWN,0
2012-05-04,50.71,52.56,44.3273,53.216,52.4332,UP,1
2012-05-07,51.23,50.46,44.3223,52.668,52.3818,DOWN,0
2012-05-08,50.63,50.78,44.3144,51.916,52.3118,DOWN,0
2012-05-09,50.14,49.8,44.3043,51.122,52.2154,DOWN,0
2012-05-10,50.0,50.87,44.2939,50.542,52.1328,DOWN,0
2012-05-11,49.68,49.52,44.289,50.336,52.0506,DOWN,0
2012-05-14,48.25,48.85,44.2799,49.74,51.9446,DOWN,0
2012-05-15,47.25,48.29,44.2747,49.064,51.8448,DOWN,0
2012-05-16,46.33,47.38,44.2643,48.302,51.769,DOWN,0
2012-05-17,44.43,46.41,44.254,47.188,51.6342,DOWN,0
2012-05-18,44.24,44.56,44.2448,46.1,51.4696,UP,1
2012-05-21,45.87,44.28,44.2596,45.624,51.3454,DOWN,0
2012-05-22,45.47,46.13,44.272,45.268,51.221,UP,1
2012-05-23,45.99,44.79,44.3068,45.2,51.0984,UP,1
2012-05-24,47.0,46.09,44.3323,45.714,51.008,UP,1
2012-05-25,47.62,47.88,44.3685,46.39,50.9214,UP,1
2012-05-29,49.49,48.28,44.4059,47.114,50.8706,DOWN,0
2012-05-30,47.43,48.45,44.4306,47.506,50.782,DOWN,0
2012-05-31,46.56,47.54,44.4481,47.62,50.6834,DOWN,0
2012-06-01,43.61,45.26,44.4557,46.942,50.5262,DOWN,0
2012-06-04,43.26,43.61,44.4635,46.07,50.375,UP,1
2012-06-05,44.76,42.94,44.4937,45.124,50.2458,UP,1
2012-06-06,46.49,45.51,44.5362,44.936,50.137,UP,1
2012-06-07,47.31,47.03,44.5856,45.086,50.0438,UP,1
2012-06-08,47.72,46.98,44.6304,45.908,49.9758,DOWN,0
2012-06-11,45.86,48.47,44.6646,46.428,49.8686,UP,1
2012-06-12,47.36,46.22,44.7083,46.948,49.782,DOWN,0
2012-06-13,45.92,46.97,44.7402,46.834,49.6442,UP,1
2012-06-14,46.74,45.94,44.7683,46.72,49.5122,UP,1
2012-06-15,47.36,47.0,44.7976,46.648,49.4032,UP,1
2012-06-18,47.78,47.14,44.8297,47.032,49.3172,UP,1
2012-06-19,49.33,48.38,44.8739,47.426,49.2706,DOWN,0
2012-06-20,49.0,49.21,44.9234,48.042,49.2524,DOWN,0
2012-06-21,46.6,48.99,44.9693,48.014,49.166,UP,1
2012-06-22,46.99,47.0,45.0123,47.94,49.0504,DOWN,0
2012-06-25,45.84,46.26,45.0527,47.552,48.9244,UP,1
2012-06-26,47.16,46.26,45.1072,47.118,48.8186,UP,1
2012-06-27,48.23,47.56,45.1683,46.964,48.7122,DOWN,0
2012-06-28,48.13,47.56,45.2253,47.27,48.6166,UP,1
2012-06-29,50.37,49.57,45.2912,47.946,48.569,DOWN,0
2012-07-02,49.72,50.71,45.3493,48.722,48.5082,UP,1
2012-07-03,50.89,51.25,45.4131,49.468,48.4816,DOWN,0
2012-07-05,50.26,50.84,45.4765,49.874,48.4512,DOWN,0
2012-07-06,50.15,49.57,45.5443,50.278,48.3758,DOWN,0
2012-07-09,49.39,50.34,45.6137,50.082,48.2794,DOWN,0
2012-07-10,48.84,49.7,45.6913,49.906,48.1752,DOWN,0
2012-07-11,47.47,48.96,45.7613,49.222,48.0452,UP,1
2012-07-12,47.51,46.85,45.822,48.672,47.9076,UP,1
2012-07-13,48.79,48.15,45.8866,48.4,47.8012,DOWN,0
2012-07-16,48.59,48.5,45.9556,48.24,47.715,UP,1
2012-07-17,48.94,48.81,46.0235,48.26,47.6796,UP,1
2012-07-18,49.96,48.6,46.1019,48.758,47.6542,DOWN,0
2012-07-19,49.84,50.17,46.18,49.224,47.6384,DOWN,0
2012-07-20,49.19,49.33,46.2469,49.304,47.6194,DOWN,0
2012-07-23,48.2,47.89,46.3101,49.226,47.5834,DOWN,0
2012-07-24,47.93,48.18,46.3702,49.024,47.5484,UP,1
2012-07-25,48.48,48.29,46.4352,48.728,47.553,UP,1
2012-07-26,49.59,49.73,46.4988,48.678,47.5998,UP,1
2012-07-27,51.74,50.1,46.5723,49.188,47.708,DOWN,0
2012-07-30,51.0,51.33,46.6405,49.748,47.8394,UP,1
2012-07-31,52.28,51.0,46.7161,50.618,48.0002,DOWN,0
2012-08-01,51.98,52.6,46.7851,51.318,48.1224,UP,1
2012-08-02,52.72,51.29,46.8625,51.944,48.2674,UP,1
2012-08-03,53.17,53.79,46.939,52.23,48.411,UP,1
2012-08-06,54.29,53.61,47.0297,52.888,48.5568,UP,1
2012-08-07,54.87,54.57,47.1231,53.406,48.7018,DOWN,0
2012-08-08,54.39,54.54,47.2078,53.888,48.7998,UP,1
2012-08-09,54.68,54.22,47.2871,54.28,48.9448,DOWN,0
2012-08-10,54.54,54.1,47.375,54.554,49.1044,DOWN,0
2012-08-13,54.39,54.27,47.4588,54.574,49.32,DOWN,0
2012-08-14,53.51,54.7,47.5261,54.302,49.525,UP,1
2012-08-15,53.93,53.5,47.5862,54.21,49.7084,UP,1
2012-08-16,54.81,53.94,47.6638,54.236,49.8748,UP,1
2012-08-17,55.71,54.8,47.7508,54.47,50.0428,DOWN,0
2012-08-20,55.53,55.4,47.8337,54.698,50.199,UP,1
2012-08-21,55.74,55.84,47.9112,55.144,50.3966,UP,1
2012-08-22,55.93,55.42,47.9917,55.544,50.568,DOWN,0
2012-08-23,55.58,55.83,48.071,55.698,50.7612,DOWN,0
2012-08-24,55.27,55.44,48.14,55.61,50.9318,UP,1
2012-08-27,55.38,55.53,48.2217,55.58,51.0922,UP,1
2012-08-28,55.68,55.24,48.3007,55.568,51.2502,DOWN,0
2012-08-29,55.08,55.72,48.3732,55.398,51.3652,DOWN,0
2012-08-30,54.55,54.75,48.4437,55.192,51.4762,UP,1
2012-08-31,55.26,55.25,48.5156,55.19,51.6494,DOWN,0
2012-09-04,54.54,55.28,48.589,55.022,51.8004,UP,1
2012-09-05,55.06,54.5,48.6743,54.898,51.9848,UP,1
2012-09-06,56.68,55.54,48.7687,55.218,52.1752,UP,1
2012-09-07,57.37,56.64,48.8708,55.782,52.358,DOWN,0
2012-09-10,57.17,57.08,48.9717,56.164,52.5388,DOWN,0
2012-09-11,56.54,57.03,49.076,56.564,52.6622,DOWN,0
2012-09-12,56.35,56.32,49.1804,56.822,52.7948,UP,1
2012-09-13,58.17,56.37,49.2885,57.12,52.9404,UP,1
2012-09-14,58.64,58.38,49.3965,57.374,53.108,DOWN,0
2012-09-17,57.77,58.56,49.4873,57.494,53.2604,DOWN,0
2012-09-18,57.55,57.71,49.5805,57.696,53.4236,UP,1
2012-09-19,58.16,57.91,49.6792,58.058,53.61,DOWN,0
2012-09-20,57.36,57.59,49.7714,57.896,53.8078,DOWN,0
2012-09-21,57.18,57.83,49.8621,57.604,54.0012,DOWN,0
2012-09-24,56.66,56.72,49.9496,57.382,54.1586,DOWN,0
2012-09-25,56.0,57.05,50.0392,57.072,54.3068,DOWN,0
2012-09-26,55.33,56.08,50.1234,56.506,54.4346,UP,1
2012-09-27,56.37,55.75,50.2198,56.308,54.5628,UP,1
2012-09-28,57.01,56.06,50.3225,56.274,54.7062,UP,1
2012-10-01,57.16,57.17,50.4275,56.374,54.8656,DOWN,0
2012-10-02,56.69,57.28,50.5299,56.512,55.0354,DOWN,0
2012-10-03,56.5,56.75,50.6287,56.746,55.2068,UP,1
2012-10-04,57.5,57.0,50.7372,56.972,55.3872,UP,1
2012-10-05,59.13,57.97,50.8394,57.396,55.578,DOWN,0
2012-10-08,57.0,58.48,50.9314,57.364,55.6832,DOWN,0
2012-10-09,56.31,56.97,51.0174,57.288,55.7894,DOWN,0
2012-10-10,55.54,56.37,51.0979,57.096,55.8546,DOWN,0
2012-10-11,54.72,56.02,51.1746,56.54,55.9094,DOWN,0
2012-10-12,54.25,54.61,51.2531,55.564,55.94,UP,1
2012-10-15,55.66,54.34,51.3347,55.296,55.9898,UP,1
2012-10-16,57.22,55.93,51.4255,55.478,56.0484,UP,1
2012-10-17,57.67,57.38,51.5129,55.904,56.1044,UP,1
2012-10-18,58.05,57.58,51.6027,56.57,56.1776,DOWN,0
2012-10-19,56.08,57.6,51.6826,56.936,56.2056,UP,1
2012-10-22,56.2,55.9,51.757,57.044,56.2388,DOWN,0
2012-10-23,54.27,55.21,51.8211,56.454,56.2364,UP,1
2012-10-24,54.46,54.81,51.8771,55.812,56.2554,DOWN,0
2012-10-25,53.65,54.96,51.9218,54.932,56.2498,UP,1
2012-10-26,60.19,57.69,51.9923,55.754,56.3574,DOWN,0
2012-10-31,59.24,60.52,52.0625,56.362,56.428,UP,1
2012-11-01,60.64,59.02,52.1401,57.636,56.5302,DOWN,0
2012-11-02,59.3,61.0,52.2063,58.604,56.6014,UP,1
2012-11-05,60.06,58.81,52.2741,59.886,56.684,UP,1
2012-11-06,60.48,59.45,52.3465,59.944,56.782,DOWN,0
2012-11-07,60.04,59.47,52.4153,60.104,56.8774,DOWN,0
2012-11-08,58.05,59.84,52.4743,59.586,56.9308,DOWN,0
2012-11-09,57.53,57.89,52.5272,59.232,56.9678,DOWN,0
2012-11-12,57.22,57.77,52.5777,58.664,57.0106,DOWN,0
2012-11-13,57.18,56.84,52.6116,58.004,57.0632,DOWN,0
2012-11-14,55.5,57.34,52.6377,57.096,57.068,DOWN,0
2012-11-15,55.05,55.57,52.6613,56.496,57.0782,UP,1
2012-11-16,55.69,55.6,52.6776,56.128,57.0908,UP,1
2012-11-19,58.37,56.71,52.7084,56.358,57.1246,UP,1
2012-11-20,58.65,58.17,52.7333,56.652,57.1502,UP,1
2012-11-21,59.12,58.7,52.7574,57.376,57.1892,UP,1
2012-11-23,60.05,59.6,52.7868,58.376,57.2594,DOWN,0
2012-11-26,59.25,59.41,52.8107,59.088,57.3174,DOWN,0
2012-11-27,59.03,59.73,52.8332,59.22,57.3346,UP,1
2012-11-28,59.94,58.7,52.8641,59.478,57.3606,UP,1
2012-11-29,60.62,60.43,52.8961,59.778,57.4176,UP,1
2012-11-30,60.85,60.53,52.9296,59.938,57.4836,DOWN,0
2012-12-03,59.99,61.35,52.9616,60.086,57.5202,DOWN,0
2012-12-04,59.66,59.99,52.9874,60.212,57.5662,UP,1
2012-12-05,60.27,59.59,53.0157,60.278,57.628,UP,1
2012-12-06,60.85,60.0,53.048,60.324,57.7118,UP,1
2012-12-07,61.85,61.04,53.0876,60.524,57.8288,UP,1
2012-12-10,62.71,61.69,53.1309,61.068,57.9764,DOWN,0
2012-12-11,62.16,63.5,53.1727,61.568,58.0922,UP,1
2012-12-12,63.65,62.55,53.2203,62.244,58.225,UP,1
2012-12-13,63.76,63.91,53.2643,62.826,58.357,UP,1
2012-12-14,64.68,63.67,53.3171,63.392,58.5168,UP,1
2012-12-17,65.76,65.16,53.3769,64.002,58.702,UP,1
2012-12-18,66.39,65.89,53.4411,64.848,58.8798,DOWN,0
2012-12-19,65.73,66.65,53.5086,65.264,59.0118,UP,1
2012-12-20,66.65,65.69,53.5912,65.842,59.2048,DOWN,0
2012-12-21,66.0,65.2,53.6654,66.106,59.3986,UP,1
2012-12-24,66.72,65.68,53.7366,66.298,59.6222,DOWN,0
2012-12-26,66.7,66.99,53.8097,66.36,59.8618,UP,1
2012-12-27,66.72,66.89,53.8849,66.558,60.1112,DOWN,0
2012-12-28,66.05,66.15,53.9545,66.438,60.319,UP,1
2012-12-31,68.05,66.06,54.0372,66.848,60.5356,UP,1
2013-01-02,69.78,69.89,54.1263,67.46,60.7778,DOWN,0
2013-01-03,68.88,69.91,54.2106,67.896,60.9944,UP,1
2013-01-04,70.16,68.83,54.3021,68.584,61.276,DOWN,0
2013-01-07,70.14,69.88,54.3953,69.402,61.5548,DOWN,0
2013-01-08,69.51,70.01,54.4855,69.694,61.8596,UP,1
2013-01-09,70.58,69.87,54.5843,69.854,62.182,UP,1
2013-01-10,71.17,71.12,54.6841,70.312,62.5324,DOWN,0
2013-01-11,70.52,71.25,54.777,70.384,62.739,DOWN,0
2013-01-14,70.5,70.4,54.8697,70.456,62.9642,DOWN,0
2013-01-15,70.18,70.05,54.965,70.59,63.155,DOWN,0
2013-01-16,70.0,69.89,55.0589,70.474,63.369,UP,1
2013-01-17,71.52,70.49,55.158,70.544,63.5982,DOWN,0
2013-01-18,71.22,72.11,55.2501,70.684,63.813,UP,1
2013-01-22,71.46,71.35,55.3407,70.876,64.0414,DOWN,0
2013-01-23,70.95,71.3,55.4314,71.03,64.2994,UP,1
2013-01-24,71.24,71.17,55.5272,71.278,64.5736,UP,1
2013-01-25,71.9,71.47,55.6284,71.354,64.8672,DOWN,0
2013-01-28,71.63,71.88,55.737,71.436,65.1562,UP,1
2013-01-29,72.47,71.49,55.8447,71.638,65.4956,DOWN,0
2013-01-30,71.51,72.25,55.9384,71.75,65.8248,DOWN,0
2013-01-31,71.15,71.1,56.0335,71.732,66.134,UP,1
2013-02-01,73.5,72.13,56.1387,72.052,66.4366,DOWN,0
2013-02-04,72.48,72.92,56.2334,72.222,66.7132,UP,1
2013-02-05,72.88,73.02,56.3332,72.304,66.9884,DOWN,0
2013-02-06,72.77,72.57,56.4333,72.556,67.2428,DOWN,0
2013-02-07,72.47,72.93,56.5319,72.82,67.5072,UP,1
2013-02-08,73.31,72.51,56.6373,72.782,67.7928,UP,1
2013-02-11,74.13,73.34,56.7491,73.112,68.0766,DOWN,0
2013-02-12,73.93,74.1,56.8491,73.322,68.3428,UP,1
2013-02-13,74.78,74.26,56.952,73.724,68.6214,DOWN,0
2013-02-14,74.08,74.43,57.0521,74.046,68.9032,DOWN,0
2013-02-15,73.46,74.14,57.1496,74.076,69.1792,DOWN,0
2013-02-19,73.43,73.8,57.2448,73.936,69.4424,DOWN,0
2013-02-20,70.22,73.31,57.3253,73.194,69.6298,DOWN,0
2013-02-21,68.72,70.14,57.4044,71.982,69.7672,UP,1
2013-02-22,71.69,69.26,57.5093,71.504,69.9468,DOWN,0
2013-02-25,68.0,71.78,57.5932,70.412,70.0636,UP,1
2013-02-26,68.57,68.47,57.6829,69.44,70.162,UP,1
2013-02-27,70.79,68.9,57.7861,69.554,70.3026,DOWN,0
2013-02-28,69.73,70.78,57.8848,69.756,70.4036,DOWN,0
2013-03-01,69.71,69.09,57.9849,69.36,70.4826,UP,1
2013-03-04,69.78,69.3,58.0926,69.716,70.5504,UP,1
2013-03-05,71.12,70.28,58.2119,70.226,70.6582,UP,1
2013-03-06,72.0,71.65,58.3403,70.468,70.7652,UP,1
2013-03-07,72.02,71.87,58.4782,70.926,70.8856,UP,1
2013-03-08,72.23,72.59,58.6182,71.43,70.9958,UP,1
2013-03-11,72.78,72.19,58.7527,72.03,71.1174,UP,1
2013-03-12,73.16,72.59,58.8912,72.438,71.2462,DOWN,0
2013-03-13,72.72,73.04,59.0248,72.582,71.3796,UP,1
2013-03-14,73.25,73.22,59.1561,72.828,71.4836,DOWN,0
2013-03-15,72.6,72.81,59.281,72.902,71.54,UP,1
2013-03-18,72.83,71.54,59.3977,72.912,71.619,DOWN,0
2013-03-19,72.77,72.96,59.5244,72.834,71.6712,UP,1
2013-03-20,73.18,73.21,59.6575,72.926,71.732,DOWN,0
2013-03-21,70.48,72.09,59.7918,72.372,71.7514,DOWN,0
2013-03-22,70.11,70.91,59.9261,71.874,71.742,DOWN,0
2013-03-25,68.99,70.55,60.0472,71.106,71.6984,UP,1
2013-03-26,69.23,69.47,60.1609,70.398,71.6726,DOWN,0
2013-03-27,69.07,68.85,60.2697,69.576,71.644,UP,1
2013-03-28,69.87,69.23,60.3805,69.454,71.6378,DOWN,0
2013-04-01,69.14,69.73,60.4969,69.26,71.6206,DOWN,0
2013-04-02,68.2,69.4,60.6011,69.102,71.5542,DOWN,0
2013-04-03,66.47,68.29,60.7038,68.55,71.4592,UP,1
2013-04-04,67.52,66.64,60.8077,68.24,71.3804,UP,1
2013-04-05,68.14,66.27,60.9116,67.894,71.3242,DOWN,0
2013-04-08,67.86,68.18,61.012,67.638,71.2566,UP,1
2013-04-09,68.55,67.97,61.1081,67.708,71.1896,DOWN,0
2013-04-10,67.9,68.67,61.2026,67.994,71.115,UP,1
2013-04-11,68.29,68.1,61.3111,68.148,71.0314,DOWN,0
2013-04-12,68.0,67.8,61.4161,68.12,70.9612,DOWN,0
2013-04-15,65.59,68.0,61.5149,67.666,70.85,UP,1
2013-04-16,67.87,66.51,61.6184,67.53,70.7374,DOWN,0
2013-04-17,66.97,66.97,61.7121,67.344,70.6272,DOWN,0
2013-04-18,66.35,67.14,61.8032,66.956,70.4966,UP,1
2013-04-19,69.8,67.36,61.9004,67.316,70.4372,DOWN,0
2013-04-22,69.32,69.88,61.9984,68.062,70.3742,UP,1
2013-04-23,70.6,69.48,62.0969,68.608,70.32,UP,1
2013-04-24,71.85,70.88,62.2049,69.584,70.2744,UP,1
2013-04-25,72.65,72.6,62.3174,70.844,70.2488,DOWN,0
2013-04-26,68.97,72.17,62.4153,70.678,70.1326,DOWN,0
2013-04-29,68.27,68.51,62.5124,70.468,70.0164,DOWN,0
2013-04-30,66.65,68.11,62.6083,69.678,69.8802,DOWN,0
2013-05-01,64.06,66.22,62.6911,68.12,69.6928,UP,1
2013-05-02,66.03,64.12,62.7773,66.796,69.609,UP,1
2013-05-03,67.89,67.29,62.8738,66.58,69.5924,UP,1
2013-05-06,68.52,68.01,62.9717,66.63,69.529,UP,1
2013-05-07,69.24,68.97,63.0681,67.148,69.5538,DOWN,0
2013-05-08,68.6,69.16,63.1619,68.056,69.5544,DOWN,0
2013-05-09,66.84,68.65,63.2501,68.218,69.4754,UP,1
2013-05-10,67.24,66.89,63.3453,68.088,69.4256,DOWN,0
2013-05-13,66.56,66.92,63.4385,67.696,69.3626,UP,1
2013-05-14,67.44,66.51,63.5333,67.336,69.3158,UP,1
2013-05-15,70.83,67.34,63.6395,67.782,69.31,UP,1
2013-05-16,71.4,70.57,63.7378,68.694,69.298,UP,1
2013-05-17,73.95,72.05,63.8525,70.036,69.3366,DOWN,0
2013-05-20,73.37,73.64,63.958,71.398,69.3594,DOWN,0
2013-05-21,73.15,73.36,64.0638,72.54,69.3668,DOWN,0
2013-05-22,72.44,72.84,64.1624,72.862,69.3524,DOWN,0
2013-05-23,72.11,71.56,64.2571,73.004,69.3402,DOWN,0
2013-05-24,71.9,71.38,64.3452,72.594,69.3132,DOWN,0
2013-05-28,71.88,72.98,64.4302,72.296,69.2988,UP,1
2013-05-29,71.89,71.38,64.5177,72.044,69.28,UP,1
2013-05-30,71.92,72.0,64.6039,71.94,69.263,DOWN,0
2013-05-31,71.72,71.72,64.6898,71.862,69.2338,UP,1
2013-06-03,72.34,71.91,64.7796,71.95,69.271,DOWN,0
2013-06-04,71.11,72.15,64.8676,71.796,69.291,DOWN,0
2013-06-05,68.93,70.78,64.9426,71.204,69.2898,UP,1
2013-06-06,69.63,68.63,65.0167,70.746,69.2978,UP,1
2013-06-07,70.42,69.96,65.0902,70.486,69.3248,UP,1
2013-06-10,70.55,70.69,65.1653,70.128,69.3384,DOWN,0
2013-06-11,69.4,69.43,65.2336,69.786,69.3436,DOWN,0
2013-06-12,68.72,69.96,65.2976,69.744,69.354,UP,1
2013-06-13,71.36,68.47,65.3765,70.09,69.4518,DOWN,0
2013-06-14,71.02,71.01,65.4552,70.21,69.5218,UP,1
2013-06-17,72.26,72.99,65.5396,70.552,69.6042,UP,1
2013-06-18,73.25,72.47,65.6275,71.322,69.712,DOWN,0
2013-06-19,72.33,73.15,65.7137,72.044,69.7876,DOWN,0
2013-06-20,70.46,71.41,65.7933,71.864,69.8388,UP,1
2013-06-21,70.79,71.0,65.8709,71.818,69.8888,DOWN,0
2013-06-24,70.0,69.17,65.9482,71.366,69.9288,UP,1
2013-06-25,70.33,70.82,66.0246,70.782,70.0236,UP,1
2013-06-26,72.08,70.73,66.1016,70.732,70.1078,DOWN,0
2013-06-27,72.02,72.58,66.1748,71.044,70.2088,DOWN,0
2013-06-28,70.01,71.81,66.239,70.888,70.282,UP,1
2013-07-01,71.38,70.36,66.3132,71.164,70.3136,DOWN,0
2013-07-02,70.71,71.36,66.385,71.24,70.3414,UP,1
2013-07-03,71.03,70.53,66.4493,71.03,70.35,UP,1
2013-07-05,72.01,71.84,66.5162,71.028,70.3532,UP,1
2013-07-08,72.71,72.42,66.5909,71.568,70.3544,UP,1
2013-07-09,73.43,73.04,66.6703,71.978,70.4436,DOWN,0
2013-07-10,73.0,73.42,66.7445,72.436,70.5382,UP,1
2013-07-11,73.97,74.32,66.8275,73.024,70.6846,DOWN,0
2013-07-12,73.96,73.89,66.9114,73.414,70.8826,UP,1
2013-07-15,74.2,73.84,66.9991,73.712,71.046,DOWN,0
2013-07-16,73.59,74.51,67.0871,73.744,71.16,UP,1
2013-07-17,75.28,74.0,67.1868,74.2,71.2952,DOWN,0
2013-07-18,74.87,75.34,67.2793,74.38,71.4078,UP,1
