ticker,IDXX US Equity,IDXX US Equity,IDXX US Equity,IDXX US Equity,IDXX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-05-22,7.75,7.49,6.0081,7.3095,6.0262,DOWN,0
2001-05-23,7.365,7.7375,6.0124,7.392,6.0622,UP,1
2001-05-24,7.49,7.4975,6.018,7.482,6.102,DOWN,0
2001-05-25,7.44,7.5025,6.0232,7.4975,6.1421,DOWN,0
2001-05-29,7.3025,7.44,6.0278,7.4695,6.1787,UP,1
2001-05-30,7.425,7.3025,6.0315,7.4045,6.2207,UP,1
2001-05-31,7.4375,7.3375,6.0353,7.419,6.2619,DOWN,0
2001-06-01,7.1625,7.435,6.0374,7.3535,6.3027,UP,1
2001-06-04,7.3,7.175,6.0401,7.3255,6.3484,UP,1
2001-06-05,7.5425,7.245,6.0438,7.3735,6.393,DOWN,0
2001-06-06,7.525,7.4875,6.0473,7.3935,6.4332,DOWN,0
2001-06-07,7.3975,7.4,6.0497,7.3855,6.4745,DOWN,0
2001-06-08,7.385,7.4975,6.0523,7.43,6.5222,DOWN,0
2001-06-11,7.25,7.3875,6.0538,7.42,6.5626,UP,1
2001-06-12,7.4125,7.275,6.0565,7.394,6.6011,DOWN,0
2001-06-13,7.3375,7.3725,6.0593,7.3565,6.6507,DOWN,0
2001-06-14,7.1075,7.34,6.0621,7.2985,6.6972,DOWN,0
2001-06-15,7.08,7.34,6.0639,7.2375,6.7379,DOWN,0
2001-06-18,6.99,7.1025,6.0647,7.1855,6.7699,UP,1
2001-06-19,7.0725,6.9875,6.0675,7.1175,6.8063,UP,1
2001-06-20,7.2425,7.0425,6.0699,7.0985,6.8452,DOWN,0
2001-06-21,7.1225,7.205,6.0737,7.1015,6.8795,DOWN,0
2001-06-22,6.97,7.12,6.0768,7.0795,6.9158,UP,1
2001-06-25,7.07,6.945,6.0797,7.0955,6.9469,UP,1
2001-06-26,7.29,7.0025,6.0838,7.139,6.9772,UP,1
2001-06-27,7.325,7.275,6.0874,7.1555,7.0027,UP,1
2001-06-28,7.625,7.3225,6.0926,7.256,7.0275,UP,1
2001-06-29,7.8125,7.5875,6.0982,7.4245,7.0586,DOWN,0
2001-07-02,7.5225,7.6875,6.1024,7.515,7.0841,DOWN,0
2001-07-03,7.34,7.5875,6.1068,7.525,7.1064,DOWN,0
2001-07-05,7.2525,7.3,6.1102,7.5105,7.1285,DOWN,0
2001-07-06,6.9725,7.2025,6.1128,7.38,7.1389,UP,1
2001-07-09,7.1425,6.995,6.1165,7.246,7.149,DOWN,0
2001-07-10,7.075,7.1475,6.1199,7.1565,7.1562,DOWN,0
2001-07-11,6.595,7.0125,6.1206,7.0075,7.1526,UP,1
2001-07-12,6.775,6.5575,6.1239,6.912,7.1531,UP,1
2001-07-13,6.8025,6.71,6.1266,6.878,7.153,DOWN,0
2001-07-16,6.35,6.81,6.1269,6.7195,7.1463,DOWN,0
2001-07-17,6.1375,6.06,6.1232,6.532,7.134,DOWN,0
2001-07-18,5.9125,5.735,6.1194,6.3955,7.1195,UP,1
2001-07-19,6.06,5.9375,6.1191,6.2525,7.105,UP,1
2001-07-20,6.44,5.7725,6.1211,6.18,7.099,DOWN,0
2001-07-23,6.2325,6.275,6.1226,6.1565,7.0914,DOWN,0
2001-07-24,6.2125,6.245,6.1232,6.1715,7.0841,DOWN,0
2001-07-25,6.015,6.2325,6.124,6.192,7.0745,DOWN,0
2001-07-26,6.0,6.0375,6.127,6.18,7.0573,UP,1
2001-07-27,6.0125,6.0175,6.1298,6.0945,7.0385,DOWN,0
2001-07-30,5.8625,6.0375,6.1319,6.0205,7.015,UP,1
2001-07-31,6.1025,5.875,6.1346,5.9985,6.9898,UP,1
2001-08-01,6.125,6.0,6.1376,6.0205,6.9634,DOWN,0
2001-08-02,6.0025,6.0575,6.1368,6.021,6.9285,UP,1
2001-08-03,6.2175,5.95,6.1387,6.062,6.9055,DOWN,0
2001-08-06,5.9825,6.1475,6.1387,6.086,6.8754,DOWN,0
2001-08-07,5.975,5.9775,6.136,6.0605,6.8461,DOWN,0
2001-08-08,5.785,6.1137,6.1312,5.9925,6.8157,UP,1
2001-08-09,5.8125,5.8563,6.1269,5.9545,6.7835,UP,1
2001-08-10,5.83,5.805,6.125,5.877,6.7513,UP,1
2001-08-13,5.85,5.8775,6.123,5.8505,6.7251,DOWN,0
2001-08-14,5.7825,5.875,6.1203,5.812,6.6947,UP,1
2001-08-15,5.8073,5.7825,6.1182,5.8165,6.66,DOWN,0
2001-08-16,5.78,5.8075,6.1165,5.81,6.6251,DOWN,0
2001-08-17,5.745,5.78,6.1153,5.793,6.592,UP,1
2001-08-20,5.81,5.71,6.1145,5.785,6.5605,UP,1
2001-08-21,5.88,5.8175,6.1134,5.8045,6.5331,UP,1
2001-08-22,5.97,5.8575,6.1127,5.837,6.5043,UP,1
2001-08-23,6.0875,5.9425,6.1119,5.8985,6.4793,UP,1
2001-08-24,6.2175,6.04,6.1106,5.993,6.4615,UP,1
2001-08-27,6.225,6.2575,6.1098,6.076,6.4444,DOWN,0
2001-08-28,6.0375,6.215,6.1086,6.1075,6.4253,UP,1
2001-08-29,6.07,6.0675,6.1077,6.1275,6.4053,DOWN,0
2001-08-30,6.025,6.06,6.1058,6.115,6.3809,UP,1
2001-08-31,6.0475,6.0775,6.107,6.081,6.3594,DOWN,0
2001-09-04,5.895,6.0625,6.1063,6.015,6.3379,UP,1
2001-09-05,5.9625,5.8225,6.1082,6.0,6.3158,DOWN,0
2001-09-06,5.81,6.0125,6.1067,5.948,6.2862,DOWN,0
2001-09-07,5.605,5.8125,6.106,5.864,6.2518,UP,1
2001-09-10,5.6425,5.63,6.1055,5.783,6.2121,DOWN,0
2001-09-17,5.4525,5.5,6.1047,5.6945,6.1649,UP,1
2001-09-18,5.545,5.5,6.1038,5.611,6.1254,DOWN,0
2001-09-19,5.5325,5.65,6.1026,5.5555,6.0892,DOWN,0
2001-09-20,5.4425,5.4625,6.1024,5.523,6.053,DOWN,0
2001-09-21,5.2625,5.1825,6.1024,5.447,6.0188,UP,1
2001-09-24,5.45,5.3,6.1012,5.4465,5.985,UP,1
2001-09-25,5.6725,5.4825,6.1006,5.472,5.9569,UP,1
2001-09-26,5.735,5.6525,6.1015,5.5125,5.9397,UP,1
2001-09-27,5.9475,5.85,6.1041,5.6135,5.9232,DOWN,0
2001-09-28,5.8425,5.9875,6.1068,5.7295,5.904,UP,1
2001-10-01,5.9425,5.84,6.1088,5.828,5.8958,UP,1
2001-10-02,6.1325,5.855,6.1125,5.92,5.8957,DOWN,0
2001-10-03,6.085,5.9975,6.1172,5.99,5.8992,DOWN,0
2001-10-04,5.9625,6.115,6.1212,5.993,5.8972,UP,1
2001-10-05,6.06,5.9375,6.1246,6.0365,5.8896,DOWN,0
2001-10-08,5.855,6.035,6.1257,6.019,5.8821,UP,1
2001-10-09,5.94,5.7875,6.1293,5.9805,5.8766,UP,1
2001-10-10,6.1725,6.175,6.1338,5.998,5.8798,DOWN,0
2001-10-11,6.0375,6.1225,6.1376,6.013,5.8805,DOWN,0
2001-10-12,5.95,6.05,6.1416,5.991,5.8793,DOWN,0
2001-10-15,5.775,5.92,6.1441,5.975,5.8775,UP,1
2001-10-16,5.8525,5.665,6.1464,5.9575,5.8725,UP,1
2001-10-17,5.9625,5.9675,6.1485,5.9155,5.8693,DOWN,0
2001-10-18,5.8775,5.9125,6.1479,5.8835,5.8668,UP,1
2001-10-19,5.9375,5.9025,6.1473,5.881,5.8612,UP,1
2001-10-22,6.0375,5.925,6.15,5.9335,5.8623,DOWN,0
2001-10-23,6.035,5.9875,6.1524,5.97,5.8635,UP,1
2001-10-24,6.0625,5.99,6.1519,5.99,5.869,UP,1
2001-10-25,6.3125,6.11,6.1556,6.077,5.879,UP,1
2001-10-26,6.6475,6.3125,6.1624,6.219,5.8954,DOWN,0
2001-10-29,6.55,6.55,6.1686,6.3215,5.9094,DOWN,0
2001-10-30,6.295,6.525,6.1729,6.3735,5.9196,UP,1
2001-10-31,6.3,6.4,6.176,6.421,5.9295,UP,1
2001-11-01,6.63,6.3,6.1809,6.4845,5.9465,DOWN,0
2001-11-02,6.565,6.525,6.1849,6.468,5.9629,DOWN,0
2001-11-05,6.555,6.5625,6.1879,6.469,5.9778,UP,1
2001-11-06,6.625,6.56,6.1922,6.535,5.9927,UP,1
2001-11-07,6.75,6.5725,6.1964,6.625,6.0083,DOWN,0
2001-11-08,6.44,6.68,6.1975,6.587,6.0154,UP,1
2001-11-09,6.655,6.55,6.2007,6.605,6.0241,UP,1
2001-11-12,6.77,6.75,6.2039,6.648,6.035,UP,1
2001-11-13,6.7775,6.6625,6.2097,6.6785,6.0498,UP,1
2001-11-14,6.8625,6.765,6.2156,6.701,6.0657,UP,1
2001-11-15,7.005,6.7775,6.2242,6.814,6.0853,DOWN,0
2001-11-16,6.75,6.99,6.2307,6.833,6.0993,DOWN,0
2001-11-19,6.75,6.715,6.2365,6.829,6.1164,UP,1
2001-11-20,6.7775,6.8,6.2427,6.829,6.1327,UP,1
2001-11-21,6.8125,6.705,6.2482,6.819,6.1528,DOWN,0
2001-11-23,6.805,6.7875,6.2541,6.779,6.1768,UP,1
2001-11-26,6.9925,6.815,6.2613,6.8275,6.2038,DOWN,0
2001-11-27,6.925,6.915,6.2684,6.8625,6.2332,UP,1
2001-11-28,6.9875,6.9,6.275,6.9045,6.2621,UP,1
2001-11-29,7.2875,6.95,6.2829,6.9995,6.2972,DOWN,0
2001-11-30,7.25,7.3225,6.2906,7.0885,6.3333,DOWN,0
2001-12-03,7.12,7.2,6.2978,7.114,6.3705,UP,1
2001-12-04,7.3775,7.1225,6.3048,7.2045,6.409,DOWN,0
2001-12-05,7.275,7.375,6.3117,7.262,6.441,UP,1
2001-12-06,7.3,7.2125,6.3182,7.2645,6.4723,UP,1
2001-12-07,7.4625,7.26,6.3259,7.307,6.5026,DOWN,0
2001-12-10,7.2518,7.44,6.3316,7.3334,6.5308,DOWN,0
2001-12-11,7.1825,7.275,6.3377,7.2944,6.5556,DOWN,0
2001-12-12,7.175,7.3075,6.3449,7.2744,6.5765,DOWN,0
2001-12-13,7.11,7.145,6.3513,7.2364,6.597,UP,1
2001-12-14,7.275,7.075,6.3576,7.1989,6.6232,UP,1
2001-12-17,7.465,7.225,6.3652,7.2415,6.6513,DOWN,0
2001-12-18,7.39,7.3775,6.3727,7.283,6.682,DOWN,0
2001-12-19,7.375,7.455,6.3797,7.323,6.7107,DOWN,0
2001-12-20,7.15,7.3125,6.3854,7.331,6.7303,UP,1
2001-12-21,7.2,7.185,6.3916,7.316,6.7535,DOWN,0
2001-12-24,7.1125,7.2025,6.3971,7.2455,6.7768,UP,1
2001-12-26,7.29,7.1125,6.4035,7.2255,6.8071,UP,1
2001-12-27,7.4475,7.2938,6.412,7.24,6.839,DOWN,0
2001-12-28,7.1775,7.3475,6.4196,7.2455,6.8633,DOWN,0
2001-12-31,7.1275,7.25,6.4274,7.231,6.8883,DOWN,0
2002-01-02,6.98,7.2975,6.4345,7.2045,6.9091,UP,1
2002-01-03,7.14,7.0225,6.4427,7.1745,6.9312,DOWN,0
2002-01-04,6.695,7.165,6.449,7.024,6.9444,DOWN,0
2002-01-07,6.54,6.7138,6.4544,6.8965,6.9539,UP,1
2002-01-08,6.595,6.515,6.4607,6.79,6.9596,DOWN,0
2002-01-09,6.44,6.5975,6.466,6.682,6.9554,UP,1
2002-01-10,6.68,6.5287,6.4738,6.59,6.958,DOWN,0
2002-01-11,6.5525,6.75,6.4815,6.5615,6.9632,DOWN,0
2002-01-14,6.535,6.6625,6.4876,6.5605,6.9679,DOWN,0
2002-01-15,6.4225,6.5,6.4921,6.526,6.9637,DOWN,0
2002-01-16,6.355,6.4275,6.4973,6.509,6.9595,UP,1
2002-01-17,6.375,6.425,6.5041,6.448,6.9559,DOWN,0
2002-01-18,6.24,6.4175,6.5092,6.3855,6.9482,UP,1
2002-01-22,6.285,6.1875,6.5132,6.3355,6.9389,UP,1
2002-01-23,6.31,6.285,6.5204,6.313,6.9363,DOWN,0
2002-01-24,6.07,6.375,6.5269,6.256,6.9246,UP,1
2002-01-25,6.1425,6.0875,6.5323,6.2095,6.9121,UP,1
2002-01-28,6.3,6.19,6.5369,6.2215,6.9025,UP,1
2002-01-29,6.365,6.3288,6.5425,6.2375,6.8926,DOWN,0
2002-01-30,6.3,6.3075,6.5475,6.2355,6.8785,UP,1
2002-01-31,6.355,6.2825,6.5522,6.2925,6.8706,DOWN,0
2002-02-01,6.325,6.36,6.5581,6.329,6.8621,DOWN,0
2002-02-04,6.31,6.335,6.562,6.331,6.8527,UP,1
2002-02-05,6.4925,6.2875,6.5656,6.3565,6.8463,DOWN,0
2002-02-06,6.3675,6.4925,6.5672,6.37,6.8376,DOWN,0
2002-02-07,6.3625,6.4075,6.5671,6.3715,6.825,UP,1
2002-02-08,6.5,6.42,6.5683,6.4065,6.8165,UP,1
2002-02-11,6.5375,6.465,6.5697,6.452,6.8075,UP,1
2002-02-12,6.6575,6.5125,6.5719,6.485,6.7949,UP,1
2002-02-13,6.7,6.6675,6.5747,6.5515,6.7839,DOWN,0
2002-02-14,6.7,6.7225,6.5759,6.619,6.7755,DOWN,0
2002-02-15,6.6325,6.6538,6.5759,6.6455,6.7606,DOWN,0
2002-02-19,6.595,6.6125,6.5753,6.657,6.747,UP,1
2002-02-20,6.635,6.5925,6.5746,6.6525,6.7337,UP,1
2002-02-21,6.6675,6.625,6.5742,6.646,6.7178,DOWN,0
2002-02-22,6.5375,6.6675,6.5728,6.6135,6.7035,DOWN,0
2002-02-25,6.4925,6.5225,6.5719,6.5855,6.6897,UP,1
2002-02-26,6.5125,6.47,6.5707,6.569,6.6765,UP,1
2002-02-27,6.5425,6.565,6.5702,6.5505,6.6651,DOWN,0
2002-02-28,6.52,6.5575,6.5689,6.521,6.65,UP,1
2002-03-01,6.525,6.5625,6.5678,6.5185,6.6312,DOWN,0
2002-03-04,6.5175,6.5,6.5673,6.5235,6.6138,UP,1
2002-03-05,6.7375,6.555,6.5681,6.5685,6.601,UP,1
2002-03-06,6.8425,6.765,6.5699,6.6285,6.5949,DOWN,0
2002-03-07,6.8075,6.775,6.5696,6.686,6.587,UP,1
2002-03-08,6.875,6.8275,6.5692,6.756,6.5823,UP,1
2002-03-11,6.9625,6.8375,6.5688,6.845,6.5757,DOWN,0
2002-03-12,6.95,6.91,6.5668,6.8875,6.5658,UP,1
2002-03-13,7.02,6.925,6.5646,6.923,6.5626,DOWN,0
2002-03-14,6.9525,7.0,6.5607,6.952,6.5591,UP,1
2002-03-15,7.015,6.9275,6.5589,6.98,6.5598,UP,1
2002-03-18,7.025,6.9975,6.5566,6.9925,6.5575,DOWN,0
2002-03-19,7.0025,7.0225,6.5544,7.003,6.5637,DOWN,0
2002-03-20,6.855,6.9878,6.5522,6.97,6.57,UP,1
2002-03-21,7.04,6.85,6.5502,6.9875,6.5789,DOWN,0
2002-03-22,6.9775,7.06,6.5479,6.98,6.5896,DOWN,0
2002-03-25,6.8175,6.95,6.5462,6.9385,6.5924,DOWN,0
2002-03-26,6.6725,6.7875,6.5431,6.8725,6.5948,UP,1
2002-03-27,6.76,6.6288,6.5392,6.8535,6.5993,DOWN,0
2002-03-28,6.71,6.71,6.5351,6.7875,6.605,UP,1
2002-04-01,6.91,6.7475,6.5326,6.774,6.6161,DOWN,0
2002-04-02,6.8625,6.9,6.53,6.783,6.6259,UP,1
2002-04-03,6.925,6.9225,6.5284,6.8335,6.6396,DOWN,0
2002-04-04,6.7175,6.88,6.5249,6.825,6.6482,UP,1
2002-04-05,6.8025,6.6775,6.5223,6.8435,6.6581,DOWN,0
2002-04-08,6.7725,6.71,6.5206,6.816,6.6721,UP,1
2002-04-09,6.855,6.7625,6.5195,6.8145,6.6864,UP,1
2002-04-10,6.9475,6.85,6.5192,6.819,6.6993,DOWN,0
2002-04-11,6.8875,6.9,6.5183,6.853,6.7098,UP,1
2002-04-12,7.1875,6.925,6.518,6.93,6.7275,UP,1
2002-04-15,7.225,7.2125,6.5186,7.0205,6.7449,UP,1
2002-04-16,7.4375,7.25,6.5209,7.137,6.7672,DOWN,0
2002-04-17,7.315,7.45,6.5221,7.2105,6.7873,UP,1
2002-04-18,7.4375,7.315,6.5229,7.3205,6.8062,DOWN,0
2002-04-19,7.3675,7.4525,6.5231,7.3565,6.8262,DOWN,0
2002-04-22,7.2078,7.315,6.521,7.3531,6.8431,UP,1
2002-04-23,7.2125,7.19,6.518,7.3081,6.8573,DOWN,0
2002-04-24,7.03,7.245,6.5155,7.2511,6.8672,UP,1
2002-04-25,7.0425,7.0275,6.514,7.1721,6.8749,UP,1
2002-04-26,7.0675,6.97,6.5131,7.1121,6.8822,DOWN,0
2002-04-29,7.0495,7.0525,6.5135,7.0804,6.8892,UP,1
2002-04-30,7.12,7.095,6.5134,7.0619,6.8989,DOWN,0
2002-05-01,7.1,7.1475,6.5135,7.0759,6.909,UP,1
2002-05-02,7.1425,7.0975,6.5162,7.0959,6.9192,UP,1
2002-05-03,7.1675,7.2,6.5182,7.1159,6.9292,DOWN,0
2002-05-06,6.8675,7.15,6.5185,7.0795,6.9358,DOWN,0
2002-05-07,6.7175,6.8625,6.5204,6.999,6.9403,UP,1
2002-05-08,7.1075,6.6,6.5252,7.0005,6.9522,DOWN,0
2002-05-09,6.835,6.9903,6.5298,6.939,6.958,DOWN,0
2002-05-10,6.69,6.975,6.533,6.8435,6.9614,UP,1
2002-05-13,6.975,6.6813,6.5357,6.865,6.9704,UP,1
2002-05-14,7.2625,7.01,6.5408,6.974,6.9853,UP,1
2002-05-15,7.265,7.3,6.5461,7.0055,6.9959,UP,1
2002-05-16,7.3025,7.25,6.5525,7.099,7.0051,UP,1
2002-05-17,7.48,7.315,6.5599,7.257,7.0185,DOWN,0
2002-05-20,7.2875,7.4875,6.5663,7.3195,7.0268,UP,1
2002-05-21,7.4,7.3225,6.574,7.347,7.0355,UP,1
2002-05-22,7.6475,7.4,6.5817,7.4235,7.0495,UP,1
2002-05-23,8.1325,7.5625,6.5917,7.5895,7.0717,DOWN,0
2002-05-24,7.775,7.925,6.6006,7.6485,7.0882,UP,1
2002-05-28,7.935,7.8748,6.6092,7.778,7.1066,DOWN,0
2002-05-29,7.8775,7.76,6.6187,7.8735,7.1236,DOWN,0
2002-05-30,7.825,7.7675,6.6279,7.909,7.1401,UP,1
2002-05-31,7.9,7.825,6.6385,7.8625,7.161,DOWN,0
2002-06-03,7.735,7.88,6.6481,7.8545,7.1749,DOWN,0
2002-06-04,7.65,7.725,6.6572,7.7975,7.1883,UP,1
2002-06-05,7.66,7.6525,6.6662,7.754,7.2052,DOWN,0
2002-06-06,7.4175,7.65,6.6744,7.6725,7.2201,DOWN,0
2002-06-07,7.275,7.41,6.6818,7.5475,7.2304,DOWN,0
2002-06-10,7.2,7.2725,6.6889,7.4405,7.2402,DOWN,0
2002-06-11,7.03,7.1875,6.6953,7.3165,7.2426,DOWN,0
2002-06-12,6.8025,7.015,6.7002,7.145,7.2414,UP,1
2002-06-13,7.015,6.795,6.7059,7.0645,7.2432,UP,1
2002-06-14,7.0575,6.9275,6.7114,7.021,7.25,UP,1
2002-06-17,7.4,7.125,6.7179,7.061,7.2619,DOWN,0
2002-06-18,7.3525,7.36,6.7236,7.1255,7.2735,DOWN,0
2002-06-19,7.1,7.3375,6.728,7.185,7.2784,DOWN,0
2002-06-20,6.7075,7.13,6.7313,7.1235,7.2736,UP,1
2002-06-21,6.72,6.81,6.7346,7.056,7.2703,DOWN,0
2002-06-24,6.4925,6.6425,6.7369,6.8745,7.2564,DOWN,0
2002-06-25,6.43,6.4375,6.7388,6.69,7.2405,UP,1
2002-06-26,6.5,6.355,6.7418,6.57,7.2217,UP,1
2002-06-27,6.5075,6.5625,6.7446,6.53,7.2056,DOWN,0
2002-06-28,6.4475,6.3903,6.7478,6.4755,7.1858,DOWN,0
2002-07-01,6.3,6.46,6.7512,6.437,7.1644,DOWN,0
2002-07-02,6.2425,6.275,6.7542,6.3995,7.1451,UP,1
2002-07-03,6.2725,6.1375,6.7583,6.354,7.1263,UP,1
2002-07-05,6.5125,6.2425,6.7632,6.355,7.116,DOWN,0
2002-07-08,6.28,6.4025,6.7669,6.3215,7.1007,UP,1
2002-07-09,6.285,6.2825,6.7711,6.3185,7.0851,DOWN,0
2002-07-10,6.2,6.2375,6.7758,6.31,7.0681,DOWN,0
2002-07-11,5.995,6.1925,6.7785,6.2545,7.0456,UP,1
2002-07-12,6.102,6.0,6.7807,6.1724,7.0256,UP,1
2002-07-15,6.705,6.2,6.7855,6.2574,7.0169,UP,1
2002-07-16,7.24,6.675,6.792,6.4484,7.0183,DOWN,0
2002-07-17,7.2,7.3575,6.7988,6.6484,7.025,DOWN,0
2002-07-18,7.1875,7.3225,6.805,6.8869,7.0344,DOWN,0
2002-07-19,6.9,7.1525,6.8088,7.0465,7.0302,UP,1
2002-07-22,6.925,7.025,6.813,7.0905,7.032,UP,1
2002-07-23,7.09,6.9275,6.8187,7.0605,7.04,UP,1
2002-07-24,7.2875,7.0075,6.8248,7.078,7.0463,UP,1
2002-07-25,7.335,7.25,6.8322,7.1075,7.0477,DOWN,0
2002-07-26,7.26,7.49,6.8388,7.1795,7.0476,DOWN,0
2002-07-29,7.25,7.35,6.8442,7.2445,7.0466,DOWN,0
2002-07-30,7.25,7.3175,6.8503,7.2765,7.042,UP,1
2002-07-31,7.3125,7.18,6.8571,7.2815,7.0425,UP,1
2002-08-01,7.388,7.4125,6.8651,7.2921,7.0422,DOWN,0
2002-08-02,7.103,7.365,6.8714,7.2607,7.0314,DOWN,0
2002-08-05,6.83,7.105,6.8757,7.1767,7.0053,UP,1
2002-08-06,6.925,6.83,6.881,7.1117,6.9883,DOWN,0
2002-08-07,6.7975,7.06,6.8853,7.0087,6.9656,UP,1
2002-08-08,6.855,6.785,6.8894,6.9021,6.9451,UP,1
2002-08-09,7.1,6.9175,6.8947,6.9015,6.9306,UP,1
2002-08-12,7.1025,7.2298,6.8999,6.956,6.9147,DOWN,0
2002-08-13,7.005,7.2025,6.9033,6.972,6.9001,UP,1
2002-08-14,7.39,7.0025,6.9071,7.0905,6.8949,UP,1
2002-08-15,7.6,7.425,6.9123,7.2395,6.8937,UP,1
2002-08-16,7.6075,7.5475,6.9189,7.341,6.8975,DOWN,0
2002-08-19,7.5125,7.5875,6.9249,7.423,6.9022,DOWN,0
2002-08-20,7.505,7.525,6.9293,7.523,6.9083,UP,1
2002-08-21,7.54,7.5,6.9342,7.553,6.9185,UP,1
2002-08-22,7.6475,7.5725,6.9396,7.5625,6.9354,DOWN,0
2002-08-23,7.29,7.6625,6.943,7.499,6.9409,UP,1
2002-08-26,7.5675,7.2875,6.9471,7.51,6.9511,DOWN,0
2002-08-27,7.23,7.55,6.951,7.455,6.9477,DOWN,0
2002-08-28,7.135,7.23,6.9534,7.374,6.9434,UP,1
2002-08-29,7.315,7.015,6.9561,7.3075,6.9477,DOWN,0
2002-08-30,7.2725,7.25,6.9586,7.304,6.959,DOWN,0
2002-09-03,7.1125,7.3125,6.9599,7.213,6.9668,UP,1
2002-09-04,7.2955,7.1275,6.9613,7.2261,6.9829,UP,1
2002-09-05,7.3,7.3625,6.9641,7.2591,7.0003,UP,1
2002-09-06,7.4975,7.4675,6.9678,7.2956,7.0202,UP,1
2002-09-09,7.625,7.5125,6.972,7.3661,7.0426,UP,1
2002-09-10,7.775,7.59,6.9769,7.4986,7.0691,DOWN,0
2002-09-11,7.7225,7.6675,6.9814,7.584,7.0976,DOWN,0
2002-09-12,7.45,7.7375,6.9837,7.614,7.1217,UP,1
2002-09-13,7.5775,7.375,6.987,7.63,7.1478,UP,1
2002-09-16,7.8075,7.5125,6.9911,7.6665,7.1737,UP,1
2002-09-17,7.825,7.8975,6.9938,7.6765,7.2046,UP,1
2002-09-18,7.89,7.825,6.997,7.71,7.2367,DOWN,0
2002-09-19,7.8625,7.8975,7.0007,7.7925,7.27,DOWN,0
2002-09-20,7.678,7.8375,7.0022,7.8126,7.3036,DOWN,0
2002-09-23,7.605,7.6275,7.0038,7.7721,7.3337,UP,1
2002-09-24,7.745,7.525,7.0061,7.7561,7.3545,DOWN,0
2002-09-25,7.745,7.755,7.0075,7.7271,7.3646,UP,1
2002-09-26,7.75,7.745,7.01,7.7046,7.3756,DOWN,0
2002-09-27,7.625,7.725,7.0122,7.694,7.3843,UP,1
2002-09-30,7.737,7.57,7.015,7.7204,7.4011,UP,1
2002-10-01,7.8725,7.75,7.0188,7.7459,7.42,DOWN,0
2002-10-02,7.835,7.8275,7.0216,7.7639,7.4349,UP,1
2002-10-03,7.9225,7.795,7.0239,7.7984,7.4476,DOWN,0
2002-10-04,7.87,7.86,7.0263,7.8474,7.4583,DOWN,0
2002-10-07,7.8195,7.925,7.0285,7.8639,7.4695,DOWN,0
2002-10-08,7.72,7.8775,7.0314,7.8334,7.4789,DOWN,0
2002-10-09,7.4625,7.75,7.0327,7.7589,7.4832,DOWN,0
2002-10-10,7.36,7.53,7.0339,7.6464,7.4841,UP,1
2002-10-11,7.5,7.375,7.035,7.5724,7.4864,UP,1
2002-10-14,7.7145,7.4375,7.0363,7.5514,7.4986,UP,1
2002-10-15,7.74,7.725,7.0391,7.5554,7.5168,DOWN,0
2002-10-16,7.605,7.7375,7.0415,7.5839,7.5304,UP,1
2002-10-17,7.775,7.6475,7.0455,7.6669,7.5499,DOWN,0
2002-10-18,7.75,7.75,7.0485,7.7169,7.5678,UP,1
2002-10-21,7.875,7.675,7.0544,7.749,7.5833,UP,1
2002-10-22,8.0125,7.885,7.0618,7.8035,7.6015,UP,1
2002-10-23,8.2875,7.9675,7.0702,7.94,7.6272,DOWN,0
2002-10-24,8.1375,8.3,7.0787,8.0125,7.6421,UP,1
2002-10-25,8.695,8.15,7.0888,8.2015,7.664,UP,1
2002-10-28,8.7325,8.825,7.0997,8.373,7.6865,DOWN,0
2002-10-29,8.725,8.7275,7.1107,8.5155,7.7108,UP,1
2002-10-30,8.8575,8.7125,7.1228,8.6295,7.7378,DOWN,0
2002-10-31,8.625,8.875,7.1342,8.727,7.7595,DOWN,0
2002-11-01,8.6175,8.6375,7.1454,8.7115,7.7789,UP,1
2002-11-04,8.775,8.6,7.1581,8.72,7.8086,UP,1
2002-11-05,8.8725,8.75,7.171,8.7495,7.8347,UP,1
2002-11-06,9.015,8.85,7.1845,8.781,7.8704,DOWN,0
2002-11-07,8.945,8.98,7.1989,8.845,7.9066,DOWN,0
2002-11-08,8.8198,8.9375,7.2123,8.8855,7.9367,UP,1
2002-11-11,8.86,8.78,7.2251,8.9025,7.9685,UP,1
2002-11-12,9.0625,8.865,7.2386,8.9405,8.0075,DOWN,0
2002-11-13,9.0325,9.15,7.2522,8.9439,8.0422,UP,1
2002-11-14,9.1375,8.965,7.2662,8.9825,8.079,DOWN,0
2002-11-15,9.1203,9.125,7.2801,9.0426,8.1114,DOWN,0
2002-11-18,8.975,9.125,7.2935,9.0656,8.1384,DOWN,0
2002-11-19,8.675,8.7775,7.3044,8.9881,8.1564,UP,1
2002-11-20,8.8,8.6625,7.3165,8.9416,8.178,UP,1
2002-11-21,9.01,8.75,7.3298,8.9161,8.2092,UP,1
2002-11-22,9.0575,8.975,7.3426,8.9035,8.2388,UP,1
2002-11-25,9.0625,9.1225,7.3552,8.921,8.2639,DOWN,0
2002-11-26,7.9975,9.06,7.3619,8.7855,8.2673,UP,1
2002-11-27,8.0,8.0,7.3684,8.6255,8.2695,DOWN,0
2002-11-29,7.8275,7.9925,7.374,8.389,8.2688,UP,1
