ticker,ADSK US Equity,ADSK US Equity,ADSK US Equity,ADSK US Equity,ADSK US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-04-05,166.33,166.04,142.0706,165.24,155.8372,UP,1
2019-04-08,166.74,165.82,142.1996,165.824,156.3304,UP,1
2019-04-09,167.06,166.15,142.3462,166.366,156.8562,UP,1
2019-04-10,170.46,167.3,142.516,167.128,157.4622,UP,1
2019-04-11,171.88,171.32,142.7266,168.494,157.9798,DOWN,0
2019-04-12,171.87,173.02,142.9351,169.602,158.4732,UP,1
2019-04-15,172.77,172.01,143.1609,170.808,158.9472,DOWN,0
2019-04-16,172.67,173.0,143.373,171.93,159.3688,DOWN,0
2019-04-17,168.03,173.12,143.5577,171.444,159.681,UP,1
2019-04-18,169.2,168.35,143.7442,170.908,160.0194,UP,1
2019-04-22,172.15,168.69,143.947,170.964,160.4512,UP,1
2019-04-23,175.28,173.0,144.1594,171.466,160.8706,UP,1
2019-04-24,176.31,175.04,144.3654,172.194,161.3054,DOWN,0
2019-04-25,175.32,176.76,144.5671,173.652,161.621,UP,1
2019-04-26,176.99,175.37,144.7802,175.21,161.9602,DOWN,0
2019-04-29,176.68,177.29,145.0025,176.116,162.295,UP,1
2019-04-30,178.21,176.67,145.2063,176.702,162.6522,DOWN,0
2019-05-01,173.97,178.93,145.3901,176.234,162.918,DOWN,0
2019-05-02,173.36,173.64,145.5757,175.842,163.1892,UP,1
2019-05-03,176.7,174.72,145.7764,175.784,163.5266,DOWN,0
2019-05-06,175.28,171.8,145.9656,175.504,163.802,DOWN,0
2019-05-07,170.72,173.0,146.1467,174.006,163.9376,UP,1
2019-05-08,171.51,170.34,146.3327,173.514,164.1016,DOWN,0
2019-05-09,171.42,169.23,146.5173,173.126,164.2444,UP,1
2019-05-10,173.77,170.64,146.7246,172.54,164.4596,DOWN,0
2019-05-13,164.93,168.05,146.87,170.47,164.5628,UP,1
2019-05-14,169.96,166.73,147.0391,170.318,164.8062,UP,1
2019-05-15,173.32,168.17,147.2499,170.68,165.1784,UP,1
2019-05-16,176.68,174.15,147.4983,171.732,165.6418,DOWN,0
2019-05-17,174.33,174.97,147.7277,171.844,166.073,DOWN,0
2019-05-20,170.61,172.43,147.9449,172.98,166.4378,UP,1
2019-05-21,174.23,172.76,148.1602,173.834,166.8416,DOWN,0
2019-05-22,174.03,173.87,148.3701,173.976,167.226,DOWN,0
2019-05-23,169.54,170.01,148.5461,172.548,167.5492,DOWN,0
2019-05-24,161.22,160.68,148.6762,169.926,167.7106,DOWN,0
2019-05-28,161.09,161.52,148.811,168.022,167.8668,UP,1
2019-05-29,161.52,160.0,148.943,165.48,168.0202,UP,1
2019-05-30,162.62,161.87,149.0819,163.198,168.1706,DOWN,0
2019-05-31,160.91,160.0,149.2195,161.472,168.3026,DOWN,0
2019-06-03,154.82,161.42,149.3236,160.192,168.2226,UP,1
2019-06-04,159.91,157.58,149.4679,159.956,168.3364,UP,1
2019-06-05,161.31,162.32,149.6058,159.914,168.4688,DOWN,0
2019-06-06,161.16,161.09,149.7498,159.622,168.5738,UP,1
2019-06-07,165.3,162.04,149.9077,160.5,168.8178,DOWN,0
2019-06-10,165.12,166.38,150.0557,162.56,169.0596,DOWN,0
2019-06-11,163.2,166.94,150.187,163.218,169.2072,UP,1
2019-06-12,163.77,163.46,150.3243,163.71,169.2062,DOWN,0
2019-06-13,162.32,164.54,150.3499,163.942,169.1656,DOWN,0
2019-06-14,158.16,161.85,150.3676,162.514,168.9958,DOWN,0
2019-06-17,157.38,158.39,150.3704,160.966,168.8424,UP,1
2019-06-18,161.9,159.87,150.4016,160.706,168.7538,UP,1
2019-06-19,165.63,163.01,150.4604,161.078,168.7316,UP,1
2019-06-20,169.45,169.03,150.5359,162.504,168.7794,UP,1
2019-06-21,170.89,169.33,150.6224,165.05,168.788,DOWN,0
2019-06-24,168.5,171.37,150.7183,167.274,168.7204,DOWN,0
2019-06-25,163.16,169.28,150.7901,167.526,168.5462,DOWN,0
2019-06-26,162.48,164.17,150.8566,166.896,168.3404,UP,1
2019-06-27,165.25,163.15,150.9291,166.056,168.192,DOWN,0
2019-06-28,162.9,166.12,150.9893,164.458,168.0894,UP,1
2019-07-01,169.29,166.99,151.0818,164.616,168.0912,UP,1
2019-07-02,170.1,169.11,151.1754,166.004,168.0502,UP,1
2019-07-03,172.0,170.36,151.2787,167.908,167.9846,UP,1
2019-07-05,172.23,170.39,151.4062,169.304,167.903,DOWN,0
2019-07-08,169.87,170.75,151.5116,170.698,167.794,UP,1
2019-07-09,171.35,168.77,151.6264,171.11,167.6812,UP,1
2019-07-10,172.74,172.51,151.7239,171.638,167.6024,UP,1
2019-07-11,173.33,173.11,151.8286,171.904,167.5048,UP,1
2019-07-12,174.19,174.46,151.9354,172.296,167.5092,DOWN,0
2019-07-15,173.71,174.9,152.0269,173.064,167.5162,DOWN,0
2019-07-16,171.01,174.02,152.1079,172.996,167.4024,UP,1
2019-07-17,171.62,170.65,152.186,172.772,167.3292,UP,1
2019-07-18,172.38,170.68,152.2673,172.582,167.3624,DOWN,0
2019-07-19,169.31,173.3,152.3364,171.606,167.3184,UP,1
2019-07-22,170.36,170.31,152.4186,170.936,167.2972,DOWN,0
2019-07-23,169.74,171.45,152.4929,170.682,167.2166,UP,1
2019-07-24,173.51,169.02,152.6,171.06,167.3882,DOWN,0
2019-07-25,169.92,171.91,152.6896,170.568,167.3874,DOWN,0
2019-07-26,167.99,170.23,152.7985,170.304,167.2808,DOWN,0
2019-07-29,162.77,168.31,152.898,168.786,167.0026,DOWN,0
2019-07-30,160.29,162.08,153.032,166.896,166.7218,DOWN,0
2019-07-31,156.17,160.28,153.1584,163.428,166.433,DOWN,0
2019-08-01,153.47,156.12,153.2348,160.138,166.0178,DOWN,0
2019-08-02,147.76,153.23,153.3006,156.092,165.4924,DOWN,0
2019-08-05,143.57,143.58,153.3114,152.252,164.973,UP,1
2019-08-06,143.67,145.26,153.3209,148.928,164.622,UP,1
2019-08-07,144.17,141.88,153.3553,146.528,164.2836,UP,1
2019-08-08,152.09,146.48,153.4498,146.252,164.095,DOWN,0
2019-08-09,151.34,151.04,153.5283,146.968,163.8694,DOWN,0
2019-08-12,148.87,149.53,153.6021,148.028,163.6286,UP,1
2019-08-13,151.81,148.59,153.7365,149.656,163.5684,DOWN,0
2019-08-14,146.92,148.52,153.8211,150.206,163.3086,DOWN,0
2019-08-15,142.92,144.99,153.9121,148.372,162.9408,UP,1
2019-08-16,144.13,144.71,154.0121,146.93,162.6002,UP,1
2019-08-19,146.18,146.75,154.1132,146.392,162.2178,UP,1
2019-08-20,146.56,145.72,154.1998,145.342,161.8466,DOWN,0
2019-08-21,145.95,147.75,154.2534,145.148,161.5016,DOWN,0
2019-08-22,145.21,145.9,154.3088,145.606,161.1304,DOWN,0
2019-08-23,143.99,144.4,154.3612,145.578,160.7638,UP,1
2019-08-26,147.8,145.82,154.4317,145.902,160.5566,UP,1
2019-08-27,150.21,149.45,154.4882,146.632,160.4132,DOWN,0
2019-08-28,140.08,131.43,154.4855,145.458,159.9768,UP,1
2019-08-29,142.63,142.02,154.5209,144.942,159.5168,UP,1
2019-08-30,142.82,143.79,154.5845,144.708,158.9842,DOWN,0
2019-09-03,141.15,141.0,154.6356,143.378,158.3894,UP,1
2019-09-04,144.34,142.56,154.7102,142.204,157.9062,UP,1
2019-09-05,148.22,146.28,154.7798,143.832,157.6074,UP,1
2019-09-06,150.35,148.83,154.8614,145.376,157.3648,UP,1
2019-09-09,151.02,151.02,154.9878,147.016,157.0802,DOWN,0
2019-09-10,148.05,149.98,155.1128,148.396,156.7832,UP,1
2019-09-11,154.67,149.27,155.2109,150.462,156.4908,UP,1
2019-09-12,155.69,155.67,155.3259,151.956,156.2026,DOWN,0
2019-09-13,153.48,155.53,155.3993,152.582,155.8322,UP,1
2019-09-16,153.87,152.47,155.4679,153.152,155.465,DOWN,0
2019-09-17,153.67,152.25,155.5204,154.276,155.141,DOWN,0
2019-09-18,151.11,152.13,155.5482,153.564,154.7362,UP,1
2019-09-19,153.38,151.39,155.5926,153.102,154.349,DOWN,0
2019-09-20,153.34,153.14,155.6192,153.074,153.9492,DOWN,0
2019-09-23,152.37,152.46,155.6819,152.774,153.5128,DOWN,0
2019-09-24,149.13,152.94,155.7268,151.866,153.0212,DOWN,0
2019-09-25,147.43,148.85,155.8011,151.13,152.5496,UP,1
2019-09-26,149.07,146.86,155.8714,150.268,152.0986,DOWN,0
2019-09-27,145.19,149.37,155.928,148.638,151.5548,UP,1
2019-09-30,147.7,145.74,155.9775,147.704,151.1226,DOWN,0
2019-10-01,145.71,148.5,156.0282,147.02,150.6296,DOWN,0
2019-10-02,142.84,143.99,156.0849,146.102,150.0916,UP,1
2019-10-03,144.77,142.37,156.1724,145.242,149.5168,UP,1
2019-10-04,146.89,145.88,156.254,145.582,149.0562,UP,1
2019-10-07,147.56,145.98,156.3511,145.554,148.6476,DOWN,0
2019-10-08,145.65,146.17,156.4547,145.542,148.3052,UP,1
2019-10-09,148.37,147.32,156.5951,146.648,148.0668,DOWN,0
2019-10-10,144.73,147.95,156.7271,146.64,147.838,UP,1
2019-10-11,150.32,147.16,156.8491,147.326,147.775,DOWN,0
2019-10-14,150.27,149.71,156.9634,147.868,147.8252,DOWN,0
2019-10-15,150.0,150.56,157.0772,148.738,147.9538,DOWN,0
2019-10-16,145.38,147.85,157.1611,148.14,147.988,DOWN,0
2019-10-17,144.27,146.02,157.2376,148.048,147.99,DOWN,0
2019-10-18,139.67,144.02,157.3267,145.918,147.7416,UP,1
2019-10-21,141.49,140.9,157.3928,144.162,147.5446,DOWN,0
2019-10-22,140.07,142.02,157.4295,142.176,147.3686,UP,1
2019-10-23,141.93,139.57,157.4698,141.486,147.171,UP,1
2019-10-24,145.37,143.0,157.5128,141.706,147.14,UP,1
2019-10-25,145.54,144.98,157.557,142.88,147.1924,UP,1
2019-10-28,146.99,146.99,157.6082,143.98,147.2496,DOWN,0
2019-10-29,145.59,146.98,157.6624,145.084,147.2378,UP,1
2019-10-30,148.78,146.24,157.7269,146.454,147.2822,DOWN,0
2019-10-31,147.36,148.76,157.7872,146.852,147.3104,UP,1
2019-11-01,150.25,148.6,157.856,147.794,147.4112,UP,1
2019-11-04,151.27,151.15,157.9037,148.65,147.5568,UP,1
2019-11-05,151.73,152.04,157.967,149.878,147.6354,DOWN,0
2019-11-06,151.51,151.68,158.0371,150.424,147.6614,UP,1
2019-11-07,151.82,152.31,158.116,151.316,147.8962,UP,1
2019-11-08,152.96,150.79,158.1704,151.858,148.1028,DOWN,0
2019-11-11,152.92,152.39,158.2311,152.188,148.3048,UP,1
2019-11-12,158.06,154.78,158.3206,153.454,148.643,UP,1
2019-11-13,159.21,156.84,158.3867,154.994,148.9404,DOWN,0
2019-11-14,158.14,158.41,158.4414,156.258,149.1388,UP,1
2019-11-15,161.75,158.36,158.5048,158.016,149.3668,UP,1
2019-11-18,162.44,160.03,158.559,159.92,149.5952,UP,1
2019-11-19,164.53,163.47,158.6196,161.214,149.9248,UP,1
2019-11-20,165.33,165.0,158.6848,162.438,150.138,DOWN,0
2019-11-21,165.05,165.33,158.7573,163.82,150.3252,UP,1
2019-11-22,167.01,165.96,158.8208,164.872,150.5958,UP,1
2019-11-25,168.88,168.0,158.8923,166.16,150.896,UP,1
2019-11-26,170.8,169.79,158.9486,167.414,151.2386,UP,1
2019-11-27,180.18,170.53,159.0494,170.384,151.82,UP,1
2019-11-29,180.9,178.5,159.1542,173.554,152.3704,DOWN,0
2019-12-02,175.63,180.69,159.2306,175.278,152.8162,DOWN,0
2019-12-03,175.4,172.2,159.3042,176.582,153.2768,UP,1
2019-12-04,176.4,175.09,159.3872,177.702,153.8222,UP,1
2019-12-05,176.63,177.56,159.4712,176.992,154.4062,UP,1
2019-12-06,179.32,177.93,159.5602,176.676,155.0112,DOWN,0
2019-12-09,178.83,179.31,159.6347,177.316,155.684,DOWN,0
2019-12-10,178.46,178.5,159.7104,177.928,156.2992,UP,1
2019-12-11,179.64,179.08,159.7872,178.576,156.9778,DOWN,0
2019-12-12,177.9,175.76,159.8617,178.83,157.679,UP,1
2019-12-13,179.41,178.42,159.9599,178.848,158.3718,UP,1
2019-12-16,184.37,180.13,160.0928,179.956,159.1214,DOWN,0
2019-12-17,181.49,184.61,160.2267,180.562,159.8,UP,1
2019-12-18,183.75,182.0,160.3779,181.384,160.562,UP,1
2019-12-19,183.78,184.0,160.5329,182.56,161.2702,DOWN,0
2019-12-20,182.84,185.75,160.6853,183.246,162.0324,UP,1
2019-12-23,182.92,183.18,160.8297,182.956,162.6844,UP,1
2019-12-24,183.91,183.2,160.9752,183.44,163.3572,UP,1
2019-12-26,184.24,184.4,161.1295,183.538,164.042,UP,1
2019-12-27,185.38,185.3,161.2906,183.858,164.842,DOWN,0
2019-12-30,183.3,184.63,161.4407,183.95,165.6226,UP,1
2019-12-31,183.46,183.05,161.5888,184.058,166.4984,UP,1
2020-01-02,187.83,184.21,161.7524,184.842,167.4252,DOWN,0
2020-01-03,184.95,184.49,161.9056,184.984,168.3228,UP,1
2020-01-06,187.12,183.78,162.0471,185.332,169.2266,UP,1
2020-01-07,187.5,186.13,162.2135,186.172,170.0692,UP,1
2020-01-08,189.95,188.22,162.3898,187.47,170.9574,UP,1
2020-01-09,191.94,191.71,162.57,188.292,171.8564,UP,1
2020-01-10,192.36,193.16,162.7663,189.774,172.7918,UP,1
2020-01-13,192.45,190.0,162.9634,190.84,173.6652,DOWN,0
2020-01-14,191.11,192.25,163.1398,191.562,174.5402,DOWN,0
2020-01-15,190.79,190.94,163.2747,191.73,175.351,UP,1
2020-01-16,192.5,192.51,163.4154,191.842,176.1756,UP,1
2020-01-17,193.35,192.38,163.5489,192.04,177.008,UP,1
2020-01-21,195.84,194.01,163.7029,192.718,177.8946,DOWN,0
2020-01-22,194.73,197.47,163.8449,193.442,178.7528,UP,1
2020-01-23,198.6,195.39,164.0042,195.004,179.6656,UP,1
2020-01-24,199.19,199.43,164.1648,196.342,180.591,DOWN,0
2020-01-27,195.87,195.77,164.2919,196.846,181.3472,UP,1
2020-01-28,200.03,196.26,164.4326,197.684,182.1636,DOWN,0
2020-01-29,199.74,200.92,164.572,198.686,182.9956,DOWN,0
2020-01-30,198.99,198.42,164.7031,198.764,183.7404,DOWN,0
2020-01-31,196.85,198.77,164.824,198.296,184.4286,UP,1
2020-02-03,199.26,197.86,164.9801,198.974,185.1232,UP,1
2020-02-04,203.94,202.0,165.1539,199.756,185.8954,DOWN,0
2020-02-05,202.08,206.72,165.3035,200.224,186.636,UP,1
2020-02-06,206.0,203.62,165.4571,201.626,187.4158,UP,1
2020-02-07,207.01,205.58,165.6106,203.658,188.1784,DOWN,0
2020-02-10,206.1,207.24,165.7645,205.026,188.8844,DOWN,0
2020-02-11,205.8,207.35,165.9086,205.398,189.3968,UP,1
2020-02-12,207.11,206.76,166.0607,206.404,189.921,UP,1
2020-02-13,207.51,206.34,166.2072,206.706,190.5586,UP,1
2020-02-14,208.95,208.09,166.3821,207.094,191.2296,DOWN,0
2020-02-18,207.06,209.47,166.5506,207.286,191.8428,UP,1
2020-02-19,210.76,209.33,166.7209,208.278,192.5254,DOWN,0
2020-02-20,206.67,210.44,166.8779,208.19,193.0724,DOWN,0
2020-02-21,201.91,205.0,167.0338,207.07,193.534,DOWN,0
2020-02-24,194.37,195.56,167.1481,204.154,193.8522,DOWN,0
2020-02-25,186.73,196.47,167.2247,200.088,193.994,UP,1
2020-02-26,190.67,188.59,167.3092,196.07,194.2494,DOWN,0
2020-02-27,180.65,184.24,167.3878,190.866,194.2742,UP,1
2020-02-28,190.88,176.57,167.4924,188.66,194.4044,DOWN,0
2020-03-02,190.83,190.67,167.5799,187.952,194.5912,DOWN,0
2020-03-03,180.55,187.85,167.5993,186.716,194.5272,UP,1
2020-03-04,191.42,183.9,167.6847,186.866,194.68,DOWN,0
2020-03-05,184.04,185.47,167.7519,187.544,194.704,DOWN,0
2020-03-06,173.42,177.83,167.7478,184.052,194.514,DOWN,0
2020-03-09,160.05,157.82,167.6779,177.896,194.0368,UP,1
2020-03-10,164.48,165.6,167.6526,174.682,193.6416,DOWN,0
2020-03-11,154.4,159.55,167.6185,167.278,193.022,DOWN,0
2020-03-12,136.0,143.79,167.4931,157.67,192.076,UP,1
2020-03-13,158.03,146.0,167.4756,154.592,191.5674,DOWN,0
2020-03-16,148.08,140.9892,167.4029,152.198,190.7724,UP,1
2020-03-17,154.92,149.69,167.373,150.286,190.1718,DOWN,0
2020-03-18,141.82,145.22,167.308,147.77,189.2658,UP,1
2020-03-19,149.23,141.45,167.2546,150.416,188.5004,DOWN,0
2020-03-20,148.02,151.46,167.1881,148.414,187.6618,DOWN,0
2020-03-23,144.14,147.81,167.103,147.626,186.7058,UP,1
2020-03-24,149.96,151.25,167.0263,146.634,185.8578,UP,1
2020-03-25,149.99,149.4,166.9507,148.268,185.0086,UP,1
2020-03-26,160.88,150.85,166.9391,150.598,184.404,DOWN,0
2020-03-27,141.57,155.83,166.8281,149.308,183.4196,UP,1
2020-03-30,155.91,142.74,166.796,151.662,182.6878,UP,1
2020-03-31,156.1,154.0,166.7857,152.89,181.9428,DOWN,0
2020-04-01,139.22,147.53,166.6949,150.736,180.8104,DOWN,0
2020-04-02,137.05,136.97,166.5707,145.97,179.6568,UP,1
2020-04-03,139.0,136.89,166.4375,145.456,178.4648,UP,1
2020-04-06,152.32,146.12,166.3519,144.738,177.5274,DOWN,0
2020-04-07,148.7,157.73,166.2409,143.258,176.584,UP,1
2020-04-08,159.21,150.79,166.1945,147.256,175.7676,UP,1
2020-04-09,164.9,160.71,166.2032,152.826,175.0708,DOWN,0
2020-04-13,160.92,162.37,166.1954,157.21,174.3094,UP,1
2020-04-14,172.22,165.17,166.2302,161.19,173.8168,DOWN,0
2020-04-15,169.14,168.57,166.2614,165.278,173.2144,UP,1
2020-04-16,171.0,171.46,166.27,167.636,172.5556,UP,1
2020-04-17,180.94,176.08,166.3242,170.844,172.1328,DOWN,0
2020-04-20,177.87,178.19,166.3535,174.234,171.5702,DOWN,0
2020-04-21,170.02,175.96,166.3425,173.794,170.8304,UP,1
2020-04-22,175.37,176.05,166.37,175.04,170.2158,UP,1
2020-04-23,175.55,172.99,166.391,175.95,169.6108,UP,1
2020-04-24,180.35,177.2643,166.429,175.832,169.0756,UP,1
2020-04-27,182.51,182.24,166.4749,176.76,168.5756,DOWN,0
2020-04-28,177.31,185.53,166.4905,178.218,167.9428,UP,1
2020-04-29,187.9,180.61,166.5615,180.724,167.5596,DOWN,0
2020-04-30,187.13,187.0,166.6421,183.04,167.087,DOWN,0
2020-05-01,174.9,179.22,166.6585,181.95,166.4516,UP,1
2020-05-04,177.8,174.78,166.6856,181.008,165.9694,UP,1
2020-05-05,180.49,179.57,166.7415,181.644,165.6918,UP,1
2020-05-06,181.23,182.23,166.7958,180.31,165.5818,UP,1
2020-05-07,184.0,182.93,166.8671,179.684,165.4484,UP,1
2020-05-08,184.29,186.0,166.921,181.562,165.5212,UP,1
2020-05-11,184.4,183.14,166.9934,182.882,165.3916,DOWN,0
2020-05-12,180.97,184.37,167.0583,182.978,165.1944,DOWN,0
2020-05-13,176.86,180.6,167.1288,182.104,165.1206,UP,1
2020-05-14,177.87,174.53,167.2167,180.878,164.8496,UP,1
2020-05-15,180.72,176.49,167.3394,180.164,164.7832,UP,1
2020-05-18,190.1,183.84,167.5226,181.304,165.1168,UP,1
2020-05-19,194.71,190.13,167.7573,184.052,165.81,UP,1
2020-05-20,196.64,197.97,168.0227,188.008,166.4532,DOWN,0
2020-05-21,194.75,196.08,168.2781,191.384,167.2602,UP,1
2020-05-22,195.78,194.03,168.5361,194.396,168.4558,UP,1
2020-05-26,199.53,199.32,168.7733,196.282,169.2858,UP,1
2020-05-27,199.81,198.65,169.0157,197.302,170.3204,UP,1
2020-05-28,202.63,196.38,169.2845,198.5,171.2746,UP,1
2020-05-29,210.38,203.6,169.5773,201.626,172.6458,UP,1
2020-06-01,219.29,210.0,169.9392,206.328,174.047,DOWN,0
2020-06-02,219.09,218.93,170.32,210.24,175.4684,UP,1
2020-06-03,226.39,220.75,170.7313,215.556,177.1134,DOWN,0
2020-06-04,225.2,225.0,171.1264,220.07,178.6182,UP,1
2020-06-05,233.71,224.67,171.5622,224.736,180.2926,DOWN,0
2020-06-08,233.51,231.14,172.0,227.58,181.7452,UP,1
2020-06-09,234.15,232.49,172.4447,230.592,183.5968,UP,1
2020-06-10,236.59,235.59,172.9077,232.632,185.2104,DOWN,0
2020-06-11,219.1,233.0,173.2642,231.412,186.4704,UP,1
2020-06-12,222.96,227.95,173.6279,229.262,188.1452,UP,1
2020-06-15,229.0,218.96,174.0725,228.36,189.9842,UP,1
2020-06-16,240.93,234.95,174.564,229.716,192.0228,DOWN,0
2020-06-17,237.04,242.29,175.0351,229.806,193.7172,UP,1
2020-06-18,238.07,237.95,175.5197,233.6,195.5046,DOWN,0
2020-06-19,237.82,242.11,175.9871,236.572,197.0768,UP,1
2020-06-22,240.88,236.0,176.4504,238.948,198.5964,UP,1
2020-06-23,241.62,242.91,176.9068,239.086,200.2104,DOWN,0
2020-06-24,233.44,240.29,177.3189,238.366,201.4348,UP,1
2020-06-25,234.47,233.5,177.751,237.646,202.7414,DOWN,0
2020-06-26,232.74,234.93,178.1413,236.63,203.9762,DOWN,0
2020-06-29,232.17,232.53,178.5237,234.888,205.0008,UP,1
2020-06-30,239.19,232.95,178.9523,234.402,206.2272,UP,1
2020-07-01,241.22,239.94,179.389,235.958,207.6512,DOWN,0
2020-07-02,240.15,242.51,179.8214,237.094,208.9468,UP,1
2020-07-06,244.36,243.32,180.2877,239.418,210.323,DOWN,0
2020-07-07,238.94,243.12,180.7155,240.772,211.4948,UP,1
2020-07-08,243.9,241.64,181.1683,241.714,212.7226,UP,1
2020-07-09,248.2,250.3,181.6474,243.11,214.1404,DOWN,0
2020-07-10,244.24,248.22,182.123,243.928,215.2672,DOWN,0
2020-07-13,231.86,246.17,182.5451,241.428,216.1618,UP,1
2020-07-14,234.6,228.86,182.9728,240.56,217.3558,UP,1
2020-07-15,235.58,236.0,183.4247,238.896,218.5114,DOWN,0
2020-07-16,234.03,233.86,183.8564,236.062,219.5822,UP,1
2020-07-17,237.7,235.8,184.3163,234.754,220.7116,UP,1
2020-07-20,246.04,239.05,184.8323,237.59,221.9524,DOWN,0
2020-07-21,239.69,246.64,185.3069,238.608,223.0604,UP,1
2020-07-22,240.74,241.4,185.7762,239.64,224.1872,DOWN,0
2020-07-23,237.34,241.29,186.2251,240.302,225.3146,DOWN,0
2020-07-24,232.88,234.14,186.6612,239.338,226.435,UP,1
2020-07-27,239.69,234.96,187.1178,238.068,227.6714,DOWN,0
2020-07-28,234.58,238.53,187.5671,237.046,228.7486,UP,1
2020-07-29,238.61,236.58,188.0085,236.62,229.7188,DOWN,0
2020-07-30,236.1,235.29,188.4377,236.372,230.5466,UP,1
2020-07-31,236.43,238.36,188.8698,237.082,231.3424,UP,1
2020-08-03,239.48,239.42,189.3403,237.04,232.237,UP,1
2020-08-04,239.9,239.29,189.8185,238.104,233.1194,UP,1
2020-08-05,243.2,240.07,190.3361,239.022,233.9928,UP,1
2020-08-06,243.57,243.64,190.8465,240.516,234.868,DOWN,0
2020-08-07,236.24,242.47,191.3274,240.478,235.5402,DOWN,0
2020-08-10,231.88,236.4,191.7771,238.958,235.9702,DOWN,0
2020-08-11,228.79,231.17,192.1942,236.736,236.1602,UP,1
2020-08-12,231.57,229.3,192.6244,234.41,236.4098,UP,1
2020-08-13,238.19,232.88,193.0804,233.334,236.6458,DOWN,0
2020-08-14,234.35,237.92,193.5242,232.956,236.8288,UP,1
2020-08-17,239.0,236.3,193.9753,234.38,236.9346,UP,1
2020-08-18,242.69,241.94,194.4519,237.16,237.1182,DOWN,0
2020-08-19,241.42,244.4,194.9078,239.13,237.2636,UP,1
2020-08-20,249.15,240.44,195.3972,241.322,237.5148,DOWN,0
2020-08-21,248.27,249.33,195.8799,244.106,238.0982,UP,1
2020-08-24,251.8,250.1,196.3813,246.666,238.675,UP,1
2020-08-25,252.24,249.02,196.8834,248.576,239.1398,DOWN,0
2020-08-26,248.21,246.66,197.3597,249.934,239.2854,DOWN,0
2020-08-27,243.11,250.19,197.8106,248.726,239.4068,UP,1
2020-08-28,247.39,244.85,198.2573,248.55,239.5932,DOWN,0
2020-08-31,245.7,246.33,198.6897,247.33,239.7508,UP,1
2020-09-01,253.51,247.99,199.1666,247.584,240.0034,UP,1
2020-09-02,261.35,255.48,199.6646,250.212,240.398,DOWN,0
2020-09-03,242.09,256.81,200.0628,250.008,240.571,DOWN,0
2020-09-04,233.88,240.53,200.4096,247.306,240.5592,DOWN,0
2020-09-08,224.36,224.16,200.7047,243.038,240.3916,UP,1
2020-09-09,232.78,227.61,201.0434,238.892,240.4038,DOWN,0
2020-09-10,228.2,234.0,201.3493,232.262,240.184,DOWN,0
2020-09-11,227.48,228.18,201.6423,229.34,239.9092,UP,1
2020-09-14,229.83,231.03,201.9375,228.53,239.7028,UP,1
2020-09-15,235.87,231.48,202.2159,230.832,239.533,DOWN,0
2020-09-16,230.76,236.41,202.4652,230.428,239.3694,DOWN,0
2020-09-17,226.97,225.5,202.7219,230.182,239.0308,DOWN,0
2020-09-18,225.13,228.32,202.9706,229.712,238.5694,UP,1
2020-09-21,227.64,220.8,203.2268,229.274,238.2374,UP,1
2020-09-22,229.56,229.41,203.4914,228.012,238.1914,DOWN,0
2020-09-23,221.87,228.6,203.7042,226.234,237.9368,DOWN,0
2020-09-24,220.96,219.49,203.9148,225.032,237.6444,UP,1
2020-09-25,227.8,221.18,204.1615,225.566,237.5198,UP,1
2020-09-28,232.15,232.5,204.4241,226.468,237.4088,UP,1
2020-09-29,232.92,232.51,204.6992,227.14,237.1464,DOWN,0
2020-09-30,231.01,232.29,204.9572,228.968,236.9728,UP,1
2020-10-01,233.96,232.76,205.2051,231.568,236.8372,DOWN,0
2020-10-02,225.56,228.77,205.4255,231.12,236.6016,UP,1
2020-10-05,228.93,226.86,205.6514,230.476,236.5226,DOWN,0
2020-10-06,228.01,228.32,205.8725,229.494,236.289,UP,1
2020-10-07,233.01,229.31,206.1234,229.894,236.2576,UP,1
2020-10-08,234.31,237.23,206.3803,229.964,236.1716,UP,1
2020-10-09,237.5,234.38,206.6483,232.352,236.1996,UP,1
2020-10-12,242.12,243.46,206.9377,234.99,236.3134,UP,1
2020-10-13,244.09,242.75,207.2312,238.206,236.4056,UP,1
2020-10-14,246.7,246.88,207.5482,240.944,236.5416,UP,1
2020-10-15,252.03,244.0,207.8911,244.488,236.7182,UP,1
2020-10-16,259.97,253.21,208.2518,248.982,237.0462,DOWN,0
2020-10-19,259.94,262.67,208.6267,252.546,237.5202,DOWN,0
2020-10-20,257.34,261.41,208.9778,255.196,238.0294,DOWN,0
2020-10-21,254.01,257.39,209.3104,256.658,238.5338,DOWN,0
2020-10-22,252.76,254.52,209.6244,256.804,238.9576,UP,1
2020-10-23,254.42,253.27,209.9368,255.694,239.2822,DOWN,0
2020-10-26,249.13,251.59,210.2207,253.532,239.5778,UP,1
2020-10-27,250.6,251.01,210.5114,252.184,239.8098,DOWN,0
2020-10-28,237.62,246.21,210.744,248.906,239.7084,UP,1
2020-10-29,242.84,238.33,211.0042,246.922,239.7368,DOWN,0
2020-10-30,235.54,240.13,211.2194,243.146,239.4646,UP,1
2020-11-02,240.74,237.2025,211.4564,241.468,239.314,UP,1
2020-11-03,248.31,244.38,211.7187,241.01,239.2442,DOWN,0
