ticker,AMD US Equity,AMD US Equity,AMD US Equity,AMD US Equity,AMD US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2010-03-12,8.93,9.04,6.098,8.814,8.4136,DOWN,0
2010-03-15,8.92,8.88,6.1191,8.87,8.3976,UP,1
2010-03-16,9.4,8.95,6.1434,9.024,8.392,UP,1
2010-03-17,9.67,9.47,6.1681,9.174,8.3914,DOWN,0
2010-03-18,9.39,9.62,6.1923,9.262,8.385,DOWN,0
2010-03-19,9.11,9.38,6.2154,9.298,8.3758,UP,1
2010-03-22,9.31,8.91,6.2387,9.376,8.3726,UP,1
2010-03-23,9.45,9.34,6.2628,9.386,8.373,DOWN,0
2010-03-24,9.23,9.38,6.2859,9.298,8.3748,DOWN,0
2010-03-25,9.03,9.35,6.3073,9.226,8.3824,DOWN,0
2010-03-26,9.02,9.11,6.3283,9.208,8.3798,UP,1
2010-03-29,9.11,9.08,6.3504,9.168,8.382,UP,1
2010-03-30,9.27,9.21,6.3744,9.132,8.3906,DOWN,0
2010-03-31,9.27,9.15,6.3994,9.14,8.3958,UP,1
2010-04-01,9.37,9.34,6.4256,9.208,8.4058,UP,1
2010-04-05,9.53,9.47,6.4529,9.31,8.4166,DOWN,0
2010-04-06,9.35,9.44,6.4804,9.358,8.446,UP,1
2010-04-07,9.66,9.38,6.5093,9.436,8.4778,DOWN,0
2010-04-08,9.42,9.63,6.5383,9.466,8.5044,DOWN,0
2010-04-09,9.3,9.49,6.5671,9.452,8.5266,UP,1
2010-04-12,9.42,9.37,6.5959,9.43,8.5574,UP,1
2010-04-13,9.56,9.42,6.6255,9.472,8.5994,UP,1
2010-04-14,9.89,9.82,6.6568,9.518,8.6376,UP,1
2010-04-15,10.16,9.97,6.689,9.666,8.6826,DOWN,0
2010-04-16,9.81,9.78,6.7187,9.768,8.7226,DOWN,0
2010-04-19,9.58,9.73,6.7471,9.8,8.7704,UP,1
2010-04-20,9.77,9.74,6.777,9.842,8.8188,UP,1
2010-04-21,9.78,9.8,6.8082,9.82,8.866,UP,1
2010-04-22,9.86,9.57,6.8403,9.76,8.9124,DOWN,0
2010-04-23,9.76,9.81,6.8723,9.75,8.9548,UP,1
2010-04-26,9.97,9.8,6.9048,9.828,8.9974,DOWN,0
2010-04-27,9.58,9.84,6.9352,9.79,9.0316,DOWN,0
2010-04-28,9.55,9.69,6.9652,9.744,9.0614,UP,1
2010-04-29,9.72,9.7,6.996,9.716,9.0952,DOWN,0
2010-04-30,9.07,9.72,7.0221,9.578,9.1176,UP,1
2010-05-03,9.29,9.18,7.0489,9.442,9.1448,DOWN,0
2010-05-04,8.68,9.08,7.0723,9.262,9.1604,DOWN,0
2010-05-05,8.58,8.44,7.0944,9.068,9.1762,DOWN,0
2010-05-06,8.27,8.58,7.1153,8.778,9.1806,UP,1
2010-05-07,8.38,8.3,7.1395,8.64,9.1904,UP,1
2010-05-10,8.99,8.92,7.1665,8.58,9.212,UP,1
2010-05-11,9.07,8.85,7.193,8.658,9.2292,UP,1
2010-05-12,9.49,9.2,7.2214,8.84,9.2514,DOWN,0
2010-05-13,9.42,9.52,7.2497,9.07,9.2728,DOWN,0
2010-05-14,8.8,9.24,7.2751,9.154,9.2788,UP,1
2010-05-17,8.85,8.75,7.3011,9.126,9.2836,DOWN,0
2010-05-18,8.42,8.96,7.3249,8.996,9.2792,UP,1
2010-05-19,8.47,8.23,7.3485,8.792,9.276,DOWN,0
2010-05-20,8.09,8.27,7.3702,8.526,9.2594,UP,1
2010-05-21,8.4,7.87,7.3934,8.446,9.2484,DOWN,0
2010-05-24,8.09,8.32,7.4153,8.294,9.2316,UP,1
2010-05-25,8.15,7.75,7.4376,8.24,9.2162,UP,1
2010-05-26,8.22,8.39,7.4603,8.19,9.1926,UP,1
2010-05-27,8.8,8.45,7.4863,8.332,9.1752,DOWN,0
2010-05-28,8.57,8.84,7.5112,8.366,9.1588,DOWN,0
2010-06-01,8.14,8.43,7.5335,8.376,9.1394,UP,1
2010-06-02,8.54,8.26,7.5578,8.454,9.124,UP,1
2010-06-03,8.69,8.59,7.5835,8.548,9.1088,DOWN,0
2010-06-04,8.105,8.42,7.6062,8.409,9.0863,DOWN,0
2010-06-07,7.71,8.2,7.6271,8.237,9.0599,UP,1
2010-06-08,7.77,7.75,7.6484,8.163,9.0349,DOWN,0
2010-06-09,7.61,7.91,7.6679,7.977,9.0049,UP,1
2010-06-10,8.01,7.78,7.688,7.841,8.9797,UP,1
2010-06-11,8.12,7.85,7.7085,7.844,8.9567,UP,1
2010-06-14,8.28,8.31,7.7296,7.958,8.9349,UP,1
2010-06-15,8.82,8.35,7.7525,8.168,8.9207,UP,1
2010-06-16,8.9,8.73,7.7747,8.426,8.9117,UP,1
2010-06-17,8.91,9.05,7.7974,8.606,8.8967,DOWN,0
2010-06-18,8.83,8.92,7.8205,8.748,8.8849,DOWN,0
2010-06-21,8.8,9.03,7.8431,8.852,8.8749,DOWN,0
2010-06-22,8.58,8.81,7.8633,8.804,8.8581,DOWN,0
2010-06-23,8.56,8.63,7.8835,8.736,8.8381,DOWN,0
2010-06-24,8.13,8.51,7.8982,8.58,8.8029,DOWN,0
2010-06-25,8.09,8.22,7.9126,8.432,8.7615,DOWN,0
2010-06-28,8.05,8.14,7.926,8.282,8.7263,DOWN,0
2010-06-29,7.48,7.93,7.935,8.062,8.6843,DOWN,0
2010-06-30,7.32,7.58,7.943,7.814,8.6353,UP,1
2010-07-01,7.39,7.35,7.9505,7.666,8.5875,DOWN,0
2010-07-02,7.17,7.45,7.9579,7.482,8.5337,DOWN,0
2010-07-06,7.04,7.4,7.9648,7.28,8.4793,UP,1
2010-07-07,7.39,7.04,7.9732,7.262,8.4277,DOWN,0
2010-07-08,7.37,7.52,7.981,7.272,8.3835,DOWN,0
2010-07-09,7.34,7.34,7.9873,7.262,8.3393,UP,1
2010-07-12,7.36,7.38,7.994,7.3,8.2921,UP,1
2010-07-13,7.52,7.6,8.0033,7.396,8.2611,DOWN,0
2010-07-14,7.44,7.82,8.0114,7.406,8.2241,DOWN,0
2010-07-15,7.41,7.46,8.0187,7.414,8.1987,DOWN,0
2010-07-16,7.37,7.28,8.0267,7.42,8.1745,UP,1
2010-07-19,7.44,7.41,8.0356,7.436,8.1579,UP,1
2010-07-20,7.6,7.21,8.0466,7.452,8.1423,DOWN,0
2010-07-21,7.4,7.61,8.0571,7.444,8.1105,UP,1
2010-07-22,7.61,7.49,8.0674,7.484,8.0813,UP,1
2010-07-23,7.82,7.57,8.0783,7.574,8.0479,UP,1
2010-07-26,8.07,7.82,8.091,7.7,8.0209,UP,1
2010-07-27,8.21,8.14,8.1045,7.822,8.0091,DOWN,0
2010-07-28,7.98,8.09,8.115,7.938,7.9917,DOWN,0
2010-07-29,7.78,7.88,8.1232,7.972,7.9789,DOWN,0
2010-07-30,7.49,7.61,8.1302,7.906,7.9593,UP,1
2010-08-02,7.65,7.63,8.1372,7.822,7.9505,DOWN,0
2010-08-03,7.51,7.57,8.1438,7.682,7.9327,UP,1
2010-08-04,7.52,7.55,8.1527,7.59,7.9213,DOWN,0
2010-08-05,7.5,7.49,8.1609,7.534,7.9083,DOWN,0
2010-08-06,7.45,7.49,8.1682,7.526,7.8929,DOWN,0
2010-08-09,7.42,7.48,8.1765,7.48,7.8653,DOWN,0
2010-08-10,6.83,7.06,8.1815,7.344,7.8305,DOWN,0
2010-08-11,6.49,6.63,8.1859,7.138,7.7975,UP,1
2010-08-12,6.57,6.35,8.1917,6.952,7.7581,DOWN,0
2010-08-13,6.49,6.6,8.1984,6.76,7.7141,UP,1
2010-08-16,6.62,6.47,8.2072,6.6,7.6844,UP,1
2010-08-17,6.63,6.72,8.2157,6.56,7.6628,DOWN,0
2010-08-18,6.57,6.62,8.2256,6.576,7.6388,DOWN,0
2010-08-19,6.42,6.48,8.2347,6.546,7.615,DOWN,0
2010-08-20,6.25,6.36,8.2427,6.498,7.5798,DOWN,0
2010-08-23,6.14,6.295,8.25,6.402,7.5402,DOWN,0
2010-08-24,5.99,6.0,8.2558,6.274,7.4944,UP,1
2010-08-25,6.13,5.92,8.2612,6.186,7.4406,DOWN,0
2010-08-26,5.87,6.19,8.2645,6.076,7.38,UP,1
2010-08-27,6.08,5.94,8.2692,6.042,7.3234,DOWN,0
2010-08-30,5.78,6.02,8.2715,5.97,7.2624,DOWN,0
2010-08-31,5.61,5.69,8.2672,5.894,7.1986,UP,1
2010-09-01,5.76,5.75,8.2633,5.82,7.1422,UP,1
2010-09-02,5.93,5.82,8.2608,5.832,7.0896,UP,1
2010-09-03,6.09,6.05,8.2582,5.834,7.0488,DOWN,0
2010-09-07,5.95,6.04,8.2513,5.868,7.006,DOWN,0
2010-09-08,5.83,5.96,8.2452,5.912,6.9616,UP,1
2010-09-09,5.86,5.945,8.2398,5.932,6.9292,DOWN,0
2010-09-10,5.81,5.88,8.2338,5.908,6.899,UP,1
2010-09-13,6.18,5.89,8.23,5.926,6.8748,UP,1
2010-09-14,6.27,6.16,8.2258,5.99,6.8568,DOWN,0
2010-09-15,6.22,6.25,8.2226,6.068,6.8404,DOWN,0
2010-09-16,6.15,6.21,8.2183,6.126,6.8156,DOWN,0
2010-09-17,6.12,6.21,8.2129,6.188,6.7906,DOWN,0
2010-09-20,6.09,6.16,8.2069,6.17,6.7656,UP,1
2010-09-21,6.171,6.1,8.1976,6.1502,6.7418,UP,1
2010-09-22,6.26,6.12,8.1896,6.1582,6.7166,UP,1
2010-09-23,6.4,6.2,8.179,6.2082,6.6958,UP,1
2010-09-24,6.84,6.6,8.1698,6.3522,6.6844,UP,1
2010-09-27,7.02,6.92,8.1614,6.5382,6.6774,DOWN,0
2010-09-28,6.95,7.06,8.1532,6.694,6.6676,UP,1
2010-09-29,7.28,6.87,8.1464,6.898,6.6612,DOWN,0
2010-09-30,7.11,7.39,8.1386,7.04,6.6554,DOWN,0
2010-10-01,7.05,7.2,8.1297,7.082,6.6442,DOWN,0
2010-10-04,6.94,7.03,8.1187,7.066,6.6266,UP,1
2010-10-05,6.98,7.04,8.108,7.072,6.6048,DOWN,0
2010-10-06,6.86,7.01,8.097,6.988,6.5778,UP,1
2010-10-07,6.87,6.89,8.0837,6.94,6.5556,UP,1
2010-10-08,7.05,6.87,8.0718,6.94,6.541,UP,1
2010-10-11,7.24,7.1,8.0597,7.0,6.536,UP,1
2010-10-12,7.3,7.26,8.0466,7.064,6.529,DOWN,0
2010-10-13,7.22,7.45,8.0336,7.136,6.5232,DOWN,0
2010-10-14,7.139,7.23,8.0205,7.1898,6.5156,DOWN,0
2010-10-15,7.12,7.36,8.0075,7.2038,6.508,DOWN,0
2010-10-18,6.96,7.11,7.9939,7.1478,6.4982,DOWN,0
2010-10-19,6.95,6.86,7.9802,7.0778,6.4888,DOWN,0
2010-10-20,6.82,6.98,7.9657,6.9978,6.4886,UP,1
2010-10-21,6.89,6.87,7.9523,6.948,6.4966,DOWN,0
2010-10-22,6.89,6.86,7.9394,6.902,6.503,UP,1
2010-10-25,7.26,6.96,7.9286,6.962,6.5184,DOWN,0
2010-10-26,7.2,7.2,7.9189,7.012,6.53,UP,1
2010-10-27,7.35,7.17,7.9124,7.118,6.5444,UP,1
2010-10-28,7.63,7.36,7.9048,7.266,6.5656,DOWN,0
2010-10-29,7.335,7.61,7.8965,7.355,6.5839,UP,1
2010-11-01,7.36,7.48,7.8891,7.375,6.6061,UP,1
2010-11-02,7.535,7.41,7.8817,7.442,6.634,UP,1
2010-11-03,7.64,7.52,7.8755,7.5,6.667,UP,1
2010-11-04,8.0,7.71,7.8706,7.574,6.7044,UP,1
2010-11-05,8.04,8.03,7.8714,7.715,6.7478,UP,1
2010-11-08,8.14,8.03,7.8717,7.871,6.789,DOWN,0
2010-11-09,7.91,8.22,7.8708,7.946,6.8316,DOWN,0
2010-11-10,7.75,7.89,7.8686,7.968,6.8744,DOWN,0
2010-11-11,7.63,7.56,7.8674,7.894,6.9118,DOWN,0
2010-11-12,7.63,7.59,7.8682,7.812,6.9458,DOWN,0
2010-11-15,7.565,7.75,7.8662,7.697,6.9753,DOWN,0
2010-11-16,7.43,7.49,7.8638,7.601,7.0049,DOWN,0
2010-11-17,7.33,7.32,7.8614,7.517,7.0349,UP,1
2010-11-18,7.35,7.43,7.8622,7.461,7.0647,UP,1
2010-11-19,7.47,7.36,7.8628,7.429,7.0979,DOWN,0
2010-11-22,7.41,7.44,7.8627,7.398,7.1225,DOWN,0
2010-11-23,7.32,7.32,7.8616,7.376,7.1435,UP,1
2010-11-24,7.62,7.38,7.8615,7.434,7.1715,DOWN,0
2010-11-26,7.55,7.6,7.8601,7.474,7.1995,DOWN,0
2010-11-29,7.38,7.47,7.8576,7.456,7.2247,DOWN,0
2010-11-30,7.29,7.29,7.8538,7.432,7.2487,UP,1
2010-12-01,7.51,7.41,7.8512,7.47,7.2755,UP,1
2010-12-02,7.54,7.56,7.8491,7.454,7.3011,UP,1
2010-12-03,7.65,7.53,7.8477,7.474,7.3261,UP,1
2010-12-06,7.819,7.65,7.8473,7.5618,7.3457,UP,1
2010-12-07,8.02,7.91,7.8484,7.7078,7.3657,UP,1
2010-12-08,8.17,7.98,7.849,7.8398,7.3901,DOWN,0
2010-12-09,7.95,8.21,7.8493,7.9218,7.4035,UP,1
2010-12-10,8.07,8.0,7.8501,8.0058,7.4227,UP,1
2010-12-13,8.23,8.13,7.8502,8.088,7.4463,DOWN,0
2010-12-14,8.05,8.23,7.8486,8.094,7.4685,DOWN,0
2010-12-15,8.02,8.0,7.8469,8.064,7.4893,UP,1
2010-12-16,8.03,8.01,7.8446,8.08,7.5127,UP,1
2010-12-17,8.1,8.05,7.842,8.086,7.5373,UP,1
2010-12-20,8.24,8.09,7.84,8.088,7.5611,DOWN,0
2010-12-21,8.14,8.27,7.8376,8.106,7.5791,DOWN,0
2010-12-22,8.111,8.17,7.8336,8.1242,7.5953,DOWN,0
2010-12-23,8.04,8.04,7.829,8.1262,7.6117,UP,1
2010-12-27,8.05,8.0,7.8246,8.1162,7.6299,UP,1
2010-12-28,8.09,8.07,7.8205,8.0862,7.6493,DOWN,0
2010-12-29,8.08,8.1,7.8139,8.0742,7.6717,UP,1
2010-12-30,8.14,8.1,7.8062,8.08,7.6955,UP,1
2010-12-31,8.18,8.14,7.8002,8.108,7.7227,UP,1
2011-01-03,8.47,8.44,7.797,8.192,7.7543,UP,1
2011-01-04,8.77,8.56,7.7943,8.328,7.7919,UP,1
2011-01-05,8.91,8.74,7.7916,8.494,7.8249,DOWN,0
2011-01-06,8.69,8.92,7.7889,8.604,7.8547,UP,1
2011-01-07,8.83,8.73,7.7879,8.734,7.8843,UP,1
2011-01-10,9.19,9.05,7.7887,8.878,7.9155,DOWN,0
2011-01-11,8.36,8.77,7.785,8.796,7.936,UP,1
2011-01-12,8.39,8.41,7.7806,8.692,7.9566,DOWN,0
2011-01-13,8.26,8.44,7.7755,8.606,7.9711,DOWN,0
2011-01-14,8.2,8.32,7.7697,8.48,7.9823,DOWN,0
2011-01-18,8.1025,8.2,7.7625,8.2625,7.9844,DOWN,0
2011-01-19,7.93,8.13,7.7554,8.1765,7.9822,UP,1
2011-01-20,8.02,7.88,7.7472,8.1025,7.9798,DOWN,0
2011-01-21,7.54,8.14,7.7378,7.9585,7.9724,UP,1
2011-01-24,7.68,7.53,7.7297,7.8545,7.971,DOWN,0
2011-01-25,7.48,7.66,7.72,7.73,7.968,UP,1
2011-01-26,7.491,7.49,7.7097,7.6422,7.9652,UP,1
2011-01-27,7.75,7.61,7.699,7.5882,7.9689,DOWN,0
2011-01-28,7.49,7.76,7.6856,7.5782,7.9701,UP,1
2011-01-31,7.83,7.55,7.6757,7.6082,7.9801,UP,1
2011-02-01,8.22,8.1,7.6689,7.7562,7.9975,UP,1
2011-02-02,8.29,8.16,7.6615,7.916,8.0139,UP,1
2011-02-03,8.33,8.36,7.6543,8.032,8.0323,UP,1
2011-02-04,8.4,8.32,7.647,8.214,8.0539,DOWN,0
2011-02-07,8.33,8.47,7.6398,8.314,8.0681,DOWN,0
2011-02-08,8.24,8.28,7.6312,8.318,8.0819,DOWN,0
2011-02-09,8.23,8.18,7.6244,8.306,8.0989,DOWN,0
2011-02-10,8.22,8.1,7.6178,8.284,8.1175,UP,1
2011-02-11,8.28,8.16,7.6106,8.26,8.1329,UP,1
2011-02-14,8.63,8.26,7.6084,8.32,8.1547,DOWN,0
2011-02-15,8.6,8.6,7.6049,8.392,8.1737,UP,1
2011-02-16,8.99,8.65,7.6065,8.544,8.1971,UP,1
2011-02-17,9.44,8.96,7.6108,8.788,8.2255,DOWN,0
2011-02-18,9.18,9.52,7.6153,8.968,8.2457,DOWN,0
2011-02-22,8.85,8.88,7.6177,9.012,8.2637,DOWN,0
2011-02-23,8.55,8.78,7.6155,9.002,8.2733,UP,1
2011-02-24,9.1,8.59,7.6156,9.024,8.2907,UP,1
2011-02-25,9.29,9.25,7.6146,8.994,8.3155,DOWN,0
2011-02-28,9.21,9.34,7.6136,9.0,8.3393,DOWN,0
2011-03-01,9.025,9.27,7.6147,9.035,8.3592,UP,1
2011-03-02,9.17,9.05,7.6163,9.159,8.3806,UP,1
2011-03-03,9.28,9.31,7.6206,9.195,8.4014,DOWN,0
2011-03-04,9.225,9.33,7.6244,9.182,8.4231,DOWN,0
2011-03-07,8.84,9.19,7.6281,9.108,8.4377,UP,1
2011-03-08,8.99,8.88,7.6311,9.101,8.4567,DOWN,0
2011-03-09,8.67,8.94,7.634,9.001,8.4691,DOWN,0
2011-03-10,8.42,8.53,7.6353,8.829,8.4757,UP,1
2011-03-11,8.65,8.26,7.6375,8.714,8.4871,DOWN,0
2011-03-14,8.43,8.56,7.6356,8.632,8.4929,DOWN,0
2011-03-15,8.28,7.99,7.6342,8.49,8.4949,DOWN,0
2011-03-16,8.12,8.28,7.6341,8.38,8.4879,UP,1
2011-03-17,8.31,8.29,7.6329,8.358,8.4787,UP,1
2011-03-18,8.55,8.45,7.6322,8.338,8.4715,DOWN,0
2011-03-21,8.55,8.73,7.6344,8.362,8.4687,DOWN,0
2011-03-22,8.36,8.54,7.6377,8.378,8.4593,UP,1
2011-03-23,8.59,8.36,7.6418,8.472,8.4473,UP,1
2011-03-24,8.83,8.66,7.6479,8.576,8.4567,UP,1
2011-03-25,8.88,8.78,7.6522,8.642,8.4665,DOWN,0
2011-03-28,8.69,8.89,7.6551,8.67,8.4751,DOWN,0
2011-03-29,8.68,8.69,7.6571,8.734,8.4847,UP,1
2011-03-30,8.79,8.74,7.6569,8.774,8.4984,DOWN,0
2011-03-31,8.6,8.7647,7.6554,8.728,8.5118,DOWN,0
2011-04-01,8.36,8.61,7.6527,8.624,8.5186,DOWN,0
2011-04-04,8.1,8.4,7.649,8.506,8.5298,UP,1
2011-04-05,8.11,8.23,7.6456,8.392,8.5384,UP,1
2011-04-06,8.43,8.22,7.6448,8.32,8.5574,DOWN,0
2011-04-07,8.41,8.48,7.6441,8.282,8.5758,UP,1
2011-04-08,8.47,8.47,7.6458,8.304,8.5902,DOWN,0
2011-04-11,8.42,8.46,7.6474,8.368,8.6088,DOWN,0
2011-04-12,8.26,8.35,7.6485,8.398,8.6174,DOWN,0
2011-04-13,8.2,8.35,7.6521,8.352,8.617,DOWN,0
2011-04-14,8.19,8.14,7.6564,8.308,8.615,UP,1
2011-04-15,8.27,8.2,7.6608,8.268,8.6138,DOWN,0
2011-04-18,8.2,8.11,7.666,8.224,8.6098,UP,1
2011-04-19,8.27,8.21,7.6721,8.226,8.6086,UP,1
2011-04-20,8.63,8.48,7.6783,8.312,8.6164,UP,1
2011-04-21,8.71,8.73,7.685,8.416,8.626,DOWN,0
2011-04-25,8.7,8.67,7.6918,8.502,8.6356,UP,1
2011-04-26,8.88,8.7,7.6994,8.638,8.6476,UP,1
2011-04-27,8.95,8.86,7.7066,8.774,8.654,UP,1
2011-04-28,9.07,8.88,7.7147,8.862,8.6634,UP,1
2011-04-29,9.1,9.04,7.7232,8.94,8.6656,DOWN,0
2011-05-02,9.03,9.16,7.7315,9.006,8.6574,DOWN,0
2011-05-03,8.8,9.0,7.7383,8.99,8.6498,DOWN,0
2011-05-04,8.79,8.77,7.7442,8.958,8.6486,UP,1
2011-05-05,8.87,8.68,7.7516,8.918,8.655,UP,1
2011-05-06,8.92,9.0,7.7581,8.882,8.6514,UP,1
2011-05-09,8.94,8.93,7.7637,8.864,8.6444,DOWN,0
2011-05-10,8.94,8.75,7.7681,8.892,8.639,DOWN,0
2011-05-11,8.88,8.89,7.7714,8.91,8.6361,UP,1
2011-05-12,8.93,8.78,7.7762,8.922,8.6313,DOWN,0
2011-05-13,8.9,8.92,7.7818,8.918,8.6237,DOWN,0
2011-05-16,8.67,8.77,7.7877,8.864,8.6126,DOWN,0
2011-05-17,8.54,8.62,7.7921,8.784,8.6066,UP,1
2011-05-18,8.67,8.53,7.7979,8.742,8.6002,DOWN,0
2011-05-19,8.64,8.62,7.8035,8.684,8.5996,DOWN,0
2011-05-20,8.62,8.58,7.8091,8.628,8.6036,DOWN,0
2011-05-23,8.49,8.49,7.8143,8.592,8.6004,DOWN,0
2011-05-24,8.39,8.55,7.8192,8.562,8.5996,UP,1
2011-05-25,8.43,8.37,7.8272,8.514,8.6026,UP,1
2011-05-26,8.48,8.45,7.8371,8.482,8.6098,UP,1
2011-05-27,8.49,8.53,7.8467,8.456,8.6134,UP,1
2011-05-31,8.68,8.56,7.8577,8.494,8.616,DOWN,0
2011-06-01,8.37,8.65,7.8664,8.49,8.6124,DOWN,0
2011-06-02,8.235,8.39,7.8745,8.451,8.6099,DOWN,0
2011-06-03,7.97,8.09,7.8815,8.349,8.5975,DOWN,0
2011-06-06,7.8,7.97,7.8884,8.211,8.5769,DOWN,0
2011-06-07,7.71,7.87,7.8957,8.017,8.5535,DOWN,0
2011-06-08,7.62,7.72,7.9031,7.867,8.5321,UP,1
2011-06-09,7.64,7.65,7.9113,7.748,8.5113,DOWN,0
2011-06-10,7.59,7.63,7.9186,7.672,8.4873,DOWN,0
2011-06-13,7.54,7.6,7.927,7.62,8.4661,UP,1
2011-06-14,7.67,7.67,7.9349,7.612,8.4523,DOWN,0
2011-06-15,7.5,7.58,7.9435,7.588,8.4403,DOWN,0
2011-06-16,7.19,7.65,7.9514,7.498,8.4219,DOWN,0
2011-06-17,7.0,7.29,7.9576,7.38,8.3933,DOWN,0
2011-06-20,6.89,6.96,7.9624,7.25,8.3629,UP,1
2011-06-21,7.22,6.98,7.9681,7.16,8.3379,DOWN,0
2011-06-22,7.06,7.15,7.9736,7.072,8.3107,DOWN,0
2011-06-23,7.06,6.98,7.9798,7.046,8.2867,DOWN,0
2011-06-24,6.9,7.02,7.985,7.026,8.2607,UP,1
2011-06-27,6.92,6.91,7.9905,7.032,8.2353,UP,1
2011-06-28,6.95,6.95,7.9944,6.978,8.2089,DOWN,0
2011-06-29,6.89,7.0,7.9975,6.944,8.1827,UP,1
2011-06-30,6.99,6.93,8.0013,6.93,8.1571,UP,1
2011-07-01,7.11,6.99,8.0061,6.972,8.1267,UP,1
2011-07-05,7.14,7.11,8.0112,7.016,8.0953,DOWN,0
2011-07-06,7.0,7.1,8.0158,7.026,8.0613,UP,1
2011-07-07,7.15,7.08,8.0207,7.078,8.0267,DOWN,0
2011-07-08,6.95,7.06,8.0241,7.07,7.9867,DOWN,0
2011-07-11,6.76,6.8,8.0259,7.0,7.9405,DOWN,0
2011-07-12,6.43,6.72,8.0239,6.858,7.8871,UP,1
2011-07-13,6.48,6.49,8.0212,6.754,7.8361,DOWN,0
2011-07-14,6.44,6.45,8.0186,6.612,7.7889,DOWN,0
2011-07-15,6.43,6.45,8.0144,6.508,7.7417,DOWN,0
2011-07-18,6.18,6.37,8.0097,6.392,7.6879,UP,1
2011-07-19,6.48,6.29,8.0069,6.402,7.6391,UP,1
2011-07-20,6.6,6.56,8.0052,6.426,7.5923,DOWN,0
2011-07-21,6.5,6.59,8.0028,6.438,7.5435,UP,1
2011-07-22,7.75,7.09,8.0072,6.702,7.5209,DOWN,0
2011-07-25,7.63,7.62,8.011,6.992,7.4949,UP,1
2011-07-26,7.66,7.67,8.0141,7.228,7.4701,DOWN,0
2011-07-27,7.51,7.6,8.0154,7.41,7.4469,DOWN,0
2011-07-28,7.42,7.5,8.016,7.594,7.4245,DOWN,0
2011-07-29,7.34,7.32,8.0166,7.512,7.3979,DOWN,0
2011-08-01,7.22,7.54,8.017,7.43,7.3695,DOWN,0
2011-08-02,7.11,7.18,8.017,7.32,7.3393,UP,1
2011-08-03,7.16,7.06,8.018,7.25,7.3127,DOWN,0
2011-08-04,6.5,7.05,8.0157,7.066,7.2749,UP,1
2011-08-05,6.56,6.59,8.0144,6.91,7.2375,DOWN,0
2011-08-08,5.94,6.03,8.0097,6.654,7.1867,UP,1
2011-08-09,6.18,6.08,8.0061,6.468,7.1405,DOWN,0
2011-08-10,5.85,5.63,7.9991,6.206,7.0839,UP,1
2011-08-11,6.17,5.93,7.9939,6.14,7.0399,UP,1
2011-08-12,6.21,6.31,7.9882,6.07,6.9994,UP,1
2011-08-15,6.43,6.28,7.9822,6.168,6.9686,DOWN,0
2011-08-16,6.34,6.36,7.9772,6.2,6.9394,DOWN,0
2011-08-17,6.14,6.41,7.9711,6.258,6.908,DOWN,0
2011-08-18,5.79,5.9,7.9624,6.182,6.8714,UP,1
2011-08-19,5.98,5.72,7.9541,6.136,6.8382,UP,1
2011-08-22,6.05,6.13,7.9444,6.06,6.8074,UP,1
2011-08-23,6.5,6.08,7.9367,6.092,6.7866,DOWN,0
2011-08-24,6.34,6.5,7.9277,6.132,6.76,UP,1
2011-08-25,6.37,6.32,7.92,6.248,6.7374,UP,1
2011-08-26,6.49,6.3,7.9137,6.35,6.7234,UP,1
2011-08-29,6.83,6.58,7.9097,6.506,6.72,UP,1
2011-08-30,6.84,6.76,7.9057,6.574,6.719,DOWN,0
2011-08-31,6.83,6.84,7.902,6.672,6.7112,DOWN,0
2011-09-01,6.68,6.83,7.8983,6.734,6.7036,DOWN,0
2011-09-02,6.32,6.35,7.8932,6.7,6.6888,DOWN,0
2011-09-06,6.27,6.09,7.8878,6.588,6.6762,UP,1
2011-09-07,6.76,6.5,7.8843,6.572,6.673,UP,1
2011-09-08,6.81,6.72,7.8813,6.568,6.6702,DOWN,0
2011-09-09,6.52,6.69,7.8773,6.536,6.6628,UP,1
2011-09-12,6.71,6.4,7.8727,6.614,6.6572,UP,1
2011-09-13,6.96,6.77,7.8698,6.752,6.6542,UP,1
2011-09-14,7.21,7.02,7.8689,6.842,6.6556,UP,1
2011-09-15,7.335,7.3,7.8692,6.947,6.6623,DOWN,0
2011-09-16,7.2,7.38,7.8676,7.083,6.6633,DOWN,0
2011-09-19,6.92,6.96,7.8645,7.125,6.6627,DOWN,0
2011-09-20,6.74,6.96,7.86,7.081,6.6623,DOWN,0
2011-09-21,6.48,6.8,7.8533,6.935,6.6633,DOWN,0
2011-09-22,6.12,6.24,7.8438,6.692,6.6561,UP,1
2011-09-23,6.17,6.01,7.8338,6.486,6.6507,UP,1
2011-09-26,6.4,6.37,7.826,6.382,6.6501,UP,1
2011-09-27,6.49,6.57,7.8181,6.332,6.6563,DOWN,0
2011-09-28,6.15,6.51,7.8077,6.266,6.6497,DOWN,0
2011-09-29,5.31,5.49,7.794,6.104,6.6239,DOWN,0
2011-09-30,5.08,5.23,7.7793,5.886,6.5955,DOWN,0
2011-10-03,4.53,5.03,7.7618,5.512,6.5311,UP,1
2011-10-04,4.72,4.42,7.7449,5.158,6.4729,UP,1
2011-10-05,4.83,4.65,7.7279,4.894,6.4163,UP,1
