ticker,MPWR US Equity,MPWR US Equity,MPWR US Equity,MPWR US Equity,MPWR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2005-03-23,9.12,8.64,8.704,7.3324,,UP,1
2005-03-24,9.2,9.14,8.842,7.372,,UP,1
2005-03-28,9.23,9.16,8.952,7.4246,,DOWN,0
2005-03-29,8.79,9.09,8.996,7.4758,,DOWN,0
2005-03-30,8.5,8.92,8.968,7.5202,,UP,1
2005-03-31,8.83,8.6,8.91,7.571,,UP,1
2005-04-01,8.86,8.99,8.842,7.6214,,UP,1
2005-04-04,9.08,8.86,8.812,7.666,,UP,1
2005-04-05,9.1,9.08,8.874,7.6948,,DOWN,0
2005-04-06,8.87,9.01,8.948,7.7138,,UP,1
2005-04-07,9.1,8.9,9.002,7.739,,DOWN,0
2005-04-08,8.48,9.08,8.926,7.7532,,DOWN,0
2005-04-11,8.32,8.54,8.774,7.7664,,UP,1
2005-04-12,8.64,8.172,8.682,7.7868,,DOWN,0
2005-04-13,8.54,8.55,8.616,7.81,,DOWN,0
2005-04-14,7.91,8.39,8.378,7.8182,,DOWN,0
2005-04-15,7.83,7.9,8.248,7.8234,,UP,1
2005-04-18,7.85,7.69,8.154,7.8334,,UP,1
2005-04-19,8.29,7.95,8.084,7.8478,,DOWN,0
2005-04-20,7.91,8.2,7.958,7.8556,,UP,1
2005-04-21,8.22,7.87,8.02,7.8676,,DOWN,0
2005-04-22,7.26,8.32,7.906,7.871,,UP,1
2005-04-25,7.81,7.35,7.898,7.889,,UP,1
2005-04-26,8.05,7.99,7.85,7.9066,,DOWN,0
2005-04-27,7.978,8.02,7.8636,7.9157,,UP,1
2005-04-28,8.04,7.72,7.8276,7.9293,,UP,1
2005-04-29,8.05,7.98,7.9856,7.9476,,DOWN,0
2005-05-02,7.2,7.97,7.8636,7.9524,,DOWN,0
2005-05-03,6.62,7.02,7.5776,7.9552,,UP,1
2005-05-04,6.83,6.77,7.348,7.9628,,DOWN,0
2005-05-05,6.701,6.83,7.0802,7.9696,,UP,1
2005-05-06,7.02,6.8,6.8742,7.9826,,DOWN,0
2005-05-09,6.9,6.83,6.8142,7.99,,DOWN,0
2005-05-10,6.81,6.79,6.8522,7.9984,,DOWN,0
2005-05-11,6.47,6.89,6.7802,7.999,,DOWN,0
2005-05-12,5.86,6.5,6.612,7.9894,,UP,1
2005-05-13,6.32,5.9,6.472,7.9882,,UP,1
2005-05-16,6.59,6.42,6.41,7.9876,,DOWN,0
2005-05-17,6.39,6.67,6.326,7.9794,,DOWN,0
2005-05-18,6.2,6.48,6.272,7.9546,,UP,1
2005-05-19,6.58,6.24,6.416,7.9262,,DOWN,0
2005-05-20,6.46,6.5,6.444,7.897,,UP,1
2005-05-23,6.47,6.41,6.42,7.8608,,UP,1
2005-05-24,6.68,6.5,6.478,7.8264,,UP,1
2005-05-25,7.04,6.58,6.646,7.7938,,UP,1
2005-05-26,7.44,7.2,6.818,7.7768,,DOWN,0
2005-05-27,7.41,7.5,7.008,7.7548,,UP,1
2005-05-31,7.42,7.45,7.198,7.7296,,UP,1
2005-06-01,7.43,7.42,7.348,7.7068,,UP,1
2005-06-02,7.51,7.45,7.442,7.6842,,DOWN,0
2005-06-03,7.49,7.49,7.452,7.6516,,DOWN,0
2005-06-06,7.28,7.45,7.426,7.6132,,UP,1
2005-06-07,8.28,7.85,7.598,7.5942,,UP,1
2005-06-08,8.71,8.38,7.854,7.5926,,UP,1
2005-06-09,8.95,8.62,8.142,7.6016,,DOWN,0
2005-06-10,8.78,8.838,8.4,7.6006,,UP,1
2005-06-13,9.37,8.78,8.818,7.6108,,UP,1
2005-06-14,9.42,9.46,9.046,7.6176,,DOWN,0
2005-06-15,9.32,9.42,9.168,7.622,,UP,1
2005-06-16,9.56,9.36,9.29,7.6358,,DOWN,0
2005-06-17,9.36,9.46,9.406,7.641,,DOWN,0
2005-06-20,8.821,9.5,9.2962,7.6478,,DOWN,0
2005-06-21,8.32,8.7,9.0762,7.6478,,UP,1
2005-06-22,8.75,8.42,8.9622,7.65,,DOWN,0
2005-06-23,8.6,8.89,8.7702,7.6512,,UP,1
2005-06-24,9.23,8.53,8.7442,7.6776,,DOWN,0
2005-06-27,9.09,9.45,8.798,7.7028,,UP,1
2005-06-28,9.5,9.17,9.034,7.7358,,DOWN,0
2005-06-29,9.48,9.56,9.18,7.7596,,DOWN,0
2005-06-30,8.88,9.5,9.236,7.779,,UP,1
2005-07-01,9.24,8.95,9.238,7.7994,,DOWN,0
2005-07-05,9.24,9.26,9.268,7.839,,DOWN,0
2005-07-06,8.98,9.2,9.164,7.8624,,UP,1
2005-07-07,9.22,8.77,9.112,7.8858,,UP,1
2005-07-08,9.28,9.27,9.192,7.9118,,UP,1
2005-07-11,9.4,9.4,9.224,7.939,,UP,1
2005-07-12,10.0,9.47,9.376,7.978,,UP,1
2005-07-13,10.11,10.1,9.602,8.0362,,DOWN,0
2005-07-14,10.09,10.15,9.776,8.1056,,UP,1
2005-07-15,10.15,9.99,9.95,8.172,,UP,1
2005-07-18,10.41,10.1,10.152,8.2462,,DOWN,0
2005-07-19,8.4,8.3,9.832,8.2738,,UP,1
2005-07-20,8.8,8.33,9.57,8.3118,,DOWN,0
2005-07-21,8.71,8.82,9.294,8.3498,,UP,1
2005-07-22,9.89,8.86,9.242,8.4182,,DOWN,0
2005-07-25,9.6,9.97,9.08,8.493,,DOWN,0
2005-07-26,9.6,9.6,9.32,8.5586,,DOWN,0
2005-07-27,9.46,9.6,9.452,8.616,,DOWN,0
2005-07-28,9.36,9.5,9.582,8.6754,,DOWN,0
2005-07-29,9.15,9.39,9.434,8.7344,,DOWN,0
2005-08-01,9.1399,9.21,9.342,8.7856,,UP,1
2005-08-02,9.14,9.0,9.25,8.8392,,DOWN,0
2005-08-03,8.9,8.99,9.138,8.8878,,DOWN,0
2005-08-04,8.38,8.9,8.942,8.9218,,DOWN,0
2005-08-05,8.17,8.44,8.746,8.9444,,DOWN,0
2005-08-08,7.9,8.18,8.498,8.9536,,UP,1
2005-08-09,8.01,7.91,8.272,8.9656,,DOWN,0
2005-08-10,7.92,7.85,8.076,8.9756,,DOWN,0
2005-08-11,7.85,7.9,7.97,8.984,,DOWN,0
2005-08-12,7.71,7.75,7.878,8.988,,UP,1
2005-08-15,7.74,7.71,7.846,8.993,,DOWN,0
2005-08-16,7.51,7.7,7.746,8.9976,,UP,1
2005-08-17,7.54,7.52,7.67,8.9828,,DOWN,0
2005-08-18,7.4,7.5,7.58,8.9566,,DOWN,0
2005-08-19,7.0,7.36,7.438,8.9176,,UP,1
2005-08-22,7.14,7.09,7.318,8.8848,,UP,1
2005-08-23,7.15,7.2,7.246,8.8404,,DOWN,0
2005-08-24,7.08,7.15,7.154,8.7936,,UP,1
2005-08-25,7.15,7.15,7.104,8.7502,,DOWN,0
2005-08-26,7.0,7.02,7.104,8.699,,DOWN,0
2005-08-29,6.9,6.92,7.056,8.6498,,UP,1
2005-08-30,6.94,6.81,7.014,8.6122,,UP,1
2005-08-31,8.05,7.28,7.208,8.6068,,UP,1
2005-09-01,8.43,8.11,7.464,8.6004,,DOWN,0
2005-09-02,8.42,8.5,7.748,8.5968,8.2554,DOWN,0
2005-09-06,8.39,8.44,8.046,8.58,8.2549,DOWN,0
2005-09-07,8.34,8.38,8.326,8.565,8.2474,DOWN,0
2005-09-08,8.13,8.4,8.342,8.5376,8.2399,DOWN,0
2005-09-09,8.1,8.21,8.276,8.51,8.2335,UP,1
2005-09-12,8.41,8.1,8.274,8.5006,8.2267,UP,1
2005-09-13,8.72,8.37,8.34,8.4902,8.2213,DOWN,0
2005-09-14,8.13,8.76,8.298,8.468,8.2129,UP,1
2005-09-15,8.15,8.14,8.302,8.4514,8.2043,UP,1
2005-09-16,8.32,8.3,8.346,8.4334,8.1959,DOWN,0
2005-09-19,8.28,8.2,8.32,8.4134,8.1831,UP,1
2005-09-20,8.44,8.32,8.264,8.3942,8.1696,DOWN,0
2005-09-21,8.39,8.35,8.316,8.362,8.1559,UP,1
2005-09-22,8.41,8.45,8.368,8.328,8.1434,UP,1
2005-09-23,8.47,8.47,8.398,8.2956,8.1312,UP,1
2005-09-26,8.52,8.5,8.446,8.263,8.1198,DOWN,0
2005-09-27,8.47,8.5,8.452,8.2242,8.1101,DOWN,0
2005-09-28,8.32,8.47,8.438,8.2226,8.1,UP,1
2005-09-29,8.49,8.34,8.454,8.2164,8.0913,DOWN,0
2005-09-30,8.49,8.49,8.458,8.212,8.0835,UP,1
2005-10-03,8.77,8.48,8.508,8.1896,8.0773,DOWN,0
2005-10-04,8.74,8.62,8.562,8.1724,8.0735,UP,1
2005-10-05,9.9,8.81,8.878,8.1784,8.0765,DOWN,0
2005-10-06,9.86,9.77,9.152,8.1864,8.0785,UP,1
2005-10-07,10.03,9.9,9.46,8.1998,8.0806,DOWN,0
2005-10-10,9.94,9.9,9.694,8.2156,8.0814,UP,1
2005-10-11,10.0,9.94,9.946,8.2328,8.0828,UP,1
2005-10-12,10.03,9.97,9.972,8.2506,8.0855,UP,1
2005-10-13,10.86,10.06,10.172,8.2898,8.0923,UP,1
2005-10-14,10.93,10.86,10.352,8.3408,8.1,DOWN,0
2005-10-17,10.58,10.76,10.48,8.389,8.1064,DOWN,0
2005-10-18,10.32,10.6,10.544,8.4374,8.1136,UP,1
2005-10-19,10.42,10.19,10.622,8.4856,8.1225,UP,1
2005-10-20,10.7,10.32,10.59,8.5412,8.1345,UP,1
2005-10-21,11.05,10.62,10.614,8.6052,8.1485,UP,1
2005-10-24,12.0,11.11,10.898,8.691,8.1673,DOWN,0
2005-10-25,11.55,12.0,11.144,8.7672,8.186,DOWN,0
2005-10-26,11.08,11.51,11.276,8.8386,8.2053,UP,1
2005-10-27,12.87,12.1,11.71,8.9452,8.2367,DOWN,0
2005-10-28,12.86,13.0,12.072,9.0544,8.2698,DOWN,0
2005-10-31,12.83,12.86,12.238,9.171,8.3026,DOWN,0
2005-11-01,12.13,12.53,12.354,9.2708,8.3318,UP,1
2005-11-02,12.58,11.81,12.654,9.3794,8.363,DOWN,0
2005-11-03,12.54,12.5,12.588,9.4886,8.3914,UP,1
2005-11-04,12.84,12.31,12.584,9.6024,8.4173,UP,1
2005-11-07,13.01,12.95,12.62,9.7226,8.4428,UP,1
2005-11-08,14.01,13.0,12.996,9.8648,8.4736,UP,1
2005-11-09,14.4,14.15,13.36,10.014,8.5068,DOWN,0
2005-11-10,14.2,14.4,13.692,10.137,8.5395,UP,1
2005-11-11,16.32,15.0,14.388,10.2948,8.583,UP,1
2005-11-14,16.81,16.06,15.148,10.4626,8.6301,UP,1
2005-11-15,17.05,16.73,15.756,10.6358,8.6779,UP,1
2005-11-16,17.24,17.0,16.324,10.8138,8.7262,DOWN,0
2005-11-17,15.9,17.21,16.664,10.9692,8.769,DOWN,0
2005-11-18,15.05,15.85,16.41,11.1082,8.8064,DOWN,0
2005-11-21,13.35,15.05,15.718,11.207,8.8355,UP,1
2005-11-22,13.82,12.95,15.072,11.309,8.8665,DOWN,0
2005-11-23,13.5,14.0,14.324,11.4164,8.8986,DOWN,0
2005-11-25,12.85,13.5,13.714,11.5104,8.9283,UP,1
2005-11-28,13.4,13.0,13.384,11.612,8.9594,DOWN,0
2005-11-29,13.37,13.41,13.388,11.7138,8.9887,DOWN,0
2005-11-30,13.31,13.23,13.286,11.8112,9.0184,UP,1
2005-12-01,14.45,13.5,13.476,11.9324,9.055,DOWN,0
2005-12-02,14.44,14.47,13.794,12.053,9.0924,DOWN,0
2005-12-05,14.12,14.29,13.938,12.166,9.1306,UP,1
2005-12-06,14.36,14.23,14.136,12.2828,9.1701,DOWN,0
2005-12-07,14.07,14.43,14.288,12.3948,9.2087,UP,1
2005-12-08,14.23,14.0,14.244,12.513,9.248,DOWN,0
2005-12-09,14.19,14.23,14.194,12.627,9.2863,DOWN,0
2005-12-12,13.84,14.19,14.138,12.734,9.3235,UP,1
2005-12-13,14.08,13.75,14.082,12.8402,9.3617,DOWN,0
2005-12-14,13.58,13.95,13.984,12.937,9.3979,UP,1
2005-12-15,14.58,13.6,14.054,13.0306,9.4389,UP,1
2005-12-16,14.75,14.65,14.166,13.1284,9.4796,UP,1
2005-12-19,15.0,14.7,14.398,13.2278,9.5206,DOWN,0
2005-12-20,14.44,14.93,14.47,13.3178,9.5556,DOWN,0
2005-12-21,14.24,14.58,14.602,13.4026,9.5868,UP,1
2005-12-22,14.52,14.19,14.59,13.4924,9.6198,DOWN,0
2005-12-23,14.25,14.52,14.49,13.5602,9.6496,DOWN,0
2005-12-27,14.12,14.24,14.314,13.624,9.6782,DOWN,0
2005-12-28,14.07,14.21,14.24,13.6938,9.7052,UP,1
2005-12-29,14.17,13.99,14.226,13.7708,9.7346,UP,1
2005-12-30,14.99,14.2,14.32,13.8622,9.767,UP,1
2006-01-03,15.08,14.75,14.486,13.9498,9.799,DOWN,0
2006-01-04,15.08,15.0,14.678,14.0304,9.8316,UP,1
2006-01-05,15.18,15.04,14.9,14.094,9.8643,DOWN,0
2006-01-06,15.14,15.38,15.094,14.1658,9.8944,DOWN,0
2006-01-09,15.02,15.25,15.1,14.2446,9.9235,UP,1
2006-01-10,15.04,14.82,15.092,14.288,9.9525,UP,1
2006-01-11,15.86,14.93,15.248,14.348,9.9879,UP,1
2006-01-12,16.44,15.78,15.5,14.4202,10.0276,DOWN,0
2006-01-13,16.0,16.5,15.672,14.4976,10.0634,DOWN,0
2006-01-17,16.0,16.04,15.868,14.566,10.0991,DOWN,0
2006-01-18,16.0,15.9,16.06,14.6352,10.1337,UP,1
2006-01-19,17.1,16.0,16.308,14.7204,10.1737,DOWN,0
2006-01-20,16.65,17.11,16.35,14.7932,10.2126,DOWN,0
2006-01-23,16.57,16.77,16.464,14.8444,10.25,UP,1
2006-01-24,17.5,16.75,16.764,14.9064,10.2951,DOWN,0
2006-01-25,17.5,17.53,17.064,14.9724,10.341,UP,1
2006-01-26,17.63,17.65,17.17,14.9986,10.3859,DOWN,0
2006-01-27,17.53,17.54,17.346,15.013,10.4309,DOWN,0
2006-01-30,17.12,17.51,17.456,15.0144,10.4769,UP,1
2006-01-31,17.26,17.0,17.408,15.0148,10.5241,UP,1
2006-02-01,17.39,17.1,17.386,15.0446,10.5718,UP,1
2006-02-02,17.87,17.32,17.434,15.101,10.6197,UP,1
2006-02-03,18.2,17.83,17.568,15.198,10.6711,UP,1
2006-02-06,18.22,18.1,17.788,15.286,10.7211,DOWN,0
2006-02-07,18.11,18.28,17.958,15.3782,10.7754,UP,1
2006-02-08,18.39,18.0,18.158,15.489,10.8283,UP,1
2006-02-09,19.59,18.3,18.502,15.6128,10.886,DOWN,0
2006-02-10,19.33,19.59,18.728,15.732,10.9428,DOWN,0
2006-02-13,18.95,19.2,18.874,15.8448,10.9973,DOWN,0
2006-02-14,17.66,19.0,18.784,15.909,11.0454,UP,1
2006-02-15,18.7,17.66,18.846,15.9942,11.1029,UP,1
2006-02-16,18.79,18.75,18.686,16.0876,11.1637,DOWN,0
2006-02-17,18.1,18.91,18.44,16.1624,11.2201,DOWN,0
2006-02-21,18.08,17.86,18.266,16.2426,11.277,DOWN,0
2006-02-22,18.01,18.1,18.336,16.3182,11.3319,DOWN,0
2006-02-23,17.95,17.92,18.186,16.3934,11.3872,UP,1
2006-02-24,18.02,17.84,18.032,16.477,11.4432,DOWN,0
2006-02-27,17.93,18.0,17.998,16.554,11.5005,DOWN,0
2006-02-28,17.05,18.0,17.792,16.6234,11.5565,DOWN,0
2006-03-01,16.79,17.0,17.548,16.6676,11.6088,UP,1
2006-03-02,16.88,16.04,17.334,16.7102,11.6603,DOWN,0
2006-03-03,16.84,16.88,17.098,16.747,11.7125,UP,1
2006-03-06,17.24,16.81,16.96,16.803,11.7677,DOWN,0
2006-03-07,17.23,17.41,16.996,16.8628,11.821,DOWN,0
2006-03-08,17.21,17.2,17.08,16.9166,11.8747,DOWN,0
2006-03-09,16.9,17.09,17.084,16.9696,11.9269,DOWN,0
2006-03-10,15.6,16.8,16.836,16.9992,11.9715,UP,1
2006-03-13,15.66,15.78,16.52,17.031,12.0146,DOWN,0
2006-03-14,14.58,13.85,15.99,17.0392,12.0503,DOWN,0
2006-03-15,14.46,14.5,15.44,17.0286,12.0855,DOWN,0
2006-03-16,14.37,14.46,14.934,17.0144,12.1203,DOWN,0
2006-03-17,14.1,14.37,14.634,16.9948,12.1536,UP,1
2006-03-20,14.2,14.18,14.342,16.9752,12.1871,DOWN,0
2006-03-21,14.16,14.2,14.258,16.9556,12.2204,DOWN,0
2006-03-22,14.13,14.25,14.192,16.9378,12.2547,UP,1
2006-03-23,14.27,14.14,14.172,16.9224,12.2846,UP,1
2006-03-24,14.365,14.32,14.225,16.8925,12.3129,UP,1
2006-03-27,14.88,14.4,14.361,16.8613,12.3425,UP,1
2006-03-28,15.75,16.0,14.679,16.8563,12.3774,UP,1
2006-03-29,17.33,16.31,15.319,16.8829,12.4172,UP,1
2006-03-30,18.89,17.33,16.243,16.9407,12.4645,DOWN,0
2006-03-31,18.64,18.98,17.098,16.9715,12.5111,UP,1
2006-04-03,18.93,18.6,17.908,17.0171,12.558,DOWN,0
2006-04-04,18.91,18.86,18.54,17.0639,12.6057,DOWN,0
2006-04-05,18.82,18.84,18.838,17.0903,12.6557,UP,1
2006-04-06,19.47,18.67,18.954,17.1297,12.7115,DOWN,0
2006-04-07,19.02,19.37,19.03,17.1575,12.7628,DOWN,0
2006-04-10,18.2,18.77,18.884,17.1709,12.8108,DOWN,0
2006-04-11,17.8,18.36,18.662,17.1845,12.8537,UP,1
2006-04-12,18.3,17.7,18.558,17.2053,12.8997,DOWN,0
2006-04-13,17.42,18.07,18.148,17.2059,12.9393,DOWN,0
2006-04-17,17.23,17.32,17.79,17.1931,12.9781,UP,1
2006-04-18,18.16,17.6,17.782,17.1923,13.0245,DOWN,0
2006-04-19,18.06,18.07,17.834,17.1891,13.0686,UP,1
2006-04-20,18.52,18.0,17.878,17.1973,13.115,DOWN,0
2006-04-21,18.38,18.63,18.07,17.1971,13.162,UP,1
2006-04-24,18.47,18.38,18.318,17.1747,13.2082,UP,1
2006-04-25,18.5,18.47,18.386,17.1581,13.2543,UP,1
2006-04-26,18.695,18.45,18.513,17.153,13.3008,DOWN,0
2006-04-27,18.4,18.6,18.489,17.1678,13.3428,DOWN,0
2006-04-28,18.27,18.28,18.467,17.1592,13.3836,DOWN,0
2006-05-01,17.32,18.25,18.237,17.1298,13.4197,UP,1
2006-05-02,18.91,16.92,18.319,17.146,13.4635,UP,1
2006-05-03,19.22,19.0,18.424,17.1688,13.5076,DOWN,0
2006-05-04,18.5,19.07,18.444,17.1786,13.5581,DOWN,0
2006-05-05,18.5,18.6,18.49,17.1896,13.6066,DOWN,0
2006-05-08,17.46,18.59,18.518,17.1784,13.6503,DOWN,0
2006-05-09,16.98,17.35,18.132,17.1594,13.6858,UP,1
2006-05-10,17.36,17.4,17.76,17.1656,13.7246,DOWN,0
2006-05-11,17.31,17.36,17.522,17.176,13.7631,DOWN,0
2006-05-12,17.2,17.11,17.262,17.1824,13.8018,DOWN,0
2006-05-15,16.51,17.0,17.072,17.1758,13.8376,UP,1
2006-05-16,16.78,16.5,17.032,17.1666,13.8757,DOWN,0
2006-05-17,16.14,16.68,16.788,17.1448,13.9107,DOWN,0
2006-05-18,16.05,16.18,16.536,17.1216,13.9453,UP,1
2006-05-19,16.35,16.02,16.366,17.1106,13.9825,DOWN,0
2006-05-22,16.23,16.2,16.31,17.1232,14.0218,DOWN,0
2006-05-23,16.23,16.41,16.2,17.1346,14.0621,DOWN,0
2006-05-24,16.18,16.27,16.208,17.1666,14.1035,DOWN,0
2006-05-25,16.17,16.36,16.232,17.2008,14.1443,DOWN,0
2006-05-26,15.59,16.29,16.08,17.2252,14.1826,DOWN,0
2006-05-30,15.0,15.5,15.834,17.2432,14.2184,DOWN,0
2006-05-31,14.65,15.09,15.518,17.2522,14.2531,UP,1
2006-06-01,15.33,14.73,15.348,17.2756,14.291,DOWN,0
2006-06-02,15.23,15.35,15.16,17.2976,14.3296,DOWN,0
2006-06-05,14.64,15.23,14.97,17.305,14.3651,DOWN,0
2006-06-06,14.36,14.25,14.842,17.3049,14.3999,DOWN,0
2006-06-07,13.95,14.4,14.702,17.2863,14.4347,DOWN,0
2006-06-08,13.17,13.86,14.27,17.2347,14.4648,DOWN,0
2006-06-09,13.0,13.17,13.824,17.1481,14.4941,DOWN,0
2006-06-12,12.21,13.0,13.338,17.0145,14.5197,UP,1
2006-06-13,12.45,12.21,12.956,16.8907,14.5462,UP,1
2006-06-14,12.61,12.4,12.688,16.7643,14.5743,UP,1
2006-06-15,13.34,12.8,12.722,16.6529,14.6065,DOWN,0
2006-06-16,12.52,13.14,12.626,16.5269,14.6344,DOWN,0
2006-06-19,12.22,12.49,12.628,16.3819,14.6552,DOWN,0
2006-06-20,12.2,12.3,12.578,16.2455,14.6741,DOWN,0
2006-06-21,12.16,12.2,12.488,16.1247,14.6928,DOWN,0
2006-06-22,11.74,12.18,12.168,16.0035,14.7095,UP,1
2006-06-23,11.82,11.74,12.028,15.8739,14.7269,DOWN,0
2006-06-26,11.52,11.89,11.888,15.7559,14.7439,DOWN,0
2006-06-27,11.0,11.52,11.648,15.6313,14.7584,UP,1
2006-06-28,11.23,11.07,11.462,15.4927,14.7725,UP,1
2006-06-29,11.48,11.3,11.41,15.3611,14.7863,UP,1
2006-06-30,11.83,11.47,11.412,15.2273,14.8048,UP,1
2006-07-03,11.84,11.93,11.476,15.0965,14.8232,DOWN,0
2006-07-05,11.11,11.71,11.498,14.9493,14.8372,DOWN,0
2006-07-06,11.09,11.1,11.47,14.8011,14.8512,DOWN,0
2006-07-07,10.77,10.95,11.328,14.6426,14.8629,DOWN,0
2006-07-10,9.99,10.75,10.96,14.4744,14.8709,UP,1
2006-07-11,10.01,9.95,10.594,14.3092,14.8789,DOWN,0
2006-07-12,9.76,9.95,10.324,14.158,14.8853,UP,1
2006-07-13,10.0,9.71,10.106,13.9798,14.8927,DOWN,0
2006-07-14,9.9,10.03,9.932,13.7934,14.8999,UP,1
2006-07-17,10.02,9.9,9.938,13.6238,14.9084,DOWN,0
2006-07-18,9.43,10.08,9.822,13.4424,14.9131,UP,1
2006-07-19,10.85,9.63,10.04,13.3102,14.9249,DOWN,0
2006-07-20,10.07,10.91,10.054,13.172,14.9314,DOWN,0
2006-07-21,9.67,10.01,10.008,13.0182,14.9361,UP,1
2006-07-24,9.93,9.73,9.99,12.8706,14.9362,DOWN,0
2006-07-25,9.69,9.91,10.042,12.7204,14.9353,DOWN,0
2006-07-26,9.56,9.62,9.784,12.5814,14.933,DOWN,0
2006-07-27,9.55,9.65,9.68,12.4368,14.931,DOWN,0
2006-07-28,9.48,9.68,9.642,12.3036,14.9284,DOWN,0
2006-07-31,9.46,9.41,9.548,12.1718,14.9256,DOWN,0
2006-08-01,9.29,9.54,9.468,12.0306,14.9177,UP,1
2006-08-02,9.47,9.46,9.45,11.8954,14.9104,UP,1
2006-08-03,9.5,9.38,9.44,11.7608,14.905,DOWN,0
2006-08-04,8.86,9.63,9.316,11.6144,14.8977,DOWN,0
2006-08-07,8.85,8.8,9.194,11.468,14.8899,DOWN,0
2006-08-08,8.55,8.85,9.046,11.3272,14.8791,DOWN,0
2006-08-09,8.35,8.59,8.822,11.1942,14.8656,DOWN,0
2006-08-10,8.27,8.27,8.576,11.0666,14.847,DOWN,0
2006-08-11,8.13,8.28,8.43,10.9226,14.8299,UP,1
2006-08-14,8.27,8.2,8.314,10.7834,14.8158,UP,1
2006-08-15,8.78,8.4,8.36,10.6662,14.7954,UP,1
2006-08-16,9.16,8.88,8.522,10.5622,14.7769,UP,1
2006-08-17,9.54,9.1,8.776,10.474,14.7604,DOWN,0
2006-08-18,9.29,9.59,9.008,10.3964,14.7462,DOWN,0
2006-08-21,8.79,9.12,9.112,10.3122,14.7273,UP,1
2006-08-22,9.09,8.73,9.174,10.2498,14.71,DOWN,0
2006-08-23,8.85,9.14,9.112,10.1778,14.6901,UP,1
2006-08-24,8.95,8.89,8.994,10.1046,14.6698,UP,1
2006-08-25,9.06,9.0,8.948,10.019,14.645,DOWN,0
2006-08-28,8.76,9.13,8.942,9.9438,14.6168,UP,1
2006-08-29,9.63,8.78,9.05,9.892,14.594,DOWN,0
2006-08-30,9.22,9.66,9.124,9.8324,14.5585,DOWN,0
2006-08-31,9.06,9.21,9.146,9.7704,14.5197,UP,1
2006-09-01,9.11,9.12,9.156,9.7178,14.48,UP,1
2006-09-05,9.32,9.14,9.268,9.6678,14.4404,DOWN,0
2006-09-06,9.09,9.27,9.16,9.6192,14.4064,UP,1
2006-09-07,9.47,9.01,9.21,9.5886,14.3785,DOWN,0
2006-09-08,9.33,9.53,9.264,9.5506,14.3584,UP,1
2006-09-11,9.34,9.27,9.31,9.5078,14.336,UP,1
2006-09-12,9.55,9.38,9.356,9.4622,14.3162,UP,1
2006-09-13,9.64,9.52,9.466,9.4182,14.3002,UP,1
2006-09-14,9.68,9.6,9.508,9.3896,14.2816,UP,1
2006-09-15,9.99,9.8,9.64,9.3676,14.2647,DOWN,0
2006-09-18,9.93,9.98,9.758,9.3508,14.2478,DOWN,0
2006-09-19,9.73,9.98,9.794,9.3456,14.2242,UP,1
2006-09-20,9.77,9.76,9.82,9.3408,14.2008,DOWN,0
2006-09-21,9.34,9.84,9.752,9.3324,14.1769,UP,1
2006-09-22,9.81,9.6,9.716,9.3286,14.1542,UP,1
2006-09-25,10.03,9.9,9.736,9.3312,14.134,DOWN,0
2006-09-26,9.86,10.05,9.762,9.328,14.1121,UP,1
2006-09-27,10.06,9.79,9.82,9.3406,14.0915,DOWN,0
2006-09-28,9.86,10.13,9.924,9.3208,14.0716,DOWN,0
2006-09-29,9.46,9.85,9.854,9.3086,14.0485,DOWN,0
2006-10-02,9.2,9.46,9.688,9.2992,14.0266,UP,1
2006-10-03,9.5,9.16,9.616,9.2906,14.0012,UP,1
2006-10-04,9.87,9.52,9.578,9.2942,13.9768,UP,1
2006-10-05,10.1,9.91,9.626,9.305,13.9523,DOWN,0
2006-10-06,9.95,10.12,9.724,9.313,13.9298,UP,1
2006-10-09,10.26,9.88,9.936,9.3286,13.9099,UP,1
2006-10-10,10.65,10.24,10.166,9.3524,13.8906,UP,1
2006-10-11,10.96,10.61,10.384,9.3858,13.8741,UP,1
2006-10-12,12.4,11.5,10.844,9.4444,13.8655,UP,1
2006-10-13,12.9,12.47,11.434,9.5124,13.8597,DOWN,0
2006-10-16,12.7,12.9,11.922,9.5892,13.8523,DOWN,0
2006-10-17,12.38,12.57,12.268,9.6598,13.8393,DOWN,0
2006-10-18,12.09,12.42,12.494,9.7306,13.8243,UP,1
2006-10-19,12.54,12.05,12.522,9.8144,13.8116,DOWN,0
2006-10-20,12.14,12.63,12.37,9.8918,13.7964,DOWN,0
2006-10-23,12.05,12.23,12.24,9.9702,13.781,DOWN,0
2006-10-24,11.8,11.98,12.124,10.0408,13.7649,DOWN,0
2006-10-25,11.59,11.78,12.024,10.097,13.7476,UP,1
2006-10-26,11.85,11.61,11.886,10.1508,13.7276,DOWN,0
2006-10-27,11.67,11.86,11.792,10.1934,13.7037,UP,1
2006-10-30,11.96,11.55,11.774,10.2468,13.6836,DOWN,0
2006-10-31,10.04,10.66,11.422,10.2718,13.6537,DOWN,0
2006-11-01,9.88,10.06,11.08,10.2876,13.6232,DOWN,0
2006-11-02,9.83,9.85,10.676,10.3072,13.5868,UP,1
2006-11-03,9.98,9.83,10.338,10.3278,13.5534,DOWN,0
2006-11-06,9.98,10.06,9.942,10.3462,13.5205,DOWN,0
