ticker,PG US Equity,PG US Equity,PG US Equity,PG US Equity,PG US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2013-01-22,69.95,69.86,66.4597,69.756,68.9386,UP,1
2013-01-23,70.69,69.84,66.4768,69.918,69.0142,DOWN,0
2013-01-24,70.42,70.68,66.4924,70.134,69.0824,UP,1
2013-01-25,73.25,71.75,66.5246,70.85,69.2058,UP,1
2013-01-28,73.77,73.73,66.5617,71.616,69.3442,UP,1
2013-01-29,75.0,73.55,66.6045,72.626,69.5136,UP,1
2013-01-30,75.08,74.75,66.6494,73.504,69.6888,UP,1
2013-01-31,75.16,74.83,66.6962,74.452,69.8556,UP,1
2013-02-01,75.92,75.3,66.7419,74.986,70.0156,DOWN,0
2013-02-04,75.25,75.69,66.783,75.282,70.1546,UP,1
2013-02-05,75.7,75.44,66.8278,75.422,70.2992,UP,1
2013-02-06,76.15,75.32,66.8757,75.636,70.4304,DOWN,0
2013-02-07,76.15,75.98,66.9189,75.834,70.5638,DOWN,0
2013-02-08,75.75,76.15,66.9644,75.8,70.699,UP,1
2013-02-11,75.81,75.41,67.0084,75.912,70.8264,UP,1
2013-02-12,75.98,75.96,67.0539,75.968,70.956,UP,1
2013-02-13,76.56,76.01,67.1023,76.05,71.0906,UP,1
2013-02-14,76.78,76.3,67.164,76.176,71.2346,DOWN,0
2013-02-15,76.54,76.72,67.2285,76.334,71.3792,UP,1
2013-02-19,77.38,76.56,67.2976,76.648,71.5386,DOWN,0
2013-02-20,77.08,77.27,67.3631,76.868,71.6812,DOWN,0
2013-02-21,77.04,76.28,67.4257,76.964,71.8162,DOWN,0
2013-02-22,76.99,77.05,67.4893,77.006,71.9516,DOWN,0
2013-02-25,75.92,77.07,67.5476,76.882,72.0568,UP,1
2013-02-26,76.08,75.99,67.6072,76.622,72.1632,UP,1
2013-02-27,76.75,75.95,67.6726,76.556,72.2956,DOWN,0
2013-02-28,76.18,76.66,67.7328,76.384,72.4206,UP,1
2013-03-01,76.49,75.7,67.7969,76.284,72.5518,UP,1
2013-03-04,76.68,76.25,67.8624,76.436,72.686,UP,1
2013-03-05,77.05,76.78,67.929,76.63,72.8402,UP,1
2013-03-06,77.2,77.01,67.9936,76.72,72.9878,DOWN,0
2013-03-07,76.9,77.22,68.0583,76.864,73.1514,UP,1
2013-03-08,77.18,77.01,68.1266,77.002,73.3246,UP,1
2013-03-11,77.35,77.02,68.1964,77.136,73.5116,DOWN,0
2013-03-12,77.17,77.19,68.2665,77.16,73.6956,DOWN,0
2013-03-13,76.8,77.07,68.3385,77.08,73.8886,UP,1
2013-03-14,77.39,76.87,68.4126,77.178,74.0786,DOWN,0
2013-03-15,76.34,77.08,68.4819,77.01,74.2176,DOWN,0
2013-03-18,76.16,75.9,68.5479,76.772,74.3618,UP,1
2013-03-19,77.11,76.14,68.6219,76.76,74.5222,UP,1
2013-03-20,77.58,77.29,68.6983,76.916,74.7014,DOWN,0
2013-03-21,77.21,77.42,68.7766,76.88,74.8754,UP,1
2013-03-22,77.27,77.18,68.856,77.066,75.0432,DOWN,0
2013-03-25,76.68,77.27,68.9336,77.17,75.1914,UP,1
2013-03-26,77.4,77.02,69.0116,77.228,75.355,DOWN,0
2013-03-27,77.06,76.98,69.0831,77.124,75.5036,DOWN,0
2013-03-28,77.06,76.95,69.1546,77.094,75.6472,UP,1
2013-04-01,77.7,76.85,69.2304,77.18,75.8144,UP,1
2013-04-02,78.96,77.84,69.3114,77.636,76.0002,DOWN,0
2013-04-03,78.12,78.88,69.3891,77.78,76.1638,UP,1
2013-04-04,78.54,78.32,69.4659,78.076,76.3356,DOWN,0
2013-04-05,78.23,77.88,69.5427,78.31,76.4864,UP,1
2013-04-08,78.79,78.12,69.6252,78.528,76.6538,DOWN,0
2013-04-09,78.26,78.82,69.7055,78.388,76.754,UP,1
2013-04-10,79.24,78.49,69.7997,78.612,76.8634,UP,1
2013-04-11,79.67,79.37,69.8993,78.838,76.9568,UP,1
2013-04-12,80.08,79.51,70.0006,79.208,77.0568,DOWN,0
2013-04-15,79.65,79.79,70.1023,79.38,77.1466,UP,1
2013-04-16,80.1,79.83,70.2064,79.748,77.2302,DOWN,0
2013-04-17,79.06,79.98,70.3018,79.712,77.3064,UP,1
2013-04-18,79.87,79.09,70.3997,79.752,77.3898,UP,1
2013-04-19,81.43,80.37,70.5006,80.022,77.4954,DOWN,0
2013-04-22,81.4,81.31,70.6017,80.372,77.6004,UP,1
2013-04-23,82.54,81.46,70.7076,80.86,77.7362,DOWN,0
2013-04-24,77.12,79.49,70.7864,80.472,77.7624,DOWN,0
2013-04-25,76.58,77.67,70.8629,79.814,77.7744,UP,1
2013-04-26,77.1,76.72,70.9407,78.948,77.7852,UP,1
2013-04-29,77.68,77.56,71.0204,78.204,77.8032,DOWN,0
2013-04-30,76.77,77.86,71.0973,77.05,77.8078,UP,1
2013-05-01,76.99,76.83,71.1637,77.024,77.8,UP,1
2013-05-02,77.76,77.39,71.2271,77.26,77.8136,UP,1
2013-05-03,78.19,78.1,71.294,77.478,77.8366,DOWN,0
2013-05-06,77.75,78.03,71.356,77.492,77.8518,UP,1
2013-05-07,77.94,77.98,71.4216,77.726,77.8922,UP,1
2013-05-08,78.44,77.9,71.4892,78.016,77.9394,DOWN,0
2013-05-09,78.21,78.57,71.5566,78.106,77.9686,UP,1
2013-05-10,78.76,78.41,71.6284,78.22,78.0202,DOWN,0
2013-05-13,78.59,78.51,71.7013,78.388,78.0622,UP,1
2013-05-14,79.47,78.93,71.7785,78.694,78.118,UP,1
2013-05-15,80.68,79.47,71.8591,79.142,78.1906,DOWN,0
2013-05-16,80.2,80.49,71.9347,79.54,78.2506,DOWN,0
2013-05-17,80.02,79.91,72.0093,79.792,78.313,DOWN,0
2013-05-20,79.09,79.98,72.082,79.892,78.3512,DOWN,0
2013-05-21,78.8,79.17,72.156,79.758,78.3802,UP,1
2013-05-22,78.82,78.84,72.2325,79.386,78.4132,DOWN,0
2013-05-23,78.7,78.27,72.2985,79.086,78.4512,UP,1
2013-05-24,81.88,81.88,72.3789,79.458,78.541,DOWN,0
2013-05-28,80.86,82.05,72.4521,79.812,78.6314,DOWN,0
2013-05-29,78.9,80.16,72.513,79.832,78.6862,UP,1
2013-05-30,79.09,78.9,72.5748,79.886,78.7258,DOWN,0
2013-05-31,76.76,78.79,72.6247,79.498,78.7094,UP,1
2013-06-03,77.66,76.87,72.6806,78.654,78.7184,DOWN,0
2013-06-04,77.37,77.71,72.7338,77.956,78.7204,DOWN,0
2013-06-05,76.66,77.08,72.7839,77.508,78.72,UP,1
2013-06-06,76.82,76.56,72.833,77.054,78.7084,UP,1
2013-06-07,77.75,77.44,72.8868,77.252,78.7222,UP,1
2013-06-10,78.07,77.69,72.9434,77.334,78.7424,UP,1
2013-06-11,78.12,77.68,73.0001,77.484,78.7508,DOWN,0
2013-06-12,77.6,78.64,73.0539,77.672,78.7236,UP,1
2013-06-13,78.43,77.54,73.1126,77.994,78.7298,DOWN,0
2013-06-14,78.03,78.49,73.1677,78.05,78.7196,UP,1
2013-06-17,78.96,78.26,73.2269,78.228,78.7342,UP,1
2013-06-18,79.04,78.95,73.2872,78.412,78.7392,DOWN,0
2013-06-19,77.61,79.05,73.3409,78.414,78.7262,DOWN,0
2013-06-20,75.25,77.21,73.3827,77.778,78.6464,UP,1
2013-06-21,77.43,76.25,73.4339,77.658,78.6016,DOWN,0
2013-06-24,76.58,76.95,73.4798,77.182,78.5316,UP,1
2013-06-25,76.69,77.1,73.5268,76.712,78.4724,UP,1
2013-06-26,77.4,77.23,73.5726,76.67,78.4184,UP,1
2013-06-27,77.67,77.96,73.6184,77.154,78.3906,DOWN,0
2013-06-28,76.99,77.62,73.6608,77.066,78.333,UP,1
2013-07-01,78.02,77.02,73.7096,77.354,78.2648,UP,1
2013-07-02,78.44,77.95,73.7613,77.704,78.2056,UP,1
2013-07-03,78.57,78.28,73.8096,77.938,78.1262,DOWN,0
2013-07-05,78.34,78.89,73.8555,78.072,78.1506,UP,1
2013-07-08,78.76,78.54,73.903,78.426,78.1942,UP,1
2013-07-09,79.57,79.07,73.9548,78.736,78.2436,UP,1
2013-07-10,79.8,79.65,74.0075,79.008,78.286,UP,1
2013-07-11,80.77,80.55,74.0635,79.448,78.366,UP,1
2013-07-12,81.55,80.67,74.1242,80.09,78.4572,DOWN,0
2013-07-15,81.51,81.37,74.1829,80.64,78.5322,DOWN,0
2013-07-16,80.97,81.32,74.2398,80.92,78.5878,DOWN,0
2013-07-17,80.09,80.49,74.2938,80.978,78.6346,UP,1
2013-07-18,80.3,80.03,74.3488,80.884,78.6818,UP,1
2013-07-19,81.37,80.36,74.4088,80.848,78.7404,DOWN,0
2013-07-22,81.22,81.23,74.4677,80.79,78.8006,DOWN,0
2013-07-23,80.95,81.22,74.5285,80.786,78.8444,DOWN,0
2013-07-24,80.27,80.95,74.584,80.822,78.878,UP,1
2013-07-25,80.41,80.01,74.6391,80.844,78.8968,DOWN,0
2013-07-26,80.39,80.02,74.6929,80.648,78.891,DOWN,0
2013-07-29,80.09,80.1,74.7479,80.422,78.8888,UP,1
2013-07-30,80.44,80.49,74.8066,80.32,78.8972,DOWN,0
2013-07-31,80.3,80.44,74.8674,80.326,78.9214,UP,1
2013-08-01,81.64,81.62,74.9356,80.572,78.9782,DOWN,0
2013-08-02,81.29,81.42,75.0023,80.752,79.0276,UP,1
2013-08-05,81.4,81.05,75.0658,81.014,79.0816,UP,1
2013-08-06,81.74,81.3,75.1295,81.274,79.0788,UP,1
2013-08-07,81.96,81.41,75.1919,81.606,79.1008,UP,1
2013-08-08,82.17,82.11,75.2554,81.712,79.1662,DOWN,0
2013-08-09,81.64,81.92,75.3208,81.782,79.2172,DOWN,0
2013-08-12,81.62,81.23,75.3864,81.826,79.3144,UP,1
2013-08-13,81.66,81.78,75.4575,81.81,79.3944,DOWN,0
2013-08-14,81.25,81.67,75.5233,81.668,79.472,DOWN,0
2013-08-15,80.48,80.96,75.5754,81.33,79.5484,DOWN,0
2013-08-16,79.9,80.27,75.6277,80.982,79.61,DOWN,0
2013-08-19,79.59,79.64,75.6794,80.576,79.6468,DOWN,0
2013-08-20,79.53,79.72,75.7308,80.15,79.676,DOWN,0
2013-08-21,79.38,79.5,75.7818,79.776,79.7012,UP,1
2013-08-22,79.77,79.3,75.8373,79.634,79.7446,UP,1
2013-08-23,80.01,79.87,75.8927,79.656,79.7762,DOWN,0
2013-08-26,78.54,79.92,75.9451,79.446,79.7864,DOWN,0
2013-08-27,77.97,77.87,76.0004,79.134,79.7666,DOWN,0
2013-08-28,76.85,77.86,76.0496,78.628,79.7228,UP,1
2013-08-29,77.31,76.76,76.1007,78.136,79.7168,UP,1
2013-08-30,77.89,77.53,76.1559,77.712,79.7696,DOWN,0
2013-09-03,77.75,78.27,76.212,77.554,79.776,DOWN,0
2013-09-04,77.49,77.52,76.2679,77.458,79.7942,DOWN,0
2013-09-05,77.14,77.58,76.3195,77.516,79.8032,UP,1
2013-09-06,77.15,77.12,76.3656,77.484,79.7982,UP,1
2013-09-09,78.16,77.37,76.4149,77.538,79.808,DOWN,0
2013-09-10,77.95,78.5,76.4623,77.578,79.8272,UP,1
2013-09-11,78.27,77.26,76.5057,77.734,79.8322,DOWN,0
2013-09-12,78.26,78.4,76.5496,77.958,79.8286,UP,1
2013-09-13,79.05,78.44,76.5999,78.338,79.8382,UP,1
2013-09-16,80.16,79.72,76.6535,78.738,79.8746,DOWN,0
2013-09-17,79.83,79.96,76.7052,79.114,79.896,UP,1
2013-09-18,80.295,79.06,76.7575,79.519,79.9105,DOWN,0
2013-09-19,80.12,80.5,76.8102,79.891,79.9169,DOWN,0
2013-09-20,79.39,80.09,76.8606,79.959,79.8893,DOWN,0
2013-09-23,79.28,79.2,76.9099,79.783,79.8439,DOWN,0
2013-09-24,78.62,78.965,76.9533,79.541,79.7861,DOWN,0
2013-09-25,77.72,78.84,76.9904,79.026,79.7211,UP,1
2013-09-26,78.05,77.91,77.0296,78.612,79.6803,DOWN,0
2013-09-27,77.21,77.75,77.0623,78.176,79.6185,DOWN,0
2013-09-30,75.59,76.8,77.0865,77.438,79.5029,UP,1
2013-10-01,76.16,75.52,77.1166,76.946,79.4017,DOWN,0
2013-10-02,75.93,75.91,77.1466,76.588,79.3013,DOWN,0
2013-10-03,75.84,75.89,77.1762,76.146,79.2127,UP,1
2013-10-04,76.02,75.98,77.2064,75.908,79.1249,DOWN,0
2013-10-07,75.65,75.66,77.238,75.92,79.0301,UP,1
2013-10-08,76.33,76.39,77.2705,75.954,78.9549,UP,1
2013-10-09,76.95,76.58,77.3117,76.158,78.8851,UP,1
2013-10-10,77.89,77.41,77.3585,76.568,78.8369,UP,1
2013-10-11,78.48,78.0,77.4109,77.06,78.7737,UP,1
2013-10-14,78.74,78.01,77.4648,77.678,78.7227,DOWN,0
2013-10-15,77.6,78.38,77.517,77.932,78.6467,UP,1
2013-10-16,78.34,77.35,77.5693,78.21,78.5787,UP,1
2013-10-17,79.42,78.19,77.6194,78.516,78.5279,DOWN,0
2013-10-18,79.41,79.39,77.6717,78.702,78.4727,DOWN,0
2013-10-21,78.97,79.27,77.7211,78.748,78.4193,UP,1
2013-10-22,80.38,79.31,77.7799,79.304,78.3945,UP,1
2013-10-23,80.91,80.34,77.8419,79.818,78.3795,DOWN,0
2013-10-24,80.61,80.77,77.9006,80.056,78.3667,DOWN,0
2013-10-25,80.0,80.55,77.9542,80.174,78.3571,UP,1
2013-10-28,81.3,80.11,78.0146,80.64,78.3851,UP,1
2013-10-29,82.46,81.46,78.0788,81.056,78.4425,DOWN,0
2013-10-30,81.52,82.53,78.137,81.178,78.4823,DOWN,0
2013-10-31,80.75,81.2,78.194,81.206,78.5097,UP,1
2013-11-01,81.15,80.68,78.2514,81.436,78.5373,UP,1
2013-11-04,81.33,81.46,78.3084,81.442,78.5637,UP,1
2013-11-05,81.43,81.13,78.3658,81.236,78.6215,UP,1
2013-11-06,82.81,81.64,78.4264,81.494,78.7183,DOWN,0
2013-11-07,82.32,82.91,78.4859,81.808,78.8277,UP,1
2013-11-08,82.51,82.28,78.5322,82.08,78.9317,DOWN,0
2013-11-11,82.26,82.35,78.5746,82.266,79.0191,UP,1
2013-11-12,82.8,82.23,78.6136,82.54,79.1201,UP,1
2013-11-13,83.5,82.57,78.6557,82.678,79.2403,UP,1
2013-11-14,84.32,83.43,78.7015,83.078,79.3839,UP,1
2013-11-15,84.84,84.17,78.7461,83.544,79.5377,DOWN,0
2013-11-18,84.57,84.79,78.7927,84.006,79.6659,DOWN,0
2013-11-19,84.34,84.31,78.8359,84.314,79.7937,UP,1
2013-11-20,84.69,84.31,78.8786,84.552,79.9221,DOWN,0
2013-11-21,84.67,84.84,78.9212,84.622,80.0503,UP,1
2013-11-22,84.95,84.53,78.9672,84.644,80.1683,UP,1
2013-11-25,85.41,84.96,79.0152,84.812,80.2733,DOWN,0
2013-11-26,84.64,85.2,79.0585,84.872,80.3695,DOWN,0
2013-11-27,84.28,84.88,79.0971,84.79,80.4492,DOWN,0
2013-11-29,84.22,84.77,79.1343,84.7,80.5312,DOWN,0
2013-12-02,83.34,84.04,79.1683,84.378,80.6102,UP,1
2013-12-03,83.83,83.3,79.2006,84.062,80.7012,DOWN,0
2013-12-04,83.35,83.38,79.2319,83.804,80.7958,DOWN,0
2013-12-05,82.69,83.39,79.2602,83.486,80.8952,UP,1
2013-12-06,84.52,83.23,79.2978,83.546,81.0246,UP,1
2013-12-09,84.78,84.48,79.3421,83.834,81.176,DOWN,0
2013-12-10,83.65,84.41,79.38,83.798,81.3372,UP,1
2013-12-11,84.02,83.74,79.4163,83.932,81.4944,DOWN,0
2013-12-12,82.3,83.82,79.4469,83.854,81.6218,UP,1
2013-12-13,82.37,82.32,79.4763,83.424,81.7524,DOWN,0
2013-12-16,81.69,82.72,79.5014,82.806,81.8658,DOWN,0
2013-12-17,80.91,81.79,79.5207,82.258,81.971,UP,1
2013-12-18,82.38,81.21,79.5466,81.93,82.092,DOWN,0
2013-12-19,81.9,81.98,79.5716,81.85,82.191,DOWN,0
2013-12-20,81.84,81.98,79.5949,81.744,82.27,DOWN,0
2013-12-23,81.31,82.14,79.6147,81.668,82.3266,DOWN,0
2013-12-24,81.31,81.33,79.6354,81.748,82.378,UP,1
2013-12-26,81.76,81.49,79.6602,81.624,82.4612,UP,1
2013-12-27,82.01,82.09,79.6833,81.646,82.5346,DOWN,0
2013-12-30,82.0,82.0,79.7116,81.678,82.5862,DOWN,0
2013-12-31,81.41,81.83,79.7378,81.698,82.6262,DOWN,0
2014-01-02,80.54,81.33,79.755,81.544,82.6576,DOWN,0
2014-01-03,80.45,80.76,79.7693,81.282,82.659,UP,1
2014-01-06,80.64,80.61,79.7865,81.008,82.6536,UP,1
2014-01-07,81.42,80.71,79.8072,80.892,82.6698,DOWN,0
2014-01-08,80.24,80.97,79.825,80.658,82.6746,UP,1
2014-01-09,80.42,80.54,79.8401,80.634,82.657,DOWN,0
2014-01-10,80.3,80.59,79.8563,80.604,82.6138,DOWN,0
2014-01-13,80.01,80.01,79.8711,80.478,82.5836,UP,1
2014-01-14,80.87,80.06,79.8869,80.368,82.586,DOWN,0
2014-01-15,80.79,80.7,79.8961,80.478,82.5788,DOWN,0
2014-01-16,80.56,80.65,79.9083,80.506,82.5634,DOWN,0
2014-01-17,79.88,80.42,79.915,80.422,82.5324,UP,1
2014-01-21,80.18,80.59,79.9247,80.456,82.4798,DOWN,0
2014-01-22,79.23,79.57,79.9269,80.128,82.418,DOWN,0
2014-01-23,78.24,78.71,79.9268,79.618,82.3326,UP,1
2014-01-24,79.18,79.33,79.9265,79.342,82.271,DOWN,0
2014-01-27,78.47,79.24,79.9205,79.06,82.1844,UP,1
2014-01-28,79.11,78.67,79.9157,78.846,82.0966,DOWN,0
2014-01-29,77.64,78.8,79.9056,78.528,81.963,DOWN,0
2014-01-30,76.87,78.05,79.8895,78.254,81.8036,DOWN,0
2014-01-31,76.62,76.03,79.8773,77.742,81.6446,DOWN,0
2014-02-03,75.7,76.69,79.8564,77.188,81.4718,UP,1
2014-02-04,76.09,76.0,79.8297,76.584,81.2998,UP,1
2014-02-05,76.45,75.94,79.805,76.346,81.1354,UP,1
2014-02-06,76.9,76.53,79.7768,76.352,80.9744,UP,1
2014-02-07,77.31,76.99,79.7777,76.49,80.8124,UP,1
2014-02-10,78.03,77.43,79.785,76.956,80.6802,UP,1
2014-02-11,78.84,78.1,79.7937,77.506,80.5714,DOWN,0
2014-02-12,77.49,78.13,79.7927,77.714,80.4368,UP,1
2014-02-13,77.8,77.09,79.7979,77.894,80.326,UP,1
2014-02-14,79.4,77.69,79.8099,78.312,80.2374,DOWN,0
2014-02-18,77.97,79.48,79.811,78.3,80.1298,UP,1
2014-02-19,78.14,77.64,79.8107,78.16,80.0388,DOWN,0
2014-02-20,77.92,77.96,79.8116,78.246,79.9068,UP,1
2014-02-21,77.97,78.05,79.8117,78.28,79.7706,DOWN,0
2014-02-24,77.86,78.03,79.8088,77.972,79.6548,UP,1
2014-02-25,78.12,77.73,79.8084,78.002,79.5368,DOWN,0
2014-02-26,77.86,78.23,79.8039,77.946,79.448,UP,1
2014-02-27,78.19,77.77,79.8019,78.0,79.3644,UP,1
2014-02-28,78.66,78.24,79.7978,78.138,79.3038,DOWN,0
2014-03-03,77.48,78.26,79.7818,78.062,79.2352,UP,1
2014-03-04,78.45,78.09,79.7731,78.128,79.1566,DOWN,0
2014-03-05,77.82,78.32,79.7621,78.12,79.075,UP,1
2014-03-06,78.06,78.04,79.7569,78.094,78.9994,UP,1
2014-03-07,78.38,78.41,79.7548,78.038,78.9408,UP,1
2014-03-10,78.53,78.29,79.7534,78.248,78.8852,UP,1
2014-03-11,78.95,78.59,79.7546,78.348,78.829,UP,1
2014-03-12,79.24,78.66,79.7414,78.632,78.7736,DOWN,0
2014-03-13,79.19,79.32,79.7331,78.858,78.7174,DOWN,0
2014-03-14,78.98,79.1,79.7335,78.978,78.6688,UP,1
2014-03-17,79.84,79.02,79.7372,79.24,78.6548,DOWN,0
2014-03-18,79.77,79.84,79.7523,79.404,78.6412,DOWN,0
2014-03-19,78.78,79.68,79.7579,79.312,78.604,DOWN,0
2014-03-20,78.32,78.7,79.7626,79.138,78.542,DOWN,0
2014-03-21,77.88,79.04,79.7687,78.918,78.4948,UP,1
2014-03-24,79.3,78.495,79.7811,78.81,78.4724,UP,1
2014-03-25,79.81,79.52,79.7914,78.818,78.4626,DOWN,0
2014-03-26,79.5,80.03,79.7986,78.962,78.4524,UP,1
2014-03-27,79.65,79.55,79.8062,79.228,78.428,UP,1
2014-03-28,79.76,79.94,79.817,79.604,78.4074,UP,1
2014-03-31,80.6,80.0,79.8279,79.864,78.4082,DOWN,0
2014-04-01,80.34,80.6,79.8394,79.97,78.4174,DOWN,0
2014-04-02,80.13,80.19,79.8453,80.096,78.4164,DOWN,0
2014-04-03,80.1,80.28,79.8506,80.186,78.4338,DOWN,0
2014-04-04,79.77,80.47,79.8614,80.188,78.4644,UP,1
2014-04-07,80.49,80.02,79.8876,80.166,78.4906,UP,1
2014-04-08,81.35,80.51,79.9072,80.368,78.5482,UP,1
2014-04-09,81.49,81.8,79.9317,80.64,78.5958,DOWN,0
2014-04-10,81.09,81.58,79.9537,80.838,78.6648,DOWN,0
2014-04-11,80.76,80.98,79.9705,81.036,78.7426,UP,1
2014-04-14,80.81,81.0,79.9862,81.1,78.8264,UP,1
2014-04-15,80.84,80.79,80.0055,80.998,78.9292,UP,1
2014-04-16,81.65,81.28,80.0236,81.03,79.0404,UP,1
2014-04-17,81.76,81.47,80.0402,81.164,79.1466,DOWN,0
2014-04-21,81.56,81.81,80.0552,81.324,79.2398,DOWN,0
2014-04-22,81.25,81.54,80.0697,81.412,79.3186,DOWN,0
2014-04-23,80.36,80.72,80.0777,81.316,79.3652,UP,1
2014-04-24,81.15,80.26,80.0856,81.216,79.4114,UP,1
2014-04-25,81.41,81.2,80.0937,81.146,79.4898,UP,1
2014-04-28,82.94,81.54,80.1045,81.422,79.5926,DOWN,0
2014-04-29,82.44,82.75,80.109,81.66,79.6534,UP,1
2014-04-30,82.55,82.39,80.1142,82.098,79.745,DOWN,0
2014-05-01,82.34,82.39,80.121,82.336,79.829,DOWN,0
2014-05-02,81.92,82.22,80.1302,82.438,79.909,DOWN,0
2014-05-05,81.7,81.64,80.1372,82.19,79.9836,DOWN,0
2014-05-06,81.13,81.76,80.136,81.928,80.049,UP,1
2014-05-07,82.09,81.45,80.1403,81.836,80.1284,UP,1
2014-05-08,82.16,82.06,80.1464,81.8,80.2144,UP,1
2014-05-09,82.39,82.2,80.157,81.894,80.2984,DOWN,0
2014-05-12,81.73,82.61,80.1636,81.9,80.3598,DOWN,0
2014-05-13,81.61,81.94,80.1697,81.996,80.4424,DOWN,0
2014-05-14,81.17,81.74,80.1751,81.812,80.4968,DOWN,0
2014-05-15,80.53,81.25,80.1755,81.486,80.551,DOWN,0
2014-05-16,80.33,80.63,80.1757,81.074,80.5964,DOWN,0
2014-05-19,79.93,80.01,80.1671,80.714,80.6274,UP,1
2014-05-20,80.23,80.02,80.1618,80.438,80.6614,UP,1
2014-05-21,80.49,80.34,80.1573,80.302,80.6922,UP,1
2014-05-22,80.65,80.37,80.1518,80.326,80.7204,DOWN,0
2014-05-23,80.52,80.51,80.1446,80.364,80.747,DOWN,0
2014-05-27,80.08,80.55,80.1342,80.394,80.769,UP,1
2014-05-28,80.1,80.03,80.1265,80.368,80.7742,UP,1
2014-05-29,80.4,80.1,80.1204,80.35,80.7868,UP,1
2014-05-30,80.79,80.25,80.116,80.378,80.827,DOWN,0
2014-06-02,80.36,80.66,80.1116,80.346,80.8678,DOWN,0
2014-06-03,79.93,80.04,80.1088,80.316,80.9088,DOWN,0
2014-06-04,79.86,80.0,80.1086,80.268,80.92,UP,1
2014-06-05,80.11,80.11,80.1112,80.21,80.926,DOWN,0
2014-06-06,80.03,80.09,80.1137,80.058,80.9366,UP,1
2014-06-09,80.09,79.91,80.1173,80.004,80.9454,UP,1
2014-06-10,80.15,80.03,80.1192,80.048,80.9532,DOWN,0
2014-06-11,80.06,80.05,80.1194,80.088,80.9424,DOWN,0
2014-06-12,79.76,79.82,80.1255,80.018,80.9308,DOWN,0
2014-06-13,79.64,79.73,80.1339,79.94,80.921,UP,1
2014-06-16,79.69,79.52,80.1481,79.86,80.9128,DOWN,0
2014-06-17,79.58,79.61,80.1594,79.746,80.909,UP,1
2014-06-18,79.79,79.44,80.1689,79.692,80.895,UP,1
2014-06-19,80.24,79.85,80.1814,79.788,80.8728,DOWN,0
2014-06-20,79.93,80.44,80.1936,79.846,80.8416,DOWN,0
2014-06-23,79.52,80.06,80.2055,79.812,80.8102,DOWN,0
2014-06-24,79.01,79.42,80.2148,79.698,80.7752,UP,1
2014-06-25,79.32,79.04,80.2206,79.604,80.7454,DOWN,0
2014-06-26,78.62,79.24,80.2239,79.28,80.701,UP,1
2014-06-27,79.02,78.6,80.2277,79.098,80.6484,DOWN,0
2014-06-30,78.59,79.01,80.2293,78.912,80.585,UP,1
2014-07-01,79.28,78.87,80.2305,78.966,80.5394,UP,1
2014-07-02,79.56,79.56,80.2275,79.014,80.5056,UP,1
2014-07-03,79.98,79.93,80.2282,79.286,80.498,UP,1
2014-07-07,80.19,79.75,80.2277,79.52,80.4788,UP,1
2014-07-08,80.56,80.03,80.2299,79.914,80.4618,UP,1
2014-07-09,81.67,80.66,80.2413,80.392,80.4364,DOWN,0
2014-07-10,81.61,81.27,80.253,80.802,80.4198,DOWN,0
2014-07-11,81.16,81.06,80.2657,81.038,80.392,UP,1
2014-07-14,81.32,81.36,80.2837,81.264,80.3716,DOWN,0
2014-07-15,81.26,81.51,80.2997,81.404,80.3584,DOWN,0
2014-07-16,80.94,80.9,80.3184,81.258,80.3432,DOWN,0
2014-07-17,80.4,80.99,80.3424,81.016,80.3286,UP,1
2014-07-18,80.55,80.55,80.3644,80.894,80.2978,DOWN,0
2014-07-21,80.28,80.33,80.3861,80.686,80.2602,DOWN,0
2014-07-22,80.1,80.29,80.4074,80.454,80.2144,DOWN,0
2014-07-23,79.99,80.33,80.4273,80.264,80.1796,UP,1
2014-07-24,80.26,80.12,80.4503,80.236,80.1526,DOWN,0
2014-07-25,79.56,80.02,80.4665,80.038,80.1204,DOWN,0
2014-07-28,79.26,79.41,80.478,79.834,80.095,DOWN,0
2014-07-29,78.65,79.09,80.4818,79.544,80.0614,DOWN,0
2014-07-30,78.16,78.7,80.4802,79.178,80.026,DOWN,0
2014-07-31,77.32,77.76,80.4731,78.59,79.9678,UP,1
2014-08-01,79.65,79.25,80.4834,78.608,79.951,DOWN,0
2014-08-04,79.22,79.46,80.4878,78.6,79.9224,UP,1
2014-08-05,79.41,78.99,80.4877,78.752,79.9002,UP,1
2014-08-06,81.09,79.4,80.4961,79.338,79.9204,DOWN,0
2014-08-07,80.14,81.02,80.502,79.902,79.9212,UP,1
2014-08-08,80.95,80.05,80.5048,80.162,79.9322,UP,1
2014-08-11,81.48,81.23,80.5077,80.614,79.946,DOWN,0
2014-08-12,81.42,81.5,80.5117,81.016,79.9672,UP,1
2014-08-13,81.48,81.64,80.5191,81.094,79.9982,UP,1
2014-08-14,81.95,81.59,80.5224,81.456,80.04,DOWN,0
2014-08-15,81.78,82.23,80.519,81.622,80.0734,UP,1
2014-08-18,82.44,81.99,80.5236,81.814,80.1216,UP,1
2014-08-19,82.69,82.35,80.5333,82.068,80.1736,UP,1
2014-08-20,82.81,82.46,80.5416,82.334,80.2268,UP,1
