ticker,CPT US Equity,CPT US Equity,CPT US Equity,CPT US Equity,CPT US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-10-04,55.83,52.68,60.1032,55.326,62.8198,DOWN,0
2011-10-05,54.6,55.96,60.1176,55.156,62.5324,UP,1
2011-10-06,56.33,54.4,60.1392,55.022,62.312,DOWN,0
2011-10-07,54.08,56.52,60.146,54.786,62.0494,UP,1
2011-10-10,57.44,54.86,60.168,55.656,61.8568,DOWN,0
2011-10-11,55.31,56.75,60.1756,55.552,61.6182,UP,1
2011-10-12,55.7,55.89,60.1848,55.772,61.4244,DOWN,0
2011-10-13,55.48,55.05,60.1916,55.602,61.2284,UP,1
2011-10-14,56.82,56.02,60.2052,56.15,61.119,DOWN,0
2011-10-17,55.0,56.4,60.2103,55.662,61.0154,UP,1
2011-10-18,56.62,55.23,60.2203,55.924,61.0308,DOWN,0
2011-10-19,55.9,56.47,60.2313,55.964,60.9112,UP,1
2011-10-20,56.78,56.09,60.2451,56.224,60.8384,UP,1
2011-10-21,58.26,57.69,60.2669,56.512,60.7134,UP,1
2011-10-24,59.73,58.17,60.2959,57.458,60.6266,DOWN,0
2011-10-25,58.51,59.3,60.3187,57.836,60.4558,UP,1
2011-10-26,58.75,59.15,60.3447,58.406,60.2968,UP,1
2011-10-27,61.55,60.63,60.385,59.36,60.1966,DOWN,0
2011-10-28,60.52,61.19,60.4196,59.812,60.1392,UP,1
2011-10-31,60.64,59.5,60.4522,59.994,60.1164,DOWN,0
2011-11-01,58.27,58.92,60.4723,59.946,60.0402,UP,1
2011-11-02,59.89,59.4,60.5044,60.174,59.9532,UP,1
2011-11-03,60.02,60.44,60.5346,59.868,59.8504,UP,1
2011-11-04,60.45,59.84,60.5635,59.854,59.7944,UP,1
2011-11-07,60.85,60.47,60.5933,59.896,59.7268,UP,1
2011-11-08,61.49,60.95,60.6239,60.54,59.6344,DOWN,0
2011-11-09,58.81,60.13,60.6417,60.324,59.4826,UP,1
2011-11-10,59.17,59.58,60.6589,60.154,59.3296,UP,1
2011-11-11,60.77,59.7,60.6895,60.218,59.2244,DOWN,0
2011-11-14,60.0,60.51,60.7124,60.048,59.1252,UP,1
2011-11-15,60.75,59.66,60.7375,59.9,59.0394,DOWN,0
2011-11-16,59.62,60.2,60.7572,60.062,58.8766,DOWN,0
2011-11-17,57.86,59.49,60.7659,59.8,58.6854,UP,1
2011-11-18,58.02,58.21,60.7779,59.25,58.5498,DOWN,0
2011-11-21,56.39,57.21,60.7802,58.528,58.367,DOWN,0
2011-11-22,56.26,56.33,60.7843,57.63,58.175,DOWN,0
2011-11-23,54.45,55.77,60.7799,56.596,57.9626,UP,1
2011-11-25,54.71,54.3,60.7765,55.966,57.7704,UP,1
2011-11-28,55.06,56.35,60.7741,55.374,57.6068,DOWN,0
2011-11-29,55.03,55.16,60.7686,55.102,57.473,UP,1
2011-11-30,57.73,56.75,60.7785,55.396,57.4242,DOWN,0
2011-12-01,57.04,57.55,60.7838,55.914,57.4414,UP,1
2011-12-02,57.51,57.5,60.7913,56.474,57.4814,UP,1
2011-12-05,57.88,58.32,60.7977,57.038,57.5172,DOWN,0
2011-12-06,57.57,57.69,60.8042,57.546,57.5388,UP,1
2011-12-07,58.44,57.22,60.8129,57.688,57.5738,DOWN,0
2011-12-08,56.88,58.0,60.8121,57.656,57.6024,UP,1
2011-12-09,57.85,57.02,60.8107,57.724,57.6194,DOWN,0
2011-12-12,56.71,57.14,60.7984,57.49,57.6484,DOWN,0
2011-12-13,56.37,57.16,60.7955,57.25,57.714,UP,1
2011-12-14,56.81,56.09,60.7986,56.924,57.7336,UP,1
2011-12-15,58.02,57.1,60.8054,57.152,57.802,UP,1
2011-12-16,59.2,58.0,60.8213,57.422,57.8594,DOWN,0
2011-12-19,59.03,59.39,60.84,57.886,57.9584,UP,1
2011-12-20,60.91,60.01,60.8638,58.794,58.0278,DOWN,0
2011-12-21,60.77,60.74,60.8869,59.586,58.137,UP,1
2011-12-22,61.81,61.12,60.9184,60.344,58.2592,DOWN,0
2011-12-23,61.52,61.85,60.9453,60.808,58.38,UP,1
2011-12-27,62.14,61.33,60.9767,61.43,58.4864,DOWN,0
2011-12-28,61.38,62.35,61.0046,61.524,58.614,UP,1
2011-12-29,62.35,61.65,61.0402,61.84,58.7286,DOWN,0
2011-12-30,62.24,62.24,61.0714,61.926,58.8554,DOWN,0
2012-01-03,61.83,63.1511,61.1002,61.988,58.9564,DOWN,0
2012-01-04,60.95,61.3,61.1221,61.75,59.0102,UP,1
2012-01-05,61.92,60.85,61.1544,61.858,59.054,DOWN,0
2012-01-06,61.33,61.86,61.186,61.654,59.1104,DOWN,0
2012-01-09,61.06,61.45,61.2154,61.418,59.1566,UP,1
2012-01-10,61.44,61.69,61.2434,61.34,59.1544,DOWN,0
2012-01-11,61.2,61.2,61.2719,61.39,59.168,DOWN,0
2012-01-12,59.61,59.6,61.2917,60.928,59.1474,UP,1
2012-01-13,59.66,59.36,61.309,60.594,59.1752,UP,1
2012-01-17,60.01,59.9,61.3249,60.384,59.1776,UP,1
2012-01-18,60.86,60.19,61.3439,60.268,59.1944,UP,1
2012-01-19,60.88,61.11,61.3627,60.204,59.203,UP,1
2012-01-20,61.11,60.72,61.3826,60.504,59.2082,UP,1
2012-01-23,61.29,61.17,61.4019,60.83,59.2042,UP,1
2012-01-24,62.18,61.09,61.4302,61.264,59.2716,UP,1
2012-01-25,63.34,62.06,61.4649,61.76,59.355,UP,1
2012-01-26,64.18,63.68,61.5034,62.42,59.4232,UP,1
2012-01-27,64.59,64.0,61.5419,63.116,59.515,DOWN,0
2012-01-30,63.78,64.09,61.5751,63.614,59.5756,UP,1
2012-01-31,64.5,64.01,61.6097,64.078,59.6732,UP,1
2012-02-01,64.83,64.78,61.6421,64.376,59.8126,DOWN,0
2012-02-02,64.68,64.78,61.6775,64.476,59.9458,UP,1
2012-02-03,65.14,65.4,61.711,64.586,60.1208,DOWN,0
2012-02-06,64.93,65.47,61.7407,64.816,60.2942,DOWN,0
2012-02-07,64.16,64.8,61.7652,64.748,60.4884,DOWN,0
2012-02-08,63.64,64.27,61.7834,64.51,60.667,DOWN,0
2012-02-09,63.41,63.65,61.7952,64.256,60.834,DOWN,0
2012-02-10,62.86,62.95,61.8022,63.8,60.9906,UP,1
2012-02-13,63.84,63.49,61.8099,63.582,61.1128,DOWN,0
2012-02-14,62.85,63.61,61.8104,63.32,61.229,DOWN,0
2012-02-15,62.45,63.06,61.8081,63.082,61.3278,UP,1
2012-02-16,63.15,62.47,61.8118,63.03,61.4332,DOWN,0
2012-02-17,63.05,63.23,61.8128,63.068,61.5428,DOWN,0
2012-02-21,61.95,63.07,61.8077,62.69,61.613,DOWN,0
2012-02-22,61.44,62.01,61.8067,62.408,61.7042,UP,1
2012-02-23,62.02,61.57,61.8092,62.322,61.7876,UP,1
2012-02-24,62.91,62.67,61.8111,62.274,61.9116,DOWN,0
2012-02-27,62.24,62.47,61.8123,62.112,62.029,DOWN,0
2012-02-28,61.59,62.42,61.8108,62.04,62.1246,UP,1
2012-02-29,62.0,61.72,61.8126,62.152,62.2042,UP,1
2012-03-01,62.53,62.01,61.8163,62.254,62.2708,DOWN,0
2012-03-02,61.99,62.33,61.8175,62.07,62.33,UP,1
2012-03-05,63.51,61.99,61.8236,62.324,62.382,DOWN,0
2012-03-06,62.95,62.59,61.8242,62.596,62.4256,DOWN,0
2012-03-07,62.6,63.01,61.8295,62.716,62.4414,DOWN,0
2012-03-08,62.51,62.87,61.8352,62.712,62.4612,UP,1
2012-03-09,63.39,62.4,61.8426,62.992,62.4862,UP,1
2012-03-12,63.89,63.34,61.8506,63.068,62.5364,UP,1
2012-03-13,64.63,64.25,61.8583,63.404,62.582,DOWN,0
2012-03-14,64.12,64.75,61.8628,63.708,62.6196,DOWN,0
2012-03-15,63.57,64.2,61.8592,63.92,62.6544,UP,1
2012-03-16,63.82,63.42,61.8645,64.006,62.7118,UP,1
2012-03-19,64.29,63.56,61.8712,64.086,62.7592,UP,1
2012-03-20,64.32,64.05,61.873,64.024,62.819,DOWN,0
2012-03-21,63.47,64.54,61.8714,63.894,62.8672,DOWN,0
2012-03-22,62.57,63.18,61.862,63.694,62.8898,UP,1
2012-03-23,63.28,62.78,61.8536,63.586,62.9314,UP,1
2012-03-26,64.15,63.95,61.8492,63.558,63.0222,UP,1
2012-03-27,64.29,64.29,61.8538,63.552,63.1148,DOWN,0
2012-03-28,63.86,64.08,61.8526,63.63,63.1918,UP,1
2012-03-29,64.65,63.58,61.8521,64.046,63.2676,UP,1
2012-03-30,65.75,65.06,61.8611,64.54,63.365,UP,1
2012-04-02,65.85,65.75,61.8722,64.88,63.4598,UP,1
2012-04-03,65.86,65.75,61.8811,65.194,63.5512,DOWN,0
2012-04-04,65.34,65.37,61.8839,65.49,63.6144,DOWN,0
2012-04-05,65.23,65.16,61.8837,65.606,63.6522,DOWN,0
2012-04-09,64.58,64.23,61.8847,65.372,63.6602,DOWN,0
2012-04-10,63.09,64.88,61.8855,64.82,63.6302,UP,1
2012-04-11,63.54,63.58,61.8844,64.356,63.6254,UP,1
2012-04-12,64.63,63.43,61.889,64.214,63.628,UP,1
2012-04-13,64.87,64.65,61.8973,64.142,63.6288,UP,1
2012-04-16,66.03,65.39,61.9094,64.432,63.6558,UP,1
2012-04-17,66.31,66.36,61.9229,65.076,63.6792,DOWN,0
2012-04-18,65.89,66.14,61.9279,65.546,63.6984,DOWN,0
2012-04-19,65.81,65.97,61.9273,65.782,63.7314,UP,1
2012-04-20,67.21,66.02,61.9305,66.25,63.8028,DOWN,0
2012-04-23,66.93,66.63,61.9272,66.43,63.8732,UP,1
2012-04-24,68.09,66.93,61.9313,66.786,63.9778,UP,1
2012-04-25,68.76,68.53,61.9441,67.36,64.0762,DOWN,0
2012-04-26,68.19,68.69,61.951,67.836,64.183,UP,1
2012-04-27,68.21,68.28,61.9638,68.036,64.2982,DOWN,0
2012-04-30,67.67,68.29,61.9758,68.184,64.3886,UP,1
2012-05-01,68.07,67.61,61.9816,68.18,64.489,UP,1
2012-05-02,68.23,67.8,61.9895,68.074,64.6146,DOWN,0
2012-05-03,68.15,68.42,61.9915,68.066,64.7488,DOWN,0
2012-05-04,67.95,67.78,61.99,68.014,64.8674,UP,1
2012-05-07,68.84,67.58,61.989,68.248,64.986,DOWN,0
2012-05-08,68.62,68.37,61.9855,68.358,65.1136,DOWN,0
2012-05-09,68.53,67.95,61.9826,68.418,65.2524,DOWN,0
2012-05-10,68.36,68.89,61.9796,68.46,65.3796,UP,1
2012-05-11,68.56,68.11,61.9856,68.582,65.5002,DOWN,0
2012-05-14,67.48,68.15,61.987,68.31,65.61,DOWN,0
2012-05-15,67.14,67.4,61.9873,68.014,65.6826,DOWN,0
2012-05-16,66.55,67.5,61.9839,67.618,65.7546,DOWN,0
2012-05-17,64.51,66.43,61.9795,66.848,65.7928,DOWN,0
2012-05-18,63.68,64.81,61.9715,65.872,65.8162,UP,1
2012-05-21,64.69,63.7,61.9835,65.314,65.8422,UP,1
2012-05-22,64.85,64.8,62.0068,64.856,65.8614,UP,1
2012-05-23,65.45,64.65,62.0548,64.636,65.8778,UP,1
2012-05-24,65.65,65.6,62.0737,64.864,65.9084,DOWN,0
2012-05-25,65.29,65.82,62.098,65.186,65.9428,UP,1
2012-05-29,66.41,65.64,62.1075,65.53,65.9946,DOWN,0
2012-05-30,64.81,65.66,62.1112,65.522,66.005,UP,1
2012-05-31,65.11,64.86,62.1015,65.454,66.0208,DOWN,0
2012-06-01,63.84,63.89,62.0872,65.092,66.0282,DOWN,0
2012-06-04,63.42,64.0,62.0715,64.718,66.0452,UP,1
2012-06-05,64.9,63.18,62.0791,64.416,66.0776,UP,1
2012-06-06,66.13,65.34,62.1008,64.68,66.1172,DOWN,0
2012-06-07,65.65,66.7,62.1187,64.788,66.1444,UP,1
2012-06-08,66.67,65.63,62.1308,65.354,66.2006,DOWN,0
2012-06-11,65.03,67.1,62.1302,65.676,66.2082,UP,1
2012-06-12,65.82,65.31,62.143,65.86,66.2096,DOWN,0
2012-06-13,65.45,65.58,62.1491,65.724,66.2016,UP,1
2012-06-14,66.47,65.45,62.1509,65.888,66.2138,UP,1
2012-06-15,67.02,66.68,62.154,65.958,66.2474,UP,1
2012-06-18,67.58,66.63,62.1578,66.468,66.2944,DOWN,0
2012-06-19,67.1,67.65,62.1632,66.724,66.3448,DOWN,0
2012-06-20,67.08,67.09,62.1738,67.05,66.4246,DOWN,0
2012-06-21,66.25,67.44,62.1798,67.006,66.4788,DOWN,0
2012-06-22,66.02,66.6,62.1711,66.806,66.5066,DOWN,0
2012-06-25,65.92,65.29,62.1636,66.474,66.5276,UP,1
2012-06-26,66.22,66.14,62.1707,66.298,66.5314,DOWN,0
2012-06-27,65.47,66.11,62.1704,65.976,66.5146,UP,1
2012-06-28,66.33,64.86,62.1728,65.992,66.5234,UP,1
2012-06-29,67.67,67.55,62.1858,66.322,66.5606,UP,1
2012-07-02,68.46,67.92,62.2065,66.83,66.5856,UP,1
2012-07-03,68.69,68.72,62.2337,67.324,66.6208,DOWN,0
2012-07-05,68.68,68.71,62.2685,67.966,66.6326,DOWN,0
2012-07-06,68.68,68.13,62.3111,68.436,66.631,UP,1
2012-07-09,68.9,68.75,62.3747,68.682,66.6452,DOWN,0
2012-07-10,68.43,69.29,62.4393,68.676,66.6496,UP,1
2012-07-11,68.54,68.35,62.5015,68.646,66.667,UP,1
2012-07-12,69.55,68.05,62.5668,68.82,66.6966,UP,1
2012-07-13,70.59,69.55,62.6363,69.202,66.7438,UP,1
2012-07-16,70.8,70.58,62.7131,69.582,66.7968,UP,1
2012-07-17,71.59,70.88,62.786,70.214,66.8696,DOWN,0
2012-07-18,71.29,71.36,62.8662,70.764,66.9186,DOWN,0
2012-07-19,71.08,71.58,62.9561,71.07,66.9678,DOWN,0
2012-07-20,70.78,70.5,63.0309,71.108,67.0128,UP,1
2012-07-23,70.9,69.97,63.1124,71.128,67.0636,DOWN,0
2012-07-24,70.66,70.91,63.184,70.942,67.1056,UP,1
2012-07-25,70.85,70.72,63.2679,70.854,67.173,DOWN,0
2012-07-26,70.65,71.54,63.3339,70.768,67.2432,UP,1
2012-07-27,70.94,70.87,63.4121,70.8,67.331,UP,1
2012-07-30,70.98,71.01,63.4885,70.816,67.4604,UP,1
2012-07-31,71.31,70.96,63.5676,70.946,67.613,DOWN,0
2012-08-01,70.54,71.58,63.6362,70.884,67.73,UP,1
2012-08-02,70.73,70.02,63.7149,70.9,67.8476,DOWN,0
2012-08-03,70.21,71.72,63.7828,70.754,67.9428,DOWN,0
2012-08-06,69.7,70.51,63.8518,70.498,68.0238,DOWN,0
2012-08-07,68.01,69.77,63.908,69.838,68.0782,DOWN,0
2012-08-08,66.72,67.67,63.9503,69.074,68.0844,DOWN,0
2012-08-09,66.5,66.53,63.9841,68.228,68.1182,UP,1
2012-08-10,66.94,66.23,64.0263,67.574,68.1548,DOWN,0
2012-08-13,66.71,66.52,64.0661,66.976,68.2122,DOWN,0
2012-08-14,66.63,66.92,64.0915,66.7,68.2764,UP,1
2012-08-15,67.58,66.84,64.1268,66.872,68.33,UP,1
2012-08-16,68.31,67.74,64.1651,67.234,68.3736,UP,1
2012-08-17,68.92,68.29,64.2184,67.63,68.439,DOWN,0
2012-08-20,68.9,68.63,64.2634,68.068,68.4836,DOWN,0
2012-08-21,68.86,69.15,64.3076,68.514,68.5602,UP,1
2012-08-22,68.99,68.8,64.3503,68.796,68.6236,UP,1
2012-08-23,69.5,68.86,64.3936,69.034,68.7046,UP,1
2012-08-24,69.82,69.54,64.4352,69.214,68.7716,UP,1
2012-08-27,69.83,69.85,64.4903,69.4,68.8278,UP,1
2012-08-28,69.97,69.6,64.5443,69.622,68.8756,UP,1
2012-08-29,70.0,70.04,64.5905,69.824,68.9336,DOWN,0
2012-08-30,69.67,69.91,64.6388,69.858,68.9854,DOWN,0
2012-08-31,69.43,69.79,64.6822,69.78,69.049,UP,1
2012-09-04,69.79,69.52,64.7331,69.772,69.1244,DOWN,0
2012-09-05,69.45,69.94,64.791,69.668,69.195,UP,1
2012-09-06,69.66,69.68,64.8492,69.6,69.2638,DOWN,0
2012-09-07,69.45,69.79,64.9145,69.556,69.3434,DOWN,0
2012-09-10,68.51,69.52,64.9758,69.372,69.387,DOWN,0
2012-09-11,68.4,68.78,65.0455,69.094,69.4016,DOWN,0
2012-09-12,67.92,68.62,65.1116,68.788,69.3908,UP,1
2012-09-13,68.56,67.94,65.1791,68.568,69.3882,DOWN,0
2012-09-14,68.55,68.63,65.2467,68.388,69.3856,DOWN,0
2012-09-17,68.15,68.49,65.2988,68.316,69.375,DOWN,0
2012-09-18,67.64,68.09,65.3518,68.164,69.3498,DOWN,0
2012-09-19,67.53,67.74,65.4019,68.086,69.3318,DOWN,0
2012-09-20,66.23,67.26,65.4436,67.62,69.2856,DOWN,0
2012-09-21,66.2,66.46,65.4868,67.15,69.2186,DOWN,0
2012-09-24,65.78,65.89,65.5235,66.676,69.1224,DOWN,0
2012-09-25,64.84,65.96,65.5633,66.116,69.0032,DOWN,0
2012-09-26,64.54,64.72,65.5967,65.518,68.8622,UP,1
2012-09-27,64.75,64.71,65.6369,65.222,68.7314,DOWN,0
2012-09-28,64.49,64.29,65.6775,64.88,68.5996,DOWN,0
2012-10-01,64.1,64.62,65.714,64.544,68.466,UP,1
2012-10-02,64.61,64.13,65.7469,64.498,68.3402,DOWN,0
2012-10-03,64.05,64.49,65.7712,64.4,68.208,DOWN,0
2012-10-04,63.51,64.31,65.7936,64.152,68.0612,DOWN,0
2012-10-05,63.45,63.65,65.8063,63.944,67.9172,DOWN,0
2012-10-08,63.11,63.24,65.818,63.746,67.7606,DOWN,0
2012-10-09,63.01,63.11,65.824,63.426,67.6012,UP,1
2012-10-10,63.24,63.01,65.8326,63.264,67.4398,DOWN,0
2012-10-11,62.91,63.56,65.8364,63.144,67.2872,DOWN,0
2012-10-12,62.7,62.95,65.843,62.994,67.1266,UP,1
2012-10-15,63.37,62.8,65.8481,63.046,66.9898,UP,1
2012-10-16,63.97,63.48,65.8568,63.238,66.8752,UP,1
2012-10-17,64.26,65.32,65.8689,63.442,66.8002,UP,1
2012-10-18,65.4,64.25,65.8912,63.94,66.7738,DOWN,0
2012-10-19,65.38,65.31,65.9085,64.476,66.7514,DOWN,0
2012-10-22,65.18,64.52,65.9277,64.838,66.7162,DOWN,0
2012-10-23,64.83,64.79,65.9466,65.01,66.6786,DOWN,0
2012-10-24,64.8,65.03,65.9634,65.118,66.642,DOWN,0
2012-10-25,64.68,64.99,65.9808,64.974,66.584,DOWN,0
2012-10-26,64.38,64.71,66.0046,64.774,66.5054,UP,1
2012-10-31,65.63,64.38,66.0345,64.864,66.4396,UP,1
2012-11-01,66.04,65.44,66.0646,65.106,66.3824,UP,1
2012-11-02,67.19,67.8,66.0963,65.584,66.349,DOWN,0
2012-11-05,67.17,67.15,66.1277,66.082,66.3126,UP,1
2012-11-06,67.21,67.31,66.1582,66.648,66.2668,DOWN,0
2012-11-07,66.63,66.78,66.1849,66.848,66.203,DOWN,0
2012-11-08,65.67,66.69,66.2024,66.774,66.1198,DOWN,0
2012-11-09,65.5,65.47,66.2132,66.436,66.0304,UP,1
2012-11-12,65.62,65.75,66.2204,66.126,65.9428,DOWN,0
2012-11-13,65.06,65.51,66.2227,65.696,65.8506,DOWN,0
2012-11-14,63.45,65.27,66.2211,65.06,65.731,UP,1
2012-11-15,63.53,63.45,66.2162,64.632,65.6058,UP,1
2012-11-16,64.02,63.65,66.2122,64.336,65.4972,UP,1
2012-11-19,64.81,64.46,66.2128,64.174,65.4002,UP,1
2012-11-20,65.05,64.78,66.2124,64.172,65.3122,DOWN,0
2012-11-21,64.75,65.22,66.2115,64.432,65.237,UP,1
2012-11-23,65.18,65.05,66.2166,64.762,65.1726,DOWN,0
2012-11-26,65.13,64.87,66.224,64.984,65.1168,UP,1
2012-11-27,65.21,64.98,66.233,65.064,65.0498,DOWN,0
2012-11-28,64.86,65.25,66.243,65.026,64.976,UP,1
2012-11-29,66.06,65.67,66.2541,65.288,64.9342,DOWN,0
2012-11-30,65.7,66.06,66.2684,65.392,64.8954,UP,1
2012-12-03,65.86,65.99,66.2854,65.538,64.862,UP,1
2012-12-04,65.98,65.87,66.2996,65.692,64.857,DOWN,0
2012-12-05,65.92,65.94,66.3139,65.904,64.8514,UP,1
2012-12-06,66.56,65.92,66.337,66.004,64.867,UP,1
2012-12-07,66.79,66.76,66.3637,66.222,64.906,DOWN,0
2012-12-10,66.76,66.74,66.3874,66.402,64.9504,UP,1
2012-12-11,67.23,67.01,66.409,66.652,65.0,UP,1
2012-12-12,67.3,66.96,66.4343,66.928,65.0562,DOWN,0
2012-12-13,66.47,67.11,66.4587,66.91,65.1036,UP,1
2012-12-14,66.63,66.52,66.4819,66.878,65.144,UP,1
2012-12-17,66.67,66.68,66.5026,66.86,65.1964,UP,1
2012-12-18,66.75,66.65,66.5264,66.764,65.2612,DOWN,0
2012-12-19,66.48,66.82,66.5412,66.6,65.3218,UP,1
2012-12-20,67.3,66.56,66.563,66.766,65.4056,UP,1
2012-12-21,67.51,66.62,66.5875,66.942,65.4956,UP,1
2012-12-24,68.0,67.52,66.615,67.208,65.5908,DOWN,0
2012-12-26,67.74,68.04,66.6367,67.406,65.6874,UP,1
2012-12-27,68.11,67.83,66.6578,67.732,65.7956,DOWN,0
2012-12-28,67.8,67.76,66.6737,67.832,65.8842,UP,1
2012-12-31,68.21,67.68,66.6941,67.972,65.969,UP,1
2013-01-02,68.58,69.19,66.7192,68.088,66.0554,DOWN,0
2013-01-03,68.51,68.72,66.7426,68.242,66.1176,UP,1
2013-01-04,68.89,68.64,66.7656,68.398,66.1878,UP,1
2013-01-07,69.24,68.74,66.7902,68.686,66.269,DOWN,0
2013-01-08,68.95,69.25,66.8176,68.834,66.3514,UP,1
2013-01-09,68.98,69.18,66.8497,68.914,66.435,DOWN,0
2013-01-10,68.86,68.72,66.8776,68.984,66.5186,UP,1
2013-01-11,69.01,68.81,66.9019,69.008,66.6112,UP,1
2013-01-14,69.18,69.02,66.9263,68.996,66.6822,UP,1
2013-01-15,69.84,69.37,66.9562,69.174,66.7582,DOWN,0
2013-01-16,69.67,69.74,66.9813,69.312,66.8078,UP,1
2013-01-17,69.89,69.95,67.002,69.518,66.8622,UP,1
2013-01-18,70.0,69.9,67.0228,69.716,66.918,UP,1
2013-01-22,70.44,70.01,67.0457,69.968,66.9942,UP,1
2013-01-23,70.67,70.17,67.0723,70.134,67.0942,DOWN,0
2013-01-24,70.4,70.59,67.0982,70.28,67.1922,UP,1
2013-01-25,70.44,70.56,67.1275,70.39,67.2886,DOWN,0
2013-01-28,70.37,70.39,67.1639,70.464,67.3948,UP,1
2013-01-29,70.68,70.42,67.1996,70.512,67.5394,DOWN,0
2013-01-30,70.38,70.7,67.2283,70.454,67.6764,DOWN,0
2013-01-31,69.39,70.36,67.2509,70.252,67.7838,DOWN,0
2013-02-01,69.1,71.0,67.2663,69.984,67.8696,DOWN,0
2013-02-04,68.38,68.97,67.2766,69.586,67.9362,DOWN,0
2013-02-05,68.14,68.48,67.2879,69.078,68.004,UP,1
2013-02-06,68.31,67.88,67.3004,68.664,68.0666,DOWN,0
2013-02-07,68.18,68.52,67.3052,68.422,68.1276,UP,1
2013-02-08,69.15,68.38,67.3163,68.432,68.2064,DOWN,0
2013-02-11,68.54,69.13,67.3186,68.464,68.28,UP,1
2013-02-12,69.49,68.69,67.3222,68.734,68.3486,UP,1
2013-02-13,69.52,69.49,67.3289,68.976,68.425,DOWN,0
2013-02-14,69.42,69.34,67.3349,69.224,68.4962,UP,1
2013-02-15,69.93,69.44,67.3462,69.38,68.5752,UP,1
2013-02-19,70.68,70.05,67.3593,69.808,68.6704,UP,1
2013-02-20,71.47,70.43,67.3755,70.204,68.7686,DOWN,0
2013-02-21,70.55,71.41,67.3875,70.41,68.8438,UP,1
2013-02-22,70.93,70.86,67.4024,70.712,68.9272,DOWN,0
2013-02-25,69.9,71.09,67.4077,70.706,68.9806,UP,1
2013-02-26,70.24,70.37,67.4158,70.618,69.0394,UP,1
2013-02-27,70.3,70.16,67.4246,70.384,69.116,DOWN,0
2013-02-28,69.14,70.22,67.4285,70.102,69.1662,UP,1
2013-03-01,69.43,69.07,67.4329,69.802,69.2214,DOWN,0
2013-03-04,69.37,69.28,67.4423,69.696,69.2738,UP,1
2013-03-05,69.67,69.75,67.455,69.582,69.3376,DOWN,0
2013-03-06,69.65,70.07,67.4705,69.452,69.3846,DOWN,0
2013-03-07,69.57,69.86,67.4958,69.538,69.4258,DOWN,0
2013-03-08,69.16,69.74,67.5232,69.484,69.449,DOWN,0
2013-03-11,68.7,69.14,67.5432,69.35,69.4682,DOWN,0
2013-03-12,68.56,68.63,67.5618,69.128,69.4772,UP,1
2013-03-13,68.86,68.74,67.5788,68.97,69.4984,UP,1
2013-03-14,69.77,69.09,67.5994,69.01,69.5296,UP,1
2013-03-15,70.35,69.55,67.6247,69.248,69.565,DOWN,0
2013-03-18,70.26,70.0,67.644,69.56,69.6,DOWN,0
2013-03-19,69.75,70.29,67.6687,69.798,69.6172,DOWN,0
2013-03-20,69.54,70.01,67.6908,69.934,69.6232,DOWN,0
2013-03-21,69.2,69.26,67.7176,69.82,69.6282,UP,1
2013-03-22,69.9,69.38,67.75,69.73,69.6466,DOWN,0
2013-03-25,69.67,69.9,67.7739,69.612,69.6628,DOWN,0
2013-03-26,69.54,69.41,67.7909,69.57,69.6734,DOWN,0
2013-03-27,69.16,69.36,67.8085,69.494,69.673,DOWN,0
2013-03-28,68.68,69.15,67.8185,69.39,69.6498,UP,1
2013-04-01,69.52,68.74,67.841,69.314,69.6468,UP,1
2013-04-02,69.77,69.79,67.8607,69.334,69.6444,DOWN,0
2013-04-03,69.39,69.83,67.8804,69.304,69.6322,UP,1
2013-04-04,70.87,69.58,67.9024,69.646,69.6408,UP,1
2013-04-05,72.05,70.18,67.9276,70.32,69.6684,UP,1
2013-04-08,72.78,72.05,67.9536,70.972,69.716,DOWN,0
2013-04-09,72.42,72.97,67.9802,71.502,69.7556,DOWN,0
2013-04-10,72.07,72.8,68.0051,72.038,69.7896,DOWN,0
2013-04-11,71.9,72.1,68.0334,72.244,69.814,UP,1
2013-04-12,72.36,71.83,68.0651,72.306,69.8536,DOWN,0
2013-04-15,71.21,72.0,68.0915,71.992,69.89,UP,1
2013-04-16,72.34,71.64,68.1221,71.976,69.9548,DOWN,0
2013-04-17,71.3,72.16,68.1513,71.822,70.0132,DOWN,0
2013-04-18,70.96,71.49,68.1744,71.634,70.0696,UP,1
2013-04-19,71.67,71.15,68.1944,71.496,70.1368,DOWN,0
2013-04-22,71.52,71.89,68.2097,71.558,70.2036,UP,1
2013-04-23,71.57,71.86,68.2241,71.404,70.252,UP,1
2013-04-24,71.91,71.67,68.2403,71.526,70.3194,DOWN,0
2013-04-25,71.24,71.87,68.2531,71.582,70.3544,DOWN,0
2013-04-26,71.0,71.28,68.2636,71.448,70.384,UP,1
2013-04-29,71.45,70.78,68.2787,71.434,70.4246,UP,1
2013-04-30,72.34,71.49,68.2977,71.588,70.4728,DOWN,0
2013-05-01,71.95,72.3,68.3097,71.596,70.4982,UP,1
2013-05-02,72.3,72.04,68.3182,71.808,70.5148,DOWN,0
2013-05-03,71.33,72.71,68.3209,71.874,70.5304,UP,1
2013-05-06,71.48,71.4,68.3203,71.88,70.5414,UP,1
2013-05-07,72.7,71.61,68.3274,71.952,70.5974,UP,1
2013-05-08,72.81,72.67,68.336,72.124,70.6488,UP,1
