ticker,APD US Equity,APD US Equity,APD US Equity,APD US Equity,APD US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-09-06,74.2284,72.3887,82.6113,75.029,80.3727,UP,1
2011-09-07,76.2993,75.2361,82.5952,75.1086,80.1789,DOWN,0
2011-09-08,74.9588,76.0405,82.5748,74.9625,79.9245,DOWN,0
2011-09-09,72.4719,73.9418,82.5462,74.3911,79.6342,DOWN,0
2011-09-12,71.7045,71.797,82.5047,73.9326,79.301,UP,1
2011-09-13,72.8417,72.0466,82.4731,73.6552,78.9745,UP,1
2011-09-14,74.0713,73.1837,82.4468,73.2096,78.6755,UP,1
2011-09-15,75.7261,74.8848,82.4268,73.3631,78.4002,UP,1
2011-09-16,76.1421,76.438,82.4082,74.0971,78.1149,DOWN,0
2011-09-19,75.421,74.6722,82.3756,74.8404,77.8294,UP,1
2011-09-20,75.9757,75.9942,82.3505,75.4673,77.5868,DOWN,0
2011-09-21,72.2315,75.8925,82.3063,75.0993,77.2797,DOWN,0
2011-09-22,70.4934,70.2346,82.2542,74.0528,76.9344,UP,1
2011-09-23,70.9279,69.6429,82.2064,73.0099,76.6161,UP,1
2011-09-26,72.8971,71.4087,82.1607,72.5052,76.3306,UP,1
2011-09-27,74.7461,74.4873,82.1237,72.2592,76.1074,DOWN,0
2011-09-28,73.0358,75.3101,82.079,72.4201,75.8263,UP,1
2011-09-29,73.3039,73.9233,82.0406,72.9822,75.5519,DOWN,0
2011-09-30,70.6044,72.0743,81.9868,72.9175,75.1999,DOWN,0
2011-10-03,68.2931,70.1699,81.9188,71.9967,74.8665,UP,1
2011-10-04,70.7338,67.7477,81.8595,71.1942,74.5838,UP,1
2011-10-05,73.156,70.9279,81.8096,71.2182,74.3649,UP,1
2011-10-06,74.1822,72.9711,81.762,71.3939,74.1866,DOWN,0
2011-10-07,73.9881,74.8294,81.7133,72.0706,74.0197,UP,1
2011-10-10,76.7338,75.458,81.6772,73.7588,73.9137,DOWN,0
2011-10-11,75.5597,76.3455,81.6349,74.724,73.788,UP,1
2011-10-12,76.5674,76.0127,81.5961,75.4062,73.7434,UP,1
2011-10-13,76.6414,76.2531,81.5575,75.8981,73.6791,UP,1
2011-10-14,77.7138,77.4734,81.5256,76.6432,73.7157,DOWN,0
2011-10-17,76.401,77.6306,81.4872,76.5767,73.7229,UP,1
2011-10-18,78.8787,76.3733,81.4631,77.2405,73.8721,DOWN,0
2011-10-19,76.9557,78.8047,81.4356,77.3181,73.9274,DOWN,0
2011-10-20,76.8078,77.1776,81.4092,77.3514,74.0247,DOWN,0
2011-10-21,76.4935,74.7924,81.3833,77.1073,74.0502,UP,1
2011-10-24,76.8725,76.4195,81.3586,77.2016,74.0716,DOWN,0
2011-10-25,76.2254,76.6414,81.3306,76.671,74.075,UP,1
2011-10-26,78.1576,77.418,81.3131,76.9113,74.128,UP,1
2011-10-27,82.0497,80.3024,81.3135,77.9597,74.2612,UP,1
2011-10-28,82.6599,81.4396,81.3161,79.193,74.4936,DOWN,0
2011-10-31,79.6368,81.4118,81.3041,79.7459,74.6951,DOWN,0
2011-11-01,76.9465,76.7153,81.277,79.8901,74.851,UP,1
2011-11-02,78.5366,77.9542,81.2605,79.9659,75.007,UP,1
2011-11-03,79.8124,79.7107,81.2562,79.5184,75.1692,DOWN,0
2011-11-04,79.2947,78.8602,81.2528,78.8454,75.3223,UP,1
2011-11-07,79.9419,79.4704,81.2527,78.9064,75.4671,UP,1
2011-11-08,80.9218,79.9419,81.2566,79.7015,75.5832,DOWN,0
2011-11-09,77.1036,79.3594,81.2403,79.4149,75.6072,UP,1
2011-11-10,78.0929,78.0559,81.2317,79.071,75.6553,UP,1
2011-11-11,79.9326,79.2762,81.2349,79.1986,75.7474,DOWN,0
2011-11-14,79.0821,79.7107,81.227,79.0266,75.8491,UP,1
2011-11-15,79.1468,78.9711,81.2084,78.6716,75.9474,DOWN,0
2011-11-16,77.1499,78.2315,81.1826,78.6808,75.9645,DOWN,0
2011-11-17,75.079,76.817,81.1485,78.0781,75.9669,DOWN,0
2011-11-18,74.9588,75.1344,81.1137,77.0833,76.0166,DOWN,0
2011-11-21,73.3501,73.9141,81.0679,75.9369,76.0495,DOWN,0
2011-11-22,72.8509,72.9619,81.0182,74.6777,76.0497,DOWN,0
2011-11-23,71.1313,72.1113,80.9648,73.474,75.9909,DOWN,0
2011-11-25,70.9464,71.0019,80.9099,72.6475,75.8953,UP,1
2011-11-28,73.1468,74.136,80.864,72.2851,75.8354,DOWN,0
2011-11-29,72.9711,73.4981,80.8127,72.2093,75.7864,UP,1
2011-11-30,77.4272,74.9773,80.7827,73.1246,75.8154,DOWN,0
2011-12-01,76.401,77.3902,80.7274,74.1785,75.8988,DOWN,0
2011-12-02,75.7723,77.3902,80.672,75.1437,76.0044,UP,1
2011-12-05,77.0759,77.1591,80.6185,75.9295,76.1274,DOWN,0
2011-12-06,76.5674,77.1776,80.5768,76.6488,76.2008,UP,1
2011-12-07,77.2331,76.3918,80.5428,76.6099,76.2505,DOWN,0
2011-12-08,75.9942,76.8355,80.5028,76.5286,76.3097,UP,1
2011-12-09,76.9372,75.6799,80.4649,76.7616,76.3823,DOWN,0
2011-12-12,75.0605,75.911,80.4149,76.3585,76.4715,DOWN,0
2011-12-13,74.7646,75.6429,80.3732,75.9979,76.6009,DOWN,0
2011-12-14,74.4041,74.3394,80.3272,75.4321,76.6743,UP,1
2011-12-15,75.9757,75.458,80.2823,75.4284,76.7307,UP,1
2011-12-16,76.3086,76.7338,80.2422,75.3027,76.7732,DOWN,0
2011-12-19,75.2546,76.4842,80.2045,75.3415,76.7985,UP,1
2011-12-20,78.4072,76.8725,80.181,76.07,76.832,DOWN,0
2011-12-21,77.9172,78.5828,80.1565,76.7727,76.8792,UP,1
2011-12-22,78.3979,78.1761,80.1422,77.2571,76.9158,UP,1
2011-12-23,79.5536,78.8232,80.1377,77.9061,76.974,UP,1
2011-12-27,79.8956,79.3872,80.1355,78.8343,77.0177,DOWN,0
2011-12-28,78.5643,80.0898,80.1321,78.8657,77.0609,UP,1
2011-12-29,78.5736,78.3147,80.1361,78.997,77.0548,UP,1
2011-12-30,78.7585,78.6938,80.1312,79.0691,77.0909,UP,1
2012-01-03,79.8309,80.0805,80.1236,79.1246,77.1513,UP,1
2012-01-04,80.5151,79.7385,80.1176,79.2485,77.2318,DOWN,0
2012-01-05,79.9696,80.1637,80.1113,79.5295,77.2937,DOWN,0
2012-01-06,79.8032,80.2932,80.101,79.7755,77.3653,DOWN,0
2012-01-09,79.8032,79.7015,80.0847,79.9844,77.3982,UP,1
2012-01-10,80.7184,80.4781,80.0725,80.1619,77.3716,UP,1
2012-01-11,81.3009,80.4411,80.0635,80.3191,77.3444,UP,1
2012-01-12,83.3255,81.8186,80.0628,80.9902,77.4181,DOWN,0
2012-01-13,83.1222,82.4103,80.0615,81.654,77.5417,UP,1
2012-01-17,83.6121,83.3071,80.0627,82.4158,77.6432,UP,1
2012-01-18,84.6476,83.8618,80.0677,83.2017,77.7399,UP,1
2012-01-19,84.9064,84.1853,80.0728,83.9228,77.8521,DOWN,0
2012-01-20,83.8063,84.6014,80.0656,84.0189,77.9294,DOWN,0
2012-01-23,83.1314,83.7693,80.0537,84.0208,77.9736,DOWN,0
2012-01-24,80.9681,81.5135,80.036,83.492,78.0509,UP,1
2012-01-25,81.116,80.4134,80.0163,82.7856,78.1113,UP,1
2012-01-26,81.5043,81.5782,80.0023,82.1052,78.1428,UP,1
2012-01-27,81.532,81.4303,79.9949,81.6503,78.1918,UP,1
2012-01-30,81.6614,80.8386,79.9868,81.3564,78.2421,DOWN,0
2012-01-31,81.3841,82.0127,79.9751,81.4396,78.3268,UP,1
2012-02-01,82.6137,82.2716,79.9637,81.7391,78.4774,DOWN,0
2012-02-02,81.8648,82.8171,79.9547,81.8112,78.6156,UP,1
2012-02-03,83.5752,83.0574,79.947,82.2198,78.8201,DOWN,0
2012-02-06,83.1406,83.0759,79.9295,82.5157,79.0259,UP,1
2012-02-07,83.2423,82.7986,79.9115,82.8873,79.2681,UP,1
2012-02-08,83.8895,83.3348,79.8963,83.1425,79.5269,UP,1
2012-02-09,84.1761,84.0467,79.8776,83.6047,79.7475,DOWN,0
2012-02-10,83.5752,83.1222,79.8571,83.6047,79.9596,UP,1
2012-02-13,83.6861,84.2038,79.8333,83.7138,80.0848,UP,1
2012-02-14,83.9265,83.5937,79.8114,83.8507,80.2353,DOWN,0
2012-02-15,83.8802,84.1299,79.7927,83.8488,80.3975,UP,1
2012-02-16,84.9527,83.8433,79.7813,84.0041,80.555,UP,1
2012-02-17,85.1098,85.0544,79.7765,84.3111,80.7258,DOWN,0
2012-02-21,84.8232,85.4611,79.7747,84.5385,80.8776,DOWN,0
2012-02-22,83.9912,84.8972,79.767,84.5514,81.0376,UP,1
2012-02-23,84.9712,84.1021,79.7591,84.7696,81.1983,UP,1
2012-02-24,84.9989,84.9249,79.7461,84.7789,81.397,UP,1
2012-02-27,85.0636,84.7123,79.7417,84.7696,81.603,DOWN,0
2012-02-28,84.3517,85.0636,79.7369,84.6753,81.802,DOWN,0
2012-02-29,83.4272,84.6014,79.735,84.5625,81.951,UP,1
2012-03-01,84.9342,83.8248,79.7396,84.5551,82.1235,UP,1
2012-03-02,84.9434,84.9804,79.7505,84.544,82.3173,DOWN,0
2012-03-05,84.0374,84.5921,79.7482,84.3388,82.4299,DOWN,0
2012-03-06,81.8648,82.6414,79.7322,83.8414,82.5088,UP,1
2012-03-07,82.1792,82.2624,79.7212,83.5918,82.5845,UP,1
2012-03-08,83.2146,82.6414,79.7183,83.2479,82.6577,DOWN,0
2012-03-09,82.6876,83.2978,79.7109,82.7967,82.7135,DOWN,0
2012-03-12,82.5859,82.549,79.6966,82.5064,82.794,UP,1
2012-03-13,83.8895,82.7893,79.6873,82.9114,82.9003,UP,1
2012-03-14,84.2593,83.9357,79.6743,83.3274,83.0103,UP,1
2012-03-15,84.7031,84.3517,79.6582,83.6251,83.1077,UP,1
2012-03-16,84.7863,84.7678,79.6564,84.0448,83.1932,UP,1
2012-03-19,85.0636,85.2762,79.6571,84.5403,83.295,DOWN,0
2012-03-20,84.287,84.2685,79.6642,84.6199,83.3847,DOWN,0
2012-03-21,84.0559,84.3795,79.6702,84.5792,83.4698,DOWN,0
2012-03-22,82.8356,83.5474,79.6656,84.2057,83.5121,UP,1
2012-03-23,83.3903,83.0112,79.6628,83.9265,83.5539,UP,1
2012-03-26,84.435,82.1329,79.6567,83.8007,83.5761,UP,1
2012-03-27,84.7863,84.777,79.6592,83.9006,83.6094,DOWN,0
2012-03-28,84.25,84.6568,79.6537,83.9394,83.6221,UP,1
2012-03-29,84.7308,83.492,79.6463,84.3185,83.6238,UP,1
2012-03-30,84.8695,84.8048,79.6504,84.6143,83.6231,UP,1
2012-04-02,85.683,84.8972,79.6608,84.8639,83.6606,DOWN,0
2012-04-03,84.8325,85.6276,79.6688,84.8732,83.6946,DOWN,0
2012-04-04,83.7416,84.0374,79.666,84.7715,83.7501,UP,1
2012-04-05,83.9542,83.5104,79.6582,84.6162,83.8068,DOWN,0
2012-04-09,82.2346,82.5397,79.6396,84.0892,83.8214,DOWN,0
2012-04-10,80.4041,82.0497,79.6118,83.0334,83.7989,UP,1
2012-04-11,80.7462,81.0975,79.5857,82.2161,83.7806,UP,1
2012-04-12,82.7339,80.7832,79.5694,82.0146,83.8076,DOWN,0
2012-04-13,81.5967,82.5952,79.539,81.5431,83.7872,UP,1
2012-04-16,82.4195,82.0127,79.5162,81.5801,83.7983,UP,1
2012-04-17,83.3163,82.9373,79.4909,82.1625,83.7932,DOWN,0
2012-04-18,81.7539,82.9373,79.4539,82.3641,83.7654,UP,1
2012-04-19,82.5212,81.8371,79.4214,82.3215,83.751,UP,1
2012-04-20,82.9742,82.7431,79.3888,82.597,83.7327,DOWN,0
2012-04-23,82.0312,81.9018,79.3469,82.5194,83.6898,DOWN,0
2012-04-24,78.324,78.9711,79.29,81.5209,83.5848,UP,1
2012-04-25,79.0174,78.8972,79.2446,80.9736,83.4914,UP,1
2012-04-26,79.7755,78.9896,79.2055,80.4245,83.4084,DOWN,0
2012-04-27,79.1006,79.4889,79.1623,79.6497,83.3128,DOWN,0
2012-04-30,79.0358,79.267,79.1232,79.0506,83.1945,UP,1
2012-05-01,79.6183,78.4164,79.0854,79.3095,83.0846,UP,1
2012-05-02,79.6738,79.3872,79.0543,79.4408,82.9816,UP,1
2012-05-03,79.7939,79.7662,79.0178,79.4445,82.8977,DOWN,0
2012-05-04,79.0636,79.5998,78.978,79.4371,82.7795,UP,1
2012-05-07,79.2855,78.5181,78.9334,79.487,82.6653,DOWN,0
2012-05-08,78.8047,78.6845,78.9026,79.3243,82.5401,DOWN,0
2012-05-09,77.1776,77.9172,78.8642,78.8251,82.3966,DOWN,0
2012-05-10,76.7708,77.8155,78.8275,78.2204,82.2635,UP,1
2012-05-11,76.891,76.3918,78.7965,77.7859,82.1026,DOWN,0
2012-05-14,76.6229,76.2993,78.7679,77.2534,81.9362,DOWN,0
2012-05-15,75.7354,76.5582,78.7364,76.6395,81.7702,DOWN,0
2012-05-16,74.9126,76.1699,78.7018,76.1865,81.6311,DOWN,0
2012-05-17,73.3501,74.9958,78.6746,75.5024,81.4545,DOWN,0
2012-05-18,71.9357,73.7015,78.6349,74.5113,81.229,UP,1
2012-05-21,74.0158,72.2223,78.6256,73.9899,81.0555,DOWN,0
2012-05-22,73.8679,74.2654,78.6147,73.6164,80.8812,DOWN,0
2012-05-23,73.535,73.2762,78.6253,73.3409,80.6741,UP,1
2012-05-24,74.3763,73.9696,78.6262,73.5461,80.4764,DOWN,0
2012-05-25,73.9048,74.0805,78.636,73.94,80.2604,UP,1
2012-05-29,74.9865,74.6722,78.6349,74.1341,80.0645,DOWN,0
2012-05-30,73.1098,74.1637,78.6214,73.9825,79.8254,DOWN,0
2012-05-31,73.0728,73.0173,78.6065,73.8901,79.6011,DOWN,0
2012-06-01,71.0759,71.9079,78.5844,73.23,79.3415,UP,1
2012-06-04,71.6306,71.2608,78.5656,72.7751,79.1174,UP,1
2012-06-05,71.797,71.3255,78.5693,72.1372,78.8855,UP,1
2012-06-06,72.8047,72.2592,78.5856,72.0762,78.6529,UP,1
2012-06-07,73.9788,73.8032,78.6097,72.2574,78.4368,DOWN,0
2012-06-08,73.609,73.2669,78.6241,72.764,78.2239,DOWN,0
2012-06-11,73.156,74.2747,78.6313,73.0691,77.9925,UP,1
2012-06-12,73.3501,73.609,78.6399,73.3797,77.7621,DOWN,0
2012-06-13,72.3517,73.0543,78.6381,73.2891,77.4954,UP,1
2012-06-14,72.5273,72.5181,78.6252,72.9988,77.2493,UP,1
2012-06-15,73.4796,72.8047,78.6131,72.9729,77.0441,UP,1
2012-06-18,73.5905,73.2762,78.6026,73.0599,76.8368,UP,1
2012-06-19,75.421,74.173,78.603,73.474,76.7005,DOWN,0
2012-06-20,73.9881,75.4488,78.603,73.8013,76.5722,DOWN,0
2012-06-21,71.9819,74.2099,78.5918,73.6922,76.3969,UP,1
2012-06-22,72.0928,72.5366,78.5707,73.4149,76.1841,DOWN,0
2012-06-25,71.0759,71.3255,78.5513,72.9119,75.9737,UP,1
2012-06-26,71.3625,71.2053,78.5458,72.1002,75.7526,UP,1
2012-06-27,71.3717,72.1483,78.5441,71.5769,75.5137,UP,1
2012-06-28,72.1575,70.6876,78.5407,71.6121,75.3217,UP,1
2012-06-29,74.6352,73.609,78.5435,72.1206,75.164,DOWN,0
2012-07-02,73.609,73.9141,78.5329,72.6272,74.9767,UP,1
2012-07-03,74.173,74.7646,78.5231,73.1893,74.8196,DOWN,0
2012-07-05,74.0158,73.9603,78.516,73.7181,74.7334,DOWN,0
2012-07-06,73.7939,73.1468,78.5051,74.0454,74.6289,DOWN,0
2012-07-09,73.6183,73.7569,78.5121,73.842,74.5058,DOWN,0
2012-07-10,72.6937,74.2839,78.5231,73.6589,74.3776,DOWN,0
2012-07-11,72.6753,72.9434,78.5318,73.3594,74.2504,DOWN,0
2012-07-12,71.8525,72.1113,78.5266,72.9267,74.0951,UP,1
2012-07-13,73.8124,72.2315,78.5219,72.9304,73.9779,DOWN,0
2012-07-16,73.4518,73.5905,78.524,72.8971,73.851,UP,1
2012-07-17,74.2192,73.8401,78.5286,73.2022,73.7542,UP,1
2012-07-18,75.3841,74.173,78.5525,73.744,73.6761,DOWN,0
2012-07-19,75.3471,75.569,78.5877,74.4429,73.607,DOWN,0
2012-07-20,74.3579,74.6537,78.6059,74.552,73.5506,DOWN,0
2012-07-23,73.572,73.156,78.6079,74.576,73.4866,DOWN,0
2012-07-24,72.9249,73.4703,78.6017,74.3172,73.4073,UP,1
2012-07-25,72.9526,73.2577,78.5965,73.8309,73.3339,UP,1
2012-07-26,73.8494,73.9696,78.5821,73.5314,73.2962,UP,1
2012-07-27,75.1252,74.6814,78.5799,73.6848,73.3004,UP,1
2012-07-30,75.1992,75.0882,78.573,74.0102,73.3374,DOWN,0
2012-07-31,74.3579,74.8201,78.5616,74.2968,73.3858,UP,1
2012-08-01,75.1067,74.7277,78.5486,74.7277,73.4077,DOWN,0
2012-08-02,74.3301,74.4226,78.5382,74.8238,73.4169,UP,1
2012-08-03,76.0312,75.6522,78.524,75.005,73.4668,UP,1
2012-08-06,76.475,76.4565,78.5216,75.2602,73.5088,UP,1
2012-08-07,76.9465,76.7431,78.5223,75.7779,73.5696,UP,1
2012-08-08,77.5936,76.5952,78.5278,76.2753,73.6218,UP,1
2012-08-09,77.6953,77.381,78.5319,76.9483,73.7135,DOWN,0
2012-08-10,77.4087,77.5197,78.5378,77.2238,73.8002,DOWN,0
2012-08-13,77.3163,77.27,78.5336,77.3921,73.925,DOWN,0
2012-08-14,77.1961,77.6953,78.5093,77.442,74.0363,UP,1
2012-08-15,77.2608,77.0574,78.4823,77.3754,74.1456,UP,1
2012-08-16,78.2778,77.5474,78.4756,77.4919,74.2551,DOWN,0
2012-08-17,78.0466,78.5274,78.4811,77.6195,74.3364,UP,1
2012-08-20,78.1853,77.8895,78.4793,77.7933,74.4279,DOWN,0
2012-08-21,78.0651,78.361,78.4706,77.9671,74.5261,UP,1
2012-08-22,78.5828,77.7138,78.467,78.2315,74.6308,DOWN,0
2012-08-23,77.2053,78.4811,78.4533,78.017,74.7278,DOWN,0
2012-08-24,77.0389,77.1036,78.4339,77.8155,74.8181,DOWN,0
2012-08-27,76.3086,77.2331,78.4299,77.4402,74.8747,DOWN,0
2012-08-28,76.0497,76.1329,78.4197,77.0371,74.9238,DOWN,0
2012-08-29,75.8371,76.1791,78.3992,76.4879,74.9322,DOWN,0
2012-08-30,75.5874,75.7261,78.3818,76.1643,74.9641,UP,1
2012-08-31,76.3455,76.0867,78.3678,76.0257,75.0514,DOWN,0
2012-09-04,75.3378,76.2346,78.3587,75.8315,75.1163,UP,1
2012-09-05,75.911,75.2546,78.3629,75.8038,75.213,UP,1
2012-09-06,77.2146,76.2901,78.3741,76.0793,75.3301,UP,1
2012-09-07,77.2978,77.3902,78.3939,76.4213,75.4486,DOWN,0
2012-09-10,76.9465,77.2423,78.4143,76.5415,75.5444,UP,1
2012-09-11,77.6491,77.1499,78.4469,77.0038,75.6046,DOWN,0
2012-09-12,77.0944,77.6583,78.4777,77.2405,75.6744,UP,1
2012-09-13,77.9264,77.0204,78.5016,77.3828,75.7494,UP,1
2012-09-14,79.0358,77.8802,78.5319,77.7304,75.8498,UP,1
2012-09-17,79.156,78.9989,78.5405,78.1724,75.9571,DOWN,0
2012-09-18,78.8879,79.0728,78.553,78.4201,76.0625,DOWN,0
2012-09-19,78.8047,78.9989,78.5681,78.7622,76.1847,DOWN,0
2012-09-20,78.6291,78.3794,78.5759,78.9027,76.3038,DOWN,0
2012-09-21,78.1298,78.8602,78.5837,78.7215,76.4293,DOWN,0
2012-09-24,77.6029,77.834,78.5856,78.4109,76.5051,DOWN,0
2012-09-25,77.0574,77.7878,78.5909,78.0448,76.5772,DOWN,0
2012-09-26,76.9002,76.7616,78.5907,77.6639,76.6308,DOWN,0
2012-09-27,76.4103,76.6969,78.5974,77.2201,76.6514,UP,1
2012-09-28,76.4565,76.1791,78.6059,76.8855,76.6736,UP,1
2012-10-01,76.5952,76.2993,78.6169,76.6839,76.7183,DOWN,0
2012-10-02,76.4287,76.6876,78.6191,76.5582,76.7754,UP,1
2012-10-03,76.4842,76.3918,78.62,76.475,76.8466,UP,1
2012-10-04,77.0944,76.9372,78.6292,76.6118,76.9295,UP,1
2012-10-05,77.5659,77.6676,78.625,76.8337,77.0038,DOWN,0
2012-10-08,77.5474,77.1961,78.6231,77.0241,77.0522,DOWN,0
2012-10-09,76.6969,77.6398,78.6146,77.0777,77.0822,DOWN,0
2012-10-10,75.8278,76.7061,78.596,76.9465,77.1116,DOWN,0
2012-10-11,75.7816,76.2716,78.5754,76.6839,77.1251,UP,1
2012-10-12,75.8093,75.8093,78.5617,76.3326,77.1547,UP,1
2012-10-15,76.0774,76.2254,78.5492,76.0386,77.1556,UP,1
2012-10-16,78.2223,76.7246,78.5465,76.3437,77.1905,UP,1
2012-10-17,78.5366,78.0374,78.54,76.8855,77.2223,UP,1
2012-10-18,78.9064,78.4442,78.532,77.5104,77.2486,DOWN,0
2012-10-19,73.9511,76.6876,78.5019,77.1388,77.1737,DOWN,0
2012-10-22,72.9988,73.3501,78.4679,76.523,77.0855,DOWN,0
2012-10-23,71.4457,71.7692,78.4261,75.1677,76.9681,DOWN,0
2012-10-24,71.27,71.7877,78.3788,73.7144,76.8496,UP,1
2012-10-25,71.8617,72.0651,78.3317,72.3055,76.7416,UP,1
2012-10-26,72.0374,71.5566,78.2752,71.9227,76.6168,DOWN,0
2012-10-31,71.6768,72.4626,78.218,71.6583,76.4894,UP,1
2012-11-01,72.287,72.176,78.1614,71.8266,76.3714,DOWN,0
2012-11-02,72.25,72.3517,78.0994,72.0226,76.2551,UP,1
2012-11-05,72.8047,72.0189,78.0389,72.2112,76.1396,UP,1
2012-11-06,73.7292,72.8971,77.9885,72.5495,76.07,DOWN,0
2012-11-07,73.4611,72.9434,77.9401,72.9064,75.9985,DOWN,0
2012-11-08,73.1745,73.4518,77.9012,73.0839,75.9358,UP,1
2012-11-09,73.7107,73.0451,77.8641,73.376,75.889,UP,1
2012-11-12,73.9141,73.8956,77.8262,73.5979,75.8506,UP,1
2012-11-13,74.4596,74.4688,77.7908,73.744,75.828,DOWN,0
2012-11-14,74.173,74.6352,77.7534,73.8864,75.7846,DOWN,0
2012-11-15,73.8216,74.1175,77.7156,74.0158,75.7542,UP,1
2012-11-16,73.9603,73.9048,77.6723,74.0657,75.7152,UP,1
2012-11-19,74.7646,74.4873,77.6368,74.2358,75.6662,UP,1
2012-11-20,75.4488,74.515,77.5962,74.4337,75.6292,UP,1
2012-11-21,75.7539,75.8648,77.5592,74.7498,75.6054,UP,1
2012-11-23,76.7708,76.1329,77.5269,75.3397,75.5878,UP,1
2012-11-26,77.0482,76.4842,77.4927,75.9572,75.5869,DOWN,0
2012-11-27,76.6136,77.0019,77.4549,76.3271,75.5606,DOWN,0
2012-11-28,76.2254,76.1699,77.4181,76.4824,75.5044,DOWN,0
2012-11-29,76.1329,76.401,77.3803,76.5582,75.444,UP,1
2012-11-30,76.6784,76.2716,77.3441,76.5397,75.3998,DOWN,0
2012-12-03,75.4118,76.9187,77.3018,76.2124,75.3319,UP,1
2012-12-04,75.532,75.0327,77.2547,75.9961,75.27,UP,1
2012-12-05,75.8001,75.458,77.2081,75.911,75.2234,UP,1
2012-12-06,75.948,75.8186,77.1637,75.874,75.1903,UP,1
2012-12-07,76.7893,75.8556,77.1277,75.8962,75.1849,UP,1
2012-12-10,76.8355,76.7523,77.087,76.181,75.1836,UP,1
2012-12-11,76.9557,76.9742,77.0468,76.4657,75.1945,DOWN,0
2012-12-12,76.3271,77.3902,77.0031,76.5711,75.1919,UP,1
2012-12-13,76.6876,76.4103,76.9648,76.719,75.1938,DOWN,0
2012-12-14,76.3178,76.7523,76.9293,76.6247,75.1916,UP,1
2012-12-17,77.0667,76.4103,76.8899,76.671,75.2032,UP,1
2012-12-18,78.0929,77.2331,76.8557,76.8984,75.2232,DOWN,0
2012-12-19,77.4457,78.2038,76.8227,77.1221,75.2208,UP,1
2012-12-20,78.6291,77.5751,76.8065,77.5104,75.2424,DOWN,0
2012-12-21,77.9172,78.25,76.7852,77.8303,75.2668,UP,1
2012-12-24,78.8232,78.1761,76.7633,78.1816,75.3267,UP,1
2012-12-26,79.2762,78.9342,76.7462,78.4183,75.3966,DOWN,0
2012-12-27,78.3979,79.4056,76.7253,78.6087,75.4484,DOWN,0
2012-12-28,76.6691,77.7138,76.6892,78.2167,75.4602,UP,1
2012-12-31,77.6768,76.1699,76.6563,78.1687,75.4493,UP,1
2013-01-02,79.3779,79.0081,76.6296,78.2796,75.4662,DOWN,0
2013-01-03,79.1006,79.4704,76.6012,78.2445,75.47,UP,1
2013-01-04,80.1637,79.3779,76.5767,78.5976,75.5943,DOWN,0
2013-01-07,80.0898,79.8587,76.5557,79.2818,75.7361,UP,1
2013-01-08,80.2377,80.0436,76.5366,79.7939,75.9119,UP,1
2013-01-09,81.3194,80.3486,76.5291,80.1822,76.1129,DOWN,0
2013-01-10,81.2454,81.5875,76.5183,80.6112,76.3006,UP,1
2013-01-11,81.6984,81.4118,76.5046,80.9181,76.4938,DOWN,0
2013-01-14,81.3471,81.5782,76.4875,81.1696,76.6872,DOWN,0
2013-01-15,81.079,80.9773,76.4716,81.3379,76.8631,DOWN,0
2013-01-16,80.7,80.7092,76.4514,81.214,77.0321,UP,1
2013-01-17,81.7446,81.042,76.4358,81.3138,77.2109,UP,1
2013-01-18,81.9943,81.8833,76.4174,81.373,77.3762,UP,1
2013-01-22,82.6507,82.0405,76.4065,81.6337,77.56,DOWN,0
2013-01-23,81.7631,82.6969,76.3966,81.7705,77.7317,DOWN,0
2013-01-24,81.569,81.4303,76.3846,81.9443,77.8889,UP,1
2013-01-25,81.6892,81.8186,76.3819,81.9332,78.0444,DOWN,0
2013-01-28,81.3656,81.6614,76.3867,81.8075,78.1825,UP,1
2013-01-29,82.1699,81.4858,76.3938,81.7114,78.3425,DOWN,0
2013-01-30,81.3471,82.0035,76.3869,81.6282,78.493,DOWN,0
2013-01-31,80.8294,81.0975,76.3831,81.4802,78.6304,UP,1
2013-02-01,82.0312,81.495,76.3811,81.5486,78.7757,DOWN,0
2013-02-04,80.5613,81.4858,76.3674,81.3878,78.8779,UP,1
2013-02-05,80.8849,81.005,76.363,81.1308,78.9806,UP,1
2013-02-06,80.8941,80.7184,76.3549,81.0402,79.063,DOWN,0
2013-02-07,80.7647,81.042,76.3438,81.0272,79.1374,UP,1
2013-02-08,81.6799,80.9403,76.3421,80.957,79.2387,UP,1
2013-02-11,81.7446,81.7909,76.3592,81.1936,79.3491,UP,1
2013-02-12,82.1237,81.7539,76.3747,81.4414,79.4689,DOWN,0
2013-02-13,82.0775,82.2254,76.3862,81.6781,79.5769,DOWN,0
2013-02-14,81.9943,81.8094,76.4007,81.924,79.7085,DOWN,0
2013-02-15,81.569,82.0127,76.4134,81.9018,79.8293,UP,1
2013-02-19,82.0035,81.9388,76.4253,81.9536,79.9533,DOWN,0
2013-02-20,80.9958,81.948,76.4319,81.728,80.0543,DOWN,0
2013-02-21,79.2023,80.626,76.4289,81.153,80.1025,UP,1
2013-02-22,79.5905,79.5258,76.4316,80.6722,80.1576,DOWN,0
2013-02-25,77.871,79.9604,76.4245,79.9326,80.1759,UP,1
2013-02-26,77.9727,78.2038,76.4203,79.1264,80.2089,UP,1
