ticker,TMO US Equity,TMO US Equity,TMO US Equity,TMO US Equity,TMO US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2013-02-05,74.79,72.89,58.3747,72.908,66.3794,DOWN,0
2013-02-06,73.83,74.26,58.472,73.596,66.6032,DOWN,0
2013-02-07,73.81,73.84,58.5704,73.93,66.833,UP,1
2013-02-08,74.59,73.92,58.6746,73.892,67.081,UP,1
2013-02-11,74.75,74.57,58.7846,74.354,67.321,DOWN,0
2013-02-12,74.58,74.74,58.8822,74.312,67.5424,UP,1
2013-02-13,75.1,74.79,58.9831,74.566,67.7734,DOWN,0
2013-02-14,74.88,74.82,59.083,74.78,68.0008,DOWN,0
2013-02-15,74.43,74.84,59.1769,74.748,68.2172,UP,1
2013-02-19,75.0,74.34,59.2713,74.798,68.438,DOWN,0
2013-02-20,72.64,73.95,59.3565,74.41,68.6034,DOWN,0
2013-02-21,72.09,72.5,59.4407,73.808,68.7596,UP,1
2013-02-22,72.95,72.37,59.5353,73.422,68.923,DOWN,0
2013-02-25,71.6,73.3,59.6232,72.856,69.0494,UP,1
2013-02-26,73.24,72.36,59.7204,72.504,69.2112,UP,1
2013-02-27,74.25,72.87,59.8249,72.826,69.3978,DOWN,0
2013-02-28,73.8,74.42,59.9266,73.168,69.5896,UP,1
2013-03-01,74.78,73.28,60.0341,73.534,69.7892,UP,1
2013-03-04,75.33,74.3,60.148,74.28,69.9908,UP,1
2013-03-05,76.43,75.62,60.271,74.918,70.2244,UP,1
2013-03-06,76.67,76.69,60.3966,75.402,70.4548,DOWN,0
2013-03-07,76.49,76.93,60.5233,75.94,70.7084,UP,1
2013-03-08,77.04,76.86,60.6558,76.392,70.9704,UP,1
2013-03-11,77.22,76.94,60.7823,76.77,71.2492,UP,1
2013-03-12,77.7,77.08,60.9141,77.024,71.5348,DOWN,0
2013-03-13,77.62,77.51,61.0474,77.214,71.829,DOWN,0
2013-03-14,77.35,77.71,61.1731,77.386,72.1004,DOWN,0
2013-03-15,77.15,76.77,61.3004,77.408,72.3434,DOWN,0
2013-03-18,76.8,76.35,61.4258,77.324,72.5834,UP,1
2013-03-19,77.41,77.2,61.557,77.266,72.8242,UP,1
2013-03-20,77.57,78.03,61.6925,77.256,73.058,DOWN,0
2013-03-21,76.63,77.29,61.83,77.112,73.2812,DOWN,0
2013-03-22,75.96,77.3,61.9666,76.874,73.4458,DOWN,0
2013-03-25,74.69,76.05,62.0932,76.452,73.5888,UP,1
2013-03-26,74.9,74.88,62.2171,75.95,73.7358,UP,1
2013-03-27,75.17,74.66,62.3397,75.47,73.888,UP,1
2013-03-28,76.49,75.22,62.4678,75.442,74.063,DOWN,0
2013-04-01,75.53,76.3,62.5969,75.356,74.2192,UP,1
2013-04-02,78.56,75.43,62.7381,76.13,74.4118,DOWN,0
2013-04-03,78.1,78.47,62.8793,76.77,74.5858,DOWN,0
2013-04-04,77.92,77.67,63.0157,77.32,74.7506,DOWN,0
2013-04-05,77.16,76.01,63.1454,77.454,74.8978,UP,1
2013-04-08,78.34,77.26,63.2826,78.016,75.0694,UP,1
2013-04-09,78.38,78.72,63.4149,77.98,75.2128,UP,1
2013-04-10,81.34,79.17,63.5634,78.628,75.4246,DOWN,0
2013-04-11,79.91,81.72,63.711,79.026,75.6144,DOWN,0
2013-04-12,79.59,79.7,63.8537,79.512,75.7984,DOWN,0
2013-04-15,78.58,84.28,63.9975,79.56,75.9272,UP,1
2013-04-16,81.82,79.52,64.1589,80.248,76.068,DOWN,0
2013-04-17,81.5,81.6,64.3119,80.28,76.2492,DOWN,0
2013-04-18,80.08,81.41,64.4596,80.314,76.355,DOWN,0
2013-04-19,80.03,80.55,64.6002,80.402,76.479,DOWN,0
2013-04-22,79.95,80.06,64.743,80.676,76.6018,UP,1
2013-04-23,80.64,80.24,64.8822,80.44,76.7228,UP,1
2013-04-24,81.2,81.39,65.0253,80.38,76.8518,DOWN,0
2013-04-25,80.12,81.3,65.1687,80.388,76.9626,UP,1
2013-04-26,81.13,79.7,65.3165,80.608,77.0832,DOWN,0
2013-04-29,80.76,81.24,65.4644,80.77,77.2008,DOWN,0
2013-04-30,80.68,80.51,65.6092,80.778,77.3258,UP,1
2013-05-01,80.72,80.44,65.7555,80.682,77.4402,UP,1
2013-05-02,81.6,81.12,65.9033,80.978,77.6194,UP,1
2013-05-03,82.17,82.1,66.0547,81.186,77.821,UP,1
2013-05-06,82.44,82.16,66.2053,81.522,78.0108,UP,1
2013-05-07,83.91,82.44,66.3587,82.168,78.257,UP,1
2013-05-08,84.11,83.93,66.5141,82.846,78.4744,DOWN,0
2013-05-09,83.48,84.16,66.6712,83.222,78.659,UP,1
2013-05-10,84.46,84.01,66.84,83.68,78.8722,DOWN,0
2013-05-13,84.39,84.11,67.0131,84.07,79.0644,UP,1
2013-05-14,84.71,84.22,67.1659,84.23,79.252,UP,1
2013-05-15,86.01,84.64,67.3225,84.61,79.4436,DOWN,0
2013-05-16,85.5,85.57,67.4695,85.014,79.6202,UP,1
2013-05-17,86.27,85.73,67.6206,85.376,79.8158,UP,1
2013-05-20,86.78,86.7,67.7761,85.854,80.0106,UP,1
2013-05-21,87.35,86.94,67.9346,86.382,80.2132,DOWN,0
2013-05-22,86.28,87.41,68.094,86.436,80.3848,DOWN,0
2013-05-23,85.69,85.72,68.2395,86.474,80.5462,UP,1
2013-05-24,87.22,85.12,68.3927,86.664,80.7436,UP,1
2013-05-28,88.28,87.89,68.5483,86.964,80.9662,DOWN,0
2013-05-29,87.36,87.61,68.6986,86.966,81.1774,UP,1
2013-05-30,88.76,87.53,68.8577,87.462,81.4044,DOWN,0
2013-05-31,88.3,88.65,69.0138,87.984,81.619,UP,1
2013-06-03,88.51,88.82,69.1714,88.242,81.8566,DOWN,0
2013-06-04,88.27,88.37,69.3292,88.24,82.1028,DOWN,0
2013-06-05,86.2,88.09,69.4724,88.008,82.333,UP,1
2013-06-06,86.95,85.66,69.6244,87.646,82.574,DOWN,0
2013-06-07,84.58,84.91,69.7643,86.902,82.7622,UP,1
2013-06-10,85.8,84.95,69.9105,86.36,82.9484,DOWN,0
2013-06-11,85.42,85.07,70.0557,85.79,83.1462,DOWN,0
2013-06-12,84.35,85.97,70.1946,85.42,83.262,UP,1
2013-06-13,85.35,84.99,70.3398,85.1,83.407,DOWN,0
2013-06-14,85.12,85.16,70.4825,85.208,83.551,UP,1
2013-06-17,85.55,85.59,70.627,85.158,83.7188,UP,1
2013-06-18,86.18,85.79,70.7765,85.31,83.8756,DOWN,0
2013-06-19,84.69,86.07,70.9141,85.378,84.0018,DOWN,0
2013-06-20,81.66,83.73,71.0375,84.64,84.0082,UP,1
2013-06-21,83.09,82.28,71.1662,84.234,84.0718,DOWN,0
2013-06-24,82.24,82.26,71.2909,83.572,84.1248,UP,1
2013-06-25,83.13,82.91,71.4213,82.962,84.2158,UP,1
2013-06-26,83.4,83.77,71.5472,82.704,84.2474,UP,1
2013-06-27,85.37,84.09,71.6794,83.446,84.3248,DOWN,0
2013-06-28,84.63,84.99,71.8073,83.754,84.4158,UP,1
2013-07-01,86.35,85.03,71.9436,84.576,84.5422,DOWN,0
2013-07-02,84.99,86.08,72.0719,84.948,84.643,DOWN,0
2013-07-03,84.95,84.57,72.1968,85.258,84.7292,UP,1
2013-07-05,85.42,85.51,72.3209,85.268,84.8136,UP,1
2013-07-08,85.94,86.01,72.4496,85.53,84.93,UP,1
2013-07-09,87.27,86.85,72.5861,85.714,85.0528,UP,1
2013-07-10,88.04,87.08,72.7276,86.324,85.1984,UP,1
2013-07-11,88.42,88.83,72.8711,87.018,85.3532,DOWN,0
2013-07-12,88.19,88.53,73.0135,87.572,85.5026,UP,1
2013-07-15,88.24,88.38,73.1573,88.032,85.6354,DOWN,0
2013-07-16,87.56,88.34,73.3001,88.09,85.7432,UP,1
2013-07-17,87.79,87.81,73.4454,88.04,85.8502,UP,1
2013-07-18,88.96,87.85,73.593,88.148,85.9512,UP,1
2013-07-19,89.58,89.15,73.7468,88.426,86.0606,UP,1
2013-07-22,90.33,89.42,73.9023,88.844,86.1976,DOWN,0
2013-07-23,89.52,89.34,74.0513,89.236,86.2988,UP,1
2013-07-24,90.61,90.5,74.2056,89.8,86.4232,UP,1
2013-07-25,91.25,90.37,74.3603,90.258,86.554,DOWN,0
2013-07-26,90.59,90.96,74.5088,90.46,86.6456,DOWN,0
2013-07-29,90.4,90.35,74.6583,90.474,86.7436,UP,1
2013-07-30,90.48,90.75,74.8163,90.666,86.8278,UP,1
2013-07-31,91.11,90.61,74.9798,90.766,86.9144,UP,1
2013-08-01,92.02,92.32,75.144,90.92,87.0078,DOWN,0
2013-08-02,91.81,91.65,75.3089,91.164,87.1184,UP,1
2013-08-05,92.05,91.58,75.472,91.494,87.2456,UP,1
2013-08-06,92.08,92.0,75.631,91.814,87.3428,DOWN,0
2013-08-07,91.68,92.01,75.7868,91.928,87.4108,UP,1
2013-08-08,91.96,92.23,75.9516,91.916,87.5028,UP,1
2013-08-09,92.47,91.76,76.1237,92.048,87.577,DOWN,0
2013-08-12,92.18,92.06,76.2924,92.074,87.6546,UP,1
2013-08-13,92.65,92.18,76.4676,92.188,87.7374,DOWN,0
2013-08-14,92.06,92.56,76.6261,92.264,87.8132,DOWN,0
2013-08-15,91.3,91.3,76.7741,92.132,87.9152,DOWN,0
2013-08-16,90.69,91.02,76.9223,91.776,87.99,DOWN,0
2013-08-19,90.42,90.57,77.0691,91.424,88.1068,DOWN,0
2013-08-20,90.32,90.44,77.2086,90.958,88.1972,DOWN,0
2013-08-21,90.07,90.25,77.3514,90.56,88.2902,UP,1
2013-08-22,90.35,90.09,77.4935,90.37,88.4102,UP,1
2013-08-23,90.85,90.56,77.6387,90.402,88.5202,DOWN,0
2013-08-26,90.36,91.0,77.7862,90.39,88.625,DOWN,0
2013-08-27,88.83,89.39,77.9316,90.092,88.6906,UP,1
2013-08-28,88.9,88.82,78.0726,89.858,88.745,UP,1
2013-08-29,89.17,88.63,78.2153,89.622,88.8346,DOWN,0
2013-08-30,88.83,89.23,78.3535,89.218,88.978,UP,1
2013-09-03,90.12,89.97,78.5005,89.17,89.1186,UP,1
2013-09-04,90.85,90.04,78.6526,89.574,89.2908,DOWN,0
2013-09-05,90.68,90.86,78.803,89.93,89.4418,DOWN,0
2013-09-06,90.51,90.88,78.9485,90.198,89.584,UP,1
2013-09-09,91.11,90.77,79.0949,90.654,89.6988,DOWN,0
2013-09-10,90.77,91.47,79.243,90.784,89.8216,UP,1
2013-09-11,90.8,90.78,79.3838,90.774,89.9106,UP,1
2013-09-12,91.07,90.48,79.5275,90.852,90.0322,UP,1
2013-09-13,91.11,91.05,79.6721,90.972,90.1554,UP,1
2013-09-16,91.77,92.01,79.8172,91.104,90.2824,UP,1
2013-09-17,93.29,91.74,79.9661,91.608,90.4294,UP,1
2013-09-18,94.25,93.28,80.1196,92.298,90.569,DOWN,0
2013-09-19,94.24,94.5,80.2733,92.932,90.693,DOWN,0
2013-09-20,93.49,94.43,80.4227,93.408,90.7944,DOWN,0
2013-09-23,93.32,93.2,80.5695,93.718,90.897,DOWN,0
2013-09-24,92.82,93.37,80.7117,93.624,90.9886,DOWN,0
2013-09-25,92.37,92.92,80.8522,93.248,91.0848,UP,1
2013-09-26,93.01,92.46,80.9933,93.002,91.1892,DOWN,0
2013-09-27,93.01,92.63,81.132,92.906,91.2702,DOWN,0
2013-09-30,92.15,92.22,81.267,92.672,91.3216,UP,1
2013-10-01,92.85,92.21,81.4066,92.678,91.372,DOWN,0
2013-10-02,92.5,92.09,81.5481,92.704,91.4316,DOWN,0
2013-10-03,91.34,92.23,81.6808,92.37,91.4462,UP,1
2013-10-04,92.36,91.52,81.8163,92.24,91.4684,DOWN,0
2013-10-07,91.72,91.96,81.9512,92.154,91.491,DOWN,0
2013-10-08,90.68,91.75,82.0788,91.72,91.4966,DOWN,0
2013-10-09,89.93,90.78,82.2094,91.206,91.4856,UP,1
2013-10-10,92.27,90.52,82.3511,91.392,91.5088,UP,1
2013-10-11,92.96,92.1,82.4995,91.512,91.5276,DOWN,0
2013-10-14,92.66,92.29,82.6457,91.7,91.5446,DOWN,0
2013-10-15,91.84,92.42,82.7903,91.932,91.5404,UP,1
2013-10-16,93.51,92.16,82.939,92.648,91.569,UP,1
2013-10-17,95.62,93.15,83.0921,93.318,91.6478,UP,1
2013-10-18,96.12,96.16,83.2487,93.95,91.731,DOWN,0
2013-10-21,95.25,96.1,83.3981,94.468,91.7866,UP,1
2013-10-22,95.82,95.32,83.5478,95.264,91.8594,UP,1
2013-10-23,97.48,97.52,83.7078,96.058,91.956,DOWN,0
2013-10-24,97.03,97.78,83.8543,96.34,92.0554,UP,1
2013-10-25,97.81,97.03,84.0057,96.678,92.1856,UP,1
2013-10-28,97.87,97.77,84.1573,97.202,92.3292,UP,1
2013-10-29,98.42,97.83,84.3116,97.722,92.4892,DOWN,0
2013-10-30,97.49,98.5,84.4603,97.724,92.6326,UP,1
2013-10-31,97.78,97.62,84.6106,97.874,92.7868,UP,1
2013-11-01,97.93,98.18,84.7556,97.898,92.9384,UP,1
2013-11-04,98.05,98.29,84.8989,97.934,93.0824,DOWN,0
2013-11-05,97.09,97.55,85.0359,97.668,93.217,UP,1
2013-11-06,97.57,97.25,85.1748,97.684,93.3918,DOWN,0
2013-11-07,96.16,97.76,85.3068,97.36,93.537,UP,1
2013-11-08,98.17,95.98,85.4416,97.408,93.717,UP,1
2013-11-11,98.41,98.27,85.5799,97.48,93.9086,DOWN,0
2013-11-12,97.69,98.09,85.7162,97.6,94.06,UP,1
2013-11-13,98.81,97.29,85.8583,97.848,94.2192,UP,1
2013-11-14,100.21,98.81,85.9987,98.658,94.4098,UP,1
2013-11-15,101.37,100.01,86.1316,99.298,94.627,DOWN,0
2013-11-18,100.77,101.39,86.2733,99.77,94.8202,DOWN,0
2013-11-19,100.51,100.41,86.4019,100.334,95.015,UP,1
2013-11-20,101.07,100.5,86.5381,100.786,95.2204,UP,1
2013-11-21,101.82,103.12,86.6781,101.108,95.4354,DOWN,0
2013-11-22,101.51,101.88,86.8127,101.136,95.6434,UP,1
2013-11-25,101.99,101.81,86.9489,101.38,95.8478,DOWN,0
2013-11-26,101.45,102.22,87.0833,101.568,96.011,DOWN,0
2013-11-27,101.0,101.52,87.2128,101.554,96.146,DOWN,0
2013-11-29,100.85,101.26,87.3426,101.36,96.2782,DOWN,0
2013-12-02,100.83,101.09,87.4746,101.224,96.425,UP,1
2013-12-03,100.92,100.5,87.6042,101.01,96.577,DOWN,0
2013-12-04,100.22,100.5,87.7421,100.764,96.725,DOWN,0
2013-12-05,99.93,99.97,87.8813,100.55,96.8762,UP,1
2013-12-06,102.71,100.59,88.0301,100.922,97.0702,DOWN,0
2013-12-09,102.02,102.98,88.1822,101.16,97.2504,DOWN,0
2013-12-10,101.93,101.94,88.3257,101.362,97.446,DOWN,0
2013-12-11,101.2,101.66,88.4604,101.558,97.613,DOWN,0
2013-12-12,100.23,100.69,88.5926,101.618,97.7676,UP,1
2013-12-13,101.34,100.53,88.7254,101.344,97.9676,UP,1
2013-12-16,102.24,101.67,88.8599,101.388,98.1652,UP,1
2013-12-17,102.32,102.4,88.9894,101.466,98.3772,UP,1
2013-12-18,106.42,102.74,89.1381,102.51,98.692,UP,1
2013-12-19,108.16,106.41,89.2965,104.096,99.0566,UP,1
2013-12-20,108.57,108.695,89.4541,105.542,99.3826,UP,1
2013-12-23,108.84,109.5,89.6122,106.862,99.7002,UP,1
2013-12-24,109.41,108.79,89.7707,108.28,100.0352,UP,1
2013-12-26,110.27,109.78,89.934,109.05,100.4038,UP,1
2013-12-27,110.67,110.4,90.1006,109.552,100.747,DOWN,0
2013-12-30,110.59,110.74,90.2678,109.956,101.0464,UP,1
2013-12-31,111.35,110.91,90.4405,110.458,101.351,DOWN,0
2014-01-02,109.63,110.69,90.6016,110.502,101.6386,UP,1
2014-01-03,110.05,109.96,90.764,110.458,101.9232,UP,1
2014-01-06,110.06,110.57,90.9312,110.336,102.1748,UP,1
2014-01-07,112.31,111.09,91.113,110.68,102.4804,UP,1
2014-01-08,114.04,112.33,91.3097,111.218,102.805,DOWN,0
2014-01-09,114.0,114.17,91.5052,112.092,103.1276,UP,1
2014-01-10,114.46,113.58,91.7017,112.974,103.4484,DOWN,0
2014-01-13,112.99,114.02,91.8842,113.56,103.7584,UP,1
2014-01-14,114.76,113.9,92.0803,114.05,104.098,UP,1
2014-01-15,115.52,115.12,92.2651,114.346,104.4498,UP,1
2014-01-16,116.11,114.85,92.4552,114.768,104.811,DOWN,0
2014-01-17,115.89,115.76,92.645,115.054,105.187,DOWN,0
2014-01-21,114.95,116.29,92.834,115.446,105.5346,DOWN,0
2014-01-22,114.7,115.07,93.0158,115.434,105.9054,DOWN,0
2014-01-23,112.81,114.41,93.1879,114.892,106.1982,DOWN,0
2014-01-24,109.95,113.14,93.331,113.66,106.429,DOWN,0
2014-01-27,109.87,109.9,93.4808,112.456,106.6726,UP,1
2014-01-28,112.32,110.59,93.6444,111.93,106.9428,DOWN,0
2014-01-29,111.75,111.18,93.8103,111.34,107.1736,UP,1
2014-01-30,114.99,115.92,93.9761,111.776,107.446,UP,1
2014-01-31,115.14,114.61,94.1443,112.814,107.7334,DOWN,0
2014-02-03,113.13,115.17,94.3096,113.466,107.9858,DOWN,0
2014-02-04,112.96,113.73,94.4742,113.594,108.2236,UP,1
2014-02-05,113.2,112.99,94.6405,113.884,108.4512,UP,1
2014-02-06,114.43,113.57,94.8094,113.772,108.7096,UP,1
2014-02-07,117.77,115.23,94.9923,114.298,109.0252,UP,1
2014-02-10,118.61,117.32,95.1847,115.394,109.3684,UP,1
2014-02-11,121.0,119.76,95.3841,117.002,109.7684,UP,1
2014-02-12,121.52,121.07,95.5879,118.666,110.1818,UP,1
2014-02-13,122.9,120.87,95.799,120.36,110.6232,UP,1
2014-02-14,123.74,122.79,96.0141,121.554,111.0796,DOWN,0
2014-02-18,123.55,123.76,96.2238,122.542,111.5462,DOWN,0
2014-02-19,121.81,123.55,96.422,122.704,111.9838,UP,1
2014-02-20,124.71,124.33,96.6334,123.342,112.4238,DOWN,0
2014-02-21,123.18,124.71,96.8297,123.398,112.847,UP,1
2014-02-24,123.37,123.05,97.026,123.324,113.2758,UP,1
2014-02-25,123.81,123.48,97.2277,123.376,113.728,UP,1
2014-02-26,124.28,123.87,97.4268,123.87,114.209,UP,1
2014-02-27,124.91,124.23,97.6294,123.91,114.6804,DOWN,0
2014-02-28,124.54,125.29,97.8285,124.182,115.1264,DOWN,0
2014-03-03,123.35,123.07,98.0152,124.178,115.547,UP,1
2014-03-04,125.35,124.59,98.2145,124.486,115.9256,UP,1
2014-03-05,125.91,124.87,98.4127,124.812,116.2806,UP,1
2014-03-06,126.4,127.15,98.6108,125.11,116.6372,UP,1
2014-03-07,126.67,127.03,98.8074,125.536,116.9938,DOWN,0
2014-03-10,126.28,126.48,99.0074,126.122,117.3312,DOWN,0
2014-03-11,126.23,126.37,99.2101,126.298,117.6504,UP,1
2014-03-12,126.49,125.65,99.4064,126.414,117.9668,DOWN,0
2014-03-13,123.25,126.55,99.5813,125.784,118.22,DOWN,0
2014-03-14,122.25,122.96,99.7557,124.9,118.438,UP,1
2014-03-17,123.02,123.08,99.927,124.248,118.7058,UP,1
2014-03-18,123.73,123.0,100.1042,123.748,118.9794,DOWN,0
2014-03-19,122.72,123.83,100.2752,122.994,119.2326,UP,1
2014-03-20,123.58,122.6,100.4518,123.06,119.458,DOWN,0
2014-03-21,122.9,124.83,100.6353,123.19,119.6352,DOWN,0
2014-03-24,120.65,123.31,100.8038,122.716,119.7682,DOWN,0
2014-03-25,119.35,121.22,100.9776,121.84,119.866,DOWN,0
2014-03-26,118.04,119.72,101.1388,120.904,119.967,DOWN,0
2014-03-27,117.67,118.08,101.3001,119.722,120.0252,UP,1
2014-03-28,118.5,118.03,101.4708,118.842,120.0848,UP,1
2014-03-31,120.24,119.46,101.6453,118.76,120.1674,UP,1
2014-04-01,121.88,120.54,101.8291,119.266,120.2872,UP,1
2014-04-02,122.2,121.92,102.0123,120.098,120.4322,DOWN,0
2014-04-03,121.8,122.32,102.1904,120.924,120.5742,DOWN,0
2014-04-04,119.88,122.63,102.3664,121.2,120.7156,DOWN,0
2014-04-07,117.8,119.73,102.5471,120.712,120.8726,DOWN,0
2014-04-08,117.21,117.5,102.7177,119.778,121.0194,UP,1
2014-04-09,120.4,117.63,102.9085,119.418,121.181,DOWN,0
2014-04-10,116.98,120.41,103.0777,118.454,121.2856,DOWN,0
2014-04-11,115.77,116.15,103.2396,117.632,121.3012,UP,1
2014-04-14,116.4,116.43,103.3947,117.352,121.3264,UP,1
2014-04-15,117.65,116.78,103.5598,117.44,121.4168,UP,1
2014-04-16,119.71,118.55,103.7266,117.302,121.5518,DOWN,0
2014-04-17,119.3,119.44,103.8982,117.766,121.6738,UP,1
2014-04-21,119.36,119.18,104.0702,118.484,121.7724,UP,1
2014-04-22,120.35,119.47,104.2449,119.274,121.824,DOWN,0
2014-04-23,119.39,121.71,104.4121,119.622,121.8396,DOWN,0
2014-04-24,115.38,119.59,104.5527,118.756,121.7272,DOWN,0
2014-04-25,114.29,114.82,104.6839,117.754,121.5826,DOWN,0
2014-04-28,113.59,115.1,104.8098,116.6,121.3964,UP,1
2014-04-29,114.64,113.87,104.942,115.458,121.2144,DOWN,0
2014-04-30,114.0,114.52,105.0708,114.38,121.0234,UP,1
2014-05-01,114.92,113.72,105.2076,114.288,120.8856,DOWN,0
2014-05-02,114.22,114.79,105.3398,114.274,120.6758,UP,1
2014-05-05,114.82,113.78,105.4691,114.52,120.5086,DOWN,0
2014-05-06,114.42,114.69,105.5933,114.476,120.3296,UP,1
2014-05-07,116.44,114.6,105.7238,114.964,120.1822,DOWN,0
2014-05-08,115.63,116.25,105.8544,115.106,120.0092,UP,1
2014-05-09,116.6,115.36,105.9843,115.582,119.843,UP,1
2014-05-12,118.36,117.26,106.1199,116.29,119.7194,DOWN,0
2014-05-13,117.58,118.44,106.2548,116.922,119.604,DOWN,0
2014-05-14,116.49,117.66,106.3853,116.932,119.4268,DOWN,0
2014-05-15,115.55,116.52,106.5106,116.916,119.2196,UP,1
2014-05-16,117.85,115.46,106.6443,117.166,119.0486,UP,1
2014-05-19,119.29,117.46,106.7807,117.352,118.901,DOWN,0
2014-05-20,114.47,119.04,106.894,116.73,118.6648,UP,1
2014-05-21,115.32,115.35,107.0103,116.496,118.4466,UP,1
2014-05-22,115.93,115.5,107.1296,116.572,118.2354,DOWN,0
2014-05-23,115.74,116.18,107.2499,116.15,118.0852,DOWN,0
2014-05-27,115.39,116.21,107.367,115.37,117.948,UP,1
2014-05-28,116.07,115.71,107.485,115.69,117.809,UP,1
2014-05-29,117.11,116.15,107.6097,116.048,117.6766,DOWN,0
2014-05-30,116.91,117.11,107.731,116.244,117.5604,DOWN,0
2014-06-02,116.58,116.99,107.8536,116.412,117.4204,UP,1
2014-06-03,117.88,116.0,107.9865,116.91,117.32,DOWN,0
2014-06-04,117.78,117.57,108.1219,117.252,117.2626,UP,1
2014-06-05,119.0,117.91,108.2648,117.63,117.2556,UP,1
2014-06-06,119.81,119.26,108.4123,118.21,117.291,DOWN,0
2014-06-09,119.58,119.86,108.5598,118.81,117.3292,DOWN,0
2014-06-10,119.29,119.08,108.7045,119.092,117.345,UP,1
2014-06-11,120.21,119.1,108.8513,119.578,117.3444,DOWN,0
2014-06-12,119.85,119.64,108.9988,119.748,117.3038,DOWN,0
2014-06-13,119.16,120.0,109.1504,119.618,117.243,DOWN,0
2014-06-16,118.69,118.95,109.2994,119.44,117.1808,DOWN,0
2014-06-17,118.64,118.19,109.4467,119.31,117.156,UP,1
2014-06-18,119.9,118.78,109.6021,119.248,117.198,DOWN,0
2014-06-19,119.71,120.0,109.75,119.22,117.248,DOWN,0
2014-06-20,118.94,120.0,109.8905,119.176,117.2188,UP,1
2014-06-23,119.1,119.13,110.0326,119.258,117.2612,DOWN,0
2014-06-24,118.56,119.13,110.1728,119.242,117.317,UP,1
2014-06-25,119.14,118.11,110.313,119.09,117.3718,UP,1
2014-06-26,119.3,119.32,110.4556,119.008,117.4048,DOWN,0
2014-06-27,118.3,119.1,110.5931,118.88,117.3766,DOWN,0
2014-06-30,118.0,118.2,110.7278,118.66,117.3506,UP,1
2014-07-01,118.96,118.45,110.867,118.74,117.3426,DOWN,0
2014-07-02,118.05,119.05,110.9984,118.522,117.2966,UP,1
2014-07-03,120.11,118.44,111.1325,118.684,117.311,DOWN,0
2014-07-07,119.72,119.75,111.2599,118.968,117.3978,DOWN,0
2014-07-08,117.99,119.46,111.3786,118.966,117.4718,DOWN,0
2014-07-09,117.84,118.02,111.5004,118.742,117.5568,DOWN,0
2014-07-10,117.15,116.61,111.6195,118.562,117.607,UP,1
2014-07-11,118.27,116.97,111.7468,118.194,117.6924,DOWN,0
2014-07-14,117.8,118.9,111.8739,117.81,117.75,UP,1
2014-07-15,118.0,118.0,111.9989,117.812,117.8256,UP,1
2014-07-16,119.22,118.31,112.1299,118.088,117.9136,DOWN,0
2014-07-17,119.02,119.48,112.2643,118.462,118.0056,UP,1
2014-07-18,121.0,119.24,112.405,119.008,118.0968,UP,1
2014-07-21,122.14,120.46,112.5532,119.876,118.227,UP,1
2014-07-22,123.06,122.44,112.7118,120.888,118.3562,UP,1
2014-07-23,124.0,125.61,112.87,121.844,118.469,UP,1
2014-07-24,125.51,124.93,113.039,123.142,118.6276,DOWN,0
2014-07-25,125.07,124.3,113.2109,123.956,118.7992,DOWN,0
2014-07-28,124.38,125.09,113.3832,124.404,118.9758,DOWN,0
2014-07-29,123.54,124.49,113.5395,124.5,119.0896,UP,1
2014-07-30,124.71,124.41,113.6983,124.642,119.198,DOWN,0
2014-07-31,121.5,123.62,113.8425,123.84,119.3386,DOWN,0
2014-08-01,121.38,121.09,113.9902,123.102,119.4598,DOWN,0
2014-08-04,121.38,121.42,114.1295,122.502,119.5688,DOWN,0
2014-08-05,120.12,120.83,114.252,121.818,119.6564,UP,1
2014-08-06,120.16,119.47,114.3722,120.908,119.7518,DOWN,0
2014-08-07,119.53,120.6,114.4936,120.514,119.821,UP,1
2014-08-08,121.16,119.48,114.6203,120.47,119.902,DOWN,0
2014-08-11,120.92,121.71,114.7375,120.378,119.9822,DOWN,0
2014-08-12,120.03,120.92,114.8525,120.36,120.0512,UP,1
2014-08-13,121.35,120.62,114.9702,120.598,120.1206,UP,1
2014-08-14,121.78,121.78,115.0898,121.048,120.2006,DOWN,0
2014-08-15,121.55,121.95,115.2054,121.126,120.2516,UP,1
2014-08-18,122.05,121.9,115.3282,121.352,120.2964,UP,1
2014-08-19,122.39,122.15,115.4513,121.824,120.3526,DOWN,0
2014-08-20,122.26,121.94,115.5729,122.006,120.412,DOWN,0
2014-08-21,121.81,122.55,115.6917,122.012,120.444,DOWN,0
2014-08-22,121.22,121.49,115.8124,121.946,120.4714,UP,1
2014-08-25,121.8,121.87,115.9335,121.896,120.5242,DOWN,0
2014-08-26,120.71,121.96,116.0563,121.56,120.5646,DOWN,0
2014-08-27,120.08,120.9,116.1658,121.124,120.5934,DOWN,0
2014-08-28,120.07,119.58,116.2741,120.776,120.5968,UP,1
2014-08-29,120.21,120.13,116.3867,120.574,120.6068,UP,1
2014-09-02,122.72,120.89,116.5063,120.758,120.6824,UP,1
2014-09-03,123.75,122.83,116.624,121.366,120.7754,UP,1
2014-09-04,123.88,123.98,116.7365,122.126,120.8818,UP,1
2014-09-05,124.63,123.81,116.8558,123.038,120.9916,UP,1
2014-09-08,124.98,125.01,116.9782,123.992,121.1052,DOWN,0
