ticker,OMC US Equity,OMC US Equity,OMC US Equity,OMC US Equity,OMC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2010-11-30,45.44,44.95,39.3571,45.322,42.9684,UP,1
2010-12-01,46.47,46.17,39.4077,45.65,43.1114,UP,1
2010-12-02,46.94,46.61,39.4585,45.912,43.2696,UP,1
2010-12-03,47.31,46.28,39.5097,46.32,43.4446,UP,1
2010-12-06,47.51,47.13,39.5624,46.734,43.599,DOWN,0
2010-12-07,46.89,47.86,39.6135,47.024,43.7456,DOWN,0
2010-12-08,46.24,46.99,39.6603,46.978,43.8762,UP,1
2010-12-09,46.35,46.33,39.7089,46.86,44.0146,UP,1
2010-12-10,46.64,46.54,39.759,46.726,44.1578,DOWN,0
2010-12-13,46.46,46.86,39.8029,46.516,44.2938,UP,1
2010-12-14,46.61,46.48,39.8477,46.46,44.4444,DOWN,0
2010-12-15,46.06,46.44,39.8898,46.424,44.5608,DOWN,0
2010-12-16,46.0,46.11,39.9323,46.354,44.6854,UP,1
2010-12-17,46.44,45.98,39.9742,46.314,44.8194,UP,1
2010-12-20,46.68,46.35,40.0176,46.358,44.9476,UP,1
2010-12-21,46.74,46.92,40.0602,46.384,45.0698,DOWN,0
2010-12-22,46.64,47.0,40.0992,46.5,45.1868,DOWN,0
2010-12-23,46.29,46.57,40.1343,46.558,45.2934,DOWN,0
2010-12-27,46.07,46.17,40.1681,46.484,45.389,DOWN,0
2010-12-28,46.04,46.24,40.2025,46.356,45.4746,UP,1
2010-12-29,46.24,46.17,40.2375,46.256,45.558,DOWN,0
2010-12-30,45.91,46.2,40.2682,46.11,45.6504,DOWN,0
2010-12-31,45.8,45.81,40.2994,46.012,45.7174,UP,1
2011-01-03,46.24,46.12,40.3352,46.046,45.7812,UP,1
2011-01-04,46.29,46.35,40.3683,46.096,45.8424,UP,1
2011-01-05,46.86,46.06,40.4035,46.22,45.9076,UP,1
2011-01-06,47.4,46.86,40.4418,46.518,45.978,DOWN,0
2011-01-07,47.0,47.4,40.4779,46.758,46.044,DOWN,0
2011-01-10,46.26,46.52,40.5102,46.762,46.092,DOWN,0
2011-01-11,46.02,46.36,40.5424,46.708,46.1332,DOWN,0
2011-01-12,45.37,46.51,40.5699,46.41,46.16,DOWN,0
2011-01-13,44.84,45.32,40.6,45.898,46.165,DOWN,0
2011-01-14,44.83,44.79,40.63,45.464,46.1536,UP,1
2011-01-18,45.5,44.8,40.6613,45.312,46.1352,DOWN,0
2011-01-19,45.44,45.41,40.6915,45.196,46.1092,UP,1
2011-01-20,45.56,45.42,40.7248,45.234,46.0892,DOWN,0
2011-01-21,45.53,45.83,40.7566,45.372,46.0738,UP,1
2011-01-24,45.73,45.46,40.788,45.552,46.0586,UP,1
2011-01-25,45.91,45.56,40.8213,45.634,46.0472,UP,1
2011-01-26,46.34,45.94,40.8555,45.814,46.053,DOWN,0
2011-01-27,46.25,46.13,40.8827,45.952,46.0654,DOWN,0
2011-01-28,44.82,46.21,40.9008,45.81,46.0624,UP,1
2011-01-31,44.88,44.95,40.9226,45.64,46.0614,UP,1
2011-02-01,45.89,45.2,40.9464,45.636,46.072,UP,1
2011-02-02,46.25,45.64,40.9598,45.618,46.0786,UP,1
2011-02-03,47.11,46.08,40.981,45.79,46.1052,UP,1
2011-02-04,47.91,46.94,41.0059,46.408,46.1668,DOWN,0
2011-02-07,47.8,47.78,41.0281,46.992,46.2102,UP,1
2011-02-08,48.19,47.75,41.0538,47.452,46.2686,UP,1
2011-02-09,48.2,48.14,41.0857,47.842,46.3238,UP,1
2011-02-10,48.93,48.02,41.1195,48.206,46.3936,UP,1
2011-02-11,49.43,48.75,41.151,48.51,46.4528,UP,1
2011-02-14,49.95,49.32,41.1875,48.94,46.513,DOWN,0
2011-02-15,48.82,49.6,41.2138,49.066,46.5432,UP,1
2011-02-16,50.08,49.2,41.2531,49.442,46.5946,UP,1
2011-02-17,50.2,49.83,41.2971,49.696,46.6608,UP,1
2011-02-18,50.41,50.31,41.3461,49.892,46.7442,DOWN,0
2011-02-22,48.71,49.81,41.3935,49.644,46.7914,DOWN,0
2011-02-23,48.14,48.77,41.4282,49.508,46.8214,UP,1
2011-02-24,48.76,48.23,41.4644,49.244,46.8674,UP,1
2011-02-25,49.92,49.06,41.5039,49.188,46.9336,UP,1
2011-02-28,50.9,50.04,41.5496,49.286,47.0304,DOWN,0
2011-03-01,49.69,51.02,41.5925,49.482,47.1042,DOWN,0
2011-03-02,49.65,49.55,41.6346,49.784,47.1684,UP,1
2011-03-03,49.99,50.11,41.6819,50.03,47.2346,DOWN,0
2011-03-04,49.55,49.9,41.7298,49.956,47.2908,DOWN,0
2011-03-07,48.93,49.83,41.7838,49.562,47.3366,UP,1
2011-03-08,49.31,49.11,41.8385,49.486,47.397,UP,1
2011-03-09,49.38,49.1,41.8968,49.432,47.4632,DOWN,0
2011-03-10,48.66,49.01,41.9551,49.166,47.5156,UP,1
2011-03-11,49.46,48.27,42.0139,49.148,47.58,DOWN,0
2011-03-14,48.36,49.01,42.0618,49.034,47.629,DOWN,0
2011-03-15,47.47,47.07,42.1094,48.666,47.6624,DOWN,0
2011-03-16,46.95,47.3,42.1603,48.18,47.6766,UP,1
2011-03-17,47.69,47.81,42.209,47.986,47.7046,DOWN,0
2011-03-18,47.43,48.06,42.2557,47.58,47.716,UP,1
2011-03-21,47.84,48.14,42.3146,47.476,47.7248,DOWN,0
2011-03-22,47.45,47.97,42.3712,47.472,47.7338,DOWN,0
2011-03-23,47.39,47.21,42.4278,47.56,47.7564,UP,1
2011-03-24,47.45,47.52,42.4847,47.512,47.785,UP,1
2011-03-25,47.79,47.4,42.537,47.584,47.8334,UP,1
2011-03-28,47.87,47.83,42.5893,47.59,47.894,UP,1
2011-03-29,48.32,47.75,42.6436,47.764,47.9638,UP,1
2011-03-30,48.86,48.5,42.6949,48.058,48.031,UP,1
2011-03-31,49.06,48.65,42.7457,48.38,48.1034,UP,1
2011-04-01,49.16,49.06,42.7997,48.654,48.1754,DOWN,0
2011-04-04,49.04,49.11,42.8545,48.888,48.2456,DOWN,0
2011-04-05,48.74,48.87,42.9088,48.972,48.3058,UP,1
2011-04-06,48.76,48.94,42.9689,48.952,48.3628,UP,1
2011-04-07,48.93,48.82,43.0285,48.926,48.4146,DOWN,0
2011-04-08,48.87,49.16,43.0917,48.868,48.467,DOWN,0
2011-04-11,48.57,48.91,43.1539,48.774,48.542,DOWN,0
2011-04-12,48.07,48.27,43.214,48.64,48.6058,DOWN,0
2011-04-13,48.03,48.29,43.2799,48.494,48.6486,DOWN,0
2011-04-14,48.02,47.84,43.3485,48.312,48.684,UP,1
2011-04-15,48.4,48.2,43.419,48.218,48.7098,UP,1
2011-04-18,48.49,47.84,43.4919,48.202,48.7214,DOWN,0
2011-04-19,47.02,47.0,43.5581,47.992,48.7058,UP,1
2011-04-20,48.23,47.59,43.6271,48.032,48.7066,UP,1
2011-04-21,48.75,48.51,43.6983,48.178,48.7176,DOWN,0
2011-04-25,48.58,48.6,43.7682,48.214,48.7106,UP,1
2011-04-26,48.73,48.61,43.8375,48.262,48.6966,UP,1
2011-04-27,49.5,48.96,43.9053,48.758,48.6876,DOWN,0
2011-04-28,49.09,49.41,43.9718,48.93,48.693,UP,1
2011-04-29,49.19,49.14,44.037,49.018,48.6752,UP,1
2011-05-02,49.22,49.51,44.1065,49.146,48.6556,DOWN,0
2011-05-03,48.73,49.02,44.1702,49.146,48.622,DOWN,0
2011-05-04,48.34,48.81,44.2271,48.914,48.6146,DOWN,0
2011-05-05,48.09,47.97,44.2855,48.714,48.6136,DOWN,0
2011-05-06,47.73,48.51,44.3355,48.422,48.593,DOWN,0
2011-05-09,47.51,47.62,44.3806,48.08,48.5448,UP,1
2011-05-10,47.93,47.59,44.4287,47.92,48.4854,DOWN,0
2011-05-11,47.63,47.89,44.4769,47.778,48.4442,UP,1
2011-05-12,48.45,47.47,44.5323,47.85,48.4202,DOWN,0
2011-05-13,47.96,48.47,44.5857,47.896,48.3796,DOWN,0
2011-05-16,47.41,47.78,44.6365,47.876,48.3368,DOWN,0
2011-05-17,47.19,47.32,44.6825,47.728,48.302,UP,1
2011-05-18,48.28,47.27,44.7346,47.858,48.2814,DOWN,0
2011-05-19,48.02,48.36,44.7833,47.772,48.2542,DOWN,0
2011-05-20,47.73,48.12,44.8279,47.726,48.2356,DOWN,0
2011-05-23,46.74,47.18,44.8697,47.592,48.1812,DOWN,0
2011-05-24,46.33,46.86,44.9069,47.42,48.1406,UP,1
2011-05-25,46.42,46.09,44.9468,47.048,48.1196,UP,1
2011-05-26,46.72,46.33,44.9942,46.788,48.115,DOWN,0
2011-05-27,46.64,46.79,45.0437,46.57,48.094,UP,1
2011-05-31,46.77,47.13,45.0958,46.576,48.0808,DOWN,0
2011-06-01,46.0,46.59,45.1445,46.51,48.044,UP,1
2011-06-02,46.32,45.98,45.1929,46.49,48.0214,DOWN,0
2011-06-03,45.8,45.66,45.2372,46.306,47.9896,DOWN,0
2011-06-06,45.06,45.76,45.2806,45.99,47.9418,UP,1
2011-06-07,45.09,45.37,45.3238,45.654,47.8878,DOWN,0
2011-06-08,45.05,45.04,45.3701,45.464,47.8314,UP,1
2011-06-09,46.34,45.32,45.4252,45.468,47.7918,DOWN,0
2011-06-10,45.18,46.01,45.4738,45.344,47.7182,UP,1
2011-06-13,45.29,45.27,45.5237,45.39,47.6428,UP,1
2011-06-14,45.87,45.69,45.5746,45.546,47.577,DOWN,0
2011-06-15,45.01,45.43,45.6241,45.538,47.4964,DOWN,0
2011-06-16,45.01,44.94,45.6741,45.272,47.4218,UP,1
2011-06-17,45.32,45.5,45.7217,45.3,47.353,UP,1
2011-06-20,45.89,45.24,45.7709,45.42,47.2922,UP,1
2011-06-21,46.93,46.11,45.8205,45.632,47.2534,DOWN,0
2011-06-22,46.15,46.72,45.8699,45.86,47.205,UP,1
2011-06-23,46.45,45.67,45.9177,46.148,47.1726,DOWN,0
2011-06-24,45.61,46.41,45.9601,46.206,47.1242,UP,1
2011-06-27,46.08,45.46,46.0027,46.244,47.0854,UP,1
2011-06-28,46.95,46.24,46.046,46.248,47.0564,UP,1
2011-06-29,47.2,47.0,46.0898,46.458,47.0306,UP,1
2011-06-30,48.16,47.27,46.1389,46.8,47.0534,UP,1
2011-07-01,48.74,48.18,46.1909,47.426,47.0636,DOWN,0
2011-07-05,48.73,48.55,46.2384,47.956,47.0632,DOWN,0
2011-07-06,48.54,48.61,46.2837,48.274,47.0624,UP,1
2011-07-07,49.11,49.02,46.3327,48.656,47.07,DOWN,0
2011-07-08,48.63,48.62,46.3807,48.75,47.0526,DOWN,0
2011-07-11,47.88,48.13,46.4273,48.578,47.0284,DOWN,0
2011-07-12,47.6,47.7,46.4663,48.352,46.9966,DOWN,0
2011-07-13,47.59,47.9,46.5065,48.162,46.964,DOWN,0
2011-07-14,47.11,47.67,46.5435,47.762,46.9316,UP,1
2011-07-15,47.29,47.34,46.5828,47.494,46.9106,UP,1
2011-07-18,47.49,47.18,46.6228,47.416,46.8986,UP,1
2011-07-19,48.43,49.2,46.6667,47.582,46.9126,DOWN,0
2011-07-20,48.09,48.65,46.7117,47.682,46.9242,UP,1
2011-07-21,48.77,48.37,46.7544,48.014,46.941,DOWN,0
2011-07-22,48.55,48.56,46.7983,48.266,46.9594,DOWN,0
2011-07-25,47.84,48.04,46.8388,48.336,46.9472,DOWN,0
2011-07-26,47.83,47.77,46.8766,48.216,46.9446,DOWN,0
2011-07-27,47.01,47.52,46.9085,48.0,46.9366,UP,1
2011-07-28,47.5,47.01,46.942,47.746,46.9428,DOWN,0
2011-07-29,46.92,47.24,46.9718,47.42,46.9156,DOWN,0
2011-08-01,46.35,47.1,46.9971,47.122,46.8822,DOWN,0
2011-08-02,45.19,45.68,47.0143,46.594,46.8314,UP,1
2011-08-03,45.31,45.17,47.0305,46.254,46.8028,DOWN,0
2011-08-04,43.13,44.67,47.0397,45.38,46.7388,DOWN,0
2011-08-05,42.39,43.59,47.0394,44.474,46.6582,DOWN,0
2011-08-08,39.69,41.4,47.0226,43.142,46.5176,UP,1
2011-08-09,41.96,40.2,47.0162,42.496,46.424,DOWN,0
2011-08-10,39.33,40.93,46.9949,41.3,46.2752,UP,1
2011-08-11,39.96,39.52,46.9753,40.666,46.1544,UP,1
2011-08-12,41.12,40.33,46.9624,40.412,46.0504,UP,1
2011-08-15,41.39,41.15,46.95,40.752,45.9622,DOWN,0
2011-08-16,41.11,40.71,46.9358,40.582,45.8832,DOWN,0
2011-08-17,40.73,41.24,46.9193,40.862,45.796,DOWN,0
2011-08-18,38.18,39.66,46.8872,40.506,45.6586,DOWN,0
2011-08-19,37.05,37.65,46.8455,39.692,45.4728,DOWN,0
2011-08-22,37.0,37.96,46.7984,38.814,45.3092,UP,1
2011-08-23,38.55,37.11,46.7574,38.302,45.1744,UP,1
2011-08-24,39.43,38.23,46.7218,38.042,45.0456,DOWN,0
2011-08-25,38.63,39.56,46.6834,38.132,44.918,UP,1
2011-08-26,39.17,38.1,46.6468,38.556,44.8012,UP,1
2011-08-29,40.01,39.57,46.6145,39.158,44.695,UP,1
2011-08-30,40.26,39.82,46.5855,39.5,44.5824,UP,1
2011-08-31,40.55,40.54,46.5601,39.724,44.4548,DOWN,0
2011-09-01,39.92,40.48,46.5349,39.982,44.3302,DOWN,0
2011-09-02,38.72,39.06,46.5038,39.892,44.1756,DOWN,0
2011-09-06,38.41,37.64,46.4691,39.572,44.0316,UP,1
2011-09-07,39.59,38.92,46.4374,39.438,43.9018,DOWN,0
2011-09-08,38.62,39.26,46.4016,39.052,43.7352,DOWN,0
2011-09-09,37.85,38.21,46.3667,38.638,43.5482,UP,1
2011-09-12,38.17,37.3,46.3294,38.528,43.3484,UP,1
2011-09-13,38.91,38.36,46.2976,38.628,43.1518,UP,1
2011-09-14,39.52,39.14,46.268,38.614,42.9676,UP,1
2011-09-15,39.77,40.09,46.2397,38.844,42.7922,UP,1
2011-09-16,39.82,40.35,46.2064,39.238,42.6064,DOWN,0
2011-09-19,38.76,39.03,46.1655,39.356,42.409,UP,1
2011-09-20,39.15,38.92,46.1247,39.404,42.2344,DOWN,0
2011-09-21,37.24,38.8,46.0734,38.948,42.0272,DOWN,0
2011-09-22,36.02,36.29,46.019,38.198,41.7958,UP,1
2011-09-23,36.36,35.84,45.9696,37.506,41.5808,UP,1
2011-09-26,37.92,36.66,45.9275,37.338,41.3934,UP,1
2011-09-27,39.14,38.74,45.89,37.336,41.2264,DOWN,0
2011-09-28,38.25,39.15,45.8489,37.538,41.0228,DOWN,0
2011-09-29,37.72,38.93,45.8045,37.878,40.8154,DOWN,0
2011-09-30,36.84,37.13,45.7584,37.974,40.5768,DOWN,0
2011-10-03,35.95,36.51,45.7081,37.58,40.3248,UP,1
2011-10-04,38.16,35.36,45.6667,37.384,40.1312,UP,1
2011-10-05,38.73,38.33,45.627,37.48,39.9492,UP,1
2011-10-06,39.07,38.59,45.5886,37.75,39.7904,DOWN,0
2011-10-07,38.81,39.31,45.5495,38.144,39.6166,UP,1
2011-10-10,40.15,39.55,45.5188,38.984,39.4812,UP,1
2011-10-11,40.51,39.99,45.491,39.454,39.3644,UP,1
2011-10-12,41.26,40.87,45.4671,39.96,39.2858,DOWN,0
2011-10-13,41.21,41.0,45.4419,40.388,39.2038,UP,1
2011-10-14,42.22,41.86,45.4235,41.07,39.1856,DOWN,0
2011-10-17,41.8,41.81,45.4035,41.4,39.1738,UP,1
2011-10-18,42.26,41.71,45.3836,41.75,39.2252,DOWN,0
2011-10-19,42.24,42.16,45.3633,41.946,39.2308,DOWN,0
2011-10-20,42.19,42.39,45.34,42.142,39.288,UP,1
2011-10-21,43.0,42.52,45.318,42.298,39.3488,UP,1
2011-10-24,44.05,43.62,45.3032,42.748,39.4074,DOWN,0
2011-10-25,43.0,43.93,45.2869,42.896,39.4396,UP,1
2011-10-26,43.61,43.59,45.2749,43.17,39.4896,UP,1
2011-10-27,45.33,44.72,45.2747,43.798,39.5816,UP,1
2011-10-28,45.34,45.18,45.2772,44.266,39.7248,DOWN,0
2011-10-31,44.48,44.66,45.2754,44.352,39.8734,DOWN,0
2011-11-01,42.84,43.01,45.2621,44.32,39.9902,UP,1
2011-11-02,43.27,43.61,45.2513,44.252,40.0846,UP,1
2011-11-03,44.42,43.82,45.2456,44.07,40.1844,DOWN,0
2011-11-04,44.21,43.97,45.239,43.844,40.296,DOWN,0
2011-11-07,44.09,44.12,45.2308,43.766,40.3944,UP,1
2011-11-08,44.66,44.17,45.2245,44.13,40.4874,DOWN,0
2011-11-09,42.87,43.57,45.2072,44.05,40.5396,UP,1
2011-11-10,43.56,43.46,45.1937,43.878,40.5998,UP,1
2011-11-11,44.35,44.11,45.1914,43.906,40.6884,DOWN,0
2011-11-14,43.56,44.08,45.1848,43.8,40.7852,UP,1
2011-11-15,43.72,43.5,45.1739,43.612,40.8914,DOWN,0
2011-11-16,42.73,43.09,45.1563,43.584,40.9542,DOWN,0
2011-11-17,41.87,42.57,45.1301,43.246,41.0192,DOWN,0
2011-11-18,41.55,42.21,45.0983,42.686,41.0932,DOWN,0
2011-11-21,41.04,40.85,45.0645,42.182,41.1506,DOWN,0
2011-11-22,40.94,40.99,45.0283,41.626,41.1912,DOWN,0
2011-11-23,39.89,40.68,44.9867,41.058,41.1986,UP,1
2011-11-25,40.02,39.91,44.9422,40.688,41.2036,UP,1
2011-11-28,41.01,40.82,44.9001,40.58,41.2274,UP,1
2011-11-29,41.42,41.2,44.8574,40.656,41.2806,UP,1
2011-11-30,43.17,42.64,44.8292,41.102,41.361,UP,1
2011-12-01,43.8,43.26,44.7978,41.884,41.4922,UP,1
2011-12-02,43.95,44.18,44.7665,42.67,41.6508,UP,1
2011-12-05,44.74,44.69,44.7382,43.416,41.8184,DOWN,0
2011-12-06,44.36,44.7,44.7164,44.004,41.9472,UP,1
2011-12-07,44.5,44.08,44.6982,44.27,42.0544,DOWN,0
2011-12-08,43.49,44.34,44.6719,44.208,42.1592,UP,1
2011-12-09,44.61,43.77,44.6453,44.34,42.297,DOWN,0
2011-12-12,43.77,44.11,44.6097,44.146,42.4356,DOWN,0
2011-12-13,43.23,43.98,44.5774,43.92,42.5812,DOWN,0
2011-12-14,42.21,43.12,44.5402,43.462,42.6622,DOWN,0
2011-12-15,42.01,42.27,44.5003,43.166,42.7278,DOWN,0
2011-12-16,41.34,42.33,44.4592,42.512,42.7732,DOWN,0
2011-12-19,41.16,41.12,44.4204,41.99,42.8202,UP,1
2011-12-20,42.49,41.91,44.3863,41.842,42.867,UP,1
2011-12-21,42.68,42.49,44.3528,41.936,42.9104,UP,1
2011-12-22,43.42,42.74,44.3266,42.218,42.9536,UP,1
2011-12-23,43.91,43.5,44.2988,42.732,43.0076,UP,1
2011-12-27,44.03,43.67,44.2772,43.306,43.0438,DOWN,0
2011-12-28,43.37,43.98,44.2567,43.482,43.0752,UP,1
2011-12-29,44.27,43.46,44.2433,43.8,43.1154,UP,1
2011-12-30,44.58,44.36,44.2277,44.032,43.1622,UP,1
2012-01-03,45.0,45.18,44.2156,44.25,43.2184,DOWN,0
2012-01-04,44.74,44.77,44.2001,44.392,43.2532,DOWN,0
2012-01-05,44.15,44.46,44.1836,44.548,43.2552,DOWN,0
2012-01-06,44.04,44.27,44.1668,44.502,43.276,UP,1
2012-01-09,44.25,44.04,44.1508,44.436,43.2888,UP,1
2012-01-10,45.3,44.81,44.1384,44.496,43.2882,DOWN,0
2012-01-11,45.05,45.08,44.1243,44.558,43.2824,UP,1
2012-01-12,45.87,45.28,44.112,44.902,43.3102,UP,1
2012-01-13,46.46,45.63,44.1,45.386,43.3826,UP,1
2012-01-17,46.59,46.99,44.0877,45.854,43.449,UP,1
2012-01-18,47.09,46.6,44.0773,46.212,43.5024,UP,1
2012-01-19,47.69,47.31,44.0706,46.74,43.572,DOWN,0
2012-01-20,46.71,47.59,44.0604,46.908,43.6244,DOWN,0
2012-01-23,46.17,46.55,44.0475,46.85,43.6546,UP,1
2012-01-24,46.18,45.77,44.0337,46.768,43.7208,UP,1
2012-01-25,46.67,46.13,44.0227,46.684,43.783,UP,1
2012-01-26,46.74,46.78,44.0136,46.494,43.8308,DOWN,0
2012-01-27,46.52,46.45,44.0058,46.456,43.89,DOWN,0
2012-01-30,46.26,45.67,43.997,46.474,43.9408,DOWN,0
2012-01-31,45.61,46.34,43.9849,46.36,43.9984,UP,1
2012-02-01,46.71,45.86,43.9765,46.368,44.0952,DOWN,0
2012-02-02,46.17,46.72,43.9649,46.254,44.1876,UP,1
2012-02-03,47.19,46.8,43.9657,46.388,44.3106,UP,1
2012-02-06,47.38,46.94,43.9615,46.612,44.4394,UP,1
2012-02-07,47.47,47.11,43.9551,46.984,44.591,DOWN,0
2012-02-08,47.46,47.47,43.9495,47.134,44.7398,UP,1
2012-02-09,47.91,47.48,43.9454,47.482,44.8778,DOWN,0
2012-02-10,47.56,47.3,43.9357,47.556,45.0006,UP,1
2012-02-13,48.02,47.79,43.9303,47.684,45.0976,DOWN,0
2012-02-14,48.0,48.15,43.9244,47.79,45.1816,DOWN,0
2012-02-15,47.42,48.21,43.9154,47.782,45.251,UP,1
2012-02-16,48.09,47.52,43.9122,47.818,45.318,UP,1
2012-02-17,48.42,48.34,43.9126,47.99,45.3992,UP,1
2012-02-21,48.73,48.71,43.9158,48.132,45.4838,DOWN,0
2012-02-22,48.4,48.63,43.9191,48.212,45.582,UP,1
2012-02-23,48.79,48.26,43.9255,48.486,45.6656,DOWN,0
2012-02-24,48.61,48.9,43.9289,48.59,45.7624,DOWN,0
2012-02-27,48.6,48.04,43.9338,48.626,45.8698,UP,1
2012-02-28,48.86,48.67,43.9358,48.652,46.0028,UP,1
2012-02-29,49.44,48.86,43.9432,48.86,46.1514,DOWN,0
2012-03-01,48.76,49.35,43.95,48.854,46.2998,DOWN,0
2012-03-02,48.35,48.64,43.9558,48.802,46.4436,UP,1
2012-03-05,48.4,48.11,43.9564,48.762,46.5618,DOWN,0
2012-03-06,47.7,48.05,43.9548,48.53,46.6622,UP,1
2012-03-07,47.89,48.0,43.9556,48.22,46.7516,UP,1
2012-03-08,48.89,48.3,43.9663,48.246,46.8512,DOWN,0
2012-03-09,48.49,49.04,43.9771,48.274,46.9404,UP,1
2012-03-12,48.58,48.67,43.9879,48.31,47.0446,UP,1
2012-03-13,49.14,48.85,44.0,48.598,47.142,DOWN,0
2012-03-14,49.1,49.12,44.0123,48.84,47.2324,UP,1
2012-03-15,49.83,49.22,44.0276,49.028,47.329,UP,1
2012-03-16,50.01,49.8,44.0477,49.332,47.4344,UP,1
2012-03-19,50.08,49.84,44.0665,49.632,47.553,DOWN,0
2012-03-20,49.88,49.82,44.0869,49.78,47.6698,UP,1
2012-03-21,49.9,49.82,44.1111,49.94,47.7828,UP,1
2012-03-22,50.16,49.46,44.1364,50.006,47.88,UP,1
2012-03-23,50.18,50.22,44.1621,50.04,47.9826,UP,1
2012-03-26,51.0,50.48,44.1854,50.224,48.0852,DOWN,0
2012-03-27,50.93,51.0,44.2141,50.434,48.1746,DOWN,0
2012-03-28,50.41,50.8,44.2397,50.536,48.251,DOWN,0
2012-03-29,50.27,50.11,44.2617,50.558,48.3146,UP,1
2012-03-30,50.65,50.62,44.2899,50.652,48.3738,DOWN,0
2012-04-02,49.91,49.35,44.3144,50.434,48.4378,DOWN,0
2012-04-03,49.89,49.79,44.3373,50.226,48.5122,DOWN,0
2012-04-04,49.13,49.58,44.3535,49.97,48.5712,UP,1
2012-04-05,49.4,49.03,44.3658,49.796,48.6258,DOWN,0
2012-04-09,48.42,48.73,44.3772,49.35,48.6594,DOWN,0
2012-04-10,47.51,48.19,44.3825,48.87,48.6792,UP,1
2012-04-11,48.2,48.1,44.3954,48.532,48.718,UP,1
2012-04-12,49.49,48.42,44.4125,48.604,48.7956,DOWN,0
2012-04-13,48.73,49.36,44.4214,48.47,48.836,UP,1
2012-04-16,49.19,48.66,44.4313,48.624,48.8964,DOWN,0
2012-04-17,48.64,49.37,44.4337,48.85,48.9254,UP,1
2012-04-18,49.0,48.58,44.435,49.01,48.9578,UP,1
2012-04-19,49.39,48.97,44.4383,48.99,48.9962,UP,1
2012-04-20,50.05,49.54,44.4459,49.254,49.048,DOWN,0
2012-04-23,49.47,49.82,44.4477,49.31,49.0792,UP,1
2012-04-24,49.79,49.6,44.4535,49.54,49.1238,UP,1
2012-04-25,50.25,50.22,44.4653,49.79,49.1684,UP,1
2012-04-26,51.06,50.31,44.4826,50.124,49.2296,UP,1
2012-04-27,51.54,51.11,44.5024,50.422,49.312,DOWN,0
2012-04-30,51.31,51.52,44.5234,50.79,49.3764,UP,1
2012-05-01,51.56,51.48,44.5447,51.144,49.4392,UP,1
2012-05-02,51.84,51.37,44.5665,51.462,49.5014,UP,1
2012-05-03,52.05,51.91,44.5846,51.66,49.5744,DOWN,0
2012-05-04,51.2,51.8,44.6001,51.592,49.6226,UP,1
2012-05-07,51.52,51.13,44.6139,51.634,49.6808,DOWN,0
2012-05-08,51.12,51.11,44.6267,51.546,49.7312,DOWN,0
2012-05-09,50.65,50.64,44.6408,51.308,49.767,DOWN,0
2012-05-10,50.52,50.9,44.6542,51.002,49.7886,UP,1
2012-05-11,51.13,50.3,44.6748,50.988,49.836,DOWN,0
2012-05-14,50.45,50.67,44.6896,50.774,49.878,DOWN,0
2012-05-15,50.45,50.45,44.7072,50.64,49.919,DOWN,0
2012-05-16,50.36,50.6,44.7273,50.582,49.9722,DOWN,0
2012-05-17,49.6,50.46,44.7493,50.398,50.0064,DOWN,0
2012-05-18,48.48,49.75,44.7652,49.868,49.9982,UP,1
2012-05-21,49.86,48.52,44.7988,49.75,50.0256,UP,1
2012-05-22,49.95,49.97,44.8366,49.65,50.053,DOWN,0
2012-05-23,49.83,49.57,44.8873,49.544,50.0668,UP,1
2012-05-24,50.1,49.92,44.928,49.644,50.0868,DOWN,0
2012-05-25,49.78,50.21,44.9803,49.904,50.0858,DOWN,0
2012-05-29,49.76,50.11,45.0293,49.884,50.0808,DOWN,0
2012-05-30,48.51,49.44,45.0662,49.596,50.0494,DOWN,0
2012-05-31,47.68,48.54,45.0977,49.166,50.0054,DOWN,0
2012-06-01,46.37,46.94,45.124,48.42,49.9348,UP,1
2012-06-04,46.38,46.46,45.1522,47.74,49.8592,UP,1
2012-06-05,46.56,46.15,45.1941,47.1,49.7868,UP,1
2012-06-06,47.24,46.76,45.2451,46.846,49.7116,UP,1
2012-06-07,47.73,47.15,45.2987,46.856,49.6476,UP,1
2012-06-08,48.06,47.51,45.3463,47.194,49.6006,DOWN,0
2012-06-11,47.69,48.43,45.3876,47.456,49.549,UP,1
2012-06-12,47.85,47.77,45.4337,47.714,49.493,DOWN,0
2012-06-13,47.04,47.54,45.473,47.674,49.4356,UP,1
2012-06-14,47.12,47.13,45.5086,47.552,49.3802,UP,1
2012-06-15,47.71,47.25,45.5458,47.482,49.3518,DOWN,0
2012-06-18,47.68,47.5,45.5815,47.48,49.3174,UP,1
2012-06-19,48.11,47.76,45.6224,47.532,49.3112,UP,1
2012-06-20,48.32,48.17,45.6704,47.788,49.3274,DOWN,0
2012-06-21,47.5,48.43,45.7159,47.864,49.3134,DOWN,0
2012-06-22,46.98,47.55,45.7528,47.718,49.2632,DOWN,0
2012-06-25,46.26,46.6,45.791,47.434,49.2138,DOWN,0
2012-06-26,46.08,46.47,45.8322,47.028,49.1516,UP,1
2012-06-27,46.58,46.0,45.8742,46.68,49.1104,UP,1
2012-06-28,46.96,46.22,45.9145,46.572,49.0696,UP,1
2012-06-29,48.6,47.67,45.9599,46.896,49.0538,UP,1
