ticker,CHRW US Equity,CHRW US Equity,CHRW US Equity,CHRW US Equity,CHRW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2017-12-28,89.46,89.51,74.087,88.716,82.704,DOWN,0
2017-12-29,89.09,89.7,74.1414,89.108,82.939,UP,1
2018-01-02,89.74,89.74,74.1955,89.316,83.1742,DOWN,0
2018-01-03,89.49,89.18,74.2483,89.456,83.398,UP,1
2018-01-04,89.72,90.34,74.3051,89.5,83.6238,DOWN,0
2018-01-05,89.57,90.08,74.3625,89.522,83.8386,UP,1
2018-01-08,90.78,89.39,74.428,89.86,84.0822,UP,1
2018-01-09,91.46,90.91,74.4979,90.204,84.3196,DOWN,0
2018-01-10,91.44,91.38,74.57,90.594,84.552,UP,1
2018-01-11,93.92,91.69,74.652,91.434,84.8634,UP,1
2018-01-12,94.28,94.03,74.737,92.376,85.1784,DOWN,0
2018-01-16,92.97,94.5,74.8136,92.814,85.4512,UP,1
2018-01-17,92.98,93.27,74.892,93.118,85.7198,UP,1
2018-01-18,93.68,93.13,74.9769,93.566,86.0046,UP,1
2018-01-19,95.16,94.04,75.0684,93.814,86.3262,UP,1
2018-01-22,95.43,94.87,75.1635,94.044,86.6248,DOWN,0
2018-01-23,94.9,95.23,75.2566,94.43,86.9102,UP,1
2018-01-24,96.18,95.12,75.3588,95.07,87.2202,UP,1
2018-01-25,96.53,96.65,75.4603,95.64,87.5442,UP,1
2018-01-26,96.73,97.34,75.5652,95.954,87.8716,DOWN,0
2018-01-29,96.31,96.29,75.6728,96.13,88.1904,DOWN,0
2018-01-30,94.93,95.75,75.7751,96.136,88.49,DOWN,0
2018-01-31,91.46,91.94,75.8541,95.192,88.7112,UP,1
2018-02-01,91.98,91.25,75.9375,94.282,88.982,DOWN,0
2018-02-02,91.79,91.17,76.0198,93.294,89.2492,DOWN,0
2018-02-05,90.33,91.24,76.0892,92.098,89.48,UP,1
2018-02-06,90.77,88.98,76.1603,91.266,89.7106,UP,1
2018-02-07,92.57,90.47,76.2352,91.488,89.9686,DOWN,0
2018-02-08,90.47,92.67,76.2991,91.186,90.1872,DOWN,0
2018-02-09,89.35,90.84,76.3818,90.698,90.3436,UP,1
2018-02-12,91.18,89.9,76.4736,90.868,90.4774,UP,1
2018-02-13,92.72,90.77,76.5737,91.258,90.5988,DOWN,0
2018-02-14,92.43,90.72,76.6731,91.23,90.7166,UP,1
2018-02-15,92.95,92.54,76.7743,91.726,90.8404,DOWN,0
2018-02-16,92.62,92.88,76.8735,92.38,90.9744,DOWN,0
2018-02-20,89.97,92.5,76.9605,92.138,91.0308,UP,1
2018-02-21,90.18,90.01,77.0447,91.63,91.086,DOWN,0
2018-02-22,90.09,90.61,77.1378,91.162,91.1202,UP,1
2018-02-23,92.63,90.32,77.2467,91.098,91.2134,UP,1
2018-02-26,94.63,93.0,77.369,91.5,91.346,DOWN,0
2018-02-27,93.47,94.81,77.4874,92.2,91.46,DOWN,0
2018-02-28,93.36,93.72,77.6075,92.836,91.6114,DOWN,0
2018-03-01,89.7,92.71,77.7086,92.758,91.6812,DOWN,0
2018-03-02,89.51,88.54,77.8082,92.134,91.7282,UP,1
2018-03-05,89.78,89.21,77.9179,91.164,91.7912,UP,1
2018-03-06,89.99,90.17,78.0275,90.468,91.856,UP,1
2018-03-07,90.01,89.11,78.1408,89.798,91.9136,DOWN,0
2018-03-08,89.6,90.13,78.2484,89.778,91.9316,UP,1
2018-03-09,91.74,90.01,78.3654,90.224,91.9906,DOWN,0
2018-03-12,91.03,92.04,78.4786,90.474,92.0212,UP,1
2018-03-13,91.71,91.41,78.5976,90.818,92.0662,DOWN,0
2018-03-14,89.74,91.76,78.7111,90.764,92.0792,UP,1
2018-03-15,90.28,89.98,78.8262,90.9,92.09,UP,1
2018-03-16,92.14,90.61,78.9518,90.98,92.143,UP,1
2018-03-19,92.63,92.12,79.0771,91.3,92.2012,UP,1
2018-03-20,93.07,92.87,79.2043,91.572,92.2712,UP,1
2018-03-21,93.62,93.1,79.3361,92.348,92.328,DOWN,0
2018-03-22,92.66,92.88,79.4638,92.824,92.352,DOWN,0
2018-03-23,90.86,92.58,79.582,92.568,92.3404,UP,1
2018-03-26,92.76,91.94,79.7109,92.594,92.3172,DOWN,0
2018-03-27,91.56,92.93,79.8294,92.292,92.2628,UP,1
2018-03-28,91.69,91.76,79.9438,91.906,92.2372,UP,1
2018-03-29,93.71,91.88,80.0669,92.116,92.2518,DOWN,0
2018-04-02,92.23,93.53,80.1888,92.39,92.2228,UP,1
2018-04-03,93.63,92.6,80.3097,92.564,92.1922,UP,1
2018-04-04,94.36,92.58,80.4313,93.124,92.1708,DOWN,0
2018-04-05,93.29,94.96,80.5473,93.444,92.1386,DOWN,0
2018-04-06,90.48,92.76,80.6577,92.798,92.0246,UP,1
2018-04-09,91.57,90.63,80.7797,92.666,91.9254,UP,1
2018-04-10,94.12,92.87,80.9138,92.764,91.8732,DOWN,0
2018-04-11,93.95,93.65,81.0486,92.682,91.826,UP,1
2018-04-12,95.41,94.24,81.1877,93.106,91.8356,DOWN,0
2018-04-13,94.27,95.43,81.3224,93.864,91.8918,UP,1
2018-04-16,97.62,97.05,81.4739,95.074,92.0046,DOWN,0
2018-04-17,96.03,98.34,81.6163,95.456,92.0894,DOWN,0
2018-04-18,94.94,96.58,81.7476,95.654,92.1816,DOWN,0
2018-04-19,94.29,94.49,81.8686,95.43,92.252,DOWN,0
2018-04-20,93.68,94.62,81.9932,95.312,92.2742,UP,1
2018-04-23,93.71,93.51,82.1234,94.53,92.339,DOWN,0
2018-04-24,92.36,94.24,82.2453,93.796,92.3992,UP,1
2018-04-25,92.59,92.55,82.3671,93.326,92.4274,DOWN,0
2018-04-26,91.32,93.07,82.4807,92.732,92.3994,UP,1
2018-04-27,92.0,91.28,82.5964,92.396,92.3908,UP,1
2018-04-30,92.03,92.09,82.7127,92.06,92.3724,DOWN,0
2018-05-01,90.65,92.04,82.8187,91.718,92.333,DOWN,0
2018-05-02,82.9,84.5,82.8887,89.78,92.1916,DOWN,0
2018-05-03,82.6,82.38,82.9542,88.036,92.04,DOWN,0
2018-05-04,82.54,81.65,83.0235,86.144,91.889,DOWN,0
2018-05-07,82.43,82.56,83.1106,84.224,91.685,UP,1
2018-05-08,83.93,82.58,83.2024,82.88,91.471,DOWN,0
2018-05-09,83.49,84.07,83.2918,82.998,91.2714,UP,1
2018-05-10,84.58,83.81,83.385,83.394,91.0958,UP,1
2018-05-11,86.44,84.8,83.4877,84.174,91.0306,DOWN,0
2018-05-14,85.68,86.64,83.5888,84.824,90.954,DOWN,0
2018-05-15,85.18,85.35,83.6884,85.074,90.862,UP,1
2018-05-16,85.74,85.22,83.7891,85.524,90.777,UP,1
2018-05-17,87.56,85.86,83.902,86.12,90.728,UP,1
2018-05-18,88.5,87.49,84.0165,86.532,90.706,UP,1
2018-05-21,89.91,88.77,84.1375,87.378,90.6694,DOWN,0
2018-05-22,88.35,89.77,84.2432,88.012,90.6158,DOWN,0
2018-05-23,87.44,87.99,84.3477,88.352,90.5304,UP,1
2018-05-24,88.0,87.49,84.4539,88.44,90.4956,UP,1
2018-05-25,88.23,87.81,84.5644,88.386,90.4546,DOWN,0
2018-05-29,87.93,87.91,84.6735,87.99,90.3704,UP,1
2018-05-30,89.43,88.35,84.7925,88.206,90.3064,DOWN,0
2018-05-31,87.0,88.95,84.8918,88.118,90.185,UP,1
2018-06-01,87.52,87.62,84.9893,88.022,90.063,UP,1
2018-06-04,87.96,87.34,85.0891,87.968,89.969,DOWN,0
2018-06-05,87.84,88.27,85.1938,87.95,89.9086,DOWN,0
2018-06-06,87.8,87.72,85.2989,87.624,89.8094,UP,1
2018-06-07,87.99,88.21,85.4046,87.822,89.738,UP,1
2018-06-08,88.32,87.91,85.5107,87.982,89.6706,UP,1
2018-06-11,88.68,88.47,85.6186,88.126,89.57,UP,1
2018-06-12,90.83,88.89,85.7384,88.724,89.542,DOWN,0
2018-06-13,90.79,91.07,85.847,89.322,89.4852,DOWN,0
2018-06-14,90.43,90.93,85.9439,89.81,89.4066,DOWN,0
2018-06-15,90.09,90.14,86.0365,90.164,89.3426,UP,1
2018-06-18,90.63,89.54,86.1244,90.554,89.3456,DOWN,0
2018-06-19,89.98,90.32,86.2211,90.384,89.3138,UP,1
2018-06-20,90.27,89.99,86.3216,90.28,89.2368,DOWN,0
2018-06-21,89.79,90.38,86.4116,90.152,89.1536,DOWN,0
2018-06-22,88.61,90.0,86.4908,89.856,89.0176,DOWN,0
2018-06-25,85.59,88.22,86.5524,88.848,88.844,DOWN,0
2018-06-26,84.89,86.0,86.6082,87.83,88.5894,DOWN,0
2018-06-27,83.72,84.95,86.6626,86.52,88.3432,DOWN,0
2018-06-28,83.53,83.47,86.7163,85.268,88.115,UP,1
2018-06-29,83.66,83.59,86.7733,84.278,87.9024,UP,1
2018-07-02,85.62,83.66,86.8475,84.284,87.7412,DOWN,0
2018-07-03,84.99,85.75,86.9152,84.304,87.5668,DOWN,0
2018-07-05,84.4,85.36,86.976,84.44,87.4076,UP,1
2018-07-06,84.46,84.22,87.0353,84.626,87.245,UP,1
2018-07-09,85.86,84.75,87.1006,85.066,87.1358,UP,1
2018-07-10,85.88,85.87,87.165,85.118,87.0134,DOWN,0
2018-07-11,85.84,86.52,87.2286,85.288,86.8896,DOWN,0
2018-07-12,85.83,86.04,87.2881,85.574,86.7932,UP,1
2018-07-13,86.74,86.7,87.3474,86.03,86.87,UP,1
2018-07-16,87.3,87.2,87.4055,86.318,86.964,UP,1
2018-07-17,87.7,87.1,87.4666,86.682,87.0672,UP,1
2018-07-18,88.84,87.79,87.5303,87.282,87.1954,UP,1
2018-07-19,89.59,88.45,87.5917,88.034,87.3086,UP,1
2018-07-20,90.32,89.5,87.6627,88.75,87.4452,DOWN,0
2018-07-23,89.64,90.32,87.7358,89.218,87.5464,UP,1
2018-07-24,89.98,90.0,87.8054,89.674,87.6172,UP,1
2018-07-25,91.75,90.19,87.8816,90.256,87.7386,UP,1
2018-07-26,91.85,91.69,87.9636,90.708,87.872,DOWN,0
2018-07-27,91.45,91.8,88.0354,90.934,87.9862,DOWN,0
2018-07-30,90.47,91.3,88.1042,91.1,88.0444,UP,1
2018-07-31,92.23,90.89,88.1795,91.55,88.119,UP,1
2018-08-01,95.38,93.8,88.2701,92.276,88.2284,UP,1
2018-08-02,95.43,95.47,88.3606,92.992,88.37,UP,1
2018-08-03,95.79,95.43,88.4594,93.86,88.537,UP,1
2018-08-06,96.22,95.89,88.5538,95.01,88.7014,UP,1
2018-08-07,96.32,96.0,88.6455,95.828,88.8632,DOWN,0
2018-08-08,96.07,96.13,88.7344,95.966,89.026,DOWN,0
2018-08-09,94.75,94.58,88.816,95.83,89.1324,UP,1
2018-08-10,94.9,94.4,88.8963,95.652,89.2904,DOWN,0
2018-08-13,93.94,95.15,88.973,95.196,89.4188,UP,1
2018-08-14,93.97,94.15,89.0449,94.726,89.539,UP,1
2018-08-15,94.57,93.27,89.1187,94.426,89.6736,UP,1
2018-08-16,96.4,94.94,89.2089,94.756,89.8456,UP,1
2018-08-17,97.14,96.43,89.302,95.204,90.0286,UP,1
2018-08-20,97.37,97.01,89.3922,95.89,90.2096,DOWN,0
2018-08-21,97.21,97.15,89.4805,96.538,90.3802,UP,1
2018-08-22,97.27,97.22,89.5696,97.078,90.509,DOWN,0
2018-08-23,96.4,97.26,89.6562,97.078,90.6212,UP,1
2018-08-24,96.5,96.63,89.7362,96.95,90.7426,UP,1
2018-08-27,96.81,96.73,89.8171,96.838,90.877,DOWN,0
2018-08-28,96.32,96.95,89.8953,96.66,90.9908,DOWN,0
2018-08-29,96.07,96.27,89.974,96.42,91.1126,DOWN,0
2018-08-30,95.58,96.03,90.0501,96.256,91.2188,UP,1
2018-08-31,96.08,95.7,90.1287,96.172,91.3446,UP,1
2018-09-04,96.09,95.86,90.2094,96.028,91.4942,UP,1
2018-09-05,96.57,95.47,90.2902,96.078,91.7138,UP,1
2018-09-06,97.2,96.37,90.384,96.304,91.96,DOWN,0
2018-09-07,96.44,96.94,90.4741,96.476,92.2144,UP,1
2018-09-10,100.18,97.04,90.581,97.296,92.5474,DOWN,0
2018-09-11,99.66,100.0,90.6831,98.01,92.8674,DOWN,0
2018-09-12,99.11,99.45,90.7803,98.518,93.1372,DOWN,0
2018-09-13,98.53,99.64,90.8753,98.784,93.408,UP,1
2018-09-14,100.09,98.65,90.9681,99.514,93.7218,DOWN,0
2018-09-17,96.71,100.21,91.0292,98.82,93.9668,UP,1
2018-09-18,97.19,96.84,91.0819,98.326,94.1934,DOWN,0
2018-09-19,96.86,97.14,91.1335,97.876,94.413,DOWN,0
2018-09-20,96.36,97.19,91.1815,97.442,94.6234,UP,1
2018-09-21,97.57,96.83,91.2397,96.938,94.8582,DOWN,0
2018-09-24,96.36,97.27,91.2858,96.868,95.0506,DOWN,0
2018-09-25,96.19,96.34,91.3296,96.668,95.2284,UP,1
2018-09-26,97.23,96.58,91.3739,96.742,95.419,UP,1
2018-09-27,97.39,97.35,91.421,96.948,95.59,UP,1
2018-09-28,97.92,97.17,91.4706,97.018,95.7566,DOWN,0
2018-10-01,97.84,98.66,91.5209,97.314,95.907,DOWN,0
2018-10-02,97.05,97.94,91.5772,97.486,96.0552,UP,1
2018-10-03,97.93,97.35,91.6358,97.626,96.2142,DOWN,0
2018-10-04,97.54,97.82,91.6877,97.656,96.33,DOWN,0
2018-10-05,97.28,97.29,91.741,97.528,96.4386,UP,1
2018-10-08,97.76,97.42,91.796,97.512,96.5648,DOWN,0
2018-10-09,96.25,97.74,91.8416,97.352,96.6804,DOWN,0
2018-10-10,92.55,95.99,91.8609,96.276,96.6868,DOWN,0
2018-10-11,91.11,92.5,91.8725,94.99,96.6014,UP,1
2018-10-12,91.68,92.86,91.8834,93.87,96.5264,UP,1
2018-10-15,93.01,92.1,91.9011,92.92,96.4708,UP,1
2018-10-16,94.2,94.0,91.9267,92.51,96.4304,DOWN,0
2018-10-17,93.68,94.04,91.9464,92.736,96.3776,DOWN,0
2018-10-18,93.34,93.98,91.9656,93.182,96.323,DOWN,0
2018-10-19,90.86,93.22,91.9713,93.018,96.2452,UP,1
2018-10-22,91.64,90.71,91.9817,92.744,96.18,DOWN,0
2018-10-23,88.4,90.0,91.9698,91.584,96.0692,DOWN,0
2018-10-24,86.29,87.95,91.9439,90.106,95.9156,UP,1
2018-10-25,87.41,86.86,91.9238,88.92,95.7724,DOWN,0
2018-10-26,86.19,86.64,91.8851,87.986,95.5682,UP,1
2018-10-29,87.06,87.19,91.849,87.07,95.3666,UP,1
2018-10-30,88.29,87.4,91.8256,87.048,95.185,UP,1
2018-10-31,89.03,88.81,91.8059,87.596,95.0214,UP,1
2018-11-01,90.9,89.04,91.792,88.294,94.894,DOWN,0
2018-11-02,88.7,91.46,91.7597,88.796,94.74,DOWN,0
2018-11-05,88.13,88.98,91.7232,89.01,94.5726,UP,1
2018-11-06,88.83,88.28,91.6928,89.118,94.413,UP,1
2018-11-07,90.87,89.5,91.6663,89.486,94.304,UP,1
2018-11-08,91.37,90.78,91.6405,89.58,94.21,DOWN,0
2018-11-09,89.61,91.14,91.6049,89.762,94.0906,DOWN,0
2018-11-12,88.15,89.45,91.5641,89.766,93.932,UP,1
2018-11-13,88.19,88.55,91.5304,89.638,93.774,UP,1
2018-11-14,90.0,88.67,91.5231,89.464,93.6426,UP,1
2018-11-15,91.26,89.62,91.5195,89.442,93.5238,DOWN,0
2018-11-16,90.8,90.94,91.5145,89.68,93.411,DOWN,0
2018-11-19,90.57,90.72,91.5157,90.164,93.2188,DOWN,0
2018-11-20,88.04,89.82,91.5021,90.134,92.9864,UP,1
2018-11-21,89.24,88.52,91.4854,89.982,92.789,DOWN,0
2018-11-23,89.23,88.93,91.4792,89.576,92.603,UP,1
2018-11-26,90.7,90.0,91.486,89.556,92.4152,UP,1
2018-11-27,91.03,90.3,91.4852,89.648,92.3016,UP,1
2018-11-28,91.89,91.15,91.4811,90.418,92.1956,DOWN,0
2018-11-29,91.75,91.89,91.4777,90.92,92.0934,UP,1
2018-11-30,92.33,92.0,91.4746,91.54,92.0128,DOWN,0
2018-12-03,91.47,93.5,91.4688,91.694,91.8908,DOWN,0
2018-12-04,88.87,90.95,91.4633,91.262,91.741,UP,1
2018-12-06,90.05,88.01,91.4627,90.894,91.6182,DOWN,0
2018-12-07,87.69,90.03,91.4507,90.082,91.4274,UP,1
2018-12-10,87.82,87.58,91.4266,89.18,91.236,UP,1
2018-12-11,88.07,88.74,91.3938,88.5,91.039,UP,1
2018-12-12,88.12,88.9,91.3671,88.35,90.8446,DOWN,0
2018-12-13,84.83,88.37,91.3244,87.306,90.6002,DOWN,0
2018-12-14,84.65,83.83,91.2992,86.698,90.3346,UP,1
2018-12-17,84.84,84.6,91.2758,86.102,90.0806,UP,1
2018-12-18,84.98,85.42,91.2518,85.484,89.8346,DOWN,0
2018-12-19,83.88,84.44,91.2213,84.636,89.557,DOWN,0
2018-12-20,82.59,83.49,91.1842,84.188,89.2838,DOWN,0
2018-12-21,80.87,82.13,91.1405,83.432,89.0502,DOWN,0
2018-12-24,79.06,80.75,91.0771,82.276,88.8092,UP,1
2018-12-26,82.22,79.37,91.0331,81.724,88.62,UP,1
2018-12-27,83.33,81.21,90.9912,81.614,88.4264,DOWN,0
2018-12-28,83.21,83.84,90.9585,81.738,88.2066,UP,1
2018-12-31,84.09,83.55,90.9276,82.382,88.0148,DOWN,0
2019-01-02,82.98,82.67,90.8818,83.166,87.8076,DOWN,0
2019-01-03,79.92,82.14,90.8182,82.706,87.5888,UP,1
2019-01-04,82.69,80.94,90.7663,82.578,87.4098,UP,1
2019-01-07,83.09,82.34,90.7137,82.554,87.3036,UP,1
2019-01-08,83.76,83.58,90.6692,82.488,87.253,UP,1
2019-01-09,84.72,84.24,90.6385,82.836,87.1992,UP,1
2019-01-10,85.44,84.64,90.6019,83.94,87.1842,UP,1
2019-01-11,85.63,84.8,90.5722,84.528,87.1556,UP,1
2019-01-14,85.85,84.77,90.543,85.08,87.1068,DOWN,0
2019-01-15,85.23,85.73,90.5006,85.374,87.0308,DOWN,0
2019-01-16,85.02,85.38,90.4646,85.434,86.9132,UP,1
2019-01-17,86.04,84.88,90.4266,85.554,86.86,UP,1
2019-01-18,88.67,87.47,90.3982,86.162,86.8708,DOWN,0
2019-01-22,86.95,88.13,90.3665,86.382,86.8332,UP,1
2019-01-23,86.98,87.03,90.349,86.732,86.7554,DOWN,0
2019-01-24,86.54,87.23,90.3238,87.036,86.6588,UP,1
2019-01-25,87.05,87.31,90.2885,87.238,86.6076,DOWN,0
2019-01-28,86.77,87.17,90.2526,86.858,86.58,DOWN,0
2019-01-29,86.61,86.61,90.2086,86.79,86.5484,UP,1
2019-01-30,86.73,87.51,90.1709,86.74,86.483,UP,1
2019-01-31,86.77,86.6,90.1166,86.786,86.3932,UP,1
2019-02-01,87.72,86.67,90.0751,86.92,86.3316,UP,1
2019-02-04,88.62,87.66,90.0435,87.29,86.2926,UP,1
2019-02-05,89.72,88.64,90.0206,87.912,86.3262,UP,1
2019-02-06,90.79,89.61,90.0062,88.724,86.3572,DOWN,0
2019-02-07,90.36,90.15,89.9894,89.442,86.3798,DOWN,0
2019-02-08,90.36,89.96,89.9794,89.97,86.373,DOWN,0
2019-02-11,90.09,90.21,89.9669,90.264,86.3542,UP,1
2019-02-12,91.01,90.71,89.9654,90.522,86.3366,DOWN,0
2019-02-13,90.9,90.87,89.9599,90.544,86.3196,DOWN,0
2019-02-14,90.7,90.41,89.9532,90.612,86.287,UP,1
2019-02-15,91.45,91.09,89.9572,90.83,86.2866,UP,1
2019-02-19,91.95,91.13,90.0025,91.202,86.3482,UP,1
2019-02-20,92.02,91.73,90.0496,91.404,86.3876,UP,1
2019-02-21,92.18,91.85,90.0978,91.66,86.4774,DOWN,0
2019-02-22,91.94,92.26,90.1453,91.908,86.5598,DOWN,0
2019-02-25,91.03,92.39,90.1808,91.824,86.619,UP,1
2019-02-26,91.11,91.01,90.2189,91.656,86.6788,DOWN,0
2019-02-27,90.07,90.44,90.2464,91.266,86.7836,UP,1
2019-02-28,90.38,89.51,90.2661,90.906,86.8982,DOWN,0
2019-03-01,90.2,91.08,90.2887,90.558,87.0054,DOWN,0
2019-03-04,88.74,90.4,90.3065,90.1,87.0806,UP,1
2019-03-05,88.83,88.9,90.3219,89.644,87.1796,DOWN,0
2019-03-06,87.99,88.99,90.3241,89.228,87.2876,DOWN,0
2019-03-07,87.47,87.68,90.3189,88.646,87.4196,DOWN,0
2019-03-08,87.44,86.94,90.3066,88.094,87.5872,UP,1
2019-03-11,88.87,87.33,90.3092,88.12,87.7202,DOWN,0
2019-03-12,88.75,89.08,90.3157,88.104,87.8286,UP,1
2019-03-13,89.08,89.0,90.3211,88.322,87.946,UP,1
2019-03-14,89.34,89.4,90.3267,88.696,88.051,DOWN,0
2019-03-15,89.0,89.34,90.332,89.008,88.1714,UP,1
2019-03-18,90.09,89.0,90.3353,89.252,88.3748,DOWN,0
2019-03-19,88.31,90.14,90.3419,89.164,88.4872,DOWN,0
2019-03-20,86.64,87.9,90.3375,88.676,88.5582,UP,1
2019-03-21,87.28,86.47,90.3341,88.264,88.6286,DOWN,0
2019-03-22,84.68,86.95,90.3183,87.4,88.6278,DOWN,0
2019-03-25,83.43,84.57,90.2964,86.068,88.5876,UP,1
2019-03-26,85.54,83.91,90.2842,85.514,88.5858,UP,1
2019-03-27,85.82,85.6,90.2717,85.35,88.5852,UP,1
2019-03-28,86.28,85.9,90.2597,85.15,88.6062,UP,1
2019-03-29,86.99,86.55,90.2405,85.612,88.6456,UP,1
2019-04-01,88.3,87.62,90.228,86.586,88.6908,UP,1
2019-04-02,88.49,88.59,90.2183,87.176,88.6872,UP,1
2019-04-03,88.7,88.95,90.2114,87.752,88.7222,UP,1
2019-04-04,89.23,88.96,90.2044,88.342,88.7672,UP,1
2019-04-05,89.46,89.32,90.2018,88.836,88.8256,UP,1
2019-04-08,89.62,89.36,90.1985,89.1,88.877,DOWN,0
2019-04-09,89.23,89.16,90.1957,89.248,88.9262,DOWN,0
2019-04-10,88.33,89.1,90.1943,89.174,88.9606,UP,1
2019-04-11,89.67,88.95,90.2147,89.262,89.0194,UP,1
2019-04-12,90.79,90.0,90.2442,89.528,89.0998,UP,1
2019-04-15,90.88,90.94,90.28,89.78,89.163,DOWN,0
2019-04-16,89.52,87.72,90.31,89.838,89.181,DOWN,0
2019-04-17,89.47,90.1,90.339,90.066,89.176,UP,1
2019-04-18,89.99,89.77,90.3609,90.13,89.16,UP,1
2019-04-22,90.16,89.59,90.3867,90.004,89.156,UP,1
2019-04-23,90.73,90.59,90.4184,89.974,89.1634,UP,1
2019-04-24,91.42,90.65,90.4532,90.354,89.19,DOWN,0
2019-04-25,88.58,91.28,90.4668,90.176,89.1414,DOWN,0
2019-04-26,87.76,88.7,90.4762,89.73,89.0786,DOWN,0
2019-04-29,81.11,87.44,90.4525,87.92,88.8868,DOWN,0
2019-04-30,81.0,81.46,90.4284,85.974,88.6778,DOWN,0
2019-05-01,80.73,78.62,90.3983,83.836,88.4534,UP,1
2019-05-02,83.42,81.04,90.3789,82.804,88.2814,UP,1
2019-05-03,83.9,84.25,90.3599,82.032,88.1158,DOWN,0
2019-05-06,83.21,82.81,90.3318,82.452,87.9412,DOWN,0
2019-05-07,82.55,82.67,90.2966,82.762,87.7716,UP,1
2019-05-08,83.26,82.63,90.2613,83.268,87.6146,DOWN,0
2019-05-09,82.68,83.08,90.2265,83.12,87.4668,DOWN,0
2019-05-10,81.73,82.56,90.1852,82.686,87.2938,DOWN,0
2019-05-13,80.05,80.42,90.1267,82.054,87.0908,UP,1
2019-05-14,81.39,80.42,90.0744,81.822,86.9438,UP,1
2019-05-15,81.86,81.01,90.0265,81.542,86.8044,UP,1
2019-05-16,82.91,82.2,89.9887,81.588,86.7028,DOWN,0
2019-05-17,82.22,82.19,89.9386,81.686,86.5978,DOWN,0
2019-05-20,81.79,81.83,89.8707,82.034,86.4848,UP,1
2019-05-21,81.89,82.18,89.803,82.134,86.3452,DOWN,0
2019-05-22,81.18,81.37,89.7299,81.998,86.1938,DOWN,0
2019-05-23,80.74,80.65,89.6525,81.564,86.027,DOWN,0
2019-05-24,79.72,81.0,89.5695,81.064,85.8346,DOWN,0
2019-05-28,79.01,79.82,89.4842,80.508,85.6348,UP,1
2019-05-29,79.69,78.95,89.4089,80.068,85.4268,DOWN,0
2019-05-30,78.79,79.84,89.3284,79.59,85.2364,UP,1
2019-05-31,79.63,78.01,89.2568,79.368,85.0962,UP,1
2019-06-03,79.8,79.39,89.186,79.384,84.9466,UP,1
2019-06-04,80.24,80.35,89.1143,79.63,84.8578,UP,1
2019-06-05,81.0,80.19,89.0373,79.892,84.8092,DOWN,0
2019-06-06,79.56,80.18,88.9494,80.046,84.6896,UP,1
2019-06-07,79.69,79.97,88.861,80.058,84.567,UP,1
2019-06-10,80.2,80.14,88.776,80.138,84.4454,UP,1
2019-06-11,80.41,80.77,88.6917,80.172,84.3138,UP,1
2019-06-12,82.22,80.62,88.6208,80.416,84.1922,UP,1
2019-06-13,83.57,82.37,88.5561,81.218,84.0938,UP,1
2019-06-14,83.7,83.65,88.4906,82.02,83.9938,DOWN,0
2019-06-17,82.29,83.76,88.4204,82.438,83.855,UP,1
2019-06-18,83.5,83.0,88.3576,83.056,83.7358,DOWN,0
2019-06-19,83.37,83.57,88.2965,83.286,83.6108,UP,1
2019-06-20,84.0,84.34,88.2361,83.372,83.5062,DOWN,0
2019-06-21,83.03,84.02,88.1708,83.238,83.4002,DOWN,0
2019-06-24,82.87,82.95,88.1023,83.354,83.2642,DOWN,0
2019-06-25,82.74,82.91,88.03,83.202,83.1032,UP,1
2019-06-26,83.32,82.62,87.9644,83.192,82.952,UP,1
2019-06-27,84.17,83.63,87.8844,83.226,82.845,UP,1
2019-06-28,84.35,84.33,87.8078,83.49,82.7426,DOWN,0
2019-07-01,84.31,85.31,87.7338,83.778,82.629,DOWN,0
2019-07-02,83.63,84.22,87.6593,83.956,82.4984,UP,1
2019-07-03,85.04,83.88,87.5841,84.3,82.3846,DOWN,0
2019-07-05,84.9,84.57,87.525,84.446,82.2542,DOWN,0
2019-07-08,83.92,84.87,87.4587,84.36,82.161,DOWN,0
2019-07-09,83.19,83.38,87.3903,84.136,82.0696,DOWN,0
2019-07-10,82.19,83.38,87.3195,83.848,82.0912,UP,1
2019-07-11,82.84,82.11,87.2458,83.408,82.128,UP,1
2019-07-12,85.06,82.75,87.1893,83.44,82.2146,DOWN,0
2019-07-15,84.51,85.09,87.1309,83.558,82.2364,UP,1
2019-07-16,84.95,84.61,87.0695,83.91,82.2574,DOWN,0
2019-07-17,82.25,84.6,86.9938,83.922,82.2382,UP,1
2019-07-18,82.46,81.84,86.9165,83.846,82.2364,UP,1
2019-07-19,83.65,82.65,86.8456,83.564,82.2442,DOWN,0
2019-07-22,83.22,83.89,86.7764,83.306,82.255,UP,1
2019-07-23,83.41,83.49,86.7038,82.998,82.2886,UP,1
2019-07-24,85.89,83.65,86.6456,83.726,82.4054,DOWN,0
2019-07-25,84.07,85.83,86.5795,84.048,82.459,UP,1
2019-07-26,85.12,83.58,86.5163,84.342,82.5242,DOWN,0
2019-07-29,85.06,84.85,86.4604,84.71,82.5672,DOWN,0
2019-07-30,84.77,84.85,86.4215,84.982,82.6182,DOWN,0
2019-07-31,83.73,81.76,86.3846,84.55,82.657,DOWN,0
2019-08-01,81.0,83.13,86.3312,83.936,82.6392,UP,1
2019-08-02,81.66,81.16,86.2744,83.244,82.6488,DOWN,0
