ticker,MAR US Equity,MAR US Equity,MAR US Equity,MAR US Equity,MAR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-05-02,33.4619,33.4619,35.2627,33.3186,34.5581,DOWN,0
2011-05-03,33.2922,33.4242,35.2833,33.3261,34.4525,DOWN,0
2011-05-04,33.0566,33.3111,35.2999,33.3035,34.3779,UP,1
2011-05-05,33.4713,32.7644,35.3223,33.3111,34.3253,UP,1
2011-05-06,34.2065,33.8766,35.3423,33.4977,34.2842,UP,1
2011-05-09,34.2631,34.1594,35.3575,33.6579,34.2284,UP,1
2011-05-10,35.0266,34.4327,35.373,34.0048,34.1897,DOWN,0
2011-05-11,34.2442,34.8475,35.3859,34.2423,34.1594,UP,1
2011-05-12,34.4704,34.0557,35.3996,34.4422,34.1319,DOWN,0
2011-05-13,34.4045,34.5364,35.4125,34.4818,34.0898,DOWN,0
2011-05-16,33.7635,34.1877,35.4215,34.3818,34.0487,UP,1
2011-05-17,33.8106,33.6221,35.4241,34.1387,34.0095,UP,1
2011-05-18,34.4704,33.7918,35.4317,34.1839,33.9645,UP,1
2011-05-19,35.0171,34.5364,35.4388,34.2932,33.9256,UP,1
2011-05-20,35.0266,34.9983,35.4474,34.4177,33.9006,DOWN,0
2011-05-23,34.2159,34.4704,35.4527,34.5081,33.8657,UP,1
2011-05-24,34.4233,34.3573,35.4568,34.6307,33.8391,UP,1
2011-05-25,34.6024,34.2536,35.4657,34.6571,33.8253,UP,1
2011-05-26,35.6393,34.6684,35.4857,34.7815,33.841,UP,1
2011-05-27,35.6864,35.8183,35.5057,34.9135,33.8547,DOWN,0
2011-05-31,35.6393,35.9597,35.5261,35.1981,33.8517,DOWN,0
2011-06-01,34.7344,35.5167,35.5406,35.2603,33.8184,UP,1
2011-06-02,34.9323,34.6872,35.5518,35.3263,33.8199,DOWN,0
2011-06-03,34.1688,34.4422,35.5591,35.0322,33.8025,DOWN,0
2011-06-06,34.1028,34.1217,35.5714,34.7155,33.7833,DOWN,0
2011-06-07,33.4996,34.2254,35.5807,34.2876,33.7433,DOWN,0
2011-06-08,32.7832,33.3582,35.5884,33.8973,33.7335,DOWN,0
2011-06-09,32.6135,32.8586,35.6006,33.4336,33.7118,DOWN,0
2011-06-10,31.8972,32.5099,35.6085,32.9793,33.6743,DOWN,0
2011-06-13,31.8312,32.0197,35.6172,32.5249,33.6402,UP,1
2011-06-14,32.6324,32.18,35.6263,32.3515,33.6253,DOWN,0
2011-06-15,31.5578,32.2459,35.6349,32.1064,33.5921,DOWN,0
2011-06-16,31.4353,31.5107,35.6413,31.8708,33.5586,DOWN,0
2011-06-17,31.2468,31.6992,35.6392,31.7407,33.5141,DOWN,0
2011-06-20,31.2185,31.0866,35.6317,31.6182,33.4779,UP,1
2011-06-21,32.3402,31.5013,35.6268,31.5597,33.473,UP,1
2011-06-22,32.3967,32.18,35.6249,31.7275,33.4766,DOWN,0
2011-06-23,32.2742,31.916,35.62,31.8953,33.4749,DOWN,0
2011-06-24,32.0103,32.2836,35.6127,32.048,33.4705,UP,1
2011-06-27,32.1234,31.9255,35.606,32.229,33.4709,UP,1
2011-06-28,33.5279,32.2836,35.6031,32.4665,33.4986,DOWN,0
2011-06-29,33.1885,33.6221,35.5984,32.6249,33.5049,UP,1
2011-06-30,33.4524,33.3865,35.5963,32.8605,33.5156,UP,1
2011-07-01,34.7061,33.5656,35.6035,33.3997,33.5446,DOWN,0
2011-07-05,34.5364,34.6401,35.6083,33.8823,33.5591,DOWN,0
2011-07-06,34.5176,34.5364,35.6093,34.0802,33.581,UP,1
2011-07-07,35.3942,34.8663,35.6163,34.5213,33.6238,DOWN,0
2011-07-08,35.036,34.8003,35.6254,34.8381,33.6611,DOWN,0
2011-07-11,34.3762,34.4799,35.6343,34.7721,33.68,UP,1
2011-07-12,34.7061,34.3102,35.6371,34.806,33.7086,UP,1
2011-07-13,35.0077,35.4696,35.6429,34.904,33.7396,DOWN,0
2011-07-14,32.6984,33.7918,35.6352,34.3649,33.7277,UP,1
2011-07-15,32.934,32.6512,35.6309,33.9445,33.7252,DOWN,0
2011-07-18,32.2742,32.7078,35.6234,33.5241,33.7013,UP,1
2011-07-19,32.3779,32.5004,35.6143,33.0584,33.6647,DOWN,0
2011-07-20,32.2836,32.557,35.6027,32.5136,33.6251,UP,1
2011-07-21,32.8492,32.5193,35.5888,32.5438,33.5816,UP,1
2011-07-22,33.0943,32.8398,35.5758,32.5758,33.5586,DOWN,0
2011-07-25,32.7832,32.8021,35.5716,32.6776,33.5248,DOWN,0
2011-07-26,32.2931,32.7172,35.5626,32.6607,33.4826,DOWN,0
2011-07-27,31.4636,32.3496,35.5518,32.4967,33.4366,DOWN,0
2011-07-28,30.8415,31.5296,35.5375,32.0951,33.3772,DOWN,0
2011-07-29,30.6341,30.4644,35.521,31.6031,33.3005,DOWN,0
2011-08-01,30.1817,31.0017,35.5026,31.0828,33.2038,DOWN,0
2011-08-02,28.7112,29.8895,35.4784,30.3664,33.0775,UP,1
2011-08-03,29.3428,28.5133,35.4578,29.9423,32.98,DOWN,0
2011-08-04,27.6461,28.8243,35.4309,29.3032,32.8445,UP,1
2011-08-05,27.8063,28.2399,35.4002,28.7376,32.7086,DOWN,0
2011-08-08,25.9306,26.7318,35.3591,27.8874,32.5144,UP,1
2011-08-09,26.6658,26.7035,35.3167,27.4783,32.334,DOWN,0
2011-08-10,25.2802,25.9494,35.266,26.6658,32.1268,UP,1
2011-08-11,26.515,25.4782,35.2206,26.4396,31.9624,UP,1
2011-08-12,26.5998,26.5716,35.1758,26.1983,31.7958,UP,1
2011-08-15,27.1654,26.8449,35.1348,26.4452,31.6557,DOWN,0
2011-08-16,26.9203,26.7978,35.0948,26.4961,31.512,UP,1
2011-08-17,27.2785,27.1088,35.0548,26.8958,31.3876,DOWN,0
2011-08-18,25.2519,26.3076,35.0023,26.6432,31.237,DOWN,0
2011-08-19,24.7335,24.7901,34.9467,26.2699,31.0794,DOWN,0
2011-08-22,24.611,25.3556,34.8853,25.759,30.9337,UP,1
2011-08-23,25.6572,24.7241,34.8272,25.5064,30.8102,UP,1
2011-08-24,26.8072,25.5441,34.7752,25.4122,30.6937,DOWN,0
2011-08-25,25.7138,26.9674,34.7221,25.5045,30.5768,UP,1
2011-08-26,25.94,25.4405,34.6671,25.7458,30.4669,UP,1
2011-08-29,27.4105,26.4019,34.6197,26.3057,30.3902,DOWN,0
2011-08-30,27.401,27.2502,34.5751,26.6545,30.3138,UP,1
2011-08-31,27.599,27.6838,34.5326,26.8129,30.219,DOWN,0
2011-09-01,27.0994,27.6461,34.4909,27.09,30.113,DOWN,0
2011-09-02,25.7138,26.4113,34.4414,27.0447,29.9818,DOWN,0
2011-09-06,25.0351,24.988,34.3841,26.5697,29.8423,UP,1
2011-09-07,26.0626,25.5159,34.3305,26.302,29.7211,DOWN,0
2011-09-08,25.2708,25.7986,34.2724,25.8363,29.556,DOWN,0
2011-09-09,24.5827,24.9032,34.2134,25.333,29.3839,DOWN,0
2011-09-12,24.545,24.1774,34.149,25.0992,29.2057,UP,1
2011-09-13,25.6855,24.6675,34.0918,25.2293,29.0253,UP,1
2011-09-14,26.6658,25.8175,34.0407,25.35,28.8679,UP,1
2011-09-15,27.1654,27.024,33.9917,25.7289,28.7208,UP,1
2011-09-16,27.5236,27.3256,33.9398,26.3171,28.5634,DOWN,0
2011-09-19,27.09,26.9109,33.8842,26.8261,28.4045,DOWN,0
2011-09-20,26.9674,27.3162,33.8259,27.0824,28.2563,DOWN,0
2011-09-21,26.1757,27.0523,33.7635,26.9844,28.0857,DOWN,0
2011-09-22,25.2614,25.186,33.6971,26.6036,27.8908,UP,1
2011-09-23,25.6101,25.054,33.6305,26.2209,27.749,UP,1
2011-09-26,26.1003,25.9023,33.5644,26.023,27.6124,UP,1
2011-09-27,26.8072,26.8166,33.5007,25.9909,27.503,DOWN,0
2011-09-28,26.2039,26.9392,33.4348,25.9966,27.3795,UP,1
2011-09-29,27.0523,26.8261,33.3741,26.3548,27.2749,DOWN,0
2011-09-30,25.6761,26.5433,33.3097,26.368,27.1315,DOWN,0
2011-10-03,24.677,25.4405,33.2386,26.0833,26.9631,UP,1
2011-10-04,25.5441,24.2528,33.17,25.8307,26.8183,UP,1
2011-10-05,26.5621,25.5536,33.1024,25.9023,26.7037,UP,1
2011-10-06,27.1277,26.7695,33.0383,25.9174,26.617,DOWN,0
2011-10-07,26.5527,27.2879,32.9722,26.0927,26.5312,UP,1
2011-10-10,27.9195,27.1183,32.9134,26.7412,26.4769,DOWN,0
2011-10-11,27.5896,27.6932,32.8544,27.1503,26.4251,UP,1
2011-10-12,28.4944,27.7592,32.7998,27.5368,26.4207,DOWN,0
2011-10-13,28.419,28.1457,32.7451,27.795,26.4023,UP,1
2011-10-14,28.8903,28.7678,32.6941,28.2626,26.4272,DOWN,0
2011-10-17,27.665,28.4473,32.6367,28.2117,26.4243,UP,1
2011-10-18,28.7489,27.5896,32.5825,28.4435,26.4807,DOWN,0
2011-10-19,28.0985,28.683,32.529,28.3644,26.5093,UP,1
2011-10-20,28.4096,28.108,32.4752,28.3625,26.5719,UP,1
2011-10-21,29.1825,28.928,32.4285,28.4209,26.6253,UP,1
2011-10-24,30.0214,29.2297,32.3862,28.8922,26.6937,DOWN,0
2011-10-25,29.3239,29.7575,32.3418,29.0072,26.7369,UP,1
2011-10-26,29.9083,29.7858,32.2994,29.3692,26.7966,UP,1
2011-10-27,31.3882,30.7849,32.2639,29.9649,26.8788,DOWN,0
2011-10-28,30.898,31.3128,32.2246,30.308,26.9918,DOWN,0
2011-10-31,29.6915,30.521,32.1756,30.242,27.0909,DOWN,0
2011-11-01,28.8715,28.8526,32.1248,30.1515,27.1761,UP,1
2011-11-02,29.6727,29.4087,32.0807,30.1044,27.2564,UP,1
2011-11-03,30.3513,30.0874,32.0432,29.897,27.3273,DOWN,0
2011-11-04,29.7952,30.0874,32.0046,29.6764,27.409,UP,1
2011-11-07,30.0026,29.6915,31.9649,29.7387,27.4902,DOWN,0
2011-11-08,29.8423,30.1628,31.9262,29.9328,27.5388,DOWN,0
2011-11-09,28.4944,28.9846,31.8818,29.6972,27.5607,UP,1
2011-11-10,28.5321,28.9092,31.835,29.3333,27.5794,UP,1
2011-11-11,29.8046,29.0223,31.8021,29.3352,27.6335,DOWN,0
2011-11-14,29.3805,29.5313,31.7629,29.2108,27.7068,UP,1
2011-11-15,29.4276,29.192,31.7197,29.1279,27.7947,DOWN,0
2011-11-16,28.8432,29.0788,31.6745,29.1976,27.8503,DOWN,0
2011-11-17,28.7489,28.7489,31.6296,29.241,27.9198,UP,1
2011-11-18,29.1448,29.0129,31.5868,29.109,28.0111,DOWN,0
2011-11-21,28.485,28.551,31.5409,28.9299,28.0899,UP,1
2011-11-22,28.87,28.71,31.4979,28.8184,28.1536,DOWN,0
2011-11-23,27.98,28.46,31.4507,28.6458,28.1798,DOWN,0
2011-11-25,27.92,27.73,31.4018,28.48,28.1949,UP,1
2011-11-28,29.28,28.81,31.3539,28.507,28.2301,UP,1
2011-11-29,29.29,29.32,31.3072,28.668,28.2741,UP,1
2011-11-30,30.62,30.39,31.2649,29.018,28.3471,DOWN,0
2011-12-01,30.58,30.6,31.2227,29.538,28.4352,UP,1
2011-12-02,30.92,30.96,31.1842,30.138,28.5484,UP,1
2011-12-05,31.32,31.41,31.148,30.546,28.6626,DOWN,0
2011-12-06,30.98,31.39,31.1189,30.884,28.7602,DOWN,0
2011-12-07,30.5,30.95,31.0909,30.86,28.834,DOWN,0
2011-12-08,29.43,30.29,31.0567,30.63,28.8986,UP,1
2011-12-09,29.92,29.64,31.0211,30.43,28.9559,DOWN,0
2011-12-12,29.66,29.6,30.9846,30.098,29.0356,DOWN,0
2011-12-13,28.84,29.77,30.95,29.67,29.1188,DOWN,0
2011-12-14,28.29,28.66,30.9122,29.228,29.1738,UP,1
2011-12-15,28.3,28.73,30.8712,29.002,29.2085,UP,1
2011-12-16,28.56,28.65,30.8349,28.73,29.2372,DOWN,0
2011-12-19,27.99,28.75,30.796,28.396,29.2659,UP,1
2011-12-20,28.63,28.57,30.7555,28.354,29.2801,UP,1
2011-12-21,28.99,28.5,30.7157,28.494,29.3081,UP,1
2011-12-22,29.44,29.01,30.6815,28.722,29.327,UP,1
2011-12-23,29.71,29.55,30.6502,28.952,29.3529,UP,1
2011-12-27,30.01,29.73,30.6215,29.356,29.3753,DOWN,0
2011-12-28,29.15,29.92,30.5908,29.46,29.405,UP,1
2011-12-29,29.27,29.21,30.5629,29.516,29.4154,DOWN,0
2011-12-30,29.17,29.19,30.5337,29.462,29.4368,UP,1
2012-01-03,30.0,29.88,30.5048,29.52,29.4686,UP,1
2012-01-04,30.47,29.93,30.4751,29.612,29.4944,UP,1
2012-01-05,31.47,30.2,30.4582,30.076,29.5233,UP,1
2012-01-06,31.74,31.39,30.4417,30.57,29.5717,UP,1
2012-01-09,32.17,31.78,30.4272,31.17,29.6169,UP,1
2012-01-10,32.7,33.0,30.4132,31.71,29.6431,UP,1
2012-01-11,33.02,33.11,30.412,32.22,29.6856,UP,1
2012-01-12,33.85,33.17,30.4127,32.696,29.7687,DOWN,0
2012-01-13,33.53,33.34,30.4115,33.054,29.8619,UP,1
2012-01-17,33.63,33.87,30.412,33.346,29.9411,UP,1
2012-01-18,33.94,33.62,30.4148,33.594,30.0128,UP,1
2012-01-19,34.66,34.03,30.422,33.922,30.1101,UP,1
2012-01-20,34.84,34.67,30.4306,34.12,30.2069,DOWN,0
2012-01-23,34.84,34.83,30.4375,34.382,30.3068,UP,1
2012-01-24,34.94,34.51,30.447,34.644,30.4357,UP,1
2012-01-25,35.16,34.9,30.4599,34.888,30.5683,DOWN,0
2012-01-26,34.63,35.29,30.472,34.882,30.6648,DOWN,0
2012-01-27,34.57,34.54,30.483,34.828,30.7686,UP,1
2012-01-30,34.65,34.18,30.4951,34.79,30.873,DOWN,0
2012-01-31,34.45,34.71,30.5069,34.692,30.9852,UP,1
2012-02-01,35.13,34.69,30.5218,34.686,31.1128,UP,1
2012-02-02,35.17,34.57,30.5333,34.794,31.2333,UP,1
2012-02-03,36.13,35.56,30.5493,35.106,31.3862,UP,1
2012-02-06,36.15,35.89,30.5638,35.406,31.5318,UP,1
2012-02-07,36.17,35.89,30.5756,35.75,31.6956,UP,1
2012-02-08,36.22,36.12,30.5896,35.968,31.8616,DOWN,0
2012-02-09,36.05,36.31,30.6036,36.144,31.997,DOWN,0
2012-02-10,35.72,35.7,30.6163,36.062,32.1256,UP,1
2012-02-13,35.94,36.12,30.6289,36.02,32.232,DOWN,0
2012-02-14,35.13,35.67,30.6381,35.812,32.323,DOWN,0
2012-02-15,34.73,35.22,30.6445,35.514,32.3992,UP,1
2012-02-16,34.82,34.38,30.6521,35.268,32.4692,UP,1
2012-02-17,34.93,35.03,30.6615,35.11,32.5482,DOWN,0
2012-02-21,34.32,34.4,30.6657,34.786,32.6246,UP,1
2012-02-22,34.44,34.21,30.6669,34.648,32.7248,DOWN,0
2012-02-23,34.3,34.37,30.6671,34.562,32.8124,UP,1
2012-02-24,34.73,34.91,30.6656,34.544,32.9138,UP,1
2012-02-27,34.9,34.43,30.6689,34.538,33.035,UP,1
2012-02-28,35.41,34.89,30.6736,34.756,33.1774,DOWN,0
2012-02-29,35.28,35.5,30.678,34.924,33.317,UP,1
2012-03-01,35.75,35.47,30.6879,35.214,33.4608,DOWN,0
2012-03-02,35.75,35.79,30.6976,35.418,33.616,UP,1
2012-03-05,36.07,35.77,30.7056,35.652,33.7648,DOWN,0
2012-03-06,35.78,35.7,30.7094,35.726,33.9006,UP,1
2012-03-07,35.9,35.87,30.7138,35.85,34.0298,UP,1
2012-03-08,36.74,36.41,30.7264,36.048,34.1704,UP,1
2012-03-09,37.54,36.72,30.742,36.406,34.321,DOWN,0
2012-03-12,37.48,37.5,30.7564,36.688,34.4876,UP,1
2012-03-13,38.36,37.76,30.77,37.204,34.6694,UP,1
2012-03-14,38.39,38.3,30.7835,37.702,34.8538,DOWN,0
2012-03-15,38.38,38.39,30.7972,38.03,35.0214,DOWN,0
2012-03-16,38.14,38.35,30.8142,38.15,35.1748,DOWN,0
2012-03-19,38.08,38.12,30.83,38.27,35.307,DOWN,0
2012-03-20,37.64,37.82,30.8473,38.126,35.425,UP,1
2012-03-21,37.88,37.61,30.8662,38.024,35.5392,DOWN,0
2012-03-22,37.71,37.69,30.8872,37.89,35.6394,UP,1
2012-03-23,37.72,37.74,30.9119,37.806,35.7334,UP,1
2012-03-26,38.62,38.09,30.942,37.914,35.8288,DOWN,0
2012-03-27,38.55,38.72,30.9752,38.096,35.9292,DOWN,0
2012-03-28,38.05,38.47,31.0063,38.13,36.0176,DOWN,0
2012-03-29,37.64,37.78,31.0314,38.116,36.0916,UP,1
2012-03-30,37.85,37.86,31.0628,38.142,36.1554,UP,1
2012-04-02,38.04,37.87,31.0958,38.026,36.2194,UP,1
2012-04-03,38.32,37.93,31.1312,37.98,36.289,DOWN,0
2012-04-04,37.66,37.87,31.1634,37.902,36.3434,UP,1
2012-04-05,37.78,37.43,31.1906,37.93,36.3958,DOWN,0
2012-04-09,37.49,37.08,31.2161,37.858,36.453,DOWN,0
2012-04-10,36.47,37.4,31.2371,37.544,36.491,UP,1
2012-04-11,37.34,36.85,31.2637,37.348,36.5448,UP,1
2012-04-12,37.57,37.44,31.2909,37.33,36.6072,DOWN,0
2012-04-13,37.31,37.48,31.3099,37.236,36.6508,DOWN,0
2012-04-16,37.31,37.61,31.3305,37.2,36.6936,UP,1
2012-04-17,37.91,37.83,31.3527,37.488,36.7292,DOWN,0
2012-04-18,37.83,37.74,31.3684,37.586,36.7628,UP,1
2012-04-19,39.45,38.79,31.3929,37.962,36.8284,DOWN,0
2012-04-20,38.9,39.69,31.4148,38.28,36.882,DOWN,0
2012-04-23,38.51,38.55,31.4304,38.52,36.9312,DOWN,0
2012-04-24,38.4,38.55,31.4472,38.618,36.9848,UP,1
2012-04-25,39.02,38.75,31.4705,38.856,37.0464,UP,1
2012-04-26,39.77,39.21,31.4958,38.92,37.1392,DOWN,0
2012-04-27,39.53,39.8,31.5184,39.046,37.2352,DOWN,0
2012-04-30,39.09,39.28,31.5504,39.162,37.3206,UP,1
2012-05-01,39.65,39.21,31.5839,39.412,37.415,UP,1
2012-05-02,39.99,39.46,31.6225,39.606,37.5284,UP,1
2012-05-03,40.09,39.96,31.6611,39.67,37.6414,DOWN,0
2012-05-04,39.28,39.75,31.6961,39.62,37.741,UP,1
2012-05-07,39.29,39.14,31.7283,39.66,37.8322,DOWN,0
2012-05-08,38.82,39.05,31.7569,39.494,37.9106,UP,1
2012-05-09,39.18,38.36,31.7889,39.332,37.986,UP,1
2012-05-10,39.24,39.62,31.8236,39.162,38.0652,UP,1
2012-05-11,39.34,39.04,31.863,39.174,38.137,DOWN,0
2012-05-14,38.69,38.89,31.9022,39.054,38.1958,UP,1
2012-05-15,39.04,38.53,31.9443,39.098,38.2552,DOWN,0
2012-05-16,38.57,39.18,31.9862,38.976,38.311,DOWN,0
2012-05-17,37.02,38.65,32.0277,38.532,38.3334,DOWN,0
2012-05-18,36.83,37.21,32.0652,38.03,38.3352,UP,1
2012-05-21,38.01,36.89,32.117,37.894,38.3446,DOWN,0
2012-05-22,37.88,38.04,32.1674,37.662,38.3526,UP,1
2012-05-23,38.11,37.63,32.2283,37.57,38.3476,UP,1
2012-05-24,38.39,38.27,32.2869,37.844,38.3476,UP,1
2012-05-25,38.64,38.15,32.3537,38.206,38.3528,UP,1
2012-05-29,39.14,38.88,32.4168,38.432,38.3728,DOWN,0
2012-05-30,38.29,38.7,32.4753,38.514,38.377,UP,1
2012-05-31,38.71,38.25,32.533,38.634,38.3984,DOWN,0
2012-06-01,36.49,37.79,32.5808,38.254,38.3706,DOWN,0
2012-06-04,36.33,36.74,32.6261,37.792,38.343,UP,1
2012-06-05,36.71,35.95,32.6834,37.306,38.3228,UP,1
2012-06-06,37.55,37.0,32.7475,37.158,38.3014,DOWN,0
2012-06-07,37.54,38.15,32.8121,36.924,38.2812,UP,1
2012-06-08,37.8,37.43,32.8728,37.186,38.2762,DOWN,0
2012-06-11,36.86,38.19,32.9231,37.292,38.2606,UP,1
2012-06-12,37.5,37.0,32.982,37.45,38.2536,DOWN,0
2012-06-13,36.97,37.27,33.0372,37.334,38.2322,UP,1
2012-06-14,37.65,37.0,33.0884,37.356,38.2188,UP,1
2012-06-15,37.98,37.66,33.1413,37.392,38.2252,UP,1
2012-06-18,38.38,37.54,33.1952,37.696,38.2372,UP,1
2012-06-19,39.62,38.75,33.2578,38.12,38.2798,UP,1
2012-06-20,39.81,39.69,33.3282,38.688,38.3466,DOWN,0
2012-06-21,38.64,39.82,33.3963,38.886,38.3726,UP,1
2012-06-22,38.8,39.0,33.46,39.05,38.3972,DOWN,0
2012-06-25,37.78,38.4,33.5225,38.93,38.4066,UP,1
2012-06-26,37.87,37.81,33.5889,38.58,38.4178,UP,1
2012-06-27,38.16,38.08,33.657,38.25,38.4228,DOWN,0
2012-06-28,37.54,37.89,33.7163,38.03,38.417,UP,1
2012-06-29,39.2,38.49,33.779,38.11,38.412,UP,1
2012-07-02,39.25,39.18,33.8394,38.404,38.419,DOWN,0
2012-07-03,39.25,39.19,33.898,38.68,38.4338,UP,1
2012-07-05,39.58,39.13,33.9605,38.964,38.4574,DOWN,0
2012-07-06,39.4,39.09,34.0226,39.336,38.465,DOWN,0
2012-07-09,38.96,39.38,34.0866,39.288,38.4488,DOWN,0
2012-07-10,38.17,39.37,34.1511,39.072,38.4216,DOWN,0
2012-07-11,38.03,38.33,34.2132,38.828,38.4004,DOWN,0
2012-07-12,35.58,37.14,34.2606,38.028,38.319,UP,1
2012-07-13,36.28,35.61,34.308,37.404,38.2448,DOWN,0
2012-07-16,36.12,36.1,34.3575,36.836,38.1654,UP,1
2012-07-17,36.7,36.21,34.4058,36.542,38.1138,DOWN,0
2012-07-18,36.7,36.44,34.4609,36.276,38.062,UP,1
2012-07-19,37.29,36.85,34.524,36.618,38.0314,DOWN,0
2012-07-20,36.85,37.04,34.5805,36.732,37.9848,DOWN,0
2012-07-23,35.8,36.03,34.6267,36.668,37.916,DOWN,0
2012-07-24,35.03,35.73,34.6662,36.334,37.8298,UP,1
2012-07-25,35.34,35.19,34.7101,36.062,37.7628,UP,1
2012-07-26,36.06,35.96,34.7508,35.816,37.7032,UP,1
2012-07-27,36.89,36.39,34.7973,35.824,37.6696,DOWN,0
2012-07-30,36.5,36.75,34.8374,35.964,37.6592,DOWN,0
2012-07-31,36.42,36.44,34.8774,36.242,37.651,DOWN,0
2012-08-01,36.35,36.71,34.9147,36.444,37.6178,DOWN,0
2012-08-02,36.32,36.03,34.9579,36.496,37.5866,UP,1
2012-08-03,37.55,36.82,35.0019,36.628,37.5754,DOWN,0
2012-08-06,37.35,37.62,35.0482,36.798,37.5546,UP,1
2012-08-07,38.12,37.61,35.0968,37.138,37.5442,DOWN,0
2012-08-08,37.24,37.7,35.137,37.316,37.5062,UP,1
2012-08-09,37.29,37.27,35.1734,37.51,37.4862,DOWN,0
2012-08-10,36.94,37.18,35.2115,37.388,37.4508,DOWN,0
2012-08-13,36.93,36.91,35.2466,37.304,37.4596,DOWN,0
2012-08-14,36.66,37.25,35.2729,37.012,37.4662,UP,1
2012-08-15,36.79,36.64,35.3024,36.922,37.4678,UP,1
2012-08-16,37.81,36.77,35.343,37.026,37.473,UP,1
2012-08-17,38.05,37.87,35.3889,37.248,37.4832,DOWN,0
2012-08-20,37.55,37.84,35.4283,37.372,37.4782,DOWN,0
2012-08-21,37.2,37.48,35.4625,37.48,37.485,UP,1
2012-08-22,37.24,37.01,35.4997,37.57,37.4798,DOWN,0
2012-08-23,37.12,37.2,35.5353,37.432,37.4828,DOWN,0
2012-08-24,36.97,36.97,35.571,37.216,37.4692,UP,1
2012-08-27,37.36,37.19,35.6153,37.178,37.4568,DOWN,0
2012-08-28,37.26,37.16,35.6589,37.19,37.4344,UP,1
2012-08-29,37.6,37.28,35.6979,37.262,37.394,DOWN,0
2012-08-30,37.54,37.35,35.7387,37.346,37.3486,UP,1
2012-08-31,37.68,37.75,35.78,37.488,37.3294,DOWN,0
2012-09-04,37.63,37.58,35.8239,37.542,37.306,DOWN,0
2012-09-05,37.4,37.57,35.8671,37.57,37.2984,UP,1
2012-09-06,38.75,37.75,35.9152,37.8,37.316,UP,1
2012-09-07,39.36,38.9,35.9695,38.164,37.34,DOWN,0
2012-09-10,38.97,39.36,36.02,38.422,37.3686,UP,1
2012-09-11,39.34,39.0,36.0768,38.764,37.3714,UP,1
2012-09-12,39.52,39.5,36.1348,39.188,37.3768,UP,1
2012-09-13,40.98,39.56,36.1933,39.634,37.4114,UP,1
2012-09-14,41.6,40.96,36.2549,40.082,37.4518,DOWN,0
2012-09-17,41.16,41.26,36.3076,40.52,37.487,DOWN,0
2012-09-18,41.07,41.18,36.36,40.866,37.5292,DOWN,0
2012-09-19,40.9,41.03,36.4099,41.142,37.5838,DOWN,0
2012-09-20,40.75,40.38,36.4571,41.096,37.6382,DOWN,0
2012-09-21,40.43,40.96,36.5043,40.862,37.7352,DOWN,0
2012-09-24,40.22,40.33,36.5529,40.674,37.814,DOWN,0
2012-09-25,39.14,39.78,36.6015,40.288,37.8744,DOWN,0
2012-09-26,39.01,39.11,36.6469,39.91,37.9206,UP,1
2012-09-27,39.58,39.23,36.6965,39.676,37.9782,DOWN,0
2012-09-28,39.1,39.35,36.7478,39.41,38.0144,DOWN,0
2012-10-01,38.97,39.32,36.8012,39.16,38.0568,DOWN,0
2012-10-02,38.63,39.16,36.8529,39.058,38.1134,UP,1
2012-10-03,39.0,38.86,36.9051,39.056,38.1928,DOWN,0
2012-10-04,38.94,39.88,36.9598,38.928,38.2648,DOWN,0
2012-10-05,38.29,38.59,37.0081,38.766,38.3094,UP,1
2012-10-08,38.73,38.2,37.0568,38.718,38.3462,DOWN,0
2012-10-09,38.45,38.7,37.1019,38.682,38.3852,DOWN,0
2012-10-10,38.38,38.46,37.1452,38.558,38.4244,DOWN,0
2012-10-11,38.17,37.73,37.186,38.404,38.4608,DOWN,0
2012-10-12,38.16,38.22,37.2311,38.378,38.4976,UP,1
2012-10-15,38.53,38.25,37.2774,38.338,38.5172,UP,1
2012-10-16,38.89,38.81,37.326,38.426,38.548,DOWN,0
2012-10-17,38.79,39.0,37.3699,38.508,38.5614,UP,1
2012-10-18,38.89,38.79,37.412,38.652,38.5944,DOWN,0
2012-10-19,37.53,38.67,37.4423,38.526,38.5992,UP,1
2012-10-22,37.94,37.53,37.4733,38.408,38.6192,DOWN,0
2012-10-23,36.89,37.27,37.4969,38.008,38.6184,DOWN,0
2012-10-24,36.44,37.07,37.5156,37.538,38.614,UP,1
2012-10-25,36.47,36.75,37.5329,37.054,38.6076,UP,1
2012-10-26,36.82,36.4,37.5477,36.912,38.5878,DOWN,0
2012-10-31,36.48,36.78,37.5625,36.62,38.5564,UP,1
2012-11-01,36.96,36.64,37.5791,36.634,38.5446,DOWN,0
2012-11-02,36.69,37.23,37.5929,36.684,38.5344,DOWN,0
2012-11-05,36.64,36.52,37.6028,36.718,38.5224,UP,1
2012-11-06,36.77,36.73,37.6124,36.708,38.5154,DOWN,0
2012-11-07,36.01,36.41,37.6183,36.614,38.4962,DOWN,0
2012-11-08,35.28,35.98,37.62,36.278,38.4546,UP,1
2012-11-09,35.54,35.16,37.6219,36.048,38.4202,DOWN,0
2012-11-12,35.31,35.65,37.6253,35.782,38.3744,DOWN,0
2012-11-13,35.13,35.13,37.6281,35.454,38.3262,DOWN,0
