ticker,ECL US Equity,ECL US Equity,ECL US Equity,ECL US Equity,ECL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2013-04-11,82.97,82.31,70.5537,81.046,77.2592,DOWN,0
2013-04-12,82.22,82.76,70.6322,81.622,77.4588,DOWN,0
2013-04-15,80.53,82.0,70.7042,81.72,77.6214,UP,1
2013-04-16,81.92,81.33,70.7807,81.99,77.7824,DOWN,0
2013-04-17,81.56,81.34,70.854,81.84,77.948,DOWN,0
2013-04-18,81.33,81.67,70.9275,81.512,78.0884,UP,1
2013-04-19,82.23,81.62,70.996,81.514,78.2518,UP,1
2013-04-22,83.02,82.15,71.0672,82.012,78.4434,UP,1
2013-04-23,83.79,83.27,71.1414,82.386,78.6312,DOWN,0
2013-04-24,83.29,84.17,71.2147,82.732,78.8158,UP,1
2013-04-25,83.73,83.53,71.2943,83.212,79.0012,DOWN,0
2013-04-26,82.94,83.73,71.3692,83.354,79.1666,UP,1
2013-04-29,83.25,82.85,71.448,83.4,79.3352,UP,1
2013-04-30,84.62,83.05,71.5353,83.566,79.5234,DOWN,0
2013-05-01,84.25,84.75,71.6199,83.758,79.6946,UP,1
2013-05-02,84.27,84.17,71.7028,83.866,79.8838,UP,1
2013-05-03,85.58,85.06,71.7933,84.394,80.1158,DOWN,0
2013-05-06,85.35,85.73,71.8794,84.814,80.3288,UP,1
2013-05-07,87.17,85.75,71.9759,85.324,80.6162,DOWN,0
2013-05-08,86.87,87.09,72.0706,85.848,80.8368,DOWN,0
2013-05-09,86.78,86.78,72.1683,86.35,81.0262,UP,1
2013-05-10,86.8,86.72,72.2693,86.594,81.2312,UP,1
2013-05-13,86.98,86.73,72.3771,86.92,81.4354,UP,1
2013-05-14,87.97,87.19,72.4899,87.08,81.6484,UP,1
2013-05-15,89.14,87.8,72.6056,87.534,81.8856,DOWN,0
2013-05-16,88.16,88.8,72.7105,87.81,82.0954,UP,1
2013-05-17,89.09,88.22,72.8152,88.268,82.3186,DOWN,0
2013-05-20,88.08,88.88,72.9284,88.488,82.5174,UP,1
2013-05-21,89.05,88.22,73.0451,88.704,82.7222,DOWN,0
2013-05-22,87.43,89.0,73.1649,88.362,82.8818,DOWN,0
2013-05-23,87.19,86.74,73.2788,88.168,83.0266,DOWN,0
2013-05-24,87.14,86.75,73.3923,87.778,83.1702,DOWN,0
2013-05-28,87.06,87.93,73.5052,87.574,83.3186,DOWN,0
2013-05-29,86.04,86.62,73.6145,86.972,83.4638,DOWN,0
2013-05-30,85.46,86.14,73.7192,86.578,83.5892,DOWN,0
2013-05-31,84.47,85.01,73.8148,86.034,83.691,DOWN,0
2013-06-03,83.75,84.72,73.908,85.356,83.789,UP,1
2013-06-04,84.52,83.74,74.0067,84.848,83.89,DOWN,0
2013-06-05,83.51,84.15,74.0988,84.342,83.9656,UP,1
2013-06-06,84.09,83.51,74.1854,84.068,84.0698,UP,1
2013-06-07,84.75,84.31,74.2752,84.124,84.198,DOWN,0
2013-06-10,84.61,85.0,74.3676,84.296,84.2866,DOWN,0
2013-06-11,83.7,83.91,74.4569,84.132,84.3706,UP,1
2013-06-12,84.25,84.34,74.5417,84.28,84.4516,UP,1
2013-06-13,84.76,84.04,74.6315,84.414,84.5556,DOWN,0
2013-06-14,84.03,84.37,74.7191,84.27,84.6392,UP,1
2013-06-17,86.32,84.63,74.8199,84.612,84.7788,UP,1
2013-06-18,86.73,86.37,74.9285,85.218,84.9126,DOWN,0
2013-06-19,85.68,86.72,75.0313,85.504,85.0148,DOWN,0
2013-06-20,83.99,85.21,75.1312,85.35,85.0484,DOWN,0
2013-06-21,83.77,84.29,75.2299,85.298,85.0644,UP,1
2013-06-24,83.93,83.0,75.3322,84.82,85.0986,UP,1
2013-06-25,84.41,84.7,75.4347,84.356,85.1762,UP,1
2013-06-26,85.93,85.0,75.5397,84.406,85.2564,DOWN,0
2013-06-27,85.7,86.49,75.6419,84.748,85.3392,DOWN,0
2013-06-28,85.19,85.64,75.7447,85.032,85.4164,UP,1
2013-07-01,86.34,85.54,75.8554,85.514,85.4986,DOWN,0
2013-07-02,86.13,85.83,75.9653,85.858,85.5608,DOWN,0
2013-07-03,85.83,86.05,76.07,85.838,85.6016,UP,1
2013-07-05,86.5,86.43,76.1819,85.998,85.6658,UP,1
2013-07-08,86.86,86.85,76.2969,86.332,85.7284,UP,1
2013-07-09,88.46,87.41,76.4211,86.756,85.8388,UP,1
2013-07-10,88.66,88.23,76.5464,87.262,85.947,UP,1
2013-07-11,89.9,89.31,76.6781,88.076,86.0526,UP,1
2013-07-12,90.29,89.83,76.809,88.834,86.1734,UP,1
2013-07-15,90.77,90.2,76.9404,89.616,86.3034,UP,1
2013-07-16,91.32,90.83,77.0781,90.188,86.4182,UP,1
2013-07-17,91.64,91.51,77.2148,90.784,86.544,UP,1
2013-07-18,92.48,91.75,77.3517,91.3,86.6502,UP,1
2013-07-19,93.4,92.63,77.4946,91.922,86.7808,UP,1
2013-07-22,94.28,93.03,77.6414,92.624,86.9308,UP,1
2013-07-23,94.77,94.67,77.7912,93.314,87.0902,DOWN,0
2013-07-24,93.68,95.0,77.9375,93.722,87.2242,DOWN,0
2013-07-25,93.54,93.5,78.0807,93.934,87.3356,DOWN,0
2013-07-26,92.99,93.1,78.2207,93.852,87.4126,DOWN,0
2013-07-29,92.1,92.88,78.3567,93.416,87.4914,UP,1
2013-07-30,93.75,92.44,78.5047,93.212,87.5846,DOWN,0
2013-07-31,92.14,93.99,78.6473,92.904,87.6658,UP,1
2013-08-01,94.04,92.87,78.7991,93.004,87.7656,DOWN,0
2013-08-02,93.62,93.89,78.936,93.13,87.8894,DOWN,0
2013-08-05,92.46,93.52,79.059,93.202,87.9948,UP,1
2013-08-06,93.5,92.49,79.1826,93.152,88.122,DOWN,0
2013-08-07,93.3,93.33,79.3021,93.384,88.2468,DOWN,0
2013-08-08,93.05,93.6,79.4179,93.186,88.387,DOWN,0
2013-08-09,93.04,93.1,79.5378,93.07,88.5386,DOWN,0
2013-08-12,92.79,92.9,79.653,93.136,88.705,UP,1
2013-08-13,93.15,92.81,79.7729,93.066,88.893,DOWN,0
2013-08-14,93.03,93.27,79.8931,93.012,89.0632,DOWN,0
2013-08-15,92.2,92.36,80.0081,92.842,89.237,DOWN,0
2013-08-16,91.71,91.94,80.1188,92.576,89.3894,DOWN,0
2013-08-19,91.23,91.21,80.227,92.264,89.519,DOWN,0
2013-08-20,90.6,91.16,80.3259,91.754,89.6388,UP,1
2013-08-21,90.69,90.57,80.4263,91.286,89.7786,UP,1
2013-08-22,91.54,90.63,80.5303,91.154,89.9244,UP,1
2013-08-23,91.71,91.66,80.632,91.154,90.0634,UP,1
2013-08-26,92.44,91.83,80.7418,91.396,90.2316,DOWN,0
2013-08-27,90.6,91.67,80.8446,91.396,90.3172,UP,1
2013-08-28,90.83,90.79,80.9494,91.424,90.3992,UP,1
2013-08-29,91.64,90.82,81.0605,91.444,90.5184,DOWN,0
2013-08-30,91.35,91.89,81.171,91.372,90.6656,UP,1
2013-09-03,92.58,92.54,81.2926,91.4,90.8418,UP,1
2013-09-04,93.73,92.51,81.4178,92.026,91.0378,DOWN,0
2013-09-05,93.12,93.42,81.5385,92.484,91.212,DOWN,0
2013-09-06,92.73,93.24,81.6522,92.702,91.348,UP,1
2013-09-09,93.79,92.76,81.7695,93.19,91.5098,UP,1
2013-09-10,95.39,94.0,81.898,93.752,91.7138,UP,1
2013-09-11,96.1,95.25,82.0267,94.226,91.909,DOWN,0
2013-09-12,96.0,96.07,82.1577,94.802,92.1064,DOWN,0
2013-09-13,95.69,95.83,82.2859,95.394,92.3036,UP,1
2013-09-16,96.85,96.89,82.4153,96.006,92.5106,DOWN,0
2013-09-17,96.27,96.95,82.5376,96.182,92.6988,UP,1
2013-09-18,99.0,96.38,82.6722,96.762,92.9096,DOWN,0
2013-09-19,98.8,99.04,82.8086,97.322,93.1124,DOWN,0
2013-09-20,98.13,98.91,82.9399,97.81,93.277,UP,1
2013-09-23,98.37,98.3,83.076,98.114,93.4386,DOWN,0
2013-09-24,98.36,98.52,83.2058,98.532,93.5904,UP,1
2013-09-25,98.63,98.58,83.3354,98.458,93.7366,UP,1
2013-09-26,99.12,98.91,83.4708,98.522,93.8862,DOWN,0
2013-09-27,98.11,98.77,83.5987,98.518,93.9988,UP,1
2013-09-30,98.76,97.75,83.7399,98.596,94.106,UP,1
2013-10-01,99.48,98.87,83.8839,98.82,94.21,UP,1
2013-10-02,99.51,99.28,84.0289,98.996,94.3048,DOWN,0
2013-10-03,97.76,99.14,84.1623,98.724,94.3864,UP,1
2013-10-04,99.34,97.74,84.2996,98.97,94.5024,DOWN,0
2013-10-07,97.27,98.51,84.427,98.672,94.588,DOWN,0
2013-10-08,96.91,97.23,84.5504,98.158,94.6842,UP,1
2013-10-09,97.63,97.01,84.6825,97.782,94.7618,UP,1
2013-10-10,98.83,98.69,84.8163,97.996,94.8956,UP,1
2013-10-11,100.02,98.85,84.9573,98.132,95.0152,UP,1
2013-10-14,100.71,99.48,85.1018,98.82,95.157,DOWN,0
2013-10-15,99.62,100.4,85.246,99.362,95.3002,UP,1
2013-10-16,101.84,100.36,85.3957,100.204,95.467,UP,1
2013-10-17,102.3,101.5,85.5356,100.898,95.647,UP,1
2013-10-18,103.51,102.42,85.6826,101.596,95.8562,DOWN,0
2013-10-21,102.62,103.07,85.824,101.978,96.0478,UP,1
2013-10-22,104.26,102.6,85.9758,102.906,96.2772,DOWN,0
2013-10-23,103.28,104.17,86.1259,103.194,96.4798,UP,1
2013-10-24,104.92,103.36,86.2837,103.718,96.7176,UP,1
2013-10-25,105.18,105.0,86.4438,104.052,96.9772,DOWN,0
2013-10-28,103.26,105.18,86.596,104.18,97.2082,UP,1
2013-10-29,107.48,103.2,86.7688,104.824,97.5332,DOWN,0
2013-10-30,106.36,107.48,86.9349,105.44,97.8484,DOWN,0
2013-10-31,106.0,106.37,87.1007,105.656,98.1546,DOWN,0
2013-11-01,105.69,106.2,87.2625,105.758,98.4376,UP,1
2013-11-04,105.96,106.22,87.4233,106.298,98.7226,DOWN,0
2013-11-05,105.32,105.46,87.5791,105.866,98.9802,UP,1
2013-11-06,106.39,105.92,87.744,105.872,99.296,DOWN,0
2013-11-07,104.62,106.39,87.9013,105.596,99.5718,UP,1
2013-11-08,106.56,104.81,88.0669,105.77,99.8702,DOWN,0
2013-11-11,105.99,106.49,88.2336,105.776,100.163,UP,1
2013-11-12,106.43,105.81,88.4014,105.998,100.44,DOWN,0
2013-11-13,106.29,106.0,88.5716,105.978,100.6912,UP,1
2013-11-14,107.03,106.72,88.7447,106.46,100.9694,UP,1
2013-11-15,107.61,107.33,88.9135,106.67,101.267,DOWN,0
2013-11-18,107.07,107.82,89.0824,106.886,101.5326,DOWN,0
2013-11-19,106.58,106.7,89.2438,106.916,101.7564,UP,1
2013-11-20,106.59,106.73,89.4064,106.976,101.9662,UP,1
2013-11-21,107.42,107.12,89.5763,107.054,102.1946,UP,1
2013-11-22,107.46,107.47,89.7416,107.024,102.43,DOWN,0
2013-11-25,106.48,107.49,89.9037,106.906,102.6226,UP,1
2013-11-26,107.99,106.72,90.0713,107.188,102.857,DOWN,0
2013-11-27,106.96,107.94,90.2328,107.262,103.0162,UP,1
2013-11-29,107.17,107.16,90.3945,107.212,103.1836,DOWN,0
2013-12-02,105.75,106.9,90.5472,106.87,103.336,DOWN,0
2013-12-03,103.65,105.26,90.6871,106.304,103.4416,DOWN,0
2013-12-04,103.41,103.34,90.83,105.388,103.5426,DOWN,0
2013-12-05,103.05,103.23,90.9754,104.606,103.631,UP,1
2013-12-06,105.69,104.3,91.1303,104.31,103.7624,UP,1
2013-12-09,105.76,106.33,91.2951,104.312,103.9154,DOWN,0
2013-12-10,105.05,105.23,91.4412,104.592,104.0412,DOWN,0
2013-12-11,103.24,105.02,91.5708,104.558,104.1164,DOWN,0
2013-12-12,102.84,103.22,91.7023,104.516,104.183,DOWN,0
2013-12-13,102.58,102.89,91.8313,103.894,104.2794,DOWN,0
2013-12-16,102.1,102.84,91.9552,103.162,104.3346,DOWN,0
2013-12-17,102.06,102.68,92.0791,102.564,104.4304,UP,1
2013-12-18,104.08,102.39,92.2112,102.732,104.5738,DOWN,0
2013-12-19,102.95,103.68,92.3363,102.754,104.6802,UP,1
2013-12-20,104.24,102.65,92.4668,103.086,104.7884,UP,1
2013-12-23,104.28,105.05,92.5942,103.522,104.8736,UP,1
2013-12-24,104.93,104.13,92.7216,104.096,104.958,DOWN,0
2013-12-26,104.7,105.03,92.8453,104.22,105.0596,DOWN,0
2013-12-27,104.47,105.09,92.9679,104.524,105.1122,DOWN,0
2013-12-30,104.11,104.37,93.0902,104.498,105.1484,UP,1
2013-12-31,104.27,104.29,93.2177,104.496,105.1636,DOWN,0
2014-01-02,103.79,103.58,93.3407,104.268,105.187,UP,1
2014-01-03,103.92,104.1,93.4634,104.112,105.1802,DOWN,0
2014-01-06,102.28,101.41,93.5805,103.674,105.1602,UP,1
2014-01-07,103.33,102.48,93.6998,103.518,105.1284,UP,1
2014-01-08,104.14,103.15,93.8219,103.492,105.1076,UP,1
2014-01-09,105.0,105.0,93.9525,103.734,105.1424,UP,1
2014-01-10,105.39,105.75,94.0877,104.028,105.1006,DOWN,0
2014-01-13,103.1,104.91,94.2023,104.192,105.0354,UP,1
2014-01-14,104.33,103.31,94.3265,104.392,105.002,DOWN,0
2014-01-15,103.62,104.27,94.4436,104.288,104.9606,UP,1
2014-01-16,104.45,103.65,94.568,104.178,104.9304,DOWN,0
2014-01-17,104.15,104.65,94.6895,103.93,104.907,DOWN,0
2014-01-21,103.9,104.55,94.8123,104.09,104.8572,DOWN,0
2014-01-22,103.69,104.25,94.9306,103.962,104.8386,DOWN,0
2014-01-23,101.94,102.78,95.0374,103.626,104.7462,DOWN,0
2014-01-24,99.35,101.13,95.1226,102.606,104.6134,DOWN,0
2014-01-27,98.76,99.31,95.2015,101.528,104.46,UP,1
2014-01-28,99.85,99.0,95.2897,100.718,104.3312,UP,1
2014-01-29,100.23,99.36,95.3882,100.026,104.1952,UP,1
2014-01-30,100.83,100.71,95.4828,99.804,104.0596,DOWN,0
2014-01-31,100.54,99.46,95.5776,100.042,103.929,DOWN,0
2014-02-03,98.03,100.29,95.6611,99.896,103.758,UP,1
2014-02-04,98.7,98.95,95.7435,99.666,103.6002,UP,1
2014-02-05,99.16,98.38,95.8242,99.452,103.435,UP,1
2014-02-06,99.89,99.09,95.9047,99.264,103.2836,UP,1
2014-02-07,100.13,100.39,95.9889,99.182,103.1566,UP,1
2014-02-10,100.62,99.95,96.0733,99.7,103.0092,UP,1
2014-02-11,101.41,100.62,96.1657,100.242,102.8982,DOWN,0
2014-02-12,101.14,101.35,96.2551,100.638,102.7776,UP,1
2014-02-13,102.3,100.68,96.3435,101.12,102.7086,UP,1
2014-02-14,103.15,102.3,96.438,101.724,102.6986,DOWN,0
2014-02-18,103.08,103.39,96.5321,102.216,102.692,DOWN,0
2014-02-19,101.97,103.03,96.614,102.328,102.6704,DOWN,0
2014-02-20,101.87,102.06,96.6966,102.474,102.594,UP,1
2014-02-21,102.19,102.3,96.7718,102.452,102.5226,UP,1
2014-02-24,102.39,101.89,96.8494,102.3,102.4694,UP,1
2014-02-25,104.58,102.14,96.9384,102.6,102.4962,UP,1
2014-02-26,105.43,104.81,97.0315,103.292,102.548,UP,1
2014-02-27,106.65,105.0,97.1299,104.248,102.6294,UP,1
2014-02-28,107.75,106.61,97.2288,105.36,102.7424,UP,1
2014-03-03,107.98,106.2,97.323,106.478,102.8608,UP,1
2014-03-04,109.66,108.99,97.4305,107.494,102.9724,DOWN,0
2014-03-05,109.38,110.0,97.5319,108.284,103.101,UP,1
2014-03-06,109.86,109.44,97.6408,108.926,103.2134,DOWN,0
2014-03-07,109.84,109.93,97.7448,109.344,103.3246,UP,1
2014-03-10,110.18,109.48,97.8585,109.784,103.4296,UP,1
2014-03-11,111.24,110.17,97.9788,110.1,103.5604,DOWN,0
2014-03-12,110.62,110.56,98.0962,110.348,103.6834,DOWN,0
2014-03-13,109.25,110.7,98.2071,110.226,103.7862,DOWN,0
2014-03-14,108.63,109.21,98.3201,109.984,103.8734,UP,1
2014-03-17,110.02,109.16,98.4429,109.952,103.998,UP,1
2014-03-18,110.34,110.08,98.5722,109.772,104.1264,DOWN,0
2014-03-19,109.32,110.23,98.7001,109.512,104.2672,UP,1
2014-03-20,110.04,109.3,98.8277,109.67,104.4014,UP,1
2014-03-21,110.73,110.97,98.9638,110.09,104.5332,DOWN,0
2014-03-24,109.84,111.02,99.0925,110.054,104.63,DOWN,0
2014-03-25,108.31,110.12,99.2103,109.648,104.6884,DOWN,0
2014-03-26,107.05,108.73,99.3225,109.194,104.7674,DOWN,0
2014-03-27,106.2,107.03,99.435,108.426,104.8048,UP,1
2014-03-28,106.23,106.36,99.5449,107.526,104.857,UP,1
2014-03-31,107.99,107.21,99.6611,107.156,104.9278,UP,1
2014-04-01,108.66,108.45,99.7842,107.226,105.018,DOWN,0
2014-04-02,108.59,108.71,99.8956,107.534,105.1118,UP,1
2014-04-03,109.05,109.02,100.0072,108.104,105.219,DOWN,0
2014-04-04,107.18,109.69,100.1147,108.294,105.3238,DOWN,0
2014-04-07,105.73,107.11,100.2234,107.842,105.4514,DOWN,0
2014-04-08,105.22,105.7,100.3306,107.154,105.5806,UP,1
2014-04-09,107.2,105.63,100.447,106.876,105.7276,DOWN,0
2014-04-10,105.02,107.36,100.55,106.07,105.8234,DOWN,0
2014-04-11,103.7,104.61,100.6389,105.374,105.8808,UP,1
2014-04-14,104.27,104.15,100.7317,105.082,105.9554,UP,1
2014-04-15,105.42,104.46,100.8329,105.122,106.1032,UP,1
2014-04-16,107.03,106.36,100.9363,105.088,106.2698,UP,1
2014-04-17,107.79,106.79,101.0446,105.642,106.4424,UP,1
2014-04-21,107.88,107.05,101.1549,106.478,106.6022,DOWN,0
2014-04-22,107.28,107.95,101.2588,107.08,106.7452,DOWN,0
2014-04-23,106.89,106.91,101.3589,107.374,106.8706,DOWN,0
2014-04-24,106.09,107.1,101.4471,107.186,106.9642,DOWN,0
2014-04-25,105.23,105.98,101.5299,106.674,107.046,DOWN,0
2014-04-28,104.83,106.5,101.6046,106.064,107.0966,DOWN,0
2014-04-29,104.3,105.04,101.6746,105.468,107.1196,UP,1
2014-04-30,104.64,104.76,101.744,105.018,107.1508,DOWN,0
2014-05-01,104.61,104.62,101.8104,104.722,107.2036,DOWN,0
2014-05-02,104.5,104.5,101.8747,104.576,107.2562,UP,1
2014-05-05,105.31,104.4,101.9389,104.672,107.3186,DOWN,0
2014-05-06,104.31,105.03,101.9934,104.674,107.357,UP,1
2014-05-07,105.11,104.85,102.0476,104.768,107.3676,DOWN,0
2014-05-08,104.5,104.94,102.0962,104.746,107.349,UP,1
2014-05-09,104.75,104.47,102.1516,104.796,107.311,UP,1
2014-05-12,105.59,105.22,102.2118,104.852,107.2678,UP,1
2014-05-13,105.7,105.75,102.2754,105.13,107.2222,UP,1
2014-05-14,106.2,105.64,102.3459,105.348,107.153,DOWN,0
2014-05-15,105.81,106.36,102.4062,105.61,107.0816,UP,1
2014-05-16,105.89,105.81,102.4749,105.838,107.0022,UP,1
2014-05-19,107.2,105.44,102.5407,106.16,106.9494,DOWN,0
2014-05-20,106.67,107.15,102.606,106.354,106.8792,UP,1
2014-05-21,107.78,106.82,102.6826,106.67,106.81,DOWN,0
2014-05-22,107.4,107.9,102.7521,106.988,106.7456,UP,1
2014-05-23,108.05,107.7,102.8258,107.42,106.7216,UP,1
2014-05-27,108.69,108.39,102.904,107.718,106.7228,DOWN,0
2014-05-28,108.13,108.7,102.9795,108.01,106.685,UP,1
2014-05-29,108.68,108.35,103.0589,108.19,106.6518,UP,1
2014-05-30,109.19,108.74,103.1391,108.548,106.6492,DOWN,0
2014-06-02,109.04,109.12,103.2192,108.746,106.6292,UP,1
2014-06-03,109.13,108.81,103.3038,108.834,106.5972,UP,1
2014-06-04,109.98,108.72,103.3952,109.204,106.6,DOWN,0
2014-06-05,109.8,109.97,103.488,109.428,106.6298,UP,1
2014-06-06,110.34,110.04,103.5867,109.658,106.6956,DOWN,0
2014-06-09,110.05,110.25,103.6835,109.86,106.7726,UP,1
2014-06-10,110.06,109.92,103.7761,110.046,106.8492,DOWN,0
2014-06-11,109.33,109.57,103.8642,109.916,106.876,DOWN,0
2014-06-12,108.34,108.89,103.9437,109.624,106.8696,DOWN,0
2014-06-13,108.15,107.99,104.0315,109.186,106.8608,DOWN,0
2014-06-16,107.75,107.82,104.1161,108.726,106.8348,UP,1
2014-06-17,107.8,107.63,104.1969,108.274,106.8472,UP,1
2014-06-18,108.43,107.77,104.2823,108.094,106.9012,DOWN,0
2014-06-19,108.38,108.43,104.3613,108.102,106.9644,UP,1
2014-06-20,108.68,108.72,104.436,108.208,106.994,DOWN,0
2014-06-23,108.32,108.91,104.512,108.322,107.06,DOWN,0
2014-06-24,107.18,108.34,104.5843,108.198,107.1296,UP,1
2014-06-25,107.45,107.29,104.6526,108.002,107.1932,DOWN,0
2014-06-26,107.26,107.5,104.7119,107.778,107.23,UP,1
2014-06-27,108.63,106.85,104.7746,107.768,107.262,UP,1
2014-06-30,111.34,108.99,104.8513,108.372,107.333,UP,1
2014-07-01,111.53,111.72,104.9305,109.242,107.406,DOWN,0
2014-07-02,110.63,111.18,104.9994,109.878,107.473,DOWN,0
2014-07-03,110.61,111.09,105.0711,110.548,107.5474,DOWN,0
2014-07-07,110.28,110.2,105.1275,110.878,107.6312,UP,1
2014-07-08,110.4,110.17,105.1855,110.69,107.7346,DOWN,0
2014-07-09,110.27,110.75,105.2462,110.438,107.8434,DOWN,0
2014-07-10,110.01,109.57,105.3044,110.314,107.9576,DOWN,0
2014-07-11,109.59,109.81,105.3605,110.11,108.0566,UP,1
2014-07-14,109.88,109.98,105.4168,110.03,108.162,UP,1
2014-07-15,110.23,110.0,105.4723,109.996,108.2766,UP,1
2014-07-16,110.58,110.68,105.5347,110.058,108.382,DOWN,0
2014-07-17,109.98,109.97,105.5908,110.052,108.4954,UP,1
2014-07-18,110.43,110.2,105.6455,110.22,108.6018,DOWN,0
2014-07-21,109.39,109.66,105.6949,110.122,108.6996,UP,1
2014-07-22,109.98,109.79,105.756,110.072,108.8042,UP,1
2014-07-23,110.0,110.05,105.8093,109.956,108.8924,UP,1
2014-07-24,110.39,110.0,105.8749,110.038,108.9862,UP,1
2014-07-25,110.58,110.21,105.9433,110.068,109.0738,UP,1
2014-07-28,111.02,110.29,106.0102,110.394,109.178,DOWN,0
2014-07-29,109.83,111.0,106.0652,110.364,109.2568,DOWN,0
2014-07-30,109.35,110.04,106.1119,110.234,109.2998,DOWN,0
2014-07-31,108.53,109.67,106.151,109.862,109.337,DOWN,0
2014-08-01,108.26,107.67,106.1942,109.398,109.3466,UP,1
2014-08-04,109.32,108.43,106.2316,109.058,109.385,DOWN,0
2014-08-05,108.19,109.18,106.261,108.73,109.3878,UP,1
2014-08-06,108.86,108.07,106.2878,108.632,109.3912,DOWN,0
2014-08-07,108.05,109.2,106.3149,108.536,109.3896,UP,1
2014-08-08,109.11,108.42,106.3392,108.706,109.3982,UP,1
2014-08-11,109.38,109.18,106.3697,108.718,109.402,UP,1
2014-08-12,110.02,109.51,106.3952,109.084,109.4216,UP,1
2014-08-13,111.27,110.35,106.4256,109.566,109.4644,UP,1
2014-08-14,111.97,111.52,106.4692,110.35,109.5042,UP,1
2014-08-15,112.37,112.0,106.4936,111.002,109.5556,UP,1
2014-08-18,113.4,112.8,106.5288,111.806,109.6168,UP,1
2014-08-19,113.82,113.64,106.5679,112.566,109.6922,DOWN,0
2014-08-20,113.69,113.56,106.6079,113.05,109.7648,UP,1
2014-08-21,113.77,113.9,106.647,113.41,109.8536,DOWN,0
2014-08-22,113.66,113.51,106.6887,113.668,109.96,UP,1
2014-08-25,114.58,114.0,106.7296,113.904,110.0886,UP,1
2014-08-26,114.87,114.93,106.7809,114.114,110.231,DOWN,0
2014-08-27,114.08,114.85,106.8185,114.192,110.3566,UP,1
2014-08-28,114.39,113.76,106.8605,114.316,110.4758,UP,1
2014-08-29,114.82,114.49,106.9024,114.548,110.6046,DOWN,0
2014-09-02,114.65,114.94,106.9442,114.562,110.724,UP,1
2014-09-03,114.84,114.99,106.9833,114.556,110.8544,UP,1
2014-09-04,114.89,114.75,107.0197,114.718,111.0086,UP,1
2014-09-05,115.51,114.75,107.0619,114.942,111.1698,UP,1
2014-09-08,115.64,115.28,107.1072,115.106,111.3374,DOWN,0
2014-09-09,114.66,115.32,107.1475,115.108,111.458,UP,1
2014-09-10,114.75,114.82,107.1842,115.09,111.5262,DOWN,0
2014-09-11,114.7,114.55,107.2204,115.052,111.5896,UP,1
2014-09-12,115.47,114.59,107.2653,115.044,111.6864,DOWN,0
2014-09-15,115.09,115.3,107.3008,114.934,111.776,UP,1
2014-09-16,116.12,115.1,107.3466,115.226,111.8928,UP,1
2014-09-17,116.69,116.53,107.3942,115.614,112.0186,UP,1
2014-09-18,117.53,116.79,107.4531,116.18,112.1638,UP,1
2014-09-19,118.07,118.15,107.5252,116.7,112.325,DOWN,0
2014-09-22,117.31,117.9,107.5947,117.144,112.4794,DOWN,0
2014-09-23,116.77,117.29,107.6633,117.274,112.6172,UP,1
2014-09-24,117.63,116.84,107.723,117.462,112.7652,DOWN,0
2014-09-25,115.64,117.48,107.7724,117.084,112.8664,UP,1
2014-09-26,116.56,115.54,107.83,116.782,112.998,DOWN,0
2014-09-29,116.32,116.06,107.8954,116.584,113.1158,DOWN,0
2014-09-30,114.83,116.25,107.9553,116.196,113.2246,DOWN,0
2014-10-01,112.7,114.89,108.0059,115.21,113.279,UP,1
2014-10-02,113.3,112.43,108.0619,114.742,113.345,UP,1
2014-10-03,114.65,113.66,108.1249,114.36,113.4302,DOWN,0
2014-10-06,113.42,115.0,108.1716,113.78,113.487,DOWN,0
2014-10-07,111.81,112.93,108.2159,113.176,113.5028,UP,1
2014-10-08,113.5,111.7,108.2622,113.336,113.5762,DOWN,0
2014-10-09,110.66,113.36,108.2941,112.808,113.6024,DOWN,0
2014-10-10,109.28,110.45,108.3158,111.734,113.6174,DOWN,0
2014-10-13,107.54,109.45,108.33,110.558,113.603,DOWN,0
2014-10-14,106.98,108.31,108.3426,109.592,113.5562,DOWN,0
2014-10-15,105.34,106.08,108.3487,107.96,113.4992,UP,1
2014-10-16,105.39,103.55,108.3543,106.906,113.4298,UP,1
2014-10-17,107.89,106.22,108.3748,106.628,113.4266,UP,1
2014-10-20,109.95,107.98,108.405,107.11,113.4434,UP,1
2014-10-21,112.7,110.56,108.4571,108.254,113.5098,DOWN,0
2014-10-22,112.41,112.92,108.5025,109.668,113.5576,UP,1
2014-10-23,112.56,113.72,108.5446,111.102,113.5834,UP,1
2014-10-24,112.72,112.56,108.5832,112.068,113.5984,DOWN,0
2014-10-27,110.64,112.54,108.6094,112.206,113.5638,DOWN,0
2014-10-28,110.61,111.74,108.647,111.788,113.508,DOWN,0
2014-10-29,108.16,110.3,108.6661,110.938,113.3948,UP,1
2014-10-30,108.35,107.7,108.6898,110.096,113.288,UP,1
2014-10-31,111.23,109.91,108.7237,109.798,113.2372,DOWN,0
2014-11-03,110.1,111.64,108.7534,109.69,113.166,DOWN,0
2014-11-04,109.35,110.05,108.7807,109.438,113.0614,UP,1
2014-11-05,110.46,110.16,108.8145,109.898,112.9732,UP,1
2014-11-06,111.94,110.82,108.8645,110.616,112.9304,UP,1
2014-11-07,112.48,112.02,108.9302,110.866,112.8922,UP,1
2014-11-10,112.73,112.45,109.0,111.392,112.8504,UP,1
