ticker,LW US Equity,LW US Equity,LW US Equity,LW US Equity,LW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2021-08-25,66.09,66.88,65.932,73.0916,77.0831,DOWN,0
2021-08-26,64.51,65.79,65.688,72.7542,77.0263,UP,1
2021-08-27,65.56,64.65,65.784,72.4748,76.9718,DOWN,0
2021-08-30,64.35,65.57,65.428,72.2028,76.9247,UP,1
2021-08-31,65.15,64.61,65.132,71.9126,76.8934,UP,1
2021-09-01,65.58,65.42,65.03,71.628,76.8616,DOWN,0
2021-09-02,64.5,65.67,65.028,71.3392,76.813,DOWN,0
2021-09-03,63.58,64.34,64.632,71.0102,76.7584,DOWN,0
2021-09-07,62.16,63.23,64.194,70.6398,76.703,DOWN,0
2021-09-08,61.97,62.11,63.558,70.2816,76.6548,DOWN,0
2021-09-09,61.25,61.55,62.692,69.921,76.613,DOWN,0
2021-09-10,60.49,61.33,61.89,69.5176,76.5651,UP,1
2021-09-13,61.46,60.89,61.466,69.1312,76.5125,DOWN,0
2021-09-14,60.88,61.59,61.21,68.7434,76.4506,UP,1
2021-09-15,61.03,60.85,61.022,68.3682,76.3898,UP,1
2021-09-16,61.87,61.1,61.146,68.007,76.3372,DOWN,0
2021-09-17,61.57,61.81,61.362,67.6464,76.2813,DOWN,0
2021-09-20,61.52,60.56,61.374,67.2604,76.2258,DOWN,0
2021-09-21,61.26,61.68,61.45,66.8916,76.1538,DOWN,0
2021-09-22,61.02,61.77,61.448,66.5528,76.077,DOWN,0
2021-09-23,60.37,61.46,61.148,66.2002,75.9958,UP,1
2021-09-24,60.79,60.18,60.992,65.843,75.9123,UP,1
2021-09-27,61.53,61.24,60.994,65.5206,75.8329,DOWN,0
2021-09-28,61.29,61.53,61.0,65.2644,75.7574,UP,1
2021-09-29,61.61,61.31,61.118,64.977,75.6791,DOWN,0
2021-09-30,61.37,61.59,61.318,64.6904,75.6032,UP,1
2021-10-01,62.8,61.83,61.72,64.4548,75.5329,UP,1
2021-10-04,62.93,62.93,62.0,64.2034,75.4671,DOWN,0
2021-10-05,62.45,62.97,62.232,63.9308,75.3861,DOWN,0
2021-10-06,62.34,61.86,62.378,63.8618,75.3045,DOWN,0
2021-10-07,58.2,55.2,61.744,63.6894,75.2082,DOWN,0
2021-10-08,56.39,57.53,60.462,63.4722,75.1034,DOWN,0
2021-10-11,55.2,56.12,58.916,63.2408,74.9864,DOWN,0
2021-10-12,55.09,55.0,57.444,62.9956,74.8736,UP,1
2021-10-13,55.98,55.8,56.172,62.782,74.7663,UP,1
2021-10-14,57.96,56.28,56.124,62.6334,74.6719,DOWN,0
2021-10-15,56.24,58.23,56.094,62.4746,74.5663,DOWN,0
2021-10-18,55.5,55.94,56.154,62.283,74.4501,UP,1
2021-10-19,55.95,55.65,56.326,62.114,74.3515,UP,1
2021-10-20,57.48,55.91,56.626,61.9536,74.262,DOWN,0
2021-10-21,57.24,57.48,56.482,61.7764,74.165,UP,1
2021-10-22,59.09,57.54,57.052,61.646,74.082,DOWN,0
2021-10-25,58.4,59.01,57.632,61.4842,73.9898,DOWN,0
2021-10-26,58.34,58.55,58.11,61.322,73.9015,DOWN,0
2021-10-27,57.45,58.5,58.104,61.1502,73.8133,UP,1
2021-10-28,57.49,57.6,58.154,60.977,73.7173,DOWN,0
2021-10-29,56.45,57.1,57.626,60.7914,73.6089,UP,1
2021-11-01,57.56,56.54,57.458,60.641,73.5042,DOWN,0
2021-11-02,56.72,57.71,57.134,60.4528,73.4023,UP,1
2021-11-03,57.8,56.96,57.204,60.2762,73.3045,DOWN,0
2021-11-04,56.15,57.49,56.936,60.0774,73.1999,UP,1
2021-11-05,57.66,56.92,57.178,59.9404,73.0974,UP,1
2021-11-08,58.13,57.89,57.292,59.7918,72.9979,UP,1
2021-11-09,58.78,58.3,57.704,59.6804,72.9072,DOWN,0
2021-11-10,58.58,59.13,57.86,59.549,72.8332,DOWN,0
2021-11-11,57.83,58.2,58.196,59.394,72.7378,DOWN,0
2021-11-12,56.51,57.25,57.966,59.2342,72.6468,UP,1
2021-11-15,58.19,56.94,57.978,59.1264,72.5598,DOWN,0
2021-11-16,57.72,58.06,57.766,59.0376,72.4592,UP,1
2021-11-17,58.7,57.85,57.79,58.9722,72.36,DOWN,0
2021-11-18,56.9,58.27,57.604,58.8852,72.2484,DOWN,0
2021-11-19,56.37,56.92,57.576,58.8028,72.1327,UP,1
2021-11-22,57.35,56.51,57.408,58.7206,72.0209,DOWN,0
2021-11-23,57.11,57.45,57.286,58.6452,71.9126,DOWN,0
2021-11-24,55.97,56.82,56.74,58.544,71.8071,DOWN,0
2021-11-26,52.75,54.54,55.91,58.3616,71.6845,UP,1
2021-11-29,53.29,53.28,55.294,58.196,71.5652,DOWN,0
2021-11-30,51.92,52.62,54.208,58.004,71.4412,DOWN,0
2021-12-01,50.24,53.04,52.834,57.7836,71.3069,UP,1
2021-12-02,53.06,51.01,52.252,57.6244,71.1843,UP,1
2021-12-03,53.98,53.22,52.498,57.4966,71.0637,UP,1
2021-12-06,54.84,54.95,52.808,57.3776,70.9342,UP,1
2021-12-07,56.42,55.34,53.708,57.2754,70.8009,UP,1
2021-12-08,57.05,56.43,55.07,57.1906,70.6682,DOWN,0
2021-12-09,56.71,56.64,55.8,57.0926,70.55,UP,1
2021-12-10,57.05,57.09,56.414,57.0062,70.4364,DOWN,0
2021-12-13,56.77,56.9,56.8,56.8856,70.3139,UP,1
2021-12-14,56.89,56.85,56.894,56.7648,70.1917,UP,1
2021-12-15,57.19,57.09,56.922,56.6596,70.062,UP,1
2021-12-16,57.22,57.49,57.024,56.5572,69.9343,UP,1
2021-12-17,58.04,56.81,57.222,56.554,69.7955,UP,1
2021-12-20,59.05,57.49,57.678,56.6072,69.6692,UP,1
2021-12-21,61.18,59.58,58.536,56.7268,69.5671,DOWN,0
2021-12-22,60.95,60.76,59.288,56.844,69.4684,UP,1
2021-12-23,61.75,61.15,60.194,56.9594,69.3745,DOWN,0
2021-12-27,61.75,61.68,60.936,57.0352,69.2796,UP,1
2021-12-28,62.22,61.52,61.57,57.1548,69.177,UP,1
2021-12-29,62.66,62.49,61.866,57.298,69.0888,UP,1
2021-12-30,63.02,63.0,62.28,57.4394,69.0001,UP,1
2021-12-31,63.38,62.79,62.606,57.5574,68.9174,UP,1
2022-01-03,63.92,63.41,63.04,57.691,68.8358,DOWN,0
2022-01-04,63.3,63.92,63.256,57.7752,68.756,DOWN,0
2022-01-05,63.12,63.37,63.348,57.8696,68.6816,UP,1
2022-01-06,67.82,69.1,64.308,58.0592,68.6308,UP,1
2022-01-07,70.24,67.8,65.68,58.315,68.583,DOWN,0
2022-01-10,68.54,70.24,66.604,58.536,68.5225,UP,1
2022-01-11,69.33,68.45,67.81,58.7936,68.4732,DOWN,0
2022-01-12,68.83,69.57,68.952,59.019,68.4227,UP,1
2022-01-13,69.04,68.91,69.196,59.2654,68.3805,DOWN,0
2022-01-14,68.93,68.4,68.934,59.488,68.3348,DOWN,0
2022-01-18,67.72,68.27,68.77,59.7194,68.2704,DOWN,0
2022-01-19,67.03,67.91,68.31,59.9068,68.2009,DOWN,0
2022-01-20,65.33,66.86,67.61,60.0508,68.1376,DOWN,0
2022-01-21,64.81,65.44,66.764,60.1714,68.0736,UP,1
2022-01-24,64.86,64.13,65.95,60.297,68.0108,DOWN,0
2022-01-25,64.0,64.16,65.206,60.4204,67.9374,DOWN,0
2022-01-26,63.72,64.5,64.544,60.5646,67.8675,DOWN,0
2022-01-27,63.59,64.46,64.196,60.6726,67.7978,UP,1
2022-01-28,64.04,63.26,64.042,60.799,67.7244,UP,1
2022-01-31,64.21,63.52,63.912,60.9092,67.6424,UP,1
2022-02-01,64.59,64.18,64.03,61.063,67.5667,DOWN,0
2022-02-02,64.29,64.38,64.144,61.2214,67.4923,DOWN,0
2022-02-03,63.97,63.69,64.22,61.3538,67.4078,DOWN,0
2022-02-04,62.75,63.34,63.962,61.4666,67.321,UP,1
2022-02-07,64.27,62.83,63.974,61.6326,67.2356,UP,1
2022-02-08,64.71,64.5,63.998,61.8718,67.1511,UP,1
2022-02-09,66.58,65.2,64.456,62.1376,67.0817,DOWN,0
2022-02-10,66.22,65.94,64.906,62.4236,67.0144,UP,1
2022-02-11,66.25,66.55,65.606,62.7438,66.9427,DOWN,0
2022-02-14,65.38,66.3,65.828,62.9902,66.8671,UP,1
2022-02-15,66.79,65.58,66.244,63.2464,66.7946,UP,1
2022-02-16,67.13,66.37,66.354,63.4922,66.736,DOWN,0
2022-02-17,66.13,66.95,66.336,63.6864,66.6734,UP,1
2022-02-18,66.5,65.81,66.386,63.8754,66.6157,UP,1
2022-02-22,66.68,66.29,66.646,64.0748,66.5542,DOWN,0
2022-02-23,66.15,66.9,66.518,64.2568,66.4905,DOWN,0
2022-02-24,64.58,64.91,66.008,64.413,66.4227,UP,1
2022-02-25,67.84,65.09,66.35,64.632,66.3781,DOWN,0
2022-02-28,66.43,66.18,66.336,64.8168,66.3183,DOWN,0
2022-03-01,63.75,66.34,65.75,64.9474,66.2431,DOWN,0
2022-03-02,63.5,63.75,65.22,65.0566,66.1722,DOWN,0
2022-03-03,61.09,63.7,64.522,65.0974,66.0902,DOWN,0
2022-03-04,58.02,59.86,62.558,65.0342,65.9946,DOWN,0
2022-03-07,52.65,57.76,59.802,64.8682,65.8701,DOWN,0
2022-03-08,51.76,52.66,57.404,64.6684,65.7277,UP,1
2022-03-09,53.32,53.71,55.368,64.4998,65.5921,DOWN,0
2022-03-10,51.33,52.15,53.416,64.282,65.4475,DOWN,0
2022-03-11,50.11,51.6,51.834,64.031,65.2947,DOWN,0
2022-03-14,49.96,50.57,51.296,63.7698,65.1432,UP,1
2022-03-15,50.57,49.9,51.058,63.5136,64.9836,UP,1
2022-03-16,53.08,50.89,51.01,63.2968,64.8292,UP,1
2022-03-17,53.49,52.76,51.442,63.1006,64.676,UP,1
2022-03-18,54.58,53.59,52.336,62.9298,64.5309,DOWN,0
2022-03-21,54.49,54.57,53.242,62.6632,64.3833,UP,1
2022-03-22,55.72,54.52,54.272,62.3728,64.2429,DOWN,0
2022-03-23,54.8,55.4,54.616,62.098,64.0989,UP,1
2022-03-24,55.76,55.2,55.07,61.8266,63.9652,UP,1
2022-03-25,57.22,56.05,55.598,61.5944,63.841,UP,1
2022-03-28,58.01,57.47,56.302,61.3738,63.7125,UP,1
2022-03-29,59.63,59.1,57.084,61.1878,63.5935,UP,1
2022-03-30,59.72,59.24,58.068,61.0278,63.4791,UP,1
2022-03-31,59.91,59.46,58.898,60.8854,63.3717,UP,1
2022-04-01,61.2,60.48,59.694,60.8028,63.2801,DOWN,0
2022-04-04,60.69,60.99,60.23,60.7204,63.1938,DOWN,0
2022-04-05,60.29,60.38,60.362,60.629,63.0969,UP,1
2022-04-06,60.44,59.9,60.506,60.5578,63.0001,UP,1
2022-04-07,65.26,63.15,61.576,60.5886,62.9317,UP,1
2022-04-08,66.33,65.64,62.602,60.6434,62.8632,DOWN,0
2022-04-11,65.96,66.0,63.656,60.6818,62.7896,UP,1
2022-04-12,66.26,65.88,64.85,60.7228,62.7215,UP,1
2022-04-13,67.32,66.06,66.226,60.7774,62.6617,UP,1
2022-04-14,68.71,67.69,66.916,60.8658,62.6019,DOWN,0
2022-04-18,67.16,68.44,67.082,60.9296,62.5338,UP,1
2022-04-19,68.07,67.06,67.504,61.036,62.4728,UP,1
2022-04-20,69.15,68.35,68.082,61.1336,62.4196,DOWN,0
2022-04-21,68.66,69.65,68.35,61.2126,62.3633,DOWN,0
2022-04-22,68.2,68.55,68.248,61.245,62.3063,UP,1
2022-04-25,69.14,68.16,68.644,61.3034,62.2479,DOWN,0
2022-04-26,66.38,68.69,68.306,61.306,62.1812,UP,1
2022-04-27,66.84,66.24,67.844,61.3352,62.1256,UP,1
2022-04-28,67.76,67.44,67.664,61.3546,62.0745,DOWN,0
2022-04-29,66.1,67.88,67.244,61.334,62.0117,DOWN,0
2022-05-02,65.87,66.59,66.59,61.3288,61.9528,UP,1
2022-05-03,66.05,65.91,66.524,61.3198,61.9126,DOWN,0
2022-05-04,65.89,66.0,66.334,61.304,61.8621,DOWN,0
2022-05-05,63.43,65.23,65.468,61.2496,61.8008,DOWN,0
2022-05-06,63.15,62.91,64.878,61.221,61.7436,DOWN,0
2022-05-09,62.72,62.52,64.248,61.1186,61.6797,DOWN,0
2022-05-10,62.42,63.21,63.522,61.0384,61.6114,DOWN,0
2022-05-11,61.34,62.83,62.612,60.9902,61.5891,UP,1
2022-05-12,61.44,61.01,62.214,60.949,61.5622,UP,1
2022-05-13,63.53,61.76,62.29,60.9978,61.5437,DOWN,0
2022-05-16,63.52,63.47,62.45,61.1078,61.5274,UP,1
2022-05-17,64.45,64.11,62.856,61.3438,61.5129,DOWN,0
2022-05-18,62.4,63.51,63.068,61.5566,61.4916,UP,1
2022-05-19,62.42,61.65,63.264,61.7386,61.4768,UP,1
2022-05-20,63.17,63.03,63.192,61.9754,61.4717,UP,1
2022-05-23,63.98,64.11,63.284,62.2528,61.4662,DOWN,0
2022-05-24,63.73,63.97,63.14,62.5282,61.4629,DOWN,0
2022-05-25,63.63,63.52,63.386,62.7894,61.4535,UP,1
2022-05-26,65.78,63.86,64.058,63.0434,61.4519,UP,1
2022-05-27,67.99,66.56,65.022,63.3334,61.4638,DOWN,0
2022-05-31,67.58,67.57,65.742,63.5934,61.4693,DOWN,0
2022-06-01,66.57,67.66,66.31,63.835,61.4698,UP,1
2022-06-02,68.11,66.95,67.206,64.0828,61.4802,UP,1
2022-06-03,68.17,67.61,67.684,64.3502,61.4903,UP,1
2022-06-06,68.98,68.61,67.882,64.6146,61.5065,UP,1
2022-06-07,69.05,68.08,68.176,64.8512,61.5264,DOWN,0
2022-06-08,68.27,68.66,68.516,65.0564,61.5371,DOWN,0
2022-06-09,67.42,68.06,68.378,65.2122,61.5411,DOWN,0
2022-06-10,66.58,66.2,68.06,65.3494,61.5435,DOWN,0
2022-06-13,65.15,65.26,67.294,65.4542,61.5467,DOWN,0
2022-06-14,64.15,65.15,66.314,65.5132,61.5397,UP,1
2022-06-15,65.12,64.8,65.684,65.6018,61.5435,DOWN,0
2022-06-16,63.71,64.09,64.942,65.6702,61.5363,UP,1
2022-06-17,65.46,63.81,64.718,65.7706,61.5357,UP,1
2022-06-21,67.09,66.53,65.106,65.8072,61.5486,UP,1
2022-06-22,68.22,66.56,65.92,65.845,61.5718,UP,1
2022-06-23,69.2,68.43,66.736,65.9098,61.607,UP,1
2022-06-24,71.91,69.82,68.376,66.0228,61.6568,UP,1
2022-06-27,72.67,71.8,69.818,66.1298,61.7138,DOWN,0
2022-06-28,71.71,73.7,70.742,66.1898,61.7699,UP,1
2022-06-29,72.03,71.6,71.504,66.2872,61.8228,DOWN,0
2022-06-30,71.46,71.21,71.956,66.355,61.8757,UP,1
2022-07-01,71.66,71.5,71.906,66.4052,61.9288,UP,1
2022-07-05,73.4,71.25,72.052,66.5,61.9865,UP,1
2022-07-06,73.53,73.67,72.416,66.6066,62.0463,UP,1
2022-07-07,74.78,73.61,72.966,66.7194,62.1126,UP,1
2022-07-08,74.94,75.25,73.662,66.8906,62.181,DOWN,0
2022-07-11,74.63,74.68,74.256,67.0464,62.249,DOWN,0
2022-07-12,74.17,74.74,74.41,67.1746,62.318,DOWN,0
2022-07-13,73.18,73.25,74.34,67.3162,62.38,UP,1
2022-07-14,73.95,71.88,74.174,67.4778,62.4421,DOWN,0
2022-07-15,73.6,74.6,73.906,67.6288,62.5036,DOWN,0
2022-07-18,73.15,74.05,73.61,67.774,62.5613,UP,1
2022-07-19,74.67,74.02,73.71,67.9988,62.6278,DOWN,0
2022-07-20,74.61,74.58,73.996,68.228,62.6869,UP,1
2022-07-21,75.17,74.34,74.24,68.477,62.7481,DOWN,0
2022-07-22,74.95,75.63,74.51,68.7276,62.8106,DOWN,0
2022-07-25,74.86,74.83,74.852,68.998,62.8732,UP,1
2022-07-26,75.15,74.48,74.948,69.2722,62.9579,UP,1
2022-07-27,77.14,74.48,75.454,69.5444,63.0617,UP,1
2022-07-28,80.15,77.45,76.45,69.877,63.1864,DOWN,0
2022-07-29,79.66,80.0,77.392,70.1812,63.3093,UP,1
2022-08-01,80.6,79.33,78.54,70.5452,63.4324,UP,1
2022-08-02,81.36,80.81,79.782,70.924,63.5494,UP,1
2022-08-03,81.75,81.65,80.704,71.2956,63.6769,DOWN,0
2022-08-04,80.63,81.21,80.8,71.6286,63.8026,UP,1
2022-08-05,81.26,79.97,81.12,71.9792,63.9291,DOWN,0
2022-08-08,80.0,81.36,81.0,72.3066,64.0417,DOWN,0
2022-08-09,79.4,80.19,80.608,72.579,64.1525,UP,1
2022-08-10,80.65,80.47,80.388,72.8322,64.2603,DOWN,0
2022-08-11,80.31,81.12,80.324,73.0868,64.3699,UP,1
2022-08-12,81.67,80.65,80.406,73.3888,64.4865,UP,1
2022-08-15,83.25,81.62,81.056,73.6916,64.6155,DOWN,0
2022-08-16,82.65,83.07,81.706,73.9812,64.7413,DOWN,0
2022-08-17,82.2,82.26,82.016,74.2456,64.8701,DOWN,0
2022-08-18,82.07,82.01,82.368,74.506,64.9926,DOWN,0
2022-08-19,81.94,81.79,82.422,74.7794,65.1187,DOWN,0
2022-08-22,81.26,81.25,82.024,75.0562,65.236,UP,1
2022-08-23,81.59,81.25,81.812,75.3564,65.3632,UP,1
2022-08-24,82.4,81.96,81.852,75.7014,65.4869,UP,1
2022-08-25,82.58,82.62,81.954,76.07,65.6092,DOWN,0
2022-08-26,80.72,82.8,81.71,76.382,65.7189,DOWN,0
2022-08-29,80.42,80.06,81.542,76.7162,65.8281,DOWN,0
2022-08-30,79.78,80.78,81.18,77.0026,65.9378,DOWN,0
2022-08-31,79.53,80.08,80.606,77.2514,66.0529,DOWN,0
2022-09-01,79.52,79.29,79.994,77.4774,66.1596,DOWN,0
2022-09-02,78.23,80.05,79.496,77.658,66.2621,DOWN,0
2022-09-06,77.99,78.54,79.01,77.7796,66.3586,UP,1
2022-09-07,80.11,78.0,79.076,77.9284,66.4746,DOWN,0
2022-09-08,79.45,79.39,79.06,78.0832,66.59,UP,1
2022-09-09,79.5,79.77,79.056,78.2326,66.7008,UP,1
2022-09-12,80.06,79.69,79.422,78.4046,66.8155,DOWN,0
2022-09-13,77.15,79.17,79.254,78.5144,66.9214,DOWN,0
2022-09-14,75.75,77.09,78.382,78.5614,67.0364,UP,1
2022-09-15,77.62,76.1,78.016,78.6432,67.1581,DOWN,0
2022-09-16,76.56,77.22,77.428,78.6788,67.2813,UP,1
2022-09-19,78.03,76.41,77.022,78.7406,67.4202,DOWN,0
2022-09-20,77.56,77.73,77.104,78.7992,67.5427,UP,1
2022-09-21,77.94,77.92,77.542,78.8746,67.6625,DOWN,0
2022-09-22,77.83,77.94,77.584,78.9676,67.7775,DOWN,0
2022-09-23,77.55,77.0,77.782,79.0396,67.8831,UP,1
2022-09-26,77.67,77.36,77.71,79.121,67.9862,DOWN,0
2022-09-27,77.17,78.31,77.632,79.2014,68.0885,UP,1
2022-09-28,79.0,77.59,77.844,79.288,68.1983,DOWN,0
2022-09-29,78.08,78.82,77.894,79.3574,68.3048,DOWN,0
2022-09-30,77.38,78.02,77.86,79.4016,68.4073,DOWN,0
2022-10-03,76.63,77.97,77.652,79.4352,68.5045,UP,1
2022-10-04,78.85,77.47,77.988,79.515,68.6126,UP,1
2022-10-05,82.15,81.0,78.618,79.655,68.7332,UP,1
2022-10-06,82.73,82.35,79.548,79.7668,68.8516,UP,1
2022-10-07,82.79,82.46,80.63,79.8196,68.9596,UP,1
2022-10-10,82.93,83.29,81.89,79.885,69.0695,DOWN,0
2022-10-11,81.35,82.95,82.39,79.9,69.1675,UP,1
2022-10-12,82.88,81.53,82.536,79.9304,69.2732,UP,1
2022-10-13,84.85,81.66,82.96,79.9924,69.3863,DOWN,0
2022-10-14,83.99,84.58,83.2,80.0596,69.493,UP,1
2022-10-17,84.55,85.28,83.524,80.1254,69.6006,UP,1
2022-10-18,85.28,85.47,84.31,80.231,69.7101,DOWN,0
2022-10-19,83.87,85.09,84.508,80.3204,69.8099,DOWN,0
2022-10-20,82.68,84.31,84.074,80.361,69.9068,DOWN,0
2022-10-21,81.72,82.98,83.62,80.3892,69.9998,UP,1
2022-10-24,82.73,82.22,83.256,80.4104,70.0743,UP,1
2022-10-25,84.63,82.7,83.126,80.438,70.1463,DOWN,0
2022-10-26,84.02,84.74,83.156,80.4654,70.2237,UP,1
2022-10-27,84.85,84.27,83.59,80.5184,70.3013,UP,1
2022-10-28,85.47,85.14,84.34,80.5864,70.3845,UP,1
2022-10-31,86.22,85.4,85.038,80.672,70.4704,DOWN,0
2022-11-01,86.18,86.27,85.348,80.7704,70.5566,DOWN,0
2022-11-02,86.17,85.97,85.778,80.862,70.6489,DOWN,0
2022-11-03,84.86,85.75,85.78,80.9112,70.738,UP,1
2022-11-04,85.46,85.46,85.778,80.9688,70.8387,DOWN,0
2022-11-07,85.07,85.35,85.548,81.0558,70.94,UP,1
2022-11-08,85.18,85.2,85.348,81.151,71.0416,DOWN,0
2022-11-09,83.25,84.11,84.764,81.2204,71.1378,UP,1
2022-11-10,84.63,85.13,84.718,81.3224,71.2424,DOWN,0
2022-11-11,81.84,84.21,83.994,81.3688,71.3336,DOWN,0
2022-11-14,80.11,81.77,83.002,81.4064,71.414,UP,1
2022-11-15,81.29,80.99,82.224,81.4724,71.4994,UP,1
2022-11-16,82.71,81.47,82.116,81.5244,71.59,UP,1
2022-11-17,82.82,82.4,81.754,81.5918,71.6826,UP,1
2022-11-18,84.02,83.8,82.19,81.6822,71.7829,UP,1
2022-11-21,86.17,84.09,83.402,81.8044,71.9,UP,1
2022-11-22,86.18,86.68,84.38,81.985,72.0095,UP,1
2022-11-23,86.4,86.55,85.118,82.198,72.118,DOWN,0
2022-11-25,86.15,86.08,85.784,82.3686,72.2158,DOWN,0
2022-11-28,85.47,85.6,86.074,82.5468,72.3121,DOWN,0
2022-11-29,85.05,85.4,85.85,82.6872,72.4061,UP,1
2022-11-30,86.9,85.16,85.994,82.874,72.5137,X,X
