ticker,LVS US Equity,LVS US Equity,LVS US Equity,LVS US Equity,LVS US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2013-09-30,66.42,64.46,66.244,59.1188,55.0192,UP,1
2013-10-01,66.97,66.82,66.418,59.3352,55.1244,DOWN,0
2013-10-02,66.61,66.68,66.556,59.5532,55.2256,DOWN,0
2013-10-03,66.0,66.88,66.376,59.7742,55.3228,UP,1
2013-10-04,66.36,66.04,66.472,60.0134,55.4201,DOWN,0
2013-10-07,65.69,65.7,66.326,60.228,55.5116,DOWN,0
2013-10-08,64.33,65.74,65.798,60.4176,55.5977,UP,1
2013-10-09,64.91,64.77,65.458,60.5904,55.6908,UP,1
2013-10-10,66.28,65.89,65.514,60.8046,55.7923,UP,1
2013-10-11,68.33,66.58,65.908,61.0272,55.905,UP,1
2013-10-14,68.89,67.79,66.548,61.2552,56.0217,UP,1
2013-10-15,69.11,69.26,67.504,61.4812,56.1437,UP,1
2013-10-16,69.53,69.76,68.428,61.736,56.2605,UP,1
2013-10-17,70.97,69.35,69.366,62.0316,56.3716,UP,1
2013-10-18,72.52,71.85,70.204,62.348,56.4854,UP,1
2013-10-21,73.23,72.73,71.072,62.69,56.5956,DOWN,0
2013-10-22,72.85,72.64,71.82,63.0184,56.7054,DOWN,0
2013-10-23,70.95,72.35,72.104,63.3024,56.7996,UP,1
2013-10-24,72.6,71.75,72.43,63.6208,56.9006,DOWN,0
2013-10-25,71.9,72.49,72.306,63.926,56.9979,DOWN,0
2013-10-28,71.18,71.92,71.896,64.2234,57.0912,UP,1
2013-10-29,71.29,70.87,71.584,64.5124,57.1868,UP,1
2013-10-30,71.33,71.78,71.66,64.802,57.2804,DOWN,0
2013-10-31,70.22,70.95,71.184,65.0842,57.3723,DOWN,0
2013-11-01,69.88,70.95,70.78,65.347,57.4623,DOWN,0
2013-11-04,69.81,69.89,70.506,65.6032,57.5502,DOWN,0
2013-11-05,69.74,69.69,70.196,65.8708,57.6311,UP,1
2013-11-06,70.53,69.88,70.036,66.19,57.7174,DOWN,0
2013-11-07,68.46,70.87,69.684,66.4396,57.7962,UP,1
2013-11-08,69.8,68.63,69.668,66.701,57.8816,UP,1
2013-11-11,70.4,69.84,69.786,66.982,57.9696,UP,1
2013-11-12,70.84,70.31,70.006,67.2404,58.0684,UP,1
2013-11-13,71.95,70.7,70.29,67.5044,58.1703,DOWN,0
2013-11-14,71.38,72.08,70.874,67.754,58.251,DOWN,0
2013-11-15,71.22,70.91,71.158,67.9936,58.3277,DOWN,0
2013-11-18,70.77,71.66,71.232,68.179,58.4098,DOWN,0
2013-11-19,69.35,70.8,70.934,68.3058,58.4829,DOWN,0
2013-11-20,69.07,69.78,70.358,68.4176,58.5568,UP,1
2013-11-21,69.98,69.44,70.078,68.5602,58.6389,UP,1
2013-11-22,70.47,70.03,69.928,68.6988,58.718,DOWN,0
2013-11-25,70.26,70.57,69.826,68.831,58.8001,UP,1
2013-11-26,70.77,70.13,70.11,68.9614,58.8855,UP,1
2013-11-27,71.54,70.98,70.604,69.0994,58.9752,UP,1
2013-11-29,71.68,71.97,70.944,69.221,59.0666,DOWN,0
2013-12-02,71.63,71.7,71.176,69.3516,59.1602,UP,1
2013-12-03,71.7,71.43,71.464,69.49,59.2625,UP,1
2013-12-04,74.51,71.44,72.212,69.6582,59.3856,UP,1
2013-12-05,75.46,74.38,72.996,69.849,59.5174,UP,1
2013-12-06,75.77,76.24,73.814,70.0264,59.6426,UP,1
2013-12-09,76.88,76.0,74.864,70.2464,59.775,DOWN,0
2013-12-10,76.57,76.46,75.838,70.4494,59.9062,DOWN,0
2013-12-11,76.51,77.29,76.238,70.6402,60.0339,DOWN,0
2013-12-12,76.18,76.54,76.382,70.8316,60.1573,UP,1
2013-12-13,76.57,76.87,76.542,71.043,60.2836,UP,1
2013-12-16,77.38,77.01,76.642,71.2634,60.414,DOWN,0
2013-12-17,77.34,77.83,76.796,71.4964,60.5473,UP,1
2013-12-18,78.06,77.59,77.106,71.771,60.6776,DOWN,0
2013-12-19,77.09,77.91,77.288,72.0146,60.8007,DOWN,0
2013-12-20,76.57,77.25,77.288,72.2204,60.9219,UP,1
2013-12-23,76.72,76.77,77.156,72.3882,61.0412,UP,1
2013-12-24,77.65,76.77,77.218,72.5634,61.1658,UP,1
2013-12-26,78.73,78.01,77.352,72.7558,61.2936,DOWN,0
2013-12-27,78.24,78.99,77.582,72.93,61.4182,UP,1
2013-12-30,78.59,78.61,77.986,73.0824,61.5432,UP,1
2013-12-31,78.87,78.92,78.416,73.2094,61.6701,UP,1
2014-01-02,79.58,78.63,78.802,73.3364,61.8042,DOWN,0
2014-01-03,78.35,79.58,78.726,73.4464,61.9243,DOWN,0
2014-01-06,77.27,78.62,78.532,73.5728,62.0416,UP,1
2014-01-07,78.98,78.04,78.61,73.7004,62.1673,UP,1
2014-01-08,81.18,79.72,79.072,73.886,62.3006,DOWN,0
2014-01-09,80.61,81.57,79.278,74.0746,62.4209,DOWN,0
2014-01-10,80.59,79.93,79.726,74.2606,62.5422,DOWN,0
2014-01-13,79.17,80.24,80.106,74.4174,62.6563,UP,1
2014-01-14,80.3,79.16,80.37,74.619,62.781,UP,1
2014-01-15,81.01,80.66,80.336,74.8416,62.9111,DOWN,0
2014-01-16,80.87,80.53,80.388,75.0628,63.0465,UP,1
2014-01-17,81.93,81.01,80.656,75.3066,63.1887,UP,1
2014-01-21,82.03,82.32,81.228,75.5366,63.3352,DOWN,0
2014-01-22,80.47,80.83,81.262,75.7768,63.4646,DOWN,0
2014-01-23,78.72,79.38,80.804,75.9552,63.584,DOWN,0
2014-01-24,73.91,77.67,79.412,76.0254,63.676,DOWN,0
2014-01-27,73.4,74.86,77.706,76.0766,63.7682,UP,1
2014-01-28,75.26,74.0,76.352,76.1428,63.8645,DOWN,0
2014-01-29,73.93,74.44,75.044,76.1938,63.9664,UP,1
2014-01-30,77.91,73.21,74.882,76.3276,64.0838,DOWN,0
2014-01-31,76.52,76.93,75.404,76.4426,64.202,DOWN,0
2014-02-03,74.51,76.6,75.626,76.5458,64.3148,UP,1
2014-02-04,75.03,74.75,75.58,76.665,64.4246,DOWN,0
2014-02-05,73.98,71.24,75.59,76.745,64.5275,UP,1
2014-02-06,76.28,75.09,75.264,76.8612,64.6397,UP,1
2014-02-07,76.97,76.07,75.354,76.9954,64.7504,DOWN,0
2014-02-10,76.04,76.79,75.66,77.1008,64.8451,UP,1
2014-02-11,78.32,76.6,76.318,77.2364,64.9559,UP,1
2014-02-12,78.78,78.53,77.278,77.3784,65.0714,UP,1
2014-02-13,78.79,77.75,77.78,77.5216,65.1841,UP,1
2014-02-14,80.15,78.89,78.416,77.6906,65.3036,UP,1
2014-02-18,80.74,80.0,79.356,77.8152,65.4225,DOWN,0
2014-02-19,79.69,80.33,79.63,77.8998,65.5354,UP,1
2014-02-20,80.59,79.73,79.992,77.9962,65.6547,UP,1
2014-02-21,80.89,80.75,80.412,78.0764,65.7753,UP,1
2014-02-24,84.41,81.02,81.264,78.2332,65.9123,DOWN,0
2014-02-25,83.29,84.41,81.774,78.3688,66.0437,DOWN,0
2014-02-26,83.16,83.75,82.468,78.5084,66.1684,UP,1
2014-02-27,85.13,83.23,83.376,78.6796,66.3006,UP,1
2014-02-28,85.25,85.14,84.248,78.837,66.4294,UP,1
2014-03-03,85.97,83.23,84.56,79.0096,66.5671,UP,1
2014-03-04,87.11,86.65,85.324,79.1906,66.7128,UP,1
2014-03-05,87.22,87.15,86.136,79.3932,66.8557,UP,1
2014-03-06,87.81,87.26,86.672,79.618,67.0001,DOWN,0
2014-03-07,87.03,87.97,87.028,79.8242,67.1379,DOWN,0
2014-03-10,85.51,86.72,86.936,79.9814,67.272,DOWN,0
2014-03-11,84.39,85.7,86.392,80.0946,67.405,UP,1
2014-03-12,85.12,84.2,85.972,80.2322,67.5428,DOWN,0
2014-03-13,82.19,85.14,84.848,80.3042,67.6601,UP,1
2014-03-14,82.25,81.54,83.892,80.3718,67.778,UP,1
2014-03-17,83.86,82.54,83.562,80.4574,67.9036,DOWN,0
2014-03-18,83.56,83.66,83.396,80.5616,68.0319,DOWN,0
2014-03-19,81.83,83.25,82.738,80.6528,68.1514,DOWN,0
2014-03-20,81.42,81.43,82.584,80.7016,68.2662,DOWN,0
2014-03-21,81.42,81.66,82.418,80.7064,68.3865,DOWN,0
2014-03-24,80.39,82.13,81.724,80.702,68.5033,DOWN,0
2014-03-25,78.8,80.82,80.772,80.6662,68.611,DOWN,0
2014-03-26,77.27,79.15,79.86,80.6282,68.7101,UP,1
2014-03-27,77.29,77.16,79.034,80.568,68.8159,UP,1
2014-03-28,78.25,77.76,78.4,80.5128,68.9302,UP,1
2014-03-31,80.78,79.27,78.478,80.511,69.0513,UP,1
2014-04-01,82.75,84.03,79.268,80.5274,69.1828,UP,1
2014-04-02,82.87,83.1,80.388,80.5442,69.3116,DOWN,0
2014-04-03,81.48,82.9,81.226,80.5644,69.4337,DOWN,0
2014-04-04,78.31,82.79,81.238,80.5562,69.5428,DOWN,0
2014-04-07,75.26,77.07,80.134,80.5832,69.6497,UP,1
2014-04-08,76.6,75.26,78.904,80.6472,69.7713,UP,1
2014-04-09,77.62,78.19,77.854,80.6944,69.912,DOWN,0
2014-04-10,75.66,78.58,76.69,80.729,70.0368,DOWN,0
2014-04-11,74.62,73.99,75.952,80.6632,70.153,UP,1
2014-04-14,74.66,75.1,75.832,80.626,70.2619,DOWN,0
2014-04-15,73.18,74.69,75.148,80.5994,70.3631,UP,1
2014-04-16,76.39,74.14,74.902,80.6266,70.4802,UP,1
2014-04-17,76.46,75.96,75.062,80.6762,70.6036,DOWN,0
2014-04-21,75.73,76.65,75.284,80.6652,70.7233,UP,1
2014-04-22,80.06,77.85,76.364,80.727,70.8614,DOWN,0
2014-04-23,77.95,80.25,77.318,80.7652,70.9887,UP,1
2014-04-24,79.48,79.59,77.936,80.7884,71.1206,DOWN,0
2014-04-25,77.0,79.45,78.044,80.7528,71.2398,DOWN,0
2014-04-28,74.39,76.84,77.776,80.6648,71.3391,UP,1
2014-04-29,78.62,74.92,77.488,80.6342,71.4616,UP,1
2014-04-30,79.13,77.45,77.724,80.602,71.5831,UP,1
2014-05-01,79.35,78.93,77.698,80.5952,71.7049,UP,1
2014-05-02,80.6,80.68,78.418,80.5954,71.8333,DOWN,0
2014-05-05,79.74,79.5,79.488,80.5724,71.9512,DOWN,0
2014-05-06,78.92,79.04,79.548,80.4626,72.066,DOWN,0
2014-05-07,77.75,79.01,79.272,80.3518,72.174,DOWN,0
2014-05-08,74.76,74.23,78.354,80.1838,72.2692,DOWN,0
2014-05-09,74.68,76.16,77.17,79.9748,72.3679,UP,1
2014-05-12,75.93,75.46,76.408,79.7884,72.4755,DOWN,0
2014-05-13,75.9,76.0,75.804,79.587,72.5802,DOWN,0
2014-05-14,73.69,75.96,74.992,79.3186,72.6744,DOWN,0
2014-05-15,73.41,73.9,74.722,79.0424,72.7601,DOWN,0
2014-05-16,73.16,73.23,74.418,78.7494,72.8481,UP,1
2014-05-19,74.3,72.22,74.092,78.4948,72.9336,DOWN,0
2014-05-20,72.48,74.21,73.408,78.2342,73.0085,UP,1
2014-05-21,73.88,72.91,73.446,78.024,73.0889,UP,1
2014-05-22,74.78,74.07,73.72,77.8172,73.1788,UP,1
2014-05-23,74.9,74.77,74.068,77.6714,73.2724,UP,1
2014-05-27,75.94,75.31,74.396,77.5452,73.3686,UP,1
2014-05-28,75.97,76.39,75.094,77.3874,73.4678,UP,1
2014-05-29,77.01,76.49,75.72,77.2564,73.5707,DOWN,0
2014-05-30,76.52,76.98,76.068,77.1502,73.6695,UP,1
2014-06-02,77.43,76.92,76.574,77.0704,73.7733,DOWN,0
2014-06-03,75.44,75.3,76.474,76.9508,73.8673,UP,1
2014-06-04,76.18,75.03,76.516,76.8666,73.9666,DOWN,0
2014-06-05,75.15,76.37,76.144,76.7936,74.0582,DOWN,0
2014-06-06,74.45,75.0699,75.73,76.7372,74.1462,DOWN,0
2014-06-09,72.84,73.16,74.812,76.6482,74.2298,UP,1
2014-06-10,73.03,71.7,74.33,76.5438,74.3113,UP,1
2014-06-11,73.8,73.3001,73.854,76.4042,74.3953,DOWN,0
2014-06-12,72.73,73.95,73.37,76.2038,74.4771,UP,1
2014-06-13,73.77,73.13,73.234,76.0218,74.5731,DOWN,0
2014-06-16,73.19,73.09,73.304,75.856,74.6592,UP,1
2014-06-17,73.67,73.01,73.432,75.7632,74.7439,UP,1
2014-06-18,74.16,73.04,73.504,75.7412,74.8329,UP,1
2014-06-19,74.91,74.44,73.94,75.7074,74.9179,UP,1
2014-06-20,75.37,75.44,74.26,75.6624,75.001,DOWN,0
2014-06-23,75.12,74.7,74.646,75.6516,75.0821,DOWN,0
2014-06-24,74.82,75.46,74.876,75.6556,75.16,UP,1
2014-06-25,75.42,74.46,75.128,75.6708,75.2296,UP,1
2014-06-26,76.75,76.79,75.496,75.7422,75.2983,DOWN,0
2014-06-27,75.92,77.0299,75.606,75.7328,75.3605,UP,1
2014-06-30,76.22,76.28,75.826,75.728,75.4273,UP,1
2014-07-01,77.78,77.31,76.418,75.769,75.4985,DOWN,0
2014-07-02,77.52,77.84,76.838,75.7182,75.5679,UP,1
2014-07-03,77.94,77.97,77.076,75.718,75.6363,DOWN,0
2014-07-07,76.93,77.77,77.278,75.667,75.6978,DOWN,0
2014-07-08,75.08,75.77,77.05,75.6286,75.7452,UP,1
2014-07-09,75.89,74.7,76.672,75.6586,75.7991,DOWN,0
2014-07-10,74.93,74.49,76.154,75.5848,75.8499,DOWN,0
2014-07-11,74.6,75.26,75.486,75.4942,75.8924,UP,1
2014-07-14,74.95,75.17,75.09,75.4062,75.9375,DOWN,0
2014-07-15,74.22,75.4,74.918,75.2786,75.9741,DOWN,0
2014-07-16,73.8,74.81,74.5,75.1598,76.0137,DOWN,0
2014-07-17,73.36,72.35,74.186,75.0486,76.0484,DOWN,0
2014-07-18,72.84,73.48,73.834,74.9504,76.0778,DOWN,0
2014-07-21,72.21,72.34,73.286,74.8994,76.1058,UP,1
2014-07-22,73.87,72.86,73.216,74.8832,76.1451,DOWN,0
2014-07-23,73.74,74.37,73.204,74.8394,76.182,DOWN,0
2014-07-24,73.1,74.07,73.152,74.7834,76.2191,UP,1
2014-07-25,73.14,73.0,73.212,74.7724,76.2631,UP,1
2014-07-28,73.91,73.4199,73.552,74.7824,76.3081,UP,1
2014-07-29,74.58,74.93,73.694,74.8108,76.3496,UP,1
2014-07-30,74.77,75.01,73.9,74.8202,76.3818,DOWN,0
2014-07-31,73.85,74.06,74.05,74.8476,76.4066,DOWN,0
2014-08-01,72.72,73.51,73.966,74.8244,76.4247,UP,1
2014-08-04,73.5,72.74,73.884,74.7988,76.4445,DOWN,0
2014-08-05,71.86,73.06,73.34,74.738,76.449,DOWN,0
2014-08-06,68.19,70.64,72.024,74.583,76.4273,DOWN,0
2014-08-07,66.73,67.82,70.6,74.3982,76.3948,UP,1
2014-08-08,68.13,67.05,69.682,74.2206,76.3712,UP,1
2014-08-11,68.63,68.48,68.708,74.0628,76.3596,DOWN,0
2014-08-12,68.11,68.4,67.958,73.8764,76.3372,DOWN,0
2014-08-13,67.93,68.48,67.906,73.7262,76.3173,UP,1
2014-08-14,68.59,68.39,68.278,73.5744,76.3044,DOWN,0
2014-08-15,68.42,68.54,68.336,73.4398,76.29,UP,1
2014-08-18,68.9,68.76,68.39,73.3288,76.2779,DOWN,0
2014-08-19,68.83,69.39,68.534,73.2486,76.2709,UP,1
2014-08-20,69.14,68.74,68.776,73.1708,76.2672,UP,1
2014-08-21,69.25,69.18,68.908,73.0798,76.2644,DOWN,0
2014-08-22,69.21,68.94,69.066,73.0094,76.2618,DOWN,0
2014-08-25,68.71,69.47,69.028,72.9082,76.2527,DOWN,0
2014-08-26,67.85,68.54,68.832,72.8014,76.2496,DOWN,0
2014-08-27,67.54,67.94,68.512,72.6788,76.2383,UP,1
2014-08-28,67.65,67.07,68.192,72.5486,76.2246,DOWN,0
2014-08-29,66.51,67.61,67.652,72.3806,76.2029,DOWN,0
2014-09-02,63.1,65.09,66.53,72.1352,76.1587,UP,1
2014-09-03,63.54,63.02,65.668,71.9036,76.1195,DOWN,0
2014-09-04,63.08,63.38,64.776,71.6688,76.0788,DOWN,0
2014-09-05,62.82,62.9,63.81,71.4168,76.039,DOWN,0
2014-09-08,62.43,62.44,62.994,71.1304,76.0044,UP,1
2014-09-09,62.85,62.29,62.944,70.869,75.9733,UP,1
2014-09-10,62.92,62.5,62.82,70.603,75.938,UP,1
2014-09-11,63.65,62.69,62.934,70.3204,75.9039,DOWN,0
2014-09-12,63.2,63.84,63.01,70.034,75.8686,DOWN,0
2014-09-15,62.15,62.81,62.954,69.7182,75.8255,DOWN,0
2014-09-16,61.17,59.8,62.618,69.403,75.7737,UP,1
2014-09-17,62.88,60.67,62.61,69.159,75.7297,UP,1
2014-09-18,63.95,62.95,62.67,68.9202,75.6913,DOWN,0
2014-09-19,62.33,64.0,62.496,68.6682,75.6444,DOWN,0
2014-09-22,60.24,61.46,62.114,68.381,75.5731,UP,1
2014-09-23,61.0,59.84,62.08,68.102,75.5008,UP,1
2014-09-24,61.47,60.89,61.798,67.847,75.4293,DOWN,0
2014-09-25,60.29,61.44,61.066,67.5768,75.3463,UP,1
2014-09-26,61.93,61.17,60.986,67.3482,75.2731,DOWN,0
2014-09-29,60.15,60.51,60.968,67.0944,75.1913,UP,1
2014-09-30,62.21,60.17,61.21,66.8944,75.1215,DOWN,0
2014-10-01,61.24,60.98,61.164,66.6418,75.0448,UP,1
2014-10-02,61.87,61.35,61.48,66.4044,74.9673,UP,1
2014-10-03,62.49,62.28,61.592,66.1922,74.893,UP,1
2014-10-06,62.92,64.15,62.146,65.9878,74.8173,DOWN,0
2014-10-07,61.07,60.9,61.918,65.731,74.7372,UP,1
2014-10-08,61.9,61.04,62.05,65.4774,74.6639,DOWN,0
2014-10-09,60.61,61.97,61.798,65.1942,74.5833,DOWN,0
2014-10-10,60.38,60.5,61.376,64.9248,74.497,DOWN,0
2014-10-13,58.96,60.8,60.584,64.6496,74.3981,UP,1
2014-10-14,59.61,58.06,60.292,64.3718,74.305,UP,1
2014-10-15,60.32,59.18,59.976,64.141,74.2136,UP,1
2014-10-16,64.05,61.15,60.664,64.0582,74.1395,DOWN,0
2014-10-17,63.74,64.44,61.336,63.9984,74.0603,DOWN,0
2014-10-20,62.92,63.46,62.128,63.8942,73.9832,UP,1
2014-10-21,64.54,63.45,63.114,63.8124,73.9195,DOWN,0
2014-10-22,63.17,64.56,63.684,63.7136,73.8405,UP,1
2014-10-23,63.23,63.64,63.52,63.6196,73.7507,DOWN,0
2014-10-24,62.75,63.12,63.322,63.5028,73.6614,DOWN,0
2014-10-27,62.0,62.36,63.138,63.3744,73.5685,DOWN,0
2014-10-28,60.69,60.65,62.368,63.2102,73.4761,UP,1
2014-10-29,61.0,61.39,61.934,63.0536,73.3796,UP,1
2014-10-30,61.5,60.5,61.588,62.9008,73.282,UP,1
2014-10-31,62.26,62.46,61.49,62.761,73.189,UP,1
2014-11-03,62.37,62.26,61.564,62.6242,73.0912,DOWN,0
2014-11-04,59.67,61.26,61.36,62.4434,72.9794,DOWN,0
2014-11-05,58.31,58.31,60.822,62.2526,72.8686,UP,1
2014-11-06,58.56,58.43,60.234,62.073,72.7678,UP,1
2014-11-07,59.53,58.66,59.688,61.9106,72.6959,DOWN,0
2014-11-10,59.48,59.69,59.11,61.77,72.6263,UP,1
2014-11-11,61.71,59.56,59.518,61.7422,72.5585,DOWN,0
2014-11-12,61.57,61.3,60.17,61.7028,72.4967,UP,1
2014-11-13,62.83,61.86,61.024,61.6978,72.4213,UP,1
2014-11-14,63.51,62.77,61.82,61.7116,72.3563,DOWN,0
2014-11-17,62.52,63.02,62.428,61.7134,72.2963,UP,1
2014-11-18,63.5,62.08,62.786,61.7264,72.2387,DOWN,0
2014-11-19,62.61,63.36,62.994,61.7202,72.1818,DOWN,0
2014-11-20,62.59,62.46,62.946,61.699,72.1134,UP,1
2014-11-21,63.77,64.33,62.998,61.7104,72.0474,UP,1
2014-11-24,64.14,63.91,63.322,61.7502,71.9879,DOWN,0
2014-11-25,63.55,64.2,63.332,61.7978,71.914,DOWN,0
2014-11-26,63.22,63.5,63.454,61.8046,71.8362,UP,1
2014-11-28,63.69,63.41,63.674,61.7994,71.7607,DOWN,0
2014-12-01,61.47,62.6,63.214,61.7822,71.6673,DOWN,0
2014-12-02,61.33,61.61,62.652,61.804,71.5703,DOWN,0
2014-12-03,60.76,60.44,62.094,61.7992,71.4756,DOWN,0
2014-12-04,59.01,60.29,61.252,61.75,71.3677,UP,1
2014-12-05,59.22,59.46,60.358,61.7286,71.2594,DOWN,0
2014-12-08,56.67,58.79,59.398,61.6234,71.1207,DOWN,0
2014-12-09,56.11,55.27,58.354,61.5426,70.9848,DOWN,0
2014-12-10,54.52,55.95,57.106,61.3888,70.8416,UP,1
2014-12-11,55.86,54.96,56.476,61.2812,70.6952,DOWN,0
2014-12-12,55.35,55.64,55.702,61.1508,70.5457,DOWN,0
2014-12-15,55.02,55.66,55.372,61.0014,70.391,DOWN,0
2014-12-16,52.9,54.29,54.73,60.801,70.2199,DOWN,0
2014-12-17,52.31,51.59,54.288,60.6258,70.0454,UP,1
2014-12-18,54.39,52.95,53.994,60.4756,69.8783,UP,1
2014-12-19,56.44,54.77,54.212,60.3922,69.7253,UP,1
2014-12-22,56.56,56.48,54.52,60.3158,69.5806,UP,1
2014-12-23,58.08,56.67,55.556,60.2982,69.449,DOWN,0
2014-12-24,57.99,58.34,56.692,60.2658,69.3134,UP,1
2014-12-26,58.26,58.04,57.466,60.2246,69.1937,UP,1
2014-12-29,58.8,58.22,57.938,60.1196,69.0765,DOWN,0
2014-12-30,58.49,58.58,58.324,60.0146,68.9496,DOWN,0
2014-12-31,58.16,58.47,58.34,59.9194,68.8226,DOWN,0
2015-01-02,56.3,57.9,58.002,59.7546,68.695,DOWN,0
2015-01-05,54.76,55.7,57.302,59.5864,68.5617,DOWN,0
2015-01-06,53.36,54.55,56.214,59.389,68.4214,UP,1
2015-01-07,55.12,54.71,55.54,59.2364,68.295,UP,1
2015-01-08,55.87,55.92,55.082,59.1138,68.1804,DOWN,0
2015-01-09,55.11,55.39,54.844,59.0022,68.0696,DOWN,0
2015-01-12,55.01,54.81,54.894,58.8824,67.9582,UP,1
2015-01-13,55.45,55.65,55.312,58.7614,67.8442,DOWN,0
2015-01-14,54.85,54.45,55.258,58.6132,67.7145,DOWN,0
2015-01-15,54.84,55.25,55.052,58.4626,67.575,UP,1
2015-01-16,54.89,54.51,55.008,58.367,67.4351,DOWN,0
2015-01-20,53.2,54.64,54.646,58.2648,67.2937,UP,1
2015-01-21,53.3,52.72,54.216,58.1596,67.1686,UP,1
2015-01-22,53.97,53.8,54.04,58.0484,67.0622,DOWN,0
2015-01-23,53.89,53.83,53.85,57.9366,66.9486,UP,1
2015-01-26,56.8,54.45,54.232,57.8384,66.8445,UP,1
2015-01-27,56.93,56.28,54.978,57.7456,66.7509,DOWN,0
2015-01-28,56.02,56.77,55.522,57.6094,66.6579,DOWN,0
2015-01-29,55.45,56.68,55.818,57.4482,66.5618,DOWN,0
2015-01-30,54.37,54.63,55.914,57.2852,66.4678,UP,1
2015-02-02,55.3,54.37,55.614,57.1212,66.3623,UP,1
2015-02-03,57.73,55.56,55.774,57.0236,66.2687,DOWN,0
2015-02-04,55.41,57.03,55.652,56.88,66.1671,UP,1
2015-02-05,56.07,55.82,55.776,56.726,66.0471,DOWN,0
2015-02-06,55.37,56.77,55.976,56.5506,65.9342,UP,1
2015-02-09,55.72,54.95,56.06,56.394,65.8154,UP,1
2015-02-10,57.64,56.28,56.042,56.2824,65.7186,DOWN,0
2015-02-11,56.77,57.5,56.314,56.144,65.6305,UP,1
2015-02-12,58.72,56.96,56.844,56.089,65.531,UP,1
2015-02-13,60.43,58.98,57.856,56.071,65.4375,DOWN,0
2015-02-17,60.43,60.34,58.798,56.0644,65.3429,UP,1
2015-02-18,60.56,60.33,59.382,56.0954,65.2427,DOWN,0
2015-02-19,60.47,60.5,60.122,56.1204,65.1464,DOWN,0
2015-02-20,60.35,60.63,60.448,56.194,65.0535,DOWN,0
2015-02-23,58.71,59.35,60.104,56.246,64.9583,DOWN,0
2015-02-24,56.15,57.0,59.248,56.2786,64.8653,UP,1
2015-02-25,56.3,55.33,58.396,56.2874,64.7734,UP,1
2015-02-26,56.7,55.89,57.642,56.3144,64.6772,UP,1
2015-02-27,56.9,56.49,56.952,56.352,64.5822,UP,1
2015-03-02,57.09,56.65,56.628,56.4358,64.4992,UP,1
2015-03-03,57.24,57.4,56.846,56.5344,64.4184,DOWN,0
2015-03-04,57.0,56.54,56.986,56.5866,64.3376,DOWN,0
2015-03-05,56.36,56.94,56.918,56.585,64.2479,DOWN,0
2015-03-06,55.09,56.04,56.556,56.5556,64.1609,DOWN,0
2015-03-09,53.79,55.13,55.896,56.4698,64.0605,DOWN,0
2015-03-10,52.52,52.6,54.952,56.3604,63.9492,DOWN,0
2015-03-11,51.42,52.67,53.836,56.2236,63.8318,UP,1
2015-03-12,51.92,51.58,52.948,56.086,63.7117,UP,1
2015-03-13,52.37,51.76,52.404,55.9636,63.5937,UP,1
2015-03-16,52.91,52.17,52.228,55.8586,63.4732,UP,1
2015-03-17,53.34,53.56,52.392,55.7994,63.3573,UP,1
2015-03-18,54.8,52.82,53.068,55.8002,63.2441,UP,1
2015-03-19,56.18,54.33,53.92,55.8566,63.1478,DOWN,0
2015-03-20,56.04,56.77,54.654,55.875,63.0471,DOWN,0
2015-03-23,55.98,55.99,55.268,55.8772,62.9513,DOWN,0
2015-03-24,55.69,55.89,55.738,55.8888,62.8575,DOWN,0
2015-03-25,55.13,55.9,55.804,55.8912,62.7689,DOWN,0
2015-03-26,54.69,55.17,55.506,55.876,62.6772,UP,1
2015-03-27,54.75,55.02,55.248,55.874,62.582,UP,1
2015-03-30,55.29,55.01,55.11,55.883,62.4948,DOWN,0
2015-03-31,55.04,55.21,54.98,55.886,62.4011,DOWN,0
2015-04-01,54.97,55.28,54.948,55.9214,62.31,UP,1
2015-04-02,56.17,55.1,55.244,55.9788,62.2225,UP,1
2015-04-06,56.85,56.11,55.664,56.0364,62.136,DOWN,0
2015-04-07,56.01,56.72,55.808,56.0788,62.0415,UP,1
2015-04-08,56.93,56.8,56.186,56.0814,61.9493,UP,1
2015-04-09,59.56,57.61,57.104,56.134,61.8715,DOWN,0
2015-04-10,59.29,59.4,57.728,56.1994,61.7938,DOWN,0
2015-04-13,58.05,58.93,57.968,56.2514,61.707,DOWN,0
2015-04-14,55.8,56.03,57.926,56.28,61.6022,UP,1
2015-04-15,56.77,55.66,57.894,56.3094,61.5065,DOWN,0
2015-04-16,56.22,56.75,57.226,56.2792,61.4065,DOWN,0
2015-04-17,55.16,55.68,56.4,56.2742,61.2934,UP,1
2015-04-20,56.34,55.6,56.058,56.2796,61.1875,DOWN,0
2015-04-21,55.44,56.47,55.986,56.281,61.075,UP,1
2015-04-22,56.39,55.55,55.91,56.2944,60.9723,DOWN,0
2015-04-23,55.12,54.79,55.69,56.244,60.8725,UP,1
2015-04-24,55.25,55.62,55.708,56.2136,60.7693,DOWN,0
2015-04-27,54.49,55.5,55.338,56.129,60.6671,UP,1
2015-04-28,55.39,54.54,55.328,56.0282,60.571,DOWN,0
2015-04-29,52.9,53.5,54.63,55.8776,60.4608,DOWN,0
2015-04-30,52.88,52.81,54.182,55.724,60.3541,DOWN,0
