ticker,MTD US Equity,MTD US Equity,MTD US Equity,MTD US Equity,MTD US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2013-05-03,215.25,205.93,188.8605,207.156,211.1852,UP,1
2013-05-06,221.65,214.82,189.2045,210.232,211.3664,DOWN,0
2013-05-07,220.76,221.22,189.5245,212.592,211.6494,UP,1
2013-05-08,224.99,220.33,189.8595,217.07,211.9528,DOWN,0
2013-05-09,223.41,223.95,190.1983,221.212,212.1492,UP,1
2013-05-10,226.62,224.19,190.5687,223.486,212.4256,DOWN,0
2013-05-13,224.18,225.85,190.9346,223.992,212.686,UP,1
2013-05-14,226.71,224.63,191.3126,225.182,213.0014,UP,1
2013-05-15,228.0,226.39,191.6772,225.784,213.2802,DOWN,0
2013-05-16,221.19,224.88,192.0042,225.34,213.3998,UP,1
2013-05-17,224.01,222.59,192.3528,224.818,213.569,DOWN,0
2013-05-20,223.11,223.46,192.6944,224.604,213.6616,UP,1
2013-05-21,223.39,223.15,193.0353,223.94,213.7374,DOWN,0
2013-05-22,220.3,223.17,193.3804,222.4,213.7876,UP,1
2013-05-23,222.06,217.51,193.6945,222.574,213.8662,DOWN,0
2013-05-24,221.97,220.44,193.9897,222.166,213.9042,UP,1
2013-05-28,225.85,225.15,194.282,222.714,214.0524,DOWN,0
2013-05-29,222.55,223.64,194.5515,222.546,214.1474,UP,1
2013-05-30,224.32,222.91,194.8332,223.35,214.2588,DOWN,0
2013-05-31,218.26,223.04,195.0956,222.59,214.194,DOWN,0
2013-06-03,218.1,218.69,195.3545,221.816,214.1658,DOWN,0
2013-06-04,215.68,218.57,195.6072,219.782,214.085,DOWN,0
2013-06-05,212.16,215.4,195.8372,217.704,214.067,UP,1
2013-06-06,215.43,211.85,196.0893,215.926,214.0914,UP,1
2013-06-07,217.57,218.29,196.3583,215.788,214.192,DOWN,0
2013-06-10,216.52,218.33,196.6271,215.472,214.258,DOWN,0
2013-06-11,213.09,213.66,196.8676,214.954,214.2876,DOWN,0
2013-06-12,212.64,214.61,197.1092,215.05,214.3088,UP,1
2013-06-13,215.11,212.05,197.37,214.986,214.456,DOWN,0
2013-06-14,211.78,213.64,197.6167,213.828,214.546,UP,1
2013-06-17,215.81,213.76,197.8789,213.686,214.7712,UP,1
2013-06-18,216.72,216.05,198.1354,214.412,214.9658,DOWN,0
2013-06-19,213.28,216.11,198.379,214.54,215.0592,DOWN,0
2013-06-20,203.91,209.97,198.577,212.3,214.875,UP,1
2013-06-21,204.88,205.03,198.7759,210.92,214.782,DOWN,0
2013-06-24,202.0,202.13,198.9653,208.158,214.5924,DOWN,0
2013-06-25,201.61,203.52,199.1574,205.136,214.6664,DOWN,0
2013-06-26,201.46,203.66,199.3257,202.772,214.6162,UP,1
2013-06-27,202.3,202.96,199.4724,202.45,214.6158,DOWN,0
2013-06-28,201.2,201.94,199.6243,201.714,214.6108,UP,1
2013-07-01,206.09,202.34,199.8001,202.532,214.7398,DOWN,0
2013-07-02,205.55,205.82,199.9796,203.32,214.7906,UP,1
2013-07-03,205.74,204.13,200.1371,204.176,214.727,UP,1
2013-07-05,210.15,207.95,200.3006,205.746,214.7292,DOWN,0
2013-07-08,208.87,211.66,200.4629,207.28,214.6666,UP,1
2013-07-09,212.42,209.92,200.6584,208.546,214.7836,UP,1
2013-07-10,212.8,212.2,200.8475,209.996,214.9142,UP,1
2013-07-11,214.92,216.845,201.0625,211.832,215.0334,UP,1
2013-07-12,215.77,214.47,201.279,212.956,215.2968,UP,1
2013-07-15,216.29,216.06,201.4918,214.44,215.5686,DOWN,0
2013-07-16,213.37,216.21,201.7036,214.63,215.531,UP,1
2013-07-17,213.48,214.49,201.9146,214.766,215.3676,UP,1
2013-07-18,215.17,214.51,202.1249,214.816,215.2558,UP,1
2013-07-19,216.96,214.55,202.356,215.054,215.0952,UP,1
2013-07-22,219.17,217.08,202.5937,215.63,215.0104,DOWN,0
2013-07-23,218.95,219.0,202.8263,216.746,214.857,UP,1
2013-07-24,222.08,220.24,203.0637,218.466,214.815,UP,1
2013-07-25,223.05,221.75,203.2986,220.042,214.7418,DOWN,0
2013-07-26,219.54,220.71,203.5156,220.558,214.5726,DOWN,0
2013-07-29,219.48,222.0,203.737,220.62,214.5384,UP,1
2013-07-30,221.01,220.62,203.9886,221.032,214.4784,DOWN,0
2013-07-31,220.6,221.44,204.249,220.736,214.4282,UP,1
2013-08-01,227.19,223.76,204.5326,221.564,214.5042,UP,1
2013-08-02,227.21,210.0,204.8214,223.098,214.6424,UP,1
2013-08-05,229.08,226.65,205.1174,225.018,214.7828,DOWN,0
2013-08-06,229.0,227.48,205.4077,226.616,214.9234,DOWN,0
2013-08-07,228.69,228.15,205.6884,228.234,214.9802,DOWN,0
2013-08-08,228.5,228.65,205.9976,228.496,215.0992,DOWN,0
2013-08-09,228.21,228.1,206.3155,228.696,215.177,UP,1
2013-08-12,229.88,227.74,206.6449,228.856,215.4094,UP,1
2013-08-13,230.39,229.98,206.9879,229.134,215.6552,DOWN,0
2013-08-14,229.61,230.9,207.3186,229.318,215.9338,DOWN,0
2013-08-15,225.11,226.25,207.6199,228.64,216.1928,UP,1
2013-08-16,225.71,224.89,207.9135,228.14,216.3984,DOWN,0
2013-08-19,224.05,224.73,208.1869,226.974,216.528,UP,1
2013-08-20,225.33,224.29,208.4433,225.962,216.7042,DOWN,0
2013-08-21,223.44,224.19,208.6858,224.728,216.9112,UP,1
2013-08-22,230.25,223.46,208.9418,225.756,217.2634,DOWN,0
2013-08-23,229.0,231.52,209.1804,226.414,217.5412,DOWN,0
2013-08-26,227.41,229.0,209.4242,227.086,217.8538,DOWN,0
2013-08-27,222.41,225.0,209.6604,226.502,217.9858,UP,1
2013-08-28,224.56,222.33,209.9019,226.726,218.1426,UP,1
2013-08-29,224.95,223.36,210.1349,225.666,218.376,DOWN,0
2013-08-30,220.23,224.97,210.3541,223.912,218.7024,UP,1
2013-09-03,221.08,223.13,210.5864,222.646,219.0264,UP,1
2013-09-04,226.11,221.0,210.8357,223.386,219.5086,DOWN,0
2013-09-05,223.96,225.78,211.085,223.266,219.9556,UP,1
2013-09-06,228.11,227.0,211.3297,223.898,220.4886,UP,1
2013-09-09,229.33,228.56,211.5681,225.718,221.0292,UP,1
2013-09-10,232.91,230.46,211.8227,228.084,221.6634,DOWN,0
2013-09-11,232.82,232.59,212.0639,229.426,222.198,UP,1
2013-09-12,235.05,232.54,212.3189,231.644,222.788,UP,1
2013-09-13,235.22,235.79,212.5699,233.066,223.3776,UP,1
2013-09-16,239.32,239.61,212.8345,235.064,223.961,DOWN,0
2013-09-17,239.23,239.03,213.0953,236.328,224.5682,UP,1
2013-09-18,240.38,238.25,213.3617,237.84,225.1274,UP,1
2013-09-19,240.95,241.04,213.6389,239.02,225.6904,DOWN,0
2013-09-20,238.52,241.68,213.9028,239.68,226.1624,UP,1
2013-09-23,239.97,238.92,214.1738,239.81,226.6464,DOWN,0
2013-09-24,239.4,240.45,214.4477,239.844,227.1086,UP,1
2013-09-25,240.38,240.4,214.7295,239.844,227.6488,UP,1
2013-09-26,242.56,241.08,215.0002,240.166,228.2304,DOWN,0
2013-09-27,240.19,241.05,215.2476,240.5,228.7308,DOWN,0
2013-09-30,240.09,236.31,215.5115,240.524,229.1934,UP,1
2013-10-01,242.53,240.45,215.7865,241.15,229.6606,DOWN,0
2013-10-02,241.3,241.21,216.0502,241.334,230.1076,DOWN,0
2013-10-03,238.84,241.04,216.2937,240.59,230.4428,UP,1
2013-10-04,239.76,238.57,216.5239,240.504,230.777,DOWN,0
2013-10-07,238.3,237.24,216.7573,240.146,231.1522,DOWN,0
2013-10-08,233.71,237.39,216.9509,238.382,231.4368,UP,1
2013-10-09,233.98,234.15,217.1636,236.918,231.6962,UP,1
2013-10-10,240.31,237.54,217.401,237.212,232.0904,UP,1
2013-10-11,241.85,239.25,217.6533,237.63,232.3836,UP,1
2013-10-14,243.35,241.01,217.9119,238.64,232.7064,DOWN,0
2013-10-15,239.67,242.87,218.1673,239.832,232.9182,UP,1
2013-10-16,241.01,241.71,218.4059,241.238,233.1584,UP,1
2013-10-17,245.15,240.03,218.6422,242.206,233.4876,UP,1
2013-10-18,247.31,246.5,218.8952,243.298,233.8638,DOWN,0
2013-10-21,247.11,247.55,219.1456,244.05,234.2418,DOWN,0
2013-10-22,246.18,247.75,219.3677,245.352,234.5678,DOWN,0
2013-10-23,244.98,245.69,219.5898,246.146,234.8596,UP,1
2013-10-24,249.99,245.04,219.8164,247.114,235.2672,UP,1
2013-10-25,250.46,250.95,220.0552,247.744,235.7742,DOWN,0
2013-10-28,247.99,249.86,220.2858,247.92,236.2198,UP,1
2013-10-29,249.29,248.27,220.5059,248.542,236.7246,DOWN,0
2013-10-30,247.92,249.06,220.7249,249.13,237.1764,DOWN,0
2013-10-31,247.46,248.14,220.9417,248.624,237.6568,UP,1
2013-11-01,247.59,247.45,221.1407,248.05,238.0036,DOWN,0
2013-11-04,247.13,248.33,221.3299,247.878,238.3662,DOWN,0
2013-11-05,246.61,246.48,221.5127,247.342,238.7502,UP,1
2013-11-06,247.52,247.79,221.6953,247.262,239.2524,DOWN,0
2013-11-07,244.99,247.79,221.8648,246.768,239.661,DOWN,0
2013-11-08,239.0,236.22,221.9882,245.05,239.942,UP,1
2013-11-11,240.36,238.11,222.1294,243.696,240.3446,DOWN,0
2013-11-12,240.25,239.67,222.2646,242.424,240.728,UP,1
2013-11-13,240.28,239.34,222.4082,240.976,241.0114,UP,1
2013-11-14,243.62,239.6,222.5636,240.702,241.4046,UP,1
2013-11-15,247.49,243.67,222.7281,242.4,241.7922,DOWN,0
2013-11-18,244.79,247.35,222.892,243.286,242.1014,UP,1
2013-11-19,248.34,244.07,223.0528,244.904,242.41,UP,1
2013-11-20,248.4,247.72,223.2122,246.528,242.7216,UP,1
2013-11-21,253.27,249.35,223.3707,248.458,243.086,DOWN,0
2013-11-22,252.93,254.1,223.5296,249.546,243.4402,DOWN,0
2013-11-25,250.22,253.8,223.6839,250.632,243.6582,DOWN,0
2013-11-26,248.33,250.49,223.8356,250.63,243.8402,DOWN,0
2013-11-27,247.03,248.53,223.976,250.356,243.9732,DOWN,0
2013-11-29,246.57,248.24,224.1201,249.016,244.0856,UP,1
2013-12-02,246.68,247.97,224.2778,247.766,244.2488,DOWN,0
2013-12-03,244.83,245.28,224.4162,246.688,244.346,UP,1
2013-12-04,245.04,243.57,224.5681,246.03,244.4588,UP,1
2013-12-05,245.97,236.85,224.7339,245.818,244.5706,UP,1
2013-12-06,247.12,247.24,224.9066,245.928,244.6618,DOWN,0
2013-12-09,245.44,246.69,225.1007,245.68,244.7668,DOWN,0
2013-12-10,243.4,244.66,225.2686,245.394,244.833,DOWN,0
2013-12-11,239.32,243.26,225.3973,244.25,244.7688,UP,1
2013-12-12,240.03,239.39,225.5334,243.062,244.7434,UP,1
2013-12-13,241.02,240.29,225.6827,241.842,244.787,UP,1
2013-12-16,242.53,242.43,225.8407,241.26,244.8424,DOWN,0
2013-12-17,241.69,242.76,225.9788,240.918,244.9102,UP,1
2013-12-18,245.26,242.42,226.1291,242.106,245.1412,DOWN,0
2013-12-19,240.72,245.09,226.2549,242.244,245.276,UP,1
2013-12-20,241.07,240.7,226.3679,242.254,245.2912,UP,1
2013-12-23,243.08,242.65,226.4853,242.364,245.3158,DOWN,0
2013-12-24,242.85,243.79,226.6106,242.596,245.3058,UP,1
2013-12-26,242.89,243.61,226.7344,242.122,245.3702,UP,1
2013-12-27,244.01,242.72,226.8541,242.78,245.4302,DOWN,0
2013-12-30,241.8,243.75,226.9709,242.926,245.3632,UP,1
2013-12-31,242.59,242.45,227.0948,242.828,245.2688,DOWN,0
2014-01-02,241.53,241.09,227.2087,242.564,245.1572,UP,1
2014-01-03,242.71,241.17,227.3148,242.528,245.0878,DOWN,0
2014-01-06,242.42,243.17,227.4293,242.21,245.0366,UP,1
2014-01-07,248.36,243.71,227.5725,243.522,245.004,UP,1
2014-01-08,249.67,247.94,227.7556,244.938,244.9882,DOWN,0
2014-01-09,249.5,250.05,227.932,246.532,245.0184,UP,1
2014-01-10,249.99,249.94,228.1193,247.988,245.0324,DOWN,0
2014-01-13,247.27,248.91,228.2895,248.958,245.0194,UP,1
2014-01-14,252.45,248.55,228.4937,249.776,245.1192,UP,1
2014-01-15,253.2,252.19,228.7018,250.482,245.2314,UP,1
2014-01-16,254.07,252.49,228.9334,251.396,245.3702,UP,1
2014-01-17,254.29,252.92,229.1685,252.256,245.5238,UP,1
2014-01-21,255.73,254.76,229.4243,253.948,245.688,UP,1
2014-01-22,255.85,256.07,229.6687,254.628,245.9052,DOWN,0
2014-01-23,253.59,255.59,229.8935,254.706,246.197,DOWN,0
2014-01-24,243.44,251.63,230.0451,252.58,246.2586,DOWN,0
2014-01-27,241.62,243.68,230.2056,250.046,246.286,UP,1
2014-01-28,248.63,242.05,230.3913,248.626,246.453,DOWN,0
2014-01-29,244.67,245.86,230.6251,246.39,246.474,UP,1
2014-01-30,249.43,249.21,230.8524,245.558,246.5128,DOWN,0
2014-01-31,246.3,243.03,231.0723,246.13,246.543,DOWN,0
2014-02-03,234.71,246.36,231.2386,244.748,246.2704,UP,1
2014-02-04,237.81,236.63,231.4295,242.584,246.0586,DOWN,0
2014-02-05,235.87,238.81,231.5938,240.824,245.7106,UP,1
2014-02-06,254.0,242.2,231.8192,241.738,245.732,UP,1
2014-02-07,255.24,254.0,232.0452,243.526,245.8324,DOWN,0
2014-02-10,254.44,254.47,232.2574,247.472,245.9546,DOWN,0
2014-02-11,254.33,254.24,232.4962,250.776,246.1006,DOWN,0
2014-02-12,251.95,254.0,232.7246,253.992,246.2082,DOWN,0
2014-02-13,251.92,250.73,232.9394,253.576,246.313,DOWN,0
2014-02-14,249.64,251.03,233.1746,252.456,246.4092,DOWN,0
2014-02-18,247.01,249.49,233.3962,250.97,246.4486,DOWN,0
2014-02-19,243.8,246.59,233.5389,248.864,246.4052,UP,1
2014-02-20,245.04,244.87,233.6559,247.482,246.3636,DOWN,0
2014-02-21,243.18,245.14,233.768,245.734,246.3184,UP,1
2014-02-24,245.89,244.4,233.8725,244.984,246.3682,UP,1
2014-02-25,246.17,246.59,233.9862,244.816,246.5052,UP,1
2014-02-26,248.05,248.0,234.0934,245.666,246.6656,DOWN,0
2014-02-27,247.28,247.09,234.2089,246.114,246.7908,DOWN,0
2014-02-28,245.76,247.07,234.3041,246.63,246.8554,DOWN,0
2014-03-03,241.08,245.62,234.3695,245.668,246.8432,UP,1
2014-03-04,245.07,244.75,234.4889,245.448,246.8394,DOWN,0
2014-03-05,243.6,245.2,234.5869,244.558,246.897,UP,1
2014-03-06,244.58,244.94,234.6942,244.018,246.9672,UP,1
2014-03-07,245.59,246.29,234.8052,243.984,247.0174,DOWN,0
2014-03-10,244.48,245.59,234.9261,244.664,247.05,DOWN,0
2014-03-11,243.27,244.64,235.0322,244.304,247.0576,UP,1
2014-03-12,243.72,241.81,235.1409,244.328,247.0518,DOWN,0
2014-03-13,238.92,244.72,235.2063,243.196,246.9942,DOWN,0
2014-03-14,236.56,238.92,235.2763,241.39,246.8736,UP,1
2014-03-17,238.75,238.17,235.3485,240.244,246.818,UP,1
2014-03-18,241.24,238.81,235.4634,239.838,246.7886,DOWN,0
2014-03-19,236.97,241.0,235.5577,238.488,246.6796,UP,1
2014-03-20,238.4,236.63,235.6713,238.384,246.4804,DOWN,0
2014-03-21,235.57,239.08,235.7884,238.186,246.1984,DOWN,0
2014-03-24,232.12,236.57,235.8718,236.86,245.8508,UP,1
2014-03-25,233.7,233.38,235.9525,235.352,245.525,DOWN,0
2014-03-26,233.22,235.53,236.036,234.602,245.244,DOWN,0
2014-03-27,231.19,233.8,236.1265,233.16,244.8188,UP,1
2014-03-28,232.08,232.61,236.2237,232.462,244.3964,UP,1
2014-03-31,235.68,233.43,236.3265,233.174,244.0286,UP,1
2014-04-01,238.28,236.03,236.459,234.09,243.7084,UP,1
2014-04-02,240.17,239.07,236.5808,235.48,243.3972,DOWN,0
2014-04-03,240.04,240.6,236.6974,237.25,243.081,DOWN,0
2014-04-04,235.09,241.83,236.8065,237.852,242.711,DOWN,0
2014-04-07,229.22,234.65,236.933,236.56,242.4266,UP,1
2014-04-08,232.43,229.3,237.0708,235.39,242.2428,UP,1
2014-04-09,233.24,234.07,237.227,234.004,241.935,DOWN,0
2014-04-10,224.37,232.81,237.3408,230.87,241.529,DOWN,0
2014-04-11,223.8,223.5,237.4525,228.612,241.0164,UP,1
2014-04-14,224.87,225.55,237.5653,227.742,240.5878,UP,1
2014-04-15,224.99,225.27,237.6843,226.254,240.3934,UP,1
2014-04-16,228.85,226.89,237.7981,225.376,240.2142,UP,1
2014-04-17,233.5,229.03,237.9378,227.202,240.1668,UP,1
2014-04-21,233.85,233.67,238.0784,229.212,239.7638,UP,1
2014-04-22,234.24,234.07,238.1988,231.086,239.3438,UP,1
2014-04-23,234.3,234.2,238.326,232.948,238.941,DOWN,0
2014-04-24,234.1,235.66,238.4344,233.998,238.5364,DOWN,0
2014-04-25,229.99,233.93,238.5203,233.296,238.0972,UP,1
2014-04-28,230.47,231.33,238.5981,232.62,237.6682,DOWN,0
2014-04-29,228.29,230.0,238.6607,231.43,237.2412,UP,1
2014-04-30,233.12,228.27,238.7448,231.194,236.9634,UP,1
2014-05-01,233.15,233.49,238.8437,231.004,236.7504,UP,1
2014-05-02,235.3,232.76,238.9528,232.066,236.5556,UP,1
2014-05-05,237.73,233.4,239.0656,233.518,236.4466,DOWN,0
2014-05-06,235.82,236.83,239.16,235.024,236.2452,UP,1
2014-05-07,236.61,236.09,239.2472,235.722,236.054,DOWN,0
2014-05-08,235.85,236.61,239.3317,236.262,235.81,UP,1
2014-05-09,241.79,234.46,239.4302,237.56,235.7002,DOWN,0
2014-05-12,241.48,241.0,239.5224,238.31,235.6146,DOWN,0
2014-05-13,240.92,242.1,239.6293,239.33,235.6114,DOWN,0
2014-05-14,240.51,240.98,239.7344,240.11,235.5202,UP,1
2014-05-15,241.64,240.47,239.8375,241.268,235.481,UP,1
2014-05-16,245.26,240.97,239.9609,241.962,235.4946,DOWN,0
2014-05-19,243.89,244.53,240.0444,242.444,235.4606,DOWN,0
2014-05-20,241.85,242.98,240.1175,242.63,235.408,UP,1
2014-05-21,242.26,243.24,240.1834,242.98,235.3878,UP,1
2014-05-22,243.0,242.67,240.2535,243.252,235.3734,UP,1
2014-05-23,245.14,243.17,240.3357,243.228,235.4978,DOWN,0
2014-05-27,244.97,246.81,240.418,243.444,235.666,UP,1
2014-05-28,245.29,244.73,240.5035,244.132,235.7968,UP,1
2014-05-29,245.66,245.2,240.5824,244.812,235.8852,DOWN,0
2014-05-30,245.02,245.45,240.6555,245.216,236.0462,UP,1
2014-06-02,246.51,245.27,240.74,245.49,236.2084,DOWN,0
2014-06-03,244.62,245.41,240.8376,245.42,236.3894,DOWN,0
2014-06-04,244.6,244.33,240.932,245.282,236.639,UP,1
2014-06-05,249.31,244.7,241.0583,246.012,236.9512,UP,1
2014-06-06,250.2,249.32,241.1826,247.048,237.2908,UP,1
2014-06-09,251.45,249.43,241.3227,248.036,237.696,DOWN,0
2014-06-10,248.62,250.47,241.4145,248.836,238.0268,DOWN,0
2014-06-11,246.91,247.87,241.5041,249.298,238.2514,DOWN,0
2014-06-12,245.34,246.71,241.5937,248.504,238.3926,UP,1
2014-06-13,247.35,246.41,241.7184,247.934,238.5362,DOWN,0
2014-06-16,245.4,247.07,241.8226,246.724,238.6434,UP,1
2014-06-17,247.01,245.0,241.9329,246.402,238.8818,UP,1
2014-06-18,247.67,247.03,242.0701,246.554,239.2508,DOWN,0
2014-06-19,246.99,248.49,242.1997,246.884,239.542,UP,1
2014-06-20,250.24,247.93,242.3203,247.462,239.882,UP,1
2014-06-23,251.05,250.69,242.4558,248.592,240.4156,DOWN,0
2014-06-24,247.67,250.04,242.5536,248.724,240.893,UP,1
2014-06-25,248.55,247.6,242.6497,248.9,241.3666,UP,1
2014-06-26,248.9,248.9,242.7296,249.282,241.8448,UP,1
2014-06-27,251.35,248.89,242.8223,249.504,242.2948,UP,1
2014-06-30,253.18,250.95,242.9129,249.93,242.6884,UP,1
2014-07-01,257.01,254.33,243.0219,251.798,243.1516,DOWN,0
2014-07-02,255.04,256.62,243.1005,253.096,243.5676,UP,1
2014-07-03,256.74,255.21,243.188,254.664,244.0164,DOWN,0
2014-07-07,255.3,256.68,243.2626,255.454,244.4404,DOWN,0
2014-07-08,254.17,254.29,243.3287,255.652,244.924,DOWN,0
2014-07-09,252.84,254.55,243.4003,254.818,245.3714,DOWN,0
2014-07-10,250.54,249.28,243.4532,253.918,245.8164,UP,1
2014-07-11,251.28,250.83,243.5126,252.826,246.1796,UP,1
2014-07-14,252.46,253.35,243.573,252.258,246.5658,UP,1
2014-07-15,252.62,252.55,243.6233,251.948,246.9122,UP,1
2014-07-16,253.62,253.48,243.6904,252.104,247.23,DOWN,0
2014-07-17,249.99,251.82,243.7399,251.994,247.5134,UP,1
2014-07-18,254.62,251.33,243.8004,252.662,247.8736,UP,1
2014-07-21,254.74,253.23,243.8676,253.118,248.2514,UP,1
2014-07-22,262.25,255.42,243.9846,255.044,248.6606,DOWN,0
2014-07-23,259.01,265.68,244.0809,256.122,249.0112,UP,1
2014-07-24,259.79,260.59,244.1883,258.082,249.3886,UP,1
2014-07-25,263.55,255.68,244.3375,259.868,249.8494,DOWN,0
2014-07-28,261.39,263.34,244.4746,261.198,250.2444,DOWN,0
2014-07-29,259.27,261.37,244.5694,260.602,250.5246,UP,1
2014-07-30,261.78,260.94,244.669,261.156,250.8824,DOWN,0
2014-07-31,257.14,259.29,244.738,260.626,251.1882,DOWN,0
2014-08-01,255.76,256.97,244.8184,259.068,251.4582,UP,1
2014-08-04,257.66,256.59,244.9017,258.322,251.7514,UP,1
2014-08-05,258.02,256.4,244.966,258.072,252.009,DOWN,0
2014-08-06,257.22,256.61,245.0156,257.16,252.254,UP,1
2014-08-07,257.45,258.17,245.0673,257.222,252.4972,UP,1
2014-08-08,260.12,257.61,245.137,258.094,252.7864,DOWN,0
2014-08-11,259.82,261.99,245.2112,258.526,253.0824,DOWN,0
2014-08-12,259.05,259.04,245.2565,258.732,253.3332,UP,1
2014-08-13,264.01,259.97,245.3242,260.09,253.721,UP,1
2014-08-14,265.8,263.98,245.4133,261.76,254.145,UP,1
2014-08-15,266.36,267.0,245.4986,263.008,254.486,UP,1
2014-08-18,269.36,267.88,245.6059,264.916,254.8692,UP,1
2014-08-19,269.6,270.45,245.7166,267.026,255.2322,UP,1
2014-08-20,270.8,268.48,245.8326,268.384,255.6758,UP,1
2014-08-21,271.65,271.62,245.9552,269.554,256.1706,DOWN,0
2014-08-22,269.47,271.97,246.0695,270.176,256.6532,UP,1
2014-08-25,270.64,270.49,246.1851,270.432,257.119,UP,1
2014-08-26,271.42,271.9,246.3173,270.796,257.6394,DOWN,0
2014-08-27,270.55,272.24,246.475,270.746,258.1102,DOWN,0
2014-08-28,270.44,269.96,246.6254,270.504,258.5656,UP,1
2014-08-29,270.48,271.62,246.7766,270.706,259.0354,UP,1
2014-09-02,272.78,270.08,246.9391,271.134,259.4862,UP,1
2014-09-03,272.84,272.9,247.0852,271.418,259.922,DOWN,0
2014-09-04,271.22,272.83,247.2038,271.552,260.393,UP,1
2014-09-05,272.28,270.91,247.3413,271.92,260.8676,DOWN,0
2014-09-08,270.71,272.16,247.4531,271.966,261.3038,DOWN,0
2014-09-09,267.87,270.91,247.5505,270.984,261.6342,UP,1
2014-09-10,267.91,269.36,247.6237,269.998,261.9288,UP,1
2014-09-11,270.15,266.71,247.7098,269.784,262.1916,DOWN,0
2014-09-12,269.12,270.1,247.8043,269.152,262.4732,DOWN,0
2014-09-15,267.51,269.57,247.9002,268.512,262.6886,UP,1
2014-09-16,267.86,267.58,248.0043,268.51,262.9398,DOWN,0
2014-09-17,267.19,267.89,248.1074,268.366,263.2002,UP,1
2014-09-18,268.04,267.44,248.2142,267.944,263.5042,DOWN,0
2014-09-19,265.36,268.57,248.3169,267.192,263.8006,DOWN,0
2014-09-22,262.27,265.4,248.403,266.144,264.0204,DOWN,0
2014-09-23,259.41,262.1,248.4702,264.454,264.1594,UP,1
2014-09-24,262.17,259.85,248.5455,263.45,264.3504,DOWN,0
2014-09-25,258.68,260.81,248.6117,261.578,264.4516,DOWN,0
2014-09-26,258.34,258.95,248.6864,260.174,264.6186,DOWN,0
2014-09-29,257.36,254.76,248.7766,259.192,264.6734,DOWN,0
2014-09-30,256.13,256.56,248.8571,258.536,264.7012,DOWN,0
2014-10-01,251.79,256.69,248.9109,256.46,264.492,DOWN,0
2014-10-02,251.42,251.99,248.9554,255.008,264.3402,UP,1
2014-10-03,252.34,252.75,249.0086,253.808,264.1912,UP,1
2014-10-06,253.59,253.96,249.0503,253.054,263.992,DOWN,0
2014-10-07,248.52,252.04,249.0893,251.532,263.7346,UP,1
2014-10-08,252.61,248.77,249.147,251.696,263.6014,DOWN,0
2014-10-09,247.26,251.66,249.1679,250.864,263.311,DOWN,0
2014-10-10,240.27,247.96,249.155,248.45,262.9736,DOWN,0
2014-10-13,236.65,240.6,249.1238,245.062,262.5914,DOWN,0
2014-10-14,236.42,237.26,249.0858,242.642,262.1666,DOWN,0
2014-10-15,233.85,232.63,249.0461,238.89,261.6832,UP,1
2014-10-16,236.64,228.9,249.0163,236.766,261.2716,UP,1
2014-10-17,240.92,240.0,249.0133,236.896,260.941,UP,1
2014-10-20,241.65,240.03,249.008,237.896,260.5716,UP,1
2014-10-21,250.58,244.95,249.0488,240.728,260.3868,DOWN,0
2014-10-22,245.24,250.0,249.0332,243.006,260.1106,UP,1
2014-10-23,250.29,248.53,249.0363,245.736,259.8362,UP,1
2014-10-24,252.0,250.89,249.0488,247.952,259.5602,UP,1
2014-10-27,253.2,251.9,249.0648,250.262,259.297,UP,1
2014-10-28,256.93,254.84,249.1131,251.532,259.0484,DOWN,0
2014-10-29,255.63,256.9,249.129,253.61,258.769,UP,1
2014-10-30,257.9,254.75,249.1525,255.132,258.511,UP,1
2014-10-31,258.47,261.06,249.1745,256.426,258.2474,UP,1
2014-11-03,259.63,258.37,249.2012,257.712,258.0506,UP,1
2014-11-04,259.81,259.7,249.2216,258.288,257.834,DOWN,0
2014-11-05,259.79,260.82,249.2413,259.12,257.6014,UP,1
2014-11-06,263.62,259.73,249.2915,260.264,257.4628,UP,1
2014-11-07,277.69,272.0,249.4627,264.108,257.6078,UP,1
2014-11-10,280.28,277.5,249.656,268.238,257.8038,UP,1
2014-11-11,287.03,280.41,249.848,273.682,258.0888,DOWN,0
2014-11-12,284.7,285.41,250.0482,278.664,258.326,UP,1
2014-11-13,290.03,285.44,250.2512,283.946,258.7022,DOWN,0
2014-11-14,288.27,289.64,250.461,286.062,259.022,UP,1
2014-11-17,288.97,289.63,250.7323,287.8,259.3872,UP,1
2014-11-18,291.65,288.25,251.0015,288.724,259.8628,UP,1
2014-11-19,292.41,291.47,251.2842,290.266,260.3528,UP,1
2014-11-20,292.51,290.3,251.4768,290.762,260.8,UP,1
2014-11-21,293.54,294.4,251.6683,291.816,261.2884,UP,1
2014-11-24,296.89,293.62,251.8805,293.4,261.876,DOWN,0
2014-11-25,295.93,298.83,252.0885,294.256,262.4374,DOWN,0
2014-11-26,294.08,296.36,252.2992,294.59,262.9752,DOWN,0
2014-11-28,293.26,292.53,252.5059,294.74,263.4796,DOWN,0
2014-12-01,292.04,291.3,252.7179,294.44,264.0132,UP,1
2014-12-02,294.79,292.81,252.9568,294.02,264.6636,UP,1
2014-12-03,298.43,293.57,253.2299,294.52,265.444,DOWN,0
