ticker,LDOS US Equity,LDOS US Equity,LDOS US Equity,LDOS US Equity,LDOS US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2014-05-30,38.15,38.07,37.986,37.7126,43.1014,UP,1
2014-06-02,38.49,38.16,38.136,37.6404,43.0775,DOWN,0
2014-06-03,37.94,38.12,38.176,37.553,43.0559,UP,1
2014-06-04,40.04,37.44,38.578,37.5068,43.0447,UP,1
2014-06-05,40.38,39.64,39.0,37.4548,43.037,UP,1
2014-06-06,40.72,40.66,39.514,37.4064,43.0301,DOWN,0
2014-06-09,40.04,40.68,39.824,37.5032,43.0212,DOWN,0
2014-06-10,39.7,40.08,40.176,37.6044,43.0081,DOWN,0
2014-06-11,39.35,39.64,40.038,37.684,42.9916,DOWN,0
2014-06-12,39.03,39.2,39.768,37.7236,42.9728,UP,1
2014-06-13,39.41,39.15,39.506,37.7776,42.9587,DOWN,0
2014-06-16,38.94,39.34,39.286,37.8194,42.9454,UP,1
2014-06-17,38.98,38.94,39.142,37.8596,42.93,DOWN,0
2014-06-18,38.8,38.95,39.032,37.8966,42.9164,DOWN,0
2014-06-19,38.56,38.74,38.938,37.9236,42.9006,DOWN,0
2014-06-20,38.47,38.66,38.75,37.9518,42.8945,UP,1
2014-06-23,38.55,38.47,38.672,37.981,42.8899,DOWN,0
2014-06-24,37.92,38.54,38.46,38.0028,42.8816,UP,1
2014-06-25,38.1,37.79,38.32,38.0266,42.8733,DOWN,0
2014-06-26,37.85,37.99,38.178,38.0372,42.8633,UP,1
2014-06-27,38.0,37.72,38.084,38.0498,42.8499,UP,1
2014-06-30,38.34,37.97,38.042,38.0694,42.8356,UP,1
2014-07-01,38.68,38.31,38.194,38.098,42.8167,DOWN,0
2014-07-02,38.38,38.55,38.25,38.1136,42.7942,UP,1
2014-07-03,38.55,38.35,38.39,38.1332,42.7735,DOWN,0
2014-07-07,38.28,38.41,38.446,38.1564,42.753,DOWN,0
2014-07-08,37.79,38.16,38.336,38.1752,42.7317,DOWN,0
2014-07-09,37.76,37.86,38.152,38.1882,42.7122,DOWN,0
2014-07-10,37.22,37.32,37.92,38.1876,42.6889,DOWN,0
2014-07-11,36.99,36.15,37.608,38.1826,42.6642,UP,1
2014-07-14,37.3,37.25,37.412,38.1828,42.6341,DOWN,0
2014-07-15,37.28,37.22,37.31,38.1888,42.6016,UP,1
2014-07-16,37.46,37.39,37.25,38.1972,42.5681,DOWN,0
2014-07-17,37.35,37.45,37.276,38.2044,42.5272,UP,1
2014-07-18,37.62,37.36,37.402,38.2072,42.4789,DOWN,0
2014-07-21,37.59,37.47,37.46,38.21,42.4322,UP,1
2014-07-22,37.62,37.62,37.528,38.2048,42.3905,UP,1
2014-07-23,37.74,37.51,37.584,38.1932,42.3487,UP,1
2014-07-24,37.88,37.82,37.69,38.1856,42.3116,DOWN,0
2014-07-25,37.51,37.72,37.668,38.1786,42.2719,DOWN,0
2014-07-28,37.27,37.55,37.604,38.185,42.2317,DOWN,0
2014-07-29,37.05,37.3,37.49,38.1846,42.187,UP,1
2014-07-30,37.49,37.29,37.44,38.1844,42.1429,DOWN,0
2014-07-31,36.94,37.25,37.252,38.1864,42.0963,DOWN,0
2014-08-01,36.66,36.94,37.082,38.1816,42.0512,UP,1
2014-08-04,36.94,36.61,37.016,38.1778,42.0042,UP,1
2014-08-05,37.0,36.79,37.006,38.163,41.9601,DOWN,0
2014-08-06,36.85,36.68,36.878,38.1452,41.9104,DOWN,0
2014-08-07,36.58,36.89,36.806,38.1162,41.8571,UP,1
2014-08-08,36.6,36.75,36.794,38.0828,41.805,UP,1
2014-08-11,36.72,36.67,36.75,38.0542,41.7534,DOWN,0
2014-08-12,36.61,36.62,36.672,38.0166,41.6989,UP,1
2014-08-13,36.9,36.62,36.682,37.9958,41.6467,UP,1
2014-08-14,37.09,36.8,36.784,37.9368,41.5959,DOWN,0
2014-08-15,36.81,37.12,36.826,37.8654,41.5431,UP,1
2014-08-18,37.15,37.02,36.912,37.794,41.4926,UP,1
2014-08-19,37.5,37.12,37.09,37.7432,41.4447,UP,1
2014-08-20,37.51,37.4,37.212,37.6994,41.3952,UP,1
2014-08-21,37.87,37.56,37.368,37.6698,41.3489,UP,1
2014-08-22,38.18,37.9,37.642,37.6528,41.3052,DOWN,0
2014-08-25,37.79,38.28,37.77,37.6204,41.2593,UP,1
2014-08-26,37.99,37.77,37.868,37.6014,41.2154,DOWN,0
2014-08-27,37.95,38.14,37.956,37.5808,41.168,DOWN,0
2014-08-28,37.75,37.69,37.932,37.5598,41.1184,DOWN,0
2014-08-29,37.65,37.76,37.826,37.5416,41.0683,UP,1
2014-09-02,37.77,37.65,37.822,37.5276,41.0137,UP,1
2014-09-03,37.93,37.92,37.81,37.5152,40.9608,UP,1
2014-09-04,38.01,38.02,37.822,37.517,40.9063,UP,1
2014-09-05,38.2,38.01,37.912,37.519,40.8552,DOWN,0
2014-09-08,37.86,38.12,37.954,37.5192,40.8009,DOWN,0
2014-09-09,33.21,35.05,37.042,37.4234,40.7252,UP,1
2014-09-10,35.25,32.9,36.506,37.3616,40.6564,DOWN,0
2014-09-11,35.12,34.98,35.928,37.2904,40.5881,UP,1
2014-09-12,35.28,35.0,35.344,37.2284,40.5226,DOWN,0
2014-09-15,35.26,35.13,34.824,37.1626,40.4549,UP,1
2014-09-16,35.78,35.64,35.338,37.1126,40.3917,UP,1
2014-09-17,35.93,35.88,35.474,37.0754,40.3282,UP,1
2014-09-18,36.07,36.02,35.664,37.0416,40.2641,DOWN,0
2014-09-19,35.83,36.15,35.774,37.0138,40.2347,DOWN,0
2014-09-22,35.46,35.86,35.814,36.9832,40.2049,DOWN,0
2014-09-23,34.55,35.34,35.568,36.9282,40.1707,DOWN,0
2014-09-24,34.55,34.44,35.292,36.8736,40.1356,DOWN,0
2014-09-25,34.34,34.5,34.946,36.8112,40.0994,DOWN,0
2014-09-26,34.33,34.4,34.646,36.7508,40.059,UP,1
2014-09-29,34.41,34.07,34.436,36.6866,40.0239,DOWN,0
2014-09-30,34.33,34.34,34.392,36.6214,39.9926,UP,1
2014-10-01,34.37,34.33,34.356,36.5564,39.9487,UP,1
2014-10-02,34.38,34.28,34.364,36.4892,39.9064,UP,1
2014-10-03,34.8,34.54,34.458,36.4276,39.8621,UP,1
2014-10-06,34.9,34.94,34.556,36.3754,39.8144,UP,1
2014-10-07,35.04,35.19,34.698,36.3308,39.7682,UP,1
2014-10-08,36.11,35.08,35.046,36.312,39.7231,DOWN,0
2014-10-09,34.94,36.1,35.158,36.261,39.6713,DOWN,0
2014-10-10,34.49,34.47,35.096,36.212,39.614,DOWN,0
2014-10-13,34.22,34.39,34.96,36.1632,39.5539,UP,1
2014-10-14,34.7,34.37,34.892,36.1184,39.4949,DOWN,0
2014-10-15,34.64,34.41,34.598,36.0712,39.436,DOWN,0
2014-10-16,34.57,34.16,34.524,36.0256,39.3764,UP,1
2014-10-17,34.76,34.76,34.578,35.9892,39.3189,DOWN,0
2014-10-20,34.5,34.52,34.634,35.9472,39.2567,UP,1
2014-10-21,34.63,34.74,34.62,35.9054,39.1979,DOWN,0
2014-10-22,34.48,34.8,34.588,35.8628,39.1327,UP,1
2014-10-23,35.19,34.84,34.712,35.8286,39.0707,UP,1
2014-10-24,35.38,35.15,34.836,35.7944,39.0086,DOWN,0
2014-10-27,35.28,35.4,34.992,35.7638,38.9462,UP,1
2014-10-28,35.5,35.5,35.166,35.7308,38.8911,UP,1
2014-10-29,35.77,35.63,35.424,35.6962,38.8359,UP,1
2014-10-30,36.13,35.87,35.612,35.6686,38.7793,UP,1
2014-10-31,36.57,36.5,35.85,35.6426,38.7285,UP,1
2014-11-03,36.64,36.57,36.122,35.6118,38.6792,UP,1
2014-11-04,38.26,37.88,36.674,35.6212,38.6386,DOWN,0
2014-11-05,38.22,38.51,37.164,35.6258,38.5997,UP,1
2014-11-06,38.29,38.22,37.596,35.6326,38.5615,UP,1
2014-11-07,38.96,38.28,38.074,35.6568,38.5289,UP,1
2014-11-10,39.61,38.96,38.668,35.696,38.5011,UP,1
2014-11-11,39.66,39.57,38.948,35.7338,38.4712,UP,1
2014-11-12,39.89,39.67,39.282,35.773,38.4457,UP,1
2014-11-13,40.34,39.9,39.692,35.8196,38.421,DOWN,0
2014-11-14,40.31,40.34,39.962,35.8618,38.3959,UP,1
2014-11-17,40.63,40.45,40.166,35.9172,38.379,DOWN,0
2014-11-18,40.02,40.97,40.238,36.0534,38.3573,DOWN,0
2014-11-19,39.62,39.86,40.184,36.1408,38.3332,UP,1
2014-11-20,39.71,39.66,40.058,36.2326,38.308,UP,1
2014-11-21,40.05,40.0,40.006,36.328,38.2844,UP,1
2014-11-24,40.26,40.06,39.932,36.428,38.2613,DOWN,0
2014-11-25,40.16,40.2,39.96,36.5156,38.2369,DOWN,0
2014-11-26,40.12,40.02,40.06,36.5994,38.2141,UP,1
2014-11-28,40.41,40.33,40.2,36.6862,38.1896,DOWN,0
2014-12-01,39.88,40.41,40.166,36.7672,38.1622,UP,1
2014-12-02,40.18,39.88,40.15,36.8616,38.1328,UP,1
2014-12-03,42.83,41.3,40.684,37.0272,38.1193,UP,1
2014-12-04,43.08,43.36,41.276,37.1978,38.106,UP,1
2014-12-05,43.47,43.25,41.888,37.3804,38.0958,UP,1
2014-12-08,43.55,43.45,42.622,37.5648,38.0883,DOWN,0
2014-12-09,43.39,42.83,43.264,37.7444,38.0806,DOWN,0
2014-12-10,42.72,43.38,43.242,37.9122,38.069,UP,1
2014-12-11,42.98,42.91,43.222,38.0844,38.0606,DOWN,0
2014-12-12,42.62,43.2,43.052,38.2492,38.0504,UP,1
2014-12-15,42.74,42.86,42.89,38.408,38.0408,DOWN,0
2014-12-16,42.54,42.77,42.72,38.5608,38.0271,UP,1
2014-12-17,43.03,42.49,42.782,38.7206,38.0183,UP,1
2014-12-18,43.52,43.5,42.89,38.8688,38.0137,DOWN,0
2014-12-19,43.37,43.45,43.04,39.0374,38.0086,UP,1
2014-12-22,43.66,43.46,43.224,39.2208,38.0063,UP,1
2014-12-23,44.31,43.75,43.578,39.4226,38.0119,UP,1
2014-12-24,44.41,44.38,43.854,39.6168,38.0199,DOWN,0
2014-12-26,44.32,44.44,44.014,39.8104,38.0295,DOWN,0
2014-12-29,43.97,44.36,44.134,39.9984,38.0382,UP,1
2014-12-30,44.07,43.81,44.216,40.1846,38.0461,DOWN,0
2014-12-31,43.52,44.11,44.058,40.365,38.0493,DOWN,0
2015-01-02,43.14,43.52,43.804,40.5352,38.0518,DOWN,0
2015-01-05,42.46,42.91,43.432,40.6948,38.0536,DOWN,0
2015-01-06,42.38,42.42,43.114,40.8386,38.054,UP,1
2015-01-07,43.07,42.61,42.914,40.9924,38.0576,UP,1
2015-01-08,43.19,42.54,42.848,41.1506,38.0586,DOWN,0
2015-01-09,42.37,43.19,42.694,41.288,38.0548,DOWN,0
2015-01-12,41.98,42.38,42.598,41.4122,38.0887,UP,1
2015-01-13,42.33,41.99,42.588,41.5362,38.1271,DOWN,0
2015-01-14,41.77,42.04,42.328,41.6402,38.1591,DOWN,0
2015-01-15,41.6,41.83,42.01,41.7394,38.1819,UP,1
2015-01-16,42.4,41.47,42.016,41.8222,38.2103,DOWN,0
2015-01-20,42.01,42.42,42.022,41.898,38.2361,DOWN,0
2015-01-21,41.9,41.88,41.936,41.9702,38.2608,UP,1
2015-01-22,42.93,42.18,42.168,42.0496,38.2907,DOWN,0
2015-01-23,42.7,42.9,42.388,42.1114,38.3181,UP,1
2015-01-26,42.95,42.62,42.498,42.1772,38.3476,DOWN,0
2015-01-27,42.44,42.68,42.584,42.2282,38.3743,UP,1
2015-01-28,42.63,43.065,42.73,42.274,38.4033,UP,1
2015-01-29,42.75,42.8,42.694,42.3228,38.4325,DOWN,0
2015-01-30,41.4,42.37,42.434,42.3382,38.4529,UP,1
2015-02-02,41.83,41.6,42.21,42.3744,38.4752,UP,1
2015-02-03,42.75,41.91,42.272,42.437,38.5022,DOWN,0
2015-02-04,42.07,42.67,42.16,42.4842,38.5263,DOWN,0
2015-02-05,41.8,42.31,41.97,42.5192,38.5473,UP,1
2015-02-06,41.92,41.83,42.074,42.5524,38.569,UP,1
2015-02-09,41.94,41.88,42.096,42.588,38.5931,UP,1
2015-02-10,42.12,42.04,41.97,42.628,38.6195,UP,1
2015-02-11,42.66,42.1,42.088,42.673,38.6472,UP,1
2015-02-12,43.81,42.93,42.49,42.7516,38.68,UP,1
2015-02-13,44.47,43.66,43.0,42.8374,38.7162,DOWN,0
2015-02-17,44.25,44.46,43.462,42.8658,38.751,UP,1
2015-02-18,44.8,44.2,43.998,42.9002,38.7901,UP,1
2015-02-19,45.52,45.0,44.57,42.9412,38.8325,UP,1
2015-02-20,45.94,45.42,44.996,42.989,38.8772,DOWN,0
2015-02-23,45.51,45.9,45.204,43.0314,38.9174,DOWN,0
2015-02-24,45.41,45.48,45.436,43.0852,38.9572,DOWN,0
2015-02-25,45.02,45.36,45.48,43.126,38.9929,UP,1
2015-02-26,45.12,44.93,45.4,43.176,39.0269,DOWN,0
2015-02-27,45.02,44.93,45.216,43.2216,39.0607,UP,1
2015-03-02,45.8,45.0,45.274,43.2868,39.1004,DOWN,0
2015-03-03,45.32,45.63,45.256,43.3326,39.1422,DOWN,0
2015-03-04,45.1,45.12,45.272,43.3642,39.1824,DOWN,0
2015-03-05,44.9,45.08,45.228,43.3948,39.2194,DOWN,0
2015-03-06,44.13,44.74,45.05,43.4042,39.2558,UP,1
2015-03-09,44.49,44.11,44.788,43.4078,39.2938,DOWN,0
2015-03-10,43.79,44.09,44.482,43.3954,39.3271,UP,1
2015-03-11,44.16,43.97,44.294,43.3922,39.3592,UP,1
2015-03-12,44.62,44.22,44.238,43.4052,39.3936,DOWN,0
2015-03-13,43.85,44.45,44.182,43.4008,39.4227,UP,1
2015-03-16,44.15,44.03,44.114,43.4134,39.4521,DOWN,0
2015-03-17,43.83,43.99,44.122,43.4272,39.4805,UP,1
2015-03-18,43.92,43.83,44.074,43.4564,39.5076,UP,1
2015-03-19,45.08,44.03,44.166,43.5104,39.5433,UP,1
2015-03-20,46.26,45.32,44.648,43.5742,39.5744,UP,1
2015-03-23,46.76,46.15,45.17,43.6456,39.6063,DOWN,0
2015-03-24,45.73,46.86,45.55,43.7128,39.6314,DOWN,0
2015-03-25,41.3,45.6,45.026,43.6992,39.6377,UP,1
2015-03-26,41.57,41.0,44.324,43.684,39.647,UP,1
2015-03-27,41.99,41.67,43.47,43.6884,39.6602,UP,1
2015-03-30,42.24,42.08,42.566,43.7012,39.6763,DOWN,0
2015-03-31,41.96,42.03,41.812,43.6924,39.689,UP,1
2015-04-01,41.98,41.87,41.948,43.6918,39.7042,UP,1
2015-04-02,42.16,41.93,42.066,43.697,39.7201,UP,1
2015-04-06,42.33,41.85,42.134,43.685,39.7378,UP,1
2015-04-07,42.43,42.22,42.172,43.6796,39.7571,UP,1
2015-04-08,42.45,42.31,42.27,43.6696,39.777,UP,1
2015-04-09,42.69,42.43,42.412,43.6746,39.7977,DOWN,0
2015-04-10,42.61,42.85,42.502,43.6742,39.8212,DOWN,0
2015-04-13,41.95,42.04,42.426,43.6582,39.8404,DOWN,0
2015-04-14,41.92,41.86,42.324,43.6686,39.8608,DOWN,0
2015-04-15,41.85,42.05,42.204,43.669,39.88,UP,1
2015-04-16,42.01,41.75,42.068,43.6542,39.8984,DOWN,0
2015-04-17,40.93,41.67,41.732,43.6314,39.9096,UP,1
2015-04-20,41.65,41.17,41.672,43.6284,39.926,UP,1
2015-04-21,41.75,41.85,41.638,43.625,39.942,UP,1
2015-04-22,41.84,41.74,41.636,43.623,39.9598,UP,1
2015-04-23,42.06,41.81,41.646,43.6218,39.9811,UP,1
2015-04-24,42.15,42.01,41.89,43.6116,40.0031,DOWN,0
2015-04-27,42.1,42.18,41.98,43.5774,40.0275,UP,1
2015-04-28,42.6,42.01,42.15,43.54,40.0555,DOWN,0
2015-04-29,42.02,42.5,42.186,43.4954,40.0791,DOWN,0
2015-04-30,41.64,41.88,42.102,43.4322,40.1009,UP,1
2015-05-01,41.89,41.7,42.05,43.3596,40.1231,UP,1
2015-05-04,42.2,41.85,42.07,43.2848,40.1473,DOWN,0
2015-05-05,41.46,42.03,41.842,43.2038,40.1665,DOWN,0
2015-05-06,41.31,41.47,41.7,43.1218,40.1851,UP,1
2015-05-07,42.19,41.15,41.81,43.0652,40.208,UP,1
2015-05-08,42.71,42.6,41.974,43.017,40.2328,UP,1
2015-05-11,42.88,42.6,42.11,42.9742,40.2578,DOWN,0
2015-05-12,39.63,42.56,41.744,42.8508,40.2684,UP,1
2015-05-13,40.49,40.18,41.58,42.7542,40.2845,UP,1
2015-05-14,40.99,40.71,41.34,42.672,40.3042,UP,1
2015-05-15,41.38,41.09,41.074,42.6016,40.3237,UP,1
2015-05-18,42.31,41.34,40.96,42.5652,40.3505,UP,1
2015-05-19,42.43,42.27,41.52,42.524,40.3794,UP,1
2015-05-20,42.77,42.87,41.976,42.5036,40.4085,DOWN,0
2015-05-21,42.38,42.66,42.254,42.468,40.4354,DOWN,0
2015-05-22,42.23,42.27,42.424,42.4202,40.4623,DOWN,0
2015-05-26,41.62,42.07,42.286,42.3756,40.4875,UP,1
2015-05-27,42.53,41.63,42.306,42.3432,40.5172,DOWN,0
2015-05-28,42.22,42.41,42.196,42.311,40.5447,UP,1
2015-05-29,42.5,42.22,42.22,42.2826,40.5741,UP,1
2015-06-01,42.77,42.75,42.328,42.2364,40.6035,DOWN,0
2015-06-02,42.67,42.48,42.538,42.1646,40.6314,UP,1
2015-06-03,43.2,42.81,42.672,42.0934,40.6633,DOWN,0
2015-06-04,42.71,42.93,42.77,42.033,40.6911,DOWN,0
2015-06-05,42.59,42.35,42.788,42.0588,40.7166,DOWN,0
2015-06-08,42.26,42.57,42.686,42.0726,40.7403,DOWN,0
2015-06-09,41.98,42.18,42.548,42.0724,40.7609,UP,1
2015-06-10,42.54,42.12,42.416,42.0784,40.7827,UP,1
2015-06-11,42.79,42.55,42.432,42.095,40.8077,DOWN,0
2015-06-12,42.33,42.66,42.38,42.102,40.8294,DOWN,0
2015-06-15,41.81,41.93,42.29,42.095,40.8487,UP,1
2015-06-16,42.18,41.62,42.33,42.092,40.8708,DOWN,0
2015-06-17,42.11,42.3,42.244,42.0856,40.8931,UP,1
2015-06-18,42.49,42.24,42.184,42.0864,40.9167,DOWN,0
2015-06-19,42.2,42.55,42.158,42.0766,40.9381,UP,1
2015-06-22,42.45,42.5,42.286,42.0734,40.9603,DOWN,0
2015-06-23,42.14,42.35,42.278,42.0772,40.98,DOWN,0
2015-06-24,41.68,42.11,42.192,42.0724,40.9991,DOWN,0
2015-06-25,41.65,41.68,42.024,42.0684,41.0413,DOWN,0
2015-06-26,41.5,41.65,41.884,42.0582,41.0725,DOWN,0
2015-06-29,40.43,41.03,41.48,42.0482,41.0991,DOWN,0
2015-06-30,40.37,40.84,41.126,42.0226,41.1245,UP,1
2015-07-01,40.82,40.72,40.954,42.004,41.1523,DOWN,0
2015-07-02,40.41,40.84,40.706,41.9754,41.1755,DOWN,0
2015-07-06,40.32,40.0,40.47,41.9406,41.1974,UP,1
2015-07-07,40.39,40.35,40.462,41.9054,41.219,DOWN,0
2015-07-08,39.59,39.93,40.306,41.8552,41.2378,DOWN,0
2015-07-09,39.56,40.18,40.054,41.7944,41.2583,UP,1
2015-07-10,40.15,40.11,40.002,41.757,41.2863,DOWN,0
2015-07-13,40.15,40.15,39.968,41.7272,41.3143,UP,1
2015-07-14,40.29,40.11,39.948,41.6952,41.3441,UP,1
2015-07-15,40.33,40.22,40.096,41.6578,41.3741,UP,1
2015-07-16,40.47,40.57,40.278,41.638,41.4044,DOWN,0
2015-07-17,40.25,40.48,40.298,41.6168,41.434,DOWN,0
2015-07-20,40.18,40.23,40.304,41.5766,41.463,UP,1
2015-07-21,40.26,40.12,40.298,41.5276,41.4924,DOWN,0
2015-07-22,40.03,40.0,40.238,41.4706,41.5186,DOWN,0
2015-07-23,39.92,40.05,40.128,41.4764,41.5437,DOWN,0
2015-07-24,38.68,39.9,39.814,41.4402,41.5619,DOWN,0
2015-07-27,38.05,38.39,39.388,41.3814,41.5716,UP,1
2015-07-28,38.49,38.19,39.034,41.3236,41.5893,UP,1
2015-07-29,40.4,38.46,39.108,41.2854,41.6189,UP,1
2015-07-30,40.49,40.39,39.222,41.2466,41.6502,UP,1
2015-07-31,40.8,40.5,39.646,41.2072,41.6807,UP,1
2015-08-03,41.0,40.92,40.236,41.1796,41.7125,DOWN,0
2015-08-04,40.45,40.92,40.628,41.144,41.7419,UP,1
2015-08-05,44.01,41.57,41.35,41.1918,41.7882,DOWN,0
2015-08-06,43.23,44.01,41.898,41.2058,41.8318,UP,1
2015-08-07,44.45,43.18,42.628,41.2504,41.8809,UP,1
2015-08-10,44.78,44.7,43.384,41.296,41.9324,DOWN,0
2015-08-11,44.64,44.41,44.222,41.3334,41.9797,DOWN,0
2015-08-12,44.52,44.26,44.324,41.3704,42.0254,DOWN,0
2015-08-13,44.34,44.53,44.546,41.3932,42.0707,UP,1
2015-08-14,44.72,44.26,44.6,41.4334,42.1168,UP,1
2015-08-17,45.03,44.54,44.65,41.4822,42.1631,DOWN,0
2015-08-18,45.0,44.9,44.722,41.537,42.2074,DOWN,0
2015-08-19,44.87,44.85,44.792,41.5948,42.2489,DOWN,0
2015-08-20,43.99,44.28,44.722,41.6238,42.2857,DOWN,0
2015-08-21,42.97,43.44,44.372,41.6274,42.3092,DOWN,0
2015-08-24,40.81,40.3,43.528,41.597,42.3222,DOWN,0
2015-08-25,39.93,41.96,42.514,41.5594,42.3304,UP,1
2015-08-26,41.36,40.92,41.812,41.543,42.3424,UP,1
2015-08-27,42.06,41.84,41.426,41.542,42.3546,UP,1
2015-08-28,42.44,41.73,41.32,41.541,42.3685,DOWN,0
2015-08-31,42.08,42.39,41.574,41.5386,42.3795,DOWN,0
2015-09-01,40.36,41.14,41.66,41.4968,42.3796,UP,1
2015-09-02,41.31,41.04,41.65,41.4802,42.3846,UP,1
2015-09-03,41.37,41.31,41.512,41.474,42.3883,DOWN,0
2015-09-04,40.73,40.97,41.17,41.4556,42.3918,UP,1
2015-09-08,42.43,41.38,41.24,41.4742,42.4059,DOWN,0
2015-09-09,41.99,42.74,41.566,41.5054,42.4173,UP,1
2015-09-10,42.3,41.9,41.764,41.544,42.4285,UP,1
2015-09-11,42.61,42.04,42.012,41.5798,42.4403,DOWN,0
2015-09-14,42.03,42.54,42.272,41.6122,42.4496,UP,1
2015-09-15,42.41,42.07,42.268,41.654,42.4611,UP,1
2015-09-16,43.22,42.41,42.514,41.7106,42.4751,UP,1
2015-09-17,43.36,43.22,42.726,41.786,42.4925,UP,1
2015-09-18,43.55,42.87,42.914,41.8658,42.5094,UP,1
2015-09-21,43.78,43.62,43.264,41.9384,42.5141,DOWN,0
2015-09-22,42.74,43.08,43.33,41.9902,42.5124,DOWN,0
2015-09-23,42.72,42.67,43.23,42.0388,42.5087,DOWN,0
2015-09-24,41.78,42.09,42.914,42.0678,42.4998,UP,1
2015-09-25,42.19,42.12,42.642,42.1022,42.4938,DOWN,0
2015-09-28,41.17,41.99,42.12,42.1206,42.4861,UP,1
2015-09-29,41.18,41.23,41.808,42.1406,42.4771,UP,1
2015-09-30,41.31,41.68,41.526,42.1616,42.4705,UP,1
2015-10-01,41.42,41.26,41.454,42.1894,42.4639,UP,1
2015-10-02,42.13,40.81,41.442,42.2336,42.4619,UP,1
2015-10-05,43.42,42.44,41.892,42.3284,42.4638,UP,1
2015-10-06,43.75,43.41,42.406,42.4424,42.465,UP,1
2015-10-07,44.8,43.9,43.104,42.5686,42.4721,UP,1
2015-10-08,45.44,44.63,43.908,42.6694,42.481,UP,1
2015-10-09,45.74,45.5,44.63,42.7744,42.4882,DOWN,0
2015-10-12,45.61,45.63,45.068,42.8706,42.4942,DOWN,0
2015-10-13,44.93,45.07,45.304,42.9492,42.4972,DOWN,0
2015-10-14,44.36,44.99,45.216,43.0274,42.4992,UP,1
2015-10-15,44.59,44.52,45.046,43.039,42.5018,UP,1
2015-10-16,44.76,44.69,44.85,43.0696,42.508,DOWN,0
2015-10-19,44.69,44.51,44.666,43.0744,42.5157,UP,1
2015-10-20,45.17,44.57,44.714,43.0822,42.5293,DOWN,0
2015-10-21,44.81,45.22,44.804,43.0856,42.5415,UP,1
2015-10-22,45.35,45.17,44.956,43.1022,42.5529,UP,1
2015-10-23,46.42,45.71,45.288,43.1438,42.569,UP,1
2015-10-26,46.67,46.26,45.684,43.1828,42.5905,UP,1
2015-10-27,46.98,46.55,46.046,43.2218,42.6155,UP,1
2015-10-28,48.59,47.0,46.802,43.2936,42.6468,UP,1
2015-10-29,52.22,49.5,48.176,43.4406,42.699,UP,1
2015-10-30,52.57,52.51,49.406,43.6122,42.7539,UP,1
2015-11-02,54.44,52.66,50.96,43.8416,42.8141,UP,1
2015-11-03,55.11,54.6,52.586,44.1276,42.8796,UP,1
2015-11-04,55.6,55.19,53.988,44.441,42.9481,DOWN,0
2015-11-05,54.97,55.58,54.538,44.7132,43.0083,UP,1
2015-11-06,55.13,55.11,55.05,44.9746,43.0704,DOWN,0
2015-11-09,55.03,54.98,55.168,45.2264,43.1308,UP,1
2015-11-10,55.71,55.02,55.288,45.499,43.1972,DOWN,0
2015-11-11,55.53,55.76,55.274,45.8024,43.2617,DOWN,0
2015-11-12,53.96,54.97,55.072,46.0554,43.3177,DOWN,0
2015-11-13,53.01,53.85,54.648,46.2882,43.3758,UP,1
2015-11-16,54.5,53.01,54.542,46.5636,43.4391,UP,1
2015-11-17,55.13,54.66,54.426,46.8176,43.501,UP,1
2015-11-18,55.74,55.27,54.468,47.0926,43.5694,DOWN,0
2015-11-19,55.68,55.58,54.812,47.3602,43.6388,UP,1
2015-11-20,56.65,56.04,55.54,47.641,43.7124,UP,1
2015-11-23,56.93,56.52,56.026,47.939,43.7874,UP,1
2015-11-24,57.58,56.47,56.516,48.2424,43.8647,UP,1
2015-11-25,57.59,57.76,56.886,48.5298,43.9393,DOWN,0
2015-11-27,57.43,57.54,57.236,48.8112,44.0074,UP,1
2015-11-30,57.93,57.49,57.492,49.0988,44.0747,UP,1
2015-12-01,59.01,58.18,57.908,49.4034,44.1485,DOWN,0
2015-12-02,58.42,59.01,58.076,49.717,44.2166,DOWN,0
2015-12-03,57.37,58.43,58.032,50.01,44.2759,UP,1
2015-12-04,59.05,57.39,58.356,50.3554,44.3414,DOWN,0
2015-12-07,58.12,58.71,58.394,50.674,44.4045,DOWN,0
2015-12-08,57.86,57.38,58.164,51.0078,44.4667,DOWN,0
2015-12-09,56.47,57.56,57.774,51.3136,44.524,UP,1
2015-12-10,57.1,56.57,57.72,51.6294,44.5839,DOWN,0
2015-12-11,55.68,56.31,57.046,51.9146,44.6372,DOWN,0
2015-12-14,55.6,55.53,56.542,52.184,44.6862,UP,1
2015-12-15,57.05,56.04,56.38,52.4566,44.7448,UP,1
2015-12-16,57.61,57.63,56.608,52.7338,44.8074,DOWN,0
2015-12-17,57.18,57.76,56.624,52.9814,44.8688,DOWN,0
2015-12-18,55.96,57.32,56.68,53.1918,44.9279,DOWN,0
2015-12-21,55.41,56.59,56.642,53.3852,44.9825,UP,1
2015-12-22,55.92,55.8,56.416,53.5914,45.0432,UP,1
2015-12-23,57.11,56.31,56.316,53.835,45.1079,UP,1
2015-12-24,57.12,57.02,56.304,54.0902,45.1704,UP,1
2015-12-28,57.27,57.09,56.566,54.3438,45.2375,UP,1
2015-12-29,57.76,57.54,57.036,54.6038,45.3056,DOWN,0
