ticker,FRC US Equity,FRC US Equity,FRC US Equity,FRC US Equity,FRC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2014-02-26,51.25,51.17,50.88,50.8188,46.1663,UP,1
2014-02-27,51.64,51.25,51.226,50.8332,46.227,UP,1
2014-02-28,51.97,51.39,51.53,50.842,46.2877,DOWN,0
2014-03-03,51.58,51.4,51.518,50.853,46.3454,UP,1
2014-03-04,52.58,51.87,51.804,50.867,46.4093,DOWN,0
2014-03-05,52.58,52.67,52.07,50.8882,46.4735,DOWN,0
2014-03-06,52.29,52.59,52.2,50.8928,46.5353,UP,1
2014-03-07,52.92,52.53,52.39,50.9032,46.6048,DOWN,0
2014-03-10,52.66,52.91,52.606,50.9064,46.6754,UP,1
2014-03-11,52.69,52.79,52.628,50.914,46.7476,DOWN,0
2014-03-12,52.56,52.53,52.624,50.9108,46.8175,UP,1
2014-03-13,52.65,52.75,52.696,50.9168,46.8889,UP,1
2014-03-14,52.78,52.41,52.668,50.9254,46.9651,UP,1
2014-03-17,53.22,53.1,52.78,50.9622,47.0426,UP,1
2014-03-18,53.63,52.62,52.968,51.0034,47.125,UP,1
2014-03-19,54.29,53.63,53.314,51.0628,47.2084,UP,1
2014-03-20,55.29,54.14,53.842,51.1552,47.3004,UP,1
2014-03-21,55.38,55.78,54.362,51.2412,47.3901,DOWN,0
2014-03-24,55.18,55.64,54.754,51.3148,47.4763,DOWN,0
2014-03-25,54.9,55.45,55.008,51.3732,47.559,DOWN,0
2014-03-26,54.58,55.34,55.066,51.4334,47.6384,DOWN,0
2014-03-27,53.03,54.49,54.614,51.4616,47.7132,UP,1
2014-03-28,53.75,53.33,54.288,51.4932,47.7908,UP,1
2014-03-31,53.99,54.05,54.05,51.5392,47.8671,UP,1
2014-04-01,54.79,54.1,54.028,51.6106,47.9482,UP,1
2014-04-02,54.94,54.73,54.1,51.6728,48.0292,DOWN,0
2014-04-03,54.87,54.44,54.468,51.7282,48.111,DOWN,0
2014-04-04,54.65,55.05,54.648,51.7906,48.1938,DOWN,0
2014-04-07,53.3,54.48,54.51,51.8424,48.2718,UP,1
2014-04-08,54.4,53.5,54.432,51.9436,48.3546,UP,1
2014-04-09,54.55,54.75,54.354,52.0456,48.4405,DOWN,0
2014-04-10,53.22,54.47,54.024,52.1308,48.5172,DOWN,0
2014-04-11,52.46,52.8,53.586,52.1914,48.59,DOWN,0
2014-04-14,52.36,52.96,53.398,52.268,48.6596,DOWN,0
2014-04-15,52.36,52.53,52.99,52.3622,48.729,DOWN,0
2014-04-16,52.07,50.78,52.494,52.4236,48.7956,UP,1
2014-04-17,52.08,52.49,52.266,52.494,48.8589,DOWN,0
2014-04-21,51.9,52.06,52.154,52.5486,48.9229,UP,1
2014-04-22,51.92,51.92,52.066,52.5992,48.9906,DOWN,0
2014-04-23,51.91,52.0,51.976,52.65,49.0544,DOWN,0
2014-04-24,51.61,52.07,51.884,52.6788,49.1142,DOWN,0
2014-04-25,51.18,51.68,51.704,52.7064,49.1724,DOWN,0
2014-04-28,50.46,51.25,51.416,52.7268,49.2278,DOWN,0
2014-04-29,50.42,50.41,51.116,52.7296,49.2799,UP,1
2014-04-30,50.76,50.46,50.886,52.7278,49.3329,UP,1
2014-05-01,51.23,50.68,50.81,52.7596,49.3906,UP,1
2014-05-02,51.89,51.25,50.952,52.7992,49.441,DOWN,0
2014-05-05,51.39,51.73,51.138,52.818,49.4795,DOWN,0
2014-05-06,50.84,51.4,51.222,52.802,49.5177,UP,1
2014-05-07,50.87,50.91,51.244,52.7964,49.5596,DOWN,0
2014-05-08,50.49,50.85,51.096,52.7812,49.5965,UP,1
2014-05-09,50.84,50.29,50.886,52.7652,49.6358,UP,1
2014-05-12,51.55,51.15,50.918,52.7568,49.6788,DOWN,0
2014-05-13,50.75,51.56,50.9,52.7402,49.7195,DOWN,0
2014-05-14,49.96,50.76,50.718,52.6878,49.7588,DOWN,0
2014-05-15,49.94,49.96,50.608,52.635,49.7948,UP,1
2014-05-16,50.57,50.06,50.554,52.6006,49.8317,UP,1
2014-05-19,51.2,50.38,50.484,52.5662,49.8647,DOWN,0
2014-05-20,50.59,51.22,50.452,52.5248,49.8959,UP,1
2014-05-21,51.06,50.85,50.672,52.4922,49.9289,DOWN,0
2014-05-22,51.02,51.1,50.888,52.4614,49.9614,UP,1
2014-05-23,51.45,51.17,51.064,52.4374,49.9958,UP,1
2014-05-27,51.91,51.43,51.206,52.42,50.0333,DOWN,0
2014-05-28,51.08,51.9,51.304,52.3772,50.0654,DOWN,0
2014-05-29,50.86,51.3,51.264,52.3218,50.0969,DOWN,0
2014-05-30,50.86,50.92,51.232,52.2532,50.129,UP,1
2014-06-02,51.51,51.06,51.244,52.1776,50.1641,UP,1
2014-06-03,52.31,51.35,51.324,52.1162,50.2055,UP,1
2014-06-04,53.07,52.4,51.722,52.074,50.2517,UP,1
2014-06-05,53.27,53.09,52.204,52.0414,50.2995,UP,1
2014-06-06,54.14,53.49,52.86,52.0326,50.3476,UP,1
2014-06-09,54.42,54.08,53.442,52.0604,50.3966,DOWN,0
2014-06-10,54.37,54.16,53.854,52.0728,50.4399,DOWN,0
2014-06-11,53.44,54.14,53.928,52.0618,50.4775,DOWN,0
2014-06-12,53.39,53.48,53.952,52.0338,50.5177,DOWN,0
2014-06-13,53.26,53.36,53.776,52.0002,50.5649,UP,1
2014-06-16,53.62,53.15,53.616,51.9752,50.612,UP,1
2014-06-17,54.34,53.46,53.61,51.969,50.6612,UP,1
2014-06-18,54.72,54.31,53.866,51.9974,50.7134,DOWN,0
2014-06-19,54.62,54.67,54.112,52.0018,50.7641,UP,1
2014-06-20,54.91,54.89,54.442,52.009,50.8139,UP,1
2014-06-23,55.1,55.01,54.738,52.0466,50.8626,DOWN,0
2014-06-24,54.34,54.91,54.738,52.0842,50.9098,UP,1
2014-06-25,54.52,54.25,54.698,52.1274,50.9556,UP,1
2014-06-26,55.13,54.53,54.8,52.1828,51.0025,DOWN,0
2014-06-27,54.52,54.89,54.722,52.2318,51.0475,UP,1
2014-06-30,54.99,54.56,54.7,52.29,51.0964,UP,1
2014-07-01,55.46,55.0,54.924,52.3612,51.1459,DOWN,0
2014-07-02,55.07,55.46,55.034,52.4242,51.1913,UP,1
2014-07-03,55.62,55.32,55.132,52.4984,51.2355,DOWN,0
2014-07-07,55.26,55.21,55.28,52.5714,51.2773,DOWN,0
2014-07-08,54.66,54.99,55.214,52.641,51.3206,UP,1
2014-07-09,54.73,54.71,55.068,52.7264,51.3591,DOWN,0
2014-07-10,54.23,54.13,54.9,52.8026,51.3968,UP,1
2014-07-11,54.34,54.09,54.644,52.8742,51.4333,DOWN,0
2014-07-14,54.22,54.6,54.436,52.934,51.4706,UP,1
2014-07-15,55.0,54.3,54.504,52.9962,51.5123,DOWN,0
2014-07-16,46.7,54.94,52.898,52.9024,51.5122,UP,1
2014-07-17,47.76,48.2,51.604,52.8408,51.5179,DOWN,0
2014-07-18,47.32,47.75,50.2,52.7698,51.518,DOWN,0
2014-07-21,46.81,47.09,48.718,52.6962,51.5169,DOWN,0
2014-07-22,45.77,46.84,46.872,52.5948,51.5127,UP,1
2014-07-23,46.04,46.0,46.74,52.4846,51.5079,UP,1
2014-07-24,46.82,46.19,46.552,52.406,51.5092,UP,1
2014-07-25,47.32,46.59,46.552,52.3532,51.5166,DOWN,0
2014-07-28,46.95,47.17,46.58,52.2934,51.5207,UP,1
2014-07-29,47.03,46.89,46.832,52.2226,51.5208,DOWN,0
2014-07-30,46.83,47.18,46.99,52.1352,51.5167,DOWN,0
2014-07-31,46.72,46.96,46.97,52.0578,51.5119,UP,1
2014-08-01,47.0,46.55,46.906,51.9766,51.51,UP,1
2014-08-04,47.24,47.13,46.964,51.901,51.5042,DOWN,0
2014-08-05,47.0,47.25,46.958,51.812,51.4925,UP,1
2014-08-06,47.15,46.9,47.022,51.7168,51.4793,DOWN,0
2014-08-07,46.19,47.15,46.916,51.619,51.4583,UP,1
2014-08-08,46.4,46.19,46.796,51.5298,51.4397,DOWN,0
2014-08-11,46.31,46.5,46.61,51.4388,51.4218,DOWN,0
2014-08-12,45.96,46.25,46.402,51.3278,51.3989,DOWN,0
2014-08-13,45.96,46.14,46.164,51.2008,51.3739,UP,1
2014-08-14,47.12,45.99,46.35,51.0818,51.3513,UP,1
2014-08-15,48.45,47.42,46.76,50.9854,51.3358,DOWN,0
2014-08-18,48.16,48.75,47.13,50.8658,51.3197,UP,1
2014-08-19,48.4,48.16,47.618,50.7454,51.3064,DOWN,0
2014-08-20,48.33,48.32,48.092,50.6246,51.2947,UP,1
2014-08-21,48.72,48.45,48.412,50.5302,51.2865,UP,1
2014-08-22,48.87,48.72,48.496,50.4398,51.2798,UP,1
2014-08-25,48.97,49.05,48.658,50.354,51.2723,UP,1
2014-08-26,49.16,49.01,48.81,50.2648,51.2685,DOWN,0
2014-08-27,48.81,49.29,48.906,50.1542,51.2576,DOWN,0
2014-08-28,48.44,48.58,48.85,50.0286,51.2477,UP,1
2014-08-29,48.9,48.5,48.856,49.9142,51.2432,UP,1
2014-09-02,48.91,49.09,48.844,49.7942,51.2407,DOWN,0
2014-09-03,48.8,49.0,48.772,49.6682,51.2361,UP,1
2014-09-04,49.27,48.84,48.864,49.5668,51.2354,UP,1
2014-09-05,49.6,49.28,49.096,49.4684,51.2372,DOWN,0
2014-09-08,49.5,49.56,49.216,49.3558,51.2428,DOWN,0
2014-09-09,48.91,49.32,49.216,49.2436,51.2404,DOWN,0
2014-09-10,48.85,49.06,49.226,49.1208,51.2309,UP,1
2014-09-11,48.98,48.58,49.168,48.9912,51.2204,DOWN,0
2014-09-12,48.87,48.99,49.022,48.8672,51.2095,DOWN,0
2014-09-15,48.31,48.76,48.784,48.721,51.1963,DOWN,0
2014-09-16,47.92,48.32,48.586,48.5742,51.1788,UP,1
2014-09-17,48.33,48.1,48.482,48.4476,51.165,UP,1
2014-09-18,48.6,48.34,48.406,48.325,51.1509,DOWN,0
2014-09-19,48.23,48.72,48.278,48.205,51.1405,DOWN,0
2014-09-22,47.77,48.08,48.17,48.0736,51.1275,DOWN,0
2014-09-23,47.59,48.06,48.104,47.941,51.1147,UP,1
2014-09-24,48.16,47.67,48.07,47.8042,51.1009,DOWN,0
2014-09-25,48.14,48.45,47.978,47.833,51.0859,UP,1
2014-09-26,49.51,48.65,48.234,47.868,51.079,UP,1
2014-09-29,49.58,49.14,48.596,47.9132,51.0733,DOWN,0
2014-09-30,49.38,49.6,48.954,47.9646,51.0652,DOWN,0
2014-10-01,49.25,49.73,49.172,48.0342,51.0568,DOWN,0
2014-10-02,49.21,49.14,49.386,48.0976,51.0452,UP,1
2014-10-03,49.66,49.41,49.416,48.1544,51.0384,DOWN,0
2014-10-06,49.38,49.75,49.376,48.1956,51.0259,DOWN,0
2014-10-07,48.5,49.24,49.2,48.2266,51.0108,UP,1
2014-10-08,49.18,48.5,49.186,48.2696,50.9964,DOWN,0
2014-10-09,48.34,49.31,49.012,48.2998,50.9761,DOWN,0
2014-10-10,47.52,48.29,48.584,48.3158,50.9512,DOWN,0
2014-10-13,47.14,47.67,48.136,48.3186,50.9253,DOWN,0
2014-10-14,47.08,47.16,47.852,48.3154,50.8971,DOWN,0
2014-10-15,46.36,46.68,47.288,48.3026,50.8672,UP,1
2014-10-16,47.37,44.56,47.094,48.307,50.8423,DOWN,0
2014-10-17,47.19,47.6,47.028,48.327,50.8213,DOWN,0
2014-10-20,46.39,46.95,46.878,48.3268,50.7954,UP,1
2014-10-21,47.51,46.68,46.964,48.3508,50.7764,DOWN,0
2014-10-22,46.88,47.33,47.068,48.3692,50.7574,UP,1
2014-10-23,47.08,47.32,47.01,48.3916,50.7374,UP,1
2014-10-24,47.58,47.26,47.088,48.4008,50.7178,UP,1
2014-10-27,47.84,47.5,47.378,48.3886,50.6971,UP,1
2014-10-28,48.46,47.69,47.568,48.3946,50.6816,UP,1
2014-10-29,48.85,48.38,47.962,48.4036,50.6677,UP,1
2014-10-30,49.14,48.56,48.374,48.4198,50.6526,UP,1
2014-10-31,50.93,49.6,49.044,48.464,50.6488,DOWN,0
2014-11-03,50.59,50.87,49.594,48.4984,50.6456,UP,1
2014-11-04,50.69,50.51,50.04,48.5328,50.6399,UP,1
2014-11-05,51.11,50.87,50.492,48.5718,50.635,UP,1
2014-11-06,51.78,51.01,51.02,48.6312,50.6362,DOWN,0
2014-11-07,51.55,51.78,51.144,48.6934,50.6404,UP,1
2014-11-10,51.6,51.47,51.346,48.7474,50.6517,UP,1
2014-11-11,51.65,51.44,51.538,48.8022,50.6627,UP,1
2014-11-12,52.14,51.37,51.744,48.869,50.6786,DOWN,0
2014-11-13,51.64,52.12,51.716,48.9164,50.6897,DOWN,0
2014-11-14,51.51,51.62,51.708,48.9546,50.7046,DOWN,0
2014-11-17,51.5,51.4,51.688,48.9946,50.7238,DOWN,0
2014-11-18,51.44,51.59,51.646,49.0452,50.736,UP,1
2014-11-19,51.54,51.71,51.526,49.099,50.7509,DOWN,0
2014-11-20,51.33,50.49,51.464,49.146,50.7617,DOWN,0
2014-11-21,51.13,51.69,51.388,49.1912,50.7704,UP,1
2014-11-24,51.47,51.45,51.382,49.2544,50.7809,UP,1
2014-11-25,51.81,51.43,51.456,49.3322,50.7891,UP,1
2014-11-26,52.6,51.89,51.668,49.4176,50.8031,DOWN,0
2014-11-28,51.53,52.61,51.708,49.4762,50.8136,DOWN,0
2014-12-01,50.36,51.31,51.554,49.5188,50.814,UP,1
2014-12-02,50.81,50.49,51.422,49.5796,50.8138,UP,1
2014-12-03,51.32,50.31,51.324,49.6542,50.8222,DOWN,0
2014-12-04,51.31,51.33,51.066,49.7172,50.8292,UP,1
2014-12-05,51.81,51.6,51.122,49.7906,50.836,UP,1
2014-12-08,52.0,51.8,51.45,49.8404,50.8378,UP,1
2014-12-09,52.26,51.36,51.74,49.894,50.8433,DOWN,0
2014-12-10,50.7,51.9,51.616,49.9204,50.8406,UP,1
2014-12-11,51.0,50.95,51.554,49.9554,50.8374,DOWN,0
2014-12-12,50.21,50.55,51.234,49.9754,50.8286,UP,1
2014-12-15,50.55,50.37,50.944,49.9932,50.8234,DOWN,0
2014-12-16,50.34,50.14,50.56,50.0124,50.8122,UP,1
2014-12-17,51.12,50.35,50.644,50.0648,50.8049,UP,1
2014-12-18,51.92,51.56,50.828,50.1196,50.8031,UP,1
2014-12-19,52.15,51.94,51.216,50.1958,50.7992,UP,1
2014-12-22,52.32,52.15,51.57,50.2918,50.7975,UP,1
2014-12-23,52.91,52.43,52.084,50.4072,50.7986,DOWN,0
2014-12-24,52.6,52.9,52.38,50.5176,50.7988,DOWN,0
2014-12-26,52.5,52.68,52.496,50.6404,50.7981,UP,1
2014-12-29,52.86,52.5,52.638,50.7502,50.7985,DOWN,0
2014-12-30,52.78,52.81,52.73,50.862,50.7963,DOWN,0
2014-12-31,52.12,53.0,52.572,50.9766,50.7887,DOWN,0
2015-01-02,52.1,52.39,52.472,51.0684,50.7778,DOWN,0
2015-01-05,50.54,51.74,52.08,51.1416,50.754,DOWN,0
2015-01-06,49.16,50.24,51.34,51.1832,50.7229,UP,1
2015-01-07,49.68,49.65,50.72,51.2252,50.6954,UP,1
2015-01-08,50.63,49.92,50.422,51.281,50.6741,DOWN,0
2015-01-09,49.73,50.69,49.948,51.3064,50.6498,DOWN,0
2015-01-12,49.08,49.74,49.656,51.311,50.6301,DOWN,0
2015-01-13,48.37,47.97,49.498,51.2956,50.6032,DOWN,0
2015-01-14,47.76,47.58,49.114,51.2322,50.572,DOWN,0
2015-01-15,47.62,48.74,48.512,51.1728,50.5362,UP,1
2015-01-16,48.4,47.65,48.246,51.127,50.5035,DOWN,0
2015-01-20,48.1,48.5,48.05,51.0668,50.4696,UP,1
2015-01-21,48.84,48.1,48.144,51.008,50.4406,UP,1
2015-01-22,51.9,49.73,48.972,51.015,50.4336,DOWN,0
2015-01-23,51.21,51.48,49.69,51.0072,50.4176,UP,1
2015-01-26,51.67,50.85,50.344,51.0076,50.4032,DOWN,0
2015-01-27,51.53,51.08,51.03,50.9954,50.3948,DOWN,0
2015-01-28,50.27,51.83,51.316,50.968,50.3838,UP,1
2015-01-29,51.32,50.25,51.2,50.9642,50.3786,DOWN,0
2015-01-30,50.92,51.0,51.142,50.9526,50.3714,UP,1
2015-02-02,52.03,50.96,51.214,50.9644,50.3712,UP,1
2015-02-03,52.85,52.16,51.478,50.9906,50.3751,DOWN,0
2015-02-04,52.53,52.82,51.93,51.0146,50.3782,UP,1
2015-02-05,54.62,52.94,52.59,51.0844,50.3917,UP,1
2015-02-06,55.23,55.38,53.452,51.1596,50.4083,UP,1
2015-02-09,55.35,54.99,54.116,51.2304,50.427,UP,1
2015-02-10,55.82,55.58,54.71,51.2948,50.4502,DOWN,0
2015-02-11,55.68,55.65,55.34,51.3778,50.4763,UP,1
2015-02-12,56.79,55.98,55.774,51.5064,50.5082,DOWN,0
2015-02-13,56.41,56.78,56.01,51.6184,50.5364,UP,1
2015-02-17,56.49,56.29,56.238,51.7218,50.5627,DOWN,0
2015-02-18,55.79,56.37,56.232,51.8114,50.5822,UP,1
2015-02-19,55.89,55.68,56.274,51.893,50.6047,UP,1
2015-02-20,56.63,56.0,56.242,51.9856,50.6337,DOWN,0
2015-02-23,56.58,56.37,56.276,52.072,50.6622,DOWN,0
2015-02-24,56.21,56.55,56.22,52.1822,50.6908,UP,1
2015-02-25,56.53,56.21,56.368,52.2928,50.7193,UP,1
2015-02-26,57.03,56.52,56.596,52.4292,50.7467,DOWN,0
2015-02-27,57.0,56.87,56.67,52.5582,50.7779,UP,1
2015-03-02,57.46,57.01,56.846,52.7006,50.8154,DOWN,0
2015-03-03,57.46,57.22,57.096,52.8274,50.853,DOWN,0
2015-03-04,57.33,57.36,57.256,52.9356,50.8868,UP,1
2015-03-05,57.7,57.32,57.39,53.0466,50.9193,UP,1
2015-03-06,57.9,58.36,57.57,53.1582,50.9559,UP,1
2015-03-09,57.98,58.07,57.674,53.2596,50.9905,DOWN,0
2015-03-10,57.53,57.62,57.688,53.3582,51.023,UP,1
2015-03-11,58.46,57.61,57.914,53.4774,51.0581,UP,1
2015-03-12,59.67,58.81,58.308,53.6136,51.0969,DOWN,0
2015-03-13,57.04,57.68,58.136,53.6988,51.1267,UP,1
2015-03-16,57.31,56.8,58.002,53.8026,51.1589,UP,1
2015-03-17,57.43,57.09,57.982,53.9092,51.1918,DOWN,0
2015-03-18,57.24,57.36,57.738,54.0432,51.2204,DOWN,0
2015-03-19,57.04,57.0,57.212,54.2008,51.2441,UP,1
2015-03-20,57.54,57.51,57.312,54.358,51.2664,DOWN,0
2015-03-23,57.46,57.57,57.342,54.4946,51.2874,DOWN,0
2015-03-24,57.29,57.45,57.314,54.6458,51.3031,DOWN,0
2015-03-25,56.4,57.33,57.146,54.7922,51.313,UP,1
2015-03-26,56.74,56.31,57.086,54.9596,51.3249,DOWN,0
2015-03-27,56.55,56.63,56.888,55.1354,51.3404,UP,1
2015-03-30,57.36,56.92,56.868,55.3302,51.3603,DOWN,0
2015-03-31,57.09,56.95,56.828,55.504,51.3794,DOWN,0
2015-04-01,56.75,57.25,56.898,55.677,51.3951,UP,1
2015-04-02,57.15,56.6,56.98,55.8432,51.4091,DOWN,0
2015-04-06,56.97,57.0,57.064,55.9446,51.4204,UP,1
2015-04-07,56.98,56.78,56.988,56.06,51.4322,UP,1
2015-04-08,57.02,57.0,56.974,56.167,51.4427,UP,1
2015-04-09,57.32,57.0,57.088,56.2828,51.4538,DOWN,0
2015-04-10,57.0,57.28,57.058,56.4174,51.4671,UP,1
2015-04-13,57.18,56.97,57.1,56.5346,51.4804,DOWN,0
2015-04-14,57.13,57.19,57.13,56.6588,51.4904,UP,1
2015-04-15,57.29,57.18,57.184,56.764,51.5043,UP,1
2015-04-16,58.47,57.85,57.414,56.8764,51.5217,UP,1
2015-04-17,58.89,58.56,57.792,57.0036,51.5388,UP,1
2015-04-20,59.01,59.15,58.158,57.0914,51.5585,DOWN,0
2015-04-21,58.8,59.18,58.492,57.1628,51.5744,UP,1
2015-04-22,59.39,58.83,58.912,57.2436,51.5951,DOWN,0
2015-04-23,59.37,59.19,59.092,57.3146,51.6186,DOWN,0
2015-04-24,58.81,59.43,59.076,57.3772,51.639,DOWN,0
2015-04-27,58.53,58.79,58.98,57.412,51.6605,UP,1
2015-04-28,59.11,58.37,59.042,57.466,51.6844,DOWN,0
2015-04-29,59.1,58.85,58.984,57.5182,51.7088,DOWN,0
2015-04-30,58.29,59.02,58.768,57.5682,51.7252,DOWN,0
2015-05-01,58.12,58.41,58.63,57.6128,51.7823,UP,1
2015-05-04,58.42,58.19,58.608,57.6486,51.8356,DOWN,0
2015-05-05,58.38,58.25,58.462,57.6846,51.8909,UP,1
2015-05-06,58.58,58.5,58.358,57.732,51.9498,DOWN,0
2015-05-07,58.42,58.61,58.384,57.7698,52.013,UP,1
2015-05-08,59.31,58.5,58.622,57.8154,52.0794,DOWN,0
2015-05-11,59.29,59.3,58.796,57.8612,52.1417,UP,1
2015-05-12,59.82,59.0,59.084,57.9084,52.2042,UP,1
2015-05-13,60.37,60.0,59.442,57.9666,52.2713,UP,1
2015-05-14,61.04,60.67,59.966,58.0408,52.3414,DOWN,0
2015-05-15,60.07,61.22,60.118,58.0882,52.4076,UP,1
2015-05-18,60.94,60.07,60.448,58.149,52.4787,UP,1
2015-05-19,61.83,60.8,60.85,58.226,52.5528,DOWN,0
2015-05-20,61.14,61.73,61.004,58.2982,52.6223,UP,1
2015-05-21,61.26,61.23,61.048,58.3542,52.6936,DOWN,0
2015-05-22,61.02,61.12,61.238,58.3812,52.763,DOWN,0
2015-05-26,60.65,60.77,61.18,58.4534,52.8353,UP,1
2015-05-27,61.67,61.04,61.148,58.5406,52.9116,DOWN,0
2015-05-28,61.38,61.66,61.196,58.6196,52.987,DOWN,0
2015-05-29,60.55,61.14,61.054,58.6858,53.0599,DOWN,0
2015-06-01,60.31,60.89,60.912,58.7512,53.1317,UP,1
2015-06-02,60.95,60.35,60.972,58.8194,53.2008,UP,1
2015-06-03,61.99,61.25,61.036,58.91,53.2685,DOWN,0
2015-06-04,61.8,61.86,61.12,59.0002,53.3367,UP,1
2015-06-05,62.91,62.35,61.592,59.1304,53.4093,DOWN,0
2015-06-08,62.66,62.7,62.062,59.2488,53.4809,UP,1
2015-06-09,63.54,62.8,62.58,59.3886,53.555,UP,1
2015-06-10,64.27,63.86,63.036,59.5268,53.632,UP,1
2015-06-11,64.39,64.29,63.554,59.6728,53.7091,DOWN,0
2015-06-12,63.99,64.15,63.77,59.8176,53.7833,DOWN,0
2015-06-15,63.78,63.54,63.994,59.9502,53.8581,UP,1
2015-06-16,63.99,63.98,64.084,60.0906,53.9359,DOWN,0
2015-06-17,63.49,64.21,63.928,60.2208,54.0088,DOWN,0
2015-06-18,63.37,63.72,63.724,60.3478,54.0811,DOWN,0
2015-06-19,62.61,63.49,63.448,60.4536,54.1502,UP,1
2015-06-22,63.48,63.23,63.388,60.5832,54.2212,UP,1
2015-06-23,64.41,63.74,63.472,60.7278,54.2953,DOWN,0
2015-06-24,63.85,64.25,63.544,60.8622,54.367,DOWN,0
2015-06-25,63.71,64.08,63.612,60.9906,54.441,UP,1
2015-06-26,64.33,64.16,63.956,61.1078,54.5184,DOWN,0
2015-06-29,63.17,63.41,63.894,61.1934,54.5894,DOWN,0
2015-06-30,63.03,63.8,63.618,61.2738,54.6602,UP,1
2015-07-01,64.18,63.88,63.684,61.3814,54.7395,DOWN,0
2015-07-02,63.56,64.18,63.654,61.4648,54.8177,DOWN,0
2015-07-06,63.49,62.13,63.486,61.5472,54.8935,DOWN,0
2015-07-07,62.65,63.52,63.382,61.624,54.9638,DOWN,0
2015-07-08,61.72,62.26,63.12,61.6878,55.0312,UP,1
2015-07-09,62.51,62.5,62.786,61.7558,55.1049,UP,1
2015-07-10,63.52,63.46,62.778,61.8442,55.1846,UP,1
2015-07-13,64.25,64.0,62.93,61.9634,55.265,UP,1
2015-07-14,64.61,64.25,63.322,62.0932,55.3474,UP,1
2015-07-15,64.69,64.93,63.916,62.2186,55.4233,DOWN,0
2015-07-16,63.95,64.69,64.204,62.33,55.4951,DOWN,0
2015-07-17,63.68,63.5,64.236,62.432,55.5666,UP,1
2015-07-20,63.77,63.77,64.14,62.539,55.6392,DOWN,0
2015-07-21,63.29,63.8,63.876,62.6186,55.7096,UP,1
2015-07-22,64.39,63.32,63.816,62.7206,55.7833,DOWN,0
2015-07-23,63.78,64.4,63.782,62.7998,55.8553,DOWN,0
2015-07-24,63.59,63.74,63.764,62.8642,55.9307,DOWN,0
2015-07-27,62.55,63.0,63.52,62.8944,55.9976,DOWN,0
2015-07-28,62.52,62.9,63.366,62.9434,56.0685,UP,1
2015-07-29,63.29,62.69,63.146,62.9904,56.1473,UP,1
2015-07-30,63.95,63.16,63.18,63.0328,56.2314,DOWN,0
2015-07-31,63.79,63.97,63.22,63.0858,56.3149,DOWN,0
2015-08-03,63.62,63.75,63.434,63.133,56.4012,UP,1
2015-08-04,63.88,63.72,63.706,63.1902,56.4838,UP,1
2015-08-05,64.05,64.05,63.858,63.2582,56.5681,DOWN,0
2015-08-06,63.55,64.16,63.778,63.2958,56.6539,UP,1
2015-08-07,63.59,63.49,63.738,63.34,56.7343,UP,1
2015-08-10,65.11,64.36,64.036,63.4312,56.8254,DOWN,0
2015-08-11,63.86,64.49,64.032,63.5022,56.9093,DOWN,0
2015-08-12,62.9,63.49,63.802,63.5412,56.9859,UP,1
2015-08-13,63.0,63.09,63.692,63.5614,57.0617,UP,1
2015-08-14,64.4,63.19,63.854,63.6134,57.1414,DOWN,0
2015-08-17,64.38,64.0,63.708,63.6428,57.2191,DOWN,0
2015-08-18,64.14,64.37,63.764,63.6724,57.2941,DOWN,0
2015-08-19,63.4,64.0,63.864,63.6696,57.3564,DOWN,0
2015-08-20,61.47,62.67,63.558,63.6136,57.4108,DOWN,0
2015-08-21,60.18,60.74,62.714,63.5294,57.4583,DOWN,0
2015-08-24,57.46,57.44,61.33,63.3988,57.49,DOWN,0
2015-08-25,56.6,59.02,59.822,63.2552,57.5141,UP,1
2015-08-26,58.81,58.08,58.904,63.1516,57.5504,UP,1
2015-08-27,60.36,59.74,58.682,63.089,57.5942,UP,1
2015-08-28,60.42,60.08,58.73,63.03,57.6381,DOWN,0
2015-08-31,60.31,60.05,59.3,62.984,57.6789,DOWN,0
2015-09-01,58.74,59.1,59.728,62.8892,57.7144,UP,1
2015-09-02,59.8,59.73,59.926,62.797,57.7559,UP,1
2015-09-03,60.87,59.97,60.028,62.7374,57.8027,DOWN,0
2015-09-04,60.18,60.0,59.98,62.6668,57.8464,UP,1
2015-09-08,61.73,61.0,60.264,62.6148,57.8974,DOWN,0
2015-09-09,61.17,62.32,60.75,62.5748,57.9466,UP,1
2015-09-10,61.93,61.35,61.176,62.5528,58.0006,DOWN,0
2015-09-11,61.92,61.69,61.386,62.5076,58.0528,UP,1
2015-09-14,62.62,61.93,61.874,62.4888,58.1069,UP,1
2015-09-15,63.49,62.8,62.226,62.4888,58.1613,UP,1
2015-09-16,64.08,63.43,62.808,62.5174,58.2241,DOWN,0
2015-09-17,63.23,63.85,63.068,62.5476,58.2884,DOWN,0
2015-09-18,62.34,62.37,63.152,62.5442,58.3461,UP,1
2015-09-21,63.02,62.75,63.232,62.5342,58.4046,DOWN,0
2015-09-22,61.93,62.18,62.92,62.4878,58.4577,UP,1
2015-09-23,62.31,62.17,62.566,62.4418,58.5102,UP,1
2015-09-24,62.57,61.75,62.434,62.3994,58.563,UP,1
