ticker,DLTR US Equity,DLTR US Equity,DLTR US Equity,DLTR US Equity,DLTR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2016-12-21,84.06,84.68,84.9118,84.664,81.183,DOWN,0
2016-12-22,79.31,84.02,84.9093,83.386,81.2198,DOWN,0
2016-12-23,78.7,79.46,84.9027,82.286,81.2292,DOWN,0
2016-12-27,78.12,78.97,84.8885,81.056,81.2498,DOWN,0
2016-12-28,77.67,78.54,84.8709,79.572,81.2744,DOWN,0
2016-12-29,77.34,77.65,84.8505,78.228,81.2962,DOWN,0
2016-12-30,77.18,77.57,84.8343,77.802,81.3046,UP,1
2017-01-03,77.45,77.57,84.8214,77.552,81.3362,UP,1
2017-01-04,79.45,77.52,84.8164,77.818,81.411,DOWN,0
2017-01-05,78.06,78.42,84.8116,77.896,81.4528,DOWN,0
2017-01-06,77.09,78.17,84.8023,77.846,81.4782,UP,1
2017-01-09,77.14,76.74,84.7954,77.838,81.485,UP,1
2017-01-10,77.96,77.05,84.781,77.94,81.5552,DOWN,0
2017-01-11,77.81,77.7,84.7633,77.612,81.6072,DOWN,0
2017-01-12,77.53,77.81,84.7349,77.506,81.6468,DOWN,0
2017-01-13,77.13,77.49,84.7083,77.514,81.6918,UP,1
2017-01-17,79.51,77.77,84.6893,77.988,81.7748,DOWN,0
2017-01-18,77.31,78.51,84.6631,77.858,81.8396,DOWN,0
2017-01-19,76.26,77.23,84.6424,77.548,81.8924,UP,1
2017-01-20,76.56,76.69,84.6204,77.354,81.9128,DOWN,0
2017-01-23,75.55,76.58,84.595,77.038,81.9076,UP,1
2017-01-24,76.88,75.54,84.5811,76.512,81.9244,UP,1
2017-01-25,76.89,77.41,84.571,76.428,81.9182,DOWN,0
2017-01-26,76.17,76.66,84.551,76.41,81.8854,DOWN,0
2017-01-27,74.05,76.34,84.5191,75.908,81.7996,UP,1
2017-01-30,75.25,73.49,84.4941,75.848,81.7212,UP,1
2017-01-31,77.19,74.8,84.4713,75.91,81.6542,DOWN,0
2017-02-01,76.39,77.01,84.4405,75.81,81.549,UP,1
2017-02-02,77.2,76.76,84.4128,76.016,81.4548,DOWN,0
2017-02-03,76.69,77.08,84.3872,76.544,81.3488,DOWN,0
2017-02-06,75.12,76.71,84.3533,76.518,81.0776,UP,1
2017-02-07,75.21,74.5,84.3246,76.122,80.8046,UP,1
2017-02-08,76.66,75.35,84.3033,76.176,80.5542,UP,1
2017-02-09,79.39,76.58,84.29,76.614,80.3504,DOWN,0
2017-02-10,78.02,79.73,84.2697,76.88,80.1174,DOWN,0
2017-02-13,77.7,78.43,84.2579,77.396,79.9082,UP,1
2017-02-14,79.8,77.5,84.2583,78.314,79.7728,DOWN,0
2017-02-15,78.74,79.4,84.2476,78.73,79.5924,DOWN,0
2017-02-16,78.0,78.7,84.2346,78.452,79.3884,UP,1
2017-02-17,80.0,77.93,84.2315,78.848,79.2298,DOWN,0
2017-02-21,79.76,80.5,84.2272,79.26,79.0682,DOWN,0
2017-02-22,78.54,80.17,84.214,79.008,78.8966,DOWN,0
2017-02-23,77.57,78.74,84.1913,78.774,78.6928,UP,1
2017-02-24,79.41,77.67,84.1799,79.056,78.5592,UP,1
2017-02-27,79.56,79.7,84.1826,78.968,78.4272,DOWN,0
2017-02-28,76.68,78.54,84.1645,78.352,78.2664,UP,1
2017-03-01,76.84,78.97,84.1606,78.012,78.0892,UP,1
2017-03-02,77.74,76.91,84.1491,78.046,77.96,DOWN,0
2017-03-03,77.13,77.47,84.1472,77.59,77.8172,DOWN,0
2017-03-06,75.93,77.0,84.1502,76.864,77.634,DOWN,0
2017-03-07,75.22,75.73,84.1418,76.572,77.4572,UP,1
2017-03-08,75.6,75.34,84.1353,76.324,77.383,DOWN,0
2017-03-09,75.53,75.61,84.1352,75.882,77.3196,DOWN,0
2017-03-10,75.06,75.83,84.1228,75.468,77.2584,DOWN,0
2017-03-13,74.58,75.1,84.1039,75.198,77.1966,DOWN,0
2017-03-14,74.19,74.68,84.033,74.992,77.1336,UP,1
2017-03-15,74.56,74.11,83.9611,74.784,77.0812,UP,1
2017-03-16,75.53,74.0,83.8861,74.784,77.0428,UP,1
2017-03-17,75.7,76.48,83.8105,74.912,76.9678,DOWN,0
2017-03-20,74.3,75.79,83.7268,74.856,76.8926,DOWN,0
2017-03-21,73.44,74.72,83.6386,74.706,76.8196,UP,1
2017-03-22,73.98,73.58,83.5554,74.59,76.7564,UP,1
2017-03-23,74.38,74.64,83.471,74.36,76.6848,UP,1
2017-03-24,74.92,74.51,83.3878,74.204,76.627,UP,1
2017-03-27,76.13,74.89,83.3086,74.57,76.599,UP,1
2017-03-28,76.55,75.83,83.2346,75.192,76.5874,UP,1
2017-03-29,78.51,76.32,83.1763,76.098,76.5674,UP,1
2017-03-30,79.44,78.21,83.1233,77.11,76.61,DOWN,0
2017-03-31,78.46,79.28,83.0603,77.818,76.654,DOWN,0
2017-04-03,77.72,78.46,82.9897,78.136,76.6772,DOWN,0
2017-04-04,77.67,77.76,82.9201,78.36,76.7196,DOWN,0
2017-04-05,77.05,77.68,82.843,78.068,76.723,UP,1
2017-04-06,78.05,77.06,82.7701,77.79,76.7462,DOWN,0
2017-04-07,77.61,78.05,82.6986,77.62,76.775,UP,1
2017-04-10,77.74,77.67,82.6254,77.624,76.8488,DOWN,0
2017-04-11,77.08,77.68,82.5513,77.506,76.8854,UP,1
2017-04-12,77.14,76.8,82.4742,77.524,76.8844,DOWN,0
2017-04-13,76.46,77.19,82.395,77.206,76.8858,UP,1
2017-04-17,76.83,76.67,82.307,77.05,76.8784,UP,1
2017-04-18,77.43,76.73,82.223,76.988,76.8932,UP,1
2017-04-19,78.02,77.81,82.1442,77.176,76.9512,UP,1
2017-04-20,79.57,78.45,82.0671,77.662,77.0384,DOWN,0
2017-04-21,78.81,79.73,81.9868,78.132,77.0814,UP,1
2017-04-24,79.79,80.02,81.9127,78.724,77.0894,UP,1
2017-04-25,80.69,80.28,81.8407,79.376,77.1428,UP,1
2017-04-26,81.73,81.0,81.775,80.118,77.2234,UP,1
2017-04-27,83.13,81.73,81.7184,80.83,77.29,DOWN,0
2017-04-28,82.77,82.98,81.6605,81.622,77.3706,DOWN,0
2017-05-01,80.75,83.07,81.5892,81.814,77.4256,UP,1
2017-05-02,81.7,80.75,81.5261,82.016,77.4596,UP,1
2017-05-03,81.92,81.73,81.457,82.054,77.5028,UP,1
2017-05-04,81.96,82.1,81.39,81.82,77.5712,UP,1
2017-05-05,82.0,82.38,81.3227,81.666,77.6598,UP,1
2017-05-08,82.29,82.13,81.2609,81.974,77.7174,UP,1
2017-05-09,82.78,82.46,81.1941,82.19,77.7818,UP,1
2017-05-10,83.02,82.53,81.1273,82.41,77.9086,DOWN,0
2017-05-11,81.49,82.35,81.0515,82.316,78.0016,DOWN,0
2017-05-12,81.29,81.31,80.9794,82.174,78.0726,DOWN,0
2017-05-15,80.94,81.5,80.9035,81.904,78.1488,DOWN,0
2017-05-16,79.1,80.78,80.8175,81.168,78.2122,DOWN,0
2017-05-17,78.08,79.16,80.7224,80.18,78.2694,UP,1
2017-05-18,79.0,78.34,80.6363,79.682,78.3374,UP,1
2017-05-19,79.68,78.97,80.5508,79.36,78.4204,UP,1
2017-05-22,80.92,79.62,80.4751,79.356,78.5376,DOWN,0
2017-05-23,78.85,80.85,80.3842,79.306,78.623,DOWN,0
2017-05-24,78.08,78.86,80.2951,79.306,78.7008,UP,1
2017-05-25,78.8,76.02,80.2094,79.266,78.7856,DOWN,0
2017-05-26,78.28,79.15,80.1102,78.986,78.8406,DOWN,0
2017-05-30,78.17,78.08,80.0142,78.436,78.89,DOWN,0
2017-05-31,77.7,78.27,79.9213,78.206,78.958,UP,1
2017-06-01,80.56,78.03,79.8428,78.702,79.1004,DOWN,0
2017-06-02,80.43,80.49,79.7673,79.028,79.2294,DOWN,0
2017-06-05,79.28,80.15,79.6863,79.228,79.3274,DOWN,0
2017-06-06,76.88,78.61,79.5914,78.97,79.3666,DOWN,0
2017-06-07,75.41,77.33,79.4906,78.512,79.3522,DOWN,0
2017-06-08,74.84,75.79,79.386,77.368,79.318,UP,1
2017-06-09,75.38,74.85,79.2853,76.358,79.2554,DOWN,0
2017-06-12,75.35,75.43,79.1874,75.572,79.1736,UP,1
2017-06-13,75.5,75.27,79.1374,75.296,79.1144,DOWN,0
2017-06-14,75.27,75.52,79.0863,75.268,79.0654,DOWN,0
2017-06-15,72.73,74.82,79.0223,74.846,78.9666,DOWN,0
2017-06-16,70.07,69.67,78.9521,73.784,78.827,UP,1
2017-06-19,70.55,70.53,78.8913,72.824,78.677,DOWN,0
2017-06-20,68.94,70.62,78.8201,71.512,78.5036,DOWN,0
2017-06-21,68.05,69.04,78.7448,70.068,78.3098,DOWN,0
2017-06-22,67.68,68.1,78.6668,69.058,78.1218,DOWN,0
2017-06-23,66.6,67.35,78.5873,68.364,77.911,UP,1
2017-06-26,68.49,66.81,78.5206,67.952,77.7516,UP,1
2017-06-27,69.22,68.3,78.4585,68.008,77.5994,UP,1
2017-06-28,69.97,70.48,78.3965,68.392,77.4502,DOWN,0
2017-06-29,69.73,69.83,78.3442,68.802,77.2844,UP,1
2017-06-30,69.92,70.01,78.2866,69.466,77.0914,DOWN,0
2017-07-03,69.89,70.03,78.2261,69.746,76.913,DOWN,0
2017-07-05,68.21,69.96,78.1616,69.544,76.6814,DOWN,0
2017-07-06,67.93,68.06,78.1002,69.136,76.4262,UP,1
2017-07-07,67.98,68.0,78.0416,68.786,76.1512,DOWN,0
2017-07-10,66.39,67.9,77.9741,68.08,75.8164,UP,1
2017-07-11,66.87,66.53,77.9081,67.476,75.4984,UP,1
2017-07-12,67.4,67.35,77.8446,67.314,75.2314,UP,1
2017-07-13,68.57,68.05,77.7875,67.442,74.9688,UP,1
2017-07-14,69.11,68.79,77.7307,67.668,74.7126,UP,1
2017-07-17,69.87,69.11,77.6831,68.364,74.4708,DOWN,0
2017-07-18,69.28,69.87,77.6427,68.846,74.2164,UP,1
2017-07-19,70.35,69.53,77.5998,69.436,73.9776,UP,1
2017-07-20,70.77,70.6,77.556,69.876,73.7374,UP,1
2017-07-21,70.89,70.62,77.5283,70.232,73.4948,DOWN,0
2017-07-24,69.28,70.6,77.4991,70.114,73.2506,UP,1
2017-07-25,70.59,69.38,77.4616,70.376,73.0366,UP,1
2017-07-26,70.92,70.3,77.4263,70.49,72.8362,UP,1
2017-07-27,72.24,70.97,77.3979,70.784,72.699,DOWN,0
2017-07-28,71.8,71.92,77.3707,70.966,72.5734,UP,1
2017-07-31,72.08,72.0,77.3438,71.526,72.435,UP,1
2017-08-01,73.01,72.1,77.3177,72.01,72.3016,DOWN,0
2017-08-02,72.97,72.74,77.2971,72.42,72.1426,UP,1
2017-08-03,73.53,73.12,77.2825,72.678,72.0362,UP,1
2017-08-04,74.11,73.77,77.2718,73.14,71.9568,UP,1
2017-08-07,75.53,74.57,77.2657,73.83,71.8914,UP,1
2017-08-08,75.75,75.53,77.2651,74.378,71.8408,DOWN,0
2017-08-09,74.92,75.14,77.2611,74.768,71.7758,DOWN,0
2017-08-10,73.08,74.26,77.2467,74.678,71.6834,UP,1
2017-08-11,73.5,73.01,77.2351,74.556,71.5422,UP,1
2017-08-14,74.62,74.14,77.2242,74.374,71.426,DOWN,0
2017-08-15,73.44,74.57,77.2191,73.912,71.3092,UP,1
2017-08-16,74.44,74.26,77.2153,73.816,71.2604,DOWN,0
2017-08-17,74.34,74.03,77.2093,74.068,71.239,DOWN,0
2017-08-18,74.25,74.24,77.2061,74.218,71.2272,DOWN,0
2017-08-21,74.25,74.22,77.2005,74.144,71.2046,UP,1
2017-08-22,74.95,74.51,77.205,74.446,71.1966,DOWN,0
2017-08-23,74.32,74.63,77.2085,74.422,71.173,UP,1
2017-08-24,78.5,82.21,77.2232,75.254,71.2376,UP,1
2017-08-25,80.39,79.88,77.2461,76.482,71.3908,DOWN,0
2017-08-28,80.38,80.78,77.2678,77.708,71.597,DOWN,0
2017-08-29,79.7,79.59,77.2803,78.658,71.78,UP,1
2017-08-30,79.72,79.76,77.2899,79.738,71.9956,DOWN,0
2017-08-31,79.64,79.23,77.2964,79.966,72.2274,UP,1
2017-09-01,81.06,79.79,77.3058,80.1,72.495,UP,1
2017-09-05,82.49,81.41,77.3156,80.522,72.8128,UP,1
2017-09-06,82.73,82.47,77.321,81.128,73.0976,UP,1
2017-09-07,83.23,82.85,77.3276,81.83,73.3778,DOWN,0
2017-09-08,82.83,83.35,77.3318,82.468,73.635,UP,1
2017-09-11,83.4,83.14,77.3054,82.936,73.9084,UP,1
2017-09-12,83.98,83.32,77.281,83.234,74.1896,UP,1
2017-09-13,84.41,83.97,77.2571,83.57,74.48,DOWN,0
2017-09-14,83.46,84.14,77.2265,83.616,74.785,UP,1
2017-09-15,83.48,83.59,77.1956,83.746,75.096,DOWN,0
2017-09-18,83.19,83.45,77.1707,83.704,75.4002,UP,1
2017-09-19,83.43,83.09,77.155,83.594,75.741,DOWN,0
2017-09-20,83.42,83.44,77.1333,83.396,76.072,DOWN,0
2017-09-21,83.14,83.44,77.108,83.332,76.3868,UP,1
2017-09-22,84.62,83.12,77.0915,83.56,76.7078,UP,1
2017-09-25,84.99,84.08,77.0772,83.92,77.0254,DOWN,0
2017-09-26,84.89,85.21,77.0661,84.212,77.3258,UP,1
2017-09-27,85.67,85.27,77.0556,84.662,77.6536,UP,1
2017-09-28,85.68,85.15,77.0536,85.17,77.9602,UP,1
2017-09-29,86.82,85.68,77.0569,85.61,78.2812,DOWN,0
2017-10-02,86.47,86.6,77.0656,85.906,78.5928,UP,1
2017-10-03,86.82,86.75,77.0712,86.292,78.9436,UP,1
2017-10-04,89.05,88.0,77.0955,86.968,79.3128,UP,1
2017-10-05,89.15,89.04,77.1199,87.662,79.6774,UP,1
2017-10-06,89.42,88.64,77.1415,88.182,80.021,DOWN,0
2017-10-09,88.37,89.61,77.1631,88.562,80.3524,UP,1
2017-10-10,89.3,88.56,77.213,89.058,80.6968,UP,1
2017-10-11,91.23,89.2,77.2757,89.494,81.0612,UP,1
2017-10-12,91.37,91.23,77.3419,89.938,81.4292,UP,1
2017-10-13,91.5,90.16,77.4111,90.354,81.7886,UP,1
2017-10-16,91.95,91.06,77.4841,91.07,82.1454,DOWN,0
2017-10-17,91.53,91.7,77.5559,91.516,82.4654,DOWN,0
2017-10-18,91.47,91.45,77.626,91.564,82.7798,DOWN,0
2017-10-19,91.41,91.4,77.6858,91.572,83.1096,UP,1
2017-10-20,92.37,91.95,77.7573,91.746,83.4954,DOWN,0
2017-10-23,91.72,92.38,77.8305,91.7,83.8598,UP,1
2017-10-24,91.78,91.61,77.9037,91.75,84.203,DOWN,0
2017-10-25,91.61,91.5,77.9719,91.778,84.5664,UP,1
2017-10-26,93.23,92.12,78.049,92.142,84.9422,DOWN,0
2017-10-27,93.21,92.02,78.1274,92.31,85.3196,DOWN,0
2017-10-30,91.44,92.52,78.199,92.254,85.6634,DOWN,0
2017-10-31,91.25,91.63,78.2577,92.148,86.0034,DOWN,0
2017-11-01,91.12,91.6,78.3267,92.05,86.3268,UP,1
2017-11-02,92.55,91.2,78.4082,91.914,86.6914,UP,1
2017-11-03,93.75,93.28,78.4941,92.022,86.9964,DOWN,0
2017-11-06,93.39,93.48,78.5833,92.412,87.2564,UP,1
2017-11-07,93.62,93.47,78.667,92.886,87.5212,UP,1
2017-11-08,93.9,93.32,78.7521,93.442,87.8052,UP,1
2017-11-09,94.38,93.35,78.8431,93.808,88.0984,UP,1
2017-11-10,95.06,94.14,78.9482,94.07,88.4068,DOWN,0
2017-11-13,93.69,94.71,79.0404,94.13,88.6594,DOWN,0
2017-11-14,93.45,93.48,79.1217,94.096,88.8786,DOWN,0
2017-11-15,93.09,92.83,79.2052,93.934,89.0858,UP,1
2017-11-16,94.63,93.56,79.2923,93.984,89.3138,DOWN,0
2017-11-17,94.61,94.79,79.3819,93.894,89.5494,UP,1
2017-11-20,97.11,95.12,79.4919,94.578,89.8236,UP,1
2017-11-21,99.46,100.15,79.6131,95.78,90.1332,UP,1
2017-11-22,99.77,99.23,79.7287,97.116,90.4404,DOWN,0
2017-11-24,98.38,99.7,79.8236,97.866,90.7388,DOWN,0
2017-11-27,98.2,98.32,79.9245,98.584,91.0332,UP,1
2017-11-28,100.94,98.39,80.0407,99.35,91.3882,UP,1
2017-11-29,104.14,101.31,80.1624,100.286,91.8024,DOWN,0
2017-11-30,102.76,104.15,80.2825,100.884,92.1892,UP,1
2017-12-01,103.01,101.82,80.4076,101.81,92.5866,UP,1
2017-12-04,106.37,104.49,80.5394,103.444,93.0216,DOWN,0
2017-12-05,105.89,106.26,80.6701,104.434,93.4396,DOWN,0
2017-12-06,105.52,106.19,80.805,104.71,93.8522,UP,1
2017-12-07,107.31,107.93,80.9537,105.62,94.285,UP,1
2017-12-08,108.67,107.58,81.1,106.752,94.7448,DOWN,0
2017-12-11,107.07,108.67,81.2375,106.892,95.1498,DOWN,0
2017-12-12,106.22,107.58,81.3852,106.958,95.5448,DOWN,0
2017-12-13,105.59,106.0,81.529,106.972,95.9202,DOWN,0
2017-12-14,104.65,106.15,81.6635,106.44,96.2322,UP,1
2017-12-15,106.29,105.21,81.8093,105.964,96.575,UP,1
2017-12-18,109.1,107.06,81.9752,106.37,96.9686,UP,1
2017-12-19,109.17,109.52,82.1449,106.96,97.3846,DOWN,0
2017-12-20,108.92,109.63,82.3115,107.626,97.777,DOWN,0
2017-12-21,108.47,109.32,82.4762,108.39,98.1218,UP,1
2017-12-22,109.46,108.45,82.6482,109.024,98.4836,DOWN,0
2017-12-26,108.5,109.58,82.8178,108.904,98.8236,DOWN,0
2017-12-27,107.49,108.5,82.9843,108.568,99.1344,UP,1
2017-12-28,108.07,108.0,83.1519,108.398,99.4652,DOWN,0
2017-12-29,107.31,107.86,83.3108,108.166,99.782,UP,1
2018-01-02,108.69,107.99,83.4757,108.012,100.1276,DOWN,0
2018-01-03,108.02,109.06,83.6443,107.916,100.4406,UP,1
2018-01-04,108.86,108.1,83.8214,108.19,100.7834,UP,1
2018-01-05,111.14,109.59,84.0072,108.804,101.1706,DOWN,0
2018-01-08,109.1,110.76,84.1808,109.162,101.5204,UP,1
2018-01-09,109.69,109.5,84.3547,109.362,101.8496,DOWN,0
2018-01-10,109.63,109.16,84.5222,109.684,102.178,UP,1
2018-01-11,111.35,109.66,84.6962,110.182,102.5762,UP,1
2018-01-12,114.84,112.1,84.8778,110.922,103.048,DOWN,0
2018-01-16,112.88,115.49,85.045,111.678,103.4832,DOWN,0
2018-01-17,112.8,114.49,85.2167,112.3,103.8882,UP,1
2018-01-18,112.9,113.07,85.3926,112.954,104.2712,UP,1
2018-01-19,114.73,113.1,85.5779,113.63,104.698,UP,1
2018-01-22,115.02,114.28,85.7678,113.666,105.126,DOWN,0
2018-01-23,114.7,115.1,85.9511,114.03,105.542,DOWN,0
2018-01-24,114.34,114.41,86.1347,114.338,105.9412,UP,1
2018-01-25,115.07,114.68,86.3213,114.772,106.3414,UP,1
2018-01-26,115.43,115.0,86.5131,114.912,106.7762,UP,1
2018-01-29,116.35,115.03,86.7091,115.178,107.2342,DOWN,0
2018-01-30,114.6,115.99,86.8998,115.158,107.6644,UP,1
2018-01-31,115.0,114.77,87.0907,115.29,108.0718,DOWN,0
2018-02-01,113.87,113.6,87.2729,115.05,108.457,DOWN,0
2018-02-02,108.83,112.53,87.4269,113.73,108.6914,DOWN,0
2018-02-05,105.24,108.39,87.5553,111.508,108.807,UP,1
2018-02-06,107.85,103.03,87.7005,110.158,108.9686,DOWN,0
2018-02-07,106.08,107.07,87.8319,108.374,109.1226,DOWN,0
2018-02-08,101.58,105.74,87.9364,105.916,109.1902,UP,1
2018-02-09,107.62,102.33,88.0658,105.674,109.3238,DOWN,0
2018-02-12,104.74,108.17,88.1739,105.574,109.3358,UP,1
2018-02-13,104.84,103.73,88.2842,104.972,109.3774,UP,1
2018-02-14,105.87,103.79,88.4098,104.93,109.4346,UP,1
2018-02-15,108.57,106.02,88.5442,106.328,109.4786,DOWN,0
2018-02-16,107.96,108.25,88.6744,106.396,109.52,DOWN,0
2018-02-20,106.81,105.71,88.7986,106.81,109.5458,DOWN,0
2018-02-21,105.69,106.81,88.9171,106.98,109.5134,UP,1
2018-02-22,107.0,106.5,89.0406,107.206,109.48,DOWN,0
2018-02-23,106.61,107.67,89.1598,106.814,109.4708,DOWN,0
2018-02-26,106.22,107.5,89.2758,106.466,109.4708,DOWN,0
2018-02-27,103.93,106.32,89.388,105.89,109.4376,DOWN,0
2018-02-28,102.64,104.57,89.4947,105.28,109.3974,UP,1
2018-03-01,104.09,102.94,89.6105,104.698,109.3534,UP,1
2018-03-02,104.41,103.38,89.737,104.258,109.2596,DOWN,0
2018-03-05,102.64,103.48,89.8598,103.542,109.129,UP,1
2018-03-06,104.36,102.95,89.9866,103.628,109.0378,DOWN,0
2018-03-07,89.25,90.25,90.0345,100.95,108.6534,UP,1
2018-03-08,91.32,91.0,90.0865,98.396,108.2906,UP,1
2018-03-09,92.7,91.89,90.1557,96.054,107.9746,UP,1
2018-03-12,94.29,93.06,90.2368,94.384,107.7106,UP,1
2018-03-13,94.42,94.48,90.3149,92.396,107.4376,DOWN,0
2018-03-14,92.81,94.4,90.3875,93.108,107.1476,UP,1
2018-03-15,94.16,94.08,90.4675,93.676,106.857,UP,1
2018-03-16,95.75,94.39,90.5578,94.286,106.6116,DOWN,0
2018-03-19,94.57,95.31,90.6278,94.342,106.3258,UP,1
2018-03-20,94.94,94.49,90.7003,94.446,106.0018,DOWN,0
2018-03-21,94.72,94.46,90.7775,94.828,105.7142,DOWN,0
2018-03-22,93.54,93.4,90.8608,94.704,105.3912,DOWN,0
2018-03-23,91.95,93.7,90.9436,93.944,105.0376,UP,1
2018-03-26,95.21,95.13,91.0454,94.072,104.7148,DOWN,0
2018-03-27,93.63,95.68,91.1366,93.81,104.2906,UP,1
2018-03-28,93.91,93.53,91.2295,93.648,103.9112,UP,1
2018-03-29,94.9,94.57,91.3265,93.92,103.5532,DOWN,0
2018-04-02,94.4,94.74,91.4221,94.41,103.1832,UP,1
2018-04-03,94.88,95.27,91.5329,94.344,102.7862,UP,1
2018-04-04,97.56,94.22,91.6703,95.13,102.437,UP,1
2018-04-05,99.0,97.94,91.8126,96.148,102.123,DOWN,0
2018-04-06,98.72,98.07,91.9615,96.912,101.8106,UP,1
2018-04-09,98.74,99.7,92.1149,97.78,101.484,UP,1
2018-04-10,99.07,100.0,92.2719,98.618,101.1568,DOWN,0
2018-04-11,98.25,98.45,92.4301,98.756,100.7948,DOWN,0
2018-04-12,98.1,98.52,92.5782,98.576,100.4648,DOWN,0
2018-04-13,97.13,98.69,92.7177,98.258,100.1074,UP,1
2018-04-16,97.55,97.43,92.8556,98.02,99.781,UP,1
2018-04-17,98.87,98.18,93.0013,97.98,99.5818,UP,1
2018-04-18,100.52,100.43,93.1543,98.434,99.4874,DOWN,0
2018-04-19,98.9,100.16,93.2994,98.594,99.3084,DOWN,0
2018-04-20,97.56,98.67,93.4461,98.68,99.138,DOWN,0
2018-04-23,97.51,97.43,93.594,98.672,99.0566,DOWN,0
2018-04-24,96.52,98.39,93.7367,98.202,98.8346,UP,1
2018-04-25,96.91,96.34,93.8893,97.48,98.678,UP,1
2018-04-26,96.93,96.86,94.0396,97.086,98.5198,UP,1
2018-04-27,97.36,96.75,94.1894,97.046,98.3496,DOWN,0
2018-04-30,95.89,97.81,94.326,96.722,98.096,UP,1
2018-05-01,95.93,95.83,94.4601,96.604,97.8554,UP,1
2018-05-02,96.21,95.49,94.5918,96.464,97.6434,DOWN,0
2018-05-03,95.56,95.68,94.7232,96.19,97.4408,DOWN,0
2018-05-04,93.61,95.15,94.8395,95.44,97.173,DOWN,0
2018-05-07,92.8,93.62,94.9497,94.822,96.8968,UP,1
2018-05-08,93.68,92.92,95.0636,94.372,96.646,DOWN,0
2018-05-09,93.55,93.29,95.185,93.84,96.4384,DOWN,0
2018-05-10,92.62,93.39,95.2951,93.252,96.238,UP,1
2018-05-11,93.89,91.88,95.41,93.308,96.034,UP,1
2018-05-14,94.86,93.93,95.5231,93.72,95.843,UP,1
2018-05-15,95.29,94.01,95.6405,94.042,95.696,DOWN,0
2018-05-16,94.49,95.01,95.7526,94.23,95.4986,DOWN,0
2018-05-17,94.29,94.71,95.859,94.564,95.5994,DOWN,0
2018-05-18,93.1,93.77,95.9596,94.406,95.635,UP,1
2018-05-21,93.82,93.78,96.0611,94.198,95.6574,DOWN,0
2018-05-22,93.59,94.26,96.1585,93.858,95.6434,UP,1
2018-05-23,93.68,92.54,96.2492,93.696,95.6286,UP,1
2018-05-24,94.65,93.69,96.3437,93.768,95.6654,UP,1
2018-05-25,95.18,94.69,96.445,94.184,95.6858,DOWN,0
2018-05-29,94.9,95.01,96.5541,94.4,95.6688,UP,1
2018-05-30,96.35,95.61,96.6684,94.952,95.7044,DOWN,0
2018-05-31,82.59,88.27,96.7082,92.734,95.4574,DOWN,0
2018-06-01,81.28,83.15,96.7474,90.06,95.1886,DOWN,0
2018-06-04,81.21,81.08,96.7813,87.266,94.942,UP,1
2018-06-05,82.95,81.4,96.8243,84.876,94.762,DOWN,0
2018-06-06,81.59,83.23,96.861,81.924,94.4896,UP,1
2018-06-07,81.96,82.05,96.8996,81.798,94.2562,UP,1
2018-06-08,82.63,81.96,96.938,82.068,94.0306,UP,1
2018-06-11,83.95,82.5,96.9861,82.616,93.8116,UP,1
2018-06-12,86.59,84.1,97.0266,83.344,93.6554,UP,1
2018-06-13,87.98,86.72,97.0645,84.622,93.5174,UP,1
2018-06-14,88.34,88.16,97.1043,85.898,93.333,DOWN,0
2018-06-15,88.02,88.27,97.1459,86.976,93.1134,UP,1
2018-06-18,88.4,87.39,97.1893,87.866,92.907,DOWN,0
2018-06-19,87.27,87.6,97.2275,88.002,92.6776,DOWN,0
2018-06-20,86.56,87.88,97.255,87.718,92.4274,DOWN,0
2018-06-21,86.22,86.52,97.2736,87.294,92.1868,UP,1
2018-06-22,86.99,86.58,97.2949,87.088,91.9646,DOWN,0
2018-06-25,86.55,87.12,97.3115,86.718,91.753,DOWN,0
2018-06-26,85.15,86.61,97.3231,86.294,91.505,DOWN,0
2018-06-27,83.53,85.32,97.3238,85.688,91.1982,UP,1
2018-06-28,85.01,83.62,97.3289,85.446,90.888,DOWN,0
2018-06-29,85.0,85.0,97.3319,85.048,90.61,DOWN,0
2018-07-02,84.03,84.53,97.3347,84.544,90.3394,DOWN,0
2018-07-03,83.55,84.3,97.3351,84.224,90.0602,UP,1
2018-07-05,83.99,83.79,97.3391,84.316,89.8096,UP,1
2018-07-06,84.63,84.23,97.3451,84.24,89.564,UP,1
2018-07-09,84.67,84.65,97.3513,84.174,89.3188,UP,1
2018-07-10,85.83,84.83,97.3648,84.534,89.0882,DOWN,0
2018-07-11,85.2,85.73,97.3677,84.864,88.8744,UP,1
2018-07-12,85.74,85.6,97.3714,85.214,88.6706,UP,1
2018-07-13,86.75,85.95,97.3807,85.638,88.4814,DOWN,0
2018-07-16,86.09,86.66,97.3828,85.922,88.292,UP,1
2018-07-17,86.73,86.08,97.3881,86.102,88.1544,DOWN,0
2018-07-18,86.63,86.53,97.3871,86.388,88.031,UP,1
2018-07-19,87.49,86.71,97.3922,86.738,87.9072,DOWN,0
2018-07-20,86.44,87.25,97.3903,86.676,87.765,UP,1
2018-07-23,87.99,86.34,97.385,87.056,87.6724,UP,1
2018-07-24,88.28,87.72,97.3807,87.366,87.5602,UP,1
2018-07-25,89.4,88.42,97.3806,87.92,87.451,DOWN,0
