ticker,CSGP US Equity,CSGP US Equity,CSGP US Equity,CSGP US Equity,CSGP US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2017-03-20,20.703,20.484,20.4716,20.5784,20.3368,20.524
2017-03-21,20.524,20.787,20.4704,20.5824,20.3638,20.453
2017-03-22,20.453,20.483,20.4679,20.5732,20.388,20.624
2017-03-23,20.624,20.355,20.4652,20.5626,20.4121,20.774
2017-03-24,20.774,20.551,20.4628,20.6156,20.4312,20.863
2017-03-27,20.863,20.51,20.4598,20.6476,20.453,20.693
2017-03-28,20.693,20.888,20.4587,20.6814,20.4647,20.915
2017-03-29,20.915,20.664,20.4588,20.7738,20.4847,20.673
2017-03-30,20.673,20.924,20.4568,20.7836,20.4993,20.722
2017-03-31,20.722,20.694,20.4557,20.7732,20.516,20.742
2017-04-03,20.742,20.784,20.4543,20.749,20.5298,20.599
2017-04-04,20.599,20.71,20.454,20.7302,20.5413,20.577
2017-04-05,20.577,20.665,20.4518,20.6626,20.5468,20.643
2017-04-06,20.643,20.602,20.4501,20.6566,20.5509,20.664
2017-04-07,20.664,20.633,20.4486,20.645,20.5575,20.701
2017-04-10,20.701,20.692,20.4434,20.6368,20.5662,20.54
2017-04-11,20.54,20.658,20.4397,20.625,20.573,20.462
2017-04-12,20.462,20.497,20.4408,20.602,20.578,20.452
2017-04-13,20.452,20.444,20.4406,20.5638,20.5805,20.72
2017-04-17,20.72,20.502,20.438,20.575,20.592,20.937
2017-04-18,20.937,20.62,20.4334,20.6222,20.6035,21.232
2017-04-19,21.232,21.043,20.4303,20.7606,20.6208,21.556
2017-04-20,21.556,21.31,20.4301,20.9794,20.6431,21.532
2017-04-21,21.532,21.581,20.4298,21.1954,20.6668,21.713
2017-04-24,21.713,21.72,20.4299,21.394,20.6934,21.612
2017-04-25,21.612,21.858,20.4272,21.529,20.7174,21.936
2017-04-26,21.936,21.587,20.426,21.6698,20.7448,23.671
2017-04-27,23.671,22.858,20.4333,22.0928,20.8076,24.089
2017-04-28,24.089,23.671,20.4432,22.6042,20.8749,24.254
2017-05-01,24.254,24.0,20.4542,23.1124,20.943,24.477
2017-05-02,24.477,24.304,20.4673,23.6854,21.0131,24.631
2017-05-03,24.631,24.404,20.4806,24.2244,21.083,24.859
2017-05-04,24.859,24.722,20.4951,24.462,21.1601,25.28
2017-05-05,25.28,24.819,20.5115,24.7002,21.2624,25.182
2017-05-08,25.182,25.185,20.5284,24.8858,21.3634,25.225
2017-05-09,25.225,25.096,20.5434,25.0354,21.4599,25.245
2017-05-10,25.245,25.161,20.5591,25.1582,21.5584,25.288
2017-05-11,25.288,25.254,20.5735,25.244,21.6506,25.213
2017-05-12,25.213,25.216,20.5882,25.2306,21.745,25.563
2017-05-15,25.563,25.313,20.6124,25.3068,21.844,25.562
2017-05-16,25.562,25.696,20.6363,25.3742,21.9437,25.081
2017-05-17,25.081,25.312,20.659,25.3414,22.0355,25.175
2017-05-18,25.175,24.971,20.6825,25.3188,22.1269,25.375
2017-05-19,25.375,25.276,20.7063,25.3512,22.22,25.836
2017-05-22,25.836,25.449,20.7329,25.4058,22.3264,25.6
2017-05-23,25.6,25.901,20.758,25.4134,22.4271,25.8
2017-05-24,25.8,25.683,20.7835,25.5572,22.5331,25.952
2017-05-25,25.952,25.841,20.8095,25.7126,22.6421,25.896
2017-05-26,25.896,25.862,20.835,25.8168,22.7465,25.941
2017-05-30,25.941,25.915,20.8607,25.8378,22.8551,26.157
2017-05-31,26.157,26.001,20.8875,25.9492,22.9642,26.216
2017-06-01,26.216,26.131,20.9141,26.0324,23.0781,26.223
2017-06-02,26.223,26.179,20.9408,26.0866,23.1935,26.144
2017-06-05,26.144,26.195,20.9688,26.1362,23.3039,25.83
2017-06-06,25.83,26.047,20.9941,26.114,23.405,25.973
2017-06-07,25.973,25.959,21.0199,26.0772,23.5072,26.296
2017-06-08,26.296,25.998,21.0475,26.0932,23.6192,25.255
2017-06-09,25.255,26.315,21.0695,25.8996,23.706,24.861
2017-06-12,24.861,25.191,21.0906,25.643,23.7898,24.998
2017-06-13,24.998,25.009,21.1122,25.4766,23.8753,25.303
2017-06-14,25.303,25.12,21.1347,25.3426,23.9665,25.134
2017-06-15,25.134,25.33,21.1567,25.1102,24.0572,25.631
2017-06-16,25.631,25.216,21.1824,25.1854,24.1583,26.047
2017-06-19,26.047,25.862,21.209,25.4226,24.2664,26.104
2017-06-20,26.104,26.001,21.2345,25.6438,24.3752,25.869
2017-06-21,25.869,26.157,21.2573,25.757,24.4786,26.144
2017-06-22,26.144,25.819,21.2808,25.959,24.5906,26.693
2017-06-23,26.693,26.269,21.3062,26.1714,24.7153,26.394
2017-06-26,26.394,26.726,21.3299,26.2408,24.8341,26.278
2017-06-27,26.278,26.335,21.3585,26.2756,24.9453,26.543
2017-06-28,26.543,26.324,21.3857,26.4104,25.0574,25.98
2017-06-29,25.98,26.493,21.4122,26.3776,25.1523,26.36
2017-06-30,26.36,25.94,21.4404,26.311,25.2484,26.36
2017-07-03,26.36,26.495,21.4663,26.3042,25.345,26.681
2017-07-05,26.681,26.486,21.4945,26.3848,25.4443,26.603
2017-07-06,26.603,26.506,21.522,26.3968,25.5442,27.08
2017-07-07,27.08,26.639,21.5518,26.6168,25.647,27.388
2017-07-10,27.388,27.101,21.5809,26.8224,25.7214,27.545
2017-07-11,27.545,27.399,21.6093,27.0594,25.7905,27.354
2017-07-12,27.354,27.711,21.6371,27.194,25.8525,27.3
2017-07-13,27.3,27.37,21.666,27.3334,25.909,27.162
2017-07-14,27.162,27.424,21.6919,27.3498,25.9596,27.067
2017-07-17,27.067,27.181,21.7161,27.2856,26.0037,27.299
2017-07-18,27.299,27.087,21.7446,27.2364,26.0441,27.878
2017-07-19,27.878,27.434,21.7757,27.3412,26.098,27.786
2017-07-20,27.786,27.919,21.8069,27.4384,26.1493,27.7
2017-07-21,27.7,27.75,21.8382,27.546,26.1984,27.882
2017-07-24,27.882,27.698,21.8698,27.709,26.2502,28.197
2017-07-25,28.197,27.951,21.9037,27.8886,26.3099,28.132
2017-07-26,28.132,28.187,21.9385,27.9394,26.3613,27.445
