ticker,IQV US Equity,IQV US Equity,IQV US Equity,IQV US Equity,IQV US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2018-07-05,100.4,101.44,99.864,100.9284,100.6333,101.71
2018-07-06,101.71,100.63,100.368,101.0328,100.6668,102.75
2018-07-09,102.75,102.11,100.954,101.1578,100.7074,103.92
2018-07-10,103.92,103.23,101.878,101.3072,100.7559,104.21
2018-07-11,104.21,103.35,102.598,101.4762,100.8034,106.9
2018-07-12,106.9,105.04,103.898,101.6544,100.8632,107.27
2018-07-13,107.27,106.74,105.01,101.8616,100.9291,107.69
2018-07-16,107.69,107.73,105.998,102.0694,100.9915,109.0
2018-07-17,109.0,107.52,107.014,102.269,101.0617,109.68
2018-07-18,109.68,108.83,108.108,102.4992,101.1348,110.25
2018-07-19,110.25,109.49,108.778,102.7392,101.211,111.11
2018-07-20,111.11,110.08,109.546,102.9736,101.2911,111.37
2018-07-23,111.37,111.36,110.282,103.1824,101.3717,118.38
2018-07-24,118.38,113.17,112.158,103.4896,101.4856,125.24
2018-07-25,125.24,119.55,115.27,103.9366,101.6333,122.03
2018-07-26,122.03,124.6,117.626,104.3352,101.7645,120.45
2018-07-27,120.45,121.88,119.494,104.7616,101.8857,120.92
2018-07-30,120.92,120.73,121.404,105.2234,102.0015,121.94
2018-07-31,121.94,121.48,122.116,105.6296,102.119,122.06
2018-08-01,122.06,122.2,121.48,106.0266,102.23,124.36
2018-08-02,124.36,121.93,121.946,106.4612,102.3552,123.14
2018-08-03,123.14,124.43,122.484,106.8752,102.4725,122.16
2018-08-06,122.16,123.07,122.732,107.2832,102.5787,122.86
2018-08-07,122.86,122.6,122.916,107.7304,102.6839,121.98
2018-08-08,121.98,122.82,122.9,108.1864,102.7786,121.7
2018-08-09,121.7,122.2,122.368,108.6108,102.8763,121.15
2018-08-10,121.15,120.79,121.97,109.0552,102.9704,120.8
2018-08-13,120.8,121.62,121.698,109.4614,103.0669,121.2
2018-08-14,121.2,120.93,121.366,109.8606,103.1454,120.2
2018-08-15,120.2,120.89,121.01,110.227,103.2081,121.03
2018-08-16,121.03,120.47,120.876,110.5738,103.2774,120.28
2018-08-17,120.28,121.0,120.702,110.916,103.3383,120.3
2018-08-20,120.3,120.9,120.602,111.23,103.3977,122.52
2018-08-21,122.52,120.76,120.866,111.597,103.4738,123.86
2018-08-22,123.86,122.28,121.598,111.9752,103.553,124.39
2018-08-23,124.39,124.13,122.27,112.3958,103.6321,125.42
2018-08-24,125.42,124.5,123.298,112.841,103.7183,126.42
2018-08-27,126.42,126.44,124.522,113.3038,103.8268,126.56
2018-08-28,126.56,126.25,125.33,113.7374,103.942,126.19
2018-08-29,126.19,126.56,125.796,114.1422,104.0527,125.91
2018-08-30,125.91,126.34,126.1,114.5482,104.1677,127.09
2018-08-31,127.09,125.89,126.434,114.9954,104.2858,128.04
2018-09-04,128.04,126.9,126.758,115.4794,104.4068,125.95
2018-09-05,125.95,128.03,126.636,115.9822,104.5143,126.88
2018-09-06,126.88,126.06,126.774,116.5058,104.6265,127.02
2018-09-07,127.02,126.32,126.996,117.0722,104.7421,127.92
2018-09-10,127.92,127.72,127.162,117.6468,104.8599,124.99
2018-09-11,124.99,127.6,126.552,118.1502,104.9651,125.15
2018-09-12,125.15,124.65,126.392,118.6672,105.0695,126.51
2018-09-13,126.51,125.83,126.318,119.1852,105.1892,126.59
2018-09-14,126.59,126.31,126.232,119.709,105.3136,125.07
2018-09-17,125.07,126.4,125.662,120.1762,105.4323,125.55
2018-09-18,125.55,125.22,125.774,120.6322,105.5501,125.23
2018-09-19,125.23,125.66,125.79,121.0584,105.6648,127.17
2018-09-20,127.17,125.76,125.922,121.5176,105.7943,127.58
2018-09-21,127.58,127.71,126.12,121.9312,105.9272,128.56
2018-09-24,128.56,127.24,126.818,122.357,106.065,129.82
2018-09-25,129.82,129.0,127.672,122.7996,106.2095,129.93
2018-09-26,129.93,130.47,128.612,123.2182,106.3524,130.77
2018-09-27,130.77,130.0,129.332,123.64,106.4979,129.74
2018-09-28,129.74,130.57,129.764,124.0298,106.6383,130.07
2018-10-01,130.07,130.28,130.066,124.409,106.7776,130.2
2018-10-02,130.2,130.24,130.142,124.7856,106.9212,130.35
2018-10-03,130.35,130.77,130.226,125.025,107.0627,127.0
2018-10-04,127.0,129.73,129.472,125.0602,107.1853,127.79
2018-10-05,127.79,126.89,129.082,125.1754,107.3179,126.44
2018-10-08,126.44,127.88,128.356,125.2952,107.4485,127.38
2018-10-09,127.38,126.34,127.792,125.4244,107.5847,122.81
2018-10-10,122.81,127.31,126.284,125.4418,107.7019,122.58
2018-10-11,122.58,122.57,125.4,125.4522,107.823,124.79
2018-10-12,124.79,124.34,124.8,125.4608,107.9543,124.26
2018-10-15,124.26,124.48,124.364,125.4832,108.084,129.61
2018-10-16,129.61,125.17,124.81,125.6322,108.2426,129.38
2018-10-17,129.38,129.19,126.124,125.7626,108.3907,128.42
2018-10-18,128.42,129.48,127.292,125.8914,108.5352,126.89
2018-10-19,126.89,128.75,127.712,125.9952,108.6832,126.45
2018-10-22,126.45,130.26,128.15,126.1012,108.8227,122.48
2018-10-23,122.48,124.47,126.724,126.1348,108.9421,115.24
2018-10-24,115.24,122.25,123.896,126.0156,109.0256,119.92
2018-10-25,119.92,116.46,122.196,126.01,109.1308,120.19
2018-10-26,120.19,118.5,120.856,125.9932,109.2325,120.81
2018-10-29,120.81,119.68,119.728,126.0038,109.3363,119.83
2018-10-30,119.83,121.26,119.198,125.9944,109.4358,122.93
2018-10-31,122.93,120.89,120.736,126.0026,109.5494,122.24
2018-11-01,122.24,123.33,121.2,125.9702,109.661,121.71
2018-11-02,121.71,122.9,121.504,125.9166,109.7545,121.67
2018-11-05,121.67,122.31,121.676,125.8416,109.8487,122.37
2018-11-06,122.37,121.78,122.184,125.7606,109.9445,126.62
2018-11-07,126.62,123.77,122.922,125.7618,110.0601,125.69
2018-11-08,125.69,125.91,123.612,125.7518,110.1656,124.17
2018-11-09,124.17,125.21,124.104,125.717,110.2564,121.12
2018-11-12,121.12,123.67,123.994,125.5976,110.3341,119.66
2018-11-13,119.66,121.49,123.452,125.43,110.4105,117.41
2018-11-14,117.41,120.37,121.61,125.2592,110.4867,119.13
2018-11-15,119.13,117.2,120.298,125.1042,110.5617,119.39
2018-11-16,119.39,118.58,119.342,124.9516,110.656,115.44
2018-11-19,115.44,119.56,118.206,124.702,110.7494,115.85
2018-11-20,115.85,114.33,117.444,124.5192,110.8383,116.21
2018-11-21,116.21,116.61,117.204,124.3404,110.9283,117.73
2018-11-23,117.73,115.67,116.924,124.1648,111.0408,119.58
2018-11-26,119.58,118.78,116.962,124.0246,111.1585,120.07
2018-11-27,120.07,118.88,117.888,123.9246,111.2657,124.18
2018-11-28,124.18,120.41,119.554,123.8972,111.3863,124.95
2018-11-29,124.95,123.65,121.302,123.8916,111.4876,125.07
2018-11-30,125.07,123.64,122.77,123.8496,111.6051,127.38
2018-12-03,127.38,128.64,124.33,123.8456,111.7334,123.15
2018-12-04,123.15,127.19,124.946,123.7374,111.8479,121.85
2018-12-06,121.85,121.35,124.48,123.578,111.9584,117.98
2018-12-07,117.98,121.04,123.086,123.339,112.0563,119.12
2018-12-10,119.12,118.6,121.896,123.106,112.153,121.5
2018-12-11,121.5,120.11,120.72,122.9412,112.2607,122.34
2018-12-12,122.34,122.52,120.558,122.7866,112.3745,121.5
2018-12-13,121.5,122.73,120.488,122.6126,112.4904,118.02
2018-12-14,118.02,120.71,120.496,122.366,112.5945,115.66
2018-12-17,115.66,117.5,119.804,122.1392,112.6819,115.46
2018-12-18,115.46,116.24,118.596,121.8926,112.7608,113.79
2018-12-19,113.79,115.28,116.886,121.6396,112.8264,110.2
2018-12-20,110.2,113.08,114.626,121.296,112.8678,108.22
2018-12-21,108.22,110.13,112.666,121.0042,112.8927,105.7
2018-12-24,105.7,107.42,110.674,120.6666,112.8932,111.19
2018-12-26,111.19,105.78,109.82,120.3946,112.9195,112.38
2018-12-27,112.38,109.32,109.538,120.157,112.953,113.91
2018-12-28,113.91,112.8,110.28,119.843,112.9983,116.17
2018-12-31,116.17,114.61,111.87,119.5788,113.0525,114.31
2019-01-02,114.31,114.41,113.592,119.2966,113.0956,109.96
2019-01-03,109.96,112.75,113.346,118.958,113.1216,115.07
2019-01-04,115.07,111.21,113.884,118.7304,113.1729,117.2
2019-01-07,117.2,115.26,114.542,118.6248,113.2383,119.63
2019-01-08,119.63,118.29,115.234,118.7126,113.3271,122.16
2019-01-09,122.16,120.0,116.804,118.7574,113.4392,123.36
2019-01-10,123.36,121.57,119.484,118.8208,113.5478,122.81
2019-01-11,122.81,123.42,121.032,118.8608,113.6615,121.49
2019-01-14,121.49,121.72,121.89,118.894,113.7759,122.88
2019-01-15,122.88,121.57,122.54,118.893,113.8997,124.74
2019-01-16,124.74,123.59,123.056,118.943,114.0449,124.09
2019-01-17,124.09,124.14,123.202,118.9906,114.1868,127.19
2019-01-18,127.19,126.41,124.078,119.101,114.3386,124.86
2019-01-22,124.86,126.15,124.752,119.1508,114.4779,126.13
2019-01-23,126.13,125.62,125.402,119.141,114.6343,125.11
2019-01-24,125.11,125.84,125.476,119.1294,114.7824,125.98
2019-01-25,125.98,125.15,125.854,119.1656,114.9293,124.69
2019-01-28,124.69,124.71,125.354,119.237,115.0728,124.89
2019-01-29,124.89,124.9,125.36,119.3416,115.2167,127.56
2019-01-30,127.56,124.72,125.646,119.5446,115.3659,129.01
2019-01-31,129.01,127.19,126.426,119.7422,115.5208,129.56
2019-02-01,129.56,129.13,127.142,119.9456,115.6746,129.02
2019-02-04,129.02,129.37,128.008,120.2172,115.8234,130.09
2019-02-05,130.09,128.93,129.048,120.502,115.9835,130.66
2019-02-06,130.66,129.93,129.668,120.791,116.1505,129.65
2019-02-07,129.65,139.65,129.796,121.0294,116.3087,128.81
2019-02-08,128.81,128.65,129.646,121.214,116.469,129.1
2019-02-11,129.1,128.7,129.662,121.3946,116.6321,131.66
2019-02-12,131.66,129.78,129.976,121.5442,116.8079,131.82
2019-02-13,131.82,132.29,130.208,121.6816,116.9847,141.13
2019-02-14,141.13,135.0,132.504,122.0028,117.2116,141.85
2019-02-15,141.85,142.81,135.112,122.2922,117.4309,141.49
2019-02-19,141.49,141.32,137.59,122.659,117.6538,141.19
2019-02-20,141.19,141.68,139.496,123.0458,117.8732,142.02
2019-02-21,142.02,141.19,141.536,123.5266,118.0882,142.46
2019-02-22,142.46,141.7,141.802,123.9934,118.3097,141.77
2019-02-25,141.77,143.29,141.786,124.3988,118.5273,140.99
2019-02-26,140.99,141.63,141.686,124.7718,118.7353,141.64
2019-02-27,141.64,140.5,141.776,125.1746,118.9388,140.1
2019-02-28,140.1,141.3,141.392,125.6162,119.1242,143.35
2019-03-01,143.35,140.9,141.57,126.17,119.3265,141.49
2019-03-04,141.49,143.64,141.514,126.6906,119.5235,141.49
2019-03-05,141.49,141.69,141.614,127.2446,119.7353,139.19
2019-03-06,139.19,140.42,141.124,127.8244,119.9421,137.85
2019-03-07,137.85,139.16,140.674,128.417,120.1232,137.43
2019-03-08,137.43,136.78,139.49,129.0516,120.2993,139.41
2019-03-11,139.41,137.68,139.074,129.616,120.4832,139.85
2019-03-12,139.85,140.05,138.746,130.1654,120.6702,141.55
2019-03-13,141.55,140.72,139.218,130.7182,120.8692,140.98
2019-03-14,140.98,141.59,139.844,131.2144,121.0716,141.53
2019-03-15,141.53,140.66,140.664,131.7588,121.2833,143.08
2019-03-18,143.08,140.05,141.398,132.4212,121.4963,144.45
2019-03-19,144.45,143.61,142.318,133.0088,121.7239,143.25
2019-03-20,143.25,144.66,142.658,133.5298,121.9377,144.26
2019-03-21,144.26,141.43,143.314,134.0224,122.1528,141.65
2019-03-22,141.65,143.34,143.338,134.4122,122.3517,141.59
2019-03-25,141.59,141.55,143.04,134.7768,122.5412,143.66
2019-03-26,143.66,142.96,142.882,135.1938,122.7436,141.15
2019-03-27,141.15,143.3,142.462,135.587,122.9264,141.84
2019-03-28,141.84,141.8,141.978,135.9662,123.1147,143.85
2019-03-29,143.85,142.68,142.418,136.3484,123.3092,144.31
2019-04-01,144.31,145.25,142.962,136.7528,123.514,144.3
2019-04-02,144.3,144.24,143.09,137.095,123.7197,144.4
2019-04-03,144.4,145.26,143.74,137.4858,123.9253,142.23
2019-04-04,142.23,144.84,143.818,137.8078,124.112,144.26
2019-04-05,144.26,142.75,143.9,138.1908,124.3036,144.04
2019-04-08,144.04,144.33,143.846,138.552,124.4957,144.29
2019-04-09,144.29,143.76,143.844,138.944,124.6935,144.81
2019-04-10,144.81,144.87,143.926,139.3424,124.8984,143.18
2019-04-11,143.18,144.85,144.116,139.6548,125.1102,142.52
2019-04-12,142.52,143.9,143.768,139.925,125.3193,141.08
2019-04-15,141.08,142.5,143.176,140.1554,125.5312,136.29
2019-04-16,136.29,142.4,141.576,140.3008,125.7167,132.31
2019-04-17,132.31,137.36,139.076,140.3452,125.8792,133.01
2019-04-18,133.01,132.4,137.042,140.3922,126.0477,134.37
2019-04-22,134.37,132.86,135.412,140.4866,126.2165,137.02
2019-04-23,137.02,133.92,134.6,140.6508,126.3996,135.79
2019-04-24,135.79,137.0,134.5,140.7846,126.57,137.36
2019-04-25,137.36,135.8,135.51,140.8986,126.7431,138.7
2019-04-26,138.7,137.38,136.648,141.0362,126.917,139.09
2019-04-29,139.09,139.43,137.592,140.9954,127.0914,138.9
2019-04-30,138.9,139.28,137.968,140.9364,127.2514,134.99
2019-05-01,134.99,137.21,137.808,140.8064,127.39,136.14
2019-05-02,136.14,134.41,137.564,140.7054,127.5322,138.84
2019-05-03,138.84,137.25,137.592,140.6418,127.6814,138.77
2019-05-06,138.77,136.87,137.528,140.568,127.8269,134.37
2019-05-07,134.37,137.5,136.622,140.42,127.9475,133.22
2019-05-08,133.22,134.74,136.268,140.2646,128.058,133.14
2019-05-09,133.14,131.96,135.668,140.0946,128.1669,134.16
2019-05-10,134.16,132.46,134.732,139.9758,128.2458,132.28
2019-05-13,132.28,131.45,133.434,139.7544,128.281,134.55
2019-05-14,134.55,133.0,133.47,139.6156,128.3436,135.27
2019-05-15,135.27,133.53,133.88,139.4912,128.4177,135.24
2019-05-16,135.24,136.02,134.3,139.4122,128.4893,133.67
2019-05-17,133.67,133.53,134.202,139.3286,128.5479,133.67
2019-05-20,133.67,133.33,134.48,139.2534,128.606,134.57
2019-05-21,134.57,134.7,134.484,139.1566,128.657,134.82
2019-05-22,134.82,134.29,134.394,139.056,128.7154,134.44
2019-05-23,134.44,133.91,134.234,138.9138,128.7768,136.38
2019-05-24,136.38,135.44,134.776,138.8218,128.8444,136.61
2019-05-28,136.61,137.9,135.364,138.7234,128.9176,135.32
2019-05-29,135.32,135.78,135.514,138.5682,128.9857,136.13
2019-05-30,136.13,135.64,135.776,138.4018,129.0606,135.85
2019-05-31,135.85,134.93,136.058,138.2538,129.1358,132.95
2019-06-03,132.95,136.32,135.372,138.0276,129.1946,135.57
2019-06-04,135.57,133.43,135.164,137.906,129.2714,138.17
2019-06-05,138.17,136.93,135.734,137.8376,129.3571,137.41
2019-06-06,137.41,138.75,135.99,137.7126,129.4428,138.74
2019-06-07,138.74,138.44,136.568,137.6644,129.535,139.72
2019-06-10,139.72,139.64,137.922,137.622,129.621,139.43
2019-06-11,139.43,140.46,138.694,137.5336,129.6988,139.9
2019-06-12,139.9,139.44,139.04,137.4454,129.7764,141.08
2019-06-13,141.08,140.32,139.774,137.381,129.8547,141.3
2019-06-14,141.3,141.4,140.286,137.319,129.9291,141.45
2019-06-17,141.45,141.48,140.632,137.3034,130.0035,145.66
2019-06-18,145.66,143.03,141.878,137.3314,130.1009,154.24
2019-06-19,154.24,145.66,144.746,137.5354,130.2425,154.52
2019-06-20,154.52,156.88,147.434,137.74,130.3797,158.67
2019-06-21,158.67,155.76,150.908,138.0172,130.5328,157.43
2019-06-24,157.43,157.68,154.104,138.3022,130.6902,154.14
2019-06-25,154.14,158.3,155.8,138.5346,130.8265,155.63
2019-06-26,155.63,154.2,156.078,138.8256,130.9696,156.63
2019-06-27,156.63,156.18,156.5,139.2324,131.1131,160.9
2019-06-28,160.9,156.82,156.946,139.8042,131.2927,160.7
2019-07-01,160.7,162.12,157.6,140.358,131.4704,160.89
2019-07-02,160.89,160.51,158.95,140.8884,131.6423,161.46
2019-07-03,161.46,161.36,160.116,141.3772,131.8167,160.9
2019-07-05,160.9,160.96,160.97,141.8794,131.9958,159.14
2019-07-08,159.14,160.52,160.618,142.315,132.1638,158.54
2019-07-09,158.54,158.44,160.186,142.7118,132.3303,159.35
2019-07-10,159.35,159.27,159.878,143.117,132.4912,159.24
2019-07-11,159.24,159.28,159.434,143.5238,132.6495,157.36
2019-07-12,157.36,158.51,158.726,143.9712,132.7935,158.4
2019-07-15,158.4,158.19,158.578,144.4164,132.9364,156.57
2019-07-16,156.57,159.39,158.184,144.771,133.0696,156.02
2019-07-17,156.02,156.38,157.518,145.116,133.1959,157.28
2019-07-18,157.28,156.02,157.126,145.5742,133.3336,155.85
2019-07-19,155.85,157.74,156.824,146.0268,133.4625,156.27
2019-07-22,156.27,156.08,156.398,146.4894,133.5928,156.76
2019-07-23,156.76,156.81,156.436,146.9414,133.7249,160.61
2019-07-24,160.61,156.72,157.354,147.508,133.8929,160.09
2019-07-25,160.09,160.75,157.916,148.0188,134.0544,159.88
2019-07-26,159.88,160.83,158.722,148.511,134.2216,159.3
2019-07-29,159.3,159.58,159.328,148.9922,134.3812,160.53
2019-07-30,160.53,158.39,160.082,149.5294,134.5698,159.17
2019-07-31,159.17,160.28,159.794,150.0394,134.7528,158.21
2019-08-01,158.21,159.73,159.418,150.5122,134.9199,157.08
2019-08-02,157.08,157.97,158.858,150.9574,135.084,151.8
2019-08-05,151.8,155.17,157.358,151.3046,135.1949,154.45
2019-08-06,154.45,152.66,156.142,151.666,135.3203,155.25
2019-08-07,155.25,152.99,155.358,152.0388,135.4544,158.1
2019-08-08,158.1,156.26,155.336,152.4944,135.6105,156.0
2019-08-09,156.0,157.21,155.12,152.8918,135.7582,155.43
2019-08-12,155.43,155.21,155.846,153.2834,135.923,157.08
2019-08-13,157.08,153.74,156.372,153.766,136.1322,151.21
2019-08-14,151.21,154.96,155.564,154.0788,136.2886,152.15
2019-08-15,152.15,152.0,154.374,154.3584,136.4484,155.21
2019-08-16,155.21,153.87,154.216,154.7144,136.6204,156.72
2019-08-19,156.72,156.66,154.474,155.074,136.8049,154.82
2019-08-20,154.82,156.92,154.022,155.376,136.9643,157.19
2019-08-21,157.19,155.89,155.218,155.7312,137.1391,156.55
2019-08-22,156.55,158.49,156.098,156.0642,137.3133,153.15
2019-08-23,153.15,157.8,155.686,156.3056,137.4707,155.12
2019-08-26,155.12,154.16,155.366,156.582,137.6344,153.66
2019-08-27,153.66,155.67,155.134,156.8262,137.7696,153.46
2019-08-28,153.46,153.33,154.388,156.9822,137.9085,155.98
2019-08-29,155.98,155.09,154.274,157.017,138.0675,155.15
2019-08-30,155.15,156.74,154.674,157.0296,138.2377,153.91
2019-09-03,153.91,153.78,154.432,156.9344,138.4089,151.46
2019-09-04,151.46,155.37,153.992,156.815,138.5792,154.08
2019-09-05,154.08,152.97,154.116,156.8138,138.7539,154.07
2019-09-06,154.07,154.17,153.734,156.7826,138.9273,151.87
2019-09-09,151.87,154.9,153.078,156.6874,139.1095,150.41
2019-09-10,150.41,150.18,152.378,156.4776,139.2823,150.23
2019-09-11,150.23,150.0,152.132,156.2682,139.4524,150.73
2019-09-12,150.73,150.72,151.462,156.065,139.6174,151.35
2019-09-13,151.35,149.72,150.918,155.8628,139.7762,150.84
2019-09-16,150.84,150.66,150.712,155.6616,139.9301,152.94
2019-09-17,152.94,151.1,151.218,155.5376,140.0739,153.44
2019-09-18,153.44,152.54,151.86,155.4356,140.2163,153.92
2019-09-19,153.92,153.3,152.498,155.327,140.3606,155.6
2019-09-20,155.6,154.77,153.348,155.2542,140.5017,157.34
2019-09-23,157.34,155.13,154.648,155.2538,140.6726,155.42
2019-09-24,155.42,157.81,155.144,155.1942,140.8405,154.65
2019-09-25,154.65,154.93,155.386,155.1558,141.0238,151.84
2019-09-26,151.84,155.07,154.97,155.0722,141.1874,148.25
2019-09-27,148.25,152.47,153.5,154.8916,141.3212,149.38
2019-09-30,149.38,148.1,151.908,154.7622,141.4564,145.03
2019-10-01,145.03,149.87,149.83,154.5374,141.574,143.24
2019-10-02,143.24,143.79,147.548,154.267,141.7001,147.52
2019-10-03,147.52,143.21,146.684,154.0052,141.8594,149.3
2019-10-04,149.3,147.79,146.894,153.7894,142.0286,148.7
2019-10-07,148.7,148.41,146.758,153.5658,142.2032,144.53
2019-10-08,144.53,147.0,146.658,153.2704,142.3748,145.58
2019-10-09,145.58,145.95,147.126,152.9714,142.5616,144.89
2019-10-10,144.89,145.5,146.6,152.6858,142.7576,145.98
2019-10-11,145.98,146.73,145.936,152.4412,142.9315,146.36
2019-10-14,146.36,146.28,145.468,152.2268,143.1014,146.56
2019-10-15,146.56,147.21,145.874,152.122,143.2647,144.83
2019-10-16,144.83,145.64,145.724,151.9296,143.408,143.35
2019-10-17,143.35,145.65,145.416,151.6916,143.5532,143.49
2019-10-18,143.49,144.0,144.918,151.3994,143.7208,143.14
2019-10-21,143.14,144.65,144.274,151.1422,143.8612,142.86
2019-10-22,142.86,143.51,143.534,150.8908,143.9895,143.48
2019-10-23,143.48,143.14,143.264,150.6188,144.1087,145.17
2019-10-24,145.17,143.7,143.628,150.498,144.2238,147.51
2019-10-25,147.51,144.87,144.432,150.4052,144.3445,147.75
2019-10-28,147.75,147.45,145.354,150.256,144.4692,150.09
2019-10-29,150.09,146.73,146.8,150.1234,144.6122,145.74
2019-10-30,145.74,147.89,147.252,149.9418,144.7265,144.42
2019-10-31,144.42,145.72,147.102,149.6864,144.8249,146.74
2019-11-01,146.74,145.76,146.948,149.4902,144.9382,146.5
2019-11-04,146.5,147.76,146.698,149.3572,145.0347,139.89
2019-11-05,139.89,146.26,144.658,149.0526,145.1099,138.04
2019-11-06,138.04,139.68,143.118,148.7402,145.1694,137.84
2019-11-07,137.84,138.58,141.802,148.4278,145.2331,137.59
2019-11-08,137.59,137.38,139.972,148.06,145.2911,140.52
2019-11-11,140.52,136.73,138.776,147.7674,145.3703,142.94
2019-11-12,142.94,139.9,139.386,147.548,145.4605,143.57
2019-11-13,143.57,142.28,140.492,147.3902,145.5406,145.7
2019-11-14,145.7,143.75,142.064,147.2226,145.624,146.5
2019-11-15,146.5,145.53,143.846,147.0712,145.7087,142.12
2019-11-18,142.12,146.24,144.166,146.8762,145.7742,142.86
2019-11-19,142.86,142.32,144.15,146.7252,145.8381,142.36
2019-11-20,142.36,142.41,143.908,146.5678,145.8966,143.48
2019-11-21,143.48,142.51,143.464,146.4228,145.9657,143.74
2019-11-22,143.74,144.1,142.912,146.2706,146.0404,146.49
2019-11-25,146.49,144.43,143.786,146.1836,146.1273,147.96
2019-11-26,147.96,146.06,144.806,146.084,146.2088,147.52
2019-11-27,147.52,148.07,145.838,145.9656,146.2873,145.98
2019-11-29,145.98,147.14,146.338,145.8068,146.3116,143.94
2019-12-02,143.94,145.98,146.378,145.5736,146.322,143.34
2019-12-03,143.34,143.74,145.748,145.2936,146.3313,145.14
2019-12-04,145.14,143.9,145.184,145.088,146.351,145.35
2019-12-05,145.35,145.29,144.75,144.902,146.3677,148.49
2019-12-06,148.49,146.32,145.252,144.835,146.3978,146.4
2019-12-09,146.4,148.23,145.744,144.798,146.421,146.12
2019-12-10,146.12,146.7,146.3,144.7328,146.4466,143.84
2019-12-11,143.84,146.29,146.04,144.709,146.4576,145.29
2019-12-12,145.29,143.47,146.028,144.75,146.4836,144.85
2019-12-13,144.85,145.26,145.3,144.6966,146.4911,146.53
2019-12-16,146.53,145.94,145.326,144.6412,146.5163,147.99
2019-12-17,147.99,147.05,145.7,144.627,146.5488,147.16
2019-12-18,147.16,148.05,146.364,144.6796,146.5886,149.69
2019-12-19,149.69,147.09,147.244,144.7618,146.6478,155.95
2019-12-20,155.95,150.86,149.464,144.983,146.7404,154.87
2019-12-23,154.87,156.0,151.132,145.1608,146.8177,154.7
2019-12-24,154.7,155.03,152.474,145.3276,146.892,154.14
2019-12-26,154.14,155.0,153.87,145.4792,146.9549,154.44
2019-12-27,154.44,154.65,154.82,145.6714,147.0222,153.45
2019-12-30,153.45,154.47,154.32,145.8734,147.0818,154.51
2019-12-31,154.51,153.31,154.248,146.0938,147.139,156.41
2020-01-02,156.41,155.23,154.59,146.3592,147.1988,154.19
2020-01-03,154.19,153.97,154.6,146.5858,147.2535,155.0
2020-01-06,155.0,153.12,154.712,146.8162,147.3072,156.8
2020-01-07,156.8,155.78,155.382,147.0488,147.3829,157.6
2020-01-08,157.6,157.07,156.0,147.2506,147.463,159.5
2020-01-09,159.5,158.29,156.618,147.4856,147.5422,159.3
2020-01-10,159.3,160.2,157.64,147.6698,147.6329,158.15
2020-01-13,158.15,159.63,158.27,147.918,147.7145,158.93
2020-01-14,158.93,157.49,158.696,148.2082,147.7899,159.37
2020-01-15,159.37,158.86,159.05,148.4608,147.8652,160.97
2020-01-16,160.97,160.45,159.344,148.7502,147.9485,161.51
2020-01-17,161.51,161.45,159.786,149.1826,148.034,160.85
2020-01-21,160.85,161.09,160.326,149.6388,148.1271,160.5
2020-01-22,160.5,161.07,160.64,150.092,148.2084,160.91
2020-01-23,160.91,160.32,160.948,150.5584,148.2927,158.1
2020-01-24,158.1,161.62,160.374,150.91,148.3617,157.16
2020-01-27,157.16,156.14,159.504,151.1944,148.4235,158.67
2020-01-28,158.67,157.86,159.068,151.4964,148.5009,158.5
2020-01-29,158.5,158.85,158.668,151.7524,148.5808,157.0
2020-01-30,157.0,157.14,157.886,151.9624,148.6604,155.25
2020-01-31,155.25,156.63,157.316,152.225,148.7552,155.25
2020-02-03,155.25,156.6,156.934,152.4728,148.8699,157.04
2020-02-04,157.04,157.12,156.608,152.7664,148.9901,159.76
2020-02-05,159.76,159.06,156.86,153.092,149.117,160.53
2020-02-06,160.53,160.64,157.566,153.4278,149.2346,157.0
2020-02-07,157.0,160.31,157.916,153.638,149.3406,159.93
2020-02-10,159.93,157.0,158.852,153.8774,149.4535,161.7
2020-02-11,161.7,160.99,159.784,154.161,149.5685,166.11
2020-02-12,166.11,164.85,161.054,154.5636,149.7036,165.79
2020-02-13,165.79,164.8,162.106,155.0006,149.838,164.32
2020-02-14,164.32,165.3,163.57,155.4202,149.9847,165.42
2020-02-18,165.42,164.91,164.668,155.8258,150.1311,164.39
2020-02-19,164.39,166.28,165.206,156.2066,150.2588,164.14
2020-02-20,164.14,163.5,164.812,156.5196,150.3857,163.43
2020-02-21,163.43,163.48,164.34,156.8602,150.531,158.08
2020-02-24,158.08,159.42,163.092,157.0994,150.6553,150.06
2020-02-25,150.06,158.93,160.02,157.2238,150.7399,149.39
2020-02-26,149.39,151.37,157.02,157.3058,150.816,142.74
2020-02-27,142.74,147.19,152.74,157.2636,150.8683,139.49
2020-02-28,139.49,138.91,147.952,157.1228,150.893,147.08
2020-03-02,147.08,140.73,145.752,157.1046,150.9521,141.36
2020-03-03,141.36,147.44,144.012,156.9886,150.9827,147.89
2020-03-04,147.89,144.86,143.712,156.9526,151.0538,138.21
2020-03-05,138.21,143.84,142.806,156.5978,151.0765,136.05
2020-03-06,136.05,136.3,142.118,156.2214,151.0839,124.0
2020-03-09,124.0,129.46,137.502,155.6074,151.0298,130.82
2020-03-10,130.82,128.18,135.394,155.141,151.0117,125.42
2020-03-11,125.42,126.63,130.9,154.5606,150.9569,113.01
