ticker,GOOG US Equity,GOOG US Equity,GOOG US Equity,GOOG US Equity,GOOG US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2017-08-09,46.145,46.031,46.3066,47.297,42.8044,45.362
2017-08-10,45.362,45.878,46.1425,47.2394,42.828,45.72
2017-08-11,45.72,45.399,46.0068,47.1869,42.8547,46.134
2017-08-14,46.134,46.127,45.9399,47.1339,42.8856,46.111
2017-08-15,46.111,46.212,45.8942,47.0725,42.9173,46.348
2017-08-16,46.348,46.265,45.9348,47.0229,42.9502,45.549
2017-08-17,45.549,46.289,45.9722,46.9528,42.9818,45.534
2017-08-18,45.534,45.515,45.935,46.88,43.0135,45.333
2017-08-21,45.333,45.5,45.7749,46.8369,43.048,46.235
2017-08-22,46.235,45.636,45.7996,46.8186,43.0887,46.35
2017-08-23,46.35,46.097,45.8,46.7922,43.1299,46.064
2017-08-24,46.064,46.433,45.903,46.7628,43.1646,45.795
2017-08-25,45.795,46.175,45.9552,46.7363,43.196,45.691
2017-08-28,45.691,45.8,46.0267,46.7104,43.2281,46.064
2017-08-29,46.064,45.255,45.9927,46.6743,43.2678,46.479
2017-08-30,46.479,46.003,46.0184,46.6532,43.3116,46.967
2017-08-31,46.967,46.588,46.1989,46.6331,43.3625,46.867
2017-09-01,46.867,47.057,46.4134,46.6134,43.4072,46.423
2017-09-05,46.423,46.654,46.5598,46.5762,43.4482,46.39
2017-09-06,46.39,46.508,46.625,46.5518,43.4873,46.798
2017-09-07,46.798,46.587,46.6888,46.5604,43.5312,46.325
2017-09-08,46.325,46.825,46.5605,46.5464,43.5705,46.454
2017-09-11,46.454,46.713,46.4779,46.5577,43.6107,46.604
2017-09-12,46.604,46.63,46.5141,46.581,43.6535,46.755
2017-09-13,46.755,46.533,46.5869,46.6174,43.6968,46.256
2017-09-14,46.256,46.563,46.4785,46.6308,43.736,46.015
2017-09-15,46.015,46.233,46.4164,46.6444,43.7734,45.75
2017-09-18,45.75,46.001,46.2756,46.6408,43.8126,46.091
2017-09-19,46.091,45.871,46.173,46.6338,43.8561,46.579
2017-09-20,46.579,46.149,46.1379,46.6353,43.9014,46.623
2017-09-21,46.623,46.65,46.2113,46.624,43.9439,46.427
2017-09-22,46.427,46.388,46.2937,46.6053,43.9862,46.049
2017-09-25,46.049,46.273,46.3534,46.5703,44.0237,46.243
2017-09-26,46.243,46.186,46.3839,46.5417,44.0608,47.225
2017-09-27,47.225,46.387,46.513,46.5208,44.0996,47.475
2017-09-28,47.475,47.068,46.6835,46.4994,44.1396,47.956
2017-09-29,47.956,47.6,46.9893,46.4904,44.1804,47.664
2017-10-02,47.664,47.999,47.3123,46.4707,44.2194,47.89
2017-10-03,47.89,47.7,47.6416,46.4482,44.2594,47.584
2017-10-04,47.584,47.85,47.7135,46.4492,44.2996,48.498
2017-10-05,48.498,47.775,47.9181,46.4713,44.3436,48.945
2017-10-06,48.945,48.335,48.1159,46.5161,44.3892,48.85
2017-10-09,48.85,49.0,48.3532,46.5516,44.4348,48.63
2017-10-10,48.63,49.0,48.5013,46.5937,44.4801,49.463
2017-10-11,49.463,48.686,48.877,46.6521,44.53,49.392
2017-10-12,49.392,49.373,49.0557,46.7096,44.579,49.484
2017-10-13,49.484,49.6,49.1636,46.7756,44.6302,49.6
2017-10-16,49.6,49.605,49.3136,46.8396,44.6825,49.609
2017-10-17,49.609,49.515,49.5094,46.9025,44.7376,49.64
2017-10-18,49.64,49.588,49.545,46.9685,44.7893,49.223
2017-10-19,49.223,49.3,49.5112,47.03,44.8386,49.41
2017-10-20,49.41,49.472,49.4964,47.111,44.8872,48.423
2017-10-23,48.423,49.476,49.2609,47.1651,44.9278,48.527
2017-10-24,48.527,48.5,49.0445,47.2129,44.9687,48.667
2017-10-25,48.667,48.419,48.8497,47.264,45.0109,48.628
2017-10-26,48.628,49.0,48.7308,47.3096,45.052,50.963
2017-10-27,50.963,50.46,49.0415,47.4179,45.1053,50.856
2017-10-30,50.856,50.7,49.5281,47.5244,45.1576,50.832
2017-10-31,50.832,50.761,49.9891,47.6343,45.2106,51.275
2017-11-01,51.275,50.861,50.5108,47.7352,45.2654,51.279
2017-11-02,51.279,51.088,51.041,47.8337,45.3213,51.624
2017-11-03,51.624,51.106,51.1731,47.9449,45.3782,51.295
2017-11-06,51.295,51.45,51.261,48.0549,45.4298,51.667
2017-11-07,51.667,51.364,51.4279,48.1745,45.4822,51.992
2017-11-08,51.992,51.526,51.5714,48.293,45.5332,51.563
2017-11-09,51.563,51.7,51.6282,48.3947,45.583,51.403
2017-11-10,51.403,51.323,51.5841,48.4834,45.6342,51.288
2017-11-13,51.288,51.171,51.5826,48.5719,45.69,51.3
2017-11-14,51.3,51.13,51.5093,48.6694,45.7473,51.046
2017-11-15,51.046,50.961,51.3199,48.7625,45.8036,51.625
2017-11-16,51.625,51.126,51.3323,48.8591,45.8621,50.955
2017-11-17,50.955,51.701,51.2425,48.9516,45.9165,50.919
2017-11-20,50.919,51.013,51.1688,49.0409,45.9708,51.725
2017-11-21,51.725,51.165,51.2537,49.1434,46.0277,51.798
2017-11-22,51.798,51.75,51.4042,49.2442,46.0846,52.031
2017-11-24,52.031,51.793,51.4853,49.3597,46.1423,52.711
2017-11-27,52.711,52.0,51.8365,49.4937,46.2025,52.371
2017-11-28,52.371,52.754,52.1268,49.6261,46.2595,51.083
2017-11-29,51.083,52.134,51.9985,49.7259,46.3098,51.07
2017-11-30,51.07,51.119,51.853,49.8157,46.3604,50.509
2017-12-01,50.509,50.79,51.5486,49.8935,46.4069,49.934
2017-12-04,49.934,50.633,50.9933,49.9636,46.4496,50.258
2017-12-05,50.258,49.797,50.5707,50.0478,46.4929,50.919
2017-12-06,50.919,50.075,50.5379,50.1413,46.5398,51.547
2017-12-07,51.547,51.021,50.6331,50.2278,46.5897,51.853
2017-12-08,51.853,51.875,50.9019,50.3153,46.6419,52.055
2017-12-11,52.055,51.775,51.3261,50.3973,46.6948,52.024
2017-12-12,52.024,51.982,51.6794,50.4845,46.7491,52.031
2017-12-13,52.031,52.306,51.9017,50.5673,46.8005,52.458
2017-12-14,52.458,52.25,52.0839,50.6648,46.8551,53.21
2017-12-15,53.21,52.73,52.3553,50.759,46.9139,53.857
2017-12-18,53.857,53.304,52.7157,50.8573,46.9762,53.534
2017-12-19,53.534,53.76,53.0177,50.951,47.0359,53.248
2017-12-20,53.248,53.589,53.2611,51.0433,47.0933,53.182
2017-12-21,53.182,53.248,53.4059,51.1177,47.1495,53.006
2017-12-22,53.006,53.055,53.3652,51.19,47.2038,52.837
2017-12-26,52.837,52.903,53.1612,51.257,47.2566,52.468
2017-12-27,52.468,52.87,52.9481,51.3144,47.3075,52.407
2017-12-28,52.407,52.58,52.78,51.3704,47.3577,52.32
2017-12-29,52.32,52.336,52.6077,51.424,47.4071,53.25
2018-01-02,53.25,52.417,52.6565,51.5045,47.4604,54.124
2018-01-03,54.124,53.216,52.9139,51.5988,47.5189,54.32
2018-01-04,54.32,54.4,53.2842,51.7167,47.5829,55.112
2018-01-05,55.112,54.7,53.8251,51.8484,47.651,55.347
2018-01-08,55.347,55.112,54.4305,51.982,47.7234,55.313
2018-01-09,55.313,55.47,54.8431,52.1157,47.7963,55.131
2018-01-10,55.131,54.855,55.0444,52.1991,47.8671,55.276
2018-01-11,55.276,55.315,55.2356,52.2875,47.9382,56.113
2018-01-12,56.113,55.121,55.4359,52.3931,48.011,56.088
2018-01-16,56.088,56.626,55.5841,52.4894,48.0835,56.599
2018-01-17,56.599,56.311,55.8413,52.5958,48.1591,56.49
2018-01-18,56.49,56.571,56.1131,52.6931,48.2319,56.876
2018-01-19,56.876,56.592,56.433,52.8047,48.3077,57.79
2018-01-22,57.79,56.875,56.7685,52.9272,48.3888,58.499
2018-01-23,58.499,57.992,57.2506,53.0573,48.4743,58.212
2018-01-24,58.212,58.866,57.5732,53.1903,48.5592,58.518
2018-01-25,58.518,58.627,57.979,53.3326,48.6456,58.792
2018-01-26,58.792,58.754,58.3623,53.4827,48.7337,58.779
2018-01-29,58.779,58.824,58.56,53.6322,48.8215,58.185
2018-01-30,58.185,58.391,58.4972,53.775,48.9066,58.497
2018-01-31,58.497,58.528,58.5542,53.9125,48.9898,58.385
2018-02-01,58.385,58.131,58.5275,54.0611,49.0725,55.595
2018-02-02,55.595,56.1,57.8881,54.1546,49.1409,52.79
2018-02-05,52.79,54.53,56.6903,54.1759,49.1944,54.03
2018-02-06,54.03,51.359,55.8594,54.2205,49.2538,52.429
2018-02-07,52.429,54.077,54.6458,54.2285,49.3002,50.076
2018-02-08,50.076,52.771,52.984,54.1758,49.3325,51.889
2018-02-09,51.889,50.863,52.2428,54.1662,49.3741,52.597
2018-02-12,52.597,52.4,52.2042,54.1965,49.4185,52.605
2018-02-13,52.605,52.25,51.9192,54.2272,49.455,53.485
2018-02-14,53.485,52.448,52.1304,54.2867,49.4943,54.476
2018-02-15,54.476,53.954,53.0104,54.3775,49.5376,54.74
2018-02-16,54.74,54.421,53.5806,54.4672,49.5795,55.123
2018-02-20,55.123,54.528,54.0858,54.5513,49.6222,55.567
2018-02-21,55.567,55.324,54.6782,54.6317,49.6683,55.332
2018-02-22,55.332,55.81,55.0475,54.7013,49.7113,56.34
2018-02-23,56.34,55.632,55.4202,54.7869,49.76,57.188
2018-02-26,57.188,56.39,55.9097,54.8902,49.8137,55.915
2018-02-27,55.915,57.062,56.068,54.9679,49.8607,55.237
2018-02-28,55.237,56.152,56.0019,55.0235,49.9038,53.476
2018-03-01,53.476,55.393,55.6308,55.0288,49.9369,53.946
2018-03-02,53.946,52.654,55.1521,55.0306,49.9709,54.547
2018-03-05,54.547,53.757,54.6239,55.0508,50.0137,54.753
2018-03-06,54.753,54.961,54.3916,55.0809,50.0549,55.482
2018-03-07,55.482,54.46,54.4407,55.127,50.0988,56.3
2018-03-08,56.3,55.766,55.0055,55.1928,50.1449,58.002
2018-03-09,58.002,56.8,55.8167,55.2961,50.1977,58.225
2018-03-12,58.225,58.192,56.5524,55.4113,50.25,56.909
2018-03-13,56.909,58.5,56.9835,55.5013,50.2922,57.475
2018-03-14,57.475,57.261,57.382,55.6044,50.3367,57.479
2018-03-15,57.479,57.498,57.6178,55.689,50.3801,56.787
2018-03-16,56.787,57.707,57.3747,55.7422,50.4229,54.991
2018-03-19,54.991,56.001,56.7279,55.7556,50.4561,54.886
2018-03-20,54.886,54.95,56.3233,55.7511,50.4866,54.544
2018-03-21,54.544,54.637,55.7372,55.7351,50.5134,52.454
2018-03-22,52.454,54.094,54.7322,55.6779,50.5315,51.079
2018-03-23,51.079,52.352,53.5906,55.5968,50.5416,52.661
2018-03-26,52.661,52.3,53.1245,55.5445,50.5591,50.255
2018-03-27,50.255,53.15,52.1984,55.4274,50.5729,50.228
2018-03-28,50.228,49.9,51.3352,55.3102,50.5883,51.59
2018-03-29,51.59,50.582,51.1623,55.21,50.6079,50.324
2018-04-02,50.324,51.141,51.0113,55.0867,50.6219,50.671
2018-04-03,50.671,50.695,50.6133,54.9626,50.6396,51.257
2018-04-04,51.257,49.671,50.8137,54.8319,50.661,51.39
2018-04-05,51.39,52.067,51.0462,54.6897,50.6786,50.352
2018-04-06,50.352,51.0,50.7987,54.5325,50.6927,50.773
2018-04-09,50.773,50.84,50.8885,54.3776,50.7067,51.582
2018-04-10,51.582,51.322,51.0708,54.2334,50.7253,50.999
2018-04-11,50.999,51.4,51.0191,54.0778,50.7389,51.626
2018-04-12,51.626,51.252,51.0661,53.9466,50.759,51.463
2018-04-13,51.463,52.044,51.2884,53.8059,50.7845,51.899
2018-04-16,51.899,51.85,51.5137,53.6762,50.8088,53.708
2018-04-17,53.708,52.568,51.9389,53.6385,50.8479,53.604
2018-04-18,53.604,53.872,52.46,53.6548,50.8888,54.385
2018-04-19,54.385,53.47,53.0119,53.6619,50.936,53.648
2018-04-20,53.648,54.1,53.4488,53.6862,50.9763,53.373
2018-04-23,53.373,53.893,53.7435,53.7522,51.0165,50.999
2018-04-24,50.999,52.6,53.2017,53.7344,51.0419,51.059
2018-04-25,51.059,51.276,52.6927,53.7036,51.065,52.002
2018-04-26,52.002,51.476,52.2161,53.6916,51.0924,51.503
2018-04-27,51.503,52.3,51.787,53.6519,51.114,50.867
2018-04-30,50.867,51.501,51.2858,53.5797,51.1315,51.866
2018-05-01,51.866,50.683,51.4591,53.5222,51.1519,51.219
2018-05-02,51.219,51.405,51.4911,53.4441,51.1696,51.186
2018-05-03,51.186,50.95,51.3279,53.3565,51.1842,52.411
2018-05-04,52.411,50.845,51.5095,53.2981,51.2035,52.74
2018-05-07,52.74,52.462,51.8841,53.2261,51.2252,52.696
2018-05-08,52.696,52.927,52.0501,53.1363,51.2454,54.138
2018-05-09,54.138,52.905,52.6339,53.1007,51.271,54.878
2018-05-10,54.878,54.302,53.3724,53.0936,51.3078,54.913
2018-05-11,54.913,54.68,53.8729,53.1223,51.3454,55.01
2018-05-14,55.01,55.0,54.327,53.1436,51.3869,53.962
2018-05-15,53.962,54.5,54.5802,53.1319,51.4213,54.088
2018-05-16,54.088,53.866,54.5703,53.1186,51.4591,53.93
2018-05-17,53.93,53.995,54.3805,53.0875,51.4961,53.318
2018-05-18,53.318,53.093,54.0615,53.0279,51.5301,53.979
2018-05-21,53.979,53.703,53.8553,52.9474,51.5691,53.487
2018-05-22,53.487,54.178,53.7603,52.8527,51.6045,53.985
2018-05-23,53.985,53.257,53.7395,52.7942,51.6421,53.962
2018-05-24,53.962,53.95,53.746,52.724,51.6802,53.783
2018-05-25,53.783,53.951,53.839,52.65,51.7184,53.016
2018-05-29,53.016,53.245,53.6464,52.5746,51.7567,53.39
2018-05-30,53.39,53.152,53.6271,52.5426,51.795,54.25
2018-05-31,54.25,53.378,53.6801,52.5299,51.8356,55.975
2018-06-01,55.975,54.967,54.0827,52.5585,51.8849,56.965
2018-06-04,56.965,56.116,54.719,52.6487,51.938,56.983
2018-06-05,56.983,57.05,55.5124,52.7668,51.9952,56.844
2018-06-06,56.844,57.109,56.2032,52.8505,52.0517,56.193
2018-06-07,56.193,56.566,56.5919,52.9692,52.106,56.043
2018-06-08,56.043,55.909,56.6056,53.0855,52.1551,56.5
2018-06-11,56.5,55.93,56.5126,53.1837,52.2058,56.966
2018-06-12,56.966,56.554,56.5092,53.3166,52.2603,56.74
2018-06-13,56.74,57.056,56.4883,53.438,52.315,57.606
2018-06-14,57.606,57.192,56.7709,53.5649,52.3746,57.613
2018-06-15,57.613,57.443,57.0848,53.6894,52.4324,58.673
2018-06-18,58.673,57.183,57.5195,53.8558,52.4933,58.403
2018-06-19,58.403,57.925,57.8069,54.0084,52.5505,58.492
2018-06-20,58.492,58.765,58.1574,54.1466,52.6086,57.883
2018-06-21,57.883,58.742,58.2128,54.2843,52.6659,57.774
2018-06-22,57.774,57.957,58.245,54.4073,52.7229,56.241
2018-06-25,56.241,57.18,57.7585,54.5028,52.7701,55.923
2018-06-26,55.923,56.4,57.2625,54.5833,52.8181,55.199
2018-06-27,55.199,56.067,56.6039,54.6131,52.8618,55.711
2018-06-28,55.711,55.104,56.1695,54.6553,52.9073,55.783
2018-06-29,55.783,56.0,55.7712,54.6832,52.9525,56.373
2018-07-02,56.373,54.95,55.7977,54.7377,53.0031,55.145
2018-07-03,55.145,56.791,55.642,54.7732,53.0487,56.213
2018-07-05,56.213,55.527,55.8449,54.8774,53.101,57.009
2018-07-06,57.009,56.179,56.1044,54.9964,53.1556,57.703
2018-07-09,57.703,57.424,56.4884,55.1104,53.2112,57.642
2018-07-10,57.642,57.849,56.7422,55.2332,53.2663,57.695
2018-07-11,57.695,57.229,57.2523,55.3698,53.3227,59.174
2018-07-12,59.174,57.995,57.8444,55.516,53.3883,59.441
2018-07-13,59.441,59.25,58.3309,55.6804,53.4543,59.193
2018-07-16,59.193,59.47,58.629,55.8406,53.5141,59.94
2018-07-17,59.94,58.611,59.0886,55.9911,53.5765,59.794
2018-07-18,59.794,59.828,59.5084,56.1322,53.6356,59.348
2018-07-19,59.348,59.55,59.5432,56.2653,53.6941,59.246
2018-07-20,59.246,59.348,59.5041,56.3674,53.7508,60.275
2018-07-23,60.275,59.051,59.7205,56.4754,53.8143,62.404
2018-07-24,62.404,63.129,60.2133,56.6252,53.8838,63.185
2018-07-25,63.185,61.957,60.8915,56.7887,53.955,63.417
2018-07-26,63.417,62.55,61.7052,56.9778,54.0279,61.925
2018-07-27,61.925,63.55,62.2411,57.1345,54.0943,60.987
2018-07-30,60.987,61.401,62.3835,57.2757,54.152,60.863
2018-07-31,60.863,61.001,62.0753,57.4266,54.2093,61.001
2018-08-01,61.001,61.4,61.6384,57.567,54.2669,61.308
2018-08-02,61.308,60.295,61.2166,57.7234,54.3254,61.186
2018-08-03,61.186,61.481,61.0687,57.8674,54.3833,61.239
2018-08-06,61.239,61.25,61.119,58.013,54.4413,62.111
2018-08-07,62.111,61.85,61.3686,58.1795,54.5058,62.281
2018-08-08,62.281,62.024,61.6246,58.3648,54.5701,62.455
2018-08-09,62.455,62.495,61.8541,58.5461,54.6403,61.881
2018-08-10,61.881,62.15,61.9931,58.6987,54.707,61.751
2018-08-13,61.751,61.849,62.0955,58.8142,54.7725,62.105
2018-08-14,62.105,61.76,62.0943,58.9171,54.8398,60.719
2018-08-15,60.719,61.463,61.782,58.9918,54.8886,60.325
2018-08-16,60.325,61.237,61.3559,59.0614,54.936,60.048
2018-08-17,60.048,60.102,60.9894,59.1385,54.982,60.389
2018-08-20,60.389,60.251,60.717,59.2254,55.0276,60.081
2018-08-21,60.081,60.4,60.3122,59.297,55.0716,60.366
2018-08-22,60.366,60.0,60.2417,59.365,55.1153,60.269
2018-08-23,60.269,60.357,60.2306,59.4356,55.1602,61.033
2018-08-24,61.033,60.441,60.4275,59.5041,55.207,62.091
2018-08-27,62.091,61.38,60.768,59.5937,55.2575,61.558
2018-08-28,61.558,62.064,61.0633,59.6514,55.3075,62.465
2018-08-29,62.465,61.873,61.483,59.7326,55.3628,61.956
2018-08-30,61.956,62.212,61.8204,59.8019,55.4162,60.91
2018-08-31,60.91,61.749,61.7958,59.8624,55.4642,59.85
2018-09-04,59.85,60.213,61.3476,59.904,55.5082,59.324
2018-09-05,59.324,59.69,60.9009,59.9656,55.5467,58.572
2018-09-06,58.572,59.315,60.1223,60.0186,55.5848,58.241
2018-09-07,58.241,57.934,59.3794,60.0795,55.6214,58.232
2018-09-10,58.232,58.61,58.8439,60.1299,55.654,58.868
2018-09-11,58.868,58.082,58.6475,60.1916,55.6893,58.141
2018-09-12,58.141,58.636,58.4109,60.227,55.7199,58.766
2018-09-13,58.766,58.537,58.4498,60.2994,55.7501,58.627
2018-09-14,58.627,58.955,58.5268,60.3477,55.7814,57.802
2018-09-17,57.802,58.507,58.4409,60.3635,55.815,58.061
2018-09-18,58.061,57.854,58.2795,60.3707,55.85,58.555
2018-09-19,58.555,58.249,58.3622,60.389,55.8902,59.343
2018-09-20,59.343,59.0,58.4776,60.4219,55.9372,58.305
2018-09-21,58.305,59.6,58.4132,60.4045,55.9775,58.668
2018-09-24,58.668,57.859,58.5864,60.3891,56.0162,59.233
2018-09-25,59.233,58.808,58.8207,60.3899,56.0547,59.025
2018-09-26,59.025,59.258,58.9147,60.3716,56.0905,59.732
2018-09-27,59.732,59.337,58.9924,60.3703,56.1289,59.674
2018-09-28,59.674,59.593,59.2662,60.3768,56.1671,59.765
2018-10-01,59.765,59.995,59.4856,60.3872,56.2058,60.006
2018-10-02,60.006,59.548,59.6402,60.3819,56.2436,60.148
2018-10-03,60.148,60.25,59.8648,60.3367,56.2783,58.41
2018-10-04,58.41,59.766,59.6003,60.2412,56.301,57.867
2018-10-05,57.867,58.375,59.2391,60.1302,56.3227,57.449
2018-10-08,57.449,57.506,58.7757,60.0407,56.3437,56.941
2018-10-09,56.941,57.308,58.1628,59.9598,56.3625,54.061
2018-10-10,54.061,56.554,56.9455,59.8237,56.3678,53.966
2018-10-11,53.966,53.647,56.0568,59.6831,56.3734,55.504
2018-10-12,55.504,55.4,55.5841,59.567,56.3886,54.613
2018-10-15,54.613,55.446,55.0169,59.4355,56.3996,56.064
2018-10-16,56.064,55.229,54.8415,59.332,56.4183,55.785
2018-10-17,55.785,56.323,55.1862,59.2055,56.431,54.399
2018-10-18,54.399,56.092,55.2727,59.0479,56.4324,54.823
2018-10-19,54.823,54.668,55.1365,58.8952,56.4349,55.058
2018-10-22,55.058,55.153,55.2256,58.7588,56.4346,55.185
2018-10-23,55.185,54.045,55.0497,58.6275,56.4338,52.536
2018-10-24,52.536,55.213,54.3999,58.4361,56.4199,54.778
2018-10-25,54.778,53.59,54.4759,58.3173,56.4182,53.574
2018-10-26,53.574,51.852,54.226,58.1822,56.4097,51.004
2018-10-29,51.004,54.124,53.4152,58.0014,56.3841,51.811
2018-10-30,51.811,50.423,52.7404,57.8298,56.3627,53.838
2018-10-31,53.838,52.991,53.001,57.7049,56.3489,53.5
2018-11-01,53.5,53.79,52.7453,57.5676,56.334,52.89
2018-11-02,52.89,53.687,52.6085,57.42,56.314,52.004
2018-11-05,52.004,52.75,52.8086,57.2395,56.2851,52.79
2018-11-06,52.79,51.974,53.0046,57.0535,56.2566,54.67
2018-11-07,54.67,53.45,53.1708,56.9157,56.2389,54.12
2018-11-08,54.12,54.569,53.2948,56.7488,56.2169,53.308
2018-11-09,53.308,53.7,53.3784,56.5758,56.1894,51.932
2018-11-12,51.932,53.07,53.3638,56.3963,56.1552,51.802
2018-11-13,51.802,52.165,53.1662,56.2353,56.1233,52.183
2018-11-14,52.183,52.5,52.6689,56.0925,56.0917,53.236
2018-11-15,53.236,52.236,52.492,55.9858,56.066,53.075
2018-11-16,53.075,52.971,52.4454,55.8824,56.0534,51.0
2018-11-19,51.0,52.86,52.2591,55.7378,56.0444,51.288
2018-11-20,51.288,50.0,52.1562,55.5862,56.0307,51.881
2018-11-21,51.881,51.838,52.0957,55.461,56.028,51.194
2018-11-23,51.194,51.5,51.6874,55.3095,56.0336,52.431
2018-11-26,52.431,51.918,51.5587,55.1856,56.0363,52.221
2018-11-27,52.221,52.05,51.8028,55.074,56.0344,54.312
2018-11-28,54.312,52.438,52.4075,54.999,56.0429,54.415
2018-11-29,54.415,53.804,52.9144,54.9162,56.0476,54.722
2018-11-30,54.722,54.454,53.6199,54.8237,56.0488,55.322
2018-12-03,55.322,56.157,54.198,54.7641,56.0517,52.541
2018-12-04,52.541,55.156,54.2621,54.6415,56.0388,53.437
2018-12-06,53.437,51.713,54.0871,54.5256,56.0281,51.829
2018-12-07,51.829,53.001,53.5699,54.3817,56.0106,51.978
2018-12-10,51.978,51.753,53.0211,54.2266,55.9888,52.588
2018-12-11,52.588,52.825,52.4743,54.0849,55.9658,53.184
2018-12-12,53.184,53.4,52.6029,53.9533,55.9522,53.095
2018-12-13,53.095,53.403,52.5346,53.8151,55.9415,52.105
2018-12-14,52.105,52.499,52.5898,53.6542,55.9346,50.826
2018-12-17,50.826,51.876,52.3596,53.5025,55.919,51.436
2018-12-18,51.436,51.305,52.1292,53.3739,55.9035,51.151
2018-12-19,51.151,51.7,51.7225,53.2479,55.8854,50.471
2018-12-20,50.471,50.907,51.1976,53.1185,55.8604,48.977
2018-12-21,48.977,50.765,50.572,53.0169,55.8238,48.811
2018-12-24,48.811,48.695,50.1689,52.9138,55.7778,51.973
2018-12-26,51.973,49.451,50.2764,52.8431,55.7466,52.194
2018-12-27,52.194,50.858,50.4851,52.7948,55.723,51.854
2018-12-28,51.854,52.481,50.7618,52.7106,55.6949,51.781
2018-12-31,51.781,52.548,51.3225,52.6305,55.6664,52.293
2019-01-02,52.293,50.829,52.0188,52.5884,55.6439,50.803
2019-01-03,50.803,52.05,51.7848,52.508,55.623,53.536
2019-01-04,53.536,51.629,52.0531,52.4775,55.6162,53.42
2019-01-07,53.42,53.575,52.3662,52.4422,55.6106,53.814
2019-01-08,53.814,53.805,52.7729,52.4678,55.6174,53.733
2019-01-09,53.733,54.083,53.061,52.4469,55.6307,53.516
2019-01-10,53.516,53.383,53.6037,52.4457,55.635,52.86
2019-01-11,52.86,53.159,53.4685,52.4829,55.648,52.235
2019-01-14,52.235,52.346,53.2315,52.4913,55.658,53.858
2019-01-15,53.858,52.509,53.2402,52.4917,55.6694,54.049
2019-01-16,54.049,54.0,53.3033,52.5027,55.688,54.495
2019-01-17,54.495,53.974,53.499,52.5348,55.7071,54.913
2019-01-18,54.913,55.0,53.9097,52.593,55.7254,53.526
2019-01-22,53.526,54.4,54.168,52.6077,55.7361,53.778
2019-01-23,53.778,53.867,54.1522,52.5898,55.7532,53.695
2019-01-24,53.695,53.824,54.0815,52.5813,55.7678,54.55
2019-01-25,54.55,54.25,54.0924,52.6062,55.7826,53.504
2019-01-28,53.504,54.006,53.8106,52.6376,55.7952,53.031
2019-01-29,53.031,53.634,53.7116,52.6622,55.8022,54.453
2019-01-30,54.453,53.422,53.8465,52.7076,55.8171,55.818
2019-01-31,55.818,55.15,54.2712,52.7593,55.8367,55.538
2019-02-01,55.538,55.62,54.4688,52.8085,55.8459,56.64
2019-02-04,56.64,55.633,55.096,52.9213,55.8611,57.3
2019-02-05,57.3,56.242,55.9497,53.0416,55.8756,55.762
2019-02-06,55.762,56.979,56.2114,53.1192,55.8862,54.936
2019-02-07,54.936,55.208,56.0348,53.194,55.894,54.753
2019-02-08,54.753,54.35,55.8779,53.2404,55.9128,54.751
2019-02-11,54.751,54.848,55.5,53.291,55.9312,56.068
2019-02-12,56.068,55.34,55.2538,53.3262,55.9516,56.008
2019-02-13,56.008,56.25,55.3031,53.358,55.9741,56.084
2019-02-14,56.084,55.902,55.5327,53.3853,56.0002,55.683
2019-02-15,55.683,56.504,55.7186,53.3925,56.0193,55.928
2019-02-19,55.928,55.5,55.9541,53.4602,56.0428,55.69
2019-02-20,55.69,56.0,55.8784,53.5053,56.0653,54.849
2019-02-21,54.849,55.542,55.6465,53.5657,56.0775,55.518
2019-02-22,55.518,55.045,55.5335,53.6365,56.0914,55.47
2019-02-25,55.47,55.8,55.491,53.6942,56.1053,55.757
2019-02-26,55.757,55.288,55.4567,53.7456,56.1134,55.802
2019-02-27,55.802,55.348,55.4792,53.7998,56.118,55.996
2019-02-28,55.996,55.565,55.7087,53.8776,56.1234,57.05
2019-03-01,57.05,56.245,56.0149,54.0021,56.1336,57.39
2019-03-04,57.39,57.35,56.3989,54.1211,56.1508,58.102
2019-03-05,58.102,57.503,56.8679,54.2602,56.1708,57.893
2019-03-06,57.893,58.125,57.286,54.4086,56.1907,57.165
2019-03-07,57.165,57.786,57.5198,54.5724,56.2099,57.116
2019-03-08,57.116,56.337,57.5331,54.7385,56.2256,58.788
2019-03-11,58.788,57.223,57.8127,54.8748,56.2521,59.66
2019-03-12,59.66,58.913,58.1244,55.0241,56.2805,59.666
2019-03-13,59.666,60.032,58.479,55.1803,56.309,59.277
2019-03-14,59.277,59.726,58.9015,55.3303,56.3364,59.223
2019-03-15,59.223,59.669,59.3229,55.4689,56.3675,59.213
2019-03-18,59.213,59.165,59.4079,55.6371,56.3966,59.942
2019-03-19,59.942,59.441,59.4644,55.7652,56.4251,61.199
2019-03-20,61.199,59.867,59.7709,55.9208,56.4512,61.577
2019-03-21,61.577,60.8,60.2308,56.0761,56.4742,60.275
2019-03-22,60.275,61.316,60.4412,56.2069,56.4907,59.65
2019-03-25,59.65,59.847,60.5286,56.3296,56.5047,59.231
2019-03-26,59.231,59.927,60.3863,56.457,56.5199,58.651
2019-03-27,58.651,59.275,59.8768,56.5853,56.533,58.425
2019-03-28,58.425,58.577,59.2463,56.6767,56.5426,58.665
2019-03-29,58.665,58.745,58.9244,56.769,56.5511,59.722
