ticker,GOOGL US Equity,GOOGL US Equity,GOOGL US Equity,GOOGL US Equity,GOOGL US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2018-05-14,55.33,55.278,54.6299,53.3191,51.8971,54.244
2018-05-15,54.244,54.845,54.8927,53.3093,51.9288,54.204
2018-05-16,54.204,54.254,54.8441,53.2924,51.9634,54.063
2018-05-17,54.063,54.073,54.602,53.2587,51.9971,53.482
2018-05-18,53.482,53.3,54.2646,53.1989,52.0276,54.201
2018-05-21,54.201,53.95,54.0387,53.1221,52.0635,53.765
2018-05-22,53.765,54.49,53.9431,53.0315,52.0959,54.298
2018-05-23,54.298,53.5,53.9618,52.9775,52.1309,54.273
2018-05-24,54.273,54.345,54.0037,52.9141,52.1663,54.204
2018-05-25,54.204,54.328,54.1481,52.8476,52.2023,53.403
2018-05-29,53.403,53.8,53.9887,52.7812,52.2384,53.874
2018-05-30,53.874,53.674,54.0103,52.7586,52.2752,55.0
2018-05-31,55.0,54.1,54.1507,52.7628,52.3155,56.75
2018-06-01,56.75,55.643,54.6462,52.8038,52.3647,57.652
2018-06-04,57.652,56.925,55.3358,52.9037,52.4169,57.551
2018-06-05,57.551,57.733,56.1653,53.0282,52.4728,57.348
2018-06-06,57.348,57.639,56.8601,53.121,52.5279,56.721
2018-06-07,56.721,57.229,57.2043,53.2485,52.5813,56.636
2018-06-08,56.636,56.561,57.1814,53.376,52.6294,57.045
2018-06-11,57.045,56.647,57.06,53.4798,52.679,57.41
2018-06-12,57.41,57.051,57.0317,53.6154,52.7318,57.212
2018-06-13,57.212,57.614,57.0045,53.7409,52.7852,58.006
2018-06-14,58.006,57.611,57.2614,53.8713,52.8432,57.963
2018-06-15,57.963,57.996,57.527,53.9979,52.8991,59.179
2018-06-18,59.179,57.635,57.9538,54.1716,52.9591,58.935
2018-06-19,58.935,58.506,58.2588,54.3302,53.015,59.204
2018-06-20,59.204,59.165,58.6572,54.4777,53.073,58.472
2018-06-21,58.472,59.276,58.7505,54.6221,53.13,58.465
2018-06-22,58.465,58.575,58.8507,54.7541,53.1868,56.964
2018-06-25,56.964,57.75,58.4077,54.8574,53.2341,56.631
2018-06-26,56.631,57.207,57.947,54.9439,53.2819,55.847
2018-06-27,55.847,56.8,57.2757,54.9815,53.3254,56.339
2018-06-28,56.339,55.62,56.8491,55.0328,53.3704,56.46
2018-06-29,56.46,56.616,56.4481,55.0726,53.4151,57.105
2018-07-02,57.105,55.768,56.4764,55.1374,53.4656,55.814
2018-07-03,55.814,57.471,56.313,55.1798,53.5108,57.064
2018-07-05,57.064,56.23,56.5565,55.2985,53.5637,57.754
2018-07-06,57.754,57.088,56.8395,55.4306,53.6183,58.364
2018-07-09,58.364,58.0,57.2204,55.5546,53.6732,58.357
2018-07-10,58.357,58.5,57.4707,55.6902,53.7281,58.573
2018-07-11,58.573,57.781,58.0225,55.8431,53.7851,60.063
2018-07-12,60.063,58.743,58.6222,56.0036,53.8519,60.221
2018-07-13,60.221,60.14,59.1156,56.182,53.9186,59.826
2018-07-16,59.826,60.191,59.4079,56.3522,53.9778,60.654
2018-07-17,60.654,59.137,59.8673,56.5143,54.0399,60.646
2018-07-18,60.646,60.427,60.2818,56.6677,54.0997,59.955
2018-07-19,59.955,60.333,60.2602,56.8083,54.1576,59.894
2018-07-20,59.894,59.962,60.1948,56.9172,54.214,60.55
2018-07-23,60.55,59.783,60.3397,57.0227,54.2751,62.908
2018-07-24,62.908,63.55,60.7904,57.1775,54.3433,63.797
2018-07-25,63.797,62.631,61.4207,57.3468,54.4139,64.275
2018-07-26,64.275,63.359,62.2847,57.5475,54.4872,62.645
2018-07-27,62.645,64.456,62.8348,57.7163,54.5535,61.502
2018-07-30,61.502,62.253,63.0252,57.865,54.6096,61.361
2018-07-31,61.361,61.586,62.7159,58.0226,54.6649,61.65
2018-08-01,61.65,61.955,62.2864,58.1716,54.7212,62.057
2018-08-02,62.057,60.925,61.8427,58.3374,54.7792,61.908
2018-08-03,61.908,62.259,61.6954,58.4896,54.836,61.884
2018-08-06,61.884,62.08,61.7717,58.6418,54.8922,62.792
2018-08-07,62.792,62.601,62.0579,58.8136,54.9557,63.067
2018-08-08,63.067,62.836,62.3413,59.0069,55.0198,63.223
2018-08-09,63.223,63.137,62.5746,59.1938,55.0895,62.626
2018-08-10,62.626,62.959,62.7181,59.3464,55.1555,62.432
2018-08-13,62.432,62.56,62.8278,59.46,55.2198,62.907
2018-08-14,62.907,62.625,62.8508,59.5651,55.2865,61.611
2018-08-15,61.611,62.214,62.5597,59.6463,55.3361,61.203
2018-08-16,61.203,62.1,62.1557,59.7234,55.3838,60.793
2018-08-17,60.793,61.102,61.7891,59.8048,55.4295,61.098
2018-08-20,61.098,61.033,61.5222,59.8941,55.4744,60.871
2018-08-21,60.871,61.151,61.1149,59.9706,55.518,61.088
2018-08-22,61.088,60.711,61.0102,60.0441,55.5609,61.058
2018-08-23,61.058,60.994,60.9812,60.1211,55.6055,61.838
2018-08-24,61.838,61.3,61.1902,60.1977,55.6516,62.814
2018-08-27,62.814,62.207,61.5334,60.2947,55.7011,62.293
2018-08-28,62.293,62.795,61.8179,60.357,55.7507,63.233
2018-08-29,63.233,62.75,62.2469,60.443,55.8058,62.722
2018-08-30,62.722,63.17,62.5797,60.5133,55.8591,61.59
2018-08-31,61.59,62.611,62.5302,60.5757,55.9066,60.566
2018-09-04,60.566,61.126,62.0806,60.6177,55.9504,59.955
2018-09-05,59.955,60.461,61.613,60.6775,55.988,59.2
2018-09-06,59.2,59.929,60.8064,60.7289,56.025,58.879
2018-09-07,58.879,58.6,60.0379,60.7895,56.0608,58.753
2018-09-10,58.753,59.21,59.4705,60.8378,56.092,59.5
2018-09-11,59.5,58.555,59.2573,60.8986,56.1265,58.58
2018-09-12,58.58,59.1,58.9823,60.9281,56.1553,59.107
2018-09-13,59.107,58.985,58.9638,60.994,56.1828,58.899
2018-09-14,58.899,59.4,58.9677,61.0307,56.2115,57.991
2018-09-17,57.991,58.889,58.8154,61.0354,56.2421,58.355
2018-09-18,58.355,58.133,58.5866,61.0352,56.2748,58.713
2018-09-19,58.713,58.448,58.6133,61.0424,56.3121,59.579
2018-09-20,59.579,59.034,58.7076,61.0625,56.357,58.606
2018-09-21,58.606,59.746,58.649,61.0333,56.3952,58.978
2018-09-24,58.978,57.971,58.8463,61.0085,56.4319,59.695
2018-09-25,59.695,59.213,59.1141,61.0059,56.4692,59.703
2018-09-26,59.703,59.685,59.312,60.9868,56.5054,60.368
2018-09-27,60.368,60.0,59.4699,60.9813,56.5442,60.354
2018-09-28,60.354,60.204,59.8195,60.9893,56.5838,60.427
2018-10-01,60.427,60.65,60.1092,60.9999,56.6231,60.382
2018-10-02,60.382,60.334,60.2467,60.9966,56.6606,60.576
2018-10-03,60.576,60.6,60.4214,60.9499,56.6955,58.854
2018-10-04,58.854,60.252,60.1185,60.8511,56.7185,58.391
2018-10-05,58.391,58.8,59.726,60.7334,56.7405,57.796
2018-10-08,57.796,58.0,59.1999,60.6364,56.7611,57.259
2018-10-09,57.259,57.566,58.5752,60.5516,56.7797,54.608
2018-10-10,54.608,56.82,57.3815,60.4165,56.7855,54.537
2018-10-11,54.537,53.952,56.5182,60.2743,56.7917,56.027
2018-10-12,56.027,55.982,56.0453,60.1537,56.8068,55.122
2018-10-15,55.122,55.9,55.5105,60.0179,56.8184,56.654
2018-10-16,56.654,55.674,55.3896,59.9134,56.8384,56.379
2018-10-17,56.379,57.0,55.7439,59.7851,56.852,54.896
2018-10-18,54.896,56.5,55.8156,59.6217,56.8536,55.259
2018-10-19,55.259,55.186,55.662,59.4624,56.8559,55.568
2018-10-22,55.568,55.626,55.7513,59.3213,56.8562,55.746
2018-10-23,55.746,54.564,55.5696,59.1875,56.8564,52.856
2018-10-24,52.856,55.75,54.8649,58.9865,56.8424,55.18
2018-10-25,55.18,54.015,54.9217,58.8579,56.8408,54.188
2018-10-26,54.188,52.417,54.7074,58.7176,56.8337,51.737
2018-10-29,51.737,54.827,53.941,58.5365,56.8097,52.476
2018-10-30,52.476,51.001,53.287,58.364,56.7894,54.529
2018-10-31,54.529,53.41,53.6216,58.2372,56.7773,54.299
2018-11-01,54.299,54.57,53.4455,58.1014,56.7648,53.575
2018-11-02,53.575,54.45,53.3229,57.9517,56.7468,52.787
2018-11-05,52.787,53.627,53.5329,57.7707,56.7197,53.479
2018-11-06,53.479,52.751,53.7335,57.584,56.6931,55.412
2018-11-07,55.412,54.175,53.9101,57.4464,56.6773,54.732
2018-11-08,54.732,55.365,53.9966,57.2764,56.6554,53.851
2018-11-09,53.851,54.201,54.0519,57.099,56.6278,52.468
2018-11-12,52.468,53.657,53.9882,56.9165,56.5935,52.399
2018-11-13,52.399,52.741,53.7722,56.7532,56.5612,52.729
2018-11-14,52.729,53.0,53.2356,56.6087,56.5292,53.552
2018-11-15,53.552,52.573,52.9998,56.4957,56.5016,53.414
2018-11-16,53.414,53.262,52.9123,56.3864,56.4889,51.371
2018-11-19,51.371,53.17,52.6929,56.2388,56.4801,51.523
2018-11-20,51.523,50.365,52.5177,56.0792,56.4666,52.172
2018-11-21,52.172,52.265,52.4062,55.9511,56.4636,51.505
2018-11-23,51.505,51.675,51.9967,55.799,56.4692,52.797
2018-11-26,52.797,52.2,51.8734,55.677,56.4717,52.614
2018-11-27,52.614,52.567,52.122,55.5694,56.4711,54.59
2018-11-28,54.59,52.873,52.7354,55.4941,56.4805,54.729
2018-11-29,54.729,54.177,53.2469,55.4144,56.486,55.483
2018-11-30,55.483,54.782,54.0424,55.3325,56.4905,55.818
2018-12-03,55.818,56.608,54.6466,55.2767,56.4958,53.124
2018-12-04,53.124,55.65,54.7485,55.1596,56.4855,53.904
2018-12-06,53.904,52.25,54.6114,55.0438,56.4766,52.329
2018-12-07,52.329,53.612,54.1314,54.8964,56.4607,52.659
2018-12-10,52.659,52.147,53.5667,54.7422,56.442,53.083
2018-12-11,53.083,53.347,53.0196,54.5967,56.4215,53.687
2018-12-12,53.687,53.854,53.1322,54.4619,56.4105,53.677
2018-12-13,53.677,53.784,53.0868,54.3278,56.403,52.586
2018-12-14,52.586,53.001,53.1381,54.168,56.398,51.283
2018-12-17,51.283,52.351,52.8628,54.0166,56.3834,52.171
2018-12-18,52.171,51.7,52.6804,53.8922,56.3706,51.773
2018-12-19,51.773,52.365,52.2977,53.7717,56.3542,51.179
2018-12-20,51.179,51.3,51.7981,53.6501,56.3313,49.563
2018-12-21,49.563,51.602,51.1935,53.5492,56.2968,49.234
2018-12-24,49.234,49.216,50.7837,53.4432,56.2528,52.393
2018-12-26,52.393,49.9,50.8281,53.3705,56.2232,52.645
2018-12-27,52.645,51.31,51.0025,53.3209,56.2015,52.334
2018-12-28,52.334,52.975,51.2335,53.2345,56.1759,52.248
2018-12-31,52.248,52.891,51.7706,53.1519,56.1495,52.734
2019-01-02,52.734,51.36,52.4707,53.1087,56.1296,51.274
2019-01-03,51.274,52.534,52.2469,53.029,56.1109,53.903
2019-01-04,53.903,52.128,52.4986,52.9957,56.1065,53.796
2019-01-07,53.796,54.049,52.791,52.9567,56.102,54.268
2019-01-08,54.268,54.3,53.1951,52.9849,56.11,54.083
2019-01-09,54.083,54.4,53.4648,52.963,56.1238,53.942
2019-01-10,53.942,53.747,53.9984,52.9581,56.13,53.224
2019-01-11,53.224,53.495,53.8624,52.9878,56.1444,52.576
2019-01-14,52.576,52.667,53.6183,52.9898,56.156,54.326
2019-01-15,54.326,52.901,53.6297,52.9857,56.1683,54.476
2019-01-16,54.476,54.5,53.7083,52.9893,56.1875,54.956
2019-01-17,54.956,54.4,53.9112,53.0169,56.2076,55.365
2019-01-18,55.365,55.43,54.3395,53.0685,56.227,53.932
2019-01-22,53.932,54.8,54.6107,53.0775,56.2385,54.221
2019-01-23,54.221,54.343,54.5897,53.0537,56.2572,54.2
2019-01-24,54.2,54.126,54.5346,53.0431,56.2731,55.076
2019-01-25,55.076,54.712,54.5585,53.0675,56.2894,53.993
2019-01-28,53.993,54.503,54.2841,53.098,56.3031,53.503
2019-01-29,53.503,54.052,54.1984,53.1201,56.3113,54.9
2019-01-30,54.9,53.868,54.3342,53.1635,56.3268,56.295
2019-01-31,56.295,55.612,54.7531,53.2184,56.3467,55.931
2019-02-01,55.931,56.115,54.9242,53.2687,56.3565,57.071
2019-02-04,57.071,55.951,55.5398,53.3827,56.373,57.593
2019-02-05,57.593,56.482,56.3579,53.5042,56.3886,56.145
2019-02-06,56.145,57.463,56.6069,53.5836,56.4,55.296
2019-02-07,55.296,55.591,56.4071,53.6594,56.4081,55.119
2019-02-08,55.119,54.744,56.2447,53.7059,56.428,55.106
2019-02-11,55.106,55.188,55.8517,53.7557,56.4478,56.379
2019-02-12,56.379,55.551,55.6088,53.7915,56.4688,56.432
2019-02-13,56.432,56.652,55.6662,53.8255,56.4931,56.46
2019-02-14,56.46,56.25,55.8991,53.8451,56.5208,55.982
2019-02-15,55.982,56.965,56.0716,53.8484,56.5405,56.326
2019-02-19,56.326,55.832,56.3155,53.9124,56.5656,56.03
2019-02-20,56.03,56.444,56.2456,53.9549,56.5892,55.211
2019-02-21,55.211,55.939,56.0014,54.0125,56.6025,55.828
2019-02-22,55.828,55.485,55.875,54.0759,56.6168,55.866
2019-02-25,55.866,56.097,55.852,54.1316,56.6315,56.101
2019-02-26,56.101,55.718,55.807,54.1799,56.6397,56.145
2019-02-27,56.145,55.701,55.83,54.2292,56.6441,56.328
2019-02-28,56.328,55.95,56.0534,54.3041,56.6499,57.426
2019-03-01,57.426,56.55,56.373,54.4269,56.6604,57.671
2019-03-04,57.671,57.728,56.7339,54.537,56.6775,58.46
2019-03-05,58.46,57.8,57.2057,54.6707,56.6988,58.247
2019-03-06,58.247,58.588,57.6262,54.812,56.7197,57.543
2019-03-07,57.543,58.025,57.8692,54.9716,56.74,57.499
2019-03-08,57.499,56.695,57.8837,55.1369,56.7565,58.963
2019-03-11,58.963,57.6,58.1421,55.2684,56.7825,59.863
2019-03-12,59.863,59.115,58.4227,55.4127,56.8103,59.953
2019-03-13,59.953,60.297,58.7639,55.5651,56.8387,59.627
2019-03-14,59.627,59.951,59.1807,55.7127,56.8658,59.515
2019-03-15,59.515,59.9,59.584,55.8483,56.8964,59.427
2019-03-18,59.427,59.485,59.6769,56.0114,56.9241,60.123
2019-03-19,60.123,59.586,59.729,56.1357,56.9497,61.322
2019-03-20,61.322,60.07,60.0027,56.2863,56.9726,61.807
2019-03-21,61.807,61.0,60.4387,56.437,56.9934,60.383
2019-03-22,60.383,61.442,60.6122,56.563,57.0075,59.869
2019-03-25,59.869,59.978,60.7005,56.6816,57.0201,59.492
2019-03-26,59.492,60.26,60.5743,56.8069,57.034,58.901
2019-03-27,58.901,59.596,60.0901,56.9334,57.0453,58.614
2019-03-28,58.614,58.775,59.4515,57.0192,57.0532,58.845
2019-03-29,58.845,59.009,59.1439,57.1066,57.0603,59.949
2019-04-01,59.949,59.377,59.1599,57.2064,57.074,60.277
2019-04-02,60.277,60.003,59.3169,57.3047,57.0854,60.54
2019-04-03,60.54,60.635,59.6449,57.4369,57.0983,60.973
2019-04-04,60.973,60.564,60.1167,57.5719,57.1072,60.573
2019-04-05,60.573,60.965,60.4623,57.6993,57.1154,60.414
2019-04-08,60.414,60.555,60.5553,57.8061,57.1215,60.135
2019-04-09,60.135,60.095,60.5268,57.9289,57.1298,60.323
2019-04-10,60.323,60.254,60.4832,58.0653,57.1391,60.479
2019-04-11,60.479,60.445,60.3846,58.1769,57.1567,61.137
2019-04-12,61.137,60.781,60.4974,58.2738,57.1792,61.326
2019-04-15,61.326,61.204,60.6799,58.3817,57.2066,61.596
2019-04-16,61.596,61.5,60.9721,58.4722,57.2329,62.007
2019-04-17,62.007,61.85,61.309,58.5604,57.2606,62.074
2019-04-18,62.074,62.25,61.6278,58.679,57.2854,62.688
2019-04-22,62.688,61.834,61.9381,58.8269,57.3198,63.53
2019-04-23,63.53,62.832,62.3787,58.9951,57.3521,63.003
2019-04-24,63.003,63.53,62.6601,59.153,57.3784,63.367
2019-04-25,63.367,63.515,62.9321,59.2928,57.4034,63.871
2019-04-26,63.871,63.669,63.2916,59.4416,57.431,64.81
2019-04-29,64.81,64.025,63.716,59.6086,57.4622,59.948
2019-04-30,59.948,59.532,62.9997,59.6879,57.4616,58.666
2019-05-01,58.666,59.875,62.1324,59.7347,57.4538,58.326
2019-05-02,58.326,58.63,61.1241,59.7806,57.4463,59.478
2019-05-03,59.478,58.871,60.2454,59.866,57.4404,59.673
2019-05-06,59.673,58.6,59.218,59.9429,57.4356,58.943
2019-05-07,58.943,59.29,59.017,60.0044,57.4305,58.539
2019-05-08,58.539,58.865,58.9916,60.0532,57.4237,58.399
2019-05-09,58.399,58.13,59.0062,60.0982,57.413,58.382
2019-05-10,58.382,58.442,58.7871,60.1393,57.3903,56.829
2019-05-13,56.829,57.262,58.2184,60.1274,57.3555,56.243
2019-05-14,56.243,57.116,57.6784,60.0988,57.3153,58.54
2019-05-15,58.54,56.128,57.6786,60.1005,57.2948,59.225
2019-05-16,59.225,58.592,57.8439,60.12,57.2834,58.439
2019-05-17,58.439,58.792,57.8553,60.1379,57.2688,57.233
2019-05-20,57.233,57.65,57.936,60.1326,57.2467,57.722
2019-05-21,57.722,57.724,58.2318,60.1078,57.2251,57.793
2019-05-22,57.793,57.563,58.0823,60.0664,57.2045,57.267
2019-05-23,57.267,57.304,57.6907,60.0127,57.1814,56.93
2019-05-24,56.93,57.6,57.389,59.9588,57.1521,56.978
2019-05-28,56.978,57.074,57.338,59.908,57.1217,55.997
2019-05-29,55.997,56.635,56.993,59.8394,57.0855,56.071
2019-05-30,56.071,56.008,56.6486,59.7584,57.0528,55.325
2019-05-31,55.325,55.282,56.2602,59.6384,57.0172,51.937
2019-06-03,51.937,53.347,55.2615,59.4411,56.9624,52.725
2019-06-04,52.725,52.225,54.4108,59.2879,56.9179,52.232
2019-06-05,52.232,52.75,53.6578,59.1352,56.8731,52.388
2019-06-06,52.388,52.311,52.9213,58.9931,56.8311,53.418
2019-06-07,53.418,52.714,52.54,58.8834,56.7927,54.138
2019-06-10,54.138,53.85,52.9802,58.7939,56.759,54.052
2019-06-11,54.052,54.85,53.2457,58.6981,56.7238,53.955
2019-06-12,53.955,53.998,53.5903,58.5782,56.6883,54.551
2019-06-13,54.551,54.236,54.0228,58.4637,56.6519,54.315
2019-06-14,54.315,54.487,54.2021,58.3392,56.6094,54.695
2019-06-17,54.695,54.455,54.3134,58.2136,56.5714,55.262
2019-06-18,55.262,55.575,54.5554,58.1074,56.5315,55.226
2019-06-19,55.226,55.362,54.8095,58.0036,56.4941,55.66
2019-06-20,55.66,56.085,55.0314,57.9141,56.4644,56.268
2019-06-21,56.268,55.493,55.4221,57.833,56.4429,55.835
2019-06-24,55.835,56.0,55.6502,57.7402,56.4223,54.379
2019-06-25,54.379,55.754,55.4736,57.605,56.3982,54.016
2019-06-26,54.016,54.55,55.2317,57.4588,56.3739,53.832
2019-06-27,53.832,54.338,54.866,57.3035,56.3493,54.14
2019-06-28,54.14,53.862,54.4403,57.1462,56.3225,55.0
2019-07-01,55.0,55.052,54.2733,57.0047,56.3046,55.63
2019-07-02,55.63,55.241,54.5235,56.8635,56.2872,56.15
2019-07-03,56.15,55.925,54.9502,56.7159,56.2735,56.633
2019-07-05,56.633,55.968,55.5106,56.5886,56.2667,55.84
2019-07-08,55.84,56.293,55.8505,56.438,56.2541,56.215
2019-07-09,56.215,55.516,56.0934,56.2849,56.2416,57.046
2019-07-10,57.046,56.616,56.3765,56.1296,56.2289,57.204
2019-07-11,57.204,57.308,56.5874,56.0747,56.2219,57.267
2019-07-12,57.267,57.147,56.7141,56.0467,56.2134,57.526
2019-07-15,57.526,57.267,57.0513,56.0307,56.2025,57.673
2019-07-16,57.673,57.337,57.343,55.9946,56.1924,57.337
2019-07-17,57.337,57.546,57.4013,55.9479,56.1772,57.362
2019-07-18,57.362,57.1,57.4329,55.9163,56.1623,56.578
2019-07-19,56.578,57.466,57.295,55.8771,56.143,56.961
2019-07-22,56.961,56.774,57.182,55.8483,56.1259,57.402
2019-07-23,57.402,57.173,57.1279,55.8287,56.11,56.987
2019-07-24,56.987,56.631,57.0578,55.8319,56.1007,56.797
2019-07-25,56.797,56.948,56.9448,55.8429,56.0927,62.261
2019-07-26,62.261,61.4,58.0815,55.9174,56.1151,62.092
2019-07-29,62.092,62.125,59.1078,55.9747,56.1392,61.4
2019-07-30,61.4,61.35,59.9073,56.0339,56.1732,60.91
2019-07-31,60.91,61.244,60.692,56.1075,56.205,60.589
2019-08-01,60.589,60.882,61.4504,56.1648,56.2279,59.816
2019-08-02,59.816,60.15,60.9614,56.2053,56.2513,57.738
2019-08-05,57.738,58.649,60.0905,56.2147,56.2567,58.554
2019-08-06,58.554,58.276,59.5213,56.2471,56.2676,58.796
2019-08-07,58.796,57.89,59.0984,56.2835,56.2871,60.31
2019-08-08,60.31,59.322,59.0425,56.3697,56.3124,59.445
2019-08-09,59.445,60.0,58.9683,56.4372,56.3317,58.725
2019-08-12,58.725,59.0,59.1658,56.5052,56.3466,59.837
2019-08-13,59.837,58.717,59.4223,56.6632,56.3815,58.213
2019-08-14,58.213,58.804,59.3057,56.773,56.3967,58.466
2019-08-15,58.466,58.422,58.937,56.8977,56.4181,58.961
2019-08-16,58.961,59.04,58.8401,57.0291,56.4542,60.022
2019-08-19,60.022,59.592,59.0995,57.1612,56.492,59.177
2019-08-20,59.177,59.768,58.9675,57.262,56.5152,59.579
2019-08-21,59.579,59.791,59.2408,57.3725,56.5416,59.576
2019-08-22,59.576,59.69,59.4628,57.4849,56.5716,57.679
2019-08-23,57.679,59.259,59.2065,57.5475,56.5961,58.559
2019-08-26,58.559,57.973,58.9139,57.6324,56.6215,58.541
2019-08-27,58.541,59.15,58.7868,57.7093,56.6371,58.688
2019-08-28,58.688,58.244,58.6085,57.7778,56.6569,59.712
2019-08-29,59.712,59.321,58.6357,57.8675,56.6862,59.527
2019-08-30,59.527,60.018,59.0052,57.9449,56.7215,58.478
2019-09-03,58.478,59.092,58.9889,57.989,56.7519,59.114
2019-09-04,59.114,58.973,59.1034,58.0546,56.7838,60.61
2019-09-05,60.61,59.683,59.4878,58.1792,56.8191,60.316
2019-09-06,60.316,60.457,59.6086,58.3052,56.8536,60.264
2019-09-09,60.264,60.354,59.756,58.4339,56.8981,60.285
2019-09-10,60.285,59.805,60.1175,58.5568,56.9419,61.0
2019-09-11,61.0,60.195,60.4948,58.6768,56.986,61.749
2019-09-12,61.749,61.174,60.7226,58.7991,57.0372,62.002
2019-09-13,62.002,61.605,61.0597,58.9162,57.0833,61.582
2019-09-16,61.582,61.522,61.3233,59.0151,57.1281,61.494
2019-09-17,61.494,61.582,61.5651,59.1282,57.1626,61.633
2019-09-18,61.633,61.512,61.6916,59.2366,57.1971,61.938
2019-09-19,61.938,61.616,61.7294,59.3344,57.2294,61.492
2019-09-20,61.492,61.682,61.6275,59.4202,57.2578,61.735
2019-09-23,61.735,61.329,61.6581,59.5095,57.3008,60.917
2019-09-24,60.917,62.0,61.5426,59.5774,57.3359,62.297
2019-09-25,62.297,60.801,61.6755,59.6698,57.3857,62.115
2019-09-26,62.115,62.107,61.7109,59.7654,57.433,61.298
2019-09-27,61.298,62.141,61.672,59.8441,57.4741,61.057
2019-09-30,61.057,61.03,61.5365,59.9337,57.5109,60.3
2019-10-01,60.3,61.125,61.4132,60.0005,57.5441,58.896
2019-10-02,58.896,59.825,60.733,60.0304,57.5756,59.472
2019-10-03,59.472,59.167,60.2044,60.0801,57.6166,60.548
2019-10-04,60.548,59.715,60.0545,60.1551,57.6584,60.413
2019-10-07,60.413,60.35,59.9256,60.1181,57.7016,59.507
2019-10-08,59.507,59.939,59.7669,60.0664,57.7433,60.12
2019-10-09,60.12,60.067,60.0117,60.0408,57.7961,60.474
2019-10-10,60.474,59.93,60.2121,60.0321,57.8523,60.786
2019-10-11,60.786,61.201,60.2596,60.036,57.8942,60.889
2019-10-14,60.889,60.695,60.3548,60.0574,57.9355,62.112
2019-10-15,62.112,61.075,60.8759,60.1449,57.9843,62.15
2019-10-16,62.15,62.091,61.2819,60.2169,58.0339,62.64
2019-10-17,62.64,62.57,61.7152,60.2937,58.0834,62.221
2019-10-18,62.221,62.735,62.0022,60.332,58.1381,62.214
2019-10-21,62.214,62.435,62.2673,60.3873,58.1797,62.06
2019-10-22,62.06,62.224,62.2569,60.454,58.221,62.882
2019-10-23,62.882,62.011,62.4032,60.5149,58.2641,62.955
2019-10-24,62.955,62.955,62.4663,60.6098,58.3084,63.215
2019-10-25,63.215,62.6,62.6652,60.7048,58.3548,64.449
2019-10-28,64.449,63.75,63.1122,60.8146,58.4109,63.033
2019-10-29,63.033,63.8,63.3068,60.8748,58.4632,63.035
2019-10-30,63.035,62.758,63.3375,60.9519,58.5068,62.94
2019-10-31,62.94,63.0,63.3344,61.0192,58.5491,63.613
2019-11-01,63.613,63.29,63.4139,61.0999,58.5924,64.48
2019-11-04,64.48,63.805,63.4202,61.2359,58.6379,64.572
2019-11-05,64.572,64.56,63.728,61.3562,58.6911,64.551
2019-11-06,64.551,64.504,64.0311,61.4764,58.7428,65.347
2019-11-07,65.347,64.714,64.5125,61.6096,58.7985,65.45
2019-11-08,65.45,65.076,64.88,61.7243,58.8504,64.914
2019-11-11,64.914,65.2,64.9667,61.8321,58.905,64.861
2019-11-12,64.861,64.929,65.0244,61.9597,58.9618,64.809
2019-11-13,64.809,64.659,65.0761,62.0736,59.0113,65.458
2019-11-14,65.458,64.75,65.0982,62.1706,59.0571,66.677
2019-11-15,66.677,65.753,65.3436,62.2978,59.1109,65.992
2019-11-18,65.992,66.617,65.5592,62.4124,59.1555,65.63
2019-11-19,65.63,66.332,65.713,62.5193,59.1957,65.093
2019-11-20,65.093,65.568,65.7698,62.6011,59.2404,65.007
2019-11-21,65.007,64.963,65.6797,62.6663,59.289,64.684
2019-11-22,64.684,65.15,65.281,62.72,59.3368,65.282
2019-11-25,65.282,64.813,65.139,62.794,59.3877,65.65
2019-11-26,65.65,65.496,65.1431,62.8771,59.434,65.607
2019-11-27,65.607,65.771,65.2458,62.9566,59.4799,65.204
2019-11-29,65.204,65.33,65.2853,63.0219,59.5236,64.443
2019-12-02,64.443,65.128,65.2372,63.0809,59.5659,64.737
2019-12-03,64.737,63.933,65.1282,63.141,59.608,65.947
2019-12-04,65.947,65.305,65.1876,63.2416,59.6576,66.348
2019-12-05,66.348,66.35,65.3359,63.3226,59.7133,66.97
2019-12-06,66.97,66.638,65.6889,63.4197,59.769,67.15
2019-12-09,67.15,66.943,66.2302,63.5367,59.8254,67.145
2019-12-10,67.145,66.997,66.7117,63.6585,59.8806,67.213
2019-12-11,67.213,67.415,66.9648,63.7967,59.9359,67.425
2019-12-12,67.425,67.161,67.1801,63.9673,59.9914,67.343
2019-12-13,67.343,67.395,67.2549,64.1248,60.041,68.035
2019-12-16,68.035,67.75,67.432,64.2745,60.0928,67.745
2019-12-17,67.745,68.121,67.552,64.4211,60.1393,67.596
2019-12-18,67.596,67.85,67.6286,64.5829,60.186,67.822
2019-12-19,67.822,67.596,67.7081,64.737,60.2374,67.561
2019-12-20,67.561,68.155,67.7516,64.8787,60.2877,67.532
2019-12-23,67.532,67.937,67.6509,65.0136,60.3306,67.222
2019-12-24,67.222,67.511,67.5463,65.1403,60.3673,68.124
2019-12-26,68.124,67.328,67.6519,65.2605,60.4082,67.732
2019-12-27,67.732,68.2,67.6339,65.3722,60.4487,66.986
2019-12-30,66.986,67.84,67.5188,65.4591,60.4861,66.97
2019-12-31,66.97,66.79,67.4064,65.554,60.5238,68.434
