ticker,TSLA US Equity,TSLA US Equity,TSLA US Equity,TSLA US Equity,TSLA US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2015-06-29,17.468,17.463,17.7432,16.2958,15.1132,17.884
2015-06-30,17.884,17.653,17.7511,16.3798,15.1095,17.943
2015-07-01,17.943,18.074,17.8041,16.4595,15.1146,18.668
2015-07-02,18.668,18.68,17.9539,16.5402,15.121,18.648
2015-07-06,18.648,18.592,18.1223,16.6217,15.1272,17.859
2015-07-07,17.859,18.333,18.2004,16.6877,15.1285,16.997
2015-07-08,16.997,17.288,18.0231,16.7189,15.1271,17.195
2015-07-09,17.195,17.272,17.8733,16.7555,15.1297,17.277
2015-07-10,17.277,17.481,17.5951,16.7911,15.1326,17.477
2015-07-13,17.477,17.483,17.3609,16.8392,15.1359,17.71
2015-07-14,17.71,17.473,17.3312,16.892,15.1422,17.543
2015-07-15,17.543,17.783,17.4403,16.9355,15.1477,17.779
2015-07-16,17.779,17.615,17.5571,16.9805,15.1548,18.311
2015-07-17,18.311,18.167,17.7639,17.0395,15.1655,18.817
2015-07-20,18.817,18.333,18.0319,17.1001,15.1795,17.785
2015-07-21,17.785,18.003,18.0468,17.1403,15.1846,17.858
2015-07-22,17.858,17.418,18.1099,17.1782,15.1888,17.813
2015-07-23,17.813,17.977,18.1168,17.2081,15.191,17.694
2015-07-24,17.694,17.825,17.9935,17.2377,15.193,16.867
2015-07-27,16.867,17.495,17.6035,17.2496,15.1909,17.655
2015-07-28,17.655,17.05,17.5775,17.2709,15.1935,17.588
2015-07-29,17.588,17.618,17.5235,17.291,15.2025,17.786
2015-07-30,17.786,17.513,17.518,17.3172,15.2165,17.743
2015-07-31,17.743,17.84,17.5279,17.3463,15.2295,17.333
2015-08-03,17.333,17.753,17.6209,17.3654,15.2396,17.752
2015-08-04,17.752,17.334,17.6404,17.3902,15.253,18.009
2015-08-05,18.009,17.572,17.7245,17.4204,15.2672,16.409
2015-08-06,16.409,16.636,17.4491,17.4187,15.2724,16.167
2015-08-07,16.167,16.239,17.1339,17.4068,15.2748,16.076
2015-08-10,16.076,15.877,16.8825,17.3939,15.2781,15.825
2015-08-11,15.825,15.81,16.4971,17.3778,15.2788,15.878
2015-08-12,15.878,15.667,16.0709,17.3642,15.2798,16.167
2015-08-13,16.167,15.991,16.0227,17.3556,15.2867,16.21
2015-08-14,16.21,16.483,16.0312,17.3519,15.2869,16.999
2015-08-17,16.999,17.037,16.2159,17.3597,15.2925,17.381
2015-08-18,17.381,17.025,16.5272,17.3656,15.2999,17.017
2015-08-19,17.017,17.355,16.7549,17.3646,15.3044,16.145
2015-08-20,16.145,16.804,16.7505,17.3532,15.3042,15.385
2015-08-21,15.385,15.733,16.5855,17.3257,15.3015,14.591
2015-08-24,14.591,13.519,16.1039,17.2833,15.2975,14.669
2015-08-25,14.669,15.368,15.5613,17.2428,15.2904,14.989
2015-08-26,14.989,15.195,15.1559,17.2051,15.2853,16.199
2015-08-27,16.199,15.4,15.1667,17.1819,15.2857,16.565
2015-08-28,16.565,16.124,15.4028,17.164,15.2848,16.604
2015-08-31,16.604,16.375,15.8053,17.1461,15.2848,15.909
2015-09-01,15.909,16.023,16.0533,17.1178,15.2804,16.513
2015-09-02,16.513,16.353,16.358,17.0912,15.2768,16.371
2015-09-03,16.371,16.804,16.3924,17.0651,15.2739,16.129
2015-09-04,16.129,16.059,16.3051,17.0293,15.2687,16.545
2015-09-08,16.545,16.337,16.2932,17.004,15.2688,16.594
2015-09-09,16.594,16.803,16.4303,16.9865,15.2689,16.565
2015-09-10,16.565,16.482,16.4408,16.9602,15.2708,16.683
2015-09-11,16.683,16.509,16.5031,16.935,15.272,16.879
2015-09-14,16.879,16.74,16.6532,16.8992,15.2737,16.905
2015-09-15,16.905,16.85,16.7252,16.8643,15.2754,17.483
2015-09-16,17.483,16.869,16.9031,16.8568,15.2813,17.471
2015-09-17,17.471,17.597,17.0843,16.8663,15.2914,17.375
2015-09-18,17.375,17.197,17.2227,16.8699,15.3012,17.613
2015-09-21,17.613,17.599,17.3695,16.8766,15.3128,17.396
2015-09-22,17.396,17.269,17.4677,16.875,15.3237,17.404
2015-09-23,17.404,17.463,17.4519,16.8689,15.3361,17.541
2015-09-24,17.541,17.302,17.4659,16.8689,15.3524,17.127
2015-09-25,17.127,17.774,17.4164,16.8558,15.3657,16.562
2015-09-28,16.562,17.157,17.2061,16.8209,15.3786,16.443
2015-09-29,16.443,16.697,17.0156,16.7734,15.3912,16.56
2015-09-30,16.56,16.8,16.8468,16.7489,15.405,15.992
2015-10-01,15.992,16.501,16.5369,16.7116,15.4169,16.505
2015-10-02,16.505,15.707,16.4124,16.6854,15.4335,16.41
2015-10-05,16.41,16.589,16.382,16.6597,15.447,16.097
2015-10-06,16.097,16.0,16.3128,16.6443,15.4547,15.464
2015-10-07,15.464,15.775,16.0936,16.6005,15.4589,15.115
2015-10-08,15.115,15.339,15.9181,16.551,15.4603,14.713
2015-10-09,14.713,14.729,15.5597,16.4896,15.4602,14.372
2015-10-12,14.372,14.866,15.1521,16.4221,15.458,14.617
2015-10-13,14.617,14.219,14.856,16.3678,15.4551,14.459
2015-10-14,14.459,14.711,14.6549,16.3019,15.4522,14.754
2015-10-15,14.754,14.429,14.5828,16.2369,15.4519,15.134
2015-10-16,15.134,14.869,14.6671,16.2114,15.4534,15.207
2015-10-19,15.207,15.1,14.834,16.1921,15.4563,14.202
2015-10-20,14.202,15.181,14.7511,16.1547,15.4573,14.006
2015-10-21,14.006,14.133,14.6605,16.1183,15.4569,14.115
2015-10-22,14.115,14.104,14.5327,16.083,15.4572,13.939
2015-10-23,13.939,14.333,14.2937,16.0385,15.4567,14.351
2015-10-26,14.351,14.092,14.1225,16.0013,15.4595,14.023
2015-10-27,14.023,14.323,14.0868,15.9418,15.4622,14.197
2015-10-28,14.197,14.087,14.1251,15.8781,15.4651,14.109
2015-10-29,14.109,14.117,14.1239,15.8199,15.4715,13.795
2015-10-30,13.795,14.027,14.0951,15.7729,15.4765,14.253
2015-11-02,14.253,13.928,14.0755,15.7503,15.4834,13.89
2015-11-03,13.89,14.257,14.0488,15.7363,15.4889,15.442
2015-11-04,15.442,15.133,14.2977,15.7517,15.5005,15.451
2015-11-05,15.451,15.372,14.5663,15.761,15.5106,15.491
2015-11-06,15.491,15.38,14.9053,15.7468,15.5209,15.022
2015-11-09,15.022,15.533,15.0592,15.7159,15.5272,14.433
2015-11-10,14.433,14.899,15.1679,15.6725,15.5307,14.605
2015-11-11,14.605,14.518,15.0005,15.6464,15.5373,14.196
2015-11-12,14.196,14.523,14.7495,15.6001,15.5399,13.813
2015-11-13,13.813,14.197,14.4139,15.5489,15.5411,14.287
2015-11-16,14.287,13.739,14.2669,15.5121,15.5422,14.267
2015-11-17,14.267,14.347,14.2336,15.4665,15.5407,14.738
2015-11-18,14.738,14.3,14.2601,15.4294,15.5416,14.787
2015-11-19,14.787,14.703,14.3783,15.3939,15.5418,14.667
2015-11-20,14.667,14.899,14.5492,15.3535,15.5427,14.517
2015-11-23,14.517,14.49,14.5951,15.3063,15.5428,14.55
2015-11-24,14.55,14.358,14.6517,15.2592,15.5435,15.309
2015-11-25,15.309,14.756,14.766,15.2157,15.5491,15.441
2015-11-27,15.441,15.404,14.8968,15.1751,15.5587,15.351
2015-11-30,15.351,15.453,15.0335,15.1346,15.5675,15.813
2015-12-01,15.813,15.404,15.2927,15.0986,15.5784,15.466
2015-12-02,15.466,15.8,15.4759,15.06,15.5876,15.514
2015-12-03,15.514,15.699,15.5168,15.0222,15.5946,15.359
2015-12-04,15.359,15.497,15.5004,14.9786,15.599,15.409
2015-12-07,15.409,15.18,15.512,14.9442,15.607,15.115
2015-12-08,15.115,15.168,15.3724,14.9152,15.6145,14.968
2015-12-09,14.968,15.113,15.2728,14.8857,15.6214,15.138
2015-12-10,15.138,14.981,15.1976,14.8573,15.6281,14.468
2015-12-11,14.468,15.016,15.0195,14.8268,15.6326,14.572
2015-12-14,14.572,14.501,14.8521,14.7882,15.6397,14.739
2015-12-15,14.739,14.788,14.7771,14.7547,15.6469,15.634
2015-12-16,15.634,14.807,14.9103,14.7455,15.6576,15.559
2015-12-17,15.559,15.596,14.9945,14.7474,15.6685,15.364
2015-12-18,15.364,15.526,15.1737,14.7524,15.6807,15.504
2015-12-21,15.504,15.446,15.3601,14.7682,15.6946,15.33
2015-12-22,15.33,15.666,15.4783,14.7874,15.7078,15.313
2015-12-23,15.313,15.479,15.4141,14.8013,15.7198,15.371
2015-12-24,15.371,15.371,15.3765,14.8195,15.7329,15.263
2015-12-28,15.263,15.433,15.3564,14.8297,15.7464,15.813
2015-12-29,15.813,15.337,15.4181,14.8433,15.7602,15.873
2015-12-30,15.873,15.773,15.5267,14.8566,15.7746,16.001
2015-12-31,16.001,15.901,15.6641,14.8926,15.7877,14.894
2016-01-04,14.894,15.381,15.5687,14.9104,15.797,14.895
2016-01-05,14.895,15.091,15.4951,14.926,15.8054,14.603
2016-01-06,14.603,14.667,15.2531,14.9392,15.8119,14.377
2016-01-07,14.377,14.279,14.9539,14.9398,15.8166,14.067
2016-01-08,14.067,14.524,14.5671,14.9406,15.8221,13.857
2016-01-11,13.857,14.267,14.3596,14.9338,15.8279,13.998
2016-01-12,13.998,14.107,14.1801,14.9316,15.8363,13.354
2016-01-13,13.354,14.134,13.9304,14.9228,15.8395,13.745
2016-01-14,13.745,13.481,13.8041,14.9126,15.8453,13.666
2016-01-15,13.666,13.265,13.724,14.9081,15.8511,13.648
2016-01-19,13.648,13.914,13.6823,14.8723,15.8557,13.247
2016-01-20,13.247,13.293,13.532,14.8282,15.8542,13.331
2016-01-21,13.331,13.437,13.5275,14.785,15.8531,13.503
2016-01-22,13.503,13.653,13.4791,14.7546,15.8514,13.092
2016-01-25,13.092,13.337,13.3643,14.7278,15.8469,12.904
2016-01-26,12.904,13.113,13.2155,14.6938,15.8411,12.538
2016-01-27,12.538,12.825,13.0737,14.6606,15.8338,12.647
2016-01-28,12.647,12.719,12.9368,14.6373,15.8279,12.747
2016-01-29,12.747,12.663,12.7855,14.6065,15.8224,13.129
2016-02-01,13.129,12.584,12.7929,14.5837,15.8191,12.185
2016-02-02,12.185,12.828,12.6492,14.5327,15.8111,11.565
2016-02-03,11.565,12.239,12.4547,14.4682,15.8005,11.689
2016-02-04,11.689,11.38,12.2631,14.4087,15.7892,10.84
2016-02-05,10.84,11.42,11.8817,14.3351,15.7702,9.866
2016-02-08,9.866,10.474,11.2291,14.2415,15.7467,9.883
2016-02-09,9.883,9.488,10.7687,14.1329,15.7233,9.578
2016-02-10,9.578,10.033,10.3712,14.0157,15.694,10.031
2016-02-11,10.031,10.133,10.0397,13.9093,15.6673,10.069
2016-02-12,10.069,10.333,9.8856,13.7944,15.6402,10.345
2016-02-16,10.345,10.58,9.9813,13.692,15.6166,11.245
2016-02-17,11.245,10.6,10.2537,13.6066,15.5974,11.118
2016-02-18,11.118,11.495,10.5617,13.5218,15.5762,11.105
2016-02-19,11.105,10.911,10.7765,13.4357,15.5541,11.849
2016-02-22,11.849,11.341,11.1325,13.3704,15.5365,11.814
2016-02-23,11.814,11.744,11.4264,13.3074,15.5166,11.933
2016-02-24,11.933,11.517,11.564,13.2433,15.4974,12.495
2016-02-25,12.495,11.91,11.8395,13.2038,15.4801,12.689
2016-02-26,12.689,12.58,12.1563,13.1662,15.462,12.795
2016-02-29,12.795,12.827,12.3455,13.1273,15.4449,12.423
2016-03-01,12.423,12.95,12.4673,13.0631,15.4256,12.556
2016-03-02,12.556,12.249,12.5919,13.003,15.4055,13.049
2016-03-03,13.049,12.552,12.7027,12.9567,15.3878,13.403
2016-03-04,13.403,13.2,12.8453,12.9147,15.3724,13.686
2016-03-07,13.686,13.179,13.0235,12.8818,15.3594,13.507
2016-03-08,13.507,13.567,13.2401,12.8457,15.3451,13.915
2016-03-09,13.915,13.635,13.5119,12.8165,15.3321,13.679
2016-03-10,13.679,14.0,13.6377,12.7848,15.318,13.833
2016-03-11,13.833,13.862,13.7239,12.7453,15.3047,14.343
2016-03-14,14.343,14.177,13.8553,12.7147,15.2925,14.556
2016-03-15,14.556,14.285,14.0652,12.6858,15.2817,14.795
2016-03-16,14.795,14.533,14.2413,12.6838,15.2726,15.092
2016-03-17,15.092,14.765,14.524,12.6877,15.2652,15.516
2016-03-18,15.516,15.273,14.8605,12.706,15.2598,15.888
2016-03-21,15.888,15.689,15.1695,12.7362,15.2573,15.616
2016-03-22,15.616,15.814,15.3815,12.7672,15.2523,14.839
2016-03-23,14.839,15.491,15.3901,12.7869,15.2411,15.183
2016-03-24,15.183,14.385,15.4084,12.8106,15.2317,15.351
2016-03-28,15.351,15.441,15.3753,12.8505,15.2249,15.342
2016-03-29,15.342,15.326,15.2661,12.8824,15.2178,15.126
2016-03-30,15.126,15.673,15.1681,12.9116,15.2098,15.318
2016-03-31,15.318,15.289,15.264,12.945,15.203,15.839
2016-04-01,15.839,16.322,15.3952,12.9969,15.1978,16.466
2016-04-04,16.466,16.608,15.6183,13.0596,15.1933,17.031
2016-04-05,17.031,16.033,15.9561,13.1301,15.1912,17.695
2016-04-06,17.695,16.931,16.4699,13.2222,15.1921,17.147
2016-04-07,17.147,17.763,16.8356,13.307,15.1913,16.671
2016-04-08,16.671,17.367,17.002,13.3897,15.1854,16.661
2016-04-11,16.661,16.733,17.0411,13.47,15.1803,16.521
2016-04-12,16.521,16.633,16.9391,13.5455,15.1733,16.969
2016-04-13,16.969,16.567,16.7939,13.6223,15.1691,16.791
2016-04-14,16.791,16.867,16.7227,13.7144,15.1658,16.967
2016-04-15,16.967,16.754,16.7819,13.8224,15.1612,16.925
2016-04-18,16.925,16.815,16.8347,13.9272,15.1561,16.491
2016-04-19,16.491,16.875,16.8287,14.0402,15.1452,16.665
2016-04-20,16.665,16.417,16.7679,14.1762,15.1353,16.553
2016-04-21,16.553,16.599,16.7203,14.3095,15.1288,16.917
2016-04-22,16.917,16.593,16.7101,14.4563,15.1284,16.788
2016-04-25,16.788,16.867,16.6827,14.5915,15.1263,16.916
2016-04-26,16.916,16.803,16.7676,14.7284,15.1245,16.765
2016-04-27,16.765,16.85,16.7876,14.8568,15.121,16.514
2016-04-28,16.514,16.657,16.7799,14.9622,15.115,16.051
2016-04-29,16.051,16.543,16.6067,15.0608,15.1075,16.12
2016-05-02,16.12,16.1,16.4731,15.1611,15.0992,15.488
2016-05-03,15.488,15.824,16.1875,15.2339,15.0851,14.837
2016-05-04,14.837,15.353,15.802,15.2943,15.0652,14.102
2016-05-05,14.102,15.231,15.3196,15.3377,15.0468,14.329
2016-05-06,14.329,14.058,14.9752,15.3744,15.0291,13.928
2016-05-09,13.928,14.381,14.5368,15.3992,15.0097,13.913
2016-05-10,13.913,13.837,14.2217,15.4215,14.9908,13.931
2016-05-11,13.931,13.839,14.0404,15.4517,14.9761,13.819
2016-05-12,13.819,14.096,13.9837,15.4769,14.9569,13.841
2016-05-13,13.841,13.852,13.8861,15.4927,14.9382,13.886
2016-05-16,13.886,13.877,13.8777,15.5024,14.9187,13.644
2016-05-17,13.644,13.937,13.824,15.5016,14.8982,14.078
2016-05-18,14.078,13.943,13.8535,15.513,14.8819,14.347
2016-05-19,14.347,14.241,13.9592,15.5216,14.8649,14.685
2016-05-20,14.685,14.466,14.1281,15.5418,14.8483,14.415
2016-05-23,14.415,14.658,14.2339,15.5534,14.8383,14.527
2016-05-24,14.527,14.44,14.4105,15.5571,14.8301,14.639
2016-05-25,14.639,14.527,14.5227,15.5587,14.8229,15.008
2016-05-26,15.008,14.7,14.6548,15.563,14.8189,14.869
2016-05-27,14.869,14.999,14.6916,15.5585,14.8138,14.882
2016-05-31,14.882,14.869,14.7851,15.5459,14.8074,14.637
2016-06-01,14.637,14.765,14.8071,15.5208,14.7995,14.597
2016-06-02,14.597,14.639,14.7988,15.5005,14.7875,14.599
2016-06-03,14.599,14.667,14.7171,15.4957,14.7736,14.712
2016-06-06,14.712,14.533,14.6856,15.4863,14.7621,15.489
2016-06-07,15.489,14.816,14.8071,15.489,14.7588,15.701
2016-06-08,15.701,15.587,15.0199,15.4962,14.7604,15.291
2016-06-09,15.291,15.665,15.1585,15.4995,14.7639,14.586
2016-06-10,14.586,15.159,15.1559,15.4849,14.7635,14.525
2016-06-13,14.525,14.633,15.1184,15.4586,14.7611,14.331
2016-06-14,14.331,14.592,14.8867,15.4159,14.7518,14.513
2016-06-15,14.513,14.463,14.6491,15.3655,14.7415,14.529
2016-06-16,14.529,14.495,14.4967,15.3022,14.7312,14.365
2016-06-17,14.365,14.521,14.4524,15.2465,14.7234,14.647
2016-06-20,14.647,14.633,14.4768,15.2061,14.7141,14.641
2016-06-21,14.641,14.712,14.5388,15.1656,14.7055,13.111
2016-06-22,13.111,13.298,14.2583,15.0974,14.6904,13.093
2016-06-23,13.093,13.046,13.9712,15.0199,14.6731,12.877
2016-06-24,12.877,12.67,13.6736,14.9416,14.6545,13.237
2016-06-27,13.237,12.724,13.3916,14.867,14.6379,13.453
2016-06-28,13.453,13.459,13.154,14.7976,14.6217,14.013
2016-06-29,14.013,13.675,13.3344,14.748,14.6074,14.152
2016-06-30,14.152,14.198,13.5461,14.6977,14.5936,14.433
2016-07-01,14.433,13.743,13.8575,14.6554,14.5784,14.265
2016-07-05,14.265,13.982,14.0632,14.6023,14.5624,14.296
2016-07-06,14.296,14.0,14.2319,14.5525,14.547,14.396
2016-07-07,14.396,14.207,14.3085,14.5021,14.5309,14.452
2016-07-08,14.452,14.52,14.3685,14.4558,14.5162,14.985
2016-07-11,14.985,14.664,14.4789,14.4253,14.5041,14.977
2016-07-12,14.977,14.94,14.6212,14.4038,14.4912,14.835
2016-07-13,14.835,15.033,14.7291,14.3781,14.4798,14.769
2016-07-14,14.769,14.875,14.8036,14.3637,14.4708,14.693
2016-07-15,14.693,14.835,14.8519,14.3608,14.4621,15.083
2016-07-18,15.083,14.643,14.8715,14.3805,14.4547,15.017
2016-07-19,15.017,15.0,14.8796,14.3942,14.4498,15.224
2016-07-20,15.224,15.098,14.9573,14.4201,14.4434,14.7
2016-07-21,14.7,15.067,14.9436,14.4359,14.4349,14.818
2016-07-22,14.818,14.799,14.9685,14.4536,14.4285,15.334
2016-07-25,15.334,14.818,15.0187,14.4839,14.4278,15.301
2016-07-26,15.301,15.179,15.0753,14.5131,14.4287,15.233
2016-07-27,15.233,15.289,15.0771,14.5401,14.4313,15.374
2016-07-28,15.374,15.197,15.2119,14.5747,14.4363,15.653
2016-07-29,15.653,15.38,15.3788,14.6062,14.4415,15.334
2016-08-01,15.334,15.7,15.3788,14.6259,14.4459,15.147
2016-08-02,15.147,15.291,15.348,14.6351,14.4479,15.053
2016-08-03,15.053,15.158,15.312,14.6479,14.4475,15.374
2016-08-04,15.374,15.046,15.312,14.6648,14.4483,15.335
2016-08-05,15.335,15.333,15.2485,14.6788,14.454,15.077
2016-08-08,15.077,15.2,15.1972,14.6801,14.4593,15.272
2016-08-09,15.272,15.121,15.2223,14.6882,14.4651,15.043
2016-08-10,15.043,15.216,15.2204,14.6914,14.4706,14.994
2016-08-11,14.994,15.078,15.1444,14.6986,14.4738,15.041
2016-08-12,15.041,15.027,15.0855,14.7074,14.4789,15.039
2016-08-15,15.039,15.068,15.0779,14.7162,14.4831,14.907
2016-08-16,14.907,15.033,15.0049,14.7201,14.4871,14.883
2016-08-17,14.883,14.955,14.9728,14.708,14.4926,14.901
2016-08-18,14.901,14.921,14.9541,14.692,14.4958,15.0
2016-08-19,15.0,14.903,14.946,14.6862,14.5014,14.862
2016-08-22,14.862,14.945,14.9105,14.6917,14.4985,14.989
2016-08-23,14.989,14.955,14.9269,14.701,14.4962,14.841
2016-08-24,14.841,15.137,14.9187,14.7112,14.4929,14.731
2016-08-25,14.731,14.874,14.8847,14.7155,14.4914,14.666
2016-08-26,14.666,14.809,14.8179,14.7183,14.4926,14.347
2016-08-29,14.347,14.677,14.7148,14.7179,14.4913,14.089
2016-08-30,14.089,14.407,14.5348,14.7068,14.4908,14.134
2016-08-31,14.134,14.029,14.3933,14.6967,14.4924,13.385
2016-09-01,13.385,13.934,14.1241,14.7021,14.4879,13.185
2016-09-02,13.185,13.489,13.828,14.704,14.4825,13.522
2016-09-06,13.522,13.268,13.6631,14.7169,14.4764,13.447
2016-09-07,13.447,13.7,13.5347,14.7211,14.4697,13.157
2016-09-08,13.157,13.303,13.3393,14.7152,14.4621,12.965
2016-09-09,12.965,13.273,13.2553,14.6942,14.4544,13.22
2016-09-12,13.22,13.0,13.2623,14.6756,14.4477,13.07
2016-09-13,13.07,13.137,13.1719,14.6483,14.4365,13.094
2016-09-14,13.094,13.05,13.1012,14.6249,14.4248,13.361
2016-09-15,13.361,13.099,13.142,14.6062,14.4149,13.693
2016-09-16,13.693,13.361,13.2877,14.5921,14.4043,13.756
2016-09-19,13.756,13.8,13.3949,14.5782,14.3957,13.643
2016-09-20,13.643,13.79,13.5095,14.5514,14.3864,13.681
2016-09-21,13.681,13.758,13.6269,14.5255,14.378,13.762
2016-09-22,13.762,13.76,13.7071,14.504,14.3697,13.83
2016-09-23,13.83,13.733,13.7344,14.4852,14.3633,13.933
2016-09-26,13.933,13.767,13.7697,14.47,14.3581,13.721
2016-09-27,13.721,13.977,13.7853,14.4428,14.351,13.751
2016-09-28,13.751,13.834,13.7993,14.4174,14.3475,13.38
2016-09-29,13.38,13.707,13.7229,14.3806,14.3415,13.602
2016-09-30,13.602,13.481,13.6773,14.3586,14.3358,14.247
2016-10-03,14.247,14.153,13.7401,14.3472,14.3289,14.094
2016-10-04,14.094,14.207,13.8148,14.3224,14.3216,13.897
2016-10-05,13.897,14.149,13.844,14.2943,14.3142,13.4
2016-10-06,13.4,13.497,13.848,14.2577,14.3037,13.107
2016-10-07,13.107,13.4,13.7491,14.2123,14.2926,13.397
2016-10-10,13.397,13.423,13.5791,14.1672,14.283,13.34
2016-10-11,13.34,13.457,13.4283,14.1273,14.2728,13.434
2016-10-12,13.434,13.397,13.3356,14.0931,14.2637,13.349
2016-10-13,13.349,13.367,13.3255,14.059,14.2514,13.101
2016-10-14,13.101,13.377,13.3241,14.0135,14.2375,12.931
2016-10-17,12.931,13.137,13.2309,13.9654,14.2222,13.273
2016-10-18,13.273,13.066,13.2176,13.9294,14.2141,13.571
2016-10-19,13.571,13.316,13.2449,13.8953,14.2074,13.273
2016-10-20,13.273,13.475,13.2297,13.8599,14.2008,13.339
2016-10-21,13.339,13.24,13.2775,13.8268,14.1956,13.517
2016-10-24,13.517,13.4,13.3948,13.7964,14.1929,13.489
2016-10-25,13.489,13.527,13.438,13.7654,14.191,13.483
2016-10-26,13.483,13.4,13.4204,13.7369,14.1885,13.601
2016-10-27,13.601,14.089,13.4859,13.7112,14.1897,13.331
2016-10-28,13.331,13.6,13.4843,13.6799,14.1876,13.182
2016-10-31,13.182,13.499,13.4172,13.6435,14.1852,12.719
2016-11-01,12.719,13.203,13.2632,13.6006,14.1806,12.535
2016-11-02,12.535,12.67,13.0736,13.5515,14.177,12.495
2016-11-03,12.495,12.6,12.8524,13.5046,14.1728,12.704
2016-11-04,12.704,12.6,12.7269,13.4641,14.1688,12.881
2016-11-07,12.881,12.906,12.6667,13.4284,14.1678,12.996
2016-11-08,12.996,12.919,12.722,13.4014,14.1682,12.671
2016-11-09,12.671,12.458,12.7492,13.373,14.1689,12.357
2016-11-10,12.357,12.737,12.7216,13.3374,14.1674,12.571
2016-11-11,12.571,12.283,12.6949,13.3212,14.1666,12.097
2016-11-14,12.097,12.533,12.5381,13.2994,14.1614,12.251
2016-11-15,12.251,12.185,12.3892,13.274,14.1617,12.262
2016-11-16,12.262,12.177,12.3075,13.2503,14.1652,12.577
2016-11-17,12.577,12.233,12.3516,13.2387,14.1696,12.335
2016-11-18,12.335,12.71,12.3044,13.2261,14.1771,12.301
2016-11-21,12.301,12.336,12.3453,13.2077,14.1893,12.745
2016-11-22,12.745,12.389,12.444,13.2012,14.2036,12.876
2016-11-23,12.876,12.707,12.5668,13.1968,14.2201,13.11
2016-11-25,13.11,12.909,12.6733,13.1918,14.2355,13.075
2016-11-28,13.075,13.032,12.8213,13.1794,14.2505,12.638
2016-11-29,12.638,13.037,12.8887,13.1571,14.262,12.627
2016-11-30,12.627,12.733,12.8651,13.1367,14.2689,12.125
2016-12-01,12.125,12.55,12.7149,13.1056,14.2739,12.098
2016-12-02,12.098,12.192,12.5125,13.0723,14.2789,12.453
2016-12-05,12.453,12.167,12.3883,13.0448,14.2819,12.39
2016-12-06,12.39,12.368,12.3387,13.014,14.2848,12.877
2016-12-07,12.877,12.41,12.3887,12.9971,14.2895,12.819
2016-12-08,12.819,12.803,12.5275,12.9784,14.2911,12.812
2016-12-09,12.812,12.725,12.6703,12.9671,14.2917,12.829
2016-12-12,12.829,12.853,12.7453,12.9516,14.2919,13.21
2016-12-13,13.21,12.879,12.9093,12.9309,14.2958,13.246
2016-12-14,13.246,13.249,12.9832,12.9139,14.2993,13.172
2016-12-15,13.172,13.227,13.0537,12.8994,14.2999,13.499
2016-12-16,13.499,13.205,13.1912,12.9014,14.3004,13.515
2016-12-19,13.515,13.499,13.3285,12.9096,14.2995,13.919
2016-12-20,13.919,13.537,13.4704,12.92,14.3016,13.847
2016-12-21,13.847,13.897,13.5905,12.9301,14.3013,13.897
2016-12-22,13.897,13.881,13.7355,12.9394,14.3023,14.223
2016-12-23,14.223,13.867,13.8801,12.9569,14.3043,14.635
2016-12-27,14.635,14.325,14.1041,12.9876,14.3057,14.649
2016-12-28,14.649,14.769,14.2501,13.0219,14.3062,14.312
2016-12-29,14.312,14.571,14.3432,13.0427,14.3038,14.246
2016-12-30,14.246,14.42,14.4131,13.0562,14.2996,14.466
2017-01-03,14.466,14.324,14.4617,13.0801,14.2943,15.133
2017-01-04,15.133,14.317,14.5612,13.1159,14.2905,15.117
2017-01-05,15.117,15.095,14.6547,13.1479,14.288,15.267
2017-01-06,15.267,15.129,14.8457,13.1835,14.2902,15.419
2017-01-09,15.419,15.265,15.0803,13.2222,14.2914,15.325
2017-01-10,15.325,15.467,15.252,13.2567,14.2912,15.315
2017-01-11,15.315,15.271,15.2885,13.2964,14.2911,15.306
2017-01-12,15.306,15.271,15.3264,13.3388,14.292,15.85
2017-01-13,15.85,15.333,15.4429,13.4015,14.2947,15.705
2017-01-17,15.705,15.78,15.5003,13.4649,14.294,15.891
2017-01-18,15.891,15.777,15.6135,13.5328,14.2911,16.251
2017-01-19,16.251,16.483,15.8005,13.6037,14.2872,16.315
2017-01-20,16.315,16.364,16.0024,13.6724,14.2803,16.595
2017-01-23,16.595,16.39,16.1513,13.7444,14.2776,16.974
2017-01-24,16.974,16.667,16.4051,13.8305,14.2791,16.965
2017-01-25,16.965,17.154,16.6199,13.9226,14.2806,16.834
2017-01-26,16.834,16.953,16.7365,14.0079,14.2821,16.863
2017-01-27,16.863,16.759,16.8461,14.1032,14.2816,16.709
2017-01-30,16.709,16.835,16.8689,14.1924,14.2812,16.795
2017-01-31,16.795,16.616,16.8332,14.283,14.2804,16.616
2017-02-01,16.616,16.87,16.7635,14.3638,14.2788,16.77
2017-02-02,16.77,16.556,16.7507,14.4525,14.2802,16.755
2017-02-03,16.755,16.794,16.7291,14.5416,14.2807,17.185
2017-02-06,17.185,16.733,16.8243,14.6304,14.2838,17.165
2017-02-07,17.165,17.213,16.8983,14.7162,14.2851,17.472
2017-02-08,17.472,17.157,17.0695,14.8034,14.2885,17.947
2017-02-09,17.947,17.75,17.3048,14.9009,14.2936,17.949
2017-02-10,17.949,17.986,17.5435,15.0071,14.2995,18.707
2017-02-13,18.707,18.049,17.8479,15.1287,14.3105,18.732
